ticker,ADOM US Equity
2017-11-03,-5.1546
2017-11-06,-3.6957
2017-11-07,-11.0609
2017-11-08,-6.3452
2017-11-09,7.3171
2017-11-10,4.0404
2017-11-13,2.1845
2017-11-14,2.1378
2017-11-15,8.8372
2017-11-16,5.1282
2017-11-17,-0.6098
2017-11-20,-17.9959
2017-11-21,0.4988
2017-11-22,0.2481
2017-11-24,-4.2079
2017-11-27,-1.292
2017-11-28,-19.8953
2017-11-29,9.8039
2017-11-30,-3.2738
2017-12-01,-1.6
2017-12-04,9.1307
2017-12-05,4.8711
2017-12-06,-6.5574
2017-12-07,-6.7251
2017-12-08,17.2414
2017-12-11,-9.893
2017-12-12,-7.1217
2017-12-13,-4.1534
2017-12-14,-3.3333
2017-12-15,0.3448
2017-12-18,2.7491
2017-12-19,-12.3746
2017-12-20,-8.3969
2017-12-21,-1.25
2017-12-22,55.2743
2017-12-26,35.8696
2017-12-27,-12.8
2017-12-28,-4.1284
2017-12-29,5.2632
2018-01-02,12.0455
2018-01-03,-7.2008
2018-01-04,-5.3552
2018-01-05,-25.8661
2018-01-08,4.3614
2018-01-09,-1.791
2018-01-10,-5.7751
2018-01-11,-8.3871
2018-01-12,-23.9437
2018-01-16,-4.1667
2018-01-17,-2.8986
2018-01-18,0.995
2018-01-19,-0.9852
2018-01-22,-1.7412999999999998
2018-01-23,-3.7975
2018-01-24,-6.3158
2018-01-25,3.3708
2018-01-26,-4.3478
2018-01-29,-3.4091
2018-01-30,-3.5294
2018-01-31,16.4634
2018-02-01,-8.377
2018-02-02,1.2857
2018-02-05,-3.5261
2018-02-06,-2.3392
2018-02-07,-3.1916
2018-02-08,-4.1257
2018-02-09,-5.8065
2018-02-12,-6.1644
2018-02-13,5.8394
2018-02-14,-2.7586
2018-02-15,2.8369
2018-02-16,-3.4483
2018-02-20,-2.8571
2018-02-21,1.4632
2018-02-22,-1.4421
2018-02-23,-0.1985
2018-02-26,-8.4948
2018-02-27,-8.2126
2018-02-28,3.1667
2018-03-01,1.1819
2018-03-02,7.2437
2018-03-05,3.4321
2018-03-06,3.0303
2018-03-07,-2.9412000000000003
2018-03-08,-1.5152
2018-03-09,8.461500000000001
2018-03-12,-1.4184
2018-03-13,-3.0719
2018-03-14,2.4271
2018-03-15,0.7246
2018-03-16,-1.4388
2018-03-19,-2.9196999999999997
2018-03-20,0.0
2018-03-21,-0.7519
2018-03-22,-7.5758
2018-03-23,-4.0984
2018-03-26,-2.5641
2018-03-27,-1.7544
2018-03-28,5.3571
2018-03-29,0.0
2018-04-02,-7.6356
2018-04-03,-2.7434
2018-04-04,-6.6038
2018-04-05,-3.3955
2018-04-06,-0.6153
2018-04-09,1.8411
2018-04-10,-1.8595000000000002
2018-04-11,-2.3158
2018-04-12,-3.6853
2018-04-13,-4.4753
2018-04-16,-1.6162999999999998
2018-04-17,-0.2381
2018-04-18,-5.7279
2018-04-19,-2.5316
2018-04-20,0.4781
2018-04-23,-2.058
2018-04-24,-2.2776
2018-04-25,-2.7683999999999997
2018-04-26,-4.1667
2018-04-27,-13.0435
2018-04-30,0.0167
2018-05-01,0.15
2018-05-02,1.1647
2018-05-03,-2.7961
2018-05-04,-6.9374
2018-05-07,25.4182
2018-05-08,-10.3363
2018-05-09,1.1964
2018-05-10,-6.4555
2018-05-11,-3.1589
2018-05-14,11.1111
2018-05-15,1.5873
2018-05-16,-1.5625
2018-05-17,-0.0159
2018-05-18,77.806
2018-05-21,51.7857
2018-05-22,-20.0
2018-05-23,-8.0882
2018-05-24,-12.8
2018-05-25,50.4587
2018-05-29,6.0976
2018-05-30,-7.4713
2018-05-31,-4.9689
2018-06-01,-3.9215999999999998
2018-06-04,3.4013999999999998
2018-06-05,-5.2632
2018-06-06,-4.8611
2018-06-07,-11.6788
2018-06-08,5.7851
2018-06-11,-5.4688
2018-06-12,6.1983
2018-06-13,-0.3891
2018-06-14,-6.25
2018-06-15,0.8333
2018-06-18,-4.1983
2018-06-19,-2.519
2018-06-20,18.5841
2018-06-21,-8.9552
2018-06-22,-4.918
2018-06-25,0.0
2018-06-26,-2.5862
2018-06-27,-3.5398
2018-06-28,-0.9174
2018-06-29,0.9259
2018-07-02,0.0
2018-07-03,-2.7523
2018-07-05,-11.3208
2018-07-06,-13.5319
2018-07-09,-8.6122
2018-07-10,6.9736
2018-07-11,-5.0717
2018-07-12,-4.5473
2018-07-13,-0.5139
2018-07-16,-3.6702
2018-07-17,-4.3492
2018-07-18,-1.9545
2018-07-19,20.615099999999998
2018-07-20,2.4984
2018-07-23,-2.1875
2018-07-24,-10.5431
2018-07-25,0.0
2018-07-26,-0.1571
2018-07-27,-4.1208
2018-07-30,-1.0297
2018-07-31,16.5561
2018-08-01,-0.2329
2018-08-02,5.6795
2018-08-03,1.9632
2018-08-06,-8.5439
2018-08-07,-6.7237
2018-08-08,-1.2696
2018-08-09,2.7027
2018-08-10,-2.715
2018-08-13,-2.4596
2018-08-14,1.1582
2018-08-15,2.8986
2018-08-16,11.2676
2018-08-17,-10.7975
2018-08-20,3.5902
2018-08-21,-2.0548
2018-08-22,-2.0979
2018-08-23,-1.0143
2018-08-24,-0.4185
2018-08-27,-1.0145
2018-08-28,1.0102
2018-08-29,-2.87
2018-08-30,0.0895
2018-08-31,1.3866
2018-09-04,-4.8529
2018-09-05,-4.1731
2018-09-06,-0.8947
2018-09-07,-8.0483
2018-09-10,-10.6195
2018-09-11,22.7723
2018-09-12,-4.8387
2018-09-13,-5.9661
2018-09-14,14.725999999999999
2018-09-17,1.3354
2018-09-18,1.3798
2018-09-19,-0.2753
2018-09-20,5.5053
2018-09-21,-8.7064
2018-09-24,-4.4738
2018-09-25,-3.3333
2018-09-26,-1.9828000000000001
2018-09-27,1.1434
2018-09-28,-2.4348
2018-10-01,1.426
2018-10-02,-5.0967
2018-10-03,-1.2963
2018-10-04,-4.3152
2018-10-05,3.1373
2018-10-08,0.0
2018-10-09,-4.7148
2018-10-10,-0.2394
2018-10-11,6.0
2018-10-12,-2.5057
2018-10-15,-2.5391
2018-10-16,5.3018
2018-10-17,1.1126
2018-10-18,-6.1917
2018-10-19,1.3917
2018-10-22,-3.9215999999999998
2018-10-23,4.102
2018-10-24,-4.5873
2018-10-25,-5.075
2018-10-26,-0.4329
2018-10-29,-3.3913
2018-10-30,-7.7408
2018-10-31,-2.3902
2018-11-01,4.7726
2018-11-02,7.7749
2018-11-05,37.1985
2018-11-06,-15.129
2018-11-07,16.8757
2018-11-08,-5.3171
2018-11-09,-3.8296
2018-11-12,-5.7143
2018-11-13,-3.2197
2018-11-14,7.6321
2018-11-15,-2.7818
2018-11-16,-9.2388
2018-11-19,-2.5131
2018-11-20,-7.3354
2018-11-21,2.646
2018-11-23,-0.3333
2018-11-26,3.456
2018-11-27,-0.8836
2018-11-28,-5.4142
2018-11-29,-3.2184
2018-11-30,-3.2304
2018-12-03,5.5474
2018-12-04,-5.2791
2018-12-06,-4.2475
2018-12-07,0.0
2018-12-10,-1.2308
2018-12-11,-2.648
2018-12-12,2.6667
2018-12-13,-3.8701
2018-12-14,-0.027
2018-12-17,-13.4595
2018-12-18,0.9681
2018-12-19,2.2889
2018-12-20,-16.6011
2018-12-21,-17.694
2018-12-24,23.348
2018-12-26,-6.25
2018-12-27,-4.0
2018-12-28,1.1905000000000001
2018-12-31,6.6667
2019-01-02,13.3088
2019-01-03,-7.5276
2019-01-04,6.6667
2019-01-07,2.9276
2019-01-08,-1.5659999999999998
2019-01-09,7.0455
2019-01-10,-3.5487
2019-01-11,-13.805
2019-01-14,-0.1094
2019-01-15,-2.7757
2019-01-16,1.4275
2019-01-17,-3.7037
2019-01-18,-1.8846
2019-01-22,-1.9992
2019-01-23,-4.0
2019-01-24,-4.125
2019-01-25,4.3025
2019-01-28,13.75
2019-01-29,-5.8608
2019-01-30,-2.7237
2019-01-31,6.4
2019-02-01,-3.1955
2019-02-04,3.8447
2019-02-05,-0.8975
2019-02-06,5.6981
2019-02-07,-3.6416
2019-02-08,-5.3353
2019-02-11,1.0568
2019-02-12,25.8714
2019-02-13,-1.5077
2019-02-14,25.0234
2019-02-15,-4.2729
2019-02-19,-0.8092
2019-02-20,27.8947
2019-02-21,-3.4979
2019-02-22,-7.2495
2019-02-25,-3.5632
2019-02-26,2.5268
2019-02-27,1.1393
2019-02-28,1.1494
2019-03-01,-0.9091
2019-03-04,-2.0642
2019-03-05,-4.8946
2019-03-06,-7.412
2019-03-07,-4.2021
2019-03-08,-0.8884
2019-03-11,-1.6806999999999999
2019-03-12,2.5926
2019-03-13,-2.1105
2019-03-14,2.0993
2019-03-15,-1.2226
2019-03-18,3.5162
2019-03-19,0.2446
2019-03-20,4.8794
2019-03-21,2.0936
2019-03-22,4.8101
2019-03-25,3.8406000000000002
2019-03-26,-2.3029
2019-03-27,-2.5714
2019-03-28,-6.6471
2019-03-29,1.3351
2019-04-01,-16.2749
2019-04-02,-1.2650000000000001
2019-04-03,-1.2187999999999999
2019-04-04,1.8981
2019-04-05,-0.3415
2019-04-08,4.3614
2019-04-09,12.2687
2019-04-10,-8.9072
2019-04-11,-0.7881
2019-04-12,1.1768
2019-04-15,-1.9238
2019-04-16,0.8053
2019-04-17,2.0588
2019-04-18,5.1873
2019-04-22,-1.3699
2019-04-23,8.3333
2019-04-24,-5.0
2019-04-25,-3.8327
2019-04-26,-5.2765
2019-04-29,-3.2
2019-04-30,9.1423
2019-05-01,1.3551
2019-05-02,-2.8777
2019-05-03,4.9288
2019-05-06,-7.684
2019-05-07,-1.5
2019-05-08,24.3953
2019-05-09,-4.4887
2019-05-10,-8.2684
2019-05-13,-1.4247
2019-05-14,3.1128
2019-05-15,-0.0496
2019-05-16,2.6094
2019-05-17,-2.8363
2019-05-20,-2.8345000000000002
2019-05-21,0.2169
2019-05-22,-2.7778
2019-05-23,0.6286
2019-05-24,-0.0852
2019-05-28,-3.3816
2019-05-29,0.5212
2019-05-30,-3.7955
2019-05-31,-3.3151
2019-06-03,-5.6307
2019-06-04,13.3333
2019-06-05,-7.0906
2019-06-06,-4.7459
2019-06-07,-3.6225
2019-06-10,-4.6552
2019-06-11,4.5208
2019-06-12,-3.1142
2019-06-13,41.0714
2019-06-14,-17.7722
2019-06-17,-2.4018
2019-06-18,7.6029
2019-06-19,-7.9449
2019-06-20,0.5277
2019-06-21,-5.1819
2019-06-24,6.0431
2019-06-25,-2.3274
2019-06-26,-4.3548
2019-06-27,-0.5059
2019-06-28,-0.8136
2019-07-01,-0.0342
2019-07-02,1.6068
2019-07-03,-14.8721
2019-07-05,7.1146
2019-07-08,3.321
2019-07-09,3.0357
2019-07-10,0.5199
2019-07-11,-5.1724
2019-07-12,-1.8182
2019-07-15,-1.2963
2019-07-16,-1.5947
2019-07-17,-0.4766
2019-07-18,2.2222
2019-07-19,-6.4843
2019-07-22,-4.2758
2019-07-23,0.1122
2019-07-24,0.3764
2019-07-25,13.9167
2019-07-26,-9.5465
2019-07-29,-4.812
2019-07-30,-2.3364
2019-07-31,-12.9622
2019-08-01,4.9475
2019-08-02,-5.1429
2019-08-05,-7.1787
2019-08-06,4.4348
2019-08-07,-6.784
2019-08-08,4.4444
2019-08-09,0.0
2019-08-12,-4.2553
2019-08-13,1.3889
2019-08-14,0.114
2019-08-15,-17.9018
2019-08-16,0.2667
2019-08-19,-8.3112
2019-08-20,-5.6563
2019-08-21,-23.136
2019-08-22,-30.0
2019-08-23,-7.1429
2019-08-26,1.5385
2019-08-27,-5.303
2019-08-28,-4.0
2019-08-29,21.1667
2019-08-30,4.5392
2019-09-03,8.0263
2019-09-04,12.6675
2019-09-05,-5.9459
2019-09-06,-0.1149
2019-09-09,-1.8527
2019-09-10,2.9429
2019-09-11,-2.8018
2019-09-12,5.4605
2019-09-13,-0.8889
2019-09-16,12.1076
2019-09-17,-5.5
2019-09-18,-1.3122
2019-09-19,2.9379999999999997
2019-09-20,-8.3333
2019-09-23,3.6364
2019-09-24,0.3289
2019-09-25,1.3115
2019-09-26,-1.8338999999999999
2019-09-27,-5.2747
2019-09-30,3.4339
2019-10-01,0.9421
2019-10-02,-4.4444
2019-10-03,-4.8837
2019-10-04,-2.2005
2019-10-07,3.0625
2019-10-08,1.0552
2019-10-09,0.6961
2019-10-10,-6.3886
2019-10-11,-4.5073
2019-10-14,-6.6667
2019-10-15,0.0
2019-10-16,17.1429
2019-10-17,-2.439
2019-10-18,-4.0625
2019-10-21,-2.2801
2019-10-22,20.0
2019-10-23,-7.3889
2019-10-24,1.9796
2019-10-25,5.8824
2019-10-28,4.2222
2019-10-29,-4.0512
2019-10-30,-8.3333
2019-10-31,9.0909
2019-11-01,38.8889
2019-11-04,74.4
2019-11-05,-8.2569
2019-11-06,-19.0
2019-11-07,-10.4938
2019-11-08,-15.1724
2019-11-11,-2.5202999999999998
2019-11-12,0.0834
2019-11-13,-4.1667
2019-11-14,5.6522
2019-11-15,2.8807
2019-11-18,-4.0
2019-11-19,4.0833
2019-11-20,-3.0424
2019-11-21,3.6334
2019-11-22,23.506
2019-11-25,9.6774
2019-11-26,5.8824
2019-11-27,-7.7778
2019-11-29,1.2048
2019-12-02,13.0952
2019-12-03,-6.1553
2019-12-04,-13.0703
2019-12-05,9.6774
2019-12-06,1.1764999999999999
2019-12-09,4.6512
2019-12-10,-6.9444
2019-12-11,-3.2836
2019-12-12,11.1111
2019-12-13,-5.5556
2019-12-16,2.9412000000000003
2019-12-17,5.7143
2019-12-18,2.6486
2019-12-19,2.6856
2019-12-20,-0.5641
2019-12-23,3.146
2019-12-24,-2.5
2019-12-26,-3.1282
2019-12-27,-4.7115
2019-12-30,-2.8056
2019-12-31,-0.0286
2020-01-02,5.7176
2020-01-03,-4.8405000000000005
2020-01-06,-6.2234
2020-01-07,3.0303
2020-01-08,-0.6471
2020-01-09,-2.9011
2020-01-10,-1.6463
2020-01-13,2.2939
2020-01-14,-4.5455
2020-01-15,0.1905
2020-01-16,1.3942
2020-01-17,0.0
2020-01-21,-4.375
2020-01-22,1.3072
2020-01-23,-5.0194
2020-01-24,-3.2061
2020-01-27,1.5263
2020-01-28,-6.6874
2020-01-29,2.8889
2020-01-30,0.072
2020-01-31,-2.518
2020-02-03,-2.583
2020-02-04,4.5455
2020-02-05,-0.8696
2020-02-06,-1.3158
2020-02-07,2.963
2020-02-10,15.036
2020-02-11,1.626
2020-02-12,-4.6154
2020-02-13,3.2258
2020-02-14,0.0
2020-02-18,-7.8125
2020-02-19,8.4746
2020-02-20,0.0
2020-02-21,2.5
2020-02-24,1.2195
2020-02-25,-12.259
2020-02-26,1.5791
2020-02-27,-8.753
2020-02-28,0.0
2020-03-02,-3.6296
2020-03-03,3.7663
2020-03-04,-2.963
2020-03-05,3.0534
2020-03-06,-3.7037
2020-03-09,-6.9231
2020-03-10,-4.1322
2020-03-11,-13.7931
2020-03-12,-20.5
2020-03-13,8.1761
2020-03-16,10.4651
2020-03-17,4.0526
2020-03-18,-3.8948
2020-03-19,-13.4211
2020-03-20,8.0851
2020-03-23,-17.8853
2020-03-24,19.0411
2020-03-25,-2.1864
2020-03-26,4.7059
2020-03-27,-3.3708
2020-03-30,-8.1395
2020-03-31,17.0886
2020-04-01,0.0
2020-04-02,-4.1081
2020-04-03,4.8478
2020-04-06,-13.9785
2020-04-07,9.875
2020-04-08,-1.5927
2020-04-09,9.7688
2020-04-13,-1.0005
2020-04-14,1.0638
2020-04-15,-2.6316
2020-04-16,2.7027
2020-04-17,-10.526299999999999
2020-04-20,11.7647
2020-04-21,5.2105
2020-04-22,9.5048
2020-04-23,-17.7707
2020-04-24,16.6667
2020-04-27,-3.8095
2020-04-28,6.8317
2020-04-29,1.9462000000000002
2020-04-30,-5.9091000000000005
2020-05-01,1.4493
2020-05-04,10.8095
2020-05-05,-9.755
2020-05-06,6.1286
2020-05-07,-4.8773
2020-05-08,3.7736
2020-05-11,-2.2727
2020-05-12,-6.9767
2020-05-13,5.0
2020-05-14,4.7619
2020-05-15,-15.9091
2020-05-18,-8.1081
2020-05-19,11.1765
2020-05-20,-0.5291
2020-05-21,-2.9787
2020-05-22,4.1667
2020-05-26,5.2632
2020-05-27,-13.9
2020-05-28,1.626
2020-05-29,-4.0
2020-06-01,1.1905000000000001
2020-06-02,0.0
2020-06-03,-0.1176
2020-06-04,-5.7715
2020-06-05,2.875
2020-06-08,-0.3645
2020-06-09,70.8537
2020-06-10,76.3026
2020-06-11,-19.0283
2020-06-12,-19.55
2020-06-15,4.1641
2020-06-16,1.432
2020-06-17,-1.4088
2020-06-18,-2.2106
2020-06-19,-9.701
2020-06-22,-5.4054
2020-06-23,-2.5357
2020-06-24,16.5262
2020-06-25,-2.2013
2020-06-26,2.8939
2020-06-29,49.9375
2020-06-30,-4.5852
2020-07-01,-11.315
2020-07-02,19.3842
2020-07-06,42.81
2020-07-07,-23.4325
2020-07-08,12.7925
2020-07-09,39.4781
2020-07-10,-0.4557
2020-07-13,-20.4819
2020-07-14,-3.0303
2020-07-15,3.5641
2020-07-16,-1.9327
2020-07-17,-13.8462
2020-07-20,0.3571
2020-07-21,-9.2527
2020-07-22,-3.9215999999999998
2020-07-23,4.3265
2020-07-24,-4.1471
2020-07-27,-10.2041
2020-07-28,4.2045
2020-07-29,23.8822
2020-07-30,-6.6901
2020-07-31,-4.4151
