ticker,BL US Equity
2017-03-21,-2.0246
2017-03-22,-3.0488
2017-03-23,0.5241
2017-03-24,0.2781
2017-03-27,-0.5199
2017-03-28,1.2544
2017-03-29,0.9635
2017-03-30,0.3067
2017-03-31,1.1213
2017-04-03,-1.0753
2017-04-04,1.087
2017-04-05,-0.2352
2017-04-06,1.0104
2017-04-07,0.1667
2017-04-10,-0.1332
2017-04-11,5.0
2017-04-12,-0.9206
2017-04-13,-2.5953
2017-04-17,3.1908
2017-04-18,2.2314
2017-04-19,1.1537
2017-04-20,1.7570999999999999
2017-04-21,-0.6665
2017-04-24,-1.1589
2017-04-25,0.7405
2017-04-26,0.0306
2017-04-27,1.041
2017-04-28,-0.3939
2017-05-01,-1.369
2017-05-02,0.6477
2017-05-03,-1.8082
2017-05-04,0.5306
2017-05-05,2.018
2017-05-08,-4.8995999999999995
2017-05-09,-0.096
2017-05-10,2.4984
2017-05-11,-0.4063
2017-05-12,0.1569
2017-05-15,-1.5351
2017-05-16,0.7636
2017-05-17,-0.3789
2017-05-18,0.5071
2017-05-19,1.9552
2017-05-22,1.0826
2017-05-23,-0.2448
2017-05-24,2.4233000000000002
2017-05-25,4.7919
2017-05-26,-0.7145
2017-05-30,-2.1301
2017-05-31,-0.7059
2017-06-01,0.9775
2017-06-02,2.4641
2017-06-05,-0.2004
2017-06-06,-3.7866
2017-06-07,-1.5802
2017-06-08,2.787
2017-06-09,-2.122
2017-06-12,-1.6561
2017-06-13,1.8371
2017-06-14,1.2928
2017-06-15,0.2671
2017-06-16,4.2925
2017-06-19,1.3625
2017-06-20,2.2123
2017-06-21,2.3288
2017-06-22,0.7497
2017-06-23,1.1427
2017-06-26,-0.6831
2017-06-27,-2.7513
2017-06-28,0.7073
2017-06-29,-2.0529
2017-06-30,-1.4341
2017-07-03,0.7275
2017-07-05,0.5833
2017-07-06,-0.718
2017-07-07,1.363
2017-07-10,1.3996
2017-07-11,1.272
2017-07-12,0.6146
2017-07-13,-0.7437
2017-07-14,-0.2141
2017-07-17,-1.1799
2017-07-18,0.7327
2017-07-19,1.5894
2017-07-20,-0.1856
2017-07-21,0.1063
2017-07-24,1.9639
2017-07-25,1.9521
2017-07-26,0.3064
2017-07-27,0.0509
2017-07-28,-0.5342
2017-07-31,-0.844
2017-08-01,-1.2639
2017-08-02,-2.6385
2017-08-03,0.483
2017-08-04,-18.745
2017-08-07,-2.0703
2017-08-08,1.7785
2017-08-09,0.5935
2017-08-10,-2.0649
2017-08-11,0.0
2017-08-14,1.1044
2017-08-15,-1.291
2017-08-16,-0.0671
2017-08-17,0.1678
2017-08-18,-0.134
2017-08-21,0.3019
2017-08-22,-2.0067
2017-08-23,-0.4437
2017-08-24,0.1028
2017-08-25,1.5411000000000001
2017-08-28,0.9106
2017-08-29,-0.4011
2017-08-30,0.7383
2017-08-31,2.8314
2017-09-01,-0.5831
2017-09-05,0.5213
2017-09-06,0.0648
2017-09-07,4.2436
2017-09-08,1.3984
2017-09-11,4.9035
2017-09-12,3.0967
2017-09-13,3.0037
2017-09-14,-4.6217
2017-09-15,-2.2786
2017-09-18,-0.3542
2017-09-19,-0.9479
2017-09-20,-1.256
2017-09-21,0.3937
2017-09-22,1.0256
2017-09-25,-0.7465
2017-09-26,-0.2708
2017-09-27,1.4178
2017-09-28,1.8739
2017-09-29,-0.3796
2017-10-02,0.0
2017-10-03,-0.4103
2017-10-04,-1.5596999999999999
2017-10-05,0.1794
2017-10-06,0.6565
2017-10-09,-1.2452
2017-10-10,-0.6004
2017-10-11,0.5134
2017-10-12,-0.2404
2017-10-13,1.2952
2017-10-16,-0.8029
2017-10-17,0.5396
2017-10-18,0.2982
2017-10-19,-0.2378
2017-10-20,2.0262000000000002
2017-10-23,-0.7009
2017-10-24,0.5
2017-10-25,0.9658
2017-10-26,-0.3768
2017-10-27,2.5895
2017-10-30,-1.2479
2017-10-31,2.0103
2017-11-01,-0.7601
2017-11-02,-0.4823
2017-11-03,-2.2235
2017-11-06,3.6151999999999997
2017-11-07,-2.5886
2017-11-08,1.7042000000000002
2017-11-09,0.1704
2017-11-10,2.41
2017-11-13,-1.495
2017-11-14,0.3092
2017-11-15,0.2242
2017-11-16,4.9203
2017-11-17,-0.7727
2017-11-20,0.6445
2017-11-21,2.1345
2017-11-22,0.6792
2017-11-24,0.6746
2017-11-27,-1.7784
2017-11-28,0.5773
2017-11-29,-4.9048
2017-11-30,0.6036
2017-12-01,-1.4726
2017-12-04,-0.9134
2017-12-05,-5.0279
2017-12-06,-2.2647
2017-12-07,3.3704
2017-12-08,0.9316
2017-12-11,1.0672
2017-12-12,-1.1985999999999999
2017-12-13,0.8088
2017-12-14,-0.3438
2017-12-15,-0.115
2017-12-18,-0.0576
2017-12-19,0.576
2017-12-20,-0.1145
2017-12-21,0.4014
2017-12-22,0.0571
2017-12-26,0.3425
2017-12-27,-1.3936
2017-12-28,-2.2498
2017-12-29,-3.2163
2018-01-02,1.8598
2018-01-03,-0.1197
2018-01-04,4.7348
2018-01-05,0.1431
2018-01-08,-1.9428999999999998
2018-01-09,0.4079
2018-01-10,-0.4353
2018-01-11,1.6322
2018-01-12,0.086
2018-01-16,-0.3152
2018-01-17,0.1725
2018-01-18,-0.7174
2018-01-19,0.0
2018-01-22,0.7514
2018-01-23,-1.2622
2018-01-24,-0.4939
2018-01-25,-2.6277
2018-01-26,0.8096
2018-01-29,-2.0226
2018-01-30,-0.3947
2018-01-31,1.2801
2018-02-01,-0.0301
2018-02-02,-0.7225
2018-02-05,-1.8193000000000001
2018-02-06,0.6794
2018-02-07,2.2393
2018-02-08,-1.6802000000000001
2018-02-09,-0.6103
2018-02-12,2.8554
2018-02-13,-1.1045
2018-02-14,1.147
2018-02-15,3.402
2018-02-16,12.669599999999999
2018-02-20,4.3801
2018-02-21,-1.1288
2018-02-22,0.0496
2018-02-23,-0.2977
2018-02-26,2.9361
2018-02-27,4.3751999999999995
2018-02-28,1.899
2018-03-01,-0.4318
2018-03-02,2.8304
2018-03-05,-1.7314
2018-03-06,0.3162
2018-03-07,-0.3828
2018-03-08,0.4747
2018-03-09,-0.315
2018-03-12,-1.4444
2018-03-13,-8.4039
2018-03-14,0.375
2018-03-15,-1.1208
2018-03-16,1.7631999999999999
2018-03-19,-4.9752
2018-03-20,3.204
2018-03-21,1.0096
2018-03-22,-1.3743
2018-03-23,-2.1029
2018-03-26,2.3551
2018-03-27,-1.5171000000000001
2018-03-28,0.0
2018-03-29,0.6675
2018-04-02,-3.0859
2018-04-03,1.2105
2018-04-04,0.91
2018-04-05,-0.0773
2018-04-06,-1.1604
2018-04-09,-0.1826
2018-04-10,2.6921
2018-04-11,0.8654
2018-04-12,1.0598
2018-04-13,0.4744
2018-04-16,0.9195
2018-04-17,1.8468
2018-04-18,-0.266
2018-04-19,0.5091
2018-04-20,-0.9648
2018-04-23,-0.2192
2018-04-24,0.1953
2018-04-25,-0.0244
2018-04-26,0.6579
2018-04-27,-0.823
2018-04-30,1.0495
2018-05-01,0.4106
2018-05-02,1.0585
2018-05-03,1.9757
2018-05-04,-4.7269
2018-05-07,-0.1838
2018-05-08,-0.5891
2018-05-09,2.1481
2018-05-10,2.6589
2018-05-11,-2.0485
2018-05-14,-2.7043
2018-05-15,-1.2477
2018-05-16,-0.8006
2018-05-17,-0.3279
2018-05-18,4.0992
2018-05-21,1.1911
2018-05-22,-1.6815
2018-05-23,-2.3699
2018-05-24,1.026
2018-05-25,-0.322
2018-05-29,0.3479
2018-05-30,0.4705
2018-05-31,2.5881
2018-06-01,2.4507
2018-06-04,3.1191
2018-06-05,-0.5458
2018-06-06,1.5779
2018-06-07,-3.4219
2018-06-08,1.6783000000000001
2018-06-11,2.132
2018-06-12,6.5769
2018-06-13,3.0118
2018-06-14,-0.1022
2018-06-15,1.9034
2018-06-18,-1.0444
2018-06-19,-1.6237
2018-06-20,1.341
2018-06-21,-2.2191
2018-06-22,-2.3527
2018-06-25,-5.0107
2018-06-26,-0.5836
2018-06-27,-3.319
2018-06-28,2.6390000000000002
2018-06-29,-1.1832
2018-07-02,2.3486000000000002
2018-07-03,0.6524
2018-07-05,0.4023
2018-07-06,0.5788
2018-07-09,0.1328
2018-07-10,0.1547
2018-07-11,-0.0221
2018-07-12,4.128
2018-07-13,-0.4452
2018-07-16,-0.6814
2018-07-17,1.2006999999999999
2018-07-18,-0.4237
2018-07-19,-0.2128
2018-07-20,0.2772
2018-07-23,1.8498999999999999
2018-07-24,-2.6722
2018-07-25,2.7885
2018-07-26,-0.8973
2018-07-27,-2.2952
2018-07-30,-5.8405000000000005
2018-07-31,-2.266
2018-08-01,1.3583
2018-08-02,5.2218
2018-08-03,3.3597
2018-08-06,2.5069
2018-08-07,1.6373
2018-08-08,-1.0196
2018-08-09,-1.6275
2018-08-10,-0.2304
2018-08-13,-2.225
2018-08-14,0.9017
2018-08-15,-0.0213
2018-08-16,-0.7448
2018-08-17,-0.1715
2018-08-20,2.9210000000000003
2018-08-21,1.5651000000000002
2018-08-22,0.8424
2018-08-23,1.7115
2018-08-24,3.145
2018-08-27,1.3789
2018-08-28,0.4789
2018-08-29,0.3432
2018-08-30,-0.418
2018-08-31,0.6678
2018-09-04,0.9477
2018-09-05,-1.1641
2018-09-06,3.6094
2018-09-07,0.9168
2018-09-10,0.8721
2018-09-11,0.5223
2018-09-12,-1.6305
2018-09-13,-1.1111
2018-09-14,4.2365
2018-09-17,-3.2868
2018-09-18,1.48
2018-09-19,-1.9806
2018-09-20,1.8369
2018-09-21,-0.0722
2018-09-24,0.704
2018-09-25,2.3302
2018-09-26,-0.2452
2018-09-27,-1.6857
2018-09-28,0.8573
2018-10-01,-1.7354
2018-10-02,-5.6947
2018-10-03,2.618
2018-10-04,-1.825
2018-10-05,-3.5091
2018-10-08,-5.17
2018-10-09,-4.3947
2018-10-10,-6.83
2018-10-11,0.8145
2018-10-12,3.3472
2018-10-15,-3.4621
2018-10-16,5.1134
2018-10-17,0.3522
2018-10-18,-1.7767
2018-10-19,-3.0817
2018-10-22,2.4654
2018-10-23,-1.5966
2018-10-24,-4.8903
2018-10-25,3.9164
2018-10-26,-1.3642
2018-10-29,-1.9925000000000002
2018-10-30,8.1081
2018-10-31,2.6106
2018-11-01,1.3583
2018-11-02,-9.5724
2018-11-05,-1.5055
2018-11-06,-1.7196
2018-11-07,9.7934
2018-11-08,-4.1169
2018-11-09,-2.7701000000000002
2018-11-12,-3.7512
2018-11-13,0.1727
2018-11-14,-4.457
2018-11-15,0.6186
2018-11-16,-5.251
2018-11-19,-3.7307
2018-11-20,2.1623
2018-11-21,6.5695
2018-11-23,0.2063
2018-11-26,2.1622
2018-11-27,-1.6377000000000002
2018-11-28,7.1465
2018-11-29,1.8408
2018-11-30,0.6338
2018-12-03,1.7261
2018-12-04,-4.0587
2018-12-06,-0.5497
2018-12-07,-4.3739
2018-12-10,1.533
2018-12-11,-1.6583999999999999
2018-12-12,1.6360000000000001
2018-12-13,-2.1793
2018-12-14,0.0253
2018-12-17,-2.2779
2018-12-18,2.6936
2018-12-19,-0.1261
2018-12-20,-0.6313
2018-12-21,-2.338
2018-12-24,-2.7321999999999997
2018-12-26,6.9823
2018-12-27,1.4504000000000001
2018-12-28,-0.6655
2018-12-31,1.6129
2019-01-02,-0.3175
2019-01-03,-3.4052
2019-01-04,2.9419
2019-01-07,4.681
2019-01-08,0.6119
2019-01-09,0.117
2019-01-10,0.5607
2019-01-11,-0.8597
2019-01-14,-1.5702
2019-01-15,5.2381
2019-01-16,0.4977
2019-01-17,1.5308000000000002
2019-01-18,3.7472
2019-01-22,-6.0056
2019-01-23,0.864
2019-01-24,1.5779999999999998
2019-01-25,1.0652
2019-01-28,-1.1419
2019-01-29,-2.2212
2019-01-30,2.5216
2019-01-31,5.4288
2019-02-01,1.9966
2019-02-04,0.8036
2019-02-05,-0.7563
2019-02-06,-0.5973
2019-02-07,-1.4712
2019-02-08,0.1052
2019-02-11,0.4622
2019-02-12,1.6311
2019-02-13,-0.3086
2019-02-14,1.6305
2019-02-15,4.5695
2019-02-19,-0.3107
2019-02-20,-0.0974
2019-02-21,-0.6825
2019-02-22,2.4151
2019-02-25,0.7285
2019-02-26,1.3514
2019-02-27,1.3146
2019-02-28,-2.9842
2019-03-01,-0.898
2019-03-04,-3.8944
2019-03-05,-3.2096
2019-03-06,-3.9585
2019-03-07,0.3021
2019-03-08,-0.2367
2019-03-11,2.3722
2019-03-12,0.6741
2019-03-13,-1.2346
2019-03-14,-0.7839
2019-03-15,1.4734
2019-03-18,-1.7256
2019-03-19,2.6552
2019-03-20,0.3755
2019-03-21,1.6209
2019-03-22,-3.7832
2019-03-25,0.6589
2019-03-26,-1.1613
2019-03-27,-2.8626
2019-03-28,1.1656
2019-03-29,0.6957
2019-04-01,-0.475
2019-04-02,-0.6508
2019-04-03,0.6987
2019-04-04,-1.9081000000000001
2019-04-05,2.4093999999999998
2019-04-08,-0.0863
2019-04-09,-0.2808
2019-04-10,2.2314
2019-04-11,0.5298
2019-04-12,-0.9907
2019-04-15,2.6826
2019-04-16,1.3062
2019-04-17,-0.5321
2019-04-18,-2.0576
2019-04-22,-0.5882
2019-04-23,1.9019
2019-04-24,-0.4562
2019-04-25,1.3333
2019-04-26,1.5625
2019-04-29,1.8218999999999999
2019-04-30,1.5507
2019-05-01,1.0376
2019-05-02,3.2358000000000002
2019-05-03,-6.6254
2019-05-06,-2.995
2019-05-07,-0.8703
2019-05-08,0.2508
2019-05-09,1.4386999999999999
2019-05-10,2.8571
2019-05-13,-6.6547
2019-05-14,2.2265
2019-05-15,1.8848
2019-05-16,3.1655
2019-05-17,-0.0797
2019-05-20,0.6181
2019-05-21,2.5763
2019-05-22,0.7921
2019-05-23,-2.166
2019-05-24,1.587
2019-05-28,2.2372
2019-05-29,-2.4524
2019-05-30,0.3868
2019-05-31,-0.9632
2019-06-03,-5.5631
2019-06-04,4.0577
2019-06-05,-1.0491
2019-06-06,0.7201
2019-06-07,1.0526
2019-06-10,1.3758
2019-06-11,-3.8969
2019-06-12,1.6542
2019-06-13,0.9129
2019-06-14,-3.7168
2019-06-17,1.4297
2019-06-18,1.0874
2019-06-19,4.2032
2019-06-20,5.2571
2019-06-21,-0.7991
2019-06-24,-1.2633
2019-06-25,-2.3178
2019-06-26,-1.8223
2019-06-27,3.3836
2019-06-28,0.0748
2019-07-01,-0.5046
2019-07-02,-7.4756
2019-07-03,0.8323
2019-07-05,-0.2617
2019-07-08,-0.6661
2019-07-09,0.7316
2019-07-10,-0.4035
2019-07-11,-0.1013
2019-07-12,0.7908
2019-07-15,-0.2816
2019-07-16,-0.6859
2019-07-17,1.0156
2019-07-18,-1.3473
2019-07-19,-1.6307
2019-07-22,-1.5126
2019-07-23,-1.0099
2019-07-24,2.763
2019-07-25,-3.909
2019-07-26,1.5712000000000002
2019-07-29,-3.3058
2019-07-30,-0.0877
2019-07-31,-2.1715
2019-08-01,-4.6188
2019-08-02,31.6643
2019-08-05,-5.2312
2019-08-06,0.3203
2019-08-07,2.8169
2019-08-08,-2.5023
2019-08-09,-2.6602
2019-08-12,1.097
2019-08-13,-0.6853
2019-08-14,-2.4535
2019-08-15,-0.5699
2019-08-16,-1.166
2019-08-19,2.4995
2019-08-20,-0.4292
2019-08-21,-0.6661
2019-08-22,0.1381
2019-08-23,-1.4969000000000001
2019-08-26,0.8198
2019-08-27,-0.4958
2019-08-28,0.6578
2019-08-29,1.9405999999999999
2019-08-30,-1.0684
2019-09-03,0.3927
2019-09-04,1.682
2019-09-05,1.0387
2019-09-06,-1.3516
2019-09-09,-7.8155
2019-09-10,3.6634
2019-09-11,1.8578000000000001
2019-09-12,2.8152
2019-09-13,-6.2476
2019-09-16,1.7894
2019-09-17,2.3035
2019-09-18,-0.711
2019-09-19,-0.8554
2019-09-20,-2.4478
2019-09-23,-1.3163
2019-09-24,-1.188
2019-09-25,0.4851
2019-09-26,0.084
2019-09-27,-1.3841999999999999
2019-09-30,1.6801
2019-10-01,-2.3217
2019-10-02,-1.1777
2019-10-03,3.6836
2019-10-04,-0.7315
2019-10-07,0.6316
2019-10-08,-2.1548
2019-10-09,1.4753
2019-10-10,-2.0017
2019-10-11,2.8381
2019-10-14,0.9408
2019-10-15,0.5385
2019-10-16,-3.6052999999999997
2019-10-17,0.0855
2019-10-18,-1.0036
2019-10-21,2.5669
2019-10-22,-2.9653
2019-10-23,0.4985
2019-10-24,3.8387000000000002
2019-10-25,-0.6023
2019-10-28,-0.4388
2019-10-29,-1.8258
2019-10-30,1.8384
2019-10-31,-1.8892
2019-11-01,0.0428
2019-11-04,0.0428
2019-11-05,0.9619
2019-11-06,0.5717
2019-11-07,4.6526
2019-11-08,-0.4225
2019-11-11,0.303
2019-11-12,1.5106000000000002
2019-11-13,0.1389
2019-11-14,0.634
2019-11-15,3.288
2019-11-18,0.7911
2019-11-19,0.4066
2019-11-20,0.1884
2019-11-21,-0.9212
2019-11-22,0.5503
2019-11-25,2.3589
2019-11-26,-0.4056
2019-11-27,-0.1111
2019-11-29,-0.2595
2019-12-02,-2.5455
2019-12-03,-0.7054
2019-12-04,0.2304
2019-12-05,0.613
2019-12-06,-1.1615
2019-12-09,-0.3275
2019-12-10,-0.8118
2019-12-11,-1.2081
2019-12-12,-3.3531
2019-12-13,1.6735
2019-12-16,2.8904
2019-12-17,0.078
2019-12-18,0.5653
2019-12-19,1.3375
2019-12-20,0.8034
2019-12-23,0.0759
2019-12-24,-0.6068
2019-12-26,0.7821
2019-12-27,-0.7761
2019-12-30,-1.6024
2019-12-31,-0.0388
2020-01-02,1.9977
2020-01-03,0.4183
2020-01-06,1.6284999999999998
2020-01-07,-0.3726
2020-01-08,2.9549
2020-01-09,0.7993
2020-01-10,-0.3784
2020-01-13,0.6874
2020-01-14,1.4193
2020-01-15,2.4978
2020-01-16,6.9478
2020-01-17,0.6707
2020-01-21,-0.0562
2020-01-22,-1.3974
2020-01-23,-1.466
2020-01-24,-0.3472
2020-01-27,-2.787
2020-01-28,1.8601
2020-01-29,-0.0335
2020-01-30,2.0781
2020-01-31,0.4269
2020-02-03,0.5558
2020-02-04,3.0727
2020-02-05,-3.2334
2020-02-06,0.5053
2020-02-07,0.5514
2020-02-10,1.4839
2020-02-11,0.4132
2020-02-12,0.3799
2020-02-13,2.4913
2020-02-14,2.3846
2020-02-18,2.1788
2020-02-19,1.0882
2020-02-20,-0.4655
2020-02-21,-4.4578
2020-02-24,-1.0096
2020-02-25,-1.8853
2020-02-26,1.1813
2020-02-27,-3.2534
2020-02-28,0.6758
2020-03-02,0.7192
2020-03-03,-2.65
2020-03-04,5.3138
2020-03-05,-1.6097000000000001
2020-03-06,-1.3214000000000001
2020-03-09,-3.9055999999999997
2020-03-10,2.14
2020-03-11,0.1462
2020-03-12,-12.05
2020-03-13,-2.0653
2020-03-16,-19.5255
2020-03-17,-0.8423
2020-03-18,3.8462
2020-03-19,11.2929
2020-03-20,-5.1858
2020-03-23,6.6968
2020-03-24,1.2916
2020-03-25,-6.0171
2020-03-26,15.8575
2020-03-27,-3.3486000000000002
2020-03-30,0.6626
2020-03-31,-1.0532
2020-04-01,-5.0751
2020-04-02,-0.2803
2020-04-03,-0.6024
2020-04-06,5.0505
2020-04-07,-0.9423
2020-04-08,3.9215999999999998
2020-04-09,1.6625999999999999
2020-04-13,0.8085
2020-04-14,3.1535
2020-04-15,0.9189
2020-04-16,1.3658000000000001
2020-04-17,1.3128
2020-04-20,-0.3581
2020-04-21,-4.2779
2020-04-22,3.3607
2020-04-23,1.5566
2020-04-24,-0.0681
2020-04-27,2.3346999999999998
2020-04-28,-4.4963
2020-04-29,3.7489
2020-04-30,2.084
2020-05-01,-1.7781
2020-05-04,-4.1904
2020-05-05,6.8055
2020-05-06,0.7371
2020-05-07,3.4146
2020-05-08,0.5818
2020-05-11,1.2974999999999999
2020-05-12,-2.284
2020-05-13,-2.9375
2020-05-14,-0.4393
2020-05-15,5.0335
2020-05-18,0.2178
2020-05-19,3.3846
2020-05-20,1.3966
2020-05-21,0.1925
2020-05-22,2.7347
2020-05-26,0.5036
2020-05-27,0.0716
2020-05-28,3.2904
2020-05-29,2.9086
2020-06-01,4.2261
2020-06-02,0.4261
2020-06-03,1.5816
2020-06-04,-5.2405
2020-06-05,0.187
2020-06-08,0.04
2020-06-09,1.546
2020-06-10,2.7956
2020-06-11,-4.9413
2020-06-12,-2.176
2020-06-15,4.2702
2020-06-16,1.8961999999999999
2020-06-17,1.5249000000000001
2020-06-18,1.9348
2020-06-19,-0.537
2020-06-22,3.0885
2020-06-23,0.0244
2020-06-24,-1.4733
2020-06-25,4.0781
2020-06-26,-2.9565
2020-06-29,1.2847
2020-06-30,0.157
2020-07-01,5.126
2020-07-02,1.0441
2020-07-06,-0.3633
2020-07-07,-2.9173999999999998
2020-07-08,1.4321
2020-07-09,1.1226
2020-07-10,0.0687
2020-07-13,-4.7232
2020-07-14,0.8282
2020-07-15,1.5594999999999999
2020-07-16,-1.4066
2020-07-17,1.1889
2020-07-20,4.3356
2020-07-21,-1.8806
2020-07-22,0.2869
2020-07-23,-1.1215
2020-07-24,-1.9676
2020-07-27,2.314
2020-07-28,-1.7771
2020-07-29,2.5963000000000003
2020-07-30,1.4199
2020-07-31,0.3839
