ticker,TCNB US Equity
2010-06-30,-6.25
2010-07-30,-8.0
2010-08-11,8.6957
2010-08-16,-12.0
2010-08-18,10.6061
2010-08-26,-17.8082
2010-08-27,-25.0
2010-09-03,28.8889
2010-09-10,-5.1724
2010-09-15,5.4545
2010-09-27,0.0
2010-10-04,3.4483
2010-10-25,0.0
2010-10-29,16.6667
2010-11-02,0.0
2010-11-03,14.2857
2010-11-10,20.5
2010-11-26,-17.0124
2010-11-29,-12.5
2010-11-30,0.0
2010-12-01,0.0
2010-12-03,5.7143
2010-12-21,-6.7568
2011-01-10,0.0
2011-01-12,0.0
2011-01-24,7.2464
2011-02-07,0.0
2011-04-13,-29.7297
2011-04-25,0.0
2011-04-26,-50.0
2011-04-27,53.8462
2011-04-28,0.0
2011-04-29,-35.0
2011-05-11,15.3846
2011-05-12,0.0
2011-05-16,26.0
2011-05-17,-20.634900000000002
2011-05-18,16.6667
2011-05-19,14.2857
2011-05-20,17.5
2011-05-24,-25.5319
2011-05-25,11.4286
2011-05-31,15.3846
2011-06-02,-22.2222
2011-06-09,0.0
2011-06-21,-22.2857
2011-07-12,25.0
2011-08-09,-11.7647
2011-08-15,16.6667
2011-08-18,0.0
2011-08-23,0.0
2011-08-25,14.2857
2011-08-29,0.0
2011-09-02,-4.0
2011-09-19,-8.8542
2011-09-27,2.8571
2011-10-06,5.5556
2011-10-10,-13.1579
2011-10-21,-15.1515
2011-11-02,0.0
2011-11-09,21.4286
2011-11-10,5.8824
2011-11-11,11.1111
2011-11-22,12.5
2011-11-28,-8.8889
2011-12-14,24.3902
2011-12-27,-21.5686
2012-02-03,-25.0
2012-02-13,0.0
2012-02-22,6.0
2012-02-23,0.0
2012-02-24,3.7736
2012-02-28,21.2121
2012-03-02,-5.0
2012-03-05,0.0
2012-03-07,-7.8947
2012-03-09,16.5714
2012-03-14,2.9412000000000003
2012-03-23,0.0
2012-03-29,0.0
2012-04-02,0.0
2012-05-02,-16.6667
2012-05-08,14.2857
2012-05-09,12.5
2012-05-11,11.1111
2012-06-01,22.0
2012-06-04,-21.3115
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,4.1667
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,-1.2
2012-06-15,-0.8097
2012-06-18,-4.0816
2012-07-17,-8.5106
2012-07-27,0.0
2012-08-03,0.0
2012-08-07,0.0
2012-09-06,0.0
2012-09-11,-4.6512
2012-09-12,0.0
2012-09-18,-2.439
2012-10-05,-7.5
2012-10-16,0.0
2012-10-17,-8.1081
2012-10-31,8.8235
2012-11-09,8.1081
2012-11-23,-7.0
2012-11-28,0.0
2012-11-30,-0.5376
2012-12-03,0.0
2012-12-06,0.0
2012-12-20,0.0
2013-01-08,3.7838000000000003
2013-03-12,0.0
2013-03-13,1.5625
2013-03-28,-2.5641
2013-04-25,23.6842
2013-05-02,-14.8936
2013-05-06,0.0
2013-05-15,2.5
2013-05-23,0.0
2013-07-30,2.9268
2013-08-01,0.0
2013-08-14,1.8957000000000002
2013-09-23,-1.8605
2013-10-11,0.0
2013-10-15,5.6872
2013-10-16,4.9327
2013-10-21,-9.8291
2013-10-28,-0.4739
2013-11-05,0.0
2013-11-06,-4.7619
2013-11-22,12.5
2013-11-25,-17.7778
2013-11-26,8.1081
2013-11-27,-7.5
2014-01-06,0.0
2014-01-21,-2.7027
2014-01-31,-16.6667
2014-02-13,13.3333
2014-02-14,-2.9412000000000003
2014-02-19,-15.1515
2014-02-27,21.4286
2014-03-21,8.8235
2014-03-24,2.7027
2014-04-09,-2.6316
2014-04-15,-5.4054
2014-05-06,2.8571
2014-05-07,0.0
2014-05-08,5.5556
2014-05-15,-4.7368
2014-05-16,0.0
2014-05-19,4.9724
2014-05-20,-2.1053
2014-05-22,2.1505
2014-05-29,0.0
2014-06-03,2.6316
2014-06-05,2.0513
2014-06-09,12.5628
2014-06-27,-23.6607
2014-07-09,0.0
2014-07-10,0.0
2014-07-16,19.883
2014-07-21,0.0
2014-07-22,4.878
2014-07-31,-6.9767
2014-08-01,0.0
2014-08-06,-2.5
2014-08-12,10.2564
2014-08-18,-6.9767
2014-08-20,2.5
2014-08-28,7.3171
2014-09-18,-15.9091
2014-09-26,0.0
2014-09-29,0.0
2014-10-07,19.4595
2014-10-17,-9.5023
2014-10-23,5.0
2014-11-17,0.0
2014-11-20,4.7619
2014-11-24,-4.5455
2014-12-02,0.0
2014-12-10,0.0
2014-12-23,-4.2857
2014-12-29,2.9851
2015-01-06,0.0
2015-01-14,0.0
2015-01-28,13.5266
2015-01-30,2.1277
2015-02-09,-4.1667
2015-02-10,-10.8696
2015-02-13,4.878
2015-02-18,0.0
2015-02-23,-4.186
2015-03-04,16.5049
2015-04-13,-4.1667
2015-04-14,4.3478
2015-05-08,-5.0
2015-05-21,-4.386
2015-05-27,0.9174
2015-06-29,2.7273
2015-07-02,-2.6549
2015-07-13,6.8182
2015-07-14,-3.8298
2015-07-15,7.5221
2015-07-16,0.4115
2015-08-04,-4.918
2015-08-11,7.7586
2015-08-27,-4.0
2015-09-18,-0.4167
2015-10-13,0.4184
2015-10-15,8.3333
2015-10-30,-7.6923
2015-11-02,7.9167
2015-11-04,-3.0888
2015-11-05,-3.9840999999999998
2015-11-06,0.0
2015-11-09,0.0
2015-11-13,3.7344
2015-12-08,19.6
2015-12-17,-8.0268
2015-12-18,0.0
2015-12-29,-9.0909
2016-01-12,5.2
2016-02-05,3.8023
2016-02-16,-8.4249
2016-02-18,6.0
2016-03-04,1.8868
2016-03-07,-1.8519
2016-03-10,0.0
2016-03-11,3.7736
2016-03-21,0.0
2016-03-23,-0.3636
2016-03-31,4.0146
2016-04-01,7.0175
2016-04-04,3.2787
2016-04-05,0.0
2016-04-29,-15.873
2016-05-03,0.0
2016-05-06,7.5472
2016-05-17,-4.2105
2016-06-14,2.1978
2016-06-15,-1.0753
2016-06-21,1.4493
2016-06-23,0.0
2016-08-08,0.3571
2016-08-22,3.2028
2016-09-16,3.069
2016-09-29,0.0335
2016-10-19,-3.01
2016-11-04,0.7241
2016-11-09,2.7046
2016-11-10,0.0
2016-11-11,3.3333
2016-11-17,0.0
2016-11-21,-3.2258
2016-11-29,0.0
2016-11-30,1.6667
2016-12-07,1.6393
2016-12-08,-3.2258
2016-12-14,0.0
2016-12-21,-0.0042
2016-12-27,3.3376
2017-01-06,0.0
2017-01-09,1.2903
2017-01-13,-2.8662
2017-01-19,3.2787
2017-01-24,-0.9524
2017-01-25,0.0
2017-01-26,1.9231
2017-01-31,-0.9434
2017-02-03,1.5873
2017-02-10,1.5625
2017-03-06,0.0
2017-03-08,0.0
2017-03-09,1.5385
2017-03-22,-1.5152
2017-04-06,1.5385
2017-04-27,0.0
2017-05-23,-1.5152
2017-05-24,0.0
2017-05-30,7.6923
2017-06-23,0.0
2017-07-07,-4.2857
2017-07-18,0.0
2017-08-11,2.9851
2017-08-31,-5.5072
2017-09-25,1.5644
2017-10-06,5.7082
2017-11-07,-0.2857
2017-11-13,-2.235
2017-11-16,2.2274
2017-11-22,-3.8991
2017-11-27,1.432
2017-11-29,-1.4118
2017-12-11,-0.0597
2017-12-12,1.4896
2017-12-13,1.4147
2017-12-14,0.0551
2017-12-15,1.4522
2017-12-28,0.0
2017-12-29,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-29,2.8571
2018-01-31,2.7778
2018-02-13,8.1081
2018-02-14,3.75
2018-03-14,-3.6145
2018-03-26,0.25
2018-04-04,0.0
2018-04-06,0.0
2018-04-18,0.0
2018-04-19,-1.2469000000000001
2018-04-30,2.2222
2018-05-01,-1.9268999999999998
2018-05-02,-0.2519
2018-05-11,1.0101
2018-05-14,-1.0
2018-05-15,-0.2525
2018-05-21,-0.5063
2018-05-22,0.5089
2018-05-24,2.2785
2018-05-25,-0.9901
2018-06-06,-0.25
2018-06-07,1.2530999999999999
2018-06-14,-1.0396
2018-06-15,0.05
2018-06-19,0.0
2018-06-21,0.0
2018-06-25,1.25
2018-07-05,-1.2346
2018-07-06,-2.0
2018-08-01,2.0408
2018-08-16,0.0
2018-08-17,0.0
2018-08-28,-0.25
2018-09-07,0.2506
2018-09-10,5.0
2018-09-13,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-25,0.0476
2018-09-27,-0.0476
2018-10-02,0.0
2018-10-03,0.0
2018-10-25,-7.1429
2018-10-29,-3.8462
2018-11-19,-9.3333
2018-11-28,0.2941
2018-12-04,-6.1584
2018-12-06,0.0
2018-12-07,3.125
2019-01-04,-1.5152
2019-01-10,0.0
2019-01-28,1.5385
2019-01-30,1.5152
2019-02-07,0.2985
2019-02-13,-7.7381
2019-03-15,1.6129
2019-03-26,-1.5873
2019-04-09,-1.6129
2019-04-11,3.2787
2019-05-22,1.5873
2019-05-23,1.5625
2019-05-24,1.5385
2019-05-28,1.5152
2019-05-30,-1.4925
2019-06-04,0.0
2019-06-06,0.0
2019-06-21,-1.2121
2019-06-24,-0.6135
2019-06-27,3.0864
2019-06-28,0.5988
2019-07-01,1.1905000000000001
2019-07-15,0.0029
2019-09-04,-5.591
2019-09-11,1.2461
2019-09-18,1.5385
2019-10-15,-1.5152
2019-10-16,1.5385
2019-10-25,1.5152
2019-10-30,1.4925
2019-10-31,-5.5882
2019-11-04,0.0031
2019-11-07,2.8005
2019-11-08,1.5152
2019-11-11,-1.4925
2019-11-12,1.5152
2019-11-13,-2.9851
2019-11-15,0.0
2019-11-18,1.5385
2019-11-20,-1.5152
2019-11-25,1.5385
2019-11-29,0.0
2019-12-04,0.0
2019-12-12,0.0
2019-12-17,6.0606
2019-12-18,-4.0
2019-12-24,1.1905000000000001
2019-12-31,-0.5882
2020-01-07,2.071
2020-01-15,-1.4464000000000001
2020-01-17,1.4676
2020-01-24,1.4493
2020-01-30,0.0
2020-02-03,1.4285999999999999
2020-02-13,5.6338
2020-02-21,1.3333
2020-02-27,-2.6316
2020-03-05,0.0
2020-03-13,-2.7027
2020-03-16,-5.5556
2020-03-23,-12.0588
2020-03-26,0.0
2020-04-08,-3.01
2020-04-09,1.7241
2020-04-14,5.0847
2020-04-28,-11.2903
2020-05-06,-1.8182
2020-05-08,1.8519
2020-05-11,-1.8182
2020-05-12,-7.4074
2020-05-15,8.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-08,1.8519
2020-06-09,0.3636
2020-06-30,3.2609
2020-07-16,7.7193000000000005
2020-07-30,-0.3257
