ticker,AACH US Equity
2015-02-24,3.6137
2015-02-25,12.2369
2015-02-26,-1.9287
2015-02-27,-1.6935
2015-03-02,-4.7791
2015-03-03,-10.3297
2015-03-04,6.2805
2015-03-05,-1.7146
2015-03-06,-8.7227
2015-03-09,-10.5802
2015-03-10,-1.5267
2015-03-11,-4.4574
2015-03-12,6.0041
2015-03-13,6.1615
2015-03-16,3.7851
2015-03-17,2.6051
2015-03-18,0.7786
2015-03-19,1.4108
2015-03-20,1.7224
2015-03-23,-6.2195
2015-03-24,-2.2917
2015-03-25,-0.6041
2015-03-26,0.3933
2015-03-27,4.2379
2015-03-30,2.0157
2015-03-31,2.4112999999999998
2015-04-01,0.4905
2015-04-02,0.8461
2015-04-06,-1.2907
2015-04-07,5.6554
2015-04-08,-2.4134
2015-04-09,1.0146
2015-04-10,0.7533
2015-04-13,-2.9283
2015-04-14,-0.1605
2015-04-15,2.9251
2015-04-16,-0.2811
2015-04-17,-0.9709
2015-04-20,4.3643
2015-04-21,0.3333
2015-04-22,0.4228
2015-04-23,-0.6316
2015-04-24,-2.0581
2015-04-27,-2.9356999999999998
2015-04-28,1.0825
2015-04-29,-1.3858
2015-04-30,10.6995
2015-05-01,-0.6636
2015-05-04,-0.639
2015-05-05,-6.4601
2015-05-06,-3.0625
2015-05-07,-0.1289
2015-05-08,2.2595
2015-05-11,3.5038
2015-05-12,2.4703
2015-05-13,1.756
2015-05-14,6.4054
2015-05-15,1.7317
2015-05-18,1.7292999999999998
2015-05-19,-4.4356
2015-05-20,-0.806
2015-05-21,6.3323
2015-05-22,3.6891
2015-05-26,-2.6429
2015-05-27,1.0963
2015-05-28,-0.4648
2015-05-29,0.8042
2015-06-01,0.4632
2015-06-02,-0.333
2015-06-03,6.605
2015-06-04,0.4581
2015-06-05,0.48
2015-06-08,-0.2866
2015-06-09,-6.2036
2015-06-10,10.8018
2015-06-11,0.2996
2015-06-12,-0.8042
2015-06-15,-1.2972000000000001
2015-06-16,1.9243999999999999
2015-06-17,-0.2533
2015-06-18,0.6694
2015-06-19,1.5363
2015-06-22,-0.1355
2015-06-23,-0.1357
2015-06-24,-2.6268000000000002
2015-06-25,1.0
2015-06-26,-0.5987
2015-06-29,-0.2316
2015-06-30,1.1377
2015-07-01,-1.4233
2015-07-02,4.2152
2015-07-06,-0.1117
2015-07-07,-3.3781
2015-07-08,-5.3485
2015-07-09,6.6781
2015-07-10,-2.7517
2015-07-13,3.0417
2015-07-14,-0.5492
2015-07-15,-1.4496
2015-07-16,1.1441
2015-07-17,-3.4164
2015-07-20,-2.0554
2015-07-21,-4.8804
2015-07-22,-0.8722
2015-07-23,0.44
2015-07-24,0.1288
2015-07-27,0.5919
2015-07-28,1.3047
2015-07-29,-1.3384
2015-07-30,-4.044
2015-07-31,1.387
2015-08-03,-13.7332
2015-08-04,-39.3413
2015-08-05,4.3238
2015-08-06,-3.4217
2015-08-07,-11.3273
2015-08-10,5.9088
2015-08-11,-2.4442
2015-08-12,6.2092
2015-08-13,14.7692
2015-08-14,1.0724
2015-08-17,1.9452
2015-08-18,4.5967
2015-08-19,-5.4726
2015-08-20,-4.4298
2015-08-21,11.519
2015-08-24,-8.2305
2015-08-25,-4.3049
2015-08-26,1.2184
2015-08-27,0.7407
2015-08-28,3.3548
2015-08-31,4.98
2015-09-01,-6.3109
2015-09-02,13.1555
2015-09-03,1.0787
2015-09-04,-5.336
2015-09-08,-0.6263
2015-09-09,-6.1345
2015-09-10,3.0886
2015-09-11,-2.3013
2015-09-14,3.0667
2015-09-15,-2.7167
2015-09-16,6.0727
2015-09-17,-1.1701
2015-09-18,0.5497
2015-09-21,-0.9672
2015-09-22,-1.6985000000000001
2015-09-23,4.4924
2015-09-24,2.0256
2015-09-25,3.0794
2015-09-28,-8.0189
2015-09-29,0.2991
2015-09-30,-5.1981
2015-10-01,1.5281
2015-10-02,8.145199999999999
2015-10-05,13.508
2015-10-06,-2.6325
2015-10-07,-0.5185
2015-10-08,-0.3723
2015-10-09,-2.0179
2015-10-12,2.0595
2015-10-13,0.5232
2015-10-14,-0.8922
2015-10-15,0.4126
2015-10-16,1.5316
2015-10-19,4.7461
2015-10-20,-1.5455
2015-10-21,-5.4940999999999995
2015-10-22,-3.1333
2015-10-23,1.3639999999999999
2015-10-26,0.5767
2015-10-27,-1.682
2015-10-28,-7.6205
2015-10-29,-1.0522
2015-10-30,-1.3186
2015-11-02,-3.75
2015-11-03,-2.4183
2015-11-04,10.4176
2015-11-05,0.7897
2015-11-06,1.0309
2015-11-09,-4.0408
2015-11-10,0.2552
2015-11-11,-4.2851
2015-11-12,-0.266
2015-11-13,0.8
2015-11-16,-0.4409
2015-11-17,-0.2657
2015-11-18,0.0
2015-11-19,-0.5329
2015-11-20,3.8393
2015-11-23,1.8917000000000002
2015-11-24,1.097
2015-11-25,2.7963
2015-11-27,-1.5834000000000001
2015-11-30,1.2376
2015-12-01,0.7335
2015-12-02,-3.3981
2015-12-03,-5.0251
2015-12-04,-0.97
2015-12-07,-3.6955
2015-12-08,5.5941
2015-12-09,0.1313
2015-12-10,0.3935
2015-12-11,1.8293
2015-12-14,-3.7211
2015-12-15,-0.6219
2015-12-16,0.8046
2015-12-17,0.7539
2015-12-18,-2.9049
2015-12-21,-3.3545
2015-12-22,-5.1595
2015-12-23,-6.9238
2015-12-24,2.1785
2015-12-28,-2.5481
2015-12-29,-0.7471
2015-12-30,-0.2688
2015-12-31,2.7493
2016-01-04,-2.8332
2016-01-05,5.0756
2016-01-06,-2.3124000000000002
2016-01-07,-4.2609
2016-01-08,-0.4945
2016-01-11,-3.5892
2016-01-12,-3.2073
2016-01-13,-3.9053
2016-01-14,6.3424
2016-01-15,-2.8952
2016-01-19,-7.3345
2016-01-20,5.2767
2016-01-21,1.1002
2016-01-22,0.9069
2016-01-25,9.9461
2016-01-26,6.049
2016-01-27,0.1028
2016-01-28,-11.961
2016-01-29,4.1399
2016-02-01,4.4233
2016-02-02,-3.378
2016-02-03,1.3873
2016-02-04,7.1702
2016-02-05,-1.0725
2016-02-08,-0.3098
2016-02-09,0.8286
2016-02-10,0.6163
2016-02-11,1.2251
2016-02-12,1.5129000000000001
2016-02-16,4.3219
2016-02-17,6.0
2016-02-18,-4.0881
2016-02-19,0.4684
2016-02-22,5.7343
2016-02-23,2.4691
2016-02-24,-0.7745
2016-02-25,-1.431
2016-02-26,-4.3555
2016-02-29,-6.1638
2016-03-01,-0.2941
2016-03-02,-1.9174
2016-03-03,-0.2005
2016-03-04,-5.2235
2016-03-07,-5.6704
2016-03-08,-6.573
2016-03-09,2.0445
2016-03-10,-0.1768
2016-03-11,6.6706
2016-03-14,-0.332
2016-03-15,-5.3859
2016-03-16,-0.2934
2016-03-17,5.3561
2016-03-18,11.0615
2016-03-21,1.8612
2016-03-22,-5.3333
2016-03-23,-5.0078
2016-03-24,0.9336
2016-03-28,0.272
2016-03-29,-0.217
2016-03-30,6.634
2016-03-31,0.9179
2016-04-01,2.9308
2016-04-04,-1.2764
2016-04-05,-8.1551
2016-04-06,0.5414
2016-04-07,2.4233000000000002
2016-04-08,-1.7349999999999999
2016-04-11,-2.3542
2016-04-12,1.0411
2016-04-13,5.9111
2016-04-14,1.7409
2016-04-15,-2.8686
2016-04-18,-1.4508
2016-04-19,2.7865
2016-04-20,5.1662
2016-04-21,-2.1887
2016-04-22,2.5858
2016-04-25,-3.2477
2016-04-26,1.1022
2016-04-27,1.3875
2016-04-28,1.0264
2016-04-29,-0.387
2016-05-02,-2.5741
2016-05-03,1.6451
2016-05-04,-4.2178
2016-05-05,10.087
2016-05-06,-0.7442
2016-05-09,0.8903
2016-05-10,0.6503
2016-05-11,-1.2921
2016-05-12,-4.8621
2016-05-13,0.5405
2016-05-16,0.391
2016-05-17,-3.9922
2016-05-18,0.7606
2016-05-19,-1.2079
2016-05-20,1.1207
2016-05-23,0.7053
2016-05-24,4.5023
2016-05-25,1.484
2016-05-26,-2.5
2016-05-27,3.4833
2016-05-31,0.561
2016-06-01,3.2543
2016-06-02,-0.09
2016-06-03,-3.1546
2016-06-06,1.3029
2016-06-07,2.3427
2016-06-08,-3.1418
2016-06-09,-2.2706
2016-06-10,-4.4097
2016-06-13,-0.9921
2016-06-14,-0.3006
2016-06-15,-0.1508
2016-06-16,0.0503
2016-06-17,-3.2193
2016-06-20,1.6632
2016-06-21,0.409
2016-06-22,1.5274999999999999
2016-06-23,2.7583
2016-06-24,1.2689
2016-06-27,-3.4699
2016-06-28,5.2421
2016-06-29,4.3643
2016-06-30,3.7273
2016-07-01,-0.3506
2016-07-05,-1.0554
2016-07-06,-0.9778
2016-07-07,2.1993
2016-07-08,-0.527
2016-07-11,-0.7064
2016-07-12,-0.3112
2016-07-13,0.0892
2016-07-14,2.1390000000000002
2016-07-15,0.3054
2016-07-18,0.174
2016-07-19,-1.9106
2016-07-20,-3.3201
2016-07-21,0.0458
2016-07-22,1.1442
2016-07-25,2.3529
2016-07-26,0.5747
2016-07-27,3.3846
2016-07-28,-3.6139
2016-07-29,0.0
2016-08-01,-5.161
2016-08-02,-1.1163
2016-08-03,-6.1148
2016-08-04,0.3006
2016-08-05,-6.1439
2016-08-08,0.1064
2016-08-09,-4.0404
2016-08-10,-4.8753
2016-08-11,1.6308
2016-08-12,-0.5731
2016-08-15,6.9164
2016-08-16,-1.4555
2016-08-17,-1.5316999999999998
2016-08-18,-2.2222
2016-08-19,-1.7614
2016-08-22,3.0075
2016-08-23,5.3341
2016-08-24,-1.6524999999999999
2016-08-25,1.1924
2016-08-26,-0.9641
2016-08-29,1.5143
2016-08-30,2.8769
2016-08-31,1.2947
2016-09-01,-1.5337
2016-09-02,4.1018
2016-09-06,0.6484
2016-09-07,-2.0317
2016-09-08,-1.7198
2016-09-09,-3.6541
2016-09-12,-0.0534
2016-09-13,-2.5655
2016-09-14,-0.6583
2016-09-15,-1.1044
2016-09-16,-2.2892
2016-09-19,1.6
2016-09-20,-3.7119999999999997
2016-09-21,-0.1752
2016-09-22,4.8566
2016-09-23,-4.9107
2016-09-26,-0.8803
2016-09-27,-0.1184
2016-09-28,-1.3041
2016-09-29,1.982
2016-09-30,2.4146
2016-10-03,1.2651
2016-10-04,-1.4764
2016-10-05,-0.634
2016-10-06,-0.406
2016-10-07,-0.0582
2016-10-10,1.2238
2016-10-11,-1.1514
2016-10-12,0.233
2016-10-13,0.2324
2016-10-14,-0.8116
2016-10-17,-1.1105
2016-10-18,-0.2955
2016-10-19,0.2371
2016-10-20,2.0106
2016-10-21,-2.1449
2016-10-24,3.436
2016-10-25,-2.8637
2016-10-26,3.5967000000000002
2016-10-27,-2.9596
2016-10-28,-2.1701
2016-10-31,-1.7386
2016-11-01,-0.6711
2016-11-02,-2.3956
2016-11-03,-50.9125
2016-11-04,-3.7179
2016-11-07,1.1984
2016-11-08,-7.8947
2016-11-09,0.5714
2016-11-10,8.3807
2016-11-11,16.2516
2016-11-14,4.6223
2016-11-15,-1.2931
2016-11-16,6.441
2016-11-17,7.0769
2016-11-18,-3.0651
2016-11-21,-8.5968
2016-11-22,1.9459
2016-11-23,-1.6966999999999999
2016-11-25,3.2362
2016-11-28,-8.046
2016-11-29,-1.25
2016-11-30,-3.4522
2016-12-01,1.5495
2016-12-02,-1.1737
2016-12-05,1.7814999999999999
2016-12-06,-0.5834
2016-12-07,-3.7559
2016-12-08,1.4634
2016-12-09,0.9615
2016-12-12,-2.1429
2016-12-13,-9.854
2016-12-14,4.8583
2016-12-15,0.3861
2016-12-16,-1.2821
2016-12-19,-0.7792
2016-12-20,-2.2251
2016-12-21,0.2677
2016-12-22,-2.0027
2016-12-23,-0.545
2016-12-27,-1.9178
2016-12-28,-2.2346
2016-12-29,-2.0
2016-12-30,5.5394
2017-01-03,6.6298
2017-01-04,-0.3886
2017-01-05,-1.9506000000000001
2017-01-06,0.0
2017-01-09,0.2653
2017-01-10,4.7619
2017-01-11,4.2929
2017-01-12,-3.1477
2017-01-13,1.125
2017-01-17,-1.1125
2017-01-18,-0.375
2017-01-19,-1.5056
2017-01-20,2.5478
2017-01-23,-1.2422
2017-01-24,2.7673
2017-01-25,-0.1224
2017-01-26,-0.9804
2017-01-27,0.3713
2017-01-30,-1.9729
2017-01-31,0.0
2017-02-01,0.7547
2017-02-02,0.2497
2017-02-03,1.7435
2017-02-06,-2.448
2017-02-07,-0.2509
2017-02-08,-2.0126
2017-02-09,1.4121000000000001
2017-02-10,0.0
2017-02-13,-1.5190000000000001
2017-02-14,1.7995
2017-02-15,2.399
2017-02-16,-0.6165
2017-02-17,0.6203
2017-02-21,0.4932
2017-02-22,-3.5583
2017-02-23,-1.5267
2017-02-24,-2.0672
2017-02-27,0.1319
2017-02-28,20.8169
2017-03-01,-2.8353
2017-03-02,0.0
2017-03-03,1.0101
2017-03-06,-0.1111
2017-03-07,-3.2258
2017-03-08,-0.1149
2017-03-09,-1.0357
2017-03-10,1.6279
2017-03-13,-0.2288
2017-03-14,-0.9174
2017-03-15,3.0093
2017-03-16,-3.5955
2017-03-17,0.0
2017-03-20,-2.4476
2017-03-21,-1.5532
2017-03-22,-3.034
2017-03-23,-2.2528
2017-03-24,2.1767
2017-03-27,5.6391
2017-03-28,-1.7793999999999999
2017-03-29,3.8647
2017-03-30,-1.2791000000000001
2017-03-31,0.4711
2017-04-03,-0.1172
2017-04-04,-2.1127
2017-04-05,-1.7986
2017-04-06,2.9304
2017-04-07,-1.5421
2017-04-10,-0.4819
2017-04-11,0.1211
2017-04-12,-0.8464
2017-04-13,-1.4634
2017-04-17,-1.2376
2017-04-18,-3.8847
2017-04-19,-1.8253
2017-04-20,0.3984
2017-04-21,-2.2487
2017-04-24,-2.8417
2017-04-25,-1.6713
2017-04-26,6.0907
2017-04-27,-5.2069
2017-04-28,0.8451
2017-05-01,-0.5587
2017-05-02,9.691
2017-05-03,-5.5058
2017-05-04,7.7236
2017-05-05,-10.8176
2017-05-08,1.1283
2017-05-09,-1.1158
2017-05-10,1.2694
2017-05-11,3.4819
2017-05-12,-3.4993
2017-05-15,0.8368
2017-05-16,-2.213
2017-05-17,-2.8289
2017-05-18,-4.5123999999999995
2017-05-19,2.439
2017-05-22,2.9762
2017-05-23,1.5896
2017-05-24,-0.1422
2017-05-25,-6.1254
2017-05-26,2.4279
2017-05-30,-6.8148
2017-05-31,-0.159
2017-06-01,2.8662
2017-06-02,0.6192
2017-06-05,-2.0
2017-06-06,-1.4129
2017-06-07,-3.6624
2017-06-08,5.2893
2017-06-09,1.5699
2017-06-12,1.2365
2017-06-13,0.0
2017-06-14,3.0534
2017-06-15,-1.9259
2017-06-16,-5.136
2017-06-19,3.8217
2017-06-20,4.4479
2017-06-21,-3.5242
2017-06-22,10.0457
2017-06-23,-2.7663
2017-06-26,0.7112
2017-06-27,-2.4011
2017-06-28,1.1577
2017-06-29,0.7153
2017-06-30,-1.5625
2017-07-03,1.1544
2017-07-05,-2.8531
2017-07-06,-5.8737
2017-07-07,-2.0281
2017-07-10,5.2548
2017-07-11,0.6051
2017-07-12,-3.7594
2017-07-13,4.0625
2017-07-14,1.5015
2017-07-17,2.2189
2017-07-18,-0.7236
2017-07-19,-1.7492999999999999
2017-07-20,-1.4837
2017-07-21,1.6566
2017-07-24,-0.8889
2017-07-25,-0.4484
2017-07-26,-3.003
2017-07-27,-0.4644
2017-07-28,1.3997
2017-07-31,-3.8344
2017-08-01,3.1898
2017-08-02,-6.3369
2017-08-03,20.297
2017-08-04,11.6598
2017-08-07,0.0
2017-08-08,1.7199
2017-08-09,-0.8454
2017-08-10,2.6797
2017-08-11,2.847
2017-08-14,3.5755
2017-08-15,-2.3385
2017-08-16,-0.9122
2017-08-17,1.0357
2017-08-18,3.0752
2017-08-21,-0.7735
2017-08-22,1.5590000000000002
2017-08-23,-2.0833
2017-08-24,2.1277
2017-08-25,-1.2061
2017-08-28,1.4428
2017-08-29,-1.7505
2017-08-30,2.5612
2017-08-31,0.8686
2017-09-01,5.4898
2017-09-05,0.2041
2017-09-06,5.499
2017-09-07,-1.9304999999999999
2017-09-08,1.8700999999999999
2017-09-11,4.058
2017-09-12,16.8059
2017-09-13,-7.3927
2017-09-14,-2.1459
2017-09-15,0.0
2017-09-18,-3.5088
2017-09-19,-7.2727
2017-09-20,5.2941
2017-09-21,-11.1732
2017-09-22,2.4109
2017-09-25,3.6847
2017-09-26,0.1974
2017-09-27,0.7882
2017-09-28,0.0978
2017-09-29,-3.0273
2017-10-02,0.6042
2017-10-03,0.0
2017-10-04,-0.4004
2017-10-05,-3.6181
2017-10-06,-4.3796
2017-10-09,-8.7241
2017-10-10,-0.4779
2017-10-11,-6.3625
2017-10-12,-1.0256
2017-10-13,8.1606
2017-10-16,-3.8323
2017-10-17,-1.2453
2017-10-18,3.4048
2017-10-19,0.4878
2017-10-20,4.733
2017-10-23,-2.0857
2017-10-24,-0.355
2017-10-25,-1.4252
2017-10-26,0.241
2017-10-27,2.8846
2017-10-30,-4.2056000000000004
2017-10-31,-3.4146
2017-11-01,-4.6716999999999995
2017-11-02,32.7152
2017-11-03,0.5988
2017-11-06,10.5159
2017-11-07,-0.6284
2017-11-08,0.3613
2017-11-09,-2.0702
2017-11-10,3.6765
2017-11-13,-8.5106
2017-11-14,-1.5504
2017-11-15,-3.4449
2017-11-16,1.2232
2017-11-17,-1.1078000000000001
2017-11-20,-9.4705
2017-11-21,2.3622
2017-11-22,-0.6593
2017-11-24,-0.3319
2017-11-27,-4.6615
2017-11-28,4.5402000000000005
2017-11-29,1.2248999999999999
2017-11-30,0.44
2017-12-01,-1.7525
2017-12-04,-1.4493
2017-12-05,-4.5249
2017-12-06,0.7109
2017-12-07,4.5882
2017-12-08,-0.4499
2017-12-11,-0.565
2017-12-12,3.5227
2017-12-13,-5.3787
2017-12-14,-1.6240999999999999
2017-12-15,-0.7075
2017-12-18,2.1378
2017-12-19,-1.9767000000000001
2017-12-20,0.7117
2017-12-21,2.4735
2017-12-22,4.2529
2017-12-26,-0.5513
2017-12-27,0.2217
2017-12-28,-0.3319
2017-12-29,-0.111
2018-01-02,3.0
2018-01-03,-0.2157
2018-01-04,0.7568
2018-01-05,-2.1459
2018-01-08,-2.3026
2018-01-09,1.5713
2018-01-10,-0.442
2018-01-11,3.2186
2018-01-12,-0.3226
2018-01-16,-2.2654
2018-01-17,-0.3311
2018-01-18,-0.443
2018-01-19,2.3359
2018-01-22,-1.3043
2018-01-23,-0.6608
2018-01-24,-0.7761
2018-01-25,1.1173
2018-01-26,1.326
2018-01-29,3.5987
2018-01-30,-4.4211
2018-01-31,-1.4317
2018-02-01,-3.4637000000000002
2018-02-02,-6.1343
2018-02-05,-1.3564
2018-02-06,3.625
2018-02-07,-2.1713
2018-02-08,-1.7263
2018-02-09,0.5019
2018-02-12,0.9988
2018-02-13,1.2361
2018-02-14,0.0
2018-02-15,2.3199
2018-02-16,-0.716
2018-02-20,-2.2837
2018-02-21,3.075
2018-02-22,7.1599
2018-02-23,5.6793
2018-02-26,0.9484
2018-02-27,-0.3132
2018-02-28,-0.9424
2018-03-01,2.3256
2018-03-02,1.2397
2018-03-05,-0.2041
2018-03-06,3.2720000000000002
2018-03-07,8.4158
2018-03-08,10.5023
2018-03-09,-1.0744
2018-03-12,2.5063
2018-03-13,-2.6895
2018-03-14,0.8375
2018-03-15,5.4817
2018-03-16,1.3386
2018-03-19,-4.1181
2018-03-20,2.7553
2018-03-21,0.0
2018-03-22,-1.4984
2018-03-23,-3.763
2018-03-26,2.1631
2018-03-27,-5.456
2018-03-28,-2.9285
2018-03-29,1.8634
2018-04-02,-3.5714
2018-04-03,1.5356999999999998
2018-04-04,0.6228
2018-04-05,3.2714
2018-04-06,-1.8836
2018-04-09,-0.4363
2018-04-10,-0.7011
2018-04-11,-2.6478
2018-04-12,0.9973
2018-04-13,-3.2316
2018-04-16,2.6902
2018-04-17,0.9937
2018-04-18,1.1628
2018-04-19,0.7073
2018-04-20,-3.3363
2018-04-23,0.6358
2018-04-24,-1.9856
2018-04-25,1.2891
2018-04-26,-3.6364
2018-04-27,3.9623
2018-04-30,2.8131
2018-05-01,1.5887
2018-05-02,5.5604
2018-05-03,-3.6214
2018-05-04,-1.7079
2018-05-07,2.0851
2018-05-08,-0.766
2018-05-09,-1.8010000000000002
2018-05-10,0.786
2018-05-11,3.8994999999999997
2018-05-14,-5.0876
2018-05-15,0.1757
2018-05-16,1.5789
2018-05-17,1.3817
2018-05-18,0.937
2018-05-21,4.0506
2018-05-22,-5.1906
2018-05-23,-0.1711
2018-05-24,-0.6855
2018-05-25,-1.6393
2018-05-29,-3.0702
2018-05-30,-1.086
2018-05-31,-1.5554000000000001
2018-06-01,-3.0669
2018-06-04,-3.4516
2018-06-05,0.4965
2018-06-06,2.9644
2018-06-07,-1.2476
2018-06-08,0.3887
2018-06-11,0.0968
2018-06-12,-0.0967
2018-06-13,-2.0329
2018-06-14,-2.668
2018-06-15,1.3197999999999999
2018-06-18,-0.2004
2018-06-19,-0.6024
2018-06-20,3.4343
2018-06-21,-0.0977
2018-06-22,-1.3685
2018-06-25,-1.5857
2018-06-26,-0.6042
2018-06-27,-6.2817
2018-06-28,-0.7568
2018-06-29,2.0697
2018-07-02,3.3084
2018-07-03,0.8264
2018-07-05,0.5123
2018-07-06,-3.3639
2018-07-09,0.8439
2018-07-10,-2.0921
2018-07-11,7.6923
2018-07-12,3.9683
2018-07-13,-4.1985
2018-07-16,-3.0876
2018-07-17,-1.7471999999999999
2018-07-18,0.4184
2018-07-19,0.1042
2018-07-20,-0.6243
2018-07-23,1.6754
2018-07-24,-0.7209
2018-07-25,3.7344
2018-07-26,3.0
2018-07-27,-0.0971
2018-07-30,1.7492999999999999
2018-07-31,-0.7641
2018-08-01,-6.7372
2018-08-02,-10.7327
2018-08-03,8.3237
2018-08-06,-6.6169
2018-08-07,1.1429
2018-08-08,-1.0169
2018-08-09,5.7078
2018-08-10,-1.6199
2018-08-13,3.2931
2018-08-14,3.7194000000000003
2018-08-15,1.0246
2018-08-16,3.0426
2018-08-17,-2.7559
2018-08-20,-0.9109
2018-08-21,-0.8172
2018-08-22,-0.103
2018-08-23,0.6186
2018-08-24,-2.6639
2018-08-27,-1.4737
2018-08-28,-0.5342
2018-08-29,-3.0075
2018-08-30,-2.3256
2018-08-31,0.4535
2018-09-04,-4.0632
2018-09-05,-5.5294
2018-09-06,-0.1245
2018-09-07,-2.9925
2018-09-10,-8.4833
2018-09-11,3.2303
2018-09-12,3.1293
2018-09-13,-0.7916
2018-09-14,-2.2606
2018-09-17,-0.1361
2018-09-18,-1.3624
2018-09-19,-6.768
2018-09-20,6.0741
2018-09-21,3.352
2018-09-24,-2.027
2018-09-25,0.2759
2018-09-26,-0.9629
2018-09-27,1.1111
2018-09-28,4.8077
2018-10-01,-2.7523
2018-10-02,-7.0081
2018-10-03,6.087
2018-10-04,-3.5519
2018-10-05,-0.8499
2018-10-08,1.1429
2018-10-09,0.4237
2018-10-10,-1.5471
2018-10-11,-1.4285999999999999
2018-10-12,0.2899
2018-10-15,1.3006
2018-10-16,-1.7118
2018-10-17,-0.2903
2018-10-18,0.4367
2018-10-19,0.2899
2018-10-22,2.4566
2018-10-23,-3.5261
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,-2.6316
2018-10-29,-1.8018
2018-10-30,-16.5138
2018-10-31,0.9158
2018-11-01,9.2559
2018-11-02,-4.485
2018-11-05,-7.6522
2018-11-06,-44.2561
2018-11-07,1.0135
2018-11-08,0.3344
2018-11-09,-0.3333
2018-11-12,-7.6923
2018-11-13,-11.5942
2018-11-14,-4.5082
2018-11-15,1.2876
2018-11-16,-15.678
2018-11-19,-1.005
2018-11-20,-2.0305
2018-11-21,3.6269
2018-11-23,0.0
2018-11-26,-0.5
2018-11-27,0.5025
2018-11-28,2.5
2018-11-29,-2.439
2018-11-30,-1.5
2018-12-03,17.7665
2018-12-04,-9.0517
2018-12-06,-3.7915
2018-12-07,5.9113
2018-12-10,5.1163
2018-12-11,21.2389
2018-12-12,-12.0438
2018-12-13,-1.6598000000000002
2018-12-14,-8.8608
2018-12-17,-8.7963
2018-12-18,-0.5076
2018-12-19,-9.1837
2018-12-20,-8.427
2018-12-21,-4.2945
2018-12-24,-2.5641
2018-12-26,9.8684
2018-12-27,-10.7784
2018-12-28,-5.3690999999999995
2018-12-31,-0.7092
2019-01-02,16.4286
2019-01-03,-3.0675
2019-01-04,17.7215
2019-01-07,22.043
2019-01-08,-0.8811
2019-01-09,7.5556
2019-01-10,-7.0248
2019-01-11,8.4444
2019-01-14,20.082
2019-01-15,-4.0956
2019-01-16,-1.4235
2019-01-17,-3.9711
2019-01-18,4.1353
2019-01-22,-11.1913
2019-01-23,2.0325
2019-01-24,-9.5618
2019-01-25,4.8458
2019-01-28,-6.7227
2019-01-29,1.8018
2019-01-30,1.7699
2019-01-31,5.2174
2019-02-01,0.8264
2019-02-04,6.1475
2019-02-05,5.7915
2019-02-06,-0.7299
2019-02-07,1.4706000000000001
2019-02-08,1.4493
2019-02-11,-2.5
2019-02-12,1.4652
2019-02-13,7.2202
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,0.3367
2019-02-20,4.698
2019-02-21,-5.7692
2019-02-22,1.3605
