ticker,EDU US Equity
2007-01-30,0.6502
2007-01-31,-3.8223000000000003
2007-02-01,-2.0711
2007-02-02,1.6005
2007-02-05,3.8889
2007-02-06,0.8326
2007-02-07,9.5596
2007-02-08,3.5539
2007-02-09,-2.1302
2007-02-12,-0.1209
2007-02-13,-3.0751
2007-02-14,0.6495
2007-02-15,1.7374
2007-02-16,2.0005
2007-02-20,6.5295
2007-02-21,-2.9412000000000003
2007-02-22,1.3185
2007-02-23,-2.1461
2007-02-26,1.5399
2007-02-27,-8.0653
2007-02-28,5.2737
2007-03-01,-2.3029
2007-03-02,-7.6063
2007-03-05,-8.0221
2007-03-06,4.6611
2007-03-07,7.5956
2007-03-08,3.0726
2007-03-09,1.6507
2007-03-12,0.3393
2007-03-13,-6.715
2007-03-14,3.7027
2007-03-15,-0.1248
2007-03-16,2.025
2007-03-19,3.2835
2007-03-20,2.0166
2007-03-21,0.0
2007-03-22,1.6047
2007-03-23,-0.4349
2007-03-26,-1.1954
2007-03-27,0.9074
2007-03-28,-0.8762
2007-03-29,-3.1868
2007-03-30,-2.6189
2007-04-02,0.2961
2007-04-03,2.583
2007-04-04,0.4796
2007-04-05,1.3604
2007-04-09,-0.5887
2007-04-10,1.8001
2007-04-11,-1.396
2007-04-12,0.991
2007-04-13,-0.257
2007-04-16,5.7156
2007-04-17,1.4403000000000001
2007-04-18,0.699
2007-04-19,-1.41
2007-04-20,1.7602
2007-04-23,1.427
2007-04-24,-1.9186
2007-04-25,1.1954
2007-04-26,-0.988
2007-04-27,3.9046
2007-04-30,-8.6639
2007-05-01,3.4286
2007-05-02,2.5193
2007-05-03,3.255
2007-05-04,-0.8351
2007-05-07,1.0526
2007-05-08,2.0625
2007-05-09,1.9392
2007-05-10,-4.145
2007-05-11,2.6321
2007-05-14,-2.6052999999999997
2007-05-15,-2.1734999999999998
2007-05-16,0.4059
2007-05-17,-2.766
2007-05-18,-0.3501
2007-05-21,6.2143
2007-05-22,3.4526
2007-05-23,-5.9952
2007-05-24,-6.6114
2007-05-25,3.5056000000000003
2007-05-29,2.7711
2007-05-30,0.0428
2007-05-31,0.4492
2007-06-01,1.0647
2007-06-04,-2.0649
2007-06-05,-0.1291
2007-06-06,-0.6678
2007-06-07,-2.082
2007-06-08,1.1739
2007-06-11,5.1445
2007-06-12,-0.3956
2007-06-13,2.0067
2007-06-14,-0.6172
2007-06-15,-0.2244
2007-06-18,6.8196
2007-06-19,-2.6891
2007-06-20,0.1789
2007-06-21,4.4056
2007-06-22,-2.528
2007-06-25,-1.4626000000000001
2007-06-26,-1.9394
2007-06-27,-1.6145
2007-06-28,6.441
2007-06-29,3.5267
2007-07-02,4.2442
2007-07-03,-2.0893
2007-07-05,0.0912
2007-07-06,3.1159
2007-07-09,2.4386
2007-07-10,-1.6215000000000002
2007-07-11,2.1042
2007-07-12,-2.1123
2007-07-13,2.7193
2007-07-16,-2.2032
2007-07-17,-3.6151
2007-07-18,-1.1053
2007-07-19,2.9497999999999998
2007-07-20,-2.1
2007-07-23,6.6352
2007-07-24,-11.2513
2007-07-25,5.1863
2007-07-26,-7.8159
2007-07-27,-6.6957
2007-07-30,3.3758
2007-07-31,6.3257
2007-08-01,-2.9939999999999998
2007-08-02,6.7304
2007-08-03,-5.3172
2007-08-06,2.8966
2007-08-07,2.6044
2007-08-08,4.162
2007-08-09,-2.6877
2007-08-10,-3.5168
2007-08-13,-0.9924
2007-08-14,-2.8335
2007-08-15,-4.4039
2007-08-16,-2.8224
2007-08-17,8.008
2007-08-20,-1.0676
2007-08-21,-0.7594
2007-08-22,6.3029
2007-08-23,-2.4058
2007-08-24,1.8828
2007-08-27,1.2002
2007-08-28,-3.9343
2007-08-29,4.7812
2007-08-30,-2.3004
2007-08-31,1.3591
2007-09-04,3.4183
2007-09-05,1.6253
2007-09-06,-2.0485
2007-09-07,-1.064
2007-09-10,1.2424
2007-09-11,2.0513
2007-09-12,1.5434
2007-09-13,0.4065
2007-09-14,-1.0738
2007-09-17,-1.6192
2007-09-18,2.5864000000000003
2007-09-19,-0.6876
2007-09-20,0.9941
2007-09-21,2.3554
2007-09-24,0.395
2007-09-25,6.8423
2007-09-26,0.6084
2007-09-27,1.0025
2007-09-28,4.8684
2007-10-01,-2.4638999999999998
2007-10-02,-0.2927
2007-10-03,-1.4522
2007-10-04,0.9563
2007-10-05,1.972
2007-10-08,-4.2333
2007-10-09,3.7526
2007-10-10,4.2146
2007-10-11,-2.9558999999999997
2007-10-12,1.2426
2007-10-15,12.558
2007-10-16,0.1596
2007-10-17,-0.2257
2007-10-18,-0.2528
2007-10-19,-5.1361
2007-10-22,4.0923
2007-10-23,5.7552
2007-10-24,-3.3597
2007-10-25,10.7601
2007-10-26,1.5634000000000001
2007-10-29,6.557
2007-10-30,-3.0547
2007-10-31,1.8314
2007-11-01,-4.2337
2007-11-02,-4.4092
2007-11-05,-2.5991
2007-11-06,5.9133
2007-11-07,-4.7788
2007-11-08,-3.0435
2007-11-09,-4.5484
2007-11-12,-8.1879
2007-11-13,15.0146
2007-11-14,-4.2202
2007-11-15,-3.9151
2007-11-16,4.337
2007-11-19,-8.1414
2007-11-20,-2.594
2007-11-21,-2.5596
2007-11-23,6.2557
2007-11-26,-2.8294
2007-11-27,4.8676
2007-11-28,0.2244
2007-11-29,5.9885
2007-11-30,5.703
2007-12-03,4.8957
2007-12-04,1.6907
2007-12-05,1.8616000000000001
2007-12-06,-1.1494
2007-12-07,-5.3837
2007-12-10,0.1843
2007-12-11,-2.895
2007-12-12,2.5770999999999997
2007-12-13,-0.9236
2007-12-14,-1.6905000000000001
2007-12-17,-7.384
2007-12-18,4.8873999999999995
2007-12-19,1.7441
2007-12-20,-0.0512
2007-12-21,6.566
2007-12-24,-0.9729
2007-12-26,1.9527
2007-12-27,-4.2946
2007-12-28,-0.6588
2007-12-31,0.8383
2008-01-02,-4.8269
2008-01-03,1.6037
2008-01-04,4.9917
2008-01-07,4.9254
2008-01-08,-3.5526999999999997
2008-01-09,-1.4251
2008-01-10,2.3034
2008-01-11,-4.6587
2008-01-14,1.633
2008-01-15,-21.8514
2008-01-16,1.3601
2008-01-17,-6.132
2008-01-18,-1.9781
2008-01-22,-11.1413
2008-01-23,-2.6718
2008-01-24,13.6078
2008-01-25,1.3807
2008-01-28,-3.9326
2008-01-29,-2.286
2008-01-30,-5.2412
2008-01-31,8.5167
2008-02-01,2.8042
2008-02-04,5.2325
2008-02-05,-8.6567
2008-02-06,-3.98
2008-02-07,2.8625
2008-02-08,-2.1323
2008-02-11,-0.0369
2008-02-12,-1.5514999999999999
2008-02-13,1.6886
2008-02-14,8.7638
2008-02-15,-4.7668
2008-02-19,1.0509
2008-02-20,2.6265
2008-02-21,0.1889
2008-02-22,0.12
2008-02-25,-1.9178
2008-02-26,5.6913
2008-02-27,2.5603
2008-02-28,0.0322
2008-02-29,0.3864
2008-03-03,2.7907
2008-03-04,-2.7617000000000003
2008-03-05,-1.749
2008-03-06,-2.4334
2008-03-07,-4.7205
2008-03-10,-1.6162999999999998
2008-03-11,13.5357
2008-03-12,-2.5008
2008-03-13,-0.4839
2008-03-14,0.7457
2008-03-17,-2.3331
2008-03-18,5.4695
2008-03-19,-4.3424
2008-03-20,0.9144
2008-03-24,6.6019
2008-03-25,1.1688
2008-03-26,0.7652
2008-03-27,-2.3973
2008-03-28,-0.656
2008-03-31,-0.3993
2008-04-01,8.3719
2008-04-02,-3.6847
2008-04-03,0.7681
2008-04-04,5.922
2008-04-07,-2.5048
2008-04-08,0.0852
2008-04-09,-3.6449
2008-04-10,1.987
2008-04-11,-5.311
2008-04-14,-2.9873
2008-04-15,1.0683
2008-04-16,5.2386
2008-04-17,3.1019
2008-04-18,-0.4298
2008-04-21,1.0647
2008-04-22,1.2528000000000001
2008-04-23,1.4904
2008-04-24,1.8980000000000001
2008-04-25,0.6254
2008-04-28,-0.9593
2008-04-29,1.8417
2008-04-30,0.5492
2008-05-01,1.3056
2008-05-02,-0.4077
2008-05-05,1.0036
2008-05-06,-2.7455
2008-05-07,-0.941
2008-05-08,1.8319999999999999
2008-05-09,-3.9712
2008-05-12,-2.1371
2008-05-13,3.2473
2008-05-14,7.1556
2008-05-15,-0.4486
2008-05-16,3.1029
2008-05-19,-0.5869
2008-05-20,-4.4969
2008-05-21,0.2631
2008-05-22,-0.892
2008-05-23,-0.4633
2008-05-27,1.5027
2008-05-28,-0.524
2008-05-29,-8.3893
2008-05-30,-5.4773
2008-06-02,7.5133
2008-06-03,-3.3951000000000002
2008-06-04,1.8451
2008-06-05,-0.8914
2008-06-06,-5.2807
2008-06-09,1.4243999999999999
2008-06-10,-5.527
2008-06-11,-0.2558
2008-06-12,-0.2244
2008-06-13,4.7382
2008-06-16,-2.4996
2008-06-17,1.1796
2008-06-18,-1.5079
2008-06-19,1.8308
2008-06-20,0.4185
2008-06-23,-5.649
2008-06-24,-1.4886
2008-06-25,2.7067
2008-06-26,-2.6353999999999997
2008-06-27,-2.1089
2008-06-30,-0.8991
2008-07-01,-5.837
2008-07-02,-0.5272
2008-07-03,5.2083
2008-07-07,7.2607
2008-07-08,3.5304
2008-07-09,0.7039
2008-07-10,-3.7744999999999997
2008-07-11,2.0339
2008-07-14,0.5537
2008-07-15,-1.3373
2008-07-16,9.1373
2008-07-17,6.6189
2008-07-18,1.3293
2008-07-21,0.7574
2008-07-22,-0.698
2008-07-23,2.4736000000000002
2008-07-24,-1.0289
2008-07-25,-0.9463
2008-07-28,-2.5968999999999998
2008-07-29,2.8733
2008-07-30,-0.2551
2008-07-31,-5.7620000000000005
2008-08-01,0.3857
2008-08-04,-2.1773
2008-08-05,-0.5965
2008-08-06,8.1955
2008-08-07,-0.2435
2008-08-08,0.6915
2008-08-11,-2.0065
2008-08-12,-3.6279
2008-08-13,-0.9696
2008-08-14,4.7372
2008-08-15,1.6085
2008-08-18,-1.6101
2008-08-19,-1.2926
2008-08-20,2.4798
2008-08-21,1.7809
2008-08-22,3.9535
2008-08-25,-3.4691
2008-08-26,0.2396
2008-08-27,-2.4034
2008-08-28,0.0
2008-08-29,0.8163
2008-09-02,1.3495
2008-09-03,-5.6724
2008-09-04,-2.4704
2008-09-05,-2.2145
2008-09-08,1.9686
2008-09-09,-6.6918
2008-09-10,1.6179000000000001
2008-09-11,-0.9798
2008-09-12,5.6895
2008-09-15,-1.5945
2008-09-16,5.8719
2008-09-17,-6.1078
2008-09-18,-2.7965
2008-09-19,12.2154
2008-09-22,-5.3606
2008-09-23,-2.1585
2008-09-24,0.7403
2008-09-25,0.3968
2008-09-26,-3.001
2008-09-29,-8.6779
2008-09-30,6.1643
2008-10-01,-0.7005
2008-10-02,-5.4554
2008-10-03,-1.8405
2008-10-06,0.6926
2008-10-07,-7.5658
2008-10-08,-0.1815
2008-10-09,0.0
2008-10-10,-3.8
2008-10-13,15.498
2008-10-14,-0.9327
2008-10-15,-5.6657
2008-10-16,1.5059
2008-10-17,-0.4658
2008-10-20,3.6742
2008-10-21,4.5468
2008-10-22,-5.0046
2008-10-23,-6.1942
2008-10-24,-7.8593
2008-10-27,-10.7303
2008-10-28,10.3403
2008-10-29,12.4753
2008-10-30,6.785
2008-10-31,5.2675
2008-11-03,-0.688
2008-11-04,-5.9833
2008-11-05,-6.766
2008-11-06,-2.928
2008-11-07,1.758
2008-11-10,4.3462
2008-11-11,-2.6839
2008-11-12,-4.3159
2008-11-13,2.3957
2008-11-14,0.2559
2008-11-17,-1.732
2008-11-18,-8.1262
2008-11-19,-7.0477
2008-11-20,-13.7085
2008-11-21,0.6294
2008-11-24,10.207699999999999
2008-11-25,9.7389
2008-11-26,5.6682
2008-11-28,1.0376
2008-12-01,-7.8473
2008-12-02,-2.8175
2008-12-03,2.8559
2008-12-04,1.22
2008-12-05,3.3874
2008-12-08,5.7688
2008-12-09,-2.5465999999999998
2008-12-10,7.7418
2008-12-11,-4.4344
2008-12-12,-0.4167
2008-12-15,-3.9177999999999997
2008-12-16,4.8694
2008-12-17,2.1518
2008-12-18,-2.0695
2008-12-19,-0.5849
2008-12-22,-5.9594000000000005
2008-12-23,0.9687
2008-12-24,1.5591
2008-12-26,1.7319
2008-12-29,-0.6384
2008-12-30,4.7508
2008-12-31,2.0632
2009-01-02,2.5132
2009-01-05,-1.6166
2009-01-06,-5.8685
2009-01-07,-8.2102
2009-01-08,0.4598
2009-01-09,1.9346999999999999
2009-01-12,-0.2245
2009-01-13,6.6067
2009-01-14,-1.2279
2009-01-15,5.8081
2009-01-16,-0.6426
2009-01-20,-6.8736
2009-01-21,1.4484
2009-01-22,-1.682
2009-01-23,0.1194
2009-01-26,-2.0068
2009-01-27,1.6829
2009-01-28,1.0568
2009-01-29,-2.2494
2009-01-30,-3.4316
2009-02-02,4.306
2009-02-03,5.1503
2009-02-04,2.916
2009-02-05,-3.7037
2009-02-06,5.4231
2009-02-09,-1.2587
2009-02-10,3.233
2009-02-11,-4.9213000000000005
2009-02-12,-22.9437
2009-02-13,0.4885
2009-02-17,-0.5834
2009-02-18,0.5623
2009-02-19,-0.1216
2009-02-20,4.9172
2009-02-23,3.9211
2009-02-24,-1.6745
2009-02-25,0.1135
2009-02-26,0.0454
2009-02-27,1.4963
2009-03-02,-7.304
2009-03-03,2.4577999999999998
2009-03-04,1.6228
2009-03-05,-2.8003
2009-03-06,0.2381
2009-03-09,-1.8527
2009-03-10,7.1636
2009-03-11,0.2936
2009-03-12,4.6161
2009-03-13,1.1838
2009-03-16,-2.9781
2009-03-17,0.7893
2009-03-18,2.9149000000000003
2009-03-19,-1.3739
2009-03-20,1.5002
2009-03-23,4.5819
2009-03-24,3.5534
2009-03-25,-0.0585
2009-03-26,1.9508
2009-03-27,-0.4592
2009-03-30,-2.4029
2009-03-31,-1.0242
2009-04-01,-0.0995
2009-04-02,5.259
2009-04-03,-0.4353
2009-04-06,0.1711
2009-04-07,-1.4801
2009-04-08,0.7704
2009-04-09,0.6498
2009-04-13,-0.5507
2009-04-14,1.9285999999999999
2009-04-15,-5.7138
2009-04-16,-1.7683
2009-04-17,4.4498
2009-04-20,-0.7552
2009-04-21,3.1024
2009-04-22,-1.5897000000000001
2009-04-23,-0.2692
2009-04-24,5.0135
2009-04-27,-1.4506000000000001
2009-04-28,-2.8321
2009-04-29,-1.2081
2009-04-30,2.8339
2009-05-01,-0.4908
2009-05-04,7.0941
2009-05-05,0.8324
2009-05-06,-1.1242
2009-05-07,-0.302
2009-05-08,-4.4369
2009-05-11,-0.6153
2009-05-12,0.3565
2009-05-13,-0.9161
2009-05-14,0.3774
2009-05-15,-3.609
2009-05-18,4.1732
2009-05-19,1.8532
2009-05-20,2.9774000000000003
2009-05-21,-0.5533
2009-05-22,-2.692
2009-05-26,1.5124
2009-05-27,2.3801
2009-05-28,-2.0231
2009-05-29,-0.4528
2009-06-01,7.4964
2009-06-02,0.2539
2009-06-03,-2.0429
2009-06-04,0.1896
2009-06-05,-0.1892
2009-06-08,-1.0514000000000001
2009-06-09,3.7102
2009-06-10,2.6705
2009-06-11,-0.4253
2009-06-12,-0.3121
2009-06-15,-0.2966
2009-06-16,0.9917
2009-06-17,4.599
2009-06-18,-0.6102
2009-06-19,-0.1574
2009-06-22,0.1261
2009-06-23,-2.2205
2009-06-24,0.2738
2009-06-25,2.7626
2009-06-26,1.9537
2009-06-29,0.1533
2009-06-30,3.1073
2009-07-01,-3.2957
2009-07-02,-1.9496
2009-07-06,-2.5521000000000003
2009-07-07,-1.8477000000000001
2009-07-08,0.3601
2009-07-09,0.9949
2009-07-10,0.5329
2009-07-13,-2.2329
2009-07-14,3.352
2009-07-15,0.8426
2009-07-16,0.2995
2009-07-17,-1.006
2009-07-20,1.5718999999999999
2009-07-21,4.7366
2009-07-22,0.403
2009-07-23,1.9771
2009-07-24,2.0408
2009-07-27,1.0
2009-07-28,-1.3437000000000001
2009-07-29,0.4875
2009-07-30,3.0389
2009-07-31,1.7724
2009-08-03,-0.8027
2009-08-04,1.9476
2009-08-05,-0.0269
2009-08-06,-1.5745
2009-08-07,3.1447
2009-08-10,-2.5186
2009-08-11,-0.5983
2009-08-12,0.2189
2009-08-13,-1.1193
2009-08-14,-0.4417
2009-08-17,-2.2463
2009-08-18,1.5603
2009-08-19,0.3911
2009-08-20,3.0467
2009-08-21,2.0521
2009-08-24,-1.6669
2009-08-25,-3.0405
2009-08-26,0.9297
2009-08-27,-0.5087
2009-08-28,-2.5149
2009-08-31,0.1417
2009-09-01,-4.3878
2009-09-02,1.3768
2009-09-03,3.052
2009-09-04,-0.5952
2009-09-08,-0.3991
2009-09-09,2.4474
2009-09-10,1.7742
2009-09-11,1.8806
2009-09-14,0.7276
2009-09-15,0.3879
2009-09-16,1.9853
2009-09-17,0.7055
2009-09-18,1.7903
2009-09-21,3.9001
2009-09-22,2.711
2009-09-23,-2.4364
2009-09-24,-2.5829
2009-09-25,-2.9907
2009-09-28,0.1943
2009-09-29,4.0595
2009-09-30,-0.0497
2009-10-01,-2.7346
2009-10-02,0.6645
2009-10-05,-0.876
2009-10-06,3.6501
2009-10-07,2.3601
2009-10-08,0.4346
2009-10-09,-0.6851
2009-10-12,0.3268
2009-10-13,-0.9047
2009-10-14,-0.4139
2009-10-15,-0.2078
2009-10-16,-1.8006
2009-10-19,1.4095
2009-10-20,-9.5941
2009-10-21,0.0544
2009-10-22,-0.9247
2009-10-23,-0.7274
2009-10-26,-0.5254
2009-10-27,-0.9173
2009-10-28,-0.4629
2009-10-29,0.4791
2009-10-30,-2.0477
2009-11-02,-2.9066
2009-11-03,-0.8111
2009-11-04,2.8249
2009-11-05,2.299
2009-11-06,-0.5936
2009-11-09,-0.2133
2009-11-10,1.2112
2009-11-11,1.3515
2009-11-12,1.7364000000000002
2009-11-13,-0.3004
2009-11-16,-0.6574
2009-11-17,1.5577999999999999
2009-11-18,-0.8144
2009-11-19,-0.4927
2009-11-20,0.1238
2009-11-23,0.1786
2009-11-24,-1.522
2009-11-25,0.1392
2009-11-27,-1.5434
2009-11-30,0.7061
2009-12-01,0.4207
2009-12-02,1.9411
2009-12-03,0.0411
2009-12-04,-0.2876
2009-12-07,-0.0412
2009-12-08,-0.9205
2009-12-09,0.4437
2009-12-10,6.7504
2009-12-11,-0.9052
2009-12-14,0.8221
2009-12-15,-0.9578
2009-12-16,0.5619
2009-12-17,-3.8596
2009-12-18,0.7299
2009-12-21,2.3484
2009-12-22,0.4458
2009-12-23,-1.5403
2009-12-24,0.4242
2009-12-28,2.8383000000000003
2009-12-29,1.1553
2009-12-30,-3.5787
2009-12-31,-0.487
2010-01-04,-0.4761
2010-01-05,1.8738000000000001
2010-01-06,2.6089
2010-01-07,1.6400000000000001
2010-01-08,-0.3252
2010-01-11,-1.2298
2010-01-12,-1.1943
2010-01-13,1.453
2010-01-14,-1.2674
2010-01-15,-7.4069
2010-01-19,10.0097
2010-01-20,-3.6673
2010-01-21,-0.0131
2010-01-22,-2.1196
2010-01-25,-0.1738
2010-01-26,-1.8613
2010-01-27,-2.7152
2010-01-28,-2.1599
2010-01-29,-2.5229
2010-02-01,1.4412
2010-02-02,2.16
2010-02-03,1.3907
2010-02-04,-2.8272
2010-02-05,-0.6193
2010-02-08,-2.4638
2010-02-09,-0.9361
2010-02-10,2.4299
2010-02-11,1.0836
2010-02-12,1.3617
2010-02-16,2.1867
2010-02-17,0.965
2010-02-18,0.5402
2010-02-19,0.7027
2010-02-22,1.1356
2010-02-23,3.0438
2010-02-24,0.6696
2010-02-25,3.1299
2010-02-26,-1.1254
2010-03-01,0.5499
2010-03-02,0.3943
2010-03-03,-0.8235
2010-03-04,-2.1845
2010-03-05,0.5616
2010-03-08,0.0
2010-03-09,0.4026
2010-03-10,3.7899000000000003
2010-03-11,2.2557
2010-03-12,4.3876
2010-03-15,-2.4752
2010-03-16,1.7718
2010-03-17,3.3996
2010-03-18,-3.2537
2010-03-19,0.0941
2010-03-22,2.0912
2010-03-23,1.2083
2010-03-24,-2.4787
2010-03-25,-0.1166
2010-03-26,-0.7704
2010-03-29,2.0115
2010-03-30,-0.0692
2010-03-31,-1.327
2010-04-01,0.4912
2010-04-05,2.8045999999999998
2010-04-06,1.698
2010-04-07,-1.9924
2010-04-08,-0.2612
2010-04-09,0.6604
2010-04-12,-0.0226
2010-04-13,1.8556
2010-04-14,3.5324999999999998
2010-04-15,-0.1502
2010-04-16,-2.6649000000000003
2010-04-19,1.5787
2010-04-20,8.5208
2010-04-21,-3.4452
2010-04-22,-0.1763
2010-04-23,-0.7273
2010-04-26,0.0942
2010-04-27,-1.4953
2010-04-28,-0.1168
2010-04-29,-0.6377
2010-04-30,0.0856
2010-05-03,1.6458
2010-05-04,-0.7044
2010-05-05,-3.5896
2010-05-06,-1.7463
2010-05-07,-2.4368
2010-05-10,6.8972999999999995
2010-05-11,-1.522
2010-05-12,2.3944
2010-05-13,-0.9673
2010-05-14,-0.3864
2010-05-17,0.7866
2010-05-18,-0.1924
2010-05-19,-1.8423
2010-05-20,-4.6923
2010-05-21,1.4655
2010-05-24,1.7265000000000001
2010-05-25,-1.7415
2010-05-26,-1.0273
2010-05-27,5.1443
2010-05-28,-0.5533
2010-06-01,-1.2218
2010-06-02,-0.6516
2010-06-03,6.0916
2010-06-04,-1.9803
2010-06-07,-2.4906
2010-06-08,-1.6005
2010-06-09,-0.4568
2010-06-10,2.8316
2010-06-11,0.9142
2010-06-14,2.8581
2010-06-15,3.7328
2010-06-16,1.6072
2010-06-17,-0.6367
2010-06-18,1.4818
2010-06-21,1.2727
2010-06-22,-3.5753
2010-06-23,0.5254
2010-06-24,-2.2814
2010-06-25,3.6203
2010-06-28,1.8362
2010-06-29,-7.4366
2010-06-30,-1.8742999999999999
2010-07-01,-0.8907
2010-07-02,-0.4872
2010-07-06,1.0554
2010-07-07,3.6714
2010-07-08,2.534
2010-07-09,2.8259
2010-07-12,-2.2262
2010-07-13,0.3526
2010-07-14,0.0502
2010-07-15,-1.6155
2010-07-16,-0.4182
2010-07-19,-0.8705
2010-07-20,0.7439
2010-07-21,-2.5536
2010-07-22,0.5578
2010-07-23,2.5013
2010-07-26,-1.3682
2010-07-27,-0.3313
2010-07-28,-1.049
2010-07-29,0.4199
2010-07-30,2.2264
2010-08-02,0.7873
2010-08-03,-0.3652
2010-08-04,0.4073
2010-08-05,0.8316
2010-08-06,1.4483
2010-08-09,-0.0892
2010-08-10,-1.7265000000000001
2010-08-11,-1.8074
2010-08-12,-1.1928
2010-08-13,-0.3851
2010-08-16,0.3761
2010-08-17,0.5828
2010-08-18,0.2483
2010-08-19,1.3522
2010-08-20,2.7701000000000002
2010-08-23,-0.0694
2010-08-24,-0.0397
2010-08-25,0.9425
2010-08-26,-0.9828
2010-08-27,-0.0298
2010-08-30,-1.251
2010-08-31,-0.8747
2010-09-01,1.5112999999999999
2010-09-02,0.4197
2010-09-03,2.4876
2010-09-07,-1.4950999999999999
2010-09-08,1.3207
2010-09-09,-1.0992
2010-09-10,0.3443
2010-09-13,-0.0196
2010-09-14,0.1373
2010-09-15,1.6644
2010-09-16,0.5586
2010-09-17,1.5323
2010-09-20,3.5276
2010-09-21,0.9566
2010-09-22,0.7761
2010-09-23,1.4417
2010-09-24,-12.4823
2010-09-27,-5.5175
2010-09-28,1.6441
2010-09-29,2.0901
2010-09-30,0.3909
2010-10-01,0.9838
2010-10-04,-2.0499
2010-10-05,-3.792
2010-10-06,-2.843
2010-10-07,0.6872
2010-10-08,-2.0035
2010-10-11,2.3815
2010-10-12,-1.6678
2010-10-13,1.6291
2010-10-14,-0.2525
2010-10-15,0.7155
2010-10-18,2.7978
2010-10-19,-0.6698
2010-10-20,0.9847
2010-10-21,-0.0848
2010-10-22,4.6038
2010-10-25,4.32
2010-10-26,1.2832
2010-10-27,-0.4895
2010-10-28,0.5883
2010-10-29,2.9533
2010-11-01,-0.4005
2010-11-02,0.5237
2010-11-03,-1.1907
2010-11-04,-0.3389
2010-11-05,-1.7570000000000001
2010-11-08,-0.6154
2010-11-09,1.6059999999999999
2010-11-10,5.4847
2010-11-11,-0.7673
2010-11-12,-1.9830999999999999
2010-11-15,-0.4084
2010-11-16,-1.4537
2010-11-17,2.7234
2010-11-18,-1.0586
2010-11-19,-0.1023
2010-11-22,1.3412
2010-11-23,-3.1523
2010-11-24,0.5978
2010-11-26,1.9243000000000001
2010-11-29,-1.8788
2010-11-30,-0.2075
2010-12-01,-0.0095
2010-12-02,-0.8602
2010-12-03,-1.6400000000000001
2010-12-06,-1.3862
2010-12-07,-0.2359
2010-12-08,-0.335
2010-12-09,2.5803000000000003
2010-12-10,1.7637
2010-12-13,-1.7330999999999999
2010-12-14,1.012
2010-12-15,-0.5152
2010-12-16,1.6879
2010-12-17,3.3858
2010-12-20,-3.2385
2010-12-21,-0.2074
2010-12-22,2.3996
2010-12-23,-2.1681
2010-12-27,0.6507
2010-12-28,-0.684
2010-12-29,0.434
2010-12-30,-0.4791
2010-12-31,-0.6796
2011-01-03,0.2471
2011-01-04,-0.3507
2011-01-05,-0.39
2011-01-06,0.4966
2011-01-07,0.3231
2011-01-10,-0.9662
2011-01-11,-0.1435
2011-01-12,0.7854
2011-01-13,3.2503
2011-01-14,-0.856
2011-01-18,-0.2785
2011-01-19,-5.3347
