ticker,SNLC US Equity
2005-08-10,3.3731999999999998
2005-09-08,-5.0132
2005-09-20,5.0
2005-11-02,0.5291
2005-11-03,11.5789
2005-11-04,0.0
2005-11-16,-5.798
2005-12-28,-1.8923
2006-01-03,-1.3699
2006-01-06,1.3889
2006-02-07,-1.0959
2006-02-27,0.5556
2006-03-13,1.6575
2006-03-24,0.0
2006-04-10,-3.8043
2006-04-18,0.565
2006-05-05,3.9326
2006-05-08,-1.6216
2006-05-09,1.6484
2006-05-11,-1.6216
2006-05-12,0.2747
2006-05-15,0.6849
2006-05-16,1.0884
2006-05-17,-1.4805
2006-05-18,0.8197
2006-05-22,-0.271
2006-06-08,-1.9074
2006-06-12,2.2222
2006-06-20,-1.087
2006-06-21,0.0
2006-06-23,0.2747
2006-06-26,0.5479
2006-07-20,-0.8174
2006-07-21,0.6868
2006-08-17,-1.7734999999999999
2006-08-22,1.1111
2006-08-25,-0.8264
2006-08-28,2.2222
2006-08-31,41.3043
2006-09-01,-29.2308
2006-09-18,10.8696
2006-10-09,-9.8039
2006-10-16,0.0
2006-11-08,3.2609
2006-11-17,-2.6316
2006-11-28,-0.271
2006-12-05,3.2609
2006-12-11,-3.0526
2006-12-12,0.9772
2007-01-09,-1.0215
2007-01-10,0.2173
2007-01-11,1.897
2007-01-19,-0.7979
2007-01-29,1.3405
2007-02-01,-0.5291
2007-02-08,1.0638
2007-02-26,0.2639
2007-03-14,-0.5263
2007-03-19,0.5291
2007-03-20,-0.1316
2007-03-22,-0.6588
2007-04-02,0.2653
2007-04-03,0.5291
2007-04-04,0.0
2007-04-05,0.0
2007-04-19,-1.0526
2007-04-24,0.0
2007-04-26,0.9309
2007-05-07,-0.1318
2007-05-31,-2.2751
2007-06-05,0.0
2007-06-06,1.0287
2007-06-08,-0.8574
2007-06-11,1.6216
2007-06-12,-1.0638
2007-06-15,0.5376
2007-06-20,-0.8021
2007-06-25,0.0
2007-07-05,0.9434
2007-08-07,-1.0681
2007-08-08,0.0
2007-08-10,-0.135
2007-08-13,0.0
2007-08-20,-0.1351
2007-08-22,-1.7591
2007-08-28,1.105
2007-10-03,1.3660999999999999
2007-10-23,-0.2695
2007-10-25,8.284
2007-10-26,0.0
2007-11-13,-1.6393
2007-11-20,0.2778
2007-11-21,0.0
2007-11-29,0.7222
2007-12-03,1.7650000000000001
2007-12-18,-2.71
2007-12-19,0.2786
2007-12-27,0.6944
2008-01-02,-1.2414
2008-01-07,1.6760000000000002
2008-01-14,-0.5495
2008-01-15,0.8287
2008-01-22,0.274
2008-01-24,-0.2186
2008-01-25,0.4929
2008-02-13,0.545
2008-03-25,-2.1739
2008-03-28,-1.1111
2008-03-31,1.1236
2008-04-10,-1.9444
2008-04-11,2.8329
2008-06-03,-1.105
2008-06-04,2.2346
2008-06-25,0.0
2008-07-03,-1.9125999999999999
2008-07-07,-1.1142
2008-07-08,-0.5634
2008-07-11,0.0
2008-07-18,1.983
2008-07-22,1.1111
2008-07-25,-0.4945
2008-07-30,0.497
2008-08-06,-2.1978
2008-09-05,1.1268
2008-09-19,-1.9499
2008-09-22,1.7045
2008-10-08,-5.0279
2008-10-10,2.3529
2008-10-22,1.1494
2008-11-03,-14.7727
2008-11-04,9.6667
2008-11-05,-0.304
2008-11-06,-7.3171
2008-11-07,5.2632
2008-11-10,0.0
2008-11-12,-4.375
2008-11-14,-2.6144
2008-11-17,-4.0268
2008-11-19,4.8951
2008-12-05,1.3378
2009-01-02,-6.2706
2009-01-05,4.9296
2009-01-26,0.6711
2009-02-12,1.5
2009-02-23,-8.3744
2009-02-25,4.6594999999999995
2009-03-04,-6.8493
2009-03-10,-4.4118
2009-04-13,4.2471
2009-04-14,4.0741
2009-04-16,-0.3559
2009-04-30,-1.1429
2009-05-11,-1.3006
2009-05-12,3.2211
2009-06-12,-1.7793999999999999
2009-06-16,2.8986
2009-06-18,0.8803
2009-06-25,-1.5009000000000001
2009-06-30,-0.4252
2009-07-14,-4.2705
2009-07-16,3.7175000000000002
2009-07-21,0.0
2009-07-23,0.3584
2009-08-10,-1.2857
2009-09-01,-2.6870000000000003
2009-09-02,-2.6119
2009-09-03,4.2146
2009-09-04,0.0
2009-09-09,-4.4118
2009-09-11,6.1538
2009-09-16,-1.4493
2009-09-17,1.4706000000000001
2009-10-05,-5.7971
2009-10-06,0.0
2009-10-16,-1.1538
2009-10-27,-1.0895
2009-10-30,2.6751
2009-11-09,-2.9119
2009-11-20,1.026
2009-11-23,-0.9412
2009-11-24,1.7419
2009-11-27,2.7237
2009-11-30,-0.3788
2009-12-09,-4.1825
2009-12-15,0.8095
2009-12-18,-0.4094
2009-12-21,0.7905
2009-12-22,-0.7843
2009-12-23,0.3953
2009-12-28,0.0
2009-12-29,-0.7874
2009-12-31,0.3968
2010-01-05,-1.9763
2010-01-06,-1.4516
2010-01-11,2.0458
2010-01-12,-3.769
2010-01-13,-3.3333
2010-01-15,-1.7241
2010-01-19,0.0
2010-01-20,5.2632
2010-01-27,-3.75
2010-02-03,3.4632
2010-02-05,0.2092
2010-02-24,-1.0482
2010-02-26,1.0593
2010-03-01,0.0
2010-03-03,0.0
2010-03-09,-1.0482
2010-03-10,-2.1186
2010-03-15,-1.2814
2010-03-17,3.4906
2010-03-29,1.1017
2010-04-14,8.969
2010-04-21,-7.3846
2010-04-23,0.7475
2010-05-04,1.4015
2010-05-10,0.8293
2010-05-12,4.0155
2010-05-13,-1.1628
2010-05-18,3.5294
2010-05-19,-5.1515
2010-05-20,-0.639
2010-05-21,-2.4116
2010-05-24,0.4942
2010-05-25,0.0
2010-05-26,-1.6393
2010-05-27,-2.25
2010-06-02,0.8525
2010-06-03,-0.2536
2010-06-04,-0.8475
2010-06-07,2.5641
2010-06-08,-3.25
2010-06-11,1.6364999999999998
2010-06-14,1.6949
2010-06-15,-4.3333
2010-06-17,-0.3484
2010-06-22,2.1853
2010-06-24,-2.1386
2010-06-25,-0.3322
2010-06-29,0.0705
2010-06-30,-0.1232
2010-07-02,0.4759
2010-07-06,-0.8772
2010-07-07,0.885
2010-07-13,-1.2982
2010-07-14,1.3153000000000001
2010-07-27,1.7544
2010-07-29,1.7241
2010-08-06,0.0
2010-08-09,0.0
2010-08-13,-2.1186
2010-08-17,0.4329
2010-08-24,-0.4329
2010-08-27,-0.8696
2010-08-31,0.8772
2010-09-03,0.4348
2010-09-17,3.0303
2010-09-20,0.4202
2010-09-21,0.4184
2010-09-23,1.6667
2010-09-24,0.0
2010-10-01,-1.2295
2010-10-04,-1.0788
2010-10-07,-1.0067
2010-10-08,1.6949
2010-10-13,-5.8333
2010-10-14,4.4248
2010-10-15,0.0
2010-10-18,0.8475
2010-10-20,0.8403
2010-10-22,0.0
2010-10-26,3.0702
2010-10-27,2.1277
2010-10-28,0.8333
2010-10-29,0.0
2010-11-10,-2.3967
2010-11-11,2.4555
2010-11-12,0.0826
2010-11-18,0.3303
2010-12-02,-0.6612
2010-12-15,1.4975
2010-12-20,0.4918
2010-12-21,0.0
2010-12-22,0.3263
2011-01-07,0.0
2011-01-11,-0.813
2011-01-12,-1.5574
2011-01-20,-0.0833
2011-01-26,0.0
2011-02-03,0.0
2011-02-08,1.6667
2011-02-10,-0.4098
2011-02-17,-0.6255
2011-02-22,-0.5323
2011-02-23,-0.0836
2011-02-24,1.2551999999999999
2011-02-25,0.0
2011-02-28,-0.8264
2011-03-01,0.8333
2011-03-03,0.8264
2011-03-21,0.0
2011-03-28,3.2787
2011-04-06,0.7937
2011-04-11,-1.1811
2011-05-11,0.3984
2011-06-01,-3.745
2011-06-03,1.1589
2011-06-08,0.0
2011-06-10,-0.982
2011-06-13,0.8264
2011-06-14,-2.0328
2011-06-15,-0.2677
2011-06-29,0.6711
2011-07-07,1.5833
2011-07-12,-1.3946
2011-07-14,0.0832
2011-07-20,1.4131
2011-07-22,0.6148
2011-07-26,-0.334
2011-08-02,-1.0953
2011-08-08,-0.4132
2011-08-16,2.9046
2011-09-01,-0.7126
2011-09-16,3.9798
2011-09-26,1.9607999999999999
2011-09-27,1.1538
2011-09-30,-2.6616
2011-10-03,0.0
2011-10-05,-2.1875
2011-10-06,-0.1597
2011-10-07,0.0
2011-10-12,-3.6
2011-10-13,2.0747
2011-10-17,0.0
2011-10-20,0.0
2011-10-25,-1.4634
2011-10-26,0.6601
2011-10-28,0.0
2011-10-31,1.3115
2011-11-02,0.0
2011-11-03,-2.1036
2011-11-08,0.1653
2011-11-10,2.3102
2011-11-15,-1.4516
2011-11-16,1.4729999999999999
2011-11-18,-1.2903
2011-11-22,0.4102
2011-11-23,0.8987
2011-11-30,-1.0526
2011-12-06,-2.6187
2011-12-07,-0.4202
2011-12-12,0.8439
2011-12-13,0.4184
2011-12-14,-1.6667
2011-12-15,1.6949
2011-12-19,4.1667
2011-12-23,-4.0
2011-12-28,-2.5
2011-12-30,2.5641
2012-01-04,0.0
2012-01-10,-1.1667
2012-01-12,0.9275
2012-01-20,-0.1671
2012-01-23,0.0
2012-01-24,0.4184
2012-01-25,0.0
2012-01-27,6.6667
2012-02-01,-2.3438
2012-02-13,0.0
2012-02-21,0.0
2012-02-23,0.0
2012-02-24,1.2048
2012-02-28,0.3968
2012-02-29,-0.3953
2012-03-06,0.3968
2012-03-14,-1.4862
2012-03-15,1.1074
2012-04-02,0.3968
2012-04-03,0.0
2012-04-23,0.3953
2012-05-01,-0.7874
2012-05-07,0.3968
2012-05-11,2.7668
2012-05-15,-2.6923
2012-06-11,0.5079
2012-06-12,0.2843
2012-06-14,0.7874
2012-07-02,-1.875
2012-07-12,1.3535
2012-07-27,-0.9427
2012-07-30,0.0
2012-08-03,1.0785
2012-08-09,0.6276
2012-08-10,1.3566
2012-08-13,-0.3846
2012-08-16,-1.1583
2012-08-30,1.9607999999999999
2012-08-31,0.0
2012-09-07,-1.5385
2012-09-14,2.3438
2012-09-19,6.8702
2012-09-21,3.125
2012-10-18,-6.8182
2012-11-07,1.4634
2012-11-28,0.9654
2012-11-29,0.9243
2012-12-05,2.637
2012-12-06,-2.6462
2012-12-13,-0.4425
2012-12-14,1.1905000000000001
2012-12-17,-0.1098
2012-12-18,0.5025
2012-12-19,0.0
2013-01-15,0.0
2013-01-28,-0.7813
2013-01-30,1.5748
2013-02-06,0.7752
2013-02-21,0.3861
2013-03-14,0.7692
2013-03-18,-3.2366
2013-03-27,2.556
2013-04-09,10.7692
2013-04-12,0.0
2013-04-29,0.0
2013-05-02,0.0
2013-05-07,1.3889
2013-05-13,-2.7397
2013-05-20,2.4648
2013-05-24,0.3448
2013-06-20,-0.3436
2013-07-15,0.3448
2013-07-26,0.3436
2013-08-05,4.1096
2013-08-14,0.0
2013-09-11,2.9703
2013-09-12,0.3333
2013-09-30,-1.6099999999999999
2013-10-02,-0.6494
2013-10-03,0.6536
2013-10-09,-4.8052
2013-10-10,0.955
2013-10-16,3.7161999999999997
2013-10-22,-1.6287
2013-10-23,0.0
2013-10-24,-2.2914
2013-11-22,0.3128
2013-11-25,0.339
2013-11-26,0.0
2013-12-12,0.6757
2013-12-13,0.0
2014-01-10,-1.0067
2014-01-21,-0.339
2014-01-23,0.3401
2014-01-27,-0.678
2014-02-11,0.6826
2014-02-13,0.0
2014-02-18,-0.8
2014-02-19,0.328
2014-02-20,1.162
2014-02-25,5.4054
2014-03-26,8.9744
2014-04-08,0.0
2014-04-15,-7.5294
2014-04-17,0.0
2014-04-21,2.0992
2014-05-02,-1.8692
2014-05-12,1.5873
2014-05-20,-0.9375
2014-05-21,0.3155
2014-05-22,0.9464
2014-05-27,-0.9375
2014-05-29,1.2618
2014-06-09,1.3084
2014-06-13,0.246
2014-06-16,7.9755
2014-06-20,-4.5455
2014-06-25,1.1905000000000001
2014-07-01,-3.5294
2014-07-17,1.5244
2014-07-28,2.7027
2014-07-29,0.5848
2014-07-31,0.0
2014-08-18,2.0465
2014-08-19,-0.866
2014-08-20,-2.2989
2014-08-25,0.295
2014-08-26,1.7647
2014-08-27,-1.1561
2014-08-29,4.0936
2014-09-23,-2.2472
2014-09-29,1.1494
2014-10-15,2.3810000000000002
2014-10-16,-1.1628
2014-10-22,3.5294
2014-10-31,-0.5682
2014-11-03,2.8571
2014-11-06,1.6667
2014-11-07,-3.8251
2014-11-11,-2.8409
2014-11-13,8.1871
2014-11-14,-4.8649000000000004
2014-11-17,0.0
2014-11-18,-1.1364
2014-11-19,1.1494
2014-11-24,0.2849
2014-11-26,0.0
2014-12-02,2.2727
2014-12-03,0.0
2014-12-16,0.0
2014-12-17,-1.7778
2014-12-18,1.81
2014-12-19,1.1111
2014-12-26,-1.0989
2015-01-02,-2.1111
2015-01-06,2.1566
2015-01-07,-0.0333
2015-01-14,-1.5783
2015-01-15,1.3552
2015-01-16,-0.8357
2015-01-20,0.8427
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,0.2786
2015-01-27,-0.2778
2015-01-28,-0.2786
2015-02-12,0.0
2015-02-13,-1.0615
2015-02-17,1.3552
2015-02-20,0.2793
2015-03-02,-1.2256
2015-03-09,0.9594
2015-03-16,0.5581
2015-03-18,0.0
2015-03-19,2.2222
2015-04-15,3.2609
2015-04-16,-1.9788999999999999
2015-04-17,2.0189
2015-04-20,-1.9788999999999999
2015-04-21,1.482
2015-04-23,0.5291
2015-04-24,0.5263
2015-05-01,0.0
2015-05-04,0.5236
2015-05-15,-1.5625
2015-05-26,0.7958
2015-06-05,0.5263
2015-06-09,0.5236
2015-06-15,-1.0417
2015-06-24,2.1053
2015-07-15,-2.0619
2015-07-20,2.1053
2015-07-23,-2.0619
2015-07-29,1.0526
2015-08-04,-1.0417
2015-08-07,-0.2632
2015-08-10,-1.7414
2015-08-12,2.0408
2015-08-14,-3.1579
2015-08-25,2.4523
2015-08-27,-1.4894
2015-09-01,1.5119
2015-09-14,-0.5319
2015-09-17,-1.016
2015-09-23,0.7563
2015-10-01,-0.2574
2015-10-02,-0.0108
2015-10-06,0.0
2015-10-15,-1.3441
2015-10-23,-0.2725
2015-11-02,0.5464
2015-11-11,-0.5435
2015-11-13,-0.7432
2015-11-20,10.3832
2015-12-11,-6.0
2015-12-16,0.0
2016-01-05,-1.0638
2016-01-11,0.0
2016-01-14,1.0753
2016-01-25,-1.8617
2016-02-03,0.0
2016-02-08,1.084
2016-02-11,2.9491
2016-02-26,-1.0444
2016-02-29,1.3193
2016-03-15,4.1667
2016-03-22,-4.0
2016-03-23,2.0833
2016-03-31,-2.0306
2016-04-06,0.0417
2016-04-07,-0.0416
2016-04-08,1.4165
2016-04-14,-0.38
2016-04-18,-1.0309
2016-04-20,1.0417
2016-04-27,0.0
2016-05-04,-0.5155
2016-05-05,0.7772
2016-05-13,0.1285
2016-05-16,0.0
2016-06-02,-0.6435
2016-06-03,0.5181
2016-06-06,0.2577
2016-06-07,-0.2571
2016-07-11,0.0
2016-07-12,0.5155
2016-07-27,0.0
2016-08-10,0.5128
2016-08-22,-0.7653
2016-09-06,2.0619
2016-09-07,-1.0101
2016-10-03,1.0204
2016-10-04,-0.5051
2016-10-11,0.0
2016-10-14,0.0102
2016-10-18,0.0406
2016-10-25,0.0
2016-10-27,0.2029
2016-11-02,0.7595
2016-11-21,-0.593
2016-11-23,1.4096
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,-1.4
2016-12-08,0.4057
2016-12-09,-0.404
2016-12-15,1.4199
2016-12-21,-1.0
2016-12-28,1.0101
2017-01-03,2.0
2017-01-05,-1.9607999999999999
2017-01-10,0.1
2017-01-11,-0.0899
2017-01-18,0.9899
2017-01-19,-0.8911
2017-01-26,1.8881000000000001
2017-02-02,-0.4804
2017-02-08,0.4926
2017-02-09,1.9607999999999999
2017-02-10,0.0
2017-02-22,0.2893
2017-02-28,-1.9231
2017-03-02,0.4902
2017-03-07,0.0488
2017-03-08,-0.0488
2017-03-14,2.439
2017-03-15,-0.8095
2017-03-17,0.8161
2017-04-07,0.4762
2017-04-12,0.9479
2017-04-13,-0.939
2017-04-24,0.9479
2017-05-08,-0.4695
2017-05-12,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-24,0.5203
2017-06-12,0.9412
2017-06-13,-0.6993
2017-06-21,3.2864
2017-06-23,-3.4091
2017-06-26,3.5294
2017-07-10,-1.5909
2017-07-12,-0.6928
2017-07-13,2.3256
2017-07-14,-2.2727
2017-07-18,0.9302
2017-07-20,-0.9217
2017-07-24,1.3953
2017-07-31,0.9174
2017-08-02,-2.2727
2017-08-10,0.0
2017-08-21,-0.4651
2017-08-25,0.0487
2017-09-13,-0.0019
2017-09-19,3.0351
2017-09-28,0.0091
2017-09-29,0.0
2017-10-10,-2.7273
2017-10-13,0.2336
2017-10-17,0.6974
2017-10-19,-1.6185
2017-10-26,0.0
2017-10-30,0.7059
2017-10-31,2.8037
2017-11-13,0.1963
2017-11-14,1.6696
2017-11-28,1.196
2017-11-30,-2.5455
2017-12-04,1.2127
2017-12-11,1.3825
2017-12-12,-0.9091
2017-12-14,0.0
2017-12-15,0.8257
2017-12-19,-1.2739
2017-12-20,0.4608
2017-12-29,-1.5963
2018-01-02,0.2331
2018-01-05,-0.2325
2018-01-08,1.1561
2018-01-10,-0.2304
2018-01-17,0.6928
2018-01-19,0.0
2018-01-22,0.0
2018-01-24,0.0
2018-01-26,0.9174
2018-02-01,0.0
2018-03-05,13.9471
2018-03-08,40.2
2018-03-13,-2.9957000000000003
2018-03-14,2.9412000000000003
2018-03-15,-1.4285999999999999
2018-03-20,0.0
2018-04-03,-33.3333
2018-04-13,-4.3478
2018-04-18,4.5455
2018-04-24,-3.9130000000000003
2018-05-07,-0.4525
2018-05-08,-0.6818
2018-05-09,0.0
2018-05-10,5.2632
2018-05-11,-3.4783
2018-05-22,3.6036
2018-06-04,-1.4821
2018-06-08,-0.2655
2018-06-15,3.8154
2018-06-22,-2.9915000000000003
2018-07-06,-0.4405
2018-07-16,0.0
2018-07-18,0.885
2018-07-20,0.8772
2018-07-31,0.0
2018-08-02,0.0
2018-08-03,0.8696
2018-08-09,0.0431
2018-08-27,1.0799
2018-09-14,0.0
2018-09-19,0.8547
2018-09-21,0.0
2018-09-26,0.0424
2018-10-02,1.6518000000000002
2018-10-03,2.5
2018-10-16,0.813
2018-10-23,3.2258
2018-10-31,-1.9531
2018-11-09,1.2749
2018-11-13,0.7002
2018-11-15,3.2341
2018-11-21,0.2344
2018-11-26,-6.2422
2018-11-30,12.4906
2018-12-03,-11.1037
2018-12-04,1.6582
2018-12-07,-1.6311
2018-12-14,45.8212
2018-12-19,-30.8571
2018-12-20,-0.8182
2018-12-21,2.4915
2019-01-07,0.2033
2019-01-10,41.9878
2019-01-29,-32.4286
2019-03-12,0.2543
2019-03-15,5.074
2019-03-19,0.6036
2019-03-20,-1.0
2019-03-25,1.0101
2019-04-04,0.4
2019-04-16,0.0
2019-04-18,-0.3984
2019-04-24,-3.2
2019-05-08,0.5372
2019-05-09,2.7538
2019-05-13,0.0
2019-05-20,1.6
2019-05-21,-4.3307
2019-05-29,3.1353
2019-06-04,-4.0
2019-06-14,5.0
2019-07-08,-1.5873
2019-07-12,-0.2016
2019-07-29,1.0101
2019-08-01,0.2001
2019-08-09,3.6327
2019-08-28,0.2317
2019-09-05,-2.9276
2019-09-13,37.3016
2019-09-16,-27.4566
2019-09-24,3.5857
2019-10-11,-0.7692
2019-10-15,-2.5581
2019-10-23,-0.1591
2019-11-22,4.4094
2019-11-29,19.5218
2019-12-02,-16.3333
2019-12-05,1.9921
2019-12-11,4.6875
2019-12-12,4.4775
2019-12-13,25.0
2019-12-16,-25.7143
2019-12-17,1.1538
2019-12-20,6.4639
2020-01-03,-3.5714
2020-01-06,0.7407
2020-01-07,0.5515
2020-01-13,-0.5484
2020-01-15,-0.7353
2020-01-29,3.7037
2020-02-10,-0.3571
2020-02-20,-0.1434
2020-02-24,0.7194
2020-02-25,0.3571
2020-03-05,-0.7117
2020-03-06,-0.3584
2020-03-09,0.7194
2020-03-10,0.0
2020-03-11,0.0
2020-03-13,-8.2143
2020-03-16,-3.5019
2020-03-18,-3.7096999999999998
2020-03-20,-0.2513
2020-03-26,4.1142
2020-03-27,4.8387
2020-04-02,-9.2308
2020-04-14,0.0
2020-04-17,5.9322
2020-04-22,-7.1999
2020-04-27,-0.0001
2020-04-29,0.431
2020-05-14,1.2876
2020-05-19,3.3898
2020-05-21,4.0984
2020-05-28,-8.0505
2020-06-05,0.8584
2020-06-15,10.6383
2020-06-18,-12.3077
2020-06-29,0.8772
2020-07-01,2.1739
2020-07-06,-2.1277
2020-07-08,0.0087
2020-07-09,-2.6172
2020-07-10,0.0
2020-07-13,-1.7856999999999998
2020-07-14,-0.9091
2020-07-16,2.7523
2020-07-17,-0.0089
2020-07-20,-3.5628
2020-07-29,2.3148
2020-07-30,0.4525
2020-07-31,0.0
