ticker,WSTL US Equity
2000-05-24,-4.1812
2000-05-25,-12.3636
2000-05-26,-7.0539
2000-05-30,24.5536
2000-05-31,-5.7348
2000-06-01,12.9278
2000-06-02,4.3771
2000-06-05,0.6452
2000-06-06,-3.8462
2000-06-07,4.0
2000-06-08,-2.5641
2000-06-09,-1.3158
2000-06-12,-6.3333
2000-06-13,-3.4698
2000-06-14,-2.3041
2000-06-15,7.4528
2000-06-16,-14.3108
2000-06-19,0.0
2000-06-20,-1.5369000000000002
2000-06-21,-1.3528
2000-06-22,0.4219
2000-06-23,-2.1008
2000-06-26,0.8584
2000-06-27,-3.8298
2000-06-28,-6.6372
2000-06-29,13.7441
2000-06-30,0.0
2000-07-03,2.0833
2000-07-05,-2.8571
2000-07-06,-1.6806999999999999
2000-07-07,29.9145
2000-07-10,10.1974
2000-07-11,-2.6866
2000-07-12,7.0552
2000-07-13,6.5903
2000-07-14,8.3333
2000-07-17,0.9926
2000-07-18,-8.8452
2000-07-19,-6.1995000000000005
2000-07-20,26.4368
2000-07-21,3.6364
2000-07-24,-3.2895
2000-07-25,8.8435
2000-07-26,-5.0
2000-07-27,-12.2807
2000-07-28,-6.0
2000-07-31,2.3936
2000-08-01,-7.013
2000-08-02,-17.5978
2000-08-03,-13.8983
2000-08-04,7.185
2000-08-07,3.5813
2000-08-08,-6.0284
2000-08-09,6.0377
2000-08-10,-3.2028
2000-08-11,2.9412000000000003
2000-08-14,-5.3571
2000-08-15,1.1320999999999999
2000-08-16,-2.2388
2000-08-17,0.3817
2000-08-18,-1.616
2000-08-21,-0.6763
2000-08-22,1.1673
2000-08-23,-1.9231
2000-08-24,7.0588
2000-08-25,2.5641
2000-08-28,-5.3571
2000-08-29,-4.9056999999999995
2000-08-30,0.7937
2000-08-31,0.7874
2000-09-01,-3.9063
2000-09-05,-2.439
2000-09-06,-4.5833
2000-09-07,2.1834
2000-09-08,-5.1282
2000-09-11,-1.8018
2000-09-12,17.4312
2000-09-13,-7.8125
2000-09-14,2.9661
2000-09-15,-0.4115
2000-09-18,-5.7851
2000-09-19,5.2632
2000-09-20,-0.4167
2000-09-21,-4.6025
2000-09-22,-2.193
2000-09-25,4.4843
2000-09-26,-4.721
2000-09-27,-4.5045
2000-09-28,-1.8868
2000-09-29,-0.9615
2000-10-02,-4.8544
2000-10-03,-7.6531
2000-10-04,4.9724
2000-10-05,7.3684
2000-10-06,-8.3333
2000-10-09,2.1390000000000002
2000-10-10,-7.8534
2000-10-11,-7.9545
2000-10-12,-4.0123
2000-10-13,13.1833
2000-10-16,7.9545
2000-10-17,-6.3158
2000-10-18,-19.1011
2000-10-19,-34.0278
2000-10-20,-6.3158
2000-10-23,7.8652
2000-10-24,-4.1667
2000-10-25,-3.8043
2000-10-26,-1.6949
2000-10-27,-3.4483
2000-10-30,-4.7619
2000-10-31,10.0
2000-11-01,2.2727
2000-11-02,8.8889
2000-11-03,-3.0612
2000-11-06,-3.6842
2000-11-07,-0.5464
2000-11-08,-2.7473
2000-11-09,-3.9548
2000-11-10,-5.2941
2000-11-13,-9.3168
2000-11-14,12.3288
2000-11-15,0.0
2000-11-16,-3.0488
2000-11-17,1.2579
2000-11-20,-1.8634
2000-11-21,0.6329
2000-11-22,-8.1761
2000-11-24,9.589
2000-11-27,10.0
2000-11-28,-13.6364
2000-11-29,-1.3158
2000-11-30,-13.3333
2000-12-01,3.0769
2000-12-04,1.4925
2000-12-05,5.8824
2000-12-06,9.7222
2000-12-07,-2.5316
2000-12-08,11.6883
2000-12-11,8.1395
2000-12-12,1.0753
2000-12-13,2.1277
2000-12-14,-1.0417
2000-12-15,-0.5263
2000-12-18,4.7619
2000-12-19,-15.1515
2000-12-20,-11.9048
2000-12-21,-13.5135
2000-12-22,23.4375
2000-12-26,-12.0253
2000-12-27,1.4388
2000-12-28,2.1277
2000-12-29,-31.9444
2001-01-02,9.1837
2001-01-03,7.4766
2001-01-04,-6.087
2001-01-05,-5.5556
2001-01-08,-1.9607999999999999
2001-01-09,-2.0
2001-01-10,2.0408
2001-01-11,26.0
2001-01-12,-0.7937
2001-01-16,0.0
2001-01-17,2.4
2001-01-18,5.4688
2001-01-19,3.7037
2001-01-22,2.1429
2001-01-23,7.6923
2001-01-24,-2.5974
2001-01-25,3.3333
2001-01-26,-7.0968
2001-01-29,2.7778
2001-01-30,6.7568
2001-01-31,-7.5949
2001-02-01,8.2192
2001-02-02,0.0
2001-02-05,1.2658
2001-02-06,6.25
2001-02-07,1.1764999999999999
2001-02-08,6.3953
2001-02-09,-4.918
2001-02-12,-3.4483
2001-02-13,-2.3810000000000002
2001-02-14,-1.2195
2001-02-15,2.4691
2001-02-16,-3.6145
2001-02-20,0.625
2001-02-21,-1.8634
2001-02-22,1.8987
2001-02-23,0.6211
2001-02-26,-1.8519
2001-02-27,-1.8868
2001-02-28,-4.8077
2001-03-01,-7.7440999999999995
2001-03-02,8.0292
2001-03-05,-5.4054
2001-03-06,10.7143
2001-03-07,3.871
2001-03-08,-4.9689
2001-03-09,-2.6144
2001-03-12,-13.4228
2001-03-13,0.0
2001-03-14,-0.7752
2001-03-15,-4.6875
2001-03-16,-8.1967
2001-03-19,7.1429
2001-03-20,-3.3333
2001-03-21,-11.6379
2001-03-22,-7.3171
2001-03-23,26.3158
2001-03-26,-11.6667
2001-03-27,5.6604
2001-03-28,-8.482099999999999
2001-03-29,-11.2195
2001-03-30,18.6813
2001-04-02,-11.1111
2001-04-03,-18.75
2001-04-04,8.9744
2001-04-05,-5.8824
2001-04-06,-12.5
2001-04-09,-1.2570999999999999
2001-04-10,0.463
2001-04-11,-0.9217
2001-04-12,2.7907
2001-04-16,-8.1448
2001-04-17,-19.2118
2001-04-18,-0.6098
2001-04-19,-7.9755
2001-04-20,-10.0
2001-04-23,3.7037
2001-04-24,0.0
2001-04-25,0.7143
2001-04-26,2.1277
2001-04-27,-2.0833
2001-04-30,1.4184
2001-05-01,11.8881
2001-05-02,31.875
2001-05-03,-0.4739
2001-05-04,-0.4762
2001-05-07,-4.3062000000000005
2001-05-08,18.0
2001-05-09,11.0169
2001-05-10,16.4122
2001-05-11,-16.3934
2001-05-14,-11.3725
2001-05-15,14.6018
2001-05-16,-6.1776
2001-05-17,-3.7037
2001-05-18,1.7094
2001-05-21,12.1849
2001-05-22,4.8689
2001-05-23,-10.357099999999999
2001-05-24,-8.7649
2001-05-25,-4.3668
2001-05-29,0.9132
2001-05-30,-7.2398
2001-05-31,3.4146
2001-06-01,-2.8302
2001-06-04,-3.8834999999999997
2001-06-05,-3.0303
2001-06-06,-5.2083
2001-06-07,10.4396
2001-06-08,3.9801
2001-06-11,4.3062000000000005
2001-06-12,-2.7523
2001-06-13,-1.8868
2001-06-14,-3.8462
2001-06-15,2.5
2001-06-18,-7.8049
2001-06-19,-7.4074
2001-06-20,-11.4286
2001-06-21,9.6774
2001-06-22,8.2353
2001-06-25,3.2609
2001-06-26,-2.1053
2001-06-27,4.3011
2001-06-28,4.6392
2001-06-29,-26.1084
2001-07-02,28.6667
2001-07-03,3.1088
2001-07-05,-7.5377
2001-07-06,-9.2391
2001-07-09,-0.5988
2001-07-10,-4.8193
2001-07-11,1.8987
2001-07-12,4.3478
2001-07-13,-2.3810000000000002
2001-07-16,-2.439
2001-07-17,-0.625
2001-07-18,-2.5157
2001-07-19,-2.5806
2001-07-20,0.0
2001-07-23,1.3245
2001-07-24,-5.8824
2001-07-25,2.7778
2001-07-26,4.0541
2001-07-27,3.2468
2001-07-30,-6.2893
2001-07-31,1.3423
2001-08-01,-1.9868000000000001
2001-08-02,7.4324
2001-08-03,1.8868
2001-08-06,-1.8519
2001-08-07,-4.4025
2001-08-08,-1.3158
2001-08-09,-2.0
2001-08-10,-3.4013999999999998
2001-08-13,0.7042
2001-08-14,-20.979
2001-08-15,-6.1947
2001-08-16,-1.8868
2001-08-17,-1.9231
2001-08-20,35.2941
2001-08-21,-6.5217
2001-08-22,0.7752
2001-08-23,3.8462
2001-08-24,-7.4074
2001-08-27,3.2
2001-08-28,-3.1008
2001-08-29,3.2
2001-08-30,0.0
2001-08-31,0.0
2001-09-04,10.0775
2001-09-05,-1.4085
2001-09-06,-5.7143
2001-09-07,-3.0303
2001-09-10,-3.9063
2001-09-17,-6.5041
2001-09-18,4.3478
2001-09-19,-5.8333
2001-09-20,1.7699
2001-09-21,-8.6957
2001-09-24,7.619
2001-09-25,1.7699
2001-09-26,0.8696
2001-09-27,-5.1724
2001-09-28,-4.5455
2001-10-01,-1.9048
2001-10-02,3.8834999999999997
2001-10-03,2.8037
2001-10-04,1.8182
2001-10-05,0.8929
2001-10-08,-5.2931
2001-10-09,2.7857
2001-10-10,-4.5455
2001-10-11,17.1429
2001-10-12,22.7642
2001-10-15,47.0199
2001-10-16,0.9009
2001-10-17,8.9286
2001-10-18,0.4098
2001-10-19,0.0
2001-10-22,-9.7959
2001-10-23,-10.4072
2001-10-24,8.5859
2001-10-25,-2.3256
2001-10-26,-0.4762
2001-10-29,2.8708
2001-10-30,0.0
2001-10-31,0.0
2001-11-01,-0.4651
2001-11-02,3.7382999999999997
2001-11-05,0.0
2001-11-06,-0.9009
2001-11-07,4.5455
2001-11-08,4.3478
2001-11-09,-4.1667
2001-11-12,-3.9130000000000003
2001-11-13,8.5973
2001-11-14,-3.3333
2001-11-15,-3.0172
2001-11-16,0.0
2001-11-19,5.7778
2001-11-20,-5.4622
2001-11-21,-0.4444
2001-11-23,5.8036
2001-11-26,-4.2194
2001-11-27,-0.8811
2001-11-28,5.7778
2001-11-29,-2.9412000000000003
2001-11-30,-4.329
2001-12-03,-0.4525
2001-12-04,0.0
2001-12-05,-3.1818
2001-12-06,3.7559
2001-12-07,0.4525
2001-12-10,0.9009
2001-12-11,15.1786
2001-12-12,6.5891
2001-12-13,-7.2727
2001-12-14,-1.5686
2001-12-17,-1.5936
2001-12-18,9.3117
2001-12-19,-8.5185
2001-12-20,-1.2146
2001-12-21,2.459
2001-12-24,-1.2
2001-12-26,2.4291
2001-12-27,-5.1383
2001-12-28,2.9167
2001-12-31,6.8826
2002-01-02,-0.7576
2002-01-03,3.4351
2002-01-04,8.8561
2002-01-07,16.9492
2002-01-08,1.1594
2002-01-09,-4.0115
2002-01-10,2.9851
2002-01-11,1.4493
2002-01-14,0.0
2002-01-15,0.0
2002-01-16,-3.4286
2002-01-17,0.0
2002-01-18,-2.3669000000000002
2002-01-22,-14.2727
2002-01-23,6.0445
2002-01-24,-3.0
2002-01-25,-5.4983
2002-01-28,1.8182
2002-01-29,-2.8571
2002-01-30,-0.3676
2002-01-31,-2.214
2002-02-01,-6.7925
2002-02-04,-12.9555
2002-02-05,-11.6279
2002-02-06,-4.2105
2002-02-07,5.7692
2002-02-08,0.7792
2002-02-11,0.5155
2002-02-12,1.5385
2002-02-13,2.0202
2002-02-14,-3.4653
2002-02-15,-4.1026
2002-02-19,-0.5348
2002-02-20,2.6882
2002-02-21,-2.6178
2002-02-22,-2.6882
2002-02-25,-0.5525
2002-02-26,1.6667
2002-02-27,-4.918
2002-02-28,-3.4483
2002-03-01,-10.4167
2002-03-04,-0.3322
2002-03-05,-6.6667
2002-03-06,1.4285999999999999
2002-03-07,0.7042
2002-03-08,17.4825
2002-03-11,14.881
2002-03-12,-6.2176
2002-03-13,0.0
2002-03-14,0.0
2002-03-15,0.0
2002-03-18,1.6575
2002-03-19,-5.9783
2002-03-20,-7.5145
2002-03-21,9.375
2002-03-22,-2.2857
2002-03-25,-9.883
2002-03-26,-0.0649
2002-03-27,1.2987
2002-03-28,-0.641
2002-04-01,2.5806
2002-04-02,1.2579
2002-04-03,-1.8634
2002-04-04,0.0
2002-04-05,3.1646
2002-04-08,-1.227
2002-04-09,-2.4845
2002-04-10,-10.1911
2002-04-11,-2.8369
2002-04-12,-8.0292
2002-04-15,-3.9683
2002-04-16,-13.2231
2002-04-17,6.6667
2002-04-18,40.1786
2002-04-19,5.0955
2002-04-22,-3.0303
2002-04-23,-4.375
2002-04-24,-5.9069
2002-04-25,-1.3632
2002-04-26,-11.2676
2002-04-29,-0.7937
2002-04-30,11.2
2002-05-01,2.8777
2002-05-02,-4.1958
2002-05-03,-0.7299
2002-05-06,0.0
2002-05-07,-1.4706000000000001
2002-05-08,10.4478
2002-05-09,13.5135
2002-05-10,0.5952
2002-05-13,-2.3077
2002-05-14,1.1508
2002-05-15,-1.1976
2002-05-16,-5.3939
2002-05-17,5.7015
2002-05-20,0.0
2002-05-21,4.2424
2002-05-22,-4.6512
2002-05-23,-2.439
2002-05-24,-4.375
2002-05-28,-0.6536
2002-05-29,-4.6053
2002-05-30,2.069
2002-05-31,-5.4054
2002-06-03,3.5714
2002-06-04,-2.069
2002-06-05,2.1127
2002-06-06,-2.7586
2002-06-07,0.7092
2002-06-10,-4.2254
2002-06-11,-2.9412000000000003
2002-06-12,-3.0303
2002-06-13,-3.125
2002-06-14,0.8065
2002-06-17,0.8
2002-06-18,7.1429
2002-06-19,-0.7407
2002-06-20,5.9701
2002-06-21,-1.4085
2002-06-24,-0.7143
2002-06-25,-1.4388
2002-06-26,-2.9196999999999997
2002-06-27,5.2632
2002-06-28,10.7143
2002-07-01,-5.8065
2002-07-02,-1.3699
2002-07-03,-6.25
2002-07-05,8.8889
2002-07-08,0.0
2002-07-09,5.4422
2002-07-10,9.6774
2002-07-11,1.7647
2002-07-12,-3.9884
2002-07-15,0.5418
2002-07-16,-3.5928
2002-07-17,-3.1056
2002-07-18,0.0
2002-07-19,-1.2821
2002-07-22,-11.6883
2002-07-23,1.4706000000000001
2002-07-24,-2.1739
2002-07-25,7.4074
2002-07-26,-4.8276
2002-07-29,-2.1739
2002-07-30,0.7407
2002-07-31,-8.8235
2002-08-01,7.2581
2002-08-02,-3.7594
2002-08-05,-8.5938
2002-08-06,3.4188
2002-08-07,-0.8264
2002-08-08,3.3333
2002-08-09,2.4194
2002-08-12,0.0
2002-08-13,0.0
2002-08-14,-1.5748
2002-08-15,5.6
2002-08-16,-1.5152
2002-08-19,3.0769
2002-08-20,0.7463
2002-08-21,-2.2222
2002-08-22,6.8182
2002-08-23,-4.2553
2002-08-26,-3.7037
2002-08-27,0.7692
2002-08-28,-4.5802
2002-08-29,4.8
2002-08-30,5.3435
2002-09-03,-5.7971
2002-09-04,-0.7692
2002-09-05,0.0
2002-09-06,0.0
2002-09-09,-5.4264
2002-09-10,-0.8197
2002-09-11,0.8264
2002-09-12,0.0
2002-09-13,18.0328
2002-09-16,4.1667
2002-09-17,-8.6667
2002-09-18,-0.7299
2002-09-19,6.6176
2002-09-20,3.4483
2002-09-23,-4.0
2002-09-24,-1.3889
2002-09-25,-2.8169
2002-09-26,5.0725
2002-09-27,6.2069
2002-09-30,-2.5974
2002-10-01,-6.6667
2002-10-02,1.4285999999999999
2002-10-03,2.1127
2002-10-04,-4.8276
2002-10-07,-0.7246
2002-10-08,-2.1898
2002-10-09,-3.7313
2002-10-10,-3.1008
2002-10-11,0.8
2002-10-14,-7.9365
2002-10-15,4.3103
2002-10-16,-4.9587
2002-10-17,0.0
2002-10-18,11.3043
2002-10-21,-4.6875
2002-10-22,13.9344
2002-10-23,-13.6691
2002-10-24,5.0
2002-10-25,7.0635
2002-10-28,-7.3388
2002-10-29,-0.8
2002-10-30,-0.8065
2002-10-31,-0.813
2002-11-01,5.7377
2002-11-04,0.7752
2002-11-05,4.5385
2002-11-06,8.1678
2002-11-07,2.0408
2002-11-08,-0.6667
2002-11-11,-1.3423
2002-11-12,6.8027
2002-11-13,-7.6433
2002-11-14,4.8276
2002-11-15,-5.9211
2002-11-18,4.1958
2002-11-19,-0.6711
2002-11-20,-1.3514
2002-11-21,0.0685
2002-11-22,4.0383
2002-11-25,8.5526
2002-11-26,-4.8485
2002-11-27,4.4586
2002-11-29,1.8293
2002-12-02,6.5868
2002-12-03,-6.1798
2002-12-04,-1.1976
2002-12-05,-3.0303
2002-12-06,6.25
2002-12-09,-3.0
2002-12-10,-2.3651
2002-12-11,-0.6211
2002-12-12,-3.75
2002-12-13,1.2987
2002-12-16,-3.8462
2002-12-17,-2.0
2002-12-18,-4.7619
2002-12-19,3.5714
2002-12-20,-8.2759
2002-12-23,-0.7519
2002-12-24,-0.7576
2002-12-26,-4.5802
2002-12-27,0.4
2002-12-30,-4.3825
2002-12-31,0.0
2003-01-02,12.5
2003-01-03,-7.4074
2003-01-06,2.4
2003-01-07,0.7813
2003-01-08,0.7752
2003-01-09,0.8462
2003-01-10,4.4241
2003-01-13,5.1863
2003-01-14,6.25
2003-01-15,9.1503
2003-01-16,-0.5988
2003-01-17,1.2048
2003-01-21,2.9762
2003-01-22,-2.8902
2003-01-23,-4.1667
2003-01-24,22.9193
2003-01-27,7.1248
2003-01-28,8.9623
2003-01-29,-9.0909
2003-01-30,-0.9524
2003-01-31,8.6538
2003-02-03,26.1062
2003-02-04,-5.9649
2003-02-05,-1.1194
2003-02-06,-1.5093999999999999
2003-02-07,-8.4291
2003-02-10,2.9289
2003-02-11,12.1951
2003-02-12,9.4203
2003-02-13,-1.3245
2003-02-14,1.3423
2003-02-18,1.3245
2003-02-19,-2.9412000000000003
2003-02-20,4.3771
2003-02-21,-6.4516
2003-02-24,-0.3448
2003-02-25,-4.4983
2003-02-26,-1.4493
2003-02-27,2.9412000000000003
2003-02-28,1.4285999999999999
2003-03-03,-9.1549
2003-03-04,-5.0388
2003-03-05,-0.8163
2003-03-06,11.1111
2003-03-07,8.1481
2003-03-10,1.7123
2003-03-11,-3.367
2003-03-12,-11.1498
2003-03-13,2.3529
2003-03-14,7.2414
2003-03-17,1.8221
2003-03-18,-1.7544
2003-03-19,7.1429
2003-03-20,26.0
2003-03-21,-0.7937
2003-03-24,8.0
2003-03-25,6.1728
2003-03-26,2.3256
2003-03-27,-5.0
2003-03-28,-1.6745999999999999
2003-03-31,-1.7032
2003-04-01,1.9802
2003-04-02,3.3981
2003-04-03,7.0423
2003-04-04,-5.2632
2003-04-07,2.7778
2003-04-08,-0.2252
2003-04-09,5.8690999999999995
2003-04-10,2.3454
2003-04-11,-1.875
2003-04-14,4.4586
2003-04-15,-8.5366
2003-04-16,-5.3333
2003-04-17,-1.1737
2003-04-21,3.5629
2003-04-22,-4.5872
2003-04-23,0.4808
2003-04-24,1.4115
2003-04-25,-3.0432
2003-04-28,-1.4599
2003-04-29,7.6543
2003-04-30,1.1468
2003-05-01,6.5533
2003-05-02,3.2134
2003-05-05,-0.8247
2003-05-06,-1.8711
2003-05-07,11.2288
2003-05-08,2.8571
2003-05-09,0.3704
2003-05-12,-0.9225
2003-05-13,3.1657
2003-05-14,1.6245
2003-05-15,4.9734
2003-05-16,5.2453
2003-05-19,-5.4662
2003-05-20,-3.0612
2003-05-21,9.6491
2003-05-22,9.6
2003-05-23,-3.3577
2003-05-27,3.4743
2003-05-28,5.4015
2003-05-29,10.1108
2003-05-30,-3.0189
2003-06-02,-1.4267
2003-06-03,1.5789
2003-06-04,4.1451
2003-06-05,5.7214
2003-06-06,0.0
2003-06-09,4.4706
2003-06-10,-1.464
2003-06-11,1.2570999999999999
2003-06-12,-0.4515
2003-06-13,0.5669
2003-06-16,-0.6764
2003-06-17,0.3405
2003-06-18,6.2217
2003-06-19,-3.0884
2003-06-20,2.1978
2003-06-23,-8.172
2003-06-24,4.2155
2003-06-25,1.573
2003-06-26,-2.4336
2003-06-27,-3.1746
2003-06-30,-3.0445
2003-07-01,2.1739
2003-07-02,15.13
2003-07-03,2.0534
2003-07-07,8.1489
2003-07-08,1.9535
2003-07-09,-1.3686
2003-07-10,-1.6651
2003-07-11,1.223
2003-07-14,4.2751
2003-07-15,1.1586
2003-07-16,-1.7621
2003-07-17,-12.0179
2003-07-18,10.9072
2003-07-21,-5.3309
2003-07-22,5.7282
2003-07-23,-31.6804
2003-07-24,-5.3898
2003-07-25,-6.2509
2003-07-28,9.8651
2003-07-29,-3.4483
2003-07-30,4.1429
2003-07-31,4.9383
2003-08-01,6.4052
2003-08-04,-1.5971
2003-08-05,-5.7428
2003-08-06,-8.6093
2003-08-07,5.2174
2003-08-08,-2.8926
2003-08-11,-0.9929
2003-08-12,1.0029
2003-08-13,-1.1348
2003-08-14,0.7174
2003-08-15,3.5613
2003-08-18,-1.6505999999999998
2003-08-19,7.2727
2003-08-20,1.043
2003-08-21,-1.2903
2003-08-22,-6.0131
2003-08-25,1.3908
2003-08-26,0.9602
2003-08-27,8.6957
2003-08-28,1.375
2003-08-29,-1.233
2003-09-02,5.4931
2003-09-03,5.2071
2003-09-04,2.036
2003-09-05,0.3197
2003-09-08,0.8791
2003-09-09,-5.1198
2003-09-10,-6.7738
2003-09-11,2.3399
2003-09-12,0.3369
2003-09-15,-1.4152
2003-09-16,4.6229
2003-09-17,0.3488
2003-09-18,2.781
2003-09-19,-1.3529
2003-09-22,0.6857
2003-09-23,1.2486
2003-09-24,-4.7085
2003-09-25,-5.1765
2003-09-26,-6.0794
2003-09-29,1.7173
2003-09-30,-2.7273
2003-10-01,-1.4686
2003-10-02,-1.4905
2003-10-03,8.6657
2003-10-06,1.2658
2003-10-07,15.5
2003-10-08,-1.9481000000000002
2003-10-09,-1.8763999999999998
2003-10-10,-1.0124
2003-10-13,2.8409
2003-10-14,-1.0055
2003-10-15,-1.4399
2003-10-16,-0.7928
2003-10-17,-1.7123
2003-10-20,-0.6969
2003-10-21,4.9123
2003-10-22,-10.8138
2003-10-23,-5.125
2003-10-24,2.7668
2003-10-27,4.1026
2003-10-28,0.9852
2003-10-29,1.3415
2003-10-30,2.8881
2003-10-31,-2.5731
2003-11-03,5.7623
2003-11-04,0.7946
2003-11-05,-2.9279
2003-11-06,3.7123
2003-11-07,0.5593
2003-11-10,-4.8943
2003-11-11,-0.5848
2003-11-12,3.0588
2003-11-13,-4.1096
2003-11-14,-2.3810000000000002
2003-11-17,-3.1707
2003-11-18,-2.5189
2003-11-19,1.1628
2003-11-20,-2.5543
2003-11-21,-3.7877
2003-11-24,0.2588
2003-11-25,-0.1359
2003-11-26,-2.0408
2003-11-28,2.9167
2003-12-01,-3.7786999999999997
2003-12-02,3.0856
2003-12-03,-2.4626
2003-12-04,-6.1236
2003-12-05,-6.5379000000000005
2003-12-08,-6.2003
2003-12-09,-0.5085
2003-12-10,-2.385
2003-12-11,9.5986
2003-12-12,-1.4331
2003-12-15,-3.0695
2003-12-16,1.5
2003-12-17,1.3136
2003-12-18,1.1345
2003-12-19,0.641
2003-12-22,-4.6178
2003-12-23,4.8414
2003-12-24,-0.4777
2003-12-26,1.12
2003-12-29,3.481
2003-12-30,-2.7523
2003-12-31,-0.7862
2004-01-02,2.6941
2004-01-05,3.0864
2004-01-06,4.1916
2004-01-07,1.4368
2004-01-08,3.3994
2004-01-09,-3.1507
2004-01-12,5.9406
2004-01-13,0.534
2004-01-14,1.8592
2004-01-15,-2.2164
2004-01-16,4.5333
2004-01-20,9.3112
2004-01-21,-0.9335
2004-01-22,-2.4735
2004-01-23,-3.8647
2004-01-26,2.6382
2004-01-27,0.3672
2004-01-28,0.3659
2004-01-29,-2.6731
2004-01-30,-0.7491
2004-02-02,0.7547
2004-02-03,-3.4956
2004-02-04,-5.5626999999999995
2004-02-05,2.0548
2004-02-06,6.9799
2004-02-09,-2.6349
2004-02-10,1.5464
2004-02-11,1.2690000000000001
2004-02-12,-1.6291
2004-02-13,-3.8217
2004-02-17,3.1788
2004-02-18,0.7702
2004-02-19,2.9299
2004-02-20,-4.4554
2004-02-23,-2.8497
2004-02-24,-0.8
2004-02-25,0.672
2004-02-26,-0.534
2004-02-27,2.8188
2004-03-01,0.5222
2004-03-02,-3.2468
2004-03-03,-0.1342
2004-03-04,-0.1344
2004-03-05,-1.3458999999999999
2004-03-08,-0.1364
2004-03-09,1.0929
2004-03-10,-0.5405
2004-03-11,1.9022000000000001
2004-03-12,2.0
2004-03-15,-4.5752
2004-03-16,-3.1507
2004-03-17,0.7072
2004-03-18,-2.3876
2004-03-19,3.0216
2004-03-22,-5.3073
2004-03-23,-0.59
2004-03-24,1.1869
2004-03-25,3.3871
2004-03-26,2.8223000000000003
2004-03-29,1.5171999999999999
2004-03-30,2.1739
2004-03-31,-2.9255
2004-04-01,2.7397
2004-04-02,2.5333
2004-04-05,0.9103
2004-04-06,-1.8041
2004-04-07,-1.0499
2004-04-08,2.7851
2004-04-12,4.2581
2004-04-13,-0.9901
2004-04-14,0.125
2004-04-15,-1.9975
2004-04-16,0.1274
2004-04-19,0.8906
2004-04-20,0.5044
2004-04-21,2.7603999999999997
2004-04-22,1.3431
2004-04-23,-1.2048
2004-04-26,-2.439
2004-04-27,-0.375
2004-04-28,-0.8783
2004-04-29,-4.0506
2004-04-30,-3.2982
2004-05-03,-2.0464
2004-05-04,4.3175
2004-05-05,-2.9372
2004-05-06,-1.7882
2004-05-07,-4.7619
2004-05-10,-7.2059
2004-05-11,3.0111
2004-05-12,2.4615
2004-05-13,-2.2523
2004-05-14,-3.8402
2004-05-17,-9.2652
2004-05-18,-4.7535
2004-05-19,-7.9482
2004-05-20,0.6024
2004-05-21,-0.998
2004-05-24,0.4032
2004-05-25,0.2008
2004-05-26,-0.8016
2004-05-27,6.4646
2004-05-28,4.3643
2004-06-01,2.5455
2004-06-02,-1.2411
