ticker,RGS US Equity
2000-05-25,-7.8431
2000-05-26,2.1277
2000-05-30,1.5625
2000-05-31,-1.0256
2000-06-01,1.0363
2000-06-02,3.5897
2000-06-05,-2.9703
2000-06-06,0.5102
2000-06-07,5.0761
2000-06-08,-4.8309
2000-06-09,2.5381
2000-06-12,0.495
2000-06-13,-2.4631
2000-06-14,-5.0505
2000-06-15,3.7234
2000-06-16,2.0513
2000-06-19,1.005
2000-06-20,0.0
2000-06-21,0.4975
2000-06-22,0.495
2000-06-23,0.4926
2000-06-26,0.9804
2000-06-27,-1.9417
2000-06-28,2.9703
2000-06-29,-1.9231
2000-06-30,-1.9607999999999999
2000-07-03,0.5
2000-07-05,-0.4975
2000-07-06,4.5
2000-07-07,1.4354
2000-07-10,0.0
2000-07-11,2.8302
2000-07-12,2.7523
2000-07-13,-0.8929
2000-07-14,0.9009
2000-07-17,-0.8929
2000-07-18,0.0
2000-07-19,-2.1396
2000-07-20,-0.1151
2000-07-21,-4.6083
2000-07-24,0.4831
2000-07-25,0.4808
2000-07-26,0.0
2000-07-27,-0.4785
2000-07-28,0.1202
2000-07-31,0.8403
2000-08-01,-0.8333
2000-08-02,5.6423
2000-08-03,0.0
2000-08-04,-4.5455
2000-08-07,0.4762
2000-08-08,-2.3697
2000-08-09,0.4854
2000-08-10,-2.8986
2000-08-11,3.9801
2000-08-14,-2.8708
2000-08-15,1.9704000000000002
2000-08-16,0.4831
2000-08-17,0.0
2000-08-18,-0.4808
2000-08-21,0.4831
2000-08-22,0.4808
2000-08-23,0.0
2000-08-24,-0.9569
2000-08-25,-0.9662
2000-08-28,-0.9756
2000-08-29,4.4335
2000-08-30,11.3208
2000-08-31,7.4068
2000-09-01,-4.3478
2000-09-05,3.3058
2000-09-06,0.4
2000-09-07,-0.3984
2000-09-08,0.0
2000-09-11,0.8
2000-09-12,-0.3968
2000-09-13,-0.7968
2000-09-14,-0.9036
2000-09-15,-2.3303
2000-09-18,1.6598000000000002
2000-09-19,0.0
2000-09-20,0.0
2000-09-21,-4.898
2000-09-22,0.8584
2000-09-25,-0.4255
2000-09-26,-3.8462
2000-09-27,3.1111
2000-09-28,3.4483
2000-09-29,0.0
2000-10-02,-2.5
2000-10-03,0.4274
2000-10-04,1.2766
2000-10-05,-0.8403
2000-10-06,-3.3898
2000-10-09,3.0702
2000-10-10,-1.2766
2000-10-11,3.0172
2000-10-12,1.6736
2000-10-13,1.6461000000000001
2000-10-16,0.4049
2000-10-17,5.2419
2000-10-18,-6.8966
2000-10-19,3.7037
2000-10-20,0.2976
2000-10-23,-1.4837
2000-10-24,0.0
2000-10-25,-3.2129
2000-10-26,0.0
2000-10-27,0.0
2000-10-30,-1.6598000000000002
2000-10-31,2.1097
2000-11-01,-0.8264
2000-11-02,0.4167
2000-11-03,1.8589
2000-11-06,0.4082
2000-11-07,0.0
2000-11-08,1.626
2000-11-09,-2.4
2000-11-10,0.0
2000-11-13,-0.8197
2000-11-14,0.4132
2000-11-15,2.0576
2000-11-16,0.0
2000-11-17,3.2258
2000-11-20,2.3438
2000-11-21,0.0
2000-11-22,-0.3817
2000-11-24,0.3831
2000-11-27,-1.5267
2000-11-28,-0.7752
2000-11-29,-0.7813
2000-11-30,-1.1811
2000-12-01,0.3984
2000-12-04,-0.7937
2000-12-05,0.4
2000-12-06,-0.7968
2000-12-07,0.0
2000-12-08,0.8032
2000-12-11,-1.1952
2000-12-12,-6.4516
2000-12-13,-2.1552
2000-12-14,-4.8458
2000-12-15,5.5556
2000-12-18,-3.5088
2000-12-19,0.0
2000-12-20,-4.0909
2000-12-21,3.3175
2000-12-22,3.6696999999999997
2000-12-26,-1.3274
2000-12-27,-5.3812
2000-12-28,12.3223
2000-12-29,-2.1097
2001-01-02,-0.431
2001-01-03,-1.1905000000000001
2001-01-04,0.7667
2001-01-05,0.0
2001-01-08,-3.0435
2001-01-09,0.8969
2001-01-10,0.0
2001-01-11,0.0
2001-01-12,-0.4444
2001-01-16,0.0
2001-01-17,0.4464
2001-01-18,6.6667
2001-01-19,-1.6667
2001-01-22,-3.3898
2001-01-23,2.193
2001-01-24,-9.0129
2001-01-25,0.9434
2001-01-26,1.8692
2001-01-29,0.0
2001-01-30,3.211
2001-01-31,0.0
2001-02-01,1.3333
2001-02-02,0.8772
2001-02-05,-0.6609
2001-02-06,2.193
2001-02-07,1.2876
2001-02-08,0.0
2001-02-09,0.8475
2001-02-12,0.0
2001-02-13,0.4202
2001-02-14,0.8368
2001-02-15,-0.8299
2001-02-16,-0.8368
2001-02-20,1.2658
2001-02-21,-0.8333
2001-02-22,0.0
2001-02-23,0.0
2001-02-26,2.9412000000000003
2001-02-27,-2.449
2001-02-28,-0.4184
2001-03-01,1.6806999999999999
2001-03-02,0.4132
2001-03-05,-0.823
2001-03-06,1.6598000000000002
2001-03-07,0.8163
2001-03-08,-1.2146
2001-03-09,2.0492
2001-03-12,1.2048
2001-03-13,-0.7937
2001-03-14,-2.0
2001-03-15,0.0
2001-03-16,2.7551
2001-03-19,0.0993
2001-03-20,-4.7619
2001-03-21,-0.8333
2001-03-22,-0.8403
2001-03-23,-1.2711999999999999
2001-03-26,2.1459
2001-03-27,-1.6806999999999999
2001-03-28,-2.1368
2001-03-29,3.0568
2001-03-30,-0.8475
2001-04-02,-1.2821
2001-04-03,-3.4632
2001-04-04,3.1390000000000002
2001-04-05,4.7826
2001-04-06,-0.4149
2001-04-09,1.2667
2001-04-10,0.7242
2001-04-11,1.2418
2001-04-12,0.3873
2001-04-16,-0.2572
2001-04-17,1.4184
2001-04-18,2.0343
2001-04-19,1.5575999999999999
2001-04-20,-1.1043
2001-04-23,0.4963
2001-04-24,8.3333
2001-04-25,3.3618
2001-04-26,6.8357
2001-04-27,-2.9928
2001-04-30,-1.5957
2001-05-01,1.6757
2001-05-02,0.7443
2001-05-03,-0.4222
2001-05-04,0.4769
2001-05-07,-1.0549
2001-05-08,1.5991
2001-05-09,1.1542
2001-05-10,2.3859
2001-05-11,-0.9625
2001-05-14,-1.4322
2001-05-15,-0.8303
2001-05-16,2.3548
2001-05-17,1.8916
2001-05-18,0.3011
2001-05-21,0.2001
2001-05-22,0.5
2001-05-23,-2.3383
2001-05-24,0.866
2001-05-25,0.6566
2001-05-29,-4.3151
2001-05-30,1.9402
2001-05-31,-1.0288
2001-06-01,1.5593
2001-06-04,1.3306
2001-06-05,-1.5152
2001-06-06,0.0
2001-06-07,-0.9231
2001-06-08,-1.0352
2001-06-11,1.1506
2001-06-12,1.1375
2001-06-13,0.7157
2001-06-14,-1.2690000000000001
2001-06-15,-0.4627
2001-06-18,0.4132
2001-06-19,-3.8066
2001-06-20,3.2086
2001-06-21,1.2953000000000001
2001-06-22,-4.3478
2001-06-25,-0.107
2001-06-26,-0.1606
2001-06-27,0.8043
2001-06-28,1.0638
2001-06-29,10.473700000000001
2001-07-02,-11.5769
2001-07-03,0.6466
2001-07-05,0.9101
2001-07-06,-1.3263
2001-07-09,-0.8602
2001-07-10,-2.9284
2001-07-11,-0.3352
2001-07-12,0.8408
2001-07-13,0.6115
2001-07-16,0.221
2001-07-17,-0.1654
2001-07-18,-1.4357
2001-07-19,2.2409
2001-07-20,0.2192
2001-07-23,0.3827
2001-07-24,0.2723
2001-07-25,0.9234
2001-07-26,1.7223000000000002
2001-07-27,-0.3175
2001-07-30,0.3185
2001-07-31,-1.5344
2001-08-01,0.9135
2001-08-02,0.9052
2001-08-03,0.3166
2001-08-06,0.1578
2001-08-07,0.7353
2001-08-08,4.4838000000000005
2001-08-09,0.0499
2001-08-10,-1.2469000000000001
2001-08-13,0.7576
2001-08-14,0.401
2001-08-15,-0.1498
2001-08-16,2.0
2001-08-17,-0.7843
2001-08-20,1.2846
2001-08-21,-0.5854
2001-08-22,-1.8155000000000001
2001-08-23,-1.1994
2001-08-24,1.4163000000000001
2001-08-27,-0.2494
2001-08-28,2.75
2001-08-29,-0.3406
2001-08-30,1.8555000000000001
2001-08-31,0.096
2001-09-04,1.8705
2001-09-05,-0.6121
2001-09-06,-0.7579
2001-09-07,1.6705999999999999
2001-09-10,-1.5962
2001-09-17,-2.1947
2001-09-18,-9.7561
2001-09-19,4.3243
2001-09-20,-0.6218
2001-09-21,-1.877
2001-09-24,3.2944
2001-09-25,-1.4918
2001-09-26,-1.8799000000000001
2001-09-27,4.0447
2001-09-28,7.2123
2001-10-01,0.3817
2001-10-02,0.0475
2001-10-03,5.2257
2001-10-04,-1.8058999999999998
2001-10-05,1.7010999999999998
2001-10-08,-1.6275
2001-10-09,-0.046
2001-10-10,1.2873999999999999
2001-10-11,-0.2724
2001-10-12,0.0455
2001-10-15,-0.4095
2001-10-16,-1.6446
2001-10-17,-1.9971999999999999
2001-10-18,-1.0427
2001-10-19,1.0536
2001-10-22,-0.237
2001-10-23,-2.5653
2001-10-24,0.8289
2001-10-25,1.7892000000000001
2001-10-26,-0.095
2001-10-29,-1.0937000000000001
2001-10-30,1.0096
2001-10-31,1.1899
2001-11-01,-0.5644
2001-11-02,0.3311
2001-11-05,0.8958
2001-11-06,-1.2635
2001-11-07,-1.1848
2001-11-08,-1.3909
2001-11-09,-1.5078
2001-11-12,3.7531
2001-11-13,1.2851
2001-11-14,0.094
2001-11-15,3.2864
2001-11-16,0.6364
2001-11-19,-0.4065
2001-11-20,1.0884
2001-11-21,1.6151
2001-11-23,-0.2208
2001-11-26,0.354
2001-11-27,1.3228
2001-11-28,-1.0009
2001-11-29,3.7363
2001-11-30,-0.0424
2001-12-03,-0.5935
2001-12-04,2.5586
2001-12-05,0.0
2001-12-06,0.5821
2001-12-07,0.124
2001-12-10,-0.2064
2001-12-11,2.1101
2001-12-12,-2.5932
2001-12-13,1.9550999999999998
2001-12-14,3.8352
2001-12-17,2.279
2001-12-18,3.7265
2001-12-19,3.5926
2001-12-20,-4.7193000000000005
2001-12-21,-6.0038
2001-12-24,-3.1936
2001-12-26,3.7526
2001-12-27,3.6963
2001-12-28,1.3415
2001-12-31,-2.4962
2002-01-02,-4.4996
2002-01-03,3.5337
2002-01-04,0.6277
2002-01-07,1.1306
2002-01-08,-2.0046
2002-01-09,1.4555
2002-01-10,0.8143
2002-01-11,-1.0769
2002-01-14,-0.8554
2002-01-15,1.9607999999999999
2002-01-16,0.0
2002-01-17,0.0
2002-01-18,0.3077
2002-01-22,-2.7991
2002-01-23,4.142
2002-01-24,0.0
2002-01-25,-0.3409
2002-01-28,2.6606
2002-01-29,-2.9989
2002-01-30,1.2977
2002-01-31,0.0
2002-02-01,-1.5448
2002-02-04,-0.3827
2002-02-05,-1.9593
2002-02-06,0.2743
2002-02-07,-0.1954
2002-02-08,1.4487
2002-02-11,0.8501
2002-02-12,-0.5364
2002-02-13,-0.4237
2002-02-14,0.3868
2002-02-15,-0.3854
2002-02-19,-0.5803
2002-02-20,0.1167
2002-02-21,-1.6322999999999999
2002-02-22,0.9878
2002-02-25,1.2128
2002-02-26,0.3479
2002-02-27,0.3467
2002-02-28,-2.572
2002-03-01,2.8369
2002-03-04,1.9579
2002-03-05,1.537
2002-03-06,1.7024
2002-03-07,-1.4556
2002-03-08,-0.8124
2002-03-11,0.7074
2002-03-12,0.4067
2002-03-13,0.5891
2002-03-14,1.2079
2002-03-15,0.6148
2002-03-18,0.2696
2002-03-19,0.3406
2002-03-20,0.1429
2002-03-21,0.9633
2002-03-22,-0.742
2002-03-25,-3.3464
2002-03-26,3.8674
2002-03-27,-0.1773
2002-03-28,-0.2487
2002-04-01,-2.4217
2002-04-02,0.3285
2002-04-03,-3.3103
2002-04-04,4.0632
2002-04-05,0.6869
2002-04-08,1.1849
2002-04-09,-0.6388
2002-04-10,1.5356999999999998
2002-04-11,-2.4622
2002-04-12,0.6852
2002-04-15,0.0
2002-04-16,1.4327
2002-04-17,2.5777
2002-04-18,0.0
2002-04-19,-0.9294
2002-04-22,-0.3822
2002-04-23,1.8486
2002-04-24,-3.1747
2002-04-25,4.3751999999999995
2002-04-26,0.305
2002-04-29,-0.3716
2002-04-30,1.9329
2002-05-01,-0.5655
2002-05-02,2.0074
2002-05-03,-1.6071
2002-05-06,0.8333
2002-05-07,-0.8264
2002-05-08,-0.8333
2002-05-09,-0.1681
2002-05-10,-3.0303
2002-05-13,0.6597
2002-05-14,3.4495
2002-05-15,-1.0337
2002-05-16,-0.5054
2002-05-17,-0.7789
2002-05-20,-2.417
2002-05-21,0.7981
2002-05-22,-1.3199
2002-05-23,3.0975
2002-05-24,-1.1267
2002-05-28,-1.4157
2002-05-29,-1.4711
2002-05-30,1.3153000000000001
2002-05-31,1.0526
2002-06-03,-1.0417
2002-06-04,-1.6842000000000001
2002-06-05,1.4276
2002-06-06,-0.2111
2002-06-07,1.0226
2002-06-10,-2.5131
2002-06-11,0.0
2002-06-12,-1.5754000000000001
2002-06-13,-1.8916
2002-06-14,0.1112
2002-06-17,0.4074
2002-06-18,-0.3689
2002-06-19,-4.4058
2002-06-20,1.859
2002-06-21,2.1673
2002-06-24,-0.2605
2002-06-25,-2.9478
2002-06-26,2.5759
2002-06-27,1.5742
2002-06-28,-0.2989
2002-07-01,-2.6981
2002-07-02,-1.2551999999999999
2002-07-03,0.4237
2002-07-05,2.6467
2002-07-08,-2.8363
2002-07-09,-1.7730000000000001
2002-07-10,-1.2529
2002-07-11,-2.2998
2002-07-12,-3.4497
2002-07-15,-0.042
2002-07-16,-2.6071999999999997
2002-07-17,-0.475
2002-07-18,-3.6443
2002-07-19,-0.5853
2002-07-22,-0.1812
2002-07-23,-0.4537
2002-07-24,5.2416
2002-07-25,4.8506
2002-07-26,0.1239
2002-07-29,6.8069
2002-07-30,-0.1931
2002-07-31,-1.7802
2002-08-01,-1.2608
2002-08-02,-3.3919
2002-08-05,-0.537
2002-08-06,0.0831
2002-08-07,-0.6639
2002-08-08,-0.5848
2002-08-09,2.521
2002-08-12,3.3607
2002-08-13,-2.1015
2002-08-14,3.0377
2002-08-15,2.1619
2002-08-16,0.3078
2002-08-19,-0.3452
2002-08-20,-1.9245999999999999
2002-08-21,-0.471
2002-08-22,-0.5915
2002-08-23,-1.309
2002-08-26,1.5272999999999999
2002-08-27,-3.0879
2002-08-28,-0.2042
2002-08-29,3.7705
2002-08-30,0.9479
2002-09-03,-0.1956
2002-09-04,1.176
2002-09-05,-0.4262
2002-09-06,2.4903
2002-09-09,1.101
2002-09-10,4.5813
2002-09-11,-1.1849
2002-09-12,-2.0349
2002-09-13,2.8895
2002-09-16,0.3281
2002-09-17,-0.9342
2002-09-18,0.0
2002-09-19,-1.1607
2002-09-20,2.3486000000000002
2002-09-23,-2.2589
2002-09-24,-0.9134
2002-09-25,0.7738
2002-09-26,1.9838
2002-09-27,-0.6484
2002-09-30,2.5743
2002-10-01,1.3008
2002-10-02,-0.7956
2002-10-03,-1.1607
2002-10-04,-1.5302
2002-10-07,-1.3729
2002-10-08,1.392
2002-10-09,-0.8674
2002-10-10,1.5968
2002-10-11,0.6603
2002-10-14,2.6665
2002-10-15,1.1111
2002-10-16,-2.3352
2002-10-17,1.2658
2002-10-18,0.0
2002-10-21,1.9097
2002-10-22,-1.0221
2002-10-23,0.7573
2002-10-24,0.3758
2002-10-25,-0.0681
2002-10-28,0.8174
2002-10-29,-2.4324
2002-10-30,0.6925
2002-10-31,0.4814
2002-11-01,1.7112
2002-11-04,-2.0861
2002-11-05,0.9931
2002-11-06,-0.2348
2002-11-07,-1.2278
2002-11-08,0.6906
2002-11-11,-0.8916
2002-11-12,0.4498
2002-11-13,0.7923
2002-11-14,2.0164
2002-11-15,-0.7035
2002-11-18,-1.2091
2002-11-19,0.0273
2002-11-20,-0.0684
2002-11-21,-1.4022000000000001
2002-11-22,-1.1793
2002-11-25,-6.1425
2002-11-26,-4.5999
2002-11-27,5.1744
2002-11-29,-3.0563
2002-12-02,0.5767
2002-12-03,-0.6116
2002-12-04,-0.7692
2002-12-05,-3.4845
2002-12-06,0.3574
2002-12-09,-3.0412
2002-12-10,1.0318
2002-12-11,-0.3268
2002-12-12,1.4344000000000001
2002-12-13,0.4848
2002-12-16,0.8846
2002-12-17,-0.9167
2002-12-18,1.0861
2002-12-19,3.3426
2002-12-20,2.7724
2002-12-23,-1.0491
2002-12-24,-2.6884
2002-12-26,1.323
2002-12-27,-1.1905000000000001
2002-12-30,0.6607
2002-12-31,0.3475
2003-01-02,1.0004
2003-01-03,-0.6476
2003-01-06,1.2652999999999999
2003-01-07,-0.3786
2003-01-08,0.9122
2003-01-09,2.4105
2003-01-10,-1.5447
2003-01-13,-1.158
2003-01-14,2.8345000000000002
2003-01-15,-1.1393
2003-01-16,1.1561
2003-01-17,-0.6284
2003-01-21,-0.1479
2003-01-22,0.8519
2003-01-23,0.1469
2003-01-24,-0.22
2003-01-27,-0.588
2003-01-28,-0.8503
2003-01-29,-1.5287
2003-01-30,-1.9311
2003-01-31,4.0154
2003-02-03,0.8166
2003-02-04,-1.3623
2003-02-05,-1.3065
2003-02-06,-0.5295
2003-02-07,-11.2167
2003-02-10,-1.1991
2003-02-11,0.6076
2003-02-12,0.5608
2003-02-13,-0.9009
2003-02-14,1.3506
2003-02-18,2.5115
2003-02-19,-3.4167
2003-02-20,-0.7291
2003-02-21,2.3424
2003-02-24,-1.8258999999999999
2003-02-25,-0.0865
2003-02-26,0.0
2003-02-27,0.303
2003-02-28,0.4748
2003-03-03,-0.6014
2003-03-04,-0.3889
2003-03-05,-1.3014999999999999
2003-03-06,-0.2198
2003-03-07,1.8899
2003-03-10,-3.1087
2003-03-11,1.2048
2003-03-12,-1.7196
2003-03-13,4.5312
2003-03-14,0.5579
2003-03-17,3.7559
2003-03-18,-0.2879
2003-03-19,0.7838
2003-03-20,1.8829
2003-03-21,2.2901
2003-03-24,-2.9811
2003-03-25,0.6437
2003-03-26,-0.0805
2003-03-27,0.4428
2003-03-28,1.6433
2003-03-31,-1.7744
2003-04-01,2.77
2003-04-02,0.0
2003-04-03,1.0547
2003-04-04,-0.9277
2003-04-07,1.7167
2003-04-08,-2.1864
2003-04-09,-0.9804
2003-04-10,2.1782
2003-04-11,-1.1628
2003-04-14,4.6274999999999995
2003-04-15,-1.0495
2003-04-16,-2.6894
2003-04-17,3.3087
2003-04-21,0.7913
2003-04-22,0.5607
2003-04-23,0.1859
2003-04-24,-1.1874
2003-04-25,-1.7274
2003-04-28,2.3691
2003-04-29,2.6502
2003-04-30,3.0182
2003-05-01,-1.3413
2003-05-02,0.8945
2003-05-05,-1.7730000000000001
2003-05-06,0.4693
2003-05-07,2.0481
2003-05-08,-0.9507
2003-05-09,0.4266
2003-05-12,3.1858
2003-05-13,-1.0292
2003-05-14,0.6239
2003-05-15,1.2745
2003-05-16,-2.7211
2003-05-19,-0.9441
2003-05-20,-0.212
2003-05-21,0.3541
2003-05-22,1.0939
2003-05-23,-0.0349
2003-05-27,0.9078
2003-05-28,0.5882
2003-05-29,0.5504
2003-05-30,-0.1026
2003-06-02,0.3425
2003-06-03,-0.9215
2003-06-04,0.62
2003-06-05,-0.7532
2003-06-06,1.0693
2003-06-09,-1.0239
2003-06-10,2.6897
2003-06-11,-1.2089
2003-06-12,1.6315
2003-06-13,-2.5084
2003-06-16,0.3087
2003-06-17,0.855
2003-06-18,-1.3225
2003-06-19,-1.7869000000000002
2003-06-20,-0.2449
2003-06-23,-1.4381
2003-06-24,0.2491
2003-06-25,1.8458999999999999
2003-06-26,0.9411
2003-06-27,0.0691
2003-06-30,0.2415
2003-07-01,2.5129
2003-07-02,0.7723
2003-07-03,-0.6998
2003-07-07,1.1745
2003-07-08,0.6633
2003-07-09,1.8122
2003-07-10,-0.3883
2003-07-11,-0.4224
2003-07-14,0.1631
2003-07-15,-1.1401
2003-07-16,-1.4827
2003-07-17,-1.3378
2003-07-18,-0.1695
2003-07-21,-0.781
2003-07-22,0.4449
2003-07-23,2.0443
2003-07-24,0.1669
2003-07-25,1.2333
2003-07-28,1.5147
2003-07-29,-0.5838
2003-07-30,1.8597000000000001
2003-07-31,-1.3773
2003-08-01,-0.1624
2003-08-04,-0.8458
2003-08-05,-2.231
2003-08-06,0.6711
2003-08-07,0.6667
2003-08-08,0.1656
2003-08-11,0.2645
2003-08-12,2.209
2003-08-13,2.8064999999999998
2003-08-14,-0.3765
2003-08-15,0.7874
2003-08-18,1.5625
2003-08-19,2.6154
2003-08-20,0.3298
2003-08-21,1.2253
2003-08-22,-0.059
2003-08-25,-0.6795
2003-08-26,-0.2677
2003-08-27,1.9684
2003-08-28,0.6435
2003-08-29,0.6103
2003-09-02,1.1853
2003-09-03,0.8571
2003-09-04,0.1983
2003-09-05,-0.622
2003-09-08,-2.1337
2003-09-09,-1.3953
2003-09-10,-1.3856
2003-09-11,-0.299
2003-09-12,0.1499
2003-09-15,-0.2395
2003-09-16,-0.8103
2003-09-17,0.1513
2003-09-18,0.5136
2003-09-19,0.0601
2003-09-22,-0.0601
2003-09-23,0.0
2003-09-24,0.0301
2003-09-25,-2.4939999999999998
2003-09-26,-1.0169
2003-09-29,-0.3736
2003-09-30,0.3125
2003-10-01,2.8037
2003-10-02,-1.1515
2003-10-03,0.9197
2003-10-06,2.3694
2003-10-07,4.362
2003-10-08,2.5874
2003-10-09,0.194
2003-10-10,-0.7469
2003-10-13,0.7525
2003-10-14,-0.5256
2003-10-15,0.1112
2003-10-16,-0.6111
2003-10-17,-1.3415
2003-10-20,0.5949
2003-10-21,-0.3379
2003-10-22,-0.1978
2003-10-23,-1.4723
2003-10-24,-1.4943
2003-10-27,0.7001
2003-10-28,2.9838
2003-10-29,3.2349
2003-10-30,2.5886
2003-10-31,0.9827
2003-11-03,1.5255
2003-11-04,-0.5959
2003-11-05,0.2085
2003-11-06,0.5982
2003-11-07,0.698
2003-11-10,-1.2837
2003-11-11,-0.8322
2003-11-12,1.9144999999999999
2003-11-13,0.1803
2003-11-14,0.6684
2003-11-17,-2.6047000000000002
2003-11-18,0.4457
2003-11-19,-0.9397
2003-11-20,-0.4743
2003-11-21,1.4032
2003-11-24,4.2036999999999995
2003-11-25,0.0501
2003-11-26,1.4275
2003-11-28,1.1111
2003-12-01,0.5617
2003-12-02,-1.6513
2003-12-03,-1.8025
2003-12-04,-0.0503
2003-12-05,-0.7547
2003-12-08,0.3549
2003-12-09,-2.4501
2003-12-10,-0.8286
2003-12-11,0.1305
2003-12-12,1.3038
2003-12-15,-0.4633
2003-12-16,-0.4138
2003-12-17,0.4934
2003-12-18,-0.1292
2003-12-19,0.3881
2003-12-22,-0.7732
2003-12-23,0.2597
2003-12-24,-0.1036
2003-12-26,1.8413
2003-12-29,1.9099
2003-12-30,-0.3498
2003-12-31,-0.9027
2004-01-02,-0.4049
2004-01-05,0.7368
2004-01-06,-0.3279
2004-01-07,0.9615
2004-01-08,-2.4311
2004-01-09,1.9779
2004-01-12,0.3023
2004-01-13,0.4269
2004-01-14,0.3251
2004-01-15,0.673
2004-01-16,-0.4209
2004-01-20,3.5803000000000003
2004-01-21,2.3524
2004-01-22,1.1023
2004-01-23,0.3943
2004-01-26,-0.4621
2004-01-27,0.1625
2004-01-28,-0.927
2004-01-29,0.0
2004-01-30,1.0526
2004-02-02,0.2315
2004-02-03,-1.0624
2004-02-04,-0.7937
2004-02-05,0.2118
2004-02-06,-1.4088
2004-02-09,0.1191
2004-02-10,0.9524
2004-02-11,-0.8962
2004-02-12,-0.3808
2004-02-13,-0.215
2004-02-17,1.5083
2004-02-18,-0.3302
2004-02-19,-1.5617999999999999
2004-02-20,2.7644
2004-02-23,-2.5263
2004-02-24,3.9116999999999997
2004-02-25,-0.1155
2004-02-26,0.0925
2004-02-27,-0.1617
2004-03-01,-0.1851
2004-03-02,-1.1358
2004-03-03,-0.211
2004-03-04,-0.2585
2004-03-05,4.5465
2004-03-08,0.3605
2004-03-09,-0.8532
2004-03-10,-1.6078000000000001
2004-03-11,-1.9563000000000001
2004-03-12,1.9249
2004-03-15,-2.5564
2004-03-16,1.5126
2004-03-17,1.9325
2004-03-18,0.0457
2004-03-19,0.4566
2004-03-22,-2.0455
2004-03-23,0.0
2004-03-24,-1.8794
2004-03-25,1.537
2004-03-26,-0.2562
2004-03-29,1.6343999999999999
2004-03-30,1.6311
2004-03-31,0.4521
2004-04-01,0.8776
2004-04-02,-0.5577
2004-04-05,2.4002
2004-04-06,0.701
2004-04-07,-0.2175
2004-04-08,-1.3952
2004-04-12,0.3537
2004-04-13,-1.7625
2004-04-14,-0.5382
2004-04-15,0.2255
2004-04-16,0.225
2004-04-19,1.2346
2004-04-20,-1.2195
2004-04-21,0.4938
2004-04-22,2.7474
2004-04-23,-1.413
2004-04-26,-0.8159
2004-04-27,1.8675000000000002
2004-04-28,-1.8333
2004-04-29,-0.9782
2004-04-30,-2.5145999999999997
2004-05-03,1.8885
2004-05-04,1.4241
2004-05-05,-0.0669
2004-05-06,-2.4978
2004-05-07,-1.441
2004-05-10,-1.9494
2004-05-11,-0.6391
2004-05-12,-0.262
2004-05-13,0.0
2004-05-14,-1.1225
2004-05-17,-0.4589
2004-05-18,0.0972
2004-05-19,0.4611
2004-05-20,0.1449
2004-05-21,0.5548
2004-05-24,-0.0959
2004-05-25,2.521
2004-05-26,0.2108
2004-05-27,1.893
2004-05-28,-0.0229
2004-06-01,1.2847
