ticker,CLDR US Equity
2017-09-15,-2.7513
2017-09-18,-5.7671
2017-09-19,-1.097
2017-09-20,0.2335
2017-09-21,0.6989
2017-09-22,-2.1978
2017-09-25,-4.9083
2017-09-26,2.3632
2017-09-27,0.7898
2017-09-28,2.5919
2017-09-29,-2.3502
2017-10-02,-0.4813
2017-10-03,3.8089
2017-10-04,1.2812999999999999
2017-10-05,0.6325
2017-10-06,-4.0
2017-10-09,0.0
2017-10-10,-2.9167
2017-10-11,-3.2495
2017-10-12,2.725
2017-10-13,-3.0228
2017-10-16,-2.1628
2017-10-17,0.8453
2017-10-18,-0.1934
2017-10-19,0.8398
2017-10-20,4.0999
2017-10-23,0.4308
2017-10-24,-1.0417
2017-10-25,-5.7585
2017-10-26,-3.8765
2017-10-27,1.8455
2017-10-30,1.6779
2017-10-31,-0.132
2017-11-01,0.8592
2017-11-02,1.4417
2017-11-03,1.4858
2017-11-06,-0.7638
2017-11-07,-2.694
2017-11-08,2.3731
2017-11-09,-2.3181
2017-11-10,1.9776
2017-11-13,-0.5818
2017-11-14,-0.8453
2017-11-15,-0.8525
2017-11-16,-0.0661
2017-11-17,1.1913
2017-11-20,2.2891
2017-11-21,1.2147999999999999
2017-11-22,0.6949
2017-11-24,1.8193000000000001
2017-11-27,0.7394
2017-11-28,0.8563
2017-11-29,-5.3366
2017-11-30,1.4094
2017-12-01,0.5685
2017-12-04,-2.1985
2017-12-05,2.6975
2017-12-06,-1.626
2017-12-07,1.7165
2017-12-08,5.25
2017-12-11,0.4751
2017-12-12,-3.0733
2017-12-13,2.622
2017-12-14,3.5056000000000003
2017-12-15,0.5166
2017-12-18,-0.514
2017-12-19,-2.124
2017-12-20,1.349
2017-12-21,0.8102
2017-12-22,0.0574
2017-12-26,-3.8439
2017-12-27,0.2983
2017-12-28,-0.8328
2017-12-29,-0.8998
2018-01-02,5.2663
2018-01-03,0.8051
2018-01-04,-1.5973000000000002
2018-01-05,0.0
2018-01-08,-0.5797
2018-01-09,0.1749
2018-01-10,6.4028
2018-01-11,-2.0241
2018-01-12,1.2842
2018-01-16,-3.8589
2018-01-17,2.5229
2018-01-18,4.4743
2018-01-19,-1.2313
2018-01-22,-0.542
2018-01-23,1.0899
2018-01-24,0.2156
2018-01-25,-0.3765
2018-01-26,1.1879
2018-01-29,-1.1206
2018-01-30,-0.4317
2018-01-31,1.4634
2018-02-01,0.2671
2018-02-02,-3.463
2018-02-05,-5.574
2018-02-06,3.5067
2018-02-07,0.9599
2018-02-08,-2.0694
2018-02-09,-2.056
2018-02-12,3.1487
2018-02-13,-0.1696
2018-02-14,2.4915
2018-02-15,-0.663
2018-02-16,-0.8899
2018-02-20,2.8058
2018-02-21,0.7096
2018-02-22,0.8672
2018-02-23,-0.9135
2018-02-26,2.5488
2018-02-27,1.0048
2018-02-28,-0.2618
2018-03-01,-3.3071
2018-03-02,1.5744
2018-03-05,2.7793
2018-03-06,1.9241000000000001
2018-03-07,0.6122
2018-03-08,1.3185
2018-03-09,-0.1001
2018-03-12,1.3527
2018-03-13,-0.4449
2018-03-14,0.993
2018-03-15,-2.5564999999999998
2018-03-16,-1.0594999999999999
2018-03-19,-1.4278
2018-03-20,4.8112
2018-03-21,-0.9378
2018-03-22,2.0927
2018-03-23,-0.9761
2018-03-26,6.4071
2018-03-27,-1.5748
2018-03-28,-1.5059
2018-03-29,3.1056
2018-04-02,-1.6219000000000001
2018-04-03,4.7574
2018-04-04,-40.2428
2018-04-05,3.1603
2018-04-06,-5.3246
2018-04-09,-1.849
2018-04-10,0.157
2018-04-11,2.8997
2018-04-12,5.7883
2018-04-13,0.144
2018-04-16,0.7908
2018-04-17,2.4964
2018-04-18,3.7578
2018-04-19,-2.0791
2018-04-20,0.9589
2018-04-23,1.0855
2018-04-24,-2.8859
2018-04-25,-2.8334
2018-04-26,0.7112
2018-04-27,0.2119
2018-04-30,0.4228
2018-05-01,1.193
2018-05-02,1.6644
2018-05-03,2.6603
2018-05-04,-0.0664
2018-05-07,3.9229000000000003
2018-05-08,1.7274
2018-05-09,-0.1887
2018-05-10,3.4026
2018-05-11,-2.7422
2018-05-14,-1.4411
2018-05-15,-0.89
2018-05-16,2.6299
2018-05-17,-0.9375
2018-05-18,1.5773000000000001
2018-05-21,0.9317
2018-05-22,-0.3077
2018-05-23,-0.6173
2018-05-24,-1.0559
2018-05-25,-0.3139
2018-05-29,-0.1259
2018-05-30,1.0719
2018-05-31,1.1853
2018-06-01,2.5277
2018-06-04,1.6837
2018-06-05,1.1236
2018-06-06,0.4678
2018-06-07,-6.6937999999999995
2018-06-08,0.6862
2018-06-11,-3.9032999999999998
2018-06-12,-0.0645
2018-06-13,-0.1935
2018-06-14,0.8403
2018-06-15,-2.8205
2018-06-18,2.1108
2018-06-19,-0.4522
2018-06-20,0.4543
2018-06-21,-1.938
2018-06-22,-4.2161
2018-06-25,-5.7084
2018-06-26,-0.2918
2018-06-27,-3.8040000000000003
2018-06-28,2.2814
2018-06-29,1.4126
2018-07-02,0.8798
2018-07-03,0.7267
2018-07-05,1.3709
2018-07-06,4.0569
2018-07-09,0.6156
2018-07-10,0.5438
2018-07-11,-0.6085
2018-07-12,2.2449
2018-07-13,-1.7299
2018-07-16,0.4062
2018-07-17,0.5394
2018-07-18,-0.8048
2018-07-19,0.2028
2018-07-20,-1.6869
2018-07-23,0.755
2018-07-24,-2.6567
2018-07-25,2.3093
2018-07-26,-0.0684
2018-07-27,-3.2854
2018-07-30,-4.8125
2018-07-31,-0.4461
2018-08-01,4.1075
2018-08-02,0.0
2018-08-03,-2.5825
2018-08-06,0.5155
2018-08-07,0.293
2018-08-08,-1.4609
2018-08-09,4.003
2018-08-10,0.2138
2018-08-13,-0.6401
2018-08-14,-0.0716
2018-08-15,-1.5043
2018-08-16,-0.1455
2018-08-17,-1.0197
2018-08-20,0.0736
2018-08-21,0.7353
2018-08-22,0.8029
2018-08-23,-0.7965
2018-08-24,2.5547
2018-08-27,-0.427
2018-08-28,0.0715
2018-08-29,6.7143
2018-08-30,-0.2677
2018-08-31,0.7383
2018-09-04,0.3997
2018-09-05,-4.3796
2018-09-06,24.4275
2018-09-07,-2.0636
2018-09-10,-0.7403
2018-09-11,2.6965
2018-09-12,2.8491999999999997
2018-09-13,-1.0864
2018-09-14,1.9769
2018-09-17,-4.9004
2018-09-18,1.0193
2018-09-19,-1.6256
2018-09-20,1.3105
2018-09-21,-0.9561
2018-09-24,-1.0221
2018-09-25,2.3523
2018-09-26,0.0561
2018-09-27,-1.5686
2018-09-28,0.4553
2018-10-01,-2.6062
2018-10-02,-1.687
2018-10-03,1.0651
2018-10-04,11.534
2018-10-05,-6.0367
2018-10-08,-2.2346
2018-10-09,-0.7429
2018-10-10,-10.8233
2018-10-11,-2.9051
2018-10-12,3.125
2018-10-15,-1.7408000000000001
2018-10-16,3.6089
2018-10-17,-2.7866
2018-10-18,-3.7134
2018-10-19,-6.0893
2018-10-22,2.5216
2018-10-23,0.5622
2018-10-24,-8.5954
2018-10-25,3.1346
2018-10-26,-2.7428
2018-10-29,-1.8293
2018-10-30,2.795
2018-10-31,3.9275
2018-11-01,2.9797000000000002
2018-11-02,0.5646
2018-11-05,2.0351
2018-11-06,-3.7138999999999998
2018-11-07,5.0714
2018-11-08,-3.8068999999999997
2018-11-09,-9.6113
2018-11-12,-4.1439
2018-11-13,-2.6917
2018-11-14,-0.6706
2018-11-15,2.5316
2018-11-16,0.0
2018-11-19,-7.572
2018-11-20,-4.8085
2018-11-21,6.6417
2018-11-23,-0.614
2018-11-26,4.8544
2018-11-27,-1.8519
2018-11-28,6.6895
2018-11-29,-0.7235
2018-11-30,-0.081
2018-12-03,-0.2431
2018-12-04,-5.8489
2018-12-06,12.2519
2018-12-07,-5.8417
2018-12-10,3.9184
2018-12-11,-3.2207
2018-12-12,2.5974
2018-12-13,-1.9778
2018-12-14,-0.4036
2018-12-17,-7.9417
2018-12-18,2.6408
2018-12-19,-4.1166
2018-12-20,-0.7156
2018-12-21,-6.6667
2018-12-24,0.0965
2018-12-26,6.0752
2018-12-27,-0.4545
2018-12-28,-0.6393
2018-12-31,1.6543999999999999
2019-01-02,1.7179
2019-01-03,-7.8222000000000005
2019-01-04,6.1716
2019-01-07,1.8165
2019-01-08,2.6762
2019-01-09,0.695
2019-01-10,2.8473
2019-01-11,-2.6007
2019-01-14,-0.1723
2019-01-15,2.8473
2019-01-16,-0.2517
2019-01-17,3.7847
2019-01-18,4.0519
2019-01-22,-0.3894
2019-01-23,0.3127
2019-01-24,1.7927
2019-01-25,2.4502
2019-01-28,-1.42
2019-01-29,-1.9712
2019-01-30,1.7788
2019-01-31,2.5836
2019-02-01,0.8148
2019-02-04,1.6899
2019-02-05,1.1561
2019-02-06,-2.2143
2019-02-07,-1.0226
2019-02-08,0.0
2019-02-11,0.8118
2019-02-12,1.3909
2019-02-13,-0.8664
2019-02-14,0.1457
2019-02-15,0.5091
2019-02-19,0.0
2019-02-20,-0.6512
2019-02-21,-1.2382
2019-02-22,2.0649
2019-02-25,0.2168
2019-02-26,1.3699
2019-02-27,4.1252
2019-02-28,-0.4781
2019-03-01,3.9808
2019-03-04,-3.4323
2019-03-05,0.0684
2019-03-06,-3.4153000000000002
2019-03-07,-0.495
2019-03-08,-1.7058
2019-03-11,3.2538
2019-03-12,0.5602
2019-03-13,1.7409
2019-03-14,-19.8494
2019-03-15,-0.3416
2019-03-18,1.114
2019-03-19,0.4237
2019-03-20,-3.2911
2019-03-21,1.4834
2019-03-22,-4.8151
2019-03-25,-0.271
2019-03-26,-0.8152
2019-03-27,-2.5571
2019-03-28,0.3749
2019-03-29,2.1475
2019-04-01,0.9141
2019-04-02,2.4457
2019-04-03,0.7958
2019-04-04,-3.1579
2019-04-05,0.6341
2019-04-08,4.9505
2019-04-09,-0.7719
2019-04-10,0.5186
2019-04-11,-1.6337000000000002
2019-04-12,0.9615
2019-04-15,-0.8658
2019-04-16,-0.1747
2019-04-17,-3.762
2019-04-18,-1.8182
2019-04-22,0.0926
2019-04-23,1.2026
2019-04-24,-0.9141
2019-04-25,-0.0923
2019-04-26,0.0
2019-04-29,3.4164
2019-04-30,-0.625
2019-05-01,-1.168
2019-05-02,0.1818
2019-05-03,1.0889
2019-05-06,0.3591
2019-05-07,-3.6673
2019-05-08,-0.65
2019-05-09,-0.9346
2019-05-10,-0.4717
2019-05-13,-5.2133
2019-05-14,2.9
2019-05-15,3.1098
2019-05-16,2.0735
2019-05-17,-1.4774
2019-05-20,-3.2802
2019-05-21,3.1008
2019-05-22,1.0338
2019-05-23,-9.0233
2019-05-24,-2.1471999999999998
2019-05-28,-0.209
2019-05-29,-1.466
2019-05-30,-0.8502
2019-05-31,-1.7149
2019-06-03,-4.7983
2019-06-04,4.3528
2019-06-05,-3.4029
2019-06-06,-40.7955
2019-06-07,-2.1113
2019-06-10,1.5686
2019-06-11,-1.7375
2019-06-12,-0.7859
2019-06-13,6.1386
2019-06-14,-1.306
2019-06-17,8.8847
2019-06-18,-0.1736
2019-06-19,-0.3478
2019-06-20,0.0
2019-06-21,0.6981
2019-06-24,-4.1594
2019-06-25,-2.5316
2019-06-26,-2.0408
2019-06-27,0.7576
2019-06-28,-1.1278
2019-07-01,0.9506
2019-07-02,-2.6365
2019-07-03,1.1605
2019-07-05,0.1912
2019-07-08,-2.6718
2019-07-09,0.1961
2019-07-10,0.7828
2019-07-11,0.5825
2019-07-12,1.3514
2019-07-15,0.0
2019-07-16,2.4762
2019-07-17,1.8587
2019-07-18,1.2774
2019-07-19,1.982
2019-07-22,3.3569
2019-07-23,-0.6838
2019-07-24,1.2048
2019-07-25,-1.5306
2019-07-26,3.7997
2019-07-29,-0.3328
2019-07-30,0.1669
2019-07-31,-0.3333
2019-08-01,6.1873
2019-08-02,3.9370000000000003
2019-08-05,-1.8182
2019-08-06,-0.9259
2019-08-07,4.8286999999999995
2019-08-08,4.1605
2019-08-09,-0.1427
2019-08-12,-4.4286
2019-08-13,1.0463
2019-08-14,-3.6982
2019-08-15,-0.768
2019-08-16,3.4056
2019-08-19,0.2994
2019-08-20,1.3433
2019-08-21,0.5891
2019-08-22,0.4392
2019-08-23,-2.7697000000000003
2019-08-26,2.9985
2019-08-27,-1.0189
2019-08-28,-0.5882
2019-08-29,3.8462
2019-08-30,1.7094
2019-09-03,0.5602
2019-09-04,0.4178
2019-09-05,14.8405
2019-09-06,6.2802
2019-09-09,-0.4545
2019-09-10,3.1963
2019-09-11,4.4248
2019-09-12,-2.5423999999999998
2019-09-13,-3.0435
2019-09-16,0.7848
2019-09-17,-0.8899
2019-09-18,-1.908
2019-09-19,-0.6865
2019-09-20,3.8018
2019-09-23,0.444
2019-09-24,-0.5525
2019-09-25,1.0
2019-09-26,-1.4301
2019-09-27,-1.8973
2019-09-30,0.7964
2019-10-01,-1.3544
2019-10-02,-6.7506
2019-10-03,2.454
2019-10-04,2.8743
2019-10-07,1.7462
2019-10-08,-2.1739
2019-10-09,0.117
2019-10-10,-2.3364
2019-10-11,1.6745999999999999
2019-10-14,0.9412
2019-10-15,2.6807
2019-10-16,1.3620999999999999
2019-10-17,0.224
2019-10-18,-3.1285
2019-10-21,3.3449
2019-10-22,-0.7813
2019-10-23,-0.4499
2019-10-24,0.678
2019-10-25,-0.2245
2019-10-28,-0.5624
2019-10-29,-0.905
2019-10-30,-1.0274
2019-10-31,-2.1915
2019-11-01,1.8868
2019-11-04,4.1667
2019-11-05,-1.0
2019-11-06,-2.1324
2019-11-07,-0.6881
2019-11-08,1.0393
2019-11-11,-0.1143
2019-11-12,-0.8009
2019-11-13,-2.1915
2019-11-14,0.7075
2019-11-15,2.5761
2019-11-18,1.2557
2019-11-19,0.6764
2019-11-20,5.1512
2019-11-21,-2.5559
2019-11-22,3.1694
2019-11-25,1.6949
2019-11-26,1.6667
2019-11-27,1.9466999999999999
2019-11-29,-0.7035
2019-12-02,-1.0121
2019-12-03,2.045
2019-12-04,-1.3026
2019-12-05,1.6244
2019-12-06,8.6913
2019-12-09,3.9522
2019-12-10,-2.2104
2019-12-11,-1.7179
2019-12-12,0.828
2019-12-13,0.7299
2019-12-16,2.0833
2019-12-17,-0.976
2019-12-18,0.7168
2019-12-19,-0.2669
2019-12-20,1.4273
2019-12-23,4.5734
2019-12-24,0.0841
2019-12-26,0.5882
2019-12-27,-1.6707999999999998
2019-12-30,-2.8037
2019-12-31,1.6608
2020-01-02,-0.258
2020-01-03,-2.5
2020-01-06,1.6799
2020-01-07,0.1739
2020-01-08,3.9931
2020-01-09,-0.4174
2020-01-10,-1.0059
2020-01-13,-0.5927
2020-01-14,-1.3629
2020-01-15,-0.5181
2020-01-16,0.9549
2020-01-17,-0.6019
2020-01-21,-2.1626
2020-01-22,0.8842
2020-01-23,0.2629
2020-01-24,-0.5245
2020-01-27,-3.0756
2020-01-28,1.5413000000000001
2020-01-29,-1.6071
2020-01-30,-2.6316
2020-01-31,-4.1007
2020-02-03,2.4295
2020-02-04,0.6641
2020-02-05,-0.1885
2020-02-06,1.6053
2020-02-07,-1.0223
2020-02-10,-1.3146
2020-02-11,0.9515
2020-02-12,3.2045
2020-02-13,-0.3653
2020-02-14,0.1833
2020-02-18,-1.4639
2020-02-19,2.6927
2020-02-20,0.0
2020-02-21,-1.8987
2020-02-24,-5.9908
2020-02-25,-4.0196
2020-02-26,-3.2686
2020-02-27,-5.9134
2020-02-28,-0.1122
2020-03-02,2.2472
2020-03-03,-3.5164999999999997
2020-03-04,2.3918
2020-03-05,-4.4494
2020-03-06,-5.8207
2020-03-09,-10.0124
2020-03-10,7.8297
2020-03-11,0.5096
2020-03-12,-10.2662
2020-03-13,5.5085
2020-03-16,-10.7095
2020-03-17,-0.4498
2020-03-18,-20.1807
2020-03-19,27.9245
2020-03-20,2.5074
2020-03-23,-2.0144
2020-03-24,9.1043
2020-03-25,7.1332
2020-03-26,2.5126
2020-03-27,-4.2892
2020-03-30,3.201
2020-03-31,-2.3573
2020-04-01,-4.4473
2020-04-02,1.9947
2020-04-03,-4.1721
2020-04-06,7.7551
2020-04-07,-0.7576
2020-04-08,6.6158
2020-04-09,-0.4773
2020-04-13,-4.1966
2020-04-14,-2.2528
2020-04-15,-2.6889
2020-04-16,-1.9737
2020-04-17,3.4899
2020-04-20,1.0376
2020-04-21,-5.0064
2020-04-22,4.4595
2020-04-23,-0.1294
2020-04-24,1.4249
2020-04-27,-0.3831
2020-04-28,2.3077
2020-04-29,4.5113
2020-04-30,-0.7194
2020-05-01,-4.7101
2020-05-04,-2.2814
2020-05-05,0.7782
2020-05-06,2.0592
2020-05-07,5.9269
2020-05-08,2.6189999999999998
2020-05-11,-1.0441
2020-05-12,-2.3447
2020-05-13,-2.8811999999999998
2020-05-14,-1.9778
2020-05-15,5.9269
2020-05-18,2.5
2020-05-19,0.4646
2020-05-20,8.5549
2020-05-21,1.278
2020-05-22,1.367
2020-05-26,1.2448
2020-05-27,0.5123
2020-05-28,-0.1019
2020-05-29,4.5918
2020-06-01,6.9268
2020-06-02,2.5547
2020-06-03,10.3203
2020-06-04,-12.9032
2020-06-05,-8.7037
2020-06-08,2.5355
2020-06-09,18.6944
2020-06-10,-1.8333
2020-06-11,-5.6027000000000005
2020-06-12,4.3165
2020-06-15,9.6552
2020-06-16,-3.6164
2020-06-17,3.0995
2020-06-18,8.4652
2020-06-19,-6.5646
2020-06-22,-1.3271
2020-06-23,0.1582
2020-06-24,-4.9763
2020-06-25,9.0607
2020-06-26,4.3445
2020-06-29,-5.3324
2020-06-30,-1.8519
2020-07-01,-2.673
2020-07-02,-0.8885
2020-07-06,-3.0155
2020-07-07,-0.4202
2020-07-08,5.4852
2020-07-09,-1.76
2020-07-10,0.9772
2020-07-13,-8.4677
2020-07-14,1.8502
2020-07-15,0.0865
2020-07-16,-0.7779
2020-07-17,0.6098
2020-07-20,2.0779
2020-07-21,-2.2053
2020-07-22,1.4744
2020-07-23,-1.3675
2020-07-24,-1.2998
2020-07-27,0.7902
2020-07-28,-3.1359
2020-07-29,3.2374
2020-07-30,-1.0453
2020-07-31,-0.7923
