ticker,LUSI US Equity
2011-11-25,-10.0
2011-11-28,11.1111
2011-11-29,-24.375
2011-11-30,19.0083
2011-12-01,-15.625
2011-12-02,25.1029
2011-12-05,-17.7632
2011-12-06,40.0
2011-12-07,46.2857
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,-25.0
2011-12-13,-12.5
2011-12-14,-14.2857
2011-12-15,-0.6944
2011-12-16,-1.049
2011-12-19,-15.1943
2011-12-20,-13.3333
2011-12-21,-15.3846
2011-12-22,14.7727
2011-12-28,-10.396
2011-12-30,-8.8398
2012-01-03,15.1515
2012-01-06,25.2632
2012-01-09,33.6134
2012-01-10,20.7547
2012-01-11,0.0
2012-01-12,-16.6667
2012-01-13,-25.0
2012-01-17,-40.8333
2012-01-18,-11.9718
2012-01-19,19.2
2012-01-23,-24.8322
2012-01-24,-16.9643
2012-01-27,0.0
2012-01-31,-11.828
2012-02-01,75.6098
2012-02-06,-53.4722
2012-02-07,55.2239
2012-02-08,-35.5769
2012-02-09,43.2836
2012-02-13,-28.125
2012-02-15,-21.7391
2012-02-16,22.2222
2012-02-21,57.5758
2012-02-22,0.0
2012-02-24,-50.9615
2012-02-27,56.8627
2012-02-28,0.0
2012-02-29,-36.25
2012-03-02,25.4902
2012-03-05,0.0
2012-03-07,0.0
2012-03-09,0.0
2012-03-20,-3.125
2012-03-22,-17.7419
2012-03-23,19.6078
2012-03-27,36.0656
2012-03-28,-3.6145
2012-03-30,-23.75
2012-04-05,4.918
2012-04-09,-4.6875
2012-04-12,31.1475
2012-04-17,-10.0
2012-04-19,0.0
2012-04-23,-30.5556
2012-04-26,0.0
2012-04-30,44.0
2012-05-01,-2.7778
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,-5.7143
2012-05-11,0.0
2012-05-17,-27.2727
2012-05-21,-33.3333
2012-05-23,0.0
2012-05-24,0.0
2012-05-31,-40.625
2012-06-07,26.3158
2012-06-11,166.6667
2012-06-12,-12.5
2012-06-14,-14.2857
2012-06-15,-33.3333
2012-06-20,18.75
2012-06-21,-21.0526
2012-06-26,-20.0
2012-06-29,8.3333
2012-07-06,-15.3846
2012-07-20,-13.6364
2012-08-07,68.4211
2012-08-10,0.0
2012-09-14,0.0
2012-09-26,25.0
2012-10-01,7.5
2012-10-02,-11.6279
2012-10-03,-44.7368
2012-10-04,52.381
2012-10-05,109.375
2012-10-08,-40.2985
2012-10-09,-12.5
2012-10-10,-22.8571
2012-10-11,-29.6296
2012-10-12,-5.2632
2012-10-15,-27.7778
2012-10-16,-15.3846
2012-10-17,0.0
2012-10-18,-9.0909
2012-10-19,30.0
2012-10-22,-23.0769
2012-10-23,-40.0
2012-10-24,-16.6667
2012-10-25,0.0
2012-10-26,-40.0
2012-10-31,100.0
2012-11-01,33.3333
2012-11-02,0.0
2012-11-05,-25.0
2012-11-06,-50.0
2012-11-07,100.0
2012-11-08,-50.0
2012-11-09,66.6667
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,-40.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-23,66.6667
2012-11-26,-40.0
2012-11-27,66.6667
2012-11-28,0.0
2012-11-29,-60.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-05,50.0
2012-12-07,-33.3333
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,50.0
2012-12-17,0.0
2012-12-20,-33.3333
2012-12-21,50.0
2012-12-27,-33.3333
2012-12-28,0.0
2012-12-31,50.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,-33.3333
2013-01-07,0.0
2013-01-08,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-16,50.0
2013-01-17,-33.3333
2013-01-18,50.0
2013-01-22,0.0
2013-01-23,-33.3333
2013-01-24,0.0
2013-01-28,0.0
2013-01-30,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,0.0
2013-02-15,0.0
2013-02-28,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,50.0
2013-04-10,0.0
2013-04-11,-33.3333
2013-04-12,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-25,0.0
2013-05-16,0.0
2013-05-22,0.0
2013-06-07,0.0
2013-06-10,0.0
2013-06-12,0.0
2013-06-18,0.0
2013-07-01,0.0
2013-07-05,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-12,0.0
2013-07-15,50.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-22,-33.3333
2013-07-30,50.0
2013-08-01,0.0
2013-08-02,-33.3333
2013-08-06,0.0
2013-08-08,0.0
2013-08-14,0.0
2013-08-16,0.0
2013-08-20,0.0
2013-08-23,50.0
2013-09-09,-33.3333
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,0.0
2013-09-18,0.0
2013-09-20,0.0
2013-09-26,0.0
2013-10-08,0.0
2013-10-17,0.0
2013-10-28,0.0
2013-11-07,0.0
2013-11-08,50.0
2013-11-11,-33.3333
2013-11-13,0.0
2013-11-14,0.0
2013-11-15,50.0
2013-11-18,0.0
2013-11-20,-33.3333
2013-11-21,0.0
2013-11-27,0.0
2013-12-04,0.0
2013-12-09,0.0
2013-12-12,0.0
2013-12-19,0.0
2013-12-24,0.0
2013-12-26,0.0
2014-01-02,0.0
2014-01-24,0.0
2014-01-27,50.0
2014-01-31,-33.3333
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,50.0
2014-02-11,0.0
2014-02-20,-33.3333
2014-02-21,50.0
2014-02-24,66.6667
2014-02-26,-40.0
2014-02-27,0.0
2014-03-03,66.6667
2014-03-04,0.0
2014-03-05,-40.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,-33.3333
2014-03-18,50.0
2014-03-20,100.0
2014-03-21,-16.6667
2014-03-24,-40.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-33.3333
2014-03-28,50.0
2014-03-31,-33.3333
2014-04-01,0.0
2014-04-02,50.0
2014-04-03,0.0
2014-04-08,0.0
2014-04-10,0.0
2014-04-11,66.6667
2014-04-14,-40.0
2014-04-21,0.0
2014-04-22,66.6667
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,20.0
2014-04-28,33.3333
2014-04-29,-25.0
2014-04-30,-16.6667
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,-40.0
2014-05-06,0.0
2014-05-07,66.6667
2014-05-08,-40.0
2014-05-09,0.0
2014-05-12,66.6667
2014-05-13,-40.0
2014-05-14,66.6667
2014-05-15,-40.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-04,0.0
2014-06-06,66.6667
2014-06-11,-60.0
2014-06-13,50.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,-33.3333
2014-07-01,0.0
2014-07-07,0.0
2014-07-10,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-24,0.0
2014-07-29,0.0
2014-08-01,0.0
2014-08-05,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-13,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-25,0.0
2014-08-26,50.0
2014-09-04,-33.3333
2014-09-05,0.0
2014-09-09,50.0
2014-09-11,-33.3333
2014-09-15,0.0
2014-09-18,50.0
2014-09-19,-33.3333
2014-10-03,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-16,0.0
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-23,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-17,0.0
2014-11-21,50.0
2014-11-25,0.0
2014-12-01,-33.3333
2014-12-12,0.0
2014-12-15,50.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-33.3333
2014-12-23,50.0
2014-12-24,-33.3333
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,0.0
2015-01-07,0.0
2015-01-09,0.0
2015-01-20,0.0
2015-01-21,50.0
2015-01-26,0.0
2015-01-27,66.6667
2015-01-28,-40.0
2015-01-29,0.0
2015-01-30,-33.3333
2015-02-02,50.0
2015-02-03,-33.3333
2015-02-04,0.0
2015-02-10,50.0
2015-02-11,66.6667
2015-02-12,-40.0
2015-02-13,6.6667
2015-02-17,87.5
2015-02-18,-50.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-26,0.0
2015-02-27,-33.3333
2015-03-02,0.0
2015-03-03,50.0
2015-03-04,-33.3333
2015-03-05,50.0
2015-03-09,0.0
2015-03-11,0.0
2015-03-12,-33.3333
2015-03-13,0.0
2015-03-16,50.0
2015-03-17,-33.3333
2015-03-19,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-16,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-04-30,50.0
2015-05-01,-33.3333
2015-05-04,50.0
2015-05-05,-33.3333
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-20,0.0
2015-05-22,50.0
2015-05-26,-33.3333
2015-05-29,0.0
2015-06-01,0.0
2015-06-03,0.0
2015-06-04,50.0
2015-06-12,-33.3333
2015-06-15,0.0
2015-06-16,0.0
2015-06-19,50.0
2015-06-25,0.0
2015-06-29,-33.3333
2015-06-30,0.0
2015-07-02,0.0
2015-07-06,0.0
2015-07-08,0.0
2015-07-17,50.0
2015-07-21,-33.3333
2015-07-31,-20.0
2015-08-10,87.5
2015-08-11,-33.3333
2015-09-03,0.0
2015-09-23,0.0
2015-09-29,0.0
2015-10-01,0.0
2015-10-06,50.0
2015-10-07,-33.3333
2015-12-18,0.0
2016-03-01,0.0
2016-05-02,0.0
2016-05-05,0.0
2016-05-18,0.0
2016-06-14,-20.0
2016-06-27,25.0
2016-07-14,0.0
2016-07-25,0.0
2016-09-09,0.0
2016-09-15,0.0
2016-10-04,0.0
2016-10-06,0.0
2016-10-25,0.0
2016-10-27,0.0
2016-11-04,-20.0
2016-12-01,87.5
2016-12-02,-33.3333
2016-12-06,0.0
2016-12-08,0.0
2016-12-14,0.0
2016-12-16,0.0
2016-12-30,0.0
2017-01-10,0.0
2017-01-20,0.0
2017-01-30,0.0
2017-02-01,0.0
2017-02-03,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-13,50.0
2017-02-14,0.0
2017-02-15,-33.3333
2017-02-16,50.0
2017-02-17,0.0
2017-02-21,-33.3333
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,50.0
2017-03-01,-33.3333
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-04-06,0.0
2017-04-10,0.0
2017-04-11,-20.0
2017-04-13,25.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-21,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-05,0.0
2017-05-08,50.0
2017-05-15,-33.3333
2017-05-18,0.0
2017-05-19,0.0
2017-05-24,0.0
2017-05-31,0.0
2017-06-02,0.0
2017-06-06,-20.0
2017-06-07,0.0
2017-06-09,0.0
2017-06-15,0.0
2017-06-19,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-27,0.0
2017-06-29,0.0
2017-07-05,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-20,0.0
2017-07-24,0.0
2017-07-26,0.0
2017-08-04,0.0
2017-08-15,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-30,0.0
2017-08-31,100.0
2017-09-05,-50.0
2017-09-13,0.0
2017-09-18,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-24,0.0
2017-10-30,0.0
2017-11-06,400.0
2017-11-07,20.0
2017-11-08,15.0
2017-11-09,-13.0435
2017-11-10,-16.6667
2017-11-13,0.0
2017-11-14,-20.0
2017-11-15,-25.0
2017-11-16,33.3333
2017-11-17,-25.0
2017-11-20,-33.3333
2017-11-21,0.0
2017-11-22,50.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,33.3333
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,-25.0
2017-12-19,-3.3333
2017-12-20,3.4483
2017-12-22,0.0
2017-12-27,33.3333
2017-12-28,0.0
2017-12-29,-25.0
2018-01-02,0.0
2018-01-03,33.3333
2018-01-04,-25.0
2018-01-05,0.0
2018-01-08,33.3333
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,-25.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,33.3333
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,-25.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-07,33.3333
2018-02-08,-25.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,33.3333
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,-25.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,-33.3333
2018-03-08,-50.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-16,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,100.0
2018-03-23,0.0
2018-03-26,-50.0
2018-03-27,0.0
2018-04-02,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-17,0.0
2018-04-19,0.0
2018-04-23,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-05-07,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-25,100.0
2018-05-29,0.0
2018-05-30,-50.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-12,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-07-09,0.0
2018-07-10,100.0
2018-07-13,-50.0
2018-07-16,0.0
2018-07-17,100.0
2018-07-19,-50.0
2018-07-20,100.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,-50.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,100.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-08,-50.0
2018-08-09,0.0
2018-08-14,100.0
2018-08-15,0.0
2018-08-20,0.0
2018-08-24,0.0
2018-08-27,-50.0
2018-08-28,0.0
2018-08-29,0.0
2018-09-04,200.0
2018-09-05,-33.3333
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,-50.0
2018-09-11,100.0
2018-09-13,-50.0
2018-09-26,-79.8
2018-09-27,0.0
2018-09-28,0.0
2018-10-03,-37.6238
2018-10-05,-1.5873
2018-10-09,0.0
2018-10-17,-27.4194
2018-10-29,1455.5556
2018-10-30,-50.0
2018-10-31,0.0
2018-11-01,14.2857
2018-11-02,75.0
2018-11-05,-7.1429
2018-11-06,-38.4615
2018-11-14,-37.5
2018-11-16,244.0
2018-11-19,4.6512
2018-11-27,-66.6667
2018-11-28,133.3333
2018-11-29,-54.2857
2018-11-30,25.0
2018-12-06,18.75
2018-12-07,-17.8947
2018-12-11,2.5641
2018-12-12,7.5
2018-12-17,-6.9767
2018-12-20,-10.0
2018-12-24,-11.1111
2018-12-26,-5.9375
2018-12-31,0.0
2019-01-04,0.0
2019-01-08,66.113
2019-01-09,0.0
2019-01-14,-26.0
2019-01-18,21.6216
2019-01-23,-5.5556
2019-02-06,8.2353
2019-02-08,0.0
2019-02-11,0.0
2019-03-04,0.0
2019-03-08,0.0
2019-03-15,73.913
2019-03-18,-18.75
2019-04-01,-11.538499999999999
2019-04-03,-4.3478
2019-04-04,-63.6364
2019-04-17,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-06-11,19.5
2019-06-13,4.6025
2019-06-20,-48.0
2019-06-24,-53.0769
2019-06-26,20.9016
2019-07-02,17.1525
2019-07-10,-11.342600000000001
2019-07-15,-2.0888
2019-07-18,0.0
2019-07-26,0.0
2019-08-06,-20.0
2019-08-14,22.5
2019-08-16,-11.5646
2019-08-20,-6.1538
2019-08-23,47.541
2019-08-26,-44.4444
2019-08-27,0.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-12,10.0
2019-09-13,-11.818200000000001
2019-09-17,54.6392
2019-09-19,-25.3333
2019-09-23,8.9286
2019-09-25,0.0
2019-09-30,-8.1967
2019-10-02,13.2143
2019-10-03,-5.3628
2019-10-04,0.0
2019-10-07,-6.6667
2019-10-08,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-11-01,60.7143
2019-11-04,11.1111
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,-10.0
2019-11-12,-22.2222
2019-11-13,0.0
2019-12-02,42.8571
2019-12-04,51.88
2019-12-05,-57.2031
2019-12-06,23.0769
2019-12-09,2.15
2019-12-10,-8.2232
2019-12-12,50.8267
2019-12-20,-24.8586
2019-12-24,0.0
2019-12-27,0.0
2019-12-30,0.0
2020-01-06,-8.2353
2020-01-07,-10.2564
2020-01-10,0.0
2020-01-13,-12.857099999999999
2020-01-14,54.0984
2020-01-23,1.0638
2020-01-31,55.3474
2020-02-03,-1.4094
2020-02-11,-38.1443
2020-02-12,11.1111
2020-02-14,-10.0
2020-02-19,187.7778
2020-02-20,-38.2239
2020-02-21,0.0
2020-02-24,-21.875
2020-03-06,26.8
2020-03-17,-21.1356
2020-03-18,-17.6
2020-03-19,11.6505
2020-04-09,-10.4348
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-11,110.6796
2020-05-12,-52.5346
2020-05-21,110.6796
2020-05-22,-4.1475
2020-05-26,-50.4808
2020-05-27,71.9417
2020-05-28,22.5296
2020-06-04,0.0
2020-06-05,-18.3871
2020-06-08,0.0
2020-06-09,22.5296
2020-06-11,-52.5346
2020-06-17,0.0
2020-06-19,0.0
2020-06-23,26.2136
2020-06-25,0.0
2020-07-07,0.0
2020-07-17,42.5
2020-07-21,16.0594
2020-07-22,-24.4186
2020-07-23,-32.3077
2020-07-24,0.0
2020-07-27,-18.1818
2020-07-28,32.7778
