ticker,LOOP US Equity
2016-06-20,-16.5275
2016-06-21,20.0
2016-06-22,3.3333
2016-06-23,-16.9355
2016-06-24,6.7961
2016-06-27,-3.4545
2016-06-28,2.6365
2016-06-29,-8.2569
2016-06-30,8.8
2016-07-01,0.1838
2016-07-05,-3.6673999999999998
2016-07-08,0.95
2016-07-11,-0.9434
2016-07-12,-4.7619
2016-07-13,0.0
2016-07-14,1.15
2016-07-18,-0.9392
2016-07-19,0.0
2016-07-20,9.7804
2016-07-21,-2.7273
2016-07-25,-6.5421
2016-07-26,-5.0
2016-07-27,2.9474
2016-07-28,-5.726
2016-07-29,0.8677
2016-08-01,2.1505
2016-08-03,-8.2105
2016-08-04,-2.7866999999999997
2016-08-05,0.2713
2016-08-08,0.0
2016-08-09,-17.647100000000002
2016-08-10,19.7857
2016-08-11,-4.5915
2016-08-12,-3.0
2016-08-15,1.8041
2016-08-16,1.2658
2016-08-17,18.5
2016-08-23,-11.3924
2016-08-24,-13.0952
2016-08-25,9.589
2016-08-26,0.0
2016-08-29,-1.25
2016-08-30,-2.5316
2016-09-01,-1.2987
2016-09-02,2.6316
2016-09-06,2.5641
2016-09-07,-2.5
2016-09-09,-3.8462
2016-09-13,0.0
2016-09-15,2.6667
2016-09-16,0.2987
2016-09-19,-5.4771
2016-09-20,6.8493
2016-09-22,-3.8462
2016-09-23,19.7333
2016-09-27,-13.1403
2016-09-28,7.6923
2016-09-30,-2.3810000000000002
2016-10-04,-12.1951
2016-10-05,1.6667
2016-10-06,2.459
2016-10-07,2.6667
2016-10-10,3.8961
2016-10-11,-6.25
2016-10-13,1.3333
2016-10-14,0.0
2016-10-17,7.8947
2016-10-18,0.0
2016-10-19,0.0
2016-10-24,-2.439
2016-10-25,2.5
2016-10-26,0.0
2016-10-28,-2.439
2016-10-31,3.85
2016-11-01,-3.7073
2016-11-02,0.0
2016-11-09,0.0
2016-11-10,3.75
2016-11-15,0.0
2016-11-17,-5.0
2016-11-21,5.2632
2016-11-22,-3.6145
2016-11-23,-2.5
2016-11-28,-1.2821
2016-11-29,3.8961
2016-11-30,5.0
2016-12-01,1.1905000000000001
2016-12-02,1.1764999999999999
2016-12-05,-6.9767
2016-12-06,-6.25
2016-12-07,9.3333
2016-12-08,2.439
2016-12-09,7.1429
2016-12-12,-6.6667
2016-12-13,1.1905000000000001
2016-12-14,-1.1764999999999999
2016-12-15,1.1905000000000001
2016-12-16,-0.2353
2016-12-19,6.1321
2016-12-21,-8.8889
2016-12-23,2.439
2016-12-27,17.8571
2016-12-28,4.0404
2016-12-29,-3.8834999999999997
2016-12-30,0.0
2017-01-03,-9.0909
2017-01-04,-2.2222
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,13.6364
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,-2.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,-1.0204
2017-01-20,-5.1546
2017-01-23,-4.3478
2017-01-24,2.2727
2017-01-25,2.2222
2017-01-26,0.0
2017-01-30,0.0
2017-01-31,-2.1739
2017-02-02,-3.3333
2017-02-07,-1.1494
2017-02-08,-6.9767
2017-02-09,5.0031
2017-02-10,9.5205
2017-02-13,0.0
2017-02-14,-6.5217
2017-02-15,4.6512
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,11.1111
2017-02-22,-4.0
2017-02-23,4.1667
2017-02-24,0.0
2017-02-27,0.2
2017-02-28,9.7804
2017-03-01,-1.8182
2017-03-02,-2.7778
2017-03-03,9.3333
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,2.7875
2017-03-09,-2.5423999999999998
2017-03-10,-4.3478
2017-03-13,0.0
2017-03-14,7.0909
2017-03-15,0.1698
2017-03-16,5.0847
2017-03-17,-3.2258
2017-03-20,0.1667
2017-03-21,3.9933
2017-03-22,0.8
2017-03-23,-7.1429
2017-03-24,2.5641
2017-03-27,0.0
2017-03-28,5.0
2017-03-29,3.0159
2017-03-30,-1.5408
2017-03-31,-2.3474
2017-04-03,4.1667
2017-04-04,-0.3077
2017-04-05,-1.5451000000000001
2017-04-06,1.8829
2017-04-07,-7.6923
2017-04-10,1.8333
2017-04-11,2.2913
2017-04-12,8.0
2017-04-13,3.7037
2017-04-17,-0.1429
2017-04-18,-5.7225
2017-04-21,-2.4279
2017-04-24,-6.6874
2017-04-25,2.5
2017-04-26,5.6911000000000005
2017-04-28,-1.5385
2017-05-01,-0.7813
2017-05-02,-2.3622
2017-05-03,16.9355
2017-05-04,-1.931
2017-05-05,3.3755
2017-05-08,-4.7619
2017-05-09,7.1429
2017-05-10,0.0
2017-05-11,0.2667
2017-05-12,0.3989
2017-05-15,0.6623
2017-05-16,3.2895
2017-05-17,0.6369
2017-05-18,0.6329
2017-05-19,-3.1447
2017-05-22,7.013
2017-05-23,8.9806
2017-05-24,-2.1158
2017-05-25,2.2753
2017-05-26,-1.0011
2017-05-30,-10.1124
2017-05-31,0.6125
2017-06-01,0.5715
2017-06-02,0.9389
2017-06-05,2.1907
2017-06-06,0.0599
2017-06-07,1.137
2017-06-08,0.5917
2017-06-09,0.0
2017-06-12,-5.8824
2017-06-13,0.0
2017-06-14,1.25
2017-06-15,2.716
2017-06-16,1.5625
2017-06-19,0.5917
2017-06-20,0.0
2017-06-21,3.1176
2017-06-22,0.3993
2017-06-23,-1.1364
2017-06-26,0.5747
2017-06-27,-3.4286
2017-06-28,3.5503
2017-06-29,-5.7143
2017-06-30,0.6061
2017-07-03,7.7108
2017-07-05,-8.8367
2017-07-06,-0.6135
2017-07-07,1.8519
2017-07-10,0.6061
2017-07-11,-0.241
2017-07-12,-2.1739
2017-07-13,1.2346
2017-07-14,-1.2195
2017-07-17,0.3704
2017-07-18,0.246
2017-07-19,4.2945
2017-07-20,-4.2941
2017-07-21,1.4136
2017-07-24,-1.8182
2017-07-25,0.7407
2017-07-26,0.0
2017-07-27,-1.2255
2017-07-28,1.737
2017-07-31,0.0
2017-08-01,-2.1951
2017-08-02,2.2444
2017-08-03,0.6098
2017-08-04,3.0303
2017-08-07,0.5882
2017-08-08,3.3918
2017-08-09,-0.4525
2017-08-10,0.2273
2017-08-11,-2.4943
2017-08-14,2.7907
2017-08-15,13.1222
2017-08-16,7.5
2017-08-17,6.6977
2017-08-18,3.9233000000000002
2017-08-21,1.0906
2017-08-22,11.5353
2017-08-23,-3.2738
2017-08-24,0.1538
2017-08-25,-4.7619
2017-08-28,2.3387000000000002
2017-08-29,10.3231
2017-08-30,-0.1429
2017-08-31,3.3619
2017-09-01,0.346
2017-09-05,-2.4138
2017-09-06,3.3216
2017-09-07,-0.8208
2017-09-08,6.8276
2017-09-11,5.8748000000000005
2017-09-12,6.6463
2017-09-13,4.7513
2017-09-14,-4.6395
2017-09-15,1.8831
2017-09-18,1.1236
2017-09-19,-2.8333
2017-09-20,-2.8016
2017-09-21,-6.6176
2017-09-22,-0.4724
2017-09-25,-5.0633
2017-09-26,-1.7332999999999998
2017-09-27,-3.3243
2017-09-28,-8.8421
2017-09-29,-5.3888
2017-10-02,17.1684
2017-10-03,3.9583
2017-10-04,-0.4676
2017-10-05,-0.1342
2017-10-06,-1.6465
2017-10-09,0.3758
2017-10-10,-4.6971
2017-10-11,0.0
2017-10-12,-7.5
2017-10-13,4.1699
2017-10-16,-3.6323
2017-10-17,-0.3462
2017-10-18,-3.5893
2017-10-19,-1.9215
2017-10-20,0.0
2017-10-23,-2.0408
2017-10-24,-2.0833
2017-10-25,2.0426
2017-10-26,-1.1676
2017-10-27,-7.173
2017-10-30,-0.1818
2017-10-31,7.9235
2017-11-01,1.2658
2017-11-02,-4.45
2017-11-03,0.0087
2017-11-06,8.5724
2017-11-07,5.6225000000000005
2017-11-08,5.6274
2017-11-09,-1.7279
2017-11-10,0.4908
2017-11-13,-1.5819999999999999
2017-11-14,5.9259
2017-11-15,1.3986
2017-11-16,-3.4483
2017-11-17,-1.0714
2017-11-20,10.1076
2017-11-21,-0.9895
2017-11-22,-1.6491
2017-11-24,1.204
2017-11-27,-0.1916
2017-11-28,1.2807
2017-11-29,-3.5025
2017-11-30,0.2729
2017-12-01,0.1871
2017-12-04,-1.5441
2017-12-05,-1.38
2017-12-06,-6.335
2017-12-07,0.7906
2017-12-08,-2.963
2017-12-11,-4.5802
2017-12-12,8.4
2017-12-13,-3.5033
2017-12-14,3.9364
2017-12-15,-6.181
2017-12-18,-5.6471
2017-12-19,6.8163
2017-12-20,-2.2568
2017-12-21,5.414
2017-12-22,-1.8881999999999999
2017-12-26,0.077
2017-12-27,7.6154
2017-12-28,1.6440000000000001
2017-12-29,1.8312
2018-01-02,1.9999
2018-01-03,-0.1354
2018-01-04,0.0
2018-01-05,3.1864
2018-01-08,4.2707
2018-01-09,-0.4411
2018-01-10,13.9241
2018-01-11,-5.5556
2018-01-12,-2.6471
2018-01-16,-0.3625
2018-01-17,-1.1522000000000001
2018-01-18,1.227
2018-01-19,0.6061
2018-01-22,-0.6024
2018-01-23,0.7467
2018-01-24,-0.7411
2018-01-25,-0.1818
2018-01-26,1.7001
2018-01-29,-0.6567
2018-01-30,-0.8413
2018-01-31,-0.0606
2018-02-01,-0.0606
2018-02-02,-1.6383
2018-02-05,-1.3572
2018-02-06,-4.3152
2018-02-07,2.0915
2018-02-08,0.128
2018-02-09,-0.8951
2018-02-12,-0.6452
2018-02-13,-2.5974
2018-02-14,-0.6667
2018-02-15,-2.7517
2018-02-16,0.069
2018-02-20,3.2414
2018-02-21,0.1336
2018-02-22,-3.2688
2018-02-23,-3.7931
2018-02-26,-1.7921
2018-02-27,-5.1825
2018-02-28,-5.6197
2018-03-01,3.4258
2018-03-02,0.4732
2018-03-05,-1.8838
2018-03-06,1.76
2018-03-07,0.3145
2018-03-08,0.627
2018-03-09,1.2461
2018-03-12,26.9231
2018-03-13,-6.2424
2018-03-14,7.3045
2018-03-15,5.1205
2018-03-16,-4.9284
2018-03-19,-3.1947
2018-03-20,0.9963
2018-03-21,-3.0826000000000002
2018-03-22,0.8906
2018-03-23,-2.5850999999999997
2018-03-26,0.5825
2018-03-27,2.3166
2018-03-28,-5.7233
2018-03-29,-3.2688
2018-04-02,-0.2759
2018-04-03,0.899
2018-04-04,-1.782
2018-04-05,0.7676
2018-04-06,-1.385
2018-04-09,-5.4775
2018-04-10,-1.5602
2018-04-11,6.2642
2018-04-12,-3.9063
2018-04-13,-2.0695
2018-04-16,6.9434000000000005
2018-04-17,-0.8469
2018-04-18,-0.2135
2018-04-19,0.5706
2018-04-20,-2.766
2018-04-23,0.8023
2018-04-24,-5.644
2018-04-25,-2.0705999999999998
2018-04-26,1.4879
2018-04-27,0.9259
2018-04-30,-0.6116
2018-05-01,-1.0
2018-05-02,-1.554
2018-05-03,-2.1310000000000002
2018-05-04,3.9516
2018-05-07,0.6982
2018-05-08,-1.5408
2018-05-09,-5.2426
2018-05-10,-0.0826
2018-05-11,1.7355
2018-05-14,1.2998
2018-05-15,-5.1323
2018-05-16,-2.7895
2018-05-17,4.7826
2018-05-18,0.8299
2018-05-21,-4.2321
2018-05-22,-5.4633
2018-05-23,2.2718
2018-05-24,4.7111
2018-05-25,-0.5093
2018-05-29,-4.0956
2018-05-30,0.0
2018-05-31,6.7616
2018-06-01,2.6667
2018-06-04,4.2208
2018-06-05,-6.2305
2018-06-06,-0.3322
2018-06-07,-3.75
2018-06-08,-1.9048
2018-06-11,-0.0883
2018-06-12,-8.6572
2018-06-13,0.7737
2018-06-14,-3.3589
2018-06-15,5.3625
2018-06-18,-3.4873
2018-06-19,0.0977
2018-06-20,5.9512
2018-06-21,-3.0387
2018-06-22,-0.3799
2018-06-25,3.2412
2018-06-26,-1.5697
2018-06-27,3.0957
2018-06-28,-1.0919
2018-06-29,0.184
2018-07-02,2.7548
2018-07-03,0.8937
2018-07-05,-0.5314
2018-07-06,-0.089
2018-07-09,1.9607999999999999
2018-07-10,0.6993
2018-07-11,-4.5139
2018-07-12,6.0
2018-07-13,-1.2006999999999999
2018-07-16,-0.1736
2018-07-17,-7.4783
2018-07-18,-6.015
2018-07-19,1.0
2018-07-20,-2.1782
2018-07-23,-4.251
2018-07-24,2.0085
2018-07-25,-3.4197
2018-07-26,4.5064
2018-07-27,5.8522
2018-07-30,4.7527
2018-07-31,8.5185
2018-08-01,-11.2628
2018-08-02,-7.1154
2018-08-03,0.0
2018-08-06,-2.0704
2018-08-07,-1.9026999999999998
2018-08-08,1.7241
2018-08-09,-2.1186
2018-08-10,-0.2706
2018-08-13,-2.9278
2018-08-14,1.7305000000000001
2018-08-15,0.5495
2018-08-16,4.153
2018-08-17,-0.3148
2018-08-20,-0.2105
2018-08-21,-8.0169
2018-08-22,-2.1789
2018-08-23,4.2204
2018-08-24,5.3993
2018-08-27,1.174
2018-08-28,0.211
2018-08-29,2.6316
2018-08-30,-1.0256
2018-08-31,2.3834
2018-09-04,0.3036
2018-09-05,-1.4127
2018-09-06,2.6602
2018-09-07,-3.7877
2018-09-10,-1.5544
2018-09-11,-4.2105
2018-09-12,1.4285999999999999
2018-09-13,-1.1918
2018-09-14,3.7281
2018-09-17,-4.8626000000000005
2018-09-18,-0.6033
2018-09-19,-2.523
2018-09-20,-0.6044
2018-09-21,12.261
2018-09-24,-1.8498999999999999
2018-09-25,7.2251
2018-09-26,-1.4647999999999999
2018-09-27,0.5946
2018-09-28,-0.9852
2018-10-01,4.3781
2018-10-02,-2.9552
2018-10-03,-0.5894
2018-10-04,-6.1265
2018-10-05,-4.7368
2018-10-08,-4.8619
2018-10-09,2.7875
2018-10-10,16.3842
2018-10-11,-4.1748
2018-10-12,1.6211
2018-10-15,1.7946
2018-10-16,0.1959
2018-10-17,-3.1281
2018-10-18,0.4036
2018-10-19,-4.5226
2018-10-22,0.4211
2018-10-23,0.4193
2018-10-24,-1.357
2018-10-25,0.7407
2018-10-26,2.416
2018-10-29,-2.5641
2018-10-30,-8.3158
2018-10-31,5.5109
2018-11-01,0.0
2018-11-02,-6.6376
2018-11-05,-0.9324
2018-11-06,0.5882
2018-11-07,-0.8187
2018-11-08,-3.3019
2018-11-09,0.6707
2018-11-12,-12.659
2018-11-13,3.6755
2018-11-14,7.0234
2018-11-15,-1.125
2018-11-16,-3.287
2018-11-19,4.4444
2018-11-20,-4.8936
2018-11-21,0.2764
2018-11-23,-2.6247
2018-11-26,4.717
2018-11-27,1.4157
2018-11-28,2.1574
2018-11-29,-0.6211
2018-11-30,2.375
2018-12-03,-2.442
2018-12-04,-4.6308
2018-12-06,6.5617
2018-12-07,-7.0197
2018-12-10,-2.7815
2018-12-11,-9.673
2018-12-12,5.8824
2018-12-13,14.1026
2018-12-14,-2.7466
2018-12-17,0.8986
2018-12-18,-3.1807
2018-12-19,5.1248
2018-12-20,-3.875
2018-12-21,6.632
2018-12-24,-2.561
2018-12-26,-8.8861
2018-12-27,5.9066
2018-12-28,0.2594
2018-12-31,0.5175
2019-01-02,6.0489
2019-01-03,8.2524
2019-01-04,5.2679
2019-01-07,2.4516
2019-01-08,3.7411
2019-01-09,-1.3026
2019-01-10,4.0609
2019-01-11,-7.5122
2019-01-14,-7.173
2019-01-15,0.4545
2019-01-16,0.0
2019-01-17,-0.905
2019-01-18,-0.1142
2019-01-22,-0.5714
2019-01-23,0.0
2019-01-24,-1.1494
2019-01-25,0.5814
2019-01-28,0.578
2019-01-29,0.1724
2019-01-30,-0.4016
2019-01-31,0.576
2019-02-01,2.291
2019-02-04,6.6068999999999996
2019-02-05,6.5126
2019-02-06,-0.789
2019-02-07,1.8887
2019-02-08,2.8293
2019-02-11,-2.0873
2019-02-12,0.969
2019-02-13,4.4146
2019-02-14,9.8346
2019-02-15,-1.0879
2019-02-19,-0.1692
2019-02-20,0.9322
2019-02-21,2.183
2019-02-22,-1.8077
2019-02-25,-1.2551999999999999
2019-02-26,-2.2034
2019-02-27,-15.078
2019-02-28,-1.1224
2019-03-01,1.0485
2019-03-04,1.7198
2019-03-05,-2.3092
2019-03-06,-1.8498999999999999
2019-03-07,-3.1414
2019-03-08,2.7027
2019-03-11,-4.3158
2019-03-12,0.44
2019-03-13,1.5279
2019-03-14,-0.3182
2019-03-15,3.1385
2019-03-18,-2.3085
2019-03-19,-0.1074
2019-03-20,-4.3548
2019-03-21,-2.7544
2019-03-22,-2.0809
2019-03-25,-0.4723
2019-03-26,-1.7793999999999999
2019-03-27,-2.657
2019-03-28,1.3648
2019-03-29,-3.06
2019-04-01,0.1263
2019-04-02,-2.1438
2019-04-03,-3.0928
2019-04-04,-0.6649
2019-04-05,-0.5355
2019-04-08,3.4993
2019-04-09,-3.5111
2019-04-10,-2.965
2019-04-11,-0.8333
2019-04-12,1.6806999999999999
2019-04-15,3.0303
2019-04-16,0.9358
2019-04-17,-3.3113
2019-04-18,0.5479
2019-04-22,5.4496
2019-04-23,-2.0672
2019-04-24,-1.0554
2019-04-25,-4.9333
2019-04-26,0.9818
2019-04-29,-1.8056
2019-04-30,0.1414
2019-05-01,-1.1299
2019-05-02,-5.2857
2019-05-03,0.3017
2019-05-06,3.609
2019-05-07,4.4993
2019-05-08,-4.1667
2019-05-09,-1.4493
2019-05-10,2.9412000000000003
2019-05-13,5.0
2019-05-14,-1.4966
2019-05-15,-5.663
2019-05-16,4.246
2019-05-17,-1.9663
2019-05-20,-2.7221
2019-05-21,5.7437000000000005
2019-05-22,-2.6462
2019-05-23,-3.1474
2019-05-24,8.5672
2019-05-28,5.3061
2019-05-29,-2.3256
2019-05-30,6.4815
2019-05-31,4.9689
2019-06-03,-1.4201
2019-06-04,-2.6411
2019-06-05,2.9593
2019-06-06,-1.1976
2019-06-07,3.6364
2019-06-10,2.6901
2019-06-11,-0.4556
2019-06-12,-0.3432
2019-06-13,2.9851
2019-06-14,-9.699
2019-06-17,2.716
2019-06-18,-0.3606
2019-06-19,4.1013
2019-06-20,8.343
2019-06-21,6.8449
2019-06-24,-2.6026
2019-06-25,-4.2138
2019-06-26,1.9313
2019-06-27,3.6842
2019-06-28,0.4061
2019-07-01,6.1678
2019-07-02,6.6667
2019-07-03,4.9107
2019-07-05,3.4894
2019-07-08,0.4112
2019-07-09,9.2547
2019-07-10,-1.5742
2019-07-11,-16.2224
2019-07-12,10.1818
2019-07-15,0.5776
2019-07-16,1.3946
2019-07-17,-2.3463
2019-07-18,0.1657
2019-07-19,-3.7221
2019-07-22,4.9828
2019-07-23,-1.8003
2019-07-24,2.1667
2019-07-25,-0.4894
2019-07-26,3.5246
2019-07-29,2.4545
2019-07-30,-0.4637
2019-07-31,0.9317
2019-08-01,-1.0769
2019-08-02,6.8429
2019-08-05,-0.5822
2019-08-06,-4.8316
2019-08-07,-1.3077
2019-08-08,2.8059
2019-08-09,-2.1986
2019-08-12,1.2403
2019-08-13,-0.536
2019-08-14,0.8468
2019-08-15,-0.7634
2019-08-16,2.0
2019-08-19,3.5445
2019-08-20,2.6948
2019-08-21,-0.7092
2019-08-22,-2.2143
2019-08-23,-0.6574
2019-08-26,-1.4706000000000001
2019-08-27,-3.5821
2019-08-28,8.3591
2019-08-29,0.0714
2019-08-30,0.9993
2019-09-03,2.1201
2019-09-04,3.737
2019-09-05,1.1341
2019-09-06,-7.058
2019-09-09,3.4067
2019-09-10,4.1867
2019-09-11,-0.6588
2019-09-12,1.3926
2019-09-13,1.0464
2019-09-16,4.5306999999999995
2019-09-17,5.7585
2019-09-18,-2.4005
2019-09-19,2.8194
2019-09-20,0.7001
2019-09-23,4.1715
2019-09-24,-2.6696
2019-09-25,-15.7143
2019-09-26,-3.8644
2019-09-27,-10.0141
2019-09-30,0.4702
2019-10-01,4.4462
2019-10-02,-1.1949
2019-10-03,-3.8548999999999998
2019-10-04,-3.3805
2019-10-07,0.0
2019-10-08,3.987
2019-10-09,-19.4053
2019-10-10,0.8738
2019-10-11,-1.2511999999999999
2019-10-14,3.8986
2019-10-15,-1.8761999999999999
2019-10-16,3.5373
2019-10-17,2.1237
2019-10-18,-1.4466999999999999
2019-10-21,3.211
2019-10-22,-3.0222
2019-10-23,3.483
2019-10-24,1.6829
2019-10-25,-4.7038
2019-10-28,-0.9141
2019-10-29,0.8303
2019-10-30,-1.9213
2019-10-31,-7.1828
2019-11-01,3.4171
2019-11-04,-4.3732
2019-11-05,-4.878
2019-11-06,4.9145
2019-11-07,-1.9348
2019-11-08,4.5691
2019-11-11,0.7944
2019-11-12,0.0
2019-11-13,-1.0836999999999999
2019-11-14,1.6932
2019-11-15,2.0568
2019-11-18,1.5354999999999999
2019-11-19,-0.4726
2019-11-20,-1.1396
2019-11-21,0.7685
2019-11-22,2.9552
2019-11-25,-4.1667
2019-11-26,-2.8019
2019-11-27,1.0934
2019-11-29,0.1967
2019-12-02,-0.2944
2019-12-03,-1.2795
2019-12-04,-2.1934
2019-12-05,6.524
2019-12-06,-0.1914
2019-12-09,-4.1227
2019-12-10,6.5
2019-12-11,1.9718
2019-12-12,4.0516
2019-12-13,-0.708
2019-12-16,4.4563
2019-12-17,-5.1195
2019-12-18,2.2482
2019-12-19,0.5277
2019-12-20,1.1374
2019-12-23,-3.2872
2019-12-24,-1.6995
2019-12-26,-3.0937
2019-12-27,-3.2864
2019-12-30,-2.4272
2019-12-31,-1.4925
2020-01-02,3.0303
2020-01-03,-0.3922
2020-01-06,4.3307
2020-01-07,3.7736
2020-01-08,-2.1818
2020-01-09,-1.3941
2020-01-10,-6.409
2020-01-13,3.424
2020-01-14,-0.3895
2020-01-15,-2.6393
2020-01-16,-0.502
2020-01-17,2.8254
2020-01-21,-0.1963
2020-01-22,-0.4916
2020-01-23,-4.4466
2020-01-24,5.5843
2020-01-27,-1.9588999999999999
2020-01-28,1.5984
2020-01-29,-0.295
2020-01-30,-1.3807
2020-01-31,0.6
2020-02-03,1.3917
2020-02-04,4.902
2020-02-05,-4.486
2020-02-06,-1.4677
2020-02-07,-1.0924
2020-02-10,1.4056
2020-02-11,2.7723
2020-02-12,0.289
2020-02-13,0.8646
2020-02-14,-1.1429
2020-02-18,-2.4085
2020-02-19,-1.1846
2020-02-20,13.986
2020-02-21,-9.1148
2020-02-24,-0.7715
2020-02-25,-2.0408
2020-02-26,0.9921
2020-02-27,-6.6798
2020-02-28,-7.5789
2020-03-02,5.467
2020-03-03,-4.1037
2020-03-04,6.6441
2020-03-05,-1.6895
2020-03-06,-2.2556
2020-03-09,-4.8593
2020-03-10,1.0649
2020-03-11,-2.4
2020-03-12,-13.9344
2020-03-13,2.7211
2020-03-16,-9.6689
2020-03-17,0.4399
2020-03-18,-1.0219
2020-03-19,3.2448
2020-03-20,-1.7143000000000002
2020-03-23,-6.5407
2020-03-24,-2.6439
2020-03-25,7.6677
2020-03-26,5.3412
2020-03-27,0.5634
2020-03-30,0.2801
2020-03-31,1.8155999999999999
2020-04-01,-0.5487
2020-04-02,-5.2414
2020-04-03,0.0
2020-04-06,3.9301
2020-04-07,0.7003
2020-04-08,-0.8345
2020-04-09,5.1893
2020-04-13,2.9333
2020-04-14,4.2746
2020-04-15,-4.4719999999999995
2020-04-16,-4.0312
2020-04-17,-2.439
2020-04-20,4.1667
2020-04-21,-2.9333
2020-04-22,-0.4121
2020-04-23,-0.6897
2020-04-24,-1.25
2020-04-27,9.9859
2020-04-28,1.2788
2020-04-29,-2.5253
2020-04-30,0.2591
2020-05-01,-1.4212
2020-05-04,6.9463
2020-05-05,5.0245
2020-05-06,0.5834
2020-05-07,5.5684000000000005
2020-05-08,4.9451
2020-05-11,-2.3037
2020-05-12,-0.1072
2020-05-13,-1.9313
2020-05-14,-5.7987
2020-05-15,-1.1614
2020-05-18,4.9354
2020-05-19,1.7917
2020-05-20,3.8504
2020-05-21,-0.3178
2020-05-22,-2.2317
2020-05-26,-7.3913
2020-05-27,5.6338
2020-05-28,1.2222
2020-05-29,-5.8178
2020-06-01,4.5455
2020-06-02,-1.2263
2020-06-03,4.9661
2020-06-04,-0.3226
2020-06-05,-0.7551
2020-06-08,0.2174
2020-06-09,11.3883
2020-06-10,-0.8763
2020-06-11,-1.9646
2020-06-12,0.1002
2020-06-15,0.0
2020-06-16,-1.1011
2020-06-17,-0.3036
2020-06-18,-6.7005
2020-06-19,-1.3058
2020-06-22,1.2128
2020-06-23,5.0109
2020-06-24,-4.1494
2020-06-25,-1.2446
2020-06-26,1.2603
2020-06-29,-0.4329
2020-06-30,-2.1739
2020-07-01,0.5556
2020-07-02,-0.1105
2020-07-06,0.0
2020-07-07,5.0885
2020-07-08,-4.8421
2020-07-09,-2.2124
2020-07-10,4.8643
2020-07-13,0.2157
2020-07-14,0.1076
2020-07-15,-1.6129
2020-07-16,-1.694
2020-07-17,1.7231999999999998
2020-07-20,0.765
2020-07-21,1.8437999999999999
2020-07-22,1.1715
2020-07-23,1.2631999999999999
2020-07-24,-0.8316
2020-07-27,1.782
2020-07-28,3.1926
2020-07-29,3.992
2020-07-30,-3.9347
2020-07-31,2.7972
