ticker,VRTY US Equity
2010-11-29,28.5714
2010-11-30,-11.1111
2010-12-01,12.5
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,-3.4722
2010-12-07,66.9065
2010-12-08,-10.3448
2010-12-09,-7.6923
2010-12-13,-16.6667
2010-12-14,0.0
2010-12-16,-10.0
2010-12-17,0.0
2010-12-20,-11.1111
2010-12-21,0.0
2010-12-22,12.5
2010-12-23,11.1111
2010-12-29,-1.875
2011-01-03,10.828
2011-01-05,-8.046
2011-01-07,20.0
2011-01-10,-4.1667
2011-01-11,-4.3478
2011-01-12,1.7045
2011-01-13,16.2011
2011-01-14,-3.8462
2011-01-18,-20.0
2011-01-19,-1.25
2011-01-24,-29.1139
2011-01-25,0.0
2011-01-26,-14.2857
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,-33.3333
2011-02-01,-7.8125
2011-02-02,-1.6949
2011-02-03,-8.6207
2011-02-04,-9.434
2011-02-07,-16.6667
2011-02-08,40.0
2011-02-09,5.3571
2011-02-10,57.6271
2011-02-11,-2.1505
2011-02-14,-35.1648
2011-02-15,-8.4746
2011-02-16,18.5185
2011-02-17,0.0
2011-02-18,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,46.875
2011-03-01,-17.0213
2011-03-02,2.5641
2011-03-03,17.5
2011-03-04,-14.8936
2011-03-07,-20.0
2011-03-08,7.8125
2011-03-09,-15.942
2011-03-10,0.0
2011-03-11,24.1379
2011-03-14,11.1111
2011-03-15,-10.0
2011-03-17,-11.1111
2011-03-18,0.0
2011-03-21,-12.5
2011-03-22,14.2857
2011-03-23,-25.0
2011-03-24,16.6667
2011-03-25,-14.2857
2011-03-28,4.1667
2011-03-29,-16.0
2011-03-30,14.2857
2011-03-31,0.0
2011-04-01,-6.25
2011-04-04,0.0
2011-04-05,6.6667
2011-04-06,56.25
2011-04-07,14.6667
2011-04-08,2.3256
2011-04-11,0.0
2011-04-12,-29.5455
2011-04-13,-6.4516
2011-04-14,-3.4483
2011-04-18,-10.7143
2011-04-19,0.0
2011-04-20,-4.0
2011-04-21,10.4167
2011-04-25,-28.3019
2011-04-26,26.3158
2011-04-27,104.1667
2011-04-28,-5.102
2011-04-29,-27.957
2011-05-02,-7.4627
2011-05-03,-6.4516
2011-05-04,6.8966
2011-05-05,3.2258
2011-05-06,-25.0
2011-05-09,-12.5
2011-05-10,-9.5238
2011-05-11,10.526299999999999
2011-05-12,71.4286
2011-05-13,-33.3333
2011-05-16,-10.4167
2011-05-17,6.9767
2011-05-18,-8.6957
2011-05-19,2.3810000000000002
2011-05-20,18.6047
2011-05-23,245.098
2011-05-24,-36.3636
2011-05-25,7.1429
2011-05-26,-6.6667
2011-05-27,35.7143
2011-05-31,-50.6579
2011-06-01,28.0
2011-06-02,6.25
2011-06-03,25.4902
2011-06-06,-14.8438
2011-06-07,37.6147
2011-06-08,-24.0
2011-06-09,14.0351
2011-06-10,14.6154
2011-06-13,7.3826
2011-06-14,10.0
2011-06-15,-9.0909
2011-06-16,0.0
2011-06-17,8.125
2011-06-20,-12.1387
2011-06-21,-3.9474
2011-06-22,-13.6986
2011-06-23,-4.7619
2011-06-24,-4.1667
2011-06-27,-2.6087
2011-06-28,-16.0714
2011-06-29,-6.383
2011-06-30,-18.1818
2011-07-01,0.0
2011-07-05,33.3333
2011-07-06,-28.125
2011-07-07,-7.2464
2011-07-08,3.125
2011-07-11,-7.5758
2011-07-12,-3.2787
2011-07-13,49.1525
2011-07-14,6.8182
2011-07-15,0.0
2011-07-18,-14.8936
2011-07-19,-10.0
2011-07-20,-8.3333
2011-07-21,-6.0606
2011-07-22,-1.6129
2011-07-25,-21.3115
2011-07-26,10.4167
2011-07-27,-13.2075
2011-07-28,10.8696
2011-07-29,5.8824
2011-08-01,-16.6667
2011-08-02,6.6667
2011-08-03,33.3333
2011-08-04,20.3125
2011-08-05,-6.4935
2011-08-08,-4.1667
2011-08-09,-2.8986
2011-08-10,0.0
2011-08-11,-8.9552
2011-08-12,9.8361
2011-08-15,-1.4925
2011-08-16,-6.0606
2011-08-17,3.2258
2011-08-18,-4.6875
2011-08-19,4.918
2011-08-22,-12.5
2011-08-23,14.2857
2011-08-24,-17.1875
2011-08-25,11.3208
2011-08-26,32.2034
2011-08-29,-1.2821
2011-08-30,-2.5974
2011-08-31,-14.6667
2011-09-01,7.8125
2011-09-02,-2.8986
2011-09-06,-4.4776
2011-09-07,-15.625
2011-09-08,18.5185
2011-09-09,-3.125
2011-09-12,-1.6129
2011-09-13,1.6393
2011-09-14,-1.6129
2011-09-15,0.0
2011-09-16,26.2295
2011-09-19,1.2987
2011-09-20,2.5641
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,20.0
2011-09-26,2.0833
2011-09-27,6.1224
2011-09-28,-18.2692
2011-09-29,-3.5294
2011-09-30,0.0
2011-10-03,-4.878
2011-10-04,-7.6923
2011-10-05,-2.7778
2011-10-06,-12.857099999999999
2011-10-07,4.918
2011-10-10,-17.1875
2011-10-11,0.0
2011-10-12,-28.3019
2011-10-13,21.0526
2011-10-14,-8.6957
2011-10-17,0.0
2011-10-18,7.1429
2011-10-19,0.0
2011-10-20,-22.2222
2011-10-21,0.0
2011-10-24,31.4286
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,4.3478
2011-10-28,4.1667
2011-10-31,-24.0
2011-11-01,-36.8421
2011-11-03,0.0
2011-11-04,20.8333
2011-11-07,-24.1379
2011-11-08,-18.1818
2011-11-09,-11.1111
2011-11-10,12.5
2011-11-11,-11.1111
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,-31.25
2011-11-17,18.1818
2011-11-18,0.0
2011-11-21,-15.3846
2011-11-22,18.1818
2011-11-23,0.0
2011-11-25,-23.0769
2011-11-28,30.0
2011-11-29,7.6923
2011-11-30,14.2857
2011-12-01,12.5
2011-12-02,-44.4444
2011-12-05,80.0
2011-12-06,377.7778
2011-12-07,-23.2558
2011-12-08,-30.303
2011-12-09,67.3913
2011-12-12,31.1688
2011-12-13,-17.8218
2011-12-14,-13.253
2011-12-15,11.1111
2011-12-16,7.5
2011-12-19,-9.3023
2011-12-20,-14.1026
2011-12-21,-4.4776
2011-12-22,-12.5
2011-12-23,14.2857
2011-12-27,20.3125
2011-12-28,3.8961
2011-12-29,7.5
2011-12-30,-4.6512
2012-01-03,4.878
2012-01-04,17.4419
2012-01-05,74.2574
2012-01-06,19.8864
2012-01-09,17.5355
2012-01-10,0.0
2012-01-11,-22.5806
2012-01-12,-7.2917
2012-01-13,12.3596
2012-01-17,5.5
2012-01-18,-11.8483
2012-01-19,31.7204
2012-01-20,-15.102
2012-01-23,-20.1923
2012-01-24,1.2048
2012-01-25,-11.3095
2012-01-26,-8.7248
2012-01-27,-4.4118
2012-01-30,-1.5385
2012-01-31,6.25
2012-02-01,3.6765
2012-02-02,13.4752
2012-02-03,-1.25
2012-02-06,-7.5949
2012-02-07,-5.4795
2012-02-08,4.3478
2012-02-09,-16.6667
2012-02-10,9.1667
2012-02-13,1.5267
2012-02-14,8.2707
2012-02-15,-2.0833
2012-02-16,-9.2199
2012-02-17,-7.8125
2012-02-21,-13.5593
2012-02-22,-19.6078
2012-02-23,17.0732
2012-02-24,8.3333
2012-02-27,7.6923
2012-02-28,-4.4643
2012-02-29,-10.2804
2012-03-01,-11.4583
2012-03-02,10.5882
2012-03-05,2.1277
2012-03-06,-6.25
2012-03-07,1.1111
2012-03-08,-5.4945
2012-03-09,4.6512
2012-03-12,4.4444
2012-03-13,-8.5106
2012-03-14,11.6279
2012-03-15,8.3333
2012-03-16,-12.5
2012-03-19,8.7912
2012-03-20,-11.1111
2012-03-21,-6.8182
2012-03-22,0.0
2012-03-23,1.2195
2012-03-26,-3.6145
2012-03-27,17.5
2012-03-28,2.1277
2012-03-29,-8.3333
2012-03-30,2.2727
2012-04-02,-5.5556
2012-04-03,9.4118
2012-04-04,3.2258
2012-04-05,-2.0833
2012-04-09,-6.383
2012-04-10,5.6818
2012-04-11,0.0
2012-04-12,-5.3763
2012-04-13,-5.6818
2012-04-16,-1.2048
2012-04-17,-9.7561
2012-04-18,-13.5135
2012-04-19,25.0
2012-04-20,-10.0
2012-04-23,-8.3333
2012-04-24,-6.0606
2012-04-25,-22.5806
2012-04-26,83.3333
2012-04-27,3.4091
2012-04-30,-29.6703
2012-05-01,-7.8125
2012-05-02,27.1186
2012-05-03,-18.6667
2012-05-04,27.8689
2012-05-07,-7.6923
2012-05-08,-4.1667
2012-05-09,1.4493
2012-05-10,-15.7143
2012-05-11,0.0
2012-05-14,13.5593
2012-05-15,-25.3731
2012-05-16,12.0
2012-05-17,10.7143
2012-05-21,-14.5161
2012-05-22,11.3208
2012-05-23,-23.7288
2012-05-24,24.4444
2012-05-25,-8.9286
2012-05-29,-11.7647
2012-05-30,-11.1111
2012-05-31,65.0
2012-06-01,-3.0303
2012-06-04,-9.375
2012-06-05,5.1724
2012-06-06,-18.0328
2012-06-07,0.0
2012-06-08,22.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,-11.4754
2012-06-14,0.0
2012-06-15,0.0
2012-06-18,-1.8519
2012-06-19,1.8868
2012-06-20,-7.4074
2012-06-21,-8.0
2012-06-22,-34.7826
2012-06-25,0.0
2012-06-26,6.6667
2012-06-27,6.25
2012-06-28,2.9412000000000003
2012-07-02,-8.5714
2012-07-03,18.75
2012-07-05,-23.6842
2012-07-06,37.931
2012-07-09,-12.5
2012-07-10,0.0
2012-07-11,37.1429
2012-07-12,20.8333
2012-07-13,5.1724
2012-07-16,-37.7049
2012-07-17,-10.526299999999999
2012-07-18,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,2.9412000000000003
2012-07-24,-8.5714
2012-07-25,-9.375
2012-07-26,-6.8966
2012-07-27,37.037
2012-07-30,0.0
2012-07-31,-35.1351
2012-08-01,25.0
2012-08-02,0.0
2012-08-03,-20.0
2012-08-06,33.3333
2012-08-07,0.0
2012-08-08,-15.625
2012-08-09,18.5185
2012-08-10,0.0
2012-08-13,-18.75
2012-08-14,34.6154
2012-08-15,60.0
2012-08-16,0.0
2012-08-17,-14.2857
2012-08-20,0.0
2012-08-21,0.0
2012-08-23,-20.8333
2012-08-24,5.2632
2012-08-27,32.5
2012-08-28,20.7547
2012-08-29,-4.6875
2012-08-30,-8.1967
2012-08-31,28.5714
2012-09-04,-11.1111
2012-09-05,-40.625
2012-09-06,-21.0526
2012-09-07,-10.0
2012-09-10,-3.7037
2012-09-11,0.0
2012-09-12,3.8462
2012-09-13,-3.7037
2012-09-14,-15.3846
2012-09-18,31.8182
2012-09-19,10.3448
2012-09-20,-31.25
2012-09-21,0.0
2012-09-24,-4.5455
2012-09-25,14.2857
2012-09-26,25.0
2012-09-27,-26.6667
2012-09-28,-4.5455
2012-10-01,-9.5238
2012-10-02,42.1053
2012-10-03,-18.5185
2012-10-04,-27.2727
2012-10-05,0.0
2012-10-08,18.75
2012-10-10,0.0
2012-10-11,-26.3158
2012-10-12,0.0
2012-10-15,-7.1429
2012-10-16,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-24,-15.3846
2012-10-25,18.1818
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,7.6923
2012-11-02,35.7143
2012-11-05,-5.2632
2012-11-06,5.5556
2012-11-07,-26.3158
2012-11-09,35.7143
2012-11-14,-26.3158
2012-11-15,57.1429
2012-11-19,-27.2727
2012-11-21,0.0
2012-11-26,-12.5
2012-11-27,-28.5714
2012-11-29,60.0
2012-11-30,-18.75
2012-12-04,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,38.4615
2012-12-12,-11.1111
2012-12-13,-12.5
2012-12-14,57.1429
2012-12-17,-13.6364
2012-12-19,-5.2632
2012-12-20,5.5556
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,10.526299999999999
2012-12-28,-23.8095
2012-12-31,0.0
2013-01-02,50.0
2013-01-03,-33.3333
2013-01-04,12.5
2013-01-07,33.3333
2013-01-08,8.3333
2013-01-09,115.3846
2013-01-10,48.2143
2013-01-11,38.5542
2013-01-14,55.6522
2013-01-15,-19.5531
2013-01-16,-18.0556
2013-01-17,0.0
2013-01-18,-16.9492
2013-01-22,-5.102
2013-01-23,39.7849
2013-01-24,0.7692
2013-01-25,-0.7634
2013-01-28,-1.5385
2013-01-29,-10.9375
2013-01-30,7.8947
2013-01-31,-13.0081
2013-02-01,4.6729
2013-02-04,0.0
2013-02-05,-9.8214
2013-02-06,-12.8713
2013-02-07,-2.2727
2013-02-08,0.0
2013-02-11,-23.2558
2013-02-12,-7.5758
2013-02-13,22.9508
2013-02-14,-21.3333
2013-02-15,62.7119
2013-02-19,3.125
2013-02-20,-3.0303
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,-8.3333
2013-02-27,27.2727
2013-02-28,-21.4286
2013-03-01,-30.6818
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,26.2295
2013-03-07,3.8961
2013-03-08,6.25
2013-03-11,-3.5294
2013-03-12,3.6585
2013-03-13,-2.3529
2013-03-14,-1.2048
2013-03-15,-2.439
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,-16.25
2013-03-21,0.0
2013-03-22,2.9851
2013-03-25,-2.8986
2013-03-26,2.9851
2013-03-27,18.8406
2013-03-28,-2.439
2013-04-01,-7.5
2013-04-02,8.1081
2013-04-03,2.5
2013-04-04,42.439
2013-04-05,1.3699
2013-04-08,-31.0811
2013-04-10,1.9607999999999999
2013-04-11,-3.8462
2013-04-12,-8.0
2013-04-15,-13.0435
2013-04-16,12.2031
2013-04-17,-10.1657
2013-04-18,-20.6325
2013-04-19,-12.5
2013-04-22,7.1429
2013-04-23,26.6667
2013-04-24,18.4211
2013-04-25,-10.1528
2013-04-26,1.9787
2013-04-29,33.394
2013-04-30,27.2727
2013-05-01,-9.0
2013-05-02,-5.8085
2013-05-03,-20.0
2013-05-08,14.5833
2013-05-09,-21.8182
2013-05-10,0.0
2013-05-13,2.3256
2013-05-14,18.1818
2013-05-15,-17.3077
2013-05-16,16.2791
2013-05-17,-14.0
2013-05-20,0.0
2013-05-21,-6.9767
2013-05-23,-17.5
2013-05-28,3.0303
2013-05-29,0.0
2013-05-30,17.647100000000002
2013-06-04,-17.5
2013-06-10,21.2121
2013-06-11,-7.5
2013-06-14,-10.8108
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,3.9394
2013-06-20,-3.7901
2013-06-21,6.0606
2013-06-24,5.7143
2013-06-25,-10.9966
2013-06-26,0.2088
2013-06-27,0.0
2013-06-28,-8.7879
2013-07-01,-0.3322
2013-07-02,-20.0
2013-07-03,70.8333
2013-07-05,-24.3902
2013-07-08,0.9677
2013-07-09,-0.9585
2013-07-11,-22.5806
2013-07-12,14.5833
2013-07-16,2.9091
2013-07-18,23.6749
2013-07-19,14.2857
2013-07-22,-2.5
2013-07-23,5.1282
2013-07-24,-24.1463
2013-07-25,12.5402
2013-07-26,-21.4286
2013-07-29,23.6364
2013-07-30,17.647100000000002
2013-07-31,0.0
2013-08-01,-15.0
2013-08-02,17.647100000000002
2013-08-05,-20.0
2013-08-06,3.125
2013-08-07,127.2727
2013-08-08,-22.0
2013-08-09,2.5641
2013-08-12,-25.0
2013-08-13,-6.6667
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,21.4286
2013-08-19,-21.5686
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,-7.5
2013-08-23,0.0
2013-08-26,5.4054
2013-08-27,-2.5641
2013-08-28,2.6316
2013-08-29,2.5641
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,7.5
2013-09-06,-13.9535
2013-09-09,5.4054
2013-09-10,2.5641
2013-09-11,-2.5
2013-09-12,71.7949
2013-09-13,-38.806
2013-09-16,21.9512
2013-09-17,-16.0
2013-09-18,0.0
2013-09-19,7.1429
2013-09-20,4.4444
2013-09-23,-14.8936
2013-09-24,2.5
2013-09-25,2.439
2013-09-26,0.0
2013-09-27,14.2857
2013-09-30,-16.6667
2013-10-02,12.5
2013-10-03,2.2222
2013-10-04,8.6957
2013-10-07,-9.8
2013-10-08,4.2406
2013-10-09,2.1005
2013-10-10,0.0
2013-10-11,10.4167
2013-10-14,-8.8679
2013-10-15,-0.207
2013-10-16,0.0
2013-10-17,1.6598000000000002
2013-10-18,0.2041
2013-10-21,-0.2037
2013-10-22,-2.0408
2013-10-23,4.1667
2013-10-24,2.0
2013-10-25,-1.9607999999999999
2013-10-28,0.0
2013-10-29,-4.0
2013-10-30,4.1667
2013-10-31,6.0
2013-11-01,1.8868
2013-11-04,0.0
2013-11-05,-7.4074
2013-11-06,-15.8
2013-11-08,21.1401
2013-11-11,0.0
2013-11-12,-17.647100000000002
2013-11-13,1.1905000000000001
2013-11-14,-1.1764999999999999
2013-11-15,-2.3064999999999998
2013-11-18,-2.5133
2013-11-20,-12.4688
2013-11-21,3.1417
2013-11-22,16.3032
2013-11-25,-12.857099999999999
2013-11-27,-1.0929
2013-12-02,-30.9392
2013-12-03,32.0
2013-12-04,21.2121
2013-12-05,-2.5
2013-12-06,23.0769
2013-12-09,-6.25
2013-12-10,-8.8889
2013-12-11,34.1463
2013-12-12,-27.25
2013-12-13,0.0
2013-12-16,12.4649
2013-12-17,-11.0833
2013-12-19,-7.5289
2013-12-20,4.2905
2013-12-23,6.252
2013-12-24,2.4848
2013-12-26,21.3744
2013-12-27,5.6495
2013-12-31,-15.3926
2014-01-02,-1.2887
2014-01-03,0.0
2014-01-07,-11.1111
2014-01-09,17.5
2014-01-10,-8.5106
2014-01-13,-13.9535
2014-01-14,-5.4054
2014-01-15,0.0
2014-01-16,8.857099999999999
2014-01-17,4.9869
2014-01-21,-17.375
2014-01-22,2.8744
2014-01-23,0.0
2014-01-24,-2.7941000000000003
2014-01-27,0.1513
2014-01-28,-0.1511
2014-01-29,-0.1891
2014-01-30,0.0
2014-01-31,3.2588
2014-02-03,-11.9266
2014-02-04,-10.0
2014-02-05,29.6296
2014-02-06,0.0
2014-02-07,-20.0
2014-02-10,7.1429
2014-02-11,-9.9583
2014-02-12,-0.0463
2014-02-13,7.3611
2014-02-14,-6.8995
2014-02-18,-7.3182
2014-02-19,-0.05
2014-02-21,0.0
2014-02-24,4.0
2014-02-26,-15.3846
2014-03-03,13.6364
2014-03-04,8.0
2014-03-05,11.1111
2014-03-06,-16.6667
2014-03-07,3.95
2014-03-10,15.4401
2014-03-11,0.0
2014-03-12,-16.6667
2014-03-13,0.0
2014-03-14,3.95
2014-03-17,34.632
2014-03-18,-25.6877
2014-03-19,0.0
2014-03-20,-3.8942
2014-03-21,0.05
2014-03-24,-8.0
2014-03-25,8.6413
2014-03-27,-19.4097
2014-03-28,4.2831
2014-03-31,0.0
2014-04-01,14.2857
2014-04-02,-4.1667
2014-04-03,-2.1739
2014-04-04,2.2222
2014-04-07,0.0
2014-04-08,-17.3913
2014-04-09,15.7895
2014-04-10,13.6364
2014-04-11,0.0
2014-04-14,-43.95
2014-04-15,64.1392
2014-04-16,4.2935
2014-04-17,-20.7921
2014-04-21,5.2632
2014-04-22,25.0
2014-04-23,-19.875
2014-04-24,-0.0624
2014-04-25,-19.9188
2014-04-29,43.4698
2014-04-30,-19.1304
2014-05-01,-0.5376
2014-05-02,0.5405
2014-05-05,0.0672
2014-05-06,2.1491
2014-05-07,15.6476
2014-05-08,-9.0392
2014-05-09,-10.0625
2014-05-12,27.7623
2014-05-13,-12.9725
2014-05-14,10.0
2014-05-15,59.0909
2014-05-16,34.2857
2014-05-19,-10.6383
2014-05-20,-8.3333
2014-05-21,1.2987
2014-05-22,-10.2564
2014-05-23,-5.7143
2014-05-27,3.0303
2014-05-28,2.9412000000000003
2014-05-29,-0.0357
2014-05-30,-14.2551
2014-06-02,16.3333
2014-06-03,-14.0401
2014-06-04,13.0
2014-06-05,5.8997
2014-06-06,8.6351
2014-06-09,0.0
2014-06-10,-10.2564
2014-06-11,25.7143
2014-06-12,-14.744299999999999
2014-06-13,30.6231
2014-06-16,-22.449
2014-06-17,-15.7895
2014-06-18,25.0
2014-06-19,12.5
2014-06-20,0.0
2014-06-23,-26.6667
2014-06-24,28.4848
2014-06-25,-17.4233
2014-06-26,8.5327
2014-06-27,2.6316
2014-06-30,2.5641
2014-07-01,-5.0
2014-07-02,-21.0197
2014-07-03,26.6139
2014-07-07,-10.526299999999999
2014-07-08,8.8235
2014-07-09,-1.3851
2014-07-10,-15.0394
2014-07-11,15.8065
2014-07-14,-16.4345
2014-07-15,0.0
2014-07-16,6.6667
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,-3.125
2014-07-23,-3.2661
2014-07-24,-16.5694
2014-07-25,15.9131
2014-07-28,-12.0259
2014-07-29,1.1269
2014-07-30,12.330400000000001
2014-07-31,-13.7373
2014-08-01,9.15
2014-08-04,0.3665
2014-08-05,-12.4144
2014-08-07,8.3377
2014-08-12,-7.6479
2014-08-13,-16.5885
2014-08-15,24.8205
2014-08-19,-15.958
2014-08-20,-4.7619
2014-08-21,0.0
2014-08-26,-10.0
2014-08-27,-16.6667
2014-08-28,13.3333
2014-08-29,17.647100000000002
2014-09-02,15.0
2014-09-03,-34.7283
2014-09-04,33.1391
2014-09-05,30.0188
2014-09-09,-42.2799
2014-09-10,33.25
2014-09-11,30.0188
2014-09-12,-23.0399
2014-09-15,-15.0625
2014-09-16,0.0
2014-09-17,-11.6998
2014-09-18,13.3333
2014-09-19,0.0
2014-09-23,-17.0588
2014-09-24,34.6631
2014-09-26,-15.8328
2014-09-30,0.1173
2014-10-01,-0.0781
2014-10-02,-9.3041
2014-10-06,-3.5345
2014-10-07,-7.0599
2014-10-08,-15.3846
2014-10-10,36.3636
2014-10-13,-26.6667
2014-10-14,0.0
2014-10-16,12.7273
2014-10-17,20.9677
2014-10-20,-26.6667
2014-10-21,54.5455
2014-10-24,-11.7647
2014-10-27,0.0
2014-10-28,-13.3333
2014-11-05,-0.0962
2014-11-07,34.5043
2014-11-11,-31.3059
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,-8.3333
2014-11-19,0.0
2014-11-20,9.0909
2014-11-21,-16.6667
2014-11-24,10.0
2014-11-28,-45.4545
2014-12-02,66.6667
2014-12-03,-25.0
2014-12-04,0.0
2014-12-05,-13.3333
2014-12-08,-7.6923
2014-12-09,8.3333
2014-12-10,-11.538499999999999
2014-12-11,-4.3478
2014-12-15,81.8182
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,-40.0
2014-12-19,-15.0
2014-12-22,-1.9607999999999999
2014-12-23,0.0
2014-12-29,-20.0
2014-12-30,47.5
2014-12-31,-33.8983
2015-01-02,28.2051
2015-01-06,-39.75
2015-01-08,12.8631
2015-01-12,17.647100000000002
2015-01-13,37.1875
2015-01-14,0.2278
2015-01-15,9.0909
2015-01-21,-33.125
2015-01-26,0.0
2015-01-30,44.5483
2015-02-02,-30.819
2015-02-13,49.5327
2015-02-17,-33.3333
2015-02-19,50.0
2015-02-23,-16.6667
2015-02-27,100.0
2015-03-03,3.0
2015-03-04,-2.9126
2015-03-06,-30.0
2015-03-11,0.0
2015-03-13,42.8571
2015-03-16,-30.0
2015-03-17,0.0
2015-03-19,0.0
2015-03-23,2.8571
2015-03-26,-6.25
2015-03-27,-8.1481
2015-03-30,121.7742
2015-03-31,-13.5455
2015-04-02,-47.8444
2015-04-08,4.8387
2015-04-09,0.0
2015-04-20,-4.6154
2015-04-23,0.0
2015-04-24,0.0
2015-04-30,0.0
2015-05-04,45.1613
2015-05-05,-30.0
2015-05-08,42.8571
2015-05-14,-33.3333
2015-05-19,0.0
2015-05-28,0.0
2015-06-02,15.0
2015-06-05,15.942
2015-06-08,-12.5
2015-06-09,-14.2857
2015-06-10,33.3333
2015-06-11,-25.0
2015-06-15,0.0
2015-06-17,0.0
2015-06-25,58.3333
2015-06-26,0.0
2015-06-29,-5.2632
2015-06-30,0.0
2015-07-01,5.5556
2015-07-06,-5.2632
2015-07-07,11.1111
2015-07-08,-10.0
2015-07-09,8.8889
2015-07-13,-13.2653
2015-07-15,15.2941
2015-07-17,-23.4694
2015-07-21,33.3333
2015-07-22,-30.0
2015-07-24,-14.2857
2015-07-27,0.0
2015-07-30,15.0
2015-08-05,-30.4348
2015-08-07,-31.25
2015-08-10,6.0606
2015-08-11,-28.2143
2015-08-14,99.005
2015-08-17,-30.0
2015-08-20,42.8571
2015-08-21,40.0
2015-08-24,-14.2857
2015-08-25,-16.6667
2015-08-28,0.0
2015-09-03,0.0
2015-09-08,40.0
2015-09-17,-28.5714
2015-09-18,0.0
2015-09-21,38.0
2015-09-22,1.4493
2015-09-23,-14.2857
2015-09-29,0.0
2015-09-30,-16.6667
2015-10-09,-20.0
2015-10-20,30.0
2015-11-02,5.7692
2015-11-18,-9.0909
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-30,6.0
2015-12-09,0.0
2015-12-10,-5.6604
2015-12-16,260.0
2015-12-17,-58.5069
2015-12-18,-6.2762
2015-12-22,-35.7143
2015-12-28,0.0
2016-01-13,11.1111
2016-01-19,10.0
2016-01-26,-27.2727
