ticker,UNTN US Equity
2001-03-20,0.0
2001-03-27,-1.3699
2001-04-02,4.1667
2001-04-04,-0.6897
2001-04-16,-3.3333
2001-04-17,-0.1149
2001-04-20,-0.1151
2001-05-01,2.0737
2001-05-03,-6.8849
2001-05-04,12.1212
2001-05-07,-2.7027
2001-05-09,-5.5556
2001-05-11,-2.9412000000000003
2001-05-15,9.0909
2001-05-17,-5.0
2001-05-18,4.6784
2001-05-30,-2.2346
2001-05-31,-1.8286
2001-06-04,0.0
2001-06-07,1.2806
2001-06-20,-3.5632
2001-06-25,3.6949
2001-06-27,-3.4483
2001-06-28,7.1429
2001-07-05,-6.6667
2001-07-13,4.1667
2001-07-17,2.8571
2001-07-24,0.0
2001-08-02,-5.7778
2001-08-13,8.4906
2001-08-15,-8.1522
2001-08-16,8.8757
2001-08-24,0.0
2001-09-18,-4.8913
2001-09-19,2.8571
2001-09-21,0.0
2001-09-24,-1.1111
2001-10-03,-2.1348
2001-10-05,-0.1148
2001-10-09,0.0
2001-10-12,0.0
2001-10-16,0.2299
2001-10-19,0.344
2001-10-23,2.2857
2001-10-24,0.5587
2001-10-29,-4.3333
2001-10-30,5.6911000000000005
2001-11-08,-5.3846
2001-12-11,1.7422
2001-12-13,3.8813
2001-12-14,-1.0989
2001-12-17,-2.6667
2001-12-21,-2.8539
2001-12-27,3.4078
2001-12-31,-4.4318
2002-01-09,8.2045
2002-01-14,-1.0989
2002-01-16,-2.7778
2002-01-17,4.5714
2002-01-24,1.0929
2002-01-25,-2.7027
2002-01-28,0.0
2002-01-30,1.6667
2002-02-15,0.5464
2002-02-26,0.0
2002-03-06,4.3478
2002-03-07,0.5208
2002-03-08,0.5181
2002-03-11,0.0
2002-03-12,0.0
2002-03-14,-0.2062
2002-03-15,0.2066
2002-03-22,0.5155
2002-03-25,-2.5641
2002-04-03,2.6211
2002-04-08,12.3192
2002-04-10,7.9812
2002-04-11,0.8696
2002-04-19,1.2931
2002-04-22,0.0
2002-04-26,0.0
2002-04-29,-8.5021
2002-05-02,9.2922
2002-05-03,-8.5106
2002-05-07,0.0
2002-05-08,-3.7209
2002-05-13,6.2802
2002-05-14,-6.8182
2002-05-15,2.439
2002-05-20,2.3810000000000002
2002-05-24,-4.5581
2002-05-28,4.4834
2002-05-30,-4.291
2002-06-04,0.0
2002-06-06,0.0
2002-06-13,4.7758
2002-06-28,0.0
2002-07-11,-2.3163
2002-07-15,0.0857
2002-07-16,0.0
2002-07-22,3.4253
2002-07-24,-7.7277000000000005
2002-07-30,7.1785
2002-08-09,-0.9302
2002-08-13,5.6338
2002-08-19,-2.2222
2002-08-27,2.2727
2002-08-28,-3.9111000000000002
2002-08-29,3.6078
2002-09-03,4.0179
2002-09-10,-6.0858
2002-09-16,1.4532
2002-09-18,-2.2523
2002-09-19,4.1475
2002-09-24,2.5664
2002-09-25,-0.7765
2002-09-26,0.6957
2002-09-30,-1.5544
2002-10-01,5.2632
2002-10-02,0.3333
2002-10-03,2.5747999999999998
2002-10-04,1.5385
2002-10-08,-1.9059
2002-10-09,9.7472
2002-10-10,-0.8148
2002-10-11,0.8215
2002-10-15,-0.3704
2002-10-16,2.6022
2002-10-17,0.0
2002-10-18,-3.6231999999999998
2002-10-21,0.7519
2002-10-22,3.3582
2002-10-23,1.083
2002-10-24,-0.5
2002-10-25,-0.5743
2002-10-28,-2.3827
2002-10-29,2.4408
2002-11-05,-2.5271
2002-11-07,0.0
2002-11-08,2.5852
2002-11-14,-2.52
2002-11-18,0.2222
2002-11-22,-0.3695
2002-11-25,-1.7062
2002-11-27,0.1434
2002-12-02,5.6598
2002-12-05,-6.5621
2002-12-06,0.7634
2002-12-10,-1.3636
2002-12-12,-0.1536
2002-12-13,1.3846
2002-12-17,-2.6555
2002-12-18,-0.2338
2002-12-23,3.0469
2002-12-26,-5.9894
2002-12-31,-6.129
2003-01-02,0.1718
2003-01-06,0.7719
2003-01-07,5.3617
2003-01-08,-3.0695
2003-01-09,0.0
2003-01-13,-2.075
2003-01-15,19.5643
2003-01-16,0.0
2003-01-28,-5.1957
2003-01-29,3.979
2003-02-04,-9.7473
2003-02-14,12.0
2003-02-24,-10.0
2003-02-25,7.1429
2003-02-27,1.5556
2003-02-28,-3.7929
2003-03-14,6.141
2003-03-20,-0.1429
2003-03-25,0.1431
2003-03-26,0.0
2003-03-27,0.0
2003-03-31,-6.7301
2003-04-01,-1.9607999999999999
2003-04-07,0.4
2003-04-11,3.5857
2003-04-30,7.6923
2003-05-01,-7.1429
2003-05-06,7.6923
2003-05-14,0.0
2003-05-15,-1.0714
2003-05-21,1.8051
2003-06-03,-0.7092
2003-06-06,0.0
2003-06-09,1.2857
2003-06-16,-3.3145
2003-06-17,2.8446
2003-06-19,-0.7092
2003-06-25,0.0
2003-07-10,-0.7143
2003-07-11,6.1151
2003-07-15,-3.3898
2003-07-16,-4.8421
2003-07-18,5.0885
2003-07-25,2.1053
2003-07-28,-1.7182
2003-08-04,0.3497
2003-08-05,0.0
2003-08-06,0.0697
2003-08-11,1.8801999999999999
2003-08-12,-0.2051
2003-08-13,1.0274
2003-08-14,-7.322
2003-08-15,3.1456
2003-08-18,0.0709
2003-08-20,2.2679
2003-08-22,-2.5641
2003-08-29,-1.138
2003-09-03,1.7986
2003-09-05,-1.7668
2003-09-10,0.0
2003-09-23,4.3165
2003-09-26,-4.1379
2003-09-29,0.0
2003-09-30,3.9568
2003-10-01,0.0692
2003-10-03,0.2766
2003-10-06,2.5517
2003-10-07,0.0672
2003-10-09,1.1425
2003-10-14,-1.5282
2003-10-16,0.0
2003-10-22,6.2753
2003-10-23,-3.0476
2003-10-29,1.7747000000000002
2003-11-04,2.9535
2003-11-05,1.5625
2003-11-06,6.1538
2003-11-07,1.3913
2003-11-10,0.972
2003-11-11,0.1699
2003-11-17,7.3488
2003-11-19,-1.7378
2003-11-24,-1.6613
2003-11-26,0.0
2003-12-02,2.1798
2003-12-03,-0.3733
2003-12-04,3.0514
2003-12-10,-4.5662
2003-12-12,-2.1828
2003-12-17,-2.6155
2003-12-18,0.1143
2003-12-22,-1.1416
2003-12-23,-3.291
2003-12-24,1.4925
2003-12-26,-3.1176
2003-12-29,8.0753
2003-12-30,-9.1011
2004-01-05,5.5624
2004-01-14,6.4988
2004-01-16,-1.9186
2004-01-20,9.2988
2004-01-21,0.0
2004-01-22,-2.5641
2004-01-23,2.6316
2004-01-29,0.6154
2004-01-30,0.0
2004-02-05,-8.2518
2004-02-06,5.5497
2004-02-10,-2.6316
2004-02-18,2.7027
2004-03-02,-4.8421
2004-03-08,5.0885
2004-03-12,-5.2632
2004-03-16,5.5556
2004-03-17,0.0
2004-04-06,2.7361
2004-04-15,-2.0888
2004-04-16,-0.8
2004-04-19,0.6989
2004-04-20,-1.3348
2004-04-26,-2.5433
2004-05-07,1.166
2004-05-10,-3.9516999999999998
2004-05-11,-2.8571
2004-05-12,-1.5882
2004-05-17,1.6139000000000001
2004-06-07,2.7058999999999997
2004-06-08,0.2291
2004-06-09,0.0
2004-06-14,-5.7143
2004-06-15,6.0606
2004-06-17,1.2570999999999999
2004-06-18,6.8284
2004-06-25,0.3698
2004-06-28,-6.5789
2004-06-30,3.7746
2004-07-07,1.6287
2004-07-13,6.8376
2004-07-20,-1.6
2004-07-22,-8.1809
2004-07-23,-3.1544
2004-08-02,-4.0
2004-08-03,2.0833
2004-08-06,0.5831
2004-08-09,-3.8261
2004-08-13,3.9783
2004-08-20,0.0
2004-08-27,0.2899
2004-09-02,1.7341
2004-09-03,1.7045
2004-09-07,-0.2793
2004-09-08,4.4818
2004-09-14,-2.1448
2004-09-23,2.6301
2004-09-24,2.7763
2004-09-28,-5.4545
2004-09-30,7.2527
2004-10-01,-2.6639
2004-10-04,5.2632
2004-10-05,-0.5
2004-10-14,0.5025
2004-10-28,1.25
2004-11-09,-5.6296
2004-11-18,-4.5003
2004-11-23,12.4384
2004-11-24,0.9211
2004-12-03,-1.0092
2004-12-08,-1.0683
2004-12-13,-4.2454
2004-12-14,5.5098
2004-12-23,-9.2533
2004-12-28,6.2171
2004-12-29,3.7975
2005-01-07,-4.0
2005-01-11,0.0051
2005-01-19,1.2144
2005-02-01,-3.1124
2005-02-08,1.8135
2005-02-09,-1.0178
2005-02-14,1.0283
2005-02-17,-2.5445
2005-02-22,0.5222
2005-03-09,1.8700999999999999
2005-03-11,-4.0745
2005-03-18,-0.0585
2005-03-21,6.6489
2005-03-23,-3.6908
2005-03-28,-3.4127
2005-03-29,-0.0054
2005-03-31,2.1918
2005-04-01,-0.4826
2005-04-05,2.3707
2005-04-06,-5.2632
2005-04-13,1.4444
2005-04-14,13.965
2005-04-15,1.8740999999999999
2005-04-18,-0.7075
2005-04-19,-1.0451
2005-04-21,1.7763
2005-04-22,-2.1698
2005-04-25,-2.8447
2005-04-26,0.8933
2005-04-27,3.2956
2005-04-29,0.1429
2005-05-02,-1.9496
2005-05-03,0.485
2005-05-04,1.3514
2005-05-05,-1.3286
2005-05-10,1.3465
2005-05-11,-0.3333
2005-05-12,0.3344
2005-05-13,0.0
2005-05-16,2.0952
2005-05-17,0.2799
2005-05-18,0.0
2005-05-23,-1.7208999999999999
2005-05-27,0.3786
2005-06-02,1.3673
2005-06-03,1.1628
2005-06-13,-1.1494
2005-06-14,0.0
2005-06-17,0.0
2005-06-21,2.093
2005-06-23,-3.3713
2005-07-06,2.5460000000000003
2005-07-07,0.2299
2005-07-08,0.2294
2005-07-13,-2.1053
2005-07-14,0.0
2005-07-19,0.5143
2005-07-20,0.2326
2005-07-22,0.0
2005-07-25,1.8561
2005-07-26,-1.3667
2005-07-28,0.0
2005-08-03,0.1848
2005-08-12,-1.1065
2005-08-17,0.5128
2005-08-22,0.6494
2005-08-24,-0.8756
2005-08-25,-1.2086999999999999
2005-09-06,1.1764999999999999
2005-09-09,0.0
2005-09-15,-1.1628
2005-09-20,2.3529
2005-09-21,0.0
2005-09-26,-1.1494
2005-09-28,0.6977
2005-09-30,0.4619
2005-10-03,-0.8736
2005-10-05,0.0
2005-10-07,0.2783
2005-10-12,0.1388
2005-10-13,0.0
2005-10-18,-0.6928
2005-10-19,-1.5814
2005-10-21,2.741
2005-10-27,0.92
2005-10-28,-0.6928
2005-11-01,-0.1744
2005-11-14,-1.0575
2005-12-06,0.0
2005-12-14,-6.7844
2005-12-16,4.1376
2005-12-19,0.5266
2006-01-11,1.1905000000000001
2006-01-19,5.8824
2006-01-20,-5.1111
2006-01-23,0.2342
2006-01-26,0.6075
2006-01-27,-0.2322
2006-01-30,0.0
2006-02-02,2.4209
2006-02-07,1.8182
2006-02-21,-4.0179
2006-03-01,0.2326
2006-03-22,0.0
2006-03-23,0.0
2006-04-18,1.8475000000000001
2006-04-19,2.3256
2006-04-20,18.1818
2006-04-21,0.0
2006-05-04,-5.7692
2006-05-05,0.0
2006-06-08,-4.0816
2006-06-26,0.4255
2006-08-16,-2.5423999999999998
2006-08-17,0.0
2006-09-01,-4.7391
2006-09-06,-1.8713
2006-09-07,0.0
2006-09-29,0.0
2006-11-09,2.093
2007-01-23,0.2278
2007-01-26,-4.3182
2007-02-14,0.0
2007-04-02,11.4014
2007-04-10,-8.6957
2007-04-19,0.0
2007-04-23,9.5238
2007-06-21,-4.3478
2007-08-16,-4.5455
2007-09-05,0.0
2007-10-08,0.0
2007-10-17,0.0
2007-10-22,0.0
2007-11-05,0.0
2007-11-19,0.0
2008-01-09,-9.7619
2008-02-29,-2.3747
2008-06-03,2.5499
2008-07-02,-1.3514
2008-07-03,0.0
2008-07-24,-1.3699
2008-07-31,0.0
2008-08-13,-5.5556
2008-09-18,-5.8824
2008-09-25,-22.5
2008-09-26,20.9677
2008-11-14,-10.0
2008-11-20,-3.7037
2009-02-20,0.0
2009-05-06,-12.2107
2009-05-21,11.3636
2009-06-03,-2.0408
2009-06-04,0.0
2009-07-17,0.0
2009-07-27,33.3333
2009-08-03,56.25
2009-08-07,0.0
2009-09-21,-49.52
2009-09-22,4.9921
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,0.0
2009-11-02,0.0
2009-11-04,-1.8868
2009-12-03,0.0
2010-01-19,0.0
2010-05-21,5.8307
2010-07-27,0.3774
2010-08-03,0.0
2010-08-05,-2.2556
2010-08-24,-12.6923
2011-01-24,14.5374
2011-02-25,3.8462
2011-04-06,-0.0769
2011-04-14,0.0
2011-05-03,0.0
2011-05-04,-3.8462
2011-06-13,6.0
2011-10-17,-5.6604
2011-12-09,-12.0
2011-12-27,-4.5455
2012-01-04,-2.3810000000000002
2012-01-10,-1.9512
2012-02-15,-5.4726
2012-02-21,5.2632
2012-02-29,5.0
2012-03-26,4.7619
2012-04-24,-8.1818
2012-04-25,1.4851
2012-05-14,3.5897
2012-05-22,12.2772
2012-08-03,5.8201
2012-08-10,14.5833
2012-09-24,-12.0
2012-10-15,-2.0661
2012-11-02,7.5949
2012-11-13,-5.8824
2012-12-27,0.0
2013-03-11,8.3333
2013-03-13,15.3846
2013-04-03,-11.3793
2013-07-16,-1.5564
2013-07-17,0.0
2013-09-27,2.7668
2013-10-07,3.4615
2013-10-08,-3.3457
2013-10-23,0.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-07,0.0
2013-11-15,0.0
2013-12-12,0.0
2013-12-13,-0.0769
2013-12-17,0.077
2013-12-18,0.2308
2014-03-24,8.9793
2014-04-03,-2.1898
2014-04-21,5.9701
2014-04-22,0.0
2014-05-02,0.0
2014-05-09,-3.169
2014-05-16,9.0909
2014-09-04,-0.3333
2014-09-05,0.0
2014-09-22,-4.6823
2014-09-24,0.3509
2014-10-03,-0.6643
2014-10-06,3.4847
2014-10-08,0.0
2014-10-10,2.3129
2014-11-05,0.0665
2014-12-03,0.6645
2015-01-09,0.6601
2015-01-13,8.1967
2015-01-20,1.1515
2015-01-21,-1.1384
2015-01-26,0.9697
2015-01-27,-0.9604
2015-01-28,-4.5455
2015-01-29,1.5873
2015-02-06,0.0
2015-03-17,1.5625
2015-03-20,1.5385
2015-04-13,3.1895
2015-04-27,3.0303
2015-04-28,0.0
2015-05-08,5.8824
2015-06-03,0.0
2015-06-05,0.0
2015-07-10,2.7778
2015-09-21,0.0
2015-09-28,0.0
2015-10-08,-4.0541
2015-10-13,0.0
2015-10-27,1.4085
2015-11-17,-1.3889
2015-12-09,1.4085
2015-12-21,0.0
2015-12-22,0.0
2015-12-30,-1.3889
2016-01-07,0.0
2016-01-20,0.0563
2016-01-26,0.2252
2016-01-28,1.1236
2016-02-03,0.0
2016-03-29,2.7778
2016-04-29,0.1112
2016-05-17,0.0
2016-08-29,0.2778
2016-08-30,3.8781
2016-10-18,-3.7333
2016-11-14,3.8781
2016-11-23,0.0
2016-12-07,0.0
2016-12-08,1.3333
2017-01-03,0.5789
2017-01-19,2.0408
2017-01-27,2.0513
2017-01-30,0.5025
2017-02-23,0.5
2017-02-27,-2.5871
2017-03-07,2.6558
2017-03-09,0.0
2017-03-10,0.7463
2017-03-15,3.7037
2017-03-17,-3.3333
2017-03-22,0.9852
2017-03-23,0.0
2017-04-10,2.654
2017-05-03,0.0
2017-05-16,0.4878
2017-05-17,-2.4272
2017-05-22,0.0
2017-05-24,1.99
2017-05-25,0.0
2017-06-02,0.0
2017-06-16,0.0
2017-06-20,0.0
2017-06-26,2.6829
2017-07-17,0.9501
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-31,0.0
2017-08-01,-0.856
2017-08-02,-0.3232
2017-09-20,1.1905000000000001
2017-10-19,-0.2353
2017-11-07,0.2358
2017-11-09,0.4706
2017-11-15,0.7026
2017-11-16,0.0
2017-11-20,-2.093
2017-11-21,0.2375
2017-12-21,2.3697
2018-01-04,0.0
2018-01-11,1.1574
2018-01-23,-2.0595
2018-02-02,-0.6542
2018-02-09,-0.7526
2018-02-26,-0.4739
2018-03-20,-0.2381
2018-04-04,7.7413
2018-04-12,0.5002
2018-04-18,-0.4977
2018-04-19,0.0
2018-04-20,0.0
2018-04-27,0.0
2018-05-01,0.4548
2018-05-03,-0.4074
2018-05-04,0.0
2018-05-07,0.0
2018-05-09,0.4091
2018-05-10,-0.4074
2018-05-17,0.4091
2018-05-21,-0.3169
2018-05-22,0.0
2018-06-20,0.1817
2018-07-13,0.8613
2018-07-17,0.0
2018-07-18,3.1461
2018-07-20,0.2179
2018-07-24,-4.0435
2018-08-09,4.2139
2018-10-02,-3.5652
2018-10-16,-1.1271
2018-11-19,-1.9562
2018-11-26,-0.0047
2018-11-29,1.3953
2018-11-30,0.9174
2018-12-03,3.4091
2018-12-04,-3.2967
2018-12-06,0.0
2018-12-20,-2.5
2018-12-24,-0.9324
2018-12-26,-1.1764999999999999
2019-01-14,0.0
2019-02-05,0.0
2019-02-13,2.3810000000000002
2019-02-15,2.3256
2019-02-28,-2.2727
2019-04-08,-1.6229
2019-04-16,6.7443
2019-04-22,0.0
2019-04-25,-0.9091
2019-05-28,36.6055
2019-05-30,-18.7374
2019-06-18,-9.9174
2019-07-09,3.211
2019-08-07,6.6667
2019-08-14,-7.9167
2019-09-19,4.0724
2019-10-17,2.1739
2019-10-23,2.1277
2019-10-29,1.0417
2019-11-15,-1.0309
2019-11-25,0.0
2019-12-04,-0.9583
2019-12-05,-3.2394
2019-12-09,0.2174
2019-12-10,0.0
2019-12-19,0.8677
2019-12-30,-0.4301
2019-12-31,0.0864
2020-01-13,3.5822000000000003
2020-01-15,-3.3333
2020-02-06,1.2931
2020-02-11,-1.1489
2020-02-24,-3.5299
2020-03-04,-6.0241
2020-03-09,-0.2849
2020-03-12,-4.2381
2020-03-17,-9.2491
2020-03-18,-6.7945
2020-03-24,-5.9965
2020-04-06,3.6948
2020-04-14,6.2493
2020-04-16,0.0
2020-04-17,0.0
2020-04-22,2.9412000000000003
2020-04-24,1.4285999999999999
2020-04-29,1.4085
2020-04-30,0.0
2020-05-04,0.0
2020-05-08,0.0
2020-05-20,-2.7778
2020-05-21,-1.7143000000000002
2020-05-27,1.6279
2020-05-28,-0.1716
2020-05-29,0.1719
2020-06-01,0.1144
2020-06-05,2.8571
2020-06-08,0.0
2020-06-10,0.7772
2020-06-11,-3.3622
2020-06-22,1.255
2020-06-24,-3.9436999999999998
2020-06-30,2.346
2020-07-09,-2.5788
2020-07-17,0.0
2020-07-28,0.0
