ticker,SLAB US Equity
2000-08-16,3.7594
2000-08-17,-5.7971
2000-08-18,3.0769
2000-08-21,-2.9851
2000-08-22,-4.4231
2000-08-23,-3.6217
2000-08-24,0.2088
2000-08-25,1.5625
2000-08-28,2.2564
2000-08-29,-0.5015
2000-08-30,-1.6129
2000-08-31,-1.0246
2000-09-01,1.2422
2000-09-05,-1.4315
2000-09-06,-1.2448
2000-09-07,2.3109
2000-09-08,-4.7228
2000-09-11,-4.5259
2000-09-12,-0.2257
2000-09-13,-1.81
2000-09-14,1.3825
2000-09-15,0.2273
2000-09-18,-7.9365
2000-09-19,-4.9261
2000-09-20,1.2953000000000001
2000-09-21,1.5345
2000-09-22,-11.838799999999999
2000-09-25,-1.7143000000000002
2000-09-26,-6.9767
2000-09-27,-2.5
2000-09-28,9.2949
2000-09-29,-3.8123
2000-10-02,-7.9268
2000-10-03,-7.1192
2000-10-04,11.2299
2000-10-05,0.3205
2000-10-06,-1.5974
2000-10-09,3.8961
2000-10-10,4.0625
2000-10-11,-4.8048
2000-10-12,-11.987400000000001
2000-10-13,11.1111
2000-10-16,-0.6452
2000-10-17,-6.4935
2000-10-18,-14.4097
2000-10-19,-3.854
2000-10-20,1.6878
2000-10-23,-3.527
2000-10-24,-4.7312
2000-10-25,-20.5418
2000-10-26,27.8409
2000-10-27,-2.6667
2000-10-30,-7.5342
2000-10-31,10.8642
2000-11-01,8.2405
2000-11-02,5.3498
2000-11-03,18.75
2000-11-06,1.6447
2000-11-07,-10.5178
2000-11-08,-6.5099
2000-11-09,-7.9304
2000-11-10,-9.2437
2000-11-13,4.1667
2000-11-14,2.4444
2000-11-15,2.3861
2000-11-16,-1.4830999999999999
2000-11-17,-1.0753
2000-11-20,-0.8696
2000-11-21,-2.6316
2000-11-22,-3.6036
2000-11-24,-2.3364
2000-11-27,-1.9139
2000-11-28,-10.7317
2000-11-29,0.5464
2000-11-30,-16.0326
2000-12-01,-3.5599
2000-12-04,-2.349
2000-12-05,2.4055
2000-12-06,4.0268
2000-12-07,-16.7742
2000-12-08,-6.9767
2000-12-11,20.8333
2000-12-12,-1.0345
2000-12-13,-14.2857
2000-12-14,-2.439
2000-12-15,-2.0833
2000-12-18,-20.8511
2000-12-19,5.3763
2000-12-20,-14.2857
2000-12-21,5.3571
2000-12-22,7.3446
2000-12-26,-3.1579
2000-12-27,18.4783
2000-12-28,-0.9174
2000-12-29,6.4815
2001-01-02,1.3043
2001-01-03,10.3004
2001-01-04,0.3891
2001-01-05,-19.7674
2001-01-08,-4.3478
2001-01-09,2.5253
2001-01-10,2.4631
2001-01-11,40.3846
2001-01-12,-10.9589
2001-01-16,0.0
2001-01-17,11.538499999999999
2001-01-18,14.8276
2001-01-19,-3.9039
2001-01-22,-0.9375
2001-01-23,16.0883
2001-01-24,3.8043
2001-01-25,-17.2775
2001-01-26,1.5823
2001-01-29,2.1807
2001-01-30,-2.1341
2001-01-31,0.3115
2001-02-01,-0.6211
2001-02-02,-5.0
2001-02-05,-5.9211
2001-02-06,0.0
2001-02-07,0.3497
2001-02-08,-1.0453
2001-02-09,1.0563
2001-02-12,-2.439
2001-02-13,2.5
2001-02-14,7.7526
2001-02-15,-2.9911
2001-02-16,-2.6667
2001-02-20,-3.4247
2001-02-21,0.7092
2001-02-22,0.0
2001-02-23,0.0
2001-02-26,-1.0563
2001-02-27,-1.7793999999999999
2001-02-28,-5.7971
2001-03-01,-13.8462
2001-03-02,4.1295
2001-03-05,12.3258
2001-03-06,6.4885
2001-03-07,1.7921
2001-03-08,0.3521
2001-03-09,-10.526299999999999
2001-03-12,-4.3137
2001-03-13,2.0492
2001-03-14,6.8273
2001-03-15,-4.1353
2001-03-16,-3.1373
2001-03-19,4.4534
2001-03-20,2.3256
2001-03-21,-0.7576
2001-03-22,0.5725
2001-03-23,9.2979
2001-03-26,4.4271
2001-03-27,1.0806
2001-03-28,-4.2763
2001-03-29,0.6873
2001-03-30,8.532399999999999
2001-04-02,-16.0377
2001-04-03,0.7491
2001-04-04,-1.1152
2001-04-05,14.2857
2001-04-06,-5.2632
2001-04-09,-2.2222
2001-04-10,16.4773
2001-04-11,7.3171
2001-04-12,2.5
2001-04-16,1.4634
2001-04-17,3.2343
2001-04-18,17.0618
2001-04-19,-1.9529999999999998
2001-04-20,-2.7664999999999997
2001-04-23,-11.5326
2001-04-24,2.2727
2001-04-25,-7.5891
2001-04-26,7.5318000000000005
2001-04-27,-14.3038
2001-04-30,-4.579
2001-05-01,4.2312
2001-05-02,1.9802
2001-05-03,-3.3495
2001-05-04,-0.3014
2001-05-07,1.2594
2001-05-08,4.2289
2001-05-09,-4.4391
2001-05-10,2.1479
2001-05-11,-1.7604
2001-05-14,-0.3982
2001-05-15,-0.8996
2001-05-16,4.3873
2001-05-17,2.1739
2001-05-18,5.6265
2001-05-21,17.0546
2001-05-22,0.4589
2001-05-23,-4.3396
2001-05-24,2.2682
2001-05-25,-6.3812999999999995
2001-05-29,-6.3591
2001-05-30,-14.1145
2001-05-31,-8.7339
2001-06-01,-3.171
2001-06-04,-4.2105
2001-06-05,11.9048
2001-06-06,0.9274
2001-06-07,1.3514
2001-06-08,-8.3733
2001-06-11,2.7357
2001-06-12,1.4731
2001-06-13,-5.081
2001-06-14,-1.9412
2001-06-15,-2.3995
2001-06-18,-6.2692
2001-06-19,0.9836
2001-06-20,-1.5584
2001-06-21,-0.9235
2001-06-22,3.1957
2001-06-25,10.645199999999999
2001-06-26,13.9942
2001-06-27,2.9668
2001-06-28,3.1297
2001-06-29,6.4547
2001-07-02,4.3439
2001-07-03,-0.2168
2001-07-05,-6.9535
2001-07-06,-2.1485
2001-07-09,-0.0955
2001-07-10,0.0478
2001-07-11,-2.34
2001-07-12,5.2812
2001-07-13,3.7622
2001-07-16,2.9543
2001-07-17,4.3478
2001-07-18,-5.7083
2001-07-19,1.3256999999999999
2001-07-20,-3.358
2001-07-23,-2.0758
2001-07-24,-4.8848
2001-07-25,-0.969
2001-07-26,-2.9354
2001-07-27,10.7863
2001-07-30,1.0009
2001-07-31,-9.0991
2001-08-01,4.2616
2001-08-02,6.7015
2001-08-03,2.4499
2001-08-06,-5.0
2001-08-07,-4.0275
2001-08-08,-5.341
2001-08-09,0.7557
2001-08-10,-2.75
2001-08-13,2.5193
2001-08-14,0.3009
2001-08-15,-1.25
2001-08-16,-0.7595
2001-08-17,-2.2959
2001-08-20,0.6789
2001-08-21,-0.6743
2001-08-22,1.8277
2001-08-23,-0.5128
2001-08-24,-0.7732
2001-08-27,5.1429
2001-08-28,1.7787
2001-08-29,0.2913
2001-08-30,-3.1946
2001-08-31,-0.05
2001-09-04,-1.8509
2001-09-05,-4.842
2001-09-06,-8.7841
2001-09-07,-0.3523
2001-09-10,1.3553
2001-09-17,-2.4419
2001-09-18,-0.7747
2001-09-19,0.7207
2001-09-20,-5.486
2001-09-21,-4.7318999999999996
2001-09-24,7.0861
2001-09-25,-2.8448
2001-09-26,-2.3552
2001-09-27,-11.6688
2001-09-28,1.7711999999999999
2001-10-01,-14.3582
2001-10-02,-6.8586
2001-10-03,2.2727
2001-10-04,10.3111
2001-10-05,-3.8678
2001-10-08,5.3646
2001-10-09,-0.0796
2001-10-10,28.0255
2001-10-11,13.6194
2001-10-12,3.2293
2001-10-15,-0.053
2001-10-16,4.8806
2001-10-17,-4.4006
2001-10-18,2.9101
2001-10-19,5.6555
2001-10-22,-0.0091
2001-10-23,13.733
2001-10-24,0.2139
2001-10-25,2.7754
2001-10-26,0.914
2001-10-29,-5.8872
2001-10-30,0.4812
2001-10-31,6.2255
2001-11-01,2.2951
2001-11-02,0.0801
2001-11-05,3.9231
2001-11-06,5.0847
2001-11-07,-0.9164
2001-11-08,1.9978
2001-11-09,2.5027
2001-11-12,5.8386
2001-11-13,-1.0699
2001-11-14,-4.5624
2001-11-15,-0.6728
2001-11-16,2.0321
2001-11-19,-6.0447
2001-11-20,3.1982
2001-11-21,-2.7387
2001-11-23,0.704
2001-11-26,2.7226
2001-11-27,-1.5043
2001-11-28,-4.5455
2001-11-29,-0.7619
2001-11-30,-1.1132
2001-12-03,0.1553
2001-12-04,5.4264
2001-12-05,16.397100000000002
2001-12-06,0.3159
2001-12-07,2.5189
2001-12-10,-0.0307
2001-12-11,6.4516
2001-12-12,2.4531
2001-12-13,-4.2254
2001-12-14,-2.0882
2001-12-17,5.0466
2001-12-18,10.123
2001-12-19,-4.2327
2001-12-20,-6.8601
2001-12-21,7.7147
2001-12-24,2.7027
2001-12-26,5.4211
2001-12-27,-14.678
2001-12-28,-0.4389
2001-12-31,-0.9403
2002-01-02,1.7206000000000001
2002-01-03,6.445
2002-01-04,4.1644
2002-01-07,-0.3156
2002-01-08,-0.1847
2002-01-09,-0.7137
2002-01-10,-7.295
2002-01-11,-5.3705
2002-01-14,-4.1882
2002-01-15,3.9911
2002-01-16,-6.3052
2002-01-17,6.2419
2002-01-18,-2.3562
2002-01-22,-6.6123
2002-01-23,11.2416
2002-01-24,-4.4042
2002-01-25,-5.112
2002-01-28,1.2637
2002-01-29,0.624
2002-01-30,0.4896
2002-01-31,0.0325
2002-02-01,-0.9416
2002-02-04,-1.311
2002-02-05,-5.3471
2002-02-06,-6.1053
2002-02-07,-9.3797
2002-02-08,12.2887
2002-02-11,-0.661
2002-02-12,2.9575
2002-02-13,7.1454
2002-02-14,-7.9424
2002-02-15,-3.5311
2002-02-19,-8.4906
2002-02-20,-4.4536
2002-02-21,-5.0496
2002-02-22,7.0
2002-02-25,5.4376
2002-02-26,2.9009
2002-02-27,6.0689
2002-02-28,-3.9497999999999998
2002-03-01,18.7548
2002-03-04,10.2913
2002-03-05,3.8879
2002-03-06,1.7088
2002-03-07,-4.2766
2002-03-08,4.1195
2002-03-11,-1.0867
2002-03-12,-1.2113
2002-03-13,-4.4482
2002-03-14,3.6705
2002-03-15,0.7484
2002-03-18,0.0257
2002-03-19,-0.3113
2002-03-20,-4.7278
2002-03-21,5.2331
2002-03-22,-3.0009
2002-03-25,-2.1803
2002-03-26,2.6205
2002-03-27,-3.1406
2002-03-28,7.0606
2002-04-01,0.5095
2002-04-02,-1.8305
2002-04-03,-0.1119
2002-04-04,0.3417
2002-04-05,-2.6616999999999997
2002-04-08,0.2058
2002-04-09,-5.8099
2002-04-10,-0.5607
2002-04-11,-5.0752
2002-04-12,5.6106
2002-04-15,5.9219
2002-04-16,7.9805
2002-04-17,-0.0546
2002-04-18,-0.7108
2002-04-19,-1.2086999999999999
2002-04-22,-0.6159
2002-04-23,-8.3006
2002-04-24,-7.7982
2002-04-25,-3.6153
2002-04-26,-0.8603
2002-04-29,-1.9438
2002-04-30,4.6372
2002-05-01,-1.5731000000000002
2002-05-02,-2.1172
2002-05-03,-4.8422
2002-05-06,-9.5941
2002-05-07,-5.551
2002-05-08,19.6629
2002-05-09,-4.8032
2002-05-10,-4.9697
2002-05-13,1.7964
2002-05-14,7.6471
2002-05-15,2.0765
2002-05-16,-1.4276
2002-05-17,1.231
2002-05-20,-5.1502
2002-05-21,-0.0754
2002-05-22,-3.0189
2002-05-23,-0.5486
2002-05-24,-5.9431
2002-05-28,-4.7837
2002-05-29,-3.2329
2002-05-30,5.1919
2002-05-31,2.4893
2002-06-03,0.8375
2002-06-04,3.613
2002-06-05,-0.8016
2002-06-06,-0.0404
2002-06-07,-1.5764
2002-06-10,2.9158
2002-06-11,-4.2298
2002-06-12,-2.875
2002-06-13,4.2471
2002-06-14,-4.2798
2002-06-17,14.7463
2002-06-18,0.6744
2002-06-19,-8.0759
2002-06-20,-2.0243
2002-06-21,0.3719
2002-06-24,4.0346
2002-06-25,-8.3498
2002-06-26,10.1468
2002-06-27,5.0568
2002-06-28,4.4403
2002-07-01,-9.3962
2002-07-02,-5.7965
2002-07-03,3.4743
2002-07-05,8.4142
2002-07-08,-3.3955
2002-07-09,-5.3302
2002-07-10,-5.8751999999999995
2002-07-11,11.530100000000001
2002-07-12,-0.6996
2002-07-15,7.045
2002-07-16,-3.1079
2002-07-17,3.8113
2002-07-18,0.5816
2002-07-19,0.5421
2002-07-22,-6.6499
2002-07-23,0.231
2002-07-24,10.0269
2002-07-25,-7.9958
2002-07-26,1.3283
2002-07-29,3.7079
2002-07-30,2.7447
2002-07-31,-3.304
2002-08-01,-14.0313
2002-08-02,-5.8816
2002-08-05,-4.3084
2002-08-06,7.7465
2002-08-07,1.5251000000000001
2002-08-08,5.1502
2002-08-09,-5.8776
2002-08-12,2.6019
2002-08-13,-2.7895
2002-08-14,4.5652
2002-08-15,-0.0416
2002-08-16,4.4509
2002-08-19,5.2967
2002-08-20,-2.6097
2002-08-21,2.9126
2002-08-22,-2.0377
2002-08-23,-6.4715
2002-08-26,-4.2834
2002-08-27,-2.6248
2002-08-28,-4.8608
2002-08-29,1.0683
2002-08-30,3.8143000000000002
2002-09-03,-8.8092
2002-09-04,-3.5437
2002-09-05,-4.3785
2002-09-06,9.1579
2002-09-09,0.7232
2002-09-10,4.4519
2002-09-11,1.5124
2002-09-12,-2.2573
2002-09-13,-9.1917
2002-09-16,-4.2726
2002-09-17,-0.0531
2002-09-18,-5.1037
2002-09-19,-1.7927
2002-09-20,2.6241
2002-09-23,-4.7248
2002-09-24,-0.5251
2002-09-25,11.9062
2002-09-26,-1.5723
2002-09-27,-1.1182
2002-09-30,-1.2924
2002-10-01,0.2182
2002-10-02,-2.0142
2002-10-03,2.1111
2002-10-04,-3.9173
2002-10-07,-0.1699
2002-10-08,1.5314999999999999
2002-10-09,4.2458
2002-10-10,10.5038
2002-10-11,9.1174
2002-10-14,2.6667
2002-10-15,5.7143
2002-10-16,-7.2891
2002-10-17,8.7456
2002-10-18,0.7311
2002-10-21,6.8952
2002-10-22,-6.7899
2002-10-23,-19.0611
2002-10-24,0.95
2002-10-25,5.7454
2002-10-28,4.1686
2002-10-29,-2.2032
2002-10-30,1.3793
2002-10-31,-3.4467
2002-11-01,8.9713
2002-11-04,-0.1293
2002-11-05,-4.4454
2002-11-06,5.8717
2002-11-07,-1.8771
2002-11-08,-5.5652
2002-11-11,-8.2873
2002-11-12,5.4217
2002-11-13,1.1905000000000001
2002-11-14,5.4118
2002-11-15,0.2232
2002-11-18,5.7461
2002-11-19,-7.877
2002-11-20,6.31
2002-11-21,9.5054
2002-11-22,-1.1783
2002-11-25,10.8506
2002-11-26,-6.7766
2002-11-27,10.2692
2002-11-29,2.1625
2002-12-02,-9.3547
2002-12-03,-4.9002
2002-12-04,-8.2736
2002-12-05,4.5337
2002-12-06,-9.5415
2002-12-09,-6.621
2002-12-10,6.9242
2002-12-11,1.6646999999999998
2002-12-12,3.1039
2002-12-13,-3.534
2002-12-16,5.0656
2002-12-17,-4.2187
2002-12-18,-5.2135
2002-12-19,0.3793
2002-12-20,-1.4643
2002-12-23,-2.0134
2002-12-24,-0.5382
2002-12-26,-1.7708
2002-12-27,-0.1002
2002-12-30,-3.1579
2002-12-31,-1.2422
2003-01-02,4.8218
2003-01-03,-1.35
2003-01-06,6.589
2003-01-07,2.0922
2003-01-08,-2.7946
2003-01-09,0.6708
2003-01-10,5.5212
2003-01-13,1.3982999999999999
2003-01-14,2.9804
2003-01-15,1.2959
2003-01-16,-3.3689
2003-01-17,0.6178
2003-01-21,2.1053
2003-01-22,-3.3935
2003-01-23,4.9355
2003-01-24,-0.1695
2003-01-27,-1.1036
2003-01-28,3.4335
2003-01-29,4.8963
2003-01-30,-2.9272
2003-01-31,0.4075
2003-02-03,-5.8847000000000005
2003-02-04,-0.4312
2003-02-05,2.5552
2003-02-06,0.3378
2003-02-07,-0.5051
2003-02-10,2.7496
2003-02-11,-0.3294
2003-02-12,-1.6935
2003-02-13,-1.0084
2003-02-14,4.4143
2003-02-18,4.1463
2003-02-19,-1.0929
2003-02-20,5.1697
2003-02-21,-0.2627
2003-02-24,0.1505
2003-02-25,-0.4884
2003-02-26,-2.6048
2003-02-27,1.4341
2003-02-28,3.6301
2003-03-03,-2.2861000000000002
2003-03-04,0.0755
2003-03-05,1.2821
2003-03-06,2.6806
2003-03-07,-0.145
2003-03-10,-1.9607999999999999
2003-03-11,-3.037
2003-03-12,-0.7257
2003-03-13,9.6576
2003-03-14,1.8246
2003-03-17,0.5169
2003-03-18,2.2969
2003-03-19,-3.8874
2003-03-20,-2.1269
2003-03-21,-0.0713
2003-03-24,-6.025
2003-03-25,2.352
2003-03-26,2.1127
2003-03-27,-2.1053
2003-03-28,-0.2225
2003-03-31,-2.8242000000000003
2003-04-01,-1.1855
2003-04-02,6.4241
2003-04-03,0.4364
2003-04-04,-1.9189
2003-04-07,0.9598
2003-04-08,-5.2285
2003-04-09,-1.1574
2003-04-10,2.8103
2003-04-11,0.0
2003-04-14,1.5945
2003-04-15,-2.2422
2003-04-16,5.4281
2003-04-17,1.8854
2003-04-21,0.7473
2003-04-22,3.9915000000000003
2003-04-23,5.8764
2003-04-24,-0.0642
2003-04-25,-2.7287
2003-04-28,-4.9505
2003-04-29,-0.3472
2003-04-30,-0.8711
2003-05-01,0.949
2003-05-02,5.0487
2003-05-05,3.8117
2003-05-06,-0.894
2003-05-07,-6.4433
2003-05-08,-2.135
2003-05-09,1.7593
2003-05-12,-2.5934
2003-05-13,0.7455
2003-05-14,0.0705
2003-05-15,-0.0352
2003-05-16,-5.5301
2003-05-19,-0.8203
2003-05-20,-0.9398
2003-05-21,0.0
2003-05-22,0.9488
2003-05-23,0.1128
2003-05-27,7.8107
2003-05-28,-0.9753
2003-05-29,1.9698
2003-05-30,2.5871
2003-06-02,-1.5804
2003-06-03,0.2733
2003-06-04,2.3509
2003-06-05,2.8628
2003-06-06,-6.1812
2003-06-09,-5.4157
2003-06-10,-0.4376
2003-06-11,-0.8425
2003-06-12,-3.2508
2003-06-13,-4.2001
2003-06-16,-0.5181
2003-06-17,-2.2436
2003-06-18,13.1148
2003-06-19,-2.1739
2003-06-20,0.037
2003-06-23,-3.5542
2003-06-24,-1.3436
2003-06-25,2.5681000000000003
2003-06-26,2.8073
2003-06-27,-0.9225
2003-06-30,-0.8566
2003-07-01,3.5686999999999998
2003-07-02,2.8292
2003-07-03,-0.1411
2003-07-07,4.3801
2003-07-08,4.5347
2003-07-09,3.5286999999999997
2003-07-10,-1.5635
2003-07-11,-1.4929999999999999
2003-07-14,7.6749
2003-07-15,-1.5873
2003-07-16,3.8040000000000003
2003-07-17,-5.5409
2003-07-18,-0.0931
2003-07-21,0.1553
2003-07-22,14.7643
2003-07-23,0.2973
2003-07-24,1.7515
2003-07-25,-0.3443
2003-07-28,-0.3455
2003-07-29,-1.04
2003-07-30,-0.9431
2003-07-31,-0.136
2003-08-01,-0.7083
2003-08-04,1.0425
2003-08-05,-2.498
2003-08-06,-3.5923
2003-08-07,-0.5777
2003-08-08,-0.7844
2003-08-11,1.3763
2003-08-12,1.8197999999999999
2003-08-13,0.8794
2003-08-14,1.2373
2003-08-15,1.75
2003-08-18,5.1051
2003-08-19,1.9481000000000002
2003-08-20,1.4013
2003-08-21,8.6683
2003-08-22,0.3468
2003-08-25,-5.2535
2003-08-26,2.894
2003-08-27,2.5762
2003-08-28,2.9724
2003-08-29,-0.5594
2003-09-02,0.8551
2003-09-03,-0.714
2003-09-04,2.3371
2003-09-05,4.8968
2003-09-08,3.3284000000000002
2003-09-09,0.2431
2003-09-10,-5.6589
2003-09-11,2.8491999999999997
2003-09-12,2.4787
2003-09-15,0.2642
2003-09-16,3.0407
2003-09-17,1.928
2003-09-18,2.2003
2003-09-19,-2.2663
2003-09-22,-0.9855
2003-09-23,0.8002
2003-09-24,-5.1888
2003-09-25,-1.3069
2003-09-26,-1.8415
2003-09-29,3.4148
2003-09-30,-8.4386
2003-10-01,4.3633
2003-10-02,0.064
2003-10-03,3.1763
2003-10-06,1.8595000000000002
2003-10-07,2.3124000000000002
2003-10-08,-1.4473
2003-10-09,2.7962
2003-10-10,-3.3855
2003-10-13,2.2078
2003-10-14,0.0793
2003-10-15,1.7426
2003-10-16,2.3355
2003-10-17,-4.8688
2003-10-20,-0.1399
2003-10-21,10.6707
2003-10-22,-2.8039
2003-10-23,-3.0523
2003-10-24,-1.5550000000000002
2003-10-27,1.7551
2003-10-28,8.1257
2003-10-29,1.1166
2003-10-30,-1.716
2003-10-31,-3.6935000000000002
2003-11-03,3.0926
2003-11-04,-2.9638999999999998
2003-11-05,2.3325
2003-11-06,-1.7366000000000001
2003-11-07,-1.933
2003-11-10,-3.9797000000000002
2003-11-11,-1.5053999999999998
2003-11-12,4.2477
2003-11-13,-2.6085000000000003
2003-11-14,-4.6530000000000005
2003-11-17,-3.6292999999999997
2003-11-18,0.6596
2003-11-19,-1.2894
2003-11-20,-2.5696
2003-11-21,4.3956
2003-11-24,2.4
2003-11-25,-0.1439
2003-11-26,1.5030000000000001
2003-11-28,-0.4665
2003-12-01,-0.2038
2003-12-02,-1.6132
2003-12-03,-3.4039
2003-12-04,-4.9205
2003-12-05,-0.4972
2003-12-08,1.6352
2003-12-09,-4.1341
2003-12-10,2.1212
2003-12-11,4.2913
2003-12-12,-3.0204
2003-12-15,-4.1074
2003-12-16,-2.0005
2003-12-17,0.6244
2003-12-18,6.1098
2003-12-19,-3.5313
2003-12-22,-2.4948
2003-12-23,1.3869
2003-12-24,1.0142
2003-12-26,-1.5643
2003-12-29,0.925
2003-12-30,3.0787
2003-12-31,-1.3224
2004-01-02,2.3567
2004-01-05,2.5056000000000003
2004-01-06,1.2993000000000001
2004-01-07,-0.7609
2004-01-08,2.5849
2004-01-09,4.2281
2004-01-12,0.1639
2004-01-13,-2.7613
2004-01-14,2.1666
2004-01-15,1.9559
2004-01-16,-0.4443
2004-01-20,0.6897
2004-01-21,-4.4722
2004-01-22,-4.2176
2004-01-23,-1.1229
2004-01-26,-2.0263
2004-01-27,17.2045
2004-01-28,-2.0555
2004-01-29,0.2772
2004-01-30,1.1846
2004-02-02,-1.5024
2004-02-03,-1.8027
2004-02-04,-0.5649
2004-02-05,-0.7912
2004-02-06,4.2331
2004-02-09,11.8305
2004-02-10,-0.7368
2004-02-11,3.7292
2004-02-12,0.1704
2004-02-13,-1.4288
2004-02-17,-4.711
2004-02-18,-0.7244
2004-02-19,-3.2652
2004-02-20,-1.3954
2004-02-23,1.6829
2004-02-24,2.0688
2004-02-25,1.4741
2004-02-26,2.8146
2004-02-27,-0.4415
2004-03-01,2.7142
2004-03-02,0.6908
2004-03-03,-1.5779999999999998
2004-03-04,1.0631
2004-03-05,-1.1554
2004-03-08,-3.3322
2004-03-09,0.4692
2004-03-10,-4.9578
2004-03-11,0.6615
2004-03-12,2.5535
2004-03-15,-3.1307
2004-03-16,3.8367
2004-03-17,1.0011
2004-03-18,-2.9013999999999998
2004-03-19,-4.6956
2004-03-22,-2.3952999999999998
2004-03-23,-1.237
2004-03-24,1.2727
2004-03-25,3.9896000000000003
2004-03-26,0.1535
2004-03-29,0.7087
2004-03-30,0.8368
2004-03-31,-0.2641
2004-04-01,1.9100000000000001
2004-04-02,2.7462999999999997
2004-04-05,4.3345
2004-04-06,-0.9694
2004-04-07,0.9788
2004-04-08,1.2636
2004-04-12,0.5641
2004-04-13,-3.3826
2004-04-14,-0.7741
2004-04-15,-2.1631
2004-04-16,-3.4433
2004-04-19,2.1772
2004-04-20,-3.8575
2004-04-21,3.8021000000000003
2004-04-22,1.7854
2004-04-23,1.877
2004-04-26,-0.3692
2004-04-27,-4.9350000000000005
2004-04-28,-3.8792999999999997
2004-04-29,-2.4566
2004-04-30,-5.7565
2004-05-03,-0.0212
2004-05-04,2.8002000000000002
2004-05-05,2.7652
2004-05-06,-2.1486
2004-05-07,0.1642
2004-05-10,-1.2702
2004-05-11,5.1878
2004-05-12,-4.5177
2004-05-13,-1.7149
2004-05-14,-3.91
2004-05-17,1.1814
2004-05-18,3.2865
2004-05-19,0.4187
2004-05-20,-1.3967
2004-05-21,-0.1057
2004-05-24,0.6984
2004-05-25,4.6448
2004-05-26,1.3858
2004-05-27,1.4857
2004-05-28,1.8739
2004-06-01,-0.5557
2004-06-02,-3.6031
2004-06-03,-3.8577
2004-06-04,3.659
2004-06-07,3.2892
2004-06-08,-2.1359
2004-06-09,-4.0476
2004-06-10,0.3929
2004-06-14,-3.275
2004-06-15,1.086
2004-06-16,-0.7794
2004-06-17,-3.121
2004-06-18,-1.4026
2004-06-21,-3.134
2004-06-22,2.3405
2004-06-23,4.3498
2004-06-24,1.5471
2004-06-25,0.7617
2004-06-28,-4.4309
2004-06-29,1.5821
2004-06-30,0.2596
2004-07-01,-2.6753
2004-07-02,-3.0592
2004-07-06,-3.7046
2004-07-07,1.3299
2004-07-08,-2.8592
2004-07-09,1.6404999999999998
2004-07-12,-1.5903
2004-07-13,0.7477
2004-07-14,-3.208
2004-07-15,0.9399
2004-07-16,0.2205
2004-07-19,0.3912
2004-07-20,4.4812
2004-07-21,-4.5221
2004-07-22,4.8584
2004-07-23,-2.8871
2004-07-26,-4.5792
2004-07-27,-11.8342
2004-07-28,0.342
2004-07-29,-0.0568
2004-07-30,0.2842
2004-08-02,-0.3117
2004-08-03,-1.3075999999999999
2004-08-04,1.0369
2004-08-05,-3.3067
2004-08-06,-3.5377
2004-08-09,-0.8252
2004-08-10,2.2188
2004-08-11,-5.517
