ticker,ESPHQ US Equity
2006-06-19,-9.0909
2006-06-20,0.0
2006-06-21,0.0
2006-06-22,16.0
2006-06-23,12.069
2006-06-26,-4.6154
2006-06-27,0.0
2006-06-28,-3.2258
2006-06-29,0.0
2006-06-30,0.0
2006-07-03,8.3333
2006-07-05,4.6154
2006-07-06,-8.8235
2006-07-07,0.0
2006-07-10,-3.2258
2006-07-11,0.0
2006-07-12,0.0
2006-07-13,-16.6667
2006-07-14,6.0
2006-07-17,-15.0943
2006-07-18,4.4444
2006-07-19,-4.2553
2006-07-20,0.0
2006-07-21,8.8889
2006-07-24,-2.0408
2006-07-25,0.0
2006-07-26,-6.25
2006-07-27,11.1111
2006-07-28,-4.0
2006-07-31,-2.0833
2006-08-01,4.2553
2006-08-02,6.1224
2006-08-03,-3.8462
2006-08-04,0.0
2006-08-07,4.0
2006-08-08,7.6923
2006-08-09,16.0714
2006-08-10,26.1538
2006-08-11,-8.5366
2006-08-14,-16.0
2006-08-15,6.3492
2006-08-16,4.4776
2006-08-17,12.857099999999999
2006-08-18,-7.5949
2006-08-21,2.7397
2006-08-22,14.6667
2006-08-23,11.6279
2006-08-24,-6.25
2006-08-25,-1.1111
2006-08-28,3.3708
2006-08-29,-4.3478
2006-08-30,-3.4091
2006-08-31,0.0
2006-09-01,0.0
2006-09-05,1.1764999999999999
2006-09-06,-2.3256
2006-09-07,-16.6667
2006-09-08,2.8571
2006-09-11,11.1111
2006-09-12,-6.25
2006-09-13,-1.3333
2006-09-14,-2.7027
2006-09-15,-1.3889
2006-09-18,-1.4085
2006-09-19,-2.8571
2006-09-20,1.4706000000000001
2006-09-21,-4.3478
2006-09-22,4.5455
2006-09-25,-2.8986
2006-09-26,-10.4478
2006-09-27,-5.0
2006-09-28,-8.7719
2006-09-29,5.7692
2006-10-02,21.8182
2006-10-03,-17.9104
2006-10-04,12.7273
2006-10-05,3.2258
2006-10-06,-6.25
2006-10-09,-3.3333
2006-10-10,3.4483
2006-10-11,-15.0
2006-10-12,0.0
2006-10-13,7.8431
2006-10-16,3.6364
2006-10-17,3.5088
2006-10-18,-3.3898
2006-10-19,-5.2632
2006-10-20,-3.7037
2006-10-23,-1.9231
2006-10-24,3.9215999999999998
2006-10-25,1.8868
2006-10-26,-3.7037
2006-10-27,0.0
2006-10-30,-3.8462
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,6.0
2006-11-03,0.0
2006-11-06,-11.3208
2006-11-07,0.0
2006-11-08,12.766
2006-11-09,-1.8868
2006-11-10,6.7308
2006-11-13,-6.3063
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,-1.9231
2006-11-17,-3.9215999999999998
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-24,-10.2041
2006-11-27,6.8182
2006-11-28,-21.2766
2006-11-29,2.7027
2006-11-30,5.2632
2006-12-01,12.5
2006-12-04,-6.6667
2006-12-05,-4.7619
2006-12-06,-10.0
2006-12-07,-2.7778
2006-12-08,25.7143
2006-12-11,-9.0909
2006-12-12,2.5
2006-12-13,-7.3171
2006-12-14,15.7895
2006-12-15,0.0
2006-12-18,-2.2727
2006-12-19,-6.9767
2006-12-20,0.0
2006-12-21,10.0
2006-12-22,-13.6364
2006-12-26,5.2632
2006-12-27,-7.5
2006-12-28,5.4054
2006-12-29,0.0
2007-01-03,0.0
2007-01-04,-10.2564
2007-01-05,2.8571
2007-01-08,-5.5556
2007-01-09,-2.9412000000000003
2007-01-10,6.0606
2007-01-11,0.0
2007-01-12,2.8571
2007-01-16,0.0
2007-01-17,8.3333
2007-01-18,0.0
2007-01-19,-15.3846
2007-01-22,3.0303
2007-01-23,-2.9412000000000003
2007-01-24,15.1515
2007-01-25,-13.1579
2007-01-26,4.5455
2007-01-29,1.4493
2007-01-30,0.0
2007-01-31,-5.7143
2007-02-01,9.0909
2007-02-02,-2.7778
2007-02-05,-2.8571
2007-02-06,-5.8824
2007-02-07,-3.125
2007-02-08,0.0
2007-02-12,-3.2258
2007-02-13,-13.3333
2007-02-14,0.0
2007-02-15,11.538499999999999
2007-02-16,0.0
2007-02-20,0.0
2007-02-21,-6.8966
2007-02-22,-7.4074
2007-02-23,16.0
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,-2.5862
2007-03-02,2.6549
2007-03-05,3.4483
2007-03-06,0.0
2007-03-07,23.3333
2007-03-08,8.1081
2007-03-09,0.0
2007-03-12,-2.5
2007-03-13,10.2564
2007-03-14,2.3256
2007-03-15,0.0
2007-03-16,-2.2727
2007-03-19,-9.3023
2007-03-20,10.2564
2007-03-21,0.0
2007-03-22,4.6512
2007-03-23,0.0
2007-03-26,-11.1111
2007-03-27,-3.75
2007-03-28,14.2857
2007-03-29,0.0
2007-03-30,13.6364
2007-04-02,0.0
2007-04-03,-16.0
2007-04-04,7.1429
2007-04-09,-2.2222
2007-04-10,0.0
2007-04-11,-15.9091
2007-04-12,-2.7027
2007-04-13,11.1111
2007-04-16,7.5
2007-04-17,4.6512
2007-04-18,-8.8889
2007-04-19,4.878
2007-04-20,4.6512
2007-04-23,-2.2222
2007-04-24,-2.2727
2007-04-25,-9.3023
2007-04-26,0.0
2007-04-27,-7.6923
2007-04-30,25.0
2007-05-01,0.0
2007-05-02,-11.1111
2007-05-03,-7.5
2007-05-04,13.5135
2007-05-07,-4.7619
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,-12.5
2007-05-11,8.5714
2007-05-14,13.1579
2007-05-15,-13.9535
2007-05-16,2.7027
2007-05-17,-2.6316
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,-2.7027
2007-05-23,0.0
2007-05-24,2.7778
2007-05-25,-5.4054
2007-05-29,0.0
2007-05-30,-5.7143
2007-05-31,0.0
2007-06-01,-3.0303
2007-06-04,0.0
2007-06-05,3.125
2007-06-06,-3.0303
2007-06-07,0.0
2007-06-08,-3.125
2007-06-11,-8.871
2007-06-12,-11.5044
2007-06-13,0.0
2007-06-14,8.0
2007-06-15,-7.4074
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,-4.0
2007-06-21,-25.0
2007-06-22,11.1111
2007-06-25,10.0
2007-06-26,-4.5455
2007-06-27,-9.5238
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,5.2632
2007-07-10,-10.0
2007-07-11,-5.5556
2007-07-12,5.8824
2007-07-13,-2.7778
2007-07-16,-8.642900000000001
2007-07-17,12.588
2007-07-18,0.0
2007-07-19,-2.7778
2007-07-20,2.8571
2007-07-23,0.0
2007-07-24,-5.5556
2007-07-25,0.0
2007-07-26,-2.9412000000000003
2007-07-27,6.0606
2007-07-30,-20.0
2007-07-31,57.1429
2007-08-01,-16.9602
2007-08-02,-12.4187
2007-08-03,-3.125
2007-08-06,-9.6774
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,4.2857
2007-08-10,9.589
2007-08-13,12.5
2007-08-14,0.0
2007-08-15,-11.1111
2007-08-16,-6.25
2007-08-17,0.0
2007-08-20,6.6667
2007-08-21,6.25
2007-08-22,47.0588
2007-08-23,0.0
2007-08-24,0.0
2007-08-27,0.0
2007-08-28,4.0
2007-08-29,7.6923
2007-08-30,-10.7143
2007-08-31,4.0
2007-09-04,-11.538499999999999
2007-09-05,13.0435
2007-09-06,-15.3846
2007-09-07,18.1818
2007-09-10,-23.0769
2007-09-11,0.0
2007-09-12,0.0
2007-09-13,-10.0
2007-09-14,16.6667
2007-09-17,14.2857
2007-09-18,-12.5
2007-09-19,9.5238
2007-09-20,0.0
2007-09-21,8.6957
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,12.0
2007-09-27,7.1429
2007-09-28,-3.3333
2007-10-01,-10.3448
2007-10-02,15.3846
2007-10-03,-3.3333
2007-10-04,-3.4483
2007-10-05,0.0
2007-10-08,0.0
2007-10-09,10.7143
2007-10-10,-19.3548
2007-10-11,0.0
2007-10-12,-8.0
2007-10-15,8.6957
2007-10-16,4.0
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,-7.6923
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,-4.1667
2007-10-29,0.0
2007-10-30,-13.0435
2007-10-31,15.0
2007-11-01,4.3478
2007-11-02,-4.1667
2007-11-05,4.3478
2007-11-06,-12.5
2007-11-07,0.0
2007-11-08,14.2857
2007-11-09,-16.6667
2007-11-12,10.0
2007-11-13,9.0909
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,16.6667
2007-11-19,-7.1429
2007-11-20,7.6923
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,3.5714
2007-11-27,0.0
2007-11-28,3.4483
2007-11-29,0.0
2007-11-30,-6.6667
2007-12-03,3.5714
2007-12-04,6.8966
2007-12-05,-16.129
2007-12-06,15.3846
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,-6.6667
2007-12-12,-7.1429
2007-12-13,7.6923
2007-12-14,7.1429
2007-12-17,-10.0
2007-12-18,-11.1111
2007-12-19,-12.5
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,-9.5238
2007-12-26,31.5789
2007-12-27,-4.0
2007-12-28,-16.6667
2007-12-31,0.0
2008-01-02,15.0
2008-01-03,8.6957
2008-01-04,-4.0
2008-01-07,-14.5833
2008-01-08,9.7561
2008-01-09,-2.2222
2008-01-10,-11.3636
2008-01-11,2.5641
2008-01-14,5.0
2008-01-15,14.2857
2008-01-16,-12.5
2008-01-17,-4.7619
2008-01-18,5.0
2008-01-22,19.0476
2008-01-23,-8.0
2008-01-24,-2.1739
2008-01-25,6.6667
2008-01-28,-10.4167
2008-01-29,0.0
2008-01-30,6.9767
2008-01-31,-8.6957
2008-02-01,4.7619
2008-02-04,-9.0909
2008-02-05,0.0
2008-02-06,-5.0
2008-02-07,15.7895
2008-02-08,-9.0909
2008-02-11,5.0
2008-02-12,0.0
2008-02-13,-4.7619
2008-02-14,-5.0
2008-02-15,0.0
2008-02-19,5.2632
2008-02-20,-2.5
2008-02-21,0.0
2008-02-25,2.5641
2008-02-26,0.0
2008-02-27,10.0
2008-02-28,-4.5455
2008-02-29,-4.7619
2008-03-03,-5.0
2008-03-04,5.2632
2008-03-05,-15.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,-5.8824
2008-03-12,-21.875
2008-03-13,-4.0
2008-03-14,8.3333
2008-03-17,-7.6923
2008-03-18,0.0
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,0.0
2008-03-25,16.6667
2008-03-26,35.7143
2008-03-27,-5.2632
2008-03-28,0.0
2008-03-31,5.5556
2008-04-01,-10.526299999999999
2008-04-02,5.8824
2008-04-03,11.1111
2008-04-04,-5.0
2008-04-07,0.0
2008-04-08,5.2632
2008-04-09,-15.0
2008-04-10,11.7647
2008-04-11,-5.2632
2008-04-14,5.5556
2008-04-15,0.0
2008-04-16,-42.1053
2008-04-17,54.5455
2008-04-18,-5.8824
2008-04-21,6.25
2008-04-22,-5.8824
2008-04-23,6.25
2008-04-24,0.0
2008-04-25,5.8824
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,0.0
2008-05-02,0.0
2008-05-05,-5.5556
2008-05-06,0.0
2008-05-07,-5.8824
2008-05-08,6.25
2008-05-09,17.647100000000002
2008-05-12,15.0
2008-05-13,4.3478
2008-05-14,12.5
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,-7.4074
2008-05-20,12.0
2008-05-21,10.7143
2008-05-22,9.6774
2008-05-23,26.4706
2008-05-27,2.3256
2008-05-28,0.0
2008-05-29,-9.0909
2008-05-30,-10.0
2008-06-02,13.8889
2008-06-03,-2.439
2008-06-04,-7.5
2008-06-05,-10.8108
2008-06-06,12.1212
2008-06-09,-5.4054
2008-06-10,-2.8571
2008-06-11,2.9412000000000003
2008-06-12,8.5714
2008-06-13,15.7895
2008-06-16,36.3636
2008-06-17,-16.6667
2008-06-18,6.0
2008-06-19,-5.6604
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,2.0
2008-06-25,-1.9607999999999999
2008-06-26,6.0
2008-06-27,-5.6604
2008-06-30,-6.0
2008-07-01,0.0
2008-07-02,-4.2553
2008-07-03,2.2222
2008-07-07,-4.3478
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,4.5455
2008-07-11,-2.1739
2008-07-14,6.6667
2008-07-15,-2.0833
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,6.383
2008-07-22,0.0
2008-07-23,-6.0
2008-07-24,0.0
2008-07-25,-10.6383
2008-07-28,4.7619
2008-07-29,2.2727
2008-07-30,4.4444
2008-07-31,0.0
2008-08-01,-2.1277
2008-08-04,-2.1739
2008-08-05,4.4444
2008-08-06,-2.1277
2008-08-07,4.3478
2008-08-08,0.0
2008-08-11,-4.1667
2008-08-12,2.1739
2008-08-13,-19.1489
2008-08-14,2.6316
2008-08-15,0.0
2008-08-18,7.6923
2008-08-19,7.1429
2008-08-20,0.0
2008-08-21,4.4444
2008-08-22,-4.2553
2008-08-25,-2.2222
2008-08-26,-2.2727
2008-08-27,2.3256
2008-08-28,-2.2727
2008-08-29,2.3256
2008-09-02,9.0909
2008-09-03,25.0
2008-09-04,6.6667
2008-09-05,10.9375
2008-09-08,-0.0176
2008-09-09,0.0176
2008-09-10,-7.0423
2008-09-11,3.0303
2008-09-12,-2.9412000000000003
2008-09-15,0.0
2008-09-16,1.5152
2008-09-17,-2.9851
2008-09-18,-0.7692
2008-09-19,2.3256
2008-09-22,3.0303
2008-09-23,2.9412000000000003
2008-09-24,-1.4285999999999999
2008-09-25,-7.2464
2008-09-26,4.6875
2008-09-29,-4.4776
2008-09-30,-3.125
2008-10-01,4.8387
2008-10-02,-6.1538
2008-10-03,-14.7541
2008-10-06,-17.3077
2008-10-07,20.9302
2008-10-08,-3.8462
2008-10-09,0.0
2008-10-10,-26.0
2008-10-13,13.5135
2008-10-14,-4.7619
2008-10-15,5.0
2008-10-16,-4.7619
2008-10-17,2.5
2008-10-20,17.0732
2008-10-21,4.1667
2008-10-22,-10.0
2008-10-23,4.4444
2008-10-24,-6.383
2008-10-27,-4.5455
2008-10-28,9.5238
2008-10-29,-10.8696
2008-10-30,-7.3171
2008-10-31,5.2632
2008-11-03,2.5
2008-11-04,1.2195
2008-11-05,-3.6145
2008-11-06,0.0
2008-11-07,5.0
2008-11-10,-9.5238
2008-11-11,5.2632
2008-11-12,-5.0
2008-11-13,-5.2632
2008-11-14,5.5556
2008-11-17,-7.8947
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,-5.7143
2008-11-21,-18.1818
2008-11-24,44.4444
2008-11-25,-25.641
2008-11-26,24.1379
2008-11-28,11.1111
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,-12.5
2008-12-04,14.2857
2008-12-05,-5.0
2008-12-08,-2.6316
2008-12-09,2.7027
2008-12-10,-2.6316
2008-12-11,0.0
2008-12-12,-5.4054
2008-12-15,5.7143
2008-12-16,2.7027
2008-12-17,-10.526299999999999
2008-12-18,8.8235
2008-12-19,0.0
2008-12-22,-18.9189
2008-12-23,16.6667
2008-12-24,0.0
2008-12-26,-8.5714
2008-12-29,12.5
2008-12-30,-5.5556
2008-12-31,-8.8235
2009-01-02,12.9032
2009-01-05,-14.2857
2009-01-06,10.0
2009-01-07,3.0303
2009-01-08,-11.7647
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,6.6667
2009-01-16,3.125
2009-01-20,-3.0303
2009-01-21,-6.25
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,-3.3333
2009-01-27,0.0
2009-01-28,6.8966
2009-01-29,-3.2258
2009-01-30,3.3333
2009-02-02,-3.2258
2009-02-03,-6.6667
2009-02-04,7.1429
2009-02-05,-16.6667
2009-02-06,2.0
2009-02-09,-1.9607999999999999
2009-02-10,-8.0
2009-02-11,-4.3478
2009-02-12,-4.5455
2009-02-13,4.7619
2009-02-17,4.5455
2009-02-18,-8.6957
2009-02-19,9.5238
2009-02-20,-23.913
2009-02-23,20.0
2009-02-24,4.7619
2009-02-25,9.0909
2009-02-26,-8.3333
2009-02-27,9.0909
2009-03-02,-18.75
2009-03-03,0.0
2009-03-04,7.6923
2009-03-05,-9.5238
2009-03-06,0.0
2009-03-09,-5.2632
2009-03-10,5.5556
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-17,-2.6316
2009-03-18,-8.1081
2009-03-19,0.0
2009-03-20,-5.8824
2009-03-23,3.125
2009-03-24,21.2121
2009-03-25,0.0
2009-03-26,-7.5
2009-03-27,2.7027
2009-03-30,-15.7895
2009-03-31,0.0
2009-04-01,3.125
2009-04-02,-6.0606
2009-04-03,-3.2258
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,-3.3333
2009-04-09,10.3448
2009-04-13,-12.5
2009-04-14,7.1429
2009-04-15,0.0
2009-04-16,53.3333
2009-04-17,-13.0435
2009-04-20,0.0
2009-04-21,-4.5
2009-04-22,9.9476
2009-04-23,4.7619
2009-04-24,50.0
2009-04-27,21.2121
2009-04-28,7.5
2009-04-29,13.9535
2009-04-30,-16.3265
2009-05-01,4.878
2009-05-04,-2.3256
2009-05-05,-11.9048
2009-05-06,9.4595
2009-05-07,0.0
2009-05-08,1.2346
2009-05-11,7.3171
2009-05-12,-1.1364
2009-05-13,-3.4483
2009-05-14,9.5238
2009-05-15,4.3478
2009-05-18,3.125
2009-05-19,-3.0303
2009-05-20,-4.1667
2009-05-21,-8.6957
2009-05-22,4.7619
2009-05-26,0.0
2009-05-27,-4.5455
2009-05-28,4.7619
2009-05-29,0.0
2009-06-01,-4.5455
2009-06-02,-2.3810000000000002
2009-06-03,-2.439
2009-06-04,-5.0
2009-06-05,0.0
2009-06-08,7.8947
2009-06-09,-2.439
2009-06-10,0.0
2009-06-11,5.0
2009-06-12,0.0
2009-06-15,4.7619
2009-06-16,2.2727
2009-06-17,-2.2222
2009-06-18,9.0909
2009-06-19,-2.0833
2009-06-22,-6.383
2009-06-23,4.5455
2009-06-24,0.0
2009-06-25,2.1739
2009-06-26,-2.1277
2009-06-29,2.1739
2009-06-30,4.2553
2009-07-01,-4.0816
2009-07-02,0.0
2009-07-06,-6.383
2009-07-07,0.0
2009-07-08,-2.2727
2009-07-09,4.6512
2009-07-10,2.2222
2009-07-13,2.1739
2009-07-14,-8.5106
2009-07-15,-4.6512
2009-07-16,2.439
2009-07-17,-2.3810000000000002
2009-07-20,-2.439
2009-07-21,7.5
2009-07-22,-4.6512
2009-07-23,7.3171
2009-07-24,-6.8182
2009-07-27,2.439
2009-07-28,0.0
2009-07-29,-2.3810000000000002
2009-07-30,0.0
2009-07-31,-4.6341
2009-08-03,2.3018
2009-08-04,2.5
2009-08-05,-4.878
2009-08-06,1.2821
2009-08-07,-1.2658
2009-08-10,-6.4103
2009-08-11,1.3699
2009-08-12,2.7027
2009-08-13,-2.6316
2009-08-14,0.0
2009-08-17,-5.4054
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,2.8571
2009-08-25,0.0
2009-08-26,-5.5556
2009-08-27,0.0
2009-08-28,2.9412000000000003
2009-08-31,2.8571
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,-5.5556
2009-09-04,11.7647
2009-09-08,-5.2632
2009-09-09,5.5556
2009-09-10,0.0
2009-09-11,5.2632
2009-09-14,10.0
2009-09-15,2.2727
2009-09-16,-6.6667
2009-09-17,0.0
2009-09-18,3.5714
2009-09-21,1.1494
2009-09-22,6.8182
2009-09-23,8.5106
2009-09-24,-1.9607999999999999
2009-09-25,-6.0
2009-09-28,0.0
2009-09-29,-2.1277
2009-09-30,-6.5217
2009-10-01,0.0
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,-4.6512
2009-10-07,-4.878
2009-10-08,-5.1282
2009-10-09,-2.7027
2009-10-12,0.0
2009-10-13,2.7778
2009-10-14,-8.1081
2009-10-15,8.8235
2009-10-16,13.5135
2009-10-19,-4.7619
2009-10-20,0.0
2009-10-21,-2.5
2009-10-22,-2.5641
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,-6.5789
2009-10-28,1.4085
2009-10-29,-2.7778
2009-10-30,-2.8571
2009-11-02,-2.9412000000000003
2009-11-03,3.0303
2009-11-04,0.0
2009-11-05,5.8824
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,8.3333
2009-11-11,0.0
2009-11-12,2.5641
2009-11-13,6.25
2009-11-16,-1.1764999999999999
2009-11-17,-4.7619
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,2.5
2009-11-23,0.0
2009-11-24,-4.878
2009-11-25,-2.5641
2009-11-27,0.0
2009-11-30,2.6316
2009-12-01,0.0
2009-12-02,-2.5641
2009-12-03,-5.2632
2009-12-04,2.7778
2009-12-07,-2.7027
2009-12-08,0.0
2009-12-09,5.5556
2009-12-10,-5.2632
2009-12-11,9.7222
2009-12-14,3.7975
2009-12-15,14.6341
2009-12-16,-1.0638
2009-12-17,-2.1505
2009-12-18,3.2967
2009-12-21,-8.5106
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,-4.6512
2009-12-28,9.7561
2009-12-29,-3.3333
2009-12-30,-1.1494
2009-12-31,9.3023
2010-01-04,-2.1277
2010-01-05,0.0
2010-01-06,4.3478
2010-01-07,2.0833
2010-01-08,1.0204
2010-01-11,11.1111
2010-01-12,12.7273
2010-01-13,11.2903
2010-01-14,1.4493
2010-01-15,0.0
2010-01-19,-0.7143
2010-01-20,-3.5971
2010-01-21,-0.7463
2010-01-22,-3.7594
2010-01-25,-9.375
2010-01-26,-4.3103
2010-01-27,-2.7027
2010-01-28,9.2593
2010-01-29,-0.8475
2010-02-01,0.8547
2010-02-02,0.0
2010-02-03,4.2373
2010-02-04,0.813
2010-02-05,3.2258
2010-02-08,3.125
2010-02-09,-0.7576
2010-02-10,-2.2901
2010-02-11,1.5625
2010-02-12,0.7692
2010-02-16,-0.7634
2010-02-17,0.0
2010-02-18,1.5385
2010-02-19,9.0909
2010-02-22,-2.7778
2010-02-23,-1.4285999999999999
2010-02-24,0.0
2010-02-25,1.4493
2010-02-26,0.0
2010-03-01,21.4286
2010-03-02,2.3529
2010-03-03,-1.1494
2010-03-04,9.186
2010-03-05,-2.5559
2010-03-08,6.0109
2010-03-09,-1.0309
2010-03-10,-1.0417
2010-03-11,-2.1053
2010-03-12,4.3011
2010-03-15,12.8866
2010-03-16,5.0228
2010-03-17,-2.6087
2010-03-18,-1.7856999999999998
2010-03-19,0.9091
2010-03-22,0.9009
2010-03-23,2.6786
2010-03-24,3.4783
2010-03-25,8.4034
2010-03-26,9.6899
2010-03-29,22.2615
2010-03-30,-16.763
2010-03-31,4.1667
2010-04-01,-14.2
2010-04-05,-10.6449
2010-04-06,4.3478
2010-04-07,-4.5833
2010-04-08,-0.4367
2010-04-09,5.2632
2010-04-12,-5.8333
2010-04-13,-8.8496
2010-04-14,0.0
2010-04-15,2.9126
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,-4.717
2010-04-21,0.0
2010-04-22,1.9802
2010-04-23,7.767
2010-04-26,5.4054
2010-04-27,-0.8547
2010-04-28,-3.4483
2010-04-29,0.0
2010-04-30,-1.7856999999999998
2010-05-03,-6.3636
2010-05-04,-0.9709
2010-05-05,9.8039
2010-05-06,-1.7856999999999998
2010-05-07,-8.1818
2010-05-10,0.9901
2010-05-11,0.0
2010-05-12,-0.9804
2010-05-13,-0.9901
2010-05-14,3.0
2010-05-17,-1.9417
2010-05-18,0.0
2010-05-19,-1.4851
2010-05-20,-19.598
2010-05-21,-8.125
2010-05-24,8.8435
2010-05-25,6.25
2010-05-26,34.1176
2010-05-27,-3.5088
2010-05-28,3.5455
2010-06-01,3.5996
2010-06-02,5.9322
2010-06-03,-0.8
2010-06-04,7.2581
2010-06-07,-6.015
2010-06-08,-4.8
2010-06-09,0.8403
2010-06-10,14.1667
2010-06-11,-5.1095
2010-06-14,14.2308
2010-06-15,-8.7542
2010-06-16,-3.321
2010-06-17,7.6336
2010-06-18,6.383
2010-06-21,16.6667
2010-06-22,-4.0
2010-06-23,-2.9762
2010-06-24,-8.589
2010-06-25,-17.4497
2010-06-28,-12.1951
2010-06-29,0.9259
2010-06-30,13.7615
2010-07-01,-4.0323
2010-07-02,0.6303
2010-07-06,-8.977
2010-07-07,0.0
2010-07-08,9.1743
2010-07-09,-2.1008
2010-07-12,-1.7167
2010-07-13,-4.8035
2010-07-14,-3.211
2010-07-15,-0.4739
2010-07-16,-2.8571
2010-07-19,1.4706000000000001
2010-07-20,-2.4154999999999998
2010-07-21,-5.9406
2010-07-22,2.1053
2010-07-23,-4.1237
2010-07-26,-11.828
2010-07-27,-12.7896
2010-07-28,14.6653
2010-07-29,7.9268
2010-07-30,-6.7797
2010-08-02,7.8788
2010-08-03,-7.8652
2010-08-04,0.122
2010-08-05,1.0962
2010-08-06,-1.2048
2010-08-09,0.0
2010-08-10,4.7561
2010-08-11,-4.5402000000000005
2010-08-12,3.6585
2010-08-13,-3.5294
2010-08-16,-2.439
2010-08-17,-1.25
