ticker,ALLM US Equity
2014-07-24,-1.4285999999999999
2014-07-25,-9.4203
2014-07-28,-8.0
2014-07-29,-9.5652
2014-07-30,23.0769
2014-07-31,-14.0625
2014-08-01,-9.0909
2014-08-04,0.0
2014-08-05,-4.9875
2014-08-06,13.6693
2014-08-07,-12.0255
2014-08-08,0.0
2014-08-11,-5.2625
2014-08-12,11.0957
2014-08-13,-15.0
2014-08-14,34.1176
2014-08-15,-12.2807
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,10.0
2014-08-21,0.9091
2014-08-22,-6.3063
2014-08-25,7.6923
2014-08-26,0.0
2014-08-27,-1.7856999999999998
2014-08-28,-8.1818
2014-08-29,3.9604
2014-09-02,0.0
2014-09-03,4.7619
2014-09-04,-12.7273
2014-09-05,2.0703
2014-09-08,2.0538
2014-09-09,4.0
2014-09-10,-3.9423
2014-09-11,-9.9099
2014-09-12,5.0
2014-09-15,-7.4074
2014-09-16,-14.2857
2014-09-17,-6.6667
2014-09-18,-1.4285999999999999
2014-09-19,36.8116
2014-09-22,5.9322
2014-09-23,7.0
2014-09-24,-5.6075
2014-09-25,1.9802
2014-09-26,0.0
2014-09-29,4.8544
2014-09-30,3.7037
2014-10-01,-10.7143
2014-10-02,4.0
2014-10-03,-0.9615
2014-10-06,-10.6796
2014-10-07,3.1522
2014-10-08,-9.3783
2014-10-09,0.0
2014-10-10,-1.1628
2014-10-13,-23.5294
2014-10-14,30.7692
2014-10-15,-11.7647
2014-10-16,-7.9333
2014-10-17,1.3758
2014-10-20,1.4285999999999999
2014-10-21,-7.0423
2014-10-22,0.0
2014-10-23,-4.5265
2014-10-27,-4.7808
2014-10-28,-3.3333
2014-10-29,3.4483
2014-10-30,0.0
2014-10-31,5.0
2014-11-03,-12.6984
2014-11-04,-3.6364
2014-11-05,16.9811
2014-11-06,-3.2258
2014-11-07,5.0
2014-11-10,7.9365
2014-11-11,-18.75
2014-11-12,17.4661
2014-11-13,-2.9276
2014-11-14,-1.6171
2014-11-17,-3.2167
2014-11-18,-11.6483
2014-11-19,0.0
2014-11-20,7.5472
2014-11-21,-3.5088
2014-11-24,0.0
2014-11-25,9.0909
2014-11-26,0.8333
2014-12-01,-0.8264
2014-12-03,1.6667
2014-12-04,-16.3934
2014-12-08,-1.9363000000000001
2014-12-09,7.3732
2014-12-10,0.5587
2014-12-11,-11.1111
2014-12-12,8.3333
2014-12-15,-5.0
2014-12-16,1.1134
2014-12-17,0.1001
2014-12-18,-10.0
2014-12-19,0.0
2014-12-22,-11.1111
2014-12-23,9.75
2014-12-24,-8.8838
2014-12-26,16.75
2014-12-29,-1.4989
2014-12-30,8.6957
2014-12-31,4.0
2015-01-02,9.6154
2015-01-05,1.7544
2015-01-06,-10.3448
2015-01-07,11.538499999999999
2015-01-08,-5.1724
2015-01-09,18.1818
2015-01-12,0.0
2015-01-13,-14.6154
2015-01-14,8.1081
2015-01-15,-3.3542
2015-01-16,1.7461
2015-01-20,-6.7797
2015-01-21,0.0
2015-01-23,0.0
2015-01-26,-7.2727
2015-01-27,6.8627
2015-01-28,-6.422
2015-01-29,0.0
2015-01-30,-1.9607999999999999
2015-02-02,0.0
2015-02-03,-2.0
2015-02-04,-6.1224
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,2.0652
2015-02-10,-6.2833
2015-02-11,0.0
2015-02-12,-0.8381
2015-02-13,-2.7359999999999998
2015-02-17,-5.7437000000000005
2015-02-18,0.0
2015-02-19,-2.5
2015-02-20,12.8205
2015-02-23,-6.8182
2015-02-24,-14.6341
2015-02-25,16.7143
2015-02-26,24.847
2015-02-27,1.9607999999999999
2015-03-02,-3.8462
2015-03-03,-11.0
2015-03-04,7.8652
2015-03-05,0.0
2015-03-06,-8.3333
2015-03-09,0.0
2015-03-10,-9.0909
2015-03-11,-10.0
2015-03-12,11.1111
2015-03-13,-5.0
2015-03-16,2.6316
2015-03-17,2.3077
2015-03-18,-9.7744
2015-03-20,0.0
2015-03-23,-2.7778
2015-03-24,-14.25
2015-03-25,13.2861
2015-03-26,0.0
2015-03-27,-6.1765
2015-03-30,-7.21
2015-03-31,-7.0946
2015-04-01,-12.3636
2015-04-02,-13.6929
2015-04-06,15.3846
2015-04-07,-16.6667
2015-04-08,-12.5
2015-04-09,-9.1429
2015-04-10,50.9434
2015-04-13,-8.3333
2015-04-14,-4.5455
2015-04-15,-4.4345
2015-04-16,-10.3083
2015-04-17,16.6667
2015-04-20,0.0
2015-04-21,-1.1905000000000001
2015-04-22,6.0241
2015-04-23,-4.5455
2015-04-24,56.1905
2015-04-27,-8.5366
2015-04-28,19.6667
2015-04-29,-23.3983
2015-04-30,12.7273
2015-05-01,-0.8065
2015-05-04,4.065
2015-05-05,25.0
2015-05-06,-12.5
2015-05-07,5.7143
2015-05-08,18.9189
2015-05-11,16.3636
2015-05-12,7.4219
2015-05-13,10.9091
2015-05-14,22.9508
2015-05-15,12.6667
2015-05-18,18.3432
2015-05-19,-5.0
2015-05-20,5.2632
2015-05-21,-4.9875
2015-05-22,-8.4463
2015-05-26,-17.2295
2015-05-27,-13.8889
2015-05-28,4.8387
2015-05-29,6.1538
2015-06-01,-4.3297
2015-06-02,-1.5338
2015-06-03,2.3077
2015-06-04,3.7406
2015-06-05,21.7612
2015-06-08,-4.7619
2015-06-09,1.25
2015-06-10,8.6265
2015-06-11,-1.1223
2015-06-12,0.0
2015-06-15,-10.3448
2015-06-16,3.8462
2015-06-17,-2.4691
2015-06-18,-1.2658
2015-06-19,1.2821
2015-06-22,0.0
2015-06-23,-1.2658
2015-06-24,-10.2564
2015-06-25,0.0
2015-06-26,2.8571
2015-06-29,-6.1285
2015-06-30,-18.6702
2015-07-01,12.7686
2015-07-02,-4.0331
2015-07-06,-12.5867
2015-07-07,-3.8462
2015-07-08,-14.0
2015-07-09,18.1395
2015-07-10,-5.1181
2015-07-13,-2.4896
2015-07-14,-0.1064
2015-07-15,0.0
2015-07-16,-8.2002
2015-07-17,18.3295
2015-07-20,0.0
2015-07-21,0.0
2015-07-22,0.0
2015-07-23,1.9607999999999999
2015-07-24,-1.9471
2015-07-27,-7.8205
2015-07-28,4.2553
2015-07-29,0.0
2015-07-30,-2.0408
2015-07-31,2.0573
2015-08-03,-12.1842
2015-08-04,11.5793
2015-08-05,-4.1667
2015-08-06,6.4946
2015-08-07,-5.0778
2015-08-10,-13.9785
2015-08-11,-2.5
2015-08-12,15.3526
2015-08-13,2.2506
2015-08-14,-6.5489
2015-08-17,-4.6525
2015-08-18,0.0305
2015-08-19,0.0
2015-08-20,-2.561
2015-08-21,-2.378
2015-08-24,0.0
2015-08-25,-1.2821
2015-08-26,3.8961
2015-08-27,0.0
2015-08-28,12.5
2015-08-31,-6.6667
2015-09-01,-2.3810000000000002
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,-2.439
2015-09-08,-0.25
2015-09-09,-1.0025
2015-09-10,-5.6962
2015-09-11,-0.7047
2015-09-14,2.7374
2015-09-15,-3.9474
2015-09-16,29.0411
2015-09-17,6.1571
2015-09-18,-0.2
2015-09-21,1.2024
2015-09-22,-0.9901
2015-09-23,1.6
2015-09-24,-11.417300000000001
2015-09-25,8.8889
2015-09-28,0.0
2015-09-29,-2.0408
2015-09-30,-2.0833
2015-10-01,2.1277
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,-3.9583
2015-10-08,8.4599
2015-10-09,-4.9375
2015-10-12,-4.1026
2015-10-13,4.1272
2015-10-14,-5.1883
2015-10-15,-4.4444
2015-10-16,-4.6512
2015-10-19,9.7256
2015-10-20,-0.0556
2015-10-21,0.0834
2015-10-22,-8.4722
2015-10-23,0.0
2015-10-26,6.8285
2015-10-27,-0.2273
2015-10-28,2.3918
2015-10-29,0.0834
2015-10-30,8.9191
2015-11-02,-7.1429
2015-11-03,-1.0989
2015-11-04,4.4167
2015-11-05,-0.0399
2015-11-06,2.1955999999999998
2015-11-09,1.875
2015-11-10,-4.908
2015-11-11,-2.1774
2015-11-12,-1.0992
2015-11-13,-2.1951
2015-11-16,-5.7244
2015-11-17,-1.1602000000000001
2015-11-18,-2.4695
2015-11-19,-5.0016
2015-11-20,6.614
2015-11-23,-8.642
2015-11-24,-5.6757
2015-11-25,0.197
2015-11-27,-8.4897
2015-11-30,18.75
2015-12-01,3.9474
2015-12-02,-13.9241
2015-12-03,2.9044
2015-12-04,0.0357
2015-12-07,-0.2857
2015-12-09,14.2908
2015-12-10,-2.225
2015-12-11,-10.2564
2015-12-14,8.5357
2015-12-15,2.6654
2015-12-16,-1.9550999999999998
2015-12-17,1.9941
2015-12-18,-10.2564
2015-12-21,0.0
2015-12-22,-0.0357
2015-12-23,-2.8224
2015-12-24,2.6471
2015-12-28,-3.1519
2015-12-29,-2.4038
2015-12-30,-9.0565
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,-8.6667
2016-01-06,2.1442
2016-01-07,-3.573
2016-01-08,-9.2172
2016-01-11,2.0408
2016-01-12,0.0
2016-01-13,-4.0
2016-01-14,-24.2187
2016-01-15,9.9656
2016-01-19,0.0
2016-01-20,10.0
2016-01-21,13.6364
2016-01-22,40.0
2016-01-25,14.2857
2016-01-26,-12.5
2016-01-27,-4.3393
2016-01-28,13.459
2016-01-29,0.0329
2016-02-01,-2.6316
2016-02-02,-7.1959
2016-02-03,-4.514
2016-02-04,-8.5017
2016-02-05,7.2917
2016-02-08,-3.7282
2016-02-09,-3.5498
2016-02-10,-0.0627
2016-02-11,-2.1971
2016-02-12,-2.439
2016-02-16,-5.307
2016-02-17,0.0
2016-02-18,14.868
2016-02-19,28.3871
2016-02-22,-12.3587
2016-02-23,-20.3369
2016-02-24,11.561
2016-02-25,7.8024000000000004
2016-02-26,-1.2904
2016-02-29,-2.482
2016-03-01,1.6514
2016-03-02,-1.2615
2016-03-03,-19.4735
2016-03-04,13.8462
2016-03-07,-15.5828
2016-03-08,0.05
2016-03-09,-0.8
2016-03-10,-9.2742
2016-03-11,11.0556
2016-03-14,-3.952
2016-03-15,-0.0521
2016-03-16,-4.1167
2016-03-17,-4.3478
2016-03-18,36.3636
2016-03-21,8.2917
2016-03-22,10.8119
2016-03-23,-16.6667
2016-03-24,10.0
2016-03-28,-6.0606
2016-03-29,9.6774
2016-03-30,-11.6728
2016-03-31,-0.3122
2016-04-01,0.167
2016-04-04,-10.0042
2016-04-05,6.6698
2016-04-06,4.2119
2016-04-07,1.5
2016-04-08,1.4778
2016-04-11,-1.2945
2016-04-12,1.2705
2016-04-13,0.0
2016-04-14,-9.3484
2016-04-18,-3.5714
2016-04-19,9.2593
2016-04-20,0.0
2016-04-21,-0.339
2016-04-22,-2.0408
2016-04-25,-9.7222
2016-04-26,0.0
2016-04-27,-9.1106
2016-04-28,12.1396
2016-04-29,-11.3208
2016-05-02,-8.9362
2016-05-03,28.5047
2016-05-04,56.3636
2016-05-05,-9.3023
2016-05-06,-2.5641
2016-05-09,-5.2632
2016-05-10,0.0
2016-05-11,4.1667
2016-05-12,1.3333
2016-05-13,-0.0329
2016-05-16,-7.8644
2016-05-17,7.1429
2016-05-18,-1.5667
2016-05-19,0.237
2016-05-20,2.6689
2016-05-23,-7.8644
2016-05-24,-0.0357
2016-05-25,-9.9678
2016-05-26,-7.9365
2016-05-27,13.75
2016-05-31,6.1008
2016-06-01,2.5714
2016-06-02,-5.571
2016-06-03,3.2448
2016-06-06,14.2321
2016-06-07,0.0469
2016-06-08,-0.0313
2016-06-09,1.2817
2016-06-10,6.1728
2016-06-13,1.1628
2016-06-14,0.0
2016-06-15,-3.4483
2016-06-16,-4.7619
2016-06-17,5.0
2016-06-20,-6.994
2016-06-21,-0.192
2016-06-22,-2.581
2016-06-23,0.0494
2016-06-24,-0.0493
2016-06-27,-10.482099999999999
2016-06-28,-3.2353
2016-06-29,3.3435
2016-06-30,5.8824
2016-07-01,8.3333
2016-07-05,-12.2917
2016-07-06,-1.3155000000000001
2016-07-07,3.6845
2016-07-08,0.0
2016-07-11,1.4285999999999999
2016-07-12,1.4085
2016-07-13,-2.7778
2016-07-14,-2.8571
2016-07-15,2.9412000000000003
2016-07-18,-5.75
2016-07-19,0.0
2016-07-20,0.0379
2016-07-21,6.0606
2016-07-22,-2.8571
2016-07-25,2.9412000000000003
2016-07-26,8.5714
2016-07-27,0.0
2016-07-28,-7.8947
2016-07-29,-11.4286
2016-08-01,12.9032
2016-08-02,-18.3929
2016-08-03,8.5339
2016-08-04,-6.7742
2016-08-05,-13.4948
2016-08-08,38.8
2016-08-09,-2.0533
2016-08-10,0.0368
2016-08-11,0.0
2016-08-12,-9.4118
2016-08-15,-22.0779
2016-08-16,12.0833
2016-08-17,9.2937
2016-08-18,2.0408
2016-08-19,0.0
2016-08-22,5.3333
2016-08-23,-1.8987
2016-08-24,0.0
2016-08-25,3.2258
2016-08-26,-3.75
2016-08-29,-2.5974
2016-08-30,0.0
2016-08-31,0.0
2016-09-02,-0.6667
2016-09-06,-4.698
2016-09-07,-1.7606000000000002
2016-09-08,-0.3584
2016-09-09,7.1942
2016-09-12,-0.3775
2016-09-13,-1.1368
2016-09-14,-4.5997
2016-09-15,-3.5714
2016-09-16,4.7684999999999995
2016-09-19,0.7512
2016-09-20,-8.7719
2016-09-21,3.8462
2016-09-22,0.0
2016-09-23,7.3611
2016-09-26,-6.8564
2016-09-27,-0.0463
2016-09-28,-5.3265
2016-09-30,1.7612999999999999
2016-10-03,1.9231
2016-10-04,-7.1698
2016-10-05,1.626
2016-10-07,-0.4
2016-10-11,-7.6305
2016-10-12,0.163
2016-10-13,2.2789
2016-10-14,-0.2653
2016-10-17,2.1277
2016-10-18,4.1667
2016-10-19,-12.0
2016-10-20,18.1818
2016-10-21,-3.8462
2016-10-24,4.0
2016-10-25,3.7981
2016-10-26,-2.4085
2016-10-27,-5.0783
2016-10-28,-0.8
2016-10-31,-1.1341
2016-11-01,-2.1667
2016-11-02,-0.6514
2016-11-03,-4.1175
2016-11-04,-1.5316999999999998
2016-11-07,8.0
2016-11-08,-5.3498
2016-11-09,4.3478
2016-11-10,9.5833
2016-11-11,-8.7452
2016-11-14,4.1146
2016-11-15,0.0
2016-11-16,-11.956
2016-11-17,0.0
2016-11-21,-8.1818
2016-11-22,8.9109
2016-11-23,4.5455
2016-11-25,0.0
2016-11-28,-8.6957
2016-11-29,8.5714
2016-11-30,-3.7829
2016-12-01,0.0
2016-12-02,0.2849
2016-12-05,-4.5455
2016-12-06,8.5714
2016-12-07,-0.0548
2016-12-08,-0.384
2016-12-12,-7.489
2016-12-13,-4.7619
2016-12-14,9.9375
2016-12-15,-4.4912
2016-12-16,0.0
2016-12-19,-2.3810000000000002
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,2.439
2016-12-23,0.0
2016-12-27,-2.0536
2016-12-28,1.9143
2016-12-29,-4.5915
2016-12-30,-2.25
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,-2.7494
2017-01-06,15.7133
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,-9.0909
2017-01-12,0.0
2017-01-13,-5.0625
2017-01-17,2.9295999999999998
2017-01-18,-3.8056
2017-01-19,-9.375
2017-01-20,8.9508
2017-01-23,0.9428
2017-01-24,12.0747
2017-01-25,-4.7619
2017-01-26,0.0
2017-01-27,-0.0625
2017-01-30,0.0625
2017-02-01,0.0
2017-02-02,-10.0
2017-02-03,-5.5556
2017-02-06,0.0
2017-02-08,0.0735
2017-02-09,9.7722
2017-02-10,-7.1285
2017-02-14,-1.4054
2017-02-15,-5.9576
2017-02-16,-0.0777
2017-02-17,-0.4278
2017-02-21,-6.25
2017-02-22,-6.6667
2017-02-23,10.7143
2017-02-24,-3.2258
2017-02-27,6.0
2017-02-28,-11.3208
2017-03-01,2.8369
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,-3.4483
2017-03-07,0.0
2017-03-08,-0.7143
2017-03-09,-6.5647
2017-03-10,3.9461
2017-03-13,0.6481
2017-03-14,-2.1159
2017-03-15,5.2632
2017-03-16,-1.1607
2017-03-17,1.1743000000000001
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,-7.1429
2017-03-24,0.0
2017-03-27,-4.6154
2017-03-28,-8.871
2017-03-29,23.8938
2017-03-31,-20.2679
2017-04-03,14.3897
2017-04-04,-2.1047
2017-04-06,-8.0
2017-04-07,0.8696
2017-04-10,4.5797
2017-04-11,-1.0819
2017-04-12,25.0
2017-04-13,13.3333
2017-04-17,-15.8824
2017-04-18,-2.0979
2017-04-19,0.0
2017-04-20,-9.2857
2017-04-21,6.2008
2017-04-24,-2.1316
2017-04-25,0.7576
2017-04-26,5.2632
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-03,0.0
2017-05-04,7.1429
2017-05-05,6.6667
2017-05-08,0.0
2017-05-10,3.125
2017-05-11,4.1288
2017-05-12,-3.9651
2017-05-15,-9.0909
2017-05-16,0.0
2017-05-17,-7.4167
2017-05-18,13.5014
2017-05-19,-9.8335
2017-05-22,5.5409
2017-05-23,3.25
2017-05-24,3.3091
2017-05-25,0.0
2017-05-26,-2.5
2017-05-30,-6.6506
2017-05-31,9.8712
2017-06-01,6.25
2017-06-02,1.1029
2017-06-05,10.5455
2017-06-06,26.3158
2017-06-07,-16.6667
2017-06-08,-4.0
2017-06-09,3.6978999999999997
2017-06-12,0.452
2017-06-13,24.95
2017-06-14,-7.9632
2017-06-15,-10.8696
2017-06-16,10.0
2017-06-19,13.082
2017-06-20,-1.9607999999999999
2017-06-21,-6.8
2017-06-22,11.588
2017-06-23,7.6923
2017-06-26,7.1429
2017-06-27,6.7
2017-06-28,15.5889
2017-06-29,2.7027
2017-06-30,0.0
2017-07-03,-5.2632
2017-07-05,-15.2778
2017-07-06,-4.918
2017-07-07,-1.3793
2017-07-10,1.3986
2017-07-11,20.6897
2017-07-12,5.7143
2017-07-13,-16.2162
2017-07-14,6.4516
2017-07-17,-3.0303
2017-07-18,-3.125
2017-07-19,-3.2258
2017-07-20,-3.3333
2017-07-21,-6.8966
2017-07-24,-14.8148
2017-07-25,-4.3478
2017-07-26,-4.5455
2017-07-27,-5.2381
2017-07-28,10.5528
2017-07-31,-4.5455
2017-08-01,-0.5714
2017-08-02,-9.0038
2017-08-03,-5.2632
2017-08-04,5.5556
2017-08-07,-10.526299999999999
2017-08-08,11.7647
2017-08-09,5.2632
2017-08-10,-5.0
2017-08-11,0.0
2017-08-14,-2.6316
2017-08-15,-8.1081
2017-08-16,2.9412000000000003
2017-08-17,-3.8286
2017-08-18,1.0101
2017-08-21,0.0
2017-08-22,-5.8824
2017-08-23,-5.3125
2017-08-24,5.5446
2017-08-25,3.1895
2017-08-28,-9.0909
2017-08-29,10.0
2017-08-30,21.2121
2017-08-31,-12.5
2017-09-01,-3.7143
2017-09-05,0.8902
2017-09-06,-2.3529
2017-09-07,1.8072
2017-09-08,-2.426
2017-09-11,-2.9715
2017-09-12,20.0
2017-09-13,0.0
2017-09-14,-0.1563
2017-09-15,-6.1033
2017-09-18,16.6667
2017-09-19,-0.0952
2017-09-21,-2.2879
2017-09-22,-2.439
2017-09-25,-1.75
2017-09-26,-4.0712
2017-09-27,0.7958
2017-09-28,-10.0
2017-09-29,9.2398
2017-10-02,-3.6403
2017-10-03,5.0
2017-10-04,3.1746
2017-10-05,2.5641
2017-10-06,-5.0
2017-10-09,-9.473700000000001
2017-10-10,1.7442
2017-10-11,2.5714
2017-10-12,-0.2786
2017-10-13,6.1453
2017-10-16,-7.8947
2017-10-17,2.8571
2017-10-18,2.2222
2017-10-19,-8.8043
2017-10-20,3.3969
2017-10-23,2.8242000000000003
2017-10-24,-10.3139
2017-10-25,5.1875
2017-10-26,-4.9317
2017-10-27,2.4375
2017-10-30,-5.4301
2017-10-31,-0.6452
2017-11-01,0.5844
2017-11-02,-6.3911999999999995
2017-11-03,22.7586
2017-11-06,-20.341
2017-11-07,5.788
2017-11-08,0.0
2017-11-09,-2.6667
2017-11-10,-4.1096
2017-11-13,-1.4285999999999999
2017-11-14,-12.3188
2017-11-15,-11.157
2017-11-16,-2.3256
2017-11-17,-14.2857
2017-11-20,-12.2222
2017-11-21,13.9241
2017-11-22,22.2222
2017-11-24,-9.0909
2017-11-27,-20.0
2017-11-28,0.0
2017-11-29,-12.5
2017-11-30,7.1429
2017-12-01,-20.0
2017-12-04,-15.0
2017-12-05,11.9608
2017-12-06,-1.2259
2017-12-07,-4.1667
2017-12-08,-1.8500999999999999
2017-12-11,11.2158
2017-12-12,-15.2542
2017-12-13,-8.0
2017-12-14,-8.087
2017-12-15,-0.3548
2017-12-18,-29.6819
2017-12-19,8.0169
2017-12-20,-6.25
2017-12-21,-2.0
2017-12-22,-6.1224
2017-12-26,8.6957
2017-12-27,-5.0
2017-12-28,-1.7544
2017-12-29,0.0
2018-01-02,-23.2143
2018-01-03,39.0698
2018-01-04,42.1405
2018-01-05,5.8824
2018-01-08,-6.6667
2018-01-09,-8.8095
2018-01-10,-8.6162
2018-01-11,-8.92
2018-01-12,-12.1651
2018-01-16,-5.3571
2018-01-17,22.2642
2018-01-18,54.321
2018-01-19,-16.0
2018-01-22,-11.6667
2018-01-23,7.0081
2018-01-24,-8.3123
2018-01-25,-7.1978
2018-01-26,2.3179
2018-01-29,-7.1261
2018-01-30,5.7632
2018-01-31,-3.5346
2018-02-01,-11.4504
2018-02-02,3.4483
2018-02-05,0.0
2018-02-06,-8.0
2018-02-07,-9.4203
2018-02-08,4.0
2018-02-09,34.6154
2018-02-12,-28.2857
2018-02-13,9.5618
2018-02-14,8.7273
2018-02-15,-9.7559
2018-02-16,-6.6079
2018-02-20,9.5238
2018-02-21,3.2609
2018-02-22,-1.7544
2018-02-23,37.1429
2018-02-26,5.4167
2018-02-27,11.166
2018-02-28,-6.6667
2018-03-01,19.0476
2018-03-02,-2.0
2018-03-05,-0.4082
2018-03-06,-0.4098
2018-03-07,-9.465
2018-03-08,-0.6818
2018-03-09,-3.8902
2018-03-12,-4.7619
2018-03-13,-10.0
2018-03-14,0.0
2018-03-15,-2.2222
2018-03-16,7.2727
2018-03-19,-7.0445
2018-03-20,-0.2849
2018-03-21,-14.0
2018-03-22,24.186
2018-03-23,17.4425
2018-03-26,-4.328
2018-03-27,-5.6667
2018-03-28,6.0071
2018-03-29,-12.9048
2018-04-02,-4.3193
2018-04-03,-5.7143
2018-04-04,0.3636
2018-04-05,31.8237
2018-04-06,3.0692
2018-04-09,-4.4444
2018-04-10,-6.9767
2018-04-12,-0.75
2018-04-13,-19.0932
2018-04-16,-6.2889
2018-04-17,31.5615
2018-04-18,-3.0303
2018-04-19,-15.3646
2018-04-20,-3.0769
2018-04-23,1.5873
2018-04-24,1.5625
2018-04-25,-1.2308
2018-04-26,-0.3115
2018-04-27,-4.875
2018-04-30,-1.4455
2018-05-01,6.6667
2018-05-02,-6.25
2018-05-03,-3.3333
2018-05-04,-3.4483
2018-05-07,0.0
2018-05-08,11.4286
2018-05-09,3.6859
2018-05-10,-7.2643
2018-05-11,3.3333
2018-05-14,-6.4516
2018-05-15,0.0
2018-05-16,3.4483
2018-05-17,0.0
2018-05-18,-3.3333
2018-05-21,27.5862
2018-05-22,-0.8108
2018-05-23,6.812
2018-05-24,54.0816
2018-05-25,15.894
2018-05-29,2.8571
2018-05-30,-2.7778
2018-05-31,2.8571
2018-06-01,5.5556
2018-06-04,-3.2105
2018-06-05,-3.4802
2018-06-06,-1.5493000000000001
2018-06-07,-21.8169
2018-06-08,25.1601
2018-06-11,-24.1228
2018-06-12,-8.6705
2018-06-13,9.4937
2018-06-14,21.3873
2018-06-15,-4.7619
2018-06-18,-2.5
2018-06-19,-0.6667
2018-06-20,-3.6310000000000002
2018-06-21,0.0
2018-06-22,6.25
2018-06-25,-17.8151
2018-06-26,-22.290399999999998
2018-06-27,-7.8947
2018-06-28,-13.4286
2018-06-29,-14.1914
2018-07-02,28.0769
2018-07-03,20.1201
2018-07-05,0.0
2018-07-06,19.725
2018-07-09,-8.1228
2018-07-10,-8.8636
2018-07-11,-0.2494
2018-07-12,7.25
2018-07-13,-18.4149
2018-07-16,4.8571
2018-07-17,-2.1798
2018-07-18,9.1922
2018-07-19,-0.5102
2018-07-20,-10.0
2018-07-23,-12.8205
2018-07-24,4.902
2018-07-25,8.2555
2018-07-26,5.036
2018-07-27,-5.6164
2018-07-30,15.5298
2018-07-31,-4.5477
2018-08-01,-12.6086
2018-08-02,8.1325
2018-08-03,-15.0418
2018-08-06,-4.5902
2018-08-07,-4.4674
2018-08-08,18.705
2018-08-09,-1.2424
2018-08-10,-7.9472000000000005
2018-08-13,-11.1667
2018-08-14,0.1876
2018-08-15,17.9775
2018-08-16,-4.7619
2018-08-17,8.3333
2018-08-20,2.1538
2018-08-21,3.9157
2018-08-22,-1.4493
2018-08-23,9.1176
2018-08-24,3.4771
2018-08-27,-14.0401
2018-08-28,16.0303
2018-08-29,-3.6302
2018-08-30,8.1301
2018-08-31,-4.7619
2018-09-04,2.1053
2018-09-05,-0.2835
2018-09-06,-9.5373
2018-09-07,11.4286
2018-09-10,7.4359
2018-09-11,-8.1146
2018-09-12,-0.5455
2018-09-13,-0.7574
2018-09-14,10.2632
2018-09-17,-13.8425
