ticker,MLM US Equity
2000-05-22,2.8289999999999997
2000-05-23,-1.4354
2000-05-24,-0.2427
2000-05-25,-0.4866
2000-05-26,-3.912
2000-05-30,-1.0076
2000-05-31,0.9021
2000-06-01,0.5109
2000-06-02,1.3977
2000-06-05,-0.8772
2000-06-06,0.5057
2000-06-07,-0.5031
2000-06-08,-0.5057
2000-06-09,0.8895
2000-06-12,-5.7935
2000-06-13,1.0695000000000001
2000-06-14,-3.0423
2000-06-15,-4.0928
2000-06-16,-2.4182
2000-06-19,-2.6239
2000-06-20,3.4431
2000-06-21,0.4342
2000-06-22,-0.2882
2000-06-23,-3.0347
2000-06-26,-2.0864
2000-06-27,1.0654
2000-06-28,-0.753
2000-06-29,-0.7587
2000-06-30,-1.0321
2000-07-03,2.8969
2000-07-05,1.6517
2000-07-06,0.2954
2000-07-07,-1.1782
2000-07-10,0.2981
2000-07-11,4.3091
2000-07-12,-0.5698
2000-07-13,2.0057
2000-07-14,-0.9831
2000-07-17,0.2837
2000-07-18,-0.9901
2000-07-19,-2.8571
2000-07-20,-0.2941
2000-07-21,-0.59
2000-07-24,-0.2967
2000-07-25,0.8929
2000-07-26,0.1475
2000-07-27,0.1473
2000-07-28,-1.3235000000000001
2000-07-31,0.5961
2000-08-01,2.6667
2000-08-02,-0.7215
2000-08-03,1.5988
2000-08-04,2.0029
2000-08-07,3.9271000000000003
2000-08-08,-0.8097
2000-08-09,-3.1293
2000-08-10,1.4045
2000-08-11,4.0166
2000-08-14,-1.8641999999999999
2000-08-15,-2.171
2000-08-16,2.0804
2000-08-17,-0.1359
2000-08-18,-1.3605
2000-08-21,-2.2069
2000-08-22,-1.8336000000000001
2000-08-23,-2.7298999999999998
2000-08-24,-7.8286999999999995
2000-08-25,2.5641
2000-08-28,-3.75
2000-08-29,3.8961
2000-08-30,-1.2125
2000-08-31,1.5873
2000-09-01,-1.875
2000-09-05,0.7962
2000-09-06,-0.158
2000-09-07,-1.1076
2000-09-08,1.44
2000-09-11,0.9464
2000-09-12,-1.4062999999999999
2000-09-13,0.1585
2000-09-14,0.4747
2000-09-15,-2.0472
2000-09-18,-5.7878
2000-09-19,0.8532
2000-09-20,0.1692
2000-09-21,-1.3514
2000-09-22,-2.226
2000-09-25,0.8476
2000-09-26,-2.0839
2000-09-27,1.0499
2000-09-28,2.724
2000-09-29,4.6472999999999995
2000-10-02,-1.7241
2000-10-03,-0.9835
2000-10-04,-8.1074
2000-10-05,0.6427
2000-10-06,-2.5544000000000002
2000-10-09,1.2809
2000-10-10,-0.7059
2000-10-11,-1.3626
2000-10-12,-2.973
2000-10-13,2.5998
2000-10-16,-1.2066
2000-10-17,-1.5267
2000-10-18,0.6202
2000-10-19,4.53
2000-10-20,0.8255
2000-10-23,-0.1462
2000-10-24,2.0205
2000-10-25,-1.837
2000-10-26,0.9942
2000-10-27,2.6635999999999997
2000-10-30,3.7789
2000-10-31,4.3478
2000-11-01,-0.2865
2000-11-02,4.0742
2000-11-03,-1.7566000000000002
2000-11-06,1.0473
2000-11-07,-0.1264
2000-11-08,2.2273
2000-11-09,-0.8418
2000-11-10,-2.3970000000000002
2000-11-13,1.0489
2000-11-14,-0.1266
2000-11-15,0.0
2000-11-16,-1.3942
2000-11-17,0.0514
2000-11-20,1.0277
2000-11-21,-0.8138
2000-11-22,0.6154
2000-11-24,1.9113
2000-11-27,0.7752
2000-11-28,-0.8189
2000-11-29,-0.8256
2000-11-30,-0.3038
2000-12-01,1.1935
2000-12-04,0.3011
2000-12-05,4.8286
2000-12-06,0.7399
2000-12-07,0.4501
2000-12-08,3.0425
2000-12-11,0.9384
2000-12-12,-4.195
2000-12-13,-4.142
2000-12-14,-1.8765
2000-12-15,-3.1203
2000-12-18,1.2727
2000-12-19,-3.8728
2000-12-20,1.3874
2000-12-21,9.7368
2000-12-22,-1.7026
2000-12-26,0.6343
2000-12-27,1.2121
2000-12-28,0.6228
2000-12-29,0.6903
2001-01-02,-3.6407
2001-01-03,6.0353
2001-01-04,0.162
2001-01-05,0.0231
2001-01-08,-1.9169
2001-01-09,-0.2119
2001-01-10,-3.8462
2001-01-11,-0.589
2001-01-12,0.5924
2001-01-16,1.6442
2001-01-17,-0.0241
2001-01-18,-2.2941
2001-01-19,-2.4963
2001-01-22,-2.4081
2001-01-23,1.2987
2001-01-24,2.5641
2001-01-25,2.625
2001-01-26,-0.0731
2001-01-29,0.2682
2001-01-30,2.1152
2001-01-31,0.881
2001-02-01,-0.5192
2001-02-02,-0.3084
2001-02-05,2.4036
2001-02-06,1.3711
2001-02-07,0.2751
2001-02-08,-0.8002
2001-02-09,0.1613
2001-02-12,0.9664
2001-02-13,1.5269
2001-02-14,-0.9877
2001-02-15,1.9043
2001-02-16,0.4004
2001-02-20,1.396
2001-02-21,-1.9449
2001-02-22,-0.3789
2001-02-23,0.2461
2001-02-26,4.8873
2001-02-27,-0.5106
2001-02-28,-1.4372
2001-03-01,-0.7617
2001-03-02,2.8509
2001-03-05,0.0
2001-03-06,0.8955
2001-03-07,-0.6974
2001-03-08,0.2341
2001-03-09,-0.8493
2001-03-12,-0.2141
2001-03-13,-1.5236
2001-03-14,-2.5932
2001-03-15,0.6711
2001-03-16,-3.6222
2001-03-19,2.9744
2001-03-20,0.7613
2001-03-21,-3.2889
2001-03-22,-4.4118
2001-03-23,0.8173
2001-03-26,1.6214
2001-03-27,-1.4546999999999999
2001-03-28,-0.2857
2001-03-29,-0.5492
2001-03-30,2.521
2001-04-02,-0.8197
2001-04-03,-1.8182
2001-04-04,2.5974
2001-04-05,0.6798
2001-04-06,-2.1653000000000002
2001-04-09,2.5702
2001-04-10,5.2204
2001-04-11,-3.0871
2001-04-12,-0.5461
2001-04-16,-0.5948
2001-04-17,-0.4603
2001-04-18,2.4277
2001-04-19,0.2257
2001-04-20,-1.036
2001-04-23,-1.32
2001-04-24,2.0987
2001-04-25,1.2876
2001-04-26,3.3675
2001-04-27,-0.5394
2001-04-30,-0.282
2001-05-01,-1.3487
2001-05-02,1.3451
2001-05-03,0.5004
2001-05-04,0.4546
2001-05-07,3.0388
2001-05-08,0.3974
2001-05-09,0.0208
2001-05-10,2.5827999999999998
2001-05-11,-0.1827
2001-05-14,0.9154
2001-05-15,0.383
2001-05-16,0.6426
2001-05-17,1.4166
2001-05-18,-0.2558
2001-05-21,0.4536
2001-05-22,0.6676
2001-05-23,-3.6474
2001-05-24,-0.2429
2001-05-25,-0.1623
2001-05-29,-0.813
2001-05-30,1.7213
2001-05-31,-0.2626
2001-06-01,-1.6609
2001-06-04,-0.9269
2001-06-05,0.6445
2001-06-06,-0.599
2001-06-07,-0.7481
2001-06-08,0.2931
2001-06-11,-0.3132
2001-06-12,1.3822
2001-06-13,-0.0207
2001-06-14,-1.9628
2001-06-15,-1.3277
2001-06-18,-0.6621
2001-06-19,-0.1075
2001-06-20,3.3147
2001-06-21,0.125
2001-06-22,-0.7074
2001-06-25,-1.8860000000000001
2001-06-26,0.4058
2001-06-27,0.0213
2001-06-28,1.2973
2001-06-29,3.9051
2001-07-02,-0.2627
2001-07-03,0.9927
2001-07-05,0.4614
2001-07-06,-1.7372
2001-07-09,-2.723
2001-07-10,2.9246
2001-07-11,0.0812
2001-07-12,1.1965
2001-07-13,-1.2024
2001-07-16,-6.4909
2001-07-17,-1.0846
2001-07-18,-0.5482
2001-07-19,1.3892
2001-07-20,0.4785
2001-07-23,-1.9481000000000002
2001-07-24,-5.0773
2001-07-25,-1.7442
2001-07-26,0.3787
2001-07-27,1.1554
2001-07-30,0.1865
2001-07-31,2.5593
2001-08-01,-0.1361
2001-08-02,-0.0454
2001-08-03,0.2273
2001-08-06,-3.4920999999999998
2001-08-07,1.0338
2001-08-08,0.4651
2001-08-09,-0.463
2001-08-10,1.6512
2001-08-13,-0.8236
2001-08-14,1.5686
2001-08-15,-1.5897999999999999
2001-08-16,0.577
2001-08-17,-1.5833
2001-08-20,-2.2616
2001-08-21,-1.1689
2001-08-22,-1.2069
2001-08-23,-0.6352
2001-08-24,1.9670999999999998
2001-08-27,-2.339
2001-08-28,-1.5062
2001-08-29,-0.7019
2001-08-30,1.8495
2001-08-31,-1.7412999999999998
2001-09-04,0.7342
2001-09-05,3.8703
2001-09-06,2.2018
2001-09-07,-2.9356
2001-09-10,0.0732
2001-09-17,-4.9475999999999996
2001-09-18,1.5385
2001-09-19,-0.2273
2001-09-20,-6.4794
2001-09-21,-2.5709999999999997
2001-09-24,3.3333
2001-09-25,-0.2688
2001-09-26,-0.2695
2001-09-27,3.1081
2001-09-28,2.5164
2001-10-01,-2.2756
2001-10-02,0.6803
2001-10-03,2.6507
2001-10-04,2.6582
2001-10-05,-0.8631
2001-10-08,-3.3085
2001-10-09,0.7718
2001-10-10,2.5019
2001-10-11,3.9352
2001-10-12,0.7429
2001-10-15,-1.1656
2001-10-16,2.142
2001-10-17,0.1178
2001-10-18,-0.8002
2001-10-19,1.4235
2001-10-22,1.4035
2001-10-23,-6.3206
2001-10-24,1.2066
2001-10-25,-1.9708
2001-10-26,1.9111
2001-10-29,-1.3151
2001-10-30,-2.2211
2001-10-31,0.7572
2001-11-01,0.9519
2001-11-02,0.4715
2001-11-05,3.9763
2001-11-06,-1.9002
2001-11-07,0.3874
2001-11-08,1.7366000000000001
2001-11-09,-1.9203000000000001
2001-11-12,1.5470000000000002
2001-11-13,2.547
2001-11-14,4.2943
2001-11-15,-0.69
2001-11-16,-0.2689
2001-11-19,0.5169
2001-11-20,-1.6766999999999999
2001-11-21,-2.9104
2001-11-23,2.5059
2001-11-26,-2.6731
2001-11-27,2.6526
2001-11-28,0.3659
2001-11-29,-2.5829
2001-11-30,-0.2816
2001-12-03,0.2588
2001-12-04,-0.751
2001-12-05,7.1411999999999995
2001-12-06,-1.1918
2001-12-07,0.2904
2001-12-10,0.7795
2001-12-11,-0.5525
2001-12-12,0.2222
2001-12-13,-1.5521
2001-12-14,-0.9009
2001-12-17,0.9773
2001-12-18,2.2057
2001-12-19,-1.4094
2001-12-20,0.2234
2001-12-21,-0.2674
2001-12-24,2.0112
2001-12-26,-0.46
2001-12-27,1.5845
2001-12-28,-0.0867
2001-12-31,1.0408
2002-01-02,-0.0644
2002-01-03,0.9878
2002-01-04,2.3177
2002-01-07,-0.6858
2002-01-08,-1.6320999999999999
2002-01-09,0.234
2002-01-10,-3.1409
2002-01-11,-2.695
2002-01-14,1.2835
2002-01-15,-0.3557
2002-01-16,-0.1116
2002-01-17,-0.9381
2002-01-18,-0.9921
2002-01-22,-1.0931
2002-01-23,-3.7071
2002-01-24,2.6542
2002-01-25,-0.1398
2002-01-28,-1.4696
2002-01-29,-1.4915
2002-01-30,-2.187
2002-01-31,0.172
2002-02-01,1.1038000000000001
2002-02-04,-0.4124
2002-02-05,0.1218
2002-02-06,-1.9708
2002-02-07,-2.5316
2002-02-08,-0.1019
2002-02-11,2.4215999999999998
2002-02-12,0.7466
2002-02-13,0.7658
2002-02-14,0.4168
2002-02-15,-0.1953
2002-02-19,-1.1985999999999999
2002-02-20,-0.099
2002-02-21,1.3383
2002-02-22,0.269
2002-02-25,0.0488
2002-02-26,1.4139
2002-02-27,2.1394
2002-02-28,-1.4168
2002-03-01,1.6287
2002-03-04,2.5218
2002-03-05,-0.4368
2002-03-06,0.3233
2002-03-07,0.3682
2002-03-08,-1.9032
2002-03-11,-0.0234
2002-03-12,-1.0521
2002-03-13,1.1342
2002-03-14,0.0701
2002-03-15,-0.7471
2002-03-18,-1.1997
2002-03-19,0.3571
2002-03-20,-0.7829
2002-03-21,-0.1913
2002-03-22,0.1437
2002-03-25,-2.512
2002-03-26,1.7178
2002-03-27,-0.6514
2002-03-28,2.5255
2002-04-01,-1.0422
2002-04-02,-0.5744
2002-04-03,-0.5778
2002-04-04,0.2179
2002-04-05,-0.3866
2002-04-08,1.5038
2002-04-09,1.7921
2002-04-10,1.6901000000000002
2002-04-11,-0.7387
2002-04-12,0.9302
2002-04-15,-0.023
2002-04-16,-5.6234
2002-04-17,-2.3199
2002-04-18,0.875
2002-04-19,-1.2887
2002-04-22,-2.6864
2002-04-23,-2.322
2002-04-24,-0.1585
2002-04-25,-0.2116
2002-04-26,4.5864
2002-04-29,-0.507
2002-04-30,-0.7389
2002-05-01,1.5914000000000001
2002-05-02,0.0505
2002-05-03,-0.9848
2002-05-06,-1.4537
2002-05-07,1.0093
2002-05-08,1.2554
2002-05-09,1.6447
2002-05-10,-0.1743
2002-05-13,0.6234
2002-05-14,1.9083
2002-05-15,0.1946
2002-05-16,-0.0971
2002-05-17,-0.413
2002-05-20,-0.0244
2002-05-21,-0.7321
2002-05-22,-1.057
2002-05-23,0.4472
2002-05-24,0.4452
2002-05-28,0.0
2002-05-29,-0.985
2002-05-30,-0.5241
2002-05-31,0.3512
2002-06-03,-1.25
2002-06-04,-0.6329
2002-06-05,0.7643
2002-06-06,-0.4804
2002-06-07,-0.3557
2002-06-10,0.2805
2002-06-11,-0.8136
2002-06-12,0.8203
2002-06-13,-1.8307
2002-06-14,0.8806
2002-06-17,3.3633
2002-06-18,1.7884
2002-06-19,0.0976
2002-06-20,-0.8045
2002-06-21,-2.3101
2002-06-24,-1.1320999999999999
2002-06-25,-0.7634
2002-06-26,0.0
2002-06-27,-1.0256
2002-06-28,1.0363
2002-07-01,-2.3077
2002-07-02,-0.9449
2002-07-03,-1.7223000000000002
2002-07-05,3.9633000000000003
2002-07-08,-0.8817
2002-07-09,-3.4537
2002-07-10,-1.4634
2002-07-11,-1.5402
2002-07-12,0.2235
2002-07-15,-0.3623
2002-07-16,-3.4965
2002-07-17,1.1594
2002-07-18,-1.1175
2002-07-19,-3.2454
2002-07-22,-2.0365
2002-07-23,-0.642
2002-07-24,3.1385
2002-07-25,-0.0298
2002-07-26,4.8941
2002-07-29,7.1124
2002-07-30,-1.5139
2002-07-31,3.3711
2002-08-01,-1.2523
2002-08-02,-4.8613
2002-08-05,-1.3607
2002-08-06,1.1543
2002-08-07,1.3081
2002-08-08,1.5659
2002-08-09,-0.2705
2002-08-12,-1.6545
2002-08-13,-1.572
2002-08-14,0.7005
2002-08-15,1.6973
2002-08-16,0.1368
2002-08-19,2.7321999999999997
2002-08-20,-0.1862
2002-08-21,-4.2366
2002-08-22,3.2832
2002-08-23,-1.2392
2002-08-26,2.5641
2002-08-27,0.1862
2002-08-28,-0.3186
2002-08-29,-0.5882
2002-08-30,-1.4524
2002-09-03,-1.2555
2002-09-04,2.5427999999999997
2002-09-05,0.1887
2002-09-06,1.2645
2002-09-09,2.0191
2002-09-10,0.8073
2002-09-11,-0.2325
2002-09-12,-1.8125
2002-09-13,1.3977
2002-09-16,-0.3381
2002-09-17,-1.096
2002-09-18,-2.5858
2002-09-19,-6.5276
2002-09-20,1.1591
2002-09-23,-1.2317
2002-09-24,-1.1021
2002-09-25,1.7889
2002-09-26,1.4117
2002-09-27,-3.4659
2002-09-30,-4.1495
2002-10-01,-1.8729
2002-10-02,-2.7534
2002-10-03,-2.3487999999999998
2002-10-04,-0.2636
2002-10-07,-2.2134
2002-10-08,1.9595
2002-10-09,-4.8376
2002-10-10,3.7953
2002-10-11,1.4089
2002-10-14,0.2646
2002-10-15,4.388
2002-10-16,-1.2326
2002-10-17,2.6879999999999997
2002-10-18,-6.918
2002-10-21,-1.2722
2002-10-22,-2.5093
2002-10-23,0.0696
2002-10-24,-1.7727
2002-10-25,2.9016
2002-10-28,-5.6052
2002-10-29,0.9472
2002-10-30,-0.4691
2002-10-31,0.9427
2002-11-01,0.0359
2002-11-04,4.0215
2002-11-05,2.4163
2002-11-06,1.1122
2002-11-07,-3.8
2002-11-08,0.104
2002-11-11,-0.1731
2002-11-12,-0.4161
2002-11-13,-1.3231
2002-11-14,3.211
2002-11-15,-0.3761
2002-11-18,0.2059
2002-11-19,-0.3425
2002-11-20,4.1237
2002-11-21,2.9043
2002-11-22,-2.8223000000000003
2002-11-25,1.5512000000000001
2002-11-26,-0.065
2002-11-27,3.0065
2002-11-29,0.0
2002-12-02,-0.2855
2002-12-03,-1.4954
2002-12-04,-1.0013
2002-12-05,-0.4241
2002-12-06,0.5898
2002-12-09,-1.0423
2002-12-10,0.4608
2002-12-11,1.9659
2002-12-12,0.3535
2002-12-13,-1.3128
2002-12-16,3.634
2002-12-17,-1.315
2002-12-18,-4.0292
2002-12-19,0.1653
2002-12-20,0.264
2002-12-23,-0.6583
2002-12-24,0.1325
2002-12-26,0.6618
2002-12-27,-1.545
2002-12-30,-0.3339
2002-12-31,2.7136
2003-01-02,3.3268
2003-01-03,0.0
2003-01-06,-1.6098
2003-01-07,-0.9304
2003-01-08,-0.9067
2003-01-09,1.4379
2003-01-10,0.5799
2003-01-13,-1.1851
2003-01-14,0.0
2003-01-15,-0.8104
2003-01-16,1.0784
2003-01-17,-2.4248
2003-01-21,-1.7229999999999999
2003-01-22,-1.6183
2003-01-23,0.5141
2003-01-24,-0.8865
2003-01-27,-1.7544
2003-01-28,-1.4356
2003-01-29,-0.5684
2003-01-30,0.6431
2003-01-31,3.6564
2003-02-03,-0.4795
2003-02-04,-0.6882
2003-02-05,-0.3465
2003-02-06,-1.8081
2003-02-07,-0.8499
2003-02-10,-0.5
2003-02-11,1.3281
2003-02-12,-3.4006
2003-02-13,-0.33
2003-02-14,3.2009
2003-02-18,0.3209
2003-02-19,0.2132
2003-02-20,2.305
2003-02-21,0.0
2003-02-24,-2.4957
2003-02-25,0.2844
2003-02-26,-0.6381
2003-02-27,1.076
2003-02-28,-2.1292
2003-03-03,0.3626
2003-03-04,-2.7095000000000002
2003-03-05,0.0
2003-03-06,0.1114
2003-03-07,0.8902
2003-03-10,-2.5735
2003-03-11,-1.3208
2003-03-12,0.1912
2003-03-13,1.0687
2003-03-14,1.435
2003-03-17,1.6381000000000001
2003-03-18,0.7326
2003-03-19,0.1818
2003-03-20,-0.2178
2003-03-21,6.0386
2003-03-24,-4.3568
2003-03-25,-0.5022
2003-03-26,-2.0908
2003-03-27,-0.6259
2003-03-28,4.0385
2003-03-31,-1.6738
2003-04-01,1.8834
2003-04-02,2.3818
2003-04-03,-0.1736
2003-04-04,1.6348
2003-04-07,1.2663
2003-04-08,0.4393
2003-04-09,-1.9179
2003-04-10,-1.2692999999999999
2003-04-11,0.1042
2003-04-14,0.4512
2003-04-15,0.0691
2003-04-16,-2.0718
2003-04-17,0.4231
2003-04-21,-1.9312
2003-04-22,2.5063
2003-04-23,-1.1526
2003-04-24,-1.1307
2003-04-25,-1.8585
2003-04-28,1.6387
2003-04-29,2.7589
2003-04-30,3.1032
2003-05-01,-0.0676
2003-05-02,0.6768
2003-05-05,-0.0672
2003-05-06,-0.1009
2003-05-07,1.8855
2003-05-08,-0.0661
2003-05-09,0.5291
2003-05-12,3.4868
2003-05-13,2.1933
2003-05-14,-0.2488
2003-05-15,0.4989
2003-05-16,-0.2172
2003-05-19,-0.4664
2003-05-20,1.0622
2003-05-21,-1.0819
2003-05-22,1.1562999999999999
2003-05-23,0.7414
2003-05-27,2.0546
2003-05-28,1.5925
2003-05-29,-0.8282
2003-05-30,2.5648999999999997
2003-06-02,2.3385
2003-06-03,-0.0286
2003-06-04,1.1429
2003-06-05,3.8136
2003-06-06,-1.3061
2003-06-09,-3.1982
2003-06-10,1.595
2003-06-11,2.3269
2003-06-12,2.1096
2003-06-13,-2.1733000000000002
2003-06-16,2.7702
2003-06-17,0.8807
2003-06-18,-2.6455
2003-06-19,-1.7663
2003-06-20,-3.4577999999999998
2003-06-23,0.6304
2003-06-24,-0.1993
2003-06-25,-2.2254
2003-06-26,-1.5173999999999999
2003-06-27,1.7778
2003-06-30,-2.1543
2003-07-01,2.3207
2003-07-02,0.8142
2003-07-03,0.2019
2003-07-07,2.7346
2003-07-08,0.7565
2003-07-09,0.0556
2003-07-10,-2.6404
2003-07-11,-0.3711
2003-07-14,0.2579
2003-07-15,-1.972
2003-07-16,0.5831
2003-07-17,-2.2899
2003-07-18,1.9282
2003-07-21,-1.3388
2003-07-22,1.7699
2003-07-23,-0.4348
2003-07-24,-0.6405
2003-07-25,0.2344
2003-07-28,-0.0585
2003-07-29,0.1462
2003-07-30,12.1495
2003-07-31,-0.2604
2003-08-01,-0.5483
2003-08-04,-0.7614
2003-08-05,-1.3228
2003-08-06,0.9651
2003-08-07,-1.2215
2003-08-08,2.2849
2003-08-11,-0.6045
2003-08-12,0.4759
2003-08-13,-2.0
2003-08-14,1.3158
2003-08-15,0.7951
2003-08-18,0.3681
2003-08-19,0.393
2003-08-20,-0.1044
2003-08-21,0.5486
2003-08-22,-1.8446
2003-08-25,0.397
2003-08-26,0.3164
2003-08-27,0.4205
2003-08-28,-0.1841
2003-08-29,0.7113
2003-09-02,0.6539
2003-09-03,2.4688
2003-09-04,-0.3297
2003-09-05,-2.1628
2003-09-08,1.4304000000000001
2003-09-09,-0.4615
2003-09-10,-2.9366
2003-09-11,1.035
2003-09-12,0.0263
2003-09-15,0.1838
2003-09-16,-0.1835
2003-09-17,-1.1292
2003-09-18,0.5312
2003-09-19,-0.9247
2003-09-22,-0.8533
2003-09-23,0.8607
2003-09-24,0.7733
2003-09-25,-2.1434
2003-09-26,-1.8117999999999999
2003-09-29,1.7351
2003-09-30,-1.3265
2003-10-01,4.7188
2003-10-02,-0.4192
2003-10-03,0.0526
2003-10-06,0.5785
2003-10-07,0.2614
2003-10-08,-0.1043
2003-10-09,0.6787
2003-10-10,0.5963
2003-10-13,3.5825
2003-10-14,0.3483
2003-10-15,-0.0992
2003-10-16,0.1489
2003-10-17,-1.0161
2003-10-20,-0.1002
2003-10-21,0.1504
2003-10-22,-1.001
2003-10-23,1.1122
2003-10-24,-0.2
2003-10-27,0.7515
2003-10-28,4.5001999999999995
2003-10-29,-0.3331
2003-10-30,0.382
2003-10-31,-2.5684
2003-11-03,3.8321
2003-11-04,0.7287
2003-11-05,0.3501
2003-11-06,-1.2093
2003-11-07,0.0471
2003-11-10,0.0706
2003-11-11,-1.0111
2003-11-12,0.19
2003-11-13,0.2608
2003-11-14,-0.0946
2003-11-17,-1.6331
2003-11-18,-0.2887
2003-11-19,-0.5792
2003-11-20,0.5097
2003-11-21,0.3864
2003-11-24,1.0825
2003-11-25,1.2137
2003-11-26,-0.3778
2003-11-28,0.9007
2003-12-01,1.3860000000000001
2003-12-02,1.2974999999999999
2003-12-03,0.0457
2003-12-04,0.9831
2003-12-05,-0.1585
2003-12-08,1.1565
2003-12-09,-0.4035
2003-12-10,-2.1157
2003-12-11,2.5063
2003-12-12,1.7945
2003-12-15,-0.5509
2003-12-16,0.2659
2003-12-17,-0.0221
2003-12-18,1.5694
2003-12-19,0.4788
2003-12-22,1.3212
2003-12-23,1.4109
2003-12-24,-0.3583
2003-12-26,0.8039
2003-12-29,0.2728
2003-12-30,-0.5232
2003-12-31,-1.1782
2004-01-02,-1.0645
2004-01-05,1.5063
2004-01-06,3.922
2004-01-07,1.7136
2004-01-08,0.6217
2004-01-09,-1.176
2004-01-12,-0.6858
2004-01-13,-1.2591
2004-01-14,0.6993
2004-01-15,0.0817
2004-01-16,-0.3673
2004-01-20,-1.3519
2004-01-21,1.142
2004-01-22,0.1232
2004-01-23,-0.041
2004-01-26,-1.2718
2004-01-27,-0.935
2004-01-28,-1.8456000000000001
2004-01-29,-1.7094
2004-01-30,0.0
2004-02-02,-1.0
2004-02-03,-0.0878
2004-02-04,-1.8462
2004-02-05,1.2091
2004-02-06,1.8363
2004-02-09,-0.1521
2004-02-10,0.5222
2004-02-11,1.1039
2004-02-12,-1.5413999999999999
2004-02-13,-0.935
2004-02-17,1.7779
2004-02-18,0.496
2004-02-19,-0.9442
2004-02-20,-0.325
2004-02-23,-0.1739
2004-02-24,0.1089
2004-02-25,2.5011
2004-02-26,1.0609
2004-02-27,3.4563
2004-03-01,-0.1426
2004-03-02,-0.8364
2004-03-03,-1.296
2004-03-04,0.0417
2004-03-05,0.7708
2004-03-08,-1.5091999999999999
2004-03-09,-1.6793
2004-03-10,-1.3023
2004-03-11,-1.7521
2004-03-12,1.3871
2004-03-15,-1.0423
2004-03-16,0.0
2004-03-17,1.0094
2004-03-18,-2.1073
2004-03-19,-0.8877
2004-03-22,0.3135
2004-03-23,1.9643000000000002
2004-03-24,-2.6489000000000003
2004-03-25,2.4286
2004-03-26,-1.1416
2004-03-29,2.0653
2004-03-30,0.9574
2004-03-31,-0.5172
2004-04-01,2.1014
2004-04-02,-1.0185
2004-04-05,0.9432
2004-04-06,-0.9344
2004-04-07,-0.3859
2004-04-08,-1.6355
2004-04-12,-0.4813
2004-04-13,-2.4840999999999998
2004-04-14,0.7439
2004-04-15,-0.5147
2004-04-16,0.0225
2004-04-19,-0.045
2004-04-20,-0.7199
2004-04-21,0.7705
2004-04-22,0.7421
2004-04-23,0.2232
2004-04-26,-1.069
2004-04-27,1.5308000000000002
2004-04-28,-1.5521
2004-04-29,-1.3963999999999999
2004-04-30,-1.2106
2004-05-03,2.3815
2004-05-04,-1.1969
2004-05-05,-0.8229
2004-05-06,0.2996
2004-05-07,-3.5616
2004-05-10,-0.0238
2004-05-11,0.1668
2004-05-12,-0.119
2004-05-13,0.405
2004-05-14,0.0712
2004-05-17,-1.2328000000000001
2004-05-18,0.5281
2004-05-19,-0.4059
