ticker,SHLX US Equity
2015-03-20,0.2053
2015-03-23,-0.5122
2015-03-24,-1.4929000000000001
2015-03-25,1.3326
2015-03-26,0.2063
2015-03-27,0.1544
2015-03-30,0.1542
2015-03-31,0.0513
2015-04-01,-0.7949
2015-04-02,-0.3619
2015-04-06,-4.4358
2015-04-07,1.0315
2015-04-08,4.5943000000000005
2015-04-09,0.0257
2015-04-10,0.1541
2015-04-13,-1.1538
2015-04-14,1.1154
2015-04-15,-0.2565
2015-04-16,0.1543
2015-04-17,0.1284
2015-04-20,-0.3334
2015-04-21,0.1287
2015-04-22,-0.1285
2015-04-23,-1.0293
2015-04-24,1.8201
2015-04-27,-0.4086
2015-04-28,0.0513
2015-04-29,-0.0769
2015-04-30,3.0777
2015-05-01,2.9485
2015-05-04,0.8495
2015-05-05,-3.1047
2015-05-06,0.4719
2015-05-07,-0.0742
2015-05-08,0.1732
2015-05-11,1.5806
2015-05-12,0.778
2015-05-13,3.6671
2015-05-14,2.653
2015-05-15,0.1814
2015-05-18,-0.7468
2015-05-19,-0.4788
2015-05-20,0.2291
2015-05-21,-2.3314
2015-05-22,3.721
2015-05-26,-0.1579
2015-05-27,-0.0452
2015-05-28,1.6731
2015-05-29,-0.1557
2015-06-01,4.0757
2015-06-02,2.7177
2015-06-03,-1.3542
2015-06-04,-0.7181
2015-06-05,0.8083
2015-06-08,-1.245
2015-06-09,0.3205
2015-06-10,0.7455
2015-06-11,0.9302
2015-06-12,-1.2149
2015-06-15,-3.5411
2015-06-16,0.3737
2015-06-17,1.5769
2015-06-18,0.0647
2015-06-19,0.1939
2015-06-22,0.2581
2015-06-23,-0.2574
2015-06-24,1.3978
2015-06-25,0.1485
2015-06-26,0.7836
2015-06-29,-3.0679
2015-06-30,-1.0405
2015-07-01,-0.3943
2015-07-02,0.5058
2015-07-06,-0.6565
2015-07-07,1.4537
2015-07-08,-1.2375
2015-07-09,0.022
2015-07-10,0.8571
2015-07-13,2.4406
2015-07-14,2.4676
2015-07-15,-1.0588
2015-07-16,-3.2312
2015-07-17,-2.4284
2015-07-20,-7.9111
2015-07-21,2.2683
2015-07-22,-3.1147
2015-07-23,1.3881999999999999
2015-07-24,0.1441
2015-07-27,-0.4797
2015-07-28,3.2538
2015-07-29,1.5173
2015-07-30,-2.7593
2015-07-31,0.8551
2015-08-03,2.4729
2015-08-04,-4.2059
2015-08-05,-4.1507
2015-08-06,-4.5557
2015-08-07,0.7343
2015-08-10,3.02
2015-08-11,0.2274
2015-08-12,-0.2269
2015-08-13,-2.3755
2015-08-14,1.6309
2015-08-17,1.9613
2015-08-18,-0.4497
2015-08-19,-0.3764
2015-08-20,-0.0504
2015-08-21,-3.2006
2015-08-24,-6.0141
2015-08-25,-0.3601
2015-08-26,3.2805
2015-08-27,5.3297
2015-08-28,0.0767
2015-08-31,1.047
2015-09-01,-1.8700999999999999
2015-09-02,1.4163999999999999
2015-09-03,-1.2951
2015-09-04,-1.2092
2015-09-08,-0.1042
2015-09-09,-4.6403
2015-09-10,-0.9568
2015-09-11,-4.8855
2015-09-14,-0.9867
2015-09-15,-0.0293
2015-09-16,1.3779
2015-09-17,2.4002
2015-09-18,-1.0731
2015-09-21,-1.8841
2015-09-22,-5.7899
2015-09-23,-5.8061
2015-09-24,-3.1803
2015-09-25,-0.8466
2015-09-28,-1.776
2015-09-29,-12.3783
2015-09-30,16.7857
2015-10-01,6.2181
2015-10-02,7.0377
2015-10-05,11.4764
2015-10-06,-0.0268
2015-10-07,1.019
2015-10-08,1.6459000000000001
2015-10-09,1.3058
2015-10-12,-3.1709
2015-10-13,-1.4111
2015-10-14,-1.0262
2015-10-15,0.2183
2015-10-16,2.6137
2015-10-19,-3.3165
2015-10-20,-0.7135
2015-10-21,-3.5379
2015-10-22,-4.4126
2015-10-23,-0.3297
2015-10-26,-4.6316
2015-10-27,-3.6266
2015-10-28,4.5812
2015-10-29,2.4562
2015-10-30,5.1936
2015-11-02,-1.1686
2015-11-03,0.9755
2015-11-04,-3.7178
2015-11-05,-1.4594
2015-11-06,2.2524
2015-11-09,0.1509
2015-11-10,2.8623
2015-11-11,-1.7282
2015-11-12,-0.775
2015-11-13,-2.4632
2015-11-16,1.5707
2015-11-17,0.2122
2015-11-18,2.6626
2015-11-19,-1.9157
2015-11-20,0.3005
2015-11-23,1.5577999999999999
2015-11-24,3.2153
2015-11-25,0.7716
2015-11-27,0.6523
2015-11-30,-1.7469999999999999
2015-12-01,-1.0898
2015-12-02,-3.3053
2015-12-03,-3.7481
2015-12-04,-0.3738
2015-12-07,-1.3133
2015-12-08,2.4715
2015-12-09,6.0606
2015-12-10,1.2245
2015-12-11,-3.197
2015-12-14,-1.8744
2015-12-15,1.7283
2015-12-16,7.0641
2015-12-17,2.088
2015-12-18,1.0363
2015-12-21,3.0229
2015-12-22,6.0257
2015-12-23,0.593
2015-12-24,-1.6458
2015-12-28,0.9491
2015-12-29,0.1484
2015-12-30,-2.668
2015-12-31,5.3807
2016-01-04,1.7582
2016-01-05,-2.6272
2016-01-06,-2.6738
2016-01-07,-4.5455
2016-01-08,-1.439
2016-01-11,-5.9729
2016-01-12,1.4963
2016-01-13,-0.0556
2016-01-14,4.2861
2016-01-15,-3.9231
2016-01-19,-7.8611
2016-01-20,-3.9494
2016-01-21,3.6409000000000002
2016-01-22,8.4797
2016-01-25,-3.2105
2016-01-26,2.7401
2016-01-27,-1.3195000000000001
2016-01-28,2.1906
2016-01-29,-0.3922
2016-02-01,-0.8999
2016-02-02,-0.4824
2016-02-03,-0.4277
2016-02-04,4.496
2016-02-05,-0.7399
2016-02-08,-8.614
2016-02-09,-3.2931
2016-02-10,2.5617
2016-02-11,-5.1477
2016-02-12,4.7206
2016-02-16,5.9491
2016-02-17,2.4891
2016-02-18,0.7625
2016-02-19,0.4765
2016-02-22,5.2999
2016-02-23,-4.1854
2016-02-24,-1.9077
2016-02-25,-4.9324
2016-02-26,3.0833
2016-02-29,2.2433
2016-03-01,0.6188
2016-03-02,0.1118
2016-03-03,-0.7819
2016-03-04,0.5629
2016-03-07,2.1271
2016-03-08,-4.2477
2016-03-09,-1.3738000000000001
2016-03-10,-1.3349
2016-03-11,0.3235
2016-03-14,-1.7297
2016-03-15,1.79
2016-03-16,1.7585
2016-03-17,0.8929
2016-03-18,-0.4282
2016-03-21,-4.4437999999999995
2016-03-22,2.1002
2016-03-23,-2.1452
2016-03-24,0.9009
2016-03-28,1.1905000000000001
2016-03-29,2.7647
2016-03-30,4.0355
2016-03-31,0.7153
2016-04-01,-2.6494999999999997
2016-04-04,-1.1504
2016-04-05,-3.0372
2016-04-06,0.9368
2016-04-07,-0.087
2016-04-08,2.5544000000000002
2016-04-11,0.7076
2016-04-12,-0.8151
2016-04-13,0.17
2016-04-14,-2.6874000000000002
2016-04-15,-1.1919
2016-04-18,1.9712
2016-04-19,1.2695
2016-04-20,2.1368
2016-04-21,0.781
2016-04-22,2.5187
2016-04-25,-0.27
2016-04-26,-1.1911
2016-04-27,1.9178
2016-04-28,0.3629
2016-04-29,1.8058999999999998
2016-05-02,-1.1914
2016-05-03,-1.5005
2016-05-04,-1.4418
2016-05-05,0.6624
2016-05-06,-1.9194
2016-05-09,-1.1461999999999999
2016-05-10,2.8563
2016-05-11,-0.9348
2016-05-12,0.4163
2016-05-13,0.0276
2016-05-16,0.9947
2016-05-17,-0.4378
2016-05-18,-8.6287
2016-05-19,0.6617
2016-05-20,1.1951
2016-05-23,-1.3877
2016-05-24,-0.7186
2016-05-25,0.5127
2016-05-26,-0.24
2016-05-27,0.7218
2016-05-31,0.7764
2016-06-01,0.2074
2016-06-02,1.4487999999999999
2016-06-03,-0.4663
2016-06-06,1.6398000000000001
2016-06-07,0.0576
2016-06-08,-1.0654
2016-06-09,-2.1828
2016-06-10,-1.4579
2016-06-13,-0.151
2016-06-14,-0.7862
2016-06-15,0.1829
2016-06-16,-0.2434
2016-06-17,1.0674
2016-06-20,-3.44
2016-06-21,0.0
2016-06-22,0.7187
2016-06-23,0.8688
2016-06-24,-1.6918
2016-06-27,-1.4393
2016-06-28,2.1905
2016-06-29,3.3861
2016-06-30,1.5325
2016-07-01,0.8286
2016-07-05,-2.3775
2016-07-06,0.1203
2016-07-07,-1.3514
2016-07-08,0.3653
2016-07-11,-0.3033
2016-07-12,1.3082
2016-07-13,-0.4805
2016-07-14,0.7242
2016-07-15,-0.749
2016-07-18,-1.6903000000000001
2016-07-19,0.7983
2016-07-20,1.5535
2016-07-21,-1.2897
2016-07-22,0.5773
2016-07-25,-0.1208
2016-07-26,-1.0587
2016-07-27,-0.6726
2016-07-28,-0.4309
2016-07-29,1.2772999999999999
2016-08-01,-1.5995
2016-08-02,-0.3751
2016-08-03,-1.9140000000000001
2016-08-04,-0.8317
2016-08-05,-0.3548
2016-08-08,2.0071
2016-08-09,-1.4916
2016-08-10,-1.1276
2016-08-11,0.0326
2016-08-12,1.2378
2016-08-15,0.3861
2016-08-16,-1.0897000000000001
2016-08-17,1.199
2016-08-18,0.5764
2016-08-19,-1.2098
2016-08-22,-0.6768
2016-08-23,-1.2005
2016-08-24,-0.8539
2016-08-25,0.1656
2016-08-26,0.0661
2016-08-29,1.2558
2016-08-30,0.359
2016-08-31,-0.9106
2016-09-01,0.1969
2016-09-02,1.2447
2016-09-06,0.55
2016-09-07,-1.0296
2016-09-08,-0.065
2016-09-09,-1.6916
2016-09-12,1.1582
2016-09-13,-2.5188
2016-09-14,0.1007
2016-09-15,-0.4023
2016-09-16,-0.101
2016-09-19,1.2466
2016-09-20,-1.3977
2016-09-21,0.675
2016-09-22,2.4137
2016-09-23,1.8331
2016-09-26,3.118
2016-09-27,-0.9975
2016-09-28,-0.063
2016-09-29,-1.2287
2016-09-30,2.3285
2016-10-03,-2.1197
2016-10-04,0.1274
2016-10-05,-1.6858
2016-10-06,-2.1352
2016-10-07,-0.8264
2016-10-10,0.3667
2016-10-11,-0.7307
2016-10-12,0.1004
2016-10-13,-0.4679
2016-10-14,-1.4775
2016-10-17,-1.8405
2016-10-18,0.5208
2016-10-19,-0.9672
2016-10-20,-0.8022
2016-10-21,0.211
2016-10-24,0.0702
2016-10-25,-1.2973
2016-10-26,-1.3498999999999999
2016-10-27,-0.2746
2016-10-28,-1.276
2016-10-31,0.1846
2016-11-01,-1.1795
2016-11-02,1.0444
2016-11-03,-1.4766
2016-11-04,-1.6111
2016-11-07,-0.9139
2016-11-08,0.538
2016-11-09,0.4587
2016-11-10,0.1903
2016-11-11,-1.5951
2016-11-14,-0.3474
2016-11-15,0.6584
2016-11-16,-0.5002
2016-11-17,1.0054
2016-11-18,0.8423
2016-11-21,2.164
2016-11-22,2.6756
2016-11-23,-0.6515
2016-11-25,-0.2186
2016-11-28,-1.9715
2016-11-29,0.2235
2016-11-30,2.4898
2016-12-01,-0.6526
2016-12-02,0.6204
2016-12-05,-0.2539
2016-12-06,-1.0182
2016-12-07,0.845
2016-12-08,1.02
2016-12-09,-0.8655
2016-12-12,0.0364
2016-12-13,0.0364
2016-12-14,-3.4169
2016-12-15,1.9947
2016-12-16,0.0
2016-12-19,0.0369
2016-12-20,0.8853
2016-12-21,2.4863
2016-12-22,0.4281
2016-12-23,1.1368
2016-12-27,1.7913999999999999
2016-12-28,-0.4486
2016-12-29,-0.4853
2016-12-30,1.3235999999999999
2017-01-03,2.3719
2017-01-04,0.5373
2017-01-05,1.4028
2017-01-06,-0.1318
2017-01-09,-1.0554
2017-01-10,-0.1333
2017-01-11,0.1335
2017-01-12,-0.8
2017-01-13,1.5121
2017-01-17,0.9599
2017-01-18,0.4918
2017-01-19,-0.6525
2017-01-20,0.0985
2017-01-23,0.0
2017-01-24,2.0669
2017-01-25,0.6429
2017-01-26,3.0981
2017-01-27,2.531
2017-01-30,-2.2852
2017-01-31,1.2473
2017-02-01,0.5544
2017-02-02,-0.3982
2017-02-03,0.5535
2017-02-06,-1.1009
2017-02-07,-0.9586
2017-02-08,0.4059
2017-02-09,1.4614
2017-02-10,0.0919
2017-02-13,-1.4697
2017-02-14,1.8334000000000001
2017-02-15,1.2206
2017-02-16,-0.5125
2017-02-17,-0.0909
2017-02-21,2.9421
2017-02-22,-2.2098
2017-02-23,-0.9039
2017-02-24,-1.1858
2017-02-27,-0.0308
2017-02-28,0.831
2017-03-01,1.8010000000000002
2017-03-02,-0.7196
2017-03-03,-0.9061
2017-03-06,0.061
2017-03-07,-0.3655
2017-03-08,-1.7426
2017-03-09,0.0
2017-03-10,-0.1245
2017-03-13,-0.8411
2017-03-14,-0.7226
2017-03-15,0.538
2017-03-16,0.7554
2017-03-17,-1.562
2017-03-20,-0.5078
2017-03-21,-0.8612
2017-03-22,-0.8044
2017-03-23,1.0704
2017-03-24,0.9949
2017-03-27,-0.7626
2017-03-28,1.2488
2017-03-29,1.2650000000000001
2017-03-30,-0.1874
2017-03-31,0.8448
2017-04-03,0.8998
2017-04-04,0.3998
2017-04-05,-0.2757
2017-04-06,0.6757
2017-04-07,0.0305
2017-04-10,-0.061
2017-04-11,-0.9155
2017-04-12,-0.308
2017-04-13,-0.2162
2017-04-17,0.0
2017-04-18,0.5573
2017-04-19,-0.8621
2017-04-20,1.0248
2017-04-21,-1.0759
2017-04-24,1.2119
2017-04-25,0.4605
2017-04-26,-0.1222
2017-04-27,-0.6395
2017-04-28,-0.4661
2017-05-01,0.843
2017-05-02,2.9412000000000003
2017-05-03,-0.9624
2017-05-04,-3.4923
2017-05-05,0.5979
2017-05-08,0.0938
2017-05-09,-2.5313
2017-05-10,1.3466
2017-05-11,0.0949
2017-05-12,0.8217
2017-05-15,0.3135
2017-05-16,-0.1875
2017-05-17,-3.6631
2017-05-18,0.39
2017-05-19,1.9747
2017-05-22,-0.3175
2017-05-23,-0.2229
2017-05-24,-0.4149
2017-05-25,-1.25
2017-05-26,-0.779
2017-05-30,-1.8973
2017-05-31,-0.5335
2017-06-01,0.8716
2017-06-02,-0.9638
2017-06-05,1.2752
2017-06-06,1.5242
2017-06-07,-3.7859
2017-06-08,-0.4071
2017-06-09,1.8733
2017-06-12,-1.2036
2017-06-13,-0.9137
2017-06-14,-0.6831
2017-06-15,-2.0289
2017-06-16,1.053
2017-06-19,-0.6947
2017-06-20,-2.2036
2017-06-21,-1.5737
2017-06-22,1.3808
2017-06-23,3.3692
2017-06-26,0.104
2017-06-27,-0.2771
2017-06-28,2.8482
2017-06-29,-1.0469
2017-06-30,3.413
2017-07-03,1.8152
2017-07-05,-0.8752
2017-07-06,-1.0464
2017-07-07,0.6609
2017-07-10,-2.6592000000000002
2017-07-11,-0.5396
2017-07-12,0.9495
2017-07-13,0.7726
2017-07-14,2.0
2017-07-17,-0.8497
2017-07-18,0.0
2017-07-19,-2.2413
2017-07-20,-0.4383
2017-07-21,-0.1355
2017-07-24,-1.5598999999999998
2017-07-25,0.6545
2017-07-26,-0.7187
2017-07-27,-0.0548
2017-07-28,0.1394
2017-07-31,-0.5221
2017-08-01,-0.07
2017-08-02,-1.4706000000000001
2017-08-03,-0.8173
2017-08-04,-1.7198
2017-08-07,-0.875
2017-08-08,-1.3976
2017-08-09,0.8579
2017-08-10,-0.6287
2017-08-11,-1.1165
2017-08-14,0.414
2017-08-15,-2.5487
2017-08-16,-0.8077
2017-08-17,1.5897999999999999
2017-08-18,0.2672
2017-08-21,-2.8169
2017-08-22,1.7235
2017-08-23,1.5017
2017-08-24,0.7967
2017-08-25,1.1291
2017-08-28,0.0
2017-08-29,0.1489
2017-08-30,0.8919
2017-08-31,1.9153
2017-09-01,-0.3253
2017-09-05,0.2901
2017-09-06,1.7354
2017-09-07,0.1777
2017-09-08,-1.9156
2017-09-11,-1.5190000000000001
2017-09-12,2.3871
2017-09-13,0.7891
2017-09-14,0.5338
2017-09-15,-2.7965
2017-09-18,0.4734
2017-09-19,-0.8336
2017-09-20,0.6944
2017-09-21,-0.5082
2017-09-22,0.5108
2017-09-25,1.6334
2017-09-26,-0.6429
2017-09-27,-0.1078
2017-09-28,0.072
2017-09-29,0.1079
2017-10-02,0.3592
2017-10-03,0.1074
2017-10-04,0.429
2017-10-05,0.89
2017-10-06,0.5293
2017-10-09,-1.3689
2017-10-10,-0.7117
2017-10-11,0.4301
2017-10-12,0.0
2017-10-13,-0.4283
2017-10-16,-2.6523
2017-10-17,-0.405
2017-10-18,-1.6266
2017-10-19,2.2923999999999998
2017-10-20,-0.5143
2017-10-23,-2.2526
2017-10-24,0.0378
2017-10-25,-3.4366
2017-10-26,1.4861
2017-10-27,-0.5395
2017-10-30,-0.2402
2017-10-31,-0.0786
2017-11-01,2.4793
2017-11-02,-0.9985
2017-11-03,2.2498
2017-11-06,3.7178
2017-11-07,1.4996
2017-11-08,-1.4414
2017-11-09,-0.1463
2017-11-10,-1.0619
2017-11-13,-3.886
2017-11-14,-1.1937
2017-11-15,-0.1559
2017-11-16,-0.3903
2017-11-17,-0.1176
2017-11-20,3.1385
2017-11-21,-2.3583
2017-11-22,0.6623
2017-11-24,-0.3096
2017-11-27,-1.7081
2017-11-28,0.079
2017-11-29,1.2628
2017-11-30,5.417
2017-12-01,2.5507999999999997
2017-12-04,-3.3526
2017-12-05,1.6038999999999999
2017-12-06,-2.3495
2017-12-07,0.9398
2017-12-08,-0.1117
2017-12-11,3.5421
2017-12-12,0.2161
2017-12-13,1.6888
2017-12-14,-0.4947
2017-12-15,0.9588
2017-12-18,1.0904
2017-12-19,-0.2088
2017-12-20,-0.9763
2017-12-21,1.3028
2017-12-22,1.7032
2017-12-26,0.6835
2017-12-27,-0.6449
2017-12-28,1.2299
2017-12-29,0.6412
2018-01-02,0.7378
2018-01-03,1.964
2018-01-04,-0.8162
2018-01-05,-0.9546
2018-01-08,1.1964
2018-01-09,-0.7553
2018-01-10,-0.9927
2018-01-11,0.7687
2018-01-12,1.2604
2018-01-16,0.6878
2018-01-17,-0.2928
2018-01-18,-1.5987
2018-01-19,-0.0995
2018-01-22,1.0953
2018-01-23,-1.0177
2018-01-24,-1.2934999999999999
2018-01-25,-0.672
2018-01-26,0.7781
2018-01-29,-1.9805000000000001
2018-01-30,-2.6712
2018-01-31,0.7389
2018-02-01,1.3971
2018-02-02,-8.6359
2018-02-05,0.2291
2018-02-06,1.5619
2018-02-07,-0.3376
2018-02-08,-2.1453
2018-02-09,-1.5
2018-02-12,1.5619
2018-02-13,0.1153
2018-02-14,-0.6912
2018-02-15,-0.8507
2018-02-16,-0.663
2018-02-20,-0.1178
2018-02-21,-2.0833
2018-02-22,-3.4524
2018-02-23,0.79
2018-02-26,0.8663
2018-02-27,0.818
2018-02-28,-2.4341
2018-03-01,2.7027
2018-03-02,0.1619
2018-03-05,0.1617
2018-03-06,0.9282
2018-03-07,-0.3998
2018-03-08,0.7226
2018-03-09,0.7971
2018-03-12,1.3444
2018-03-13,-0.8974
2018-03-14,-2.0079
2018-03-15,-2.8124000000000002
2018-03-16,0.8268
2018-03-19,-6.6011
2018-03-20,-1.6242
2018-03-21,-1.0263
2018-03-22,-4.7791
2018-03-23,-0.3788
2018-03-26,-1.3308
2018-03-27,-0.578
2018-03-28,-0.0484
2018-03-29,2.0359
2018-04-02,-1.3777
2018-04-03,-0.9634
2018-04-04,0.1459
2018-04-05,-0.9228
2018-04-06,-0.5882
2018-04-09,0.0986
2018-04-10,2.8571
2018-04-11,1.8678
2018-04-12,-2.2567
2018-04-13,-0.6734
2018-04-16,5.23
2018-04-17,2.5311
2018-04-18,-0.4488
2018-04-19,-2.9306
2018-04-20,0.0
2018-04-23,1.0218
2018-04-24,-2.3908
2018-04-25,1.5544
2018-04-26,0.0464
2018-04-27,0.4172
2018-04-30,-0.3232
2018-05-01,0.6484
2018-05-02,-0.8283
2018-05-03,0.5104
2018-05-04,2.3915
2018-05-07,1.6033
2018-05-08,-1.2624
2018-05-09,2.5571
2018-05-10,2.0481
2018-05-11,-0.6545
2018-05-14,3.6891
2018-05-15,0.0847
2018-05-16,0.8464
2018-05-17,0.9232
2018-05-18,-0.7069
2018-05-21,0.5025
2018-05-22,-1.0417
2018-05-23,-0.8
2018-05-24,-2.3769
2018-05-25,-1.1739
2018-05-29,-1.4958
2018-05-30,0.268
2018-05-31,-0.2673
2018-06-01,1.2952
2018-06-04,0.5291
2018-06-05,1.2719
2018-06-06,0.6496
2018-06-07,2.1084
2018-06-08,-0.6321
2018-06-11,1.5691000000000002
2018-06-12,-0.7098
2018-06-13,-3.0698
2018-06-14,-1.5184
2018-06-15,-2.7753
2018-06-18,0.589
2018-06-19,-0.2703
2018-06-20,1.7164000000000001
2018-06-21,-0.3552
2018-06-22,-0.4011
2018-06-25,-2.6398
2018-06-26,2.6654
2018-06-27,-2.1486
2018-06-28,0.4117
2018-06-29,1.0478
2018-07-02,0.541
2018-07-03,0.3139
2018-07-05,0.8494
2018-07-06,1.4184
2018-07-09,-0.7867
2018-07-10,-0.2643
2018-07-11,-0.7067
2018-07-12,1.6014
2018-07-13,0.2189
2018-07-16,-1.0048
2018-07-17,-1.4563
2018-07-18,2.6870000000000003
2018-07-19,3.0528
2018-07-20,-0.9733
2018-07-23,1.453
2018-07-24,-1.3479
2018-07-25,1.5371000000000001
2018-07-26,0.5467
2018-07-27,-3.8478
2018-07-30,0.174
2018-07-31,-1.4329
2018-08-01,-1.5419
2018-08-02,-0.2685
2018-08-03,-1.0991
2018-08-06,0.4613
2018-08-07,-0.4132
2018-08-08,0.7377
2018-08-09,1.5103
2018-08-10,1.8485
2018-08-13,-0.9296
2018-08-14,1.5638999999999998
2018-08-15,-1.0559
2018-08-16,2.6679
2018-08-17,1.256
2018-08-20,0.7271
2018-08-21,-0.6369
2018-08-22,0.4274
2018-08-23,-0.4255
2018-08-24,-0.0855
2018-08-27,-0.8982
2018-08-28,-1.8127
2018-08-29,-0.5275
2018-08-30,-0.3977
2018-08-31,-0.7542
2018-09-04,1.1623
2018-09-05,-0.2651
2018-09-06,-1.1963
2018-09-07,0.0448
2018-09-10,0.0896
2018-09-11,0.3583
2018-09-12,-0.7586
2018-09-13,-1.0342
2018-09-14,-2.1354
2018-09-17,0.9749
2018-09-18,0.7816
2018-09-19,-0.2737
2018-09-20,0.5489
2018-09-21,-0.4095
2018-09-24,-1.005
2018-09-25,-0.3692
2018-09-26,-1.9453
2018-09-27,0.6613
2018-09-28,0.3285
2018-10-01,4.0692
2018-10-02,-0.9888
2018-10-03,-0.5447
2018-10-04,-0.9128
2018-10-05,0.8752
2018-10-08,0.0
2018-10-09,-0.0913
2018-10-10,-0.3656
2018-10-11,-2.4771
2018-10-12,-2.2578
2018-10-15,0.2887
2018-10-16,3.9347
2018-10-17,-2.8624
2018-10-18,0.1426
2018-10-19,0.4746
2018-10-22,1.5588
2018-10-23,-1.3953
2018-10-24,-2.5
2018-10-25,2.5157
2018-10-26,-2.1236
2018-10-29,-2.2179
2018-10-30,0.2465
2018-10-31,0.5411
2018-11-01,-0.636
2018-11-02,-1.3688
2018-11-05,-3.2061
2018-11-06,-1.1567
2018-11-07,0.8511
2018-11-08,3.5338000000000003
2018-11-09,-0.4075
2018-11-12,-1.1253
2018-11-13,-1.8107
2018-11-14,-0.6849
2018-11-15,0.5836
2018-11-16,0.1055
2018-11-19,0.6849
2018-11-20,-1.9885000000000002
2018-11-21,2.7763
2018-11-23,-0.5195
2018-11-26,0.4178
2018-11-27,-1.196
2018-11-28,-0.6316
2018-11-29,3.072
2018-11-30,-3.186
2018-12-03,5.1486
2018-12-04,-2.2211
2018-12-06,3.9236
2018-12-07,-3.229
2018-12-10,-1.8994
2018-12-11,1.6745
2018-12-12,-0.6176
2018-12-13,3.1072
2018-12-14,0.0502
2018-12-17,-4.1165
2018-12-18,-1.7801
2018-12-19,2.2921
2018-12-20,-4.5336
2018-12-21,-3.548
2018-12-24,-4.584
2018-12-26,4.2112
2018-12-27,-5.8054
2018-12-28,-1.3293
2018-12-31,0.4899
2019-01-02,4.3266
2019-01-03,2.1612
2019-01-04,7.3756
2019-01-07,2.7157
2019-01-08,2.2291
2019-01-09,-1.217
2019-01-10,-1.8479999999999999
2019-01-11,-2.6151
2019-01-14,-1.4501
2019-01-15,2.8338
2019-01-16,2.3847
2019-01-17,1.0352
2019-01-18,1.6905999999999999
2019-01-22,-1.6625
2019-01-23,1.0246
2019-01-24,1.1663000000000001
2019-01-25,3.5088
2019-01-28,-0.6295
2019-01-29,0.1462
2019-01-30,0.5839
2019-01-31,-1.6933
2019-02-01,-2.0177
2019-02-04,0.7176
2019-02-05,-0.3562
2019-02-06,-0.4597
2019-02-07,-2.6167
2019-02-08,-0.6849
2019-02-11,-0.4775
2019-02-12,1.919
2019-02-13,-1.1506
2019-02-14,2.2222
2019-02-15,0.5176
2019-02-19,1.3388
2019-02-20,-1.4228
2019-02-21,-2.3711
2019-02-22,-2.6399
2019-02-25,-0.5965
2019-02-26,-0.8729
2019-02-27,-1.1558
2019-02-28,-0.4454
2019-03-01,1.4541
2019-03-04,1.1577
2019-03-05,-0.8174
2019-03-06,-0.2747
2019-03-07,2.314
2019-03-08,0.377
2019-03-11,1.9849999999999999
2019-03-12,0.0
2019-03-13,-0.1052
2019-03-14,0.6319
2019-03-15,0.6803
2019-03-18,0.4678
2019-03-19,1.2933
2019-03-20,0.1021
2019-03-21,1.4796
