ticker,JT US Equity
2018-04-10,1.7476
2018-04-11,3.2443
2018-04-12,2.0333
2018-04-13,1.6303999999999998
2018-04-16,3.5651
2018-04-17,1.2048
2018-04-18,-3.0612
2018-04-19,-3.6842
2018-04-20,-2.5501
2018-04-23,-0.9346
2018-04-24,-1.6981000000000002
2018-04-25,-0.1919
2018-04-26,1.5385
2018-04-27,2.8409
2018-04-30,0.7366
2018-05-01,0.0
2018-05-02,-1.2797
2018-05-03,0.1852
2018-05-04,0.9242
2018-05-07,0.7326
2018-05-08,0.1818
2018-05-09,-0.363
2018-05-10,0.3643
2018-05-11,6.1706
2018-05-14,2.3932
2018-05-15,0.6678
2018-05-16,-1.8242
2018-05-17,-1.1824
2018-05-18,-0.8547
2018-05-21,0.5172
2018-05-22,-0.1715
2018-05-23,-0.5155
2018-05-24,-2.5907
2018-05-25,3.0142
2018-05-29,-0.1721
2018-05-30,0.6897
2018-05-31,1.1985999999999999
2018-06-01,0.846
2018-06-04,5.0336
2018-06-05,-0.3195
2018-06-06,0.3205
2018-06-07,2.2364
2018-06-08,1.0937000000000001
2018-06-11,0.6182
2018-06-12,0.9217
2018-06-13,0.1522
2018-06-14,-0.152
2018-06-15,0.0
2018-06-18,1.0654
2018-06-19,-4.3675
2018-06-20,1.5748
2018-06-21,2.3256
2018-06-22,0.4545
2018-06-25,-3.3183
2018-06-26,2.3401
2018-06-27,0.1524
2018-06-28,0.6088
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.4539
2018-07-05,0.1506
2018-07-06,0.1504
2018-07-09,-5.5556
2018-07-10,-9.539
2018-07-11,0.703
2018-07-12,-0.1745
2018-07-13,-0.1748
2018-07-16,-0.3503
2018-07-17,-0.703
2018-07-18,0.177
2018-07-19,-3.3569
2018-07-20,-2.1938
2018-07-23,0.7477
2018-07-24,0.5566
2018-07-25,1.476
2018-07-26,-1.2727
2018-07-27,-1.105
2018-07-30,-1.8622
2018-07-31,-2.0873
2018-08-01,-3.876
2018-08-02,-0.4032
2018-08-03,-2.2267
2018-08-06,-0.6211
2018-08-07,-0.8333
2018-08-08,0.6303
2018-08-09,-2.9228
2018-08-10,-2.1505
2018-08-13,-6.5934
2018-08-14,-2.1176
2018-08-15,0.0
2018-08-16,9.375
2018-08-17,3.5164999999999997
2018-08-20,2.5478
2018-08-21,2.4845
2018-08-22,-1.4141
2018-08-23,-0.6148
2018-08-24,2.8866
2018-08-27,1.8035999999999999
2018-08-28,-1.5748
2018-08-29,2.2
2018-08-30,-0.3914
2018-08-31,1.1788
2018-09-04,-0.3883
2018-09-05,0.0
2018-09-06,-2.5341
2018-09-07,-3.2
2018-09-10,-4.9587
2018-09-11,-5.0
2018-09-12,-2.5172
2018-09-13,0.939
2018-09-14,0.4651
2018-09-17,0.463
2018-09-18,0.0
2018-09-19,3.4562
2018-09-20,7.3497
2018-09-21,2.6971
2018-09-24,2.0202
2018-09-25,-0.9901
2018-09-26,0.2
2018-09-27,-0.5988
2018-09-28,-1.8072
2018-10-01,1.0225
2018-10-02,-1.0121
2018-10-03,8.3845
2018-10-04,-5.8491
2018-10-05,-4.008
2018-10-08,-0.2088
2018-10-09,-3.5564999999999998
2018-10-10,2.82
2018-10-11,0.6329
2018-10-12,1.4675
2018-10-15,1.0331
2018-10-16,-0.6135
2018-10-17,1.0288
2018-10-18,-9.3686
2018-10-19,1.573
2018-10-22,4.2035
2018-10-23,0.2123
2018-10-24,-0.8475
2018-10-25,4.0598
2018-10-26,0.2053
2018-10-29,-2.459
2018-10-30,-1.4706000000000001
2018-10-31,6.1834
2018-11-01,5.2209
2018-11-02,15.458
2018-11-05,-3.8017
2018-11-06,-1.5464
2018-11-07,2.4433
2018-11-08,2.385
2018-11-09,-3.827
2018-11-12,-0.173
2018-11-13,-1.2132
2018-11-14,-0.7018
2018-11-15,0.1767
2018-11-16,-0.3527
2018-11-19,-3.5398
2018-11-20,-17.9817
2018-11-21,1.3423
2018-11-23,-0.6623
2018-11-26,3.5556
2018-11-27,-5.1502
2018-11-28,2.4887
2018-11-29,-4.1943
2018-11-30,0.4608
2018-12-03,2.7523
2018-12-04,-5.3571
2018-12-06,1.1792
2018-12-07,-3.4965
2018-12-10,-8.2126
2018-12-11,-1.3158
2018-12-12,-0.8
2018-12-13,-1.3441
2018-12-14,-1.6349
2018-12-17,-2.2161
2018-12-18,7.0822
2018-12-19,-2.6455
2018-12-20,2.1739
2018-12-21,1.0638
2018-12-24,6.5789
2018-12-26,-2.963
2018-12-27,1.7812000000000001
2018-12-28,0.25
2018-12-31,3.99
2019-01-02,6.235
2019-01-03,0.4515
2019-01-04,8.0899
2019-01-07,1.2474
2019-01-08,2.6694
2019-01-09,0.0
2019-01-10,1.2
2019-01-11,-1.581
2019-01-14,0.6024
2019-01-15,4.7904
2019-01-16,2.6667
2019-01-17,2.4119
2019-01-18,4.529
2019-01-22,-2.9463
2019-01-23,2.6786
2019-01-24,-4.0
2019-01-25,-2.1739
2019-01-28,7.4074
2019-01-29,2.069
2019-01-30,3.2095
2019-01-31,0.8183
2019-02-01,0.1623
2019-02-04,2.9173
2019-02-05,1.2598
2019-02-06,0.4666
2019-02-07,-4.1796
2019-02-08,-2.4233000000000002
2019-02-11,-2.9801
2019-02-12,3.7542999999999997
2019-02-13,-1.3158
2019-02-14,4.5
2019-02-15,2.8708
2019-02-19,-5.1163
2019-02-20,-0.1634
2019-02-21,-4.0917
2019-02-22,5.4608
2019-02-25,5.8252
2019-02-26,9.7859
2019-02-27,-0.6964
2019-02-28,0.8415
2019-03-01,2.2253
2019-03-04,6.6667
2019-03-05,-10.4592
2019-03-06,-1.567
2019-03-07,-5.3546
2019-03-08,-0.9174
2019-03-11,-2.3148
2019-03-12,0.4739
2019-03-13,-0.6289
2019-03-14,-0.3165
2019-03-15,-12.857099999999999
2019-03-18,-3.643
2019-03-19,-0.7561
2019-03-20,0.9524
2019-03-21,0.7547
2019-03-22,-9.176
2019-03-25,1.0309
2019-03-26,4.6939
2019-03-27,0.1949
2019-03-28,0.0
2019-03-29,-2.5292
2019-04-01,0.3992
2019-04-02,-3.3797
2019-04-03,0.2058
2019-04-04,2.0534
2019-04-05,-0.4024
2019-04-08,1.8182
2019-04-09,-2.5794
2019-04-10,2.8513
2019-04-11,-1.1881
2019-04-12,0.2004
2019-04-15,-0.2
2019-04-16,0.4008
2019-04-17,-2.3952
2019-04-18,0.0
2019-04-22,2.454
2019-04-23,0.3992
2019-04-24,-0.5964
2019-04-25,-2.2
2019-04-26,0.0
2019-04-29,0.818
2019-04-30,-2.0284
2019-05-01,-0.207
2019-05-02,2.6971
2019-05-03,0.404
2019-05-06,-6.6398
2019-05-07,1.9397
2019-05-08,2.3256
2019-05-09,-1.0331
2019-05-10,0.6263
2019-05-13,2.6971
2019-05-14,2.6263
2019-05-15,-0.9843
2019-05-16,2.7833
2019-05-17,-5.2224
2019-05-20,-2.0408
2019-05-21,2.0833
2019-05-22,0.0
2019-05-23,-3.8776
2019-05-24,0.8493
2019-05-28,-6.9474
2019-05-29,-4.0724
2019-05-30,-1.1792
2019-05-31,-0.2387
2019-06-03,0.0
2019-06-04,1.9139
2019-06-05,-4.4601
2019-06-06,-2.2113
2019-06-07,2.0101
2019-06-10,4.4335
2019-06-11,1.8868
2019-06-12,-5.787
2019-06-13,1.4742
2019-06-14,-2.4213
2019-06-17,0.0
2019-06-18,4.4665
2019-06-19,1.1876
2019-06-20,0.0
2019-06-21,2.1127
2019-06-24,0.4598
2019-06-25,-8.0092
2019-06-26,-0.2488
2019-06-27,-2.4938000000000002
2019-06-28,-4.3478
2019-07-01,-0.2674
2019-07-02,2.681
2019-07-03,2.0888
2019-07-05,0.2558
2019-07-08,-2.2959
2019-07-09,0.0
2019-07-10,2.0888
2019-07-11,1.023
2019-07-12,2.0253
2019-07-15,-1.2407
2019-07-16,-6.7839
2019-07-17,-1.6173
2019-07-18,-2.4657999999999998
2019-07-19,2.2472
2019-07-22,-3.8462
2019-07-23,6.0
2019-07-24,4.0431
2019-07-25,-2.8497
2019-07-26,0.5333
2019-07-29,-3.4483
2019-07-30,0.5495
2019-07-31,0.2732
2019-08-01,0.545
2019-08-02,-3.794
2019-08-05,-2.5352
2019-08-06,2.0231
2019-08-07,2.2663
2019-08-08,1.385
2019-08-09,0.0
2019-08-12,-3.0055
2019-08-13,0.0
2019-08-14,-6.4789
2019-08-15,8.4337
2019-08-16,0.0
2019-08-19,0.2778
2019-08-20,0.554
2019-08-21,-0.2755
2019-08-22,0.5525
2019-08-23,-0.5495
2019-08-26,-5.5249
2019-08-27,-5.848
2019-08-28,-4.0373
2019-08-29,-1.6181
2019-08-30,-0.9868
2019-09-03,-3.3223
2019-09-04,-5.4983
2019-09-05,5.8182
2019-09-06,-2.7491
2019-09-09,1.7668
2019-09-10,4.5139
2019-09-11,1.9933999999999998
2019-09-12,0.3257
2019-09-13,0.974
2019-09-16,-0.3215
2019-09-17,-2.5806
2019-09-18,-0.6623
2019-09-19,-0.6667
2019-09-20,-6.7114
2019-09-23,-4.3165
2019-09-24,-2.2556
2019-09-25,-4.2308
2019-09-26,4.0161
2019-09-27,1.5444
2019-09-30,-4.943
2019-10-01,-2.8
2019-10-02,2.4691
2019-10-03,0.4016
2019-10-04,-4.4
2019-10-07,-5.8577
2019-10-08,0.0
2019-10-09,-2.2222
2019-10-10,-3.6364
2019-10-11,3.3019
2019-10-14,3.1963
2019-10-15,-2.2124
2019-10-16,3.1673999999999998
2019-10-17,2.6316
2019-10-18,-9.4017
2019-10-21,-2.3585
2019-10-22,1.9324
2019-10-23,-0.4739
2019-10-24,-0.4762
2019-10-25,4.3062000000000005
2019-10-28,1.3761
2019-10-29,-5.4299
2019-10-30,2.8708
2019-10-31,-2.3256
2019-11-01,4.2857
2019-11-04,2.2831
2019-11-05,1.7856999999999998
2019-11-06,-1.3158
2019-11-07,6.6667
2019-11-08,0.8333
2019-11-11,-4.1322
2019-11-12,-1.2931
2019-11-13,-2.6201
2019-11-14,-5.3812
2019-11-15,7.109
2019-11-18,-8.4071
2019-11-19,-12.0725
2019-11-20,-3.302
2019-11-21,-5.6818
2019-11-22,2.4096
2019-11-25,5.2941
2019-11-26,-1.1173
2019-11-27,5.0847
2019-11-29,12.9032
2019-12-02,-4.7619
2019-12-03,-5.0
2019-12-04,-18.4211
2019-12-05,-1.9355
2019-12-06,1.9737
2019-12-09,-5.1613
2019-12-10,4.7619
2019-12-11,11.039
2019-12-12,-5.2632
2019-12-13,2.4691
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,-3.012
2019-12-19,-3.1056
2019-12-20,-7.6923
2019-12-23,9.7222
2019-12-24,-4.4304
2019-12-26,-6.6225000000000005
2019-12-27,5.6738
2019-12-30,-4.698
2019-12-31,4.9296
2020-01-02,1.3423
2020-01-03,0.0
2020-01-06,-0.6623
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,6.6667
2020-01-15,-6.25
2020-01-16,4.0
2020-01-17,-0.641
2020-01-21,-3.871
2020-01-22,-0.6711
2020-01-23,-10.8108
2020-01-24,-2.2727
2020-01-27,-6.9767
2020-01-28,-5.0
2020-01-29,2.6316
2020-01-30,-0.8547
2020-01-31,-5.1724
2020-02-03,-0.9091
2020-02-04,6.422
2020-02-05,7.7586
2020-02-06,-2.4
2020-02-07,-1.6393
2020-02-10,-1.6667
2020-02-11,1.6949
2020-02-12,-1.6667
2020-02-13,1.6949
2020-02-14,-2.5
2020-02-18,-2.5641
2020-02-19,0.0
2020-02-20,3.5088
2020-02-21,-1.6949
2020-02-24,-0.8621
2020-02-25,-3.4783
2020-02-26,-7.2072
2020-02-27,3.8834999999999997
2020-02-28,-6.5421
2020-03-02,15.0
2020-03-03,-1.7391
2020-03-04,2.6549
2020-03-05,-2.5862
2020-03-06,0.0
2020-03-09,-0.885
2020-03-10,0.0
2020-03-11,-4.4643
2020-03-12,-12.1495
2020-03-13,-1.5532
2020-03-16,3.7389
2020-03-17,4.1667
2020-03-18,5.0
2020-03-19,-4.7619
2020-03-20,0.0
2020-03-23,-8.99
2020-03-24,5.4829
2020-03-25,-3.125
2020-03-26,-5.3763
2020-03-27,1.0227
2020-03-30,1.2373
2020-03-31,-6.6667
2020-04-01,-1.1905000000000001
2020-04-02,-3.6145
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,2.5
2020-04-08,-2.439
2020-04-09,-16.3375
2020-04-13,6.2304
2020-04-14,2.6723
2020-04-15,-8.6575
2020-04-16,9.4781
2020-04-17,-6.8356
2020-04-20,5.5727
2020-04-21,0.2786
2020-04-22,4.1667
2020-04-23,-0.6667
2020-04-24,7.3826
2020-04-27,12.5
2020-04-28,-2.2222
2020-04-29,-0.0227
2020-04-30,11.389
2020-05-01,-6.2449
2020-05-04,-6.3997
2020-05-05,5.814
2020-05-06,0.5385
2020-05-07,1.7379
2020-05-08,-0.0859
2020-05-11,2.3871
2020-05-12,2.4154999999999998
2020-05-13,-7.7112
2020-05-14,-15.5556
2020-05-15,-11.8289
2020-05-18,2.7906
2020-05-19,5.7782
2020-05-20,7.0546
2020-05-21,-6.5641
2020-05-22,-1.2075
2020-05-26,-8.2917
2020-05-27,6.0124
2020-05-28,10.3286
2020-05-29,-17.3249
2020-06-01,4.1504
2020-06-02,8.2707
2020-06-03,-2.7778
2020-06-04,0.0
2020-06-05,10.0
2020-06-08,9.0909
2020-06-09,3.5714
2020-06-10,-6.8850999999999996
2020-06-11,3.6909
2020-06-12,5.119
2020-06-15,-9.547
2020-06-16,14.9243
2020-06-17,-1.5143
2020-06-18,-4.8562
2020-06-19,0.1046
2020-06-22,-6.1556
2020-06-23,0.0124
2020-06-24,-9.6151
2020-06-25,0.9858
2020-06-26,-6.1144
2020-06-29,1.8051
2020-06-30,-7.8014
2020-07-01,-0.2
2020-07-02,-0.5704
2020-07-06,-1.5969
2020-07-07,-1.2762
2020-07-08,0.6942
2020-07-09,3.0193
2020-07-10,2.2
2020-07-13,-4.9977
2020-07-14,-4.9437
2020-07-15,-3.3172
2020-07-16,0.0
2020-07-17,3.4483
2020-07-20,0.5
2020-07-21,2.6534
2020-07-22,1.5994000000000002
2020-07-23,-1.4947
2020-07-24,-1.5173999999999999
2020-07-27,-1.6391
2020-07-28,3.2995
2020-07-29,0.0161
2020-07-30,-0.3226
2020-07-31,4.6926
