ticker,JNPR US Equity
2000-05-24,3.7159
2000-05-25,-1.0748
2000-05-26,-1.4889000000000001
2000-05-30,13.9706
2000-05-31,0.4659
2000-06-01,8.1698
2000-06-02,13.1926
2000-06-05,0.2331
2000-06-06,-6.3372
2000-06-07,11.5767
2000-06-08,5.9249
2000-06-09,-5.8561
2000-06-12,4.5746
2000-06-13,1.147
2000-06-14,-4.3776
2000-06-15,1.9581
2000-06-16,-2.191
2000-06-19,10.8407
2000-06-20,2.1955999999999998
2000-06-21,2.7832
2000-06-22,-1.9952
2000-06-23,-4.7504
2000-06-26,5.2926
2000-06-27,-2.2233
2000-06-28,7.909
2000-06-29,8.4288
2000-06-30,-1.6054
2000-07-03,-0.3864
2000-07-05,-2.5
2000-07-06,-0.7515
2000-07-07,4.9889
2000-07-10,0.1697
2000-07-11,0.8047
2000-07-12,2.1429
2000-07-13,11.559
2000-07-14,3.0973
2000-07-17,-0.3577
2000-07-18,-6.6403
2000-07-19,-3.9985
2000-07-20,8.2499
2000-07-21,-4.8095
2000-07-24,-6.9277
2000-07-25,8.7379
2000-07-26,-1.4977
2000-07-27,-9.9805
2000-07-28,-6.7995
2000-07-31,5.9015
2000-08-01,-2.8521
2000-08-02,-8.2204
2000-08-03,9.5472
2000-08-04,3.7736
2000-08-07,5.4545
2000-08-08,4.3924
2000-08-09,4.247
2000-08-10,-2.0747
2000-08-11,-1.4253
2000-08-14,6.2915
2000-08-15,-0.1471
2000-08-16,-2.025
2000-08-17,3.5324999999999998
2000-08-18,-0.7985
2000-08-21,1.7563
2000-08-22,7.2636
2000-08-23,0.1676
2000-08-24,1.7067999999999999
2000-08-25,0.5265
2000-08-28,4.2553
2000-08-29,-1.4757
2000-08-30,3.9516
2000-08-31,4.8437
2000-09-01,3.6842
2000-09-05,-0.6768
2000-09-06,-4.7416
2000-09-07,2.4739
2000-09-08,-8.0279
2000-09-11,-7.3688
2000-09-12,3.6531000000000002
2000-09-13,4.6772
2000-09-14,0.1259
2000-09-15,1.4142000000000001
2000-09-18,-4.8032
2000-09-19,9.3343
2000-09-20,4.8307
2000-09-21,-4.0684
2000-09-22,6.8833
2000-09-25,0.9902
2000-09-26,1.1519
2000-09-27,-2.3861
2000-09-28,1.3333
2000-09-29,-3.9748
2000-10-02,-5.8521
2000-10-03,-2.2741
2000-10-04,3.2346
2000-10-05,-4.8163
2000-10-06,-4.1364
2000-10-09,5.1713000000000005
2000-10-10,3.1945
2000-10-11,0.0303
2000-10-12,-3.1022
2000-10-13,14.4736
2000-10-16,6.3457
2000-10-17,-5.6842
2000-10-18,-6.6812000000000005
2000-10-19,8.7449
2000-10-20,-0.2486
2000-10-23,-3.0711
2000-10-24,-3.0017
2000-10-25,-10.3152
2000-10-26,-2.8115
2000-10-27,-4.7995
2000-10-30,-8.0801
2000-10-31,17.2051
2000-11-01,-5.9615
2000-11-02,6.2713
2000-11-03,10.9044
2000-11-06,1.2435
2000-11-07,-3.7132
2000-11-08,-10.6793
2000-11-09,-4.55
2000-11-10,-4.8365
2000-11-13,-3.7386
2000-11-14,11.8222
2000-11-15,-3.5326
2000-11-16,-8.838
2000-11-17,-4.5964
2000-11-20,-21.0526
2000-11-21,-6.8205
2000-11-22,5.3385
2000-11-24,10.6583
2000-11-27,-6.5156
2000-11-28,-14.2929
2000-11-29,9.1338
2000-11-30,7.6674
2000-12-01,5.8175
2000-12-04,-1.8128
2000-12-05,20.477899999999998
2000-12-06,-10.0661
2000-12-07,6.1143
2000-12-08,11.5869
2000-12-11,-1.2792
2000-12-12,-1.7912
2000-12-13,-3.7641
2000-12-14,-12.0968
2000-12-15,-5.4128
2000-12-18,0.0
2000-12-19,-11.7362
2000-12-20,-13.6813
2000-12-21,-4.3285
2000-12-22,31.0712
2000-12-26,-4.9239
2000-12-27,9.3967
2000-12-28,8.2479
2000-12-29,-9.0622
2001-01-02,-18.6415
2001-01-03,28.701999999999998
2001-01-04,-5.0663
2001-01-05,-12.3691
2001-01-08,5.1651
2001-01-09,1.4748
2001-01-10,1.8133
2001-01-11,10.8958
2001-01-12,-0.6141
2001-01-16,-2.6616
2001-01-17,6.3965
2001-01-18,0.3212
2001-01-19,-1.6926
2001-01-22,-5.0256
2001-01-23,6.3572
2001-01-24,-1.2323
2001-01-25,-5.6437
2001-01-26,-6.0801
2001-01-29,-2.1053
2001-01-30,-3.2796
2001-01-31,-5.781
2001-02-01,2.2419000000000002
2001-02-02,-7.0398
2001-02-05,4.0348
2001-02-06,-2.4463
2001-02-07,-7.6453
2001-02-08,-1.3907
2001-02-09,-9.8724
2001-02-12,-4.769
2001-02-13,-1.252
2001-02-14,13.3122
2001-02-15,3.1469
2001-02-16,-13.2203
2001-02-20,-6.5625
2001-02-21,0.1672
2001-02-22,-7.5125
2001-02-23,7.9422
2001-02-26,-3.5117000000000003
2001-02-27,-12.8466
2001-02-28,2.7094
2001-03-01,-4.2594
2001-03-02,-13.271
2001-03-05,9.3559
2001-03-06,9.2751
2001-03-07,-4.878
2001-03-08,1.3333
2001-03-09,-11.1336
2001-03-12,-9.4533
2001-03-13,17.9874
2001-03-14,-2.3454
2001-03-15,-3.0568
2001-03-16,-4.3919
2001-03-19,10.1296
2001-03-20,-10.2674
2001-03-21,0.8343
2001-03-22,8.5106
2001-03-23,-3.3769
2001-03-26,-7.1206
2001-03-27,2.4277
2001-03-28,-16.7804
2001-03-29,-10.2301
2001-03-30,-3.6548
2001-04-02,-5.5847999999999995
2001-04-03,-14.6205
2001-04-04,-4.6078
2001-04-05,27.3039
2001-04-06,-9.042
2001-04-09,-1.8047
2001-04-10,21.9343
2001-04-11,5.6585
2001-04-12,17.8204
2001-04-16,-3.9698
2001-04-17,5.1468
2001-04-18,12.8563
2001-04-19,14.231
2001-04-20,-0.3507
2001-04-23,-9.0589
2001-04-24,-4.0888
2001-04-25,1.5088
2001-04-26,-10.4736
2001-04-27,6.2162
2001-04-30,7.2883
2001-05-01,7.1489
2001-05-02,2.9407
2001-05-03,-6.5888
2001-05-04,0.5097
2001-05-07,-6.6251999999999995
2001-05-08,3.1885
2001-05-09,-2.5976
2001-05-10,-6.5539
2001-05-11,1.2125
2001-05-14,-0.9031
2001-05-15,-1.1531
2001-05-16,8.9182
2001-05-17,-7.687
2001-05-18,2.5636
2001-05-21,3.1381
2001-05-22,0.7253
2001-05-23,-6.3751
2001-05-24,2.3635
2001-05-25,-4.4163
2001-05-29,-11.0621
2001-05-30,-13.3218
2001-05-31,5.7697
2001-06-01,0.6113
2001-06-04,3.856
2001-06-05,4.8155
2001-06-06,-4.0575
2001-06-07,4.341
2001-06-08,-18.4645
2001-06-11,-7.0752
2001-06-12,0.8491
2001-06-13,-6.9604
2001-06-14,-2.5641
2001-06-15,-3.5913
2001-06-18,-9.1201
2001-06-19,0.8834
2001-06-20,8.7916
2001-06-21,-3.8635
2001-06-22,-2.9135999999999997
2001-06-25,5.2087
2001-06-26,-3.3115
2001-06-27,2.4754
2001-06-28,0.0662
2001-06-29,2.8439
2001-07-02,2.1222
2001-07-03,-1.5428
2001-07-05,-8.8583
2001-07-06,-6.4912
2001-07-09,5.2533
2001-07-10,-10.2674
2001-07-11,-2.5427
2001-07-12,16.062
2001-07-13,-3.6178
2001-07-16,-8.2362
2001-07-17,3.1771
2001-07-18,-7.7367
2001-07-19,2.1694
2001-07-20,1.3475
2001-07-23,-0.8864
2001-07-24,1.4634
2001-07-25,-6.851
2001-07-26,7.4839
2001-07-27,3.2813
2001-07-30,-2.2859
2001-07-31,1.8636
2001-08-01,7.0455
2001-08-02,1.5636
2001-08-03,-0.8235
2001-08-06,-3.8628
2001-08-07,-2.7413
2001-08-08,-9.3822
2001-08-09,0.5113
2001-08-10,-3.5608
2001-08-13,0.4396
2001-08-14,2.8009
2001-08-15,-6.0451
2001-08-16,-9.2886
2001-08-17,-7.5425
2001-08-20,-3.2955
2001-08-21,-4.1899
2001-08-22,-4.8397
2001-08-23,-0.7353
2001-08-24,6.6667
2001-08-27,-0.6366
2001-08-28,-2.7373
2001-08-29,-6.9461
2001-08-30,-7.1429
2001-08-31,-2.9798999999999998
2001-09-04,-3.6429
2001-09-05,-5.7821
2001-09-06,-0.0787
2001-09-07,0.7087
2001-09-10,-2.2674
2001-09-17,-7.84
2001-09-18,-13.6285
2001-09-19,8.0402
2001-09-20,1.8605
2001-09-21,1.3699
2001-09-24,10.7207
2001-09-25,-11.0659
2001-09-26,-6.4044
2001-09-27,-3.9101
2001-09-28,-1.3225
2001-10-01,-4.2268
2001-10-02,2.5834
2001-10-03,25.9182
2001-10-04,10.5833
2001-10-05,13.6398
2001-10-08,1.061
2001-10-09,-2.5591
2001-10-10,1.0101
2001-10-11,10.9333
2001-10-12,26.5625
2001-10-15,-2.5641
2001-10-16,11.8421
2001-10-17,-7.9303
2001-10-18,8.85
2001-10-19,2.8696
2001-10-22,-1.7328999999999999
2001-10-23,2.7527
2001-10-24,13.0599
2001-10-25,-2.3325
2001-10-26,-5.2312
2001-10-29,-4.0
2001-10-30,-4.2083
2001-10-31,-3.4798
2001-11-01,-1.2168
2001-11-02,-11.1314
2001-11-05,15.9138
2001-11-06,-0.6643
2001-11-07,2.6304
2001-11-08,-2.5629999999999997
2001-11-09,4.5029
2001-11-12,2.3464
2001-11-13,-0.4585
2001-11-14,5.7789
2001-11-15,-0.5542
2001-11-16,1.9108
2001-11-19,3.7891
2001-11-20,-5.8336
2001-11-21,0.8793
2001-11-23,2.4168
2001-11-26,2.089
2001-11-27,-0.341
2001-11-28,-8.0989
2001-11-29,2.3583
2001-11-30,-0.6467
2001-12-03,-5.533
2001-12-04,8.6994
2001-12-05,1.6244
2001-12-06,4.9123
2001-12-07,-4.9796
2001-12-10,-4.8494
2001-12-11,0.7809
2001-12-12,-2.4062
2001-12-13,-11.4919
2001-12-14,-4.3909
2001-12-17,4.1481
2001-12-18,10.2892
2001-12-19,-1.4187
2001-12-20,-17.7933
2001-12-21,6.1538
2001-12-24,-1.3993
2001-12-26,-2.5849
2001-12-27,0.6764
2001-12-28,0.1034
2001-12-31,-2.1683
2002-01-02,9.7098
2002-01-03,5.772
2002-01-04,-2.0919
2002-01-07,0.5109
2002-01-08,-1.1091
2002-01-09,-1.3084
2002-01-10,-3.5038
2002-01-11,-5.4956
2002-01-14,-6.0228
2002-01-15,-0.7735
2002-01-16,-5.5679
2002-01-17,3.3019
2002-01-18,-2.968
2002-01-22,-5.1176
2002-01-23,4.8357
2002-01-24,0.4731
2002-01-25,-0.5297
2002-01-28,0.1183
2002-01-29,-2.3641
2002-01-30,-0.1816
2002-01-31,-7.0952
2002-02-01,-2.3499
2002-02-04,-6.8182
2002-02-05,-3.0846
2002-02-06,2.2946
2002-02-07,-2.9667
2002-02-08,3.5794
2002-02-11,7.1274
2002-02-12,-7.5941
2002-02-13,-5.3818
2002-02-14,-16.0646
2002-02-15,-5.9524
2002-02-19,-1.1685
2002-02-20,-0.3941
2002-02-21,-4.6489
2002-02-22,-1.8672
2002-02-25,4.6512
2002-02-26,2.9293
2002-02-27,-6.6732
2002-02-28,-1.9979
2002-03-01,5.4721
2002-03-04,19.3286
2002-03-05,2.9838
2002-03-06,1.7384
2002-03-07,2.2782999999999998
2002-03-08,5.8870000000000005
2002-03-11,10.5184
2002-03-12,-7.7498000000000005
2002-03-13,-4.4952
2002-03-14,-11.2654
2002-03-15,-0.6957
2002-03-18,-0.7005
2002-03-19,-0.2646
2002-03-20,-0.0884
2002-03-21,4.7788
2002-03-22,3.0405
2002-03-25,-5.2459
2002-03-26,0.0865
2002-03-27,3.0251
2002-03-28,5.8725000000000005
2002-04-01,4.8336
2002-04-02,-6.3492
2002-04-03,-4.0355
2002-04-04,3.5324
2002-04-05,-7.2299
2002-04-08,3.7653
2002-04-09,-6.9198
2002-04-10,-1.3599
2002-04-11,-4.9632
2002-04-12,5.4159
2002-04-15,1.1009
2002-04-16,7.078
2002-04-17,5.0847
2002-04-18,-1.4516
2002-04-19,-1.4729999999999999
2002-04-22,-7.2259
2002-04-23,-5.5506
2002-04-24,0.0
2002-04-25,-0.5687
2002-04-26,-4.3850999999999996
2002-04-29,-2.8913
2002-04-30,3.7988
2002-05-01,-3.1652
2002-05-02,-4.2901
2002-05-03,-3.4152
2002-05-06,-5.9669
2002-05-07,-0.9401
2002-05-08,14.1163
2002-05-09,-6.1331
2002-05-10,-1.4396
2002-05-13,4.382
2002-05-14,6.6738
2002-05-15,-2.5227
2002-05-16,3.6231999999999998
2002-05-17,-1.6084
2002-05-20,-3.1374
2002-05-21,2.0964
2002-05-22,4.1068
2002-05-23,0.789
2002-05-24,-1.3699
2002-05-28,2.2817
2002-05-29,-4.258
2002-05-30,-3.3533
2002-05-31,-2.8302
2002-06-03,-6.5804
2002-06-04,0.1155
2002-06-05,1.2687
2002-06-06,-4.2141
2002-06-07,-3.9239
2002-06-10,-2.599
2002-06-11,-7.3698
2002-06-12,-1.0974
2002-06-13,0.0
2002-06-14,-0.8322
2002-06-17,7.1329
2002-06-18,-1.6971
2002-06-19,-6.2417
2002-06-20,-7.6487
2002-06-21,-0.4601
2002-06-24,4.9307
2002-06-25,-7.6358
2002-06-26,-18.442
2002-06-27,6.2378
2002-06-28,3.6696999999999997
2002-07-01,0.708
2002-07-02,10.7206
2002-07-03,6.3492
2002-07-05,6.8657
2002-07-08,1.2570000000000001
2002-07-09,-2.2069
2002-07-10,0.2821
2002-07-11,1.5471
2002-07-12,6.6482
2002-07-15,4.6623
2002-07-16,3.1145
2002-07-17,10.8785
2002-07-18,-3.0823
2002-07-19,-0.3359
2002-07-22,-8.6517
2002-07-23,-7.9951
2002-07-24,5.7487
2002-07-25,-8.3439
2002-07-26,-4.0
2002-07-29,10.6178
2002-07-30,10.1442
2002-07-31,-5.6604
2002-08-01,-8.7625
2002-08-02,-0.9453
2002-08-05,-6.639
2002-08-06,10.8148
2002-08-07,-2.2727
2002-08-08,4.2408
2002-08-09,-1.9685000000000001
2002-08-12,-1.3387
2002-08-13,-2.171
2002-08-14,8.0444
2002-08-15,-1.027
2002-08-16,6.4851
2002-08-19,4.9939
2002-08-20,-1.9722
2002-08-21,-0.4615
2002-08-22,0.7015
2002-08-23,-8.2645
2002-08-26,2.7027
2002-08-27,-6.6416
2002-08-28,-6.0403
2002-08-29,5.7143
2002-08-30,-1.7568000000000001
2002-09-03,-4.6768
2002-09-04,1.1544
2002-09-05,0.0
2002-09-06,-1.4264999999999999
2002-09-09,3.1838
2002-09-10,0.2805
2002-09-11,1.6783000000000001
2002-09-12,-3.8514
2002-09-13,-5.2933
2002-09-16,-0.9063
2002-09-17,-7.7744
2002-09-18,-5.4545
2002-09-19,-2.2727
2002-09-20,2.6834
2002-09-23,-5.9233
2002-09-24,-6.6667
2002-09-25,1.3889
2002-09-26,-10.3718
2002-09-27,2.4017
2002-09-30,2.3454
2002-10-01,10.0
2002-10-02,-3.9773
2002-10-03,-6.9033999999999995
2002-10-04,1.9068
2002-10-07,-7.9002
2002-10-08,1.5350000000000001
2002-10-09,2.2677
2002-10-10,12.6087
2002-10-11,-10.0386
2002-10-14,1.2876
2002-10-15,9.7458
2002-10-16,-12.3552
2002-10-17,3.9648
2002-10-18,5.5085
2002-10-21,0.8032
2002-10-22,1.5936
2002-10-23,4.7059
2002-10-24,7.4719
2002-10-25,-3.4675000000000002
2002-10-28,-2.7076000000000002
2002-10-29,-7.2356
2002-10-30,6.0
2002-10-31,9.9057
2002-11-01,18.8155
2002-11-04,1.1415
2002-11-05,4.4286
2002-11-06,5.1984
2002-11-07,-6.632
2002-11-08,-7.9248
2002-11-11,-10.1044
2002-11-12,7.5215
2002-11-13,2.3474
2002-11-14,6.7278
2002-11-15,1.5758999999999999
2002-11-18,3.385
2002-11-19,-6.1392
2002-11-20,5.814
2002-11-21,19.5055
2002-11-22,0.3448
2002-11-25,9.9656
2002-11-26,-6.875
2002-11-27,7.9418
2002-11-29,0.9326
2002-12-02,1.1294
2002-12-03,-9.4416
2002-12-04,-5.157
2002-12-05,1.4184
2002-12-06,-2.2145
2002-12-09,-8.5816
2002-12-10,3.5202
2002-12-11,1.6373
2002-12-12,2.2305
2002-12-13,-2.1818
2002-12-16,-0.1239
2002-12-17,-0.8685
2002-12-18,-4.3805
2002-12-19,-2.6178
2002-12-20,-1.4785
2002-12-23,1.2278
2002-12-24,-2.2911
2002-12-26,-1.6552
2002-12-27,-1.683
2002-12-30,-4.1369
2002-12-31,1.1905000000000001
2003-01-02,8.2353
2003-01-03,0.4076
2003-01-06,8.931000000000001
2003-01-07,9.1925
2003-01-08,-4.4369
2003-01-09,12.0238
2003-01-10,-1.5939999999999999
2003-01-13,-0.54
2003-01-14,5.2117
2003-01-15,0.0
2003-01-16,-4.7472
2003-01-17,-7.909
2003-01-21,5.5294
2003-01-22,-0.6689
2003-01-23,2.4691
2003-01-24,-4.1621
2003-01-27,1.1429
2003-01-28,3.7288
2003-01-29,1.8519
2003-01-30,-3.6364
2003-01-31,-2.6637
2003-02-03,1.5964
2003-02-04,-3.367
2003-02-05,2.5552
2003-02-06,1.5855000000000001
2003-02-07,-5.6856
2003-02-10,2.7187
2003-02-11,1.2658
2003-02-12,-2.7273
2003-02-13,-1.8692
2003-02-14,3.5714
2003-02-18,5.2874
2003-02-19,-0.7642
2003-02-20,-2.3102
2003-02-21,2.2523
2003-02-24,-1.1013
2003-02-25,-3.2294
2003-02-26,-2.4166
2003-02-27,0.5896
2003-02-28,5.3927
2003-03-03,-1.2236
2003-03-04,1.2387
2003-03-05,-0.3448
2003-03-06,-0.4353
2003-03-07,-0.4484
2003-03-10,-3.3784
2003-03-11,-5.0117
2003-03-12,-4.0491
2003-03-13,10.3581
2003-03-14,-1.7381
2003-03-17,7.1934
2003-03-18,1.7602
2003-03-19,-0.7568
2003-03-20,0.0
2003-03-21,-0.7625
2003-03-24,-6.8057
2003-03-25,-0.1178
2003-03-26,2.5943
2003-03-27,-2.7586
2003-03-28,-0.1182
2003-03-31,-3.3136
2003-04-01,-0.1224
2003-04-02,4.4118
2003-04-03,4.4601
2003-04-04,-1.0112
2003-04-07,0.5675
2003-04-08,-1.3544
2003-04-09,-3.7757
2003-04-10,0.0
2003-04-11,8.0856
2003-04-14,3.4103
2003-04-15,6.1702
2003-04-16,-1.002
2003-04-17,1.7206000000000001
2003-04-21,2.2886
2003-04-22,1.6537
2003-04-23,-2.1053
2003-04-24,-2.346
2003-04-25,-2.7027
2003-04-28,3.7037
2003-04-29,2.9762
2003-04-30,-1.3487
2003-05-01,-0.3906
2003-05-02,9.3137
2003-05-05,7.148
2003-05-06,2.871
2003-05-07,-0.8137
2003-05-08,-2.379
2003-05-09,0.8403
2003-05-12,4.4167
2003-05-13,-0.1596
2003-05-14,3.9968
2003-05-15,0.4612
2003-05-16,0.6886
2003-05-19,-3.9514
2003-05-20,-0.3956
2003-05-21,1.0326
2003-05-22,1.6509
2003-05-23,-1.0054
2003-05-27,8.5156
2003-05-28,0.072
2003-05-29,-1.7266
2003-05-30,1.0908
2003-06-02,1.3107
2003-06-03,-0.7863
2003-06-04,3.6744
2003-06-05,0.417
2003-06-06,-4.3599
2003-06-09,-2.7496
2003-06-10,2.2321
2003-06-11,-1.6012
2003-06-12,0.5178
2003-06-13,-5.6659
2003-06-16,2.7145
2003-06-17,0.0911
2003-06-18,5.4628
2003-06-19,-3.8849
2003-06-20,-1.5718999999999999
2003-06-23,-4.2661999999999995
2003-06-24,-4.6628
2003-06-25,4.3159
2003-06-26,0.3994
2003-06-27,-0.5569
2003-06-30,-0.24
2003-07-01,1.2751000000000001
2003-07-02,5.4715
2003-07-03,0.0751
2003-07-07,5.1013
2003-07-08,5.9957
2003-07-09,0.1347
2003-07-10,-5.111
2003-07-11,2.6223
2003-07-14,3.7983000000000002
2003-07-15,-1.7299
2003-07-16,-1.0156
2003-07-17,-4.9248
2003-07-18,-1.1511
2003-07-21,-1.361
2003-07-22,2.8555
2003-07-23,1.2984
2003-07-24,0.9843
2003-07-25,-1.8233000000000001
2003-07-28,4.1429
2003-07-29,1.5089000000000001
2003-07-30,-4.4595
2003-07-31,2.0509
2003-08-01,-0.9009
2003-08-04,-1.2587
2003-08-05,-3.8244
2003-08-06,-2.7982
2003-08-07,-0.6061
2003-08-08,1.9817
2003-08-11,-1.1211
2003-08-12,1.6629
2003-08-13,1.1896
2003-08-14,0.0
2003-08-15,0.0
2003-08-18,4.5555
2003-08-19,3.3731999999999998
2003-08-20,4.6227
2003-08-21,1.3645
2003-08-22,-0.7692
2003-08-25,2.7132
2003-08-26,2.956
2003-08-27,3.6042
2003-08-28,2.8891999999999998
2003-08-29,-1.3754
2003-09-02,0.523
2003-09-03,1.9075
2003-09-04,2.0987
2003-09-05,-3.3333
2003-09-08,1.6092
2003-09-09,-1.0747
2003-09-10,-5.3745
2003-09-11,1.4502
2003-09-12,2.3228
2003-09-15,-4.5402000000000005
2003-09-16,2.0122
2003-09-17,0.3586
2003-09-18,-0.7147
2003-09-19,-1.5596999999999999
2003-09-22,-1.4625
2003-09-23,-0.7421
2003-09-24,-2.3053
2003-09-25,-2.4234999999999998
2003-09-26,-1.9607999999999999
2003-09-29,2.7333
2003-09-30,-2.6606
2003-10-01,1.1333
2003-10-02,0.4614
2003-10-03,9.1207
2003-10-06,3.9687
2003-10-07,4.3378
2003-10-08,-0.4989
2003-10-09,2.507
2003-10-10,-4.2391
2003-10-13,-0.1135
2003-10-14,1.0227
2003-10-15,-3.8808
2003-10-16,1.8723999999999998
2003-10-17,-1.838
2003-10-20,-0.5266
2003-10-21,0.1706
2003-10-22,-1.5796999999999999
2003-10-23,-1.611
2003-10-24,0.0
2003-10-27,2.2438
2003-10-28,4.8636
2003-10-29,1.5271
2003-10-30,-0.5014
2003-10-31,0.7839
2003-11-03,3.0556
2003-11-04,-0.2695
2003-11-05,2.7568
2003-11-06,-0.0526
2003-11-07,-1.5789
2003-11-10,-2.0053
2003-11-11,0.191
2003-11-12,1.3072
2003-11-13,-0.7527
2003-11-14,-3.8462
2003-11-17,-0.7887
2003-11-18,-1.7604
2003-11-19,2.2543
2003-11-20,-1.6393
2003-11-21,0.1149
2003-11-24,5.0517
2003-11-25,1.8033000000000001
2003-11-26,0.2147
2003-11-28,1.0712
2003-12-01,0.424
2003-12-02,-3.0079
2003-12-03,-2.2307
2003-12-04,0.946
2003-12-05,-1.323
2003-12-08,1.5642
2003-12-09,-3.7404
2003-12-10,-1.6571
2003-12-11,4.0093
2003-12-12,-2.2346
2003-12-15,-2.1714
2003-12-16,-3.0374
2003-12-17,2.5904
2003-12-18,5.8133
2003-12-19,0.222
2003-12-22,-0.6645
2003-12-23,1.7503
2003-12-24,1.4024
2003-12-26,0.3782
2003-12-29,-0.3767
2003-12-30,0.0
2003-12-31,0.9184
2004-01-02,5.3533
2004-01-05,0.8638
2004-01-06,1.7631999999999999
2004-01-07,-0.0495
2004-01-08,5.4978
2004-01-09,3.2864
2004-01-12,7.8182
2004-01-13,-2.9933
2004-01-14,-1.3907
2004-01-15,1.0577
2004-01-16,30.5277
2004-01-20,1.5369000000000002
2004-01-21,-2.5337
2004-01-22,-1.5192
2004-01-23,-4.0795
2004-01-26,4.9321
2004-01-27,-1.9755
2004-01-28,-1.2161
2004-01-29,-0.9145
2004-01-30,2.3429
2004-02-02,-0.9365
2004-02-03,-1.1555
2004-02-04,-0.2125
2004-02-05,0.1775
2004-02-06,4.4295
2004-02-09,-11.1639
2004-02-10,4.5073
2004-02-11,-1.4985
2004-02-12,-1.2987
2004-02-13,0.188
2004-02-17,-0.7129
2004-02-18,1.6251
2004-02-19,-3.4957
2004-02-20,-1.6185
2004-02-23,-3.1336
2004-02-24,0.0809
2004-02-25,2.0202
2004-02-26,2.7287
2004-02-27,-0.266
2004-03-01,0.4252
2004-03-02,-0.9623
2004-03-03,-1.8267
2004-03-04,0.3563
2004-03-05,-0.5128
2004-03-08,-3.2117
2004-03-09,-2.3351
2004-03-10,1.8456000000000001
2004-03-11,1.3591
2004-03-12,4.8761
2004-03-15,-3.952
2004-03-16,-1.5732
2004-03-17,4.1803
2004-03-18,-0.2754
2004-03-19,-1.9329
2004-03-22,-5.5109
2004-03-23,1.2771
2004-03-24,-0.2522
2004-03-25,5.8997
2004-03-26,0.955
2004-03-29,3.3504
2004-03-30,1.2204
2004-03-31,-1.9593
2004-04-01,0.9992
2004-04-02,3.1202
2004-04-05,1.5497999999999998
2004-04-06,-1.6352
2004-04-07,0.5172
2004-04-08,1.1393
2004-04-12,0.109
2004-04-13,-5.0091
2004-04-14,-0.4968
2004-04-15,-0.0768
2004-04-16,-3.2667
2004-04-19,2.066
2004-04-20,-3.0362
2004-04-21,3.6933
2004-04-22,3.8327999999999998
2004-04-23,-2.5727
2004-04-26,-3.0999
2004-04-27,-0.9874
2004-04-28,-3.5501
2004-04-29,-5.0868
2004-04-30,-4.6623
2004-05-03,1.3711
2004-05-04,5.6808
2004-05-05,-1.5358
2004-05-06,-1.0832
2004-05-07,1.1389
2004-05-10,-3.6379
2004-05-11,-0.4494
2004-05-12,0.4063
2004-05-13,1.1691
2004-05-14,-7.0222
2004-05-17,-4.8757
2004-05-18,3.2161
2004-05-19,1.5093
2004-05-20,-3.1175
