ticker,PBSV US Equity
2008-01-09,-10.8108
2008-01-10,0.0
2008-01-14,12.1212
2008-01-23,-20.2703
2008-01-24,5.0847
2008-01-29,24.1935
2008-01-30,-22.0779
2008-01-31,0.0
2008-02-04,11.6667
2008-02-21,-11.9403
2008-03-06,-11.8644
2008-03-31,-19.2308
2008-04-03,71.4286
2008-04-04,-16.6667
2008-04-24,8.3333
2008-04-25,-7.6923
2008-05-29,-23.3333
2008-05-30,36.9565
2008-06-02,-6.3492
2008-06-03,6.7797
2008-06-10,-9.5238
2008-06-25,-21.0526
2008-06-30,42.2222
2008-07-07,-18.75
2008-07-08,15.3846
2008-08-05,-8.3333
2008-08-26,-5.4545
2008-08-29,-1.9231
2008-09-02,-1.9607999999999999
2008-09-05,0.0
2008-09-08,20.0
2008-09-10,-15.0
2008-09-30,-5.8824
2008-10-07,-6.25
2008-10-16,-11.1111
2008-10-17,-12.5
2008-10-22,0.0
2008-10-28,-22.8571
2008-10-30,0.0
2008-11-17,44.4444
2008-11-21,0.0
2008-11-24,51.2821
2008-11-25,-15.2542
2009-02-13,-4.0
2009-02-20,-14.5833
2009-02-24,-24.3902
2009-02-27,0.0
2009-03-10,-19.3548
2009-03-13,-38.0
2009-03-20,254.8387
2009-04-06,-45.4545
2009-05-04,0.0
2009-05-07,0.0
2009-06-19,33.3333
2009-07-16,-20.0
2009-07-24,-3.125
2009-08-10,19.3548
2009-08-25,5.4054
2009-08-26,66.6667
2009-08-27,-26.1538
2009-10-01,-31.25
2009-11-16,-9.0909
2009-12-03,56.6667
2009-12-08,-36.1702
2009-12-11,-16.6667
2009-12-18,40.0
2009-12-29,0.0
2009-12-30,14.2857
2009-12-31,-17.5
2010-01-15,-21.2121
2010-01-19,15.3846
2010-01-21,-16.6667
2010-01-22,20.0
2010-01-26,-16.6667
2010-01-28,-36.0
2010-02-03,87.5
2010-02-08,0.0
2010-02-11,0.0
2010-02-16,0.0
2010-02-25,-33.3333
2010-03-11,25.0
2010-03-29,32.0
2010-03-30,-9.0909
2010-04-01,-33.375
2010-04-05,25.0782
2010-04-12,20.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-21,16.6667
2010-05-21,4.2857
2010-07-23,-39.726
2010-07-30,54.5455
2010-08-02,-32.3529
2010-08-05,39.1304
2010-08-25,-21.875
2010-09-02,-8.0
2010-09-03,4.3478
2010-09-07,4.1667
2010-09-13,26.0
2010-09-30,-7.9365
2010-10-08,10.3448
2010-10-11,-6.25
2010-10-12,0.0
2010-10-13,-3.3333
2010-10-19,6.8966
2010-11-04,8.0645
2010-11-11,-4.4776
2010-11-17,0.0
2010-11-24,0.0
2010-11-29,-18.75
2011-01-07,15.3846
2011-01-10,0.0
2011-01-11,6.6667
2011-01-12,9.375
2011-01-20,-2.8571
2011-01-24,2.9412000000000003
2011-01-25,-1.4285999999999999
2011-01-26,0.0
2011-01-27,1.4493
2011-01-28,0.0
2011-01-31,0.0
2011-02-01,-1.4285999999999999
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,1.4493
2011-02-08,-2.8571
2011-02-09,1.4706000000000001
2011-02-15,-4.058
2011-02-16,-1.8127
2011-02-24,-7.6923
2011-02-25,3.3333
2011-02-28,-2.9032
2011-03-07,2.99
2011-03-09,6.4516
2011-03-11,6.0606
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,14.2857
2011-03-21,-2.5
2011-03-23,0.0
2011-03-28,-10.2564
2011-04-01,-1.4285999999999999
2011-04-05,0.0
2011-04-07,1.4493
2011-04-11,0.0
2011-04-12,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-05-11,0.0
2011-05-13,-1.4285999999999999
2011-05-18,1.4493
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-27,-2.8571
2011-06-02,0.0
2011-06-03,0.0
2011-06-07,2.9412000000000003
2011-06-13,0.0
2011-06-14,5.7143
2011-06-15,2.7027
2011-06-16,-2.6316
2011-06-17,2.7027
2011-06-21,5.2632
2011-06-22,-2.5
2011-06-24,-3.8462
2011-06-27,4.0
2011-06-28,5.1282
2011-06-29,0.0
2011-07-05,2.439
2011-07-11,2.3810000000000002
2011-07-21,-5.814
2011-08-10,6.1728
2011-08-15,-8.1395
2011-08-18,-1.2658
2011-08-19,2.5641
2011-08-24,7.5
2011-08-26,-6.9767
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-12,7.5
2011-09-15,67.4419
2011-09-16,2.7778
2011-09-20,-2.7027
2011-09-22,2.7778
2011-09-23,-5.4054
2011-09-26,5.7143
2011-09-30,-14.8649
2011-10-03,11.1111
2011-10-05,2.8571
2011-10-06,2.7778
2011-10-07,1.3514
2011-10-13,4.0
2011-10-14,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-11-04,-8.9744
2011-11-11,-7.0423
2011-11-14,9.0909
2011-12-02,-5.5556
2011-12-06,2.9412000000000003
2011-12-07,0.0
2011-12-14,0.0
2012-01-11,1.4285999999999999
2012-01-12,-1.4085
2012-01-13,2.8571
2012-01-20,0.0
2012-01-27,0.0
2012-01-31,1.3889
2012-02-01,0.0
2012-02-02,-4.1096
2012-02-08,-4.2857
2012-02-09,5.9701
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,-4.2254
2012-02-22,5.8824
2012-03-01,-1.3889
2012-03-06,-1.4085
2012-03-07,-7.1429
2012-03-08,10.7692
2012-03-12,2.7778
2012-03-13,0.0
2012-03-15,1.3514
2012-03-16,12.0
2012-03-19,7.1429
2012-03-20,-7.7778
2012-03-21,0.0
2012-03-22,6.0241
2012-03-26,0.0
2012-03-28,-3.4091
2012-03-29,0.0
2012-04-03,-0.3529
2012-04-04,0.3542
2012-04-05,5.8824
2012-04-10,-11.1111
2012-04-11,11.25
2012-04-12,-5.0562
2012-04-17,0.0
2012-04-23,0.5917
2012-04-24,0.0
2012-04-25,4.7059
2012-05-08,-0.5618
2012-05-10,-0.113
2012-05-22,-4.4118
2012-06-06,-1.1834
2012-06-07,0.5988
2012-06-08,0.0
2012-06-15,0.0
2012-06-18,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,-0.5952
2012-06-29,0.0
2012-07-02,-5.3892
2012-07-03,4.6835
2012-07-10,-0.8464
2012-07-11,0.4878
2012-07-13,4.1262
2012-07-16,-3.2634
2012-07-19,0.0
2012-07-24,-1.2048
2012-07-26,1.2195
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-06,4.2169
2012-08-07,-5.2023
2012-08-09,-1.2195
2012-08-10,0.0
2012-08-23,-1.2346
2012-08-27,0.0
2012-08-28,0.0
2012-08-30,0.0
2012-08-31,-0.625
2012-09-05,0.6289
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,8.375
2012-09-17,3.8062
2012-09-19,2.2222
2012-09-21,1.087
2012-09-24,-3.2258
2012-09-26,-2.2222
2012-09-27,-5.5469
2012-10-01,4.6695
2012-10-02,-0.5747
2012-10-04,0.0
2012-10-05,3.4682
2012-10-08,0.5587
2012-10-09,0.0
2012-10-10,1.1111
2012-10-11,-6.5934
2012-10-12,-1.1764999999999999
2012-10-15,0.0
2012-10-16,-1.1905000000000001
2012-10-17,1.8072
2012-10-18,0.5917
2012-10-23,-1.1764999999999999
2012-10-25,-4.7619
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,-1.25
2012-11-06,1.2658
2012-11-07,-0.125
2012-11-08,0.1252
2012-11-09,-11.25
2012-11-12,-1.4085
2012-11-13,1.4285999999999999
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-20,4.2254
2012-11-26,-3.9189
2012-11-27,0.0
2012-11-30,-0.1406
2012-12-03,6.338
2012-12-05,-0.0248
2012-12-07,-4.6121
2012-12-10,1.3889
2012-12-12,-1.3699
2012-12-13,1.3889
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,-1.3699
2012-12-20,-1.3889
2012-12-24,-1.4085
2012-12-26,0.0
2012-12-28,0.0
2012-12-31,7.8304
2013-01-08,-0.1076
2013-01-09,0.0
2013-01-10,-0.5305
2013-01-11,5.3333
2013-01-15,-5.0633
2013-01-17,0.0
2013-01-22,0.0
2013-01-23,6.6667
2013-01-24,0.0
2013-01-25,3.75
2013-01-28,-3.3735
2013-01-30,7.8554
2013-01-31,0.0
2013-02-01,-0.578
2013-02-05,11.7442
2013-02-06,5.0989
2013-02-07,9.901
2013-02-08,2.7027
2013-02-11,7.8947
2013-02-12,-8.9431
2013-02-13,11.607099999999999
2013-02-14,2.4
2013-02-15,0.7813
2013-02-19,6.2016
2013-02-20,0.7299
2013-02-21,-2.8986
2013-02-22,-2.9851
2013-02-25,1.5385
2013-02-26,-0.7576
2013-02-27,-0.7634
2013-03-01,-7.6923
2013-03-04,7.5
2013-03-05,-0.7752
2013-03-06,-0.7813
2013-03-07,-0.7874
2013-03-11,-1.5873
2013-03-12,-3.2258
2013-03-13,-2.5
2013-03-14,2.5641
2013-03-15,0.0
2013-03-18,-2.5
2013-03-19,-13.6752
2013-03-20,7.9208
2013-03-21,-0.9174
2013-03-26,-6.4815
2013-03-28,0.9901
2013-04-01,0.0
2013-04-03,2.9412000000000003
2013-04-04,3.8095
2013-04-05,0.9174
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,-3.6364
2013-04-15,3.7736
2013-04-16,0.0
2013-04-17,-5.4545
2013-04-23,2.8846
2013-04-24,0.0
2013-04-25,-0.9346
2013-04-26,-0.9434
2013-04-29,-4.7619
2013-04-30,0.0
2013-05-02,0.0
2013-05-03,3.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-16,6.7961
2013-05-17,-9.0909
2013-05-20,0.0
2013-05-21,7.0
2013-05-22,-4.6729
2013-05-23,4.902
2013-05-24,0.0
2013-05-28,0.9346
2013-05-29,1.8519
2013-05-30,0.0
2013-05-31,0.0
2013-06-03,4.5455
2013-06-04,2.6087
2013-06-05,1.6949
2013-06-06,-5.0
2013-06-07,1.7544
2013-06-10,-5.1724
2013-06-11,0.0
2013-06-12,1.8182
2013-06-13,0.0
2013-06-14,2.6786
2013-06-17,8.6957
2013-06-18,4.0
2013-06-20,0.7692
2013-06-21,-1.5267
2013-06-24,0.0
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,-0.7752
2013-07-03,-2.3438
2013-07-05,-4.0
2013-07-08,6.6667
2013-07-09,0.0
2013-07-10,3.9063
2013-07-11,-3.0075
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,0.7752
2013-07-17,1.5385
2013-07-18,-5.303
2013-07-19,0.0
2013-07-22,4.0
2013-07-23,-3.8462
2013-07-26,4.0
2013-07-30,0.0
2013-07-31,-1.5385
2013-08-01,4.6875
2013-08-02,-2.2388
2013-08-05,3.0534
2013-08-06,-1.4815
2013-08-07,4.5113
2013-08-08,-6.4748
2013-08-12,7.6923
2013-08-13,0.0
2013-08-14,-1.4285999999999999
2013-08-15,1.4493
2013-08-16,7.8571
2013-08-19,2.649
2013-08-20,-1.9355
2013-08-21,0.6579
2013-08-22,-1.9607999999999999
2013-08-23,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,0.0
2013-09-03,0.6667
2013-09-04,0.6623
2013-09-05,-1.3158
2013-09-06,2.0
2013-09-09,-0.6536
2013-09-10,-1.3158
2013-09-12,0.0
2013-09-16,10.0
2013-09-17,-6.6667
2013-09-18,5.1948
2013-09-20,-6.7901
2013-09-23,7.2848
2013-09-24,-2.4691
2013-09-25,0.6329
2013-09-26,0.6289
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,-1.25
2013-10-02,0.0
2013-10-03,-0.6329
2013-10-04,1.9108
2013-10-07,0.0
2013-10-08,0.0
2013-10-10,-1.875
2013-10-11,1.2739
2013-10-14,-0.6289
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,-1.2658
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,1.2821
2013-10-24,1.2658
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,1.875
2013-11-01,-5.5215
2013-11-04,6.4935
2013-11-05,0.0
2013-11-06,-0.6098
2013-11-07,3.681
2013-11-08,2.3669000000000002
2013-11-11,3.4682
2013-11-12,0.5587
2013-11-13,3.3333
2013-11-14,4.3011
2013-11-15,12.8866
2013-11-18,-0.4566
2013-11-19,0.0
2013-11-21,-2.7523
2013-11-22,1.4151
2013-11-25,1.3953
2013-11-26,-3.6696999999999997
2013-11-27,-1.9048
2013-12-02,-1.9417
2013-12-03,-0.9901
2013-12-04,-1.0
2013-12-05,-1.5152
2013-12-06,-2.5641
2013-12-09,0.0
2013-12-10,-0.5263
2013-12-11,0.0
2013-12-12,0.5291
2013-12-13,0.5263
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,2.0942
2013-12-20,7.1795
2013-12-23,-9.0909
2013-12-24,6.8421
2013-12-26,0.9852
2013-12-30,-1.4634
2013-12-31,2.9703
2014-01-02,-4.8077
2014-01-03,1.0101
2014-01-07,0.0
2014-01-09,2.0
2014-01-10,0.4902
2014-01-13,-2.439
2014-01-14,4.5
2014-01-15,-4.3062000000000005
2014-01-16,2.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,-3.4314
2014-01-28,3.0457
2014-01-30,0.4926
2014-01-31,-0.9804
2014-02-03,-0.495
2014-02-04,0.0
2014-02-05,0.4975
2014-02-06,2.9703
2014-02-07,-1.4423
2014-02-10,0.4878
2014-02-11,-1.4563
2014-02-12,1.4778
2014-02-13,-1.4563
2014-02-14,-0.4926
2014-02-18,2.4752
2014-02-19,-0.9662
2014-02-20,-2.439
2014-02-21,2.5
2014-02-24,0.0
2014-02-25,1.9512
2014-02-26,-1.4354
2014-02-27,-0.4854
2014-02-28,-1.4634
2014-03-03,0.0
2014-03-04,0.9901
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,-0.9804
2014-03-10,0.0
2014-03-11,-0.9901
2014-03-13,1.0
2014-03-14,2.4752
2014-03-17,0.0
2014-03-18,-3.3816
2014-03-19,-10.0
2014-03-20,0.0
2014-03-21,2.7778
2014-03-24,-2.7027
2014-03-25,1.1111
2014-03-26,-3.2967
2014-03-27,-1.1364
2014-03-28,2.2989
2014-03-31,0.0
2014-04-01,0.0
2014-04-03,1.6854
2014-04-04,6.6298
2014-04-07,-6.2176
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,-0.5525
2014-04-11,0.5556
2014-04-15,-8.8398
2014-04-16,0.0
2014-04-17,-3.0303
2014-04-21,3.125
2014-04-22,-1.8182
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,-1.2346
2014-04-29,3.125
2014-05-01,5.4545
2014-05-05,9.1954
2014-05-06,0.0
2014-05-09,-9.473700000000001
2014-05-12,0.5814
2014-05-13,-0.578
2014-05-15,-1.1628
2014-05-16,5.8824
2014-05-19,0.0
2014-05-21,-5.5556
2014-05-22,0.0
2014-05-23,0.5882
2014-05-27,2.3392
2014-06-02,2.8571
2014-06-03,0.0
2014-06-04,-3.8889
2014-06-09,-3.4682
2014-06-10,0.0
2014-06-11,7.7844
2014-06-12,0.0
2014-06-13,-8.3333
2014-06-16,-3.0303
2014-06-17,-21.25
2014-06-18,11.1111
2014-06-19,3.5714
2014-06-20,-3.4483
2014-06-23,-3.5714
2014-06-24,-6.6667
2014-06-25,-3.1746
2014-06-26,2.459
2014-06-27,2.4
2014-06-30,1.5625
2014-07-01,0.7692
2014-07-02,-0.7634
2014-07-03,3.8462
2014-07-08,-11.1111
2014-07-09,1.6667
2014-07-10,-3.2787
2014-07-14,5.0847
2014-07-15,5.6452
2014-07-16,-3.0534
2014-07-17,-10.2362
2014-07-18,9.6491
2014-07-21,-2.4
2014-07-22,4.0984
2014-07-23,-1.5748
2014-07-25,0.0
2014-07-28,0.0
2014-07-30,1.6
2014-07-31,-2.3622
2014-08-01,-5.6452
2014-08-04,-5.9829
2014-08-05,0.0
2014-08-07,9.0909
2014-08-08,2.5
2014-08-12,-6.5041
2014-08-15,6.9565
2014-08-20,-4.065
2014-08-21,1.6949
2014-08-22,-2.5
2014-08-25,6.8376
2014-08-26,-4.0
2014-08-27,-3.3333
2014-08-28,7.7586
2014-08-29,-6.4
2014-09-03,0.8547
2014-09-04,1.6949
2014-09-08,15.8333
2014-09-09,-13.6691
2014-09-10,0.0
2014-09-11,-1.6667
2014-09-12,-2.5423999999999998
2014-09-15,0.0
2014-09-16,8.6957
2014-09-17,-7.2
2014-09-22,-0.8621
2014-09-23,2.6087
2014-09-24,5.0847
2014-09-26,8.0645
2014-09-29,-7.4627
2014-09-30,4.8387
2014-10-01,-3.8462
2014-10-02,-4.0
2014-10-03,-1.6667
2014-10-06,-1.6949
2014-10-07,3.4483
2014-10-09,0.0
2014-10-14,5.0
2014-10-15,-7.9365
2014-10-21,0.0
2014-10-22,7.7586
2014-10-23,-7.2
2014-10-29,-0.8621
2014-10-30,7.8261
2014-10-31,1.6129
2014-11-03,-1.5873
2014-11-05,-5.6452
2014-11-06,0.8547
2014-11-07,0.0
2014-11-10,13.5593
2014-11-11,-11.9403
2014-11-12,0.0
2014-11-14,8.4746
2014-11-17,-2.3438
2014-11-18,-0.8
2014-11-19,-19.3548
2014-11-20,12.0
2014-11-21,0.0
2014-11-24,3.5714
2014-11-25,10.3448
2014-11-26,-1.5625
2014-12-01,4.7619
2014-12-02,-1.5152
2014-12-03,-10.7692
2014-12-04,4.3103
2014-12-05,0.0
2014-12-09,3.3058
2014-12-10,3.2
2014-12-11,-3.1008
2014-12-12,0.0
2014-12-15,-0.8
2014-12-17,0.8065
2014-12-24,0.0
2014-12-29,0.0
2014-12-30,4.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-07,-1.5385
2015-01-08,0.0
2015-01-09,-2.3438
2015-01-13,0.8
2015-01-14,0.7937
2015-01-15,-0.7874
2015-01-20,0.0
2015-01-22,0.7937
2015-01-23,6.2992
2015-01-27,3.7037
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,-7.1429
2015-02-02,-3.0769
2015-02-03,-0.0099
2015-02-06,-4.7524999999999995
2015-02-09,-2.5
2015-02-10,-0.8547
2015-02-11,4.3103
2015-02-13,1.6529
2015-02-18,-2.439
2015-02-19,4.1667
2015-02-20,3.2
2015-02-24,-4.6512
2015-02-25,5.6911000000000005
2015-02-26,0.0
2015-03-02,-6.1538
2015-03-03,-1.6393
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,4.1667
2015-03-11,-2.4
2015-03-12,0.0
2015-03-13,3.2787
2015-03-17,-3.1746
2015-03-18,-9.8361
2015-03-19,4.5455
2015-03-20,-1.7391
2015-03-23,1.7699
2015-03-24,0.0
2015-03-26,13.0435
2015-03-27,0.0
2015-03-30,-1.5385
2015-04-01,1.5625
2015-04-02,-6.1538
2015-04-06,-5.7377
2015-04-07,0.0
2015-04-08,3.4783
2015-04-09,-3.3613
2015-04-10,0.8696
2015-04-13,0.0
2015-04-16,0.8621
2015-04-17,0.0
2015-05-05,-1.7094
2015-05-06,-8.6957
2015-05-07,11.4286
2015-05-08,-4.2735
2015-05-11,0.8929
2015-05-12,-0.885
2015-05-13,0.0
2015-05-18,7.1429
2015-05-19,-8.3333
2015-05-22,0.0
2015-05-26,-0.9091
2015-05-27,14.6789
2015-06-01,-15.2
2015-06-04,0.9434
2015-06-08,-0.9346
2015-06-11,0.0
2015-06-15,-0.9434
2015-06-16,0.0
2015-06-18,0.0
2015-06-19,14.2857
2015-06-25,-8.3333
2015-06-26,2.7273
2015-07-06,0.885
2015-07-09,-12.2807
2015-07-16,9.0
2015-07-17,0.0
2015-07-20,-7.3394
2015-07-22,-0.9901
2015-07-24,0.0
2015-07-27,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,0.0
2015-08-03,0.0
2015-08-04,0.0
2015-08-10,0.0
2015-08-13,4.0
2015-08-19,-3.8462
2015-08-20,-1.5
2015-08-21,4.5685
2015-08-24,-8.7379
2015-08-31,9.5745
2015-09-01,-10.6796
2015-09-02,8.6957
2015-09-03,5.0
2015-09-08,-0.9524
2015-09-09,-5.7692
2015-09-10,0.0
2015-09-14,0.0
2015-09-16,0.0
2015-09-18,2.0408
2015-09-21,-2.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-30,4.0816
2015-10-02,-4.902
2015-10-06,-2.0619
2015-10-09,1.0526
2015-10-13,-9.375
2015-10-14,9.1954
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,-3.1579
2015-10-22,0.0
2015-10-26,5.4348
2015-10-29,-4.1237
2015-11-02,-3.2258
2015-11-05,-2.2222
2015-11-06,1.1364
2015-11-13,3.3708
2015-11-25,2.9348
2015-11-30,-1.056
2015-12-01,-9.1782
2015-12-02,-0.1175
2015-12-03,23.5294
2015-12-04,-2.8571
2015-12-07,-11.7647
2015-12-08,0.0
2015-12-09,0.0
2015-12-15,-4.4444
2015-12-21,16.2791
2015-12-28,-10.0
2015-12-31,11.1111
2016-01-05,-4.0
2016-01-06,4.1667
2016-01-07,0.0
2016-01-08,-5.0
2016-01-11,2.1053
2016-01-12,0.5155
2016-01-13,-0.5128
2016-01-14,3.0928
2016-01-15,0.0
2016-01-20,-6.0125
2016-01-22,-7.4345
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,-2.2989
2016-01-28,-2.3529
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,-1.2048
2016-02-04,1.2195
2016-02-08,-7.2289
2016-02-09,0.0
2016-02-16,-2.5974
2016-02-18,1.3333
2016-02-22,-1.3158
2016-03-24,4.0
2016-03-31,8.9744
2016-04-12,-9.4118
2016-04-13,7.7922
2016-04-14,-8.4337
2016-04-20,11.8421
2016-04-22,0.0
2016-04-27,-2.3529
2016-05-03,4.8193
2016-05-04,-1.1494
2016-05-05,-6.9767
2016-05-10,12.5
2016-05-11,-2.2222
2016-05-12,0.0
2016-05-17,-9.0909
2016-05-24,0.0
2016-05-27,11.25
2016-06-02,0.0
2016-06-03,1.0112
2016-06-06,-4.3382
2016-06-07,2.3256
2016-06-09,2.2727
2016-06-14,0.0
2016-06-16,-2.2222
2016-06-20,4.5455
2016-06-21,-4.3478
2016-06-23,-2.2727
2016-06-24,-9.3023
2016-06-27,-2.5641
2016-06-28,22.3684
2016-07-05,-11.828
2016-07-06,3.6585
2016-07-08,5.8824
2016-07-11,-7.7778
2016-07-15,-6.0241
2016-07-18,14.1026
2016-08-03,1.1236
2016-08-05,0.0
2016-08-10,11.1111
2016-08-26,-10.0
2016-09-06,-4.4444
2016-09-09,10.9157
2016-09-22,-5.648
2016-09-23,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,-5.5556
2016-10-04,-4.7059
2016-10-07,9.8765
2016-10-11,-4.4944
2016-10-12,0.0
2016-10-14,14.1176
2016-10-17,-16.4948
2016-10-19,18.5185
2016-10-26,-16.6667
2016-10-28,18.75
2016-11-01,-21.0526
2016-11-02,0.0
2016-11-03,-13.3333
2016-11-04,9.2308
2016-11-07,23.9437
2016-11-09,-14.7727
2016-11-10,17.3333
2016-11-16,-20.4545
2016-11-17,11.4286
2016-11-18,1.2821
2016-11-28,0.0
2016-11-30,10.1266
2016-12-05,-2.2989
2016-12-08,5.8824
2016-12-14,-3.7639
2016-12-15,-0.7072
2016-12-19,10.4651
2016-12-20,-8.4211
2016-12-27,0.0
2016-12-29,3.4483
2016-12-30,10.0
2017-01-05,-4.5455
2017-01-10,-3.7037
2017-01-31,-4.3956
2017-02-06,-4.5977
2017-02-07,0.0
2017-02-13,0.0
2017-02-14,-1.9277
2017-02-17,-0.4914
2017-02-24,-1.2346
2017-03-02,-6.25
2017-03-03,-6.6667
2017-03-06,14.2857
2017-03-07,0.0
2017-03-14,-11.25
2017-03-15,16.9014
2017-03-20,-14.1717
2017-03-22,1.0879
2017-03-28,-1.4060000000000001
2017-03-29,-1.4085
2017-03-30,-0.0446
2017-04-03,0.0447
2017-04-05,0.0
2017-04-06,0.0
2017-04-12,-1.4285999999999999
2017-04-24,-5.7971
2017-04-26,7.6923
2017-05-01,-2.8571
2017-05-08,2.9412000000000003
2017-05-12,-7.1429
2017-05-18,7.6923
2017-05-30,-7.1429
2017-06-12,6.1538
2017-06-28,0.0
2017-07-03,-5.7971
2017-07-05,0.0
2017-07-18,6.1538
2017-07-19,-5.7971
2017-07-20,0.0
2017-07-24,0.0
2017-07-25,0.7538
2017-07-28,2.3057
2017-08-03,2.9851
2017-08-08,-2.1739
2017-08-16,0.0
2017-08-25,-11.1111
2017-08-30,7.7437000000000005
2017-08-31,-7.1871
2017-09-01,-15.0
2017-09-13,3.9215999999999998
2017-09-14,-30.1698
2017-09-20,20.13
2017-09-25,-10.0317
2017-09-26,-18.75
2017-10-06,38.4615
2017-10-09,-11.1111
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-17,7.5
