ticker,EIGR US Equity
2014-06-20,-2.5694
2014-06-23,1.0691
2014-06-24,0.7052
2014-06-25,-0.7003
2014-06-26,0.4231
2014-06-27,5.3371
2014-06-30,6.8
2014-07-01,0.1248
2014-07-02,1.4963
2014-07-03,0.2457
2014-07-07,-9.8039
2014-07-08,4.4158
2014-07-09,-0.9109
2014-07-10,-5.1215
2014-07-11,-11.6263
2014-07-14,-4.9334
2014-07-15,-2.883
2014-07-16,-5.2587
2014-07-17,-0.0895
2014-07-18,17.7419
2014-07-21,7.2298
2014-07-22,2.6969
2014-07-23,-10.1589
2014-07-24,2.3077
2014-07-25,-5.4135
2014-07-28,-0.318
2014-07-29,5.5024
2014-07-30,-2.0408
2014-07-31,-4.7068
2014-08-01,2.3482
2014-08-04,-7.2785
2014-08-05,-4.5222
2014-08-06,-5.8088
2014-08-07,9.1082
2014-08-08,-5.2174
2014-08-11,-5.5963
2014-08-12,-6.2196
2014-08-13,2.0725
2014-08-14,7.9188
2014-08-15,-0.9407
2014-08-18,11.301
2014-08-19,-0.5119
2014-08-20,-0.8576
2014-08-21,-2.3356
2014-08-22,1.24
2014-08-25,0.35
2014-08-26,-0.2616
2014-08-27,3.8462
2014-08-28,-1.1785
2014-08-29,-1.7888
2014-09-02,-1.4744
2014-09-03,-5.1937
2014-09-04,-6.9638
2014-09-05,6.986
2014-09-08,-1.0261
2014-09-09,-0.6598
2014-09-10,1.3283
2014-09-11,-1.8727
2014-09-12,-2.7672
2014-09-15,0.8832
2014-09-16,-0.0973
2014-09-17,1.2658
2014-09-18,-1.9231
2014-09-19,-0.2941
2014-09-22,-0.885
2014-09-23,1.0913
2014-09-24,-1.0795
2014-09-25,-1.9841
2014-09-26,-0.1012
2014-09-29,0.304
2014-09-30,5.6566
2014-10-01,-5.2581
2014-10-02,3.6327
2014-10-03,1.2658
2014-10-06,-3.5577
2014-10-07,-4.4865
2014-10-08,2.5052
2014-10-09,-2.8513
2014-10-10,-0.7338
2014-10-13,2.9567
2014-10-14,-3.5897
2014-10-15,0.3843
2014-10-16,4.1741
2014-10-17,-0.7121
2014-10-20,0.6148
2014-10-21,4.9898
2014-10-22,-0.582
2014-10-23,-0.4878
2014-10-24,1.4706000000000001
2014-10-27,0.6763
2014-10-28,-0.4798
2014-10-29,3.6644
2014-10-30,0.0
2014-10-31,2.7907
2014-11-03,6.7873
2014-11-04,-2.2881
2014-11-05,0.3469
2014-11-06,0.2593
2014-11-07,-0.8621
2014-11-10,0.8696
2014-11-11,7.1552
2014-11-12,-2.8962
2014-11-13,0.9942
2014-11-14,-4.5939
2014-11-17,0.086
2014-11-18,-0.7732
2014-11-19,1.7316
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,3.8298
2014-11-26,2.377
2014-11-28,-1.6813
2014-12-01,-2.6873
2014-12-02,4.6862
2014-12-03,2.7978
2014-12-04,-3.1104
2014-12-05,4.7352
2014-12-08,5.5939
2014-12-09,14.7315
2014-12-10,14.1682
2014-12-11,-8.5873
2014-12-12,4.5455
2014-12-15,2.7826
2014-12-16,0.1692
2014-12-17,5.5743
2014-12-18,-1.0667
2014-12-19,0.3235
2014-12-22,-2.5255
2014-12-23,-2.4807
2014-12-24,4.805
2014-12-26,3.1284
2014-12-29,7.5314
2014-12-30,-4.4747
2014-12-31,-0.5601
2015-01-02,3.277
2015-01-05,-4.2638
2015-01-06,-12.1181
2015-01-07,1.7088999999999999
2015-01-08,1.6802000000000001
2015-01-09,5.9829
2015-01-12,-1.3441
2015-01-13,-1.6894
2015-01-14,2.439
2015-01-15,-7.4134
2015-01-16,5.2016
2015-01-20,-1.5556
2015-01-21,-2.5959
2015-01-22,-5.2722999999999995
2015-01-23,4.159
2015-01-26,4.3453
2015-01-27,1.6320000000000001
2015-01-28,-4.2082
2015-01-29,2.8324
2015-01-30,-4.2721
2015-02-02,-1.1743999999999999
2015-02-03,-4.8723
2015-02-04,-1.9363000000000001
2015-02-05,2.3567
2015-02-06,-0.6223
2015-02-09,-1.6907
2015-02-10,0.9554
2015-02-11,4.7318999999999996
2015-02-12,-0.6024
2015-02-13,-0.303
2015-02-17,-0.1824
2015-02-18,0.3045
2015-02-19,-0.9107
2015-02-20,-0.1225
2015-02-23,3.681
2015-02-24,0.5325
2015-02-25,5.3561
2015-02-26,-0.6704
2015-02-27,2.081
2015-03-02,4.2424
2015-03-03,-0.6342
2015-03-04,4.4415
2015-03-05,9.294599999999999
2015-03-06,11.836
2015-03-09,3.7083
2015-03-10,1.5669
2015-03-11,2.8085
2015-03-12,-1.3851
2015-03-13,4.1358
2015-03-16,-0.8617
2015-03-17,-5.6311
2015-03-18,-6.8482
2015-03-19,17.1969
2015-03-20,-3.5949999999999998
2015-03-23,-1.484
2015-03-24,-5.253
2015-03-25,-11.1292
2015-03-26,-5.9633
2015-03-27,2.878
2015-03-30,2.7500999999999998
2015-03-31,-12.5981
2015-04-01,-10.401299999999999
2015-04-02,4.4785
2015-04-06,0.3384
2015-04-07,2.6419
2015-04-08,-4.0526
2015-04-09,-2.6256
2015-04-10,0.8792
2015-04-13,9.6456
2015-04-14,-3.5506
2015-04-15,-1.0989
2015-04-16,-4.7222
2015-04-17,-3.6443
2015-04-20,-5.174
2015-04-21,4.4033
2015-04-22,-16.9315
2015-04-23,2.5754
2015-04-24,-1.8651
2015-04-27,-80.7018
2015-04-28,3.4091
2015-04-29,-5.8608
2015-04-30,5.4475
2015-05-01,-3.321
2015-05-04,-0.3817
2015-05-05,-3.8314
2015-05-06,0.0
2015-05-07,-5.9761
2015-05-08,5.0847
2015-05-11,-1.2097
2015-05-12,-2.0408
2015-05-13,0.0
2015-05-14,-2.0833
2015-05-15,-7.234
2015-05-18,1.8349
2015-05-19,-8.1081
2015-05-20,13.7255
2015-05-21,-7.1121
2015-05-22,-2.0882
2015-05-26,-1.4218
2015-05-27,3.8462
2015-05-28,3.7037
2015-05-29,3.125
2015-06-01,0.0
2015-06-02,-2.5974
2015-06-03,-1.7778
2015-06-04,-2.2624
2015-06-05,4.1667
2015-06-08,-3.5556
2015-06-09,-0.4608
2015-06-10,-2.7778
2015-06-11,5.7143
2015-06-12,-3.1532
2015-06-15,-2.3256
2015-06-16,2.8571
2015-06-17,0.463
2015-06-18,0.9217
2015-06-19,1.3699
2015-06-22,4.5045
2015-06-23,-3.0172
2015-06-24,0.4444
2015-06-25,-2.6549
2015-06-26,-38.6364
2015-06-29,-5.1852
2015-06-30,-1.5625
2015-07-01,0.0
2015-07-02,-0.7937
2015-07-06,3.2
2015-07-07,-1.5504
2015-07-08,1.5748
2015-07-09,-3.1008
2015-07-10,0.8
2015-07-13,-0.7937
2015-07-14,0.8
2015-07-15,0.0
2015-07-16,-0.7937
2015-07-17,-0.8
2015-07-20,0.8065
2015-07-21,1.6
2015-07-22,0.0
2015-07-23,-0.3937
2015-07-24,-1.9763
2015-07-27,0.0
2015-07-28,0.8065
2015-07-29,0.0
2015-07-30,-0.8
2015-07-31,-3.2258
2015-08-03,0.0
2015-08-04,1.6667
2015-08-05,0.0
2015-08-06,-6.5574
2015-08-07,-3.5088
2015-08-10,4.5455
2015-08-11,-2.6087
2015-08-12,-4.4643
2015-08-13,-1.8692
2015-08-14,0.0
2015-08-17,1.9048
2015-08-18,0.9346
2015-08-19,-1.8519
2015-08-20,0.0
2015-08-21,-0.9434
2015-08-24,-3.8095
2015-08-25,3.9604
2015-08-26,-1.9048
2015-08-27,3.8834999999999997
2015-08-28,4.6729
2015-08-31,0.0
2015-09-01,2.6786
2015-09-02,0.8696
2015-09-03,-0.8621
2015-09-04,4.3478
2015-09-08,3.3333
2015-09-09,-6.4516
2015-09-10,3.4483
2015-09-11,1.6667
2015-09-14,-0.8197
2015-09-15,0.8264
2015-09-16,4.0984
2015-09-17,-3.1496
2015-09-18,-1.626
2015-09-21,-0.8264
2015-09-22,-1.6667
2015-09-23,0.0
2015-09-24,3.3898
2015-09-25,-1.6393
2015-09-28,-9.1667
2015-09-29,-3.6696999999999997
2015-09-30,0.0
2015-10-01,-1.9048
2015-10-02,1.9417
2015-10-05,2.8571
2015-10-06,0.0
2015-10-07,-2.7778
2015-10-08,3.8095
2015-10-09,2.7523
2015-10-12,0.8929
2015-10-13,-2.6549
2015-10-14,0.0
2015-10-15,5.4545
2015-10-16,2.5862
2015-10-19,-3.3613
2015-10-20,0.0
2015-10-21,0.8696
2015-10-22,-1.7241
2015-10-23,2.6316
2015-10-26,-5.9829
2015-10-27,-2.7273
2015-10-28,4.6729
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,-2.6786
2015-11-03,4.5872
2015-11-04,2.6316
2015-11-05,-3.4188
2015-11-06,-3.5398
2015-11-09,1.8349
2015-11-10,-4.5045
2015-11-11,1.8868
2015-11-12,6.4815
2015-11-13,-6.087
2015-11-16,-2.7778
2015-11-17,3.8095
2015-11-18,1.8349
2015-11-19,3.6036
2015-11-20,9.5652
2015-11-23,19.8413
2015-11-24,-4.6358
2015-11-25,2.0833
2015-11-27,-1.3605
2015-11-30,22.7586
2015-12-01,-3.9326
2015-12-02,-5.2632
2015-12-03,-6.1728
2015-12-04,-5.2632
2015-12-07,-2.7778
2015-12-08,-2.1429
2015-12-09,-5.1095
2015-12-10,-3.0769
2015-12-11,-6.3492
2015-12-14,-8.4746
2015-12-15,9.2593
2015-12-16,27.9661
2015-12-17,5.9603
2015-12-18,-4.375
2015-12-21,-0.6536
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,-1.3158
2015-12-28,-3.0
2015-12-29,1.7182
2015-12-30,-5.4054
2015-12-31,5.0
2016-01-04,0.0
2016-01-05,14.966
2016-01-06,-11.2426
2016-01-07,-8.6667
2016-01-08,-6.5693
2016-01-11,-7.8125
2016-01-12,2.5423999999999998
2016-01-13,-5.7851
2016-01-14,4.386
2016-01-15,-3.3613
2016-01-19,-2.6087
2016-01-20,4.4643
2016-01-21,4.2735
2016-01-22,1.6393
2016-01-25,0.8065
2016-01-26,3.2
2016-01-27,-8.5271
2016-01-28,-5.9322
2016-01-29,0.9009
2016-02-01,2.6786
2016-02-02,0.0
2016-02-03,0.0
2016-02-04,-0.8696
2016-02-05,-2.6316
2016-02-08,-3.6036
2016-02-09,3.7382999999999997
2016-02-10,-8.1081
2016-02-11,-10.7843
2016-02-12,-1.2981
2016-02-16,2.6303
2016-02-17,4.0206
2016-02-18,-2.5811
2016-02-19,-1.5121
2016-02-22,0.0
2016-02-23,-3.1658
2016-02-24,0.428
2016-02-25,1.2644
2016-02-26,-0.2208
2016-02-29,2.8761
2016-03-01,-1.0753
2016-03-02,6.5082
2016-03-03,9.1976
2016-03-04,0.9346
2016-03-07,5.5556
2016-03-08,-6.1404
2016-03-09,-0.9346
2016-03-10,-2.8302
2016-03-11,4.8544
2016-03-14,0.9259
2016-03-15,1.8349
2016-03-16,1.8018
2016-03-17,-0.885
2016-03-18,0.8929
2016-03-21,3.5398
2016-03-22,-1.7094
2016-03-23,-7.8819
2016-03-24,-4.911
2016-03-28,4.2356
2016-03-29,0.127
2016-03-30,4.5656
2016-03-31,1.698
2016-04-01,9.2427
2016-04-04,9.1703
2016-04-05,-4.5
2016-04-06,3.4031000000000002
2016-04-07,0.2842
2016-04-08,0.272
2016-04-11,0.2014
2016-04-12,1.2563
2016-04-13,1.1414
2016-04-14,-1.472
2016-04-15,-1.494
2016-04-18,2.4772
2016-04-19,-0.296
2016-04-20,-0.3958
2016-04-21,0.7452
2016-04-22,3.501
2016-04-25,1.0005
2016-04-26,-0.8962
2016-04-27,0.0952
2016-04-28,0.1664
2016-04-29,-2.0176
2016-05-02,-1.1628
2016-05-03,-1.9118
2016-05-04,-0.6997
2016-05-05,-1.3085
2016-05-06,-0.8159
2016-05-09,1.5167000000000002
2016-05-10,-0.4305
2016-05-11,-0.5086
2016-05-12,-0.2556
2016-05-13,-0.6663
2016-05-16,0.9288
2016-05-17,-0.2556
2016-05-18,-0.0513
2016-05-19,2.2564
2016-05-20,0.0
2016-05-23,0.3009
2016-05-24,0.7
2016-05-25,-0.7944
2016-05-26,0.4004
2016-05-27,3.6889
2016-05-31,1.4904
2016-06-01,0.6158
2016-06-02,8.3804
2016-06-03,-0.2606
2016-06-06,0.0
2016-06-07,0.3484
2016-06-08,-0.1736
2016-06-09,-2.5869999999999997
2016-06-10,0.424
2016-06-13,-7.4222
2016-06-14,0.9121
2016-06-15,-2.9971
2016-06-16,-1.2261
2016-06-17,-3.426
2016-06-20,0.8226
2016-06-21,2.7537000000000003
2016-06-22,-3.5732
2016-06-23,-3.2939
2016-06-24,-4.7366
2016-06-27,2.2346
2016-06-28,1.4754
2016-06-29,0.8078
2016-06-30,5.8761
2016-07-01,0.4541
2016-07-05,0.8538
2016-07-06,-2.241
2016-07-07,-3.0056
2016-07-08,-2.8361
2016-07-11,4.7027
2016-07-12,3.459
2016-07-13,-3.2934
2016-07-14,-2.064
2016-07-15,3.0558
2016-07-18,-0.818
2016-07-19,-3.0928
2016-07-20,1.0106
2016-07-21,0.5793
2016-07-22,0.4712
2016-07-25,0.7817
2016-07-26,-0.3619
2016-07-27,2.5947
2016-07-28,1.214
2016-07-29,-2.7986
2016-08-01,5.1928
2016-08-02,-3.6168
2016-08-03,-0.8114
2016-08-04,-1.2781
2016-08-05,0.8804
2016-08-08,-2.1047
2016-08-09,-0.3671
2016-08-10,-6.8421
2016-08-11,0.2832
2016-08-12,0.9007
2016-08-15,0.0
2016-08-16,-2.2892
2016-08-17,-1.7713999999999999
2016-08-18,-8.6678
2016-08-19,0.8917
2016-08-22,5.4293
2016-08-23,0.2994
2016-08-24,-0.6567
2016-08-25,0.3606
2016-08-26,-4.0719
2016-08-29,-0.0624
2016-08-30,0.0625
2016-08-31,-6.8664
2016-09-01,-1.3405
2016-09-02,-0.5435
2016-09-06,-2.1858
2016-09-07,1.5363
2016-09-08,-0.3439
2016-09-09,-4.5549
2016-09-12,3.1092
2016-09-13,-0.2805
2016-09-14,1.4064999999999999
2016-09-15,-2.9126
2016-09-16,4.0714
2016-09-19,-2.6767
2016-09-20,0.8463
2016-09-21,-1.8182
2016-09-22,0.0712
2016-09-23,-0.3559
2016-09-26,-1.0714
2016-09-27,-0.0722
2016-09-28,0.2168
2016-09-29,-2.8118
2016-09-30,-0.6677
2016-10-03,-0.2987
2016-10-04,-0.5243
2016-10-05,-1.506
2016-10-06,-0.4587
2016-10-07,-0.5376
2016-10-10,0.3089
2016-10-11,0.4619
2016-10-12,-2.2222
2016-10-13,-5.6426
2016-10-14,-6.0631
2016-10-17,5.924
2016-10-18,5.5927
2016-10-19,3.083
2016-10-20,10.3528
2016-10-21,-0.139
2016-10-24,-8.3507
2016-10-25,-3.9484
2016-10-26,-3.004
2016-10-27,-1.956
2016-10-28,-2.0781
2016-10-31,-2.8014
2016-11-01,2.1834
2016-11-02,-0.8547
2016-11-03,-2.5862
2016-11-04,-3.5398
2016-11-07,2.7523
2016-11-08,-1.7856999999999998
2016-11-09,8.1818
2016-11-10,8.4034
2016-11-11,4.6512
2016-11-14,-12.963
2016-11-15,4.2553
2016-11-16,1.6327
2016-11-17,2.8112
2016-11-18,3.9063
2016-11-21,-3.0075
2016-11-22,0.3876
2016-11-23,-1.5444
2016-11-25,1.9607999999999999
2016-11-28,-3.8462
2016-11-29,-1.2
2016-11-30,-0.4049
2016-12-01,-3.6585
2016-12-02,-1.2658
2016-12-05,0.4274
2016-12-06,7.6596
2016-12-07,-6.7194
2016-12-08,7.2034
2016-12-09,-5.9289
2016-12-12,-2.9412000000000003
2016-12-13,0.0
2016-12-14,-3.0303
2016-12-15,4.4643
2016-12-16,-1.2821
2016-12-19,1.7316
2016-12-20,4.6809
2016-12-21,-6.0976
2016-12-22,-4.329
2016-12-23,2.7149
2016-12-27,-1.3216
2016-12-28,-2.2321
2016-12-29,-0.9132
2016-12-30,7.3733
2017-01-03,2.1459
2017-01-04,0.8403
2017-01-05,-1.6667
2017-01-06,1.2711999999999999
2017-01-09,-2.0921
2017-01-10,1.2821
2017-01-11,2.1097
2017-01-12,-2.8926
2017-01-13,2.9787
2017-01-17,1.2397
2017-01-18,0.4082
2017-01-19,-6.9106
2017-01-20,-2.6201
2017-01-23,3.5874
2017-01-24,0.0
2017-01-25,2.1645
2017-01-26,-0.4237
2017-01-27,-1.2766
2017-01-30,0.8621
2017-01-31,4.2735
2017-02-01,-2.8689
2017-02-02,1.2658
2017-02-03,-0.8333
2017-02-06,-0.4202
2017-02-07,-2.1097
2017-02-08,-3.4483
2017-02-09,0.0
2017-02-10,0.4464
2017-02-13,0.8889
2017-02-14,-0.8811
2017-02-15,0.0
2017-02-16,-0.4444
2017-02-17,1.3393
2017-02-21,-1.3216
2017-02-22,-0.8929
2017-02-23,-0.9009
2017-02-24,0.4545
2017-02-27,2.2624
2017-02-28,0.0
2017-03-01,0.885
2017-03-02,2.193
2017-03-03,0.8584
2017-03-06,-0.8511
2017-03-07,-0.4292
2017-03-08,0.0
2017-03-09,1.2931
2017-03-10,1.7021
2017-03-13,-1.6736
2017-03-14,-3.8298
2017-03-15,0.4425
2017-03-16,0.4405
2017-03-17,-1.7544
2017-03-20,0.4464
2017-03-21,-6.2222
2017-03-22,-0.4739
2017-03-23,-0.9524
2017-03-24,0.0
2017-03-27,3.8462
2017-03-28,0.9259
2017-03-29,4.1284
2017-03-30,-0.8811
2017-03-31,1.7778
2017-04-03,-0.8734
2017-04-04,-3.0837
2017-04-05,-1.8182
2017-04-06,-15.7407
2017-04-07,-3.8462
2017-04-10,2.8571
2017-04-11,-1.6667
2017-04-12,-3.9548
2017-04-13,0.0
2017-04-17,-2.3529
2017-04-18,-3.6145
2017-04-19,1.25
2017-04-20,0.0
2017-04-21,-2.4691
2017-04-24,-0.6329
2017-04-25,-2.5478
2017-04-26,0.6536
2017-04-27,-0.6494
2017-04-28,3.268
2017-05-01,-1.2658
2017-05-02,0.0
2017-05-03,-0.641
2017-05-04,0.6452
2017-05-05,0.641
2017-05-08,-1.2739
2017-05-09,-0.6452
2017-05-10,-0.6494
2017-05-11,-1.3072
2017-05-12,-6.6225000000000005
2017-05-15,0.7092
2017-05-16,0.7042
2017-05-17,0.0
2017-05-18,-1.3986
2017-05-19,0.0
2017-05-22,-0.7092
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,-1.4285999999999999
2017-05-26,0.0
2017-05-30,-1.4493
2017-05-31,-2.2059
2017-06-01,4.5113
2017-06-02,0.0
2017-06-05,-1.4388
2017-06-06,0.0
2017-06-07,1.4599
2017-06-08,-0.7194
2017-06-09,0.0
2017-06-12,-4.3478
2017-06-13,-3.0303
2017-06-14,0.7813
2017-06-15,-3.1008
2017-06-16,4.0
2017-06-19,3.0769
2017-06-20,0.7463
2017-06-21,2.963
2017-06-22,2.1583
2017-06-23,-2.1127
2017-06-26,0.7194
2017-06-27,0.7143
2017-06-28,-0.7092
2017-06-29,10.7143
2017-06-30,1.9355
2017-07-03,1.2658
2017-07-05,0.0
2017-07-06,-1.25
2017-07-07,-2.5316
2017-07-10,-1.2987
2017-07-11,-1.3158
2017-07-12,-2.6667
2017-07-13,2.0548
2017-07-14,24.1611
2017-07-17,7.5676
2017-07-18,-4.0201
2017-07-19,0.0
2017-07-20,3.6649000000000003
2017-07-21,-1.5152
2017-07-24,-3.0769
2017-07-25,-3.7037
2017-07-26,-0.5495
2017-07-27,-1.6575
2017-07-28,-3.3708
2017-07-31,1.1628
2017-08-01,-1.7241
2017-08-02,-1.7544
2017-08-03,1.7856999999999998
2017-08-04,1.1696
2017-08-07,-4.6243
2017-08-08,-0.6061
2017-08-09,-6.0976
2017-08-10,1.2987
2017-08-11,3.2051
2017-08-14,-0.6211
2017-08-15,0.9375
2017-08-16,-0.9288
2017-08-17,-2.5
2017-08-18,0.641
2017-08-21,0.0
2017-08-22,2.5478
2017-08-23,0.0
2017-08-24,1.8634
2017-08-25,-2.439
2017-08-28,2.5
2017-08-29,0.6098
2017-08-30,9.3939
2017-08-31,2.4931
2017-09-01,3.7838000000000003
2017-09-05,0.5208
2017-09-06,2.5907
2017-09-07,1.0101
2017-09-08,-2.0
2017-09-11,3.5714
2017-09-12,3.4483
2017-09-13,-1.9048
2017-09-14,1.9417
2017-09-15,6.1905
2017-09-18,3.5874
2017-09-19,-6.4173
2017-09-20,-0.544
2017-09-21,-1.8605
2017-09-22,0.0
2017-09-25,2.8436
2017-09-26,0.4608
2017-09-27,0.4587
2017-09-28,-1.8265
2017-09-29,2.3256
2017-10-02,6.3636
2017-10-03,-1.7094
2017-10-04,4.3478
2017-10-05,3.75
2017-10-06,3.2129
2017-10-09,5.8366
2017-10-10,-2.2059
2017-10-11,1.8797000000000001
2017-10-12,2.214
2017-10-13,-4.6931
2017-10-16,-10.2273
2017-10-17,-2.9536
2017-10-18,1.3043
2017-10-19,5.1502
2017-10-20,4.4898
2017-10-23,-6.25
2017-10-24,-8.3333
2017-10-25,1.8182
2017-10-26,-3.5714
2017-10-27,7.4074
2017-10-30,-6.0345
2017-10-31,2.2936
2017-11-01,-4.9327
2017-11-02,1.4151
2017-11-03,6.0465
2017-11-06,-0.8772
2017-11-07,-6.1947
2017-11-08,0.0
2017-11-09,3.7736
2017-11-10,-0.9091
2017-11-13,-0.4587
2017-11-14,-3.2258
2017-11-15,1.9048
2017-11-16,1.8692
2017-11-17,-0.4587
2017-11-20,-1.3825
2017-11-21,3.271
2017-11-22,0.0
2017-11-24,-0.905
2017-11-27,4.5662
2017-11-28,3.0568
2017-11-29,-2.1186
2017-11-30,0.8658
2017-12-01,-1.7167
2017-12-04,3.0568
2017-12-05,0.0
2017-12-06,0.4237
2017-12-07,7.173
2017-12-08,1.9685000000000001
2017-12-11,-3.4749
2017-12-12,-1.2
2017-12-13,0.0
2017-12-14,-2.0243
2017-12-15,-0.8264
2017-12-18,-0.8333
2017-12-19,4.2017
2017-12-20,3.2258
2017-12-21,0.7813
2017-12-22,1.938
2017-12-26,7.6046
2017-12-27,-4.947
2017-12-28,3.7175000000000002
2017-12-29,0.0
2018-01-02,0.7168
2018-01-03,2.1352
2018-01-04,1.0453
2018-01-05,-5.5172
2018-01-08,-2.9196999999999997
2018-01-09,6.7669
2018-01-10,3.5211
2018-01-11,4.4218
2018-01-12,4.2345
2018-01-16,-49.375
2018-01-17,4.321
2018-01-18,5.3254
2018-01-19,-0.5618
2018-01-22,-1.1299
2018-01-23,1.7143000000000002
2018-01-24,2.2472
2018-01-25,2.7473
2018-01-26,-3.7433
2018-01-29,1.1111
2018-01-30,-0.5495
2018-01-31,-4.4199
2018-02-01,-1.7341
2018-02-02,-3.5294
2018-02-05,3.6585
2018-02-06,-1.1764999999999999
2018-02-07,5.9524
2018-02-08,-4.4944
2018-02-09,-4.1176
2018-02-12,6.135
2018-02-13,2.3121
2018-02-14,-0.565
2018-02-15,-2.2727
2018-02-16,0.5814
2018-02-20,0.0
2018-02-21,0.578
2018-02-22,-2.2989
2018-02-23,-0.5882
2018-02-26,4.4379
2018-02-27,1.983
2018-02-28,2.7778
2018-03-01,0.5405
2018-03-02,0.0
2018-03-05,1.6129
2018-03-06,-1.0582
2018-03-07,2.1390000000000002
2018-03-08,2.6178
2018-03-09,-0.5102
2018-03-12,-8.2051
2018-03-13,5.0279
2018-03-14,1.0638
2018-03-15,-0.5263
2018-03-16,-2.6455
2018-03-19,3.2609
2018-03-20,-2.1053
2018-03-21,2.1505
2018-03-22,5.2632
2018-03-23,1.0
2018-03-26,0.495
2018-03-27,-5.9113
2018-03-28,-2.0942
2018-03-29,5.3476
2018-04-02,2.5381
2018-04-03,1.4851
2018-04-04,0.9756
2018-04-05,-0.4831
2018-04-06,-11.6505
2018-04-09,7.6923
2018-04-10,2.0408
2018-04-11,0.5
2018-04-12,1.4925
2018-04-13,6.3725
2018-04-16,1.3825
2018-04-17,-1.3636
2018-04-18,2.765
2018-04-19,-7.6233
2018-04-20,1.4563
2018-04-23,-4.7847
2018-04-24,-10.5528
2018-04-25,5.618
2018-04-26,-3.1915
2018-04-27,0.5495
2018-04-30,-3.8251
2018-05-01,-0.5682
2018-05-02,-1.1429
2018-05-03,-4.0462
2018-05-04,2.4096
2018-05-07,8.2353
2018-05-08,0.0
2018-05-09,7.0652
2018-05-10,-6.0914
2018-05-11,8.1081
2018-05-14,7.5
2018-05-15,1.8605
2018-05-16,8.2192
2018-05-17,41.7722
2018-05-18,-17.2619
2018-05-21,5.3957
2018-05-22,-6.4846
2018-05-23,1.8248
2018-05-24,-6.0932
2018-05-25,-0.7634
2018-05-29,4.2308
2018-05-30,1.476
2018-05-31,3.6364
2018-06-01,-3.5088
2018-06-04,8.0
2018-06-05,-2.0202
2018-06-06,3.0928
2018-06-07,-3.3333
2018-06-08,0.6897
2018-06-11,0.6849
2018-06-12,2.3810000000000002
2018-06-13,-1.9933999999999998
2018-06-14,-2.0339
2018-06-15,0.692
2018-06-18,-1.0309
2018-06-19,-1.3889
2018-06-20,2.1127
2018-06-21,-4.1379
2018-06-22,-2.1583
2018-06-25,-5.5147
2018-06-26,1.5564
2018-06-27,-6.5134
2018-06-28,-0.8197
2018-06-29,0.8264
2018-07-02,-2.0492
2018-07-03,0.0
2018-07-05,0.4184
2018-07-06,-0.8333
