ticker,ATRO US Equity
2000-05-26,-2.5974
2000-05-30,-9.0
2000-06-01,4.7619
2000-06-02,1.3986
2000-06-05,-2.7586
2000-06-06,0.7092
2000-06-07,3.5211
2000-06-08,0.0
2000-06-09,6.1224
2000-06-13,-0.641
2000-06-14,-7.0968
2000-06-15,0.0
2000-06-16,2.7778
2000-06-19,-2.027
2000-06-21,3.4483
2000-06-22,0.6667
2000-06-26,-3.3113
2000-06-27,1.3699
2000-06-28,0.0
2000-06-29,0.0
2000-06-30,0.0
2000-07-03,4.0541
2000-07-06,-3.8961
2000-07-07,2.7027
2000-07-10,-2.6316
2000-07-11,0.0
2000-07-12,0.0
2000-07-13,0.0
2000-07-14,1.3514
2000-07-17,-1.3333
2000-07-18,4.0541
2000-07-19,-1.2987
2000-07-20,1.3158
2000-07-21,-2.5974
2000-07-25,4.0
2000-07-26,2.5641
2000-07-27,0.0
2000-07-28,0.0
2000-07-31,1.25
2000-08-01,4.9383
2000-08-02,1.1764999999999999
2000-08-03,2.3256
2000-08-04,-1.1364
2000-08-07,0.0
2000-08-08,0.0
2000-08-09,0.0
2000-08-10,-3.4483
2000-08-11,-7.1429
2000-08-14,-5.1282
2000-08-15,10.8108
2000-08-18,0.6098
2000-08-21,-0.6061
2000-08-22,3.6585
2000-08-24,-7.6471
2000-08-25,7.0064
2000-08-29,-3.5714
2000-08-31,3.7037
2000-09-01,-0.5952
2000-09-05,0.5988
2000-09-06,3.5714
2000-09-07,1.1494
2000-09-11,-5.6818
2000-09-12,1.2048
2000-09-13,2.3810000000000002
2000-09-14,1.7442
2000-09-15,-1.1429
2000-09-18,-2.8902
2000-09-19,1.7856999999999998
2000-09-20,-1.7544
2000-09-21,-1.1905000000000001
2000-09-22,3.6145
2000-09-25,-2.907
2000-09-26,-0.5988
2000-09-27,4.8193
2000-09-28,-2.2989
2000-09-29,0.5882
2000-10-03,0.0
2000-10-04,7.0175
2000-10-05,-4.3716
2000-10-06,2.2857
2000-10-09,2.7933
2000-10-10,0.0
2000-10-11,-4.3478
2000-10-12,6.25
2000-10-13,-0.3476
2000-10-16,0.0
2000-10-17,2.3256
2000-10-18,0.0
2000-10-19,-4.5455
2000-10-20,0.0
2000-10-23,0.0
2000-10-24,4.1667
2000-10-25,2.8571
2000-10-26,-2.7778
2000-10-30,-6.2857
2000-10-31,2.439
2000-11-01,0.0
2000-11-02,2.9762
2000-11-03,0.578
2000-11-06,2.8736
2000-11-07,-1.1173
2000-11-08,0.565
2000-11-09,2.809
2000-11-10,1.0929
2000-11-13,3.2432
2000-11-14,-2.6178
2000-11-15,-0.5376
2000-11-16,-4.3243
2000-11-17,0.0
2000-11-20,6.2147
2000-11-21,-5.8511
2000-11-22,5.0847
2000-11-27,-4.3011
2000-11-28,4.4944
2000-11-29,-3.2258
2000-11-30,1.1111
2000-12-01,0.0
2000-12-04,-3.2967
2000-12-05,2.2727
2000-12-06,-0.5556
2000-12-07,1.6760000000000002
2000-12-11,-7.1429
2000-12-12,7.6923
2000-12-14,-4.9451
2000-12-15,0.578
2000-12-18,1.1494
2000-12-19,2.2727
2000-12-20,4.4444
2000-12-21,2.1277
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,0.0
2001-01-02,-2.0833
2001-01-03,0.0
2001-01-04,0.0
2001-01-05,-4.2553
2001-01-08,1.1111
2001-01-09,0.0
2001-01-10,0.0
2001-01-11,1.0989
2001-01-12,0.0
2001-01-16,-1.087
2001-01-17,1.6484
2001-01-18,-2.7027
2001-01-19,5.5556
2001-01-22,2.6316
2001-01-23,2.5641
2001-01-24,0.0
2001-01-25,9.0
2001-01-26,2.7523
2001-01-29,-2.2321
2001-01-30,2.7397
2001-01-31,5.7778
2001-02-01,-0.8403
2001-02-02,2.1186
2001-02-05,-3.3195
2001-02-06,0.4292
2001-02-07,0.8547
2001-02-08,2.1186
2001-02-09,0.0
2001-02-12,-0.4149
2001-02-13,-1.6667
2001-02-14,2.1186
2001-02-15,4.1494
2001-02-16,-1.1952
2001-02-20,-7.2581
2001-02-21,-8.6957
2001-02-22,3.8095
2001-02-23,-0.9174
2001-02-26,1.8519
2001-02-27,9.0909
2001-02-28,-4.1667
2001-03-01,0.0
2001-03-02,-2.6087
2001-03-05,-0.8929
2001-03-06,0.9009
2001-03-07,-4.4643
2001-03-08,-1.8692
2001-03-09,5.7143
2001-03-12,0.9009
2001-03-13,0.0
2001-03-14,-2.6786
2001-03-15,4.5872
2001-03-16,-1.7544
2001-03-19,0.0
2001-03-20,3.125
2001-03-21,-0.4329
2001-03-22,-0.8696
2001-03-23,0.8772
2001-03-26,3.4783
2001-03-27,2.1008
2001-03-28,1.5432000000000001
2001-03-29,4.154
2001-03-30,6.6148
2001-04-02,2.5547
2001-04-03,-8.8968
2001-04-04,5.8594
2001-04-05,1.845
2001-04-06,-5.0725
2001-04-09,-3.8167999999999997
2001-04-10,6.6667
2001-04-11,-0.2976
2001-04-12,-1.3731
2001-04-16,-1.6343999999999999
2001-04-17,10.7692
2001-04-18,3.3333
2001-04-19,1.8817
2001-04-20,-3.6939
2001-04-23,4.6575
2001-04-24,2.356
2001-04-25,-3.5806
2001-04-26,1.061
2001-04-27,1.0499
2001-04-30,-1.7532
2001-05-01,-2.1811
2001-05-02,2.9189
2001-05-03,-5.4622
2001-05-04,-4.7222
2001-05-07,4.6647
2001-05-08,-0.8357
2001-05-09,2.809
2001-05-10,0.1639
2001-05-11,-1.8003
2001-05-14,2.7778
2001-05-15,-2.1622
2001-05-16,-0.5525
2001-05-17,-5.2222
2001-05-18,5.51
2001-05-21,10.8333
2001-05-22,6.0652
2001-05-23,-3.1191
2001-05-24,-2.439
2001-05-25,0.5
2001-05-29,-7.9104
2001-05-30,-14.9109
2001-05-31,2.8571
2001-06-01,-2.284
2001-06-04,4.5483
2001-06-05,-3.3837
2001-06-06,0.0
2001-06-07,-2.1263
2001-06-08,-11.8211
2001-06-11,-2.1739
2001-06-12,-3.4815
2001-06-13,4.0675
2001-06-14,-0.9587
2001-06-15,-3.9464
2001-06-18,-7.7519
2001-06-19,-3.6975
2001-06-20,-0.0873
2001-06-21,3.9301
2001-06-22,11.2605
2001-06-25,-4.4562
2001-06-26,1.2648
2001-06-27,3.8251
2001-06-28,5.6391
2001-06-29,8.3986
2001-07-02,-9.3237
2001-07-03,2.824
2001-07-05,-1.2676
2001-07-06,-0.9272
2001-07-09,-2.0878
2001-07-10,-1.4706000000000001
2001-07-11,-4.1045
2001-07-12,5.3696
2001-07-13,3.3973
2001-07-16,-0.0714
2001-07-17,-0.2859
2001-07-18,-7.8853
2001-07-19,2.8794
2001-07-20,5.9002
2001-07-23,-3.7143
2001-07-24,1.1869
2001-07-25,2.346
2001-07-26,10.6734
2001-07-27,-4.2071
2001-07-30,-2.3649
2001-07-31,3.4291
2001-08-01,1.6359
2001-08-02,-2.5016
2001-08-03,2.2282
2001-08-06,-0.3303
2001-08-07,-1.2591
2001-08-08,-0.3356
2001-08-09,1.0101
2001-08-10,-0.6667
2001-08-13,-0.8725
2001-08-14,1.2153
2001-08-15,-1.3345
2001-08-16,0.678
2001-08-17,0.0
2001-08-20,-3.7037
2001-08-21,-0.3497
2001-08-22,-3.7193
2001-08-23,-1.6035
2001-08-24,3.2208
2001-08-27,-1.4698
2001-08-28,-1.3838
2001-08-29,2.2157
2001-08-30,0.7225
2001-08-31,0.4304
2001-09-04,-2.1429
2001-09-05,0.0
2001-09-06,2.9196999999999997
2001-09-07,-4.539
2001-09-10,0.1486
2001-09-17,-14.9286
2001-09-18,-3.6418
2001-09-19,-0.8145
2001-09-20,-1.0949
2001-09-21,-10.9779
2001-09-24,6.3212
2001-09-25,-1.5594999999999999
2001-09-26,6.2376
2001-09-27,3.9143
2001-09-28,7.6233
2001-10-01,-11.5833
2001-10-02,3.1103
2001-10-03,0.5484
2001-10-04,0.2727
2001-10-05,-0.0907
2001-10-08,3.2668
2001-10-09,0.3515
2001-10-10,0.7881
2001-10-11,2.8670999999999998
2001-10-12,0.1689
2001-10-15,1.4334
2001-10-16,1.8288
2001-10-17,0.0816
2001-10-18,3.1811
2001-10-19,0.2372
2001-10-22,-1.4196
2001-10-23,-2.0
2001-10-24,-4.4898
2001-10-25,11.1111
2001-10-26,4.1538
2001-10-29,0.0
2001-10-30,-1.7725
2001-10-31,1.5038
2001-11-01,5.6398
2001-11-02,-0.0096
2001-11-05,-1.1219999999999999
2001-11-06,1.0638
2001-11-07,1.0526
2001-11-08,1.5972
2001-11-09,2.5974
2001-11-12,3.1979
2001-11-13,2.0013
2001-11-14,19.1862
2001-11-15,-1.8944
2001-11-16,-4.885
2001-11-19,-0.2264
2001-11-20,3.2526
2001-11-21,-0.6593
2001-11-23,-1.5289000000000001
2001-11-26,2.2266
2001-11-27,-2.5641
2001-11-28,1.5038
2001-11-29,3.6296
2001-11-30,-3.8599
2001-12-03,0.9665
2001-12-04,-2.3564
2001-12-05,1.0558
2001-12-06,4.8507
2001-12-07,-2.7758000000000003
2001-12-10,1.7570000000000001
2001-12-11,0.3597
2001-12-12,0.7168
2001-12-13,-3.5587
2001-12-14,-13.1365
2001-12-17,-1.4444
2001-12-18,2.1552
2001-12-19,-1.6878
2001-12-20,3.0043
2001-12-21,1.25
2001-12-24,-1.2346
2001-12-26,-6.8333
2001-12-27,1.9544000000000001
2001-12-28,-2.1801
2001-12-31,1.5247000000000002
2002-01-02,5.5654
2002-01-03,5.8577
2002-01-04,1.3518
2002-01-07,1.0062
2002-01-08,-4.3243
2002-01-09,2.0985
2002-01-10,0.7905
2002-01-11,-3.9215999999999998
2002-01-14,-0.4082
2002-01-15,0.0
2002-01-16,-3.6885
2002-01-17,2.9787
2002-01-18,-0.9091
2002-01-22,-0.1668
2002-01-23,6.934
2002-01-24,-0.7813
2002-01-25,-0.0787
2002-01-28,0.8668
2002-01-29,-1.1719
2002-01-30,0.3953
2002-01-31,-9.2126
2002-02-01,-3.9029
2002-02-04,-1.1733
2002-02-05,0.9132
2002-02-06,-0.543
2002-02-07,-2.6388
2002-02-08,-0.9346
2002-02-11,-8.4906
2002-02-12,-3.0928
2002-02-13,-1.383
2002-02-14,-2.8047
2002-02-15,-0.444
2002-02-19,0.6132
2002-02-20,2.6593
2002-02-21,-0.054
2002-02-22,-1.7279
2002-02-25,0.419
2002-02-26,1.7713999999999999
2002-02-27,-3.1183
2002-02-28,4.2175
2002-03-01,-1.278
2002-03-04,-0.6472
2002-03-05,1.5201
2002-03-06,1.4973
2002-03-07,0.5269
2002-03-08,-0.1048
2002-03-11,0.9444
2002-03-12,3.9501
2002-03-13,-1.4
2002-03-14,-0.6085
2002-03-15,0.5102
2002-03-18,0.0
2002-03-19,-1.5228000000000002
2002-03-20,-1.0309
2002-03-21,-2.7083
2002-03-22,-0.6959
2002-03-25,-2.7493
2002-03-26,0.0
2002-03-27,0.237
2002-03-28,2.5197000000000003
2002-04-01,2.2743
2002-04-02,0.211
2002-04-03,0.6316
2002-04-04,-0.5243
2002-04-05,-3.3426
2002-04-08,-0.7833
2002-04-09,-1.8639999999999999
2002-04-10,3.9106
2002-04-11,1.6129
2002-04-12,0.5291
2002-04-15,2.0
2002-04-16,-2.8895999999999997
2002-04-17,-1.7003
2002-04-18,0.0
2002-04-19,-0.5297
2002-04-22,0.6453
2002-04-23,3.7755
2002-04-24,-1.6357
2002-04-25,2.615
2002-04-26,-1.0309
2002-04-29,-1.0417
2002-04-30,-0.6316
2002-05-01,0.1059
2002-05-02,1.0582
2002-05-03,-0.5131
2002-05-06,-0.4315
2002-05-07,-0.5285
2002-05-08,0.0
2002-05-09,-1.169
2002-05-10,2.6882
2002-05-13,2.0942
2002-05-14,-0.5128
2002-05-15,-1.5464
2002-05-16,-2.6178
2002-05-17,-0.8515
2002-05-20,-0.8764
2002-05-21,3.6105
2002-05-22,0.3168
2002-05-23,-0.2632
2002-05-24,0.7916
2002-05-28,-2.6178
2002-05-29,-2.1505
2002-05-30,-3.2967
2002-05-31,3.8636
2002-06-03,-1.5316999999999998
2002-06-04,0.0
2002-06-05,2.3333
2002-06-06,0.0
2002-06-07,-2.2801
2002-06-10,-1.5556
2002-06-11,-0.4423
2002-06-12,0.8977
2002-06-13,-2.809
2002-06-14,-1.7341
2002-06-17,2.9412000000000003
2002-06-18,2.0571
2002-06-19,-1.4558
2002-06-20,0.5682
2002-06-21,-1.6836
2002-06-24,-1.1608
2002-06-25,-1.0465
2002-06-26,-1.2926
2002-06-27,-2.9762
2002-06-28,-1.8405
2002-07-01,-0.375
2002-07-02,6.0226
2002-07-03,-2.9586
2002-07-05,0.0
2002-07-08,0.4756
2002-07-09,-1.6871
2002-07-10,-1.2346
2002-07-11,-0.375
2002-07-12,-0.8783
2002-07-15,0.0
2002-07-16,-1.2658
2002-07-17,-0.1042
2002-07-18,-0.0008
2002-07-19,-1.1783
2002-07-22,0.6315
2002-07-23,-0.4985
2002-07-24,-1.4137
2002-07-25,1.3025
2002-07-26,-3.5065
2002-07-29,1.0767
2002-07-30,2.5300000000000002
2002-07-31,0.013
2002-08-01,-0.013
2002-08-02,-2.5974
2002-08-05,-1.3333
2002-08-06,2.027
2002-08-07,1.3245
2002-08-08,-1.3072
2002-08-09,2.5166
2002-08-12,-1.0336
2002-08-13,-2.0888
2002-08-14,1.3333
2002-08-15,2.8947000000000003
2002-08-16,-1.5345
2002-08-19,0.026
2002-08-20,-1.9735
2002-08-21,0.6623
2002-08-22,1.3158
2002-08-23,-1.2987
2002-08-26,-0.6579
2002-08-27,-3.9735
2002-08-28,1.931
2002-08-29,-1.2179
2002-08-30,0.137
2002-09-03,-0.8208
2002-09-04,-1.3793
2002-09-05,-12.5874
2002-09-06,-4.0
2002-09-09,3.35
2002-09-10,-0.0161
2002-09-11,5.4677
2002-09-12,-4.4196
2002-09-13,-0.96
2002-09-16,-0.3413
2002-09-17,-1.927
2002-09-18,0.1653
2002-09-19,1.3035999999999999
2002-09-20,-4.7076
2002-09-23,3.2479
2002-09-24,2.3179
2002-09-25,6.7961
2002-09-26,1.6818
2002-09-27,4.3064
2002-09-30,0.2857
2002-10-01,2.4217
2002-10-02,-4.0334
2002-10-03,-5.7971
2002-10-04,2.3077
2002-10-07,-1.5038
2002-10-08,-3.2061
2002-10-09,-2.9968
2002-10-10,-4.878
2002-10-11,0.0
2002-10-14,0.0
2002-10-15,6.8376
2002-10-16,-3.68
2002-10-17,-2.6412
2002-10-18,-0.1877
2002-10-21,5.9829
2002-10-22,3.6935000000000002
2002-10-23,4.993
2002-10-24,-2.963
2002-10-25,-3.8167999999999997
2002-10-28,-2.3810000000000002
2002-10-29,-0.813
2002-10-30,2.4426
2002-10-31,-1.5843
2002-11-01,-0.3252
2002-11-04,1.6313
2002-11-05,-2.0867
2002-11-06,1.6393
2002-11-07,14.354800000000001
2002-11-08,-0.268
2002-11-11,-10.1966
2002-11-12,6.4567
2002-11-13,10.7988
2002-11-14,-1.4686
2002-11-15,-4.0515
2002-11-18,-0.2966
2002-11-20,-1.5581
2002-11-21,1.4245
2002-11-22,-3.5324
2002-11-25,0.0
2002-11-26,-6.3235
2002-11-27,0.471
2002-11-29,0.3125
2002-12-02,1.2461
2002-12-03,-3.5231
2002-12-04,-0.1754
2002-12-05,0.0
2002-12-06,-1.278
2002-12-09,0.0
2002-12-10,0.0
2002-12-11,0.0
2002-12-12,5.6634
2002-12-13,-0.6126
2002-12-16,2.7735
2002-12-17,0.4498
2002-12-18,0.0
2002-12-19,4.4776
2002-12-20,-0.7143
2002-12-23,-2.7194000000000003
2002-12-24,0.1331
2002-12-26,-3.6928
2002-12-27,-1.6718
2002-12-30,-0.3276
2002-12-31,7.8247
2003-01-02,0.1451
2003-01-06,-3.6231999999999998
2003-01-07,-5.8647
2003-01-08,3.1949
2003-01-09,0.774
2003-01-10,6.298
2003-01-13,1.1561
2003-01-14,-1.4285999999999999
2003-01-15,1.5941999999999998
2003-01-17,0.0
2003-01-21,-4.2796
2003-01-22,-1.3413
2003-01-24,-1.8127
2003-01-27,0.0
2003-01-28,-0.7692
2003-01-29,-12.093
2003-01-30,7.7600999999999996
2003-01-31,4.5663
2003-02-03,-2.1756
2003-02-04,1.92
2003-02-05,1.4285999999999999
2003-02-06,2.1514
2003-02-07,1.8182
2003-02-10,-4.1667
2003-02-11,-0.3106
2003-02-12,-4.5171
2003-02-13,4.2414
2003-02-14,-0.626
2003-02-18,0.4724
2003-02-19,-0.9404
2003-02-20,1.2658
2003-02-21,-2.6562
2003-02-24,-2.0867
2003-02-25,3.2787
2003-02-26,-0.6349
2003-02-28,-1.7572
2003-03-04,1.4634
2003-03-05,-2.8846
2003-03-06,1.4851
2003-03-07,1.3008
2003-03-10,-1.2841
2003-03-11,0.1626
2003-03-12,-4.2208
2003-03-13,0.0
2003-03-14,5.0847
2003-03-17,47.2868
2003-03-18,-3.1368
2003-03-19,-5.4553
2003-03-20,3.4483
2003-03-21,-2.4444
2003-03-24,-7.9727
2003-03-25,-7.1782
2003-03-26,-1.8667
2003-03-27,-0.8152
2003-03-28,4.6575
2003-03-31,-4.1885
2003-04-01,0.0546
2003-04-02,3.7683999999999997
2003-04-03,-3.6842
2003-04-04,-4.3716
2003-04-07,0.0
2003-04-08,0.5714
2003-04-09,0.2841
2003-04-10,-0.2833
2003-04-11,0.5682
2003-04-14,-1.1299
2003-04-15,0.0
2003-04-16,0.0
2003-04-21,0.0
2003-04-22,4.2857
2003-04-23,-0.8219
2003-04-24,-3.3149
2003-04-25,0.0
2003-04-28,0.0
2003-04-29,0.0
2003-04-30,0.0
2003-05-01,-1.4285999999999999
2003-05-02,-4.3478
2003-05-05,-3.0303
2003-05-06,8.75
2003-05-07,-2.2989
2003-05-08,1.7647
2003-05-09,-0.289
2003-05-12,-7.2464
2003-05-13,-1.5625
2003-05-14,3.4920999999999998
2003-05-15,3.681
2003-05-16,-2.3669000000000002
2003-05-19,-0.6061
2003-05-20,0.6098
2003-05-21,0.0
2003-05-22,-3.0303
2003-05-23,1.5625
2003-05-27,-0.1538
2003-05-28,1.6949
2003-05-29,-0.5758
2003-05-30,0.5791
2003-06-02,0.0
2003-06-03,0.6061
2003-06-04,0.0
2003-06-05,0.0
2003-06-06,-0.6024
2003-06-09,-1.4848
2003-06-10,2.43
2003-06-11,0.6006
2003-06-12,-2.9851
2003-06-13,1.5385
2003-06-16,-3.0303
2003-06-17,3.125
2003-06-18,-1.8182
2003-06-19,2.1605
2003-06-20,8.1571
2003-06-23,-7.2626
2003-06-24,3.6145
2003-06-25,-3.2558
2003-06-26,-2.6442
2003-06-27,1.8519
2003-06-30,-1.6667
2003-07-01,-0.7704
2003-07-02,0.0
2003-07-03,0.6211
2003-07-07,1.2346
2003-07-08,-3.6585
2003-07-09,0.981
2003-07-10,6.5497
2003-07-11,1.1471
2003-07-14,-3.9256
2003-07-15,2.3002000000000002
2003-07-16,21.3018
2003-07-17,-8.0488
2003-07-18,25.9947
2003-07-21,-4.6316
2003-07-22,4.6358
2003-07-23,-5.0633
2003-07-24,-4.2222
2003-07-25,-1.1601
2003-07-28,-11.8075
2003-07-29,5.6693999999999996
2003-07-30,-0.2519
2003-07-31,-3.7626
2003-08-01,3.3849
2003-08-04,1.7766
2003-08-05,-5.2369
2003-08-06,3.4211
2003-08-08,5.598
2003-08-11,-6.0482
2003-08-12,-4.8474
2003-08-13,2.0485
2003-08-14,-2.2715
2003-08-18,0.973
2003-08-19,1.1777
2003-08-20,0.2646
2003-08-21,0.0
2003-08-22,-1.847
2003-08-25,1.8817
2003-08-26,0.0
2003-08-27,2.9024
2003-08-28,-1.0256
2003-08-29,15.3886
2003-09-02,-5.7027
2003-09-03,5.9524
2003-09-04,-4.7416
2003-09-05,0.2595
2003-09-08,-3.0588
2003-09-09,-0.5097
2003-09-10,-6.5626
2003-09-11,1.8016
2003-09-12,0.0256
2003-09-15,4.6154
2003-09-16,-3.1618
2003-09-17,6.0491
2003-09-18,-3.1026
2003-09-19,-2.1921
2003-09-22,4.7343
2003-09-23,-2.164
2003-09-24,8.3804
2003-09-25,-9.0476
2003-09-26,2.2189
2003-09-29,-1.7073
2003-09-30,-0.7444
2003-10-01,-2.975
2003-10-02,4.6122
2003-10-03,2.2167
2003-10-06,0.0
2003-10-07,-5.7831
2003-10-08,1.7903
2003-10-09,3.0151
2003-10-10,-3.6585
2003-10-13,3.519
2003-10-14,0.0245
2003-10-15,-0.978
2003-10-16,2.2222
2003-10-17,1.6907999999999999
2003-10-20,-0.4751
2003-10-21,-2.148
2003-10-22,1.2195
2003-10-23,3.6145
2003-10-24,-0.2326
2003-10-27,0.0
2003-10-28,2.7972
2003-10-29,10.2041
2003-10-30,3.0864
2003-10-31,19.7605
2003-11-03,-9.0
2003-11-04,-4.3956
2003-11-05,4.4061
2003-11-06,0.0
2003-11-07,-2.5688
2003-11-10,-5.838
2003-11-11,-0.6
2003-11-12,1.006
2003-11-13,-1.1952
2003-11-14,1.0081
2003-11-17,6.5868
2003-11-18,-6.367
2003-11-19,-3.0
2003-11-20,2.8866
2003-11-21,7.6152
2003-11-24,-5.0279
2003-11-25,-0.1961
2003-11-26,-2.1611
2003-11-28,0.4016
2003-12-01,-3.0
2003-12-02,1.0309
2003-12-03,-1.2245
2003-12-04,3.3058
2003-12-05,5.6
2003-12-08,3.4091
2003-12-09,0.7326
2003-12-10,-7.0909
2003-12-11,0.0
2003-12-12,1.9569
2003-12-15,-4.0307
2003-12-16,0.0
2003-12-17,1.4
2003-12-18,0.3945
2003-12-19,0.5894
2003-12-22,0.0
2003-12-23,-0.3906
2003-12-24,1.9607999999999999
2003-12-26,-1.9231
2003-12-29,0.0
2003-12-30,0.0196
2003-12-31,-2.5681000000000003
2004-01-02,5.6338
2004-01-05,-1.1429
2004-01-06,0.578
2004-01-07,-1.8965999999999998
2004-01-08,1.5427
2004-01-09,-1.9231
2004-01-12,7.8431
2004-01-13,-7.2727
2004-01-14,2.9412000000000003
2004-01-15,-2.2857
2004-01-16,0.7797
2004-01-20,-0.3868
2004-01-21,0.1942
2004-01-22,3.2946
2004-01-23,1.3133
2004-01-26,0.7407
2004-01-27,1.1029
2004-01-28,-0.3636
2004-01-29,4.927
2004-01-30,-3.113
2004-02-02,0.5206
2004-02-03,4.4643
2004-02-04,-0.5128
2004-02-05,-1.2027
2004-02-06,0.8696
2004-02-09,0.1552
2004-02-10,-2.0485
2004-02-11,-2.4605
2004-02-12,-0.7207
2004-02-13,3.2668
2004-02-17,0.1757
2004-02-18,-3.6842
2004-02-19,-2.7321999999999997
2004-02-20,-1.4981
2004-02-23,-5.3232
2004-02-24,0.2008
2004-02-25,-0.2004
2004-02-26,-0.4016
2004-02-27,0.6048
2004-03-01,-1.6032
2004-03-02,1.222
2004-03-03,5.4326
2004-03-04,3.626
2004-03-05,-1.105
2004-03-08,-0.7449
2004-03-09,-2.6266
2004-03-10,-2.3121
2004-03-11,-2.9586
2004-03-12,1.2195
2004-03-15,0.6024
2004-03-16,-0.1996
2004-03-17,0.4
2004-03-18,-0.5976
2004-03-19,2.004
2004-03-22,3.7328
2004-03-23,-2.4621
2004-03-24,2.9126
2004-03-25,0.3774
2004-03-26,-1.1278
2004-03-29,0.0
2004-03-30,0.3802
2004-03-31,1.3258
2004-04-01,0.5607
2004-04-02,-0.3717
2004-04-05,-2.0522
2004-04-06,4.7619
2004-04-07,-2.7273
2004-04-08,-0.1869
2004-04-12,-2.2472
2004-04-13,-0.3831
2004-04-14,-0.1923
2004-04-15,2.1195
2004-04-16,0.0
2004-04-19,3.5849
2004-04-20,-3.8251
2004-04-21,-0.5682
2004-04-22,0.2095
2004-04-23,0.3611
2004-04-26,-1.3258
2004-04-27,2.8791
2004-04-28,1.6791
2004-04-29,1.2844
2004-04-30,-1.087
2004-05-03,0.5495
2004-05-04,0.0
2004-05-05,-1.8215
2004-05-06,0.3711
2004-05-07,-3.512
2004-05-10,1.341
2004-05-11,0.5671
2004-05-12,-1.8797000000000001
2004-05-13,-0.3831
2004-05-14,-0.9615
2004-05-17,-2.3301
2004-05-18,0.3976
2004-05-19,0.198
2004-05-20,2.5692
2004-05-21,-3.4682
2004-05-24,-0.7984
2004-05-25,-0.2012
2004-05-26,3.0242
2004-05-27,-2.1526
2004-05-28,1.8
2004-06-01,-1.7682
2004-06-02,2.0
2004-06-03,0.3922
2004-06-07,1.3672
2004-06-08,-2.6975
2004-06-09,-1.9802
2004-06-10,3.4343
2004-06-14,0.1953
2004-06-15,0.3899
2004-06-16,0.5825
2004-06-17,0.5792
2004-06-18,-0.7678
2004-06-21,1.7408000000000001
2004-06-22,-2.2814
2004-06-23,2.1401
2004-06-24,0.5714
2004-06-25,1.6856
2004-06-28,-3.1477
2004-06-29,3.0577
2004-06-30,-1.2876
2004-07-01,-1.7013
2004-07-02,-0.3846
2004-07-06,3.668
2004-07-07,-2.0484
2004-07-08,1.5209000000000001
2004-07-09,-2.6217
2004-07-12,1.1538
2004-07-13,-0.3802
2004-07-14,1.3359
2004-07-15,-0.9416
2004-07-16,1.5209000000000001
2004-07-19,-2.4345
2004-07-20,2.4952
2004-07-21,-3.1835
2004-07-22,-0.3868
2004-07-23,-5.4369
2004-07-26,3.4908
