ticker,SLCO US Equity
2013-06-25,-0.9709
2013-06-26,-11.7647
2013-06-27,16.6667
2013-06-28,-0.9524
2013-07-01,1.9231
2013-07-02,11.3208
2013-07-03,1.6949
2013-07-05,-16.6667
2013-07-08,7.0
2013-07-09,-2.8037
2013-07-10,1.9231
2013-07-11,13.2075
2013-07-12,12.5
2013-07-15,7.4074
2013-07-16,-10.3448
2013-07-17,-13.0769
2013-07-18,-14.1593
2013-07-19,0.0
2013-07-22,-7.2165
2013-07-23,-6.6667
2013-07-24,3.5714
2013-07-25,-6.8966
2013-07-26,2.4691
2013-07-29,-7.2289
2013-07-30,-19.4805
2013-07-31,-19.3548
2013-08-01,3.0
2013-08-02,-6.7961
2013-08-05,6.25
2013-08-06,-1.9607999999999999
2013-08-07,6.0
2013-08-08,6.6038
2013-08-09,-22.1239
2013-08-12,2.2727
2013-08-13,24.4444
2013-08-14,-4.4643
2013-08-15,-4.6729
2013-08-16,-11.5686
2013-08-19,-0.2217
2013-08-20,-15.5556
2013-08-21,-5.2632
2013-08-22,-11.6667
2013-08-23,0.0
2013-08-26,-8.805
2013-08-27,-10.3448
2013-08-28,-3.8462
2013-08-29,0.0
2013-08-30,4.0
2013-09-03,-3.8462
2013-09-04,-4.0
2013-09-05,2.0833
2013-09-06,2.0408
2013-09-09,-4.0
2013-09-10,-4.1667
2013-09-11,8.6957
2013-09-12,0.0
2013-09-13,-24.0
2013-09-16,0.0
2013-09-17,-21.0526
2013-09-18,-3.3333
2013-09-19,58.6207
2013-09-20,4.3478
2013-09-23,4.1667
2013-09-24,-0.05
2013-09-25,-35.968
2013-09-26,0.0
2013-09-27,48.6719
2013-09-30,-15.9222
2013-10-01,45.0
2013-10-02,20.6897
2013-10-03,0.0
2013-10-04,-25.7143
2013-10-07,3.8462
2013-10-08,-7.4074
2013-10-09,-7.6
2013-10-10,-6.9264
2013-10-14,6.9767
2013-10-15,30.4348
2013-10-16,-32.3333
2013-10-18,0.4926
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.4902
2013-10-24,-0.4878
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,-0.4902
2013-11-04,-18.7192
2013-11-05,3.0303
2013-11-06,182.3529
2013-11-07,14.5833
2013-11-08,-1.8182
2013-11-11,18.5185
2013-11-12,3.9063
2013-11-13,38.3459
2013-11-14,15.2174
2013-12-02,-82.0755
2013-12-03,-47.3684
2013-12-04,-10.0
2013-12-05,105.5556
2013-12-06,5.4054
2013-12-09,23.0769
2013-12-10,25.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,-23.3333
2013-12-16,-8.6957
2013-12-17,5.2381
2013-12-18,-0.4525
2013-12-19,-9.0909
2013-12-20,0.0
2013-12-23,25.0
2013-12-24,-20.0
2013-12-26,5.0
2013-12-27,-9.5238
2013-12-30,11.0526
2013-12-31,0.0
2014-01-02,-5.2133
2014-01-03,20.0
2014-01-06,4.1667
2014-01-07,8.0
2014-01-08,-7.4074
2014-01-09,0.0
2014-01-10,-12.0
2014-01-13,-13.6364
2014-01-14,0.0
2014-01-15,-10.526299999999999
2014-01-16,0.0
2014-01-17,5.8824
2014-01-21,11.1111
2014-01-22,20.0
2014-01-23,-25.0
2014-01-24,-5.5556
2014-01-27,-11.7647
2014-01-28,60.0
2014-01-29,-16.6667
2014-01-30,-20.0
2014-01-31,-6.25
2014-02-03,60.0
2014-02-04,-16.6667
2014-02-05,0.0
2014-02-07,-15.0
2014-02-10,11.7647
2014-02-11,-10.0
2014-02-12,16.9591
2014-02-13,0.0
2014-02-14,-22.5
2014-02-18,9.6774
2014-02-19,0.0
2014-02-21,-5.8824
2014-02-24,0.0
2014-02-26,-25.0
2014-02-27,12.5
2014-02-28,18.5185
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,3.125
2014-03-06,0.0
2014-03-07,0.0
2014-03-11,-9.0909
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,-33.3333
2014-03-18,50.0
2014-03-21,-20.0
2014-03-24,16.6667
2014-03-25,-14.2857
2014-03-26,-16.6667
2014-03-27,70.0
2014-03-28,-35.2941
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,-9.0909
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,5.0
2014-04-10,-4.7619
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,-40.0
2014-04-16,50.0
2014-04-17,-44.4444
2014-04-21,0.0
2014-04-22,10.0
2014-04-23,9.0909
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,-15.0
2014-05-01,-1.9607999999999999
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,-10.0
2014-05-12,11.1111
2014-05-14,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,-20.0
2014-05-22,87.5
2014-05-23,-46.6667
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,25.0
2014-05-30,60.0
2014-06-02,-50.0
2014-06-03,25.0
2014-06-04,-20.0
2014-06-05,0.0
2014-06-06,25.0
2014-06-09,-20.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,25.0
2014-06-17,-40.0
2014-06-18,0.0
2014-06-23,0.0
2014-06-24,166.6667
2014-06-25,-12.5
2014-07-02,-57.1429
2014-07-07,-16.6667
2014-07-08,-20.0
2014-07-09,25.0
2014-07-15,0.0
2014-07-16,8.0
2014-07-17,-25.9259
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,10.0
2014-07-30,13.6364
2014-08-01,-20.0
2014-08-04,0.0
2014-08-07,25.0
2014-08-08,-20.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-29,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,25.0
2014-09-08,4.0
2014-09-10,-23.0769
2014-09-11,30.0
2014-09-12,-34.6154
2014-09-17,17.647100000000002
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,-50.0
2014-09-25,0.0
2014-09-26,50.0
2014-09-29,-33.3333
2014-10-01,0.0
2014-10-06,400.0
2014-10-07,-80.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,300.0
2014-10-14,0.0
2014-10-15,-75.0
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-05,0.0
2014-11-10,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,100.0
2014-11-19,-50.0
2014-11-21,0.0
2014-11-24,100.0
2014-11-25,0.0
2014-11-26,-95.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,-87.5
2014-12-05,700.0
2014-12-08,100.0
2014-12-09,-50.0
2014-12-10,-87.5
2014-12-11,50.0
2014-12-15,433.3333
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,-87.5
2014-12-19,50.0
2014-12-22,-33.3333
2014-12-23,700.0
2014-12-24,-62.5
2014-12-26,33.3333
2014-12-29,25.0
2014-12-30,-80.0
2014-12-31,700.0
2015-01-08,0.0
2015-01-13,-87.5
2015-01-14,700.0
2015-01-20,0.0
2015-01-23,0.0
2015-01-30,-87.5
2015-02-04,3900.0
2015-02-05,-20.0
2015-02-09,-96.875
2015-02-12,0.0
2015-02-13,700.0
2015-02-17,-87.5
2015-02-18,300.0
2015-02-19,-75.0
2015-02-20,700.0
2015-02-25,0.0
2015-03-02,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-10,-81.25
2015-03-17,433.3333
2015-03-18,100.0
2015-03-19,-50.0
2015-03-20,0.0
2015-03-23,0.0
2015-03-27,0.0
2015-04-01,0.0
2015-04-06,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-14,-87.5
2015-04-15,700.0
2015-04-23,-81.25
2015-04-24,433.3333
2015-04-28,0.0
2015-05-01,-87.5
2015-05-05,0.0
2015-05-15,0.0
2015-05-19,0.0
2015-05-27,0.0
2015-05-28,700.0
2015-05-29,0.0
2015-06-08,-87.5
2015-06-09,0.0
2015-06-10,50.0
2015-06-15,-33.3333
2015-06-23,700.0
2015-06-26,0.0
2015-07-01,0.0
2015-07-06,-81.25
2015-07-07,-33.3333
2015-07-10,0.0
2015-07-15,0.0
2015-07-22,0.0
2015-07-24,0.0
2015-07-28,7900.0
2015-07-29,-98.75
2015-07-30,300.0
2015-07-31,1900.0
2015-08-03,-90.0
2015-08-06,-87.5
2015-08-07,700.0
2015-08-13,0.0
2015-08-14,0.0
2015-08-20,400.0
2015-08-21,-97.5
2015-08-25,0.0
2015-08-26,0.0
2015-08-31,0.0
2015-09-16,700.0
2015-09-21,-87.5
2015-09-24,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-27,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,-92.0
2015-11-09,4900.0
2015-11-13,-75.0
2015-11-23,0.0
2015-11-25,700.0
2015-12-01,0.0
2015-12-03,-87.5
2015-12-08,0.0
2015-12-10,0.0
2015-12-14,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-28,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-06,0.0
2016-01-14,700.0
2016-01-15,-87.5
2016-01-27,0.0
2016-01-29,0.0
2016-02-02,0.0
2016-02-04,0.0
2016-02-10,0.0
2016-02-17,0.0
2016-02-18,300.0
2016-02-24,100.0
2016-03-08,0.0
2016-03-14,0.0
2016-03-16,-87.5
2016-03-22,0.0
2016-03-23,0.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-25,7900.0
2016-04-26,-98.75
2016-04-27,700.0
2016-04-28,900.0
2016-04-29,-50.0
2016-05-02,200.0
2016-05-04,0.0
2016-05-09,-33.3333
2016-05-10,-50.0
2016-05-11,300.0
2016-05-12,-25.0
2016-05-13,-66.6667
2016-05-16,-96.25
2016-05-18,7900.0
2016-05-20,-66.6667
2016-05-23,100.0
2016-05-24,0.0
2016-05-27,200.0
2016-06-06,-96.6667
2016-06-07,2100.0
2016-06-08,-95.4545
2016-06-09,900.0
2016-06-10,0.0
2016-06-13,-98.75
2016-06-15,0.0
2016-06-16,15100.0
2016-06-21,-99.3421
2016-06-23,19100.0
2016-06-24,-99.4792
2016-06-27,0.0
2016-06-28,16700.0
2016-06-30,-33.3333
2016-07-01,-99.1071
2016-07-06,0.0
2016-07-07,11100.0
2016-07-08,-92.8571
2016-07-11,0.0
2016-07-12,900.0
2016-07-13,-90.0
2016-07-14,900.0
2016-07-15,-98.75
2016-07-18,700.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,1900.0
2016-07-29,25.0
2016-08-01,-96.0
2016-08-02,3900.0
2016-08-10,-97.5
2016-08-11,0.0
2016-08-12,3900.0
2016-08-15,0.0
2016-08-16,-97.5
2016-08-17,-50.0
2016-08-18,5900.0
2016-08-22,-16.6667
2016-08-23,20.0
2016-08-24,-96.6667
2016-08-25,1900.0
2016-08-26,0.0
2016-08-29,-90.0
2016-08-31,-75.0
2016-09-01,5900.0
2016-09-02,-33.3333
2016-09-06,0.0
2016-09-07,0.0
2016-09-12,-95.0
2016-09-13,12.5
2016-09-14,77.7778
2016-09-15,400.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-28,0.0
2016-09-30,-90.0
2016-10-03,400.0
2016-10-04,-97.5
2016-10-05,0.0
2016-10-06,11900.0
2016-10-07,-33.3333
2016-10-17,-90.0
2016-10-18,1900.0
2016-10-19,-95.0
2016-10-20,2900.0
2016-10-21,-98.75
2016-10-24,4966.6667
2016-11-01,0.0
2016-11-03,57.8947
2016-11-04,-66.6667
2016-11-09,-90.0
2016-11-10,0.0
2016-11-11,12.5
2016-11-14,1677.7778
2016-11-15,-85.0
2016-11-21,-62.5
2016-11-22,1677.7778
2016-11-23,-1.5625
2016-11-29,-49.2063
2016-11-30,-90.0
2016-12-01,1400.0
2016-12-06,-33.3333
2016-12-07,-85.0
2016-12-08,-33.3333
2016-12-09,1800.0
2016-12-12,-98.0263
2016-12-13,66.6667
2016-12-14,2780.0
2016-12-15,-2.7778
2016-12-16,-42.8571
2016-12-19,0.0
2016-12-20,-90.0
2016-12-21,900.0
2016-12-27,-98.75
2016-12-28,7900.0
2016-12-29,-98.125
2016-12-30,1766.6667
2017-01-09,-96.4286
2017-01-11,7900.0
2017-01-17,-96.875
2017-01-19,220.0
2017-01-20,1700.0
2017-01-25,-86.1111
2017-01-26,105.0
2017-01-31,-97.561
2017-02-01,700.0
2017-02-02,900.0
2017-02-08,0.0
2017-02-09,-98.75
2017-02-10,700.0
2017-02-27,0.0
2017-02-28,-87.5
2017-03-01,0.0
2017-03-02,700.0
2017-03-06,1900.0
2017-03-09,-10.0
2017-03-10,-94.4444
2017-03-14,-87.5
2017-03-15,700.0
2017-03-16,1900.0
2017-03-17,-99.0625
2017-03-20,2566.6667
2017-03-22,480.0
2017-03-23,-31.0345
2017-03-24,-95.0
2017-03-27,400.0
2017-03-28,0.0
2017-04-04,300.0
2017-04-17,-92.5
2017-04-18,300.0
2017-04-19,-83.3333
2017-04-25,-87.5
2017-04-26,15100.0
2017-04-27,-94.7368
2017-05-01,-68.75
2017-05-02,7900.0
2017-05-04,-99.5
2017-05-05,400.0
2017-05-10,700.0
2017-05-11,300.0
2017-05-17,-25.0
2017-05-18,-93.3333
2017-05-22,0.0
2017-05-24,1400.0
2017-06-06,-99.8867
2017-06-07,11664.7057
2017-06-09,900.0
2017-06-12,-95.0
2017-06-14,10.0
2017-06-15,-90.9091
2017-06-16,19900.0
2017-06-19,-99.5
2017-06-20,0.0
2017-06-21,16900.0
2017-06-22,0.0
2017-06-26,-98.2353
2017-06-27,1566.6667
2017-07-03,-80.0
2017-07-05,0.0
2017-07-07,100.0
2017-07-17,-50.0
2017-07-24,0.0
2017-07-26,0.0
2017-07-27,-80.0
2017-08-01,9900.0
2017-08-02,-95.0
2017-08-11,100.0
2017-08-15,400.0
2017-08-22,-98.0
2017-08-24,0.0
2017-08-28,0.0
2017-08-30,0.0
2017-08-31,9900.0
2017-09-01,-99.0
2017-09-11,0.0
2017-09-25,0.0
2017-09-27,0.0
2017-10-05,-50.0
2017-10-09,100.0
2017-10-10,4900.0
2017-10-11,-20.0
2017-10-16,-97.5
2017-10-18,0.0
2017-10-24,0.0
2017-10-26,0.0
2017-10-30,0.0
2017-11-01,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-10,0.0
2017-11-16,0.0
2017-11-21,9900.0
2017-11-27,0.0
2017-11-28,-99.0
2017-11-29,9900.0
2017-12-05,-99.95
2017-12-06,1900.0
2017-12-08,0.0
2017-12-12,-95.0
2017-12-14,4900.0
2017-12-15,-40.0
2017-12-20,-33.3333
2017-12-27,-99.5
2017-12-28,900.0
2017-12-29,900.0
2018-01-03,14900.0
2018-01-04,-6.6667
2018-01-09,-28.5714
2018-01-10,40.0
2018-01-11,0.0
2018-01-12,-98.5714
2018-01-16,14900.0
2018-01-17,-99.3333
2018-01-19,14900.0
2018-01-22,-99.3333
2018-01-23,50.0
2018-01-24,133.3333
2018-02-01,-99.8571
2018-02-15,29900.0
2018-02-16,-66.6667
2018-02-21,600.0
2018-02-23,-14.2857
2018-02-27,0.0
2018-02-28,-16.6667
2018-03-05,0.0
2018-03-06,-40.0
2018-03-12,0.0
2018-03-15,6566.6667
2018-03-16,-98.5
2018-03-20,566.6667
2018-03-21,-99.95
2018-03-23,149900.0004
2018-03-28,-80.0
2018-04-03,66.6667
2018-04-09,-40.0
2018-04-17,0.0
2018-04-19,0.0
2018-04-27,0.0
2018-05-07,0.0
2018-05-09,0.0
2018-05-11,33.3333
2018-05-15,5400.0
2018-05-16,0.0
2018-05-18,-98.1818
2018-05-21,150.0
2018-05-22,0.0
2018-05-31,0.0
2018-06-01,-70.0
2018-06-15,400.0
2018-06-20,-33.3333
2018-06-28,900.0
2018-07-06,0.0
2018-07-11,-99.0
2018-07-13,900.0
2018-07-16,900.0
2018-07-27,-99.0
2018-08-03,24900.0
2018-08-09,-40.0
2018-08-10,-98.0
2018-08-22,1566.6667
2018-08-23,0.0
2018-09-05,10.0
2018-09-11,-96.3636
2018-09-12,4900.0
2018-09-13,0.0
2018-09-17,-97.0
2018-09-18,0.0
2018-09-21,6566.6667
2018-09-25,-98.5
2018-09-26,6566.6667
2018-09-27,0.0
2018-09-28,-50.0
2018-10-03,-96.0
2018-10-04,4900.0
2018-10-17,-98.0
2018-10-18,1650.0
2018-10-19,-28.5714
2018-10-29,-98.0
2018-11-07,19900.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-12,-98.5
2018-11-13,1566.6667
2018-11-16,40.0
2018-11-19,-28.5714
2018-11-26,-94.0
2018-11-27,0.0
2018-11-28,0.0
2018-12-06,3233.3333
2018-12-07,-97.0
2018-12-10,0.0
2018-12-19,-99.6667
2018-12-21,9900.0
2018-12-26,100.0
2018-12-27,0.0
2019-01-16,-99.5
2019-01-22,0.0
2019-01-30,900.0
2019-02-04,900.0
2019-02-11,0.0
2019-02-19,0.0
2019-02-21,100.0
2019-03-25,400.0
2019-04-02,0.0
2019-04-05,0.0
2019-04-17,0.0
2019-04-26,-80.0
2019-05-06,4900.0
2019-05-08,-97.0
2019-05-09,3233.3333
2019-05-10,-99.0
2019-05-13,0.0
2019-05-15,500.0
2019-05-16,116.6667
2019-05-21,-92.3077
2019-05-22,100.0
2019-05-28,9900.0
2019-05-30,-50.0
2019-06-05,-60.0
2019-06-07,337.5
2019-06-13,14.2857
2019-06-18,-50.0
2019-06-19,0.0
2019-07-01,-99.9
2019-07-02,900.0
2019-07-10,1200.0
2019-07-11,0.0
2019-07-19,-23.0769
2019-07-23,30.0
2019-07-24,-23.0769
2019-08-02,0.0
2019-08-12,0.0
2019-08-19,900.0
2019-08-27,-97.0
2019-08-29,66.6667
2019-09-03,-20.0
2019-09-06,50.0
2019-09-17,-66.6667
2019-09-18,0.0
2019-09-19,0.0
2019-09-30,400.0
2019-10-02,100.0
2019-10-03,400.0
2019-10-09,-98.0
2019-10-16,-99.5
2019-10-28,29900.0001
2019-10-29,0.0
2019-10-31,0.0
2019-11-11,0.0
2019-11-14,566.6667
2019-11-26,0.0
2019-12-03,-95.0
2019-12-05,100.0
2019-12-06,400.0
2019-12-23,-90.0
2019-12-26,900.0
2019-12-27,0.0
2019-12-30,-99.9
2019-12-31,9900.0
2020-01-07,0.0
2020-01-10,900.0
2020-01-16,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,-90.0
2020-01-28,900.0
2020-01-30,0.0
2020-01-31,-90.0
2020-02-03,19900.0
2020-02-04,-50.0
2020-02-05,-90.0
2020-02-07,-80.0
2020-02-10,400.0
2020-02-11,0.0
2020-02-13,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-27,0.0
2020-03-02,-90.0
2020-03-04,0.0
2020-03-19,900.0
2020-03-20,0.0
2020-03-30,-90.0
2020-04-01,900.0
2020-04-06,-90.0
2020-04-09,0.0
2020-04-15,0.0
2020-04-22,0.0
2020-04-24,0.0
2020-04-29,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-07,0.0
2020-05-11,0.0
2020-05-13,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-21,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-25,0.0
2020-06-29,0.0
2020-07-01,0.0
2020-07-06,0.0
2020-07-13,100.0
2020-07-14,0.0
2020-07-15,-99.5
2020-07-17,39900.0001
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
