ticker,TILE US Equity
2000-05-23,10.3448
2000-05-24,0.0
2000-05-25,9.375
2000-05-26,-1.4285999999999999
2000-05-30,-1.4493
2000-05-31,1.4706000000000001
2000-06-01,-1.4493
2000-06-02,-2.9412000000000003
2000-06-05,-6.0606
2000-06-06,0.0
2000-06-07,-1.6129
2000-06-08,-1.6393
2000-06-09,0.0
2000-06-12,0.0
2000-06-13,0.0
2000-06-14,0.0
2000-06-15,1.6667
2000-06-16,-4.0984
2000-06-19,5.1282
2000-06-20,7.3171
2000-06-21,-3.7879
2000-06-22,0.7874
2000-06-23,-8.5938
2000-06-26,2.5641
2000-06-27,8.3333
2000-06-28,1.5385
2000-06-29,-19.697
2000-06-30,15.0943
2000-07-03,3.2787
2000-07-05,1.5873
2000-07-06,0.0
2000-07-07,1.5625
2000-07-10,4.6154
2000-07-11,0.0
2000-07-12,5.8824
2000-07-13,8.3333
2000-07-14,5.1282
2000-07-17,2.439
2000-07-18,-9.5238
2000-07-19,-5.2632
2000-07-20,5.5556
2000-07-21,-2.6316
2000-07-24,2.7027
2000-07-25,1.3158
2000-07-26,3.8961
2000-07-27,-3.75
2000-07-28,1.9481000000000002
2000-07-31,4.4586
2000-08-01,-1.2195
2000-08-02,-2.4691
2000-08-03,2.5316
2000-08-04,0.0
2000-08-07,11.1111
2000-08-08,3.3333
2000-08-09,2.9247
2000-08-10,-3.1579
2000-08-11,9.7826
2000-08-14,10.8911
2000-08-15,-2.6786
2000-08-16,7.3394
2000-08-17,4.2735
2000-08-18,-0.8197
2000-08-21,-2.4793
2000-08-22,-5.9322
2000-08-23,-1.8018
2000-08-24,2.7523
2000-08-25,0.0
2000-08-28,0.0
2000-08-29,-3.5714
2000-08-30,3.7037
2000-08-31,-0.8929
2000-09-01,0.9009
2000-09-05,-2.6786
2000-09-06,1.8349
2000-09-07,0.9009
2000-09-08,-0.8929
2000-09-11,-2.7027
2000-09-12,0.463
2000-09-13,0.4608
2000-09-14,-1.8349
2000-09-15,-1.8692
2000-09-18,-0.9524
2000-09-19,3.8462
2000-09-20,-1.3889
2000-09-21,0.4695
2000-09-22,-0.9346
2000-09-25,0.9434
2000-09-26,-1.8692
2000-09-27,2.8571
2000-09-28,8.3333
2000-09-29,8.9744
2000-10-02,-10.5882
2000-10-03,8.7719
2000-10-04,-0.8065
2000-10-05,-0.813
2000-10-06,-0.8197
2000-10-09,0.8264
2000-10-10,0.0
2000-10-11,-1.6393
2000-10-12,-5.8333
2000-10-13,0.0
2000-10-16,0.885
2000-10-17,-1.7544
2000-10-18,-4.9107
2000-10-19,4.2254
2000-10-20,0.9009
2000-10-23,0.0
2000-10-24,1.7856999999999998
2000-10-25,0.8772
2000-10-26,3.0435
2000-10-27,7.173
2000-10-30,5.5118
2000-10-31,8.9552
2000-11-01,0.0
2000-11-02,-1.3699
2000-11-03,-0.6944
2000-11-06,0.6993
2000-11-07,0.0
2000-11-08,-0.8889
2000-11-09,0.7042
2000-11-10,-0.6993
2000-11-13,0.0
2000-11-14,0.7042
2000-11-15,0.0
2000-11-16,-0.6993
2000-11-17,4.2254
2000-11-20,-3.3784
2000-11-21,0.6993
2000-11-22,-1.3889
2000-11-24,0.3521
2000-11-27,-0.3509
2000-11-28,-1.4085
2000-11-29,-2.1429
2000-11-30,-1.8248
2000-12-01,15.9851
2000-12-04,-2.8846
2000-12-05,3.6304
2000-12-06,-5.0955
2000-12-07,1.6779
2000-12-08,-1.6502
2000-12-11,7.3826
2000-12-12,-4.6875
2000-12-13,-8.1967
2000-12-14,7.1429
2000-12-15,4.0
2000-12-18,-6.7308
2000-12-19,-1.0309
2000-12-20,-2.7778
2000-12-21,-2.1429
2000-12-22,5.1095
2000-12-26,-4.1667
2000-12-27,6.5217
2000-12-28,0.0
2000-12-29,-5.4422
2001-01-02,-0.7194
2001-01-03,0.0
2001-01-04,5.0725
2001-01-05,-4.1379
2001-01-08,0.0
2001-01-09,-3.5971
2001-01-10,1.4925
2001-01-11,-2.9412000000000003
2001-01-12,2.4621
2001-01-16,11.6451
2001-01-17,7.2848
2001-01-18,1.2346
2001-01-19,-6.0976
2001-01-22,1.9481000000000002
2001-01-23,-1.2739
2001-01-24,-0.6452
2001-01-25,3.2468
2001-01-26,3.1447
2001-01-29,1.8293
2001-01-30,0.0
2001-01-31,-5.3892
2001-02-01,0.9494
2001-02-02,4.0752
2001-02-05,-2.4096
2001-02-06,-1.2346
2001-02-07,-1.25
2001-02-08,-2.5316
2001-02-09,-9.7403
2001-02-12,6.4748
2001-02-13,-0.3378
2001-02-14,2.5423999999999998
2001-02-15,-0.8264
2001-02-16,-5.3333
2001-02-20,0.0
2001-02-21,-1.4085
2001-02-22,-1.4285999999999999
2001-02-23,5.7971
2001-02-26,-5.4795
2001-02-27,-7.2464
2001-02-28,-20.3125
2001-03-01,14.7059
2001-03-02,7.6923
2001-03-05,0.0
2001-03-06,-6.3492
2001-03-07,4.2373
2001-03-08,-5.6911000000000005
2001-03-09,-6.2759
2001-03-12,4.6296
2001-03-13,0.885
2001-03-14,-2.6316
2001-03-15,1.3514
2001-03-16,-2.2222
2001-03-19,5.4545
2001-03-20,-4.3103
2001-03-21,0.0
2001-03-22,-4.5045
2001-03-23,0.9434
2001-03-26,4.6729
2001-03-27,3.5714
2001-03-28,-10.3448
2001-03-29,-3.8462
2001-03-30,10.0
2001-04-02,-12.7273
2001-04-03,2.0833
2001-04-04,1.0204
2001-04-05,12.1212
2001-04-06,1.3514
2001-04-09,-1.7244000000000002
2001-04-10,-0.8683
2001-04-11,-0.7299
2001-04-12,-0.5882
2001-04-16,-7.5443999999999996
2001-04-17,3.2
2001-04-18,-1.8605
2001-04-19,1.1058
2001-04-20,-2.1875
2001-04-23,2.7157
2001-04-24,-0.7776
2001-04-25,6.8966
2001-04-26,2.1994
2001-04-27,2.1521
2001-04-30,8.2865
2001-05-01,0.1297
2001-05-02,2.3316
2001-05-03,2.0253
2001-05-04,0.0
2001-05-07,-2.1092
2001-05-08,4.3093
2001-05-09,-3.2199
2001-05-10,-8.8384
2001-05-11,-2.3546
2001-05-14,-0.1418
2001-05-15,-1.2784
2001-05-16,-5.1799
2001-05-17,-1.3657
2001-05-18,0.1538
2001-05-21,1.2288999999999999
2001-05-22,-2.1244
2001-05-23,-0.7752
2001-05-24,-5.4688
2001-05-25,4.1322
2001-05-29,3.1746
2001-05-30,-3.0769
2001-05-31,-2.5397
2001-06-01,8.3062
2001-06-04,-0.4511
2001-06-05,-0.3021
2001-06-06,0.1515
2001-06-07,-1.2103
2001-06-08,-0.4594
2001-06-11,1.8462
2001-06-12,-1.5106000000000002
2001-06-13,1.0735999999999999
2001-06-14,-8.6495
2001-06-15,3.3223
2001-06-18,4.1801
2001-06-19,-5.2469
2001-06-20,14.0065
2001-06-21,6.8571
2001-06-22,-6.2834
2001-06-25,-12.9815
2001-06-26,13.1148
2001-06-27,3.1884
2001-06-28,-5.3371
2001-06-29,11.276
2001-07-02,-15.3333
2001-07-03,-2.5197000000000003
2001-07-05,-3.5541
2001-07-06,-3.6851000000000003
2001-07-09,3.4783
2001-07-10,0.8403
2001-07-11,-0.8333
2001-07-12,0.8403
2001-07-13,1.8333
2001-07-16,-4.0917
2001-07-17,2.2184
2001-07-18,-2.8381
2001-07-19,-3.9519
2001-07-20,10.3757
2001-07-23,-0.6483
2001-07-24,-0.9788
2001-07-25,-10.5437
2001-07-26,18.7845
2001-07-27,-3.1008
2001-07-30,-5.12
2001-07-31,-0.3373
2001-08-01,3.0457
2001-08-02,-0.9852
2001-08-03,3.6484
2001-08-06,-4.0
2001-08-07,-3.1667
2001-08-08,-1.463
2001-08-09,-2.1127
2001-08-10,-0.5396
2001-08-13,-9.4033
2001-08-14,9.7804
2001-08-15,-2.5455
2001-08-16,2.4254
2001-08-17,4.918
2001-08-20,1.2153
2001-08-21,-2.2298
2001-08-22,-0.7018
2001-08-23,4.7703
2001-08-24,-0.1686
2001-08-27,-0.3378
2001-08-28,-0.5085
2001-08-29,1.7036
2001-08-30,1.5074999999999998
2001-08-31,-3.4653
2001-09-04,0.6838
2001-09-05,-0.1698
2001-09-06,-0.8503
2001-09-07,1.5436999999999999
2001-09-10,-5.5743
2001-09-17,-7.6923
2001-09-18,-0.7752
2001-09-19,-13.0859
2001-09-20,-2.0225
2001-09-21,-8.7156
2001-09-24,11.809
2001-09-25,-4.4944
2001-09-26,1.6471
2001-09-27,-3.9352
2001-09-28,3.6145
2001-10-01,5.3488
2001-10-02,-7.064
2001-10-03,4.5131
2001-10-04,-5.4545
2001-10-05,-3.8462
2001-10-08,-2.0
2001-10-09,-3.0612
2001-10-10,7.1053
2001-10-11,-2.9484
2001-10-12,7.3418
2001-10-15,-0.2358
2001-10-16,-0.2364
2001-10-17,1.4218
2001-10-18,-0.7009
2001-10-19,4.4706
2001-10-22,-3.6036
2001-10-23,-12.3832
2001-10-24,8.0
2001-10-25,2.716
2001-10-26,0.9615
2001-10-29,0.0
2001-10-30,-9.5238
2001-10-31,5.5263
2001-11-01,0.4988
2001-11-02,-0.2481
2001-11-05,2.7363
2001-11-06,1.2107
2001-11-07,-3.2297
2001-11-08,0.2481
2001-11-09,1.2376
2001-11-12,-2.2005
2001-11-13,0.75
2001-11-14,3.9702
2001-11-15,1.432
2001-11-16,5.8824
2001-11-19,-0.2222
2001-11-20,-0.8909
2001-11-21,-2.2472
2001-11-23,9.8851
2001-11-26,-0.6276
2001-11-27,0.0
2001-11-28,2.1053
2001-11-29,-1.0309
2001-11-30,3.3333
2001-12-03,-7.8629
2001-12-04,9.4092
2001-12-05,2.6
2001-12-06,20.6628
2001-12-07,-7.916
2001-12-10,0.7018
2001-12-11,-5.0523
2001-12-12,-2.0183
2001-12-13,-3.1835
2001-12-14,5.4159
2001-12-17,0.0
2001-12-18,-5.1376
2001-12-19,5.4159
2001-12-20,-1.8349
2001-12-21,10.0935
2001-12-24,0.1698
2001-12-26,1.6949
2001-12-27,0.8333
2001-12-28,-3.3058
2001-12-31,-4.1026
2002-01-02,-0.1783
2002-01-03,2.1429
2002-01-04,6.1189
2002-01-07,-2.6359
2002-01-08,4.0609
2002-01-09,-2.2763999999999998
2002-01-10,-2.3295
2002-01-11,-0.3407
2002-01-14,-7.0085
2002-01-15,0.5515
2002-01-16,13.3455
2002-01-17,-2.4194
2002-01-18,-3.3058
2002-01-22,0.1709
2002-01-23,-1.0239
2002-01-24,-5.1724
2002-01-25,-4.0
2002-01-28,-0.5682
2002-01-29,-1.7143000000000002
2002-01-30,1.5504
2002-01-31,3.0534
2002-02-01,-4.2593
2002-02-04,-3.675
2002-02-05,0.4016
2002-02-06,-4.0
2002-02-07,-3.75
2002-02-08,9.7403
2002-02-11,1.9724
2002-02-12,-0.3868
2002-02-13,-0.1942
2002-02-14,-5.8366
2002-02-15,-0.8264
2002-02-19,-4.1667
2002-02-20,-0.6522
2002-02-21,-7.4398
2002-02-22,5.4374
2002-02-25,14.1256
2002-02-26,0.3929
2002-02-27,-4.1096
2002-02-28,1.0204
2002-03-01,3.0303
2002-03-04,6.4706
2002-03-05,-2.3941
2002-03-06,1.6038000000000001
2002-03-07,-3.5382
2002-03-08,0.3861
2002-03-11,-0.9615
2002-03-12,0.7767
2002-03-13,5.973
2002-03-14,0.9091
2002-03-15,4.1441
2002-03-18,2.0761
2002-03-19,7.1186
2002-03-20,-4.2722
2002-03-21,7.2727
2002-03-22,-5.0847
2002-03-25,6.3312
2002-03-26,0.458
2002-03-27,6.079
2002-03-28,-9.0258
2002-04-01,1.4173
2002-04-02,-1.5528
2002-04-03,-0.6309
2002-04-04,2.2222
2002-04-05,-2.795
2002-04-08,2.2364
2002-04-09,0.0
2002-04-10,0.3125
2002-04-11,-2.0249
2002-04-12,10.9698
2002-04-15,-1.5758999999999999
2002-04-16,4.9491
2002-04-17,3.3287
2002-04-18,2.0134
2002-04-19,1.9737
2002-04-22,-1.9355
2002-04-23,4.6053
2002-04-24,5.0314
2002-04-25,-2.3952
2002-04-26,-1.4724
2002-04-29,0.0
2002-04-30,0.2491
2002-05-01,6.087
2002-05-02,9.8361
2002-05-03,-1.0661
2002-05-06,4.5366
2002-05-07,-2.072
2002-05-08,0.2105
2002-05-09,2.521
2002-05-10,-2.1516
2002-05-13,2.7225
2002-05-14,-4.0775
2002-05-15,-0.1594
2002-05-16,-7.5693
2002-05-17,1.4994
2002-05-20,0.5682
2002-05-21,-5.3107
2002-05-22,2.6253
2002-05-23,1.1628
2002-05-24,4.023
2002-05-28,-0.221
2002-05-29,1.4396
2002-05-30,1.31
2002-05-31,-2.694
2002-06-03,0.6645
2002-06-04,-4.9505
2002-06-05,-1.6204
2002-06-06,2.0
2002-06-07,0.0
2002-06-10,-3.7946999999999997
2002-06-11,1.7864
2002-06-12,0.5889
2002-06-13,-1.171
2002-06-14,0.7109
2002-06-17,8.717600000000001
2002-06-18,-2.8244
2002-06-19,-14.588
2002-06-20,7.1708
2002-06-21,12.8954
2002-06-24,-3.7716
2002-06-25,-0.3359
2002-06-26,3.9326
2002-06-27,-5.4054
2002-06-28,-8.1143
2002-07-01,-1.6169
2002-07-02,-5.4362
2002-07-03,-9.492
2002-07-05,2.6588000000000003
2002-07-08,-1.5971
2002-07-09,-2.6173
2002-07-10,-3.9039
2002-07-11,-2.3438
2002-07-12,4.96
2002-07-15,-6.7073
2002-07-16,-2.1242
2002-07-17,1.6694
2002-07-18,-3.6125
2002-07-19,-2.0273
2002-07-22,-2.7995
2002-07-23,-8.7657
2002-07-24,8.0392
2002-07-25,-1.9964
2002-07-26,3.5185
2002-07-29,-3.7567
2002-07-30,-23.7918
2002-07-31,21.9512
2002-08-01,-9.0
2002-08-02,0.0
2002-08-05,2.1978
2002-08-06,6.4516
2002-08-07,1.5152
2002-08-08,4.99
2002-08-09,-0.1901
2002-08-12,-4.9524
2002-08-13,-0.4008
2002-08-14,20.1207
2002-08-15,1.1724999999999999
2002-08-16,-5.6291
2002-08-19,-10.6842
2002-08-20,-1.9839
2002-08-21,8.2164
2002-08-22,-5.3704
2002-08-23,-2.7397
2002-08-26,2.4145
2002-08-27,-2.3576
2002-08-28,0.0
2002-08-29,0.0
2002-08-30,0.0
2002-09-03,-2.0322
2002-09-04,13.3703
2002-09-05,-11.413
2002-09-06,6.9734
2002-09-09,-9.1952
2002-09-10,6.1053
2002-09-11,-7.1429
2002-09-12,2.7778
2002-09-13,3.9501
2002-09-16,-1.8
2002-09-17,4.0733
2002-09-18,-5.2838
2002-09-19,-1.8595000000000002
2002-09-20,2.1053
2002-09-23,-12.3711
2002-09-24,-3.5294
2002-09-25,14.6341
2002-09-26,-3.1915
2002-09-27,-13.1868
2002-09-30,0.2532
2002-10-01,6.3131
2002-10-02,-4.9881
2002-10-03,-3.5
2002-10-04,-20.9845
2002-10-07,1.6393
2002-10-08,-0.6452
2002-10-09,-8.1169
2002-10-10,-8.1272
2002-10-11,9.6154
2002-10-14,-0.3509
2002-10-15,5.6338
2002-10-16,-19.0
2002-10-17,26.749
2002-10-18,0.6494
2002-10-21,4.8387
2002-10-22,-2.7692
2002-10-23,0.7911
2002-10-24,3.2967
2002-10-25,-1.2158
2002-10-28,5.5077
2002-10-29,1.4873
2002-10-30,-0.5747
2002-10-31,7.0231
2002-11-01,8.0205
2002-11-04,-6.5
2002-11-05,1.6042999999999998
2002-11-06,2.6316
2002-11-07,5.1282
2002-11-08,-2.1951
2002-11-11,2.2444
2002-11-12,9.2683
2002-11-13,-10.7143
2002-11-14,10.75
2002-11-15,-4.9661
2002-11-18,-13.7767
2002-11-19,0.5785
2002-11-20,19.4193
2002-11-21,-7.1101
2002-11-22,-6.1728
2002-11-25,8.6842
2002-11-26,6.5375
2002-11-27,2.2727
2002-11-29,-8.4444
2002-12-02,3.1553
2002-12-03,3.5294
2002-12-04,0.9091
2002-12-05,-12.6126
2002-12-06,9.7938
2002-12-09,-8.216
2002-12-10,8.6957
2002-12-11,-4.9647
2002-12-12,-4.4318
2002-12-13,-8.8083
2002-12-16,10.7955
2002-12-17,0.2564
2002-12-18,-2.8133
2002-12-19,-16.3158
2002-12-20,-4.4025
2002-12-23,15.1316
2002-12-24,4.5714
2002-12-26,-7.9235
2002-12-27,-6.5282
2002-12-30,0.3175
2002-12-31,-2.8481
2003-01-02,9.772
2003-01-03,5.3412
2003-01-06,11.2676
2003-01-07,-1.2658
2003-01-08,-4.6154
2003-01-09,1.6129
2003-01-10,-0.2646
2003-01-13,-0.7958
2003-01-14,-0.2674
2003-01-15,-7.5067
2003-01-16,-6.9565
2003-01-17,-3.4268
2003-01-21,2.2580999999999998
2003-01-22,-1.2618
2003-01-23,0.9585
2003-01-24,-5.0633
2003-01-27,-1.0
2003-01-28,-1.6835
2003-01-29,3.4247
2003-01-30,-10.2649
2003-01-31,1.476
2003-02-03,9.0909
2003-02-04,3.6667
2003-02-05,-1.4469
2003-02-06,2.7732
2003-02-07,-6.3492
2003-02-10,1.6949
2003-02-11,-11.0
2003-02-12,3.7453
2003-02-13,1.083
2003-02-14,-5.3571
2003-02-18,7.1321
2003-02-19,-3.1349
2003-02-20,-0.7273
2003-02-21,8.0586
2003-02-24,-8.1356
2003-02-25,1.107
2003-02-26,-1.0949
2003-02-27,4.797
2003-02-28,-6.338
2003-03-03,6.391
2003-03-04,-1.7668
2003-03-05,0.3597
2003-03-06,5.3763
2003-03-07,-9.5238
2003-03-10,2.2556
2003-03-11,-2.9412000000000003
2003-03-12,4.5455
2003-03-13,-3.9855
2003-03-14,8.3019
2003-03-17,1.4285999999999999
2003-03-18,4.4315
2003-03-19,0.6579
2003-03-20,-1.9607999999999999
2003-03-21,5.6667
2003-03-24,-1.2618
2003-03-25,7.6677
2003-03-26,-2.0772
2003-03-27,9.697
2003-03-28,-0.5525
2003-03-31,-8.3333
2003-04-01,6.3636
2003-04-02,13.9601
2003-04-03,0.0
2003-04-04,-6.0
2003-04-07,5.8511
2003-04-08,6.0302
2003-04-09,2.1327
2003-04-10,-8.1206
2003-04-11,-2.7778
2003-04-14,9.0909
2003-04-15,0.0
2003-04-16,-0.9524
2003-04-17,8.1731
2003-04-21,-5.1111
2003-04-22,-0.4684
2003-04-23,2.3529
2003-04-24,-19.5402
2003-04-25,6.2857
2003-04-28,-2.1505
2003-04-29,-4.3956
2003-04-30,3.4483
2003-05-01,-4.1667
2003-05-02,4.9275
2003-05-05,-1.9337
2003-05-06,5.6338
2003-05-07,-6.6667
2003-05-08,-1.4285999999999999
2003-05-09,0.8696
2003-05-12,-0.2874
2003-05-13,-0.8646
2003-05-14,-4.0698
2003-05-15,-1.5152
2003-05-16,-19.3846
2003-05-19,10.687
2003-05-20,2.7586
2003-05-21,0.3356
2003-05-22,7.0234
2003-05-23,3.125
2003-05-27,1.5152
2003-05-28,8.3582
2003-05-29,-4.9587
2003-05-30,5.5072
2003-06-02,2.1978
2003-06-03,3.4946
2003-06-04,1.2987
2003-06-05,3.0769
2003-06-06,-2.9851
2003-06-09,-4.359
2003-06-10,-0.8043
2003-06-11,3.5135
2003-06-12,4.1775
2003-06-13,-4.01
2003-06-16,5.7440999999999995
2003-06-17,-1.7284000000000002
2003-06-18,2.7638
2003-06-19,5.1345
2003-06-20,0.6977
2003-06-23,-1.6166
2003-06-24,4.4601
2003-06-25,-2.2472
2003-06-26,0.4598
2003-06-27,1.1442
2003-06-30,4.2986
2003-07-01,-2.3861
2003-07-02,6.4444
2003-07-03,1.2526
2003-07-07,-0.2062
2003-07-08,12.6033
2003-07-09,-1.8349
2003-07-10,1.8692
2003-07-11,-9.1743
2003-07-14,7.0707
2003-07-15,7.9245
2003-07-16,-2.6224
2003-07-17,-5.386
2003-07-18,-5.1233
2003-07-21,-2.2
2003-07-22,11.4519
2003-07-23,-3.6696999999999997
2003-07-24,-1.5238
2003-07-25,-3.2882
2003-07-28,4.0
2003-07-29,3.8462
2003-07-30,-0.9259
2003-07-31,-1.3084
2003-08-01,-5.303
2003-08-04,9.4
2003-08-05,-8.5923
2003-08-06,-0.2
2003-08-07,-3.8076
2003-08-08,-2.2917
2003-08-11,1.919
2003-08-12,2.5105
2003-08-13,-0.2041
2003-08-14,0.2045
2003-08-15,-1.0204
2003-08-18,2.6804
2003-08-19,14.8594
2003-08-20,-5.5944
2003-08-21,2.4074
2003-08-22,5.7866
2003-08-25,-0.5128
2003-08-26,2.9210000000000003
2003-08-27,1.0017
2003-08-28,-1.9835
2003-08-29,-3.7099
2003-09-02,5.0788
2003-09-03,4.1667
2003-09-04,0.48
2003-09-05,-0.9554
2003-09-08,1.2862
2003-09-09,0.7937
2003-09-10,-5.5118
2003-09-11,5.0
2003-09-12,-3.4920999999999998
2003-09-15,-2.3026
2003-09-16,4.2088
2003-09-17,-2.7464
2003-09-18,1.495
2003-09-19,-9.0016
2003-09-22,-5.5755
2003-09-23,0.1714
2003-09-24,-3.0234
2003-09-25,0.9804
2003-09-26,0.7767
2003-09-29,4.2389
2003-09-30,-0.5545
2003-10-01,2.7881
2003-10-02,-4.7016
2003-10-03,5.8824
2003-10-06,3.5842
2003-10-07,6.4014
2003-10-08,-2.439
2003-10-09,2.6667
2003-10-10,-0.974
2003-10-13,2.2951
2003-10-14,-0.641
2003-10-15,-5.6452
2003-10-16,2.2222
2003-10-17,-2.1739
2003-10-20,-7.1795
2003-10-21,7.1823
2003-10-22,-10.3093
2003-10-23,1.7241
2003-10-24,-0.9416
2003-10-27,3.2319
2003-10-28,11.418
2003-10-29,-0.843
2003-10-30,-3.4839
2003-10-31,-4.1451
2003-11-03,11.5315
2003-11-04,0.1616
2003-11-05,-7.0968
2003-11-06,5.7292
2003-11-07,0.1642
2003-11-10,-5.7377
2003-11-11,1.5652
2003-11-12,4.1096
2003-11-13,-5.7401
2003-11-14,1.9019
2003-11-17,-7.5342
2003-11-18,-7.4074
2003-11-19,3.8
2003-11-20,2.6975
2003-11-21,-0.7505
2003-11-24,4.5369
2003-11-25,3.9783
2003-11-26,0.1739
2003-11-28,-0.8681
2003-12-01,1.4011
2003-12-02,-5.3541
2003-12-03,-3.2847
2003-12-04,5.283
2003-12-05,0.8961
2003-12-08,0.5329
2003-12-09,-4.7703
2003-12-10,-3.8961
2003-12-11,15.8301
2003-12-12,-6.5
2003-12-15,-4.8128
2003-12-16,5.4307
2003-12-17,2.6465
2003-12-18,-0.1557
2003-12-19,0.0
2003-12-22,2.5997
2003-12-23,5.5743
2003-12-24,-8.8
2003-12-26,6.1404
2003-12-29,0.8264
2003-12-30,-4.2623
2003-12-31,-5.3082
2004-01-02,5.7866
2004-01-05,4.9573
2004-01-06,-5.0489
2004-01-07,2.916
2004-01-08,0.8333
2004-01-09,1.8182
2004-01-12,3.2468
2004-01-13,4.4025
2004-01-14,1.6566
2004-01-15,3.4074
2004-01-16,-4.8711
2004-01-20,15.8133
2004-01-21,-3.7711
2004-01-22,3.7838000000000003
2004-01-23,4.1667
2004-01-26,0.0
2004-01-27,-3.75
2004-01-28,-1.9481000000000002
2004-01-29,5.9603
2004-01-30,-4.5
2004-02-02,2.7487
2004-02-03,-1.0191
2004-02-04,-3.7323
2004-02-05,2.5401
2004-02-06,4.4329
2004-02-09,0.4994
2004-02-10,-0.6211
2004-02-11,0.625
2004-02-12,-3.8509
2004-02-13,-5.6848
2004-02-17,9.589
2004-02-18,-7.625
2004-02-19,-0.5413
2004-02-20,0.1361
2004-02-23,-2.4321
2004-02-24,1.9357
2004-02-25,2.459
2004-02-26,-1.7332999999999998
2004-02-27,2.3066
2004-03-01,0.2653
2004-03-02,-5.4233
2004-03-03,4.8951
2004-03-04,4.8
2004-03-05,2.0356
2004-03-08,-0.2494
2004-03-09,6.0
2004-03-10,-4.5991
2004-03-11,-1.7305000000000001
2004-03-12,2.8931
2004-03-15,-5.7457
2004-03-16,5.7069
2004-03-17,-1.227
2004-03-18,-3.1056
2004-03-19,2.5641
2004-03-22,-3.0
2004-03-23,-1.5464
2004-03-24,-0.7853
2004-03-25,0.9235
2004-03-26,0.3922
2004-03-29,-0.651
2004-03-30,2.097
2004-03-31,2.0539
2004-04-01,1.8868
2004-04-02,2.4691
2004-04-05,0.4819
2004-04-06,-4.0767
2004-04-07,-1.75
2004-04-08,2.1628
2004-04-12,4.4832
2004-04-13,-1.1919
2004-04-14,0.8444
2004-04-15,-0.7177
2004-04-16,-1.2048
2004-04-19,0.8537
2004-04-20,2.2975
2004-04-21,0.7092
2004-04-22,2.6995
2004-04-23,6.2857
2004-04-26,-3.2258
2004-04-27,2.7778
2004-04-28,-3.027
2004-04-29,-6.9119
2004-04-30,2.1557
2004-05-03,-0.8206
2004-05-04,1.6548
2004-05-05,-2.093
2004-05-06,-4.038
2004-05-07,-0.1238
2004-05-10,-10.6568
2004-05-11,4.0222
2004-05-12,0.8
2004-05-13,-5.5556
2004-05-14,-4.3417
2004-05-17,-7.4671
2004-05-18,1.2658
2004-05-19,-6.5625
2004-05-20,3.6789
2004-05-21,-0.1613
2004-05-24,1.6155
2004-05-25,11.9237
2004-05-26,-0.5682
2004-05-27,-3.0
2004-05-28,3.0928
2004-06-01,5.0
2004-06-02,1.7687
2004-06-03,-2.8075
2004-06-04,3.0261
2004-06-07,6.008
2004-06-08,2.6448
2004-06-09,-1.8405
2004-06-10,1.625
