ticker,SYBX US Equity
2016-02-23,-4.5226
2016-02-24,2.8947000000000003
2016-02-25,0.7673
2016-02-26,2.0305
2016-02-29,7.9602
2016-03-01,4.8387
2016-03-02,-3.2967
2016-03-03,-5.6818
2016-03-04,-3.6145
2016-03-07,8.0
2016-03-08,-5.787
2016-03-09,3.1941
2016-03-10,0.0
2016-03-11,3.8095
2016-03-14,1.1468
2016-03-15,7.483
2016-03-16,7.8059
2016-03-17,-6.0665
2016-03-18,6.25
2016-03-21,2.1569
2016-03-22,-6.9098
2016-03-23,2.0619
2016-03-24,-5.0505
2016-03-28,-0.8511
2016-03-29,6.867
2016-03-30,-2.008
2016-03-31,-10.4508
2016-04-01,0.0
2016-04-04,1.8307
2016-04-05,-3.5955
2016-04-06,-3.2634
2016-04-07,2.4096
2016-04-08,0.4706
2016-04-11,3.9813
2016-04-12,1.1261
2016-04-13,-2.4499
2016-04-15,3.8813
2016-04-19,-1.5356999999999998
2016-04-20,1.7829000000000002
2016-04-21,-4.6053
2016-04-22,5.7471
2016-04-25,-3.9130000000000003
2016-04-26,0.905
2016-04-28,5.157
2016-04-29,-2.1322
2016-05-02,-0.6536
2016-05-04,-0.2193
2016-05-05,-4.6126000000000005
2016-05-06,-1.1549
2016-05-09,1.1655
2016-05-11,2.5346
2016-05-12,-5.1685
2016-05-13,-4.7393
2016-05-16,-1.4925
2016-05-17,4.798
2016-05-19,1.4458
2016-05-20,0.2375
2016-05-23,1.8439
2016-05-24,10.056
2016-05-25,-0.6342
2016-05-26,-8.0851
2016-05-27,1.8519
2016-05-31,-1.3906
2016-06-01,5.0979
2016-06-02,-3.9474
2016-06-03,4.3379
2016-06-06,5.0328
2016-06-07,-5.0
2016-06-08,3.2895
2016-06-09,2.3355
2016-06-10,-13.6929
2016-06-13,6.4904
2016-06-14,-0.9029
2016-06-15,1.139
2016-06-16,-3.1532
2016-06-17,0.0
2016-06-20,3.0233
2016-06-21,-5.1891
2016-06-22,1.1875
2016-06-23,1.1764999999999999
2016-06-24,3.2558
2016-06-27,-3.6036
2016-06-28,3.972
2016-06-29,6.5169
2016-06-30,-10.1266
2016-07-01,2.3592
2016-07-05,-3.2221
2016-07-06,2.6066000000000003
2016-07-07,-1.3669
2016-07-08,1.2688
2016-07-11,1.7341
2016-07-12,1.1364
2016-07-13,-4.2697
2016-07-15,2.3474
2016-07-19,-0.2294
2016-07-22,-0.9195
2016-07-25,-2.0882
2016-07-26,2.6066000000000003
2016-07-27,-1.3857
2016-07-28,-0.2342
2016-07-29,2.3474
2016-08-01,1.3761
2016-08-02,-4.5249
2016-08-03,-0.4739
2016-08-04,1.1935
2016-08-08,0.0162
2016-08-09,-0.9601
2016-08-10,-1.9002
2016-08-11,1.4527999999999999
2016-08-12,0.2387
2016-08-15,-4.2857
2016-08-16,-1.7412999999999998
2016-08-17,-15.1899
2016-08-18,-9.8507
2016-08-19,11.9205
2016-08-22,-5.6213
2016-08-23,-2.8213
2016-08-24,1.6129
2016-08-25,-2.8571
2016-08-26,-0.0327
2016-08-29,-2.2556
2016-08-30,-19.7324
2016-08-31,4.1667
2016-09-01,0.0
2016-09-02,-0.8
2016-09-06,0.4032
2016-09-07,0.4016
2016-09-08,0.8
2016-09-09,-1.5873
2016-09-12,0.0
2016-09-13,2.4194
2016-09-14,-1.9685000000000001
2016-09-15,-5.6225000000000005
2016-09-16,-4.2553
2016-09-19,9.7778
2016-09-20,-0.4049
2016-09-21,-18.6992
2016-09-22,-2.0
2016-09-23,3.0612
2016-09-26,-1.9802
2016-09-27,-0.5114
2016-09-28,2.0369
2016-09-29,-3.9801
2016-09-30,2.0725
2016-10-03,-4.5685
2016-10-04,-1.5957
2016-10-05,-1.0811
2016-10-06,0.0
2016-10-07,0.0
2016-10-10,1.6393
2016-10-11,-1.0753
2016-10-12,-2.7174
2016-10-13,-0.5587
2016-10-14,-2.7914
2016-10-17,-4.0636
2016-10-18,1.8072
2016-10-19,-4.7337
2016-10-20,-1.2422
2016-10-21,-2.5157
2016-10-24,-0.6452
2016-10-25,-3.2468
2016-10-26,-2.6846
2016-10-27,-11.0345
2016-10-28,-1.5795
2016-10-31,-1.5457
2016-11-01,0.8
2016-11-02,-4.7619
2016-11-03,-4.1667
2016-11-04,6.087
2016-11-07,-1.6393
2016-11-08,0.8333
2016-11-09,3.3058
2016-11-10,4.0
2016-11-11,-3.8462
2016-11-14,-3.2
2016-11-15,-1.6529
2016-11-16,-1.6806999999999999
2016-11-17,0.0
2016-11-18,3.4188
2016-11-21,25.6198
2016-11-22,13.1579
2016-11-23,-9.3023
2016-11-25,-1.2821
2016-11-28,-3.8961
2016-11-29,7.9983
2016-11-30,-3.6521
2016-12-01,-2.5974
2016-12-02,0.0
2016-12-05,2.4667
2016-12-06,2.7977
2016-12-07,-0.6329
2016-12-08,0.0
2016-12-09,-2.5478
2016-12-12,2.2426
2016-12-13,2.9206
2016-12-14,-0.6211
2016-12-15,1.25
2016-12-16,2.4691
2016-12-19,0.0
2016-12-20,0.6024
2016-12-21,0.5988
2016-12-22,0.5952
2016-12-23,2.9586
2016-12-27,-1.1494
2016-12-28,-1.7442
2016-12-29,2.3669000000000002
2016-12-30,4.0462
2017-01-03,0.0
2017-01-04,2.2222
2017-01-05,6.0326
2017-01-06,1.999
2017-01-09,-1.5074999999999998
2017-01-10,2.551
2017-01-11,-1.9558
2017-01-12,-1.0498
2017-01-13,2.5641
2017-01-17,-0.5
2017-01-18,0.5025
2017-01-19,2.4938000000000002
2017-01-20,4.8844
2017-01-23,-4.6512
2017-01-24,0.9756
2017-01-25,1.9324
2017-01-26,-0.4739
2017-01-27,0.4762
2017-01-30,0.4739
2017-01-31,1.8868
2017-02-01,0.463
2017-02-02,4.6083
2017-02-03,1.3216
2017-02-06,-1.7391
2017-02-07,-1.3274
2017-02-08,-1.3453
2017-02-09,0.8949
2017-02-10,1.3656
2017-02-13,0.4444
2017-02-14,2.2124
2017-02-15,-0.4329
2017-02-16,1.3043
2017-02-17,-0.2146
2017-02-21,-1.0753
2017-02-22,-1.3043
2017-02-23,-4.4053
2017-02-24,2.3041
2017-02-27,4.0541
2017-02-28,0.4329
2017-03-01,-1.2931
2017-03-02,0.4367
2017-03-03,0.4348
2017-03-06,-2.5974
2017-03-07,-4.4444
2017-03-08,1.3953
2017-03-09,0.4444
2017-03-10,0.0143
2017-03-13,4.5662
2017-03-14,-0.4367
2017-03-15,0.8772
2017-03-16,-1.3043
2017-03-17,1.3216
2017-03-20,0.0
2017-03-21,-0.8696
2017-03-22,-6.1404
2017-03-23,-1.9217
2017-03-24,-0.8993
2017-03-27,-0.9615
2017-03-28,0.0
2017-03-29,5.3398
2017-03-30,-2.765
2017-03-31,3.7915
2017-04-03,-5.4795
2017-04-04,1.9324
2017-04-05,-2.3697
2017-04-06,0.0
2017-04-07,-1.4563
2017-04-10,1.4778
2017-04-11,-0.4854
2017-04-13,1.4634
2017-04-17,0.4808
2017-04-18,-2.8708
2017-04-19,2.9495
2017-04-20,-1.4684
2017-04-21,-0.9318
2017-04-24,-0.9804
2017-04-25,0.495
2017-04-26,1.9704000000000002
2017-04-27,-0.4831
2017-04-28,1.9417
2017-05-01,-1.4285999999999999
2017-05-02,0.9662
2017-05-03,-0.4785
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,-1.4423
2017-05-09,-1.9512
2017-05-10,0.0
2017-05-11,-0.1493
2017-05-12,-0.3488
2017-05-15,1.5
2017-05-16,-27.5862
2017-05-17,-2.7211
2017-05-18,-2.0979
2017-05-19,-0.7143
2017-05-22,0.8183
2017-05-23,-0.8117
2017-05-24,3.5881
2017-05-25,1.3977
2017-05-26,-0.6935
2017-05-30,-0.6811
2017-05-31,4.8611
2017-06-01,-2.649
2017-06-02,1.3605
2017-06-05,2.0134
2017-06-06,1.9670999999999998
2017-06-07,-1.284
2017-06-08,1.3072
2017-06-09,-1.2903
2017-06-12,-3.268
2017-06-13,1.9324
2017-06-14,-2.5587
2017-06-15,2.0408
2017-06-16,-0.6733
2017-06-19,-2.678
2017-06-20,5.5172
2017-06-21,-0.6536
2017-06-22,1.9737
2017-06-23,-7.0968
2017-06-26,6.25
2017-06-27,0.0
2017-06-28,4.5752
2017-06-29,4.375
2017-06-30,0.0
2017-07-03,2.4012000000000002
2017-07-05,-3.5144
2017-07-06,3.6364
2017-07-07,-0.5848
2017-07-10,-0.5882
2017-07-11,0.5917
2017-07-12,2.3529
2017-07-13,0.0
2017-07-14,9.1954
2017-07-17,-8.4211
2017-07-18,-4.023
2017-07-19,1.7964
2017-07-20,-2.9412000000000003
2017-07-21,0.6061
2017-07-24,-4.2169
2017-07-25,5.6604
2017-07-26,0.0
2017-07-27,-0.5952
2017-07-28,0.5988
2017-07-31,1.1844999999999999
2017-08-01,2.9472
2017-08-02,-4.0
2017-08-03,1.1905000000000001
2017-08-04,-1.1764999999999999
2017-08-07,1.1905000000000001
2017-08-08,-1.1764999999999999
2017-08-09,3.5714
2017-08-10,-5.1724
2017-08-11,0.6061
2017-08-14,4.2169
2017-08-15,-0.5723
2017-08-16,-0.0058
2017-08-17,0.0058
2017-08-18,-2.3313
2017-08-21,0.8929
2017-08-22,0.295
2017-08-23,-2.3529
2017-08-24,1.8072
2017-08-25,1.1834
2017-08-28,0.8362
2017-08-29,13.9179
2017-08-30,-3.3796
2017-08-31,-3.6529
2017-09-01,3.5156
2017-09-05,-5.2075
2017-09-06,-3.0255
2017-09-07,8.3744
2017-09-08,1.8182
2017-09-11,6.0268
2017-09-12,22.807
2017-09-13,15.1429
2017-09-14,-5.7072
2017-09-15,1.3158
2017-09-18,-2.7013
2017-09-19,-0.4271
2017-09-20,-3.9142
2017-09-21,0.7254
2017-09-22,0.554
2017-09-25,0.0
2017-09-26,3.3058
2017-09-27,6.72
2017-09-28,8.8956
2017-09-29,-12.7352
2017-10-02,-0.6048
2017-10-03,-7.2487
2017-10-04,0.4278
2017-10-05,-2.4709
2017-10-06,4.3098
2017-10-09,-9.1569
2017-10-10,-0.9834
2017-10-11,-0.6207
2017-10-12,2.6234
2017-10-13,0.7012
2017-10-16,7.2819
2017-10-17,-6.0845
2017-10-18,1.4997
2017-10-19,-2.6596
2017-10-20,-8.8646
2017-10-23,2.4644
2017-10-24,2.3407
2017-10-25,-3.1125
2017-10-26,-1.7048999999999999
2017-10-27,-1.6011
2017-10-30,0.0678
2017-10-31,-0.3388
2017-11-01,-4.7587
2017-11-02,-4.1399
2017-11-03,-0.2978
2017-11-06,4.5556
2017-11-07,-4.0
2017-11-08,-2.3810000000000002
2017-11-09,-15.9299
2017-11-10,0.6346
2017-11-13,-9.9099
2017-11-14,-8.5
2017-11-15,1.4208
2017-11-16,3.8792999999999997
2017-11-17,1.7635
2017-11-20,-0.7136
2017-11-21,0.308
2017-11-22,2.4565
2017-11-24,0.2997
2017-11-27,1.2948
2017-11-28,-1.9666000000000001
2017-11-29,1.9057
2017-11-30,0.4921
2017-12-01,9.6964
2017-12-04,-2.8571
2017-12-05,6.25
2017-12-06,-12.6298
2017-12-07,4.8515
2017-12-08,5.8546
2017-12-11,-3.8359
2017-12-12,-3.154
2017-12-13,-1.7241
2017-12-14,-0.2924
2017-12-15,-2.737
2017-12-18,3.2161
2017-12-19,-3.6027
2017-12-20,1.5152
2017-12-21,-0.199
2017-12-22,-0.2991
2017-12-26,2.5
2017-12-27,-3.7073
2017-12-28,7.7001
2017-12-29,-8.7488
2018-01-02,11.3402
2018-01-03,-3.5185
2018-01-04,0.0
2018-01-05,2.4952
2018-01-08,-4.1199
2018-01-09,2.3438
2018-01-10,0.7634
2018-01-11,-1.0417
2018-01-12,0.0
2018-01-16,2.7751
2018-01-17,-1.3966
2018-01-18,-0.2833
2018-01-19,-2.9356
2018-01-22,3.7073
2018-01-23,0.7526
2018-01-24,-9.4304
2018-01-25,-0.3093
2018-01-26,-0.2068
2018-01-29,0.1036
2018-01-30,0.7246
2018-01-31,2.4666
2018-02-01,-1.5045
2018-02-02,-0.2037
2018-02-05,1.5306
2018-02-06,-1.206
2018-02-07,0.7121
2018-02-08,-1.7172
2018-02-09,-1.9527
2018-02-12,-1.3627
2018-02-13,0.8502
2018-02-14,7.2708
2018-02-15,6.3850999999999996
2018-02-16,1.385
2018-02-20,4.4627
2018-02-21,-1.0462
2018-02-22,2.2026
2018-02-23,4.4828
2018-02-26,-4.7855
2018-02-27,-6.2392
2018-02-28,-0.8318
2018-03-01,-3.1687
2018-03-02,3.3686
2018-03-05,0.7449
2018-03-06,1.0166
2018-03-07,3.4767
2018-03-08,1.4147
2018-03-09,-1.8309
2018-03-12,-8.6146
2018-03-13,-2.0408
2018-03-14,-1.2897
2018-03-15,0.9045
2018-03-16,-2.2908
2018-03-19,1.1213
2018-03-20,-3.9314999999999998
2018-03-21,5.4565
2018-03-22,-1.0945
2018-03-23,-0.1006
2018-03-26,0.1007
2018-03-27,-4.829
2018-03-28,0.1057
2018-03-29,-0.9504
2018-04-02,1.2793
2018-04-03,-2.2105
2018-04-04,0.5382
2018-04-05,-1.7130999999999998
2018-04-06,5.6645
2018-04-09,1.9588
2018-04-10,6.9767
2018-04-11,6.9943
2018-04-12,3.7102
2018-04-13,-2.385
2018-04-16,-0.6981
2018-04-17,4.833
2018-04-18,-1.1735
2018-04-19,-0.5089
2018-04-20,1.7903
2018-04-23,6.3652
2018-04-24,2.9134
2018-04-25,0.6121
2018-04-26,0.0
2018-04-27,0.8365
2018-04-30,-0.6033
2018-05-01,-0.3794
2018-05-02,1.2186
2018-05-03,-0.8277
2018-05-04,0.3794
2018-05-07,-0.9826
2018-05-08,0.7634
2018-05-09,0.9848
2018-05-10,-0.4501
2018-05-11,-11.3791
2018-05-14,-9.949
2018-05-15,-3.305
2018-05-16,-0.3906
2018-05-17,-2.2549
2018-05-18,-1.7050999999999998
2018-05-21,1.9388
2018-05-22,-1.001
2018-05-23,-1.5167000000000002
2018-05-24,-5.0308
2018-05-25,1.5135
2018-05-29,-4.0469
2018-05-30,0.111
2018-05-31,2.2173
2018-06-01,1.9523000000000001
2018-06-04,-0.6383
2018-06-05,2.2484
2018-06-06,5.5497
2018-06-07,-2.0833
2018-06-08,-3.2421
2018-06-11,-2.7225
2018-06-12,4.521
2018-06-13,-3.6045
2018-06-14,1.7094
2018-06-15,0.3151
2018-06-18,-1.5707
2018-06-19,2.4468
2018-06-20,3.8422
2018-06-21,0.7
2018-06-22,2.284
2018-06-25,-8.4466
2018-06-26,0.2121
2018-06-27,-0.2116
2018-06-28,1.0604
2018-06-29,3.148
2018-07-02,3.6623
2018-07-03,3.2385
2018-07-05,3.7072000000000003
2018-07-06,1.0082
2018-07-09,0.1815
2018-07-10,0.5435
2018-07-11,-0.6306
2018-07-12,1.5413000000000001
2018-07-13,2.6786
2018-07-16,-3.7391
2018-07-17,-0.1807
2018-07-18,0.0905
2018-07-19,0.0904
2018-07-20,-0.6323
2018-07-23,0.2727
2018-07-24,-0.272
2018-07-25,-0.1818
2018-07-26,-1.4572
2018-07-27,-10.1664
2018-07-30,-4.2181
2018-07-31,0.6445
2018-08-01,-1.4941
2018-08-02,-2.2752
2018-08-03,-2.6608
2018-08-06,0.5695
2018-08-07,-1.5855000000000001
2018-08-08,-5.9839
2018-08-09,-6.12
2018-08-10,0.3911
2018-08-13,-2.4675000000000002
2018-08-14,1.3316
2018-08-15,-0.3942
2018-08-16,3.0343
2018-08-17,-1.6644999999999999
2018-08-20,0.2604
2018-08-21,3.7662
2018-08-22,-1.0013
2018-08-23,-0.6321
2018-08-24,15.1399
2018-08-27,2.4309
2018-08-28,3.1284
2018-08-29,0.3138
2018-08-30,4.3796
2018-08-31,5.6943
2018-09-04,1.4178
2018-09-05,18.9189
2018-09-06,1.8025
2018-09-07,-0.154
2018-09-10,-0.8481
2018-09-11,-1.3219
2018-09-12,-4.0977
2018-09-13,-2.3007
2018-09-14,4.1211
2018-09-17,5.1696
2018-09-18,-0.0768
2018-09-19,2.9977
2018-09-20,-4.8507
2018-09-21,1.9607999999999999
2018-09-24,0.7692
2018-09-25,2.9008000000000003
2018-09-26,-3.4866
2018-09-27,5.5342
2018-09-28,3.496
2018-10-01,-1.126
2018-10-02,2.4911
2018-10-03,0.625
2018-10-04,-7.2464
2018-10-05,-6.7708
2018-10-08,-1.7558
2018-10-09,-0.8123
2018-10-10,-9.9918
2018-10-11,-8.0073
2018-10-12,-3.6597
2018-10-15,3.3881
2018-10-16,3.575
2018-10-17,-5.2733
2018-10-18,-6.2753
2018-10-19,-2.3758
2018-10-22,-2.6549
2018-10-23,-4.4318
2018-10-24,-7.7289
2018-10-25,2.1907
2018-10-26,2.1438
2018-10-29,-4.8148
2018-10-30,-0.6485
2018-10-31,3.2637
2018-11-01,5.1833
2018-11-02,-0.9615
2018-11-05,-1.9417
2018-11-06,-2.3515
2018-11-07,2.0913
2018-11-08,-0.807
2018-11-09,0.0
2018-11-12,-3.0038
2018-11-13,-0.9032
2018-11-14,9.8958
2018-11-15,2.7251
2018-11-16,10.2653
2018-11-19,-8.2636
2018-11-20,-0.3421
2018-11-21,0.1144
2018-11-23,3.4286
2018-11-26,-3.5359
2018-11-27,-4.6964
2018-11-28,2.1635
2018-11-29,0.0
2018-11-30,0.1176
2018-12-03,3.4078
2018-12-04,-10.568200000000001
2018-12-06,2.2872
2018-12-07,-2.7329
2018-12-10,-3.9591
2018-12-11,-2.1277
2018-12-12,3.8043
2018-12-13,-1.3089
2018-12-14,1.3263
2018-12-17,-2.7487
2018-12-18,-5.1144
2018-12-19,-5.3901
2018-12-20,-4.048
2018-12-21,-7.0313
2018-12-24,10.4202
2018-12-26,11.1111
2018-12-27,2.0548
2018-12-28,-6.443
2018-12-31,0.5739
2019-01-02,8.7019
2019-01-03,-1.1811
2019-01-04,7.5697
2019-01-07,1.1111
2019-01-08,4.3956
2019-01-09,-0.2339
2019-01-10,-5.3927
2019-01-11,-1.9827
2019-01-14,-6.8268
2019-01-15,-2.171
2019-01-16,3.19
2019-01-17,-4.4355
2019-01-18,1.8284
2019-01-22,-2.0718
2019-01-23,-1.1283
2019-01-24,3.4237
2019-01-25,6.4828
2019-01-28,-6.0881
2019-01-29,4.0
2019-01-30,-0.2653
2019-01-31,7.4468
2019-02-01,9.2822
2019-02-04,-0.2265
2019-02-05,-0.454
2019-02-06,-5.5872
2019-02-07,-0.1208
2019-02-08,0.0
2019-02-11,7.7388
2019-02-12,7.2952
2019-02-13,7.113
2019-02-14,-12.5977
2019-02-15,3.7989
2019-02-19,0.1076
2019-02-20,2.1505
2019-02-21,0.3158
2019-02-22,1.3641
2019-02-25,-5.2795
2019-02-26,-1.6393
2019-02-27,-1.1111
2019-02-28,-2.3596
2019-03-01,-3.107
2019-03-04,-2.3753
2019-03-05,4.5012
2019-03-06,-6.8685
2019-03-07,2.0
2019-03-08,1.7157
2019-03-11,1.2048
2019-03-12,-7.8571
2019-03-13,0.5168
2019-03-14,-0.6427
2019-03-15,1.2937
2019-03-18,2.1711
2019-03-19,-5.0
2019-03-20,4.3421
2019-03-21,-0.6305
2019-03-22,-3.4264
2019-03-25,0.0
2019-03-26,3.2852
2019-03-27,-3.944
2019-03-28,3.0464
2019-03-29,-2.4422
2019-04-01,0.0
2019-04-02,-1.1858
2019-04-03,4.8
2019-04-04,4.3257
2019-04-05,1.9512
2019-04-08,1.0766
2019-04-09,0.355
2019-04-10,-3.7736
2019-04-11,-3.0637
2019-04-12,2.7813
2019-04-15,-2.091
2019-04-16,4.1457
2019-04-17,-3.9807
2019-04-18,1.005
2019-04-22,-1.8657
2019-04-23,-2.9151
2019-04-24,-0.7833
2019-04-25,-2.1053
2019-04-26,3.629
2019-04-29,0.3891
2019-04-30,10.8527
2019-05-01,1.8648
2019-05-02,-8.1236
2019-05-03,8.9664
2019-05-06,-0.8
2019-05-07,-3.1106
2019-05-08,-1.9024999999999999
2019-05-09,0.1212
2019-05-10,5.6901
2019-05-13,-9.7365
2019-05-14,4.0609
2019-05-15,0.7317
2019-05-16,0.4843
2019-05-17,-1.4458
2019-05-20,-3.1785
2019-05-21,7.4495000000000005
2019-05-22,0.7051
2019-05-23,-4.3174
2019-05-24,0.0
2019-05-28,-0.2439
2019-05-29,0.0
2019-05-30,-1.7115
2019-05-31,-7.3383
2019-06-03,-1.3423
2019-06-04,-2.3129
2019-06-05,1.6713
2019-06-06,-9.3151
2019-06-07,-4.3807
2019-06-10,0.6319
2019-06-11,-1.5699
2019-06-12,25.1994
2019-06-13,-1.0191
2019-06-14,-0.6435
2019-06-17,22.7979
2019-06-18,-0.6329
2019-06-19,-0.3185
2019-06-20,-4.2599
2019-06-21,4.3382
2019-06-24,-0.9595
2019-06-25,-4.1981
2019-06-26,0.8989
2019-06-27,-0.8352
2019-06-28,2.1898
2019-07-01,2.967
2019-07-02,-3.2016999999999998
2019-07-03,-0.7718
2019-07-05,-0.3333
2019-07-08,0.1115
2019-07-09,0.2227
2019-07-10,-3.6667
2019-07-11,-7.0358
2019-07-12,0.7444
2019-07-15,1.7241
2019-07-16,-6.7797
2019-07-17,0.2597
2019-07-18,-6.8652999999999995
2019-07-19,-1.8081
2019-07-22,-8.3569
2019-07-23,-0.1546
2019-07-24,-3.5604
2019-07-25,2.0867
2019-07-26,0.3145
2019-07-29,-6.1129
2019-07-30,-3.3388999999999998
2019-07-31,-3.1088
2019-08-01,-7.8431
2019-08-02,-1.1605
2019-08-05,-0.3914
2019-08-06,-1.3752
2019-08-07,-5.3785
2019-08-08,5.2632
2019-08-09,9.2
2019-08-12,-8.2418
2019-08-13,-4.1916
2019-08-14,-1.0417
2019-08-15,-4.8421
2019-08-16,1.9912
2019-08-19,4.7722
2019-08-20,-27.7433
2019-08-21,-7.4499
2019-08-22,-3.096
2019-08-23,4.4728
2019-08-26,-1.5291000000000001
2019-08-27,0.6211
2019-08-28,-3.0864
2019-08-29,-4.7771
2019-08-30,-6.689
2019-09-03,-2.8674
2019-09-04,-8.4871
2019-09-05,4.0323
2019-09-06,-8.5271
2019-09-09,6.3559
2019-09-10,5.5777
2019-09-11,-1.8868
2019-09-12,1.1538
2019-09-13,-1.5209000000000001
2019-09-16,-1.9304999999999999
2019-09-17,-4.7244
2019-09-18,0.4132
2019-09-19,5.3498
2019-09-20,0.7813
2019-09-23,-3.4884
2019-09-24,-4.8193
2019-09-25,0.6329
2019-09-26,-7.7568
2019-09-27,-3.6364
2019-09-30,8.0189
2019-10-01,-9.1703
2019-10-02,-2.8846
2019-10-03,2.9703
2019-10-04,0.0
2019-10-07,7.6923
2019-10-08,-6.25
2019-10-09,2.3810000000000002
2019-10-10,0.9302
2019-10-11,-0.4608
2019-10-14,-3.7037
2019-10-15,4.3269
2019-10-16,3.2258
2019-10-17,-1.3393
2019-10-18,-1.81
2019-10-21,0.0
2019-10-22,0.9217
2019-10-23,5.0228
2019-10-24,-5.6522
2019-10-25,0.4608
2019-10-28,1.3761
2019-10-29,0.0
2019-10-30,-2.2624
2019-10-31,-0.9259
2019-11-01,1.8692
2019-11-04,5.9633
2019-11-05,3.0303
2019-11-06,-5.4622
2019-11-07,0.8889
2019-11-08,0.8811
2019-11-11,-1.5284
2019-11-12,-1.5521
2019-11-13,4.5045
2019-11-14,-3.0172
2019-11-15,-6.6667
2019-11-18,-6.6667
2019-11-19,7.1429
2019-11-20,0.9524
2019-11-21,-0.9434
2019-11-22,1.9048
2019-11-25,-0.9346
2019-11-26,0.4717
2019-11-27,-1.8779
2019-11-29,2.3923
2019-12-02,-3.271
2019-12-03,13.5266
2019-12-04,-5.7447
2019-12-05,3.386
2019-12-06,1.7467000000000001
2019-12-09,6.0086
2019-12-10,10.9312
2019-12-11,2.5547
2019-12-12,-3.9146
2019-12-13,-11.8519
2019-12-16,-5.4622
2019-12-17,-0.4444
2019-12-18,-2.2321
2019-12-19,0.9132
2019-12-20,0.4525
2019-12-23,2.7027
2019-12-24,5.2632
2019-12-26,7.0833
2019-12-27,-3.1128
2019-12-30,-4.4177
2019-12-31,8.4034
2020-01-02,3.876
2020-01-03,-7.8358
2020-01-06,-3.2389
2020-01-07,3.7657
2020-01-08,9.2742
2020-01-09,5.5351
2020-01-10,-5.9441
2020-01-13,-4.461
2020-01-14,6.2257
2020-01-15,15.3846
2020-01-16,1.4285999999999999
2020-01-17,-6.7293
2020-01-21,6.7114
2020-01-22,-9.1195
2020-01-23,-5.1903
2020-01-24,-3.2847
2020-01-27,-1.8868
2020-01-28,3.4615
2020-01-29,1.8587
2020-01-30,4.3796
2020-01-31,-6.2937
2020-02-03,-6.3433
2020-02-04,-4.3825
2020-02-05,5.8333
2020-02-06,-3.5433
2020-02-07,-4.0816
2020-02-10,3.4043
2020-02-11,0.823
2020-02-12,-0.4082
2020-02-13,-2.459
2020-02-14,0.8403
2020-02-18,5.8333
2020-02-19,-0.3937
2020-02-20,8.6957
2020-02-21,2.5455
2020-02-24,-9.5745
2020-02-25,-6.2745
2020-02-26,-4.1841
2020-02-27,-9.607
2020-02-28,-0.4831
2020-03-02,5.3398
2020-03-03,0.0
2020-03-04,1.3825
2020-03-05,-1.8182
2020-03-06,-3.7037
2020-03-09,-20.1923
2020-03-10,2.4096
2020-03-11,-9.4118
2020-03-12,-9.7403
