ticker,PRI US Equity
2010-08-20,1.0572
2010-08-23,-0.0476
2010-08-24,-1.8563
2010-08-25,-0.2425
2010-08-26,-0.3403
2010-08-27,5.122
2010-08-30,-2.5986000000000002
2010-08-31,0.1906
2010-09-01,3.3761
2010-09-02,0.598
2010-09-03,0.6859
2010-09-07,-3.4968
2010-09-08,-1.5059
2010-09-09,1.6722000000000001
2010-09-10,0.188
2010-09-13,-2.2045
2010-09-14,1.9664000000000001
2010-09-15,0.047
2010-09-16,0.9873
2010-09-17,0.9311
2010-09-20,0.5074
2010-09-21,-0.7802
2010-09-22,-3.6078
2010-09-23,-2.0154
2010-09-24,1.3712
2010-09-27,-2.1739
2010-09-28,1.7778
2010-09-29,-1.5041
2010-09-30,0.197
2010-10-01,0.7866
2010-10-04,-0.1463
2010-10-05,0.6351
2010-10-06,-0.2913
2010-10-07,-0.1947
2010-10-08,0.0
2010-10-11,0.2927
2010-10-12,-0.535
2010-10-13,0.6357
2010-10-14,0.1458
2010-10-15,1.0674
2010-10-18,0.9121
2010-10-19,-0.1427
2010-10-20,0.5717
2010-10-21,0.5211
2010-10-22,0.1885
2010-10-25,-0.4233
2010-10-26,0.7558
2010-10-27,-1.0783
2010-10-28,0.4265
2010-10-29,-0.3303
2010-11-01,-0.5208
2010-11-02,1.2851
2010-11-03,0.188
2010-11-04,3.8462
2010-11-05,-0.5872
2010-11-08,-2.8169
2010-11-09,-1.4493
2010-11-10,1.518
2010-11-11,3.3645
2010-11-12,-0.1356
2010-11-15,-0.0453
2010-11-16,-0.5435
2010-11-17,-0.7741
2010-11-18,0.9179
2010-11-19,1.1824
2010-11-22,0.0899
2010-11-23,-0.5391
2010-11-24,0.0452
2010-11-26,0.4063
2010-11-29,-0.1799
2010-11-30,1.7568000000000001
2010-12-01,1.0624
2010-12-02,0.7008
2010-12-03,0.9569
2010-12-06,1.4649
2010-12-07,-0.552
2010-12-08,0.2562
2010-12-09,0.8944
2010-12-10,0.6754
2010-12-13,-0.587
2010-12-14,0.3796
2010-12-15,-1.0504
2010-12-16,2.4204
2010-12-17,0.995
2010-12-20,2.422
2010-12-21,-0.7214
2010-12-22,0.8882
2010-12-23,-3.2413
2010-12-27,2.1505
2010-12-28,-0.5668
2010-12-29,-0.1629
2010-12-30,0.4078
2010-12-31,-1.5028000000000001
2011-01-03,0.2474
2011-01-04,-0.2468
2011-01-05,0.3711
2011-01-06,1.6434
2011-01-07,0.0404
2011-01-10,-0.7273
2011-01-11,-0.814
2011-01-12,1.149
2011-01-13,-0.4057
2011-01-14,0.0
2011-01-18,-0.8961
2011-01-19,-0.2877
2011-01-20,-0.0412
2011-01-21,0.0
2011-01-24,0.6598
2011-01-25,1.8845
2011-01-26,0.1206
2011-01-27,-0.9237
2011-01-28,-1.6619000000000002
2011-01-31,-0.2473
2011-02-01,2.0248
2011-02-02,-1.4581
2011-02-03,3.247
2011-02-04,0.3583
2011-02-07,1.0313
2011-02-08,2.0024
2011-02-09,-1.3472
2011-02-10,-1.6777
2011-02-11,-0.5952
2011-02-14,0.7585
2011-02-15,0.7528
2011-02-16,0.8651
2011-02-17,0.4678
2011-02-18,0.1164
2011-02-22,-0.7752
2011-02-23,-1.6016
2011-02-24,-0.4766
2011-02-25,2.2346
2011-02-28,0.5464
2011-03-01,-0.6599
2011-03-02,1.016
2011-03-03,-0.0387
2011-03-04,-0.5805
2011-03-07,-1.9463
2011-03-08,0.0
2011-03-09,0.4367
2011-03-10,-1.1858
2011-03-11,0.8
2011-03-14,0.5952
2011-03-15,-0.9073
2011-03-16,-1.4729
2011-03-17,-0.3232
2011-03-18,3.1617
2011-03-21,0.2358
2011-03-22,-0.0784
2011-03-23,-1.53
2011-03-24,-0.239
2011-03-25,2.0767
2011-03-28,-1.4476
2011-03-29,0.1191
2011-03-30,0.2379
2011-03-31,0.9098
2011-04-01,-0.9016
2011-04-04,-2.3339
2011-04-05,-0.2835
2011-04-06,-0.6093
2011-04-07,-1.7572999999999999
2011-04-08,-0.1664
2011-04-11,0.125
2011-04-12,-2.372
2011-04-13,-0.2131
2011-04-14,0.0427
2011-04-15,-1.7933
2011-04-18,-2.1304
2011-04-19,-0.7552
2011-04-20,0.2686
2011-04-21,0.8929
2011-04-25,0.708
2011-04-26,1.0105
2011-04-27,2.0444
2011-04-28,0.5968
2011-04-29,-2.0339
2011-05-02,-0.5623
2011-05-03,-1.0004
2011-05-04,-0.8787
2011-05-05,-1.4184
2011-05-06,0.4496
2011-05-09,-0.1791
2011-05-10,1.1211
2011-05-11,-0.8426
2011-05-12,0.2683
2011-05-13,-2.0071
2011-05-16,-2.3213
2011-05-17,-0.466
2011-05-18,1.8258
2011-05-19,1.3333
2011-05-20,-0.5898
2011-05-23,-2.6928
2011-05-24,-2.1107
2011-05-25,0.3354
2011-05-26,1.3391
2011-05-27,-0.8023
2011-05-31,2.1408
2011-06-01,-3.2604
2011-06-02,-0.4333
2011-06-03,-1.3056
2011-06-06,-2.0578
2011-06-07,0.3002
2011-06-08,0.5985
2011-06-09,3.173
2011-06-10,-0.3364
2011-06-13,0.4339
2011-06-14,0.4801
2011-06-15,-3.4878
2011-06-16,1.8317
2011-06-17,-0.8264
2011-06-20,-0.1471
2011-06-21,1.8164
2011-06-22,-0.3375
2011-06-23,0.3387
2011-06-24,0.2411
2011-06-27,1.1544
2011-06-28,3.4237
2011-06-29,-0.6897
2011-06-30,1.713
2011-07-01,0.091
2011-07-05,-0.4548
2011-07-06,1.0964
2011-07-07,0.9941
2011-07-08,-1.3423
2011-07-11,-3.5374
2011-07-12,0.6582
2011-07-13,1.7282
2011-07-14,-1.8365
2011-07-15,-1.2161
2011-07-18,-1.7992
2011-07-19,2.9412000000000003
2011-07-20,-0.9836
2011-07-21,2.7909
2011-07-22,-1.1045
2011-07-25,-0.2327
2011-07-26,-0.0933
2011-07-27,0.0
2011-07-28,0.5602
2011-07-29,0.3714
2011-08-01,0.4625
2011-08-02,-1.5654
2011-08-03,3.695
2011-08-04,-4.7812
2011-08-05,2.1317
2011-08-08,-9.0909
2011-08-09,5.8673
2011-08-10,-6.506
2011-08-11,3.9175
2011-08-12,0.5952
2011-08-15,2.3669000000000002
2011-08-16,-2.7457000000000003
2011-08-17,-0.6439
2011-08-18,-2.7418
2011-08-19,-0.0513
2011-08-22,0.5128
2011-08-23,4.5918
2011-08-24,2.1983
2011-08-25,-1.912
2011-08-26,-2.5341
2011-08-29,5.05
2011-08-30,-0.9043
2011-08-31,0.048
2011-09-01,-3.5526
2011-09-02,-2.9368
2011-09-06,-1.1282
2011-09-07,3.9419
2011-09-08,-1.1477
2011-09-09,-1.8677000000000001
2011-09-12,0.1543
2011-09-13,0.0514
2011-09-14,2.9261
2011-09-15,2.4938000000000002
2011-09-16,-2.0438
2011-09-19,-0.9935
2011-09-20,1.0035
2011-09-21,0.0994
2011-09-22,0.3474
2011-09-23,0.3956
2011-09-26,2.8079
2011-09-27,1.2937
2011-09-28,-0.7569
2011-09-29,2.0496
2011-09-30,0.7006
2011-10-03,-4.4063
2011-10-04,5.1431000000000004
2011-10-05,-1.7997
2011-10-06,-0.5169
2011-10-07,-2.9287
2011-10-10,2.1411
2011-10-11,0.8576
2011-10-12,2.0784
2011-10-13,-3.5169
2011-10-14,3.0695
2011-10-17,-4.0484
2011-10-18,2.5703
2011-10-19,-1.7494
2011-10-20,3.0799
2011-10-21,2.3810000000000002
2011-10-24,1.0944
2011-10-25,-2.3455
2011-10-26,2.2171
2011-10-27,3.3891
2011-10-28,0.6993
2011-10-31,-1.7795
2011-11-01,-3.9328
2011-11-02,6.1178
2011-11-03,-0.3468
2011-11-04,-0.261
2011-11-07,1.3083
2011-11-08,1.1192
2011-11-09,-2.8523
2011-11-10,0.745
2011-11-11,1.8704
2011-11-14,-1.9641
2011-11-15,1.7856999999999998
2011-11-16,-1.5404
2011-11-17,-0.7388
2011-11-18,0.6567
2011-11-21,-1.1309
2011-11-22,-1.0119
2011-11-23,-2.5333
2011-11-25,-0.1826
2011-11-28,2.882
2011-11-29,-1.3784
2011-11-30,3.5167
2011-12-01,0.0436
2011-12-02,-0.566
2011-12-05,1.1384
2011-12-06,0.8658
2011-12-07,1.588
2011-12-08,-2.1546
2011-12-09,0.8204
2011-12-12,-0.5567
2011-12-13,-4.0052
2011-12-14,-2.8712
2011-12-15,0.3233
2011-12-16,0.9208
2011-12-19,-0.7755
2011-12-20,2.7586
2011-12-21,2.1924
2011-12-22,2.1454
2011-12-23,0.7715
2011-12-27,0.4254
2011-12-28,-0.7624
2011-12-29,0.0427
2011-12-30,-0.8532
2012-01-03,1.1188
2012-01-04,0.0
2012-01-05,1.1915
2012-01-06,-0.1262
2012-01-09,0.6316
2012-01-10,1.4644
2012-01-11,0.9072
2012-01-12,0.5721
2012-01-13,-1.1377
2012-01-17,1.1508
2012-01-18,1.5847
2012-01-19,-0.4
2012-01-20,0.5221
2012-01-23,0.04
2012-01-24,-0.3594
2012-01-25,-1.6834
2012-01-26,-1.0192
2012-01-27,1.6063
2012-01-30,0.1216
2012-01-31,-0.8097
2012-02-01,1.2245
2012-02-02,0.0403
2012-02-03,0.3628
2012-02-06,0.8032
2012-02-07,0.0797
2012-02-08,-0.9952
2012-02-09,-0.7238
2012-02-10,-0.0405
2012-02-13,1.6613
2012-02-14,-0.1196
2012-02-15,0.1596
2012-02-16,0.7968
2012-02-17,0.5929
2012-02-21,0.5501
2012-02-22,-0.2345
2012-02-23,-1.1764999999999999
2012-02-24,-0.3571
2012-02-27,-0.1991
2012-02-28,-0.2394
2012-02-29,0.08
2012-03-01,0.2798
2012-03-02,-0.558
2012-03-05,0.3206
2012-03-06,-0.4794
2012-03-07,-0.6022
2012-03-08,-0.6462
2012-03-09,0.122
2012-03-12,0.5684
2012-03-13,1.9378
2012-03-14,0.7129
2012-03-15,1.1404
2012-03-16,-0.1944
2012-03-19,0.7791
2012-03-20,-0.6571
2012-03-21,0.0389
2012-03-22,-1.5947
2012-03-23,1.2253
2012-03-26,1.2495
2012-03-27,-0.2314
2012-03-28,0.2706
2012-03-29,-1.4649
2012-03-30,-1.3693
2012-04-02,1.9437
2012-04-03,1.323
2012-04-04,-0.0384
2012-04-05,-0.2689
2012-04-09,-1.772
2012-04-10,-0.7059
2012-04-11,1.6193
2012-04-12,1.1271
2012-04-13,-1.3451
2012-04-16,0.4285
2012-04-17,1.4352
2012-04-18,-0.4971
2012-04-19,0.0769
2012-04-20,-0.4992
2012-04-23,0.4245
2012-04-24,0.538
2012-04-25,0.6116
2012-04-26,0.8359
2012-04-27,0.8666
2012-04-30,-2.0172
2012-05-01,-0.1906
2012-05-02,-2.5974
2012-05-03,-1.9216
2012-05-04,-2.1991
2012-05-07,-0.3271
2012-05-08,0.4922
2012-05-09,-2.1633
2012-05-10,0.5423
2012-05-11,-0.249
2012-05-14,-0.1248
2012-05-15,-0.2499
2012-05-16,0.501
2012-05-17,-2.1188
2012-05-18,-0.5518
2012-05-21,0.4268
2012-05-22,1.4025
2012-05-23,0.4191
2012-05-24,-0.2922
2012-05-25,0.0419
2012-05-29,1.2998
2012-05-30,-1.4073
2012-05-31,1.0495
2012-06-01,-3.0328
2012-06-04,1.1568
2012-06-05,1.5248
2012-06-06,2.3363
2012-06-07,0.7338
2012-06-08,0.688
2012-06-11,-0.4019
2012-06-12,2.8249
2012-06-13,-0.3532
2012-06-14,0.4332
2012-06-15,0.0
2012-06-18,0.0392
2012-06-19,0.3136
2012-06-20,0.0782
2012-06-21,-0.859
2012-06-22,-0.7483
2012-06-25,-0.0397
2012-06-26,1.2306
2012-06-27,2.0
2012-06-28,-0.2691
2012-06-29,3.0455
2012-07-02,1.3468
2012-07-03,3.1746
2012-07-05,-1.7530999999999999
2012-07-06,-0.2185
2012-07-09,0.0365
2012-07-10,-0.3283
2012-07-11,0.6955
2012-07-12,-0.5089
2012-07-13,2.0826000000000002
2012-07-16,-0.3579
2012-07-17,0.0718
2012-07-18,-0.0718
2012-07-19,-2.9813
2012-07-20,-1.518
2012-07-23,0.188
2012-07-24,0.0375
2012-07-25,0.9002
2012-07-26,0.5948
2012-07-27,0.9608
2012-07-30,0.1098
2012-07-31,0.0731
2012-08-01,-2.8498
2012-08-02,1.2787
2012-08-03,2.0795
2012-08-06,-1.637
2012-08-07,0.4808
2012-08-08,5.5208
2012-08-09,0.6627
2012-08-10,-1.3167
2012-08-13,0.5969
2012-08-14,0.8028
2012-08-15,0.3463
2012-08-16,0.7246
2012-08-17,0.5481
2012-08-20,0.3407
2012-08-21,0.2037
2012-08-22,-0.305
2012-08-23,-1.3969
2012-08-24,0.2419
2012-08-27,0.3792
2012-08-28,0.0
2012-08-29,0.1717
2012-08-30,-0.4114
2012-08-31,0.3787
2012-09-04,1.166
2012-09-05,-0.4746
2012-09-06,1.2262
2012-09-07,0.0
2012-09-10,-0.2355
2012-09-11,0.5396
2012-09-12,0.3019
2012-09-13,0.4348
2012-09-14,0.7659
2012-09-17,-1.5202
2012-09-18,-0.7718
2012-09-19,-0.2705
2012-09-20,-1.0173
2012-09-21,0.0343
2012-09-24,0.2397
2012-09-25,-1.0249
2012-09-26,-0.932
2012-09-27,0.7317
2012-09-28,-0.9339
2012-10-01,0.3841
2012-10-02,0.1391
2012-10-03,-0.1737
2012-10-04,0.1044
2012-10-05,0.5214
2012-10-08,-0.7953
2012-10-09,-0.6274
2012-10-10,0.0
2012-10-11,0.3508
2012-10-12,-1.5729
2012-10-15,0.142
2012-10-16,1.7021
2012-10-17,1.325
2012-10-18,-0.9291
2012-10-19,-3.8555
2012-10-22,0.7948
2012-10-23,-0.1792
2012-10-24,-0.0718
2012-10-25,1.7248
2012-10-26,-0.2119
2012-10-31,0.0354
2012-11-01,0.8493
2012-11-02,-1.3684
2012-11-05,1.1384
2012-11-06,1.1607
2012-11-07,-4.242
2012-11-08,3.3769
2012-11-09,0.3864
2012-11-12,-1.7495
2012-11-13,-1.0328
2012-11-14,-1.5112999999999999
2012-11-15,0.7673
2012-11-16,0.3263
2012-11-19,2.313
2012-11-20,-1.6602000000000001
2012-11-21,1.1532
2012-11-23,0.6413
2012-11-26,0.708
2012-11-27,0.6327
2012-11-28,0.0699
2012-11-29,0.4538
2012-11-30,-0.5212
2012-12-03,0.9081
2012-12-04,-0.5884
2012-12-05,1.2535
2012-12-06,0.3095
2012-12-07,-0.3771
2012-12-10,0.2409
2012-12-11,0.1716
2012-12-12,-1.0966
2012-12-13,1.1435
2012-12-14,-2.0555
2012-12-17,2.4134
2012-12-18,-0.2391
2012-12-19,-0.0342
2012-12-20,1.5753
2012-12-21,0.4046
2012-12-24,0.8059
2012-12-26,-1.1659
2012-12-27,0.0674
2012-12-28,-0.3031
2012-12-31,1.3851
2013-01-02,2.4657999999999998
2013-01-03,1.561
2013-01-04,1.6971
2013-01-07,-0.6927
2013-01-08,0.4439
2013-01-09,0.1263
2013-01-10,0.4098
2013-01-11,-0.157
2013-01-14,0.4717
2013-01-15,0.4382
2013-01-16,0.6544
2013-01-17,0.805
2013-01-18,-0.3378
2013-01-22,1.2943
2013-01-23,-0.3042
2013-01-24,-0.8544
2013-01-25,0.3693
2013-01-28,0.92
2013-01-29,-0.3342
2013-01-30,0.0
2013-01-31,0.2439
2013-02-01,0.5779
2013-02-04,-0.7257
2013-02-05,0.4569
2013-02-06,-0.1213
2013-02-07,-1.184
2013-02-08,3.318
2013-02-11,-0.9515
2013-02-12,-2.6118
2013-02-13,-0.3391
2013-02-14,0.0928
2013-02-15,0.3399
2013-02-19,0.4928
2013-02-20,-1.0113
2013-02-21,-0.7766
2013-02-22,0.0
2013-02-25,-2.4421
2013-02-26,0.3851
2013-02-27,0.7033
2013-02-28,-0.0952
2013-03-01,-0.9533
2013-03-04,-0.8021
2013-03-05,1.7464
2013-03-06,0.7311
2013-03-07,-0.0316
2013-03-08,0.6629
2013-03-11,0.4704
2013-03-12,0.1248
2013-03-13,0.3117
2013-03-14,1.4605000000000001
2013-03-15,0.6126
2013-03-18,-0.6697
2013-03-19,0.1532
2013-03-20,0.306
2013-03-21,-0.7016
2013-03-22,0.1229
2013-03-25,0.0
2013-03-26,0.2455
2013-03-27,-0.2449
2013-03-28,0.583
2013-04-01,-1.5253
2013-04-02,-0.3098
2013-04-03,-1.1187
2013-04-04,-0.1257
2013-04-05,-0.6608
2013-04-08,1.077
2013-04-09,2.6010999999999997
2013-04-10,0.7636
2013-04-11,0.3941
2013-04-12,-0.2415
2013-04-15,-3.2082
2013-04-16,2.1263
2013-04-17,-2.4495
2013-04-18,-0.6277
2013-04-19,1.5476999999999999
2013-04-22,1.3064
2013-04-23,1.1360000000000001
2013-04-24,1.4268
2013-04-25,0.8381
2013-04-26,-0.4452
2013-04-29,1.0435
2013-04-30,0.2066
2013-05-01,-2.4146
2013-05-02,2.1726
2013-05-03,2.0378
2013-05-06,0.521
2013-05-07,1.8716
2013-05-08,-2.0068
2013-05-09,-0.9807
2013-05-10,0.7282
2013-05-13,-1.2724
2013-05-14,1.3181
2013-05-15,0.6649
2013-05-16,-0.9765
2013-05-17,0.174
2013-05-20,0.029
2013-05-21,0.0289
2013-05-22,-0.9838
2013-05-23,0.2345
2013-05-24,-0.0877
2013-05-28,1.4929999999999999
2013-05-29,2.8266999999999998
2013-05-30,1.094
2013-05-31,-2.2752
2013-06-03,1.1925
2013-06-04,0.3086
2013-06-05,-1.2308
2013-06-06,1.6992
2013-06-07,0.7519
2013-06-10,0.1658
2013-06-11,-1.0762
2013-06-12,-0.4742
2013-06-13,1.4294
2013-06-14,-1.1053
2013-06-17,3.297
2013-06-18,1.5417999999999998
2013-06-19,-0.4795
2013-06-20,-0.2409
2013-06-21,-0.3756
2013-06-24,-0.7541
2013-06-25,0.0814
2013-06-26,-0.1627
2013-06-27,1.6295
2013-06-28,0.0534
2013-07-01,0.9615
2013-07-02,-0.1587
2013-07-03,-0.159
2013-07-05,2.4151
2013-07-08,2.1767
2013-07-09,0.3551
2013-07-10,0.1769
2013-07-11,1.1604
2013-07-12,1.2219
2013-07-15,0.7884
2013-07-16,-1.1244
2013-07-17,-0.618
2013-07-18,0.6965
2013-07-19,-0.6423
2013-07-22,1.641
2013-07-23,0.4892
2013-07-24,-0.779
2013-07-25,0.5643
2013-07-26,-0.2684
2013-07-29,-0.5137
2013-07-30,-0.0738
2013-07-31,0.9843
2013-08-01,3.0214
2013-08-02,-2.4834
2013-08-05,-0.0485
2013-08-06,-0.4853
2013-08-07,-0.5365
2013-08-08,-0.0981
2013-08-09,-0.589
2013-08-12,-1.333
2013-08-13,0.3503
2013-08-14,-1.0721
2013-08-15,-2.495
2013-08-16,0.2068
2013-08-19,-0.8254
2013-08-20,0.7282
2013-08-21,-1.4201
2013-08-22,1.4447
2013-08-23,0.0259
2013-08-26,-0.1294
2013-08-27,-3.0067
2013-08-28,-0.3207
2013-08-29,1.3941
2013-08-30,-1.8244
2013-09-03,-0.5925
2013-09-04,1.7610000000000001
2013-09-05,0.2929
2013-09-06,0.3716
2013-09-09,1.2695
2013-09-10,1.567
2013-09-11,0.6943
2013-09-12,0.2298
2013-09-13,0.5605
2013-09-16,0.0253
2013-09-17,2.9635
2013-09-18,0.0492
2013-09-19,-0.9589
2013-09-20,0.2234
2013-09-23,-0.0743
2013-09-24,0.0248
2013-09-25,-0.0743
2013-09-26,0.0248
2013-09-27,-0.5207
2013-09-30,0.5484
2013-10-01,1.0659
2013-10-02,-0.417
2013-10-03,-1.0345
2013-10-04,0.4978
2013-10-07,-1.3868
2013-10-08,-1.557
2013-10-09,0.3827
2013-10-10,2.8717
2013-10-11,1.9516
2013-10-14,0.5573
2013-10-15,-1.1807
2013-10-16,1.9264000000000001
2013-10-17,1.6268
2013-10-18,1.436
2013-10-21,0.3249
2013-10-22,0.2545
2013-10-23,-0.5076
2013-10-24,0.4406
2013-10-25,0.7389
2013-10-28,0.3896
2013-10-29,0.3881
2013-10-30,-1.3873
2013-10-31,-0.9456
2013-11-01,-1.1874
2013-11-04,0.3534
2013-11-05,-0.2348
2013-11-06,-0.5648
2013-11-07,-0.2604
2013-11-08,1.1865
2013-11-11,-0.3518
2013-11-12,-0.2118
2013-11-13,0.0236
2013-11-14,0.3773
2013-11-15,0.4228
2013-11-18,0.0936
2013-11-19,-1.0283
2013-11-20,-0.4486
2013-11-21,1.4269
2013-11-22,0.891
2013-11-25,-0.1394
2013-11-26,0.3258
2013-11-27,0.1856
2013-11-29,-0.3705
2013-12-02,-0.6507
2013-12-03,-0.3977
2013-12-04,-0.3288
2013-12-05,0.2121
2013-12-06,1.5754000000000001
2013-12-09,0.3935
2013-12-10,-1.1068
2013-12-11,-2.0984
2013-12-12,-0.1905
2013-12-13,-0.1909
2013-12-16,1.9364
2013-12-17,-0.4221
2013-12-18,1.7428
2013-12-19,-1.412
2013-12-20,0.2583
2013-12-23,0.9368
2013-12-24,1.2993000000000001
2013-12-26,-0.3436
2013-12-27,0.3218
2013-12-30,-0.6415
2013-12-31,-1.0606
2014-01-02,-1.1885
2014-01-03,-0.0708
2014-01-06,0.0708
2014-01-07,1.7217
2014-01-08,-0.3942
2014-01-09,0.2561
2014-01-10,-0.4876
2014-01-13,-1.5166
2014-01-14,1.919
2014-01-15,4.1841
2014-01-16,-0.2008
2014-01-17,0.939
2014-01-21,-0.4208
2014-01-22,-0.2891
2014-01-23,-1.3384
2014-01-24,-2.2609
2014-01-27,-1.6423999999999999
2014-01-28,0.4468
2014-01-29,-1.0536
2014-01-30,1.3488
2014-01-31,-1.6343999999999999
2014-02-03,-6.2188
2014-02-04,1.7717
2014-02-05,-0.2238
2014-02-06,0.324
2014-02-07,1.4658
2014-02-10,0.8815
2014-02-11,8.568
2014-02-12,-2.1462
2014-02-13,1.3479999999999999
2014-02-14,-0.4283
2014-02-18,0.5434
2014-02-19,-1.9417
2014-02-20,0.944
2014-02-21,0.6843
2014-02-24,0.2492
2014-02-25,0.0904
2014-02-26,0.7677
2014-02-27,0.5602
2014-02-28,-0.1337
2014-03-03,-1.0486
2014-03-04,2.7959
2014-03-05,0.1097
2014-03-06,0.2191
2014-03-07,1.0057
2014-03-10,0.3896
2014-03-11,-0.0862
2014-03-12,0.7121
2014-03-13,-0.0214
2014-03-14,1.0716
2014-03-17,2.0144
2014-03-18,0.3326
2014-03-19,-0.0207
2014-03-20,1.0361
2014-03-21,0.1231
2014-03-24,-1.6592
2014-03-25,-0.6665
2014-03-26,-2.3695
2014-03-27,-0.945
2014-03-28,-0.2385
2014-03-31,2.3908
2014-04-01,0.5094
2014-04-02,0.887
2014-04-03,-0.6908
2014-04-04,-2.9722
2014-04-07,-1.8901
2014-04-08,0.9743
2014-04-09,1.0307
2014-04-10,-2.1272
2014-04-11,-0.6875
2014-04-14,0.5806
2014-04-15,0.6439
2014-04-16,1.831
2014-04-17,0.6282
2014-04-21,-0.4306
2014-04-22,0.9297
2014-04-23,-0.3428
2014-04-24,-0.4944
2014-04-25,-1.9659
2014-04-28,-0.595
2014-04-29,0.8867
2014-04-30,0.835
2014-05-01,-0.3051
2014-05-02,0.8743
2014-05-05,-0.7367
2014-05-06,-3.6018
2014-05-07,-0.6114
2014-05-08,0.9342
2014-05-09,0.5643
2014-05-12,2.5365
2014-05-13,-0.0657
2014-05-14,-4.3593
2014-05-15,-0.962
2014-05-16,0.7632
2014-05-19,1.496
2014-05-20,-1.8594
2014-05-21,1.0628
2014-05-22,0.9374
2014-05-23,1.4043
2014-05-27,1.4072
2014-05-28,0.3744
2014-05-29,-0.5267
2014-05-30,-0.6398
2014-06-02,0.3108
2014-06-03,0.7304
2014-06-04,1.3404
2014-06-05,1.4744
2014-06-06,0.7906
2014-06-09,0.7844
2014-06-10,-0.2945
2014-06-11,-1.2869
2014-06-12,-0.8335
2014-06-13,1.2069
2014-06-16,-0.2768
2014-06-17,1.9218
2014-06-18,-0.8171
2014-06-19,0.9294
2014-06-20,-0.9209
2014-06-23,0.0634
2014-06-24,-0.2322
2014-06-25,0.9945
2014-06-26,-0.3352
2014-06-27,0.2943
2014-06-30,0.2934
2014-07-01,1.8391
2014-07-02,-0.7388
2014-07-03,0.8683
2014-07-07,-0.9223
2014-07-08,-1.0343
2014-07-09,-0.1672
2014-07-10,-0.2931
2014-07-11,-0.105
2014-07-14,-0.4204
2014-07-15,-0.3378
2014-07-16,-0.5507
2014-07-17,-2.3429
2014-07-18,1.8538999999999999
2014-07-21,-0.0857
2014-07-22,0.5572
2014-07-23,-0.2771
2014-07-24,1.1541
2014-07-25,-1.0775
2014-07-28,0.7262
2014-07-29,-0.0212
2014-07-30,0.3393
2014-07-31,-2.5999
2014-08-01,0.1953
2014-08-04,1.6677
2014-08-05,0.2343
2014-08-06,0.7439
2014-08-07,-0.0844
2014-08-08,0.8868
2014-08-11,-1.2139
2014-08-12,-0.2119
2014-08-13,1.4437
2014-08-14,0.3558
2014-08-15,-0.0834
2014-08-18,2.2751
2014-08-19,0.716
2014-08-20,-0.8125
2014-08-21,2.1094
2014-08-22,-0.9828
2014-08-25,0.5266
2014-08-26,0.9067
2014-08-27,1.3578000000000001
2014-08-28,-0.591
2014-08-29,-0.2576
2014-09-02,1.4504000000000001
2014-09-03,-0.9597
2014-09-04,-0.3559
2014-09-05,-0.3771
