ticker,LEAF US Equity
2011-06-14,12.8615
2011-06-15,-0.6069
2011-06-16,-0.6106
2011-06-17,-0.4778
2011-06-20,-3.0178
2011-06-21,2.3338
2011-06-22,-3.2481
2011-06-23,-4.1429
2011-06-24,8.7928
2011-06-27,-4.2466
2011-06-28,-0.7153
2011-06-29,-0.1441
2011-06-30,-2.2367
2011-07-01,-2.2878
2011-07-05,0.2266
2011-07-06,-2.11
2011-07-07,-0.5389
2011-07-08,0.5418
2011-07-11,-1.4627
2011-07-12,-5.3125
2011-07-13,0.6601
2011-07-14,-4.1803
2011-07-15,0.941
2011-07-18,-6.6949
2011-07-19,1.0899
2011-07-20,4.133
2011-07-21,1.4668
2011-07-22,1.1905000000000001
2011-07-25,-2.605
2011-07-26,-0.3451
2011-07-27,-7.4459
2011-07-28,-3.3676
2011-07-29,-1.8393000000000002
2011-08-01,-1.7751000000000001
2011-08-02,-4.0161
2011-08-03,-5.0209
2011-08-04,-6.8282
2011-08-05,9.4563
2011-08-08,-9.7192
2011-08-09,7.4163
2011-08-10,-5.902
2011-08-11,7.6923
2011-08-12,0.5495
2011-08-15,3.8251
2011-08-16,-11.2632
2011-08-17,0.7117
2011-08-18,-6.1249
2011-08-19,-9.7867
2011-08-22,8.6231
2011-08-23,8.8348
2011-08-24,0.0
2011-08-25,4.1176
2011-08-26,-3.1638
2011-08-29,2.4504
2011-08-30,1.2528000000000001
2011-08-31,-2.6997
2011-09-01,0.8092
2011-09-02,-3.7843999999999998
2011-09-06,-4.8868
2011-09-07,-0.6266
2011-09-08,-4.2875
2011-09-09,-1.4493
2011-09-12,2.0053
2011-09-13,0.2621
2011-09-14,-0.3922
2011-09-15,0.1312
2011-09-16,8.6501
2011-09-19,-3.6188000000000002
2011-09-20,0.7509
2011-09-21,-1.3665
2011-09-22,0.3778
2011-09-23,-7.2773
2011-09-26,7.3072
2011-09-27,5.1702
2011-09-28,-4.0767
2011-09-29,-0.625
2011-09-30,0.6289
2011-10-03,-9.125
2011-10-04,-2.2008
2011-10-05,9.564
2011-10-06,3.5944000000000003
2011-10-07,-1.7348
2011-10-10,1.8916
2011-10-11,-8.1683
2011-10-12,-4.5822
2011-10-13,-2.4011
2011-10-14,9.5514
2011-10-17,-10.568
2011-10-18,-4.1359
2011-10-19,-13.4052
2011-10-20,0.3559
2011-10-21,8.8652
2011-10-24,5.8632
2011-10-25,-4.7692
2011-10-26,-3.8772
2011-10-27,7.2269
2011-10-28,9.4044
2011-10-31,-0.1433
2011-11-01,3.1564
2011-11-02,5.8414
2011-11-03,-1.3141
2011-11-04,3.3289
2011-11-07,-8.7629
2011-11-08,4.3785
2011-11-09,-6.6306
2011-11-10,1.1594
2011-11-11,-0.8596
2011-11-14,1.0116
2011-11-15,-0.1431
2011-11-16,3.5817
2011-11-17,2.213
2011-11-18,2.8417
2011-11-21,-1.7105000000000001
2011-11-22,-2.9451
2011-11-23,-5.5172
2011-11-25,0.146
2011-11-28,4.0816
2011-11-29,-1.9607999999999999
2011-11-30,1.2857
2011-12-01,5.2186
2011-12-02,5.8981
2011-12-05,2.0253
2011-12-06,-0.3722
2011-12-07,-0.9963
2011-12-08,-0.6289
2011-12-09,-1.6456
2011-12-12,0.9009
2011-12-13,-1.4031
2011-12-14,-1.6818
2011-12-15,-9.3421
2011-12-16,2.3222
2011-12-19,-7.234
2011-12-20,5.0459
2011-12-21,-3.2023
2011-12-22,5.8647
2011-12-23,0.4261
2011-12-27,-0.2829
2011-12-28,-2.9787
2011-12-29,-1.3158
2011-12-30,-1.4815
2012-01-03,11.2782
2012-01-04,1.4865
2012-01-05,-0.6658
2012-01-06,-0.6702
2012-01-09,-2.4291
2012-01-10,-2.213
2012-01-11,-1.9802
2012-01-12,3.6075
2012-01-13,-1.8106
2012-01-17,-0.8511
2012-01-18,3.1474
2012-01-19,-1.9417
2012-01-20,-0.9901
2012-01-23,-0.1429
2012-01-24,0.1431
2012-01-25,-0.5714
2012-01-26,-2.8736
2012-01-27,0.8876
2012-01-30,-1.3195999999999999
2012-01-31,-6.3893
2012-02-01,1.4285999999999999
2012-02-02,1.4085
2012-02-03,-2.0062
2012-02-06,0.4724
2012-02-07,-0.627
2012-02-08,-6.4669
2012-02-09,0.8432
2012-02-10,3.1773
2012-02-13,1.1345
2012-02-14,-3.0449
2012-02-15,3.3058
2012-02-16,-4.96
2012-02-17,30.6397
2012-02-21,-4.3814
2012-02-22,-5.6604
2012-02-23,-0.7143
2012-02-24,-2.1583
2012-02-27,3.9706
2012-02-28,0.8487
2012-02-29,-3.7868
2012-03-01,4.519
2012-03-02,2.7894
2012-03-05,-1.6282
2012-03-06,-0.6897
2012-03-07,1.1111
2012-03-08,2.3352
2012-03-09,0.4027
2012-03-12,-2.9412000000000003
2012-03-13,3.0303
2012-03-14,0.1337
2012-03-15,-1.0681
2012-03-16,0.6748
2012-03-19,-0.6702
2012-03-20,-1.0796000000000001
2012-03-21,-0.2729
2012-03-22,-1.5048
2012-03-23,0.9722
2012-03-26,0.6878
2012-03-27,-0.9563
2012-03-28,0.2759
2012-03-29,0.4127
2012-03-30,-0.6849
2012-04-02,-0.9655
2012-04-03,-1.532
2012-04-04,-0.9901
2012-04-05,-0.5714
2012-04-09,3.3045999999999998
2012-04-10,-9.7357
2012-04-11,7.2419
2012-04-12,4.1667
2012-04-13,-2.3448
2012-04-16,-0.565
2012-04-17,0.8523
2012-04-18,-1.9718
2012-04-19,1.2931
2012-04-20,0.0
2012-04-23,0.4255
2012-04-24,2.1186
2012-04-25,-3.4577999999999998
2012-04-26,0.1433
2012-04-27,3.7196
2012-04-30,14.6207
2012-05-01,3.4898
2012-05-02,-1.7442
2012-05-03,1.7751000000000001
2012-05-04,-2.7907
2012-05-07,-1.3158
2012-05-08,-3.8788
2012-05-09,8.0706
2012-05-10,0.9335
2012-05-11,-2.1965
2012-05-14,-0.1182
2012-05-15,0.1183
2012-05-16,7.4468
2012-05-17,1.1001
2012-05-18,0.1088
2012-05-21,2.6087
2012-05-22,-0.9534
2012-05-23,4.8128
2012-05-24,-1.8367
2012-05-25,0.5198
2012-05-29,-0.9307
2012-05-30,-4.6973
2012-05-31,0.3286
2012-06-01,-1.0917
2012-06-04,-0.5519
2012-06-05,-1.6648
2012-06-06,4.5147
2012-06-07,-0.108
2012-06-08,-0.1081
2012-06-11,-2.4892
2012-06-12,3.2186
2012-06-13,6.6667
2012-06-14,4.0323
2012-06-15,-4.1667
2012-06-18,3.7412
2012-06-19,2.924
2012-06-20,0.4735
2012-06-21,-2.9218
2012-06-22,2.6214
2012-06-25,-0.2838
2012-06-26,4.3643
2012-06-27,0.8182
2012-06-28,1.3526
2012-06-29,-0.3559
2012-07-02,2.5
2012-07-03,-0.2613
2012-07-05,2.1834
2012-07-06,-1.0256
2012-07-09,0.2591
2012-07-10,-4.2205
2012-07-11,-1.0791
2012-07-12,2.3636
2012-07-13,5.0622
2012-07-16,-2.9586
2012-07-17,-1.3066
2012-07-18,-2.2948
2012-07-19,-4.065
2012-07-20,-3.0132
2012-07-23,-0.8738
2012-07-24,0.8815
2012-07-25,1.4563
2012-07-26,2.7751
2012-07-27,2.6071
2012-07-30,-0.4537
2012-07-31,1.3674
2012-08-01,-0.6295
2012-08-02,-3.1673999999999998
2012-08-03,5.1402
2012-08-06,2.1333
2012-08-07,1.2185
2012-08-08,-0.3439
2012-08-09,0.8628
2012-08-10,-2.9939999999999998
2012-08-13,-2.2928
2012-08-14,0.4513
2012-08-15,0.1797
2012-08-16,0.4484
2012-08-17,-2.4107
2012-08-20,-2.0128
2012-08-21,-3.8282
2012-08-22,-0.3883
2012-08-23,-1.3645
2012-08-24,-3.2609
2012-08-27,0.8172
2012-08-28,4.154
2012-08-29,0.3891
2012-08-30,-3.7791
2012-08-31,2.2155
2012-09-04,4.9261
2012-09-05,-5.0704
2012-09-06,0.8902
2012-09-07,-2.549
2012-09-10,-0.4024
2012-09-11,2.3232
2012-09-12,5.4294
2012-09-13,2.5281000000000002
2012-09-14,-0.4566
2012-09-17,1.6514
2012-09-18,-0.2708
2012-09-19,0.543
2012-09-20,0.8101
2012-09-21,1.3393
2012-09-24,0.6167
2012-09-25,-1.3135
2012-09-26,-1.4197
2012-09-27,3.0603
2012-09-28,-5.0655
2012-10-01,0.276
2012-10-02,0.1835
2012-10-03,-1.9231
2012-10-04,0.0934
2012-10-05,-0.4664
2012-10-08,0.656
2012-10-09,-1.6760000000000002
2012-10-10,-1.3258
2012-10-11,0.6718
2012-10-12,-0.3813
2012-10-15,-2.201
2012-10-16,0.0
2012-10-17,-1.4677
2012-10-18,-1.291
2012-10-19,-3.1187
2012-10-22,-0.4154
2012-10-23,-4.171
2012-10-24,2.9379999999999997
2012-10-25,-0.9514
2012-10-26,-2.8815
2012-10-31,-6.2637
2012-11-01,1.6413
2012-11-02,-4.9596
2012-11-05,6.068
2012-11-06,4.6911000000000005
2012-11-07,-4.3716
2012-11-08,-2.0571
2012-11-09,-1.0502
2012-11-12,-0.2358
2012-11-13,-0.9456
2012-11-14,-3.8186
2012-11-15,0.4963
2012-11-16,2.3457
2012-11-19,5.3076
2012-11-20,-6.071
2012-11-21,2.1951
2012-11-23,0.716
2012-11-26,0.8294
2012-11-27,0.235
2012-11-28,5.51
2012-11-29,0.1111
2012-11-30,-1.2209
2012-12-03,3.7079
2012-12-04,-6.5005
2012-12-05,3.1286
2012-12-06,1.6854
2012-12-07,2.2099
2012-12-10,-0.5405
2012-12-11,-1.087
2012-12-12,0.0
2012-12-13,-0.2198
2012-12-14,1.3216
2012-12-17,3.1522
2012-12-18,2.1075
2012-12-19,-0.2064
2012-12-20,0.3102
2012-12-21,-1.134
2012-12-24,-0.2086
2012-12-26,1.0449
2012-12-27,0.0
2012-12-28,-1.9647999999999999
2012-12-31,-2.0042
2013-01-02,4.6286000000000005
2013-01-03,-0.6173
2013-01-04,-0.5176
2013-01-07,-1.2487
2013-01-08,-1.8967
2013-01-09,0.5371
2013-01-10,0.3205
2013-01-11,-0.5325
2013-01-14,-1.4989
2013-01-15,-2.9348
2013-01-16,-0.4479
2013-01-17,0.225
2013-01-18,1.2346
2013-01-22,0.9978
2013-01-23,-1.7563
2013-01-24,-0.3352
2013-01-25,0.5605
2013-01-28,-5.7971
2013-01-29,0.1183
2013-01-30,-2.1277
2013-01-31,2.0531
2013-02-01,0.4734
2013-02-04,-2.5913
2013-02-05,1.451
2013-02-06,1.3111
2013-02-07,-0.2353
2013-02-08,0.7075
2013-02-11,-0.3513
2013-02-12,-2.4677
2013-02-13,-3.8554
2013-02-14,0.6266
2013-02-15,-1.4944
2013-02-19,-0.885
2013-02-20,5.9949
2013-02-21,-4.8135
2013-02-22,-2.2756
2013-02-25,2.7167
2013-02-26,-1.1335
2013-02-27,2.8025
2013-02-28,0.3717
2013-03-01,-1.4815
2013-03-04,-0.7519
2013-03-05,-1.0101
2013-03-06,0.2551
2013-03-07,2.0356
2013-03-08,2.1197
2013-03-11,-0.3663
2013-03-12,-0.1225
2013-03-13,0.9816
2013-03-14,5.1033
2013-03-15,-0.2312
2013-03-18,0.927
2013-03-19,-0.2296
2013-03-20,3.2221
2013-03-21,-1.8952
2013-03-22,-0.7955
2013-03-25,-2.291
2013-03-26,-0.1172
2013-03-27,1.2911000000000001
2013-03-28,0.0
2013-04-01,-1.854
2013-04-02,-1.771
2013-04-03,-1.2019
2013-04-04,0.4866
2013-04-05,0.4843
2013-04-08,-1.2048
2013-04-09,0.3659
2013-04-10,3.4022
2013-04-11,-0.1175
2013-04-12,-0.3529
2013-04-15,-4.4864
2013-04-16,2.225
2013-04-17,-0.7255
2013-04-18,-0.8526
2013-04-19,0.2457
2013-04-22,-0.4902
2013-04-23,3.202
2013-04-24,1.9093
2013-04-25,0.0
2013-04-26,0.7026
2013-04-29,1.0465
2013-04-30,-0.3452
2013-05-01,-4.7344
2013-05-02,0.4848
2013-05-03,1.0856
2013-05-06,0.5967
2013-05-07,1.7793999999999999
2013-05-08,3.1469
2013-05-09,0.791
2013-05-10,5.7175
2013-05-13,0.3181
2013-05-14,0.5285
2013-05-15,-3.1546
2013-05-16,1.6287
2013-05-17,1.7094
2013-05-20,-1.5756000000000001
2013-05-21,-0.5336
2013-05-22,-2.8970000000000002
2013-05-23,0.7735
2013-05-24,-0.4386
2013-05-28,-0.1101
2013-05-29,-2.7563
2013-05-30,0.0
2013-05-31,-2.8345000000000002
2013-06-03,0.4667
2013-06-04,-2.0906
2013-06-05,-2.9656000000000002
2013-06-06,0.0
2013-06-07,0.2445
2013-06-10,-0.4878
2013-06-11,0.3676
2013-06-12,-0.6105
2013-06-13,0.9828
2013-06-14,0.2433
2013-06-17,1.2136
2013-06-18,2.518
2013-06-19,-1.4035
2013-06-20,-2.2539
2013-06-21,0.8495
2013-06-24,-1.6846999999999999
2013-06-25,-20.4406
2013-06-26,-4.6154
2013-06-27,-0.9677
2013-06-28,-2.2801
2013-07-01,2.6667
2013-07-02,1.2987
2013-07-03,-0.8013
2013-07-05,2.1002
2013-07-08,2.8481
2013-07-09,1.3846
2013-07-10,0.1517
2013-07-11,0.1515
2013-07-12,2.4206
2013-07-15,0.4431
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.4412
2013-07-19,1.3176999999999999
2013-07-22,0.8671
2013-07-23,0.2865
2013-07-24,-1.1429
2013-07-25,-1.7341
2013-07-26,-0.4412
2013-07-29,-1.1817
2013-07-30,0.1495
2013-07-31,-2.3881
2013-08-01,2.2936
2013-08-02,-0.299
2013-08-05,1.9489999999999998
2013-08-06,-0.8824
2013-08-07,-1.6320000000000001
2013-08-08,-2.5641
2013-08-09,-1.8576000000000001
2013-08-12,2.0505
2013-08-13,0.9274
2013-08-14,-1.072
2013-08-15,0.4644
2013-08-16,-0.4622
2013-08-19,-0.3096
2013-08-20,1.2422
2013-08-21,-0.7669
2013-08-22,1.2365
2013-08-23,0.458
2013-08-26,1.9757
2013-08-27,-0.4471
2013-08-28,-0.4491
2013-08-29,1.0526
2013-08-30,-3.5714
2013-09-03,-4.9383
2013-09-04,2.4351
2013-09-05,2.5357
2013-09-06,0.6182
2013-09-09,1.6897
2013-09-10,-0.4532
2013-09-11,-1.8209
2013-09-12,0.1546
2013-09-13,2.7778
2013-09-16,-1.2012
2013-09-17,0.152
2013-09-18,0.1517
2013-09-19,0.0
2013-09-20,-1.8182
2013-09-23,0.6173
2013-09-24,0.3067
2013-09-25,-1.8349
2013-09-26,-0.3115
2013-09-27,-2.0313
2013-09-30,0.7974
2013-10-01,0.7911
2013-10-02,0.314
2013-10-03,-1.4085
2013-10-04,0.6349
2013-10-07,-2.2082
2013-10-08,-4.3548
2013-10-09,-2.8668
2013-10-10,1.0417
2013-10-11,0.5155
2013-10-14,0.0
2013-10-15,-8.7179
2013-10-16,-7.1161
2013-10-17,1.8145
2013-10-18,2.9703
2013-10-21,-1.3462
2013-10-22,-3.1189
2013-10-23,3.8228999999999997
2013-10-24,-1.3566
2013-10-25,-2.5540000000000003
2013-10-28,1.6129
2013-10-29,0.0
2013-10-30,-3.1746
2013-10-31,-2.0492
2013-11-01,4.1841
2013-11-04,1.6064
2013-11-05,0.7905
2013-11-06,2.3529
2013-11-07,2.8736
2013-11-08,-3.9106
2013-11-11,-3.1008
2013-11-12,3.0
2013-11-13,-4.8544
2013-11-14,6.9388
2013-11-15,0.9542
2013-11-18,4.9149
2013-11-19,-4.1441
2013-11-20,-1.5038
2013-11-21,0.0
2013-11-22,1.145
2013-11-25,-3.0189
2013-11-26,1.5564
2013-11-27,4.4061
2013-11-29,1.1009
2013-12-02,-5.2632
2013-12-03,0.0
2013-12-04,0.7663
2013-12-05,2.0913
2013-12-06,0.5587
2013-12-09,0.5556
2013-12-10,-1.105
2013-12-11,9.311
2013-12-12,-9.1993
2013-12-13,0.0
2013-12-16,3.3771
2013-12-17,-0.1815
2013-12-18,-2.1818
2013-12-19,5.948
2013-12-20,3.1579
2013-12-23,-3.0612
2013-12-24,0.0
2013-12-26,-2.807
2013-12-27,4.6931
2013-12-30,-2.069
2013-12-31,1.5845
2014-01-02,-2.5997
2014-01-03,1.2456
2014-01-06,-1.5817
2014-01-07,0.0
2014-01-08,-1.7856999999999998
2014-01-09,-1.6364
2014-01-10,1.1091
2014-01-13,-1.2797
2014-01-14,-1.1111
2014-01-15,0.7491
2014-01-16,2.0446
2014-01-17,-0.7286
2014-01-21,2.3853
2014-01-22,1.0753
2014-01-23,-0.1773
2014-01-24,2.8419
2014-01-27,-1.5544
2014-01-28,5.0877
2014-01-29,-2.3372
2014-01-30,0.6838
2014-01-31,-2.0374
2014-02-03,-2.9463
2014-02-04,0.8929
2014-02-05,-1.9468999999999999
2014-02-06,1.9856
2014-02-07,0.177
2014-02-10,-1.4134
2014-02-11,-0.3584
2014-02-12,-0.1799
2014-02-13,2.3423
2014-02-14,-1.4085
2014-02-18,1.0714
2014-02-19,-0.53
2014-02-20,-0.1776
2014-02-21,-0.5338
2014-02-24,0.1789
2014-02-25,-0.8929
2014-02-26,-7.9279
2014-02-27,-2.7397
2014-02-28,-2.4145
2014-03-03,-2.8866
2014-03-04,3.3970000000000002
2014-03-05,-2.2587
2014-03-06,0.4202
2014-03-07,-1.046
2014-03-10,-0.4228
2014-03-11,-0.4246
2014-03-12,-1.4925
2014-03-13,0.4329
2014-03-14,-1.7241
2014-03-17,2.4123
2014-03-18,4.0685
2014-03-19,-0.823
2014-03-20,-0.4149
2014-03-21,0.0
2014-03-24,1.875
2014-03-25,-2.045
2014-03-26,-2.5052
2014-03-27,-2.9979
2014-03-28,5.9603
2014-03-31,1.0417
2014-04-01,5.9794
2014-04-02,1.9455
2014-04-03,-5.1527
2014-04-04,-5.0302
2014-04-07,-1.0593
2014-04-08,0.2141
2014-04-09,0.4274
2014-04-10,-4.4681
2014-04-11,-2.0045
2014-04-14,-0.2273
2014-04-15,-2.0501
2014-04-16,-0.4651
2014-04-17,0.2336
2014-04-21,-2.0979
2014-04-22,2.3810000000000002
2014-04-23,-0.9302
2014-04-24,-1.4085
2014-04-25,-0.9524
2014-04-28,-0.2404
2014-04-29,0.241
2014-04-30,0.0
2014-05-01,-2.1635
2014-05-02,0.2457
2014-05-05,1.2255
2014-05-06,0.0
2014-05-07,-0.2421
2014-05-08,-0.9709
2014-05-09,-9.0686
2014-05-12,1.0782
2014-05-13,4.8
2014-05-14,-0.7634
2014-05-15,1.0256
2014-05-16,-2.7919
2014-05-19,2.3499
2014-05-20,1.5306
2014-05-21,2.7638
2014-05-22,3.912
2014-05-23,2.3529
2014-05-27,2.7586
2014-05-28,2.2371
2014-05-29,2.407
2014-05-30,-1.7094
2014-06-02,-4.7826
2014-06-03,2.2831
2014-06-04,-1.1161
2014-06-05,2.7088
2014-06-06,0.6593
2014-06-09,2.1834
2014-06-10,0.2137
2014-06-11,0.6397
2014-06-12,-1.2711999999999999
2014-06-13,1.2876
2014-06-16,0.4237
2014-06-17,0.4219
2014-06-18,0.6303
2014-06-19,-1.0438
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,-0.211
2014-06-25,-0.8457
2014-06-26,-1.919
2014-06-27,4.7826
2014-06-30,0.0
2014-07-01,-0.4149
2014-07-02,-1.6667
2014-07-03,2.1186
2014-07-07,-3.112
2014-07-08,-2.7837
2014-07-09,0.6608
2014-07-10,-1.5316999999999998
2014-07-11,0.6667
2014-07-14,-2.4283
2014-07-15,1.1312
2014-07-16,9.8434
2014-07-17,-3.2587
2014-07-18,4.2105
2014-07-21,1.0101
2014-07-22,1.0
2014-07-23,-0.7921
2014-07-24,0.1996
2014-07-25,2.1912
2014-07-28,1.3645
2014-07-29,1.9231
2014-07-30,1.8868
2014-07-31,0.5556
2014-08-01,-3.3149
2014-08-04,-7.1028
2014-08-05,11.67
2014-08-06,-1.4414
2014-08-07,-2.925
2014-08-08,-8.0038
2014-08-11,-8.1883
2014-08-12,1.6722000000000001
2014-08-13,-0.8772
2014-08-14,-0.3319
2014-08-15,0.444
2014-08-18,0.663
2014-08-19,0.2195
2014-08-20,1.862
2014-08-21,-0.7527
2014-08-22,2.3835
2014-08-25,-2.4339
2014-08-26,-3.2538
2014-08-27,4.0359
2014-08-28,-1.8319
2014-08-29,-1.3172
2014-09-02,0.2225
2014-09-03,-2.1088
2014-09-04,1.1338
2014-09-05,-0.3363
2014-09-08,4.2745
2014-09-09,-0.7551
2014-09-10,2.6087
2014-09-11,1.6949
2014-09-12,4.7917
2014-09-15,-2.7833
2014-09-16,2.3517
2014-09-17,3.4965
2014-09-18,-4.1506
2014-09-19,-2.719
2014-09-22,-1.8634
2014-09-23,-1.1602999999999999
2014-09-24,-1.4941
2014-09-25,-2.0585
2014-09-26,2.5442
2014-09-29,-2.6969
2014-09-30,-1.8847
2014-10-01,-0.226
2014-10-02,-1.5855000000000001
2014-10-03,1.9563000000000001
2014-10-06,-2.8217
2014-10-07,-3.252
2014-10-08,1.0804
2014-10-09,-5.4632
2014-10-10,-5.402
2014-10-13,-5.8433
2014-10-14,-1.1283
2014-10-15,8.9872
2014-10-16,0.7853
2014-10-17,-7.7922
2014-10-20,1.5493000000000001
2014-10-21,0.1387
2014-10-22,-1.5234999999999999
2014-10-23,1.5471
2014-10-24,-2.2161
2014-10-27,-2.5496
2014-10-28,1.0174
2014-10-29,-1.0072
2014-10-30,1.1628
2014-10-31,1.1494
2014-11-03,-2.8409
2014-11-04,0.5848
2014-11-05,-0.2907
2014-11-06,-0.4373
2014-11-07,2.0498
2014-11-10,2.2956
2014-11-11,-16.8303
2014-11-12,-3.8786
2014-11-13,-6.3158
2014-11-14,5.8052
2014-11-17,0.531
2014-11-18,-0.5282
2014-11-19,-1.2389000000000001
2014-11-20,-0.8961
2014-11-21,2.5316
2014-11-24,2.6455
2014-11-25,-2.7491
2014-11-26,1.2367
2014-11-28,-2.6178
2014-12-01,-5.3763
2014-12-02,2.8409
2014-12-03,7.3665
2014-12-04,-0.8576
2014-12-05,2.0761
2014-12-08,6.1017
2014-12-09,3.0351
2014-12-10,-4.186
2014-12-11,1.2945
2014-12-12,1.4377
2014-12-15,0.1575
2014-12-16,-2.044
2014-12-17,0.8026
2014-12-18,-5.2548
2014-12-19,7.395
2014-12-22,-6.5728
2014-12-23,1.34
2014-12-24,-1.4876
2014-12-26,-0.3356
2014-12-29,3.7037
2014-12-30,-3.0844
2014-12-31,2.5126
2015-01-02,-7.0261
2015-01-05,-3.6907
2015-01-06,-3.1022
2015-01-07,-0.3766
2015-01-08,-4.5369
2015-01-09,-1.3860999999999999
2015-01-12,-1.4056
2015-01-13,-0.611
2015-01-14,-4.7131
2015-01-15,-4.3011
2015-01-16,0.4494
2015-01-20,-3.5794
2015-01-21,-0.232
2015-01-22,7.907
2015-01-23,-3.2328
2015-01-26,-1.3363
2015-01-27,-3.8375
2015-01-28,-1.8779
2015-01-29,0.0
2015-01-30,-3.11
2015-02-02,5.679
2015-02-03,6.5421
2015-02-04,-0.2193
2015-02-05,-2.1978
2015-02-06,2.9213
2015-02-09,4.1485
2015-02-10,1.0482
2015-02-11,3.9419
2015-02-12,0.3992
2015-02-13,1.9881
2015-02-17,0.5848
2015-02-18,0.3876
2015-02-19,-0.3861
2015-02-20,-0.5814
2015-02-23,-3.7037
2015-02-24,-0.4049
2015-02-25,0.813
2015-02-26,2.0161
2015-02-27,-2.5692
2015-03-02,3.6511
2015-03-03,-2.544
2015-03-04,2.4096
2015-03-05,2.9412000000000003
2015-03-06,13.3333
2015-03-09,-0.8403
2015-03-10,3.3898
2015-03-11,0.6557
2015-03-12,-0.8143
2015-03-13,-4.4335
2015-03-16,-1.3746
2015-03-17,-0.8711
2015-03-18,4.3937
2015-03-19,-0.3367
2015-03-20,-4.3919
2015-03-23,2.8269
2015-03-24,0.1718
2015-03-25,-1.5436999999999999
2015-03-26,1.0453
2015-03-27,3.2759
2015-03-30,-1.8364
2015-03-31,-2.7211
2015-04-01,0.5245
2015-04-02,-2.087
2015-04-06,2.6643
2015-04-07,-1.5571000000000002
2015-04-08,2.6362
2015-04-09,-2.911
2015-04-10,0.1764
2015-04-13,0.8803
2015-04-14,1.2216
2015-04-15,0.1724
2015-04-16,6.3683
2015-04-17,-1.9417
2015-04-20,5.4455
2015-04-21,1.7214
2015-04-22,1.5385
2015-04-23,1.2121
2015-04-24,-1.9461
2015-04-27,-1.0687
2015-04-28,4.6296
2015-04-29,-1.7699
2015-04-30,-3.7538
2015-05-01,0.468
2015-05-04,0.9317
2015-05-05,-4.0
2015-05-06,-0.4808
2015-05-07,-12.8824
2015-05-08,-2.5878
2015-05-11,-3.2258
2015-05-12,1.3725
2015-05-13,0.3868
2015-05-14,-1.7341
2015-05-15,4.7059
2015-05-18,-2.809
2015-05-19,0.3854
2015-05-20,0.3839
2015-05-21,1.1472
2015-05-22,-2.2684
2015-05-26,-0.3868
2015-05-27,1.165
2015-05-28,4.0307
2015-05-29,3.321
2015-06-01,-3.5714
2015-06-02,5.5556
2015-06-03,4.9123
2015-06-04,-1.8395000000000001
2015-06-05,2.2147
2015-06-08,-3.5
2015-06-09,1.0363
2015-06-10,0.6838
2015-06-11,2.2071
2015-06-12,1.9933999999999998
2015-06-15,1.1401
2015-06-16,-1.7713
