ticker,TTEC US Equity
2000-05-22,3.3195
2000-05-23,0.0
2000-05-24,-3.6145
2000-05-25,1.4583
2000-05-26,-1.0267
2000-05-30,6.2241
2000-05-31,2.3438
2000-06-01,4.1985
2000-06-02,0.7326
2000-06-05,-4.9091000000000005
2000-06-06,-9.7514
2000-06-07,4.8729
2000-06-08,-2.6263
2000-06-09,-2.0747
2000-06-12,-4.8729
2000-06-13,11.804
2000-06-14,-2.7888
2000-06-15,-2.2541
2000-06-16,6.9182
2000-06-19,0.3922
2000-06-20,1.3672
2000-06-21,-1.3487
2000-06-22,-5.8594
2000-06-23,5.6017
2000-06-26,0.3929
2000-06-27,-4.6967
2000-06-28,-3.4908
2000-06-29,-2.5532
2000-06-30,8.5153
2000-07-03,-6.6398
2000-07-05,2.5862
2000-07-06,12.1849
2000-07-07,7.6779
2000-07-10,-15.3043
2000-07-11,5.7495
2000-07-12,0.7767
2000-07-13,8.863199999999999
2000-07-14,-4.6018
2000-07-17,-0.9276
2000-07-18,-2.2472
2000-07-19,0.9579
2000-07-20,5.5028
2000-07-21,-1.4388
2000-07-24,-0.7299
2000-07-25,-3.9981999999999998
2000-07-26,0.3351
2000-07-27,1.9083999999999999
2000-07-28,-1.1236
2000-07-31,-6.0606
2000-08-01,-0.4032
2000-08-02,5.8704
2000-08-03,-10.5163
2000-08-04,-3.8462
2000-08-07,-0.4444
2000-08-08,6.0268
2000-08-09,-10.3158
2000-08-10,0.4695
2000-08-11,-4.4393
2000-08-14,1.7115
2000-08-15,7.6923
2000-08-16,5.8036
2000-08-17,1.6878
2000-08-18,-0.8299
2000-08-21,-0.8368
2000-08-22,-1.6878
2000-08-23,4.5064
2000-08-24,1.8479999999999999
2000-08-25,3.629
2000-08-28,-3.1128
2000-08-29,6.2249
2000-08-30,-1.5123
2000-08-31,0.1919
2000-09-01,0.0
2000-09-05,1.7241
2000-09-06,-2.2599
2000-09-07,2.3121
2000-09-08,-1.6949
2000-09-11,1.7241
2000-09-12,8.4746
2000-09-13,-2.0833
2000-09-14,4.4326
2000-09-15,-2.2071
2000-09-18,0.0
2000-09-19,5.2083
2000-09-20,-2.1452
2000-09-21,-3.3727
2000-09-22,-0.349
2000-09-25,0.5254
2000-09-26,-3.1359
2000-09-27,-28.0576
2000-09-28,7.25
2000-09-29,-7.6923
2000-10-02,-0.5051
2000-10-03,-3.5533
2000-10-04,5.2632
2000-10-05,8.0
2000-10-06,-6.0185
2000-10-09,-0.9852
2000-10-10,3.7313
2000-10-11,-1.4388
2000-10-12,-0.7299
2000-10-13,7.8431
2000-10-16,7.9545
2000-10-17,-9.473700000000001
2000-10-18,3.0233
2000-10-19,4.9661
2000-10-20,2.5806
2000-10-23,-1.4675
2000-10-24,-5.5319
2000-10-25,1.3514
2000-10-26,-0.4444
2000-10-27,3.5714
2000-10-30,-3.7177
2000-10-31,-0.6156
2000-11-01,0.2252
2000-11-02,-0.2247
2000-11-03,-4.5045
2000-11-06,4.0094
2000-11-07,4.3084
2000-11-08,-0.8696
2000-11-09,1.7544
2000-11-10,-3.4483
2000-11-13,-2.6786
2000-11-14,-0.9174
2000-11-15,0.0
2000-11-16,-3.9352
2000-11-17,0.241
2000-11-20,-0.8413
2000-11-21,-3.5152
2000-11-22,-2.0101
2000-11-24,-1.7949000000000002
2000-11-27,-1.0444
2000-11-28,-15.8311
2000-11-29,-4.7022
2000-11-30,0.3289
2000-12-01,9.8361
2000-12-04,-2.3881
2000-12-05,9.4801
2000-12-06,-3.6313
2000-12-07,0.0
2000-12-08,6.3768
2000-12-11,4.3597
2000-12-12,-9.1384
2000-12-13,-6.8966
2000-12-14,-4.6296
2000-12-15,-3.2362
2000-12-18,2.3411
2000-12-19,-5.2288
2000-12-20,-8.6207
2000-12-21,2.6414999999999997
2000-12-22,3.3088
2000-12-26,0.7117
2000-12-27,3.8869
2000-12-28,-1.0204
2000-12-29,1.0309
2001-01-02,-2.7211
2001-01-03,5.5944
2001-01-04,11.9205
2001-01-05,-7.9882
2001-01-08,-2.5723000000000003
2001-01-09,-16.8317
2001-01-10,11.5079
2001-01-11,4.9822
2001-01-12,1.6949
2001-01-16,2.0
2001-01-17,-2.9412000000000003
2001-01-18,1.3468
2001-01-19,-17.2757
2001-01-22,-0.8032
2001-01-23,-0.8097
2001-01-24,4.898
2001-01-25,0.3891
2001-01-26,0.0
2001-01-29,6.5891
2001-01-30,-1.4545
2001-01-31,0.369
2001-02-01,0.0
2001-02-02,-0.3676
2001-02-05,-1.845
2001-02-06,0.6579
2001-02-07,-4.7619
2001-02-08,1.5686
2001-02-09,7.7219999999999995
2001-02-12,-0.7168
2001-02-13,-2.1661
2001-02-14,-3.69
2001-02-15,4.9808
2001-02-16,-1.4599
2001-02-20,-1.8519
2001-02-21,-4.5283
2001-02-22,-3.9526
2001-02-23,1.2346
2001-02-26,5.6911000000000005
2001-02-27,-2.3077
2001-02-28,-2.3622
2001-03-01,-5.4435
2001-03-02,2.3454
2001-03-05,-3.75
2001-03-06,5.1948
2001-03-07,-2.4691
2001-03-08,1.2658
2001-03-09,-3.3333
2001-03-12,-3.4483
2001-03-13,0.4464
2001-03-14,0.4444
2001-03-15,-35.8407
2001-03-16,-0.3448
2001-03-19,-1.7301
2001-03-20,-2.8169
2001-03-21,-5.0725
2001-03-22,3.8167999999999997
2001-03-23,0.0
2001-03-26,0.0
2001-03-27,-5.3309
2001-03-28,-5.2427
2001-03-29,-1.6393
2001-03-30,5.0
2001-04-02,0.3968
2001-04-03,-7.5099
2001-04-04,-3.4188
2001-04-05,6.1947
2001-04-06,-6.6667
2001-04-09,-0.1429
2001-04-10,6.5808
2001-04-11,8.0537
2001-04-12,-1.6149
2001-04-16,0.7576
2001-04-17,-6.1404
2001-04-18,0.1335
2001-04-19,-3.4667
2001-04-20,-4.4199
2001-04-23,1.1561
2001-04-24,-4.2857
2001-04-25,0.8955
2001-04-26,1.6272
2001-04-27,2.0378
2001-04-30,-2.7104
2001-05-01,2.6393
2001-05-02,0.0
2001-05-03,0.8571
2001-05-04,2.5496
2001-05-07,2.3481
2001-05-08,4.0486
2001-05-09,-2.4643
2001-05-10,2.2606
2001-05-11,-1.1703999999999999
2001-05-14,1.3158
2001-05-15,0.0
2001-05-16,7.1429
2001-05-17,8.6061
2001-05-18,0.4464
2001-05-21,6.1111
2001-05-22,0.8377
2001-05-23,0.3115
2001-05-24,-2.4845
2001-05-25,-0.4246
2001-05-29,-2.9851
2001-05-30,-1.0989
2001-05-31,1.2222
2001-06-01,3.1833
2001-06-04,-0.7447
2001-06-05,-0.4287
2001-06-06,-1.9376
2001-06-07,0.2195
2001-06-08,4.6002
2001-06-11,-2.199
2001-06-12,-3.4261
2001-06-13,0.2217
2001-06-14,-4.8673
2001-06-15,-2.907
2001-06-18,-4.1916
2001-06-19,2.5
2001-06-20,0.0
2001-06-21,1.2195
2001-06-22,4.0964
2001-06-25,0.463
2001-06-26,-1.9585
2001-06-27,2.3502
2001-06-28,-0.8037
2001-06-29,4.0509
2001-07-02,-0.8899
2001-07-03,-1.908
2001-07-05,0.0
2001-07-06,0.1144
2001-07-09,-0.5714
2001-07-10,-3.5632
2001-07-11,-3.4565
2001-07-12,3.7037
2001-07-13,-2.1429
2001-07-16,-0.2433
2001-07-17,-1.8293
2001-07-18,-5.0932
2001-07-19,0.5236
2001-07-20,0.0
2001-07-23,-1.8229
2001-07-24,-1.8568
2001-07-25,-0.6757
2001-07-26,2.8571
2001-07-27,0.3968
2001-07-30,2.635
2001-07-31,2.6958
2001-08-01,-1.875
2001-08-02,-1.9108
2001-08-03,3.8961
2001-08-06,-3.125
2001-08-07,2.9677
2001-08-08,1.7544
2001-08-09,-1.9704000000000002
2001-08-10,0.8794
2001-08-13,0.3736
2001-08-14,-0.7444
2001-08-15,0.375
2001-08-16,-5.9776
2001-08-17,-1.3204
2001-08-20,1.338
2001-08-21,-0.6623
2001-08-22,0.4
2001-08-23,-2.3904
2001-08-24,2.585
2001-08-27,4.7745
2001-08-28,-0.6329
2001-08-29,0.1274
2001-08-30,2.0356
2001-08-31,2.1197
2001-09-04,0.1221
2001-09-05,-1.0976
2001-09-06,-3.4525
2001-09-07,-2.4266
2001-09-10,-0.5236
2001-09-17,-6.7105
2001-09-18,0.8463
2001-09-19,-3.6364
2001-09-20,-10.0145
2001-09-21,-8.871
2001-09-24,7.9646
2001-09-25,-0.8197
2001-09-26,-1.9835
2001-09-27,6.914
2001-09-28,23.1861
2001-10-01,-10.6274
2001-10-02,0.4298
2001-10-03,2.2824999999999998
2001-10-04,7.5314
2001-10-05,-1.9455
2001-10-08,0.3968
2001-10-09,2.7668
2001-10-10,1.0256
2001-10-11,-2.9188
2001-10-12,1.3072
2001-10-15,1.1613
2001-10-16,-2.4234999999999998
2001-10-17,0.2614
2001-10-18,-2.7379
2001-10-19,5.496
2001-10-22,2.1601
2001-10-23,-1.6169
2001-10-24,-0.3793
2001-10-25,1.2690000000000001
2001-10-26,0.1253
2001-10-29,-0.5006
2001-10-30,-2.5157
2001-10-31,4.2581
2001-11-01,-0.8663
2001-11-02,-0.1248
2001-11-05,0.5
2001-11-06,0.3731
2001-11-07,5.5762
2001-11-08,3.4038
2001-11-09,-1.3620999999999999
2001-11-12,1.2658
2001-11-13,1.3636
2001-11-14,9.417
2001-11-15,-2.8689
2001-11-16,1.3713
2001-11-19,3.8502
2001-11-20,-4.3086
2001-11-21,0.2094
2001-11-23,0.9404
2001-11-26,1.0352
2001-11-27,1.9466999999999999
2001-11-28,-0.1005
2001-11-29,21.2274
2001-11-30,1.6598000000000002
2001-12-03,3.9184
2001-12-04,4.3991
2001-12-05,3.0098
2001-12-06,0.9496
2001-12-07,2.3878
2001-12-10,-8.9046
2001-12-11,1.9395
2001-12-12,-1.1416
2001-12-13,-3.6182
2001-12-14,3.8339
2001-12-17,0.7692
2001-12-18,4.9618
2001-12-19,1.8909
2001-12-20,-3.0692
2001-12-21,-1.9882
2001-12-24,1.5777999999999999
2001-12-26,3.5503
2001-12-27,2.6429
2001-12-28,0.7655
2001-12-31,-1.0359
2002-01-02,-2.4424
2002-01-03,-1.1445
2002-01-04,-0.5065
2002-01-07,-5.7455
2002-01-08,-2.5463
2002-01-09,6.0966
2002-01-10,4.4030000000000005
2002-01-11,-7.0765
2002-01-14,0.7692
2002-01-15,1.2214
2002-01-16,2.187
2002-01-17,6.9373000000000005
2002-01-18,4.0718
2002-01-22,0.7958
2002-01-23,-0.9877
2002-01-24,1.3961999999999999
2002-01-25,-0.6553
2002-01-28,3.3641
2002-01-29,-2.6165000000000003
2002-01-30,0.983
2002-01-31,0.6489
2002-02-01,1.1605
2002-02-04,-3.7603999999999997
2002-02-05,0.0662
2002-02-06,-6.0887
2002-02-07,4.0169
2002-02-08,2.5745
2002-02-11,-1.321
2002-02-12,-1.004
2002-02-13,0.0676
2002-02-14,-12.027
2002-02-15,-16.129
2002-02-19,0.0916
2002-02-20,3.7511
2002-02-21,-1.7637
2002-02-22,4.0395
2002-02-25,2.0708
2002-02-26,2.1133
2002-02-27,0.0
2002-02-28,-3.7252
2002-03-01,1.8917000000000002
2002-03-04,2.1097
2002-03-05,-0.8264
2002-03-06,0.8333
2002-03-07,7.0248
2002-03-08,0.2317
2002-03-11,0.7704
2002-03-12,0.5352
2002-03-13,-0.6844
2002-03-14,-2.9862
2002-03-15,-1.7364000000000002
2002-03-18,-0.4819
2002-03-19,-0.2421
2002-03-20,-3.0744
2002-03-21,-0.9182
2002-03-22,-0.8425
2002-03-25,7.825
2002-03-26,1.8832
2002-03-27,-1.3148
2002-03-28,5.2508
2002-04-01,-4.2442
2002-04-02,-0.2333
2002-04-03,-0.3897
2002-04-04,0.5477
2002-04-05,1.8677000000000001
2002-04-08,-0.382
2002-04-09,0.5368
2002-04-10,1.2204
2002-04-11,-0.5275
2002-04-12,4.5455
2002-04-15,-0.5797
2002-04-16,3.3528000000000002
2002-04-17,-0.141
2002-04-18,-2.613
2002-04-19,-2.8281
2002-04-22,-4.3955
2002-04-23,1.4753
2002-04-24,-5.6154
2002-04-25,3.749
2002-04-26,-2.0424
2002-04-29,-1.7642
2002-04-30,0.0
2002-05-01,0.4082
2002-05-02,0.0
2002-05-03,-0.2439
2002-05-06,-0.978
2002-05-07,1.2346
2002-05-08,0.813
2002-05-09,-1.2097
2002-05-10,-1.0531
2002-05-13,1.8893
2002-05-14,4.0486
2002-05-15,-1.5564
2002-05-16,-0.3953
2002-05-17,-1.0317
2002-05-20,-2.085
2002-05-21,1.638
2002-05-22,-0.3223
2002-05-23,-0.5659
2002-05-24,-0.4797
2002-05-28,0.482
2002-05-29,-0.3252
2002-05-30,-0.3263
2002-05-31,-2.8642
2002-06-03,-9.604
2002-06-04,2.4231
2002-06-05,2.8207
2002-06-06,-5.8407
2002-06-07,-1.7856999999999998
2002-06-10,-2.201
2002-06-11,-4.5988
2002-06-12,1.8462
2002-06-13,-1.3092
2002-06-14,2.1429
2002-06-17,0.0
2002-06-18,0.0
2002-06-19,-1.5984
2002-06-20,0.0
2002-06-21,-6.0914
2002-06-24,2.2702999999999998
2002-06-25,0.74
2002-06-26,-0.3148
2002-06-27,1.3684
2002-06-28,-0.9346
2002-07-01,-3.3543
2002-07-02,-6.7245
2002-07-03,-6.3953
2002-07-05,5.2174
2002-07-08,-3.8961
2002-07-09,-0.4914
2002-07-10,0.1235
2002-07-11,-3.5758
2002-07-12,-1.2788
2002-07-15,2.9793
2002-07-16,0.7547
2002-07-17,0.8864
2002-07-18,-4.591
2002-07-19,-6.096
2002-07-22,0.8287
2002-07-23,0.411
2002-07-24,10.6412
2002-07-25,-7.5216
2002-07-26,-20.0
2002-07-29,6.6667
2002-07-30,-4.5313
2002-07-31,-7.2013
2002-08-01,5.6437
2002-08-02,-9.6828
2002-08-05,-1.1091
2002-08-06,10.0935
2002-08-07,-0.3735
2002-08-08,1.0566
2002-08-09,-2.6981
2002-08-12,6.9324
2002-08-13,-6.8071
2002-08-14,6.9565
2002-08-15,2.7641999999999998
2002-08-16,1.4241
2002-08-19,-0.6552
2002-08-20,-2.6382
2002-08-21,3.2258
2002-08-22,0.0
2002-08-23,-0.4688
2002-08-26,0.471
2002-08-27,-4.5313
2002-08-28,0.491
2002-08-29,3.7459
2002-08-30,-1.0989
2002-09-03,-2.8571
2002-09-04,3.7582
2002-09-05,0.1575
2002-09-06,0.0
2002-09-09,-0.7862
2002-09-10,0.9509
2002-09-11,-1.0989
2002-09-12,4.7619
2002-09-13,-3.3333
2002-09-16,1.0972
2002-09-17,-1.3953
2002-09-18,-2.673
2002-09-19,-4.5234
2002-09-20,4.5685
2002-09-23,-3.7217000000000002
2002-09-24,-0.6723
2002-09-25,5.753
2002-09-26,3.2
2002-09-27,-5.4264
2002-09-30,2.459
2002-10-01,0.48
2002-10-02,-4.2994
2002-10-03,2.995
2002-10-04,3.5541
2002-10-07,-2.4961
2002-10-08,1.6
2002-10-09,-5.9843
2002-10-10,1.8425
2002-10-11,0.6579
2002-10-14,3.4314
2002-10-15,13.9021
2002-10-16,-4.2996
2002-10-17,5.3623
2002-10-18,0.6878
2002-10-21,-0.5328
2002-10-22,-4.8208
2002-10-23,-2.7417
2002-10-24,-5.3412
2002-10-25,2.6646
2002-10-28,-6.5649
2002-10-29,-2.6307
2002-10-30,1.3593
2002-10-31,-1.3245
2002-11-01,4.3624
2002-11-04,-3.537
2002-11-05,1.3333
2002-11-06,2.7961
2002-11-07,-1.76
2002-11-08,-0.1629
2002-11-11,-0.9788
2002-11-12,2.8007
2002-11-13,0.9615
2002-11-14,9.6825
2002-11-15,1.3025
2002-11-18,0.0
2002-11-19,-0.4286
2002-11-20,8.8953
2002-11-21,-0.527
2002-11-22,1.1921
2002-11-25,2.356
2002-11-26,1.6623999999999999
2002-11-27,8.0503
2002-11-29,0.1164
2002-12-02,3.0233
2002-12-03,1.693
2002-12-04,-4.7725
2002-12-05,0.4662
2002-12-06,1.6240999999999999
2002-12-09,-4.1096
2002-12-10,0.9524
2002-12-11,-5.8962
2002-12-12,-7.2682
2002-12-13,-2.5676
2002-12-16,3.6061
2002-12-17,-1.4726
2002-12-18,-0.5435
2002-12-19,3.6885
2002-12-20,1.4493
2002-12-23,2.5974
2002-12-24,-0.6329
2002-12-26,0.3822
2002-12-27,-3.4264
2002-12-30,-0.1314
2002-12-31,-4.4737
2003-01-02,9.9174
2003-01-03,-5.3885
2003-01-06,-0.9272
2003-01-07,-5.8021
2003-01-08,-1.5044
2003-01-09,3.7464
2003-01-10,-0.2778
2003-01-13,-2.507
2003-01-14,1.5714000000000001
2003-01-15,0.0
2003-01-16,2.5316
2003-01-17,-6.9959
2003-01-21,-1.3274
2003-01-22,-0.1495
2003-01-23,-5.0898
2003-01-24,-4.5741
2003-01-27,-2.9752
2003-01-28,3.5775
2003-01-29,7.0724
2003-01-30,-8.2949
2003-01-31,-2.1776
2003-02-03,-4.1096
2003-02-04,-6.9643
2003-02-05,0.1919
2003-02-06,-1.7241
2003-02-07,-3.1189
2003-02-10,4.4266
2003-02-11,-3.4682
2003-02-12,0.7984
2003-02-13,2.5743
2003-02-14,0.9653
2003-02-18,7.2658
2003-02-19,-4.4563
2003-02-20,-0.1679
2003-02-21,5.4009
2003-02-24,-9.0426
2003-02-25,1.9493
2003-02-26,-3.0593
2003-02-27,3.1558
2003-02-28,-2.2945
2003-03-03,-1.9569
2003-03-04,-0.3992
2003-03-05,0.2004
2003-03-06,-4.8
2003-03-07,-2.1008
2003-03-10,-3.4335
2003-03-11,3.5556
2003-03-12,-2.5751
2003-03-13,1.3216
2003-03-14,3.2609
2003-03-17,7.1579
2003-03-18,-1.5716999999999999
2003-03-19,1.5968
2003-03-20,1.9646
2003-03-21,13.1021
2003-03-24,-1.5332
2003-03-25,-1.9031
2003-03-26,-4.7619
2003-03-27,7.2222
2003-03-28,-3.9724
2003-03-31,-2.3381
2003-04-01,-2.3941
2003-04-02,0.1887
2003-04-03,0.7533
2003-04-04,-6.5421
2003-04-07,-0.6
2003-04-08,-6.841
2003-04-09,-4.9676
2003-04-10,-6.1364
2003-04-11,-9.201
2003-04-14,7.7333
2003-04-15,-0.9901
2003-04-16,-1.5
2003-04-17,0.0
2003-04-21,0.7614
2003-04-22,0.5038
2003-04-23,4.5113
2003-04-24,-1.6787
2003-04-25,1.2195
2003-04-28,1.9277
2003-04-29,4.7280999999999995
2003-04-30,-7.9007
2003-05-01,0.0
2003-05-02,-0.7353
2003-05-05,6.642
2003-05-06,8.8215
2003-05-07,-9.3617
2003-05-08,3.2864
2003-05-09,-1.8182
2003-05-12,0.6944
2003-05-13,-2.2989
2003-05-14,0.4706
2003-05-15,-0.4684
2003-05-16,0.0
2003-05-19,-1.6471
2003-05-20,2.3923
2003-05-21,-0.7009
2003-05-22,-0.2353
2003-05-23,-1.4151
2003-05-27,2.6316
2003-05-28,-1.3986
2003-05-29,0.2364
2003-05-30,6.6038
2003-06-02,4.646
2003-06-03,1.6913
2003-06-04,3.3264
2003-06-05,5.2314
2003-06-06,-4.3977
2003-06-09,-5.0
2003-06-10,1.6842000000000001
2003-06-11,1.6562999999999999
2003-06-12,-5.499
2003-06-13,-0.431
2003-06-16,0.6494
2003-06-17,-3.2258
2003-06-18,-0.2222
2003-06-19,3.5412
2003-06-20,-2.1295
2003-06-23,-3.2967
2003-06-24,-5.6818
2003-06-25,6.9879999999999995
2003-06-26,-1.8018
2003-06-27,-7.3394
2003-06-30,-4.703
2003-07-01,4.4156
2003-07-02,-0.2488
2003-07-03,-1.2469000000000001
2003-07-07,8.3333
2003-07-08,5.8275
2003-07-09,1.5419
2003-07-10,-5.2061
2003-07-11,-5.0343
2003-07-14,-4.0964
2003-07-15,-1.5074999999999998
2003-07-16,-0.7398
2003-07-17,-0.2827
2003-07-18,-1.0309
2003-07-21,-2.8646000000000003
2003-07-22,-1.0724
2003-07-23,0.542
2003-07-24,-2.6954000000000002
2003-07-25,6.5789
2003-07-28,3.4438
2003-07-29,1.5074999999999998
2003-07-30,-2.7228
2003-07-31,0.0
2003-08-01,3.8167999999999997
2003-08-04,0.2451
2003-08-05,-7.0905
2003-08-06,-1.5789
2003-08-07,3.2086
2003-08-08,-0.7772
2003-08-11,-1.7526000000000002
2003-08-12,-3.2655
2003-08-13,-4.1209
2003-08-14,-4.0115
2003-08-15,13.1343
2003-08-18,5.277
2003-08-19,0.2506
2003-08-20,3.25
2003-08-21,5.3269
2003-08-22,5.977
2003-08-25,0.0
2003-08-26,-1.0846
2003-08-27,5.4825
2003-08-28,13.5135
2003-08-29,-4.3956
2003-09-02,0.5747
2003-09-03,2.6667
2003-09-04,0.1855
2003-09-05,4.6296
2003-09-08,6.7257
2003-09-09,-3.8143000000000002
2003-09-10,-6.8966
2003-09-11,5.9259
2003-09-12,2.0979
2003-09-15,-0.1712
2003-09-16,-1.5436999999999999
2003-09-17,-2.2648
2003-09-18,-0.1783
2003-09-19,4.8214
2003-09-22,19.7615
2003-09-23,-1.9915
2003-09-24,6.5312
2003-09-25,-11.4441
2003-09-26,-5.5385
2003-09-29,0.9772
2003-09-30,1.129
2003-10-01,7.177
2003-10-02,2.0833
2003-10-03,-4.2274
2003-10-06,-0.761
2003-10-07,3.5276
2003-10-08,-3.7037
2003-10-09,0.6154
2003-10-10,-2.4465
2003-10-13,1.8809
2003-10-14,-2.1538
2003-10-15,-3.9308
2003-10-16,2.1277
2003-10-17,-1.4423
2003-10-20,0.1626
2003-10-21,0.974
2003-10-22,-2.7331
2003-10-23,-1.157
2003-10-24,1.6722000000000001
2003-10-27,7.5658
2003-10-28,6.1162
2003-10-29,0.0
2003-10-30,-2.3055
2003-10-31,-2.9499
2003-11-03,4.8632
2003-11-04,-2.1739
2003-11-05,-0.8889
2003-11-06,19.7309
2003-11-07,4.4944
2003-11-10,14.5759
2003-11-11,-3.024
2003-11-12,1.6129
2003-11-13,-0.7513
2003-11-14,-1.8018999999999998
2003-11-17,-1.5201
2003-11-18,1.4333
2003-11-19,6.9565
2003-11-20,3.0488
2003-11-21,-1.3807
2003-11-24,3.9
2003-11-25,-0.5775
2003-11-26,-2.5169
2003-11-28,0.6951
2003-12-01,3.7475
2003-12-02,-0.1901
2003-12-03,0.9524
2003-12-04,1.1320999999999999
2003-12-05,-0.1866
2003-12-08,2.7103
2003-12-09,-6.3694
2003-12-10,1.069
2003-12-11,2.3077
2003-12-12,-1.7856999999999998
2003-12-15,-2.0096
2003-12-16,-2.3438
2003-12-17,-2.2
2003-12-18,1.1247
2003-12-19,-1.3145
2003-12-22,-0.2049
2003-12-23,0.4107
2003-12-24,-1.0225
2003-12-26,-0.5165
2003-12-29,3.8422
2003-12-30,17.1
2003-12-31,-3.5013
2004-01-02,1.6814
2004-01-05,-0.6092
2004-01-06,1.4011
2004-01-07,1.1226
2004-01-08,2.3826
2004-01-09,-1.9935
2004-01-12,0.4255
2004-01-13,-2.1186
2004-01-14,3.4632
2004-01-15,0.0
2004-01-16,-1.6736
2004-01-20,3.4043
2004-01-21,-4.4444
2004-01-22,-1.292
2004-01-23,0.7853
2004-01-26,-0.9524
2004-01-27,-2.3601
2004-01-28,-4.5658
2004-01-29,-3.5647
2004-01-30,1.2646
2004-02-02,-1.8252000000000002
2004-02-03,1.4677
2004-02-04,-3.4716
2004-02-05,0.5994
2004-02-06,2.9791
2004-02-09,-2.1215
2004-02-10,-0.9852
2004-02-11,1.2934999999999999
2004-02-12,-7.2692
2004-02-13,0.6356
2004-02-17,-1.0526
2004-02-18,-2.1277
2004-02-19,-1.413
2004-02-20,-4.1896
2004-02-23,-8.6306
2004-02-24,-3.2746
2004-02-25,0.2604
2004-02-26,0.3896
2004-02-27,0.2587
2004-03-01,-2.1935000000000002
2004-03-02,-3.1052
2004-03-03,-2.1053
2004-03-04,6.9541
2004-03-05,1.8205
2004-03-08,-2.1711
2004-03-09,-15.2742
2004-03-10,4.7766
2004-03-11,-1.9118
2004-03-12,-0.2999
2004-03-15,-6.6165
2004-03-16,-3.3816
2004-03-17,5.0
2004-03-18,3.1746
2004-03-19,-1.5385
2004-03-22,-3.125
2004-03-23,4.6774000000000004
2004-03-24,-5.0847
2004-03-25,2.2727
2004-03-26,-2.3810000000000002
2004-03-29,4.3902
2004-03-30,-3.5826000000000002
2004-03-31,1.1309
2004-04-01,3.0351
2004-04-02,-0.6202
2004-04-05,4.0562
2004-04-06,-4.1979
2004-04-07,1.4085
2004-04-08,-2.3148
2004-04-12,-1.4218
2004-04-13,-0.3205
2004-04-14,-1.2862
2004-04-15,-1.1401
2004-04-16,-0.4942
2004-04-19,-1.4901
2004-04-20,-1.6806999999999999
2004-04-21,0.6838
2004-04-22,1.1885
2004-04-23,1.5101
2004-04-26,-3.3058
2004-04-27,0.8547
2004-04-28,4.2373
2004-04-29,2.439
2004-04-30,-3.4920999999999998
2004-05-03,1.6447
2004-05-04,-0.9709
2004-05-05,2.9412000000000003
2004-05-06,3.0159
2004-05-07,-1.6949
2004-05-10,-5.4859
2004-05-11,8.7894
2004-05-12,-1.2195
2004-05-13,4.321
2004-05-14,-2.3669000000000002
2004-05-17,-0.6061
2004-05-18,4.1159
2004-05-19,6.1493
2004-05-20,-0.5517
2004-05-21,-0.2774
2004-05-24,0.1391
