ticker,SNCR US Equity
2006-11-03,0.4032
2006-11-06,1.9076
2006-11-07,6.601
2006-11-08,16.451
2006-11-09,7.7778
2006-11-10,-0.8837
2006-11-13,-2.3774
2006-11-14,3.8813
2006-11-15,2.4908
2006-11-16,-0.8578
2006-11-17,1.2978
2006-11-20,-0.4982
2006-11-21,-0.7868
2006-11-22,-1.2257
2006-11-24,1.3869
2006-11-27,0.432
2006-11-28,7.0251
2006-11-29,3.282
2006-11-30,-2.9831
2006-12-01,-5.8155
2006-12-04,-5.4294
2006-12-05,-4.8405000000000005
2006-12-06,-2.5246
2006-12-07,7.2341
2006-12-08,-5.7643
2006-12-11,-1.5211999999999999
2006-12-12,-1.626
2006-12-13,2.9752
2006-12-14,7.2231
2006-12-15,-1.1976
2006-12-18,-1.2879
2006-12-19,1.6117
2006-12-20,0.8308
2006-12-21,-2.6966
2006-12-22,0.2309
2006-12-26,-0.5376
2006-12-27,0.7722
2006-12-28,7.7395
2006-12-29,-2.4182
2007-01-03,2.0408
2007-01-04,0.5714
2007-01-05,-0.5682
2007-01-08,-3.3571
2007-01-09,9.1648
2007-01-10,15.5721
2007-01-11,-2.109
2007-01-12,-1.8552
2007-01-16,-1.5854
2007-01-17,-5.824
2007-01-18,-4.6053
2007-01-19,-0.069
2007-01-22,-1.5183
2007-01-23,0.8409
2007-01-24,5.6289
2007-01-25,3.6184
2007-01-26,-1.9683000000000002
2007-01-29,-1.943
2007-01-30,0.5284
2007-01-31,1.1827
2007-02-01,-2.2727
2007-02-02,4.4518
2007-02-05,2.9898
2007-02-06,-0.1235
2007-02-07,-7.5448
2007-02-08,1.9398
2007-02-09,0.5906
2007-02-12,3.2616
2007-02-13,1.389
2007-02-14,10.1566
2007-02-15,-0.3394
2007-02-16,-0.681
2007-02-20,6.5143
2007-02-21,-1.0193
2007-02-22,2.4932
2007-02-23,-5.2882
2007-02-26,1.8425
2007-02-27,-6.25
2007-02-28,5.3216
2007-03-01,-1.7213
2007-03-02,-3.3898
2007-03-05,0.117
2007-03-06,3.8551
2007-03-07,3.0934
2007-03-08,-0.6001
2007-03-09,4.5554
2007-03-12,-2.8871
2007-03-13,-3.8378
2007-03-14,0.0562
2007-03-15,-0.5056
2007-03-16,2.2021
2007-03-19,2.9282
2007-03-20,-1.0199
2007-03-21,5.0434
2007-03-22,0.6195
2007-03-23,-5.6952
2007-03-26,-18.024
2007-03-27,7.5184
2007-03-28,1.6667
2007-03-29,2.0036
2007-03-30,3.5714
2007-04-02,1.4943
2007-04-03,1.359
2007-04-04,-1.5084
2007-04-05,0.1702
2007-04-09,-1.4156
2007-04-10,0.9765
2007-04-11,-0.7964
2007-04-12,2.9243
2007-04-13,-1.0585
2007-04-16,1.464
2007-04-17,1.3319
2007-04-18,-2.6287000000000003
2007-04-19,-0.1687
2007-04-20,2.4225
2007-04-23,2.8053
2007-04-24,-0.214
2007-04-25,-3.1635
2007-04-26,3.3223
2007-04-27,20.5794
2007-04-30,-0.2672
2007-05-01,0.2674
2007-05-02,2.4
2007-05-03,-0.3038
2007-05-04,-0.0871
2007-05-07,2.0915
2007-05-08,4.3961
2007-05-09,-2.2895
2007-05-10,-2.5523
2007-05-11,0.2576
2007-05-14,-3.6403
2007-05-15,-1.1111
2007-05-16,-0.4494
2007-05-17,-1.3544
2007-05-18,1.5561
2007-05-21,1.8477000000000001
2007-05-22,1.1947
2007-05-23,3.498
2007-05-24,0.2112
2007-05-25,3.8786
2007-05-29,1.0146
2007-05-30,1.808
2007-05-31,6.7482
2007-06-01,2.9205
2007-06-04,-2.1193
2007-06-05,-1.2844
2007-06-06,-1.1152
2007-06-07,-2.7068
2007-06-08,1.932
2007-06-11,6.2547
2007-06-12,-0.5351
2007-06-13,-0.0717
2007-06-14,-2.0818
2007-06-15,2.8959
2007-06-18,5.8069
2007-06-19,-3.0976
2007-06-20,-1.2509000000000001
2007-06-21,-1.0908
2007-06-22,-4.2334
2007-06-25,-2.0802
2007-06-26,0.3794
2007-06-27,9.9773
2007-06-28,-0.2405
2007-06-29,1.0679
2007-07-02,-2.5562
2007-07-03,15.5649
2007-07-05,5.6295
2007-07-06,-2.4355
2007-07-09,-5.9615
2007-07-10,1.811
2007-07-11,0.7669
2007-07-12,0.0917
2007-07-13,-1.1865
2007-07-16,5.6325
2007-07-17,-1.0781
2007-07-18,1.1193
2007-07-19,2.709
2007-07-20,0.6807
2007-07-23,8.5352
2007-07-24,-8.5644
2007-07-25,-7.1533
2007-07-26,4.922
2007-07-27,9.2949
2007-07-30,-2.4793
2007-07-31,-0.6014
2007-08-01,-1.4026
2007-08-02,4.4073
2007-08-03,-0.2939
2007-08-06,-4.582
2007-08-07,2.5835
2007-08-08,-0.438
2007-08-09,-8.6885
2007-08-10,-6.3539
2007-08-13,1.2544
2007-08-14,-3.4614
2007-08-15,-6.6118
2007-08-16,-0.9863
2007-08-17,6.2611
2007-08-20,0.77
2007-08-21,11.1296
2007-08-22,10.1943
2007-08-23,0.2442
2007-08-24,1.1908
2007-08-27,-0.1872
2007-08-28,-6.9668
2007-08-29,2.7074
2007-08-30,-1.0095
2007-08-31,-1.5864
2007-09-04,3.8571999999999997
2007-09-05,-0.0277
2007-09-06,-9.6756
2007-09-07,-1.7187999999999999
2007-09-10,8.1512
2007-09-11,4.216
2007-09-12,2.9648
2007-09-13,3.0947
2007-09-14,2.036
2007-09-17,-2.6094
2007-09-18,10.3231
2007-09-19,2.0952
2007-09-20,1.819
2007-09-21,-10.2153
2007-09-24,9.0051
2007-09-25,1.0066
2007-09-26,-0.7417
2007-09-27,1.6573
2007-09-28,-3.4214
2007-10-01,1.6881
2007-10-02,2.455
2007-10-03,2.8754
2007-10-04,-1.575
2007-10-05,0.879
2007-10-08,0.5362
2007-10-09,1.2222
2007-10-10,-0.1976
2007-10-11,-2.6616999999999997
2007-10-12,1.6726
2007-10-15,-1.5562
2007-10-16,-2.0998
2007-10-17,2.6292
2007-10-18,-1.4382
2007-10-19,-3.8076
2007-10-22,0.9007
2007-10-23,5.7082
2007-10-24,-1.4667
2007-10-25,-19.1024
2007-10-26,10.1756
2007-10-29,-2.1255
2007-10-30,-0.2327
2007-10-31,3.6538
2007-11-01,-3.45
2007-11-02,-0.0518
2007-11-05,1.3212
2007-11-06,7.1337
2007-11-07,-5.1551
2007-11-08,-5.6873000000000005
2007-11-09,-13.7937
2007-11-12,-7.0257
2007-11-13,12.1172
2007-11-14,-2.4644
2007-11-15,-5.723
2007-11-16,-3.0029
2007-11-19,-1.7976
2007-11-20,1.2542
2007-11-21,-2.3435
2007-11-23,1.6112
2007-11-26,-0.0337
2007-11-27,0.135
2007-11-28,12.4031
2007-11-29,2.6687
2007-11-30,-3.8551
2007-12-03,10.7837
2007-12-04,-1.0145
2007-12-05,-0.9141
2007-12-06,4.473
2007-12-07,-2.7295
2007-12-10,4.099
2007-12-11,2.5106
2007-12-12,-2.0366
2007-12-13,-2.5526
2007-12-14,-7.1023
2007-12-17,-9.9709
2007-12-18,7.588
2007-12-19,-2.401
2007-12-20,12.9459
2007-12-21,1.3885
2007-12-24,1.638
2007-12-26,0.3963
2007-12-27,-3.8421
2007-12-28,-1.7515
2007-12-31,-1.2812999999999999
2008-01-02,0.5079
2008-01-03,2.7793
2008-01-04,-8.7097
2008-01-07,-8.1426
2008-01-08,-9.0554
2008-01-09,-2.5788
2008-01-10,-1.1764999999999999
2008-01-11,0.744
2008-01-14,-1.2186
2008-01-15,-7.514
2008-01-16,-8.4479
2008-01-17,-0.0442
2008-01-18,-5.8304
2008-01-22,0.8912
2008-01-23,-1.1158
2008-01-24,8.2276
2008-01-25,-3.1712
2008-01-28,-3.5891
2008-01-29,0.7445
2008-01-30,-2.8176
2008-01-31,1.2357
2008-02-01,6.5734
2008-02-04,3.3034
2008-02-05,-13.8166
2008-02-06,-3.0678
2008-02-07,-2.9607
2008-02-08,-0.0526
2008-02-11,0.1053
2008-02-12,-0.368
2008-02-13,1.2137
2008-02-14,-0.9385
2008-02-15,-1.7894999999999999
2008-02-19,0.0
2008-02-20,-2.8403
2008-02-21,-5.0193
2008-02-22,4.82
2008-02-25,-4.8199
2008-02-26,-0.4657
2008-02-27,-4.8538
2008-02-28,1.7824
2008-02-29,-2.8986
2008-03-03,-3.8557
2008-03-04,2.3286
2008-03-05,10.9987
2008-03-06,-6.4351
2008-03-07,-2.0694
2008-03-10,-2.5482
2008-03-11,7.0791
2008-03-12,3.3353
2008-03-13,1.1527
2008-03-14,-4.7293
2008-03-17,-3.1699
2008-03-18,10.315
2008-03-19,-3.1915
2008-03-20,6.5934
2008-03-24,4.7748
2008-03-25,6.1108
2008-03-26,1.9034
2008-03-27,-3.0172
2008-03-28,-3.3086
2008-03-31,2.2983000000000002
2008-04-01,9.4858
2008-04-02,-2.9184
2008-04-03,-6.0122
2008-04-04,-1.4993
2008-04-07,2.4353
2008-04-08,1.4364
2008-04-09,-1.5137
2008-04-10,5.3049
2008-04-11,-7.2034
2008-04-14,-2.4353
2008-04-15,-0.052
2008-04-16,4.4745
2008-04-17,1.7429999999999999
2008-04-18,2.6921
2008-04-21,8.4366
2008-04-22,-0.4396
2008-04-23,1.7219
2008-04-24,-1.3021
2008-04-25,-3.0783
2008-04-28,-5.4446
2008-04-29,-1.8714
2008-04-30,2.0538
2008-05-01,8.2894
2008-05-02,0.4867
2008-05-05,1.0568
2008-05-06,-0.2179
2008-05-07,-43.0568
2008-05-08,-5.2914
2008-05-09,3.5628
2008-05-12,-3.2056
2008-05-13,-0.6462
2008-05-14,-3.0081
2008-05-15,3.7720000000000002
2008-05-16,0.1616
2008-05-19,0.8871
2008-05-20,-0.4796
2008-05-21,-3.6145
2008-05-22,3.5
2008-05-23,-0.9662
2008-05-27,5.5285
2008-05-28,2.1572
2008-05-29,-0.5279
2008-05-30,0.7582
2008-06-02,-0.3762
2008-06-03,0.0755
2008-06-04,4.4528
2008-06-05,4.263
2008-06-06,0.0693
2008-06-09,-7.8255
2008-06-10,-17.13
2008-06-11,-3.4451
2008-06-12,1.3146
2008-06-13,1.1121
2008-06-16,0.0
2008-06-17,-2.7498
2008-06-18,-2.1678
2008-06-19,11.1753
2008-06-20,-7.8856
2008-06-23,-4.6096
2008-06-24,-1.4793
2008-06-25,-1.2012
2008-06-26,-5.9777000000000005
2008-06-27,-1.7241
2008-06-30,-0.9868
2008-07-01,0.443
2008-07-02,-5.4024
2008-07-03,-0.8159
2008-07-07,-0.235
2008-07-08,6.4782
2008-07-09,-2.2124
2008-07-10,3.0543
2008-07-11,9.8793
2008-07-14,2.0979
2008-07-15,2.3483
2008-07-16,1.912
2008-07-17,3.0957
2008-07-18,-0.8189
2008-07-21,2.9358
2008-07-22,1.1586
2008-07-23,7.9295
2008-07-24,-7.102
2008-07-25,1.9332
2008-07-28,-4.3103
2008-07-29,8.1081
2008-07-30,-0.75
2008-07-31,-1.5953
2008-08-01,5.8873999999999995
2008-08-04,-1.9339
2008-08-05,1.479
2008-08-06,-7.9352
2008-08-07,-3.1662
2008-08-08,6.5395
2008-08-11,8.5251
2008-08-12,3.8491999999999997
2008-08-13,0.0
2008-08-14,0.7564
2008-08-15,0.0751
2008-08-18,2.9257
2008-08-19,-6.5598
2008-08-20,1.3261
2008-08-21,-0.9238
2008-08-22,1.3986
2008-08-25,-1.3793
2008-08-26,0.2331
2008-08-27,-1.5504
2008-08-28,1.1024
2008-08-29,-1.4019
2008-09-02,3.1596
2008-09-03,-1.3783
2008-09-04,-9.3168
2008-09-05,0.2568
2008-09-08,-1.3664
2008-09-09,-2.8571
2008-09-10,2.5846999999999998
2008-09-11,-3.3015
2008-09-12,-1.3477000000000001
2008-09-15,-4.0073
2008-09-16,3.6052999999999997
2008-09-17,-3.9377
2008-09-18,6.101
2008-09-19,8.6253
2008-09-22,-7.775
2008-09-23,-2.6009
2008-09-24,-2.7624
2008-09-25,-1.1364
2008-09-26,-0.8621
2008-09-29,-9.2754
2008-09-30,0.213
2008-10-01,-4.4633
2008-10-02,-8.6763
2008-10-03,0.1218
2008-10-06,-1.8248
2008-10-07,-5.7001
2008-10-08,-0.657
2008-10-09,-9.2593
2008-10-10,0.8746
2008-10-13,23.6994
2008-10-14,-3.1542
2008-10-15,-11.9421
2008-10-16,13.2877
2008-10-17,-1.0883
2008-10-20,4.401
2008-10-21,-5.5035
2008-10-22,-7.8067
2008-10-23,0.0
2008-10-24,-6.8548
2008-10-27,-7.215
2008-10-28,10.8865
2008-10-29,1.2623
2008-10-30,5.6787
2008-10-31,1.8349
2008-11-03,6.8211
2008-11-04,-0.4819
2008-11-05,-7.8692
2008-11-06,-0.2628
2008-11-07,9.8814
2008-11-10,0.5995
2008-11-11,0.1192
2008-11-12,-6.7857
2008-11-13,8.94
2008-11-14,-6.9168
2008-11-17,-8.0605
2008-11-18,-4.2466
2008-11-19,-8.1545
2008-11-20,-8.567
2008-11-21,2.8961
2008-11-24,13.5762
2008-11-25,-5.2478
2008-11-26,4.1538
2008-11-28,3.6928
2008-12-01,-11.8234
2008-12-02,8.0775
2008-12-03,5.5306
2008-12-04,-3.3994
2008-12-05,5.5718
2008-12-08,7.2222
2008-12-09,3.7565
2008-12-10,-1.3733
2008-12-11,-0.6329
2008-12-12,16.6879
2008-12-15,-0.655
2008-12-16,8.3516
2008-12-17,1.6227
2008-12-18,-3.3932
2008-12-19,2.5826000000000002
2008-12-22,-4.0282
2008-12-23,-1.6789
2008-12-24,2.5614
2008-12-26,3.1217
2008-12-29,-1.3118
2008-12-30,3.4765
2008-12-31,5.336
2009-01-02,1.4071
2009-01-05,-7.4006
2009-01-06,0.2997
2009-01-07,-0.8964
2009-01-08,-0.402
2009-01-09,-4.8436
2009-01-12,-2.333
2009-01-13,-0.6515
2009-01-14,-4.918
2009-01-15,4.3678
2009-01-16,0.0
2009-01-20,-5.2863
2009-01-21,10.2326
2009-01-22,-6.5401
2009-01-23,0.9029
2009-01-26,0.5593
2009-01-27,2.8921
2009-01-28,-1.0811
2009-01-29,-4.5902
2009-01-30,-2.52
2009-02-02,1.8801
2009-02-03,-2.4221
2009-02-04,-2.7187
2009-02-05,2.1871
2009-02-06,16.5279
2009-02-09,3.3673
2009-02-10,-4.2448
2009-02-11,0.0
2009-02-12,0.6186
2009-02-13,5.123
2009-02-17,-3.6062
2009-02-18,12.4368
2009-02-19,-8.2734
2009-02-20,-0.7843
2009-02-23,-3.9526
2009-02-24,10.4938
2009-02-25,-5.0279
2009-02-26,-3.8235
2009-02-27,-2.7523
2009-03-02,-6.0797
2009-03-03,1.4509
2009-03-04,6.1606
2009-03-05,-6.2176
2009-03-06,0.1105
2009-03-09,-1.6556
2009-03-10,12.6824
2009-03-11,3.8845
2009-03-12,4.2186
2009-03-13,-2.3919
2009-03-16,-2.5448
2009-03-17,9.9613
2009-03-18,6.1566
2009-03-19,1.9884
2009-03-20,-2.2746
2009-03-23,5.4863
2009-03-24,-3.0733
2009-03-25,2.8455
2009-03-26,4.0316
2009-03-27,-6.383
2009-03-30,-2.5974
2009-03-31,2.1667
2009-04-01,-0.0816
2009-04-02,3.5102
2009-04-03,2.4448
2009-04-06,0.077
2009-04-07,-5.6923
2009-04-08,1.2235
2009-04-09,4.996
2009-04-13,-0.4605
2009-04-14,-1.9275
2009-04-15,-1.2579
2009-04-16,1.9904
2009-04-17,1.3271
2009-04-20,-4.9307
2009-04-21,-0.3241
2009-04-22,5.9350000000000005
2009-04-23,1.8418999999999999
2009-04-24,3.3911
2009-04-27,-1.6035
2009-04-28,-0.8889
2009-04-29,3.9611
2009-04-30,-4.5291
2009-05-01,0.0
2009-05-04,2.0331
2009-05-05,-0.8118
2009-05-06,-0.9673
2009-05-07,-7.8137
2009-05-08,0.0815
2009-05-11,-1.7101
2009-05-12,-5.0539
2009-05-13,-5.3229
2009-05-14,8.1106
2009-05-15,-3.5806
2009-05-18,3.8904
2009-05-19,0.4255
2009-05-20,-1.6101999999999999
2009-05-21,-4.0482
2009-05-22,1.526
2009-05-26,7.5155
2009-05-27,-0.9868
2009-05-28,-2.1595
2009-05-29,3.056
2009-06-01,7.8254
2009-06-02,3.5141
2009-06-03,-4.2066
2009-06-04,2.4653
2009-06-05,0.6767
2009-06-08,-3.1367
2009-06-09,-1.1565
2009-06-10,-1.4041000000000001
2009-06-11,2.1361
2009-06-12,1.7816
2009-06-15,-2.5875
2009-06-16,-1.9531
2009-06-17,-0.5578
2009-06-18,0.641
2009-06-19,-0.3981
2009-06-22,-1.8385
2009-06-23,-4.1531
2009-06-24,-0.7647
2009-06-25,2.911
2009-06-26,0.416
2009-06-29,1.4913
2009-06-30,0.1633
2009-07-01,5.2975
2009-07-02,-2.1672
2009-07-06,-0.0791
2009-07-07,-5.2257
2009-07-08,-2.4227
2009-07-09,-0.3425
2009-07-10,0.1718
2009-07-13,-0.5146
2009-07-14,-1.4655
2009-07-15,4.3745
2009-07-16,4.9455
2009-07-17,1.9169
2009-07-20,-0.7837
2009-07-21,0.4739
2009-07-22,2.1226
2009-07-23,4.311
2009-07-24,0.5904
2009-07-27,-3.5949999999999998
2009-07-28,2.1309
2009-07-29,-0.8942
2009-07-30,-0.2256
2009-07-31,-10.4748
2009-08-03,-2.3569
2009-08-04,-0.6034
2009-08-05,0.1735
2009-08-06,2.0779
2009-08-07,0.6785
2009-08-10,2.1904
2009-08-11,1.319
2009-08-12,-1.7086999999999999
2009-08-13,-1.5728
2009-08-14,-2.1026
2009-08-17,-4.811
2009-08-18,1.1733
2009-08-19,-1.3381
2009-08-20,0.4521
2009-08-21,0.9901
2009-08-24,-2.852
2009-08-25,-0.9174
2009-08-26,1.8519
2009-08-27,-0.9091
2009-08-28,-1.4679
2009-08-31,-1.0242
2009-09-01,-3.3866
2009-09-02,1.7527
2009-09-03,0.3828
2009-09-04,0.0953
2009-09-08,-0.9524
2009-09-09,1.25
2009-09-10,-0.7597
2009-09-11,-0.6699
2009-09-14,-1.4451
2009-09-15,-1.0753
2009-09-16,4.249
2009-09-17,14.9763
2009-09-18,1.5664
2009-09-21,1.461
2009-09-22,0.56
2009-09-23,0.1591
2009-09-24,-3.2566
2009-09-25,-0.2463
2009-09-28,3.9506
2009-09-29,-1.6627
2009-09-30,0.4026
2009-10-01,-5.7739
2009-10-02,-1.1915
2009-10-05,1.4643
2009-10-06,1.8676
2009-10-07,-0.4167
2009-10-08,0.1674
2009-10-09,2.5898
2009-10-12,-0.7329
2009-10-13,3.8556
2009-10-14,1.8167
2009-10-15,0.3103
2009-10-16,-1.7015
2009-10-19,-0.1574
2009-10-20,-1.1032
2009-10-21,-1.6733
2009-10-22,2.9173
2009-10-23,-1.9685000000000001
2009-10-26,-1.6064
2009-10-27,-0.4082
2009-10-28,-2.459
2009-10-29,0.1681
2009-10-30,-4.2785
2009-11-02,1.6652
2009-11-03,12.2414
2009-11-04,-2.4577999999999998
2009-11-05,0.1575
2009-11-06,0.0
2009-11-09,4.2453
2009-11-10,0.0754
2009-11-11,0.6782
2009-11-12,-2.2455
2009-11-13,0.8423
2009-11-16,0.6834
2009-11-17,0.3771
2009-11-18,0.6011
2009-11-19,0.1494
2009-11-20,0.0746
2009-11-23,2.5335
2009-11-24,1.8169
2009-11-25,-0.9993
2009-11-27,-2.3792
2009-11-30,-0.4431
2009-12-01,3.8576
2009-12-02,0.8571
2009-12-03,2.1246
2009-12-04,2.8433
2009-12-07,-1.6183
2009-12-08,0.3427
2009-12-09,1.776
2009-12-10,1.3423
2009-12-11,0.596
2009-12-14,1.3825
2009-12-15,-2.013
2009-12-16,2.1206
2009-12-17,-1.6872
2009-12-18,0.264
2009-12-21,2.1725
2009-12-22,2.3196
2009-12-23,0.8816
2009-12-24,0.0
2009-12-28,-1.9351
2009-12-29,1.4003999999999999
2009-12-30,0.3766
2009-12-31,-1.1257
2010-01-04,1.0753
2010-01-05,-0.5632
2010-01-06,4.4053
2010-01-07,8.6197
2010-01-08,0.6659
2010-01-11,2.6461
2010-01-12,-1.6649
2010-01-13,0.3277
2010-01-14,1.3065
2010-01-15,-1.021
2010-01-19,2.6059
2010-01-20,-1.5873
2010-01-21,-2.5269
2010-01-22,-6.3982
2010-01-25,0.9428
2010-01-26,-1.9848
2010-01-27,5.1221
2010-01-28,-4.4759
2010-01-29,-0.5931
2010-02-01,2.6253
2010-02-02,-0.6395
2010-02-03,0.8777
2010-02-04,-4.3503
2010-02-05,1.2129
2010-02-08,-0.719
2010-02-09,-3.44
2010-02-10,0.0625
2010-02-11,3.4354
2010-02-12,-0.4227
2010-02-16,2.1831
2010-02-17,-0.1187
2010-02-18,0.4753
2010-02-19,-0.5914
2010-02-22,0.6544
2010-02-23,0.4728
2010-02-24,0.8824
2010-02-25,1.1078999999999999
2010-02-26,0.4037
2010-03-01,5.6289
2010-03-02,1.4682
2010-03-03,-0.1072
2010-03-04,0.3755
2010-03-05,8.0171
2010-03-08,0.2969
2010-03-09,-0.444
2010-03-10,-2.7255000000000003
2010-03-11,-0.2547
2010-03-12,2.7579000000000002
2010-03-15,-0.3976
2010-03-16,1.3972
2010-03-17,0.689
2010-03-18,-1.0264
2010-03-19,0.4938
2010-03-22,1.9656
2010-03-23,-1.2530000000000001
2010-03-24,-0.8785
2010-03-25,-1.8218
2010-03-26,-1.9559
2010-03-29,0.1535
2010-03-30,-1.379
2010-03-31,0.1554
2010-04-01,1.5512000000000001
2010-04-05,3.1568
2010-04-06,-0.6417
2010-04-07,-1.0432
2010-04-08,0.251
2010-04-09,-0.5008
2010-04-12,0.8556
2010-04-13,0.6986
2010-04-14,1.6353
2010-04-15,0.4876
2010-04-16,-0.9704
2010-04-19,-0.7839
2010-04-20,0.8889
2010-04-21,-0.7342
2010-04-22,2.071
2010-04-23,2.8019
2010-04-26,-1.5038
2010-04-27,0.7634
2010-04-28,-0.1894
2010-04-29,0.5218
2010-04-30,-3.5866
2010-05-03,-2.2026
2010-05-04,8.8589
2010-05-05,-0.8276
2010-05-06,-5.656
2010-05-07,-4.2752
2010-05-10,5.5955
2010-05-11,1.6529
2010-05-12,1.9607999999999999
2010-05-13,-0.1876
2010-05-14,-1.4098
2010-05-17,0.572
2010-05-18,-1.8483
2010-05-19,-2.1246
2010-05-20,-7.0054
2010-05-21,0.0531
2010-05-24,2.333
2010-05-25,0.8808
2010-05-26,2.0544
2010-05-27,3.6739
2010-05-28,-0.7767
2010-06-01,-0.1957
2010-06-02,3.8725
2010-06-03,1.2742
2010-06-04,-6.4772
2010-06-07,-1.2955
2010-06-08,-1.8173
2010-06-09,0.874
2010-06-10,3.0581
2010-06-11,3.3136
2010-06-14,-2.3456
2010-06-15,2.402
2010-06-16,-1.1967
2010-06-17,-0.5329
2010-06-18,1.4126
2010-06-21,-1.2008
2010-06-22,-1.7501
2010-06-23,-2.0287
2010-06-24,-0.5556
2010-06-25,3.4027
2010-06-28,0.6385
2010-06-29,-4.002
2010-06-30,-3.5587
2010-07-01,-2.4249
2010-07-02,-1.2966
2010-07-06,-0.3284
2010-07-07,4.8873999999999995
2010-07-08,-3.1414
2010-07-09,1.3514
2010-07-12,-1.8133
2010-07-13,1.358
2010-07-14,1.9828999999999999
2010-07-15,-2.1019
2010-07-16,-4.0794
2010-07-19,0.3358
2010-07-20,2.7885999999999997
2010-07-21,-1.248
2010-07-22,5.0
2010-07-23,3.192
2010-07-26,2.2819
2010-07-27,-1.4874
2010-07-28,-3.8249
2010-07-29,0.6279
2010-07-30,1.3521
2010-08-02,0.5131
2010-08-03,-1.3783
2010-08-04,1.1905000000000001
2010-08-05,-4.1432
2010-08-06,-1.6009
2010-08-09,0.6508
2010-08-10,-2.1013
2010-08-11,-8.8057
2010-08-12,0.0
2010-08-13,0.3621
2010-08-16,-0.4811
2010-08-17,1.148
2010-08-18,-1.4934
2010-08-19,-3.396
2010-08-20,0.6277
2010-08-23,-2.2458
2010-08-24,-2.0421
2010-08-25,-2.6710000000000003
2010-08-26,5.1539
2010-08-27,2.2279
2010-08-30,-4.4209
2010-08-31,0.7166
2010-09-01,3.7516
2010-09-02,-1.4963
2010-09-03,0.7595
2010-09-07,-0.9422
2010-09-08,1.7121
2010-09-09,0.3117
2010-09-10,1.1809
2010-09-13,4.5147
2010-09-14,0.382
2010-09-15,0.9368
2010-09-16,-2.3782
2010-09-17,0.7279
2010-09-20,3.9965
2010-09-21,-0.1134
2010-09-22,-1.4764
2010-09-23,0.0
2010-09-24,2.9971
2010-09-27,-0.9513
2010-09-28,1.0169
2010-09-29,-0.1119
2010-09-30,-0.28
2010-10-01,1.516
2010-10-04,-1.8252000000000002
2010-10-05,3.338
2010-10-06,-0.6678
2010-10-07,-0.7135
2010-10-08,1.4925
2010-10-11,2.451
2010-10-12,1.8607
2010-10-13,1.8789
2010-10-14,0.8197
2010-10-15,0.3557
2010-10-18,2.1266
2010-10-19,-1.6857
2010-10-20,1.6137000000000001
2010-10-21,-0.8437
2010-10-22,3.3534
2010-10-25,0.6295
2010-10-26,-0.5294
2010-10-27,0.1935
2010-10-28,-0.0483
2010-10-29,2.9469
2010-11-01,1.3139
2010-11-02,3.7054
2010-11-03,17.1952
2010-11-04,6.2881
2010-11-05,-3.1911
2010-11-08,0.2963
2010-11-09,-3.5451
2010-11-10,2.2588
2010-11-11,1.7596
