ticker,NBLX US Equity
2017-02-07,2.0421
2017-02-08,-2.6754
2017-02-09,0.368
2017-02-10,-0.7979
2017-02-13,1.2391
2017-02-14,0.6012
2017-02-15,3.095
2017-02-16,1.3872
2017-02-17,-0.7556
2017-02-21,1.3169
2017-02-22,-0.2843
2017-02-23,-0.8554
2017-02-24,0.8012
2017-02-27,-0.9171
2017-02-28,-0.0411
2017-03-01,5.5761
2017-03-02,1.3643
2017-03-03,-0.7306
2017-03-06,-4.1255
2017-03-07,0.5051
2017-03-08,-2.8141
2017-03-09,-3.7022
2017-03-10,2.9424
2017-03-13,-1.6274
2017-03-14,-0.2333
2017-03-15,3.7202
2017-03-16,1.9471
2017-03-17,-1.5682
2017-03-20,0.5515
2017-03-21,-1.8077999999999999
2017-03-22,0.4551
2017-03-23,3.1507
2017-03-24,0.9183
2017-03-27,-3.363
2017-03-28,1.0235
2017-03-29,2.695
2017-03-30,1.1247
2017-03-31,1.6195
2017-04-03,0.4032
2017-04-04,-1.3769
2017-04-05,-2.4433
2017-04-06,-0.4969
2017-04-07,-0.3396
2017-04-10,-0.1002
2017-04-11,-0.1003
2017-04-12,0.1406
2017-04-13,0.2808
2017-04-17,1.98
2017-04-18,-0.0588
2017-04-19,-0.6476
2017-04-20,-0.6518
2017-04-21,-1.2326
2017-04-24,0.624
2017-04-25,0.7802
2017-04-26,-1.3497
2017-04-27,-1.9316
2017-04-28,2.8314
2017-05-01,0.0599
2017-05-02,-1.8744
2017-05-03,-2.5401
2017-05-04,-3.5221
2017-05-05,0.8504
2017-05-08,-0.9081
2017-05-09,-0.5019
2017-05-10,1.6667
2017-05-11,0.5177
2017-05-12,-1.7811
2017-05-15,1.7479
2017-05-16,0.4724
2017-05-17,-2.1158
2017-05-18,0.393
2017-05-19,1.2832
2017-05-22,-0.1503
2017-05-23,-0.7097
2017-05-24,-0.6714
2017-05-25,-0.3707
2017-05-26,0.0219
2017-05-30,-1.5755
2017-05-31,2.2454
2017-06-01,-0.8263
2017-06-02,-0.592
2017-06-05,0.7278
2017-06-06,1.9707
2017-06-07,0.7945
2017-06-08,-0.4474
2017-06-09,4.2799
2017-06-12,-0.1642
2017-06-13,0.1028
2017-06-14,-0.0411
2017-06-15,-0.7395
2017-06-16,-5.3601
2017-06-19,-0.503
2017-06-20,-2.3077
2017-06-21,-4.9494
2017-06-22,6.7456
2017-06-23,3.8803
2017-06-26,-1.3660999999999999
2017-06-27,-1.7096
2017-06-28,1.0348
2017-06-29,-0.5884
2017-06-30,-0.4822
2017-07-03,0.3524
2017-07-05,-0.3512
2017-07-06,0.3965
2017-07-07,0.9434
2017-07-10,-1.8692
2017-07-11,-0.6645
2017-07-12,0.5574
2017-07-13,-0.4435
2017-07-14,0.6904
2017-07-17,-1.2387
2017-07-18,2.1277
2017-07-19,-0.4386
2017-07-20,0.3304
2017-07-21,-0.6147
2017-07-24,0.4639
2017-07-25,0.1429
2017-07-26,-0.7575
2017-07-27,0.3319
2017-07-28,-1.72
2017-07-31,1.8622
2017-08-01,-0.0661
2017-08-02,0.1984
2017-08-03,0.1445
2017-08-04,-2.8394
2017-08-07,-0.1142
2017-08-08,-1.4857
2017-08-09,-0.9977
2017-08-10,-1.0546
2017-08-11,0.6158
2017-08-14,3.1073
2017-08-15,0.2511
2017-08-16,0.1366
2017-08-17,0.5231
2017-08-18,0.0226
2017-08-21,-1.2893
2017-08-22,1.0312
2017-08-23,0.6124
2017-08-24,0.1578
2017-08-25,2.8134
2017-08-28,1.1821
2017-08-29,0.8654
2017-08-30,-0.0644
2017-08-31,3.3913
2017-09-01,0.7058
2017-09-05,-1.9996
2017-09-06,0.6521
2017-09-07,-0.0627
2017-09-08,-0.0836
2017-09-11,0.0419
2017-09-12,-1.3389
2017-09-13,0.5301
2017-09-14,2.5522
2017-09-15,2.2213
2017-09-18,0.5835
2017-09-19,-0.8202
2017-09-20,2.6019
2017-09-21,-0.747
2017-09-22,-0.2575
2017-09-25,7.4464
2017-09-26,0.998
2017-09-27,0.4392
2017-09-28,-4.9007
2017-09-29,-0.6322
2017-10-02,-1.4074
2017-10-03,0.7039
2017-10-04,-0.0971
2017-10-05,0.0583
2017-10-06,-0.3691
2017-10-09,-1.7547000000000001
2017-10-10,1.4884
2017-10-11,0.3715
2017-10-12,0.1169
2017-10-13,0.4086
2017-10-16,-1.1628
2017-10-17,-1.9412
2017-10-18,0.08
2017-10-19,2.038
2017-10-20,0.842
2017-10-23,-2.6408
2017-10-24,-1.0371
2017-10-25,-3.0633
2017-10-26,3.4096
2017-10-27,0.583
2017-10-30,3.338
2017-10-31,0.3095
2017-11-01,0.0578
2017-11-02,-1.5225
2017-11-03,-0.2025
2017-11-06,1.8405
2017-11-07,1.0493999999999999
2017-11-08,0.0
2017-11-09,-0.8462
2017-11-10,0.6206
2017-11-13,-0.5397
2017-11-14,-0.0775
2017-11-15,-0.2133
2017-11-16,0.5831
2017-11-17,0.5604
2017-11-20,-1.5565
2017-11-21,-0.449
2017-11-22,-0.9804
2017-11-24,0.0792
2017-11-27,-1.9786000000000001
2017-11-28,-3.2095
2017-11-29,0.5631
2017-11-30,2.5507999999999997
2017-12-01,0.1011
2017-12-04,0.101
2017-12-05,-0.1009
2017-12-06,-3.1515
2017-12-07,4.0259
2017-12-08,0.6016
2017-12-11,2.3919
2017-12-12,0.3504
2017-12-13,-6.8865
2017-12-14,2.0
2017-12-15,1.6136
2017-12-18,0.402
2017-12-19,-0.6206
2017-12-20,0.5238
2017-12-21,0.5411
2017-12-22,2.4716
2017-12-26,-0.1751
2017-12-27,-2.2993
2017-12-28,1.5158
2017-12-29,-1.7682
2018-01-02,0.2
2018-01-03,3.6727
2018-01-04,1.5017
2018-01-05,-0.9863
2018-01-08,3.2184
2018-01-09,-0.4269
2018-01-10,0.7456
2018-01-11,1.8500999999999999
2018-01-12,2.7066
2018-01-16,0.3007
2018-01-17,-1.9573
2018-01-18,-0.036
2018-01-19,-0.8636
2018-01-22,2.0327
2018-01-23,-0.3913
2018-01-24,-1.1786
2018-01-25,1.4275
2018-01-26,1.3718
2018-01-29,-1.4060000000000001
2018-01-30,-1.2833999999999999
2018-01-31,1.4626000000000001
2018-02-01,1.0144
2018-02-02,0.3494
2018-02-05,-2.4084
2018-02-06,2.0867
2018-02-07,-0.2844
2018-02-08,-1.5686
2018-02-09,-3.8573
2018-02-12,-0.0377
2018-02-13,1.1117
2018-02-14,0.9132
2018-02-15,0.9788
2018-02-16,-2.5786
2018-02-20,-2.553
2018-02-21,-0.5972
2018-02-22,-3.6433999999999997
2018-02-23,4.4248
2018-02-26,-0.9245
2018-02-27,-3.0521
2018-02-28,-3.3487
2018-03-01,2.3029
2018-03-02,-2.1294
2018-03-05,-0.746
2018-03-06,0.4175
2018-03-07,-1.2682
2018-03-08,-1.0739
2018-03-09,3.2354
2018-03-12,2.7216
2018-03-13,-1.1441
2018-03-14,-2.3756
2018-03-15,-2.1423
2018-03-16,4.9309
2018-03-19,-5.5297
2018-03-20,-3.4734
2018-03-21,2.1768
2018-03-22,-0.0217
2018-03-23,1.8481999999999998
2018-03-26,-0.918
2018-03-27,-2.284
2018-03-28,0.6174
2018-03-29,2.1915
2018-04-02,-1.7585
2018-04-03,1.3098
2018-04-04,0.0
2018-04-05,-0.7326
2018-04-06,-4.211
2018-04-09,-1.8128
2018-04-10,-0.0462
2018-04-11,4.3177
2018-04-12,-0.4648
2018-04-13,0.4447
2018-04-16,-0.1771
2018-04-17,-1.0202
2018-04-18,-3.1817
2018-04-19,-1.0183
2018-04-20,-0.2806
2018-04-23,3.1653000000000002
2018-04-24,-2.2955
2018-04-25,-1.0235
2018-04-26,1.6451
2018-04-27,1.9422000000000001
2018-04-30,2.064
2018-05-01,-0.9556
2018-05-02,-1.2565
2018-05-03,0.0454
2018-05-04,1.206
2018-05-07,1.4302000000000001
2018-05-08,0.9176
2018-05-09,1.7742
2018-05-10,2.2227
2018-05-11,2.3236
2018-05-14,1.25
2018-05-15,0.8025
2018-05-16,1.4289
2018-05-17,3.3407
2018-05-18,0.2142
2018-05-21,-0.7773
2018-05-22,1.2534
2018-05-23,0.3482
2018-05-24,-2.5636
2018-05-25,-1.1276
2018-05-29,-0.1601
2018-05-30,3.2064
2018-05-31,0.1359
2018-06-01,4.1497
2018-06-04,1.0054
2018-06-05,0.3687
2018-06-06,-1.5611000000000002
2018-06-07,1.25
2018-06-08,-2.9666
2018-06-11,0.9875
2018-06-12,-1.7864
2018-06-13,-0.1532
2018-06-14,-0.5369
2018-06-15,-3.8750999999999998
2018-06-18,1.6446
2018-06-19,-1.4601
2018-06-20,2.6031
2018-06-21,-1.249
2018-06-22,2.1344
2018-06-25,-2.5348
2018-06-26,-0.7941
2018-06-27,-0.4603
2018-06-28,0.7238
2018-06-29,1.9162
2018-07-02,0.0196
2018-07-03,1.2728
2018-07-05,-1.4888
2018-07-06,2.4534000000000002
2018-07-09,-0.8812
2018-07-10,-0.1546
2018-07-11,-1.9357
2018-07-12,-0.079
2018-07-13,1.9162
2018-07-16,-0.4652
2018-07-17,-0.2142
2018-07-18,-0.1952
2018-07-19,1.5643
2018-07-20,0.308
2018-07-23,-0.096
2018-07-24,0.5956
2018-07-25,3.3422
2018-07-26,-0.1478
2018-07-27,-0.7218
2018-07-30,-2.1066
2018-07-31,1.0284
2018-08-01,0.4901
2018-08-02,1.8008
2018-08-03,-0.0649
2018-08-06,-2.1043
2018-08-07,-2.6631
2018-08-08,-3.4004
2018-08-09,-0.0607
2018-08-10,-1.0121
2018-08-13,-2.1063
2018-08-14,0.2925
2018-08-15,-0.8123
2018-08-16,-1.7429999999999999
2018-08-17,0.6198
2018-08-20,1.7417
2018-08-21,-0.5428
2018-08-22,-0.3778
2018-08-23,-1.9385
2018-08-24,-0.5157
2018-08-27,-0.324
2018-08-28,-2.9469
2018-08-29,-3.9964
2018-08-30,3.6744
2018-08-31,-1.7497
2018-09-04,0.6393
2018-09-05,-1.2704
2018-09-06,-4.136
2018-09-07,-1.7976999999999999
2018-09-10,-1.5133
2018-09-11,1.6853
2018-09-12,0.1706
2018-09-13,-1.9221
2018-09-14,-2.1583
2018-09-17,-2.4848
2018-09-18,-1.6641
2018-09-19,-2.4855
2018-09-20,-0.2169
2018-09-21,0.5978
2018-09-24,-7.5905000000000005
2018-09-25,2.017
2018-09-26,-2.0057
2018-09-27,2.4561
2018-09-28,1.0559
2018-10-01,10.1101
2018-10-02,-3.2316
2018-10-03,4.1081
2018-10-04,0.2546
2018-10-05,2.4886
2018-10-08,0.4212
2018-10-09,-0.9623
2018-10-10,0.847
2018-10-11,0.7905
2018-10-12,-3.4314
2018-10-15,0.0254
2018-10-16,1.4463
2018-10-17,-1.3507
2018-10-18,-0.2535
2018-10-19,-0.6609
2018-10-22,-0.2559
2018-10-23,-0.6414
2018-10-24,-5.6287
2018-10-25,-2.052
2018-10-26,-1.1732
2018-10-29,-1.4415
2018-10-30,-1.3479
2018-10-31,-0.7558
2018-11-01,-0.8202
2018-11-02,2.1255
2018-11-05,1.3815
2018-11-06,3.2183
2018-11-07,17.3034
2018-11-08,-4.0469
2018-11-09,-4.8914
2018-11-12,-1.1546
2018-11-13,-1.5131000000000001
2018-11-14,-2.2102
2018-11-15,0.4961
2018-11-16,-0.1097
2018-11-19,-1.1532
2018-11-20,-5.25
2018-11-21,3.606
2018-11-23,0.0849
2018-11-26,-3.6754
2018-11-27,-3.7862999999999998
2018-11-28,-0.9152
2018-11-29,5.2648
2018-11-30,-3.1003
2018-12-03,2.4449
2018-12-04,-2.6812
2018-12-06,-1.6349
2018-12-07,4.3706
2018-12-10,-1.2976
2018-12-11,1.3445
2018-12-12,1.533
2018-12-13,1.5389
2018-12-14,-0.6863
2018-12-17,-4.7509
2018-12-18,-4.474
2018-12-19,-0.6329
2018-12-20,-4.8088999999999995
2018-12-21,-6.9254
2018-12-24,-1.1143
2018-12-26,2.9444
2018-12-27,-3.072
2018-12-28,-1.0929
2018-12-31,6.2247
2019-01-02,2.8779
2019-01-03,4.4489
2019-01-04,7.9058
2019-01-07,1.7045
2019-01-08,0.0588
2019-01-09,0.1175
2019-01-10,-3.8157
2019-01-11,-2.3192
2019-01-14,-2.9053
2019-01-15,4.955
2019-01-16,2.2379
2019-01-17,-1.0495
2019-01-18,-0.1818
2019-01-22,-3.6733000000000002
2019-01-23,-1.9224999999999999
2019-01-24,0.2571
2019-01-25,4.9679
2019-01-28,1.313
2019-01-29,0.4521
2019-01-30,-0.6901
2019-01-31,-2.719
2019-02-01,1.1981
2019-02-04,0.7812
2019-02-05,0.8682
2019-02-06,-0.7685
2019-02-07,-1.0533
2019-02-08,-2.0038
2019-02-11,-0.9585
2019-02-12,1.3871
2019-02-13,0.8272
2019-02-14,1.4516
2019-02-15,-0.1555
2019-02-19,6.947
2019-02-20,1.0778
2019-02-21,-0.9798
2019-02-22,2.1537
2019-02-25,1.396
2019-02-26,-0.871
2019-02-27,-0.3968
2019-02-28,-4.2117
2019-03-01,6.833
2019-03-04,1.3626
2019-03-05,0.4664
2019-03-06,-0.6554
2019-03-07,0.7697
2019-03-08,-2.6187
2019-03-11,3.4173999999999998
2019-03-12,0.6771
2019-03-13,-0.7533
2019-03-14,0.6777
2019-03-15,0.2962
2019-03-18,1.8792
2019-03-19,1.4229
2019-03-20,-2.4162
2019-03-21,0.9052
2019-03-22,-3.1926
2019-03-25,-4.0338
2019-03-26,0.568
2019-03-27,-1.1579
2019-03-28,3.4857
2019-03-29,-0.5798
2019-04-01,3.7212
2019-04-02,0.5355
2019-04-03,-0.7989
2019-04-04,0.4564
2019-04-05,0.6414
2019-04-08,1.3011
2019-04-09,-2.6212
2019-04-10,-0.8075
2019-04-11,0.4342
2019-04-12,-0.2972
2019-04-15,1.0027
2019-04-16,1.1001
2019-04-17,-0.5839
2019-04-18,0.3737
2019-04-22,1.5957
2019-04-23,-1.8325
2019-04-24,-0.1867
2019-04-25,2.9655
2019-04-26,-5.4489
2019-04-29,-2.6345
2019-04-30,-2.9594
2019-05-01,-0.5809
2019-05-02,-0.9641
2019-05-03,-4.3268
2019-05-06,-1.3514
2019-05-07,-0.446
2019-05-08,0.48
2019-05-09,-0.7643
2019-05-10,5.1027
2019-05-13,-3.145
2019-05-14,-0.599
2019-05-15,1.3321
2019-05-16,2.4726
2019-05-17,0.3971
2019-05-20,1.3082
2019-05-21,-0.8408
2019-05-22,-1.3325
2019-05-23,-1.4119
2019-05-24,0.3425
2019-05-28,-1.4893
2019-05-29,-0.5354
2019-05-30,-1.6465999999999998
2019-05-31,-2.6079
2019-06-03,5.0248
2019-06-04,1.4163999999999999
2019-06-05,-0.4345
2019-06-06,1.7456
2019-06-07,-2.0833
2019-06-10,0.2816
2019-06-11,0.7176
2019-06-12,-1.487
2019-06-13,1.6981000000000002
2019-06-14,-4.7619
2019-06-17,0.7792
2019-06-18,1.4497
2019-06-19,0.9527
2019-06-20,0.5662
2019-06-21,0.8758
2019-06-24,-0.5581
2019-06-25,-0.8107
2019-06-26,0.2829
2019-06-27,1.8182
2019-06-28,2.4015
2019-07-01,1.5333999999999999
2019-07-02,-1.9247999999999998
2019-07-03,2.2645
2019-07-05,0.0295
2019-07-08,-1.5348000000000002
2019-07-09,-2.2482
2019-07-10,1.2266
2019-07-11,2.4840999999999998
2019-07-12,-0.4434
2019-07-15,-2.6425
2019-07-16,-1.3724
2019-07-17,-3.7415000000000003
2019-07-18,-0.4819
2019-07-19,1.3557000000000001
2019-07-22,2.0382
2019-07-23,-1.2484
2019-07-24,-0.2212
2019-07-25,-1.2354
2019-07-26,-0.449
2019-07-29,-0.6121
2019-07-30,0.5511
2019-07-31,-0.0967
2019-08-01,-5.9051
2019-08-02,-5.5494
2019-08-05,2.2305
2019-08-06,2.5091
2019-08-07,-5.6758
2019-08-08,3.1967
2019-08-09,-1.4577
2019-08-12,-0.8876
2019-08-13,-2.2015000000000002
2019-08-14,-4.8455
2019-08-15,-2.7265
2019-08-16,0.4122
2019-08-19,0.821
2019-08-20,0.1629
2019-08-21,0.2439
2019-08-22,-1.2570999999999999
2019-08-23,-3.4908
2019-08-26,-0.0426
2019-08-27,-3.9591
2019-08-28,4.6099
2019-08-29,2.5846999999999998
2019-08-30,0.4957
2019-09-03,-1.233
2019-09-04,0.7074
2019-09-05,0.4545
2019-09-06,0.1645
2019-09-09,4.6817
2019-09-10,3.1777
2019-09-11,1.8251
2019-09-12,-0.8962
2019-09-13,3.052
2019-09-16,0.8044
2019-09-17,-2.9741999999999997
2019-09-18,-0.4112
2019-09-19,1.2012
2019-09-20,0.0371
2019-09-23,-1.0011
2019-09-24,-7.7903
2019-09-25,-0.0406
2019-09-26,-1.1784
2019-09-27,-0.699
2019-09-30,-0.1242
2019-10-01,-0.8706
2019-10-02,-0.3764
2019-10-03,0.9236
2019-10-04,3.4942
2019-10-07,-2.1302
2019-10-08,-1.1088
2019-10-09,-0.3322
2019-10-10,0.0833
2019-10-11,0.7077
2019-10-14,-0.3721
2019-10-15,0.3734
2019-10-16,0.0413
2019-10-17,-0.8678
2019-10-18,-1.0004
2019-10-21,0.9263
2019-10-22,0.5006
2019-10-23,1.4114
2019-10-24,0.6959
2019-10-25,0.8537
2019-10-28,-1.8138
2019-10-29,-0.8621
2019-10-30,-0.207
2019-10-31,0.083
2019-11-01,1.126
2019-11-04,1.054
2019-11-05,-0.9178
2019-11-06,-2.1474
2019-11-07,-1.506
2019-11-08,-0.9174
2019-11-11,1.3668
2019-11-12,-0.8264
2019-11-13,-0.6579
2019-11-14,-1.5894
2019-11-15,-2.3777
2019-11-18,0.046
2019-11-19,-4.7772
2019-11-20,1.1095
2019-11-21,1.9561
2019-11-22,2.0122
2019-11-25,0.2294
2019-11-26,-3.1579
2019-11-27,-0.3781
2019-11-29,-1.0911
2019-12-02,-0.6715
2019-12-03,-1.8831
2019-12-04,3.7894
2019-12-05,-1.0431
2019-12-06,1.5812
2019-12-09,5.6604
2019-12-10,5.4464
2019-12-11,0.0423
2019-12-12,2.4545
2019-12-13,2.8501
2019-12-16,1.2851
2019-12-17,1.3481
2019-12-18,0.8216
2019-12-19,0.4657
2019-12-20,3.09
2019-12-23,-1.4238
2019-12-24,0.2661
2019-12-26,8.1122
2019-12-27,-4.8387
2019-12-30,-2.5423999999999998
2019-12-31,0.4159
2020-01-02,0.1506
2020-01-03,-0.4887
2020-01-06,1.1334
2020-01-07,0.7471
2020-01-08,-2.6696
2020-01-09,-0.3048
2020-01-10,0.2293
2020-01-13,1.3343
2020-01-14,-1.693
2020-01-15,0.7271
2020-01-16,0.3799
2020-01-17,-2.5738
2020-01-21,-4.2735
2020-01-22,-1.9886
2020-01-23,-3.354
2020-01-24,-2.7420999999999998
2020-01-27,-0.8811
2020-01-28,-0.8444
2020-01-29,-1.7929
2020-01-30,1.7344
2020-01-31,0.4935
2020-02-03,-1.1259000000000001
2020-02-04,2.1435
2020-02-05,0.3193
2020-02-06,1.1369
2020-02-07,-1.6637
2020-02-10,-3.7037
2020-02-11,3.3713
2020-02-12,-1.9293
2020-02-13,-6.089
2020-02-14,-2.1446
2020-02-18,0.3568
2020-02-19,-0.2539
2020-02-20,2.8004
2020-02-21,-2.8727
2020-02-24,-3.4676
2020-02-25,-10.1955
2020-02-26,-3.7058999999999997
2020-02-27,-5.3146
2020-02-28,-0.9677
2020-03-02,4.1042
2020-03-03,-7.1965
2020-03-04,-0.4046
2020-03-05,-5.5518
2020-03-06,-14.4086
2020-03-09,-62.3116
2020-03-10,11.5556
2020-03-11,14.5418
2020-03-12,-12.0
2020-03-13,-3.9526
2020-03-16,-5.144
2020-03-17,-10.846
2020-03-18,-23.3577
2020-03-19,-0.6349
2020-03-20,35.4633
2020-03-23,-30.8962
2020-03-24,2.0478
2020-03-25,7.3579
2020-03-26,7.4766
2020-03-27,-11.5942
2020-03-30,-4.918
2020-03-31,20.6897
2020-04-01,-8.2857
2020-04-02,5.6075
2020-04-03,-5.0147
2020-04-06,-3.7267
2020-04-07,8.0645
2020-04-08,11.0448
2020-04-09,22.3118
2020-04-13,8.7912
2020-04-14,1.2121
2020-04-15,-15.5689
2020-04-16,-7.3286
2020-04-17,5.6122
2020-04-20,-1.6907999999999999
2020-04-21,5.6511
2020-04-22,10.6977
2020-04-23,14.2857
2020-04-24,1.8382
2020-04-27,5.7762
2020-04-28,10.2389
2020-04-29,16.0991
2020-04-30,-2.2667
2020-05-01,-13.9154
2020-05-04,-9.1918
2020-05-05,8.725999999999999
2020-05-06,-1.9262000000000001
2020-05-07,1.7593999999999999
2020-05-08,3.6484
2020-05-11,0.0
2020-05-12,-0.8
2020-05-13,1.6129
2020-05-14,-1.9048
2020-05-15,10.356
2020-05-18,8.0645
2020-05-19,8.2768
2020-05-20,3.1328
2020-05-21,0.3645
2020-05-22,-0.6053
2020-05-26,6.3337
2020-05-27,14.433
2020-05-28,-3.7037
2020-05-29,0.5198
2020-06-01,-2.8956
2020-06-02,-3.9404
2020-06-03,5.8758
2020-06-04,5.0262
2020-06-05,15.7527
2020-06-08,6.5461
2020-06-09,-8.2458
2020-06-10,-2.1145
2020-06-11,-18.0018
2020-06-12,6.3666
2020-06-15,2.3736
2020-06-16,-1.1089
2020-06-17,1.4271
2020-06-18,1.005
2020-06-19,1.6915
2020-06-22,1.6634
2020-06-23,-3.2724
2020-06-24,-9.1542
2020-06-25,-1.5333999999999999
2020-06-26,-8.0089
2020-06-29,-1.0883
2020-06-30,3.423
2020-07-01,-4.2553
2020-07-02,-1.2346
2020-07-06,-3.75
2020-07-07,-2.7273
2020-07-08,-2.6702
2020-07-09,-4.8011
2020-07-10,4.755
2020-07-13,-3.3012
2020-07-14,2.1337
2020-07-15,8.2173
2020-07-16,0.7722
2020-07-17,0.5109
2020-07-20,13.5959
2020-07-21,3.8031
2020-07-22,-5.4957
2020-07-23,-3.6488
2020-07-24,-0.5917
2020-07-27,2.1429
2020-07-28,3.1469
2020-07-29,6.8927
2020-07-30,0.4228
2020-07-31,-1.0526
