ticker,FOXF US Equity
2013-12-26,-1.7875999999999999
2013-12-27,-0.6619
2013-12-30,-1.2771
2013-12-31,-0.8999
2014-01-02,-3.916
2014-01-03,0.4725
2014-01-06,2.0576
2014-01-07,-2.477
2014-01-08,1.5948
2014-01-09,-1.5116
2014-01-10,4.1913
2014-01-13,-2.7762000000000002
2014-01-14,0.8159
2014-01-15,1.2139
2014-01-16,0.2284
2014-01-17,0.0
2014-01-21,-0.5698
2014-01-22,-1.5473
2014-01-23,-1.397
2014-01-24,-2.1842
2014-01-27,-0.3621
2014-01-28,1.2114
2014-01-29,1.0174
2014-01-30,-1.5403
2014-01-31,-2.4067
2014-02-03,-0.7398
2014-02-04,0.2484
2014-02-05,-0.1859
2014-02-06,-3.7865
2014-02-07,2.5806
2014-02-10,-0.2516
2014-02-11,3.2787
2014-02-12,1.0379
2014-02-13,0.6647
2014-02-14,-0.7203
2014-02-18,1.0883
2014-02-19,0.0598
2014-02-20,-0.3586
2014-02-21,-0.06
2014-02-24,0.4202
2014-02-25,0.1195
2014-02-26,-1.1343
2014-02-27,1.2077
2014-02-28,-0.358
2014-03-03,0.1796
2014-03-04,1.1955
2014-03-05,-0.4135
2014-03-06,0.3559
2014-03-07,0.4728
2014-03-10,-1.7059
2014-03-11,-0.3591
2014-03-12,-0.0601
2014-03-13,1.9832
2014-03-14,2.1803
2014-03-17,0.346
2014-03-18,0.5747
2014-03-19,0.0
2014-03-20,0.6286
2014-03-21,2.6122
2014-03-24,-0.166
2014-03-25,4.9889
2014-03-26,-2.0063
2014-03-27,-1.8858000000000001
2014-03-28,-0.2746
2014-03-31,4.0749
2014-04-01,-2.4339
2014-04-02,1.6811
2014-04-03,-1.28
2014-04-04,-4.322
2014-04-07,-1.2987
2014-04-08,0.6293
2014-04-09,0.1137
2014-04-10,-2.7824999999999998
2014-04-11,-1.3435000000000001
2014-04-14,-0.0592
2014-04-15,-0.237
2014-04-16,-0.2969
2014-04-17,2.8588
2014-04-21,0.7528
2014-04-22,-0.2299
2014-04-23,-2.0161
2014-04-24,1.2346
2014-04-25,-1.2776
2014-04-28,0.8824
2014-04-29,0.4665
2014-04-30,-1.3929
2014-05-01,0.7652
2014-05-02,0.4673
2014-05-05,-1.0465
2014-05-06,-0.5288
2014-05-07,-0.4725
2014-05-08,0.4154
2014-05-09,1.0047
2014-05-12,0.3511
2014-05-13,-2.0408
2014-05-14,-0.4167
2014-05-15,-1.1357
2014-05-16,2.4788
2014-05-19,-0.472
2014-05-20,-1.067
2014-05-21,0.4194
2014-05-22,0.2387
2014-05-23,3.5714
2014-05-27,0.7471
2014-05-28,-2.6241
2014-05-29,0.7616
2014-05-30,-0.6395
2014-06-02,-0.8192
2014-06-03,0.0
2014-06-04,0.708
2014-06-05,6.8541
2014-06-06,0.2741
2014-06-09,-1.2028
2014-06-10,0.1107
2014-06-11,0.1658
2014-06-12,-1.4349
2014-06-13,1.2878
2014-06-16,-0.5528
2014-06-17,-0.2223
2014-06-18,0.0
2014-06-19,-2.3955
2014-06-20,-0.9132
2014-06-23,-1.7856999999999998
2014-06-24,-0.4692
2014-06-25,1.1786
2014-06-26,-0.9901
2014-06-27,-0.0588
2014-06-30,3.5315
2014-07-01,1.8192
2014-07-02,-0.4467
2014-07-03,0.8413
2014-07-07,-3.2814
2014-07-08,-1.0351
2014-07-09,-2.0337
2014-07-10,-6.9395
2014-07-11,-1.211
2014-07-14,4.129
2014-07-15,-0.8055
2014-07-16,-0.3748
2014-07-17,-1.442
2014-07-18,-0.1272
2014-07-21,0.7643
2014-07-22,-0.4425
2014-07-23,-0.3175
2014-07-24,0.2548
2014-07-25,-1.4612
2014-07-28,-0.6447
2014-07-29,-0.1947
2014-07-30,-2.4057
2014-07-31,-0.8661
2014-08-01,-2.3522
2014-08-04,0.8259
2014-08-05,4.1638
2014-08-06,-1.4941
2014-08-07,-0.0798
2014-08-08,-1.1318
2014-08-11,2.4916
2014-08-12,-1.5769
2014-08-13,0.2003
2014-08-14,2.2652
2014-08-15,-0.5212
2014-08-18,2.816
2014-08-19,0.3185
2014-08-20,-1.3968
2014-08-21,-0.2576
2014-08-22,-1.0975
2014-08-25,-2.0235
2014-08-26,1.2658
2014-08-27,0.6579
2014-08-28,-0.3268
2014-08-29,-0.1967
2014-09-02,0.0657
2014-09-03,-1.2475
2014-09-04,0.4987
2014-09-05,-0.1654
2014-09-08,0.4639
2014-09-09,0.8575
2014-09-10,1.2426
2014-09-11,1.5504
2014-09-12,-1.5267
2014-09-15,-0.8398
2014-09-16,1.8893
2014-09-17,0.7033
2014-09-18,0.5714
2014-09-19,0.3157
2014-09-22,-2.5173
2014-09-23,0.9038
2014-09-24,1.7913999999999999
2014-09-25,-1.697
2014-09-26,0.9591
2014-09-29,-0.5066
2014-09-30,-1.3367
2014-10-01,-0.6452
2014-10-02,0.9091
2014-10-03,-0.1931
2014-10-06,-0.0645
2014-10-07,-1.3548
2014-10-08,3.4009
2014-10-09,-2.7198
2014-10-10,-0.7152
2014-10-13,1.2443
2014-10-14,1.6818
2014-10-15,0.9542
2014-10-16,0.5671
2014-10-17,0.4386
2014-10-20,0.4991
2014-10-21,-0.5587
2014-10-22,-1.2484
2014-10-23,1.2642
2014-10-24,0.1248
2014-10-27,-0.9975
2014-10-28,1.5112999999999999
2014-10-29,0.4963
2014-10-30,2.6543
2014-10-31,1.8641
2014-11-03,0.059
2014-11-04,-3.1858
2014-11-05,-0.7922
2014-11-06,-8.6609
2014-11-07,-0.807
2014-11-10,-0.4068
2014-11-11,-2.1784
2014-11-12,2.6444
2014-11-13,-1.5593
2014-11-14,-1.1708
2014-11-17,-1.8117999999999999
2014-11-18,-1.2065
2014-11-19,-1.9397
2014-11-20,1.685
2014-11-21,-1.7290999999999999
2014-11-24,0.0
2014-11-25,-0.8798
2014-11-26,2.2929
2014-11-28,-0.8677
2014-12-01,1.6047
2014-12-02,-1.2204
2014-12-03,1.7442
2014-12-04,0.1429
2014-12-05,1.4264999999999999
2014-12-08,-0.7736
2014-12-09,3.1892
2014-12-10,-0.6868
2014-12-11,1.314
2014-12-12,3.8225
2014-12-15,0.1315
2014-12-16,2.2324
2014-12-17,2.7617000000000003
2014-12-18,0.0
2014-12-19,0.8125
2014-12-22,-1.7979
2014-12-23,1.5152
2014-12-24,0.4353
2014-12-26,-1.1764999999999999
2014-12-29,2.3183
2014-12-30,0.2449
2014-12-31,-0.8552
2015-01-02,-1.4787
2015-01-05,0.3752
2015-01-06,-0.8723
2015-01-07,1.5085
2015-01-08,0.6811
2015-01-09,-0.3075
2015-01-12,-1.1104
2015-01-13,1.5596
2015-01-14,-3.5012
2015-01-15,-3.1827
2015-01-16,1.7751000000000001
2015-01-20,-1.0982
2015-01-21,3.7884
2015-01-22,1.1328
2015-01-23,-3.4225
2015-01-26,-1.0954
2015-01-27,-0.7166
2015-01-28,0.1312
2015-01-29,0.1311
2015-01-30,-0.589
2015-02-02,-0.3292
2015-02-03,2.8402
2015-02-04,0.5138
2015-02-05,0.639
2015-02-06,1.0794
2015-02-09,-1.3819
2015-02-10,0.3185
2015-02-11,0.1905
2015-02-12,0.3169
2015-02-13,1.9583
2015-02-17,-2.3544
2015-02-18,1.2690000000000001
2015-02-19,-0.188
2015-02-20,-0.8788
2015-02-23,-2.2799
2015-02-24,0.1944
2015-02-25,0.0647
2015-02-26,-2.6503
2015-02-27,-1.0624
2015-03-02,-0.2685
2015-03-03,-0.4038
2015-03-04,-0.8784
2015-03-05,0.818
2015-03-06,0.6761
2015-03-09,0.0672
2015-03-10,1.2081
2015-03-11,-0.1326
2015-03-12,0.7968
2015-03-13,1.4493
2015-03-16,-3.0519
2015-03-17,-0.6698
2015-03-18,1.3486
2015-03-19,-0.3327
2015-03-20,-0.4005
2015-03-23,1.0724
2015-03-24,-0.9284
2015-03-25,0.4685
2015-03-26,0.0666
2015-03-27,0.5992
2015-03-30,1.1251
2015-03-31,0.3927
2015-04-01,-1.6297000000000001
2015-04-02,-0.1988
2015-04-06,0.7968
2015-04-07,0.527
2015-04-08,-0.2621
2015-04-09,-0.5913
2015-04-10,-0.8592
2015-04-13,-0.0667
2015-04-14,1.7345000000000002
2015-04-15,0.7213
2015-04-16,0.1953
2015-04-17,-1.8843
2015-04-20,1.0596
2015-04-21,0.983
2015-04-22,-0.8436
2015-04-23,0.7853
2015-04-24,-0.2597
2015-04-27,0.9766
2015-04-28,0.0
2015-04-29,0.1289
2015-04-30,-1.9961
2015-05-01,2.6938
2015-05-04,3.263
2015-05-05,-0.1239
2015-05-06,0.9926
2015-05-07,2.457
2015-05-08,-2.6978
2015-05-11,1.1091
2015-05-12,-0.3656
2015-05-13,0.9174
2015-05-14,1.0909
2015-05-15,-1.199
2015-05-18,0.0607
2015-05-19,0.1213
2015-05-20,-0.3028
2015-05-21,-0.4253
2015-05-22,0.7322
2015-05-26,-1.6959
2015-05-27,1.6636
2015-05-28,0.0
2015-05-29,-1.1515
2015-06-01,-0.9197
2015-06-02,2.4134
2015-06-03,1.2085
2015-06-04,-0.2388
2015-06-05,0.0598
2015-06-08,0.2392
2015-06-09,-0.2387
2015-06-10,0.4187
2015-06-11,0.2978
2015-06-12,0.6532
2015-06-15,0.236
2015-06-16,-1.4715
2015-06-17,-0.8363
2015-06-18,2.5904
2015-06-19,0.6459
2015-06-22,-1.5169000000000001
2015-06-23,-0.7701
2015-06-24,-0.5373
2015-06-25,0.5402
2015-06-26,-1.0149
2015-06-29,-3.5585
2015-06-30,0.5629
2015-07-01,-0.6219
2015-07-02,-1.189
2015-07-06,2.1532999999999998
2015-07-07,0.806
2015-07-08,-2.583
2015-07-09,-0.5051
2015-07-10,0.1904
2015-07-13,0.6333
2015-07-14,0.0629
2015-07-15,2.2013
2015-07-16,-0.8
2015-07-17,0.6203
2015-07-20,0.9248
2015-07-21,-0.4276
2015-07-22,1.9018000000000002
2015-07-23,0.9633
2015-07-24,-1.9082
2015-07-27,-2.8571
2015-07-28,0.8135
2015-07-29,-0.1862
2015-07-30,-0.4975
2015-07-31,-0.75
2015-08-03,-1.0076
2015-08-04,-0.0636
2015-08-05,0.7002
2015-08-06,6.1315
2015-08-07,-2.2633
2015-08-10,1.8282
2015-08-11,-2.2142
2015-08-12,-1.7748
2015-08-13,-0.3738
2015-08-14,-0.6879
2015-08-17,-0.5038
2015-08-18,-0.5696
2015-08-19,-1.3367
2015-08-20,-1.4839
2015-08-21,0.0655
2015-08-24,-0.3272
2015-08-25,0.197
2015-08-26,0.5898
2015-08-27,-0.7818
2015-08-28,-0.3283
2015-08-31,-1.054
2015-09-01,-0.6658
2015-09-02,3.8874
2015-09-03,-1.7097
2015-09-04,0.1641
2015-09-08,0.8519
2015-09-09,-1.0396
2015-09-10,-1.5758
2015-09-11,0.0
2015-09-14,0.0
2015-09-15,0.8672
2015-09-16,0.3968
2015-09-17,0.0659
2015-09-18,1.9092
2015-09-21,-0.3876
2015-09-22,-0.454
2015-09-23,-2.1498
2015-09-24,1.3981
2015-09-25,-1.0506
2015-09-28,0.9954
2015-09-29,5.1905
2015-09-30,5.3092
2015-10-01,-0.0593
2015-10-02,-0.178
2015-10-05,1.3674
2015-10-06,0.5865
2015-10-07,0.1749
2015-10-08,0.1164
2015-10-09,0.2907
2015-10-12,0.9275
2015-10-13,0.8616
2015-10-14,-0.5695
2015-10-15,1.26
2015-10-16,-0.1131
2015-10-19,-1.5855000000000001
2015-10-20,-1.3234
2015-10-21,-2.5656
2015-10-22,-1.2567
2015-10-23,5.3939
2015-10-26,0.46
2015-10-27,-1.2021
2015-10-28,2.4334
2015-10-29,-0.2262
2015-10-30,0.6236
2015-11-02,-0.2254
2015-11-03,-1.0164
2015-11-04,-2.1677
2015-11-05,4.898
2015-11-06,0.0556
2015-11-09,-2.7778
2015-11-10,3.2571
2015-11-11,-0.4981
2015-11-12,-0.6674
2015-11-13,-0.8959
2015-11-16,-0.1695
2015-11-17,1.3016
2015-11-18,0.5587
2015-11-19,-1.1667
2015-11-20,0.2248
2015-11-23,0.3926
2015-11-24,-2.1229
2015-11-25,2.7397
2015-11-27,0.1667
2015-11-30,-1.442
2015-12-01,5.2898
2015-12-02,-1.8172000000000001
2015-12-03,4.4638
2015-12-04,0.9901
2015-12-07,-0.8772
2015-12-08,-3.1754
2015-12-09,-0.7527
2015-12-10,-2.0585
2015-12-11,0.0553
2015-12-14,-0.3317
2015-12-15,0.8874
2015-12-16,1.9790999999999999
2015-12-17,-1.4555
2015-12-18,-2.6805
2015-12-21,-1.4615
2015-12-22,-0.1141
2015-12-23,0.0
2015-12-24,-0.1713
2015-12-28,-0.9153
2015-12-29,1.097
2015-12-30,-2.056
2015-12-31,-3.6151999999999997
2016-01-04,-1.7544
2016-01-05,-1.7856999999999998
2016-01-06,-2.3197
2016-01-07,-2.0539
2016-01-08,-1.8349
2016-01-11,1.7356
2016-01-12,0.9186
2016-01-13,-3.5761
2016-01-14,-0.4046
2016-01-15,-2.1666
2016-01-19,-0.346
2016-01-20,2.2222
2016-01-21,-0.1359
2016-01-22,-0.4762
2016-01-25,-3.2809
2016-01-26,-0.0707
2016-01-27,0.5658
2016-01-28,-0.211
2016-01-29,4.2283
2016-02-01,4.0568
2016-02-02,-4.8733
2016-02-03,0.0
2016-02-04,2.3907
2016-02-05,0.0667
2016-02-08,-0.5333
2016-02-09,-3.2172
2016-02-10,-1.8698000000000001
2016-02-11,-0.1411
2016-02-12,2.8975
2016-02-16,1.717
2016-02-17,-0.2701
2016-02-18,-0.2708
2016-02-19,-0.2716
2016-02-22,-0.4084
2016-02-23,-0.5468
2016-02-24,-0.6186
2016-02-25,-0.3458
2016-02-26,2.8452
2016-02-29,0.7422
2016-03-01,12.7261
2016-03-02,0.0594
2016-03-03,-2.019
2016-03-04,1.9394
2016-03-07,4.1023
2016-03-08,-0.1142
2016-03-09,1.0292
2016-03-10,-1.6978
2016-03-11,-7.9447
2016-03-14,0.6879
2016-03-15,-2.1118
2016-03-16,0.0635
2016-03-17,1.3951
2016-03-18,1.0006
2016-03-21,0.0619
2016-03-22,0.1238
2016-03-23,-1.2361
2016-03-24,-0.438
2016-03-28,-0.0629
2016-03-29,1.5093999999999999
2016-03-30,-0.8055
2016-03-31,-1.2492
2016-04-01,0.3163
2016-04-04,-1.5131999999999999
2016-04-05,-0.9603
2016-04-06,0.1939
2016-04-07,-0.2581
2016-04-08,0.8409
2016-04-11,0.7697
2016-04-12,0.2546
2016-04-13,3.746
2016-04-14,-1.0404
2016-04-15,2.1645
2016-04-18,1.8765
2016-04-19,-0.5348
2016-04-20,0.1792
2016-04-21,0.5367
2016-04-22,1.3642
2016-04-25,0.4096
2016-04-26,2.1562
2016-04-27,-0.9127
2016-04-28,-0.403
2016-04-29,0.0578
2016-05-02,-0.9243
2016-05-03,1.6909999999999998
2016-05-04,0.4014
2016-05-05,-0.7995
2016-05-06,0.2303
2016-05-09,-0.3159
2016-05-10,-0.7779
2016-05-11,-2.3810000000000002
2016-05-12,-2.32
2016-05-13,-1.5834000000000001
2016-05-16,-0.5569
2016-05-17,-2.738
2016-05-18,0.7678
2016-05-19,-1.5873
2016-05-20,1.871
2016-05-23,-1.2033
2016-05-24,3.2051
2016-05-25,0.6832
2016-05-26,1.3572
2016-05-27,-0.1217
2016-05-31,1.4016
2016-06-01,-0.1803
2016-06-02,1.3245
2016-06-03,0.713
2016-06-06,0.531
2016-06-07,2.23
2016-06-08,4.3054
2016-06-09,-0.8255
2016-06-10,-0.111
2016-06-13,0.0
2016-06-14,0.1667
2016-06-15,-0.0555
2016-06-16,0.4994
2016-06-17,0.2209
2016-06-20,1.2121
2016-06-21,-0.0544
2016-06-22,-0.1634
2016-06-23,-0.4364
2016-06-24,-5.589
2016-06-27,-3.3662
2016-06-28,1.5615999999999999
2016-06-29,2.5429
2016-06-30,0.173
2016-07-01,0.403
2016-07-05,-1.0321
2016-07-06,0.0579
2016-07-07,0.1737
2016-07-08,2.1387
2016-07-11,0.4527
2016-07-12,0.8451
2016-07-13,-0.838
2016-07-14,2.9859
2016-07-15,0.0547
2016-07-18,1.6949
2016-07-19,-0.4839
2016-07-20,-0.054
2016-07-21,0.0
2016-07-22,0.6486
2016-07-25,-0.4296
2016-07-26,2.6969
2016-07-27,1.3655
2016-07-28,-0.5699
2016-07-29,0.0
2016-08-01,-0.5211
2016-08-02,-1.0477
2016-08-03,0.0
2016-08-04,7.1996
2016-08-05,-1.4321
2016-08-08,0.9018
2016-08-09,-5.6107
2016-08-10,-0.3682
2016-08-11,-1.5312000000000001
2016-08-12,-0.5898
2016-08-15,-0.1618
2016-08-16,1.0265
2016-08-17,-0.9626
2016-08-18,0.162
2016-08-19,0.8625
2016-08-22,-0.4276
2016-08-23,2.4691
2016-08-24,4.2954
2016-08-25,2.1597
2016-08-26,1.0324
2016-08-29,0.7786
2016-08-30,-0.6277
2016-08-31,0.8746
2016-09-01,1.2524
2016-09-02,0.4282
2016-09-06,-0.2369
2016-09-07,0.8547
2016-09-08,-0.4237
2016-09-09,-2.7423
2016-09-12,0.1945
2016-09-13,-0.2911
2016-09-14,1.7032
2016-09-15,-0.2871
2016-09-16,0.1919
2016-09-19,-1.6762000000000001
2016-09-20,-0.3897
2016-09-21,6.6993
2016-09-22,1.3749
2016-09-23,1.3562
2016-09-26,-0.9813
2016-09-27,0.4955
2016-09-28,0.0896
2016-09-29,-0.8957
2016-09-30,3.7958
2016-10-03,-0.2177
2016-10-04,-1.3961999999999999
2016-10-05,0.177
2016-10-06,-1.3251
2016-10-07,-0.5372
2016-10-10,1.9352
2016-10-11,-1.1479
2016-10-12,0.5806
2016-10-13,-1.3766
2016-10-14,-0.4953
2016-10-17,0.905
2016-10-18,-2.0179
2016-10-19,0.4577
2016-10-20,-0.4556
2016-10-21,0.4577
2016-10-24,-0.9112
2016-10-25,-2.069
2016-10-26,0.939
2016-10-27,0.2326
2016-10-28,0.9281
2016-10-31,-0.2299
2016-11-01,-4.8387
2016-11-02,-1.2107
2016-11-03,-0.9804
2016-11-04,0.2475
2016-11-07,2.4691
2016-11-08,1.2048
2016-11-09,2.8571
2016-11-10,5.0926
2016-11-11,2.2026
2016-11-14,-1.0776
2016-11-15,1.5251000000000001
2016-11-16,-2.3605
2016-11-17,-2.6374
2016-11-18,2.9345
2016-11-21,2.6316
2016-11-22,4.2735
2016-11-23,3.8933999999999997
2016-11-25,0.1972
2016-11-28,-1.5748
2016-11-29,-2.8
2016-11-30,3.2922000000000002
2016-12-01,2.1912
2016-12-02,-1.7544
2016-12-05,1.9841
2016-12-06,0.9728
2016-12-07,1.9268
2016-12-08,0.5671
2016-12-09,0.7519
2016-12-12,-0.7463
2016-12-13,0.3759
2016-12-14,-1.2172
2016-12-15,0.2844
2016-12-16,1.7013
2016-12-19,1.487
2016-12-20,-0.3663
2016-12-21,2.0221
2016-12-22,-2.5225
2016-12-23,0.7394
2016-12-27,0.7339
2016-12-28,-0.3643
2016-12-29,1.0969
2016-12-30,0.3617
2017-01-03,-3.2432
2017-01-04,3.9106
2017-01-05,0.1792
2017-01-06,-1.0733
2017-01-09,-0.5425
2017-01-10,1.6364
2017-01-11,0.5367
2017-01-12,-3.7367
2017-01-13,-0.1848
2017-01-17,-1.2963
2017-01-18,0.7505
2017-01-19,-0.7449
2017-01-20,-0.9381
2017-01-23,-1.7045
2017-01-24,1.5413999999999999
2017-01-25,0.759
2017-01-26,-0.9416
2017-01-27,-3.2319
2017-01-30,0.5894
2017-01-31,1.1719
2017-02-01,1.5444
2017-02-02,-0.9506
2017-02-03,0.0
2017-02-06,1.9194
2017-02-07,-0.9416
2017-02-08,0.7605
2017-02-09,0.566
2017-02-10,0.9381
2017-02-13,1.487
2017-02-14,1.2821
2017-02-15,-0.3617
2017-02-16,1.6334
2017-02-17,-3.5714
2017-02-21,2.5926
2017-02-22,1.444
2017-02-23,-2.1352
2017-02-24,-0.7273
2017-02-27,-1.0989
2017-02-28,-0.7407
2017-03-01,1.306
2017-03-02,5.5249
2017-03-03,0.8726
2017-03-06,-1.7301
2017-03-07,0.0
2017-03-08,-6.162
2017-03-09,-2.8143000000000002
2017-03-10,1.9304999999999999
2017-03-13,0.1894
2017-03-14,0.3781
2017-03-15,0.7533
2017-03-16,1.1215
2017-03-17,0.5545
2017-03-20,1.6543999999999999
2017-03-21,-1.8083
2017-03-22,0.7366
2017-03-23,1.0969
2017-03-24,3.0741
2017-03-27,1.0526
2017-03-28,-0.3472
2017-03-29,-0.1742
2017-03-30,-0.1745
2017-03-31,0.3497
2017-04-03,-1.9163999999999999
2017-04-04,0.8881
2017-04-05,-2.1127
2017-04-06,0.0
2017-04-07,-0.8993
2017-04-10,-1.4519
2017-04-11,-1.2891
2017-04-12,0.1866
2017-04-13,-0.5587
2017-04-17,0.7491
2017-04-18,1.8587
2017-04-19,1.2774
2017-04-20,2.1622
2017-04-21,0.7055
2017-04-24,3.3275
2017-04-25,-0.1695
2017-04-26,1.8676
2017-04-27,0.0
2017-04-28,0.1667
2017-05-01,1.8303
2017-05-02,-1.3072
2017-05-03,-1.1589
2017-05-04,7.7052
2017-05-05,-2.3327999999999998
2017-05-08,1.2739
2017-05-09,0.1572
2017-05-10,-0.157
2017-05-11,1.8868
2017-05-12,0.7716
2017-05-15,1.8377
2017-05-16,1.9548999999999999
2017-05-17,-5.4572
2017-05-18,3.2761
2017-05-19,-2.1148
2017-05-22,-0.1543
2017-05-23,1.0819
2017-05-24,1.5291000000000001
2017-05-25,-0.1506
2017-05-26,0.1508
2017-05-30,0.0
2017-05-31,-1.0542
2017-06-01,-0.9132
2017-06-02,0.3072
2017-06-05,0.1531
2017-06-06,-1.2232
2017-06-07,1.548
2017-06-08,-1.2195
2017-06-09,0.9259
2017-06-12,0.9174
2017-06-13,0.0
2017-06-14,-0.4545
2017-06-15,-1.0654
2017-06-16,0.6154
2017-06-19,0.9174
2017-06-20,-1.0606
2017-06-21,0.1531
2017-06-22,-1.9878
2017-06-23,1.7161
2017-06-26,2.6074
2017-06-27,-0.1495
2017-06-28,5.8383
2017-06-29,-0.9901
2017-06-30,1.7143000000000002
2017-07-03,2.1067
2017-07-05,-0.6878
2017-07-06,-2.2161
2017-07-07,1.6997
2017-07-10,2.7855
2017-07-11,-0.1355
2017-07-12,-1.4925
2017-07-13,0.551
2017-07-14,0.6849
2017-07-17,0.1361
2017-07-18,0.5435
2017-07-19,1.6216
2017-07-20,0.3989
2017-07-21,-0.3974
2017-07-24,0.0
2017-07-25,0.5319
2017-07-26,0.6614
2017-07-27,0.9198
2017-07-28,0.3906
2017-07-31,-0.2594
2017-08-01,-1.3004
2017-08-02,0.7905
2017-08-03,-1.4379
2017-08-04,3.183
2017-08-07,1.5424
2017-08-08,-1.2658
2017-08-09,-2.8205
2017-08-10,-1.1873
2017-08-11,-1.8692
2017-08-14,2.0408
2017-08-15,-2.5333
2017-08-16,2.052
2017-08-17,-0.9383
2017-08-18,2.0298
2017-08-21,0.5305
2017-08-22,2.2427
2017-08-23,-1.0323
2017-08-24,0.1304
2017-08-25,0.9115
2017-08-28,2.7096999999999998
2017-08-29,-0.6281
2017-08-30,0.6321
2017-08-31,0.5025
2017-09-01,0.0
2017-09-05,-2.0
2017-09-06,0.3827
2017-09-07,-0.3812
2017-09-08,-0.6378
2017-09-11,2.6958
2017-09-12,1.875
2017-09-13,1.7178
2017-09-14,-0.8444
2017-09-15,0.9732
2017-09-18,0.4819
2017-09-19,0.4796
2017-09-20,-0.5967
2017-09-21,-0.9604
2017-09-22,0.6061
2017-09-25,2.5301
2017-09-26,0.9401
2017-09-27,0.3492
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,-3.2483
2017-10-04,5.1559
2017-10-05,-0.6842
2017-10-06,0.4592
2017-10-09,0.8
2017-10-10,-0.3401
2017-10-11,-0.7964
2017-10-12,-1.1468
2017-10-13,-3.7123
2017-10-16,0.4819
2017-10-17,0.8393
2017-10-18,0.5945
2017-10-19,2.7187
2017-10-20,1.7261
2017-10-23,-2.6018
2017-10-24,2.3229
2017-10-25,-0.3405
2017-10-26,-0.1139
2017-10-27,0.7412
2017-10-30,-2.7731
2017-10-31,-0.9313
2017-11-01,-0.8226
2017-11-02,-4.6801
2017-11-03,0.1243
2017-11-06,-0.5587
2017-11-07,0.0
2017-11-08,-1.9975
2017-11-09,-0.8917
2017-11-10,-0.8997
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,-2.3346
2017-11-16,-2.1248
2017-11-17,1.3569
2017-11-20,2.008
2017-11-21,0.5249
2017-11-22,-0.1305
2017-11-24,-0.5229
2017-11-27,0.0
2017-11-28,1.9710999999999999
2017-11-29,0.2577
2017-11-30,0.2571
2017-12-01,0.3846
2017-12-04,1.5326
2017-12-05,-1.7610000000000001
2017-12-06,0.0
2017-12-07,1.2804
2017-12-08,0.2528
2017-12-11,0.1261
2017-12-12,-0.1259
2017-12-13,-1.3871
2017-12-14,-3.3247999999999998
2017-12-15,2.1164
2017-12-18,0.6477
2017-12-19,-0.9009
2017-12-20,2.0779
2017-12-21,0.0
2017-12-22,-0.7634
2017-12-26,0.0
2017-12-27,-0.2564
2017-12-28,0.3856
2017-12-29,-0.5122
