ticker,KFS US Equity
2001-11-01,0.5051
2001-11-02,2.0101
2001-11-05,-0.2956
2001-11-07,0.0988
2001-11-08,5.232
2001-11-09,-0.9381
2001-11-12,-0.1894
2001-11-13,0.8539
2001-11-14,1.1289
2001-11-15,-0.4651
2001-11-16,2.3364
2001-11-19,-1.0046
2001-11-20,-0.5535
2001-11-21,-7.0501
2001-11-23,0.7984
2001-11-26,2.4752
2001-11-28,1.256
2001-11-29,1.7176
2001-11-30,1.8761999999999999
2001-12-03,-0.8287
2001-12-04,-0.2786
2001-12-05,0.1862
2001-12-06,0.3717
2001-12-07,-1.8519
2001-12-10,-1.8868
2001-12-11,2.1154
2001-12-12,2.5423999999999998
2001-12-13,1.6529
2001-12-14,2.0777
2001-12-17,0.0
2001-12-18,-0.0885
2001-12-19,-0.0886
2001-12-20,7.7128
2001-12-21,0.3292
2001-12-24,0.4922
2001-12-26,-1.2245
2001-12-27,1.2397
2001-12-28,1.1429
2001-12-31,1.1299
2002-01-02,0.1596
2002-01-03,-2.0717
2002-01-04,-0.7323
2002-01-07,-2.0492
2002-01-08,-1.6736
2002-01-09,3.0638
2002-01-10,0.4129
2002-01-11,-0.9046
2002-01-14,-0.8299
2002-01-15,2.0084
2002-01-16,0.3281
2002-01-17,-1.5535999999999999
2002-01-18,0.2492
2002-01-22,0.2486
2002-01-23,0.0826
2002-01-24,-0.2477
2002-01-25,-0.3311
2002-01-28,-0.4153
2002-01-29,3.1693
2002-01-30,-0.1617
2002-01-31,0.8907
2002-02-01,0.321
2002-02-04,-1.2
2002-02-05,-0.2429
2002-02-06,-1.2175
2002-02-07,0.4108
2002-02-08,-0.0818
2002-02-11,-0.0819
2002-02-12,-0.8197
2002-02-13,1.9008
2002-02-14,1.2976
2002-02-15,-0.7206
2002-02-19,0.9677
2002-02-20,-1.278
2002-02-21,-12.2168
2002-02-22,-2.9493
2002-02-25,2.5641
2002-02-26,1.2963
2002-02-27,-2.1024
2002-02-28,-1.8674
2002-03-01,4.3768
2002-03-04,-0.6381
2002-03-05,1.0092
2002-03-06,0.0908
2002-03-07,0.5445
2002-03-08,-1.1733
2002-03-12,-2.2831
2002-03-13,-1.5888
2002-03-14,2.2792
2002-03-15,0.7428
2002-03-18,1.3825
2002-03-19,-1.0909
2002-03-20,-0.1838
2002-03-22,0.3683
2002-03-25,-0.367
2002-03-26,-0.4604
2002-03-28,-0.0925
2002-04-01,-0.9259
2002-04-02,-0.6542
2002-04-03,-2.3518
2002-04-04,-3.3719
2002-04-05,4.5862
2002-04-08,1.2393
2002-04-09,-0.565
2002-04-10,1.9886
2002-04-11,-1.9499
2002-04-12,-1.1364
2002-04-15,3.4483
2002-04-16,3.0556
2002-04-17,5.301
2002-04-18,0.3413
2002-04-19,2.7211
2002-04-22,-1.6556
2002-04-23,-3.367
2002-04-24,1.1324
2002-04-25,0.0
2002-04-26,-0.1723
2002-04-29,-0.5177
2002-04-30,-0.2602
2002-05-01,-0.2609
2002-05-02,-3.1386
2002-05-03,-0.36
2002-05-06,1.9874
2002-05-07,3.1887
2002-05-08,3.2618
2002-05-09,1.5794000000000001
2002-05-10,-1.8003
2002-05-13,2.1667
2002-05-14,-0.0816
2002-05-15,-0.5714
2002-05-16,-0.5747
2002-05-17,0.7432
2002-05-21,-0.4918
2002-05-22,0.4942
2002-05-23,1.4754
2002-05-24,-0.6462
2002-05-28,0.2439
2002-05-29,-0.5677
2002-05-30,-0.4078
2002-05-31,0.4095
2002-06-03,-0.4078
2002-06-04,0.7371
2002-06-05,1.0569
2002-06-06,-0.8045
2002-06-07,-6.0827
2002-06-10,-2.7634
2002-06-11,-4.2629
2002-06-12,2.7829
2002-06-13,4.5126
2002-06-14,-2.2453
2002-06-17,-1.1484
2002-06-18,-1.6979
2002-06-19,-0.7273
2002-06-20,-0.2747
2002-06-21,1.0101
2002-06-24,3.1818
2002-06-25,0.5286
2002-06-26,-1.3146
2002-06-27,-1.3321
2002-06-28,1.7102
2002-07-01,0.0
2002-07-02,-1.0619
2002-07-03,-0.1789
2002-07-05,2.5986000000000002
2002-07-08,1.1354
2002-07-09,-0.6045
2002-07-10,-4.8652999999999995
2002-07-11,-3.5616
2002-07-12,-1.7519
2002-07-15,-5.253
2002-07-16,4.2726
2002-07-17,2.6341
2002-07-18,-7.7947
2002-07-19,1.0309
2002-07-22,-2.6531000000000002
2002-07-23,-1.153
2002-07-24,-4.1357
2002-07-25,4.9779
2002-07-26,-0.6322
2002-07-29,6.4687
2002-07-30,0.8964
2002-07-31,-0.0987
2002-08-02,-0.0988
2002-08-05,-6.0336
2002-08-06,1.3684
2002-08-07,0.8307
2002-08-08,-8.4449
2002-08-09,-9.4488
2002-08-12,-3.6025
2002-08-13,-1.8041
2002-08-14,-0.2625
2002-08-15,5.6579
2002-08-16,-0.3736
2002-08-19,-3.75
2002-08-20,2.7273
2002-08-21,2.402
2002-08-22,1.2346
2002-08-23,0.2439
2002-08-26,0.8516
2002-08-27,0.965
2002-08-28,-0.5974
2002-08-29,-0.7212
2002-08-30,-0.6053
2002-09-03,-0.4872
2002-09-05,0.4896
2002-09-06,1.5834000000000001
2002-09-09,-1.199
2002-09-10,-1.6989999999999998
2002-09-11,0.0
2002-09-12,0.8642
2002-09-13,0.3672
2002-09-17,1.4634
2002-09-18,-0.9615
2002-09-19,0.3641
2002-09-20,0.2418
2002-09-23,-1.8094000000000001
2002-09-24,-0.4914
2002-09-25,1.6049
2002-09-26,0.243
2002-09-27,0.0
2002-09-30,0.0
2002-10-01,0.8485
2002-10-02,0.0
2002-10-03,-1.4423
2002-10-04,-1.7073
2002-10-07,-13.0273
2002-10-08,-5.5635
2002-10-09,-9.3656
2002-10-10,7.3333
2002-10-11,9.6273
2002-10-14,2.8329
2002-10-15,4.8209
2002-10-16,-0.1314
2002-10-17,3.9474
2002-10-18,1.5190000000000001
2002-10-21,4.1147
2002-10-22,-3.9520999999999997
2002-10-23,0.4988
2002-10-24,-0.7444
2002-10-25,-0.625
2002-10-28,0.1258
2002-10-29,-3.2663
2002-10-30,-1.9481000000000002
2002-10-31,0.5298
2002-11-01,3.6891
2002-11-04,1.7789000000000001
2002-11-05,-1.9975
2002-11-06,-1.2739
2002-11-07,0.3871
2002-11-08,-5.1414
2002-11-11,1.084
2002-11-12,-1.6086
2002-11-13,0.4087
2002-11-14,-0.6784
2002-11-15,-1.776
2002-11-18,-1.8081
2002-11-19,0.8499
2002-11-20,1.4045
2002-11-21,5.9557
2002-11-22,-0.6536
2002-11-25,1.5789
2002-11-26,-2.7202
2002-11-27,1.7309999999999999
2002-11-29,0.7853
2002-12-02,0.3896
2002-12-03,2.0699
2002-12-04,6.4639
2002-12-05,1.1905000000000001
2002-12-06,-2.7058999999999997
2002-12-09,6.6505
2002-12-10,-2.7211
2002-12-11,-1.049
2002-12-12,0.3534
2002-12-13,-0.2347
2002-12-16,1.4118
2002-12-17,1.5081
2002-12-18,-0.5714
2002-12-19,-1.0345
2002-12-20,-0.5807
2002-12-23,-0.5841
2002-12-24,1.5276
2002-12-26,-0.5787
2002-12-27,-2.7939
2002-12-30,1.7964
2002-12-31,1.7647
2003-01-02,0.9249
2003-01-03,0.9164
2003-01-06,0.454
2003-01-07,-1.8079
2003-01-08,0.0
2003-01-09,2.3015
2003-01-10,-0.4499
2003-01-13,0.0
2003-01-14,0.0
2003-01-15,1.3559
2003-01-16,-0.1115
2003-01-17,1.6741000000000001
2003-01-21,3.1833
2003-01-22,-2.766
2003-01-23,-1.6411
2003-01-24,-0.6674
2003-01-27,-0.8959
2003-01-28,2.2599
2003-01-29,-1.5470000000000002
2003-01-30,-0.4489
2003-01-31,1.4656
2003-02-03,0.4444
2003-02-04,-0.885
2003-02-05,0.558
2003-02-06,-1.2209
2003-02-07,-0.1124
2003-02-10,-1.5748
2003-02-11,7.6571
2003-02-12,0.7431
2003-02-13,-1.686
2003-02-14,-0.2144
2003-02-18,2.0408
2003-02-19,0.0
2003-02-20,0.7368
2003-02-21,-0.3135
2003-02-24,1.6771
2003-02-25,3.9175
2003-02-26,1.2897
2003-02-27,1.1753
2003-02-28,1.3553
2003-03-03,0.191
2003-03-04,-0.4766
2003-03-05,1.2452
2003-03-06,-0.7569
2003-03-07,-3.3365
2003-03-10,-2.3669000000000002
2003-03-11,3.9394
2003-03-12,-1.1662
2003-03-13,1.1799
2003-03-14,1.6521
2003-03-17,-1.2428
2003-03-18,2.2265
2003-03-19,1.2311
2003-03-20,-0.1871
2003-03-21,1.4058
2003-03-24,0.8318
2003-03-25,-0.55
2003-03-26,2.4885
2003-03-27,0.2698
2003-03-28,-1.0762
2003-03-31,-3.8985
2003-04-01,0.3774
2003-04-02,0.8459
2003-04-03,0.932
2003-04-04,1.5697
2003-04-07,-0.4545
2003-04-08,1.5525
2003-04-09,-0.7194
2003-04-10,-0.7246
2003-04-11,1.8248
2003-04-14,-0.5376
2003-04-15,0.9009
2003-04-16,-2.8571
2003-04-17,1.3787
2003-04-21,-0.272
2003-04-22,0.9091
2003-04-23,-0.0901
2003-04-24,0.541
2003-04-25,0.6278
2003-04-29,1.426
2003-04-30,0.3515
2003-05-01,8.2312
2003-05-02,1.3754
2003-05-05,-1.4365999999999999
2003-05-06,4.2915
2003-05-07,-2.6398
2003-05-08,-1.9139
2003-05-09,0.4065
2003-05-12,0.1619
2003-05-13,1.0509
2003-05-14,3.76
2003-05-15,-0.4626
2003-05-16,1.859
2003-05-19,1.9011
2003-05-20,-3.3582
2003-05-21,-0.2317
2003-05-22,-0.4644
2003-05-23,-0.6221
2003-05-27,-0.7825
2003-05-28,-0.3943
2003-05-29,0.7918
2003-05-30,-0.2357
2003-06-02,-1.5748
2003-06-03,-0.16
2003-06-04,-0.8413
2003-06-05,1.4949
2003-06-06,-0.4777
2003-06-09,0.16
2003-06-10,-0.1597
2003-06-11,-1.92
2003-06-12,1.9576
2003-06-13,1.44
2003-06-16,-0.3943
2003-06-17,-1.346
2003-06-18,0.4815
2003-06-19,-0.9585
2003-06-20,-1.4516
2003-06-23,0.1637
2003-06-24,-1.7974
2003-06-25,1.3311
2003-06-26,0.5747
2003-06-27,-0.4898
2003-06-30,-0.3281
2003-07-01,-0.823
2003-07-02,1.4108
2003-07-03,1.8822
2003-07-07,-0.5622
2003-07-08,0.4039
2003-07-09,6.0338
2003-07-10,-1.6692
2003-07-11,1.3889
2003-07-14,-0.761
2003-07-15,-1.227
2003-07-16,0.3882
2003-07-17,1.3148
2003-07-18,0.458
2003-07-21,0.0
2003-07-22,0.9119
2003-07-23,2.1084
2003-07-24,1.9912
2003-07-25,-0.4338
2003-07-28,-1.8881999999999999
2003-07-29,-2.4426
2003-07-30,-1.214
2003-07-31,-1.6897
2003-08-01,0.0
2003-08-04,1.1719
2003-08-05,-1.3900000000000001
2003-08-06,2.3493
2003-08-07,2.9074
2003-08-08,-6.3941
2003-08-11,0.7149
2003-08-12,-1.1041
2003-08-13,0.7177
2003-08-14,-1.5835
2003-08-15,0.5632
2003-08-18,-2.4
2003-08-19,-0.9836
2003-08-20,-1.4073
2003-08-21,-1.1755
2003-08-22,-2.3789
2003-08-25,1.0444
2003-08-26,0.6029
2003-08-27,2.1404
2003-08-28,0.2515
2003-08-29,0.6689
2003-09-02,0.2492
2003-09-03,4.8882
2003-09-04,1.7378
2003-09-05,-0.0776
2003-09-08,0.3885
2003-09-09,-3.096
2003-09-10,-2.6358
2003-09-11,-0.6563
2003-09-12,-0.9909
2003-09-15,0.5838
2003-09-16,-0.3317
2003-09-17,-0.5824
2003-09-18,-0.9205
2003-09-19,-2.8716
2003-09-22,0.3478
2003-09-23,-0.5199
2003-09-24,-1.7422
2003-09-25,-0.7979
2003-09-26,-2.5916
2003-09-29,-11.7431
2003-09-30,-2.2869
2003-10-01,-2.6596
2003-10-02,1.0929
2003-10-03,0.4324
2003-10-06,-0.2153
2003-10-07,0.3236
2003-10-08,3.1183
2003-10-09,2.5026
2003-10-10,1.2208
2003-10-13,0.5025
2003-10-14,-1.7
2003-10-15,-0.4069
2003-10-16,0.6129
2003-10-17,0.5076
2003-10-20,-1.0101
2003-10-21,1.0204
2003-10-22,1.0101
2003-10-23,1.8
2003-10-24,1.0806
2003-10-27,-0.2915
2003-10-28,1.9493
2003-10-29,-0.3824
2003-10-30,-0.7678
2003-10-31,2.5145
2003-11-03,-4.1509
2003-11-04,-0.9843
2003-11-05,-0.8946
2003-11-06,0.8024
2003-11-07,-0.0995
2003-11-10,1.1952
2003-11-11,1.6732
2003-11-12,-0.2904
2003-11-13,0.0971
2003-11-14,-0.7759
2003-11-17,0.391
2003-11-18,0.6816
2003-11-19,0.9671
2003-11-20,0.8621
2003-11-21,0.6648
2003-11-24,4.717
2003-11-25,-0.991
2003-11-26,3.0937
2003-11-28,0.6178
2003-12-01,0.8772
2003-12-02,0.8696
2003-12-03,-0.3448
2003-12-04,-0.9516
2003-12-05,-0.262
2003-12-08,0.7005
2003-12-09,-1.5652
2003-12-10,-3.7102
2003-12-11,1.1927
2003-12-12,-1.7226
2003-12-15,0.6458
2003-12-16,-3.2997
2003-12-17,1.2322
2003-12-18,-0.7491
2003-12-19,0.0943
2003-12-22,0.8483
2003-12-23,0.5607
2003-12-24,1.3011
2003-12-26,0.9174
2003-12-29,-0.1818
2003-12-30,1.275
2003-12-31,1.9784000000000002
2004-01-02,1.7637
2004-01-05,1.5598
2004-01-06,-1.0239
2004-01-07,-2.2414
2004-01-08,0.3527
2004-01-09,-0.7909
2004-01-12,0.2657
2004-01-13,0.0883
2004-01-14,-4.9426
2004-01-15,-2.8784
2004-01-16,-0.5736
2004-01-20,5.0
2004-01-21,-0.641
2004-01-22,0.2765
2004-01-23,1.4706000000000001
2004-01-26,-0.8152
2004-01-27,-1.5525
2004-01-28,-1.9481000000000002
2004-01-29,-0.7569
2004-01-30,1.6206
2004-02-02,0.1876
2004-02-03,1.4981
2004-02-04,0.8303
2004-02-05,-1.7383
2004-02-06,1.1173
2004-02-09,1.2891
2004-02-10,1.9091
2004-02-11,2.7654
2004-02-12,0.8681
2004-02-13,-9.2083
2004-02-17,4.2654
2004-02-18,1.8182
2004-02-19,0.2679
2004-02-20,-0.089
2004-02-23,-0.6239
2004-02-24,0.0
2004-02-25,-0.4484
2004-02-26,-0.9009
2004-02-27,1.3636
2004-03-01,0.5381
2004-03-02,-0.9813
2004-03-03,1.3514
2004-03-04,0.3556
2004-03-05,0.4429
2004-03-08,0.5291
2004-03-09,0.0
2004-03-10,-0.9649
2004-03-11,-1.24
2004-03-12,0.4484
2004-03-15,0.0893
2004-03-16,0.0
2004-03-17,0.446
2004-03-18,1.5986
2004-03-19,-0.4371
2004-03-22,-1.3169
2004-03-23,0.089
2004-03-24,-1.3333
2004-03-25,0.7207
2004-03-26,1.7889
2004-03-29,0.7909
2004-03-30,1.0462
2004-03-31,-0.604
2004-04-01,0.5208
2004-04-02,-0.0864
2004-04-05,-1.5556999999999999
2004-04-06,0.6146
2004-04-07,-0.2618
2004-04-08,0.6999
2004-04-12,1.9114
2004-04-13,0.1705
2004-04-14,-1.1064
2004-04-15,0.9466
2004-04-16,0.341
2004-04-19,-0.4248
2004-04-20,-2.5597
2004-04-21,-2.627
2004-04-22,3.1475
2004-04-23,-0.1744
2004-04-26,2.5328
2004-04-27,-1.7888
2004-04-28,-3.1223
2004-04-29,-0.0895
2004-04-30,-0.9857
2004-05-03,-0.905
2004-05-04,1.6438000000000001
2004-05-05,2.4259
2004-05-06,-0.2632
2004-05-07,-1.3193
2004-05-10,-3.7433
2004-05-11,1.4815
2004-05-12,-1.1861
2004-05-13,0.3693
2004-05-14,-0.092
2004-05-17,-0.9208
2004-05-18,-0.8364
2004-05-19,2.1556
2004-05-20,0.8257
2004-05-21,-0.8189
2004-05-24,-0.2752
2004-05-25,-0.276
2004-05-26,0.9225
2004-05-27,2.1024
2004-05-28,-2.4172000000000002
2004-06-01,-1.4679
2004-06-02,-0.2793
2004-06-03,0.0934
2004-06-04,2.0522
2004-06-07,1.8282
2004-06-08,1.4363000000000001
2004-06-09,-1.1504
2004-06-10,0.0
2004-06-14,0.5372
2004-06-15,1.2467
2004-06-16,0.4398
2004-06-17,1.4011
2004-06-18,0.9499
2004-06-21,0.2566
2004-06-22,-0.7679
2004-06-23,0.0
2004-06-24,0.6019
2004-06-25,-0.6838
2004-06-28,0.8606
2004-06-29,-0.5119
2004-06-30,2.4013999999999998
2004-07-01,-0.4188
2004-07-02,0.3364
2004-07-06,0.0
2004-07-07,-0.1676
2004-07-08,-0.084
2004-07-09,0.2521
2004-07-12,-0.7544
2004-07-13,0.3378
2004-07-14,-1.1785
2004-07-15,1.9590999999999998
2004-07-16,0.1671
2004-07-19,0.3336
2004-07-20,-0.5819
2004-07-21,-1.3378
2004-07-22,-0.5085
2004-07-23,-0.6814
2004-07-26,-2.5728999999999997
2004-07-27,-0.3521
2004-07-28,-0.7951
2004-07-29,1.4248
2004-07-30,0.878
2004-08-02,-1.5666
2004-08-03,3.7135
2004-08-04,0.1705
2004-08-05,-0.5106
2004-08-06,2.6518
2004-08-09,-1.6667
2004-08-10,-0.5085
2004-08-11,-1.1925
2004-08-12,-1.2069
2004-08-13,1.4834
2004-08-16,0.6879
2004-08-17,1.7079
2004-08-18,0.0
2004-08-19,0.7557
2004-08-20,1.25
2004-08-23,-0.6584
2004-08-24,-1.0771
2004-08-25,0.5863
2004-08-26,-0.5828
2004-08-27,0.0838
2004-08-30,-1.0042
2004-08-31,1.437
2004-09-01,0.1667
2004-09-02,0.9983
2004-09-03,0.0
2004-09-07,0.4119
2004-09-08,0.082
2004-09-09,0.9836
2004-09-10,-0.6494
2004-09-13,-0.8987
2004-09-14,4.3693
2004-09-15,1.5008
2004-09-16,1.4008
2004-09-17,-0.7675
2004-09-20,-0.6961
2004-09-21,0.0
2004-09-22,0.4673
2004-09-23,1.3953
2004-09-24,-0.7645
2004-09-27,0.6163
2004-09-28,-0.1531
2004-09-29,0.2301
2004-09-30,0.5356
2004-10-01,0.3805
2004-10-04,0.9856
2004-10-05,0.3754
2004-10-06,0.6731
2004-10-07,0.3715
2004-10-08,0.2221
2004-10-11,1.1817
2004-10-12,-2.8467000000000002
2004-10-13,-0.1503
2004-10-14,-0.9782
2004-10-15,-1.2158
2004-10-18,0.4615
2004-10-19,-1.072
2004-10-20,-0.6966
2004-10-21,0.1559
2004-10-22,-0.9339
2004-10-25,-1.7282
2004-10-26,1.5188000000000001
2004-10-27,1.2598
2004-10-28,0.6221
2004-10-29,1.7002000000000002
2004-11-01,-0.7599
2004-11-02,1.4548
2004-11-03,10.6415
2004-11-04,2.1828
2004-11-05,-0.4673
2004-11-08,0.939
2004-11-09,0.9967
2004-11-10,0.3289
2004-11-11,2.0328
2004-11-12,-1.0925
2004-11-15,-0.6498
2004-11-16,1.0464
2004-11-17,1.3592
2004-11-18,-1.9796
2004-11-19,0.6515
2004-11-22,1.877
2004-11-23,-0.6989
2004-11-24,0.3839
2004-11-26,-0.3187
2004-11-29,-2.046
2004-11-30,-0.7833
2004-12-01,0.1974
2004-12-02,-1.7072
2004-12-03,-0.2004
2004-12-06,-0.6024
2004-12-07,0.404
2004-12-08,-1.2072
2004-12-09,1.2899
2004-12-10,-2.0107
2004-12-13,0.4104
2004-12-14,1.4304999999999999
2004-12-15,1.3432
2004-12-16,-0.5964
2004-12-17,0.9333
2004-12-20,-1.8494000000000002
2004-12-21,0.7402
2004-12-22,-0.4676
2004-12-23,2.6174
2004-12-27,-0.3924
2004-12-28,1.2475
2004-12-29,1.3618999999999999
2004-12-30,0.8317
2004-12-31,0.7614
2005-01-03,-1.3224
2005-01-04,-1.0211
2005-01-05,-0.1289
2005-01-06,-2.7114000000000003
2005-01-07,1.1944
2005-01-10,0.5902
2005-01-11,-1.2386
2005-01-12,3.6304
2005-01-13,-0.9554
2005-01-14,0.3215
2005-01-18,2.2436
2005-01-19,1.3793
2005-01-20,-1.1132
2005-01-21,-1.0632
2005-01-24,0.2528
2005-01-25,1.198
2005-01-26,-0.6231
2005-01-27,-1.8182
2005-01-28,-0.7024
2005-01-31,-1.7363
2005-02-01,1.3743
2005-02-02,2.195
2005-02-03,-0.4422
2005-02-04,-0.0635
2005-02-07,-0.1905
2005-02-08,1.0814
2005-02-09,-0.8181
2005-02-10,3.2359999999999998
2005-02-11,1.1063
2005-02-14,-2.9179
2005-02-15,0.4383
2005-02-16,0.8728
2005-02-17,-1.2361
2005-02-18,0.0626
2005-02-22,-0.6879
2005-02-23,0.4408
2005-02-24,-0.2508
2005-02-25,0.9428
2005-02-28,0.1245
2005-03-01,-0.1866
2005-03-02,-0.1246
2005-03-03,-0.0624
2005-03-04,2.0599
2005-03-07,-0.7951
2005-03-08,-0.3699
2005-03-09,1.4233
2005-03-10,-1.8304
2005-03-11,-0.8606
2005-03-14,-0.9428
2005-03-15,1.0787
2005-03-16,-0.3766
2005-03-17,0.5671
2005-03-18,-1.0652
2005-03-21,-2.0266
2005-03-22,-2.0685000000000002
2005-03-23,-0.9901
2005-03-24,0.0
2005-03-28,1.0
2005-03-29,0.7261
2005-03-30,0.0
2005-03-31,1.3106
2005-04-01,-0.194
2005-04-04,-0.324
2005-04-05,1.1703999999999999
2005-04-06,0.7712
2005-04-07,0.3827
2005-04-08,-0.3812
2005-04-11,-0.7015
2005-04-12,-0.5138
2005-04-13,1.6785
2005-04-14,-2.2222
2005-04-15,-1.3636
2005-04-18,-0.5925
2005-04-19,2.3841
2005-04-20,0.5175
2005-04-21,-0.2574
2005-04-22,0.8387
2005-04-25,0.9597
2005-04-26,0.2535
2005-04-27,0.8217
2005-04-28,0.1881
2005-04-29,-1.189
2005-05-02,0.38
2005-05-03,1.6404
2005-05-04,0.6828
2005-05-05,-1.603
2005-05-06,-0.0627
2005-05-09,-0.2508
2005-05-10,1.697
2005-05-11,0.6799
2005-05-12,-0.9822
2005-05-13,-1.8599
2005-05-16,-0.8212
2005-05-17,-1.4013
2005-05-18,2.7778
2005-05-19,-0.7542
2005-05-20,-0.38
2005-05-23,-1.2715
2005-05-24,1.9961
2005-05-25,-0.2525
2005-05-26,-0.1266
2005-05-27,1.0773
2005-05-31,1.2539
2005-06-01,1.3003
2005-06-02,1.1614
2005-06-03,0.0604
2005-06-06,1.8719999999999999
2005-06-07,-0.0593
2005-06-08,-0.0593
2005-06-09,-0.2967
2005-06-10,1.9643000000000002
2005-06-13,-1.811
2005-06-14,-0.5364
2005-06-15,1.3780999999999999
2005-06-16,0.4728
2005-06-17,-0.7647
2005-06-20,1.067
2005-06-21,0.1173
2005-06-22,1.5817
2005-06-23,0.346
2005-06-24,0.5747
2005-06-27,0.1714
2005-06-28,-1.1979
2005-06-29,-0.3464
2005-06-30,-1.3905
2005-07-01,-0.0588
2005-07-05,-0.0588
2005-07-06,1.7647
2005-07-07,2.5434
2005-07-08,-0.5073
2005-07-11,-0.7365
2005-07-12,1.7123
2005-07-13,0.7295
2005-07-14,-0.9471
2005-07-15,-1.4061
2005-07-18,0.5134
2005-07-19,1.1918
2005-07-20,-0.4487
2005-07-21,0.6761
2005-07-22,0.4477
2005-07-25,-1.1142
2005-07-26,-0.6197
2005-07-27,-0.0227
2005-07-28,-0.2041
2005-07-29,1.25
2005-08-01,-1.5152
2005-08-02,1.7094
2005-08-03,-0.8964
2005-08-04,1.1306
2005-08-05,-1.7887
2005-08-08,-1.9351
2005-08-09,-0.9286
2005-08-10,0.2929
2005-08-11,3.3879
2005-08-12,0.452
2005-08-15,0.1125
2005-08-16,1.0674
2005-08-17,1.0561
2005-08-18,2.5853
2005-08-19,-3.0027
2005-08-22,1.4373
2005-08-23,2.0708
2005-08-24,-1.1212
2005-08-25,-0.108
2005-08-26,-0.8108
2005-08-29,-0.436
2005-08-30,0.1642
2005-08-31,0.2186
2005-09-01,1.3631
2005-09-02,-0.7531
2005-09-06,-2.5474
2005-09-07,-0.5562
2005-09-08,0.5034
2005-09-09,-1.113
2005-09-12,-0.3939
2005-09-13,0.3522
2005-09-14,-0.395
2005-09-15,-0.6799
2005-09-16,-1.5402
2005-09-19,1.5064
2005-09-20,-1.5981999999999998
2005-09-21,-0.29
2005-09-22,-0.0582
2005-09-23,-0.291
2005-09-26,-1.2259
2005-09-27,1.7730000000000001
2005-09-28,0.2904
2005-09-29,2.2583
2005-09-30,1.9253
2005-10-03,-2.3889
2005-10-04,-1.8782
2005-10-05,-3.1903
2005-10-06,0.0
2005-10-07,-0.2996
2005-10-10,0.3606
2005-10-11,-1.1976
2005-10-12,0.7879
2005-10-13,-2.4654
2005-10-14,0.6165
2005-10-17,-1.4706000000000001
2005-10-18,1.0572
2005-10-19,0.3077
2005-10-20,0.8589
2005-10-21,-0.8516
2005-10-24,2.0245
2005-10-25,-1.383
2005-10-26,0.9756
2005-10-27,-3.0193
2005-10-28,-0.1245
2005-10-31,3.4913
2005-11-01,1.4458
2005-11-02,1.6627
2005-11-03,0.8762
2005-11-04,0.4632
2005-11-07,0.9222
2005-11-08,0.2284
2005-11-09,0.9117
2005-11-10,0.0565
2005-11-11,1.9186999999999999
2005-11-14,0.3876
2005-11-15,-0.1655
2005-11-16,0.8287
2005-11-17,0.8219
2005-11-18,0.0
2005-11-21,0.0
