ticker,ADT US Equity
2018-06-11,-3.0414
2018-06-12,4.0151
2018-06-13,-2.8951000000000002
2018-06-14,0.4969
2018-06-15,-1.3597000000000001
2018-06-18,3.8847
2018-06-19,-0.3619
2018-06-20,5.3269
2018-06-21,-0.3448
2018-06-22,1.0957
2018-06-25,-0.4582
2018-06-26,0.9206
2018-06-27,1.1403
2018-06-28,-5.0733
2018-06-29,2.7316000000000003
2018-07-02,-5.7803
2018-07-03,-1.227
2018-07-05,0.3727
2018-07-06,1.2376
2018-07-09,4.401
2018-07-10,0.9368
2018-07-11,-0.464
2018-07-12,3.9627
2018-07-13,0.4484
2018-07-16,2.4554
2018-07-17,2.2876
2018-07-18,0.639
2018-07-19,-0.9524
2018-07-20,-0.1068
2018-07-23,0.107
2018-07-24,-1.1752
2018-07-25,-0.2162
2018-07-26,-1.4085
2018-07-27,-0.989
2018-07-30,-2.5526999999999997
2018-07-31,2.6196
2018-08-01,-0.6659
2018-08-02,-3.6872
2018-08-03,3.3643
2018-08-06,0.7856
2018-08-07,1.8931
2018-08-08,3.6066000000000003
2018-08-09,-10.654
2018-08-10,5.0767
2018-08-13,2.809
2018-08-14,-2.7321999999999997
2018-08-15,-1.9101
2018-08-16,-0.1145
2018-08-17,-0.1147
2018-08-20,-0.2296
2018-08-21,5.1784
2018-08-22,-0.6565
2018-08-23,-0.9912
2018-08-24,0.2225
2018-08-27,0.333
2018-08-28,1.8805
2018-08-29,0.4343
2018-08-30,-3.4595000000000002
2018-08-31,0.224
2018-09-04,2.6816
2018-09-05,-4.5702
2018-09-06,2.1665
2018-09-07,-1.7856999999999998
2018-09-10,-1.8182
2018-09-11,-1.3889
2018-09-12,1.0563
2018-09-13,-0.2323
2018-09-14,-0.3492
2018-09-17,-1.4603
2018-09-18,2.2619
2018-09-19,-2.5611
2018-09-20,6.5711
2018-09-21,5.0448
2018-09-24,-1.174
2018-09-25,-0.324
2018-09-26,1.6251
2018-09-27,0.1066
2018-09-28,0.0
2018-10-01,-2.0234
2018-10-02,-5.0
2018-10-03,0.8009
2018-10-04,-0.227
2018-10-05,-1.1377
2018-10-08,-0.5754
2018-10-09,-0.1157
2018-10-10,-5.6779
2018-10-11,-4.5455
2018-10-12,-3.2175
2018-10-15,2.6596
2018-10-16,3.7565
2018-10-17,-2.9962999999999997
2018-10-18,-0.2574
2018-10-19,0.2581
2018-10-22,-5.0193
2018-10-23,1.626
2018-10-24,-1.7332999999999998
2018-10-25,1.6282
2018-10-26,-0.9346
2018-10-29,-1.6173
2018-10-30,0.0
2018-10-31,6.0274
2018-11-01,-0.2584
2018-11-02,0.6477
2018-11-05,-0.9009
2018-11-06,-4.9351
2018-11-07,1.3660999999999999
2018-11-08,9.1644
2018-11-09,-3.0864
2018-11-12,-5.0955
2018-11-13,5.3690999999999995
2018-11-14,-1.4013
2018-11-15,2.1964
2018-11-16,1.8963
2018-11-19,-4.7146
2018-11-20,-3.3854
2018-11-21,2.5606
2018-11-23,0.657
2018-11-26,-0.7833
2018-11-27,-1.5789
2018-11-28,5.0802
2018-11-29,-0.1272
2018-11-30,-0.5096
2018-12-03,-0.8963
2018-12-04,-4.1344
2018-12-06,3.3693
2018-12-07,-2.8683
2018-12-10,-2.5503
2018-12-11,0.0
2018-12-12,1.9284
2018-12-13,-2.3649
2018-12-14,-5.146
2018-12-17,-1.6129
2018-12-18,-2.0864
2018-12-19,-0.761
2018-12-20,-1.9939
2018-12-21,-2.8169
2018-12-24,-3.2206
2018-12-26,4.6589
2018-12-27,-2.0668
2018-12-28,-0.8117
2018-12-31,-1.6367
2019-01-02,6.6556
2019-01-03,-1.4041000000000001
2019-01-04,5.538
2019-01-07,1.7991000000000001
2019-01-08,2.3564
2019-01-09,0.5755
2019-01-10,-1.0014
2019-01-11,2.6012
2019-01-14,-1.831
2019-01-15,-1.0043
2019-01-16,3.4783
2019-01-17,1.6806999999999999
2019-01-18,0.9642
2019-01-22,-2.5921
2019-01-23,-1.9607999999999999
2019-01-24,0.8571
2019-01-25,1.8414000000000001
2019-01-28,-2.2253
2019-01-29,1.2802
2019-01-30,0.1404
2019-01-31,1.2623
2019-02-01,1.2465
2019-02-04,3.6936
2019-02-05,-0.1319
2019-02-06,0.9247
2019-02-07,-0.6545
2019-02-08,0.7905
2019-02-11,2.3529
2019-02-12,2.2989
2019-02-13,-0.8739
2019-02-14,0.1259
2019-02-15,1.2579
2019-02-19,-0.1242
2019-02-20,1.3682
2019-02-21,-1.227
2019-02-22,1.2422
2019-02-25,0.4908
2019-02-26,-1.7094
2019-02-27,0.6211
2019-02-28,-1.2346
2019-03-01,-0.5
2019-03-04,0.3769
2019-03-05,-0.1252
2019-03-06,-3.2580999999999998
2019-03-07,-1.8135
2019-03-08,-2.6385
2019-03-11,2.8455
2019-03-12,-13.4387
2019-03-13,-2.8919
2019-03-14,-3.1348
2019-03-15,4.6926
2019-03-18,4.3277
2019-03-19,-0.4444
2019-03-20,-1.3393
2019-03-21,-0.905
2019-03-22,-5.4795
2019-03-25,-0.8052
2019-03-26,1.461
2019-03-27,-0.16
2019-03-28,0.1603
2019-03-29,2.24
2019-04-01,2.5822000000000003
2019-04-02,1.227
2019-04-03,1.0606
2019-04-04,0.8996
2019-04-05,-0.7429
2019-04-08,-1.0479
2019-04-09,-1.8154
2019-04-10,2.7735
2019-04-11,-0.1499
2019-04-12,-0.6006
2019-04-15,-0.3021
2019-04-16,1.5152
2019-04-17,-0.4478
2019-04-18,-0.2999
2019-04-22,0.1504
2019-04-23,0.0
2019-04-24,-1.8018
2019-04-25,-3.8226
2019-04-26,2.3847
2019-04-29,3.7267
2019-04-30,-1.3473
2019-05-01,0.607
2019-05-02,1.6591
2019-05-03,1.9287999999999998
2019-05-06,1.7467000000000001
2019-05-07,-0.5722
2019-05-08,-11.0791
2019-05-09,2.7508
2019-05-10,0.315
2019-05-13,-6.1224
2019-05-14,2.0067
2019-05-15,0.4918
2019-05-16,2.2838
2019-05-17,-3.1898
2019-05-20,0.0
2019-05-21,4.2834
2019-05-22,0.0
2019-05-23,-1.7378
2019-05-24,-0.4823
2019-05-28,0.1616
2019-05-29,-1.4516
2019-05-30,0.1637
2019-05-31,-4.4118
2019-06-03,3.7607
2019-06-04,1.4827
2019-06-05,-0.8117
2019-06-06,-0.6547
2019-06-07,1.6474
2019-06-10,-0.081
2019-06-11,0.1631
2019-06-12,1.7915
2019-06-13,3.68
2019-06-14,-0.3086
2019-06-17,-1.7027999999999999
2019-06-18,-1.4173
2019-06-19,-0.9585
2019-06-20,0.9677
2019-06-21,-0.9585
2019-06-24,-1.4516
2019-06-25,-3.928
2019-06-26,2.0443
2019-06-27,0.1669
2019-06-28,2.0
2019-07-01,0.9804
2019-07-02,-1.4563
2019-07-03,2.7915
2019-07-05,-0.639
2019-07-08,1.2862
2019-07-09,-1.4285999999999999
2019-07-10,0.0
2019-07-11,-0.4831
2019-07-12,2.9126
2019-07-15,-3.4591
2019-07-16,5.0489
2019-07-17,-3.7209
2019-07-18,-1.1272
2019-07-19,1.4658
2019-07-22,-3.2103
2019-07-23,-0.3317
2019-07-24,2.3295
2019-07-25,1.626
2019-07-26,0.8
2019-07-29,0.9524
2019-07-30,0.7862
2019-07-31,-0.936
2019-08-01,-4.252
2019-08-02,-1.6447
2019-08-05,-6.1873
2019-08-06,-1.0695000000000001
2019-08-07,-6.1261
2019-08-08,0.5758
2019-08-09,-5.7252
2019-08-12,-5.8704
2019-08-13,-2.5806
2019-08-14,-3.9735
2019-08-15,0.6897
2019-08-16,3.4247
2019-08-19,5.7395
2019-08-20,-2.2965
2019-08-21,0.0
2019-08-22,1.9231
2019-08-23,-3.5639
2019-08-26,1.087
2019-08-27,-1.7204000000000002
2019-08-28,3.2823
2019-08-29,-0.4237
2019-08-30,1.2766
2019-09-03,0.2101
2019-09-04,3.5639
2019-09-05,7.4899000000000004
2019-09-06,0.565
2019-09-09,6.5543
2019-09-10,6.942
2019-09-11,-1.4876
2019-09-12,0.1678
2019-09-13,-0.5025
2019-09-16,1.8519
2019-09-17,-0.4959
2019-09-18,1.9933999999999998
2019-09-19,0.0
2019-09-20,-0.6515
2019-09-23,2.1311
2019-09-24,-0.321
2019-09-25,5.6361
2019-09-26,-7.1646
2019-09-27,1.1494
2019-09-30,1.7856999999999998
2019-10-01,2.2329
2019-10-02,-0.312
2019-10-03,-2.5039
2019-10-04,0.321
2019-10-07,1.28
2019-10-08,-2.2117
2019-10-09,1.1309
2019-10-10,2.3962
2019-10-11,2.6521
2019-10-14,0.152
2019-10-15,2.2762000000000002
2019-10-16,5.3412
2019-10-17,-1.2676
2019-10-18,5.2782
2019-10-21,-2.168
2019-10-22,5.6787
2019-10-23,0.2621
2019-10-24,-0.7843
2019-10-25,1.4493
2019-10-28,0.9091
2019-10-29,2.0592
2019-10-30,0.3783
2019-10-31,-2.7638
2019-11-01,2.3256
2019-11-04,1.0101
2019-11-05,0.5
2019-11-06,-2.1144
2019-11-07,-1.0165
2019-11-08,2.0539
2019-11-11,-2.7673
2019-11-12,-0.1294
2019-11-13,8.1606
2019-11-14,-0.8383
2019-11-15,1.3285
2019-11-18,-1.1919
2019-11-19,2.1713
2019-11-20,-0.2361
2019-11-21,1.0651
2019-11-22,1.7564
2019-11-25,5.2934
2019-11-26,4.5902
2019-11-27,-0.9404
2019-11-29,-2.5316
2019-12-02,-3.8961
2019-12-03,-1.6892
2019-12-04,3.7801
2019-12-05,1.8763999999999998
2019-12-06,-3.0336
2019-12-09,1.8994
2019-12-10,1.5351
2019-12-11,-0.8639
2019-12-12,-0.1634
2019-12-13,0.5931
2019-12-16,-5.1887
2019-12-17,2.9851
2019-12-18,-0.3623
2019-12-19,-2.4242
2019-12-20,-2.7329
2019-12-23,-0.894
2019-12-24,0.1289
2019-12-26,0.1287
2019-12-27,0.0
2019-12-30,-0.1285
2019-12-31,2.0592
2020-01-02,-4.5397
2020-01-03,-1.5852
2020-01-06,1.4765
2020-01-07,-1.5873
2020-01-08,-8.4677
2020-01-09,-3.8179
2020-01-10,-3.8167999999999997
2020-01-13,0.0
2020-01-14,1.5873
2020-01-15,0.0
2020-01-16,1.4062999999999999
2020-01-17,0.1541
2020-01-21,-1.0769
2020-01-22,1.3997
2020-01-23,1.227
2020-01-24,-1.5152
2020-01-27,-0.7692
2020-01-28,0.155
2020-01-29,0.774
2020-01-30,-2.3041
2020-01-31,-2.5157
2020-02-03,0.8065
2020-02-04,1.92
2020-02-05,3.1397
2020-02-06,-0.3044
2020-02-07,0.6107
2020-02-10,0.3035
2020-02-11,3.3283
2020-02-12,2.6353999999999997
2020-02-13,-0.8559
2020-02-14,1.295
2020-02-18,-0.2841
2020-02-19,2.849
2020-02-20,-0.9695
2020-02-21,-2.3776
2020-02-24,-0.5731
2020-02-25,-0.5764
2020-02-26,-8.8406
2020-02-27,2.3847
2020-02-28,-0.7764
2020-03-02,3.2864
2020-03-03,-4.2424
2020-03-04,7.1203
2020-03-05,-7.3855
2020-03-06,-5.5821
2020-03-09,-10.9797
2020-03-10,-0.5693
2020-03-11,-9.3511
2020-03-12,1.6842000000000001
2020-03-13,-2.6915
2020-03-16,-14.2553
2020-03-17,6.6998
2020-03-18,-9.8837
2020-03-19,3.3854
2020-03-20,-2.5189
2020-03-23,-3.876
2020-03-24,16.129
2020-03-25,2.3148
2020-03-26,5.4299
2020-03-27,1.073
2020-03-30,-7.8556
2020-03-31,-0.4608
2020-04-01,-5.3241
2020-04-02,0.489
2020-04-03,1.4599
2020-04-06,5.036
2020-04-07,-4.1096
2020-04-08,11.9048
2020-04-09,13.8298
2020-04-13,-3.7382999999999997
2020-04-14,10.8738
2020-04-15,-6.8301
2020-04-16,-0.7519
2020-04-17,1.7045
2020-04-20,-2.2346
2020-04-21,-3.8095
2020-04-22,0.9901
2020-04-23,2.7451
2020-04-24,0.9542
2020-04-27,4.5369
2020-04-28,2.3508
2020-04-29,2.6502
2020-04-30,-1.3769
2020-05-01,-4.1885
2020-05-04,0.1821
2020-05-05,1.4545
2020-05-06,-0.8961
2020-05-07,1.8083
2020-05-08,0.3552
2020-05-11,7.0796
2020-05-12,-4.1322
2020-05-13,-2.5862
2020-05-14,3.5398
2020-05-15,2.906
2020-05-18,4.6512
2020-05-19,1.746
2020-05-20,-3.2761
2020-05-21,3.5484
2020-05-22,1.5575999999999999
2020-05-26,6.135
2020-05-27,-0.8671
2020-05-28,1.6035
2020-05-29,1.5782
2020-06-01,12.2881
2020-06-02,2.2641999999999998
2020-06-03,-2.337
2020-06-04,2.267
2020-06-05,3.0788
2020-06-08,1.9116
2020-06-09,-0.4689
2020-06-10,-1.5312000000000001
2020-06-11,-5.3828
2020-06-12,1.3906
2020-06-15,2.7431
2020-06-16,2.5484999999999998
2020-06-17,1.0059
2020-06-18,-2.0
2020-06-19,-4.0816
2020-06-22,0.2503
2020-06-23,2.2472
2020-06-24,-5.0061
2020-06-25,-0.2571
2020-06-26,-1.8041
2020-06-29,2.6247
2020-06-30,2.046
2020-07-01,-0.8772
2020-07-02,-2.5284
2020-07-06,0.9079
2020-07-07,-2.3136
2020-07-08,0.7895
2020-07-09,-3.3943
2020-07-10,2.7027
2020-07-13,0.1316
2020-07-14,2.4967
2020-07-15,6.7949
2020-07-16,-0.6002
2020-07-17,-1.2077
2020-07-20,-1.5892
2020-07-21,-0.3727
2020-07-22,0.7481
2020-07-23,-1.1139000000000001
2020-07-24,-0.3755
2020-07-27,0.5025
2020-07-28,-1.125
2020-07-29,6.7004
2020-07-30,2.4882
2020-07-31,-0.4624
