ticker,PUGE US Equity
2014-01-22,-9.3029
2014-01-23,12.0567
2014-01-24,-5.0633
2014-01-27,-5.3333
2014-01-28,-4.2254
2014-01-29,8.8235
2014-01-30,5.4054
2014-01-31,2.5641
2014-02-03,-3.75
2014-02-04,-1.2987
2014-02-05,-2.6316
2014-02-06,-5.4054
2014-02-07,3.2857
2014-02-10,-1.7981
2014-02-11,3.5211
2014-02-12,-7.483
2014-02-13,-4.4118
2014-02-14,3.8462
2014-02-18,0.0
2014-02-19,-11.1111
2014-02-20,5.0
2014-02-21,-7.9365
2014-02-24,-10.3448
2014-02-25,3.8462
2014-02-26,1.8519
2014-02-27,12.7273
2014-02-28,7.9032
2014-03-03,-8.8191
2014-03-04,-1.6598000000000002
2014-03-05,20.025
2014-03-06,2.7778
2014-03-07,-10.675699999999999
2014-03-10,8.7746
2014-03-11,-1.2517
2014-03-12,1.7606000000000002
2014-03-13,0.2768
2014-03-14,-7.5224
2014-03-17,4.1045
2014-03-18,-3.9427
2014-03-19,-4.4776
2014-03-20,-7.8125
2014-03-21,1.7161
2014-03-24,-3.3535
2014-03-25,-4.3103
2014-03-26,4.5045
2014-03-27,-8.6422
2014-03-28,-7.5018
2014-03-31,-7.9827
2014-04-01,-11.3082
2014-04-02,30.0
2014-04-03,-11.9231
2014-04-04,-1.7194
2014-04-07,-12.2466
2014-04-08,1.2658
2014-04-09,-2.5
2014-04-10,2.5641
2014-04-11,0.0
2014-04-14,14.5
2014-04-15,-1.7467000000000001
2014-04-16,-1.1111
2014-04-17,-1.6011
2014-04-21,-5.2241
2014-04-22,-13.253
2014-04-23,3.3333
2014-04-24,1.6129
2014-04-25,-10.0529
2014-04-28,-17.647100000000002
2014-04-29,-14.2857
2014-04-30,12.4479
2014-05-01,11.1626
2014-05-02,41.6667
2014-05-05,-1.5293999999999999
2014-05-06,-13.9785
2014-05-07,7.5
2014-05-08,-6.9767
2014-05-09,-4.1667
2014-05-12,-2.8986
2014-05-13,15.3358
2014-05-14,-6.8263
2014-05-15,-5.5556
2014-05-16,-2.6471
2014-05-19,5.7024
2014-05-20,-8.5388
2014-05-21,-10.0
2014-05-22,-9.6788
2014-05-23,3.0274
2014-05-27,-2.9384
2014-05-28,-2.7391
2014-05-29,-1.2352
2014-05-30,-1.951
2014-06-02,1.5816
2014-06-03,0.452
2014-06-04,-2.4
2014-06-05,-5.7377
2014-06-06,0.0
2014-06-09,0.2717
2014-06-10,-3.3875
2014-06-11,3.2258
2014-06-12,-3.7772
2014-06-13,0.3106
2014-06-16,-5.4054
2014-06-17,-2.3810000000000002
2014-06-18,1.7988
2014-06-19,-4.103
2014-06-20,0.0
2014-06-23,3.4354
2014-06-24,6.1292
2014-06-25,-4.3243
2014-06-26,-19.1198
2014-06-27,-17.647100000000002
2014-06-30,-17.8571
2014-07-01,-10.4348
2014-07-02,-12.7427
2014-07-03,-5.4242
2014-07-07,58.8235
2014-07-08,18.5185
2014-07-09,-18.75
2014-07-10,7.6923
2014-07-11,7.0536
2014-07-14,-4.9208
2014-07-15,-8.7719
2014-07-16,-15.288499999999999
2014-07-17,12.4858
2014-07-18,-4.0363
2014-07-21,-4.9422
2014-07-22,-2.6549
2014-07-23,-7.8977
2014-07-24,23.3806
2014-07-25,-1.7
2014-07-28,-3.9674
2014-07-29,-0.1059
2014-07-30,-5.8324
2014-07-31,6.1937
2014-08-01,-5.8324
2014-08-04,-5.4054
2014-08-05,4.881
2014-08-06,-4.1998
2014-08-07,-3.0213
2014-08-08,-12.0342
2014-08-11,-5.5556
2014-08-12,4.7059
2014-08-13,-16.2921
2014-08-14,13.9262
2014-08-15,-0.5891
2014-08-18,6.6667
2014-08-19,5.5556
2014-08-20,-5.1316
2014-08-21,-11.2344
2014-08-22,10.2344
2014-08-25,-9.2842
2014-08-26,0.1563
2014-08-27,-10.3744
2014-08-28,23.9339
2014-08-29,-15.5899
2014-09-02,6.3228
2014-09-03,-5.9468
2014-09-04,0.0
2014-09-05,1.1647
2014-09-08,-1.1513
2014-09-09,-0.1664
2014-09-10,0.0
2014-09-11,6.6667
2014-09-12,-6.0938
2014-09-15,-2.8286
2014-09-16,2.7397
2014-09-17,-6.4167
2014-09-18,-0.2671
2014-09-19,-6.9643
2014-09-22,-0.1919
2014-09-23,0.0
2014-09-24,2.8846
2014-09-25,-2.8037
2014-09-29,-7.6923
2014-09-30,0.0
2014-10-01,-7.2917
2014-10-02,0.0
2014-10-03,3.7079
2014-10-06,-3.792
2014-10-07,0.0
2014-10-08,-20.4955
2014-10-09,-9.3484
2014-10-10,31.25
2014-10-13,0.7143
2014-10-14,2.3641
2014-10-15,-7.6212
2014-10-16,0.0
2014-10-17,3.0
2014-10-20,-15.8981
2014-10-21,-0.4329
2014-10-22,6.6667
2014-10-23,-0.2717
2014-10-24,-12.5341
2014-10-27,1.4019
2014-10-28,6.4516
2014-10-29,0.8658
2014-10-30,-7.7253
2014-10-31,0.0
2014-11-03,0.4651
2014-11-04,0.3086
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,6.3077
2014-11-10,15.4848
2014-11-11,-18.5464
2014-11-12,23.0769
2014-11-13,-33.75
2014-11-14,23.7736
2014-11-17,6.4024
2014-11-18,-6.0172
2014-11-19,0.3049
2014-11-20,-0.304
2014-11-21,0.0
2014-11-24,-2.439
2014-11-25,-17.6563
2014-11-26,1.518
2014-11-28,-8.411200000000001
2014-12-01,-2.0408
2014-12-02,-10.0
2014-12-03,-6.9444
2014-12-04,-20.398
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,1.5625
2014-12-11,-2.1538
2014-12-12,-14.4654
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,17.647100000000002
2014-12-18,-21.5625
2014-12-19,1.1952
2014-12-22,3.9370000000000003
2014-12-23,-3.0303
2014-12-24,0.7813
2014-12-26,-6.9767
2014-12-29,0.0
2014-12-30,-6.6667
2014-12-31,-2.2321
2015-01-02,-4.1096
2015-01-05,14.2857
2015-01-06,20.0
2015-01-07,38.8889
2015-01-08,19.25
2015-01-09,64.3606
2015-01-12,-2.0408
2015-01-13,4.1667
2015-01-14,19.75
2015-01-15,0.2088
2015-01-16,0.0
2015-01-20,33.3333
2015-01-21,16.25
2015-01-22,15.5914
2015-01-23,20.9302
2015-01-26,-7.6923
2015-01-27,-8.3333
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,-9.2045
2015-02-02,-9.8874
2015-02-03,-5.5556
2015-02-04,-23.5294
2015-02-05,13.8462
2015-02-06,7.9392
2015-02-09,6.2598
2015-02-10,-2.2091
2015-02-11,-8.8855
2015-02-12,17.686
2015-02-13,-11.236
2015-02-17,-27.2152
2015-02-18,3.3696
2015-02-19,-2.734
2015-02-20,-13.5135
2015-02-23,-18.0
2015-02-24,0.0
2015-02-25,9.4512
2015-02-26,0.0
2015-02-27,-0.1393
2015-03-02,-21.8968
2015-03-03,2.8571
2015-03-04,-2.4306
2015-03-05,13.879
2015-03-06,-8.75
2015-03-09,9.589
2015-03-10,-7.1875
2015-03-11,9.4276
2015-03-12,-5.8462
2015-03-13,-3.268
2015-03-16,8.1081
2015-03-17,-11.4063
2015-03-18,6.8783
2015-03-19,31.1881
2015-03-20,-19.4969
2015-03-23,24.2188
2015-03-24,-29.3082
2015-03-25,8.5409
2015-03-26,30.6557
2015-03-27,-23.0866
2015-03-30,4.4046
2015-04-01,-5.0
2015-04-02,-2.3026
2015-04-06,20.7071
2015-04-07,0.0
2015-04-08,0.4184
2015-04-09,-20.0
2015-04-10,5.5556
2015-04-13,0.4934
2015-04-14,4.7463
2015-04-15,-4.6875
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,-13.4426
2015-04-21,12.1212
2015-04-22,-10.8108
2015-04-23,0.0
2015-04-27,12.1212
2015-04-28,0.0
2015-04-29,32.4324
2015-04-30,-15.1786
2015-05-01,-3.7594
2015-05-04,2.5
2015-05-05,-2.439
2015-05-06,-7.5
2015-05-08,0.0
2015-05-11,5.4054
2015-05-12,-4.8077
2015-05-13,3.7037
2015-05-14,-3.8961
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,-10.473
2015-05-21,-0.3774
2015-05-22,0.0
2015-05-26,10.6061
2015-05-27,4.1096
2015-05-29,-7.8947
2015-06-01,-7.1429
2015-06-02,0.0
2015-06-03,11.538499999999999
2015-06-04,10.3448
2015-06-05,0.0
2015-06-08,0.3125
2015-06-09,9.8131
2015-06-10,-8.9362
2015-06-11,22.1184
2015-06-12,-4.0816
2015-06-15,-14.8936
2015-06-16,-0.3125
2015-06-17,-24.7649
2015-06-18,3.75
2015-06-19,27.9116
2015-06-22,-24.3328
2015-06-23,19.5021
2015-06-24,0.0
2015-06-25,-9.2014
2015-06-26,7.0746
2015-06-29,12.857099999999999
2015-06-30,-0.3165
2015-07-02,-22.8571
2015-07-06,30.0412
2015-07-07,-0.3165
2015-07-08,-23.8095
2015-07-09,12.5
2015-07-10,15.5556
2015-07-13,70.5128
2015-07-14,23.3083
2015-07-15,21.9512
2015-07-16,-50.0
2015-07-17,-5.0
2015-07-20,-26.0526
2015-07-21,6.4057
2015-07-22,7.0234
2015-07-23,10.0
2015-07-24,6.8182
2015-07-27,-9.8404
2015-07-28,9.7345
2015-07-29,-3.2258
2015-07-30,0.0
2015-07-31,-0.2778
2015-08-03,-49.8607
2015-08-04,-6.6667
2015-08-05,-4.7619
2015-08-06,-10.9375
2015-08-07,1.0526
2015-08-10,9.375
2015-08-11,-32.0635
2015-08-12,-36.4486
2015-08-13,-7.3529
2015-08-14,-17.4603
2015-08-17,-1.9231
2015-08-18,-5.8824
2015-08-19,-5.2083
2015-08-20,-3.2967
2015-08-21,0.0
2015-08-24,-9.0909
2015-08-25,10.0
2015-08-26,-5.6818
2015-08-27,0.0
2015-08-28,15.6627
2015-08-31,13.5417
2015-09-01,-13.7615
2015-09-02,-18.0851
2015-09-03,0.0
2015-09-04,0.0
2015-09-08,10.3896
2015-09-09,-22.352899999999998
2015-09-10,-22.7273
2015-09-11,31.3725
2015-09-14,19.403
2015-09-15,-12.5
2015-09-16,-1.4285999999999999
2015-09-17,-26.087
2015-09-18,1.9607999999999999
2015-09-21,-11.538499999999999
2015-09-22,-6.5217
2015-09-23,48.8372
2015-09-24,-9.375
2015-09-25,-22.4138
2015-09-28,6.6667
2015-09-29,12.5
2015-09-30,-5.5556
2015-10-01,41.1765
2015-10-02,26.3889
2015-10-05,20.8791
2015-10-06,7.2727
2015-10-07,28.8136
2015-10-08,-13.8158
2015-10-09,-16.7939
2015-10-12,-10.0917
2015-10-13,-2.0408
2015-10-14,16.6667
2015-10-15,8.9286
2015-10-16,-4.0984
2015-10-19,-4.2735
2015-10-20,26.7857
2015-10-21,-17.6056
2015-10-22,2.5641
2015-10-23,6.6667
2015-10-26,-0.7813
2015-10-27,-1.5748
2015-10-28,11.2
2015-10-29,-3.5971
2015-10-30,-5.9701
2015-11-02,-4.7619
2015-11-03,2.5
2015-11-04,4.065
2015-11-05,10.9375
2015-11-06,35.2113
2015-11-09,16.6667
2015-11-10,25.0
2015-11-11,-8.5714
2015-11-12,-16.7969
2015-11-13,12.6761
2015-11-16,2.5
2015-11-17,-7.3171
2015-11-18,-10.526299999999999
2015-11-19,-21.5686
2015-11-20,5.0
2015-11-23,4.7619
2015-11-24,-22.7273
2015-11-25,-2.2059
2015-11-27,20.3008
2015-11-30,-18.75
2015-12-01,0.7692
2015-12-02,6.1068999999999996
2015-12-03,0.0
2015-12-04,9.3525
2015-12-07,-15.7895
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,-18.75
2015-12-11,21.1538
2015-12-14,-5.5556
2015-12-15,-21.0084
2015-12-16,2.1277
2015-12-17,14.5833
2015-12-18,10.9091
2015-12-21,6.5574
2015-12-22,-11.538499999999999
2015-12-23,4.3478
2015-12-24,-5.0
2015-12-28,-28.0702
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,-9.7561
2016-01-04,-10.8108
2016-01-05,12.1212
2016-01-06,0.0
2016-01-07,4.0541
2016-01-08,3.8961
2016-01-12,0.0
2016-01-13,-17.5
2016-01-14,-15.1515
2016-01-15,10.7143
2016-01-19,-19.3548
2016-01-20,18.0
2016-01-21,-10.1695
2016-01-25,26.4151
2016-01-27,11.9403
2016-01-28,-9.3333
2016-01-29,-2.9412000000000003
2016-02-01,9.0909
2016-02-04,6.9444
2016-02-05,-10.3896
2016-02-08,-4.3478
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,9.0909
2016-02-17,0.0
2016-02-18,0.0
2016-02-22,1.3889
2016-02-23,9.589
2016-02-24,-6.25
2016-02-25,-1.3333
2016-02-26,4.0541
2016-03-04,-6.4935
2016-03-07,-2.7778
2016-03-08,-1.4285999999999999
2016-03-09,-2.8986
2016-03-10,-4.4776
2016-03-11,3.125
2016-03-14,-10.6061
2016-03-15,3.3898
2016-03-16,-21.3115
2016-03-17,0.0
2016-03-18,10.4167
2016-03-21,-3.7736
2016-03-22,3.9215999999999998
2016-03-23,-5.6604
2016-03-28,-4.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,4.1667
2016-04-05,-4.0
2016-04-06,10.4167
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,-3.7736
2016-04-13,-5.8824
2016-04-14,4.1667
2016-04-15,2.0
2016-04-18,0.0
2016-04-19,5.8824
2016-04-20,0.0
2016-04-21,-11.1111
2016-04-25,-4.1667
2016-04-26,-13.0435
2016-05-02,7.5
2016-05-03,0.0
2016-05-04,0.0
2016-05-06,0.0
2016-05-09,4.6512
2016-05-10,-4.4444
2016-05-11,-2.3256
2016-05-12,-4.7619
2016-05-13,5.0
2016-05-18,2.3810000000000002
2016-05-19,0.0
2016-05-20,-18.6047
2016-05-23,-8.5714
2016-05-24,6.25
2016-05-26,17.647100000000002
2016-05-31,-5.0
2016-06-01,0.0
2016-06-02,-15.7895
2016-06-03,0.0
2016-06-06,40.625
2016-06-07,-28.8889
2016-06-08,18.75
2016-06-10,-7.8947
2016-06-13,37.1429
2016-06-14,-27.0833
2016-06-15,5.7143
2016-06-16,13.5135
2016-06-17,9.5238
2016-06-20,4.3478
2016-06-21,-4.1667
2016-06-22,0.0
2016-06-23,0.0
2016-06-27,0.0
2016-06-28,-4.3478
2016-06-30,-38.6364
2016-07-01,18.5185
2016-07-05,0.0
2016-07-07,-9.375
2016-07-08,10.3448
2016-07-11,-6.25
2016-07-13,6.6667
2016-07-14,6.25
2016-07-15,-5.8824
2016-07-18,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,-9.375
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-08-01,10.3448
2016-08-02,0.0
2016-08-03,6.25
2016-08-05,41.1765
2016-08-08,0.0
2016-08-09,-25.0
2016-08-10,-5.5556
2016-08-11,0.0
2016-08-12,-5.8824
2016-08-18,-6.25
2016-08-22,-3.3333
2016-08-23,0.0
2016-08-24,37.931
2016-08-25,0.0
2016-08-26,-27.5
2016-08-29,17.2414
2016-08-30,-14.7059
2016-09-01,0.0
2016-09-02,37.931
2016-09-06,-5.0
2016-09-07,-7.8947
2016-09-08,0.0
2016-09-13,-2.8571
2016-09-14,17.647100000000002
2016-09-15,-20.0
2016-09-19,25.0
2016-09-21,-15.0
2016-09-22,5.8824
2016-09-23,-11.1111
2016-09-26,-6.25
2016-09-27,0.0
2016-09-30,0.0
2016-10-04,-20.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,4.1667
2016-10-10,0.0
2016-10-12,20.0
2016-10-13,-16.6667
2016-10-14,0.0
2016-10-17,-4.0
2016-10-18,12.5
2016-10-19,11.1111
2016-10-20,-3.3333
2016-10-21,0.0
2016-10-24,3.4483
2016-10-25,-20.0
2016-10-26,8.3333
2016-10-27,11.538499999999999
2016-10-31,37.931
2016-11-01,7.5
2016-11-02,4.6512
2016-11-03,-28.8889
2016-11-04,25.0
2016-11-07,-5.0
2016-11-08,18.4211
2016-11-09,-17.7778
2016-11-10,-13.5135
2016-11-11,15.625
2016-11-14,2.7027
2016-11-15,-2.6316
2016-11-16,2.7027
2016-11-17,18.4211
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,-28.8889
2016-11-25,0.0
2016-11-28,31.25
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,-23.8095
2016-12-05,15.625
2016-12-06,0.0
2016-12-08,16.2162
2016-12-09,-2.3256
2016-12-12,-23.8095
2016-12-13,9.375
2016-12-14,22.8571
2016-12-15,-25.5814
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,18.75
2016-12-23,-15.7895
2016-12-27,15.625
2016-12-28,0.0
2016-12-29,5.4054
2016-12-30,-17.9487
2017-01-03,6.25
2017-01-05,0.0
2017-01-09,2.9412000000000003
2017-01-10,37.1429
2017-01-11,-16.6667
2017-01-12,-20.0
2017-01-13,50.0
2017-01-17,-22.9167
2017-01-19,29.7297
2017-01-20,-33.3333
2017-01-23,50.0
2017-01-24,-33.3333
2017-01-25,0.0
2017-01-26,25.0
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,12.5
2017-02-01,-28.8889
2017-02-02,0.0
2017-02-03,25.0
2017-02-06,-15.0
2017-02-07,2.9412000000000003
2017-02-09,14.2857
2017-02-10,-20.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,21.875
2017-02-16,-17.9487
2017-02-17,18.75
2017-02-21,18.4211
2017-02-22,-24.4444
2017-02-23,0.0
2017-02-24,14.7059
2017-02-27,-5.1282
2017-02-28,-8.1081
2017-03-01,14.7059
2017-03-02,0.0
2017-03-06,-17.9487
2017-03-07,40.625
2017-03-10,-28.8889
2017-03-14,40.625
2017-03-15,-28.8889
2017-03-17,0.0
2017-03-20,15.625
2017-03-21,0.0
2017-03-22,-13.5135
2017-03-23,0.0
2017-03-29,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,12.5
2017-04-06,-11.1111
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-18,50.0
2017-04-19,-33.3333
2017-04-20,0.0
2017-04-24,0.0
2017-04-26,6.25
2017-04-28,-5.8824
2017-05-01,-3.125
2017-05-02,-3.2258
2017-05-03,6.6667
2017-05-05,6.25
2017-05-09,0.0
2017-05-10,-11.7647
2017-05-11,0.0
2017-05-16,13.3333
2017-05-18,11.7647
2017-05-19,21.0526
2017-05-22,-47.8261
2017-05-23,91.6667
2017-05-24,-45.6522
2017-05-25,72.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-05,11.6279
2017-06-06,26.6667
2017-06-08,-8.2632
2017-06-09,26.2192
2017-06-12,13.6364
2017-06-13,20.0
2017-06-14,-16.6667
2017-06-15,20.0
2017-06-16,0.0
2017-06-19,-15.6167
2017-06-20,0.7308
2017-06-21,-1.9607999999999999
2017-06-22,0.0
2017-06-23,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,-6.44
2017-06-30,0.4703
2017-07-03,-4.2553
2017-07-05,-19.8
2017-07-06,52.3968
2017-07-07,-10.9091
2017-07-10,-18.3673
2017-07-11,20.0
2017-07-12,2.0833
2017-07-13,-11.2245
2017-07-14,-31.0345
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,46.6667
2017-07-21,0.0
2017-07-24,-16.8182
2017-07-25,17.4863
2017-07-27,-30.2326
2017-07-28,43.3333
2017-07-31,0.0
2017-08-01,-18.6047
2017-08-03,-11.0
2017-08-04,28.4109
2017-08-07,-22.5
2017-08-08,0.0
2017-08-09,-23.2258
2017-08-11,0.8403
2017-08-14,-12.5
2017-08-15,1.9048
2017-08-16,13.1776
2017-08-17,-0.9083
2017-08-18,-12.5
2017-08-22,3.2857
2017-08-24,3.7344
2017-08-28,-2.2222
2017-08-29,36.3636
2017-08-30,-3.3333
2017-09-05,-3.4483
2017-09-06,0.0
2017-09-07,-28.5714
2017-09-08,40.0
2017-09-12,0.0
2017-09-13,-21.4286
2017-09-19,-13.6364
2017-09-20,15.7895
2017-09-21,-9.0909
2017-09-25,2.3
2017-09-27,7.5269
2017-09-29,-27.2727
2017-10-02,18.75
2017-10-04,0.0
2017-10-05,-10.526299999999999
2017-10-09,5.8824
2017-10-10,-10.8889
2017-10-11,-0.2494
2017-10-12,-6.25
2017-10-13,23.3333
2017-10-16,0.0
2017-10-17,-18.9189
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,106.1333
2017-10-24,39.0686
2017-10-25,-16.2791
2017-10-26,-44.4444
2017-10-27,5.0
2017-10-30,-19.0476
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,13.0588
2017-11-03,-8.949
2017-11-06,8.5143
2017-11-07,-15.0606
2017-11-08,-7.0056
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,20.0
2017-11-14,-16.6667
2017-11-15,0.0
2017-11-16,16.6667
2017-11-17,-14.2857
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-27,0.0
2017-11-28,16.6667
2017-11-29,-14.2857
2017-11-30,26.6667
2017-12-01,-12.1579
2017-12-04,0.0
2017-12-06,-4.1342
2017-12-07,0.1875
2017-12-08,4.1173
2017-12-11,-4.1342
2017-12-12,12.5
2017-12-13,27.7778
2017-12-14,-14.7391
2017-12-15,-13.3095
2017-12-18,23.5294
2017-12-19,-14.2857
2017-12-20,0.0
2017-12-21,-5.5556
2017-12-22,5.8824
2017-12-26,38.8889
2017-12-27,-16.0
2017-12-28,-23.8095
2017-12-29,0.0
2018-01-02,34.375
2018-01-03,11.6279
2018-01-04,-9.625
2018-01-09,-7.7916
2018-01-10,-2.5
2018-01-12,12.8205
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-22,0.0
2018-01-23,-4.5455
2018-01-26,-4.7619
2018-01-29,-6.9
2018-01-30,0.0
2018-01-31,-3.3298
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,5.5556
2018-02-07,-20.2632
2018-02-08,25.4125
2018-02-09,-26.3158
2018-02-14,0.0
2018-02-15,7.1429
2018-02-16,0.0
2018-02-20,40.0
2018-02-21,4.7619
2018-02-22,0.0
2018-02-23,-27.2727
2018-02-26,6.25
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.2941
2018-03-02,-0.2933
2018-03-05,-3.5294
2018-03-07,-20.7317
2018-03-08,-7.6923
2018-03-09,0.0
2018-03-12,16.6667
2018-03-13,-14.2857
2018-03-14,-16.6667
2018-03-15,25.0
2018-03-20,-20.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,-10.0
2018-04-03,0.0
2018-04-04,55.5556
2018-04-06,7.1429
2018-04-09,-40.0
2018-04-10,0.0
2018-04-11,-22.2222
2018-04-12,35.7143
2018-04-16,-21.0526
2018-04-17,0.0
2018-04-19,33.3333
2018-04-23,-10.0
2018-04-25,11.1111
2018-04-26,-10.0
2018-04-27,11.1111
2018-05-01,20.0
2018-05-03,-8.3333
2018-05-04,0.0
2018-05-07,-20.0
2018-05-08,13.6364
2018-05-10,10.0
2018-05-14,9.0909
2018-05-16,4.1667
2018-05-18,-4.0
2018-05-21,-8.3333
2018-05-24,12.7273
2018-05-25,0.0
2018-05-29,-15.3226
2018-05-30,-23.8095
2018-05-31,25.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,-30.0
2018-06-06,14.2857
2018-06-08,75.0
2018-06-11,-14.2857
2018-06-12,0.0
2018-06-13,-20.8333
2018-06-14,2.1053
2018-06-15,3.0928
2018-06-19,10.0
2018-06-20,-18.1818
2018-06-25,0.0
2018-06-27,22.2222
2018-06-28,-36.3636
2018-07-02,28.5714
2018-07-09,-22.2222
2018-07-11,57.1429
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,9.0909
2018-07-17,-33.3333
2018-07-20,50.0
2018-07-23,-8.3333
2018-07-24,0.0
2018-07-25,-27.2727
2018-07-26,5.0
2018-07-27,-4.7619
2018-07-30,5.0
2018-07-31,-4.7619
2018-08-01,0.0
2018-08-03,0.0
2018-08-06,25.0
2018-08-07,20.0
2018-08-08,-16.6667
2018-08-13,0.0
2018-08-14,16.0
2018-08-16,3.4483
2018-08-17,0.0
2018-08-20,-33.3333
2018-08-21,50.0
2018-08-22,-25.0
2018-08-23,22.2222
2018-08-24,-13.6364
2018-08-27,0.0
2018-08-28,-5.2632
2018-08-29,0.0
2018-08-31,-11.1111
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,37.5
2018-09-11,-9.0909
2018-09-12,-30.0
2018-09-13,0.0
2018-09-14,71.4286
2018-09-17,-16.6667
2018-09-18,-15.0
2018-09-19,5.8824
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,-22.2222
2018-09-25,21.4286
2018-09-27,17.647100000000002
2018-09-28,-30.0
2018-10-01,42.8571
2018-10-02,-30.0
2018-10-03,0.0
2018-10-04,-14.2857
2018-10-08,33.3333
2018-10-09,-6.25
2018-10-10,20.0
2018-10-15,-22.2222
2018-10-17,28.5714
