ticker,JKS US Equity
2010-10-06,-2.1382
2010-10-07,-3.9664
2010-10-08,-6.3353
2010-10-11,14.4619
2010-10-12,-2.873
2010-10-13,2.2185
2010-10-14,1.3482
2010-10-15,-2.0117
2010-10-18,-4.106
2010-10-19,-4.4544
2010-10-20,3.6502
2010-10-21,-5.788
2010-10-22,-3.4419
2010-10-25,3.9478999999999997
2010-10-26,3.2448
2010-10-27,8.857099999999999
2010-10-28,-0.5577
2010-10-29,-0.5279
2010-11-01,16.5506
2010-11-02,0.5407
2010-11-03,10.1613
2010-11-04,-3.5971
2010-11-05,-4.0778
2010-11-08,0.8058
2010-11-09,-2.839
2010-11-10,-4.8227
2010-11-11,-0.8644
2010-11-12,-1.8641
2010-11-15,-3.6765
2010-11-16,-7.1565
2010-11-17,-12.2645
2010-11-18,-3.9438
2010-11-19,5.9350000000000005
2010-11-22,-1.0744
2010-11-23,-1.2025000000000001
2010-11-24,6.7923
2010-11-26,-0.9191
2010-11-29,-5.7143
2010-11-30,-9.6025
2010-12-01,-4.1794
2010-12-02,6.6333
2010-12-03,0.98
2010-12-06,-0.1688
2010-12-07,-8.9603
2010-12-08,-1.9499
2010-12-09,0.6629
2010-12-10,7.1966
2010-12-13,-6.4940999999999995
2010-12-14,0.8447
2010-12-15,0.2792
2010-12-16,-0.2784
2010-12-17,2.3731999999999998
2010-12-20,-1.8636
2010-12-21,3.2886
2010-12-22,-2.0628
2010-12-23,1.9689
2010-12-27,-2.7391
2010-12-28,-3.3241
2010-12-29,-0.6686
2010-12-30,-1.7788
2010-12-31,-1.5173999999999999
2011-01-03,2.4354
2011-01-04,-0.3882
2011-01-05,5.1632
2011-01-06,3.7054
2011-01-07,5.0469
2011-01-10,8.716
2011-01-11,1.447
2011-01-12,5.7826
2011-01-13,-0.7289
2011-01-14,-2.2761
2011-01-18,7.8888
2011-01-19,0.8705
2011-01-20,-0.4833
2011-01-21,1.1446
2011-01-24,8.4362
2011-01-25,-11.575
2011-01-26,-4.7926
2011-01-27,2.1788
2011-01-28,-7.9779
2011-01-31,4.3148
2011-02-01,4.0597
2011-02-02,4.2326
2011-02-03,-0.6356
2011-02-04,-3.5181
2011-02-07,6.0405
2011-02-08,-2.5009
2011-02-09,-0.7481
2011-02-10,1.6511
2011-02-11,0.9181
2011-02-14,6.788
2011-02-15,-5.0786
2011-02-16,1.9676
2011-02-17,-0.2031
2011-02-18,0.6445
2011-02-22,-4.3478
2011-02-23,-2.9598
2011-02-24,1.7429000000000001
2011-02-25,4.354
2011-02-28,-3.6252
2011-03-01,-2.0227
2011-03-02,-1.7747000000000002
2011-03-03,-3.0973
2011-03-04,-2.8158
2011-03-07,-6.4605
2011-03-08,-0.0419
2011-03-09,-0.2513
2011-03-10,-4.7019
2011-03-11,-0.3965
2011-03-14,9.7744
2011-03-15,7.6551
2011-03-16,-5.3518
2011-03-17,0.1186
2011-03-18,-4.6209
2011-03-21,3.6439
2011-03-22,-0.799
2011-03-23,2.8997
2011-03-24,0.1566
2011-03-25,-0.7425
2011-03-28,5.315
2011-03-29,-0.3364
2011-03-30,2.0255
2011-03-31,-0.7353
2011-04-01,-3.037
2011-04-04,-3.094
2011-04-05,1.5372
2011-04-06,-0.4658
2011-04-07,0.585
2011-04-08,-2.1326
2011-04-11,-3.7639
2011-04-12,-2.5113
2011-04-13,3.0405
2011-04-14,-2.459
2011-04-15,-0.2941
2011-04-18,-3.7084
2011-04-19,1.5316999999999998
2011-04-20,3.4914
2011-04-21,3.0404
2011-04-25,-1.8593
2011-04-26,3.2125
2011-04-27,-1.237
2011-04-28,4.6869
2011-04-29,4.7858
2011-05-02,-0.1473
2011-05-03,-4.1682
2011-05-04,0.0385
2011-05-05,1.1928
2011-05-06,1.9771999999999998
2011-05-09,-1.4169
2011-05-10,2.8366
2011-05-11,1.324
2011-05-12,3.1216
2011-05-13,0.3168
2011-05-16,-3.5088
2011-05-17,-6.2182
2011-05-18,1.1632
2011-05-19,-1.2265
2011-05-20,-4.579
2011-05-23,-1.3013
2011-05-24,-0.7005
2011-05-25,-0.8299
2011-05-26,6.1506
2011-05-27,-0.3153
2011-05-31,2.8865
2011-06-01,-4.4197
2011-06-02,0.3217
2011-06-03,-5.9719
2011-06-06,-5.243
2011-06-07,4.4534
2011-06-08,-8.4841
2011-06-09,2.0705999999999998
2011-06-10,2.3513
2011-06-13,5.8559
2011-06-14,5.6596
2011-06-15,0.6847
2011-06-16,-1.52
2011-06-17,-4.1836
2011-06-20,-2.5011
2011-06-21,2.1304
2011-06-22,6.3431
2011-06-23,2.7622
2011-06-24,-2.7269
2011-06-27,0.6408
2011-06-28,1.4723
2011-06-29,0.6275
2011-06-30,3.3515
2011-07-01,0.3771
2011-07-05,0.2254
2011-07-06,-3.4858000000000002
2011-07-07,1.1262
2011-07-08,-1.7281
2011-07-11,-5.9789
2011-07-12,-5.2369
2011-07-13,5.307
2011-07-14,-1.3744
2011-07-15,1.1402
2011-07-18,2.1712
2011-07-19,0.4904
2011-07-20,1.2607
2011-07-21,-3.4538
2011-07-22,1.2063
2011-07-25,-3.4525
2011-07-26,-0.8089
2011-07-27,-5.5365
2011-07-28,-1.3176
2011-07-29,-0.0921
2011-08-01,-0.6452
2011-08-02,1.6698
2011-08-03,-0.0912
2011-08-04,-10.411
2011-08-05,-5.0459
2011-08-08,-17.9817
2011-08-09,2.4215
2011-08-10,-2.2364
2011-08-11,3.9215999999999998
2011-08-12,-4.2138
2011-08-15,10.046
2011-08-16,2.9236
2011-08-17,-6.4928
2011-08-18,-8.9275
2011-08-19,-3.1995
2011-08-22,1.4768
2011-08-23,15.1074
2011-08-24,4.5756
2011-08-25,-5.4692
2011-08-26,0.9744
2011-08-29,1.146
2011-08-30,-3.22
2011-08-31,1.1091
2011-09-01,-4.3876
2011-09-02,-10.58
2011-09-06,-7.3414
2011-09-07,-0.7692
2011-09-08,-8.3721
2011-09-09,-10.4061
2011-09-12,-5.8546
2011-09-13,2.7081
2011-09-14,-2.1484
2011-09-15,-1.996
2011-09-16,-7.943
2011-09-19,-28.0973
2011-09-20,-9.3846
2011-09-21,-2.2071
2011-09-22,5.9028
2011-09-23,-0.8197
2011-09-26,-1.8182
2011-09-27,-1.8519
2011-09-28,-12.5214
2011-09-29,-2.7451
2011-09-30,-2.0161
2011-10-03,-3.0864
2011-10-04,21.4437
2011-10-05,11.1888
2011-10-06,6.761
2011-10-07,-7.2165
2011-10-10,6.5079
2011-10-11,7.1535
2011-10-12,9.0403
2011-10-13,14.4133
2011-10-14,-6.1315
2011-10-17,-1.5439
2011-10-18,7.2376
2011-10-19,-6.1867
2011-10-20,-0.2398
2011-10-21,-0.4808
2011-10-24,3.3816
2011-10-25,-4.9065
2011-10-26,0.7371
2011-10-27,11.4634
2011-10-28,7.6586
2011-10-31,-5.9959
2011-11-01,-7.5676
2011-11-02,3.6257
2011-11-03,-1.9186999999999999
2011-11-04,-1.0357
2011-11-07,-0.5814
2011-11-08,1.0526
2011-11-09,-4.8611
2011-11-10,-5.4745
2011-11-11,-0.1287
2011-11-14,-13.0155
2011-11-15,-2.3704
2011-11-16,-1.0622
2011-11-17,-5.0613
2011-11-18,-5.8158
2011-11-21,-2.2298
2011-11-22,-7.8947
2011-11-23,9.7143
2011-11-25,-9.375
2011-11-28,4.4061
2011-11-29,-5.3211
2011-11-30,17.8295
2011-12-01,1.3158
2011-12-02,-5.0325
2011-12-05,1.8803
2011-12-06,-4.8658
2011-12-07,4.5855
2011-12-08,-3.204
2011-12-09,-0.6969
2011-12-12,-5.2632
2011-12-13,-5.7407
2011-12-14,-3.5362999999999998
2011-12-15,-0.2037
2011-12-16,1.0204
2011-12-19,-0.8081
2011-12-20,8.9613
2011-12-21,0.0
2011-12-22,8.972
2011-12-23,-4.8027
2011-12-27,-6.4865
2011-12-28,-3.6609
2011-12-29,-0.8
2011-12-30,0.8065
2012-01-03,5.0
2012-01-04,-3.4286
2012-01-05,-1.5779
2012-01-06,1.4028
2012-01-09,2.1739
2012-01-10,0.7737
2012-01-11,32.0537
2012-01-12,2.0349
2012-01-13,-5.2707
2012-01-17,2.2556
2012-01-18,6.4706
2012-01-19,-10.221
2012-01-20,-3.8462
2012-01-23,-1.28
2012-01-24,-1.4586999999999999
2012-01-25,-2.6316
2012-01-26,4.3919
2012-01-27,10.5178
2012-01-30,-3.3675
2012-01-31,-3.1818
2012-02-01,1.8779
2012-02-02,8.9094
2012-02-03,1.1283
2012-02-06,5.9972
2012-02-07,4.7368
2012-02-08,8.0402
2012-02-09,17.093
2012-02-10,-6.852
2012-02-13,-4.0512
2012-02-14,-11.5556
2012-02-15,2.7638
2012-02-16,-0.8557
2012-02-17,8.6313
2012-02-21,5.3347999999999995
2012-02-22,-5.3879
2012-02-23,-8.5421
2012-02-24,-2.7397
2012-02-27,-4.4814
2012-02-28,2.4129
2012-02-29,-4.712
2012-03-01,-0.9615
2012-03-02,-3.0513
2012-03-05,-4.8641
2012-03-06,-5.4135
2012-03-07,-5.4054
2012-03-08,-6.8908000000000005
2012-03-09,8.4838
2012-03-12,3.9933
2012-03-13,5.92
2012-03-14,-2.7492
2012-03-15,1.429
2012-03-16,3.3691
2012-03-19,-2.6667
2012-03-20,5.6317
2012-03-21,-7.4928
2012-03-22,0.0
2012-03-23,2.648
2012-03-26,-0.7587
2012-03-27,-0.4587
2012-03-28,1.2288999999999999
2012-03-29,-1.8209
2012-03-30,-5.7187
2012-04-02,-5.082
2012-04-03,-1.5544
2012-04-04,-2.1053
2012-04-05,-2.1505
2012-04-09,-5.3114
2012-04-10,4.2553
2012-04-11,5.7514
2012-04-12,0.1754
2012-04-13,-6.4799
2012-04-16,0.0
2012-04-17,8.9888
2012-04-18,-2.4055
2012-04-19,0.8803
2012-04-20,-4.014
2012-04-23,-4.7273
2012-04-24,1.145
2012-04-25,1.6981000000000002
2012-04-26,2.0408
2012-04-27,-1.6364
2012-04-30,1.2939
2012-05-01,4.7445
2012-05-02,-3.3101
2012-05-03,-0.1802
2012-05-04,-0.361
2012-05-07,-1.6303999999999998
2012-05-08,-1.105
2012-05-09,-0.3724
2012-05-10,0.3738
2012-05-11,0.7449
2012-05-14,2.403
2012-05-15,-5.0542
2012-05-16,1.1407
2012-05-17,-10.9023
2012-05-18,-8.8608
2012-05-21,-0.463
2012-05-22,-3.7209
2012-05-23,-1.6907999999999999
2012-05-24,-8.3538
2012-05-25,1.8767
2012-05-29,2.6316
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,-1.2821
2012-06-04,2.3377
2012-06-05,5.3299
2012-06-06,-2.6265
2012-06-07,-2.0045
2012-06-08,2.803
2012-06-11,-2.9722
2012-06-12,7.3418
2012-06-13,-3.7736
2012-06-14,-6.8627
2012-06-15,6.3158
2012-06-18,5.4455
2012-06-19,6.338
2012-06-20,-9.2715
2012-06-21,4.6229
2012-06-22,-3.4884
2012-06-25,-4.5783000000000005
2012-06-26,-11.3636
2012-06-27,-2.849
2012-06-28,-3.2258
2012-06-29,4.2424
2012-07-02,-0.585
2012-07-03,4.6822
2012-07-05,-4.7486
2012-07-06,2.346
2012-07-09,-3.467
2012-07-10,-4.4227
2012-07-11,1.8634
2012-07-12,-3.9634
2012-07-13,4.127
2012-07-16,-1.5244
2012-07-17,-1.548
2012-07-18,0.0
2012-07-19,-0.6289
2012-07-20,-7.5949
2012-07-23,-5.8219
2012-07-24,-1.8182
2012-07-25,-4.8148
2012-07-26,0.7782
2012-07-27,-0.7722
2012-07-30,-6.6148
2012-07-31,-7.9167
2012-08-01,2.2624
2012-08-02,-7.0796
2012-08-03,-4.2857
2012-08-06,9.9502
2012-08-07,12.2172
2012-08-08,4.8387
2012-08-09,-3.8462
2012-08-10,3.6
2012-08-13,-6.1776
2012-08-14,0.823
2012-08-15,0.4082
2012-08-16,-1.626
2012-08-17,0.0
2012-08-20,14.876
2012-08-21,-0.7194
2012-08-22,7.6087
2012-08-23,-1.3468
2012-08-24,-2.7304
2012-08-27,16.4912
2012-08-28,9.9398
2012-08-29,-13.6986
2012-08-30,-4.123
2012-08-31,6.287
2012-09-04,-5.296
2012-09-05,-4.2763
2012-09-06,1.0309
2012-09-07,5.4422
2012-09-10,8.0645
2012-09-11,5.9701
2012-09-12,0.0
2012-09-13,2.2535
2012-09-14,-3.8567
2012-09-17,-4.8711
2012-09-18,1.8072
2012-09-19,-1.7751000000000001
2012-09-20,-0.3012
2012-09-21,10.2719
2012-09-24,5.7534
2012-09-25,2.5907
2012-09-26,-2.0202
2012-09-27,-3.0928
2012-09-28,0.7979
2012-10-01,0.7916
2012-10-02,0.7853
2012-10-03,-3.1169000000000002
2012-10-04,15.5496
2012-10-05,-7.8886
2012-10-08,-2.5189
2012-10-09,-6.2016
2012-10-10,-3.8567
2012-10-11,8.596
2012-10-12,-1.5831
2012-10-15,6.4343
2012-10-16,-0.7557
2012-10-17,-4.0609
2012-10-18,3.9683
2012-10-19,-7.6336
2012-10-22,3.5813
2012-10-23,-2.1277
2012-10-24,0.2717
2012-10-25,2.168
2012-10-26,0.5305
2012-10-31,3.9577999999999998
2012-11-01,-0.2538
2012-11-02,-2.0356
2012-11-05,1.8182
2012-11-06,-1.0204
2012-11-07,-0.7732
2012-11-08,-3.8961
2012-11-09,2.4324
2012-11-12,-0.7916
2012-11-13,-1.0638
2012-11-14,-6.4516
2012-11-15,0.8621
2012-11-16,-5.1282
2012-11-19,5.4054
2012-11-20,1.1396
2012-11-21,-1.1268
2012-11-23,-0.2849
2012-11-26,13.1429
2012-11-27,3.5354
2012-11-28,8.2927
2012-11-29,-1.3514
2012-11-30,-2.968
2012-12-03,-1.4118
2012-12-04,-0.716
2012-12-05,2.1635
2012-12-06,-3.0588
2012-12-07,13.5922
2012-12-10,9.4017
2012-12-11,3.3203
2012-12-12,19.4707
2012-12-13,-4.1139
2012-12-14,-1.8152
2012-12-17,4.2017
2012-12-18,5.1613
2012-12-19,4.4479
2012-12-20,-8.37
2012-12-21,-8.6538
2012-12-24,-2.6316
2012-12-26,5.2252
2012-12-27,-0.5137
2012-12-28,3.0981
2012-12-31,3.6728
2013-01-02,4.8309
2013-01-03,9.9846
2013-01-04,-7.9609
2013-01-07,0.9105
2013-01-08,6.015
2013-01-09,5.5319
2013-01-10,0.672
2013-01-11,-0.534
2013-01-14,-0.1342
2013-01-15,-2.957
2013-01-16,-3.8781
2013-01-17,2.5937
2013-01-18,-3.2303
2013-01-22,12.1916
2013-01-23,-5.0453
2013-01-24,3.951
2013-01-25,-1.0485
2013-01-28,0.3974
2013-01-29,-0.2639
2013-01-30,-1.1905000000000001
2013-01-31,1.4726
2013-02-01,-0.6596
2013-02-04,0.2656
2013-02-05,7.6821
2013-02-06,3.69
2013-02-07,-3.7960000000000003
2013-02-08,-1.233
2013-02-11,7.7402999999999995
2013-02-12,5.6779
2013-02-13,-2.0833
2013-02-14,8.3987
2013-02-15,-3.2025
2013-02-19,2.9882999999999997
2013-02-20,-0.2073
2013-02-21,-12.1495
2013-02-22,3.4279
2013-02-25,-1.4857
2013-02-26,-3.7123
2013-02-27,-0.7229
2013-02-28,-1.2136
2013-03-01,-3.6855
2013-03-04,-13.0102
2013-03-05,5.5718
2013-03-06,3.4722
2013-03-07,-0.5369
2013-03-08,-1.4845
2013-03-11,-10.137
2013-03-12,5.9451
2013-03-13,0.2878
2013-03-14,-3.2999
2013-03-15,-8.6053
2013-03-18,-6.0065
2013-03-19,-0.8636
2013-03-20,4.007
2013-03-21,-2.5126
2013-03-22,-5.3265
2013-03-25,-6.8966
2013-03-26,-0.1949
2013-03-27,-3.5156
2013-03-28,-6.0729
2013-04-01,-9.4828
2013-04-02,0.2381
2013-04-03,-4.038
2013-04-04,4.703
2013-04-05,-1.8913
2013-04-08,20.4819
2013-04-09,16.0
2013-04-10,-6.8966
2013-04-11,4.0741
2013-04-12,1.6014
2013-04-15,-15.5867
2013-04-16,4.1494
2013-04-17,-2.988
2013-04-18,0.8214
2013-04-19,4.0733
2013-04-22,5.6751000000000005
2013-04-23,5.0
2013-04-24,15.3439
2013-04-25,0.9174
2013-04-26,12.8788
2013-04-29,-0.2685
2013-04-30,-5.1144
2013-05-01,-7.234
2013-05-02,9.4801
2013-05-03,-4.1899
2013-05-06,0.7289
2013-05-07,-7.9595
2013-05-08,-3.6164
2013-05-09,4.7308
2013-05-10,9.9688
2013-05-13,3.8244
2013-05-14,-5.5935
2013-05-15,2.3121
2013-05-16,2.5423999999999998
2013-05-17,3.719
2013-05-20,20.7171
2013-05-21,0.8801
2013-05-22,-9.3784
2013-05-23,2.7677
2013-05-24,2.459
2013-05-28,0.5714
2013-05-29,-3.4091
2013-05-30,1.1764999999999999
2013-05-31,-7.6744
2013-06-03,0.7557
2013-06-04,4.125
2013-06-05,-2.8811999999999998
2013-06-06,4.6972000000000005
2013-06-07,8.6187
2013-06-10,3.4783
2013-06-11,-4.8319
2013-06-12,-6.0706
2013-06-13,5.2879
2013-06-14,-2.2321
2013-06-17,4.2237
2013-06-18,-1.4239
2013-06-19,-5.0
2013-06-20,-5.731
2013-06-21,5.4591
2013-06-24,-12.4706
2013-06-25,0.1344
2013-06-26,11.0067
2013-06-27,10.2781
2013-06-28,-0.8772
2013-07-01,8.6283
2013-07-02,-5.0916
2013-07-03,2.7897
2013-07-05,14.8225
2013-07-08,-1.0909
2013-07-09,-10.5699
2013-07-10,5.6526
2013-07-11,-0.4864
2013-07-12,-0.2933
2013-07-15,17.9412
2013-07-16,3.325
2013-07-17,1.3677000000000001
2013-07-18,-3.3333
2013-07-19,1.0673
2013-07-22,10.5605
2013-07-23,-3.3799
2013-07-24,-0.5323
2013-07-25,1.682
2013-07-26,-3.0827
2013-07-29,7.3701
2013-07-30,-0.3613
2013-07-31,5.7288
2013-08-01,-1.9889999999999999
2013-08-02,-5.1784
2013-08-05,4.3542
2013-08-06,-8.2037
2013-08-07,-3.9291
2013-08-08,0.5613
2013-08-09,2.9506
2013-08-12,6.9713
2013-08-13,-1.8827
2013-08-14,4.8708
2013-08-15,-2.0408
2013-08-16,3.592
2013-08-19,-10.6796
2013-08-20,7.3758
2013-08-21,5.1338
2013-08-22,0.8253
2013-08-23,-0.0682
2013-08-26,2.116
2013-08-27,-2.4733
2013-08-28,0.8225
2013-08-29,3.6029999999999998
2013-08-30,4.6588
2013-09-03,14.5455
2013-09-04,3.3935
2013-09-05,-0.0529
2013-09-06,-2.5953
2013-09-09,5.5465
2013-09-10,-1.3395000000000001
2013-09-11,-2.7676
2013-09-12,-3.4909
2013-09-13,6.4552
2013-09-16,-2.1432
2013-09-17,-5.609
2013-09-18,-2.7731
2013-09-19,-4.0745
2013-09-20,5.3398
2013-09-23,3.1106
2013-09-24,4.9162
2013-09-25,6.1768
2013-09-26,7.1715
2013-09-27,5.2878
2013-09-30,0.2222
2013-10-01,5.5432
2013-10-02,1.4706000000000001
2013-10-03,-1.3665
2013-10-04,-1.7631999999999999
2013-10-07,-0.9402
2013-10-08,-5.6083
2013-10-09,-5.3931000000000004
2013-10-10,8.2609
2013-10-11,2.3204000000000002
2013-10-14,-0.3925
2013-10-15,-0.394
2013-10-16,2.3736
2013-10-17,11.6359
2013-10-18,0.7692
2013-10-21,-2.5573
2013-10-22,4.4653
2013-10-23,-6.8991
2013-10-24,2.2553
2013-10-25,-9.4132
2013-10-28,-12.3478
2013-10-29,11.0615
2013-10-30,-3.1711
2013-10-31,3.8745000000000003
2013-11-01,4.7513
2013-11-04,12.4205
2013-11-05,-2.4887
2013-11-06,-2.6295
2013-11-07,-7.228
2013-11-08,11.2158
2013-11-11,11.3549
2013-11-12,-4.5282
2013-11-13,5.6843
2013-11-14,0.1713
2013-11-15,0.8892
2013-11-18,12.8814
2013-11-19,-6.5165
2013-11-20,4.433
2013-11-21,3.7527
2013-11-22,0.4744
2013-11-25,-9.7079
2013-11-26,5.5882
2013-11-27,-2.2284
2013-11-29,-6.9642
2013-12-02,3.5726
2013-12-03,0.0
2013-12-04,1.544
2013-12-05,-4.4969
2013-12-06,-5.5556
2013-12-09,-6.4562
2013-12-10,4.908
2013-12-11,-7.4927
2013-12-12,1.9755
2013-12-13,0.6587
2013-12-16,3.3487
2013-12-17,9.3482
2013-12-18,-0.7493
2013-12-19,0.755
2013-12-20,-2.248
2013-12-23,-1.3589
2013-12-24,-2.5786
2013-12-26,2.4293
2013-12-27,3.292
2013-12-30,6.9568
2013-12-31,-6.1198
2014-01-02,9.2491
2014-01-03,1.6557
2014-01-06,9.2809
2014-01-07,2.5872
2014-01-08,1.0143
2014-01-09,-5.6174
2014-01-10,1.8114
2014-01-13,-6.4106
2014-01-14,9.3844
2014-01-15,0.0276
2014-01-16,-2.3993
2014-01-17,0.0283
2014-01-21,-2.8814
2014-01-22,3.0541
2014-01-23,-4.6006
2014-01-24,-12.1302
2014-01-27,-2.0202
2014-01-28,5.9794
2014-01-29,-4.5396
2014-01-30,3.0571
2014-01-31,-3.9222
2014-02-03,-6.2093
2014-02-04,1.8288
2014-02-05,-2.227
2014-02-06,-1.396
2014-02-07,4.918
2014-02-10,4.2259
2014-02-11,0.2385
2014-02-12,1.9035
2014-02-13,3.9026
2014-02-14,-3.5955
2014-02-18,5.328
2014-02-19,-2.877
2014-02-20,0.7813
2014-02-21,-4.9419
2014-02-24,3.5678
2014-02-25,-1.7717
2014-02-26,2.171
2014-02-27,0.7192
2014-02-28,6.1993
2014-03-03,-6.1125
2014-03-04,17.0247
2014-03-05,-2.8373
2014-03-06,4.8382
2014-03-07,-1.7204000000000002
2014-03-10,-6.3351
2014-03-11,-3.7081
2014-03-12,0.4313
2014-03-13,-3.589
2014-03-14,-3.2771
2014-03-17,2.9605
2014-03-18,8.4665
2014-03-19,-0.1178
2014-03-20,-2.4771
2014-03-21,-4.687
2014-03-24,-6.5355
2014-03-25,-1.3237999999999999
2014-03-26,-8.0151
2014-03-27,1.7951000000000001
2014-03-28,3.9309
2014-03-31,-1.2018
2014-04-01,11.771
2014-04-02,2.4328
2014-04-03,-3.6563
2014-04-04,-2.7246
2014-04-07,-8.9697
2014-04-08,6.2271
2014-04-09,3.6552
2014-04-10,-8.0506
2014-04-11,-7.9957
2014-04-14,1.7302
2014-04-15,-0.4639
2014-04-16,6.2136
2014-04-17,-0.841
2014-04-21,2.4336
2014-04-22,7.9193999999999996
2014-04-23,-0.3669
2014-04-24,3.1135
2014-04-25,-4.1558
2014-04-28,-9.3496
2014-04-29,1.0463
2014-04-30,-0.5178
2014-05-01,1.6729
2014-05-02,2.1572
2014-05-05,-2.0759
2014-05-06,0.9868
2014-05-07,-1.1944
2014-05-08,-6.4469
2014-05-09,2.4276
2014-05-12,6.3838
2014-05-13,-3.0543
2014-05-14,-2.6686
2014-05-15,-9.1775
2014-05-16,-3.6059
2014-05-19,0.435
2014-05-20,-3.1182
2014-05-21,10.4157
2014-05-22,0.8502
2014-05-23,3.8137
2014-05-27,-3.0162
2014-05-28,4.5056
2014-05-29,11.446
2014-05-30,-4.0397
2014-06-02,0.6065
2014-06-03,-4.1844
2014-06-04,-7.513
2014-06-05,-1.1605
2014-06-06,-0.9312
2014-06-09,1.8799000000000001
2014-06-10,0.0401
2014-06-11,0.7618
2014-06-12,2.4672
2014-06-13,2.4854
2014-06-16,1.0989
2014-06-17,6.7841000000000005
2014-06-18,-0.5967
2014-06-19,-1.8008
2014-06-20,6.4725
2014-06-23,-0.304
2014-06-24,-1.3211
2014-06-25,2.4373
2014-06-26,1.7426
2014-06-27,-2.0751
2014-06-30,1.48
2014-07-01,-0.2983
2014-07-02,-0.4987
2014-07-03,0.2673
2014-07-07,-1.3329
2014-07-08,-8.8484
2014-07-09,-1.0745
2014-07-10,-1.7978
2014-07-11,1.5255999999999998
2014-07-14,2.3666
2014-07-15,1.5046
2014-07-16,0.3977
2014-07-17,-6.2658
2014-07-18,2.766
2014-07-21,0.8972
2014-07-22,-2.8529
2014-07-23,-3.1655
2014-07-24,-0.3545
2014-07-25,2.1739
2014-07-28,6.4217
2014-07-29,-3.4169
2014-07-30,-1.2044
2014-07-31,-5.6762
2014-08-01,-3.3522
2014-08-04,-1.0447
2014-08-05,7.1368
2014-08-06,0.1971
2014-08-07,1.4949
2014-08-08,-1.6279
2014-08-11,1.4971999999999999
2014-08-12,-2.6786
2014-08-13,8.9749
2014-08-14,0.6589
2014-08-15,1.1636
2014-08-18,-1.5816
2014-08-19,2.3009
2014-08-20,1.6066
2014-08-21,1.3352
2014-08-22,0.9015
2014-08-25,0.0687
2014-08-26,0.4121
2014-08-27,0.2052
2014-08-28,-0.9898
2014-08-29,0.7239
2014-09-02,1.1978
2014-09-03,6.0534
2014-09-04,-1.9769999999999999
2014-09-05,6.2785
2014-09-08,1.8672
2014-09-09,-4.4171
2014-09-10,5.3128
2014-09-11,-0.1493
2014-09-12,-0.5082
2014-09-15,-4.0565
2014-09-16,-0.5011
2014-09-17,3.8716
2014-09-18,-1.0303
2014-09-19,-1.3166
2014-09-22,-6.2675
2014-09-23,0.331
2014-09-24,-0.198
2014-09-25,-4.2314
2014-09-26,4.3838
2014-09-29,-3.5384
2014-09-30,-5.7593
2014-10-01,-5.4929
2014-10-02,3.3872
2014-10-03,-1.0052
2014-10-06,-2.5949999999999998
2014-10-07,-1.3514
