ticker,DMAC US Equity
2012-12-12,-4.8504000000000005
2012-12-13,-1.6992
2013-01-08,-0.2593
2013-01-09,3.6395
2013-01-10,6.0201
2013-01-11,-8.4385
2013-01-14,0.5168
2013-01-15,-0.8569
2013-01-16,-0.4862
2013-01-17,0.0706
2013-01-18,-8.1747
2013-01-22,-5.7656
2013-01-23,1.4042
2013-01-24,-1.8175
2013-01-25,0.5226
2013-01-28,-10.8049
2013-01-29,0.9551
2013-01-30,10.4062
2013-02-05,-6.6532
2013-02-11,18.3585
2013-02-12,4.7445
2013-02-15,-3.0488
2013-02-22,-12.4888
2013-02-27,0.4748
2013-02-28,-0.3576
2013-03-07,-9.9603
2013-04-05,-3.303
2013-04-08,3.3127
2013-05-01,2.4797000000000002
2013-05-22,6.7445
2013-05-24,7.087
2013-05-30,-9.7993
2013-06-19,24.9848
2013-06-20,-10.8989
2013-06-21,0.1635
2013-06-24,0.1935
2013-06-26,-4.2117
2013-07-12,-1.4803
2013-07-15,-8.133
2013-08-02,14.7898
2013-08-06,3.2984
2013-08-16,-0.2054
2013-08-26,18.292
2013-09-04,6.9212
2013-09-23,-1.4137
2013-09-25,-2.3396
2013-09-30,-0.2318
2013-10-02,-8.1574
2013-10-08,-19.540399999999998
2013-10-18,-7.0427
2013-10-28,-2.4596999999999998
2013-11-25,-1.8497
2013-12-09,0.2356
2013-12-23,-0.0367
2013-12-27,-9.5438
2014-01-09,4.524
2014-01-16,0.9325
2014-02-07,-5.7664
2014-02-10,3.7908
2014-02-11,-2.267
2014-02-14,-0.7732
2014-02-18,1.1932
2014-02-19,3.9544
2014-02-20,-1.8364
2014-02-21,-2.1537
2014-02-24,-3.9846
2014-02-26,-0.6693
2014-02-27,3.6388
2014-03-04,15.1333
2014-03-05,12.65
2014-03-06,-16.581
2014-03-13,8.3684
2014-03-17,-3.4173999999999998
2014-03-18,0.5957
2014-03-24,-0.5708
2014-03-25,1.3347
2014-04-15,-18.3119
2014-04-23,-0.3034
2014-04-24,-2.3215
2014-04-25,-3.7208
2014-04-29,2.1265
2014-05-02,-0.0543
2014-05-23,-20.8696
2014-05-30,17.2161
2014-06-02,-0.5762
2014-06-03,7.0032
2014-06-18,-7.6648
2014-06-19,-0.5368
2014-06-25,-5.1674
2014-06-26,-3.204
2014-07-15,15.6794
2014-08-01,-18.6747
2014-08-18,-0.7407
2014-08-21,-6.9030000000000005
2014-08-26,5.01
2014-08-27,-0.7634
2014-09-02,-5.3846
2014-09-10,-28.8618
2014-09-11,10.5357
2014-09-30,-9.5315
2014-10-01,13.25
2014-10-23,-35.5408
2014-11-06,-13.1115
2014-11-11,117.2579
2014-11-18,-84.5277
2014-11-19,-21.3568
2014-11-28,-1.1715
2014-12-05,-29.8491
2014-12-22,3.2258
2014-12-30,19.0476
2015-01-13,-2.0
2015-02-03,65.3061
2015-03-12,-1.2346
2015-04-13,-10.0
2015-05-14,13.8889
2015-07-30,-3.8872
2015-08-28,-11.1816
2015-08-31,-21.4286
2015-09-01,27.2727
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,11.25
2015-09-08,0.4013
2015-09-09,14.3086
2015-09-22,-5.2448
2015-10-09,-6.1255
2015-10-15,10.9277
2015-10-19,-0.9922
2015-11-09,-15.247
2015-11-13,30.2365
2015-11-19,-12.1271
2015-12-03,0.1476
2015-12-04,6.1164
2015-12-08,0.0
2015-12-21,-18.8889
2015-12-29,30.137
2016-01-22,14.9342
2016-02-16,1.6600000000000001
2016-03-14,24.4369
2016-03-15,-3.8009
2016-04-12,-5.174
2016-04-13,-3.1746
2016-04-19,-7.6844
2016-04-28,47.7248
2016-05-02,-5.2216
2016-05-04,25.1685
2016-05-11,9.373
2016-05-12,-5.7325
2016-05-13,-1.2285
2016-05-16,9.0485
2016-05-17,-0.3992
2016-05-24,-24.4203
2016-05-26,0.0
2016-06-01,3.0303
2016-06-03,0.0
2016-06-08,0.0
2016-06-20,23.5294
2016-06-21,8.5714
2016-06-22,9.6491
2016-06-23,-8.2
2016-07-06,-12.4183
2016-07-14,30.6592
2016-07-18,-8.9957
2016-07-29,-20.5021
2016-08-02,4.2105
2016-08-05,-9.2172
2016-08-15,2.9207
2016-08-16,6.5878
2016-11-14,-22.599
2016-11-16,-25.43
2016-11-17,9.8298
2016-12-01,12.0
2016-12-08,-0.1339
2016-12-09,4.4256
2016-12-28,-22.7312
2016-12-30,-2.6593
2017-01-18,18.3836
2017-01-20,-2.7885
2017-01-25,-7.4184
2017-01-30,8.547
2017-01-31,-10.2362
2017-02-06,5.2632
2017-02-07,-0.3125
2017-02-08,5.7471
2017-02-14,-1.9763
2017-02-15,18.6492
2017-02-16,1.6143
2017-03-14,19.398
2017-03-21,4.2017
2017-03-22,-7.2581
2017-03-24,20.0
2017-03-27,-5.9481
2017-03-28,-2.8571
2017-03-29,-0.0661
2017-03-30,12.1693
2017-03-31,0.1769
2017-04-03,3.7669
2017-04-04,2.4107
2017-04-05,-2.9078
2017-04-06,2.9663
2017-04-07,-7.8116
2017-04-10,8.4736
2017-04-11,-0.8033
2017-04-12,-1.7034
2017-04-17,9.8295
2017-04-18,-4.449
2017-04-19,-9.908
2017-04-20,9.9459
2017-04-21,24.6242
2017-04-25,-2.1053
2017-04-26,1.0753
2017-04-27,-5.9176
2017-04-28,0.7538
2017-05-01,-0.5611
2017-05-03,2.1397
2017-05-08,-3.9365
2017-05-09,3.5225999999999997
2017-05-10,-3.7037
2017-05-11,-5.0
2017-05-12,-3.9221
2017-05-15,1.1851
2017-05-16,5.2317
2017-05-17,-6.2083
2017-05-18,10.3376
2017-05-24,-11.2811
2017-05-25,-3.2328
2017-05-26,0.2227
2017-05-30,-9.6111
2017-05-31,3.5956
2017-06-01,-0.089
2017-06-02,4.9287
2017-06-09,6.0781
2017-06-12,-8.6641
2017-06-13,15.3738
2017-06-14,-7.4119
2017-06-19,4.9869
2017-06-22,-9.5
2017-06-23,-0.2302
2017-06-26,5.5376
2017-06-27,-12.5492
2017-06-28,5.0
2017-06-29,-10.1905
2017-06-30,7.158
2017-07-03,8.857
2017-07-05,-4.6364
2017-07-07,-0.6673
2017-07-12,-4.0307
2017-07-13,17.75
2017-07-14,-10.4034
2017-07-17,-1.8957000000000002
2017-07-18,3.285
2017-07-19,2.8999
2017-07-20,-9.0909
2017-07-24,9.9
2017-07-26,-1.5469
2017-07-28,2.1719
2017-07-31,-3.9801
2017-08-01,-10.7866
2017-08-03,2.9567
2017-08-04,11.5897
2017-08-09,-12.6838
2017-08-10,2.1053
2017-08-11,-7.268
2017-08-15,13.3963
2017-08-16,-4.5098
2017-08-17,6.4682
2017-08-25,-9.2093
2017-08-28,8.8157
2017-08-31,1.5129000000000001
2017-09-01,-8.6538
2017-09-12,23.6842
2017-09-19,-5.4043
2017-09-21,28.0702
2017-09-22,0.8079
2017-09-25,10.6272
2017-09-26,1.1024
2017-09-27,4.9533000000000005
2017-09-28,0.6233
2017-09-29,-11.5044
2017-10-02,2.6667
2017-10-03,4.2208
2017-10-04,1.5575999999999999
2017-10-05,0.3681
2017-10-06,0.7641
2017-10-09,4.6406
2017-10-10,-6.058
2017-10-11,2.129
2017-10-12,-3.3233
2017-10-13,-7.3125
2017-10-18,-0.9103
2017-10-19,7.7237
2017-10-20,1.0739
2017-10-25,-3.9063
2017-10-26,4.065
2017-10-27,2.0313
2017-10-30,-8.1164
2017-10-31,-0.4
2017-11-01,1.9411
2017-11-03,-2.2324
2017-11-06,-0.2686
2017-11-07,15.1515
2017-11-08,-7.3099
2017-11-09,-2.2082
2017-11-10,3.2258
2017-11-13,-2.1875
2017-11-14,-2.5879
2017-11-15,-1.2135
2017-11-16,-1.0292
2017-11-17,3.9919000000000002
2017-11-20,-8.6129
2017-11-21,-1.1648
2017-11-22,0.0
2017-11-24,7.1429
2017-11-27,-7.2
2017-11-28,-3.0172
2017-11-29,3.7037
2017-11-30,-1.7143000000000002
2017-12-04,-0.7994
2017-12-05,-4.7619
2017-12-06,-0.7692
2017-12-07,-3.1008
2017-12-08,0.0
2017-12-11,0.636
2017-12-12,4.1774000000000004
2017-12-13,-5.1927
2017-12-14,0.6077
2017-12-15,3.4
2017-12-18,-3.2882
2017-12-19,-8.0
2017-12-20,8.6957
2018-01-02,-2.44
2018-01-03,-1.025
2018-01-05,4.8053
2018-01-08,2.5296
2018-01-09,-1.0023
2018-01-10,-2.648
2018-01-11,-8.52
2018-01-12,10.0131
2018-01-16,-4.7695
2018-01-17,-4.0067
2018-01-18,6.6522
2018-01-24,-14.3905
2018-01-25,-4.7619
2018-01-26,1.25
2018-01-29,-6.1728
2018-01-30,21.0526
2018-01-31,16.5217
2018-02-01,4.0672
2018-02-02,-13.5891
2018-02-05,3.7344
2018-02-06,4.0
2018-02-07,-9.2308
2018-02-08,7.5424
2018-02-09,1.6154
2018-02-12,2.3265000000000002
2018-02-13,-1.4778
2018-02-14,-0.6538
2018-02-15,-3.2133
2018-02-16,-0.2
2018-02-20,-9.8196
2018-02-21,-2.7556000000000003
2018-02-22,20.4753
2018-02-23,-2.5797
2018-02-26,-0.8178
2018-02-27,-3.0232
2018-02-28,10.8502
2018-03-01,-7.3776
2018-03-02,2.4448
2018-03-05,11.6243
2018-03-06,-3.1379
2018-03-07,-0.3204
2018-03-08,-2.4286
2018-03-09,13.7262
2018-03-12,11.3614
2018-03-13,-2.7457000000000003
2018-03-14,-3.4175
2018-03-15,-7.6923
2018-03-16,12.6667
2018-03-19,3.1361
2018-03-20,-4.5324
2018-03-21,-5.0781
2018-03-22,8.5787
2018-03-23,-2.2741
2018-03-26,1.2828
2018-03-27,4.5066
2018-03-28,-8.7655
2018-03-29,6.1168
2018-04-02,-13.246
2018-04-03,0.6711
2018-04-04,1.0
2018-04-05,14.6865
2018-04-06,-3.6633
2018-04-09,8.7314
2018-04-10,21.4286
2018-04-11,-0.4525
2018-04-12,7.7273
2018-04-13,-9.2827
2018-04-16,8.2558
2018-04-17,-2.4919000000000002
2018-04-18,-3.2166
2018-04-19,-4.3934
2018-04-20,-1.5476
2018-04-23,-1.5718999999999999
2018-04-24,4.4226
2018-04-25,1.1764999999999999
2018-04-26,-7.4186
2018-04-27,-1.2811
2018-04-30,5.5471
2018-05-01,-5.7618
2018-05-02,2.5838
2018-05-03,4.7382
2018-05-04,2.3810000000000002
2018-05-07,-0.4651
2018-05-08,1.6355
2018-05-09,1.1494
2018-05-10,-0.7273
2018-05-11,1.6484
2018-05-14,0.6757
2018-05-15,-3.8031
2018-05-16,0.0
2018-05-17,1.8605
2018-05-18,-4.1096
2018-05-21,0.0
2018-05-22,-4.7619
2018-05-23,0.0
2018-05-24,1.025
2018-05-25,-3.9842
2018-05-29,0.5155
2018-05-30,-0.9231
2018-05-31,13.147
2018-06-01,-0.7319
2018-06-04,-3.7327
2018-06-05,7.707
2018-06-06,-1.7111
2018-06-07,0.3844
2018-06-08,7.5225
2018-06-11,-7.8341
2018-06-12,0.0
2018-06-13,6.8182
2018-06-14,-3.0
2018-06-15,-1.2941
2018-06-18,8.6889
2018-06-19,-2.8828
2018-06-20,3.8316
2018-06-21,20.0324
2018-06-22,1.4848
2018-06-25,1.0336
2018-06-26,-11.7792
2018-06-27,4.3697
2018-06-28,-3.3816
2018-06-29,0.3704
2018-07-02,3.5055
2018-07-03,-1.9073
2018-07-05,-0.7814
2018-07-06,10.0733
2018-07-09,-1.8303
2018-07-10,3.3898
2018-07-11,5.2459
2018-07-12,-1.7134
2018-07-13,6.6561
2018-07-16,-4.6954
2018-07-17,-6.5482
2018-07-18,-2.0687
2018-07-19,-9.7104
2018-07-20,-7.1132
2018-07-23,-3.7172
2018-07-24,4.5781
2018-07-25,0.694
2018-07-26,-10.7064
2018-07-27,-1.6379000000000001
2018-07-30,-6.4781
2018-07-31,11.6829
2018-08-01,-4.8088999999999995
2018-08-02,8.9291
2018-08-03,1.0952
2018-08-06,4.1667
2018-08-07,-11.8
2018-08-08,-6.8027
2018-08-09,4.5985
2018-08-10,-4.629
2018-08-13,2.8049
2018-08-14,-6.5243
2018-08-15,-2.2843
2018-08-16,-0.7013
2018-08-17,-1.334
2018-08-20,4.719
2018-08-21,3.7975
2018-08-22,-1.3585
2018-08-23,-0.7492
2018-08-24,0.8719
2018-08-27,-1.2102
2018-08-28,-2.875
2018-08-29,10.6821
2018-08-30,-9.093
2018-08-31,-0.2302
2018-09-04,-8.2615
2018-09-05,5.4
2018-09-06,1.5646
2018-09-07,-2.0888
2018-09-10,2.9333
2018-09-11,-2.0725
2018-09-12,0.873
2018-09-13,4.9043
2018-09-14,-6.25
2018-09-17,0.0
2018-09-18,-1.3333
2018-09-19,3.4865
2018-09-20,1.7237
2018-09-21,-3.62
2018-09-24,0.1598
2018-09-25,-1.5957
2018-09-26,1.0811
2018-09-27,14.9733
2018-09-28,-2.3721
2018-10-01,3.5493
2018-10-02,-8.6726
2018-10-03,6.5743
2018-10-04,-1.6781000000000001
2018-10-05,5.7692
2018-10-08,4.5455
2018-10-09,-5.9783
2018-10-10,-4.0462
2018-10-11,7.1084
2018-10-12,-6.8616
2018-10-15,-2.8986
2018-10-16,4.4776
2018-10-17,-4.7619
2018-10-18,5.0
2018-10-19,-6.1905
2018-10-22,-2.4619
2018-10-23,-2.0557
2018-10-24,-4.3571
2018-10-25,3.5833
2018-10-26,-3.7275
2018-10-29,-11.0028
2018-10-30,4.3818
2018-10-31,-1.2894
2018-11-01,7.8372
2018-11-02,3.3324
2018-11-05,-1.8618999999999999
2018-11-06,-2.7778
2018-11-07,-0.8571
2018-11-08,1.0086
2018-11-09,-5.2782
2018-11-12,-8.4036
2018-11-13,-7.8132
2018-11-14,-5.1152
2018-11-15,-2.2556
2018-11-16,-4.8077
2018-11-19,-4.0404
2018-11-20,-9.4739
2018-11-21,0.0002
2018-11-23,-3.9744
2018-11-26,1.642
2018-11-27,0.4527
2018-11-28,18.5986
2018-11-29,1.0
2018-11-30,-6.2396
2018-12-03,6.7245
2018-12-04,-2.5449
2018-12-06,18.789
2018-12-07,-47.0085
2018-12-10,12.5806
2018-12-11,2.8653
2018-12-12,0.8357
2018-12-13,-6.0773
2018-12-14,4.1176
2018-12-17,-9.322
2018-12-18,-4.9844
2018-12-19,-1.6393
2018-12-20,-11.6667
2018-12-21,3.7736
2018-12-24,9.0909
2018-12-26,1.6633
2018-12-27,-0.6525
2018-12-28,-5.6106
2018-12-31,1.7483
2019-01-02,10.9966
2019-01-03,3.7152
2019-01-04,3.3164
2019-01-07,-0.0318
2019-01-08,2.4942
2019-01-09,4.3341
2019-01-10,-1.3514
2019-01-11,-3.0164
2019-01-14,-1.2882
2019-01-15,3.0249
2019-01-16,1.9444
2019-01-17,-3.1335
2019-01-18,2.3544
2019-01-22,-1.0636
2019-01-23,5.5556
2019-01-24,-1.9447
2019-01-25,3.3252
2019-01-28,-2.6
2019-01-29,-1.3307
2019-01-30,3.4027
2019-01-31,1.9367999999999999
2019-02-01,2.6333
2019-02-04,-0.0675
2019-02-05,0.5
2019-02-06,-0.5
2019-02-07,-2.4976
2019-02-08,-2.2359
2019-02-11,-9.7776
2019-02-12,-5.2326
2019-02-13,1.227
2019-02-14,-3.6364
2019-02-15,-0.6289
2019-02-19,9.1772
2019-02-20,4.9275
2019-02-21,-2.7624
2019-02-22,1.7045
2019-02-25,2.5140000000000002
2019-02-26,-0.8174
2019-02-27,0.2747
2019-02-28,-8.2192
2019-03-01,2.9851
2019-03-04,-1.4493
2019-03-05,-1.1764999999999999
2019-03-06,2.6786
2019-03-07,-2.8986
2019-03-08,-1.4925
2019-03-11,0.9091
2019-03-12,-2.4024
2019-03-13,-3.3846
2019-03-14,-1.2739
2019-03-15,4.5161
2019-03-18,2.1605
2019-03-19,-0.6042
2019-03-20,1.0638
2019-03-21,0.4511
2019-03-22,18.2635
2019-03-25,7.5949
2019-03-26,0.4706
2019-03-27,4.4496
2019-03-28,0.0
2019-03-29,1.7936999999999999
2019-04-01,-3.7445
2019-04-02,-8.238
2019-04-03,0.7481
2019-04-04,-7.1782
2019-04-05,2.6667
2019-04-08,1.2987
2019-04-09,-4.8718
2019-04-10,-1.6173
2019-04-11,0.0
2019-04-12,0.2
2019-04-15,-1.5667
2019-04-16,0.0
2019-04-17,0.1389
2019-04-18,9.57
2019-04-22,-13.9241
2019-04-23,-2.3529
2019-04-24,2.7108
2019-04-25,-1.7595
2019-04-26,-0.8955
2019-04-29,1.2048
2019-04-30,-1.4881
2019-05-01,0.6798
2019-05-02,0.5251
2019-05-03,1.4925
2019-05-06,-0.2941
2019-05-07,-1.1799
2019-05-08,-2.3881
2019-05-09,-0.6116
2019-05-10,-2.4615
2019-05-13,-5.3628
2019-05-14,3.6667
2019-05-15,-1.6077
2019-05-16,-2.2876
2019-05-17,-9.699
2019-05-20,6.6667
2019-05-21,-1.0417
2019-05-22,5.2632
2019-05-23,-2.6667
2019-05-24,-1.3699
2019-05-28,-2.7778
2019-05-29,0.3571
2019-05-30,2.847
2019-05-31,-4.1522
2019-06-03,0.0
2019-06-04,3.2491
2019-06-05,1.7483
2019-06-06,6.5292
2019-06-07,-4.8387
2019-06-10,-3.0508
2019-06-11,0.3497
2019-06-12,-1.6376
2019-06-13,4.4988
2019-06-14,4.4068
2019-06-17,19.4805
2019-06-18,3.8043
2019-06-19,0.0
2019-06-20,29.3194
2019-06-21,-6.0729
2019-06-24,-0.8621
2019-06-25,5.6522
2019-06-26,-3.0864
2019-06-27,-1.0616
2019-06-28,6.4378
2019-07-01,-2.0161
2019-07-02,0.4115
2019-07-03,-4.7131
2019-07-05,0.4301
2019-07-08,3.6403
2019-07-09,-7.2314
2019-07-10,-10.6904
2019-07-11,10.7232
2019-07-12,2.7027
2019-07-15,-6.1404
2019-07-16,-3.5047
2019-07-17,-7.0218
2019-07-18,1.8229
2019-07-19,-6.6495999999999995
2019-07-22,-2.4657999999999998
2019-07-23,0.0
2019-07-24,5.3371
2019-07-25,-6.9333
2019-07-26,3.1519
2019-07-29,5.5556
2019-07-30,-1.0526
2019-07-31,-0.7979
2019-08-01,-9.3834
2019-08-02,3.8462
2019-08-05,-0.2849
2019-08-06,-12.0
2019-08-07,9.0909
2019-08-08,-2.0833
2019-08-09,-2.7356
2019-08-12,-1.25
2019-08-13,9.4937
2019-08-14,-34.6821
2019-08-15,12.8319
2019-08-16,0.3922
2019-08-19,-5.0781
2019-08-20,8.642
2019-08-21,-1.5152
2019-08-22,-2.6923
2019-08-23,-8.6957
2019-08-26,8.2251
2019-08-27,0.4
2019-08-28,-1.1952
2019-08-29,16.129
2019-08-30,3.4722
2019-09-03,1.3423
2019-09-04,-4.9669
2019-09-05,2.439
2019-09-06,-3.0612
2019-09-09,-2.1053
2019-09-10,-0.3584
2019-09-11,-2.8777
2019-09-12,9.2593
2019-09-13,-2.0339
2019-09-16,-1.7301
2019-09-17,-2.1127
2019-09-18,-1.0791
2019-09-19,2.9091
2019-09-20,-2.8269
2019-09-23,-8.7273
2019-09-24,-4.3825
2019-09-25,-3.75
2019-09-26,-6.4935
2019-09-27,-0.463
2019-09-30,-3.7209
2019-10-01,3.8647
2019-10-02,2.3256
2019-10-03,6.8182
2019-10-04,-1.7021
2019-10-07,-11.2554
2019-10-08,-6.8293
2019-10-09,-3.1414
2019-10-10,-2.7027
2019-10-11,2.2222
2019-10-14,17.9348
2019-10-15,-2.3041
2019-10-16,13.3349
2019-10-17,8.2116
2019-10-18,0.7692
2019-10-21,10.3053
2019-10-22,0.346
2019-10-23,4.1379
2019-10-24,-3.3278
2019-10-25,2.7573
2019-10-28,2.3333
2019-10-29,-3.9088000000000003
2019-10-30,-1.6949
2019-10-31,-1.0345
2019-11-01,0.3484
2019-11-04,-1.0417
2019-11-05,-3.8596
2019-11-06,0.3686
2019-11-07,-4.3671
2019-11-08,14.4487
2019-11-11,0.0
2019-11-12,21.5947
2019-11-13,-1.6393
2019-11-14,-8.6111
2019-11-15,7.5988
2019-11-18,5.9322
2019-11-19,-1.6
2019-11-20,-5.9620999999999995
2019-11-21,-5.4755
2019-11-22,0.6098
2019-11-25,1.2121
2019-11-26,3.2725
2019-11-27,5.8186
2019-11-29,-13.6986
2019-12-02,-5.3968
2019-12-03,-4.3624
2019-12-04,-1.0526
2019-12-05,3.9007
2019-12-06,-3.7542999999999997
2019-12-09,4.6099
2019-12-10,1.0169
2019-12-11,2.6846
2019-12-12,10.4575
2019-12-13,10.6509
2019-12-16,-11.7647
2019-12-17,3.0303
2019-12-18,16.4706
2019-12-19,2.2727
2019-12-20,0.0
2019-12-23,2.4691
2019-12-24,1.6867
2019-12-26,19.4313
2019-12-27,-2.3810000000000002
2019-12-30,-2.6423
2019-12-31,1.2526
2020-01-02,0.2062
2020-01-03,-2.2634
2020-01-06,-7.1579
2020-01-07,-0.907
2020-01-08,2.2883
2020-01-09,4.0268
2020-01-10,-3.6710000000000003
2020-01-13,-8.6911
2020-01-14,5.1345
2020-01-15,-2.093
2020-01-16,11.639
2020-01-17,-6.383
2020-01-21,-3.1818
2020-01-22,0.2347
2020-01-23,-5.3864
2020-01-24,3.7129
2020-01-27,0.2387
2020-01-28,-1.1905000000000001
2020-01-29,-2.4096
2020-01-30,2.716
2020-01-31,4.7019
2020-02-03,2.3969
2020-02-04,8.0717
2020-02-05,-4.1494
2020-02-06,1.7316
2020-02-07,0.0
2020-02-10,-0.4255
2020-02-11,-5.7692
2020-02-12,4.9887
2020-02-13,-0.6479
2020-02-14,1.087
2020-02-18,16.129
2020-02-19,-0.3704
2020-02-20,4.0892
2020-02-21,0.7143
2020-02-24,-4.2553
2020-02-25,-7.4074
2020-02-26,1.2
2020-02-27,-15.8103
2020-02-28,6.1033
2020-03-02,-1.7699
2020-03-03,-1.5766
2020-03-04,-4.5767
2020-03-05,-0.7194
2020-03-06,-3.3816
2020-03-09,-2.0
2020-03-10,4.3367
2020-03-11,-2.2005
2020-03-12,-10.0
2020-03-13,0.0
2020-03-16,-15.0
2020-03-17,-0.6536
2020-03-18,-24.0132
2020-03-19,21.2121
2020-03-20,-6.7857
2020-03-23,-11.4943
2020-03-24,-2.5974
2020-03-25,17.3333
2020-03-26,7.1932
2020-03-27,-0.7032
2020-03-30,-6.7616
2020-03-31,6.8702
2020-04-01,-4.2857
2020-04-02,-2.9851
2020-04-03,9.6154
2020-04-06,-1.0526
2020-04-07,2.8369
2020-04-08,1.7241
2020-04-09,0.339
2020-04-13,1.3514
2020-04-14,-1.0
2020-04-15,5.7239
2020-04-16,13.0573
2020-04-17,-2.6761
2020-04-20,-3.0391
2020-04-21,7.4627
2020-04-22,4.1667
2020-04-23,-2.6667
2020-04-24,0.0
2020-04-27,4.1096
2020-04-28,-0.5263
2020-04-29,4.4974
2020-04-30,0.0
2020-05-01,0.5646
2020-05-04,0.6973
2020-05-05,-0.0025
2020-05-06,2.5026
2020-05-07,0.0
2020-05-08,-3.1756
2020-05-11,-3.7735
2020-05-12,7.5707
2020-05-13,-6.5512
2020-05-14,17.1875
2020-05-15,0.0
2020-05-18,9.1111
2020-05-19,-7.0265
2020-05-20,8.4337
2020-05-21,-5.8586
2020-05-22,0.8584
2020-05-26,2.3404
2020-05-27,-7.2765
2020-05-28,3.5874
2020-05-29,0.0
2020-06-01,0.4329
2020-06-02,0.6466
2020-06-03,6.8522
2020-06-04,-3.2064
2020-06-05,-1.8634
2020-06-08,-1.2658
2020-06-09,-0.641
2020-06-10,-0.1075
2020-06-11,-1.1841
2020-06-12,1.9607999999999999
2020-06-15,3.8462
2020-06-16,3.0864
2020-06-17,18.9621
2020-06-18,0.6711
2020-06-19,22.0
2020-06-22,-2.5956
2020-06-23,-2.5244999999999997
2020-06-24,-0.7194
2020-06-25,-0.5797
2020-06-26,-2.0408
2020-06-29,0.0
2020-06-30,3.125
2020-07-01,-0.2886
2020-07-02,3.4732
2020-07-06,-0.6993
2020-07-07,-4.9296
2020-07-08,2.5185
2020-07-09,-3.1792
2020-07-10,-8.209
2020-07-13,-5.6911000000000005
2020-07-14,1.7241
2020-07-15,6.7797
2020-07-16,0.7937
2020-07-17,7.0866
2020-07-20,-3.9706
2020-07-21,1.072
2020-07-22,-1.5152
2020-07-23,-6.1538
2020-07-24,-1.3115
2020-07-27,3.3223
2020-07-28,-4.3408
2020-07-29,0.5042
2020-07-30,-1.3378
2020-07-31,0.8475
