ticker,ACCO US Equity
2006-01-04,-0.3711
2006-01-05,0.5795
2006-01-06,-0.2469
2006-01-09,2.0215
2006-01-10,0.2831
2006-01-11,0.6855
2006-01-12,0.2403
2006-01-13,-0.1598
2006-01-17,-0.5602
2006-01-18,-2.2133
2006-01-19,0.6584
2006-01-20,-0.5724
2006-01-23,-1.2747
2006-01-24,0.1666
2006-01-25,1.1227
2006-01-26,0.699
2006-01-27,0.0408
2006-01-30,1.6735
2006-01-31,-0.843
2006-02-01,-0.8097
2006-02-02,-0.2449
2006-02-03,-0.3682
2006-02-06,-1.8891
2006-02-07,-1.2139
2006-02-08,-0.2119
2006-02-09,-0.1274
2006-02-10,-2.5084999999999997
2006-02-13,-0.5669
2006-02-14,0.4386
2006-02-15,2.9694000000000003
2006-02-16,1.0178
2006-02-17,-0.1679
2006-02-21,-1.8082
2006-02-22,1.1562999999999999
2006-02-23,-0.127
2006-02-24,1.3141
2006-02-27,1.4226
2006-02-28,-1.8977
2006-03-01,-3.2801
2006-03-02,0.6957
2006-03-03,-0.6908
2006-03-06,-0.1739
2006-03-07,-0.7404
2006-03-08,-1.8429
2006-03-09,-0.7599
2006-03-10,-0.6757
2006-03-13,-0.1814
2006-03-14,-0.0454
2006-03-15,-0.3636
2006-03-16,-0.5474
2006-03-17,0.7798
2006-03-20,2.822
2006-03-21,0.1328
2006-03-22,-2.0778
2006-03-23,-0.7223
2006-03-24,-1.3643
2006-03-27,1.9825
2006-03-28,-0.7233
2006-03-29,-0.0911
2006-03-30,0.2735
2006-03-31,0.9091
2006-04-03,0.0
2006-04-04,-1.1261
2006-04-05,2.5057
2006-04-06,4.2667
2006-04-07,-2.6428000000000003
2006-04-10,-1.3573
2006-04-11,-1.5091
2006-04-12,0.0901
2006-04-13,-0.2251
2006-04-17,0.0
2006-04-18,-1.2184
2006-04-19,-0.6396
2006-04-20,-0.9655
2006-04-21,0.7428
2006-04-24,0.0922
2006-04-25,-0.8287
2006-04-26,1.9963
2006-04-27,-1.0924
2006-04-28,-1.1505
2006-05-01,-0.3259
2006-05-02,0.8874
2006-05-03,8.3333
2006-05-04,5.2137
2006-05-05,2.1527
2006-05-08,-0.835
2006-05-09,-0.9623
2006-05-10,-2.915
2006-05-11,-2.0017
2006-05-12,-1.6596
2006-05-15,-0.476
2006-05-16,-0.2609
2006-05-17,0.3487
2006-05-18,0.8254
2006-05-19,-1.1202
2006-05-22,-3.7037
2006-05-23,2.0814
2006-05-24,-1.8617
2006-05-25,1.9422000000000001
2006-05-26,1.9052
2006-05-30,-1.7391
2006-05-31,0.708
2006-06-01,1.1863
2006-06-02,-0.7816
2006-06-05,-1.4442
2006-06-06,1.0213
2006-06-07,-1.5385
2006-06-08,0.2232
2006-06-09,-0.8909
2006-06-12,-0.2247
2006-06-13,-1.1712
2006-06-14,-1.5041
2006-06-15,2.36
2006-06-16,-0.6329
2006-06-19,0.2275
2006-06-20,0.0908
2006-06-21,-0.2721
2006-06-22,-0.091
2006-06-23,-0.6827
2006-06-26,-1.5124
2006-06-27,0.0465
2006-06-28,1.6743999999999999
2006-06-29,3.8426
2006-06-30,-3.5242
2006-07-03,1.5981999999999998
2006-07-05,0.0899
2006-07-06,-2.335
2006-07-07,-1.2414
2006-07-10,-2.0484
2006-07-11,-0.903
2006-07-12,-1.4868000000000001
2006-07-13,-1.4119
2006-07-14,-0.1481
2006-07-17,-2.5717
2006-07-18,-0.203
2006-07-19,5.8494
2006-07-20,-6.247
2006-07-21,0.3588
2006-07-24,2.5026
2006-07-25,-1.2955
2006-07-26,-1.5649
2006-07-27,0.0
2006-07-28,3.3846
2006-07-31,-2.629
2006-08-01,-3.2603
2006-08-02,3.5282
2006-08-03,-2.8993
2006-08-04,1.2048
2006-08-07,0.207
2006-08-08,-5.1653
2006-08-09,-0.3268
2006-08-10,-0.1093
2006-08-11,-0.1641
2006-08-14,0.2192
2006-08-15,1.2028
2006-08-16,1.0265
2006-08-17,-0.2139
2006-08-18,3.5906000000000002
2006-08-21,8.794599999999999
2006-08-22,2.0447
2006-08-23,-2.3299
2006-08-24,-0.6679
2006-08-25,1.9693
2006-08-28,0.2826
2006-08-29,-0.7046
2006-08-30,3.7843
2006-08-31,-1.2762
2006-09-01,1.8467
2006-09-05,1.3599
2006-09-06,-2.4596999999999998
2006-09-07,-2.8427
2006-09-08,0.3303
2006-09-11,-3.5278
2006-09-12,0.6826
2006-09-13,1.4527999999999999
2006-09-14,-2.148
2006-09-15,-0.5366
2006-09-18,-0.2943
2006-09-19,-1.6232
2006-09-20,1.95
2006-09-21,3.0407
2006-09-22,1.9039000000000001
2006-09-25,1.4479
2006-09-26,1.151
2006-09-27,2.1848
2006-09-28,0.0
2006-09-29,-0.8463
2006-10-02,-0.2246
2006-10-03,0.9005
2006-10-04,0.5801
2006-10-05,0.3993
2006-10-06,0.4861
2006-10-09,-0.4398
2006-10-10,0.0
2006-10-11,0.3092
2006-10-12,2.9943
2006-10-13,-1.1543
2006-10-16,0.0865
2006-10-17,-1.4261
2006-10-18,1.8413
2006-10-19,3.0564
2006-10-20,-0.7519
2006-10-23,2.0202
2006-10-24,-0.2475
2006-10-25,0.2895
2006-10-26,1.6907
2006-10-27,-1.8654
2006-10-30,0.0826
2006-10-31,0.3303
2006-11-01,0.2469
2006-11-02,0.5747
2006-11-03,-0.1633
2006-11-06,1.3900000000000001
2006-11-07,0.4032
2006-11-08,-1.2851
2006-11-09,-0.5696
2006-11-10,0.0409
2006-11-13,0.2454
2006-11-14,2.856
2006-11-15,-0.9917
2006-11-16,0.1603
2006-11-17,1.48
2006-11-20,-0.3547
2006-11-21,0.0
2006-11-22,0.1582
2006-11-24,0.6319
2006-11-27,-1.8838
2006-11-28,0.04
2006-11-29,1.3195000000000001
2006-11-30,0.1973
2006-12-01,-1.5754000000000001
2006-12-04,0.7603
2006-12-05,1.5488
2006-12-06,0.7822
2006-12-07,-1.1641
2006-12-08,1.3742
2006-12-11,0.0775
2006-12-12,-0.8127
2006-12-13,2.5361000000000002
2006-12-14,0.1903
2006-12-15,1.3293
2006-12-18,-1.2368999999999999
2006-12-19,1.3662
2006-12-20,1.0109
2006-12-21,1.2602
2006-12-22,-0.4392
2006-12-26,-0.7721
2006-12-27,-0.1482
2006-12-28,0.1484
2006-12-29,-1.9266
2007-01-03,-0.1133
2007-01-04,-0.1891
2007-01-05,-1.0989
2007-01-08,0.0
2007-01-09,0.5747
2007-01-10,-0.9905
2007-01-11,-0.1154
2007-01-12,-0.8089
2007-01-16,1.2039
2007-01-17,-1.1128
2007-01-18,-8.7699
2007-01-19,3.4879
2007-01-22,-0.2055
2007-01-23,2.4712
2007-01-24,0.2814
2007-01-25,-0.521
2007-01-26,-0.4835
2007-01-29,0.1619
2007-01-30,0.7276
2007-01-31,-3.1701
2007-02-01,-2.0721
2007-02-02,2.0313
2007-02-05,-0.5392
2007-02-06,0.2502
2007-02-07,0.2496
2007-02-08,-2.2822
2007-02-09,-0.5945
2007-02-12,-0.6835
2007-02-13,-0.3871
2007-02-14,-1.1226
2007-02-15,-0.1747
2007-02-16,0.7437
2007-02-20,-0.6947
2007-02-21,-1.0493999999999999
2007-02-22,0.0884
2007-02-23,-0.0883
2007-02-26,-0.1326
2007-02-27,-2.4336
2007-02-28,-1.2245
2007-03-01,-1.1019
2007-03-02,-1.532
2007-03-05,0.0943
2007-03-06,0.5181
2007-03-07,-1.3121
2007-03-08,0.1425
2007-03-09,0.7587
2007-03-12,0.4235
2007-03-13,-2.1087
2007-03-14,1.7233
2007-03-15,0.4706
2007-03-16,1.2178
2007-03-19,2.7765
2007-03-20,0.5403
2007-03-21,2.3735
2007-03-22,-0.2625
2007-03-23,0.0
2007-03-26,2.8509
2007-03-27,0.3412
2007-03-28,-0.3825
2007-03-29,1.4932
2007-03-30,1.2610000000000001
2007-04-02,1.0378
2007-04-03,1.479
2007-04-04,1.4575
2007-04-05,0.7582
2007-04-09,-0.5941
2007-04-10,0.3984
2007-04-11,-1.1905000000000001
2007-04-12,-0.2008
2007-04-13,-0.2012
2007-04-16,0.2016
2007-04-17,0.0
2007-04-18,-0.0805
2007-04-19,-1.5707
2007-04-20,-0.1637
2007-04-23,-0.1639
2007-04-24,-0.3284
2007-04-25,-0.1236
2007-04-26,0.2474
2007-04-27,-1.6865
2007-04-30,-0.4184
2007-05-01,0.9664
2007-05-02,-6.0341
2007-05-03,0.1771
2007-05-04,-1.2378
2007-05-07,1.4324
2007-05-08,-0.4854
2007-05-09,0.8869
2007-05-10,-1.7582
2007-05-11,1.3423
2007-05-14,-0.7506
2007-05-15,-0.5783
2007-05-16,1.1633
2007-05-17,1.3268
2007-05-18,0.9603
2007-05-21,0.9944
2007-05-22,0.0428
2007-05-23,2.0967
2007-05-24,0.7544
2007-05-25,1.4975
2007-05-29,-1.1885
2007-05-30,3.6914
2007-05-31,0.04
2007-06-01,0.7997
2007-06-04,0.714
2007-06-05,-0.4726
2007-06-06,-0.554
2007-06-07,-0.955
2007-06-08,0.9642
2007-06-11,-1.0744
2007-06-12,-1.8101
2007-06-13,1.1061
2007-06-14,0.9319
2007-06-15,-0.1204
2007-06-18,-0.0804
2007-06-19,0.6838
2007-06-20,-0.9588
2007-06-21,-0.242
2007-06-22,-2.224
2007-06-25,-2.1092
2007-06-26,-0.676
2007-06-27,1.5312999999999999
2007-06-28,0.5027
2007-06-29,-3.9183
2007-07-02,3.0803
2007-07-03,1.0943
2007-07-05,-1.2073
2007-07-06,-0.5478
2007-07-09,-0.5932
2007-07-10,-1.7477
2007-07-11,-0.9544
2007-07-12,1.2703
2007-07-13,0.346
2007-07-16,-1.6379000000000001
2007-07-17,-3.2428
2007-07-18,0.7246
2007-07-19,1.5737
2007-07-20,-2.7888
2007-07-23,-0.9107
2007-07-24,-3.4926
2007-07-25,-0.6667
2007-07-26,-0.3835
2007-07-27,-0.385
2007-07-30,-0.1932
2007-07-31,0.0968
2007-08-01,1.7892000000000001
2007-08-02,0.285
2007-08-03,-1.7054
2007-08-06,16.8675
2007-08-07,3.0103
2007-08-08,-0.7606
2007-08-09,-0.1614
2007-08-10,-8.5253
2007-08-13,7.1555
2007-08-14,-5.9769
2007-08-15,1.8413
2007-08-16,1.2053
2007-08-17,1.6589
2007-08-20,0.3347
2007-08-21,-1.1676
2007-08-22,0.9705
2007-08-23,-2.0894
2007-08-24,1.8353000000000002
2007-08-27,-2.1794000000000002
2007-08-28,-2.3136
2007-08-29,0.614
2007-08-30,-1.1334
2007-08-31,-0.0441
2007-09-04,2.0291
2007-09-05,-1.5131999999999999
2007-09-06,0.4829
2007-09-07,-4.893
2007-09-10,-2.848
2007-09-11,0.0946
2007-09-12,-1.2753999999999999
2007-09-13,-0.3349
2007-09-14,3.0725
2007-09-17,-2.1891
2007-09-18,2.4762
2007-09-19,4.3216
2007-09-20,0.1782
2007-09-21,1.2894999999999999
2007-09-24,-2.2827
2007-09-25,-1.8418999999999999
2007-09-26,0.9611
2007-09-27,1.7679
2007-09-28,-0.0445
2007-10-01,3.0749
2007-10-02,1.0808
2007-10-03,-0.0855
2007-10-04,2.0548
2007-10-05,3.6913
2007-10-08,1.335
2007-10-09,0.1198
2007-10-10,-1.1164
2007-10-11,-1.371
2007-10-12,-11.4473
2007-10-15,-2.8624
2007-10-16,-1.6635
2007-10-17,-0.2417
2007-10-18,0.2907
2007-10-19,-2.0773
2007-10-22,3.6507
2007-10-23,0.238
2007-10-24,-1.5194999999999999
2007-10-25,0.2411
2007-10-26,1.8277999999999999
2007-10-29,-0.5196
2007-10-30,-0.7123
2007-10-31,2.5347
2007-11-01,-6.25
2007-11-02,0.8458
2007-11-05,-2.96
2007-11-06,2.6945
2007-11-07,-6.6337
2007-11-08,4.4539
2007-11-09,0.5584
2007-11-12,0.0505
2007-11-13,3.0777
2007-11-14,-3.1816
2007-11-15,-2.4772
2007-11-16,0.3629
2007-11-19,-3.5124
2007-11-20,-3.6403
2007-11-21,-0.6667
2007-11-23,2.7405
2007-11-26,-7.73
2007-11-27,-0.944
2007-11-28,2.4419
2007-11-29,-2.6163
2007-11-30,-0.2388
2007-12-03,-1.3166
2007-12-04,-0.6671
2007-12-05,1.0379
2007-12-06,6.1027
2007-12-07,0.9681
2007-12-10,0.7896
2007-12-11,-5.8198
2007-12-12,-0.6536
2007-12-13,-1.1364
2007-12-14,-3.6903
2007-12-17,-1.005
2007-12-18,3.6168
2007-12-19,0.1225
2007-12-20,-0.7951
2007-12-21,-0.4316
2007-12-24,2.1672
2007-12-26,0.0
2007-12-27,-3.0909
2007-12-28,0.4378
2007-12-31,-0.1245
2008-01-02,-1.7456
2008-01-03,-0.0635
2008-01-04,-6.9841
2008-01-07,1.2287
2008-01-08,-4.383
2008-01-09,2.8914
2008-01-10,-2.2618
2008-01-11,-2.5947
2008-01-14,0.216
2008-01-15,-4.0948
2008-01-16,1.0487
2008-01-17,0.1483
2008-01-18,-0.7402
2008-01-22,0.0
2008-01-23,5.22
2008-01-24,-5.4571
2008-01-25,0.3748
2008-01-28,-0.224
2008-01-29,-1.2725
2008-01-30,-2.3503
2008-01-31,5.2019
2008-02-01,4.1328
2008-02-04,-2.197
2008-02-05,-4.6377
2008-02-06,2.2036
2008-02-07,2.7509
2008-02-08,-1.5918999999999999
2008-02-11,1.9853
2008-02-12,-1.442
2008-02-13,15.5816
2008-02-14,-6.6456
2008-02-15,-2.0339
2008-02-19,0.8304
2008-02-20,2.6767
2008-02-21,-5.0134
2008-02-22,-1.7593
2008-02-25,1.2894
2008-02-26,-0.4243
2008-02-27,0.071
2008-02-28,-0.4258
2008-02-29,-1.1404
2008-03-03,1.1536
2008-03-04,0.0
2008-03-05,-1.2117
2008-03-06,-4.9784
2008-03-07,-0.6834
2008-03-10,0.6881
2008-03-11,4.0243
2008-03-12,-2.1898
2008-03-13,1.6418
2008-03-14,-2.79
2008-03-17,0.9819
2008-03-18,4.1137
2008-03-19,-2.1552
2008-03-20,3.3774
2008-03-24,4.7585
2008-03-25,-7.7966
2008-03-26,-3.6029
2008-03-27,0.0
2008-03-28,-0.0763
2008-03-31,3.5878
2008-04-01,4.9374
2008-04-02,-2.177
2008-04-03,-2.1536
2008-04-04,-0.5869
2008-04-07,1.7711999999999999
2008-04-08,1.3778000000000001
2008-04-09,-3.5765000000000002
2008-04-10,-0.0742
2008-04-11,-3.118
2008-04-14,0.3831
2008-04-15,0.7634
2008-04-16,2.0455
2008-04-17,-0.1485
2008-04-18,2.6022
2008-04-21,-2.029
2008-04-22,-3.1065
2008-04-23,-0.229
2008-04-24,3.137
2008-04-25,0.1484
2008-04-28,2.5926
2008-04-29,0.8664
2008-04-30,-0.3579
2008-05-01,5.3879
2008-05-02,1.227
2008-05-05,0.202
2008-05-06,1.1425
2008-05-07,-4.9834
2008-05-08,0.2098
2008-05-09,1.1863
2008-05-12,4.4828
2008-05-13,-0.462
2008-05-14,0.6631
2008-05-15,0.7905
2008-05-16,0.6536
2008-05-19,0.1299
2008-05-20,-2.6589
2008-05-21,-1.1326
2008-05-22,4.1105
2008-05-23,-3.4951
2008-05-27,1.6097000000000001
2008-05-28,-0.8581
2008-05-29,1.7309999999999999
2008-05-30,0.3927
2008-06-02,-3.8462
2008-06-03,-0.5424
2008-06-04,1.9087
2008-06-05,2.0067
2008-06-06,-3.9344
2008-06-09,-4.0273
2008-06-10,-0.569
2008-06-11,-4.3634
2008-06-12,1.6455
2008-06-13,-0.1472
2008-06-16,1.0317
2008-06-17,-0.8023
2008-06-18,0.8824
2008-06-19,2.6239
2008-06-20,-3.196
2008-06-23,-1.6141
2008-06-24,-5.22
2008-06-25,-3.7766
2008-06-26,-3.2706
2008-06-27,-3.3811999999999998
2008-06-30,-1.7498
2008-07-01,-1.6028
2008-07-02,-5.7014
2008-07-03,-2.0154
2008-07-07,-2.3506
2008-07-08,-8.9268
2008-07-09,-5.5066
2008-07-10,0.3497
2008-07-11,-2.0906
2008-07-14,-1.0676
2008-07-15,-6.1151
2008-07-16,1.5326
2008-07-17,0.0
2008-07-18,-0.7547
2008-07-21,-0.1267
2008-07-22,4.6954
2008-07-23,4.4848
2008-07-24,-3.2483
2008-07-25,0.7194
2008-07-28,-0.5952
2008-07-29,4.3114
2008-07-30,0.9185
2008-07-31,-2.5028
2008-08-01,2.8005
2008-08-04,-3.8593
2008-08-05,6.1393
2008-08-06,-19.2436
2008-08-07,-1.5152
2008-08-08,5.1748
2008-08-11,5.4521
2008-08-12,0.7566
2008-08-13,5.632
2008-08-14,3.5545
2008-08-15,1.9451
2008-08-18,-0.6734
2008-08-19,-2.3729
2008-08-20,-2.8935
2008-08-21,-2.0262000000000002
2008-08-22,4.6229
2008-08-25,-4.6512
2008-08-26,2.9268
2008-08-27,0.4739
2008-08-28,3.184
2008-08-29,-2.9714
2008-09-02,2.2379
2008-09-03,-0.1152
2008-09-04,-2.1915
2008-09-05,2.7123
2008-09-08,6.659
2008-09-09,-2.5834
2008-09-10,-0.5525
2008-09-11,1.0
2008-09-12,-2.4202
2008-09-15,-4.7351
2008-09-16,6.8639
2008-09-17,-3.3223
2008-09-18,4.9254999999999995
2008-09-19,3.6026
2008-09-22,-8.0084
2008-09-23,-1.3746
2008-09-24,-7.8978
2008-09-25,0.5044
2008-09-26,-2.8858
2008-09-29,-7.3643
2008-09-30,5.1604
2008-10-01,-3.4483
2008-10-02,-5.4945
2008-10-03,-2.3256
2008-10-06,-5.9524
2008-10-07,-11.3924
2008-10-08,-4.6429
2008-10-09,-14.794
2008-10-10,7.033
2008-10-13,6.9815000000000005
2008-10-14,-5.9501
2008-10-15,-6.1224
2008-10-16,-10.8696
2008-10-17,-0.2439
2008-10-20,-1.956
2008-10-21,-6.2344
2008-10-22,-12.766
2008-10-23,-12.1951
2008-10-24,-0.3472
2008-10-27,-8.3624
2008-10-28,-7.9848
2008-10-29,0.8264
2008-10-30,6.5574
2008-10-31,8.461500000000001
2008-11-03,6.0284
2008-11-04,-7.6923
2008-11-05,2.5362
2008-11-06,-7.4205
2008-11-07,-5.7252
2008-11-10,-8.9069
2008-11-11,-8.0
2008-11-12,-15.942
2008-11-13,-20.1149
2008-11-14,-17.2662
2008-11-17,-20.8696
2008-11-18,-13.1868
2008-11-19,37.9747
2008-11-20,-10.0917
2008-11-21,9.1837
2008-11-24,-7.4766
2008-11-25,-9.0909
2008-11-26,3.3333
2008-11-28,-1.0753
2008-12-01,3.2609
2008-12-02,52.6316
2008-12-03,10.3448
2008-12-04,11.25
2008-12-05,11.7978
2008-12-08,0.0
2008-12-09,-0.5025
2008-12-10,6.5657
2008-12-11,-0.4739
2008-12-12,23.8095
2008-12-15,-8.461500000000001
2008-12-16,5.8824
2008-12-17,0.7937
2008-12-18,8.6614
2008-12-19,30.4348
2008-12-22,-15.5556
2008-12-23,10.8553
2008-12-24,1.1869
2008-12-26,-1.4663
2008-12-29,-4.4643
2008-12-30,-20.2492
2008-12-31,34.7656
2009-01-02,10.7246
2009-01-05,2.6178
2009-01-06,14.7959
2009-01-07,-7.3333
2009-01-08,11.0312
2009-01-09,-14.9028
2009-01-12,-13.7056
2009-01-13,5.0
2009-01-14,-4.4818
2009-01-15,-4.1056
2009-01-16,-10.0917
2009-01-20,-18.0272
2009-01-21,-7.4689
2009-01-22,-9.8655
2009-01-23,-10.9453
2009-01-26,-1.1173
2009-01-27,-0.565
2009-01-28,-6.25
2009-01-29,16.3636
2009-01-30,0.0
2009-02-02,-0.5208
2009-02-03,9.9476
2009-02-04,-16.6667
2009-02-05,3.4286
2009-02-06,9.3923
2009-02-09,-0.5051
2009-02-10,-12.1827
2009-02-11,4.0462
2009-02-12,-6.1111
2009-02-13,11.8343
2009-02-17,-25.9259
2009-02-18,-4.2857
2009-02-19,-12.6866
2009-02-20,-11.9658
2009-02-23,-5.8252
2009-02-24,12.3711
2009-02-25,-17.4312
2009-02-26,-25.5556
2009-02-27,41.791
2009-03-02,60.0
2009-03-03,-21.0526
2009-03-04,12.5
2009-03-05,-11.8519
2009-03-06,-7.563
2009-03-09,11.818200000000001
2009-03-10,13.0081
2009-03-11,-10.0719
2009-03-12,-1.6
2009-03-13,-0.813
2009-03-16,-1.6393
2009-03-17,4.1667
2009-03-18,10.4
2009-03-19,-10.1449
2009-03-20,2.4194
2009-03-23,0.7874
2009-03-24,-9.375
2009-03-25,3.4483
2009-03-26,10.0
2009-03-27,-5.303
2009-03-30,-7.2
2009-03-31,-15.5172
2009-04-01,22.449
2009-04-02,40.8333
2009-04-03,-13.0178
2009-04-06,-18.3673
2009-04-07,-6.6667
2009-04-08,8.9286
2009-04-09,4.0984
2009-04-13,1.5748
2009-04-14,-11.6279
2009-04-15,5.2632
2009-04-16,9.1667
2009-04-17,0.7634
2009-04-20,-6.0606
2009-04-21,14.5161
2009-04-22,44.3662
2009-04-23,5.3659
2009-04-24,2.7778
2009-04-27,-17.5676
2009-04-28,8.7432
2009-04-29,3.5176
2009-04-30,1.4563
2009-05-01,7.177
2009-05-04,20.0893
2009-05-05,33.829
2009-05-06,-8.0556
2009-05-07,-4.5317
2009-05-08,0.3165
2009-05-11,2.5237
2009-05-12,-6.4615
2009-05-13,-15.4605
2009-05-14,9.7276
2009-05-15,-8.5106
2009-05-18,22.4806
2009-05-19,-3.481
2009-05-20,-3.6066000000000003
2009-05-21,-5.4422
2009-05-22,-2.518
2009-05-26,7.3801
2009-05-27,2.7491
2009-05-28,-1.6722000000000001
2009-05-29,0.3401
2009-06-01,16.2712
2009-06-02,-0.8746
2009-06-03,-5.5882
2009-06-04,4.9844
2009-06-05,3.8576
2009-06-08,-7.7143
2009-06-09,1.8576000000000001
2009-06-10,2.7356
2009-06-11,-0.5917
2009-06-12,2.6786
2009-06-15,-8.4058
2009-06-16,-0.6329
2009-06-17,0.0
2009-06-18,-1.2739
2009-06-19,4.8387
2009-06-22,-12.6154
2009-06-23,1.7606000000000002
2009-06-24,-4.8443000000000005
2009-06-25,3.2727
2009-06-26,15.1408
2009-06-29,-8.2569
2009-06-30,-6.0
2009-07-01,7.0922
2009-07-02,-7.2848
2009-07-06,-4.6429
2009-07-07,-3.3708
2009-07-08,-0.7752
2009-07-09,-2.7344
2009-07-10,-2.4096
2009-07-13,-2.0576
2009-07-14,3.3613
2009-07-15,12.6016
2009-07-16,6.4982
2009-07-17,-3.7288
2009-07-20,10.2113
2009-07-21,-0.9585
2009-07-22,-1.9355
2009-07-23,26.3158
2009-07-24,-4.4271
2009-07-27,20.1635
2009-07-28,4.5351
2009-07-29,-1.3014999999999999
2009-07-30,1.978
2009-07-31,-5.819
2009-08-03,2.9748
2009-08-04,-4.0
2009-08-05,2.3148
2009-08-06,0.6787
2009-08-07,8.5393
2009-08-10,1.6562999999999999
2009-08-11,-3.8697
2009-08-12,-0.8475
2009-08-13,2.5641
2009-08-14,-0.8333
2009-08-17,-1.2605
2009-08-18,12.1277
2009-08-19,0.0
2009-08-20,1.8975
2009-08-21,3.7244
2009-08-24,-1.0772
2009-08-25,6.7151
2009-08-26,0.6803
2009-08-27,-0.8446
2009-08-28,-1.8739
2009-08-31,-2.7778
2009-09-01,0.1786
2009-09-02,-0.5348
2009-09-03,0.1792
2009-09-04,1.7889
2009-09-08,-1.2302
2009-09-09,2.3132
2009-09-10,1.0435
2009-09-11,1.2048
2009-09-14,5.4422
2009-09-15,3.871
2009-09-16,2.0186
2009-09-17,9.1324
2009-09-18,-0.4184
2009-09-21,-2.1008
2009-09-22,5.7225
2009-09-23,-0.6766
2009-09-24,-2.3161
2009-09-25,0.1395
2009-09-28,0.9749
2009-09-29,-0.9655
2009-09-30,0.5571
2009-10-01,-4.5706
2009-10-02,-5.9507
2009-10-05,7.8704
2009-10-06,2.432
2009-10-07,0.6983
2009-10-08,1.6644
2009-10-09,1.2278
2009-10-12,2.1563
2009-10-13,-3.1662
2009-10-14,2.8609999999999998
2009-10-15,-3.5762
2009-10-16,0.6868
2009-10-19,1.0914
2009-10-20,-3.1039
2009-10-21,-0.1393
2009-10-22,4.3236
2009-10-23,-5.0802
2009-10-26,-5.6338
2009-10-27,-3.2836
2009-10-28,-5.4012
2009-10-29,5.7096
2009-10-30,-6.4815
2009-11-02,1.6502
2009-11-03,2.4351
2009-11-04,-6.0222
2009-11-05,5.2277000000000005
2009-11-06,1.1218
2009-11-09,7.607
2009-11-10,2.3564
2009-11-11,-0.1439
2009-11-12,-7.0605
2009-11-13,-0.155
2009-11-16,4.0373
2009-11-17,3.4328
2009-11-18,-1.443
2009-11-19,-7.1742
2009-11-20,-3.6278
2009-11-23,4.419
2009-11-24,-3.2915
2009-11-25,3.8898
2009-11-27,-6.3963
2009-11-30,8.8333
2009-12-01,3.8285
2009-12-02,0.0
2009-12-03,-1.1799
2009-12-04,2.8358
2009-12-07,1.8868
2009-12-08,-0.8547
2009-12-09,4.3103
2009-12-10,-3.0303
2009-12-11,0.142
2009-12-14,3.2624
2009-12-15,-0.8242
2009-12-16,4.4321
2009-12-17,-2.2546
2009-12-18,0.6784
2009-12-21,-0.5391
2009-12-22,0.6775
2009-12-23,2.1534
2009-12-24,0.7905
2009-12-28,-0.7843
2009-12-29,-1.054
2009-12-30,0.5326
2009-12-31,-3.5762
2010-01-04,8.5165
2010-01-05,-2.7848
