ticker,WEQL US Equity
2010-05-03,-44.7323
2010-05-07,100.0
2010-05-18,0.0
2010-05-21,0.0
2010-05-25,0.0
2010-05-26,-42.9688
2010-06-01,75.3425
2010-06-07,0.0
2010-06-10,0.0
2010-06-14,0.0
2010-06-18,-37.5
2010-06-21,16.0
2010-06-23,-14.2241
2010-06-25,-3.5176
2010-07-12,-58.3333
2010-07-26,50.0
2010-07-27,-33.3333
2010-07-28,280.0
2010-08-06,-47.6974
2010-08-16,-0.3145
2010-08-18,-4.1009
2010-08-20,5.2632
2010-08-25,-42.5
2010-08-30,72.8261
2010-09-15,-39.6226
2010-09-21,0.0
2010-09-28,141.6667
2010-10-05,-48.2759
2010-10-07,0.0
2010-10-12,0.0
2010-10-14,0.0
2010-10-18,3.3333
2010-11-05,61.2903
2010-11-17,20.0
2010-12-08,-50.0
2010-12-22,0.0
2010-12-30,33.3333
2010-12-31,-35.0
2011-02-10,123.0769
2011-02-22,0.0
2011-02-25,-13.7931
2011-03-04,0.0
2011-03-07,0.0
2011-03-14,-36.0
2011-03-21,56.25
2011-03-28,0.0
2011-04-04,0.0
2011-04-05,-36.0
2011-06-17,25.0
2011-06-24,0.0
2011-07-19,5.0
2011-08-29,-14.2857
2011-08-31,0.0
2011-10-05,5.5556
2011-10-18,0.0
2011-10-25,-10.526299999999999
2011-11-02,-70.5882
2011-11-07,40.0
2011-11-08,0.0
2011-11-18,16.0714
2011-11-21,-1.5385
2011-12-30,0.0
2012-01-24,0.0
2012-01-27,0.0
2012-02-03,12.5
2012-02-06,0.0
2012-02-14,-22.2222
2012-03-16,0.0
2012-04-23,114.2857
2012-04-30,13.3333
2012-05-02,17.647100000000002
2012-05-15,5.0
2012-05-22,0.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-20,-76.1905
2012-07-27,2.5
2012-08-20,582.9268
2012-08-21,-28.5714
2012-08-22,-40.0
2012-08-27,13.3333
2012-08-29,382.3529
2012-09-06,-2.439
2012-09-25,-82.5
2012-09-27,-28.5714
2012-09-28,600.0
2012-10-01,-28.5714
2012-10-02,30.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,-1.5385
2012-10-10,0.0
2012-10-11,25.0
2012-10-12,12.5
2012-10-19,-22.2222
2012-10-26,0.0
2012-10-31,0.0
2012-11-16,-14.2857
2012-11-19,0.0
2012-11-30,-25.0
2012-12-03,-11.1111
2012-12-07,-25.0
2012-12-10,-16.6667
2012-12-14,-12.0
2012-12-21,81.25
2012-12-24,0.0
2012-12-26,25.0784
2012-12-27,0.0
2012-12-28,-19.7995
2012-12-31,12.5
2013-01-03,-28.8889
2013-01-07,-6.25
2013-01-09,0.0
2013-01-10,0.0
2013-01-16,16.6667
2013-01-23,14.2857
2013-01-30,-25.0
2013-02-15,30.0
2013-02-19,0.0
2013-02-25,-61.5385
2013-03-04,0.0
2013-03-06,66.6667
2013-03-07,0.0
2013-03-08,28.0
2013-03-11,0.0
2013-03-13,15.625
2013-03-20,5.4054
2013-03-21,0.0
2013-03-28,0.0
2013-04-01,0.0
2013-04-17,-23.0769
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-05-01,-16.6667
2013-05-09,58.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-22,-24.0506
2013-05-23,183.3333
2013-05-24,-17.647100000000002
2013-05-28,9.2857
2013-05-29,-35.2941
2013-05-30,-27.2727
2013-05-31,11.1111
2013-06-03,7.5
2013-06-04,-25.5814
2013-06-05,3.125
2013-06-06,-9.0909
2013-06-07,48.3333
2013-06-10,1.1236
2013-06-11,0.0
2013-06-17,0.0
2013-06-18,-11.1111
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,12.5
2013-06-24,-11.1111
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,-2.5
2013-07-01,-17.9487
2013-07-02,0.0
2013-07-05,15.625
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,-13.5135
2013-07-12,-6.25
2013-07-16,6.6667
2013-07-18,0.0
2013-07-19,56.25
2013-07-22,0.0
2013-08-02,-30.0
2013-08-05,0.0
2013-08-06,14.2857
2013-08-13,25.0
2013-08-19,-50.0
2013-08-21,0.75
2013-08-26,19.1067
2013-08-27,66.6667
2013-08-29,-49.625
2013-09-06,19.1067
2013-09-09,-16.0417
2013-09-13,58.8089
2013-09-16,-22.5
2013-09-18,-16.129
2013-09-30,130.7692
2013-10-01,-38.3333
2013-10-10,-5.4054
2013-10-21,0.0
2013-10-22,0.0
2013-10-25,68.5714
2013-10-30,-37.2881
2013-11-18,-18.9189
2013-11-25,0.0
2013-12-05,0.0
2013-12-16,83.3333
2013-12-17,-52.7273
2013-12-19,0.0
2014-01-07,0.0
2014-01-21,0.0
2014-01-22,0.0
2014-01-29,53.8462
2014-01-31,0.0
2014-02-19,-30.0
2014-03-03,78.5714
2014-03-04,0.0
2014-03-06,-19.75
2014-03-13,0.1558
2014-03-18,198.6003
2014-03-19,-18.3333
2014-03-20,-3.0612
2014-03-21,5.2632
2014-03-24,-19.875
2014-03-25,-0.156
2014-03-26,-12.5
2014-03-27,-27.8571
2014-03-28,19.1832
2014-03-31,-16.0955
2014-04-01,-0.9901
2014-04-02,12.0
2014-04-03,3.5714
2014-04-07,-4.6336
2014-04-09,0.0
2014-04-11,44.6328
2014-04-17,-25.0
2014-04-21,16.6667
2014-04-22,-14.2857
2014-04-24,16.6667
2014-05-05,-20.0
2014-05-06,0.0
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-15,0.0
2014-05-19,0.0
2014-05-21,-10.7143
2014-05-22,0.0
2014-05-27,0.0
2014-05-29,10.0
2014-05-30,-9.0909
2014-06-10,0.0
2014-06-11,0.0
2014-06-16,-10.0
2014-06-17,-13.3333
2014-06-18,0.0
2014-06-23,-35.8974
2014-06-26,20.0
2014-06-30,-39.5833
2014-07-07,231.0345
2014-07-08,-64.7917
2014-07-28,42.0118
2014-07-29,0.0
2014-07-30,-6.6667
2014-07-31,0.0
2014-08-05,113.8393
2014-08-07,-1.7745
2014-08-08,-51.3284
2014-08-11,0.0
2014-09-04,0.0
2014-09-09,54.8035
2014-09-15,-35.402
2014-09-19,4.8035
2014-10-02,-4.5833
2014-10-03,214.4105
2014-10-07,0.0
2014-10-08,-56.875
2014-10-09,-26.248
2014-10-10,4.8035
2014-10-16,3.3333
2014-10-20,0.0
2014-10-21,158.0645
2014-10-22,-8.75
2014-10-23,2.7397
2014-10-24,-13.3333
2014-10-27,0.0
2014-10-28,-29.2308
2014-10-29,4.3478
2014-10-30,0.0
2014-11-04,-6.25
2014-11-05,-11.1111
2014-11-06,0.0
2014-11-07,-10.0
2014-11-10,8.3333
2014-11-11,-10.2564
2014-11-13,-2.5
2014-11-14,2.5641
2014-11-20,0.0
2014-11-21,0.0
2014-11-25,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-18,0.0
2014-12-23,0.0
2014-12-26,-2.5
2014-12-31,-26.7399
2015-01-08,-3.5
2015-01-12,0.0
2015-01-15,-4.6632
2015-01-27,73.913
2015-02-06,-42.5
2015-02-09,0.0
2015-02-11,0.0
2015-02-17,21.7391
2015-02-20,7.1429
2015-03-03,0.0
2015-03-09,33.3333
2015-03-11,0.0
2015-03-12,-25.0
2015-03-13,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-27,0.0
2015-04-09,0.0
2015-04-27,-3.3333
2015-05-22,3.4483
2015-06-08,6.6667
2015-07-09,-21.875
2015-07-16,0.0
2015-07-20,-9.75
2015-07-27,-2.4931
2015-08-18,0.0
2015-08-24,0.0
2015-09-02,-9.0909
2015-09-15,0.3125
2015-09-18,-9.0343
2015-09-22,-1.3699
2015-09-23,41.6667
2015-09-29,-17.647100000000002
2015-10-12,-19.0476
2015-10-13,75.7353
2015-10-23,-26.3598
2015-11-05,4.5455
2015-11-30,-4.3478
2015-12-08,0.0
2015-12-10,-17.3295
2015-12-21,-17.5258
2015-12-28,6.6667
2015-12-31,-15.625
2016-01-11,-17.5926
2016-01-12,0.0
2016-01-28,70.7865
2016-02-04,4.2763
2016-02-09,-32.1767
2016-02-11,-17.2093
2016-03-18,12.3596
2016-03-23,0.0
2016-04-05,0.0
2016-04-07,1.0
2016-04-12,-0.9901
2016-04-26,0.0
2016-04-28,13.0
2016-06-09,-4.4248
2016-06-13,-38.4259
2016-06-14,50.3759
2016-06-15,-34.5
2016-07-05,-15.2672
2016-07-22,-6.3063
2016-08-29,7.6923
2016-09-06,54.4643
2016-09-16,29.4798
2016-10-04,-5.3571
2016-10-12,-35.8491
2016-10-17,-41.1765
2016-10-31,20.0
2016-11-21,31.25
2016-12-08,-4.7619
2016-12-09,-40.0
2017-01-05,215.2778
2017-01-06,-8.37
2017-01-09,-19.2308
2017-01-10,109.5238
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,13.0682
2017-01-17,0.5025
2017-01-19,-20.25
2017-01-23,-14.7335
2017-01-24,14.7059
2017-01-26,-12.8205
2017-01-30,0.0
2017-01-31,-11.7647
2017-02-02,0.0
2017-02-07,-17.0833
2017-02-09,32.6633
2017-02-13,-39.3939
2017-02-21,3.75
2017-02-23,17.4699
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,-14.8718
2017-03-02,52.4096
2017-03-06,-15.415
2017-03-07,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-22,14.486
2017-03-31,-2.449
2017-04-04,-0.4184
2017-04-05,-30.6723
2017-04-06,27.8788
2017-04-07,-3.3175
2017-04-11,9.8039
2017-04-12,10.267900000000001
2017-04-13,15.7895
2017-04-17,9.0909
2017-04-18,-8.9744
2017-04-19,74.6479
2017-04-20,19.3548
2017-04-21,-13.5135
2017-04-24,-15.625
2017-04-25,-25.2315
2017-04-26,-0.9288
2017-04-27,-10.0
2017-04-28,-5.5556
2017-05-01,56.9853
2017-05-02,-20.8431
2017-05-04,6.5089
2017-05-05,-11.1111
2017-05-08,-24.0625
2017-05-09,11.9342
2017-05-10,11.0294
2017-05-11,-25.8278
2017-05-15,0.0
2017-05-17,10.7143
2017-05-18,0.0
2017-05-22,-1.2097
2017-05-23,-11.8367
2017-05-24,6.0185
2017-05-25,-2.1834
2017-05-26,5.3571
2017-05-30,5.0847
2017-06-02,-18.5484
2017-06-05,33.1683
2017-06-07,59.1078
2017-06-08,-2.8037
2017-06-09,46.1538
2017-06-12,-21.0789
2017-06-13,16.7056
2017-06-14,-34.0
2017-06-15,51.5152
2017-06-16,-5.7143
2017-06-19,-25.7576
2017-06-21,7.9796
2017-06-26,5.8401
2017-07-07,24.6429
2017-07-11,-14.0401
2017-07-13,0.0
2017-07-18,-9.7667
2017-07-20,0.0
2017-07-24,25.6003
2017-07-25,-13.2353
2017-07-27,1.6949
2017-07-28,-15.0
2017-08-01,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-14,0.0
2017-08-16,4.0588
2017-08-18,-3.9005
2017-08-22,0.0
2017-08-23,8.8235
2017-08-25,0.0
2017-08-28,-3.6036
2017-08-30,0.0
2017-08-31,-4.6729
2017-09-05,17.647100000000002
2017-09-06,18.3333
2017-09-07,0.0
2017-09-08,-14.0845
2017-09-14,-16.3934
2017-09-18,-5.8824
2017-09-26,0.0
2017-09-29,25.0
2017-10-16,-33.3333
2017-10-18,5.0
2017-10-19,66.6667
2017-10-23,-8.7629
2017-10-26,-6.0533
2017-10-27,16.3333
2017-11-09,-16.9054
2017-11-10,-6.8966
2017-11-15,14.6296
2017-11-22,-12.7625
2017-11-28,1.8519
2017-11-29,0.0
2017-12-04,-9.0909
2017-12-05,0.0
2017-12-11,-15.6
2017-12-12,18.4834
2017-12-15,-15.6
2017-12-19,-9.9526
2017-12-26,5.2632
2017-12-27,25.0
2017-12-29,0.0
2018-01-05,15.6
2018-01-08,3.8062
2018-01-16,0.0
2018-01-19,-16.1667
2018-01-30,31.2127
2018-01-31,-36.0606
2018-02-01,-5.2133
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,-50.0
2018-03-05,0.0
2018-03-06,95.0
2018-03-13,-55.8974
2018-03-14,120.9302
2018-03-19,-54.7368
2018-04-23,0.0
2018-04-27,52.907
2018-05-02,45.2471
2018-05-04,-47.644
2018-05-11,93.0
2018-05-29,1.0363
2018-06-13,-48.7179
2018-06-14,-34.0
2018-06-22,51.5152
2018-06-25,0.0
2018-07-02,-35.0
2018-07-10,0.0
2018-07-13,7.6923
2018-07-19,100.0
2018-07-31,-50.0
2018-08-30,21.4286
2018-09-07,17.647100000000002
2018-09-10,-30.0
2018-09-18,0.0
2018-09-27,14.2857
2018-10-23,18.75
2018-11-01,-10.526299999999999
2018-11-02,8.2353
2018-11-12,-7.6087
2018-11-21,-3.5294
2018-12-20,9.7561
2018-12-27,-21.1111
2019-01-03,-1.4085
2019-03-04,-14.0
2019-03-28,62.7907
2019-03-29,70.4082
2019-04-04,0.5988
2019-04-08,0.0
2019-04-10,2.3810000000000002
2019-04-12,-26.7442
2019-04-16,19.0476
2019-05-10,0.0
2019-05-14,-57.3333
2019-05-16,25.0
2019-06-05,23.75
2019-06-06,-0.9596
2019-06-12,-18.409
2019-06-19,-18.75
2019-07-01,-6.1538
2019-07-11,0.0
2019-07-12,-42.623
2019-07-16,182.8571
2019-08-12,-64.6465
2019-08-23,0.0
2019-08-26,117.1429
2019-08-28,0.0
2019-08-30,0.0
2019-09-17,-21.0526
2019-09-18,130.0
2019-09-23,-71.0145
2019-10-07,0.0
2019-10-17,0.0
2019-10-30,25.0
2019-11-25,96.0
2019-12-04,-48.9796
2019-12-05,0.0
2019-12-18,0.0
2019-12-30,4.8
2020-01-23,-4.5802
2020-01-24,-18.0
2020-02-10,92.6829
2020-02-11,0.0
2020-02-12,-44.9367
2020-02-27,-1.1494
2020-03-03,-11.6279
2020-03-13,0.0
2020-03-16,0.0
2020-03-27,-34.2105
2020-03-30,40.0
2020-04-20,-28.5714
2020-05-01,0.0
2020-05-18,20.0
2020-06-02,0.0
2020-06-12,216.6667
2020-06-15,54.7368
2020-06-16,-69.3878
2020-06-17,56.6667
2020-06-19,27.6596
2020-06-23,-50.0
2020-06-24,111.1111
2020-06-25,0.0
2020-06-26,-13.1579
2020-06-29,0.0
2020-07-01,-45.4545
2020-07-07,0.0
2020-07-10,42.7778
2020-07-17,55.642
