ticker,EQTL US Equity
2002-03-18,0.0
2002-04-04,-20.0
2002-04-08,-12.5
2002-04-09,-28.5714
2002-04-11,0.0
2002-04-29,-20.0
2002-07-29,-50.0
2002-10-11,0.0
2002-11-25,0.0
2002-11-26,0.0
2002-12-12,0.0
2002-12-30,0.0
2003-01-08,50.0
2003-01-24,0.0
2003-01-31,0.0
2003-02-11,0.0
2003-03-04,-33.3333
2003-03-26,-25.0
2003-05-19,0.0
2003-06-10,0.0
2003-07-02,0.0
2003-07-17,-33.3333
2003-07-28,0.0
2003-08-21,200.0
2003-10-22,-50.0
2003-10-27,166.6667
2003-10-30,62.5
2003-11-13,-7.6923
2003-12-03,33.3333
2003-12-05,12.5
2003-12-15,-22.2222
2003-12-24,0.0
2004-02-10,0.0
2004-03-08,28.5714
2004-03-09,66.6667
2004-03-10,-40.0
2004-03-22,66.6667
2004-03-23,66.6667
2004-03-25,-44.0
2004-04-06,78.5714
2004-04-14,-44.0
2004-04-20,-14.2857
2004-04-29,8.3333
2004-07-13,46.1538
2004-08-12,-31.5789
2004-09-17,53.8462
2004-10-07,-35.0
2004-10-20,0.0
2004-10-22,46.1538
2004-11-03,-57.8947
2004-11-09,-25.0
2004-11-11,66.6667
2004-11-24,-10.0
2004-11-26,0.0
2004-12-20,11.1111
2004-12-21,-10.0
2004-12-23,0.0
2004-12-27,11.1111
2004-12-30,-10.0
2005-02-25,122.2222
2005-03-11,-25.0
2005-04-07,0.0
2005-04-08,20.0
2005-04-15,-16.6667
2005-04-28,-33.3333
2005-05-19,-50.0
2005-10-18,0.0
2005-10-21,0.0
2005-10-25,0.0
2005-11-11,100.0
2005-11-14,150.0
2005-11-15,0.0
2005-11-18,0.0
2005-11-21,4.0
2005-11-22,19.2308
2005-11-23,6.4516
2005-12-02,0.0
2005-12-07,21.2121
2005-12-08,62.5
2005-12-09,-15.3846
2005-12-13,54.5455
2005-12-14,-11.7647
2005-12-15,-6.6667
2005-12-16,0.0
2005-12-19,7.1429
2005-12-20,-6.6667
2005-12-21,7.1429
2005-12-22,0.0
2005-12-23,0.0
2005-12-27,0.0
2005-12-28,0.0
2005-12-30,46.6667
2006-01-03,45.4545
2006-01-04,0.0
2006-01-05,-3.125
2006-01-06,-6.4516
2006-01-09,-3.4483
2006-01-10,-0.7143
2006-01-11,-10.0719
2006-01-12,-4.0
2006-01-13,-20.8333
2006-01-17,-18.947400000000002
2006-01-18,44.1558
2006-01-19,12.6126
2006-01-20,0.8
2006-01-23,-0.7937
2006-01-24,0.0
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,-4.0
2006-01-30,-16.6667
2006-01-31,-9.0
2006-02-01,-10.989
2006-02-02,4.9383
2006-02-03,-8.2353
2006-02-06,2.5641
2006-02-07,-12.5
2006-02-08,-4.2857
2006-02-09,11.9403
2006-02-10,-12.0
2006-02-13,-21.2121
2006-02-14,-3.8462
2006-02-15,0.0
2006-02-16,0.0
2006-02-17,30.0
2006-02-21,-7.6923
2006-02-22,8.3333
2006-02-24,0.0
2006-02-27,-3.0769
2006-03-01,0.0
2006-03-02,-4.7619
2006-03-03,11.6667
2006-03-06,-7.4627
2006-03-07,-4.0323
2006-03-09,-5.8824
2006-03-13,3.5714
2006-03-14,-13.7931
2006-03-16,-20.0
2006-03-20,-12.5
2006-03-22,22.8571
2006-03-23,0.0
2006-03-27,-6.9767
2006-03-29,2.5
2006-03-30,0.0
2006-04-03,-24.3902
2006-04-04,16.129
2006-04-05,-2.7778
2006-04-07,-8.5714
2006-04-10,0.0
2006-04-11,0.0
2006-04-12,-6.25
2006-04-17,-16.6667
2006-04-18,0.0
2006-04-19,16.0
2006-04-20,6.8966
2006-04-21,-3.2258
2006-04-24,0.0
2006-04-25,0.0
2006-04-26,0.0
2006-04-27,0.0
2006-04-28,10.0
2006-05-02,0.0
2006-05-03,-3.0303
2006-05-04,9.375
2006-05-05,-8.5714
2006-05-08,6.25
2006-05-09,-2.9412000000000003
2006-05-10,6.0606
2006-05-11,22.8571
2006-05-12,16.2791
2006-05-15,0.0
2006-05-16,0.0
2006-05-17,10.0
2006-05-18,36.3636
2006-05-19,0.0
2006-05-22,0.0
2006-05-23,0.0
2006-05-24,0.0
2006-05-25,0.0
2006-05-30,0.0
2006-05-31,0.0
2006-06-01,-6.6667
2006-06-02,-7.1429
2006-06-05,-13.8462
2006-06-06,-25.0
2006-06-08,-4.7619
2006-06-09,25.0
2006-06-12,-10.0
2006-06-13,-22.2222
2006-06-14,17.1429
2006-06-15,14.6341
2006-06-16,-4.2553
2006-06-20,0.0
2006-06-21,0.0
2006-06-26,0.0
2006-06-27,4.4444
2006-06-29,-12.766
2006-06-30,9.7561
2006-07-03,-2.2222
2006-07-11,-9.0909
2006-07-12,0.0
2006-07-17,12.5
2006-07-21,-2.2222
2006-07-24,0.0
2006-07-27,-9.0909
2006-07-28,0.0
2006-07-31,0.0
2006-08-01,-12.5
2006-08-08,0.0
2006-08-10,0.0
2006-08-11,28.5714
2006-08-14,0.0
2006-08-18,0.0
2006-08-21,0.0
2006-08-22,-8.8889
2006-08-25,-26.8293
2006-08-28,33.3333
2006-09-05,-12.5
2006-09-07,0.0
2006-09-08,0.0
2006-09-13,-14.2857
2006-09-15,0.0
2006-09-18,0.0
2006-09-21,10.0
2006-09-22,-3.0303
2006-09-26,0.0
2006-09-27,0.0
2006-09-28,-6.25
2006-09-29,0.0
2006-10-02,0.0
2006-10-04,16.6667
2006-10-06,0.0
2006-10-09,-17.1429
2006-10-13,3.4483
2006-10-16,0.0
2006-10-17,0.0
2006-10-18,0.0
2006-10-20,-3.3333
2006-10-24,3.4483
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,0.0
2006-11-02,-3.3333
2006-11-03,27.5862
2006-11-07,13.5135
2006-11-13,0.0
2006-11-15,19.0476
2006-11-16,-30.0
2006-11-20,-8.5714
2006-12-01,0.0
2006-12-04,0.0
2006-12-06,-6.25
2006-12-13,-20.0
2006-12-14,8.3333
2006-12-18,0.0
2006-12-20,7.6923
2006-12-21,0.0
2006-12-22,0.0
2006-12-26,0.0
2006-12-28,-3.5714
2006-12-29,-7.4074
2007-01-05,4.0
2007-01-10,3.8462
2007-01-16,7.4074
2007-01-17,3.4483
2007-01-18,33.3333
2007-01-19,0.0
2007-01-23,-7.5
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,-5.4054
2007-01-29,5.7143
2007-01-30,-5.4054
2007-02-01,5.7143
2007-02-05,-10.8108
2007-02-06,-6.0606
2007-02-07,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,-3.2258
2007-02-15,20.0
2007-02-22,0.0
2007-02-23,-16.6667
2007-02-27,20.0
2007-02-28,-2.7778
2007-03-01,-11.4286
2007-03-02,0.0
2007-03-06,12.9032
2007-03-09,-14.2857
2007-03-12,13.3333
2007-03-26,-20.5882
2007-03-27,-7.4074
2007-03-30,20.0
2007-04-03,16.6667
2007-04-04,-11.4286
2007-04-09,3.2258
2007-04-16,-6.25
2007-04-18,-3.3333
2007-04-19,0.0
2007-04-24,0.0
2007-04-25,0.0
2007-05-03,0.0
2007-05-04,0.0
2007-05-07,0.0
2007-05-09,3.4483
2007-05-10,-3.3333
2007-05-11,-13.7931
2007-05-14,0.0
2007-05-17,14.0
2007-05-18,5.2632
2007-05-24,3.3333
2007-05-25,12.9032
2007-05-29,0.0
2007-05-30,-14.2857
2007-06-06,0.0
2007-06-07,0.0
2007-06-11,-13.3333
2007-06-12,34.6154
2007-06-13,-11.4286
2007-06-15,-3.2258
2007-06-19,-20.0
2007-06-20,8.3333
2007-06-21,0.0
2007-06-22,-3.8462
2007-06-25,-16.0
2007-06-26,7.1429
2007-06-27,-11.1111
2007-06-28,10.0
2007-06-29,-18.1818
2007-07-02,16.6667
2007-07-03,0.0
2007-07-06,-9.5238
2007-07-16,0.0
2007-07-17,-26.3158
2007-07-18,7.1429
2007-07-19,-6.6667
2007-07-25,-7.1429
2007-07-26,-7.6923
2007-07-30,8.3333
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,15.3846
2007-08-06,0.0
2007-08-07,-6.6667
2007-08-08,7.1429
2007-08-13,0.0
2007-08-14,0.0
2007-08-16,13.3333
2007-08-17,-11.7647
2007-08-20,0.0
2007-08-21,0.0
2007-08-22,3.3333
2007-08-23,3.2258
2007-08-24,0.0
2007-08-28,-6.25
2007-08-29,6.6667
2007-08-30,6.25
2007-08-31,-11.7647
2007-09-06,0.0
2007-09-10,0.0
2007-09-12,0.0
2007-09-13,6.6667
2007-09-14,6.25
2007-09-17,0.0
2007-09-18,-11.7647
2007-09-20,-10.0
2007-09-24,-11.1111
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,-16.6667
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,-20.0
2007-10-10,0.0
2007-10-12,-25.0
2007-10-15,0.0
2007-10-16,-16.6667
2007-10-17,20.0
2007-10-19,0.0
2007-10-23,0.0
2007-10-24,8.3333
2007-10-25,53.8462
2007-10-26,-10.0
2007-10-30,0.0
2007-11-01,-27.7778
2007-11-02,7.6923
2007-11-05,14.2857
2007-11-06,-12.5
2007-11-08,0.0
2007-11-12,3.5714
2007-11-16,3.4483
2007-11-19,-6.6667
2007-11-20,0.0
2007-11-21,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-12-03,7.1429
2007-12-17,-6.6667
2007-12-18,0.0
2007-12-21,-21.4286
2007-12-24,0.0
2007-12-26,9.0909
2007-12-27,-33.3333
2008-01-03,50.0
2008-01-04,-8.3333
2008-01-16,27.2727
2008-01-29,0.0
2008-01-31,14.2857
2008-02-01,12.5
2008-02-04,0.0
2008-02-15,0.0
2008-02-27,-38.8889
2008-03-07,9.0909
2008-03-19,50.0
2008-04-21,0.0
2008-04-24,-38.8889
2008-04-25,0.0
2008-05-15,-45.4545
2008-05-19,0.0
2008-05-22,0.0
2008-06-05,33.3333
2008-06-09,0.0
2008-06-17,25.0
2008-07-30,-20.0
2008-08-06,100.0
2008-08-26,-37.5
2008-09-29,0.0
2008-10-27,0.0
2008-10-29,-60.0
2008-11-05,0.0
2008-11-12,0.0
2008-11-14,0.0
2008-12-08,0.0
2008-12-09,100.0
2008-12-10,-50.0
2008-12-11,0.0
2008-12-16,0.0
2008-12-19,0.0
2008-12-29,-50.0
2008-12-30,10.0
2008-12-31,0.0
2009-01-08,81.8182
2009-01-22,0.0
2009-01-23,0.0
2009-02-24,-50.0
2009-03-25,0.0
2009-03-26,100.0
2009-04-14,-50.0
2009-04-15,0.0
2009-04-21,0.0
2009-04-24,-30.0
2009-05-14,42.8571
2009-05-15,0.0
2009-05-21,-10.0
2009-06-02,0.0
2009-06-15,11.1111
2009-06-19,0.0
2009-06-24,0.0
2009-07-16,-30.0
2009-08-05,0.0
2009-08-17,0.0
2009-08-27,14.2857
2009-10-05,25.0
2009-10-12,-20.0
2009-10-19,0.0
2009-10-22,0.0
2009-11-09,0.0
2009-11-13,150.0
2009-11-19,-50.0
2009-11-20,0.0
2009-12-01,0.0
2009-12-04,0.0
2009-12-18,0.0
2009-12-21,100.0
2009-12-22,-25.0
2009-12-28,-53.3333
2009-12-29,0.0
2010-02-18,57.1429
2010-03-18,-9.0909
2010-04-01,-50.0
2010-04-15,2.5
2010-04-23,95.122
2010-04-29,0.0
2010-05-26,-48.75
2010-06-09,1.2195
2010-07-29,34.9398
2010-07-30,114.2857
2010-08-02,-53.3333
2010-08-05,42.8571
2010-08-10,0.0
2010-08-27,0.0
2010-09-09,0.0
2010-09-30,0.0
2010-10-06,50.0
2010-10-11,0.0
2010-10-14,0.0
2010-10-18,33.3333
2010-10-21,-25.0
2010-10-27,-60.0
2010-10-28,66.6667
2010-11-01,50.0
2010-11-02,33.3333
2010-11-05,150.0
2010-11-08,-60.0
2010-11-18,0.0
2010-11-29,50.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-29,0.0
2010-12-31,-41.6667
2011-02-04,-14.2857
2011-03-07,0.0
2011-03-14,0.0
2011-03-21,-53.3333
2011-04-07,114.2857
2011-04-11,-33.3333
2011-06-06,-8.75
2011-06-08,-6.8493
2011-06-30,76.4706
2011-07-07,33.3333
2011-07-19,-25.0
2011-07-29,0.0
2011-08-04,-33.3333
2011-08-11,0.0
2011-08-16,0.0
2011-08-23,100.0
2011-08-24,50.0
2011-08-25,33.3333
2011-08-26,-12.5
2011-09-23,28.5714
2011-09-30,-6.6667
2011-11-07,1.1905000000000001
2011-11-15,-17.647100000000002
2011-12-06,0.0
2011-12-15,14.2857
2011-12-21,5.0
2011-12-22,-4.7619
2011-12-29,0.0
2012-01-30,25.0
2012-02-06,0.0
2012-02-22,-20.0
2012-04-04,12.5
2012-05-02,-33.3333
2012-05-08,50.0
2012-05-10,-33.3333
2012-05-16,0.0
2012-05-21,66.6667
2012-05-22,-20.0
2012-05-24,0.0
2012-05-29,-25.0
2012-06-01,0.0
2012-06-05,33.3333
2012-07-19,-65.0
2012-07-20,78.5714
2012-07-30,0.0
2012-08-22,-58.0
2012-10-26,42.8571
2012-10-31,-33.3333
2012-11-05,0.0
2012-11-27,100.0
2012-12-05,-25.0
2012-12-07,33.3333
2012-12-10,-25.0
2012-12-18,33.3333
2012-12-24,0.0
2012-12-26,0.0
2013-01-24,-25.0
2013-01-25,10.0
2013-01-28,21.2121
2013-02-19,0.0
2013-05-07,25.0
2013-05-21,-59.5
2013-05-23,146.9136
2013-07-17,-59.5
2013-07-22,146.9136
2013-07-23,-20.0
2013-07-30,50.0
2013-08-06,0.0
2013-08-21,-63.3333
2013-08-22,127.2727
2013-09-19,100.0
2013-09-25,-78.0
2013-09-26,1.1364
2013-09-27,349.4382
2013-10-04,0.0
2013-11-15,-20.0
2013-11-22,-30.0
2013-12-04,78.5714
2013-12-10,-56.0
2013-12-16,18.1818
2013-12-23,-42.3077
2013-12-27,100.0
2014-01-09,-50.0
2014-01-13,100.0
2014-02-19,-50.0
2014-02-20,0.0
2014-02-24,66.6667
2014-02-25,-20.0
2014-03-04,-10.0
2014-03-17,0.0
2014-04-02,0.0
2014-05-07,0.0
2014-05-22,0.0
2014-06-06,38.8889
2014-06-09,-28.0
2014-06-24,0.0
2014-08-06,33.3333
2014-08-29,4.1667
2014-09-09,-20.0
2014-09-15,25.0
2014-09-26,60.0
2014-10-13,-25.0
2014-10-16,0.4167
2014-10-17,-33.195
2014-10-29,24.2236
2014-10-30,60.0
2014-11-10,25.0
2014-11-13,0.0
2014-11-14,-30.0
2014-11-19,0.0
2014-11-24,0.0
2014-12-08,-28.5714
2014-12-10,40.0
2014-12-19,-28.5714
2014-12-26,0.0
2015-01-12,0.0
2015-01-20,-20.0
2015-01-21,25.0
2015-01-22,20.0
2015-02-05,0.0
2015-02-25,0.0
2015-03-25,-16.6667
2015-04-06,-20.0
2015-04-30,0.0
2015-05-07,150.0
2015-05-20,-70.0
2015-05-21,-16.6667
2015-05-22,100.0
2015-06-15,-58.0
2015-06-23,0.0
2015-07-08,138.0952
2015-07-15,0.0
2015-07-17,0.0
2015-07-21,0.0
2015-08-13,-58.0
2015-08-17,90.4762
2015-10-20,-47.5
2015-10-28,-4.7619
2015-10-29,198.75
2015-11-19,-46.4435
2015-11-20,0.0
2015-11-23,0.0
2015-12-11,-15.625
2016-01-11,-14.8148
2016-01-12,1.087
2016-01-26,-22.5806
2016-03-17,0.0
2016-03-23,0.0
2016-03-24,-11.1111
2016-04-07,150.0
2016-04-20,0.0
2016-04-28,0.0
2016-05-09,-50.0
2016-05-17,0.0
2016-05-19,0.0
2016-06-21,0.0
2016-06-30,100.0
2016-07-07,-40.0
2016-07-27,59.8958
2016-08-05,56.3518
2016-08-08,0.0
2016-08-11,10.8333
2016-08-19,-17.2932
2016-08-22,9.0909
2016-09-20,0.0
2016-10-05,16.6667
2016-10-11,0.0
2016-10-20,0.0
2016-11-15,0.0
2016-11-16,-21.4286
2016-11-25,-36.3636
2016-11-28,-42.8571
2016-11-29,0.0
2016-12-08,400.0
2016-12-13,-39.875
2016-12-16,-33.4719
2016-12-21,-64.375
2016-12-23,40.3509
2016-12-30,-10.0
2017-01-18,2.0833
2017-01-23,-5.4422
2017-02-21,15.1079
2017-03-07,0.0
2017-03-15,50.0
2017-03-16,0.0
2017-03-17,-7.5
2017-03-21,-27.9279
2017-03-22,0.0
2017-03-28,186.875
2017-03-29,-30.2832
2017-03-30,-25.0
2017-04-03,33.3333
2017-04-06,25.0
2017-04-11,-20.0
2017-04-21,25.0
2017-05-04,-20.0
2017-05-10,0.0
2017-05-16,25.0
2017-06-20,-20.0
2017-06-26,0.0
2017-06-28,0.5
2017-07-11,0.0
2017-08-03,-0.4975
2017-08-15,0.0
2017-08-17,25.0
2017-08-22,-20.0
2017-09-15,69.0
2017-10-05,-64.497
2017-10-06,0.0
2017-10-19,225.0
2017-11-14,-69.2308
2017-11-17,0.0
2017-11-29,0.0
2017-12-08,150.0
2017-12-22,-60.0
2018-02-01,4.1667
2018-02-08,-4.0
2018-02-27,4.1667
2018-03-07,0.08
2018-03-13,-12.0703
2018-03-20,0.0
2018-04-04,-9.0909
2018-04-05,0.0
2018-04-09,40.0
2018-04-17,-3.5
2018-04-18,3.6269
2018-04-27,-28.5714
2018-05-01,-29.0
2018-05-15,66.1972
2018-06-01,48.3051
2018-06-04,14.2857
2018-06-06,0.0
2018-06-26,40.0
2018-07-16,-6.9643
2018-07-17,-0.1919
2018-07-18,0.0
2018-07-19,0.0
2018-07-23,0.0
2018-07-27,-50.0
2018-07-31,92.3077
2018-08-17,0.0
2018-08-21,-59.6
2018-08-24,98.0198
2018-09-07,-35.0
2018-09-10,53.8462
2018-09-11,-35.0
2018-09-12,53.8462
2018-09-18,-15.0
2018-10-03,-23.5294
2018-10-04,53.8462
2018-10-11,0.0
2018-10-17,-32.5
2018-10-31,11.1111
2018-11-05,33.3333
2018-11-30,-35.0
2018-12-03,53.8462
2018-12-12,-35.0
2019-01-14,15.3846
2019-02-14,-33.3333
2019-02-15,0.0
2019-02-20,-2.0
2019-02-26,-37.7551
2019-03-15,0.0
2019-03-19,63.9344
2019-05-14,-39.0
2019-05-23,63.9344
2019-05-24,0.0
2019-06-03,0.0
2019-06-06,0.0
2019-06-14,0.0
2019-06-24,0.0
2019-06-27,60.0
2019-07-01,6.25
2019-07-05,-41.1765
2019-07-08,0.0
2019-07-12,50.0
2019-07-26,0.0
2019-07-29,0.0
2019-08-02,0.0
2019-09-06,0.0
2019-10-03,-20.0
2019-10-10,-8.3333
2019-10-11,0.0
2019-10-18,0.0
2019-10-21,9.0909
2019-10-23,0.0
2019-11-01,0.0
2019-11-04,2.5
2019-11-21,63.4146
2019-11-22,-15.4229
2019-11-26,30.8824
2019-11-27,-32.5843
2019-12-05,3.3333
2019-12-06,29.0323
2019-12-10,-25.0
2019-12-13,0.0
2019-12-16,31.3333
2019-12-23,-18.6802
2020-01-03,6.1174
2020-01-09,17.647100000000002
2020-01-10,-11.5
2020-01-15,12.9944
2020-02-05,-12.5
2020-02-10,-14.2857
2020-02-14,6.6667
2020-02-21,6.25
2020-03-09,-11.1765
2020-03-10,0.0
2020-03-20,-15.9073
2020-03-23,17.6563
2020-04-16,-33.0656
2020-04-17,50.0
2020-04-23,-40.0
2020-04-24,7.7778
2020-04-28,-2.0619
2020-04-29,32.6316
2020-05-08,-11.9048
2020-05-29,-16.2162
2020-06-04,50.5376
2020-06-15,-0.7143
2020-07-06,-2.8777
2020-07-07,0.0
2020-07-13,-25.9259
2020-07-15,-2.5
2020-07-22,43.5897
2020-07-23,0.0
2020-07-31,-28.5714
