ticker,DLB US Equity
2005-07-11,-2.2288
2005-07-12,0.3871
2005-07-13,-0.2571
2005-07-14,-0.945
2005-07-15,-1.3443
2005-07-18,-2.8571
2005-07-19,-0.4977
2005-07-20,-0.0455
2005-07-21,-2.6388
2005-07-22,-1.8224
2005-07-25,1.6183
2005-07-26,-0.3279
2005-07-27,-5.1222
2005-07-28,-1.9316
2005-07-29,-3.8889
2005-08-01,-0.1576
2005-08-02,1.0526
2005-08-03,0.5729
2005-08-04,-1.1911
2005-08-05,-0.891
2005-08-08,-2.697
2005-08-09,-1.6848
2005-08-10,-0.2211
2005-08-11,-0.9418
2005-08-12,-1.1745
2005-08-15,-8.0362
2005-08-16,1.6615
2005-08-17,-2.3002000000000002
2005-08-18,1.6109
2005-08-19,1.3415
2005-08-22,-1.6245
2005-08-23,0.6116
2005-08-24,0.304
2005-08-25,-1.2121
2005-08-26,-1.1043
2005-08-29,0.1241
2005-08-30,-0.8055
2005-08-31,-0.0625
2005-09-01,-3.125
2005-09-02,2.6452
2005-09-06,-0.0629
2005-09-07,-0.8176
2005-09-08,0.5073
2005-09-09,0.0631
2005-09-12,1.0088
2005-09-13,-2.3096
2005-09-14,0.1917
2005-09-15,-0.4464
2005-09-16,0.3203
2005-09-19,1.1494
2005-09-20,-0.947
2005-09-21,-0.8286
2005-09-22,0.6427
2005-09-23,-0.447
2005-09-26,0.0641
2005-09-27,-0.8333
2005-09-28,3.6199
2005-09-29,-0.4991
2005-09-30,0.3135
2005-10-03,3.3125
2005-10-04,-0.1815
2005-10-05,-3.4545
2005-10-06,-0.8788
2005-10-07,0.76
2005-10-10,-0.6285
2005-10-11,-1.012
2005-10-12,-1.7252
2005-10-13,1.1053
2005-10-14,0.9646
2005-10-17,0.6369
2005-10-18,3.5443
2005-10-19,-0.0611
2005-10-20,3.9755000000000003
2005-10-21,-2.7647
2005-10-24,0.3025
2005-10-25,-3.1966
2005-10-26,0.6231
2005-10-27,-0.743
2005-10-28,0.5614
2005-10-31,-0.1241
2005-11-01,0.3106
2005-11-02,0.3096
2005-11-03,-0.0617
2005-11-04,-0.4941
2005-11-07,0.4966
2005-11-08,-0.6177
2005-11-09,-1.0566
2005-11-10,0.5025
2005-11-11,1.0
2005-11-14,-1.1757
2005-11-15,-2.0038
2005-11-16,-2.1725
2005-11-17,-2.0248
2005-11-18,18.6667
2005-11-21,-1.7416
2005-11-22,-0.2287
2005-11-23,-0.5731
2005-11-25,-0.8646
2005-11-28,-3.2558
2005-11-29,0.9615
2005-11-30,1.4881
2005-12-01,1.9941
2005-12-02,0.6901
2005-12-05,0.0
2005-12-06,4.8544
2005-12-07,2.2331
2005-12-08,1.9180000000000001
2005-12-09,0.7841
2005-12-12,-3.112
2005-12-13,-2.9443
2005-12-14,-0.1103
2005-12-15,1.767
2005-12-16,-3.4183
2005-12-19,-2.0225
2005-12-20,-1.3761
2005-12-21,-0.3488
2005-12-22,-0.8751
2005-12-23,0.0
2005-12-27,-1.236
2005-12-28,1.6686999999999999
2005-12-29,-0.3517
2005-12-30,0.2941
2006-01-03,0.6452
2006-01-04,1.6317
2006-01-05,3.211
2006-01-06,-1.2778
2006-01-09,2.6449
2006-01-10,6.0855
2006-01-11,-3.3592
2006-01-12,-0.5882
2006-01-13,-1.56
2006-01-17,-0.2732
2006-01-18,-1.3151
2006-01-19,0.4997
2006-01-20,-0.0552
2006-01-23,0.7186
2006-01-24,-0.3842
2006-01-25,0.0
2006-01-26,0.551
2006-01-27,4.1096
2006-01-30,4.9474
2006-01-31,2.1565
2006-02-01,1.1291
2006-02-02,-1.6989999999999998
2006-02-03,-1.9752999999999998
2006-02-06,2.67
2006-02-07,1.0795
2006-02-08,1.1165
2006-02-09,-2.9285
2006-02-10,0.6429
2006-02-13,-1.0319
2006-02-14,-0.1986
2006-02-15,0.2488
2006-02-16,0.6948
2006-02-17,1.7743
2006-02-21,-1.2591
2006-02-22,-0.7357
2006-02-23,1.6303999999999998
2006-02-24,0.5348
2006-02-27,-0.2418
2006-02-28,-1.2603
2006-03-01,3.5837
2006-03-02,1.1374
2006-03-03,-0.2812
2006-03-06,0.5639
2006-03-07,2.8037
2006-03-08,-4.6818
2006-03-09,-0.3338
2006-03-10,-1.1005
2006-03-13,0.1451
2006-03-14,0.0483
2006-03-15,-0.6277
2006-03-16,-0.1458
2006-03-17,0.0487
2006-03-20,-1.3132
2006-03-21,1.7743
2006-03-22,3.3898
2006-03-23,-2.9508
2006-03-24,0.2413
2006-03-27,0.0481
2006-03-28,-0.8662
2006-03-29,0.8738
2006-03-30,0.0962
2006-03-31,0.4808
2006-04-03,-0.2392
2006-04-04,-1.2469999999999999
2006-04-05,1.8941
2006-04-06,-0.6673
2006-04-07,0.5758
2006-04-10,0.0
2006-04-11,0.2863
2006-04-12,-0.5709
2006-04-13,0.9569
2006-04-17,-0.237
2006-04-18,-1.9002
2006-04-19,-0.7264
2006-04-20,0.6829
2006-04-21,1.5019
2006-04-24,1.3841999999999999
2006-04-25,1.6008
2006-04-26,1.0658
2006-04-27,-2.3384
2006-04-28,10.5164
2006-05-01,-0.2549
2006-05-02,-0.3407
2006-05-03,0.2137
2006-05-04,-0.2132
2006-05-05,-0.0427
2006-05-08,-1.1543
2006-05-09,0.5623
2006-05-10,-1.9355
2006-05-11,-2.1053
2006-05-12,0.7168
2006-05-15,-0.3114
2006-05-16,-0.2677
2006-05-17,-0.4922
2006-05-18,-0.1799
2006-05-19,-0.2703
2006-05-22,-1.897
2006-05-23,-2.7624
2006-05-24,0.8996
2006-05-25,-1.0793
2006-05-26,1.8975
2006-05-30,2.1881
2006-05-31,0.5923
2006-06-01,1.9022000000000001
2006-06-02,0.3111
2006-06-05,0.3545
2006-06-06,-0.2208
2006-06-07,0.9292
2006-06-08,-6.1815
2006-06-09,1.7757
2006-06-12,-2.7089
2006-06-13,-2.6898999999999997
2006-06-14,0.8729
2006-06-15,1.5385
2006-06-16,-1.5152
2006-06-19,0.1442
2006-06-20,0.7201
2006-06-21,2.3356
2006-06-22,0.326
2006-06-23,2.9248
2006-06-26,0.7668
2006-06-27,0.4476
2006-06-28,-1.025
2006-06-29,4.9077
2006-06-30,0.0
2006-07-03,-0.7296
2006-07-05,0.3891
2006-07-06,-2.5409
2006-07-07,-0.6628
2006-07-10,-0.4448
2006-07-11,-0.2234
2006-07-12,0.0896
2006-07-13,-2.0134
2006-07-14,-1.8265
2006-07-17,-1.1628
2006-07-18,-0.7529
2006-07-19,0.9483
2006-07-20,0.7985
2006-07-21,-5.0326
2006-07-24,-1.1776
2006-07-25,-0.993
2006-07-26,-0.7523
2006-07-27,-1.9707
2006-07-28,0.3093
2006-07-31,3.0319
2006-08-01,-2.6433999999999997
2006-08-02,2.6127000000000002
2006-08-03,-4.643
2006-08-04,-1.7277
2006-08-07,-2.3974
2006-08-08,2.0742
2006-08-09,-3.6364
2006-08-10,5.1609
2006-08-11,-1.7942
2006-08-14,-0.7523
2006-08-15,6.6594
2006-08-16,2.132
2006-08-17,3.7276
2006-08-18,3.0187
2006-08-21,-2.0465
2006-08-22,1.8993
2006-08-23,-1.9104999999999999
2006-08-24,-0.2375
2006-08-25,0.0
2006-08-28,0.3333
2006-08-29,1.2814
2006-08-30,-0.328
2006-08-31,1.9746000000000001
2006-09-01,0.0461
2006-09-05,-3.4562
2006-09-06,-3.5322
2006-09-07,0.3464
2006-09-08,-2.7119999999999997
2006-09-11,-0.2534
2006-09-12,3.3028
2006-09-13,-0.8854
2006-09-14,-0.7444
2006-09-15,-1.25
2006-09-18,-1.4684
2006-09-19,-1.7471999999999999
2006-09-20,-0.6276
2006-09-21,0.8947
2006-09-22,-1.3041
2006-09-25,3.0127
2006-09-26,1.4879
2006-09-27,1.2133
2006-09-28,-0.7493
2006-09-29,-0.1007
2006-10-02,-2.5693
2006-10-03,0.4654
2006-10-04,0.3603
2006-10-05,-0.3077
2006-10-06,1.9033
2006-10-09,-1.3125
2006-10-10,-3.376
2006-10-11,-0.6353
2006-10-12,1.7048
2006-10-13,0.681
2006-10-16,0.0
2006-10-17,1.5609
2006-10-18,0.1025
2006-10-19,0.1024
2006-10-20,1.227
2006-10-23,0.3535
2006-10-24,-0.302
2006-10-25,0.9591
2006-10-26,-0.75
2006-10-27,0.5038
2006-10-30,-0.7519
2006-10-31,-0.0505
2006-11-01,-1.1622
2006-11-02,-0.409
2006-11-03,0.462
2006-11-06,1.4819
2006-11-07,2.568
2006-11-08,0.1473
2006-11-09,-3.2353
2006-11-10,33.7893
2006-11-13,3.3699
2006-11-14,3.0403000000000002
2006-11-15,2.2752
2006-11-16,1.4946
2006-11-17,-1.3014000000000001
2006-11-20,0.4511
2006-11-21,-0.7254
2006-11-22,0.174
2006-11-24,-0.8684
2006-11-27,0.5606
2006-11-28,-1.1498
2006-11-29,0.4582
2006-11-30,0.1404
2006-12-01,-3.2586
2006-12-04,1.2677
2006-12-05,3.1831
2006-12-06,-0.3466
2006-12-07,0.7996
2006-12-08,6.2116
2006-12-11,-1.7544
2006-12-12,0.3307
2006-12-13,5.8009
2006-12-14,-2.1807
2006-12-15,-0.7962
2006-12-18,1.1236
2006-12-19,-1.619
2006-12-20,-1.5166
2006-12-21,1.0485
2006-12-22,0.0649
2006-12-26,-1.1017
2006-12-27,2.0642
2006-12-28,0.0
2006-12-29,-0.4173
2007-01-03,0.4191
2007-01-04,-0.1605
2007-01-05,0.3215
2007-01-08,-0.8974
2007-01-09,3.8163
2007-01-10,5.7632
2007-01-11,0.0295
2007-01-12,-0.8539
2007-01-16,-0.7425
2007-01-17,0.5386
2007-01-18,-6.5774
2007-01-19,-2.8672
2007-01-22,2.1318
2007-01-23,2.3764
2007-01-24,3.4191
2007-01-25,0.0
2007-01-26,-1.0312
2007-01-29,-0.95
2007-01-30,0.0
2007-01-31,3.651
2007-02-01,-0.4478
2007-02-02,0.2699
2007-02-05,1.2859
2007-02-06,-3.4544
2007-02-07,2.8746
2007-02-08,-1.4566
2007-02-09,0.8145
2007-02-12,0.2693
2007-02-13,-0.4775
2007-02-14,1.8591
2007-02-15,-0.1178
2007-02-16,-0.2947
2007-02-20,-0.0296
2007-02-21,-0.2365
2007-02-22,-0.0593
2007-02-23,-0.0593
2007-02-26,-0.5935
2007-02-27,-4.8358
2007-02-28,0.3764
2007-03-01,-1.0
2007-03-02,-1.452
2007-03-05,-1.4734
2007-03-06,2.6008
2007-03-07,2.2814
2007-03-08,2.943
2007-03-09,-0.6921
2007-03-12,0.9394
2007-03-13,-3.7826
2007-03-14,1.7161
2007-03-15,1.4417
2007-03-16,0.5141
2007-03-19,-0.8123
2007-03-20,0.9402
2007-03-21,1.8029
2007-03-22,2.6269
2007-03-23,0.3739
2007-03-26,-0.7163
2007-03-27,-3.4055
2007-03-28,2.5695
2007-03-29,-1.9808
2007-03-30,2.5557
2007-04-02,-1.5358
2007-04-03,1.2949
2007-04-04,0.0581
2007-04-05,1.0453
2007-04-09,2.8736
2007-04-10,0.4749
2007-04-11,-0.6116
2007-04-12,0.8671
2007-04-13,2.1076
2007-04-16,2.6344
2007-04-17,-0.0529
2007-04-18,-2.171
2007-04-19,-1.1367
2007-04-20,1.2866
2007-04-23,-0.0541
2007-04-24,0.3515
2007-04-25,-0.0269
2007-04-26,0.1078
2007-04-27,0.9424
2007-04-30,-5.5215
2007-05-01,-4.7431
2007-05-02,3.8826
2007-05-03,6.8474
2007-05-04,-0.0801
2007-05-07,-1.5767
2007-05-08,-2.4708
2007-05-09,0.5568
2007-05-10,-2.2148
2007-05-11,0.4813
2007-05-14,-2.2542
2007-05-15,-0.6342
2007-05-16,-2.0017
2007-05-17,-0.296
2007-05-18,1.8705
2007-05-21,-0.1166
2007-05-22,0.8462
2007-05-23,-3.7904999999999998
2007-05-24,-3.0075
2007-05-25,0.155
2007-05-29,2.6316
2007-05-30,2.2624
2007-05-31,-0.59
2007-06-01,0.8605
2007-06-04,-0.3236
2007-06-05,0.0885
2007-06-06,-1.4745
2007-06-07,-2.7237
2007-06-08,0.8615
2007-06-11,-0.8237
2007-06-12,0.2461
2007-06-13,0.2762
2007-06-14,0.153
2007-06-15,-0.1222
2007-06-18,0.0306
2007-06-19,0.0
2007-06-20,-4.0673
2007-06-21,0.7332
2007-06-22,2.0253
2007-06-25,1.3027
2007-06-26,4.5928
2007-06-27,3.4251
2007-06-28,-0.0566
2007-06-29,0.2832
2007-07-02,1.1014
2007-07-03,-1.2291
2007-07-05,-0.7353
2007-07-06,0.057
2007-07-09,-0.4556
2007-07-10,-2.3455
2007-07-11,0.2929
2007-07-12,2.6285
2007-07-13,-0.5407
2007-07-16,-2.6609
2007-07-17,0.1764
2007-07-18,-0.7923
2007-07-19,0.7394
2007-07-20,-0.1762
2007-07-23,0.8529
2007-07-24,0.6124
2007-07-25,-1.6812
2007-07-26,-0.9729
2007-07-27,-2.471
2007-07-30,1.9536
2007-07-31,-0.4192
2007-08-01,0.6615
2007-08-02,13.411
2007-08-03,-2.6337
2007-08-06,3.1918
2007-08-07,-0.4718
2007-08-08,-5.9784
2007-08-09,-7.3389
2007-08-10,7.1342
2007-08-13,-1.2415
2007-08-14,-0.6571
2007-08-15,-4.5729
2007-08-16,-0.6932
2007-08-17,4.3703
2007-08-20,1.7156
2007-08-21,-2.7443999999999997
2007-08-22,2.5279
2007-08-23,-1.5768
2007-08-24,2.6216
2007-08-27,0.2838
2007-08-28,-2.1511
2007-08-29,2.372
2007-08-30,-0.1695
2007-08-31,3.1135
2007-09-04,-1.5646
2007-09-05,-1.6453
2007-09-06,0.6521
2007-09-07,-2.0845
2007-09-10,-1.1219999999999999
2007-09-11,2.6768
2007-09-12,-0.4534
2007-09-13,-1.224
2007-09-14,-0.1153
2007-09-17,-1.9331
2007-09-18,-2.0006
2007-09-19,1.7112
2007-09-20,-0.2361
2007-09-21,0.3254
2007-09-24,-2.2117
2007-09-25,4.5235
2007-09-26,-0.4328
2007-09-27,-0.029
2007-09-28,0.9275
2007-10-01,2.7858
2007-10-02,0.7823
2007-10-03,-0.4436
2007-10-04,0.4177
2007-10-05,1.1925
2007-10-08,-0.1644
2007-10-09,1.2627
2007-10-10,2.3041
2007-10-11,-1.8548
2007-10-12,3.0238
2007-10-15,0.131
2007-10-16,0.4973
2007-10-17,4.6615
2007-10-18,2.4384
2007-10-19,-2.8176
2007-10-22,-1.8745
2007-10-23,4.0754
2007-10-24,-2.5208
2007-10-25,-2.7115
2007-10-26,6.6065000000000005
2007-10-29,-2.0092
2007-10-30,1.6303999999999998
2007-10-31,0.7778
2007-11-01,-3.4732
2007-11-02,2.5237
2007-11-05,1.7792
2007-11-06,4.7174
2007-11-07,-4.1848
2007-11-08,1.2411
2007-11-09,9.0052
2007-11-12,-2.9844
2007-11-13,10.321
2007-11-14,-3.8594
2007-11-15,-0.3363
2007-11-16,0.8013
2007-11-19,-1.8618999999999999
2007-11-20,-2.9631
2007-11-21,-1.9990999999999999
2007-11-23,1.9727000000000001
2007-11-26,3.2315
2007-11-27,1.4906
2007-11-28,2.6647
2007-11-29,5.1707
2007-11-30,-2.3708
2007-12-03,2.6871
2007-12-04,-3.5472
2007-12-05,1.9895
2007-12-06,0.9655
2007-12-07,-1.2881
2007-12-10,-0.7315
2007-12-11,-3.7443
2007-12-12,-0.9518
2007-12-13,1.1907
2007-12-14,-0.7845
2007-12-17,-3.3708
2007-12-18,-1.1628
2007-12-19,1.8519
2007-12-20,0.385
2007-12-21,5.0501
2007-12-24,4.4219
2007-12-26,0.2525
2007-12-27,-0.465
2007-12-28,-1.8883
2007-12-31,-1.3492
2008-01-02,-2.1722
2008-01-03,-1.3158
2008-01-04,-5.1458
2008-01-07,8.0826
2008-01-08,3.4952
2008-01-09,-0.7461
2008-01-10,4.3126
2008-01-11,-2.693
2008-01-14,0.078
2008-01-15,-0.3311
2008-01-16,-2.1884
2008-01-17,-6.9117
2008-01-18,2.2961
2008-01-22,-9.5238
2008-01-23,-6.0747
2008-01-24,1.9501
2008-01-25,7.1429
2008-01-28,0.678
2008-01-29,-4.7138
2008-01-30,-2.4028
2008-01-31,3.6206
2008-02-01,13.9995
2008-02-04,-3.1875999999999998
2008-02-05,1.6252
2008-02-06,-2.5337
2008-02-07,2.1095
2008-02-08,2.5667999999999997
2008-02-11,0.7528
2008-02-12,-1.353
2008-02-13,0.2866
2008-02-14,-2.674
2008-02-15,-3.3346999999999998
2008-02-19,0.3038
2008-02-20,-0.3677
2008-02-21,0.0217
2008-02-22,-0.4775
2008-02-25,1.1123
2008-02-26,0.3667
2008-02-27,-0.7737
2008-02-28,-2.5774
2008-02-29,-1.6229
2008-03-03,0.1356
2008-03-04,0.7899
2008-03-05,-1.0076
2008-03-06,-1.6286
2008-03-07,2.3454
2008-03-10,-1.9322
2008-03-11,2.9782
2008-03-12,-0.9566
2008-03-13,-1.1006
2008-03-14,-4.4288
2008-03-17,-6.0599
2008-03-18,-6.2737
2008-03-19,-3.4818
2008-03-20,-0.1678
2008-03-24,1.0364
2008-03-25,0.2495
2008-03-26,-1.9912
2008-03-27,2.4831
2008-03-28,-3.0837
2008-03-31,3.0114
2008-04-01,-0.1655
2008-04-02,1.8232
2008-04-03,2.1975
2008-04-04,-0.876
2008-04-07,-2.0889
2008-04-08,1.3129
2008-04-09,0.189
2008-04-10,-1.024
2008-04-11,-2.8042
2008-04-14,-5.8263
2008-04-15,0.0297
2008-04-16,4.1927
2008-04-17,0.7705
2008-04-18,6.5137
2008-04-21,0.6115
2008-04-22,-2.5634
2008-04-23,3.2276
2008-04-24,4.0725
2008-04-25,3.2315
2008-04-28,1.5407
2008-04-29,-1.71
2008-04-30,-1.6173
2008-05-01,3.9851
2008-05-02,10.6826
2008-05-05,-1.1037
2008-05-06,0.1094
2008-05-07,-3.235
2008-05-08,0.4518
2008-05-09,0.4048
2008-05-12,2.4188
2008-05-13,1.1808
2008-05-14,-1.7722
2008-05-15,1.3421
2008-05-16,0.4559
2008-05-19,-0.4539
2008-05-20,-0.7599
2008-05-21,-2.3627000000000002
2008-05-22,1.3444
2008-05-23,1.7466
2008-05-27,2.3685
2008-05-28,1.2312
2008-05-29,-0.5662
2008-05-30,1.2442
2008-06-02,-2.1246
2008-06-03,-0.8725
2008-06-04,0.4294
2008-06-05,0.7482
2008-06-06,-3.6707
2008-06-09,-0.6167
2008-06-10,1.2854999999999999
2008-06-11,-2.8228
2008-06-12,-1.4636
2008-06-13,3.1307
2008-06-16,1.5954000000000002
2008-06-17,2.0284
2008-06-18,-1.6888
2008-06-19,-2.1526
2008-06-20,-2.4
2008-06-23,-0.1594
2008-06-24,-7.3432
2008-06-25,2.7812
2008-06-26,-5.819
2008-06-27,0.0509
2008-06-30,2.4142
2008-07-01,0.9429
2008-07-02,2.4336
2008-07-03,-1.6799
2008-07-07,-2.5629
2008-07-08,0.5762
2008-07-09,-3.6364
2008-07-10,-0.0517
2008-07-11,-1.4223
2008-07-14,-0.7345
2008-07-15,-3.9112
2008-07-16,4.5105
2008-07-17,0.9474
2008-07-18,4.0146
2008-07-21,0.3008
2008-07-22,2.5737
2008-07-23,-0.9013
2008-07-24,-0.8112
2008-07-25,1.8835
2008-07-28,1.4838
2008-07-29,-1.7258
2008-07-30,-1.6098
2008-07-31,0.8676
2008-08-01,-3.5635
2008-08-04,-0.79
2008-08-05,3.6219
2008-08-06,1.2643
2008-08-07,-0.6854
2008-08-08,1.8239999999999998
2008-08-11,2.2513
2008-08-12,-2.5568
2008-08-13,0.7775
2008-08-14,0.8679
2008-08-15,1.4818
2008-08-18,-2.3552
2008-08-19,0.3618
2008-08-20,-0.1682
2008-08-21,-0.5537
2008-08-22,0.3147
2008-08-25,-2.0994
2008-08-26,1.0106
2008-08-27,0.8785
2008-08-28,-0.5322
2008-08-29,-1.0214
2008-09-02,-0.0983
2008-09-03,-1.5493999999999999
2008-09-04,-2.0734
2008-09-05,2.2704
2008-09-08,2.3198
2008-09-09,-1.2677
2008-09-10,0.9877
2008-09-11,0.978
2008-09-12,-0.339
2008-09-15,-3.2799
2008-09-16,2.8887
2008-09-17,-3.8574
2008-09-18,2.9457
2008-09-19,5.1061
2008-09-22,-6.2427
2008-09-23,-3.9299
2008-09-24,0.2084
2008-09-25,-5.9802
2008-09-26,-0.3319
2008-09-29,-7.0755
2008-09-30,5.0761
2008-10-01,0.0284
2008-10-02,-5.3125
2008-10-03,-2.9703
2008-10-06,-3.0612
2008-10-07,-6.0925
2008-10-08,2.3437
2008-10-09,-4.5802
2008-10-10,6.087
2008-10-13,9.2787
2008-10-14,-5.8806
2008-10-15,-9.8183
2008-10-16,6.7515
2008-10-17,2.1192
2008-10-20,3.9234999999999998
2008-10-21,-3.3073
2008-10-22,-2.6137
2008-10-23,-0.0663
2008-10-24,1.6909999999999998
2008-10-27,-1.9563000000000001
2008-10-28,0.1995
2008-10-29,-1.6595
2008-10-30,5.5349
2008-10-31,0.9594
2008-11-03,2.3757
2008-11-04,1.3304
2008-11-05,-10.1069
2008-11-06,-4.144
2008-11-07,11.7293
2008-11-10,-0.5709
2008-11-11,0.6061
2008-11-12,-9.2898
2008-11-13,1.2933
2008-11-14,-6.8323
2008-11-17,1.4444
2008-11-18,-2.4827
2008-11-19,-3.4818
2008-11-20,-3.5686999999999998
2008-11-21,3.9823
2008-11-24,8.2012
2008-11-25,-1.4659
2008-11-26,8.5631
2008-11-28,-0.3342
2008-12-01,-6.6398
2008-12-02,1.796
2008-12-03,-0.247
2008-12-04,-1.4503
2008-12-05,1.4358
2008-12-08,0.2123
2008-12-09,2.0833
2008-12-10,2.5597
2008-12-11,-5.8685
2008-12-12,3.5471
2008-12-15,-2.526
2008-12-16,8.0227
2008-12-17,8.0184
2008-12-18,-3.4986
2008-12-19,2.0492
2008-12-22,-1.73
2008-12-23,-0.8802
2008-12-24,1.3321
2008-12-26,0.8451
2008-12-29,-4.7796
2008-12-30,5.1825
2008-12-31,1.5184
2009-01-02,1.1905000000000001
2009-01-05,1.1161
2009-01-06,0.2685
2009-01-07,-3.5109
2009-01-08,-1.2334
2009-01-09,-0.562
2009-01-12,0.6907
2009-01-13,-0.2495
2009-01-14,-3.9699999999999998
2009-01-15,0.293
2009-01-16,2.4667
2009-01-20,-1.4254
2009-01-21,-0.1285
2009-01-22,-11.6474
2009-01-23,0.0728
2009-01-26,-1.7467000000000001
2009-01-27,-2.7037
2009-01-28,3.0834
2009-01-29,-4.5421
2009-01-30,-1.1219
2009-02-02,-0.2347
2009-02-03,0.5098
2009-02-04,0.9364
2009-02-05,16.6602
2009-02-06,3.2803
2009-02-09,3.2403
2009-02-10,-1.9888
2009-02-11,1.6487
2009-02-12,2.6201
2009-02-13,-0.5167
2009-02-17,-1.8026
2009-02-18,-3.7026
2009-02-19,-1.1632
2009-02-20,-2.0268
2009-02-23,-2.5025
2009-02-24,4.2779
2009-02-25,-5.1854
2009-02-26,2.1115
2009-02-27,-4.9153
2009-03-02,-1.4617
2009-03-03,1.5556999999999999
2009-03-04,4.7382
2009-03-05,-0.5102
2009-03-06,-0.4103
2009-03-09,-2.1284
2009-03-10,6.4539
2009-03-11,2.3394
2009-03-12,2.3825
2009-03-13,3.4277
2009-03-16,-2.9796
2009-03-17,2.5384
2009-03-18,2.5672
2009-03-19,0.8939
2009-03-20,-2.9533
2009-03-23,6.1169
2009-03-24,-2.8391
2009-03-25,-1.7414
2009-03-26,4.8663
2009-03-27,-2.5494
2009-03-30,-1.7637
2009-03-31,2.0646
2009-04-01,2.316
2009-04-02,4.2407
2009-04-03,0.6322
2009-04-06,-1.6662
2009-04-07,-4.3056
2009-04-08,1.5675
2009-04-09,1.629
2009-04-13,-2.4747
2009-04-14,-0.9516
2009-04-15,1.6885
2009-04-16,2.5766
2009-04-17,1.6467
2009-04-20,-4.5305
2009-04-21,1.9268999999999998
2009-04-22,-0.2822
2009-04-23,0.6508
2009-04-24,3.4861
2009-04-27,1.304
2009-04-28,1.2604
2009-04-29,6.0646
2009-04-30,0.1998
2009-05-01,-3.8375
2009-05-04,-0.5701
2009-05-05,3.0493
2009-05-06,-1.1381000000000001
2009-05-07,-0.9977
2009-05-08,3.3592
2009-05-11,-3.425
2009-05-12,1.4755
2009-05-13,-3.7245
2009-05-14,0.7419
2009-05-15,1.6307
2009-05-18,1.3199
2009-05-19,-1.2261
2009-05-20,3.1032
2009-05-21,-3.4863
2009-05-22,-2.7547
2009-05-26,4.837
2009-05-27,-8.208
2009-05-28,-1.3607
2009-05-29,1.5203
2009-06-01,5.3799
2009-06-02,-0.8158
2009-06-03,-2.5736
2009-06-04,0.2451
2009-06-05,2.6352
2009-06-08,0.3706
2009-06-09,1.1076
2009-06-10,-2.843
2009-06-11,2.2819
2009-06-12,-0.0787
2009-06-15,-1.7599
2009-06-16,-0.8289
2009-06-17,0.6201
2009-06-18,0.0804
2009-06-19,-0.8568
2009-06-22,-2.2414
2009-06-23,-2.3204000000000002
2009-06-24,1.7816999999999998
2009-06-25,2.5285
2009-06-26,-0.542
2009-06-29,1.7439
2009-06-30,-0.1607
2009-07-01,-0.456
2009-07-02,-1.7246000000000001
2009-07-06,-1.7549000000000001
2009-07-07,-2.5677
2009-07-08,-0.1432
2009-07-09,0.2295
2009-07-10,0.4865
2009-07-13,2.5919
