ticker,AGS US Equity
2018-06-18,1.8153000000000001
2018-06-19,-3.062
2018-06-20,1.3595
2018-06-21,-1.8935
2018-06-22,0.8846
2018-06-25,-0.558
2018-06-26,0.0
2018-06-27,-1.002
2018-06-28,2.5506
2018-06-29,6.8693
2018-07-02,1.9948000000000001
2018-07-03,0.6157
2018-07-05,1.9078
2018-07-06,1.9428
2018-07-09,-1.5939
2018-07-10,0.0352
2018-07-11,-0.3168
2018-07-12,0.3178
2018-07-13,0.4928
2018-07-16,-0.2452
2018-07-17,-1.861
2018-07-18,3.7925
2018-07-19,-2.1372
2018-07-20,2.1839
2018-07-23,-0.5171
2018-07-24,-1.5593
2018-07-25,-1.9710999999999999
2018-07-26,2.7648
2018-07-27,-0.0349
2018-07-30,-2.8312
2018-07-31,2.6978
2018-08-01,-1.0158
2018-08-02,1.7339
2018-08-03,4.7652
2018-08-06,-2.0584
2018-08-07,-2.1017
2018-08-08,3.0125
2018-08-09,-2.6891
2018-08-10,4.076
2018-08-13,0.0996
2018-08-14,1.061
2018-08-15,-1.2795
2018-08-16,0.6979
2018-08-17,1.9142000000000001
2018-08-20,-0.0972
2018-08-21,-0.1621
2018-08-22,1.3312
2018-08-23,1.6982
2018-08-24,-0.9452
2018-08-27,-0.2863
2018-08-28,0.925
2018-08-29,0.9798
2018-08-30,0.2504
2018-08-31,0.0312
2018-09-04,-0.9051
2018-09-05,-2.0157
2018-09-06,-3.3750999999999998
2018-09-07,-2.8609
2018-09-10,-1.6096
2018-09-11,-1.3575
2018-09-12,0.2823
2018-09-13,3.8705
2018-09-14,1.5920999999999998
2018-09-17,1.8673
2018-09-18,2.3895
2018-09-19,-3.3568
2018-09-20,2.2494
2018-09-21,-3.5263999999999998
2018-09-24,-2.2803
2018-09-25,0.8579
2018-09-26,0.3743
2018-09-27,0.5085
2018-09-28,-0.6071
2018-10-01,-2.1378
2018-10-02,0.6241
2018-10-03,1.4473
2018-10-04,-0.4755
2018-10-05,-1.2969
2018-10-08,-0.0692
2018-10-09,3.391
2018-10-10,-4.1834
2018-10-11,-0.7684
2018-10-12,1.3376000000000001
2018-10-15,-1.9799
2018-10-16,1.7718
2018-10-17,-2.2981
2018-10-18,-2.067
2018-10-19,-2.4017
2018-10-22,-4.5116
2018-10-23,-3.4362
2018-10-24,-2.9114
2018-10-25,3.7068
2018-10-26,-2.4497999999999998
2018-10-29,-9.3042
2018-10-30,6.9451
2018-10-31,2.9287
2018-11-01,0.7423
2018-11-02,-0.9415
2018-11-05,-5.8678
2018-11-06,-0.7902
2018-11-07,1.6372
2018-11-08,4.4841
2018-11-09,-12.4583
2018-11-12,-0.6188
2018-11-13,1.2931
2018-11-14,1.7494
2018-11-15,1.487
2018-11-16,-5.6319
2018-11-19,-6.9869
2018-11-20,1.0955
2018-11-21,2.3736
2018-11-23,-0.3024
2018-11-26,6.6734
2018-11-27,-1.9431
2018-11-28,6.9116
2018-11-29,-0.0452
2018-11-30,1.5377999999999998
2018-12-03,3.1626
2018-12-04,-2.4611
2018-12-06,5.3121
2018-12-07,-1.8916
2018-12-10,-1.5424
2018-12-11,-4.0905
2018-12-12,2.7223
2018-12-13,-1.6343
2018-12-14,0.449
2018-12-17,-1.4752
2018-12-18,-4.6279
2018-12-19,-1.6651
2018-12-20,-4.209
2018-12-21,-1.0101
2018-12-24,2.602
2018-12-26,8.4535
2018-12-27,4.5851
2018-12-28,-0.6138
2018-12-31,1.4557
2019-01-02,2.3478
2019-01-03,-6.4146
2019-01-04,3.2229
2019-01-07,1.2313
2019-01-08,3.5187
2019-01-09,3.525
2019-01-10,0.9323
2019-01-11,1.0843
2019-01-14,-1.6289
2019-01-15,0.525
2019-01-16,1.2455
2019-01-17,-0.3175
2019-01-18,2.0303
2019-01-22,-0.1171
2019-01-23,-0.2344
2019-01-24,0.5873
2019-01-25,-0.2725
2019-01-28,-0.1171
2019-01-29,-3.0481
2019-01-30,-0.4837
2019-01-31,1.4986
2019-02-01,2.1149
2019-02-04,-1.5631
2019-02-05,-1.3894
2019-02-06,-2.818
2019-02-07,-1.1185
2019-02-08,-2.4717000000000002
2019-02-11,0.5584
2019-02-12,1.1961
2019-02-13,1.1397
2019-02-14,0.1669
2019-02-15,1.2917
2019-02-19,0.7404
2019-02-20,-0.8983
2019-02-21,0.4532
2019-02-22,-1.9278
2019-02-25,-0.1673
2019-02-26,1.2987
2019-02-27,-0.3309
2019-02-28,-1.2863
2019-03-01,0.5464
2019-03-04,-0.7107
2019-03-05,2.1053
2019-03-06,8.6598
2019-03-07,0.5313
2019-03-08,1.812
2019-03-11,-0.7416
2019-03-12,-0.523
2019-03-13,-2.178
2019-03-14,0.9213
2019-03-15,1.2551999999999999
2019-03-18,-3.9068
2019-03-19,-0.7037
2019-03-20,-2.4016
2019-03-21,1.3312
2019-03-22,-4.0207
2019-03-25,-1.3273
2019-03-26,-0.5044
2019-03-27,3.591
2019-03-28,-2.6509
2019-03-29,0.2514
2019-04-01,-0.7522
2019-04-02,-0.8
2019-04-03,0.6367
2019-04-04,-2.3619
2019-04-05,2.3326000000000002
2019-04-08,3.7146
2019-04-09,-2.6455
2019-04-10,3.0936
2019-04-11,0.7299
2019-04-12,1.8115999999999999
2019-04-15,0.8699
2019-04-16,-0.1176
2019-04-17,0.6279
2019-04-18,-0.936
2019-04-22,1.0236
2019-04-23,0.039
2019-04-24,-2.2984
2019-04-25,0.319
2019-04-26,-1.8679999999999999
2019-04-29,0.0
2019-04-30,-2.3086
2019-05-01,-0.0415
2019-05-02,-2.5715
2019-05-03,-1.0217
2019-05-06,-1.2043
2019-05-07,-2.8298
2019-05-08,3.0914
2019-05-09,-8.4311
2019-05-10,1.8984
2019-05-13,-5.4495000000000005
2019-05-14,1.33
2019-05-15,-0.3403
2019-05-16,1.7073
2019-05-17,1.3429
2019-05-20,-0.5206
2019-05-21,-2.7117
2019-05-22,-3.3252
2019-05-23,-0.8599
2019-05-24,0.1531
2019-05-28,-0.7641
2019-05-29,-3.1828
2019-05-30,0.9014
2019-05-31,0.578
2019-06-03,1.3062
2019-06-04,-3.0944
2019-06-05,-0.958
2019-06-06,-5.3197
2019-06-07,3.916
2019-06-10,-1.3654
2019-06-11,-0.5537
2019-06-12,1.9487999999999999
2019-06-13,2.1846
2019-06-14,0.2138
2019-06-17,2.1333
2019-06-18,0.1044
2019-06-19,1.5649
2019-06-20,-0.8218
2019-06-21,0.3625
2019-06-24,-4.386
2019-06-25,1.0254
2019-06-26,-0.3205
2019-06-27,2.5723000000000003
2019-06-28,1.6196000000000002
2019-07-01,1.0283
2019-07-02,-0.458
2019-07-03,5.8793
2019-07-05,-0.8691
2019-07-08,-0.2923
2019-07-09,0.8793
2019-07-10,1.4527999999999999
2019-07-11,-1.432
2019-07-12,2.5182
2019-07-15,-2.9287
2019-07-16,1.3625
2019-07-17,0.048
2019-07-18,-3.6468
2019-07-19,-3.3367
2019-07-22,-2.1123
2019-07-23,-0.2105
2019-07-24,1.3186
2019-07-25,-1.6658
2019-07-26,0.2647
2019-07-29,0.528
2019-07-30,0.105
2019-07-31,-1.5739999999999998
2019-08-01,-0.9595
2019-08-02,-2.6372
2019-08-05,-0.995
2019-08-06,1.005
2019-08-07,-4.3671
2019-08-08,-51.9653
2019-08-09,10.349
2019-08-12,10.4689
2019-08-13,8.687100000000001
2019-08-14,-5.9037
2019-08-15,-2.027
2019-08-16,3.0542
2019-08-19,0.0
2019-08-20,0.7648
2019-08-21,-3.0361
2019-08-22,-2.544
2019-08-23,-5.8233
2019-08-26,3.0917
2019-08-27,-0.6205
2019-08-28,2.3933
2019-08-29,-1.0163
2019-08-30,0.0
2019-09-03,-1.8479999999999999
2019-09-04,2.9289
2019-09-05,3.5568999999999997
2019-09-06,0.2944
2019-09-09,1.6634
2019-09-10,2.5023999999999997
2019-09-11,0.4695
2019-09-12,2.8971999999999998
2019-09-13,4.3597
2019-09-16,-3.3943
2019-09-17,0.1802
2019-09-18,-2.1583
2019-09-19,2.2978
2019-09-20,0.8086
2019-09-23,-1.3369
2019-09-24,-1.8067
2019-09-25,-0.552
2019-09-26,-3.7927999999999997
2019-09-27,-2.1154
2019-09-30,0.9823
2019-10-01,-3.6965
2019-10-02,4.7475000000000005
2019-10-03,-2.2179
2019-10-04,3.1558
2019-10-07,0.8604
2019-10-08,-1.2322
2019-10-09,-0.8637
2019-10-10,0.0
2019-10-11,6.5828
2019-10-14,4.178
2019-10-15,-0.2616
2019-10-16,-4.2832
2019-10-17,0.4566
2019-10-18,0.0
2019-10-21,0.9091
2019-10-22,0.7207
2019-10-23,2.0572
2019-10-24,-0.0876
2019-10-25,2.3684
2019-10-28,-1.114
2019-10-29,-0.3466
2019-10-30,-1.5652
2019-10-31,1.9435
2019-11-01,3.9861
2019-11-04,2.8333
2019-11-05,2.107
2019-11-06,-1.5873
2019-11-07,2.1774
2019-11-08,-6.7088
2019-11-11,2.9611
2019-11-12,-3.2868
2019-11-13,-0.9346
2019-11-14,2.7443999999999997
2019-11-15,1.0017
2019-11-18,-3.3058
2019-11-19,-2.6496
2019-11-20,-1.2291
2019-11-21,-0.7111
2019-11-22,1.6115
2019-11-25,2.2026
2019-11-26,-1.3793
2019-11-27,-0.3497
2019-11-29,0.7895
2019-12-02,0.087
2019-12-03,-2.7826
2019-12-04,0.5367
2019-12-05,-7.2064
2019-12-06,2.6846
2019-12-09,1.4006
2019-12-10,3.6832000000000003
2019-12-11,2.8419
2019-12-12,3.6269
2019-12-13,-2.1667
2019-12-16,-2.5554
2019-12-17,3.2343
2019-12-18,2.7096
2019-12-19,-2.6381
2019-12-20,-0.8467
2019-12-23,-0.1708
2019-12-24,0.0855
2019-12-26,0.7692
2019-12-27,-0.6785
2019-12-30,-0.7686
2019-12-31,4.389
2020-01-02,-0.0824
2020-01-03,-4.538
2020-01-06,-3.8029
2020-01-07,1.168
2020-01-08,2.3091
2020-01-09,-1.6493
2020-01-10,-2.2948
2020-01-13,0.813
2020-01-14,-0.5376
2020-01-15,0.991
2020-01-16,-0.8029
2020-01-17,-1.0791
2020-01-21,-0.5455
2020-01-22,4.936
2020-01-23,-3.9199
2020-01-24,-0.9973
2020-01-27,-2.4725
2020-01-28,-3.9436999999999998
2020-01-29,-2.5415
2020-01-30,0.2006
2020-01-31,2.9029
2020-02-03,0.6809
2020-02-04,-3.7681
2020-02-05,2.6104000000000003
2020-02-06,-2.3483
2020-02-07,-3.8076
2020-02-10,-2.9167
2020-02-11,-1.8239999999999998
2020-02-12,3.8251
2020-02-13,-1.2631999999999999
2020-02-14,3.9446
2020-02-18,6.2564
2020-02-19,0.8687
2020-02-20,2.2967
2020-02-21,-1.029
2020-02-24,-0.3781
2020-02-25,-5.1233
2020-02-26,-7.3
2020-02-27,1.9417
2020-02-28,2.5397
2020-03-02,-3.8184
2020-03-03,-9.4421
2020-03-04,-3.0806
2020-03-05,-18.7042
2020-03-06,-6.6165
2020-03-09,-9.1787
2020-03-10,0.8865
2020-03-11,-9.6661
2020-03-12,-24.9027
2020-03-13,4.4041
2020-03-16,-29.776699999999998
2020-03-17,-36.7491
2020-03-18,-41.3408
2020-03-19,28.5714
2020-03-20,20.7407
2020-03-23,12.8834
2020-03-24,39.1304
2020-03-25,17.5781
2020-03-26,16.9435
2020-03-27,-3.4091
2020-03-30,-19.1176
2020-03-31,-3.6364
2020-04-01,-33.9623
2020-04-02,-11.4286
2020-04-03,-7.0968
2020-04-06,17.3611
2020-04-07,-7.1006
2020-04-08,10.828
2020-04-09,54.5977
2020-04-13,13.3829
2020-04-14,21.3115
2020-04-15,-11.6216
2020-04-16,-14.0673
2020-04-17,9.6085
2020-04-20,-5.8442
2020-04-21,0.6897
2020-04-22,-5.8219
2020-04-23,1.0909
2020-04-24,12.2302
2020-04-27,13.461500000000001
2020-04-28,5.6497
2020-04-29,20.3209
2020-04-30,-2.4444
2020-05-01,-6.3781
2020-05-04,-1.7032
2020-05-05,-4.4554
2020-05-06,-6.4767
2020-05-07,7.7562
2020-05-08,4.8843
2020-05-11,-2.6961
2020-05-12,-9.8237
2020-05-13,-6.7039
2020-05-14,-1.7964
2020-05-15,4.5732
2020-05-18,13.4111
2020-05-19,6.9409
2020-05-20,15.8654
2020-05-21,-7.4689
2020-05-22,5.3812
2020-05-26,-1.7021
2020-05-27,11.2554
2020-05-28,-0.1946
2020-05-29,1.5594999999999999
2020-06-01,-4.0307
2020-06-02,1.8
2020-06-03,-1.3752
2020-06-04,-2.5896
2020-06-05,7.9755
2020-06-08,12.1212
2020-06-09,-7.2635
2020-06-10,-8.7432
2020-06-11,-14.3713
2020-06-12,13.7529
2020-06-15,-1.2295
2020-06-16,-2.2822
2020-06-17,-0.8493
2020-06-18,-7.2805
2020-06-19,-6.9284
2020-06-22,-0.4963
2020-06-23,0.0
2020-06-24,-2.2444
2020-06-25,-4.8469
2020-06-26,-10.4558
2020-06-29,-5.6886
2020-06-30,7.3016
2020-07-01,7.3964
2020-07-02,0.551
2020-07-06,-7.1233
2020-07-07,-5.6047
2020-07-08,-6.5625
2020-07-09,3.01
2020-07-10,11.3636
2020-07-13,-6.7055
2020-07-14,-5.0
2020-07-15,16.1184
2020-07-16,-3.1161
2020-07-17,-6.1404
2020-07-20,0.0
2020-07-21,9.9688
2020-07-22,3.3994
2020-07-23,-6.3014
2020-07-24,-2.3392
2020-07-27,-0.5988
2020-07-28,1.2048
2020-07-29,3.2738
2020-07-30,1.1527
2020-07-31,-3.7037
