ticker,UEIC US Equity
2000-05-24,-2.1739
2000-05-25,-3.4920999999999998
2000-05-26,2.6316
2000-05-30,12.1795
2000-05-31,0.5714
2000-06-01,5.6818
2000-06-02,3.2258
2000-06-05,0.2604
2000-06-06,0.0
2000-06-07,-2.3377
2000-06-08,0.5319
2000-06-09,9.7884
2000-06-12,0.0
2000-06-13,-0.4819
2000-06-14,-1.6949
2000-06-15,-9.3596
2000-06-16,-4.8913
2000-06-19,-6.0
2000-06-20,10.6383
2000-06-21,3.2967
2000-06-22,2.1277
2000-06-23,-0.5208
2000-06-26,4.712
2000-06-27,-0.75
2000-06-28,6.801
2000-06-29,0.7075
2000-06-30,-7.9625
2000-07-03,2.0356
2000-07-05,-1.4963
2000-07-06,-7.5949
2000-07-07,1.6438000000000001
2000-07-10,-1.8868
2000-07-11,4.6703
2000-07-12,-3.0184
2000-07-13,-0.406
2000-07-14,1.2227999999999999
2000-07-17,-0.1342
2000-07-18,-1.6129
2000-07-19,-0.8197
2000-07-20,-2.4793
2000-07-21,-1.9774
2000-07-24,-3.17
2000-07-25,-2.9762
2000-07-26,2.1471999999999998
2000-07-27,-1.8018
2000-07-28,-4.5107
2000-07-31,-2.0016
2000-08-01,0.3268
2000-08-02,-4.886
2000-08-03,-5.1370000000000005
2000-08-04,2.1661
2000-08-07,9.5406
2000-08-08,0.6452
2000-08-09,6.4103
2000-08-10,-3.6145
2000-08-11,-1.25
2000-08-14,-5.3797
2000-08-15,1.0033
2000-08-16,-0.9934
2000-08-17,1.6722000000000001
2000-08-18,0.9868
2000-08-21,-0.3257
2000-08-22,2.9412000000000003
2000-08-23,-1.5873
2000-08-24,5.4839
2000-08-25,2.4465
2000-08-28,2.6866
2000-08-29,4.9419
2000-08-30,1.9391
2000-08-31,3.0571
2000-09-01,5.4713
2000-09-05,-2.25
2000-09-06,-3.8363
2000-09-07,4.5213
2000-09-08,1.7812000000000001
2000-09-11,0.0
2000-09-12,0.0
2000-09-13,-4.5
2000-09-14,4.1885
2000-09-15,-1.5074999999999998
2000-09-18,-3.0612
2000-09-19,5.2632
2000-09-20,-1.5
2000-09-21,-2.7919
2000-09-22,-1.5666
2000-09-25,2.3872999999999998
2000-09-26,-2.5907
2000-09-27,1.8617
2000-09-28,1.0444
2000-09-29,0.0
2000-10-02,-4.9096
2000-10-03,-0.2717
2000-10-04,2.1798
2000-10-05,0.5333
2000-10-06,-6.8966
2000-10-09,3.1339
2000-10-10,-4.4199
2000-10-11,-0.578
2000-10-12,-2.0349
2000-10-13,-5.0445
2000-10-16,-3.75
2000-10-17,-3.8961
2000-10-18,4.7297
2000-10-19,3.871
2000-10-20,2.4845
2000-10-23,-2.7273
2000-10-24,-8.0997
2000-10-25,0.339
2000-10-26,-2.3649
2000-10-27,0.692
2000-10-30,-4.4674
2000-10-31,5.7554
2000-11-01,-2.0408
2000-11-02,5.2083
2000-11-03,-3.3003
2000-11-06,3.7542999999999997
2000-11-07,2.6316
2000-11-08,-3.5256
2000-11-09,-9.3023
2000-11-10,-1.8315000000000001
2000-11-13,1.1194
2000-11-14,4.797
2000-11-15,5.2817
2000-11-16,-7.0234
2000-11-17,-4.3165
2000-11-20,4.5113
2000-11-21,-5.3957
2000-11-22,-2.6616
2000-11-24,1.5625
2000-11-27,-0.7692
2000-11-28,-0.7752
2000-11-29,-2.3438
2000-11-30,-8.0
2000-12-01,3.4783
2000-12-04,-2.1008
2000-12-05,3.8627000000000002
2000-12-06,-0.4132
2000-12-07,-3.7344
2000-12-08,2.1552
2000-12-11,-2.1097
2000-12-12,1.2931
2000-12-13,1.2766
2000-12-14,-2.9412000000000003
2000-12-15,-4.329
2000-12-18,-0.4525
2000-12-19,2.2727
2000-12-20,-0.4444
2000-12-21,3.125
2000-12-22,6.9264
2000-12-26,0.4049
2000-12-27,4.4355
2000-12-28,-4.2471
2000-12-29,-0.4032
2001-01-02,0.4049
2001-01-03,3.2258
2001-01-04,4.2969
2001-01-05,-2.6217
2001-01-08,3.0769
2001-01-09,5.2239
2001-01-10,2.1277
2001-01-11,4.8611
2001-01-12,-2.9801
2001-01-16,3.0717
2001-01-17,2.9801
2001-01-18,-2.2508
2001-01-19,-4.6053
2001-01-22,4.1379
2001-01-23,1.3245
2001-01-24,0.0
2001-01-25,1.634
2001-01-26,0.9646
2001-01-29,0.3185
2001-01-30,4.127
2001-01-31,2.439
2001-02-01,-1.1905000000000001
2001-02-02,-5.1205
2001-02-05,1.9048
2001-02-06,0.6231
2001-02-07,-0.6192
2001-02-08,0.0
2001-02-09,-1.2461
2001-02-12,1.2618
2001-02-13,-0.9346
2001-02-14,0.6289
2001-02-15,-2.1875
2001-02-16,0.639
2001-02-20,0.3175
2001-02-21,0.0
2001-02-22,-0.6329
2001-02-23,-7.3248
2001-02-26,4.811
2001-02-27,-0.3279
2001-02-28,-0.6579
2001-03-01,-0.6623
2001-03-02,-0.6667
2001-03-05,0.3356
2001-03-06,-1.0033
2001-03-07,1.6892
2001-03-08,-2.3256
2001-03-09,-0.6803
2001-03-12,0.0
2001-03-13,0.3425
2001-03-14,-10.4096
2001-03-15,-7.8095
2001-03-16,-2.4793
2001-03-19,0.4237
2001-03-20,-1.2658
2001-03-21,-1.7094
2001-03-22,10.4348
2001-03-23,0.7874
2001-03-26,-1.5625
2001-03-27,6.746
2001-03-28,-2.6022
2001-03-29,-4.1985
2001-03-30,5.1793
2001-04-02,9.4697
2001-04-03,-2.4221
2001-04-04,-4.7872
2001-04-05,6.8901
2001-04-06,1.7422
2001-04-09,-2.137
2001-04-10,2.5196
2001-04-11,-0.71
2001-04-12,-0.055
2001-04-16,0.8255
2001-04-17,3.1659
2001-04-18,5.5026
2001-04-19,2.7583
2001-04-20,0.0488
2001-04-23,2.3415
2001-04-24,-14.204
2001-04-25,6.1111
2001-04-26,0.4188
2001-04-27,-3.5454
2001-04-30,3.5676
2001-05-01,-0.3653
2001-05-02,0.5762
2001-05-03,-1.9792
2001-05-04,0.9033
2001-05-07,0.3686
2001-05-08,4.7744
2001-05-09,-0.651
2001-05-10,-3.8810000000000002
2001-05-11,4.0378
2001-05-14,-0.1008
2001-05-15,-1.5641
2001-05-16,-1.5377
2001-05-17,0.2082
2001-05-18,-0.7792
2001-05-21,9.1623
2001-05-22,-3.2614
2001-05-23,1.4378
2001-05-24,9.9218
2001-05-25,0.667
2001-05-29,-3.9753
2001-05-30,-6.1638
2001-05-31,1.9118
2001-06-01,2.5974
2001-06-04,-1.9691
2001-06-05,5.4519
2001-06-06,0.2721
2001-06-07,-0.995
2001-06-08,5.0708
2001-06-11,-6.4783
2001-06-12,-1.3947
2001-06-13,2.8289
2001-06-14,-6.5108
2001-06-15,-2.7955
2001-06-18,-1.4632
2001-06-19,1.3825
2001-06-20,-8.8384
2001-06-21,-6.0942
2001-06-22,0.885
2001-06-25,-5.5556
2001-06-26,3.4675000000000002
2001-06-27,2.0347
2001-06-28,4.1056
2001-06-29,1.4085
2001-07-02,-2.7778
2001-07-03,-4.5714
2001-07-05,-2.9939999999999998
2001-07-06,-0.8642
2001-07-09,0.8095
2001-07-10,-4.9413
2001-07-11,-5.783
2001-07-12,3.931
2001-07-13,-0.5309
2001-07-16,-3.2021
2001-07-17,3.7904999999999998
2001-07-18,-0.7304
2001-07-19,1.6054
2001-07-20,-5.53
2001-07-23,-3.4146
2001-07-24,-2.5974
2001-07-25,5.8519
2001-07-26,2.3093
2001-07-27,-4.1724
2001-07-30,7.1378
2001-07-31,-2.998
2001-08-01,3.022
2001-08-02,3.3333
2001-08-03,-2.7742
2001-08-06,0.4645
2001-08-07,-1.1889
2001-08-08,-1.8717000000000001
2001-08-09,2.0436
2001-08-10,-2.5366999999999997
2001-08-13,1.3699
2001-08-14,0.0
2001-08-15,-0.6081
2001-08-16,2.2434
2001-08-17,-4.7207
2001-08-20,-0.4885
2001-08-21,0.1403
2001-08-22,-0.5602
2001-08-23,-0.8451
2001-08-24,-0.6392
2001-08-27,-1.3580999999999999
2001-08-28,0.7971
2001-08-29,1.0065
2001-08-30,1.9217
2001-08-31,2.3743
2001-09-04,2.1828
2001-09-05,-1.8692
2001-09-06,-4.2857
2001-09-07,-1.3504
2001-09-10,-0.8646
2001-09-17,1.3081
2001-09-18,2.9398
2001-09-19,-3.1346
2001-09-20,-3.2374
2001-09-21,-0.7435
2001-09-24,3.9699999999999998
2001-09-25,4.4669
2001-09-26,-0.6897
2001-09-27,1.0417
2001-09-28,3.6426
2001-10-01,-6.366
2001-10-02,2.6912000000000003
2001-10-03,4.6207
2001-10-04,5.4713
2001-10-05,-1.4375
2001-10-08,-1.8389
2001-10-09,-3.3592
2001-10-10,5.9492
2001-10-11,3.5331
2001-10-12,1.1578
2001-10-15,1.506
2001-10-16,0.8902
2001-10-17,-0.2941
2001-10-18,-0.885
2001-10-19,0.8333
2001-10-22,0.3542
2001-10-23,-2.0588
2001-10-24,-2.9429
2001-10-25,1.3614
2001-10-26,-2.3199
2001-10-29,-7.8125
2001-10-30,-2.0339
2001-10-31,2.0069
2001-11-01,3.0529
2001-11-02,1.0533
2001-11-05,5.8632
2001-11-06,5.4769
2001-11-07,-7.2345
2001-11-08,-0.3145
2001-11-09,2.2713
2001-11-12,-1.6656
2001-11-13,-1.0665
2001-11-14,3.2974
2001-11-15,0.3683
2001-11-16,0.6116
2001-11-19,-2.0669
2001-11-20,-3.7865
2001-11-21,-0.5806
2001-11-23,0.1298
2001-11-26,5.2495
2001-11-27,0.1847
2001-11-28,-0.4302
2001-11-29,4.8765
2001-11-30,-2.0012
2001-12-03,0.3003
2001-12-04,1.7365
2001-12-05,0.0589
2001-12-06,3.6471
2001-12-07,-1.2486
2001-12-10,-3.7356
2001-12-11,-0.2388
2001-12-12,1.137
2001-12-13,-0.7692
2001-12-14,-1.0137
2001-12-17,0.4217
2001-12-18,5.5189
2001-12-19,1.3644
2001-12-20,-6.7863
2001-12-21,-0.1203
2001-12-24,0.6024
2001-12-26,-0.5988
2001-12-27,1.506
2001-12-28,0.178
2001-12-31,1.955
2002-01-02,-12.5508
2002-01-03,-5.3156
2002-01-04,2.7368
2002-01-07,4.1667
2002-01-08,4.1311
2002-01-09,-3.2746
2002-01-10,-2.1484
2002-01-11,1.5968
2002-01-14,0.3929
2002-01-15,1.2394
2002-01-16,0.6443
2002-01-17,0.5122
2002-01-18,-0.3185
2002-01-22,-0.3195
2002-01-23,2.0513
2002-01-24,0.5025
2002-01-25,0.0
2002-01-28,0.6875
2002-01-29,-0.9932
2002-01-30,1.8809
2002-01-31,-1.2308
2002-02-01,0.0
2002-02-04,-0.3115
2002-02-05,0.625
2002-02-06,1.677
2002-02-07,-1.3439
2002-02-08,0.6192
2002-02-11,1.5385
2002-02-12,-2.4242
2002-02-13,-0.1242
2002-02-14,-0.8085
2002-02-15,-0.1881
2002-02-19,-1.0678
2002-02-20,1.9048
2002-02-21,-6.6055
2002-02-22,7.0727
2002-02-25,-0.6854
2002-02-26,2.6976
2002-02-27,-1.9548
2002-02-28,-1.2461
2002-03-01,1.2618
2002-03-04,0.1246
2002-03-05,-0.6845
2002-03-06,1.7544
2002-03-07,0.0616
2002-03-08,1.4154
2002-03-11,-0.7888
2002-03-12,-0.6116
2002-03-13,-1.8462
2002-03-14,0.4389
2002-03-15,-0.1248
2002-03-18,-1.3125
2002-03-19,-1.1400000000000001
2002-03-20,0.0641
2002-03-21,0.1921
2002-03-22,-1.7891
2002-03-25,-0.9759
2002-03-26,-0.4599
2002-03-27,-0.6601
2002-03-28,-2.6578
2002-04-01,1.7065000000000001
2002-04-02,-4.3624
2002-04-03,0.0
2002-04-04,1.8947
2002-04-05,5.9229
2002-04-08,0.7802
2002-04-09,1.0968
2002-04-10,1.1423
2002-04-11,-5.1675
2002-04-12,6.5203
2002-04-15,-3.1918
2002-04-16,6.4585
2002-04-17,-2.1212
2002-04-18,0.3715
2002-04-19,-0.3701
2002-04-22,0.3096
2002-04-23,-0.7407
2002-04-24,3.4826
2002-04-25,-2.3438
2002-04-26,-0.6154
2002-04-29,1.1146
2002-04-30,1.9596
2002-05-01,7.5075
2002-05-02,0.5587
2002-05-03,-2.1111
2002-05-06,-1.0783
2002-05-07,-2.6391
2002-05-08,3.4178
2002-05-09,-2.6781
2002-05-10,-3.2787
2002-05-13,-0.2421
2002-05-14,5.1638
2002-05-15,-3.0062
2002-05-16,-0.0595
2002-05-17,-0.1786
2002-05-20,-1.5444
2002-05-21,-0.0666
2002-05-22,0.303
2002-05-23,1.6918
2002-05-24,-1.9607999999999999
2002-05-28,0.0
2002-05-29,0.0
2002-05-30,3.3333
2002-05-31,0.4692
2002-06-03,-3.3275
2002-06-04,-0.3623
2002-06-05,0.0
2002-06-06,0.6061
2002-06-07,-0.3614
2002-06-10,1.8138
2002-06-11,-1.4252
2002-06-12,0.5422
2002-06-13,-1.438
2002-06-14,1.0942
2002-06-17,3.7282
2002-06-18,-2.6667
2002-06-19,0.6552
2002-06-20,-2.3077
2002-06-21,0.7208
2002-06-24,1.6297000000000001
2002-06-25,2.071
2002-06-26,-5.7971
2002-06-27,-7.5077
2002-06-28,-0.4657
2002-07-01,-2.2059
2002-07-02,-2.3923
2002-07-03,-1.9607999999999999
2002-07-05,4.4286
2002-07-08,-0.2736
2002-07-09,-3.9781
2002-07-10,-2.8571
2002-07-11,-0.7353
2002-07-12,-3.4815
2002-07-15,-2.2256
2002-07-16,-5.8085
2002-07-17,-10.0
2002-07-18,-0.6481
2002-07-19,-6.2442
2002-07-22,-0.0994
2002-07-23,1.194
2002-07-24,-1.6716
2002-07-25,1.2
2002-07-26,-2.1739
2002-07-29,-1.5152
2002-07-30,0.2974
2002-07-31,-2.8531
2002-08-01,0.5263
2002-08-02,-2.9318999999999997
2002-08-05,-2.9126
2002-08-06,1.2222
2002-08-07,1.6356000000000002
2002-08-08,-0.6372
2002-08-09,-2.3913
2002-08-12,2.0045
2002-08-13,-1.7467000000000001
2002-08-14,1.1111
2002-08-15,0.7692
2002-08-16,-1.3086
2002-08-19,1.105
2002-08-20,-0.3279
2002-08-21,0.7675
2002-08-22,-0.4353
2002-08-23,-0.5464
2002-08-26,10.1099
2002-08-27,6.5868
2002-08-28,-5.4307
2002-08-29,-5.9406
2002-08-30,2.1158
2002-09-03,1.639
2002-09-04,1.3185
2002-09-05,-1.4014
2002-09-06,2.132
2002-09-09,1.4910999999999999
2002-09-10,1.3712
2002-09-11,-0.4831
2002-09-12,-1.2621
2002-09-13,1.1799
2002-09-16,-1.4577
2002-09-17,1.5779
2002-09-18,-3.6893000000000002
2002-09-19,-5.3427
2002-09-20,-3.0884
2002-09-23,-0.4396
2002-09-24,-0.6623
2002-09-25,3.3333
2002-09-26,-1.2903
2002-09-27,-2.5054
2002-09-30,0.0
2002-10-01,0.5587
2002-10-02,-2.4444
2002-10-03,3.5308
2002-10-04,-1.5402
2002-10-07,-1.6760000000000002
2002-10-08,1.1364
2002-10-09,-3.8202
2002-10-10,-1.8692
2002-10-11,-1.7856999999999998
2002-10-14,0.0
2002-10-15,-1.2121
2002-10-16,-2.3313
2002-10-17,0.5025
2002-10-18,-0.875
2002-10-21,-0.6305
2002-10-22,1.5228000000000002
2002-10-23,0.0
2002-10-24,-2.0
2002-10-25,-1.7856999999999998
2002-10-28,1.039
2002-10-29,1.4139
2002-10-30,0.0
2002-10-31,-0.507
2002-11-01,1.9108
2002-11-04,-0.125
2002-11-05,3.6295
2002-11-06,5.5556
2002-11-07,-6.1785
2002-11-08,1.2195
2002-11-11,2.4096
2002-11-12,-0.4706
2002-11-13,1.4184
2002-11-14,2.9138
2002-11-15,3.7373
2002-11-18,-4.6943
2002-11-19,0.2291
2002-11-20,4.0
2002-11-21,3.7363
2002-11-22,0.2119
2002-11-25,1.7970000000000002
2002-11-26,-0.8307
2002-11-27,2.6178
2002-11-29,1.6327
2002-12-02,0.3012
2002-12-03,-2.8028
2002-12-04,-1.1329
2002-12-05,1.3542
2002-12-06,1.3361
2002-12-09,-1.3185
2002-12-10,-2.261
2002-12-11,1.9979
2002-12-12,1.0309
2002-12-13,-3.0612
2002-12-16,4.2105
2002-12-17,1.0
2002-12-18,4.4104
2002-12-19,-8.908
2002-12-20,0.4206
2002-12-23,1.0471
2002-12-24,-1.4508
2002-12-26,0.8412
2002-12-27,-0.9385
2002-12-30,-0.9474
2002-12-31,3.5069
2003-01-02,2.6694
2003-01-03,1.9100000000000001
2003-01-06,3.5227
2003-01-07,1.8009
2003-01-08,-2.9702
2003-01-09,0.7581
2003-01-10,0.0952
2003-01-13,-0.1903
2003-01-14,-0.858
2003-01-15,-0.9615
2003-01-16,-0.0097
2003-01-17,-0.9613
2003-01-21,-2.0686
2003-01-22,0.1201
2003-01-23,-0.11
2003-01-24,-3.8038
2003-01-27,-0.3122
2003-01-28,-1.8789
2003-01-29,-2.766
2003-01-30,0.2188
2003-01-31,5.6659
2003-02-03,-2.2626
2003-02-04,-0.74
2003-02-05,1.8104
2003-02-06,-0.6276
2003-02-07,0.0
2003-02-10,0.0
2003-02-11,0.0
2003-02-12,0.0
2003-02-13,0.4211
2003-02-14,0.1048
2003-02-18,1.0471
2003-02-19,-0.6218
2003-02-20,2.2941
2003-02-21,-2.1407
2003-02-24,-1.0417
2003-02-25,2.0
2003-02-26,-1.7544
2003-02-27,2.8361
2003-02-28,-1.9407999999999999
2003-03-03,-0.4167
2003-03-04,-0.2092
2003-03-05,0.0
2003-03-06,0.5241
2003-03-07,-0.9385
2003-03-10,0.0
2003-03-11,0.0
2003-03-12,0.4211
2003-03-13,2.2117
2003-03-14,2.0408
2003-03-17,7.7387
2003-03-18,-0.4664
2003-03-19,-0.2812
2003-03-20,1.0338
2003-03-21,-2.7907
2003-03-24,-3.1579
2003-03-25,2.2727
2003-03-26,-2.1256
2003-03-27,0.3949
2003-03-28,-4.1298
2003-03-31,-1.0256
2003-04-01,0.5181
2003-04-02,-0.7216
2003-04-03,-2.1807
2003-04-04,-1.5924
2003-04-07,0.0
2003-04-08,3.3441
2003-04-09,0.7307
2003-04-10,-1.0363
2003-04-11,0.1047
2003-04-14,3.2427
2003-04-15,-1.1145
2003-04-16,-2.6639
2003-04-17,0.6316
2003-04-21,0.4289
2003-04-22,3.4267
2003-04-23,1.3092
2003-04-24,3.6779
2003-04-25,-3.4516
2003-04-28,-0.6951
2003-04-29,-0.3
2003-04-30,5.1153
2003-05-01,-0.0954
2003-05-02,-1.7191999999999998
2003-05-05,-0.9718
2003-05-06,0.5888
2003-05-07,-0.1951
2003-05-08,-3.2258
2003-05-09,2.8283
2003-05-12,1.4735
2003-05-13,1.6457000000000002
2003-05-14,3.4286
2003-05-15,2.5783
2003-05-16,-1.2567
2003-05-19,1.2636
2003-05-20,-9.2378
2003-05-21,1.088
2003-05-22,0.5871
2003-05-23,0.7782
2003-05-27,5.029
2003-05-28,-0.1011
2003-05-29,3.8638
2003-05-30,2.3029
2003-06-02,2.8571
2003-06-03,-0.0842
2003-06-04,4.2123
2003-06-05,2.6677
2003-06-06,3.622
2003-06-09,2.9635
2003-06-10,-0.369
2003-06-11,0.2963
2003-06-12,2.5111
2003-06-13,-0.9366
2003-06-16,2.0364
2003-06-17,-4.0627
2003-06-18,-0.1486
2003-06-19,0.1488
2003-06-20,-1.1887
2003-06-23,-0.3759
2003-06-24,-2.7849
2003-06-25,-0.2407
2003-06-26,-1.323
2003-06-27,0.1656
2003-06-30,-0.7952
2003-07-01,3.0952
2003-07-02,3.1563
2003-07-03,-1.8657
2003-07-07,2.8897
2003-07-08,1.6186
2003-07-09,-1.4474
2003-07-10,-0.2952
2003-07-11,-0.4441
2003-07-14,-1.3383
2003-07-15,0.7536
2003-07-16,1.3463
2003-07-17,-5.0923
2003-07-18,3.7325
2003-07-21,0.5997
2003-07-22,-1.1177
2003-07-23,2.7882
2003-07-24,-3.9589
2003-07-25,-2.5954
2003-07-28,0.8621
2003-07-29,3.2634
2003-07-30,1.9564
2003-07-31,0.5904
2003-08-01,-2.201
2003-08-04,-4.5761
2003-08-05,1.4151
2003-08-06,-1.8605
2003-08-07,-1.5798
2003-08-08,-3.451
2003-08-11,8.8944
2003-08-12,2.4656000000000002
2003-08-13,-1.9593
2003-08-14,2.8116
2003-08-15,-0.2217
2003-08-18,-2.2963
2003-08-19,2.3503
2003-08-20,2.1407
2003-08-21,-1.008
2003-08-22,-5.1282
2003-08-25,1.0039
2003-08-26,-7.4924
2003-08-27,7.1901
2003-08-28,2.7756
2003-08-29,-2.4006
2003-09-02,3.6895
2003-09-03,-0.7413
2003-09-04,3.286
2003-09-05,-4.1938
2003-09-08,1.5093999999999999
2003-09-09,-5.4275
2003-09-10,-1.4151
2003-09-11,-1.9139
2003-09-12,-0.7317
2003-09-15,0.1638
2003-09-16,-1.9624000000000001
2003-09-17,0.0
2003-09-18,2.5855
2003-09-19,-2.7641999999999998
2003-09-22,-3.6789
2003-09-23,-0.2604
2003-09-24,-0.8703
2003-09-25,-1.6681
2003-09-26,0.9821
2003-09-29,2.7409
2003-09-30,-0.5164
2003-10-01,3.0277
2003-10-02,-1.3434
2003-10-03,2.0426
2003-10-06,-0.0834
2003-10-07,-0.0835
2003-10-08,0.3342
2003-10-09,-0.0833
2003-10-10,0.5
2003-10-13,1.2438
2003-10-14,0.3276
2003-10-15,-1.3878
2003-10-16,0.1656
2003-10-17,-1.9835
2003-10-20,1.2648
2003-10-21,0.4163
2003-10-22,-0.995
2003-10-23,-0.2513
2003-10-24,-1.9312
2003-10-27,3.0736
2003-10-28,5.0752
2003-10-29,6.166
2003-10-30,-0.968
2003-10-31,-2.4812
2003-11-03,2.2359
2003-11-04,-0.6712
2003-11-05,0.9794
2003-11-06,-1.3534
2003-11-07,3.0488
2003-11-10,-0.9615
2003-11-11,-1.2696
2003-11-12,1.5885
2003-11-13,0.0
2003-11-14,-2.3083
2003-11-17,-1.9817
2003-11-18,-0.311
2003-11-19,1.4041000000000001
2003-11-20,-0.5385
2003-11-21,1.3921000000000001
2003-11-24,4.0427
2003-11-25,-1.5396
2003-11-26,0.6701
2003-11-28,0.8876
2003-12-01,0.4399
2003-12-02,-2.4818
2003-12-03,0.0749
2003-12-04,2.3934
2003-12-05,-2.4836
2003-12-08,2.0974
2003-12-09,-4.8349
2003-12-10,-1.6267
2003-12-11,4.3887
2003-12-12,0.3754
2003-12-15,-2.6926
2003-12-16,0.0769
2003-12-17,-1.3057
2003-12-18,0.3813
2003-12-19,-0.3799
2003-12-22,-0.2335
2003-12-23,0.624
2003-12-24,0.7752
2003-12-26,-0.9231
2003-12-29,1.3975
2003-12-30,-2.2971
2003-12-31,-0.1567
2004-01-02,1.2559
2004-01-05,0.7752
2004-01-06,0.0
2004-01-07,0.0
2004-01-08,1.4615
2004-01-09,-1.8195999999999999
2004-01-12,0.3861
2004-01-13,0.0
2004-01-14,0.0
2004-01-15,0.0
2004-01-16,0.0
2004-01-20,0.1538
2004-01-21,-0.5376
2004-01-22,-0.5405
2004-01-23,0.9317
2004-01-26,1.1538
2004-01-27,-1.1407
2004-01-28,0.0769
2004-01-29,0.0769
2004-01-30,-0.5376
2004-02-02,0.0
2004-02-03,-0.7722
2004-02-04,-1.9455
2004-02-05,-0.0794
2004-02-06,1.6680000000000001
2004-02-09,-1.4062999999999999
2004-02-10,0.2377
2004-02-11,-1.1067
2004-02-12,-0.4796
2004-02-13,-0.0803
2004-02-17,0.8039
2004-02-18,1.0367
2004-02-19,-1.105
2004-02-20,1.7558
2004-02-23,0.0
2004-02-24,-0.8627
2004-02-25,0.4747
2004-02-26,-1.8898000000000001
2004-02-27,1.9262000000000001
2004-03-01,0.3937
2004-03-02,-1.3333
2004-03-03,1.4546999999999999
2004-03-04,0.6033
2004-03-05,-0.0779
2004-03-08,-0.4677
2004-03-09,-0.7048
2004-03-10,-1.5773000000000001
2004-03-11,0.641
2004-03-12,0.9554
2004-03-15,-1.4196
2004-03-16,0.4
2004-03-17,0.239
2004-03-18,0.318
2004-03-19,1.0301
2004-03-22,0.3922
2004-03-23,-0.5469
2004-03-24,-0.8641
2004-03-25,1.8225
2004-03-26,2.8794
2004-03-29,0.6051
2004-03-30,-2.7068
2004-03-31,2.0093
2004-04-01,0.7576
2004-04-02,0.7519
2004-04-05,0.8209
2004-04-06,-2.2946
2004-04-07,-1.0606
2004-04-08,-0.758
2004-04-12,-0.0077
2004-04-13,-1.466
2004-04-14,4.1504
2004-04-15,-2.2556
2004-04-16,0.3846
2004-04-19,1.3027
2004-04-20,-1.1346
2004-04-21,-0.0765
2004-04-22,0.3828
2004-04-23,2.746
2004-04-26,-1.7816999999999998
2004-04-27,0.2268
2004-04-28,-1.9607999999999999
2004-04-29,-1.0769
2004-04-30,9.409
2004-05-03,3.7669
2004-05-04,-0.274
2004-05-05,2.7473
2004-05-06,-0.4011
2004-05-07,-3.3557
2004-05-10,1.0417
2004-05-11,1.5808
2004-05-12,1.1502
2004-05-13,-3.6789
2004-05-14,-3.125
2004-05-17,-1.9355
2004-05-18,2.9971
2004-05-19,3.0518
2004-05-20,3.3058
2004-05-21,-0.6667
2004-05-24,0.604
2004-05-25,1.5344
2004-05-26,1.5769
2004-05-27,-4.075
2004-05-28,-0.6069
2004-06-01,3.1208
2004-06-02,0.3289
