ticker,KOP US Equity
2006-06-22,-1.2564
2006-06-23,0.8097
2006-06-26,4.6472
2006-06-27,1.1513
2006-06-28,3.4146
2006-06-29,2.6205
2006-06-30,2.094
2006-07-03,-2.8014
2006-07-05,-2.4704
2006-07-06,4.1689
2006-07-07,-0.9119
2006-07-10,0.8691
2006-07-11,-1.8246
2006-07-12,-3.6138
2006-07-13,1.4997
2006-07-14,1.5831
2006-07-17,0.2597
2006-07-18,2.3316
2006-07-19,4.3038
2006-07-20,-6.5534
2006-07-21,-1.2468
2006-07-24,2.8406000000000002
2006-07-25,2.5575
2006-07-26,-6.8828
2006-07-27,-2.8388
2006-07-28,4.4653
2006-07-31,1.1609
2006-08-01,-2.9734
2006-08-02,3.7634
2006-08-03,0.9845
2006-08-04,-7.6449
2006-08-07,-1.2222
2006-08-08,-1.5748
2006-08-09,-1.4285999999999999
2006-08-10,-2.6667
2006-08-11,-1.7271999999999998
2006-08-14,-3.697
2006-08-15,-1.5104
2006-08-16,3.5783
2006-08-17,-0.1234
2006-08-18,-0.5559
2006-08-21,6.5217
2006-08-22,-1.0496
2006-08-23,-3.0053
2006-08-24,-2.4301
2006-08-25,1.1831
2006-08-28,-0.3692
2006-08-29,4.5707
2006-08-30,-0.1181
2006-08-31,1.2545
2006-09-01,-0.944
2006-09-05,-1.0721
2006-09-06,-2.4082
2006-09-07,0.6169
2006-09-08,2.3912
2006-09-11,-2.3952
2006-09-12,1.227
2006-09-13,2.3636
2006-09-14,2.5459
2006-09-15,1.4434
2006-09-18,-0.1138
2006-09-19,3.0769
2006-09-20,0.0553
2006-09-21,-0.4972
2006-09-22,0.6663
2006-09-25,5.4054
2006-09-26,-1.2559
2006-09-27,0.5299
2006-09-28,-0.2109
2006-09-29,0.2113
2006-10-02,-4.8498
2006-10-03,-0.277
2006-10-04,3.0
2006-10-05,-0.7551
2006-10-06,0.0
2006-10-09,1.4674
2006-10-10,1.1248
2006-10-11,-4.714
2006-10-12,5.5031
2006-10-13,2.7397
2006-10-16,2.1538
2006-10-17,0.4016
2006-10-18,-3.75
2006-10-19,3.4286
2006-10-20,-1.7077
2006-10-23,4.1901
2006-10-24,-0.6866
2006-10-25,-0.2469
2006-10-26,0.8911
2006-10-27,-0.6379
2006-10-30,2.4691
2006-10-31,-0.6747
2006-11-01,-4.9976
2006-11-02,-0.6639
2006-11-03,4.9357
2006-11-06,3.6257
2006-11-07,-0.4255
2006-11-08,3.2763999999999998
2006-11-09,-2.2989
2006-11-10,3.2471
2006-11-13,-0.1823
2006-11-14,2.2831
2006-11-15,0.1339
2006-11-16,-0.6687
2006-11-17,0.0
2006-11-20,3.6355
2006-11-21,1.7324000000000002
2006-11-22,-0.3406
2006-11-24,-1.7513999999999998
2006-11-27,0.4348
2006-11-28,-2.8571
2006-11-29,4.8496
2006-11-30,-2.1842
2006-12-01,-2.3643
2006-12-04,2.7354000000000003
2006-12-05,0.9166
2006-12-06,0.6055
2006-12-07,-1.1178
2006-12-08,-2.1304
2006-12-11,3.4651
2006-12-12,-1.8892
2006-12-13,1.9694
2006-12-14,-0.4292
2006-12-15,0.1293
2006-12-18,-1.5928
2006-12-19,1.5311
2006-12-20,2.1112
2006-12-21,1.73
2006-12-22,-3.2766
2006-12-26,4.5455
2006-12-27,3.1583
2006-12-28,1.0338
2006-12-29,2.5974
2007-01-03,2.3015
2007-01-04,-0.5624
2007-01-05,-1.9985
2007-01-08,1.8853
2007-01-09,-5.8535
2007-01-10,1.8051
2007-01-11,-0.5122
2007-01-12,-0.1584
2007-01-16,1.071
2007-01-17,-2.865
2007-01-18,0.2828
2007-01-19,3.4649
2007-01-22,1.5187
2007-01-23,0.0384
2007-01-24,2.3773
2007-01-25,-1.1985000000000001
2007-01-26,0.6065
2007-01-29,-3.165
2007-01-30,-0.856
2007-01-31,-0.2747
2007-02-01,-0.2361
2007-02-02,-1.6568
2007-02-05,0.0401
2007-02-06,4.2501999999999995
2007-02-07,0.3462
2007-02-08,0.5366
2007-02-09,-3.3168
2007-02-12,4.2587
2007-02-13,0.2269
2007-02-14,-0.1132
2007-02-15,0.3778
2007-02-16,-0.2635
2007-02-20,0.3774
2007-02-21,1.4662
2007-02-22,0.1853
2007-02-23,-0.1479
2007-02-26,-2.7407
2007-02-27,-6.2859
2007-02-28,0.3272
2007-03-01,1.8345
2007-03-02,-3.9231
2007-03-05,-1.4167
2007-03-06,0.9721
2007-03-07,0.5023
2007-03-08,-0.708
2007-03-09,0.755
2007-03-12,1.0824
2007-03-13,-0.7002
2007-03-14,4.8528
2007-03-15,-1.1867
2007-03-16,0.0
2007-03-19,2.8423
2007-03-20,1.1288
2007-03-21,1.0393
2007-03-22,-2.8952
2007-03-23,-0.1177
2007-03-26,-0.8248
2007-03-27,-0.8317
2007-03-28,-0.5192
2007-03-29,1.6058
2007-03-30,1.3829
2007-04-02,0.7405
2007-04-03,3.3656
2007-04-04,-0.0749
2007-04-05,0.6367
2007-04-09,-1.6375
2007-04-10,0.2649
2007-04-11,-2.6038
2007-04-12,2.2859
2007-04-13,0.3788
2007-04-16,0.0
2007-04-17,-0.7547
2007-04-18,0.0
2007-04-19,-1.2548
2007-04-20,1.9253
2007-04-23,0.6045
2007-04-24,0.1502
2007-04-25,5.8493
2007-04-26,1.3815
2007-04-27,2.6904
2007-04-30,-1.5311
2007-05-01,-1.8314
2007-05-02,-0.8448
2007-05-03,6.2478
2007-05-04,0.2339
2007-05-07,-1.0
2007-05-08,0.9091
2007-05-09,-0.2336
2007-05-10,-2.3411
2007-05-11,0.9645
2007-05-14,-1.5694
2007-05-15,-2.357
2007-05-16,0.9585
2007-05-17,1.8987
2007-05-18,-1.1042
2007-05-21,-2.268
2007-05-22,5.6408000000000005
2007-05-23,-2.1291
2007-05-24,1.692
2007-05-25,0.0679
2007-05-29,1.0519
2007-05-30,5.0034
2007-05-31,2.8782
2007-06-01,-1.5232
2007-06-04,2.7778
2007-06-05,1.4742
2007-06-06,-2.6634
2007-06-07,-3.9801
2007-06-08,1.1334
2007-06-11,2.9459
2007-06-12,-2.4572
2007-06-13,2.9974
2007-06-14,1.2384
2007-06-15,2.1713
2007-06-18,-0.449
2007-06-19,2.8262
2007-06-20,-2.3099
2007-06-21,3.5917
2007-06-22,-1.4158
2007-06-25,-2.9894
2007-06-26,0.3927
2007-06-27,0.0903
2007-06-28,-0.3909
2007-06-29,1.6601
2007-07-02,-0.8314
2007-07-03,0.5988
2007-07-05,0.8929
2007-07-06,0.0
2007-07-09,-2.1239
2007-07-10,-3.5865
2007-07-11,-0.5627
2007-07-12,0.6602
2007-07-13,-0.0625
2007-07-16,-1.375
2007-07-17,-0.507
2007-07-18,2.7707
2007-07-19,-1.7044000000000001
2007-07-20,-4.6028
2007-07-23,-1.2558
2007-07-24,-2.3427
2007-07-25,-2.9815
2007-07-26,-3.9209
2007-07-27,-0.5515
2007-07-30,2.6987
2007-07-31,6.4435
2007-08-01,-1.4203999999999999
2007-08-02,2.4699999999999998
2007-08-03,-1.1383
2007-08-06,2.0657
2007-08-07,-0.4313
2007-08-08,1.133
2007-08-09,2.1417
2007-08-10,2.3871
2007-08-13,-1.5438
2007-08-14,2.048
2007-08-15,0.5958
2007-08-16,4.1147
2007-08-17,-0.632
2007-08-20,7.2379999999999995
2007-08-21,3.3889
2007-08-22,-0.9014
2007-08-23,2.2878
2007-08-24,4.8235
2007-08-27,-1.8252000000000002
2007-08-28,-6.7557
2007-08-29,3.3418
2007-08-30,-2.0652
2007-08-31,1.9144999999999999
2007-09-04,-2.532
2007-09-05,0.838
2007-09-06,0.0
2007-09-07,-4.9861
2007-09-10,0.7289
2007-09-11,0.521
2007-09-12,-0.7486
2007-09-13,2.9591
2007-09-14,-1.8315000000000001
2007-09-17,3.0425
2007-09-18,4.4568
2007-09-19,0.9067
2007-09-20,0.0529
2007-09-21,2.2979
2007-09-24,0.8521
2007-09-25,0.9473
2007-09-26,0.4819
2007-09-27,-0.3534
2007-09-28,-2.2036
2007-10-01,0.0777
2007-10-02,-0.5694
2007-10-03,-1.822
2007-10-04,3.6055
2007-10-05,0.0
2007-10-08,-0.2047
2007-10-09,3.4359
2007-10-10,5.7263
2007-10-11,-2.2743
2007-10-12,3.2869
2007-10-15,-1.324
2007-10-16,-0.8475
2007-10-17,1.1396
2007-10-18,2.6526
2007-10-19,-3.1329
2007-10-22,3.3994
2007-10-23,2.6256
2007-10-24,-0.8454
2007-10-25,-0.8975
2007-10-26,1.1999
2007-10-29,-0.179
2007-10-30,0.0448
2007-10-31,0.3584
2007-11-01,-6.3393
2007-11-02,2.5262000000000002
2007-11-05,-0.3952
2007-11-06,4.2474
2007-11-07,-3.9176
2007-11-08,0.4194
2007-11-09,-0.6497
2007-11-12,-2.0084
2007-11-13,-3.7178
2007-11-14,1.7079
2007-11-15,-2.6284
2007-11-16,-8.4086
2007-11-19,-0.9044
2007-11-20,4.2588
2007-11-21,-2.7056
2007-11-23,3.0534
2007-11-26,-5.3175
2007-11-27,3.5205
2007-11-28,4.1026
2007-11-29,-1.763
2007-11-30,1.4516
2007-12-03,2.7315
2007-12-04,-0.4558
2007-12-05,1.6280999999999999
2007-12-06,1.3767
2007-12-07,-1.1605
2007-12-10,2.9228
2007-12-11,-0.5825
2007-12-12,2.5391
2007-12-13,0.119
2007-12-14,0.0
2007-12-17,-0.0238
2007-12-18,0.9753
2007-12-19,-4.0518
2007-12-20,0.6629
2007-12-21,7.1951
2007-12-24,-2.1615
2007-12-26,0.4651
2007-12-27,-2.7778
2007-12-28,2.6429
2007-12-31,0.3016
2008-01-02,0.6013
2008-01-03,0.023
2008-01-04,-1.9076
2008-01-07,-0.7263
2008-01-08,-3.375
2008-01-09,-1.6364999999999998
2008-01-10,0.447
2008-01-11,-2.9666
2008-01-14,1.0701
2008-01-15,-2.7729
2008-01-16,-4.8743
2008-01-17,-1.7715999999999998
2008-01-18,0.3607
2008-01-22,-6.9395
2008-01-23,-4.7831
2008-01-24,0.7488
2008-01-25,-0.6504
2008-01-28,3.99
2008-01-29,-1.3789
2008-01-30,-0.4559
2008-01-31,2.1679
2008-02-01,3.7058999999999997
2008-02-04,0.1153
2008-02-05,-2.1301
2008-02-06,-1.1764999999999999
2008-02-07,1.3094999999999999
2008-02-08,-1.9388999999999998
2008-02-11,-0.8388
2008-02-12,1.4502
2008-02-13,5.8368
2008-02-14,3.3409
2008-02-15,-1.8082
2008-02-19,3.2923999999999998
2008-02-20,11.2372
2008-02-21,-0.0486
2008-02-22,-2.7454
2008-02-25,-0.0999
2008-02-26,2.5756
2008-02-27,0.9508
2008-02-28,-0.5796
2008-02-29,1.4574
2008-03-03,2.5616
2008-03-04,-0.7937
2008-03-05,1.0118
2008-03-06,-2.2828
2008-03-07,0.2622
2008-03-10,-4.1369
2008-03-11,4.2163
2008-03-12,3.5697
2008-03-13,0.6434
2008-03-14,-2.5114
2008-03-17,-1.2178
2008-03-18,6.3774
2008-03-19,-8.3352
2008-03-20,6.9049
2008-03-24,1.7511999999999999
2008-03-25,-0.2235
2008-03-26,-0.1792
2008-03-27,-1.2792
2008-03-28,-0.2501
2008-03-31,0.9799
2008-04-01,-0.0226
2008-04-02,-0.474
2008-04-03,-0.2268
2008-04-04,2.296
2008-04-07,1.7556
2008-04-08,2.4459
2008-04-09,-3.0271
2008-04-10,1.0991
2008-04-11,-0.2392
2008-04-14,2.4412
2008-04-15,0.4468
2008-04-16,5.2743
2008-04-17,-1.5493000000000001
2008-04-18,2.3707
2008-04-21,-0.5191
2008-04-22,-4.3749
2008-04-23,0.6716
2008-04-24,0.5212
2008-04-25,0.2489
2008-04-28,1.0964
2008-04-29,-4.6654
2008-04-30,3.9708
2008-05-01,-2.1263
2008-05-02,1.139
2008-05-05,-0.146
2008-05-06,4.2815
2008-05-07,0.3204
2008-05-08,-2.4556
2008-05-09,-0.6345
2008-05-12,0.103
2008-05-13,-0.9671
2008-05-14,1.0389
2008-05-15,-1.8507
2008-05-16,2.9888
2008-05-19,-4.2714
2008-05-20,-1.2810000000000001
2008-05-21,-6.0121
2008-05-22,2.6691000000000003
2008-05-23,0.8292
2008-05-27,-4.6232
2008-05-28,0.2097
2008-05-29,-1.3953
2008-05-30,1.8396
2008-06-02,-0.139
2008-06-03,0.0232
2008-06-04,11.5697
2008-06-05,1.9327
2008-06-06,-2.895
2008-06-09,1.9735
2008-06-10,-1.4412
2008-06-11,-0.4805
2008-06-12,-2.0151
2008-06-13,2.635
2008-06-16,-5.7191
2008-06-17,0.4428
2008-06-18,-1.4327
2008-06-19,2.3479
2008-06-20,-3.321
2008-06-23,-0.339
2008-06-24,-2.4717000000000002
2008-06-25,-0.3023
2008-06-26,-6.6698
2008-06-27,3.8481
2008-06-30,0.7459
2008-07-01,2.0301
2008-07-02,-3.8155
2008-07-03,-0.6084
2008-07-07,-1.3467
2008-07-08,1.8862999999999999
2008-07-09,1.3886
2008-07-10,3.8683
2008-07-11,-2.6139
2008-07-14,-0.9026
2008-07-15,-1.8456000000000001
2008-07-16,3.7118
2008-07-17,-1.8837000000000002
2008-07-18,0.624
2008-07-21,0.954
2008-07-22,-1.63
2008-07-23,1.3689
2008-07-24,-2.3691
2008-07-25,1.1648
2008-07-28,-0.7916
2008-07-29,4.7631
2008-07-30,0.6693
2008-07-31,-0.9399
2008-08-01,1.0414
2008-08-04,-2.0843
2008-08-05,2.9942
2008-08-06,0.9539
2008-08-07,1.5523
2008-08-08,2.7249
2008-08-11,4.3131
2008-08-12,-0.8683
2008-08-13,0.6048
2008-08-14,-0.1451
2008-08-15,-2.2523
2008-08-18,-3.4564
2008-08-19,-1.1934
2008-08-20,3.7128
2008-08-21,-1.2724
2008-08-22,0.3058
2008-08-25,-3.7892
2008-08-26,2.105
2008-08-27,2.106
2008-08-28,1.9973999999999998
2008-08-29,-2.4904
2008-09-02,-3.4054
2008-09-03,-0.6554
2008-09-04,-2.2066
2008-09-05,0.9072
2008-09-08,-0.5763
2008-09-09,-4.869
2008-09-10,-0.5118
2008-09-11,8.5497
2008-09-12,3.1596
2008-09-15,-5.0974
2008-09-16,2.5818
2008-09-17,-9.3034
2008-09-18,2.6264
2008-09-19,12.337
2008-09-22,-3.2022
2008-09-23,-1.2877
2008-09-24,-1.462
2008-09-25,-2.8761
2008-09-26,-2.8437
2008-09-29,-12.2642
2008-09-30,3.1431
2008-10-01,-5.266
2008-10-02,-6.6027000000000005
2008-10-03,-7.7644
2008-10-06,-8.1232
2008-10-07,-16.8984
2008-10-08,-5.3625
2008-10-09,-7.117
2008-10-10,-2.1962
2008-10-13,27.6946
2008-10-14,-8.6753
2008-10-15,-9.371
2008-10-16,-2.0774
2008-10-17,-1.0608
2008-10-20,5.7992
2008-10-21,-4.2837
2008-10-22,-8.7103
2008-10-23,-1.2652
2008-10-24,-6.3534
2008-10-27,-3.7058
2008-10-28,0.5921
2008-10-29,16.1271
2008-10-30,9.5286
2008-10-31,10.0879
2008-11-03,-0.8827
2008-11-04,5.3435
2008-11-05,-8.5346
2008-11-06,-7.3504
2008-11-07,-0.095
2008-11-10,-0.951
2008-11-11,-6.001
2008-11-12,-4.4944
2008-11-13,8.5027
2008-11-14,-10.4634
2008-11-17,-5.1196
2008-11-18,0.0
2008-11-19,-10.9091
2008-11-20,-9.1508
2008-11-21,1.9565000000000001
2008-11-24,23.2409
2008-11-25,0.6344
2008-11-26,18.7393
2008-11-28,3.3784
2008-12-01,-14.7993
2008-12-02,9.0959
2008-12-03,1.3059
2008-12-04,-7.9326
2008-12-05,3.6618
2008-12-08,6.961
2008-12-09,2.8655
2008-12-10,4.9575
2008-12-11,-5.3531
2008-12-12,4.5152
2008-12-15,-9.5953
2008-12-16,10.7143
2008-12-17,1.1358
2008-12-18,-4.2677
2008-12-19,1.8771
2008-12-22,-4.1456
2008-12-23,-8.6977
2008-12-24,-2.8947000000000003
2008-12-26,-1.4092
2008-12-29,-3.7382999999999997
2008-12-30,8.4523
2008-12-31,13.8494
2009-01-02,1.8500999999999999
2009-01-05,-4.9955
2009-01-06,3.2983000000000002
2009-01-07,-6.6636
2009-01-08,-0.4958
2009-01-09,-1.2955
2009-01-12,-6.4109
2009-01-13,2.2114
2009-01-14,-6.7546
2009-01-15,2.2637
2009-01-16,2.3796
2009-01-20,-9.4595
2009-01-21,7.5224
2009-01-22,-8.3842
2009-01-23,2.4242
2009-01-26,1.1243
2009-01-27,2.048
2009-01-28,3.4404
2009-01-29,-4.878
2009-01-30,-5.5944
2009-02-02,1.4198
2009-02-03,1.5825
2009-02-04,-1.1983
2009-02-05,5.4579
2009-02-06,6.498
2009-02-09,2.5378
2009-02-10,-5.2659
2009-02-11,-0.7782
2009-02-12,-2.9692
2009-02-13,-0.5263
2009-02-17,-5.2322
2009-02-18,-0.1241
2009-02-19,-2.9814
2009-02-20,-2.3047
2009-02-23,-9.633
2009-02-24,6.744
2009-02-25,-4.7554
2009-02-26,-2.8531
2009-02-27,-1.909
2009-03-02,-14.8204
2009-03-03,-4.0422
2009-03-04,5.8608
2009-03-05,-9.6886
2009-03-06,-2.8736
2009-03-09,-7.1992
2009-03-10,4.1445
2009-03-11,10.4082
2009-03-12,14.1405
2009-03-13,0.3239
2009-03-16,3.2284
2009-03-17,-3.1274
2009-03-18,4.0355
2009-03-19,-0.3879
2009-03-20,-3.7382999999999997
2009-03-23,13.1877
2009-03-24,2.8592
2009-03-25,4.378
2009-03-26,7.1238
2009-03-27,-2.051
2009-03-30,-8.1218
2009-03-31,0.2762
2009-04-01,5.7851
2009-04-02,9.5703
2009-04-03,-3.3274
2009-04-06,-3.1961
2009-04-07,-4.1905
2009-04-08,1.7229999999999999
2009-04-09,9.5765
2009-04-13,-2.5564999999999998
2009-04-14,-1.0982
2009-04-15,3.578
2009-04-16,2.7397
2009-04-17,0.6377
2009-04-20,-9.5622
2009-04-21,9.1083
2009-04-22,1.8681
2009-04-23,-0.3438
2009-04-24,5.4054
2009-04-27,-3.1642
2009-04-28,0.0
2009-04-29,5.2394
2009-04-30,1.4989
2009-05-01,-0.1582
2009-05-04,8.0824
2009-05-05,-2.5415
2009-05-06,-2.6078
2009-05-07,22.7085
2009-05-08,2.8116
2009-05-11,-6.2857
2009-05-12,-1.1324
2009-05-13,-5.7709
2009-05-14,4.6283
2009-05-15,-0.6769
2009-05-18,4.9523
2009-05-19,1.342
2009-05-20,4.2717
2009-05-21,-2.7857
2009-05-22,2.5705999999999998
2009-05-26,7.0255
2009-05-27,-3.2246
2009-05-28,0.1587
2009-05-29,0.1584
2009-06-01,8.106
2009-06-02,2.0849
2009-06-03,-2.6155
2009-06-04,5.5923
2009-06-05,0.2787
2009-06-08,-0.3127
2009-06-09,-0.3834
2009-06-10,-0.8397
2009-06-11,-0.3881
2009-06-12,-2.4088
2009-06-15,-4.029
2009-06-16,-1.3616
2009-06-17,3.1825
2009-06-18,2.3783
2009-06-19,0.363
2009-06-22,-7.4503
2009-06-23,-0.1954
2009-06-24,2.3884
2009-06-25,3.4417
2009-06-26,-0.4067
2009-06-29,-0.1856
2009-06-30,-1.9338
2009-07-01,1.9719
2009-07-02,-2.8263
2009-07-06,-5.7023
2009-07-07,-3.4091
2009-07-08,-2.8992
2009-07-09,-0.6058
2009-07-10,-1.6108
2009-07-13,1.9912
2009-07-14,-0.9111
2009-07-15,3.2837
2009-07-16,0.1696
2009-07-17,0.3386
2009-07-20,2.4462
2009-07-21,0.1647
2009-07-22,-0.822
2009-07-23,4.7244
2009-07-24,2.4931
2009-07-27,1.2355
2009-07-28,0.9535
2009-07-29,-1.2845
2009-07-30,6.1615
2009-07-31,0.6128
2009-08-03,4.1204
2009-08-04,0.585
2009-08-05,-2.258
2009-08-06,-6.4403
2009-08-07,4.7512
2009-08-10,-0.25
2009-08-11,-1.1457
2009-08-12,0.5071
2009-08-13,1.7658
2009-08-14,-5.6030999999999995
2009-08-17,-2.1928
2009-08-18,2.8218
2009-08-19,0.9023
2009-08-20,2.4963
2009-08-21,3.4896
2009-08-24,-0.7727
2009-08-25,-0.0354
2009-08-26,0.2833
2009-08-27,-0.8475
2009-08-28,-1.7094
2009-08-31,-1.087
2009-09-01,-3.2601
2009-09-02,1.1359
2009-09-03,0.9734
2009-09-04,-1.2607
2009-09-08,0.751
2009-09-09,2.8327
2009-09-10,3.2258
2009-09-11,-1.9312
2009-09-14,0.1432
2009-09-15,2.2524
2009-09-16,9.0909
2009-09-17,4.359
2009-09-18,-0.9828
2009-09-21,-0.7754
2009-09-22,-0.6252
2009-09-23,-1.3212
2009-09-24,-1.4982
2009-09-25,-0.6472
2009-09-28,0.1629
2009-09-29,-2.0163
2009-09-30,-1.5931
2009-10-01,-3.8786
2009-10-02,1.0877
2009-10-05,2.8809
2009-10-06,-0.135
2009-10-07,0.7095
2009-10-08,10.265
2009-10-09,0.2738
2009-10-12,0.9709
2009-10-13,-1.2019
2009-10-14,0.6995
2009-10-15,0.0906
2009-10-16,-5.5824
2009-10-19,2.9083
2009-10-20,-1.9876
2009-10-21,-4.0558
2009-10-22,0.4954
2009-10-23,-2.5304
2009-10-26,-3.6413
2009-10-27,-1.3996
2009-10-28,-5.252
2009-10-29,3.0712
2009-10-30,-5.0872
2009-11-02,-2.1057
2009-11-03,2.3465
2009-11-04,-1.7959
2009-11-05,11.9844
2009-11-06,-2.8145
2009-11-09,2.896
2009-11-10,-0.4864
2009-11-11,1.9902
2009-11-12,0.3081
2009-11-13,-0.447
2009-11-16,4.8705
2009-11-17,1.1199
2009-11-18,-0.4886
2009-11-19,-3.2733
2009-11-20,-1.4552
2009-11-23,2.3352
2009-11-24,-0.5369
2009-11-25,-0.4386
2009-11-27,-5.1169
2009-11-30,0.8929
2009-12-01,0.6372
2009-12-02,0.809
2009-12-03,-2.8611
2009-12-04,2.3707
2009-12-07,2.6316
2009-12-08,-1.6068
2009-12-09,0.0695
2009-12-10,-1.8056
2009-12-11,0.7072
2009-12-14,4.4242
2009-12-15,-3.2952
2009-12-16,0.4868
2009-12-17,-1.4879
2009-12-18,-1.8967
2009-12-21,1.7186
2009-12-22,1.4784
2009-12-23,2.4974
2009-12-24,1.7936
2009-12-28,0.1995
2009-12-29,0.6304
2009-12-30,1.1869
2009-12-31,-0.8146
2010-01-04,4.8292
2010-01-05,1.943
2010-01-06,-3.5967000000000002
2010-01-07,-0.5102
2010-01-08,1.9550999999999998
2010-01-11,2.735
2010-01-12,-0.7956
2010-01-13,0.5861
2010-01-14,-0.7666
2010-01-15,-2.9356999999999998
2010-01-19,1.8465
2010-01-20,-1.1879
2010-01-21,-4.9351
2010-01-22,-4.4925
2010-01-25,0.0
2010-01-26,-2.0906
2010-01-27,0.2491
2010-01-28,-0.71
2010-01-29,-0.1788
2010-02-01,2.7937
2010-02-02,0.5923
2010-02-03,-0.9699
2010-02-04,-2.2036
2010-02-05,0.1073
2010-02-08,-3.4655
2010-02-09,1.2583
2010-02-10,-1.0234
2010-02-11,1.1817
2010-02-12,1.4717
2010-02-16,1.2690000000000001
2010-02-17,-0.5013
2010-02-18,-0.3239
2010-02-19,3.3935
2010-02-22,-1.8855
2010-02-23,-0.7117
2010-02-24,0.6093
2010-02-25,0.0
2010-02-26,-0.9619
2010-03-01,1.8345
2010-03-02,2.2607
2010-03-03,-0.1382
2010-03-04,-0.3805
2010-03-05,3.2639
2010-03-08,0.0672
2010-03-09,-0.4704
2010-03-10,-0.6415
2010-03-11,-0.2718
2010-03-12,-0.0681
2010-03-15,0.1364
2010-03-16,0.0
2010-03-17,-0.4426
2010-03-18,-0.7524
2010-03-19,-2.9635
2010-03-22,-0.3196
2010-03-23,0.8194
2010-03-24,1.1661
2010-03-25,0.0349
2010-03-26,1.9553
2010-03-29,-0.5137
2010-03-30,0.0344
2010-03-31,-2.5465
2010-04-01,1.6242999999999999
2010-04-05,0.0695
2010-04-06,-1.5278
2010-04-07,-4.725
2010-04-08,1.2953000000000001
2010-04-09,-0.7307
2010-04-12,-0.9937
2010-04-13,1.5242
2010-04-14,2.4899
2010-04-15,0.5002
2010-04-16,1.6353
2010-04-19,-2.3785
2010-04-20,2.8305
2010-04-21,-1.0105
2010-04-22,-0.1056
2010-04-23,4.1931
2010-04-26,-1.5894
2010-04-27,-0.3093
2010-04-28,-0.9307
2010-04-29,1.2178
2010-04-30,-3.1626
2010-05-03,0.6035
2010-05-04,-0.741
2010-05-05,-2.915
2010-05-06,11.2413
2010-05-07,-2.7979000000000003
2010-05-10,9.211
2010-05-11,0.8372
2010-05-12,2.7675
2010-05-13,-2.2142
2010-05-14,-0.9858
2010-05-17,-0.0933
2010-05-18,-2.3669000000000002
2010-05-19,-4.9442
2010-05-20,-8.0872
2010-05-21,2.1176
2010-05-24,-2.9317
2010-05-25,-1.1418
2010-05-26,-0.6706
2010-05-27,4.6137
2010-05-28,-2.8684
2010-06-01,-5.8324
2010-06-02,5.4879999999999995
2010-06-03,2.8986
2010-06-04,-4.1531
2010-06-07,-3.5795
2010-06-08,-1.1333
2010-06-09,-0.6719
2010-06-10,4.3772
2010-06-11,3.2406
2010-06-14,-0.4062
2010-06-15,1.4461
2010-06-16,-1.6082
2010-06-17,-1.003
2010-06-18,-1.5009000000000001
2010-06-21,-1.9428999999999998
2010-06-22,-3.9239
2010-06-23,-0.7683
