ticker,FCEL US Equity
2000-05-23,-2.5039
2000-05-24,2.7287
2000-05-25,1.875
2000-05-26,-4.2945
2000-05-30,7.5321
2000-05-31,3.4277
2000-06-01,11.2392
2000-06-02,2.8497
2000-06-05,-1.1335
2000-06-06,10.0637
2000-06-07,-3.4722
2000-06-08,0.9592
2000-06-09,-3.3254
2000-06-12,1.2285
2000-06-13,2.4272
2000-06-14,-2.1327
2000-06-15,0.4843
2000-06-16,-1.8072
2000-06-19,4.2945
2000-06-20,9.4118
2000-06-21,12.043
2000-06-22,-1.3436
2000-06-23,-7.1984
2000-06-26,-2.7254
2000-06-27,7.5431
2000-06-28,3.006
2000-06-29,9.7276
2000-06-30,-2.039
2000-07-03,3.8914
2000-07-05,2.0906
2000-07-06,1.3652
2000-07-07,3.367
2000-07-10,-3.5831
2000-07-11,0.0
2000-07-12,6.25
2000-07-13,-3.1797
2000-07-14,1.1494
2000-07-17,-7.7922
2000-07-18,4.0493
2000-07-19,-5.2453
2000-07-20,-2.0536
2000-07-21,0.9116
2000-07-24,-1.9874
2000-07-25,1.7511999999999999
2000-07-26,7.2464
2000-07-27,2.7027
2000-07-28,1.9737
2000-07-31,-4.7581
2000-08-01,0.4234
2000-08-02,-8.0944
2000-08-03,4.7706
2000-08-04,0.5254
2000-08-07,10.6272
2000-08-08,-1.7323
2000-08-09,-3.6859
2000-08-10,-0.4992
2000-08-11,-0.7525
2000-08-14,2.4431
2000-08-15,5.2632
2000-08-16,2.6563
2000-08-17,-1.0654
2000-08-18,3.6923
2000-08-21,-0.0742
2000-08-22,0.8166
2000-08-23,4.271
2000-08-24,7.3446
2000-08-25,5.0
2000-08-28,2.193
2000-08-29,13.1821
2000-08-30,-1.9502000000000002
2000-08-31,5.1934
2000-09-01,2.2059
2000-09-05,4.7276
2000-09-06,-2.6497
2000-09-07,11.9456
2000-09-08,1.5758999999999999
2000-09-11,11.7465
2000-09-12,9.1432
2000-09-13,-4.0614
2000-09-14,2.737
2000-09-15,-1.3274
2000-09-18,-8.6697
2000-09-19,-7.0376
2000-09-20,7.3063
2000-09-21,10.2543
2000-09-22,-1.7113
2000-09-25,0.9841
2000-09-26,19.1154
2000-09-27,-2.4544
2000-09-28,-2.1935000000000002
2000-09-29,1.5666
2000-10-02,7.0304
2000-10-03,-11.4078
2000-10-04,6.2842
2000-10-05,-0.3061
2000-10-06,-8.0802
2000-10-09,-4.2897
2000-10-10,-2.4247
2000-10-11,-1.2048
2000-10-12,-7.3171
2000-10-13,10.4441
2000-10-16,9.5309
2000-10-17,-1.6995
2000-10-18,-4.7026
2000-10-19,-2.6125
2000-10-20,-10.1341
2000-10-23,-2.757
2000-10-24,-2.4515000000000002
2000-10-25,-12.1503
2000-10-26,4.5771
2000-10-27,7.7069
2000-10-30,2.1201
2000-10-31,5.9689
2000-11-01,-5.7959
2000-11-02,-0.5199
2000-11-03,11.4983
2000-11-06,-1.25
2000-11-07,-3.481
2000-11-08,-5.9016
2000-11-09,0.8711
2000-11-10,-7.772
2000-11-13,-8.5206
2000-11-14,5.6295
2000-11-15,-0.1938
2000-11-16,-6.3107
2000-11-17,-10.0518
2000-11-20,-4.3779
2000-11-21,7.8313
2000-11-22,-3.5754
2000-11-24,10.3129
2000-11-27,-5.6723
2000-11-28,-7.9065
2000-11-29,8.4643
2000-11-30,-0.3066
2000-12-01,11.1546
2000-12-04,-0.6036
2000-12-05,11.538499999999999
2000-12-06,3.8113
2000-12-07,-5.2448
2000-12-08,8.0258
2000-12-11,-8.1127
2000-12-12,1.8587
2000-12-13,-8.5766
2000-12-14,-3.5928
2000-12-15,6.4182
2000-12-18,-0.4621
2000-12-19,-6.4745
2000-12-20,6.1651
2000-12-21,-2.2146
2000-12-22,3.2713
2000-12-26,1.8519
2000-12-27,10.622
2000-12-28,7.7855
2000-12-29,-11.9583
2001-01-02,-8.3865
2001-01-03,-3.0846
2001-01-04,-6.5708
2001-01-05,-17.3626
2001-01-08,6.2832
2001-01-09,2.7213000000000003
2001-01-10,10.1096
2001-01-11,13.8274
2001-01-12,-5.4422
2001-01-16,13.7718
2001-01-17,-0.6323
2001-01-18,5.4545
2001-01-19,6.4655000000000005
2001-01-22,-6.8826
2001-01-23,-3.0435
2001-01-24,-5.4709
2001-01-25,-4.9336
2001-01-26,7.3852
2001-01-29,1.1152
2001-01-30,2.5735
2001-01-31,2.509
2001-02-01,-6.6434
2001-02-02,-1.1236
2001-02-05,-0.5208
2001-02-06,4.3313
2001-02-07,0.365
2001-02-08,-4.2727
2001-02-09,-9.5916
2001-02-12,-5.3571
2001-02-13,4.2453
2001-02-14,2.4221
2001-02-15,2.8067
2001-02-16,-5.0556
2001-02-20,-9.2652
2001-02-21,-5.2817
2001-02-22,-0.6196
2001-02-23,-1.8702999999999999
2001-02-26,0.3812
2001-02-27,7.0886
2001-02-28,-11.2293
2001-03-01,2.2636
2001-03-02,-8.3333
2001-03-05,-1.7045
2001-03-06,2.0231
2001-03-07,7.5071
2001-03-08,-3.8208
2001-03-09,-4.2466
2001-03-12,-10.8727
2001-03-13,12.0385
2001-03-14,-2.149
2001-03-15,-3.8067
2001-03-16,-2.2831
2001-03-19,18.3801
2001-03-20,-6.5789
2001-03-21,-4.507
2001-03-22,15.5973
2001-03-23,5.6459
2001-03-26,-3.1401
2001-03-27,3.616
2001-03-28,-4.9338
2001-03-29,-2.2785
2001-03-30,4.6632
2001-04-02,-6.9307
2001-04-03,-5.984
2001-04-04,1.2730000000000001
2001-04-05,6.5642
2001-04-06,-3.5387
2001-04-09,4.1304
2001-04-10,3.2777
2001-04-11,2.9715
2001-04-12,3.4354
2001-04-16,-4.9345
2001-04-17,3.5736
2001-04-18,10.0424
2001-04-19,-1.8917000000000002
2001-04-20,1.0534
2001-04-23,-4.9117
2001-04-24,0.6132
2001-04-25,0.8495
2001-04-26,7.2697
2001-04-27,9.3035
2001-04-30,7.6058
2001-05-01,-1.6691
2001-05-02,2.3026
2001-05-03,-4.4294
2001-05-04,2.5060000000000002
2001-05-07,-3.0928
2001-05-08,8.8906
2001-05-09,1.7585
2001-05-10,0.3566
2001-05-11,-4.059
2001-05-14,3.3476
2001-05-15,0.4686
2001-05-16,10.166
2001-05-17,6.2017
2001-05-18,4.3621
2001-05-21,-0.7865
2001-05-22,-1.9931999999999999
2001-05-23,-5.3617
2001-05-24,2.8693999999999997
2001-05-25,2.7062
2001-05-29,-7.8701
2001-05-30,-9.9097
2001-05-31,2.9936
2001-06-01,5.4211
2001-06-04,2.5904
2001-06-05,0.0625
2001-06-06,2.1736
2001-06-07,0.5624
2001-06-08,-4.9605
2001-06-11,3.083
2001-06-12,-14.6811
2001-06-13,-2.5455
2001-06-14,-5.5522
2001-06-15,1.2642
2001-06-18,-7.4906
2001-06-19,-17.3414
2001-06-20,10.0816
2001-06-21,-2.5955
2001-06-22,-0.2284
2001-06-25,-2.4418
2001-06-26,-2.6593999999999998
2001-06-27,-6.3881
2001-06-28,-3.691
2001-06-29,2.8966
2001-07-02,1.7324000000000002
2001-07-03,0.0426
2001-07-05,-4.5106
2001-07-06,-1.5152
2001-07-09,2.3982
2001-07-10,-3.6235
2001-07-11,-4.4475
2001-07-12,6.5259
2001-07-13,1.6216
2001-07-16,-4.2996
2001-07-17,3.0107
2001-07-18,-3.3273
2001-07-19,-0.6512
2001-07-20,-5.9925
2001-07-23,-10.3586
2001-07-24,-10.6667
2001-07-25,7.3383
2001-07-26,-0.6373
2001-07-27,-0.9329
2001-07-30,-3.4726
2001-07-31,-2.0122
2001-08-01,18.4194
2001-08-02,-1.6816
2001-08-03,1.9776
2001-08-06,-6.1845
2001-08-07,1.0615
2001-08-08,-4.9198
2001-08-09,-0.1744
2001-08-10,0.8736
2001-08-13,-3.291
2001-08-14,8.7127
2001-08-15,-0.2712
2001-08-16,-1.8172000000000001
2001-08-17,-3.5334
2001-08-20,-2.5581
2001-08-21,-1.611
2001-08-22,-0.849
2001-08-23,-3.6086
2001-08-24,-2.8552999999999997
2001-08-27,-9.0137
2001-08-28,-4.379
2001-08-29,12.6877
2001-08-30,-4.3971
2001-08-31,0.3484
2001-09-04,-1.7361
2001-09-05,-5.3004
2001-09-06,-8.0597
2001-09-07,-0.6494
2001-09-10,2.0425
2001-09-17,-5.2842
2001-09-18,2.7895
2001-09-19,-1.0691
2001-09-20,3.99
2001-09-21,14.7082
2001-09-24,16.3066
2001-09-25,-6.1114
2001-09-26,-1.0849
2001-09-27,-4.129
2001-09-28,-0.3365
2001-10-01,5.4693
2001-10-02,5.6338
2001-10-03,4.0
2001-10-04,7.8088999999999995
2001-10-05,-2.1081
2001-10-08,2.7057
2001-10-09,-2.7419000000000002
2001-10-10,-0.4975
2001-10-11,-0.7778
2001-10-12,-5.3751
2001-10-15,-1.3018
2001-10-16,-4.0767
2001-10-17,-5.25
2001-10-18,-3.2322
2001-10-19,-4.2945
2001-10-22,2.5641
2001-10-23,7.6389
2001-10-24,-3.5484
2001-10-25,4.4147
2001-10-26,8.9686
2001-10-29,-8.9359
2001-10-30,-4.7127
2001-10-31,5.8943
2001-11-01,1.4075
2001-11-02,-0.1262
2001-11-05,3.9798
2001-11-06,0.243
2001-11-07,-1.0303
2001-11-08,-8.1445
2001-11-09,-3.3333
2001-11-12,-1.7241
2001-11-13,-0.3509
2001-11-14,-4.5775
2001-11-15,23.2472
2001-11-16,-4.491
2001-11-19,0.3135
2001-11-20,3.125
2001-11-21,-2.0606
2001-11-23,0.1856
2001-11-26,0.7412
2001-11-27,-2.2072
2001-11-28,-7.2727
2001-11-29,6.2204
2001-11-30,0.0637
2001-12-03,-2.6081
2001-12-04,-0.4572
2001-12-05,2.3622
2001-12-06,0.9615
2001-12-07,-1.4603
2001-12-10,2.1263
2001-12-11,-4.7318999999999996
2001-12-12,-0.9934
2001-12-13,-3.612
2001-12-14,-5.9681
2001-12-17,4.7232
2001-12-18,3.876
2001-12-19,-6.6486
2001-12-20,-0.436
2001-12-21,2.1168
2001-12-24,5.6469000000000005
2001-12-26,3.18
2001-12-27,17.377
2001-12-28,1.6760000000000002
2001-12-31,-0.3297
2002-01-02,-2.7453
2002-01-03,0.8389
2002-01-04,-0.5059
2002-01-07,1.2429000000000001
2002-01-08,21.9308
2002-01-09,-11.8993
2002-01-10,-2.3377
2002-01-11,1.7021
2002-01-14,-7.9498
2002-01-15,-8.806799999999999
2002-01-16,-0.9969
2002-01-17,1.9508999999999999
2002-01-18,-6.6667
2002-01-22,0.5291
2002-01-23,-1.0526
2002-01-24,5.6516
2002-01-25,0.1259
2002-01-28,-0.3771
2002-01-29,0.8202
2002-01-30,-3.0038
2002-01-31,2.7742
2002-02-01,13.4965
2002-02-04,-11.781
2002-02-05,-1.0658
2002-02-06,-0.1901
2002-02-07,0.0
2002-02-08,1.2698
2002-02-11,0.9404
2002-02-12,2.4845
2002-02-13,7.0303
2002-02-14,-5.2661
2002-02-15,-2.5105
2002-02-19,-4.9663
2002-02-20,1.2258
2002-02-21,3.7603999999999997
2002-02-22,-4.2383
2002-02-25,1.347
2002-02-26,3.3544
2002-02-27,-2.0208
2002-02-28,-4.625
2002-03-01,-0.7208
2002-03-04,9.1749
2002-03-05,-0.9674
2002-03-06,1.9536
2002-03-07,-1.1976
2002-03-08,3.2121
2002-03-11,-1.5854
2002-03-12,-0.6563
2002-03-13,3.3634
2002-03-14,-3.6026
2002-03-15,-2.2303
2002-03-18,1.5413000000000001
2002-03-19,2.8537
2002-03-20,-2.8335
2002-03-21,-0.1215
2002-03-22,0.1217
2002-03-25,-2.7339
2002-03-26,-1.1868
2002-03-27,1.0746
2002-03-28,-1.4384000000000001
2002-04-01,0.1904
2002-04-02,7.0931
2002-04-03,-2.6611000000000002
2002-04-04,0.7898
2002-04-05,-3.8577
2002-04-08,0.3824
2002-04-09,-0.1936
2002-04-10,2.8786
2002-04-11,-4.0146
2002-04-12,4.4994
2002-04-15,-4.4269
2002-04-16,2.2208
2002-04-17,6.3315
2002-04-18,-3.1524
2002-04-19,2.2303
2002-04-22,8.8443
2002-04-23,-2.8711
2002-04-24,-2.3982
2002-04-25,-1.4857
2002-04-26,-4.0603
2002-04-29,-3.8693999999999997
2002-04-30,7.5472
2002-05-01,-3.0409
2002-05-02,0.9047
2002-05-03,0.0
2002-05-06,-4.5965
2002-05-07,-12.7874
2002-05-08,5.5316
2002-05-09,-1.2253
2002-05-10,-4.5486
2002-05-13,-1.0108
2002-05-14,8.8986
2002-05-15,-1.2726
2002-05-16,-2.5102
2002-05-17,1.0438
2002-05-20,-2.4105
2002-05-21,-6.9866
2002-05-22,0.3035
2002-05-23,-5.0681
2002-05-24,-1.0359
2002-05-28,3.7037
2002-05-29,-0.7764
2002-05-30,-4.8513
2002-05-31,0.0
2002-06-03,-6.3322
2002-06-04,-8.4284
2002-06-05,3.3557
2002-06-06,-5.8442
2002-06-07,-0.4926
2002-06-10,-1.9802
2002-06-11,1.0101
2002-06-12,1.0
2002-06-13,-2.9703
2002-06-14,1.6327
2002-06-17,1.004
2002-06-18,2.7833
2002-06-19,-6.1896
2002-06-20,-1.5464
2002-06-21,-3.1414
2002-06-24,-9.6216
2002-06-25,2.8708
2002-06-26,-1.3953
2002-06-27,10.0236
2002-06-28,10.2894
2002-07-01,-12.4393
2002-07-02,-4.1065
2002-07-03,-5.0926
2002-07-05,7.9268
2002-07-08,5.0847
2002-07-09,-1.7204000000000002
2002-07-10,-6.4551
2002-07-11,0.4678
2002-07-12,4.4237
2002-07-15,-4.5708
2002-07-16,-1.7523
2002-07-17,2.1403
2002-07-18,-2.0955
2002-07-19,-5.5886
2002-07-22,-6.5491
2002-07-23,-10.7817
2002-07-24,8.9124
2002-07-25,0.6935
2002-07-26,2.2039
2002-07-29,2.4259
2002-07-30,-1.1842
2002-07-31,-5.8589
2002-08-01,-4.9505
2002-08-02,-2.6786
2002-08-05,-5.1835
2002-08-06,4.338
2002-08-07,4.0185
2002-08-08,3.4175
2002-08-09,0.7184
2002-08-12,9.9857
2002-08-13,-2.9831
2002-08-14,6.8182
2002-08-15,-2.7534
2002-08-16,-3.3462
2002-08-19,-6.5245999999999995
2002-08-20,-1.7236
2002-08-21,14.0745
2002-08-22,1.7789000000000001
2002-08-23,-2.7466
2002-08-26,-0.6418
2002-08-27,-5.0388
2002-08-28,3.5374
2002-08-29,-8.9488
2002-08-30,1.0247
2002-09-03,-7.8571
2002-09-04,5.2713
2002-09-05,-3.0928
2002-09-06,3.3435
2002-09-09,1.4706000000000001
2002-09-10,5.0725
2002-09-11,2.7586
2002-09-12,1.3423
2002-09-13,1.3245
2002-09-16,-4.4444
2002-09-17,-0.1368
2002-09-18,-2.1918
2002-09-19,-4.7619
2002-09-20,1.4706000000000001
2002-09-23,-3.7826
2002-09-24,-4.0518
2002-09-25,8.3203
2002-09-26,-0.1449
2002-09-27,-2.9028
2002-09-30,-5.8296
2002-10-01,1.9048
2002-10-02,1.2461
2002-10-03,-3.3846
2002-10-04,-13.6943
2002-10-07,-7.1956
2002-10-08,-4.175
2002-10-09,-4.9793
2002-10-10,17.6856
2002-10-11,-0.9276
2002-10-14,5.618
2002-10-15,8.5106
2002-10-16,-10.1307
2002-10-17,7.6364
2002-10-18,-11.824300000000001
2002-10-21,1.341
2002-10-22,0.9452
2002-10-23,0.9363
2002-10-24,1.6698
2002-10-25,13.5036
2002-10-28,-7.4116
2002-10-29,-1.8927
2002-10-30,6.7257
2002-10-31,-4.3118
2002-11-01,6.0659
2002-11-04,13.7255
2002-11-05,-3.0316
2002-11-06,10.8312
2002-11-07,-7.3529
2002-11-08,0.5772
2002-11-11,-4.7346
2002-11-12,4.3675
2002-11-13,1.443
2002-11-14,5.1209
2002-11-15,-1.2179
2002-11-18,-3.0137
2002-11-19,7.6271
2002-11-20,3.5433
2002-11-21,2.1546
2002-11-22,2.2333
2002-11-25,4.3811
2002-11-26,0.9069
2002-11-27,3.4681
2002-11-29,0.7795
2002-12-02,-3.7569
2002-12-03,-7.6923
2002-12-04,1.1194
2002-12-05,-3.567
2002-12-06,-1.5306
2002-12-09,-8.4197
2002-12-10,7.7793
2002-12-11,-6.2992
2002-12-12,-0.7003
2002-12-13,-4.2313
2002-12-16,9.1163
2002-12-17,2.443
2002-12-18,-1.8445
2002-12-19,-6.0403
2002-12-20,-5.8571
2002-12-23,-0.7587
2002-12-24,-0.9174
2002-12-26,0.9259
2002-12-27,2.5994
2002-12-30,-1.7884
2002-12-31,-0.5766
2003-01-02,2.7167
2003-01-03,-2.9718
2003-01-06,2.144
2003-01-07,-2.2189
2003-01-08,-1.4106
2003-01-09,0.4666
2003-01-10,0.6192
2003-01-13,-1.8462
2003-01-14,-1.4263
2003-01-15,-0.9381
2003-01-16,-1.2841
2003-01-17,-1.626
2003-01-21,-4.4628
2003-01-22,-2.2491
2003-01-23,-1.4159
2003-01-24,-3.2316
2003-01-27,6.1224
2003-01-28,16.0839
2003-01-29,-5.4217
2003-01-30,-2.3726
2003-01-31,-5.5619
2003-02-03,-7.772
2003-02-04,4.4944
2003-02-05,0.3584
2003-02-06,4.1071
2003-02-07,-5.8319
2003-02-10,-1.4572
2003-02-11,0.7394
2003-02-12,0.5505
2003-02-13,-2.1898
2003-02-14,0.5597
2003-02-18,2.0408
2003-02-19,-0.7273
2003-02-20,-0.1832
2003-02-21,-0.367
2003-02-24,-0.7366
2003-02-25,3.8961
2003-02-26,-1.7856999999999998
2003-02-27,13.0909
2003-02-28,-5.4662
2003-03-03,-2.0408
2003-03-04,-2.2569
2003-03-05,-0.7105
2003-03-06,-3.3989
2003-03-07,1.1296
2003-03-10,-2.5819
2003-03-11,-2.0677
2003-03-12,-3.4549
2003-03-13,6.3618
2003-03-14,-0.7477
2003-03-17,1.1299
2003-03-18,3.892
2003-03-19,-2.133
2003-03-20,1.6484
2003-03-21,2.1622
2003-03-24,-4.7619
2003-03-25,2.7778
2003-03-26,-3.964
2003-03-27,-2.2514
2003-03-28,-0.1919
2003-03-31,-2.8846
2003-04-01,0.9901
2003-04-02,4.1176
2003-04-03,1.6949
2003-04-04,-1.4815
2003-04-07,-2.0677
2003-04-08,-0.9597
2003-04-09,-0.5814
2003-04-10,0.5848
2003-04-11,-1.1628
2003-04-14,2.1569
2003-04-15,0.7678
2003-04-16,1.1429
2003-04-17,1.8832
2003-04-21,-0.7394
2003-04-22,-2.2346
2003-04-23,4.1905
2003-04-24,12.6143
2003-04-25,-6.4935
2003-04-28,3.6458
2003-04-29,1.1724999999999999
2003-04-30,1.9868000000000001
2003-05-01,1.9481000000000002
2003-05-02,1.9108
2003-05-05,4.8438
2003-05-06,3.2787
2003-05-07,0.2886
2003-05-08,-2.8777
2003-05-09,0.4444
2003-05-12,0.1475
2003-05-13,-1.3255
2003-05-14,24.0299
2003-05-15,-4.4525
2003-05-16,1.8892
2003-05-19,-0.618
2003-05-20,1.4925
2003-05-21,0.8578
2003-05-22,3.1592000000000002
2003-05-23,0.7067
2003-05-27,9.2398
2003-05-28,2.1413
2003-05-29,3.7736
2003-05-30,-5.9596
2003-06-02,-1.826
2003-06-03,-8.6433
2003-06-04,3.8323
2003-06-05,-0.1153
2003-06-06,0.0
2003-06-09,-6.4665
2003-06-10,6.5432
2003-06-11,-5.0985
2003-06-12,2.6862
2003-06-13,-0.4756
2003-06-16,2.7479
2003-06-17,1.7442
2003-06-18,-5.2571
2003-06-19,0.3619
2003-06-20,2.524
2003-06-23,-0.2345
2003-06-24,-9.988199999999999
2003-06-25,1.3838
2003-06-26,3.657
2003-06-27,6.2112
2003-06-30,-4.2105
2003-07-01,-1.5873
2003-07-02,4.7146
2003-07-03,-1.6588
2003-07-07,4.8193
2003-07-08,4.5862
2003-07-09,-3.0663
2003-07-10,-3.5147
2003-07-11,2.8202
2003-07-14,-1.0286
2003-07-15,-0.2309
2003-07-16,-1.3889
2003-07-17,-5.2817
2003-07-18,-0.1239
2003-07-21,2.7295
2003-07-22,-1.3285
2003-07-23,0.2448
2003-07-24,-3.4188
2003-07-25,2.6422
2003-07-28,1.6135000000000002
2003-07-29,-1.2121
2003-07-30,-1.5951
2003-07-31,0.2494
2003-08-01,-2.7363
2003-08-04,-4.4757
2003-08-05,-3.3467000000000002
2003-08-06,-0.277
2003-08-07,-5.4167
2003-08-08,3.3774
2003-08-11,2.2727
2003-08-12,7.6389
2003-08-13,0.3871
2003-08-14,0.2571
2003-08-15,20.5128
2003-08-18,-2.6596
2003-08-19,1.8578999999999999
2003-08-20,0.0
2003-08-21,6.9742
2003-08-22,-2.006
2003-08-25,3.8895
2003-08-26,0.5911
2003-08-27,1.1753
2003-08-28,0.484
2003-08-29,-1.7341
2003-09-02,-0.5882
2003-09-03,-0.0986
2003-09-04,-1.2833
2003-09-05,-1.7
2003-09-08,-2.7467
2003-09-09,4.1841
2003-09-10,-0.6024
2003-09-11,0.404
2003-09-12,-0.8048
2003-09-15,1.0953
2003-09-16,1.8258
2003-09-17,1.9704000000000002
2003-09-18,-1.0628
2003-09-19,4.0039
2003-09-22,2.6291
2003-09-23,2.0128
2003-09-24,19.1031
2003-09-25,-11.8976
2003-09-26,-1.453
2003-09-29,3.209
2003-09-30,-1.6806999999999999
2003-10-01,1.1966
2003-10-02,3.9696
2003-10-03,-0.0812
2003-10-06,9.2683
2003-10-07,7.8125
2003-10-08,-2.2084
2003-10-09,1.6937
2003-10-10,-0.4164
2003-10-13,4.4599
2003-10-14,-1.6678
2003-10-15,-0.2714
2003-10-16,-0.2721
2003-10-17,-3.2742
2003-10-20,1.4104
2003-10-21,2.2253
2003-10-22,-4.0816
2003-10-23,-2.766
2003-10-24,1.0941
2003-10-27,1.3709
2003-10-28,4.0569
2003-10-29,5.13
2003-10-30,-1.4964
2003-10-31,0.9247
2003-11-03,6.0209
2003-11-04,2.4691
2003-11-05,3.9157
2003-11-06,-1.913
2003-11-07,-3.1324
2003-11-10,-1.9524
2003-11-11,0.56
2003-11-12,1.5470000000000002
2003-11-13,2.3766
2003-11-14,-3.9881
2003-11-17,-3.1618
2003-11-18,-0.4481
2003-11-19,-15.0482
2003-11-20,2.6494999999999997
2003-11-21,-4.2773
2003-11-24,1.772
2003-11-25,3.785
2003-11-26,0.3647
2003-11-28,-2.1802
2003-12-01,2.0059
2003-12-02,-1.8208
2003-12-03,0.5193
2003-12-04,-1.0332
2003-12-05,-2.7591
2003-12-08,-4.5245
2003-12-09,-3.3735
2003-12-10,0.4156
2003-12-11,5.4636
2003-12-12,-1.4129
2003-12-15,-8.758
2003-12-16,3.4904
2003-12-17,-3.5413
2003-12-18,6.3811
2003-12-19,-0.986
2003-12-22,2.5726
2003-12-23,-0.8091
2003-12-24,0.8157
2003-12-26,1.4563
2003-12-29,3.5088
2003-12-30,4.0832
2003-12-31,-3.6269
2004-01-02,2.0737
2004-01-05,4.7404
2004-01-06,3.3045999999999998
2004-01-07,0.765
2004-01-08,1.7943
2004-01-09,-1.0847
2004-01-12,2.1933
2004-01-13,-3.9571
2004-01-14,-2.2346
2004-01-15,-1.9285999999999999
2004-01-16,4.37
2004-01-20,8.8625
2004-01-21,-6.7949
2004-01-22,-1.5817999999999999
2004-01-23,-0.6289
2004-01-26,0.211
2004-01-27,-6.1754
2004-01-28,-3.0666
2004-01-29,0.3086
2004-01-30,0.0
2004-02-02,5.8462
2004-02-03,-2.4709
2004-02-04,-7.7496
2004-02-05,-1.9386
2004-02-06,3.2125
2004-02-09,0.5587
2004-02-10,3.8095
2004-02-11,0.6881
2004-02-12,-0.6074
2004-02-13,-2.521
2004-02-17,5.4859
2004-02-18,-1.4116
2004-02-19,-4.6722
2004-02-20,-1.581
2004-02-23,-4.739
2004-02-24,0.3373
2004-02-25,5.2101
2004-02-26,3.4345
2004-02-27,0.9266
2004-03-01,3.29
2004-03-02,-3.4815
2004-03-03,2.0721
2004-03-04,6.6165
2004-03-05,0.4937
2004-03-08,-4.6316
2004-03-09,1.9868000000000001
2004-03-10,-2.5974
2004-03-11,-1.1111
2004-03-12,3.3708
2004-03-15,-1.3768
2004-03-16,-0.3674
2004-03-17,1.5487
2004-03-18,-1.3072
2004-03-19,-2.7962
2004-03-22,-3.028
2004-03-23,-1.9516
2004-03-24,0.2389
2004-03-25,3.6536999999999997
2004-03-26,-0.3831
2004-03-29,1.2308
2004-03-30,4.7264
2004-03-31,-1.6108
2004-04-01,3.7611
2004-04-02,1.7058
2004-04-05,-4.682
2004-04-06,0.5132
2004-04-07,-0.4376
2004-04-08,11.1355
2004-04-12,9.822
2004-04-13,-2.2209
2004-04-14,-1.5960999999999999
2004-04-15,-0.3119
2004-04-16,21.6521
2004-04-19,-5.144
2004-04-20,-1.5727
2004-04-21,2.4793
2004-04-22,1.2366
2004-04-23,0.1593
2004-04-26,0.053
2004-04-27,-6.4653
2004-04-28,-1.5297
2004-04-29,-2.1864
2004-04-30,-2.5882
2004-05-03,1.9324
2004-05-04,2.0735
2004-05-05,-0.4063
2004-05-06,-3.7296
2004-05-07,-1.9431
2004-05-10,-5.2411
2004-05-11,1.8241
2004-05-12,-1.6635
2004-05-13,0.6506
2004-05-14,-1.4867
2004-05-17,-4.1995000000000005
2004-05-18,0.9589
2004-05-19,1.5604
2004-05-20,-3.2064
2004-05-21,-0.6901
2004-05-24,8.6866
