ticker,CJJD US Equity
2010-06-07,1.1599
2010-06-08,0.4598
2010-06-09,-2.5172
2010-06-10,-0.2347
2010-06-11,-2.1176
2010-06-14,2.1635
2010-06-15,0.0
2010-06-16,-3.2941
2010-06-17,2.1898
2010-06-18,0.0
2010-06-21,-0.2381
2010-06-22,-5.7279
2010-06-23,0.0
2010-06-24,1.2532
2010-06-25,0.0047
2010-06-28,-1.2423
2010-06-29,-2.0222
2010-06-30,8.5236
2010-07-01,-2.1429
2010-07-02,0.9732
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,3.6145
2010-07-09,-1.3924
2010-07-12,0.2329
2010-07-13,1.1764999999999999
2010-07-14,1.1628
2010-07-15,-5.5144
2010-07-16,-4.6258
2010-07-19,2.0408
2010-07-20,1.125
2010-07-21,5.068
2010-07-22,-2.1206
2010-07-23,14.1861
2010-07-26,-6.5263
2010-07-27,1.1233
2010-07-28,-0.4399
2010-07-29,7.827
2010-07-30,2.0747
2010-08-02,1.626
2010-08-03,2.5975
2010-08-04,2.1467
2010-08-05,4.1508
2010-08-06,2.9776
2010-08-09,1.9595
2010-08-10,-0.0022
2010-08-11,-2.7923
2010-08-12,-2.1544
2010-08-13,-3.3028
2010-08-16,0.1898
2010-08-17,2.2727
2010-08-18,6.2963000000000005
2010-08-19,-1.0453
2010-08-20,-2.6386
2010-08-23,3.9737
2010-08-24,-6.9545
2010-08-25,14.6168
2010-08-26,0.4566
2010-08-27,-2.2748
2010-08-30,-2.6558
2010-08-31,-3.413
2010-09-01,1.5901
2010-09-02,-6.6087
2010-09-03,-2.9795
2010-09-07,1.1516
2010-09-08,-0.5693
2010-09-09,2.0992
2010-09-10,0.9346
2010-09-13,0.0
2010-09-14,-5.5556
2010-09-15,-2.3529
2010-09-16,-2.6104000000000003
2010-09-17,-1.4433
2010-09-20,0.2092
2010-09-21,-0.6263
2010-09-22,-3.3613
2010-09-23,-3.0435
2010-09-24,-0.2242
2010-09-27,2.0225
2010-09-28,6.6079
2010-09-29,5.9917
2010-09-30,0.3899
2010-10-01,-1.3592
2010-10-04,-2.9528
2010-10-05,2.4341
2010-10-06,-0.9901
2010-10-07,-5.6
2010-10-08,2.7542
2010-10-11,4.7423
2010-10-12,2.7559
2010-10-13,0.0
2010-10-14,-2.8736
2010-10-15,3.7475
2010-10-18,-0.1901
2010-10-19,-2.6667
2010-10-20,-0.5871
2010-10-21,-1.7717
2010-10-22,1.8035999999999999
2010-10-25,-0.7874
2010-10-26,-5.5556
2010-10-27,5.2521
2010-10-28,-2.7944
2010-10-29,1.6427
2010-11-01,1.0101
2010-11-02,0.0
2010-11-03,1.4
2010-11-04,4.7337
2010-11-05,-2.2599
2010-11-08,1.1561
2010-11-09,9.1429
2010-11-10,5.4101
2010-11-11,-2.1523
2010-11-12,-2.3689
2010-11-15,-12.825
2010-11-16,0.5964
2010-11-17,3.9526
2010-11-18,1.1407
2010-11-19,-5.4511
2010-11-22,-6.7594
2010-11-23,-2.3454
2010-11-24,3.7118
2010-11-26,0.2105
2010-11-29,-5.2521
2010-11-30,-0.2217
2010-12-01,-3.0889
2010-12-02,-0.7108
2010-12-03,2.7714
2010-12-06,5.2809
2010-12-07,-4.1649
2010-12-08,-3.3381
2010-12-09,-1.6129
2010-12-10,1.8735
2010-12-13,-3.4483
2010-12-14,0.9524
2010-12-15,-0.2358
2010-12-16,1.182
2010-12-17,0.0
2010-12-20,-1.8692
2010-12-21,1.6667
2010-12-22,-0.4684
2010-12-23,-1.6471
2010-12-27,0.4785
2010-12-28,0.9524
2010-12-29,-1.4151
2010-12-30,0.7177
2010-12-31,-0.2375
2011-01-03,-1.4285999999999999
2011-01-04,2.1739
2011-01-05,2.8369
2011-01-06,-3.4483
2011-01-07,1.1905000000000001
2011-01-10,3.5294
2011-01-11,5.6818
2011-01-12,5.8065
2011-01-13,-2.439
2011-01-14,1.4583
2011-01-18,-3.0801
2011-01-19,-4.2373
2011-01-20,-1.5487
2011-01-21,3.9621
2011-01-24,-7.7019
2011-01-25,4.2155
2011-01-26,1.1236
2011-01-27,1.7778
2011-01-28,-0.0027
2011-01-31,-4.3642
2011-02-01,2.7397
2011-02-02,0.0
2011-02-03,-2.8889
2011-02-04,0.2288
2011-02-07,-0.4566
2011-02-08,-0.2294
2011-02-09,-2.069
2011-02-10,0.3125
2011-02-11,0.3905
2011-02-14,3.2634
2011-02-15,-10.1552
2011-02-16,-0.2544
2011-02-17,-0.5038
2011-02-18,0.0032
2011-02-22,-1.2689
2011-02-23,2.2179
2011-02-24,-2.9224
2011-02-25,0.2584
2011-02-28,1.8041
2011-03-01,-1.7722
2011-03-02,1.5432000000000001
2011-03-03,1.5261
2011-03-04,-1.75
2011-03-07,0.0
2011-03-08,1.7812000000000001
2011-03-09,-3.5
2011-03-10,-9.0674
2011-03-11,7.1225
2011-03-14,-4.518
2011-03-15,-1.1176
2011-03-16,0.0035
2011-03-17,-0.0035
2011-03-18,-8.4507
2011-03-21,0.0
2011-03-22,-7.6923
2011-03-23,2.0
2011-03-24,3.268
2011-03-25,-1.1017
2011-03-28,-4.0058
2011-03-29,-4.6667
2011-03-30,-3.8462
2011-03-31,-5.0909
2011-04-01,-5.2874
2011-04-04,11.6505
2011-04-05,-1.4493
2011-04-06,-4.4118
2011-04-07,-3.0769
2011-04-08,1.1905000000000001
2011-04-11,1.1814
2011-04-12,-3.3138
2011-04-13,0.2155
2011-04-14,-3.2
2011-04-15,-2.061
2011-04-18,7.1673
2011-04-19,-0.3937
2011-04-20,0.7905
2011-04-21,3.9265
2011-04-25,2.2593
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,-4.059
2011-05-03,2.6923
2011-05-04,-10.8614
2011-05-05,-1.6806999999999999
2011-05-06,1.2821
2011-05-09,2.1097
2011-05-10,2.4793
2011-05-11,-1.2097
2011-05-12,-3.6734999999999998
2011-05-13,-10.1695
2011-05-16,0.0
2011-05-17,1.8868
2011-05-18,0.9259
2011-05-19,2.7466
2011-05-20,-4.0125
2011-05-23,-1.3953
2011-05-24,1.4151
2011-05-25,-0.9302
2011-05-26,0.0
2011-05-27,-1.8779
2011-05-31,2.3923
2011-06-01,-1.8692
2011-06-02,1.4285999999999999
2011-06-03,0.939
2011-06-06,-0.9302
2011-06-07,-15.9624
2011-06-08,-3.352
2011-06-09,-3.4682
2011-06-10,7.7844
2011-06-13,7.7708
2011-06-14,-1.54
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,-12.5654
2011-06-20,5.9879999999999995
2011-06-21,-6.7797
2011-06-22,0.0
2011-06-23,7.2727
2011-06-24,-1.6949
2011-06-27,5.1724
2011-06-28,2.7321999999999997
2011-06-29,7.4468
2011-06-30,-5.4455
2011-07-01,-0.5236
2011-07-05,0.0
2011-07-06,-1.0526
2011-07-07,1.0638
2011-07-08,0.0
2011-07-11,-2.0987
2011-07-12,-0.0067
2011-07-13,1.0753
2011-07-14,-0.5851
2011-07-15,0.6956
2011-07-18,-1.169
2011-07-19,0.5444
2011-07-20,1.5975000000000001
2011-07-21,-1.5789
2011-07-22,-3.7433
2011-07-25,-3.8889
2011-07-26,0.0
2011-07-27,2.8902
2011-07-28,1.6854
2011-07-29,-4.4199
2011-08-01,-1.7341
2011-08-02,-8.1765
2011-08-03,-10.3139
2011-08-04,-10.0
2011-08-05,3.5714
2011-08-08,-1.9157
2011-08-09,-1.5625
2011-08-10,-2.3810000000000002
2011-08-11,-16.2602
2011-08-12,12.6214
2011-08-15,15.5172
2011-08-16,7.4627
2011-08-17,6.25
2011-08-18,15.6863
2011-08-19,21.4689
2011-08-22,-13.0233
2011-08-23,-5.8824
2011-08-24,2.2727
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,6.1111
2011-08-30,0.5236
2011-08-31,-3.6458
2011-09-01,-6.4865
2011-09-02,0.0072
2011-09-06,1.6328
2011-09-07,2.9359
2011-09-08,-1.105
2011-09-09,-1.1243
2011-09-12,-0.5579
2011-09-13,5.1136
2011-09-14,-1.0811
2011-09-15,-2.1858
2011-09-16,-1.1173
2011-09-19,-1.1299
2011-09-20,-4.5714
2011-09-21,2.9939999999999998
2011-09-22,-9.3023
2011-09-23,-3.8462
2011-09-26,1.3333
2011-09-27,-9.2105
2011-09-28,3.6231999999999998
2011-09-29,-2.2028
2011-09-30,0.1073
2011-10-03,-2.1339
2011-10-04,-5.1181
2011-10-05,1.1683
2011-10-06,2.9511
2011-10-10,7.0901
2011-10-11,-0.6897
2011-10-12,12.5
2011-10-13,-4.321
2011-10-14,0.6129
2011-10-17,-1.8916
2011-10-18,-2.4428
2011-10-19,1.0091
2011-10-20,-0.5099
2011-10-21,5.3333
2011-10-24,1.2658
2011-10-25,1.25
2011-10-26,3.0864
2011-10-27,2.9939999999999998
2011-10-28,3.4884
2011-10-31,-3.3708
2011-11-01,-3.4884
2011-11-02,4.5482
2011-11-03,0.6914
2011-11-04,-2.1459
2011-11-07,1.9298
2011-11-08,-3.0407
2011-11-10,3.5503
2011-11-11,-5.7143
2011-11-14,-1.8182
2011-11-15,4.9383
2011-11-16,-7.6471
2011-11-17,-4.4586
2011-11-18,11.3333
2011-11-22,-4.7904
2011-11-23,-0.7233
2011-11-28,-1.8054999999999999
2011-11-29,-3.2258
2011-11-30,-3.3333
2011-12-01,-5.125
2011-12-02,4.1434
2011-12-05,-2.2816
2011-12-06,-8.5714
2011-12-07,0.0
2011-12-08,-4.6875
2011-12-09,0.0
2011-12-12,2.459
2011-12-13,-4.48
2011-12-14,-3.6851000000000003
2011-12-15,2.7826
2011-12-16,-0.2538
2011-12-19,-5.8524
2011-12-20,-2.7027
2011-12-21,0.0
2011-12-22,2.8819
2011-12-23,3.4987
2011-12-27,-4.3478
2011-12-28,2.7386
2011-12-29,-0.0111
2011-12-30,0.8739
2012-01-03,6.141
2012-01-04,-0.8059
2012-01-05,1.6561
2012-01-06,-0.2766
2012-01-09,-3.8323
2012-01-10,-2.5641
2012-01-11,12.2807
2012-01-12,-2.3438
2012-01-13,-5.6
2012-01-17,3.3898
2012-01-18,2.459
2012-01-20,0.0
2012-01-23,8.64
2012-01-24,-1.3255
2012-01-25,-2.2388
2012-01-26,-1.5267
2012-01-27,4.6512
2012-01-30,-5.1852
2012-01-31,-1.5625
2012-02-01,0.0099
2012-02-02,0.7837
2012-02-03,0.7874
2012-02-06,-1.5625
2012-02-07,8.7302
2012-02-08,-1.4599
2012-02-09,1.4815
2012-02-10,-3.6496
2012-02-13,1.5152
2012-02-14,-4.4776
2012-02-15,0.0
2012-02-16,-2.3438
2012-02-17,0.0
2012-02-21,-0.8
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,2.4194
2012-02-27,0.0
2012-02-28,3.9272
2012-02-29,-2.2635
2012-03-01,0.0097
2012-03-02,-3.1102
2012-03-05,0.8
2012-03-06,-3.1746
2012-03-07,-0.8197
2012-03-08,2.4793
2012-03-09,-1.6129
2012-03-12,-0.8197
2012-03-13,0.8264
2012-03-14,-0.8197
2012-03-15,0.0
2012-03-16,5.7851
2012-03-19,0.7813
2012-03-20,-3.1008
2012-03-21,-1.6
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,4.878
2012-03-28,-6.1919
2012-03-29,3.2951
2012-03-30,-3.2
2012-04-02,4.9587
2012-04-03,-6.2992
2012-04-04,0.0
2012-04-05,5.042
2012-04-09,-4.0
2012-04-10,0.8333
2012-04-11,-4.1322
2012-04-12,0.8621
2012-04-13,1.7094
2012-04-16,0.0
2012-04-17,-2.521
2012-04-19,-0.8621
2012-04-20,1.7065000000000001
2012-04-23,-4.2428
2012-04-24,-6.25
2012-04-25,-3.8095
2012-04-26,2.9703
2012-04-27,1.9231
2012-04-30,0.0118
2012-05-01,0.9315
2012-05-02,-2.8037
2012-05-03,0.0
2012-05-04,-3.8462
2012-05-07,1.0
2012-05-08,-1.9802
2012-05-09,0.0
2012-05-10,1.0227
2012-05-11,-1.0249
2012-05-14,1.0355
2012-05-15,-2.0247
2012-05-16,-1.5181
2012-05-17,-1.5544
2012-05-18,-0.5066
2012-05-21,0.615
2012-05-22,6.204
2012-05-23,-4.9505
2012-05-24,0.625
2012-05-25,0.4141
2012-05-29,-0.8892
2012-05-30,2.9775
2012-05-31,-0.9975
2012-06-01,6.9889
2012-06-04,-7.4979
2012-06-05,2.4936
2012-06-06,2.5963000000000003
2012-06-07,-5.8824
2012-06-08,3.125
2012-06-11,-4.0404
2012-06-13,5.2632
2012-06-14,-1.0
2012-06-18,-3.0303
2012-06-19,4.1667
2012-06-20,0.0
2012-06-21,3.1375
2012-06-22,4.7146
2012-06-25,-1.1574
2012-06-26,12.4122
2012-06-27,-4.9896
2012-06-28,6.1287
2012-06-29,13.2231
2012-07-02,-12.4088
2012-07-03,4.1667
2012-07-05,-3.2
2012-07-06,3.3058
2012-07-09,-7.2
2012-07-10,3.4483
2012-07-11,4.1667
2012-07-12,-3.2
2012-07-13,3.3058
2012-07-16,-6.015
2012-07-17,-3.8144
2012-07-18,-1.1781
2012-07-19,-10.5502
2012-07-20,-6.3259
2012-07-23,1.5295999999999998
2012-07-24,-0.0132
2012-07-25,-8.4222
2012-07-26,-9.9655
2012-07-27,5.0834
2012-07-30,2.0808
2012-07-31,-9.5373
2012-08-01,0.0
2012-08-02,-1.3158
2012-08-03,1.3333
2012-08-06,0.0164
2012-08-07,0.0
2012-08-08,1.2991
2012-08-09,-1.2987
2012-08-10,32.8947
2012-08-13,-5.9406
2012-08-14,-1.0658
2012-08-15,-22.3301
2012-08-16,1.3699
2012-08-17,9.4595
2012-08-20,3.7037
2012-08-21,-5.9524
2012-08-22,1.25
2012-08-23,-1.2346
2012-08-24,-7.5791
2012-08-27,4.2116
2012-08-28,5.1421
2012-08-29,-5.0
2012-08-30,3.9474
2012-08-31,-3.1646
2012-09-04,-0.6536
2012-09-05,-3.9309
2012-09-06,-1.3867
2012-09-07,-2.0833
2012-09-10,0.7092
2012-09-11,-2.4472
2012-09-12,3.9524
2012-09-13,1.3715
2012-09-14,-2.6974
2012-09-17,-2.1385
2012-09-18,-2.1403
2012-09-19,1.4519
2012-09-20,2.9167
2012-09-21,-1.3994
2012-09-24,-1.4282
2012-09-25,-0.0091
2012-09-26,1.4309
2012-09-27,0.0
2012-09-28,-2.7857
2012-10-01,-0.0735
2012-10-02,4.4118
2012-10-03,1.4085
2012-10-04,-4.1233
2012-10-05,-1.4939
2012-10-08,-4.4118
2012-10-09,10.4038
2012-10-10,-5.243
2012-10-11,2.9412000000000003
2012-10-12,7.1429
2012-10-15,4.2667
2012-10-16,7.4009
2012-10-17,-9.5103
2012-10-18,-2.6316
2012-10-19,0.0
2012-10-22,0.0
2012-10-23,9.4341
2012-10-24,-1.2271
2012-10-25,-6.4854
2012-10-26,-6.4171
2012-10-31,-2.8571
2012-11-01,5.7629
2012-11-05,1.1993
2012-11-06,-5.1782
2012-11-07,3.4142
2012-11-08,3.5204
2012-11-09,1.5143
2012-11-12,-1.35
2012-11-13,-0.0929
2012-11-14,-8.0071
2012-11-15,-2.9412000000000003
2012-11-16,19.7254
2012-11-19,22.7557
2012-11-20,2.049
2012-11-21,3.0433
2012-11-23,3.9215999999999998
2012-11-26,5.6486
2012-11-27,2.69
2012-11-28,-2.6087
2012-11-29,-1.7856999999999998
2012-11-30,-9.0909
2012-12-03,8.0
2012-12-04,-2.7778
2012-12-05,2.8571
2012-12-06,0.9259
2012-12-07,-1.8349
2012-12-10,0.9229
2012-12-11,-6.4707
2012-12-12,12.8713
2012-12-13,-5.2632
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,5.5556
2012-12-19,-0.8772
2012-12-20,0.0
2012-12-21,-0.885
2012-12-24,1.7856999999999998
2012-12-26,0.0
2012-12-27,-2.6316
2012-12-28,-3.6036
2012-12-31,6.5421
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,-7.0175
2013-01-07,-1.7925
2013-01-08,9.5101
2013-01-09,-1.7544
2013-01-10,-0.7143
2013-01-11,-0.1911
2013-01-14,0.9123
2013-01-16,0.8929
2013-01-17,-6.1947
2013-01-18,1.8868
2013-01-22,-0.0116
2013-01-23,0.0116
2013-01-24,0.5903
2013-01-25,-6.1098
2013-01-28,0.9804
2013-01-30,0.0
2013-01-31,-15.534
2013-02-01,4.5977
2013-02-04,0.0
2013-02-05,1.5247000000000002
2013-02-06,-1.4883
2013-02-07,9.1471
2013-02-08,4.6936
2013-02-11,-1.9231
2013-02-12,5.7843
2013-02-13,-1.7609
2013-02-14,-3.7736
2013-02-15,-15.6863
2013-02-19,-6.9767
2013-02-20,-4.9609
2013-02-21,15.7254
2013-02-22,-3.7363
2013-02-25,3.8961
2013-02-26,1.1364
2013-02-28,-4.4944
2013-03-01,5.8676
2013-03-04,-4.4312000000000005
2013-03-05,-4.6512
2013-03-06,7.3171
2013-03-07,-8.5227
2013-03-08,0.6366
2013-03-11,3.0319
2013-03-12,-0.5616
2013-03-15,28.9157
2013-03-18,4.6729
2013-03-19,-4.4643
2013-03-20,0.9346
2013-03-21,-0.9259
2013-03-25,-7.4766
2013-03-26,7.8788
2013-04-01,-7.3034
2013-04-02,-2.0076
2013-04-03,3.0795
2013-04-04,-1.0
2013-04-08,-4.0404
2013-04-09,3.6842
2013-04-10,-10.6472
2013-04-11,5.6526
2013-04-12,-5.3502
2013-04-15,-13.6486
2013-04-16,1.3158
2013-04-17,-2.8571
2013-04-18,-5.0802
2013-04-22,-4.243
2013-04-23,4.4126
2013-04-24,-2.8174
2013-04-25,0.0181
2013-04-26,-0.0181
2013-04-29,-5.4901
2013-04-30,1.3037
2013-05-01,0.0568
2013-05-02,1.3997
2013-05-03,1.455
2013-05-06,8.8435
2013-05-07,0.5912
2013-05-09,-8.6314
2013-05-10,-0.0184
2013-05-13,0.0
2013-05-14,1.4522
2013-05-15,11.6325
2013-05-16,-13.5205
2013-05-17,-2.4024
2013-05-20,3.0769
2013-05-21,1.4925
2013-05-22,-0.8824
2013-05-23,-1.6505999999999998
2013-05-24,-7.8258
2013-05-28,4.7463
2013-05-29,3.2031
2013-05-30,-5.0435
2013-05-31,-2.7205
2013-06-03,1.6185
2013-06-04,6.2702
2013-06-05,-8.1578
2013-06-06,7.4158
2013-06-07,-3.0577
2013-06-10,-0.0198
2013-06-11,3.9683
2013-06-12,-6.8702
2013-06-13,0.0205
2013-06-14,-0.0205
2013-06-17,6.373
2013-06-18,0.0193
2013-06-19,-7.5501000000000005
2013-06-20,4.9792
2013-06-21,-3.1554
2013-06-24,-4.918
2013-06-25,-5.1724
2013-06-26,0.0
2013-06-28,1.8182
2013-07-01,2.1429
2013-07-03,4.8951
2013-07-05,-8.3333
2013-07-08,16.3636
2013-07-09,-10.9375
2013-07-10,6.1184
2013-07-11,-0.806
2013-07-15,3.3125
2013-07-16,-15.981
2013-07-17,7.5243
2013-07-18,12.5335
2013-07-19,22.1859
2013-07-22,-23.263
2013-07-23,1.5443
2013-07-25,-3.3333
2013-07-26,-3.2759
2013-07-29,-1.0695000000000001
2013-07-30,-0.9009
2013-07-31,-3.4545
2013-08-01,3.4605
2013-08-02,1.5358
2013-08-05,-10.3641
2013-08-06,10.0
2013-08-08,1.8182
2013-08-09,-1.7856999999999998
2013-08-12,3.6364
2013-08-13,-10.3289
2013-08-14,-1.9809
2013-08-15,-0.1996
2013-08-16,15.975
2013-08-19,-1.7029999999999998
2013-08-20,0.0
2013-08-21,-1.7763
2013-08-22,-10.6944
2013-08-23,12.0
2013-08-27,-5.3571
2013-08-28,3.7736
2013-08-29,-9.0909
2013-08-30,2.0375
2013-09-03,3.8834
2013-09-04,-3.7146
2013-09-05,5.8175
2013-09-06,1.8519
2013-09-10,-0.1136
2013-09-11,1.9340000000000002
2013-09-12,-8.9286
2013-09-13,-1.9363000000000001
2013-09-16,1.2497
2013-09-17,6.6157
2013-09-18,0.0
2013-09-19,1.1345
2013-09-20,-6.5934
2013-09-23,1.9607999999999999
2013-09-24,7.6683
2013-09-25,-2.6234
2013-09-26,-6.4313
2013-09-27,17.6182
2013-09-30,16.25
2013-10-01,8.9606
2013-10-02,17.1053
2013-10-03,3.3708
2013-10-04,-6.5217
2013-10-07,2.4637000000000002
2013-10-08,-0.0213
2013-10-09,-11.2372
2013-10-10,-1.5345
2013-10-11,7.8084
2013-10-14,1.1896
2013-10-15,-0.119
2013-10-16,1.3111
2013-10-17,21.1765
2013-10-18,49.5146
2013-10-21,-16.8831
2013-10-22,-7.0313
2013-10-23,-9.2437
2013-10-24,-3.7037
2013-10-25,0.0
2013-10-28,-5.3726
2013-10-29,4.6615
2013-10-30,-2.9126
2013-10-31,-2.0
2013-11-01,1.0204
2013-11-04,-4.0404
2013-11-05,4.2105
2013-11-06,17.1717
2013-11-07,-8.5345
2013-11-08,-0.0825
2013-11-11,2.8063000000000002
2013-11-12,-3.6587
2013-11-13,8.5714
2013-11-14,3.5088
2013-11-15,-8.4746
2013-11-18,0.9259
2013-11-19,-6.422
2013-11-20,0.0
2013-11-21,-3.9215999999999998
2013-11-22,-3.0612
2013-11-25,-8.1974
2013-11-26,-2.2932
2013-11-27,-0.2347
2013-11-29,-5.8962
2013-12-02,7.5
2013-12-03,3.4884
2013-12-04,3.3708
2013-12-05,-5.4144
2013-12-06,1.142
2013-12-09,-2.2653
2013-12-10,-0.0218
2013-12-11,1.1628
2013-12-12,0.0
2013-12-13,8.0316
2013-12-16,2.1213
2013-12-17,-0.6056
2013-12-18,-0.4193
2013-12-19,0.0
2013-12-20,-1.2631999999999999
2013-12-23,2.8918
2013-12-24,-4.4683
2013-12-26,3.5587999999999997
2013-12-27,0.1636
2013-12-30,-0.3333
2013-12-31,0.7147
2014-01-02,18.737
2014-01-03,-3.5092
2014-01-06,-6.353
2014-01-07,0.0
2014-01-08,3.8834999999999997
2014-01-09,5.6075
2014-01-10,23.8938
2014-01-13,-3.5714
2014-01-14,1.4815
2014-01-15,5.1095
2014-01-16,5.5556
2014-01-17,-1.9737
2014-01-21,8.0537
2014-01-22,-1.2345
2014-01-23,-5.0389
2014-01-24,-1.3245
2014-01-27,-6.0403
2014-01-28,2.9018
2014-01-29,6.898
2014-01-30,-3.8961
2014-01-31,-0.6081
2014-02-03,-0.7478
2014-02-04,-2.7397
2014-02-05,-0.713
2014-02-06,-4.2468
2014-02-07,0.0093
2014-02-10,2.2128
2014-02-11,3.6231999999999998
2014-02-12,-2.0979
2014-02-13,11.4286
2014-02-14,3.2051
2014-02-18,2.4845
2014-02-19,-10.9091
2014-02-20,1.3605
2014-02-21,-2.6846
2014-02-24,0.6983
2014-02-25,-0.6934
2014-02-26,16.5517
2014-02-27,2.9586
2014-02-28,-2.2989
2014-03-03,2.3456
2014-03-04,9.2032
2014-03-05,18.4211
2014-03-06,2.2222
2014-03-07,0.4348
2014-03-10,-4.7619
2014-03-11,-0.9091
2014-03-12,-5.0459
2014-03-13,-7.2464
2014-03-14,0.5208
2014-03-17,4.1451
2014-03-18,2.4876
2014-03-19,-2.9126
2014-03-20,16.9938
2014-03-21,10.2623
2014-03-24,-10.0775
2014-03-25,0.4256
2014-03-26,-1.7168
2014-03-27,-9.6021
2014-03-28,2.4154999999999998
2014-03-31,-2.3585
2014-04-01,7.2464
2014-04-02,-1.8018
2014-04-03,-4.5872
2014-04-04,-3.8462
2014-04-07,3.5
2014-04-08,5.7971
2014-04-09,-1.8265
2014-04-10,-2.3198
2014-04-11,2.851
2014-04-14,0.9317
2014-04-15,-7.3448
2014-04-16,4.9505
2014-04-17,-2.8302
2014-04-21,0.5492
2014-04-22,2.8273
2014-04-23,-0.9332
2014-04-24,-1.4218
2014-04-25,3.3654
2014-04-28,-5.5814
2014-04-29,0.0
2014-04-30,0.5326
2014-05-01,0.4502
2014-05-02,-2.878
2014-05-05,2.9633000000000003
2014-05-06,-1.4634
2014-05-07,-2.4752
2014-05-08,0.3458
2014-05-09,-0.3446
2014-05-12,7.6142
2014-05-13,-3.296
2014-05-14,-2.445
2014-05-15,4.0
2014-05-16,-5.7692
2014-05-19,-11.7347
2014-05-20,-9.8266
2014-05-21,3.8462
2014-05-22,3.7037
2014-05-23,-2.9762
2014-05-27,3.0675
2014-05-28,7.7381
2014-05-29,-2.7624
2014-05-30,1.1364
2014-06-02,-3.9326
2014-06-03,-2.924
2014-06-04,-2.4096
2014-06-05,1.2346
2014-06-06,-1.2195
2014-06-09,-0.6096
2014-06-10,5.5819
2014-06-11,-0.5882
2014-06-12,-4.7337
2014-06-13,-0.6211
2014-06-16,-1.875
2014-06-17,3.5669
2014-06-18,-0.984
2014-06-19,1.2422
2014-06-20,-4.908
2014-06-23,-2.5806
2014-06-24,0.6623
2014-06-25,0.6579
2014-06-26,-0.6536
2014-06-27,-5.9211
2014-06-30,0.6993
2014-07-01,5.5556
2014-07-02,5.2632
2014-07-03,5.625
2014-07-07,-5.318
2014-07-08,2.4295
2014-07-09,-3.5998
2014-07-10,-1.2658
2014-07-11,-0.641
2014-07-14,-0.6452
2014-07-15,-3.2468
2014-07-16,-0.6711
2014-07-17,-2.027
2014-07-18,1.3793
2014-07-21,-1.3605
2014-07-22,8.9655
2014-07-23,1.8987
2014-07-24,-4.9689
