ticker,LEA US Equity
2010-04-06,1.3822999999999999
2010-04-07,-0.5036
2010-04-08,-0.2346
2010-04-09,-0.1237
2010-04-12,0.0
2010-04-13,0.1115
2010-04-14,2.005
2010-04-15,1.6501000000000001
2010-04-16,-0.9071
2010-04-19,-1.2286
2010-04-20,1.6341
2010-04-21,-0.36
2010-04-22,-0.3492
2010-04-23,1.3897
2010-04-26,-0.1788
2010-04-27,-4.5254
2010-04-28,0.0125
2010-04-29,1.9506999999999999
2010-04-30,-0.4293
2010-05-03,0.7884
2010-05-04,-3.9844
2010-05-05,-2.0367
2010-05-06,-3.7552
2010-05-07,-2.1196
2010-05-10,4.1241
2010-05-11,-1.8148
2010-05-12,2.2666
2010-05-13,-0.6596
2010-05-14,-2.3904
2010-05-17,-4.0136
2010-05-18,-0.6804
2010-05-19,-0.7849
2010-05-20,-4.6461
2010-05-21,0.9051
2010-05-24,-0.3887
2010-05-25,-1.3507
2010-05-26,0.5933
2010-05-27,2.8887
2010-05-28,-0.5292
2010-06-01,-1.2857
2010-06-02,1.0778
2010-06-03,4.4431
2010-06-04,-4.7504
2010-06-07,-1.5632000000000001
2010-06-08,-1.1494
2010-06-09,-1.377
2010-06-10,2.7923999999999998
2010-06-11,0.2566
2010-06-14,2.815
2010-06-15,3.0893
2010-06-16,0.6391
2010-06-17,-0.8326
2010-06-18,2.6042
2010-06-21,0.7074
2010-06-22,-2.0658
2010-06-23,-0.1266
2010-06-24,-1.0842
2010-06-25,0.7117
2010-06-28,-0.3675
2010-06-29,-4.0148
2010-06-30,-2.1578
2010-07-01,-2.2205
2010-07-02,-1.1587
2010-07-06,-0.5783
2010-07-07,2.9083
2010-07-08,1.6957
2010-07-09,2.4335
2010-07-12,-1.7745
2010-07-13,3.1353
2010-07-14,1.2015
2010-07-15,0.3576
2010-07-16,-3.0359
2010-07-19,0.7938
2010-07-20,0.6708
2010-07-21,1.2024
2010-07-22,3.7504
2010-07-23,3.3664
2010-07-26,0.7074
2010-07-27,0.782
2010-07-28,-0.4208
2010-07-29,2.0206
2010-07-30,1.1909
2010-08-02,0.7931
2010-08-03,-0.7869
2010-08-04,1.7654
2010-08-05,1.8856000000000002
2010-08-06,0.3085
2010-08-09,-0.2952
2010-08-10,-0.9993
2010-08-11,-1.1215
2010-08-12,-1.9407999999999999
2010-08-13,0.2827
2010-08-16,0.5767
2010-08-17,1.8349
2010-08-18,-0.1001
2010-08-19,-1.6784
2010-08-20,-0.9427
2010-08-23,-0.4887
2010-08-24,-3.7218999999999998
2010-08-25,-0.0537
2010-08-26,-0.6849
2010-08-27,1.6227
2010-08-30,-0.8383
2010-08-31,-1.1541
2010-09-01,3.3125
2010-09-02,1.6951
2010-09-03,-0.1809
2010-09-07,-0.9579
2010-09-08,-2.9016
2010-09-09,-1.8037
2010-09-10,-1.9054
2010-09-13,-0.4891
2010-09-14,2.1205
2010-09-15,1.3201
2010-09-16,-0.0136
2010-09-17,0.4887
2010-09-20,1.4724
2010-09-21,-1.0117
2010-09-22,0.4841
2010-09-23,-1.3919000000000001
2010-09-24,1.4522
2010-09-27,0.5351
2010-09-28,0.1331
2010-09-29,3.4817
2010-09-30,1.3612
2010-10-01,-0.2661
2010-10-04,0.1397
2010-10-05,2.8923
2010-10-06,-0.0616
2010-10-07,-0.111
2010-10-08,1.5191
2010-10-11,2.0803
2010-10-12,-0.1311
2010-10-13,1.2888
2010-10-14,0.754
2010-10-15,2.0931
2010-10-18,-1.8326
2010-10-19,-1.4001000000000001
2010-10-20,0.426
2010-10-21,1.1547
2010-10-22,-0.6174
2010-10-25,-0.7736
2010-10-26,0.9331
2010-10-27,0.3628
2010-10-28,2.2038
2010-10-29,0.8557
2010-11-01,-0.1584
2010-11-02,1.2349999999999999
2010-11-03,0.4253
2010-11-04,0.2898
2010-11-05,0.0111
2010-11-08,1.2889
2010-11-09,-1.437
2010-11-10,-2.3706
2010-11-11,1.8582
2010-11-12,-2.0705
2010-11-15,-0.9029
2010-11-16,-0.5766
2010-11-17,1.6471
2010-11-18,-0.2396
2010-11-19,0.8465
2010-11-22,0.1815
2010-11-23,-0.3623
2010-11-24,2.0227
2010-11-26,0.1894
2010-11-29,-0.7449
2010-11-30,-1.6913
2010-12-01,2.2787
2010-12-02,3.3307
2010-12-03,1.3691
2010-12-06,0.1808
2010-12-07,-0.5202
2010-12-08,0.843
2010-12-09,-0.8995
2010-12-10,-0.9503
2010-12-13,0.5929
2010-12-14,2.6792
2010-12-15,-0.7097
2010-12-16,1.3981
2010-12-17,2.7576
2010-12-20,0.6053
2010-12-21,-0.1705
2010-12-22,0.2009
2010-12-23,-0.0301
2010-12-27,-1.7048
2010-12-28,-1.1018
2010-12-29,0.2166
2010-12-30,-0.1132
2010-12-31,1.7208999999999999
2011-01-03,1.1346
2011-01-04,0.5509
2011-01-05,4.8316
2011-01-06,0.5037
2011-01-07,0.0378
2011-01-10,1.9754
2011-01-11,-0.8805
2011-01-12,-0.7107
2011-01-13,0.5274
2011-01-14,2.4546
2011-01-18,-0.0549
2011-01-19,-2.8087999999999997
2011-01-20,0.0377
2011-01-21,-1.2045
2011-01-24,2.0288
2011-01-25,-0.224
2011-01-26,-0.2152
2011-01-27,3.6099
2011-01-28,-5.1131
2011-01-31,0.7439
2011-02-01,0.4544
2011-02-02,-1.7151999999999998
2011-02-03,1.9177
2011-02-04,1.2983
2011-02-07,0.9752
2011-02-08,1.6280000000000001
2011-02-09,-1.9005999999999998
2011-02-10,-0.6274
2011-02-11,2.3768000000000002
2011-02-14,-0.4353
2011-02-15,-1.8854
2011-02-16,3.1656
2011-02-17,-0.243
2011-02-18,0.9562
2011-02-22,-1.7691
2011-02-23,-4.648
2011-02-24,-0.496
2011-02-25,1.8982
2011-02-28,-0.461
2011-03-01,-1.4461
2011-03-02,-0.3932
2011-03-03,1.496
2011-03-04,-0.7607
2011-03-07,-1.0157
2011-03-08,0.9003
2011-03-09,1.1225
2011-03-10,-2.3909000000000002
2011-03-11,-0.7387
2011-03-14,-1.2926
2011-03-15,-0.6448
2011-03-16,-3.1153
2011-03-17,-2.1024
2011-03-18,3.7583
2011-03-21,1.5828
2011-03-22,-2.0575
2011-03-23,-0.1224
2011-03-24,0.7147
2011-03-25,0.4663
2011-03-28,-2.3209
2011-03-29,0.0207
2011-03-30,-0.8469
2011-03-31,1.8125
2011-04-01,-0.798
2011-04-04,-0.9282
2011-04-05,0.6871
2011-04-06,0.2275
2011-04-07,-1.176
2011-04-08,0.3132
2011-04-11,-1.1446
2011-04-12,-0.7579
2011-04-13,0.0212
2011-04-14,-1.6331
2011-04-15,-0.0216
2011-04-18,-1.2292
2011-04-19,0.6987
2011-04-20,4.575
2011-04-21,1.5343
2011-04-25,-1.409
2011-04-26,2.0298
2011-04-27,1.4413
2011-04-28,-0.2602
2011-04-29,2.6083
2011-05-02,2.151
2011-05-03,-2.8714
2011-05-04,-0.808
2011-05-05,1.4902
2011-05-06,1.5662
2011-05-09,-0.6361
2011-05-10,0.679
2011-05-11,-0.6744
2011-05-12,-0.0194
2011-05-13,-1.2612
2011-05-16,-0.0983
2011-05-17,-5.0551
2011-05-18,1.9474
2011-05-19,2.3776
2011-05-20,-0.794
2011-05-23,-2.441
2011-05-24,-1.5381
2011-05-25,3.4993
2011-05-26,-0.1811
2011-05-27,1.4113
2011-05-31,1.0338
2011-06-01,-4.3388
2011-06-02,2.5985
2011-06-03,0.1608
2011-06-06,0.0
2011-06-07,-0.2208
2011-06-08,-2.8158
2011-06-09,1.5522
2011-06-10,-1.5284
2011-06-13,-0.3311
2011-06-14,4.8588000000000005
2011-06-15,-3.9604
2011-06-16,-1.6495
2011-06-17,1.8239
2011-06-20,-1.5030000000000001
2011-06-21,5.0376
2011-06-22,-0.6368
2011-06-23,0.3405
2011-06-24,1.517
2011-06-27,0.4129
2011-06-28,2.5064
2011-06-29,2.3114
2011-06-30,-0.1494
2011-07-01,0.6918
2011-07-05,-1.4485000000000001
2011-07-06,-1.3755
2011-07-07,4.337
2011-07-08,-0.7325
2011-07-11,-1.8262
2011-07-12,-1.1274
2011-07-13,1.2543
2011-07-14,-0.4129
2011-07-15,-1.3193
2011-07-18,-3.1513
2011-07-19,0.8282
2011-07-20,0.5281
2011-07-21,2.5875
2011-07-22,-0.4741
2011-07-25,-1.1433
2011-07-26,-2.3323
2011-07-27,-4.3812999999999995
2011-07-28,-0.9288
2011-07-29,2.0833
2011-08-01,-0.7755
2011-08-02,-5.7589
2011-08-03,2.6844
2011-08-04,-7.8002
2011-08-05,2.3974
2011-08-08,-8.1045
2011-08-09,5.7325
2011-08-10,-1.2974999999999999
2011-08-11,3.7089
2011-08-12,3.2368
2011-08-15,1.184
2011-08-16,-1.3218
2011-08-17,-3.3377
2011-08-18,-4.4525
2011-08-19,-2.5915
2011-08-22,0.0244
2011-08-23,1.6837
2011-08-24,5.2316
2011-08-25,-1.2086999999999999
2011-08-26,1.9391
2011-08-29,5.6838999999999995
2011-08-30,0.3428
2011-08-31,2.2955
2011-09-01,-4.7719000000000005
2011-09-02,-3.0549
2011-09-06,-2.6978
2011-09-07,3.6114
2011-09-08,-1.4167
2011-09-09,-3.6496
2011-09-12,-0.947
2011-09-13,2.175
2011-09-14,2.7836
2011-09-15,3.6186
2011-09-16,-0.7468
2011-09-19,-0.2655
2011-09-20,-2.7291
2011-09-21,-6.8659
2011-09-22,-3.6738
2011-09-23,1.1187
2011-09-26,3.0676
2011-09-27,5.4404
2011-09-28,-1.5965
2011-09-29,3.6445
2011-09-30,-2.677
2011-10-03,-4.359
2011-10-04,5.4594
2011-10-05,1.4098
2011-10-06,3.3045
2011-10-07,-1.081
2011-10-10,3.9474
2011-10-11,2.124
2011-10-12,0.2941
2011-10-13,-1.5501
2011-10-14,3.1064
2011-10-17,-2.3318
2011-10-18,1.8382
2011-10-19,-2.9668
2011-10-20,0.2138
2011-10-21,2.6029
2011-10-24,2.6825
2011-10-25,-2.0251
2011-10-26,-0.248
2011-10-27,2.9631
2011-10-28,-4.2061
2011-10-31,-1.4496
2011-11-01,-3.2402
2011-11-02,-1.4981
2011-11-03,2.7734
2011-11-04,-1.5452
2011-11-07,-0.4421
2011-11-08,-0.5551
2011-11-09,-6.1844
2011-11-10,2.0228
2011-11-11,1.3529
2011-11-14,-0.8976
2011-11-15,-0.7199
2011-11-16,-2.1988
2011-11-17,-1.7221
2011-11-18,-1.4602
2011-11-21,-2.0993
2011-11-22,1.11
2011-11-23,-0.1497
2011-11-25,0.4248
2011-11-28,2.3638
2011-11-29,-2.3821
2011-11-30,4.7186
2011-12-01,-2.5519
2011-12-02,1.5663
2011-12-05,2.2651
2011-12-06,-2.5919
2011-12-07,0.3145
2011-12-08,-2.122
2011-12-09,-0.3942
2011-12-12,-2.6713
2011-12-13,-6.4803
2011-12-14,-2.0924
2011-12-15,0.6106
2011-12-16,1.1034
2011-12-19,-1.2551
2011-12-20,2.0724
2011-12-21,2.6259
2011-12-22,4.0095
2011-12-23,2.9166
2011-12-27,-1.4293
2011-12-28,-0.775
2011-12-29,0.1512
2011-12-30,0.1258
2012-01-03,2.3367
2012-01-04,0.7857
2012-01-05,2.3386
2012-01-06,1.1663999999999999
2012-01-09,-3.7176
2012-01-10,1.8328
2012-01-11,-0.6719
2012-01-12,2.2228
2012-01-13,-2.2453
2012-01-17,0.0725
2012-01-18,3.165
2012-01-19,1.2881
2012-01-20,0.3699
2012-01-23,-2.3727
2012-01-24,0.1652
2012-01-25,0.4711
2012-01-26,-1.0317
2012-01-27,-0.616
2012-01-30,-0.5959
2012-01-31,0.4796
2012-02-01,2.6253
2012-02-02,-1.1628
2012-02-03,6.9647
2012-02-06,0.286
2012-02-07,-1.1187
2012-02-08,0.2218
2012-02-09,-0.0664
2012-02-10,-0.4873
2012-02-13,-0.6009
2012-02-14,-0.3135
2012-02-15,0.876
2012-02-16,3.1396
2012-02-17,-0.4102
2012-02-21,-1.4741
2012-02-22,-0.462
2012-02-23,1.1052
2012-02-24,2.3393
2012-02-27,-1.5594999999999999
2012-02-28,-0.6293
2012-02-29,-0.9609
2012-03-01,2.5437
2012-03-02,0.151
2012-03-05,-2.3045
2012-03-06,-3.5935
2012-03-07,0.343
2012-03-08,2.8259
2012-03-09,1.1303
2012-03-12,-2.082
2012-03-13,1.4996
2012-03-14,0.5292
2012-03-15,0.9871
2012-03-16,1.8897
2012-03-19,0.2132
2012-03-20,-0.7871
2012-03-21,0.0214
2012-03-22,-0.6431
2012-03-23,-0.0431
2012-03-26,0.9497
2012-03-27,-0.0855
2012-03-28,-1.9474
2012-03-29,1.3968
2012-03-30,0.0646
2012-04-02,1.011
2012-04-03,-0.724
2012-04-04,-1.9734
2012-04-05,-0.1969
2012-04-09,-2.3898
2012-04-10,-3.1671
2012-04-11,2.0181
2012-04-12,1.0005
2012-04-13,-2.3863
2012-04-16,-0.2306
2012-04-17,1.5488
2012-04-18,-0.0455
2012-04-19,-1.8675000000000002
2012-04-20,-0.0928
2012-04-23,-1.626
2012-04-24,-0.9681
2012-04-25,1.7167
2012-04-26,0.1875
2012-04-27,0.1872
2012-04-30,-3.0827
2012-05-01,0.8916
2012-05-02,-2.1495
2012-05-03,1.6598000000000002
2012-05-04,-1.2005
2012-05-07,3.6452
2012-05-08,-1.9695
2012-05-09,-0.1435
2012-05-10,1.006
2012-05-11,-0.5217
2012-05-14,-2.0739
2012-05-15,-2.0935
2012-05-16,-0.3232
2012-05-17,-1.796
2012-05-18,-1.905
2012-05-21,2.5375
2012-05-22,-0.0505
2012-05-23,2.5013
2012-05-24,-0.1725
2012-05-25,1.2593
2012-05-29,0.4145
2012-05-30,-2.8655
2012-05-31,-0.375
2012-06-01,-4.4668
2012-06-04,-1.7336
2012-06-05,0.6683
2012-06-06,3.3316
2012-06-07,0.2063
2012-06-08,0.8237
2012-06-11,-3.4465
2012-06-12,1.137
2012-06-13,-1.1503
2012-06-14,-1.1108
2012-06-15,0.4814
2012-06-18,0.559
2012-06-19,2.4352
2012-06-20,-0.3101
2012-06-21,-2.0995
2012-06-22,0.5825
2012-06-25,-2.1585
2012-06-26,0.269
2012-06-27,0.2146
2012-06-28,0.1339
2012-06-29,0.8824
2012-07-02,-0.8481
2012-07-03,2.4325
2012-07-05,-0.3392
2012-07-06,-1.2307
2012-07-09,-1.9618
2012-07-10,0.5949
2012-07-11,1.4785
2012-07-12,-1.8808
2012-07-13,3.2127
2012-07-16,-2.1711
2012-07-17,1.5241
2012-07-18,0.7638
2012-07-19,-3.058
2012-07-20,-1.0515
2012-07-23,-0.6812
2012-07-24,-3.3196
2012-07-25,-0.8797
2012-07-26,-0.3435
2012-07-27,4.3091
2012-07-30,-1.4872
2012-07-31,-0.615
2012-08-01,0.4501
2012-08-02,2.5763
2012-08-03,3.3033
2012-08-06,1.6649
2012-08-07,2.3395
2012-08-08,0.5334
2012-08-09,-0.1263
2012-08-10,0.6071
2012-08-13,-0.2766
2012-08-14,0.0
2012-08-15,0.9077
2012-08-16,1.2244
2012-08-17,0.7652
2012-08-20,0.3185
2012-08-21,-0.0244
2012-08-22,-0.1221
2012-08-23,-1.5652
2012-08-24,-1.1677
2012-08-27,-1.3826
2012-08-28,0.3569
2012-08-29,-0.2286
2012-08-30,-1.3747
2012-08-31,0.2323
2012-09-04,-1.4163999999999999
2012-09-05,0.6555
2012-09-06,3.7249
2012-09-07,1.7077
2012-09-10,-0.7654
2012-09-11,1.4183
2012-09-12,-0.6379
2012-09-13,0.2963
2012-09-14,3.5697
2012-09-17,-2.1868
2012-09-18,-1.1179000000000001
2012-09-19,-0.5898
2012-09-20,-2.3733
2012-09-21,-0.3292
2012-09-24,-1.3719999999999999
2012-09-25,-2.7563
2012-09-26,-0.8477
2012-09-27,0.8816
2012-09-28,0.0794
2012-10-01,1.7465000000000002
2012-10-02,2.0546
2012-10-03,2.0387
2012-10-04,2.5974
2012-10-05,-0.9007
2012-10-08,0.1965
2012-10-09,-1.5935000000000001
2012-10-10,-0.7225
2012-10-11,-0.2509
2012-10-12,-0.0252
2012-10-15,0.8304
2012-10-16,1.1979
2012-10-17,1.4057
2012-10-18,1.4348
2012-10-19,-0.7672
2012-10-22,1.1114
2012-10-23,-2.0789
2012-10-24,-1.1469
2012-10-25,1.2096
2012-10-26,1.8049
2012-10-31,2.0604
2012-11-01,0.939
2012-11-02,-0.2791
2012-11-05,0.1399
2012-11-06,0.8384
2012-11-07,-1.5935000000000001
2012-11-08,-1.6193
2012-11-09,0.2624
2012-11-12,-1.38
2012-11-13,-0.3136
2012-11-14,-2.2265
2012-11-15,-0.1733
2012-11-16,0.3967
2012-11-19,4.4208
2012-11-20,-0.8042
2012-11-21,0.5722
2012-11-23,1.8965999999999998
2012-11-26,-0.8376
2012-11-27,0.0235
2012-11-28,1.0087
2012-11-29,1.7650000000000001
2012-11-30,-0.3423
2012-12-03,-1.145
2012-12-04,1.8531
2012-12-05,-0.9811
2012-12-06,0.9217
2012-12-07,1.9178
2012-12-10,2.3073
2012-12-11,-0.0657
2012-12-12,0.2191
2012-12-13,-1.0275
2012-12-14,-0.1767
2012-12-17,-1.4826
2012-12-18,2.965
2012-12-19,0.24
2012-12-20,0.457
2012-12-21,-1.3215
2012-12-24,0.5049
2012-12-26,-0.0874
2012-12-27,0.4373
2012-12-28,0.0218
2012-12-31,1.9369
2013-01-02,1.3023
2013-01-03,-0.6533
2013-01-04,0.4031
2013-01-07,0.9296
2013-01-08,0.2721
2013-01-09,0.4384
2013-01-10,-0.2286
2013-01-11,0.0208
2013-01-14,0.2291
2013-01-15,0.3533
2013-01-16,-0.0828
2013-01-17,0.4352
2013-01-18,-0.908
2013-01-22,-0.4581
2013-01-23,-0.4184
2013-01-24,1.5126
2013-01-25,1.4901
2013-01-28,-0.3874
2013-01-29,1.1464
2013-01-30,-1.3965
2013-01-31,0.5747
2013-02-01,1.2245
2013-02-04,-0.5645
2013-02-05,1.3788
2013-02-06,1.52
2013-02-07,0.0197
2013-02-08,6.3225999999999996
2013-02-11,-1.0189
2013-02-12,1.9278
2013-02-13,-0.4958
2013-02-14,1.9192
2013-02-15,0.3259
2013-02-19,0.6858
2013-02-20,-2.5094
2013-02-21,-0.9561
2013-02-22,0.4826
2013-02-25,-1.5888
2013-02-26,-0.0939
2013-02-27,1.7850000000000001
2013-02-28,-1.0741
2013-03-01,-0.6739
2013-03-04,0.3015
2013-03-05,0.9771
2013-03-06,0.3536
2013-03-07,0.2596
2013-03-08,1.646
2013-03-11,1.1099
2013-03-12,-0.3599
2013-03-13,0.6321
2013-03-14,0.5205
2013-03-15,0.8034
2013-03-18,-1.045
2013-03-19,-0.5907
2013-03-20,1.1343
2013-03-21,-1.3886
2013-03-22,-0.8666
2013-03-25,-1.3294000000000001
2013-03-26,1.1628
2013-03-27,0.3649
2013-03-28,-0.2545
2013-04-01,0.9659
2013-04-02,-0.8484
2013-04-03,-1.2379
2013-04-04,-1.1244
2013-04-05,-1.7338
2013-04-08,-0.8158
2013-04-09,1.4537
2013-04-10,2.6207000000000003
2013-04-11,1.0105
2013-04-12,-0.582
2013-04-15,-3.348
2013-04-16,0.4164
2013-04-17,-2.8087
2013-04-18,-1.1249
2013-04-19,1.9419
2013-04-22,2.1743
2013-04-23,-0.0565
2013-04-24,1.6582
2013-04-25,6.3577
2013-04-26,-0.9411
2013-04-29,0.3871
2013-04-30,1.2618
2013-05-01,-0.5019
2013-05-02,-0.1739
2013-05-03,0.2614
2013-05-06,1.147
2013-05-07,1.6151
2013-05-08,1.4542
2013-05-09,-0.15
2013-05-10,0.9514
2013-05-13,-1.0747
2013-05-14,0.4346
2013-05-15,-0.1165
2013-05-16,-0.6998
2013-05-17,2.3993
2013-05-20,-0.2949
2013-05-21,0.0164
2013-05-22,-0.4601
2013-05-23,-0.9079
2013-05-24,0.2832
2013-05-28,0.8306
2013-05-29,0.0494
2013-05-30,0.1153
2013-05-31,-1.3487
2013-06-03,0.0167
2013-06-04,-0.9168
2013-06-05,-1.245
2013-06-06,-0.41
2013-06-07,3.0022
2013-06-10,-0.483
2013-06-11,-1.3054000000000001
2013-06-12,0.0848
2013-06-13,2.9482
2013-06-14,-0.7406
2013-06-17,-0.1824
2013-06-18,1.2126000000000001
2013-06-19,-0.9191
2013-06-20,-2.9981999999999998
2013-06-21,-0.8197
2013-06-24,-1.4635
2013-06-25,1.4678
2013-06-26,0.861
2013-06-27,1.5025
2013-06-28,1.6989
2013-07-01,1.8028
2013-07-02,-0.5199
2013-07-03,-0.0653
2013-07-05,1.6179000000000001
2013-07-08,1.4152
2013-07-09,0.7929
2013-07-10,0.4405
2013-07-11,1.0965
2013-07-12,0.2944
2013-07-15,-0.1081
2013-07-16,-1.4228
2013-07-17,1.3963
2013-07-18,1.7484
2013-07-19,0.3954
2013-07-22,1.0603
2013-07-23,-0.2548
2013-07-24,-0.3005
2013-07-25,-0.5878
2013-07-26,2.7896
2013-07-29,-0.1622
2013-07-30,1.3296000000000001
2013-07-31,0.9914
2013-08-01,0.1877
2013-08-02,1.0519
2013-08-05,0.5989
2013-08-06,-1.6017000000000001
2013-08-07,-0.072
2013-08-08,2.2776
2013-08-09,0.5215
2013-08-12,2.3556
2013-08-13,-0.6301
2013-08-14,-0.3722
2013-08-15,-2.034
2013-08-16,0.113
2013-08-19,-0.4656
2013-08-20,0.326
2013-08-21,-0.8336
2013-08-22,1.6099
2013-08-23,0.7431
2013-08-26,-0.5985
2013-08-27,-3.2484
2013-08-28,-0.1737
2013-08-29,0.0
2013-08-30,-0.3334
2013-09-03,0.8873
2013-09-04,2.004
2013-09-05,0.5951
2013-09-06,-0.1408
2013-09-09,0.141
2013-09-10,0.5775
2013-09-11,0.3501
2013-09-12,-1.842
2013-09-13,-0.1706
2013-09-16,1.0253
2013-09-17,0.141
2013-09-18,0.5349
2013-09-19,0.224
2013-09-20,-1.0897000000000001
2013-09-23,0.1554
2013-09-24,1.1423
2013-09-25,0.9202
2013-09-26,-0.0691
2013-09-27,-0.6498
2013-09-30,-0.4036
2013-10-01,0.7405
2013-10-02,0.5132
2013-10-03,-0.7037
2013-10-04,2.5431
2013-10-07,-2.1412
2013-10-08,-2.2573
2013-10-09,-0.3825
2013-10-10,2.1476
2013-10-11,0.7519
2013-10-14,0.8568
2013-10-15,-0.3974
2013-10-16,2.0223
2013-10-17,0.418
2013-10-18,0.8191
2013-10-21,-0.2264
2013-10-22,0.8811
2013-10-23,0.6616
2013-10-24,0.1183
2013-10-25,1.3655
2013-10-28,-0.2073
2013-10-29,-0.1038
2013-10-30,-0.2079
2013-10-31,0.7682
2013-11-01,0.2455
2013-11-04,1.3534
2013-11-05,-0.1653
2013-11-06,-0.6242
2013-11-07,-1.2178
2013-11-08,0.8435
2013-11-11,1.0037
2013-11-12,0.1656
2013-11-13,0.7886
2013-11-14,0.1641
2013-11-15,1.3481
2013-11-18,-0.1865
2013-11-19,-1.3327
2013-11-20,0.5302
2013-11-21,1.3059
2013-11-22,0.2727
2013-11-25,0.6799
2013-11-26,0.6016
2013-11-27,0.9885
2013-11-29,0.1934
2013-12-02,0.2412
2013-12-03,-0.9866
2013-12-04,-0.6319
2013-12-05,-0.098
2013-12-06,0.5029
2013-12-09,0.8056
2013-12-10,-0.8112
2013-12-11,-1.7212
2013-12-12,1.4408
2013-12-13,-0.6122
2013-12-16,1.5030000000000001
2013-12-17,0.3277
2013-12-18,-1.9961
2013-12-19,-1.8763
2013-12-20,0.1887
2013-12-23,0.9794
2013-12-24,0.8456
2013-12-26,0.2959
2013-12-27,-0.1229
2013-12-30,-0.357
2013-12-31,0.0247
2014-01-02,-1.7784
2014-01-03,-0.6413
2014-01-06,0.2404
2014-01-07,1.9062999999999999
2014-01-08,0.7929
2014-01-09,0.7989
2014-01-10,0.0488
2014-01-13,-1.4625
2014-01-14,1.3357999999999999
2014-01-15,-2.8927
2014-01-16,1.0935
2014-01-17,-0.5098
2014-01-21,-1.1997
2014-01-22,1.189
2014-01-23,-0.8
2014-01-24,-2.9108
2014-01-27,-1.194
2014-01-28,0.8801
2014-01-29,-1.1068
2014-01-30,1.1718
2014-01-31,-5.8693
2014-02-03,-0.4977
2014-02-04,0.9865
2014-02-05,0.0413
2014-02-06,1.3891
2014-02-07,1.5735000000000001
2014-02-10,-0.601
2014-02-11,1.0211
2014-02-12,1.3433
2014-02-13,0.8661
2014-02-14,0.7026
2014-02-18,-0.2972
2014-02-19,1.3477000000000001
2014-02-20,0.5114
2014-02-21,2.8368
2014-02-24,-0.8164
2014-02-25,0.1871
2014-02-26,0.6473
2014-02-27,0.8308
2014-02-28,-0.1476
2014-03-03,-0.5665
2014-03-04,2.0312
2014-03-05,0.8619
2014-03-06,0.4814
2014-03-07,0.2276
2014-03-10,-0.3824
2014-03-11,-0.7558
2014-03-12,-0.0242
2014-03-13,-2.14
2014-03-14,0.2224
2014-03-17,0.9246
2014-03-18,2.4795
2014-03-19,-1.0846
2014-03-20,0.0482
2014-03-21,1.1923
2014-03-24,-2.2019
2014-03-25,-0.7302
2014-03-26,-0.2207
2014-03-27,-0.4915
2014-03-28,2.099
2014-03-31,1.2456
2014-04-01,3.6789
2014-04-02,-1.1636
2014-04-03,0.0816
2014-04-04,-2.539
2014-04-07,-2.7247
