ticker,GWB US Equity
2015-03-11,0.0888
2015-03-12,1.5521
2015-03-13,-2.0087
2015-03-16,-0.0891
2015-03-17,0.446
2015-03-18,0.222
2015-03-19,-0.7089
2015-03-20,1.9634
2015-03-23,-0.3939
2015-03-24,0.3515
2015-03-25,-1.9702
2015-03-26,-0.8486
2015-03-27,-1.2162
2015-03-30,1.7784
2015-03-31,-1.3889
2015-04-01,1.3176
2015-04-02,0.7175
2015-04-06,0.1336
2015-04-07,-0.6225
2015-04-08,2.3266
2015-04-09,-1.8365
2015-04-10,1.0245
2015-04-13,-0.3527
2015-04-14,0.7522
2015-04-15,2.0202
2015-04-16,-1.9372
2015-04-17,0.3073
2015-04-20,0.1751
2015-04-21,-0.4806
2015-04-22,0.0878
2015-04-23,0.2193
2015-04-24,-0.1751
2015-04-27,-0.2192
2015-04-28,2.4605
2015-04-29,-2.1441
2015-04-30,-4.163
2015-05-01,1.9662
2015-05-04,1.6592
2015-05-05,2.2497
2015-05-06,0.4745
2015-05-07,-2.3186
2015-05-08,-0.044
2015-05-11,2.1988
2015-05-12,-0.7315
2015-05-13,1.9072
2015-05-14,0.4275
2015-05-15,-1.4049
2015-05-18,0.5181
2015-05-19,0.988
2015-05-20,-0.3403
2015-05-21,-0.8109
2015-05-22,0.3442
2015-05-26,-0.5146
2015-05-27,1.2931
2015-05-28,0.0
2015-05-29,-1.3617
2015-06-01,-0.7334
2015-06-02,1.7818
2015-06-03,0.427
2015-06-04,0.7228
2015-06-05,1.5196
2015-06-08,0.0832
2015-06-09,-0.2908
2015-06-10,0.75
2015-06-11,1.4888
2015-06-12,0.5705
2015-06-15,-0.4862
2015-06-16,1.2622
2015-06-17,-2.1311
2015-06-18,0.1233
2015-06-19,1.5593
2015-06-22,-0.6869
2015-06-23,2.5224
2015-06-24,0.3968
2015-06-25,-0.3953
2015-06-26,-0.1587
2015-06-29,-3.7758000000000003
2015-06-30,-0.4131
2015-07-01,0.9125
2015-07-02,-1.8907
2015-07-06,-0.1257
2015-07-07,-2.6007
2015-07-08,-0.6029
2015-07-09,4.1594
2015-07-10,1.3727
2015-07-13,0.5745
2015-07-14,0.1224
2015-07-15,-1.5077
2015-07-16,2.4824
2015-07-17,-0.7671
2015-07-20,-0.5289
2015-07-21,1.3497
2015-07-22,0.686
2015-07-23,-1.2425
2015-07-24,-1.8263
2015-07-27,-0.7854
2015-07-28,3.6667
2015-07-29,0.1608
2015-07-30,4.374
2015-07-31,0.9612
2015-08-03,0.6093
2015-08-04,0.8706
2015-08-05,1.0131000000000001
2015-08-06,0.6315
2015-08-07,-0.4061
2015-08-10,1.3343
2015-08-11,-2.1946
2015-08-12,-2.2064
2015-08-13,0.461
2015-08-14,1.9503
2015-08-17,0.4876
2015-08-18,-0.2986
2015-08-19,-0.7862
2015-08-20,-2.6414999999999997
2015-08-21,-2.0543
2015-08-24,-5.1049
2015-08-25,-2.0851
2015-08-26,4.1738
2015-08-27,1.063
2015-08-28,0.0
2015-08-31,1.8204
2015-09-01,-4.0922
2015-09-02,0.0414
2015-09-03,-0.4141
2015-09-04,0.0416
2015-09-08,4.4057
2015-09-09,1.9108
2015-09-10,1.5234
2015-09-11,-0.3078
2015-09-14,-2.0455
2015-09-15,1.6154
2015-09-16,0.0775
2015-09-17,-2.3247
2015-09-18,-1.5470000000000002
2015-09-21,1.6519
2015-09-22,-1.308
2015-09-23,0.6426
2015-09-24,0.9577
2015-09-25,0.1976
2015-09-28,-1.3412
2015-09-29,-1.0796000000000001
2015-09-30,2.5465
2015-10-01,-0.946
2015-10-02,-2.3876
2015-10-05,1.5084
2015-10-06,-1.0843
2015-10-07,1.5022
2015-10-08,1.0
2015-10-09,-1.4257
2015-10-12,-0.2009
2015-10-13,-0.3623
2015-10-14,-0.8081
2015-10-15,3.2179
2015-10-16,1.5391
2015-10-19,-0.1166
2015-10-20,2.8405
2015-10-21,-2.6485
2015-10-22,-0.583
2015-10-23,1.0555
2015-10-26,0.9671
2015-10-27,-1.2261
2015-10-28,3.0256
2015-10-29,7.4548
2015-10-30,-0.9811
2015-11-02,2.7247
2015-11-03,-0.3445
2015-11-04,-1.6246
2015-11-05,1.7569
2015-11-06,3.0041
2015-11-09,0.3688
2015-11-10,1.1356
2015-11-11,1.5262
2015-11-12,-2.5163
2015-11-13,-0.9722
2015-11-16,0.3385
2015-11-17,1.4845
2015-11-18,2.1609
2015-11-19,-0.781
2015-11-20,0.4592
2015-11-23,-0.1306
2015-11-24,0.6211
2015-11-25,-1.1371
2015-11-27,-0.0329
2015-11-30,-0.6575
2015-12-01,0.8604
2015-12-02,0.0656
2015-12-03,-1.4754
2015-12-04,2.4293
2015-12-07,-0.065
2015-12-08,-1.2029
2015-12-09,-2.5666
2015-12-10,0.5066
2015-12-11,-1.3441
2015-12-14,1.124
2015-12-15,2.1556
2015-12-16,0.7254
2015-12-17,-1.964
2015-12-18,-1.9699
2015-12-21,-0.1362
2015-12-22,0.5116
2015-12-23,0.3733
2015-12-24,0.169
2015-12-28,0.0
2015-12-29,0.0337
2015-12-30,-0.5398
2015-12-31,-1.5604
2016-01-04,-3.5493
2016-01-05,-1.179
2016-01-06,0.5423
2016-01-07,-3.5958
2016-01-08,-0.1492
2016-01-11,-1.2327
2016-01-12,-0.4917
2016-01-13,-2.6226000000000003
2016-01-14,-1.0148
2016-01-15,-1.6562000000000001
2016-01-19,-1.9647000000000001
2016-01-20,-3.0675
2016-01-21,-2.4895
2016-01-22,3.6781
2016-01-25,-4.2154
2016-01-26,3.3115
2016-01-27,3.9646
2016-01-28,1.6227
2016-01-29,4.2715
2016-02-01,-0.268
2016-02-02,-3.8388
2016-02-03,0.2395
2016-02-04,0.8761
2016-02-05,-3.4347
2016-02-08,-5.0695
2016-02-09,2.3686
2016-02-10,0.8041
2016-02-11,-3.0227
2016-02-12,3.7229
2016-02-16,3.172
2016-02-17,-3.6003
2016-02-18,-1.6366
2016-02-19,1.9198
2016-02-22,1.2976
2016-02-23,0.2893
2016-02-24,-0.1648
2016-02-25,1.1143
2016-02-26,2.449
2016-02-29,-1.9522
2016-03-01,3.1288
2016-03-02,1.182
2016-03-03,0.9346
2016-03-04,1.3889
2016-03-07,0.1142
2016-03-08,-1.2923
2016-03-09,0.5006
2016-03-10,3.7165
2016-03-11,2.9184
2016-03-14,-1.7947
2016-03-15,-0.402
2016-03-16,0.0367
2016-03-17,0.9905
2016-03-18,0.1816
2016-03-21,0.4714
2016-03-22,-0.0722
2016-03-23,-1.1557
2016-03-24,0.1461
2016-03-28,0.1459
2016-03-29,-0.1093
2016-03-30,1.0212
2016-03-31,-1.5523
2016-04-01,1.9069
2016-04-04,-0.6477
2016-04-05,-0.9417
2016-04-06,0.0731
2016-04-07,-2.1922
2016-04-08,0.3362
2016-04-11,0.4095
2016-04-12,4.8572
2016-04-13,2.1216
2016-04-14,0.1731
2016-04-15,0.1037
2016-04-18,0.8633
2016-04-19,0.6162
2016-04-20,1.1909
2016-04-21,-1.076
2016-04-22,1.4956
2016-04-25,-0.4354
2016-04-26,1.6145
2016-04-27,-1.5227
2016-04-28,4.5714
2016-04-29,1.3179
2016-05-02,-0.2221
2016-05-03,-0.9857
2016-05-04,-1.5413999999999999
2016-05-05,-0.3262
2016-05-06,1.178
2016-05-09,0.3899
2016-05-10,1.068
2016-05-11,0.3842
2016-05-12,-0.7656
2016-05-13,0.1929
2016-05-16,2.1816
2016-05-17,-0.9419
2016-05-18,2.8209
2016-05-19,0.0
2016-05-20,1.7570999999999999
2016-05-23,-0.1818
2016-05-24,2.0941
2016-05-25,0.6243
2016-05-26,-0.325
2016-05-27,0.4149
2016-05-31,0.4132
2016-06-01,0.4115
2016-06-02,-0.1171
2016-06-03,-1.612
2016-06-06,0.6553
2016-06-07,0.3255
2016-06-08,-0.59
2016-06-09,-1.2463
2016-06-10,-0.601
2016-06-13,-0.1209
2016-06-14,-1.8462
2016-06-15,-0.8942
2016-06-16,-2.8936
2016-06-17,0.1922
2016-06-20,2.1426
2016-06-21,-0.2505
2016-06-22,0.2825
2016-06-23,3.2237999999999998
2016-06-24,-6.3069
2016-06-27,-3.301
2016-06-28,1.004
2016-06-29,2.7502
2016-06-30,1.7090999999999998
2016-07-01,-1.5853000000000002
2016-07-05,-1.4497
2016-07-06,1.1769
2016-07-07,1.6478000000000002
2016-07-08,1.9708
2016-07-11,2.4626
2016-07-12,2.2817
2016-07-13,0.7436
2016-07-14,2.1258
2016-07-15,0.0578
2016-07-18,-0.3178
2016-07-19,0.3768
2016-07-20,-0.0578
2016-07-21,-2.2826
2016-07-22,0.6505
2016-07-25,-0.8813
2016-07-26,1.0077
2016-07-27,0.0587
2016-07-28,-1.7302
2016-07-29,-1.0146
2016-08-01,-1.2964
2016-08-02,-2.1381
2016-08-03,1.1236
2016-08-04,0.2469
2016-08-05,3.6946
2016-08-08,-0.7126
2016-08-09,0.0299
2016-08-10,-2.1226
2016-08-11,0.7975
2016-08-12,0.0
2016-08-15,-0.0609
2016-08-16,-1.4921
2016-08-17,0.6801
2016-08-18,-0.0921
2016-08-19,0.0307
2016-08-22,-0.3687
2016-08-23,0.2775
2016-08-24,0.0615
2016-08-25,1.721
2016-08-26,0.8761
2016-08-29,0.6289
2016-08-30,1.6369
2016-08-31,0.2635
2016-09-01,-1.3727
2016-09-02,1.3325
2016-09-06,-3.0684
2016-09-07,-0.4522
2016-09-08,-2.3016
2016-09-09,-0.713
2016-09-12,1.561
2016-09-13,-1.0144
2016-09-14,-0.3416
2016-09-15,2.2125
2016-09-16,-3.1098
2016-09-19,0.8181
2016-09-20,1.2484
2016-09-21,0.6782
2016-09-22,2.725
2016-09-23,-1.1326
2016-09-26,-0.814
2016-09-27,0.7599
2016-09-28,1.2368000000000001
2016-09-29,-1.8772
2016-09-30,1.1843
2016-10-03,-0.9904
2016-10-04,2.0309
2016-10-05,1.6934
2016-10-06,0.1169
2016-10-07,-0.8462
2016-10-10,0.9123
2016-10-11,-1.9247999999999998
2016-10-12,-0.2081
2016-10-13,-2.7712
2016-10-14,0.6129
2016-10-17,-0.6397
2016-10-18,0.8584
2016-10-19,1.0638
2016-10-20,-0.4812
2016-10-21,-0.0302
2016-10-24,1.3603
2016-10-25,-0.4474
2016-10-26,-0.9587
2016-10-27,-0.6352
2016-10-28,-1.8874
2016-10-31,0.031
2016-11-01,-0.5273
2016-11-02,-0.9666
2016-11-03,0.3149
2016-11-04,0.0314
2016-11-07,3.2319
2016-11-08,-0.5167
2016-11-09,6.4496
2016-11-10,3.895
2016-11-11,3.6101
2016-11-14,3.4039
2016-11-15,0.2592
2016-11-16,0.4395
2016-11-17,0.7722
2016-11-18,0.3831
2016-11-21,-0.7634
2016-11-22,0.5385
2016-11-23,0.5866
2016-11-25,-0.6339
2016-11-28,-1.9903
2016-11-29,1.0154
2016-11-30,3.0928
2016-12-01,0.675
2016-12-02,-2.0859
2016-12-05,2.5108
2016-12-06,1.0143
2016-12-07,0.5878
2016-12-08,2.3131
2016-12-09,-0.0476
2016-12-12,-2.3333
2016-12-13,0.8776
2016-12-14,-0.2658
2016-12-15,2.2535
2016-12-16,0.2133
2016-12-19,1.4188
2016-12-20,2.4714
2016-12-21,-1.2287
2016-12-22,-0.5529
2016-12-23,0.3938
2016-12-27,1.4536
2016-12-28,-0.7505
2016-12-29,-0.3208
2016-12-30,0.2069
2017-01-03,0.4129
2017-01-04,1.0966
2017-01-05,-1.8531
2017-01-06,0.0691
2017-01-09,-1.1965
2017-01-10,1.1411
2017-01-11,0.6447
2017-01-12,-2.1505
2017-01-13,1.2158
2017-01-17,-3.7191
2017-01-18,0.6238
2017-01-19,-0.8345
2017-01-20,2.0678
2017-01-23,-0.7067
2017-01-24,1.637
2017-01-25,2.9412000000000003
2017-01-26,1.2472
2017-01-27,-1.5453999999999999
2017-01-30,-1.4104
2017-01-31,-1.3613
2017-02-01,-0.0234
2017-02-02,-1.4272
2017-02-03,3.7978
2017-02-06,-1.4178
2017-02-07,-0.6263
2017-02-08,-1.4472
2017-02-09,1.1177
2017-02-10,0.0235
2017-02-13,0.1881
2017-02-14,0.9153
2017-02-15,0.1628
2017-02-16,-1.6949
2017-02-17,-0.5668
2017-02-21,0.6888
2017-02-22,0.2359
2017-02-23,0.7531
2017-02-24,-0.2569
2017-02-27,1.5457
2017-02-28,-1.4299
2017-03-01,3.8138
2017-03-02,-0.5634
2017-03-03,1.3599
2017-03-06,0.3354
2017-03-07,0.6017
2017-03-08,-0.1329
2017-03-09,-0.9539
2017-03-10,-1.0078
2017-03-13,0.2036
2017-03-14,0.0903
2017-03-15,0.6993
2017-03-16,0.6048
2017-03-17,1.0688
2017-03-20,-3.1064
2017-03-21,-7.9582
2017-03-22,-1.4081000000000001
2017-03-23,2.7561999999999998
2017-03-24,-0.3901
2017-03-27,-0.1469
2017-03-28,2.5251
2017-03-29,-0.2152
2017-03-30,1.8931
2017-03-31,-0.2587
2017-04-03,-1.5562
2017-04-04,0.0
2017-04-05,-1.1497
2017-04-06,1.0904
2017-04-07,-0.1918
2017-04-10,-1.1287
2017-04-11,2.0403000000000002
2017-04-12,-0.9284
2017-04-13,-2.643
2017-04-17,1.4314
2017-04-18,0.073
2017-04-19,0.389
2017-04-20,2.1313
2017-04-21,0.9248
2017-04-24,2.2791
2017-04-25,1.4703
2017-04-26,1.5169000000000001
2017-04-27,-3.8582
2017-04-28,-4.4305
2017-05-01,2.0874
2017-05-02,-0.3091
2017-05-03,1.431
2017-05-04,-0.7289
2017-05-05,-2.5107
2017-05-08,-0.9232
2017-05-09,-0.0981
2017-05-10,0.4664
2017-05-11,-0.0982
2017-05-12,-1.1059
2017-05-15,0.1243
2017-05-16,-0.4716
2017-05-17,-4.5636
2017-05-18,-0.3136
2017-05-19,-1.1271
2017-05-22,1.9353
2017-05-23,1.7945
2017-05-24,-0.2044
2017-05-25,-0.5888
2017-05-26,-1.0044
2017-05-30,-0.9365
2017-05-31,-0.5777
2017-06-01,0.1585
2017-06-02,-1.1076
2017-06-05,-1.3067
2017-06-06,-0.3513
2017-06-07,1.5998
2017-06-08,4.617
2017-06-09,3.8265000000000002
2017-06-12,0.7371
2017-06-13,0.0488
2017-06-14,-1.2677
2017-06-15,-0.1728
2017-06-16,-1.6077
2017-06-19,-0.4022
2017-06-20,-1.7668
2017-06-21,-1.8243
2017-06-22,1.6226
2017-06-23,0.6696
2017-06-26,-0.2047
2017-06-27,1.1792
2017-06-28,1.5455
2017-06-29,1.7465000000000002
2017-06-30,0.0736
2017-07-03,1.5682
2017-07-05,-0.4825
2017-07-06,-0.9939
2017-07-07,-0.8815
2017-07-10,0.3706
2017-07-11,-0.0738
2017-07-12,-0.1724
2017-07-13,-0.3701
2017-07-14,-0.8668
2017-07-17,-0.2998
2017-07-18,0.0251
2017-07-19,1.2024
2017-07-20,-0.297
2017-07-21,-1.0675
2017-07-24,1.3049
2017-07-25,0.8918
2017-07-26,-1.6941000000000002
2017-07-27,-3.3217
2017-07-28,-1.8083
2017-07-31,2.6309
2017-08-01,0.6921
2017-08-02,0.0255
2017-08-03,-1.5779999999999998
2017-08-04,2.5084
2017-08-07,-2.1191
2017-08-08,0.3093
2017-08-09,-1.8756
2017-08-10,-3.8167999999999997
2017-08-11,-0.0547
2017-08-14,3.0668
2017-08-15,0.0531
2017-08-16,-0.9028
2017-08-17,-2.7331
2017-08-18,-0.303
2017-08-21,-0.6632
2017-08-22,1.1405
2017-08-23,-0.11
2017-08-24,0.2203
2017-08-25,0.3846
2017-08-28,-0.6021
2017-08-29,-1.1289
2017-08-30,-0.3899
2017-08-31,0.4193
2017-09-01,0.2506
2017-09-05,-3.0547
2017-09-06,0.4297
2017-09-07,-4.5636
2017-09-08,3.7657
2017-09-11,1.6993
2017-09-12,1.9258
2017-09-13,1.1114
2017-09-14,-0.9343
2017-09-15,0.2774
2017-09-18,2.6833
2017-09-19,0.3772
2017-09-20,1.5298
2017-09-21,1.0045
2017-09-22,0.9422
2017-09-25,0.2074
2017-09-26,1.0608
2017-09-27,3.5842
2017-09-28,1.0133
2017-09-29,1.0032
2017-10-02,0.3149
2017-10-03,-2.2217000000000002
2017-10-04,-2.1734
2017-10-05,0.9846
2017-10-06,0.575
2017-10-09,-0.6214
2017-10-10,2.1261
2017-10-11,-0.9062
2017-10-12,-0.2966
2017-10-13,0.2231
2017-10-16,1.2614
2017-10-17,-1.4167
2017-10-18,1.561
2017-10-19,1.0734
2017-10-20,0.3862
2017-10-23,-2.188
2017-10-24,1.8191000000000002
2017-10-25,-0.0966
2017-10-26,1.8608
2017-10-27,0.3084
2017-10-30,-3.2640000000000002
2017-10-31,-0.7579
2017-11-01,0.6159
2017-11-02,2.3506
2017-11-03,-2.4163
2017-11-06,-0.4903
2017-11-07,-3.2028
2017-11-08,-0.2291
2017-11-09,-1.6071
2017-11-10,-0.2346
2017-11-13,1.7764
2017-11-14,0.9754
2017-11-15,-0.0763
2017-11-16,0.8649
2017-11-17,0.7566
2017-11-20,0.5507
2017-11-21,0.8464
2017-11-22,-0.0494
2017-11-24,-1.3831
2017-11-27,-0.4257
2017-11-28,4.0493
2017-11-29,2.8281
2017-11-30,-2.8679
2017-12-01,-0.605
2017-12-04,1.0226
2017-12-05,-1.6148
2017-12-06,0.049
2017-12-07,-0.4652
2017-12-08,-1.2546
2017-12-11,-0.9965
2017-12-12,0.5788
2017-12-13,-0.3753
2017-12-14,-1.8081
2017-12-15,3.3504
2017-12-18,1.4848
2017-12-19,-1.6825
2017-12-20,1.0169
2017-12-21,1.2276
2017-12-22,-1.5765
2017-12-26,-0.9857
2017-12-27,-0.8213
2017-12-28,1.1041
2017-12-29,-1.2162
2018-01-02,0.4774
2018-01-03,-0.5001
2018-01-04,0.754
2018-01-05,1.6712
2018-01-08,0.5152
2018-01-09,0.8055
2018-01-10,0.6053
2018-01-11,3.1769
2018-01-12,0.2566
2018-01-16,-1.1865999999999999
2018-01-17,0.8712
2018-01-18,0.1167
2018-01-19,1.6554
2018-01-22,0.367
2018-01-23,1.2112
2018-01-24,-0.4741
2018-01-25,1.5426
2018-01-26,-3.2172
2018-01-29,-1.0157
2018-01-30,-1.166
2018-01-31,-0.5427
2018-02-01,2.4674
2018-02-02,-1.1577
2018-02-05,-3.748
2018-02-06,1.7036
2018-02-07,-0.5025
2018-02-08,-3.9202
2018-02-09,2.6414999999999997
2018-02-12,-0.1961
2018-02-13,1.1788
2018-02-14,1.9175
2018-02-15,0.6906
2018-02-16,0.9697
2018-02-20,-0.6325
2018-02-21,0.9194
2018-02-22,-1.3081
2018-02-23,1.4675
2018-02-26,0.2566
2018-02-27,-2.443
2018-02-28,-2.4803
2018-03-01,1.2962
2018-03-02,1.9073
2018-03-05,1.303
2018-03-06,1.1693
2018-03-07,0.393
2018-03-08,-1.5888
2018-03-09,1.7782
2018-03-12,0.5977
2018-03-13,-0.8227
2018-03-14,-1.2673
2018-03-15,1.2835
2018-03-16,1.5899
2018-03-19,-0.6351
2018-03-20,-1.9402
2018-03-21,-0.7682
2018-03-22,-5.0199
2018-03-23,-3.2107
2018-03-26,2.9344
2018-03-27,-2.9003
2018-03-28,2.5019
2018-03-29,0.2989
2018-04-02,-1.9866000000000001
2018-04-03,0.7094
2018-04-04,-0.5283
2018-04-05,0.8599
2018-04-06,-2.7583
2018-04-09,-1.1088
2018-04-10,2.8422
2018-04-11,-0.0507
2018-04-12,1.1416
2018-04-13,-0.8528
2018-04-16,0.9866
2018-04-17,-0.7766
2018-04-18,-0.4039
2018-04-19,0.8872
2018-04-20,-0.0251
2018-04-23,1.3069
2018-04-24,-0.1985
2018-04-25,0.4971
2018-04-26,2.4981
2018-04-27,-0.7239
2018-04-30,0.0
2018-05-01,1.2154
2018-05-02,0.5764
2018-05-03,-0.4776
2018-05-04,0.8157
2018-05-07,0.5474
2018-05-08,0.9467
2018-05-09,0.7972
2018-05-10,0.1628
2018-05-11,-0.1402
2018-05-14,-0.655
2018-05-15,0.518
2018-05-16,0.2577
2018-05-17,1.0748
2018-05-18,-0.0231
2018-05-21,1.4566
2018-05-22,-0.2051
2018-05-23,0.1599
2018-05-24,-0.684
2018-05-25,-0.4821
2018-05-29,-1.4764
2018-05-30,2.3648
2018-05-31,-0.2973
2018-06-01,1.6288
2018-06-04,1.5350000000000001
2018-06-05,0.0222
2018-06-06,1.0447
2018-06-07,-0.022
2018-06-08,-0.44
2018-06-11,-1.6796
2018-06-12,-0.6294
2018-06-13,-0.1131
2018-06-14,0.0
2018-06-15,0.1359
2018-06-18,0.4523
2018-06-19,0.1801
2018-06-20,-0.7865
2018-06-21,-0.3851
2018-06-22,-0.9322
2018-06-25,-0.5967
2018-06-26,0.1385
2018-06-27,-1.7292999999999998
2018-06-28,-0.4458
2018-06-29,-1.037
2018-07-02,0.4763
2018-07-03,-0.0237
2018-07-05,-0.0948
2018-07-06,-0.0949
2018-07-09,1.4964
2018-07-10,-1.0063
2018-07-11,-1.182
2018-07-12,-1.866
2018-07-13,-0.9995
2018-07-16,1.1081
2018-07-17,-0.1948
2018-07-18,1.0249
2018-07-19,-0.1932
2018-07-20,0.7744
2018-07-23,0.4803
2018-07-24,0.239
2018-07-25,-2.3605
2018-07-26,5.2503
2018-07-27,-1.8561
2018-07-30,-0.6383
2018-07-31,-0.4283
2018-08-01,1.9832999999999998
2018-08-02,0.5623
2018-08-03,-0.8388
2018-08-06,-0.2115
2018-08-07,-0.7535
2018-08-08,0.8066
2018-08-09,-0.2353
2018-08-10,-0.4271
2018-08-13,-0.5005
2018-08-14,1.988
2018-08-15,-0.822
2018-08-16,1.6813
2018-08-17,1.5137
2018-08-20,-0.1376
2018-08-21,1.5851
2018-08-22,-0.4749
2018-08-23,-0.409
2018-08-24,-0.9126
2018-08-27,-0.6447
2018-08-28,-0.0463
2018-08-29,0.4405
2018-08-30,-0.2308
2018-08-31,0.7404
2018-09-04,-0.0919
2018-09-05,0.6667
2018-09-06,0.5709
2018-09-07,0.2271
2018-09-10,-1.5179
2018-09-11,-0.3451
2018-09-12,-1.4312
2018-09-13,-0.6089
2018-09-14,1.4609
2018-09-17,-0.3484
2018-09-18,0.2097
2018-09-19,0.4884
2018-09-20,2.592
2018-09-21,-1.4663
2018-09-24,-0.9158
2018-09-25,-0.2542
2018-09-26,-1.8763
2018-09-27,-0.8735
2018-09-28,0.4763
2018-10-01,-1.8251
2018-10-02,-0.4104
2018-10-03,2.4
2018-10-04,0.142
2018-10-05,-0.7092
2018-10-08,1.2381
2018-10-09,-0.635
2018-10-10,-0.8994
2018-10-11,-3.3914
2018-10-12,-2.225
2018-10-15,0.5057
2018-10-16,0.8805
2018-10-17,0.6234
2018-10-18,-1.7348
2018-10-19,-1.3367
2018-10-22,-3.6554
2018-10-23,-0.7164
2018-10-24,-6.4137
2018-10-25,-2.9126
2018-10-26,0.0
2018-10-29,4.1471
2018-10-30,2.9088000000000003
2018-10-31,0.5763
2018-11-01,0.7913
2018-11-02,-0.2436
2018-11-05,0.1628
2018-11-06,-0.9483
2018-11-07,-0.4376
2018-11-08,1.7582
2018-11-09,-1.4405999999999999
2018-11-12,-0.9377
2018-11-13,1.6982
2018-11-14,-2.5732
2018-11-15,1.6297000000000001
2018-11-16,0.9124
2018-11-19,1.2328999999999999
2018-11-20,0.2165
2018-11-21,-0.4591
2018-11-23,-0.3256
2018-11-26,1.9597
2018-11-27,0.1869
2018-11-28,-0.5596
2018-11-29,-1.9293
2018-11-30,1.9672
2018-12-03,-0.6431
2018-12-04,-6.931
2018-12-06,-1.4199
2018-12-07,1.5579
2018-12-10,-1.7077
2018-12-11,0.53
2018-12-12,1.1716
2018-12-13,-1.7661
2018-12-14,-2.0336
2018-12-17,-1.5343
2018-12-18,-2.1082
2018-12-19,-4.1199
2018-12-20,0.0326
2018-12-21,-2.0501
2018-12-24,-1.4618
2018-12-26,4.3156
2018-12-27,-1.3251
2018-12-28,1.8014999999999999
2018-12-31,0.547
2019-01-02,1.728
2019-01-03,-0.0944
2019-01-04,2.9282
2019-01-07,0.7036
2019-01-08,1.2151
2019-01-09,1.2005
2019-01-10,-1.8980000000000001
2019-01-11,0.3023
2019-01-14,-0.0904
2019-01-15,0.6938
2019-01-16,1.8874
2019-01-17,0.8527
2019-01-18,1.2245
2019-01-22,-0.7776
2019-01-23,-1.4514
2019-01-24,3.299
2019-01-25,0.5703
2019-01-28,0.5954
2019-01-29,-0.7046
2019-01-30,0.1703
2019-01-31,0.0
2019-02-01,0.1984
2019-02-04,0.4808
2019-02-05,-0.5629
2019-02-06,0.283
2019-02-07,1.383
2019-02-08,-1.626
2019-02-11,1.0829
2019-02-12,0.592
2019-02-13,1.009
2019-02-14,-1.1654
2019-02-15,1.6282999999999999
2019-02-19,0.8011
2019-02-20,1.6991
2019-02-21,0.2695
2019-02-22,0.4031
2019-02-25,0.348
2019-02-26,-1.3604
2019-02-27,0.7572
2019-02-28,0.7783
2019-03-01,-0.2663
2019-03-04,-0.3471
2019-03-05,-0.8307
2019-03-06,-3.4314999999999998
2019-03-07,-2.3783
2019-03-08,0.0287
2019-03-11,0.6877
2019-03-12,-0.4269
2019-03-13,0.1143
2019-03-14,0.0856
2019-03-15,-0.4278
2019-03-18,1.375
