ticker,CCPR US Equity
2010-11-22,18.9189
2010-11-23,-9.0909
2010-11-30,-25.0
2010-12-01,16.6667
2010-12-02,-8.5714
2010-12-03,9.375
2010-12-06,0.0
2010-12-07,2.8571
2010-12-08,22.2222
2010-12-09,-4.5455
2010-12-10,4.7619
2010-12-13,-4.5455
2010-12-14,-14.2857
2010-12-15,0.2778
2010-12-16,19.1136
2010-12-17,-11.6279
2010-12-20,-21.0526
2010-12-21,13.3333
2010-12-22,-2.9412000000000003
2010-12-28,-33.3333
2010-12-29,50.0
2010-12-30,-27.2727
2010-12-31,4.1667
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,-28.0
2011-01-06,0.0
2011-01-07,-0.5556
2011-01-10,0.5587
2011-01-12,11.1111
2011-01-13,0.0
2011-01-14,25.0
2011-01-18,-20.0
2011-01-19,-8.5938
2011-01-20,-5.4701
2011-01-21,0.0
2011-01-24,0.0
2011-01-26,44.6655
2011-01-27,-12.0
2011-01-28,4.5455
2011-01-31,8.6957
2011-02-01,0.0
2011-02-03,0.0
2011-02-08,0.0
2011-02-09,-2.0
2011-02-10,-18.3673
2011-02-11,0.0
2011-02-14,0.0
2011-02-16,15.0
2011-02-22,-30.4348
2011-02-28,25.0
2011-03-04,25.0
2011-03-07,-8.0
2011-03-08,0.0
2011-03-09,-4.3478
2011-03-10,-22.7273
2011-03-11,46.9853
2011-03-15,-11.956
2011-03-16,-27.2727
2011-03-17,6.25
2011-03-18,-23.5294
2011-03-21,30.7692
2011-03-22,17.647100000000002
2011-03-23,-30.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,-20.0
2011-03-29,2.6786
2011-03-30,-8.6957
2011-03-31,-4.7619
2011-04-01,-10.0
2011-04-04,-22.2222
2011-04-05,-14.2857
2011-04-06,0.0
2011-04-07,8.0208
2011-04-08,-13.5969
2011-04-12,-10.7143
2011-04-13,-0.25
2011-04-18,-8.0201
2011-04-19,-1.9074
2011-04-21,0.0
2011-04-25,11.1111
2011-04-26,0.0
2011-04-27,20.0
2011-04-28,16.6667
2011-04-29,14.2857
2011-05-02,12.5
2011-05-03,-44.4444
2011-05-05,100.0
2011-05-06,-50.0
2011-05-09,40.0
2011-05-10,-14.2857
2011-05-11,16.6667
2011-05-12,0.0
2011-05-13,42.8571
2011-05-16,-30.0
2011-05-17,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,14.2857
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,-12.5
2011-06-01,0.0
2011-06-02,28.5714
2011-06-03,11.1111
2011-06-06,0.0
2011-06-07,-10.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,11.1111
2011-06-13,-40.0
2011-06-14,33.3333
2011-06-15,-43.75
2011-06-22,100.0
2011-06-28,-33.3333
2011-07-05,-16.6667
2011-07-06,0.0
2011-07-11,-20.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-15,87.5
2011-07-20,-6.6667
2011-07-21,0.0
2011-07-27,0.0
2011-08-01,0.0
2011-08-03,-28.5714
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-10,0.0
2011-08-17,0.0
2011-08-22,-10.0
2011-08-24,0.0
2011-08-30,-33.3333
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,-16.6667
2011-09-12,0.0
2011-09-15,0.0
2011-09-19,20.0
2011-09-20,0.0
2011-09-22,0.0
2011-09-23,-33.3333
2011-09-26,50.0
2011-09-30,33.3333
2011-10-03,0.0
2011-10-04,0.0
2011-10-06,-25.0
2011-10-10,0.0
2011-10-12,-33.3333
2011-10-21,-10.0
2011-10-24,55.5556
2011-10-25,-10.7143
2011-10-26,0.0
2011-10-27,28.0
2011-11-04,18.75
2011-11-08,26.3158
2011-11-09,-6.25
2011-11-10,-6.6667
2011-11-11,7.1429
2011-11-16,-6.6667
2011-11-18,-16.6667
2011-11-29,-20.0
2011-12-02,-64.2857
2011-12-05,-30.0
2011-12-07,-28.5714
2011-12-12,10.0
2011-12-19,-9.0909
2011-12-21,0.0
2011-12-22,-17.5
2011-12-27,384.8485
2012-01-03,-0.9375
2012-01-04,0.9464
2012-01-09,-7.5
2012-01-10,-18.9189
2012-01-11,-33.3333
2012-01-12,0.0
2012-01-13,-10.0
2012-01-17,-66.6667
2012-01-18,-50.0
2012-01-19,233.3333
2012-01-24,20.0
2012-01-26,0.0
2012-01-27,16.6667
2012-01-30,14.2857
2012-01-31,-37.5
2012-02-01,0.0
2012-02-02,100.0
2012-02-03,0.0
2012-02-06,-50.0
2012-02-10,0.0
2012-02-13,0.0
2012-02-23,-60.0
2012-02-27,150.0
2012-02-29,-20.0
2012-03-01,-25.0
2012-03-09,66.6667
2012-03-20,-20.0
2012-03-26,-25.0
2012-03-30,0.0
2012-04-09,-33.3333
2012-04-10,25.0
2012-04-20,-20.0
2012-04-27,1800.0
2012-04-30,-47.3684
2012-05-01,-20.0
2012-05-02,31.25
2012-05-03,-26.1905
2012-05-04,151.6129
2012-05-07,-48.7179
2012-05-08,0.0
2012-05-09,45.0
2012-05-10,-31.0345
2012-05-17,25.0
2012-05-18,-40.0
2012-05-21,-33.3333
2012-05-23,-5.0
2012-05-25,0.0
2012-05-30,0.0
2012-06-05,0.0
2012-06-08,-31.5789
2012-06-13,0.0
2012-06-14,0.0
2012-06-18,0.0
2012-06-25,0.0
2012-07-02,0.0
2012-07-03,-23.0769
2012-07-11,-2.5
2012-07-18,-11.538499999999999
2012-07-24,-46.3768
2012-07-25,137.8378
2012-07-26,-27.2727
2012-07-30,-42.1875
2012-08-03,16.2162
2012-08-07,0.0
2012-08-14,-2.3256
2012-08-15,0.0
2012-08-17,0.0
2012-08-21,0.0
2012-08-30,0.0
2012-09-04,0.0
2012-09-12,0.0
2012-09-20,161.9048
2012-09-21,-20.0
2012-09-24,-9.0909
2012-09-25,0.0
2012-09-26,37.5
2012-09-27,-5.4545
2012-09-28,-53.8462
2012-10-01,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,0.0
2012-10-16,-33.3333
2012-10-17,6.25
2012-10-18,8.8235
2012-10-22,-5.4054
2012-10-23,0.0
2012-10-31,-2.8571
2012-11-01,8.8235
2012-11-08,0.0
2012-11-16,-13.5135
2012-11-20,0.0
2012-12-04,0.0
2012-12-17,0.0
2012-12-19,0.0
2012-12-21,-75.0
2012-12-31,25.0
2013-01-04,0.0
2013-01-22,190.0
2013-02-04,-17.2414
2013-03-12,0.0
2013-03-15,33.3333
2013-03-19,-25.0
2013-03-22,0.0
2013-03-27,0.0
2013-04-17,-33.3333
2013-04-18,0.0
2013-04-24,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-07,-31.25
2013-06-27,18.1818
2013-07-01,23.0769
2013-07-05,87.5
2013-07-10,6.6667
2013-07-12,9.375
2013-07-15,0.0
2013-07-22,0.0
2013-07-24,0.0
2013-07-29,0.0
2013-08-05,0.0
2013-08-09,54.2857
2013-08-13,0.0
2013-08-15,0.0
2013-09-03,-25.9259
2013-09-04,-15.0
2013-09-17,-61.7647
2013-10-15,23.0769
2013-10-22,0.0
2013-11-08,100.0
2013-11-13,56.25
2013-11-20,0.0
2013-12-16,0.0
2013-12-17,-52.0
2013-12-27,8.3333
2013-12-30,3.8462
2013-12-31,-33.3333
2014-01-13,16.6667
2014-01-23,14.2857
2014-01-27,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-02-03,20.8333
2014-02-05,10.3448
2014-02-11,0.0
2014-02-18,0.0
2014-02-21,150.0
2014-02-26,0.0
2014-02-27,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-12,0.0
2014-03-13,20.0
2014-03-14,-16.6667
2014-03-18,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-04-02,0.0
2014-04-08,0.0
2014-04-10,0.0
2014-04-14,0.0
2014-04-21,0.0
2014-04-25,0.0
2014-05-01,0.0
2014-05-05,0.0
2014-05-13,0.0
2014-05-15,0.0
2014-06-03,0.0
2014-06-20,0.0
2014-06-27,0.0
2014-07-03,0.0
2014-08-07,-10.0
2014-08-08,0.0
2014-08-21,0.0
2014-09-11,0.0
2014-10-15,-11.1111
2014-10-16,12.5
2014-11-24,-11.1111
2014-12-03,0.0
2014-12-24,0.0
2014-12-29,0.0
2015-01-05,0.0
2015-01-20,-3.125
2015-01-21,3.2258
2015-01-28,-3.125
2015-02-12,0.0
2015-02-20,0.0
2015-03-05,0.0
2015-04-06,0.0
2015-04-08,3.2258
2015-04-22,-3.125
2015-04-30,0.0
2015-05-20,0.0
2015-06-09,0.0
2015-06-10,-22.5806
2015-07-17,-12.5
2015-07-20,0.0
2015-07-24,0.0
2015-08-03,0.0
2015-08-24,-23.8095
2015-09-30,0.0
2015-10-12,0.0
2015-11-11,25.0
2015-11-17,0.0
2015-12-15,-52.5
2015-12-28,-5.2632
2016-02-05,0.0
2016-04-15,-38.8889
2016-05-13,18.1818
2016-05-23,0.0
2016-06-20,7.6923
2016-07-01,7.1429
2017-01-30,-13.3333
2017-02-01,0.0
2017-02-09,30.7692
2017-02-22,88.2353
2017-03-20,0.0
2017-03-27,6.25
2017-04-11,-38.2353
2017-05-17,28.5714
2017-06-12,100.9481
2017-06-20,-11.5305
2017-06-29,-3.3333
2017-07-27,-31.0345
2017-08-16,0.0
2017-09-13,-15.0
2017-09-26,4.7059
2017-09-29,-4.4944
2017-10-09,5.8824
2017-10-26,-39.1111
2017-10-27,-27.281
2017-11-08,12.9235
2017-11-24,-11.1111
2017-12-14,2.875
2017-12-20,-2.7946999999999997
2018-01-08,-25.0
2018-01-24,-33.3333
2018-01-26,125.0
2018-01-29,11.1111
2018-02-13,180.0
2018-02-26,-64.2857
2018-03-13,0.0
2018-03-15,0.0
2018-03-26,0.0
2018-04-02,0.0
2018-04-11,70.0
2018-05-23,47.0588
2018-06-07,-40.0
2018-07-05,-33.3333
2018-07-06,0.0
2018-07-11,0.0
2018-07-17,0.0
2018-07-18,200.0
2018-07-25,-50.0
2018-08-07,-33.3333
2018-08-10,-50.0
2018-08-20,460.0
2018-08-23,0.0
2018-08-28,7.1429
2018-09-14,-66.6667
2018-11-06,0.0
2018-11-29,0.0
2019-01-22,-60.0
2019-02-20,100.0
2019-02-21,150.0
2019-02-22,50.0
2019-03-01,133.3333
2019-03-07,-64.2857
2019-03-11,100.0
2019-03-18,-20.0
2019-03-19,-50.0
2019-03-21,0.0
2019-04-10,145.0
2019-04-11,2.0408
2019-04-12,48.0
2019-04-16,-45.9459
2019-04-17,-0.5
2019-04-18,-24.6231
2019-04-23,-33.3333
2019-05-14,0.0
2019-05-21,100.0
2019-06-17,-50.0
2019-07-11,100.0
2019-08-08,-47.5
2019-08-14,-0.9524
2019-08-22,5.7692
2019-09-24,-9.0909
2019-09-27,0.0
2019-10-04,-25.0
2019-10-10,33.3333
2019-11-01,-40.0
2019-11-12,66.6667
2019-11-27,-45.0
2019-12-04,-9.0909
2019-12-27,-60.0
2019-12-31,150.0
2020-02-26,-30.0
2020-02-27,42.8571
2020-03-02,0.0
2020-03-12,-30.0
2020-05-22,-85.7143
