ticker,LC US Equity
2015-05-05,-4.9216
2015-05-06,4.1524
2015-05-07,-5.5161
2015-05-08,-6.185
2015-05-11,3.7584999999999997
2015-05-12,1.9002
2015-05-13,-0.641
2015-05-14,0.3519
2015-05-15,0.5845
2015-05-18,0.8716
2015-05-19,1.4977
2015-05-20,0.227
2015-05-21,1.359
2015-05-22,2.9609
2015-05-26,0.1628
2015-05-27,2.9252000000000002
2015-05-28,0.0
2015-05-29,1.1053
2015-06-01,-0.6767
2015-06-02,-0.5241
2015-06-03,1.8439999999999999
2015-06-04,-5.225
2015-06-05,2.1834
2015-06-08,-6.7308
2015-06-09,-2.8064
2015-06-10,2.6517
2015-06-11,-0.1722
2015-06-12,-0.6325
2015-06-15,-1.2153
2015-06-16,0.9959
2015-06-17,1.2181
2015-06-18,-2.1777
2015-06-19,1.3474
2015-06-22,-2.5434
2015-06-23,-1.8387
2015-06-24,-1.7523
2015-06-25,-1.23
2015-06-26,-5.0436
2015-06-29,-4.6556999999999995
2015-06-30,1.4443
2015-07-01,-1.2203
2015-07-02,-4.2553
2015-07-06,5.7348
2015-07-07,-3.0508
2015-07-08,-1.1888
2015-07-09,0.4954
2015-07-10,-1.0563
2015-07-13,1.5657999999999999
2015-07-14,-0.0701
2015-07-15,0.2805
2015-07-16,3.1469
2015-07-17,1.3559
2015-07-20,-2.2074
2015-07-21,2.6676
2015-07-22,-0.7328
2015-07-23,-0.4698
2015-07-24,-1.5509
2015-07-27,-1.7123
2015-07-28,3.2056
2015-07-29,-1.553
2015-07-30,-0.3429
2015-07-31,-0.1376
2015-08-03,-1.1716
2015-08-04,-3.5564999999999998
2015-08-05,4.1215
2015-08-06,-2.5694
2015-08-07,-0.784
2015-08-10,3.2328
2015-08-11,-2.5052
2015-08-12,0.1428
2015-08-13,-0.4989
2015-08-14,-1.8625
2015-08-17,-0.365
2015-08-18,-2.5641
2015-08-19,-4.2105
2015-08-20,-3.5322
2015-08-21,-1.2205
2015-08-24,-3.8715
2015-08-25,2.8278
2015-08-26,1.4167
2015-08-27,1.7256
2015-08-28,3.1502
2015-08-31,-1.7227999999999999
2015-09-01,-3.2669
2015-09-02,0.5766
2015-09-03,1.4742
2015-09-04,-3.067
2015-09-08,3.2473
2015-09-09,-0.4032
2015-09-10,0.9717
2015-09-11,0.8821
2015-09-14,2.5437
2015-09-15,1.8605
2015-09-16,-0.6849
2015-09-17,4.2146
2015-09-18,0.7353
2015-09-21,0.438
2015-09-22,-0.5814
2015-09-23,-3.5819
2015-09-24,1.3647
2015-09-25,-0.8227
2015-09-28,-1.5083
2015-09-29,3.0628
2015-09-30,-1.7088
2015-10-01,-0.5291
2015-10-02,0.6839
2015-10-05,4.3019
2015-10-06,2.026
2015-10-07,1.9858
2015-10-08,3.338
2015-10-09,-1.0767
2015-10-12,-2.7211
2015-10-13,-0.1399
2015-10-14,1.2605
2015-10-15,3.3887
2015-10-16,-3.9465
2015-10-19,-0.0696
2015-10-20,-0.1394
2015-10-21,0.4187
2015-10-22,-0.0695
2015-10-23,-0.0695
2015-10-26,-0.6263
2015-10-27,-5.6723
2015-10-28,3.9347
2015-10-29,-2.7143
2015-10-30,4.1116
2015-11-02,3.0324
2015-11-03,1.232
2015-11-04,-1.1494
2015-11-05,-2.9412000000000003
2015-11-06,3.5941
2015-11-09,-0.8844
2015-11-10,-2.6081
2015-11-11,-3.876
2015-11-12,-2.346
2015-11-13,-4.5045
2015-11-16,-0.8648
2015-11-17,1.5859999999999999
2015-11-18,-0.1561
2015-11-19,0.3909
2015-11-20,-1.6355
2015-11-23,-2.1378
2015-11-24,-1.2945
2015-11-25,3.1148
2015-11-27,-0.8744
2015-11-30,-3.6087
2015-12-01,0.5824
2015-12-02,3.8875
2015-12-03,2.0701
2015-12-04,0.39
2015-12-07,4.5066
2015-12-08,2.0818
2015-12-09,2.2578
2015-12-10,0.8547
2015-12-11,-3.6017
2015-12-14,-5.9341
2015-12-15,-2.9595000000000002
2015-12-16,-0.4013
2015-12-17,-2.0145
2015-12-18,-5.5921
2015-12-21,-0.2613
2015-12-22,-0.786
2015-12-23,1.2324
2015-12-24,-0.8696
2015-12-28,-3.3333
2015-12-29,-0.1815
2015-12-30,-1.5455
2015-12-31,2.0314
2016-01-04,0.2715
2016-01-05,-3.2491
2016-01-06,-5.5969999999999995
2016-01-07,-6.0277
2016-01-08,-0.2103
2016-01-11,-2.6344
2016-01-12,2.4892
2016-01-13,-6.4414
2016-01-14,-9.4808
2016-01-15,-3.616
2016-01-19,-5.0453
2016-01-20,7.9019
2016-01-21,3.7879
2016-01-22,2.9196999999999997
2016-01-25,-5.5556
2016-01-26,1.0013
2016-01-27,-4.461
2016-01-28,-4.1505
2016-01-29,-0.1353
2016-02-01,3.1165
2016-02-02,-7.4901
2016-02-03,9.0909
2016-02-04,-1.1719
2016-02-05,-7.7734
2016-02-08,-5.5714
2016-02-09,-0.6051
2016-02-10,-0.9132
2016-02-11,5.6836
2016-02-12,2.3256
2016-02-16,11.7898
2016-02-17,4.8285
2016-02-18,5.4545
2016-02-19,2.069
2016-02-22,4.5045
2016-02-23,-4.7414
2016-02-24,-4.2986
2016-02-25,-0.1182
2016-02-26,-0.4734
2016-02-29,3.805
2016-03-01,0.2291
2016-03-02,4.6857
2016-03-03,4.3668
2016-03-04,-6.0669
2016-03-07,4.6771
2016-03-08,-4.2553
2016-03-09,-1.0
2016-03-10,1.1223
2016-03-11,1.7758
2016-03-14,-1.3086
2016-03-15,-5.7459
2016-03-16,-1.4068
2016-03-17,-0.1189
2016-03-18,3.5714
2016-03-21,1.1494
2016-03-22,-3.9773
2016-03-23,-2.6036
2016-03-24,1.0936
2016-03-28,-7.0913
2016-03-29,4.3984
2016-03-30,0.4957
2016-03-31,2.3428
2016-04-01,-3.1325
2016-04-04,1.6169
2016-04-05,-2.0808
2016-04-06,3.0
2016-04-07,-4.6117
2016-04-08,1.0178
2016-04-11,-3.1486
2016-04-12,-1.0403
2016-04-13,-0.657
2016-04-14,-1.5873
2016-04-15,-1.7473
2016-04-18,3.0096
2016-04-19,6.6401
2016-04-20,3.1133
2016-04-21,-6.5217
2016-04-22,-1.292
2016-04-25,-3.2723
2016-04-26,1.7591
2016-04-27,7.9787
2016-04-28,-0.3695
2016-04-29,-2.3486000000000002
2016-05-02,0.3797
2016-05-03,-10.3405
2016-05-04,-2.6723
2016-05-05,-1.0116
2016-05-06,3.6496
2016-05-09,-34.9296
2016-05-10,-11.2554
2016-05-11,-0.4878
2016-05-12,-7.8431
2016-05-13,-6.6489
2016-05-16,12.2507
2016-05-17,-8.6294
2016-05-18,10.8333
2016-05-19,-7.2682
2016-05-20,7.8378
2016-05-23,8.2707
2016-05-24,2.5463
2016-05-25,0.4515
2016-05-26,-1.7978
2016-05-27,10.0686
2016-05-31,-1.0395
2016-06-01,4.6218
2016-06-02,1.6064
2016-06-03,-8.6957
2016-06-06,2.5974
2016-06-07,-7.384
2016-06-08,0.6834
2016-06-09,1.1312
2016-06-10,-4.698
2016-06-13,4.2254
2016-06-14,-0.4505
2016-06-15,5.2036
2016-06-16,6.6667
2016-06-17,-1.8145
2016-06-20,2.6694
2016-06-21,-1.6
2016-06-22,-1.626
2016-06-23,2.8926
2016-06-24,-5.8233
2016-06-27,-8.3156
2016-06-28,7.2093
2016-06-29,-1.5184
2016-06-30,-5.2863
2016-07-01,1.8605
2016-07-05,-4.7945
2016-07-06,0.7194
2016-07-07,1.1905000000000001
2016-07-08,1.6471
2016-07-11,1.1574
2016-07-12,-6.1785
2016-07-13,3.6585
2016-07-14,6.1176
2016-07-15,-0.4435
2016-07-18,2.4499
2016-07-19,0.0
2016-07-20,0.2174
2016-07-21,-0.4338
2016-07-22,-3.9215999999999998
2016-07-25,-1.5873
2016-07-26,6.9124
2016-07-27,0.2155
2016-07-28,-1.0753
2016-07-29,0.4348
2016-08-01,-0.6494
2016-08-02,-2.6144
2016-08-03,3.8031
2016-08-04,-0.8621
2016-08-05,3.2609
2016-08-08,0.8421
2016-08-09,0.0
2016-08-10,2.5052
2016-08-11,11.2016
2016-08-12,-1.0989
2016-08-15,7.7778
2016-08-16,-3.2646
2016-08-17,-1.7762
2016-08-18,1.085
2016-08-19,-1.7889
2016-08-22,-1.8215
2016-08-23,-2.7829
2016-08-24,3.8167999999999997
2016-08-25,1.4706000000000001
2016-08-26,-2.1739
2016-08-29,2.963
2016-08-30,-1.0791
2016-08-31,-1.6364
2016-09-01,-2.0333
2016-09-02,1.8868
2016-09-06,-0.9259
2016-09-07,1.1215
2016-09-08,1.1091
2016-09-09,-2.011
2016-09-12,4.291
2016-09-13,2.8623
2016-09-14,0.0
2016-09-15,7.3043
2016-09-16,4.2139
2016-09-19,-3.7325
2016-09-20,-1.454
2016-09-21,0.1639
2016-09-22,0.0
2016-09-23,2.7823
2016-09-26,-2.707
2016-09-27,1.964
2016-09-28,0.1605
2016-09-29,-2.5641
2016-09-30,1.6447
2016-10-03,-0.3236
2016-10-04,0.0
2016-10-05,0.1623
2016-10-06,-1.9449
2016-10-07,-1.6529
2016-10-10,1.5126
2016-10-11,-4.1391
2016-10-12,-4.3178
2016-10-13,-0.722
2016-10-14,-2.1818
2016-10-17,-7.2491
2016-10-18,-1.6032
2016-10-19,3.2587
2016-10-20,-4.142
2016-10-21,-0.2058
2016-10-24,0.4124
2016-10-25,0.616
2016-10-26,-2.8571
2016-10-27,-0.2101
2016-10-28,-1.0526
2016-10-31,4.8936
2016-11-01,-1.4199
2016-11-02,-1.0288
2016-11-03,5.8212
2016-11-04,0.7859
2016-11-07,15.2047
2016-11-08,-2.5381
2016-11-09,-2.6042
2016-11-10,4.9911
2016-11-11,4.2445
2016-11-14,2.7687
2016-11-15,3.3281
2016-11-16,-2.1471999999999998
2016-11-17,-5.0157
2016-11-18,-1.3201
2016-11-21,2.6756
2016-11-22,-2.9316
2016-11-23,-0.3356
2016-11-25,0.0
2016-11-28,-2.5253
2016-11-29,-2.9361
2016-11-30,0.7117
2016-12-01,-5.8304
2016-12-02,-3.3771
2016-12-05,2.5243
2016-12-06,7.5758
2016-12-07,3.169
2016-12-08,-3.9249
2016-12-09,-1.7762
2016-12-12,-3.4358
2016-12-13,1.3109
2016-12-14,-3.8817
2016-12-15,-1.5385
2016-12-16,4.1016
2016-12-19,-3.0019
2016-12-20,0.7737
2016-12-21,-0.1919
2016-12-22,1.1538
2016-12-23,-0.9506
2016-12-27,4.9904
2016-12-28,-4.7532
2016-12-29,-0.7678
2016-12-30,1.5474
2017-01-03,3.2381
2017-01-04,5.9041
2017-01-05,-1.5678999999999998
2017-01-06,-0.354
2017-01-09,0.5329
2017-01-10,1.5901
2017-01-11,-1.2174
2017-01-12,-1.4085
2017-01-13,0.1786
2017-01-17,-2.1390000000000002
2017-01-18,0.0
2017-01-19,5.2823
2017-01-20,-0.519
2017-01-23,2.4348
2017-01-24,0.1698
2017-01-25,3.3898
2017-01-26,0.3279
2017-01-27,0.3268
2017-01-30,-1.4658
2017-01-31,1.9835
2017-02-01,2.4311
2017-02-02,-1.4241
2017-02-03,1.7657
2017-02-06,-1.5773000000000001
2017-02-07,1.1218
2017-02-08,-1.7433
2017-02-09,4.0323
2017-02-10,3.5659
2017-02-13,0.0
2017-02-14,-1.1976
2017-02-15,-4.697
2017-02-16,-8.1081
2017-02-17,-2.5952
2017-02-21,0.8881
2017-02-22,-0.7042
2017-02-23,-1.4184
2017-02-24,-1.9784000000000002
2017-02-27,2.3853
2017-02-28,-4.3011
2017-03-01,-0.9363
2017-03-02,-0.7561
2017-03-03,-2.2857
2017-03-06,-1.5594999999999999
2017-03-07,0.198
2017-03-08,4.9407
2017-03-09,1.1299
2017-03-10,-1.1173
2017-03-13,-0.9416
2017-03-14,0.0
2017-03-15,1.7109999999999999
2017-03-16,2.6168
2017-03-17,-2.3679
2017-03-20,0.5597
2017-03-21,-3.154
2017-03-22,-0.1916
2017-03-23,-0.1919
2017-03-24,0.0
2017-03-27,1.1538
2017-03-28,3.6122
2017-03-29,0.0
2017-03-30,0.367
2017-03-31,0.3656
2017-04-03,-3.643
2017-04-04,-1.1342
2017-04-05,0.1912
2017-04-06,1.9083999999999999
2017-04-07,0.1873
2017-04-10,0.3738
2017-04-11,3.352
2017-04-12,-0.5405
2017-04-13,-1.087
2017-04-17,0.0
2017-04-18,3.4798999999999998
2017-04-19,1.2389000000000001
2017-04-20,1.3986
2017-04-21,-1.3793
2017-04-24,2.2727
2017-04-25,0.8547
2017-04-26,2.2034
2017-04-27,-0.6633
2017-04-28,-2.3372
2017-05-01,2.3932
2017-05-02,-2.3372
2017-05-03,3.2479
2017-05-04,0.8278
2017-05-05,-5.5829
2017-05-08,-2.6087
2017-05-09,5.1786
2017-05-10,0.8489
2017-05-11,-0.5051
2017-05-12,-1.3536000000000001
2017-05-15,0.1715
2017-05-16,0.1712
2017-05-17,-4.2735
2017-05-18,-0.8929
2017-05-19,1.982
2017-05-22,4.2403
2017-05-23,-0.1695
2017-05-24,-0.6791
2017-05-25,-2.2222
2017-05-26,-2.2727
2017-05-30,-1.9678
2017-05-31,0.365
2017-06-01,3.6364
2017-06-02,-1.7544
2017-06-05,1.9643000000000002
2017-06-06,-0.8757
2017-06-07,0.53
2017-06-08,1.4060000000000001
2017-06-09,0.1733
2017-06-12,-2.7682
2017-06-13,3.2028
2017-06-14,-1.7241
2017-06-15,-0.8772
2017-06-16,-0.708
2017-06-19,3.0303
2017-06-20,-2.2491
2017-06-21,-2.1239
2017-06-22,3.0741
2017-06-23,-0.5263
2017-06-26,0.8818
2017-06-27,-2.7972
2017-06-28,1.0791
2017-06-29,-0.3559
2017-06-30,-1.6071
2017-07-03,1.6334
2017-07-05,-0.5357
2017-07-06,-3.5907
2017-07-07,1.1173
2017-07-10,-1.6575
2017-07-11,0.5618
2017-07-12,0.3724
2017-07-13,0.3711
2017-07-14,-0.3697
2017-07-17,-1.6698
2017-07-18,-0.1887
2017-07-19,-1.7013
2017-07-20,0.0
2017-07-21,-0.1923
2017-07-24,-2.1195
2017-07-25,1.1811
2017-07-26,1.3618999999999999
2017-07-27,-0.3839
2017-07-28,0.578
2017-07-31,-2.8736
2017-08-01,0.3945
2017-08-02,-2.5540000000000003
2017-08-03,2.621
2017-08-04,2.3576
2017-08-07,4.7985
2017-08-08,18.1319
2017-08-09,-5.7364
2017-08-10,-2.9605
2017-08-11,-1.6949
2017-08-14,0.1724
2017-08-15,0.3442
2017-08-16,1.7153
2017-08-17,-1.6863000000000001
2017-08-18,2.2298
2017-08-21,1.5101
2017-08-22,-0.8264
2017-08-23,0.6667
2017-08-24,2.649
2017-08-25,-0.8065
2017-08-28,-0.813
2017-08-29,0.4918
2017-08-30,0.1631
2017-08-31,0.8143
2017-09-01,1.9386
2017-09-05,-2.2187
2017-09-06,-0.4862
2017-09-07,-2.443
2017-09-08,-2.1703
2017-09-11,5.802
2017-09-12,1.4516
2017-09-13,-0.159
2017-09-14,-3.3439
2017-09-15,1.8122
2017-09-18,-0.6472
2017-09-19,-2.443
2017-09-20,1.1686
2017-09-21,0.6601
2017-09-22,-0.6557
2017-09-25,-1.4851
2017-09-26,0.0
2017-09-27,3.6851000000000003
2017-09-28,0.8078
2017-09-29,-2.4038
2017-10-02,2.9557
2017-10-03,2.3923
2017-10-04,-0.1558
2017-10-05,0.156
2017-10-06,-0.4673
2017-10-09,0.1565
2017-10-10,-0.1563
2017-10-11,0.1565
2017-10-12,-0.7813
2017-10-13,1.7323
2017-10-16,-2.1672
2017-10-17,-1.2658
2017-10-18,-2.0833
2017-10-19,-2.1277
2017-10-20,0.3344
2017-10-23,-5.1667
2017-10-24,-1.9332
2017-10-25,2.8674
2017-10-26,0.1742
2017-10-27,1.0435
2017-10-30,-2.0654
2017-10-31,0.0
2017-11-01,-0.8787
2017-11-02,-0.3546
2017-11-03,0.1779
2017-11-06,3.9076
2017-11-07,-6.6667
2017-11-08,-15.9341
2017-11-09,-6.5359
2017-11-10,0.2331
2017-11-13,-1.1628
2017-11-14,-1.8824
2017-11-15,-1.199
2017-11-16,3.6408
2017-11-17,0.7026
2017-11-20,-0.9302
2017-11-21,1.1737
2017-11-22,-0.6961
2017-11-24,-0.4673
2017-11-27,-0.939
2017-11-28,3.3175
2017-11-29,3.4404
2017-11-30,-3.1042
2017-12-01,-1.6018
2017-12-04,1.6279
2017-12-05,-2.746
2017-12-06,0.0
2017-12-07,-15.5294
2017-12-08,-2.2284
2017-12-11,10.8262
2017-12-12,8.2262
2017-12-13,-4.5131
2017-12-14,-0.7463
2017-12-15,1.0025
2017-12-18,2.7295
2017-12-19,-2.1739
2017-12-20,0.9877
2017-12-21,0.489
2017-12-22,0.0
2017-12-26,2.4331
2017-12-27,-2.1378
2017-12-28,1.4563
2017-12-29,-1.1962
2018-01-02,3.8741
2018-01-03,-2.331
2018-01-04,-2.148
2018-01-05,-0.7317
2018-01-08,0.7371
2018-01-09,-2.6829
2018-01-10,4.7619
2018-01-11,3.5885
2018-01-12,-1.3857
2018-01-16,-3.5129
2018-01-17,0.4854
2018-01-18,0.2415
2018-01-19,-3.1325
2018-01-22,0.995
2018-01-23,3.6946
2018-01-24,-2.6128
2018-01-25,-0.4878
2018-01-26,0.0
2018-01-29,-1.7157
2018-01-30,-4.2394
2018-01-31,-4.6875
2018-02-01,4.3716
2018-02-02,-4.1885
2018-02-05,-1.0929
2018-02-06,1.3812
2018-02-07,3.5422000000000002
2018-02-08,-2.6316
2018-02-09,0.0
2018-02-12,1.3514
2018-02-13,0.0
2018-02-14,5.0667
2018-02-15,0.0
2018-02-16,0.2538
2018-02-20,4.557
2018-02-21,-5.569
2018-02-22,-3.8462
2018-02-23,-10.6667
2018-02-26,-2.3881
2018-02-27,-2.1407
2018-02-28,-1.5625
2018-03-01,15.873
2018-03-02,3.8356
2018-03-05,1.0554
2018-03-06,2.0888
2018-03-07,-1.023
2018-03-08,0.7752
2018-03-09,1.2821
2018-03-12,1.0127
2018-03-13,-4.7619
2018-03-14,-0.5263
2018-03-15,0.0
2018-03-16,3.1746
2018-03-19,0.0
2018-03-20,-3.3333
2018-03-21,-2.3872999999999998
2018-03-22,-1.6303999999999998
2018-03-23,-1.6575
2018-03-26,2.5281000000000002
2018-03-27,-1.0959
2018-03-28,-2.7701000000000002
2018-03-29,-0.2849
2018-04-02,-4.2857
2018-04-03,0.2985
2018-04-04,3.2738
2018-04-05,-0.5764
2018-04-06,-1.1594
2018-04-09,-2.0528
2018-04-10,-1.1976
2018-04-11,-1.8182
2018-04-12,2.1605
2018-04-13,0.0
2018-04-16,1.2085
2018-04-17,1.194
2018-04-18,1.1799
2018-04-19,-0.8746
2018-04-20,-2.6471
2018-04-23,-1.2085
2018-04-24,-0.3058
2018-04-25,-15.0307
2018-04-26,3.2491
2018-04-27,-5.5944
2018-04-30,-0.3704
2018-05-01,-0.7435
2018-05-02,-0.7491
2018-05-03,2.2641999999999998
2018-05-04,-2.214
2018-05-07,3.0189
2018-05-08,3.2967
2018-05-09,20.5674
2018-05-10,2.3529
2018-05-11,-4.5977
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,3.012
2018-05-17,-0.2924
2018-05-18,0.0
2018-05-21,1.173
2018-05-22,-1.7391
2018-05-23,-3.2448
2018-05-24,-0.6098
2018-05-25,3.3742
2018-05-29,-1.4837
2018-05-30,0.3012
2018-05-31,-1.2012
2018-06-01,0.304
2018-06-04,3.6364
2018-06-05,2.924
2018-06-06,0.2841
2018-06-07,-0.5666
2018-06-08,4.5584
2018-06-11,1.3624
2018-06-12,0.5376
2018-06-13,1.3369
2018-06-14,0.7916
2018-06-15,2.356
2018-06-18,1.7903
2018-06-19,0.5025
2018-06-20,-0.25
2018-06-21,-0.5013
2018-06-22,-1.2594
2018-06-25,-1.7856999999999998
2018-06-26,1.5584
2018-06-27,-3.3247999999999998
2018-06-28,-0.5291
2018-06-29,0.7979
2018-07-02,-1.0554
2018-07-03,-0.2667
2018-07-05,6.1497
2018-07-06,3.7782999999999998
2018-07-09,7.767
2018-07-10,0.4505
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,-0.2242
2018-07-17,-2.0225
2018-07-18,0.9174
2018-07-19,-1.3636
2018-07-20,-0.9217
2018-07-23,4.186
2018-07-24,-2.6786
2018-07-25,-2.0642
2018-07-26,0.0
2018-07-27,-5.3864
2018-07-30,-2.4752
2018-07-31,4.5685
2018-08-01,-4.6117
2018-08-02,-0.2545
2018-08-03,0.2551
2018-08-06,0.7634
2018-08-07,3.2828
2018-08-08,-10.0244
2018-08-09,0.0
2018-08-10,0.2717
2018-08-13,1.897
2018-08-14,1.3298
2018-08-15,0.0
2018-08-16,0.5249
2018-08-17,-1.0444
2018-08-20,1.847
2018-08-21,1.0363
2018-08-22,0.2564
2018-08-23,-0.2558
2018-08-24,-1.5385
2018-08-27,1.8229
2018-08-28,-2.046
2018-08-29,-4.1775
2018-08-30,-1.0899
2018-08-31,-0.551
2018-09-04,3.0471
2018-09-05,0.2688
2018-09-06,-2.4129
2018-09-07,-1.0989
2018-09-10,-3.6111
2018-09-11,-2.3055
2018-09-12,-0.295
2018-09-13,0.2959
2018-09-14,-0.295
2018-09-17,0.0
2018-09-18,0.8876
2018-09-19,5.8651
2018-09-20,0.0
2018-09-21,-1.108
2018-09-24,1.6806999999999999
2018-09-25,1.1019
2018-09-26,-1.0899
2018-09-27,5.7851
2018-09-28,1.0417
2018-10-01,1.2887
2018-10-02,-1.0178
2018-10-03,2.0566
2018-10-04,-1.5112999999999999
2018-10-05,-1.023
2018-10-08,-2.0672
2018-10-09,0.5277
2018-10-10,-2.8871
2018-10-11,-8.1081
2018-10-12,-0.2941
2018-10-15,0.59
2018-10-16,5.5718
2018-10-17,0.0
2018-10-18,-0.5556
2018-10-19,1.3966
2018-10-22,-4.1322
2018-10-23,-1.1494
2018-10-24,-7.2674
2018-10-25,1.5674000000000001
2018-10-26,-3.3951000000000002
2018-10-29,-3.5144
2018-10-30,3.6424
2018-10-31,3.1949
2018-11-01,5.8824
2018-11-02,3.2164
2018-11-05,-1.4163999999999999
2018-11-06,4.5977
2018-11-07,1.0989
2018-11-08,-1.087
2018-11-09,-4.9451
2018-11-12,-1.4451
2018-11-13,1.4663
2018-11-14,-0.578
2018-11-15,3.4884
2018-11-16,-0.5618
2018-11-19,-3.6723
2018-11-20,-3.5191
2018-11-21,2.4316
2018-11-23,2.9674
2018-11-26,-3.17
2018-11-27,-3.2738
2018-11-28,4.6154
2018-11-29,1.4706000000000001
2018-11-30,-0.5797
2018-12-03,-2.0408
2018-12-04,-5.6548
2018-12-06,-0.3155
2018-12-07,-5.6962
2018-12-10,-1.3423
2018-12-11,-1.3605
2018-12-12,1.0345
2018-12-13,-2.7304
2018-12-14,-1.0526
2018-12-17,-3.9007
2018-12-18,2.952
2018-12-19,-5.0179
2018-12-20,2.6414999999999997
2018-12-21,-6.6176
2018-12-24,0.7874
2018-12-26,5.0781
2018-12-27,1.1152
2018-12-28,-2.9412000000000003
2018-12-31,-0.3788
2019-01-02,3.0418
2019-01-03,0.0
2019-01-04,4.428
2019-01-07,1.7668
2019-01-08,1.0417
2019-01-09,3.0928
2019-01-10,-1.0
2019-01-11,1.6835
2019-01-14,-0.6623
2019-01-15,0.6667
2019-01-16,1.6556
2019-01-17,1.3029
2019-01-18,0.6431
2019-01-22,-5.4313
2019-01-23,1.0135
2019-01-24,0.0
2019-01-25,3.6789
2019-01-28,-0.9677
2019-01-29,-0.9772
2019-01-30,1.9737
2019-01-31,2.9032
2019-02-01,1.5674000000000001
2019-02-04,5.8642
2019-02-05,-0.8746
2019-02-06,0.8824
2019-02-07,-4.0816
2019-02-08,2.7356
2019-02-11,1.4793
2019-02-12,3.207
2019-02-13,0.2825
2019-02-14,-0.8451
2019-02-15,1.1364
2019-02-19,1.4045
2019-02-20,-6.6482
2019-02-21,-7.4184
2019-02-22,0.3205
2019-02-25,-0.9585
2019-02-26,-0.9677
2019-02-27,-1.3029
2019-02-28,-1.9802
2019-03-01,0.3367
2019-03-04,-0.3356
2019-03-05,2.3569
2019-03-06,-4.9342
2019-03-07,-0.346
2019-03-08,-1.0417
2019-03-11,2.807
2019-03-12,1.3652
2019-03-13,2.0202
2019-03-14,0.33
2019-03-15,-1.9737
2019-03-18,2.0134
2019-03-19,-0.6579
2019-03-20,-2.9801
2019-03-21,2.3891
2019-03-22,-4.3333
2019-03-25,-0.6969
2019-03-26,2.807
2019-03-27,1.7065000000000001
2019-03-28,1.3423
2019-03-29,2.3179
2019-04-01,0.6472
2019-04-02,0.3215
2019-04-03,1.9231
2019-04-04,-1.8868
2019-04-05,2.2436
2019-04-08,3.1348
2019-04-09,0.0
2019-04-10,0.304
2019-04-11,-1.5152
2019-04-12,2.1538
2019-04-15,-2.1084
2019-04-16,2.4615
2019-04-17,-1.5015
2019-04-18,-2.439
2019-04-22,0.9375
2019-04-23,4.9536
2019-04-24,-6.4897
2019-04-25,2.2082
2019-04-26,0.0
2019-04-29,0.3086
2019-04-30,-2.1538
2019-05-01,-0.9434
2019-05-02,1.2698
2019-05-03,4.7022
2019-05-06,0.5988
2019-05-07,-4.1667
2019-05-08,12.4224
2019-05-09,-1.105
