ticker,ABTO US Equity
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,-0.1053
2007-08-15,0.0
2007-08-16,0.0
2007-08-22,-0.1054
2007-08-23,0.211
2007-08-24,-0.1053
2007-08-27,0.1054
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,0.0
2007-08-31,5.2632
2007-09-04,0.0
2007-09-05,0.0
2007-09-12,-1.0
2007-09-13,1.0101
2007-09-14,0.0
2007-09-17,0.0
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-24,5.0
2007-09-25,0.0
2007-09-26,0.0
2007-09-28,0.0
2007-10-01,-4.7619
2007-10-04,1.5
2007-10-05,1.4778
2007-10-08,0.0
2007-10-09,0.0
2007-10-10,1.9417
2007-10-11,-0.0952
2007-10-17,0.0953
2007-10-19,0.0
2007-10-23,0.0
2007-10-24,0.0
2007-10-25,0.0
2007-10-29,0.0
2007-10-30,0.0
2007-11-01,-2.3810000000000002
2007-11-06,0.0
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,-0.4878
2007-11-13,0.4902
2007-11-14,-0.4878
2007-11-15,0.3922
2007-11-16,0.0
2007-11-19,-0.3906
2007-11-20,-0.4902
2007-11-21,-1.4778
2007-11-23,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-11-30,-1.0
2007-12-03,-0.5051
2007-12-04,1.0152
2007-12-05,-0.5025
2007-12-06,0.0
2007-12-07,-0.101
2007-12-10,0.6067
2007-12-11,-2.5126
2007-12-12,0.5155
2007-12-13,-0.6154
2007-12-14,0.1032
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,-0.1031
2007-12-24,-0.1032
2007-12-26,-0.3099
2007-12-27,-0.1036
2007-12-28,-1.4523
2007-12-31,0.5263
2008-01-02,0.5236
2008-01-03,-11.4583
2008-01-04,-5.8824
2008-01-07,-3.125
2008-01-08,7.0968
2008-01-10,11.4458
2008-01-11,-13.5135
2008-01-14,-3.75
2008-01-15,0.0
2008-01-16,3.8961
2008-01-18,0.0
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,12.5
2008-01-25,7.7778
2008-01-28,-8.2474
2008-01-29,8.9888
2008-01-30,0.0
2008-01-31,-0.1031
2008-02-01,0.0
2008-02-07,-7.1207
2008-02-08,-0.5556
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,-0.5587
2008-02-21,-0.3371
2008-02-22,0.3382
2008-02-25,-11.236
2008-02-27,-9.4937
2008-02-28,6.2937
2008-02-29,13.1579
2008-03-03,-6.9767
2008-03-04,0.0
2008-03-06,0.0
2008-03-17,-12.375
2008-03-18,9.8431
2008-03-28,-2.5974
2008-03-31,6.6667
2008-04-08,-6.25
2008-04-10,0.0
2008-04-21,10.0
2008-04-28,-3.0303
2008-05-06,-10.625
2008-05-07,15.3846
2008-05-08,-11.7576
2008-05-09,-2.4725
2008-05-12,0.0
2008-05-13,0.0
2008-05-16,4.9296
2008-05-19,0.6711
2008-05-20,0.0
2008-05-22,0.0
2008-05-27,6.6667
2008-06-17,-3.125
2008-06-19,-3.2258
2008-06-23,-6.0
2008-06-25,0.0
2008-06-26,5.5319
2008-07-03,-0.1344
2008-07-18,0.0
2008-07-21,0.2692
2008-07-24,-6.0403
2008-07-28,2.8571
2008-08-07,-8.3333
2008-08-08,6.0606
2008-08-13,0.0
2008-08-15,-6.4286
2008-08-25,0.0
2008-08-28,-0.1527
2008-08-29,7.0336
2008-09-09,0.0
2008-09-10,2.1429
2008-09-11,-1.3986
2008-09-16,-14.8936
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,10.8333
2008-09-22,-2.2556
2008-09-23,29.2308
2008-09-25,-21.4286
2008-09-26,0.0
2008-09-29,0.0
2008-09-30,6.0606
2008-10-01,0.0
2008-10-08,-5.7143
2008-10-13,6.0606
2008-10-14,7.1429
2008-10-23,-14.6667
2008-10-24,-6.25
2008-11-03,13.3333
2008-11-04,-7.3529
2008-11-06,3.1746
2008-11-07,4.6154
2008-11-13,-5.8824
2008-11-20,-37.5
2008-11-21,25.0
2008-11-28,40.0
2008-12-30,-1.4285999999999999
2009-01-28,-13.0435
2009-02-05,12.5
2009-02-17,-11.1111
2009-04-01,-18.3333
2009-04-02,0.0
2009-04-03,-28.5714
2009-04-07,42.8571
2009-04-15,-1.0
2009-04-21,-4.0404
2009-04-24,26.3158
2009-04-29,-12.5
2009-05-18,14.2857
2009-05-19,-41.6667
2009-05-20,71.4286
2009-05-27,-12.5
2009-07-06,-16.1905
2009-07-07,-9.0909
2009-07-13,8.75
2009-07-14,12.6437
2009-07-30,-18.3673
2009-07-31,20.0
2009-08-17,-13.75
2009-08-19,18.3575
2009-10-02,-18.3673
2009-10-05,0.0
2009-10-09,0.0
2009-10-12,-3.75
2009-10-13,2.5974
2009-10-14,0.0
2009-10-21,-13.9241
2009-10-22,-4.4118
2009-10-23,-1.5385
2009-10-27,6.25
2009-10-29,0.0
2009-10-30,2.9412000000000003
2009-11-02,-14.2857
2009-11-03,8.3333
2009-11-06,7.6923
2009-11-11,0.0
2009-11-13,0.0
2009-11-16,-11.4286
2009-11-18,9.6774
2009-11-23,0.0
2009-12-01,8.8235
2009-12-03,-13.5135
2009-12-07,-1.5625
2009-12-17,11.1111
2009-12-22,-8.5714
2009-12-23,1.5625
2009-12-29,-6.1538
2009-12-30,-11.4754
2010-01-11,0.0
2010-01-15,0.0
2010-01-19,11.1111
2010-01-21,16.6667
2010-01-22,-14.2857
2010-01-26,6.6667
2010-01-27,-9.375
2010-01-28,1.7241
2010-02-01,-13.5593
2010-02-09,-9.8039
2010-02-10,-13.0435
2010-02-11,17.5
2010-02-12,-12.766
2010-02-17,14.6341
2010-02-22,0.0
2010-02-24,14.8936
2010-02-26,0.0
2010-03-01,-7.4074
2010-03-02,0.0
2010-03-03,0.0
2010-03-05,8.0
2010-03-16,-7.4074
2010-03-17,8.8
2010-03-18,-2.5735
2010-03-19,13.2075
2010-03-25,0.0
2010-03-29,-16.6667
2010-03-30,0.0
2010-03-31,6.0
2010-04-06,22.6415
2010-04-07,-18.4615
2010-04-30,-5.6604
2010-05-10,15.6
2010-05-11,5.5363
2010-05-14,-4.918
2010-05-20,-13.7931
2010-06-01,0.0
2010-06-07,-15.2
2010-06-25,65.0943
2010-07-01,-41.4286
2010-07-09,39.0244
2010-07-12,-11.9298
2010-07-13,-20.3187
2010-07-14,-19.5
2010-07-15,55.2795
2010-07-16,-10.0
2010-07-19,-17.7778
2010-07-20,-18.3784
2010-07-21,9.2715
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,-12.1212
2010-07-27,10.3448
2010-07-29,25.625
2010-08-03,44.2786
2010-08-05,-13.7931
2010-08-16,-46.0
2010-08-17,37.037
2010-08-20,32.4324
2010-08-24,-28.5714
2010-09-03,14.2857
2010-09-15,-2.5
2010-09-29,12.8205
2010-09-30,-15.9091
2010-10-05,8.1081
2010-10-12,0.0
2010-10-13,2.5
2010-10-25,2.439
2010-10-27,4.7619
2010-10-28,0.0
2010-11-02,2.2727
2010-11-08,-6.6667
2010-11-19,-4.7619
2010-12-02,-7.5
2010-12-03,0.0
2010-12-08,0.0
2010-12-10,-13.5135
2010-12-13,-1.875
2010-12-15,21.0191
2010-12-16,5.2632
2010-12-17,0.0
2010-12-21,0.0
2010-12-27,-17.0
2010-12-28,20.4819
2010-12-29,0.0
2011-01-04,0.0
2011-01-07,0.0
2011-01-11,0.0
2011-01-12,12.5
2011-01-20,-6.6667
2011-01-27,0.0
2011-01-28,0.0
2011-02-25,-20.4762
2011-03-03,10.7784
2011-03-15,0.0
2011-03-16,0.0
2011-03-28,16.2162
2011-03-29,4.6512
2011-04-14,-17.7778
2011-04-26,3.7838000000000003
2011-04-27,-3.6458
2011-05-02,5.4054
2011-05-03,0.0
2011-05-10,0.0
2011-05-19,0.0
2011-05-23,0.0
2011-05-31,0.0
2011-06-01,-5.1282
2011-06-03,0.0
2011-06-10,-2.7027
2011-06-24,0.0
2011-06-29,-13.3333
2011-06-30,2.5641
2011-07-07,6.25
2011-07-19,-11.7647
2011-08-05,-13.3333
2011-08-08,-3.8462
2011-09-08,-12.0
2011-09-09,81.8182
2011-09-15,-45.0
2011-10-11,-50.0
2011-10-12,-14.5455
2011-10-14,-14.8936
2011-10-18,-7.5
2011-10-20,8.1081
2011-10-25,-12.5
2011-10-26,28.5714
2011-10-28,0.0
2011-10-31,11.1111
2011-11-01,-2.0
2011-11-02,-2.0408
2011-11-03,0.0
2011-11-08,-12.5
2011-11-09,14.2857
2011-11-10,-20.8333
2011-11-11,18.4211
2011-11-15,11.1111
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,-6.0
2011-11-23,6.383
2011-11-28,18.0
2011-11-29,-20.339
2011-11-30,27.6596
2011-12-01,-8.3333
2011-12-07,9.0909
2011-12-13,0.0
2011-12-16,16.6667
2011-12-20,0.0
2011-12-22,21.4286
2011-12-23,0.0
2011-12-27,-17.647100000000002
2011-12-28,14.2857
2012-01-03,6.25
2012-01-17,-16.4706
2012-02-03,19.7183
2012-03-02,11.7647
2012-03-07,-15.7895
2012-03-08,18.75
2012-03-13,-5.2632
2012-03-15,-20.0
2012-03-23,-2.7778
2012-03-28,0.0
2012-04-11,-7.1429
2012-04-27,0.0
2012-05-15,38.4615
2012-05-30,-11.1111
2012-06-06,6.25
2012-06-08,5.8824
2012-07-05,11.1111
2012-07-12,0.0
2012-07-16,0.0
2012-08-21,-35.0
2012-08-24,0.0
2012-09-14,0.0
2012-10-01,0.0
2012-10-16,10.7692
2012-10-26,11.1111
2012-11-01,-4.375
2012-11-07,0.6536
2012-11-13,-1.2987
2012-11-19,0.0
2012-11-26,0.0
2012-11-30,-6.3158
2012-12-05,19.382
2012-12-12,-22.352899999999998
2012-12-26,6.0606
2012-12-27,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-15,1.4285999999999999
2013-02-14,1.4085
2013-02-27,0.0
2013-04-17,31.9444
2013-05-29,-26.3158
2013-06-17,8.5714
2013-06-18,0.0
2013-07-02,-1.3158
2013-07-05,-13.3333
2013-07-08,-7.6923
2013-07-09,15.0
2013-07-10,-13.0435
2013-07-12,0.0
2013-08-02,1.6667
2013-08-06,-1.6393
2013-08-16,0.0
2013-09-05,-6.6667
2013-09-13,14.2857
2013-09-18,-12.5
2013-11-12,-1.7856999999999998
2013-11-13,0.0
2013-11-14,0.0
2013-11-18,9.0909
2013-11-25,-8.3333
2013-11-27,-7.2727
2013-12-03,-9.8039
2013-12-17,0.0
2013-12-19,0.0
2013-12-20,6.5217
2013-12-23,-6.1224
2013-12-24,0.0
2013-12-31,17.3913
2014-01-06,-18.5185
2014-01-13,-4.5455
2014-02-03,0.0
2014-02-04,21.4286
2014-03-13,-17.647100000000002
2014-03-21,-2.3810000000000002
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-2.439
2014-04-15,5.0
2014-04-21,-4.7619
2014-05-02,22.5
2014-05-19,0.0
2014-06-04,-18.3673
2014-06-05,5.0
2014-07-01,0.0
2014-07-09,-4.7619
2014-08-01,0.0
2014-09-09,0.0
2014-09-10,-25.0
2014-09-15,0.0
2014-09-17,13.3333
2014-09-18,0.0
2014-09-23,-23.5294
2014-09-29,15.3846
2014-10-02,33.3333
2014-10-06,0.0
2014-10-07,0.0
2014-10-22,-12.5
2014-10-23,0.0
2014-10-27,0.0
2014-10-28,-8.5714
2014-10-29,0.0
2014-11-05,0.0
2014-11-06,-3.125
2014-11-07,41.9355
2014-11-18,-43.1818
2014-11-20,0.0
2014-12-01,40.0
2014-12-02,-14.2857
2014-12-03,-5.0
2014-12-08,-19.2982
2014-12-09,-8.6957
2014-12-11,4.7024
2014-12-15,0.0569
2014-12-16,4.5455
2014-12-17,-8.6957
2014-12-18,0.0
2014-12-19,19.0476
2014-12-23,4.0
2015-01-09,15.3846
2015-01-20,0.0
2015-01-21,10.0
2015-01-29,-6.0606
2015-01-30,0.0
2015-02-02,25.8065
2015-02-04,2.5641
2015-02-05,0.0
2015-02-06,-10.0
2015-02-12,11.1111
2015-02-17,-10.0
2015-03-03,2.7778
2015-03-05,5.4054
2015-03-13,0.0
2015-03-16,-7.6923
2015-03-18,8.3333
2015-03-19,-7.6923
2015-03-20,0.0
2015-03-26,11.1111
2015-03-30,-27.5
2015-03-31,20.6897
2015-04-09,0.0
2015-04-10,0.0
2015-04-14,0.0
2015-05-05,-2.8571
2015-05-08,5.8824
2015-05-13,2.7778
2015-06-01,8.1081
2015-06-02,0.0
2015-06-05,0.0
2015-06-08,-2.5
2015-06-10,0.0
2015-06-11,0.0
2015-06-19,0.0
2015-06-22,-7.6923
2015-07-01,8.3333
2015-07-14,-7.6923
2015-07-24,8.3333
2015-08-17,0.0
2015-08-21,0.0
2015-08-24,-2.5641
2015-08-31,0.0
2015-09-02,0.0
2015-09-04,-5.2632
2015-09-15,1.3889
2015-09-29,-4.1096
2015-10-02,0.0
2015-10-19,-2.8571
2015-10-20,0.0
2015-10-27,0.0
2015-10-29,-2.9412000000000003
2015-11-02,0.0
2015-11-05,0.0
2015-11-06,-6.0606
2015-11-11,12.9032
2015-11-13,0.0
2015-11-19,-8.5714
2015-11-20,-3.125
2015-11-23,0.0
2015-12-01,12.9032
2015-12-02,-5.7143
2015-12-03,6.0606
2015-12-04,-5.7143
2015-12-09,9.0909
2015-12-10,-8.3333
2015-12-16,0.0
2015-12-22,0.0
2015-12-23,0.0
2016-01-13,6.0606
2016-01-14,0.0
2016-01-19,-5.7143
2016-01-28,6.0606
2016-02-10,-5.4286
2016-03-07,5.7402
2016-03-15,-2.8571
2016-03-18,17.647100000000002
2016-03-22,-12.5
2016-03-29,-2.8571
2016-04-12,0.0
2016-04-20,0.0
2016-04-22,0.0
2016-04-28,5.8824
2016-05-03,5.5556
2016-05-06,5.2632
2016-05-27,-12.5
2016-06-01,0.0
2016-06-09,0.0
2016-06-16,0.0
2016-07-01,0.2857
2016-07-06,-0.2849
2016-07-19,0.0
2016-07-25,14.2857
2016-07-26,-12.5
2016-08-12,14.2857
2016-08-15,0.0
2016-08-31,10.0
2016-09-06,0.0
2016-10-03,2.2727
2016-10-05,-2.2222
2016-10-10,9.0909
2016-11-14,-47.9167
2016-11-15,40.0
2016-11-16,17.1429
2016-11-17,46.3415
2016-11-23,-8.3333
2016-12-05,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-19,0.0
2016-12-22,-25.2727
2016-12-28,9.4891
2016-12-29,0.0
2016-12-30,22.2222
2017-01-05,0.0
2017-01-17,-9.0909
2017-02-02,-9.8
2017-02-06,-0.2217
2017-02-07,-8.8889
2017-02-13,17.0732
2017-02-15,14.5833
2017-02-16,0.0
2017-03-02,9.0909
2017-03-10,3.3333
2017-03-13,-8.1653
2017-03-14,-15.697
2017-03-15,14.5833
2017-03-16,-14.5455
2017-03-17,31.9149
2017-03-20,0.0
2017-03-21,20.9677
2017-03-30,-26.6667
2017-04-21,0.0
2017-04-28,32.7273
2017-05-02,0.0
2017-05-08,34.2466
2017-05-09,-3.0612
2017-05-10,31.5789
2017-05-11,-20.0
2017-05-12,-20.0
2017-05-15,-12.5
2017-05-16,-14.2857
2017-05-17,8.3333
2017-05-18,23.0769
2017-05-19,0.0
2017-05-22,-6.25
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,6.6667
2017-05-31,-9.0625
2017-06-02,-2.0619
2017-06-05,5.2632
2017-06-06,0.0
2017-06-07,0.0
2017-06-09,13.3333
2017-06-13,0.0
2017-06-19,-11.7647
2017-06-20,0.0
2017-06-29,-2.6667
2017-06-30,16.4384
2017-07-24,3.5294
2017-07-26,2.2727
2017-07-28,-5.5556
2017-08-28,5.8824
2017-08-30,0.0
2017-09-14,-16.6667
2017-09-19,20.0
2017-09-20,-11.1111
2017-09-21,12.5
2017-09-22,-11.1111
2017-09-26,0.0
2017-10-03,-6.25
2017-10-05,0.0
2017-10-09,-13.3333
2017-10-11,-12.0
2017-10-12,13.6364
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,15.3846
2017-10-18,-12.0
2017-10-23,-15.1515
2017-10-24,25.0
2017-11-02,0.0
2017-11-03,-11.4286
2017-11-09,0.0
2017-11-22,-1.2903
2017-12-01,11.1111
2017-12-04,-10.2941
2017-12-08,14.7541
2017-12-12,-7.1429
2017-12-14,-3.0769
2017-12-15,0.0
2017-12-18,-3.1587
2017-12-20,-0.0164
2017-12-21,0.0
2017-12-22,6.5574
2017-12-28,-7.6923
2017-12-29,-5.0
2018-01-03,14.0351
2018-01-08,-12.3077
2018-01-11,29.8246
2018-01-19,-22.973
2018-02-12,0.0
2018-02-16,22.807
2018-02-20,-14.2857
2018-03-06,0.0
2018-03-12,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-04-04,0.0
2018-05-24,1.6667
2018-05-30,6.5574
2018-06-05,-4.6154
2018-06-13,0.0
2018-06-15,0.0
2018-06-20,0.3226
2018-06-26,0.0
2018-06-27,1.6077
2018-07-13,10.7595
2018-07-18,0.0
2018-07-26,-12.857099999999999
2018-08-09,1.8033000000000001
2018-08-13,4.6699
2018-08-17,-4.6154
2018-08-20,3.2258
2018-08-31,-6.25
2018-09-11,6.6667
2018-09-13,-9.375
2018-09-27,0.0
2018-09-28,3.4483
2018-10-10,-3.3333
2018-11-05,8.6207
2018-11-20,0.0
2018-11-21,-3.1746
2018-12-24,-6.5574
2018-12-28,-1.7544
2019-01-16,-8.9286
2019-01-17,13.7255
2019-01-18,-13.7931
2019-01-24,-4.0
2019-01-25,0.0
2019-02-13,0.0
2019-02-21,0.0
2019-02-26,4.1667
2019-03-05,16.0
2019-03-06,-17.2414
2019-03-08,12.5
2019-03-11,-9.2593
2019-03-12,-2.0408
2019-03-13,10.4167
2019-03-14,3.7736
2019-03-15,0.0
2019-03-19,-7.2727
2019-03-20,-0.3784
2019-03-21,-7.4931
2019-03-22,0.0
2019-03-25,-3.1915
2019-03-27,9.9121
2019-03-29,-16.0168
2019-04-01,4.7619
2019-04-09,-4.5455
2019-04-12,9.5238
2019-04-16,-4.3478
2019-04-17,-4.5455
2019-04-26,19.0476
2019-05-02,-14.0
2019-05-08,4.6512
2019-05-10,0.0
2019-05-13,0.0
2019-05-23,-6.6667
2019-05-24,-2.3810000000000002
2019-06-04,9.7561
2019-06-06,11.1111
2019-06-07,0.2546
2019-06-11,-4.0
2019-06-12,14.5833
2019-06-17,-3.6364
2019-06-18,3.7736
2019-06-24,-7.7118
2019-07-05,8.3562
2019-07-08,-9.0727
2019-07-15,-20.016
2019-07-23,2.5
2019-08-09,4.878
2019-08-15,0.0
2019-09-09,16.5751
2019-09-24,0.0
2019-10-02,0.0
2019-11-06,0.0
2019-11-14,-1.0
2019-11-26,-7.0707
2019-11-27,-2.1739
2019-11-29,-8.8889
2019-12-05,14.6341
2019-12-09,4.5262
2019-12-10,2.0408
2019-12-11,-3.0
2019-12-16,-3.0928
2019-12-17,2.1277
2019-12-20,1.0417
2019-12-27,3.0928
2020-01-02,-6.0
2020-01-06,0.0
2020-01-07,-6.383
2020-01-08,9.0909
2020-01-10,-6.25
2020-01-15,-6.6667
2020-01-16,7.1429
2020-01-17,0.0
2020-01-22,0.0
2020-02-03,0.0
2020-02-06,11.1111
2020-02-07,0.0
2020-02-11,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-20,0.0
2020-02-24,0.0
2020-02-27,-10.0
2020-03-03,11.1111
2020-03-04,0.0
2020-03-06,0.0
2020-03-13,-4.7575
2020-03-16,-5.2632
2020-03-23,-6.6667
2020-03-27,0.0
2020-04-29,-11.9048
2020-05-13,35.1351
2020-05-14,0.0
2020-05-18,0.0
2020-05-19,-20.0
2020-05-20,-17.5
2020-05-21,6.0606
2020-05-22,14.2857
2020-05-29,0.0
2020-06-10,0.0
2020-06-17,0.0
2020-06-19,0.3183
2020-06-22,-10.0
2020-06-30,5.5556
2020-07-01,-2.6316
2020-07-14,0.0
2020-07-16,0.0
2020-07-20,32.4324
2020-07-22,-22.449
2020-07-24,-2.6316
