ticker,FRLI US Equity
2005-08-31,1.4151
2005-09-01,6.9767
2005-09-02,0.0
2005-09-06,17.3913
2005-09-07,16.6667
2005-09-08,-7.9365
2005-09-09,0.0
2005-09-12,-3.1034
2005-09-13,-3.9146
2005-09-14,-1.8519
2005-09-15,0.0
2005-09-16,0.0
2005-09-19,-5.6604
2005-09-20,0.0
2005-09-21,-12.0
2005-09-22,-4.5455
2005-09-23,-7.1429
2005-09-26,-20.5128
2005-09-27,16.129
2005-09-28,0.0
2005-09-29,-10.5556
2005-09-30,-6.8323
2005-10-03,2.6667
2005-10-04,-7.1429
2005-10-05,-9.0909
2005-10-06,11.538499999999999
2005-10-07,3.4483
2005-10-10,6.6667
2005-10-11,6.25
2005-10-12,-5.8824
2005-10-13,2.5
2005-10-14,15.8537
2005-10-17,-26.3158
2005-10-18,-10.7143
2005-10-19,-4.0
2005-10-20,16.6667
2005-10-21,-3.5714
2005-10-24,0.0
2005-10-25,0.0
2005-10-26,-3.7037
2005-10-27,3.0769
2005-10-28,-2.9851
2005-10-31,0.0
2005-11-01,0.0
2005-11-02,-7.6923
2005-11-03,0.0
2005-11-04,-8.3333
2005-11-07,0.9091
2005-11-08,-18.9189
2005-11-09,11.1111
2005-11-10,0.0
2005-11-11,0.0
2005-11-14,0.0
2005-11-15,-28.0
2005-11-16,4.1667
2005-11-17,-6.6667
2005-11-18,14.2857
2005-11-21,-12.5
2005-11-22,12.857099999999999
2005-11-23,37.9747
2005-11-25,0.9174
2005-11-28,18.1818
2005-11-29,23.0769
2005-11-30,31.25
2005-12-01,-14.2857
2005-12-02,11.1111
2005-12-05,-10.0
2005-12-06,0.0
2005-12-07,-22.2222
2005-12-08,-7.1429
2005-12-09,7.6923
2005-12-12,-14.2857
2005-12-13,0.0
2005-12-14,16.6667
2005-12-15,0.0
2005-12-16,-7.1429
2005-12-19,0.0
2005-12-20,-11.538499999999999
2005-12-21,0.0
2005-12-22,4.3478
2005-12-23,0.0
2005-12-27,-4.1667
2005-12-28,-4.3478
2005-12-29,-4.5455
2005-12-30,-3.8095
2006-01-03,3.9604
2006-01-04,0.0
2006-01-05,0.0
2006-01-06,4.7619
2006-01-09,9.0909
2006-01-10,8.3333
2006-01-11,30.7692
2006-01-12,-11.7647
2006-01-13,-6.6667
2006-01-17,7.1429
2006-01-18,-6.6667
2006-01-19,3.5714
2006-01-20,-3.4483
2006-01-23,-5.7143
2006-01-24,-1.5152
2006-01-25,-7.6923
2006-01-26,8.3333
2006-01-27,3.8462
2006-01-30,-11.1111
2006-01-31,0.0
2006-02-01,4.1667
2006-02-02,-4.0
2006-02-03,4.1667
2006-02-06,12.0
2006-02-07,20.7143
2006-02-08,-5.3254
2006-02-09,34.375
2006-02-10,-6.9767
2006-02-13,-20.0
2006-02-14,-15.625
2006-02-15,11.1111
2006-02-16,0.0
2006-02-17,0.0
2006-02-21,10.0
2006-02-22,39.3939
2006-02-23,-4.3478
2006-02-24,22.7273
2006-02-27,-7.4074
2006-02-28,0.0
2006-03-01,-4.0
2006-03-02,-20.8333
2006-03-03,5.2632
2006-03-06,-5.0
2006-03-07,10.526299999999999
2006-03-08,-14.2857
2006-03-09,-5.5556
2006-03-10,11.7647
2006-03-13,10.526299999999999
2006-03-14,4.7619
2006-03-15,-2.2727
2006-03-16,-15.814
2006-03-17,10.4972
2006-03-20,-5.0
2006-03-21,2.6316
2006-03-22,-7.6923
2006-03-23,-2.7778
2006-03-24,2.8571
2006-03-27,-5.5556
2006-03-28,-8.8235
2006-03-29,9.6774
2006-03-30,-5.8824
2006-03-31,6.25
2006-04-03,-8.8235
2006-04-04,-3.2258
2006-04-05,-3.3333
2006-04-06,10.3448
2006-04-07,-3.125
2006-04-10,-3.2258
2006-04-11,-6.6667
2006-04-12,3.5714
2006-04-13,-3.4483
2006-04-17,7.1429
2006-04-18,0.0
2006-04-19,6.6667
2006-04-20,6.25
2006-04-21,0.0
2006-04-24,-5.8824
2006-04-25,15.625
2006-04-26,2.7027
2006-04-27,-5.2632
2006-04-28,0.0
2006-05-01,-5.5556
2006-05-02,-8.8235
2006-05-03,12.9032
2006-05-04,-8.5714
2006-05-05,0.0
2006-05-08,0.0
2006-05-09,-6.25
2006-05-10,0.0
2006-05-11,-6.6667
2006-05-12,7.1429
2006-05-15,-3.3333
2006-05-16,-3.4483
2006-05-17,-3.5714
2006-05-18,7.4074
2006-05-19,-6.8966
2006-05-22,3.7037
2006-05-23,-3.5714
2006-05-24,7.4074
2006-05-25,0.0
2006-05-26,-3.4483
2006-05-30,-3.5714
2006-05-31,3.7037
2006-06-01,0.0
2006-06-02,-10.7143
2006-06-05,0.0
2006-06-06,0.0
2006-06-07,-3.1
2006-06-08,-5.0568
2006-06-09,4.3478
2006-06-12,-8.3333
2006-06-13,-9.0909
2006-06-14,-10.0
2006-06-15,11.1111
2006-06-16,15.0
2006-06-19,4.3478
2006-06-20,-4.1667
2006-06-21,-8.6957
2006-06-22,9.5238
2006-06-23,-8.6957
2006-06-26,0.0
2006-06-27,-9.4048
2006-06-28,-0.1314
2006-06-29,15.6579
2006-06-30,-16.2685
2006-07-03,-10.8696
2006-07-05,9.7561
2006-07-06,-16.6667
2006-07-07,4.0
2006-07-10,-10.2564
2006-07-11,-14.1071
2006-07-12,1.4553
2006-07-13,-1.6393
2006-07-14,0.0
2006-07-17,-16.6667
2006-07-18,20.0
2006-07-19,-16.6667
2006-07-20,30.0
2006-07-21,-7.6923
2006-07-24,0.0
2006-07-25,-16.6667
2006-07-26,10.0
2006-07-27,0.0
2006-07-28,9.0909
2006-07-31,-16.6667
2006-08-01,-4.0
2006-08-02,-5.2083
2006-08-03,-5.4945
2006-08-04,-6.9767
2006-08-07,7.5
2006-08-08,-6.9767
2006-08-09,12.5
2006-08-10,0.0
2006-08-11,-11.1111
2006-08-14,-2.5
2006-08-15,10.2564
2006-08-16,-9.3023
2006-08-17,-10.2564
2006-08-18,14.2857
2006-08-21,0.0
2006-08-22,-12.5
2006-08-23,0.0
2006-08-24,0.0
2006-08-25,14.2857
2006-08-28,-12.5
2006-08-29,2.8571
2006-08-30,8.3333
2006-08-31,2.5641
2006-09-01,0.0
2006-09-05,-7.5
2006-09-06,8.1081
2006-09-07,-10.0
2006-09-08,0.0
2006-09-11,-5.5556
2006-09-12,-5.8824
2006-09-13,-6.25
2006-09-14,-6.6667
2006-09-15,-7.1429
2006-09-18,0.0
2006-09-19,15.3846
2006-09-20,-13.3333
2006-09-21,-3.8462
2006-09-22,20.0
2006-09-25,-6.6667
2006-09-26,-3.5714
2006-09-27,-7.4074
2006-09-28,-20.0
2006-09-29,25.0
2006-10-02,0.0
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,-12.0
2006-10-06,-9.0909
2006-10-09,5.0
2006-10-10,4.7619
2006-10-11,13.6364
2006-10-12,-12.0
2006-10-13,-4.5455
2006-10-16,19.0476
2006-10-17,20.0
2006-10-18,33.3333
2006-10-19,-5.9375
2006-10-20,-6.9767
2006-10-23,-2.8571
2006-10-24,-11.7647
2006-10-25,13.3333
2006-10-26,-11.7647
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,-16.6667
2006-11-02,0.0
2006-11-03,-8.0
2006-11-06,8.6957
2006-11-07,-16.0
2006-11-08,23.8095
2006-11-09,-3.8462
2006-11-10,-8.0
2006-11-13,30.4348
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,-6.6667
2006-11-17,-7.1429
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-24,7.6923
2006-11-27,-7.1429
2006-11-29,3.8462
2006-11-30,-3.7037
2006-12-01,15.3846
2006-12-04,-13.3333
2006-12-05,0.0
2006-12-06,-23.0769
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,-25.0
2006-12-12,-13.3333
2006-12-13,15.3846
2006-12-14,26.6667
2006-12-15,26.3158
2006-12-18,0.0
2006-12-19,0.0
2006-12-20,-25.0
2006-12-21,5.5556
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,-21.0526
2006-12-28,26.6667
2006-12-29,-5.2632
2007-01-03,11.1111
2007-01-04,-15.0
2007-01-05,0.0
2007-01-08,17.647100000000002
2007-01-09,0.0
2007-01-10,5.0
2007-01-11,14.2857
2007-01-12,41.6667
2007-01-16,-5.8824
2007-01-17,9.375
2007-01-18,-11.4286
2007-01-19,0.0
2007-01-22,3.2258
2007-01-23,0.0
2007-01-24,-3.125
2007-01-25,-3.2258
2007-01-26,-13.3333
2007-01-29,23.0769
2007-01-30,-9.375
2007-02-01,0.0
2007-02-02,3.4483
2007-02-06,-3.3333
2007-02-07,0.0
2007-02-08,27.5862
2007-02-09,-18.9189
2007-02-12,-6.6667
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,0.0
2007-02-20,0.0
2007-02-21,-10.7143
2007-02-22,0.0
2007-02-23,32.0
2007-02-26,-3.0303
2007-02-27,-9.375
2007-02-28,-3.4483
2007-03-01,0.0
2007-03-05,-14.2857
2007-03-06,0.0
2007-03-07,20.8333
2007-03-08,20.6897
2007-03-09,111.4286
2007-03-12,21.6216
2007-03-13,-17.7778
2007-03-14,-5.4054
2007-03-15,-21.4286
2007-03-16,10.9091
2007-03-19,-18.0328
2007-03-20,0.0
2007-03-21,20.0
2007-03-22,-16.6667
2007-03-23,12.0
2007-03-26,7.1429
2007-03-27,-16.6667
2007-03-28,-18.0
2007-03-29,9.7561
2007-03-30,13.3333
2007-04-02,9.8039
2007-04-03,33.9286
2007-04-04,-1.3333
2007-04-05,-16.2162
2007-04-09,-19.3548
2007-04-10,0.0
2007-04-11,-18.0
2007-04-12,0.4573
2007-04-13,9.2564
2007-04-16,11.1111
2007-04-17,-10.0
2007-04-18,33.3333
2007-04-19,0.0
2007-04-20,13.3333
2007-04-23,-2.9412000000000003
2007-04-24,-9.0909
2007-04-25,0.0
2007-04-26,0.0
2007-04-27,-6.6667
2007-04-30,7.1429
2007-05-01,1.6667
2007-05-02,-16.3934
2007-05-03,3.9215999999999998
2007-05-07,1.8868
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,-14.8148
2007-05-11,10.8696
2007-05-14,-9.8039
2007-05-15,8.6957
2007-05-16,-8.0
2007-05-17,8.6957
2007-05-18,-8.0
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,-2.1739
2007-05-29,-11.1111
2007-05-30,27.5
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,-21.5686
2007-06-05,12.5
2007-06-06,-11.1111
2007-06-07,12.5
2007-06-08,0.0
2007-06-11,-4.4444
2007-06-13,-6.9767
2007-06-14,15.0
2007-06-15,0.0
2007-06-18,8.6957
2007-06-19,2.0
2007-06-20,0.0
2007-06-21,-21.5686
2007-06-22,2.5
2007-06-25,0.0
2007-06-26,-24.3902
2007-06-27,29.0323
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,-25.0
2007-07-05,0.0
2007-07-06,50.0
2007-07-09,-11.1111
2007-07-10,12.5
2007-07-11,-11.1111
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,-12.5
2007-07-18,0.0
2007-07-19,14.2857
2007-07-20,-6.25
2007-07-23,0.0
2007-07-25,6.6667
2007-07-26,-25.0
2007-07-27,0.0
2007-07-30,30.0
2007-08-01,-35.8974
2007-08-02,-4.0
2007-08-03,4.1667
2007-08-06,0.0
2007-08-07,40.0
2007-08-08,0.0
2007-08-09,-28.5714
2007-08-10,20.0
2007-08-13,-16.6667
2007-08-14,-8.0
2007-08-15,52.1739
2007-08-16,-14.2857
2007-08-17,13.3333
2007-08-20,-29.4118
2007-08-21,37.5
2007-08-22,-27.2727
2007-08-23,25.0
2007-08-24,0.0
2007-08-27,-16.6667
2007-08-28,20.0
2007-08-29,-16.6667
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,0.0
2007-09-06,0.0
2007-09-10,0.0
2007-09-12,0.0
2007-09-13,0.0
2007-09-14,-4.0
2007-09-17,4.1667
2007-09-18,-4.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-24,4.1667
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,-8.0
2007-10-03,8.6957
2007-10-04,0.0
2007-10-05,20.0
2007-10-08,-16.6667
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,0.0
2007-10-16,-16.0
2007-10-17,-14.2857
2007-10-18,5.5556
2007-10-19,21.0526
2007-10-22,-17.3913
2007-10-23,0.0
2007-10-24,0.0
2007-10-25,5.2632
2007-10-26,10.0
2007-10-29,0.0
2007-10-31,-13.6364
2007-11-01,-40.4605
2007-11-02,54.6961
2007-11-05,-2.8571
2007-11-06,-5.8824
2007-11-07,0.0
2007-11-09,-30.0781
2007-11-12,51.9553
2007-11-13,29.4118
2007-11-14,-9.0909
2007-11-15,-35.0
2007-11-16,0.0
2007-11-19,-7.6923
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,-8.3333
2007-11-27,0.0
2007-11-28,36.3636
2007-11-29,-20.0
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-05,-16.6667
2007-12-06,-20.0
2007-12-07,0.0
2007-12-10,12.5
2007-12-11,22.2222
2007-12-12,-18.1818
2007-12-13,0.0
2007-12-14,-11.1111
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,-6.25
2007-12-20,6.6667
2007-12-21,0.0
2007-12-24,12.5
2007-12-26,-22.2222
2007-12-27,-14.2857
2007-12-28,0.0
2007-12-31,16.6667
2008-01-02,0.0
2008-01-03,21.4286
2008-01-04,0.0
2008-01-07,5.8824
2008-01-08,-11.1111
2008-01-11,12.5
2008-01-14,0.0
2008-01-15,-22.2222
2008-01-16,0.0
2008-01-22,0.0
2008-01-23,-14.2857
2008-01-24,0.0
2008-01-25,0.0
2008-01-29,33.3333
2008-01-30,-25.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,0.0
2008-02-08,-8.3333
2008-02-11,-9.0909
2008-02-12,-10.0
2008-02-13,-11.1111
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-21,25.0
2008-02-25,30.0
2008-02-26,-7.6923
2008-02-27,8.3333
2008-02-28,7.6923
2008-03-05,-14.2857
2008-03-06,-16.6667
2008-03-07,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,-20.0
2008-03-31,-12.5
2008-04-01,-14.2857
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-09,0.0
2008-04-15,0.0
2008-04-17,0.0
2008-04-18,0.0
2008-04-23,0.0
2008-04-30,33.3333
2008-05-02,-25.0
2008-05-05,33.3333
2008-05-06,-25.0
2008-05-07,0.0
2008-05-12,0.0
2008-05-14,0.0
2008-05-15,16.6667
2008-05-16,-14.2857
2008-05-19,0.0
2008-05-20,33.3333
2008-05-21,-25.0
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,33.3333
2008-06-05,-20.3125
2008-06-10,0.0
2008-06-12,0.0
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,88.2353
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,66.6667
2008-06-26,-20.0
2008-06-30,0.0
2008-07-08,25.0
2008-07-09,0.0
2008-07-10,-20.0
2008-07-11,0.0
2008-07-14,25.0
2008-07-16,-20.0
2008-07-17,0.0
2008-07-21,0.0
2008-07-23,-25.0
2008-07-25,33.3333
2008-07-28,-25.0
2008-07-30,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,33.3333
2008-08-14,-25.0
2008-08-18,33.3333
2008-08-19,-25.0
2008-08-20,0.0
2008-08-21,116.6667
2008-08-22,-61.5385
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-29,60.0
2008-09-02,25.0
2008-09-03,-20.0
2008-09-04,0.0
2008-09-05,-37.5
2008-09-10,120.0
2008-09-12,-54.5455
2008-09-18,100.0
2008-09-19,0.0
2008-09-22,-10.0
2008-09-23,0.0
2008-09-25,11.1111
2008-09-26,20.0
2008-09-29,0.0
2008-09-30,-25.0
2008-10-02,-16.6667
2008-10-03,0.0
2008-10-06,-35.0
2008-10-07,0.0
2008-10-08,-20.5128
2008-10-09,-22.5806
2008-10-10,0.0
2008-10-13,4.1667
2008-10-15,300.0
2008-10-16,20.0
2008-10-17,-3.3333
2008-10-22,-65.5172
2008-10-23,0.0
2008-10-27,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-11-06,60.0
2008-11-07,0.0
2008-11-10,-81.25
2008-11-11,-16.6667
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,20.0
2008-11-20,66.6667
2008-11-21,100.0
2008-11-24,0.0
2008-11-25,-50.0
2008-11-26,40.0
2008-12-03,42.8571
2008-12-04,-70.0
2008-12-05,33.3333
2008-12-08,0.0
2008-12-10,-25.0
2008-12-12,133.3333
2008-12-16,-28.5714
2008-12-19,-40.0
2008-12-22,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2009-01-22,33.3333
2009-01-26,25.0
2009-01-30,-20.0
2009-02-02,25.0
2009-02-03,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-11,0.0
2009-02-12,0.0
2009-02-13,0.0
2009-03-03,-10.0
2009-03-05,0.0
2009-03-06,-33.3333
2009-03-11,50.0
2009-03-13,0.0
2009-03-17,0.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-26,0.0
2009-04-02,33.3333
2009-04-07,-16.6667
2009-04-13,0.0
2009-04-14,0.0
2009-04-17,40.0
2009-04-20,0.0
2009-04-21,-21.4286
2009-04-24,45.4545
2009-04-27,0.0
2009-04-28,0.0
2009-04-30,50.0
2009-05-01,0.0
2009-05-05,108.3333
2009-05-08,0.0
2009-05-14,-68.0
2009-05-18,212.5
2009-05-19,0.0
2009-05-20,-72.0
2009-05-22,0.0
2009-05-27,0.0
2009-06-02,71.4286
2009-06-03,0.0
2009-06-05,66.6667
2009-06-08,0.0
2009-06-12,-50.0
2009-06-15,-20.0
2009-06-24,0.0
2009-06-25,87.5
2009-06-26,-6.6667
2009-06-29,-50.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-07,0.0
2009-07-10,0.0
2009-07-14,-14.2857
2009-07-15,0.0
2009-07-20,0.0
2009-07-22,0.0
2009-07-24,25.0
2009-07-27,-20.0
2009-07-28,0.0
2009-07-29,16.6667
2009-08-03,0.0
2009-08-04,-14.2857
2009-08-05,66.6667
2009-08-06,-10.0
2009-08-10,0.0
2009-08-14,-20.0
2009-08-17,66.6667
2009-08-18,-16.6667
2009-08-24,0.0
2009-08-25,-20.0
2009-08-26,12.5
2009-08-27,55.5556
2009-08-28,-28.5714
2009-09-02,0.0
2009-09-03,30.0
2009-09-04,-53.8462
2009-09-09,116.6667
2009-09-10,0.0
2009-09-14,0.0
2009-09-16,0.0
2009-09-17,-53.0769
2009-09-22,31.1475
2009-09-23,0.0
2009-09-25,0.0
2009-09-28,0.0
2009-09-30,12.5
2009-10-01,0.0
2009-10-02,0.0
2009-10-05,11.1111
2009-10-08,40.0
2009-10-09,7.1429
2009-10-12,6.6667
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,-50.0
2009-10-20,0.0
2009-10-22,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-10-29,0.0
2009-11-03,0.0
2009-11-06,0.0
2009-11-09,25.0
2009-11-10,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,-20.0
2009-11-19,0.0
2009-11-20,-25.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-30,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-16,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-07,-25.0
2010-01-08,-11.1111
2010-01-12,-25.0
2010-01-13,16.6667
2010-01-14,-14.2857
2010-01-20,33.3333
2010-01-21,-12.5
2010-01-22,0.0
2010-01-27,-28.5714
2010-01-28,-20.0
2010-01-29,25.0
2010-02-03,-20.0
2010-02-04,-20.0
2010-02-05,0.0
2010-02-09,25.0
2010-02-10,-15.0
2010-02-11,-23.5294
2010-02-12,0.0
2010-02-17,15.3846
2010-02-22,60.0
2010-02-23,-37.5
2010-02-24,0.0
2010-02-25,0.0
2010-03-04,-20.0
2010-03-08,-8.3333
2010-03-09,118.1818
2010-03-10,16.6667
2010-03-11,3.5714
2010-03-12,0.0
2010-03-15,0.0
2010-03-18,-13.7931
2010-03-23,-20.0
2010-03-24,65.0
2010-03-25,15.1515
2010-03-26,-21.0526
2010-03-30,-16.6667
2010-03-31,-20.0
2010-04-01,0.0
2010-04-09,10.0
2010-04-12,2.2727
2010-04-13,6.6667
2010-04-14,16.6667
2010-04-15,-10.7143
2010-04-16,-8.0
2010-04-19,8.6957
2010-04-21,16.0
2010-04-29,-3.4483
2010-04-30,0.0
2010-05-03,78.5714
2010-05-04,60.0
2010-05-05,12.5
2010-05-06,-11.1111
2010-05-10,-12.5
2010-05-11,-28.5714
2010-05-14,20.0
2010-05-17,8.3333
2010-05-20,-23.0769
2010-05-24,-20.0
2010-05-26,25.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-10,10.0
2010-06-11,-9.0909
2010-06-15,0.0
2010-06-21,0.0
2010-06-23,0.0
2010-06-28,-18.0
2010-06-29,0.0
2010-07-02,0.0
2010-07-16,-2.439
2010-07-19,0.0
2010-07-20,-12.5
2010-07-23,-14.2857
2010-07-26,33.3333
2010-07-28,-2.5
2010-08-02,0.0
2010-08-10,-1.2821
2010-08-19,-28.5714
2010-08-20,0.0
2010-08-23,27.2727
2010-08-24,-14.2857
2010-09-01,0.0
2010-09-02,0.0
2010-09-08,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-21,0.0
2010-10-01,0.0
2010-10-11,-33.3333
2010-10-18,50.0
2010-10-19,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-29,0.0
2010-11-01,33.3333
2010-11-02,12.5
2010-11-03,-4.4444
2010-11-04,4.6512
2010-11-05,-11.1111
2010-11-08,-22.5
2010-11-17,45.1613
2010-11-19,-31.1111
2010-11-29,0.0
2010-12-07,0.0
2010-12-08,29.0323
2010-12-15,-22.5
2010-12-17,0.0
2010-12-21,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-31,45.1613
2011-01-04,0.0
2011-01-05,0.0
2011-01-07,0.0
2011-01-18,0.0
2011-01-25,0.0
2011-01-28,0.0
2011-02-02,-30.0
2011-02-04,90.4762
2011-02-09,-47.5
2011-02-10,90.4762
2011-02-11,0.0
2011-02-25,-33.3333
2011-03-03,37.5
2011-03-04,-36.3636
2011-03-07,0.0
2011-03-08,8.5714
2011-03-09,-7.8947
2011-03-11,-42.8571
2011-03-14,95.0
2011-03-16,-35.8974
2011-03-17,-15.25
2011-03-18,36.8732
2011-03-22,-26.9397
2011-03-23,0.0
2011-03-24,-29.2035
2011-03-31,133.3333
2011-04-06,0.0
2011-04-07,-55.7143
2011-04-08,-14.9194
2011-04-11,-1.4218
2011-04-13,0.0
2011-04-15,669.2308
2011-04-18,-50.0
2011-04-19,-38.75
2011-04-21,0.2041
2011-04-25,-1.222
2011-04-28,-50.5155
2011-04-29,33.3333
2011-05-02,42.5
2011-05-03,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-10,-1.7544
2011-05-11,42.8571
2011-05-12,0.0
2011-05-13,25.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,-20.0
2011-05-20,50.0
2011-05-24,-33.3333
2011-05-26,0.0
2011-06-01,-50.0
2011-06-02,150.0
2011-06-03,0.0
2011-06-06,-46.0
2011-06-07,0.0
2011-06-08,85.1852
2011-06-09,0.0
2011-06-14,-30.0
2011-06-15,71.4286
2011-06-27,-50.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-19,0.0
2011-08-01,0.0
2011-08-08,0.0
2011-08-09,-43.3333
2011-08-16,252.9412
2011-08-17,-8.3333
2011-08-24,-69.0909
2011-09-09,17.647100000000002
2011-09-14,100.0
2011-09-22,-57.5
2011-09-28,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-17,47.0588
2011-10-21,0.0
2011-10-27,-56.0
2011-11-02,0.0
2011-11-08,-9.0909
2011-11-18,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,-30.0
2011-12-07,0.0
2011-12-09,-28.5714
2011-12-15,-20.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-27,0.0
2012-01-09,0.0
2012-01-13,0.0
2012-01-25,0.0
