ticker,LLEXQ US Equity
2010-08-11,5.0
2010-08-12,-11.9048
2010-08-13,8.1081
2010-08-16,17.5
2010-08-17,3.8298
2010-08-18,-9.8361
2010-08-19,2.2727
2010-08-20,0.0
2010-08-23,6.6667
2010-08-24,-16.6667
2010-08-25,4.0
2010-08-26,-0.9615
2010-08-27,4.3689
2010-08-30,3.4884
2010-08-31,5.618
2010-09-01,-4.2553
2010-09-02,8.4444
2010-09-03,-9.0164
2010-09-07,1.3514
2010-09-08,-5.7778
2010-09-09,6.1321
2010-09-10,6.6667
2010-09-13,-12.5
2010-09-14,0.0
2010-09-15,4.7619
2010-09-16,-0.4545
2010-09-17,0.0
2010-09-20,9.589
2010-09-21,0.0
2010-09-22,-2.0833
2010-09-23,0.0
2010-09-24,-4.2553
2010-09-27,4.4444
2010-09-28,-8.5106
2010-09-29,-4.6512
2010-09-30,14.1463
2010-10-01,-11.9658
2010-10-04,-0.4854
2010-10-05,1.4634
2010-10-06,-1.4423
2010-10-07,1.4634
2010-10-08,0.9615
2010-10-11,3.8095
2010-10-12,3.211
2010-10-13,2.2222
2010-10-14,-2.1739
2010-10-15,0.0
2010-10-18,-0.4444
2010-10-19,-1.7856999999999998
2010-10-20,4.5455
2010-10-21,0.0
2010-10-22,-2.1739
2010-10-25,0.0
2010-10-26,2.2222
2010-10-27,-4.3478
2010-10-28,-4.5455
2010-10-29,2.3810000000000002
2010-11-01,0.0
2010-11-02,-2.3256
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,2.8571
2010-11-08,0.463
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.4608
2010-11-12,5.5046
2010-11-15,-5.6522
2010-11-16,-2.3041
2010-11-17,13.2075
2010-11-18,-8.3333
2010-11-19,-0.4545
2010-11-22,-3.1963
2010-11-23,-5.6604
2010-11-24,5.0
2010-11-26,4.7619
2010-11-29,-4.5455
2010-11-30,0.0
2010-12-01,4.7619
2010-12-02,-2.7273
2010-12-03,-6.0748
2010-12-06,4.4776
2010-12-07,2.3810000000000002
2010-12-08,-2.3256
2010-12-09,-4.7619
2010-12-10,2.5
2010-12-13,12.1951
2010-12-14,-12.6087
2010-12-15,-0.4975
2010-12-16,2.5
2010-12-17,-1.4634
2010-12-20,1.4851
2010-12-21,0.0
2010-12-22,-2.439
2010-12-23,0.5
2010-12-27,0.0
2010-12-28,-0.4975
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,2.5
2011-01-03,0.0
2011-01-04,-2.439
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,10.0
2011-01-10,-4.5455
2011-01-11,0.0
2011-01-12,-4.2857
2011-01-13,6.9652
2011-01-14,-2.3256
2011-01-18,0.0
2011-01-19,-4.7619
2011-01-20,0.0
2011-01-21,10.0
2011-01-24,-4.5455
2011-01-25,4.7619
2011-01-26,0.0
2011-01-27,-6.8182
2011-01-28,0.0
2011-01-31,7.3171
2011-02-01,18.1818
2011-02-02,11.538499999999999
2011-02-03,-2.4138
2011-02-04,-2.8269
2011-02-07,9.0909
2011-02-08,-5.0
2011-02-09,3.1579
2011-02-10,6.1224
2011-02-11,5.7692
2011-02-14,0.0
2011-02-15,1.5152
2011-02-16,-4.4776
2011-02-17,-12.5
2011-02-18,3.5714
2011-02-22,-2.7586
2011-02-23,9.9291
2011-02-24,-3.2258
2011-02-25,1.6667
2011-02-28,8.1967
2011-03-01,-1.5152
2011-03-02,0.0
2011-03-03,7.6923
2011-03-04,0.0
2011-03-07,-2.8571
2011-03-08,0.0
2011-03-09,2.9412000000000003
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,-2.8571
2011-03-15,-1.4706000000000001
2011-03-16,-7.4627
2011-03-17,0.0
2011-03-18,9.6774
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,-0.5882
2011-03-24,-0.8876
2011-03-25,0.0
2011-03-28,-10.4478
2011-03-29,0.0
2011-03-30,-1.6667
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,1.6949
2011-04-05,0.0
2011-04-06,8.3333
2011-04-07,0.0
2011-04-08,-4.6154
2011-04-11,0.0
2011-04-12,-1.6129
2011-04-13,-3.2787
2011-04-14,3.3898
2011-04-15,-3.2787
2011-04-18,-6.7797
2011-04-19,0.0
2011-04-20,-1.8182
2011-04-21,0.0
2011-04-25,11.1111
2011-04-26,5.0
2011-04-27,-4.7619
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,-3.3333
2011-05-03,-3.4483
2011-05-04,1.7856999999999998
2011-05-05,-1.7544
2011-05-06,0.0
2011-05-09,-1.7856999999999998
2011-05-10,9.0909
2011-05-11,0.0
2011-05-12,1.6667
2011-05-13,-1.6393
2011-05-16,-10.0
2011-05-17,-3.7037
2011-05-18,0.0
2011-05-19,-3.8462
2011-05-20,4.0
2011-05-23,7.6923
2011-05-24,5.3571
2011-05-25,-5.0847
2011-05-26,1.4285999999999999
2011-05-27,-1.4085
2011-05-31,3.5714
2011-06-01,-1.7241
2011-06-02,-1.7544
2011-06-03,1.7856999999999998
2011-06-06,-1.7544
2011-06-07,-1.0714
2011-06-08,-6.1372
2011-06-09,2.3077
2011-06-10,1.5038
2011-06-13,1.8519
2011-06-14,-9.0909
2011-06-15,4.0
2011-06-16,-1.9231
2011-06-17,-1.9607999999999999
2011-06-20,-8.0
2011-06-21,4.3478
2011-06-22,4.1667
2011-06-23,-4.0
2011-06-24,-4.1667
2011-06-27,-2.1739
2011-06-28,2.2222
2011-06-29,8.6957
2011-06-30,-2.0
2011-07-01,6.5306
2011-07-05,3.4483
2011-07-06,-5.5556
2011-07-07,1.9607999999999999
2011-07-08,3.8462
2011-07-11,-1.8519
2011-07-12,0.0
2011-07-13,-2.6414999999999997
2011-07-14,2.7132
2011-07-15,1.8868
2011-07-18,-1.8519
2011-07-19,-1.8868
2011-07-20,-3.8462
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,-4.0
2011-07-26,-4.1667
2011-07-27,-1.7391
2011-07-28,-0.4425
2011-07-29,-1.3333
2011-08-01,-7.2072
2011-08-02,3.3981
2011-08-03,-1.4085
2011-08-04,-4.7619
2011-08-05,0.0
2011-08-08,-10.0
2011-08-09,0.0
2011-08-10,8.3333
2011-08-11,-5.1282
2011-08-12,-2.7027
2011-08-15,11.1111
2011-08-16,-2.5
2011-08-17,-7.1795
2011-08-18,-0.5525
2011-08-19,-2.7778
2011-08-22,-6.8571
2011-08-23,13.4969
2011-08-24,-1.0811
2011-08-25,4.918
2011-08-26,-3.6458
2011-08-29,2.7027
2011-08-30,-9.473700000000001
2011-08-31,5.814
2011-09-01,2.1978
2011-09-02,2.1505
2011-09-06,-10.526299999999999
2011-09-07,0.0
2011-09-08,-5.8824
2011-09-09,-6.25
2011-09-12,-3.3333
2011-09-13,0.0
2011-09-14,3.4483
2011-09-15,0.0
2011-09-16,6.0
2011-09-19,0.6289
2011-09-20,0.0
2011-09-21,-6.25
2011-09-22,-13.3333
2011-09-23,3.8462
2011-09-26,5.9259
2011-09-27,-2.0979
2011-09-28,3.5714
2011-09-29,-10.3448
2011-09-30,0.0
2011-10-03,-3.8462
2011-10-04,3.2
2011-10-05,4.6512
2011-10-06,-1.4815
2011-10-07,5.2632
2011-10-10,-8.5714
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,-6.25
2011-10-14,-10.0
2011-10-17,6.4815
2011-10-18,8.6957
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,-12.0
2011-10-25,0.0
2011-10-26,9.0909
2011-10-27,2.0833
2011-10-28,22.449
2011-10-31,-4.1667
2011-11-01,-4.3478
2011-11-02,-9.0909
2011-11-03,-14.6
2011-11-04,-3.2816
2011-11-07,1.4559
2011-11-08,7.3986
2011-11-09,10.2222
2011-11-10,4.8387
2011-11-11,2.8846
2011-11-14,10.2804
2011-11-15,13.0508
2011-11-16,1.9489999999999998
2011-11-17,-9.5588
2011-11-18,-13.4959
2011-11-21,-10.7143
2011-11-22,7.3684
2011-11-23,-1.9583
2011-11-25,7.9973
2011-11-28,-18.5185
2011-11-29,-14.5455
2011-11-30,9.0741
2011-12-01,-0.029
2011-12-02,6.3415
2011-12-05,31.422
2011-12-06,-5.4101
2011-12-07,-2.3247
2011-12-08,-10.0869
2011-12-09,-0.2101
2011-12-12,-3.5434
2011-12-13,-7.2394
2011-12-14,1.8824
2011-12-15,-1.8476
2011-12-16,-17.1765
2011-12-19,2.2727
2011-12-20,5.0
2011-12-21,-1.9742
2011-12-22,3.3634
2011-12-23,1.0444
2011-12-27,-8.0103
2011-12-28,-8.7079
2011-12-29,-3.6923
2011-12-30,-3.8339
2012-01-03,4.6512
2012-01-04,-11.1111
2012-01-05,5.0
2012-01-06,-1.0204
2012-01-09,1.3746
2012-01-10,-3.3898
2012-01-11,1.0526
2012-01-12,-7.2917
2012-01-13,-7.4906
2012-01-17,-6.4777000000000005
2012-01-18,24.2424
2012-01-19,4.8824
2012-01-20,-3.6585
2012-01-23,3.1034
2012-01-24,-4.6823
2012-01-25,-3.5044
2012-01-26,0.3591
2012-01-27,7.3913
2012-01-30,-3.8462
2012-01-31,-5.2632
2012-02-01,-3.3333
2012-02-02,4.4444
2012-02-03,-0.9538
2012-02-06,0.0
2012-02-07,13.3333
2012-02-08,2.2876
2012-02-09,21.4058
2012-02-10,7.6316
2012-02-13,9.0465
2012-02-14,0.6726
2012-02-15,-2.2272
2012-02-16,0.2278
2012-02-17,-1.5455
2012-02-21,6.4174
2012-02-22,-13.2321
2012-02-23,2.9594
2012-02-24,-8.7019
2012-02-27,7.4468
2012-02-28,-0.3094
2012-02-29,2.7638
2012-03-01,3.8945
2012-03-02,-0.6977
2012-03-05,-5.1522
2012-03-06,11.1111
2012-03-07,-6.4444
2012-03-08,2.1378
2012-03-09,-2.093
2012-03-12,-6.8884
2012-03-13,5.8673
2012-03-14,-4.5783000000000005
2012-03-15,2.7778
2012-03-16,-1.7199
2012-03-19,0.5
2012-03-20,-2.9851
2012-03-21,-3.8462
2012-03-22,4.5333
2012-03-23,2.0376
2012-03-26,-9.4972
2012-03-27,3.5911999999999997
2012-03-28,1.33
2012-03-29,-1.3125
2012-03-30,-4.5367
2012-04-02,-2.7934
2012-04-03,-6.8932
2012-04-04,0.3086
2012-04-05,10.7692
2012-04-09,1.3889
2012-04-10,-4.1096
2012-04-11,-6.8571
2012-04-12,1.227
2012-04-13,-6.0606
2012-04-16,10.9677
2012-04-17,-2.6163
2012-04-18,-8.3582
2012-04-19,-2.2801
2012-04-20,6.6667
2012-04-23,-6.25
2012-04-24,0.0
2012-04-25,7.7333
2012-04-26,3.3416
2012-04-27,-2.3952
2012-04-30,9.2025
2012-05-01,-8.9888
2012-05-02,2.7778
2012-05-03,-7.7928
2012-05-04,-2.296
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,2.6667
2012-05-10,13.3076
2012-05-11,-14.037
2012-05-14,8.3333
2012-05-15,1.9385
2012-05-16,-9.4476
2012-05-17,2.3292
2012-05-18,-2.2762000000000002
2012-05-21,6.0
2012-05-22,3.7736
2012-05-23,-2.4242
2012-05-24,0.9317
2012-05-25,-2.4577
2012-05-29,2.5157
2012-05-30,-2.4539
2012-05-31,-5.0511
2012-06-01,1.3289
2012-06-04,1.6434
2012-06-05,-9.0359
2012-06-06,5.6738
2012-06-07,-2.6846
2012-06-08,3.4483
2012-06-11,1.6707999999999998
2012-06-12,6.2252
2012-06-13,-2.4691
2012-06-14,-2.8481
2012-06-15,7.1661
2012-06-18,-7.2948
2012-06-19,1.6393
2012-06-20,-2.9032
2012-06-21,-0.6645
2012-06-22,-15.7191
2012-06-25,-4.7619
2012-06-26,4.5833
2012-06-27,-2.7888
2012-06-28,0.8197
2012-06-29,12.1951
2012-07-02,-13.0435
2012-07-03,12.5
2012-07-05,2.5926
2012-07-06,-4.6931
2012-07-09,-4.9195
2012-07-10,-0.4034
2012-07-11,-6.8
2012-07-12,-1.2876
2012-07-13,4.7772
2012-07-16,-0.4565
2012-07-17,-6.206
2012-07-18,0.0
2012-07-19,-0.8889
2012-07-20,-1.3453
2012-07-23,-2.733
2012-07-24,-6.5366
2012-07-25,20.0
2012-07-26,2.0833
2012-07-27,12.7755
2012-07-30,-11.3283
2012-07-31,14.2806
2012-08-01,-17.8535
2012-08-02,-3.0435
2012-08-03,9.8655
2012-08-06,2.8571
2012-08-07,13.0952
2012-08-08,3.1579
2012-08-09,6.4626
2012-08-10,0.3195
2012-08-13,-4.1401
2012-08-14,-1.3289
2012-08-15,-6.0606
2012-08-16,7.5269
2012-08-17,1.3333
2012-08-20,-0.3289
2012-08-21,0.6601
2012-08-22,0.6557
2012-08-23,0.0
2012-08-24,0.6474
2012-08-27,-0.3196
2012-08-28,-0.974
2012-08-29,1.1865
2012-08-30,5.3079
2012-08-31,0.0
2012-09-04,-4.0
2012-09-05,16.6667
2012-09-06,3.022
2012-09-07,-1.0667
2012-09-10,-5.657
2012-09-11,5.4248
2012-09-12,1.626
2012-09-13,10.9333
2012-09-14,9.378
2012-09-17,2.6345
2012-09-18,-1.4989
2012-09-19,-2.1739
2012-09-20,-2.2222
2012-09-21,-1.1364
2012-09-24,1.1494
2012-09-25,-0.2301
2012-09-26,0.2306
2012-09-27,-0.2273
2012-09-28,0.2278
2012-10-01,0.6818
2012-10-02,5.4176
2012-10-03,-2.5696
2012-10-04,7.4725
2012-10-05,-4.908
2012-10-08,-0.2151
2012-10-09,0.0
2012-10-10,2.5862
2012-10-11,-1.0504
2012-10-12,1.0642
2012-10-15,0.8377
2012-10-16,-1.875
2012-10-17,-1.6985000000000001
2012-10-18,-0.6506
2012-10-19,-1.7337
2012-10-22,-0.4452
2012-10-23,-0.2222
2012-10-24,-6.2333
2012-10-25,-1.6656
2012-10-26,2.654
2012-10-31,-7.2914
2012-11-01,1.5197
2012-11-02,-5.2439
2012-11-05,-1.3225
2012-11-06,-0.5348
2012-11-07,-0.2688
2012-11-08,-0.5391
2012-11-09,6.5041
2012-11-12,-16.0305
2012-11-13,1.2121
2012-11-14,-7.1856
2012-11-15,-14.1935
2012-11-16,12.782
2012-11-19,-6.6708
2012-11-20,-23.2109
2012-11-21,-4.6512
2012-11-23,-6.3415
2012-11-26,5.2083
2012-11-27,-10.8911
2012-11-28,1.6667
2012-11-29,3.8251
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,2.625
2012-12-05,-10.7635
2012-12-06,-5.7471
2012-12-07,21.3415
2012-12-10,-1.5074999999999998
2012-12-11,-2.551
2012-12-12,9.9476
2012-12-13,14.2857
2012-12-14,-2.0833
2012-12-17,-1.2766
2012-12-18,-6.0345
2012-12-19,-6.422
2012-12-20,7.3529
2012-12-21,-2.2831
2012-12-24,0.0058
2012-12-26,-4.2112
2012-12-27,-2.439
2012-12-28,-2.0
2012-12-31,1.5306
2013-01-02,5.5276
2013-01-03,-4.7619
2013-01-04,2.0
2013-01-07,-3.4314
2013-01-08,-1.0152
2013-01-09,-3.5897
2013-01-10,-1.5957
2013-01-11,7.027
2013-01-14,3.5354
2013-01-15,2.6921
2013-01-16,1.6537
2013-01-17,5.1402
2013-01-18,1.7722
2013-01-22,-0.868
2013-01-23,-3.5242
2013-01-24,1.8265
2013-01-25,-2.2422
2013-01-28,3.211
2013-01-29,1.7332999999999998
2013-01-30,2.6649000000000003
2013-01-31,-0.9867
2013-02-01,0.5668
2013-02-04,-0.8547
2013-02-05,-5.6034
2013-02-06,-0.4566
2013-02-07,5.0459
2013-02-08,-6.1135
2013-02-11,-6.9767
2013-02-12,11.0
2013-02-13,-3.1532
2013-02-14,-2.3314
2013-02-15,-0.4703
2013-02-19,-1.9079000000000002
2013-02-20,-1.9510999999999998
2013-02-21,-0.5037
2013-02-22,-1.0
2013-02-25,-3.0366
2013-02-26,6.7778
2013-02-27,-6.8293
2013-02-28,-3.6649000000000003
2013-03-01,-2.7174
2013-03-04,1.1173
2013-03-05,1.105
2013-03-06,-2.1311
2013-03-07,-0.6142
2013-03-08,2.2472
2013-03-11,-3.2898
2013-03-12,-0.0071
2013-03-13,-2.2727
2013-03-14,-1.1628
2013-03-15,1.7647
2013-03-18,2.659
2013-03-19,-7.0946
2013-03-21,-2.4242
2013-03-22,9.937899999999999
2013-03-25,-1.6949
2013-03-26,-1.092
2013-03-27,-2.9634
2013-03-28,3.5928
2013-04-01,-4.0462
2013-04-02,-0.6024
2013-04-03,-9.0909
2013-04-04,3.3333
2013-04-05,-3.2258
2013-04-08,4.0
2013-04-09,-6.4103
2013-04-10,3.4247
2013-04-11,0.0
2013-04-12,-0.6623
2013-04-15,-1.3333
2013-04-16,-2.027
2013-04-17,18.6207
2013-04-18,-2.907
2013-04-19,-0.5988
2013-04-22,-2.4096
2013-04-23,-7.4074
2013-04-24,4.0
2013-04-25,5.7692
2013-04-26,-6.0606
2013-04-29,0.0
2013-04-30,-0.6452
2013-05-01,18.8312
2013-05-02,0.5362
2013-05-03,-0.5333
2013-05-06,-3.2787
2013-05-07,1.6949
2013-05-08,1.1111
2013-05-09,2.1978
2013-05-10,1.0753
2013-05-13,-0.5319
2013-05-14,-2.6738
2013-05-15,-5.4945
2013-05-16,1.1555
2013-05-17,3.4485
2013-05-20,-6.6602
2013-05-21,0.0
2013-05-22,-10.119
2013-05-23,1.3245
2013-05-24,4.5752
2013-05-28,-3.125
2013-05-29,6.4516
2013-05-30,5.4545
2013-05-31,-3.4483
2013-06-03,-1.1905000000000001
2013-06-04,5.4142
2013-06-05,-2.5073
2013-06-06,-7.3637
2013-06-10,1.8746
2013-06-11,-0.6211
2013-06-12,-6.25
2013-06-13,0.0
2013-06-14,8.6667
2013-06-17,-0.6135
2013-06-18,-4.321
2013-06-19,2.5806
2013-06-20,3.7736
2013-06-21,3.0303
2013-06-24,-5.8824
2013-06-25,-2.5
2013-06-26,0.0
2013-06-27,-0.641
2013-06-28,1.2903
2013-07-01,-1.9108
2013-07-02,-4.5455
2013-07-03,7.483
2013-07-05,-8.8608
2013-07-08,10.4167
2013-07-09,10.0629
2013-07-10,-6.8571
2013-07-11,1.227
2013-07-12,0.0
2013-07-15,6.0606
2013-07-16,2.2857
2013-07-17,0.2793
2013-07-18,-0.2786
2013-07-19,-4.4134
2013-07-22,8.9421
2013-07-23,-0.7511
2013-07-24,-3.2432
2013-07-25,2.7933
2013-07-26,-4.2391
2013-07-29,-5.2213
2013-07-30,3.7126
2013-07-31,2.7714
2013-08-01,-3.9326
2013-08-02,2.3392
2013-08-05,-2.8571
2013-08-06,1.1764999999999999
2013-08-07,-2.3256
2013-08-08,1.1905000000000001
2013-08-09,-2.9412000000000003
2013-08-12,3.0303
2013-08-13,-0.5882
2013-08-14,-2.3669000000000002
2013-08-15,0.0
2013-08-16,-0.6061
2013-08-19,-1.2195
2013-08-21,-1.2423
2013-08-22,-0.6172
2013-08-23,-5.0314
2013-08-26,3.3113
2013-08-27,0.641
2013-08-28,1.9108
2013-08-29,-3.75
2013-08-30,3.8961
2013-09-03,-4.9922
2013-09-04,-1.3239
2013-09-05,3.3333
2013-09-06,9.0323
2013-09-09,7.1006
2013-09-10,2.2099
2013-09-11,1.0743
2013-09-12,9.633
2013-09-13,2.9268
2013-09-16,16.1137
2013-09-17,-11.8367
2013-09-18,-3.2407
2013-09-19,-1.9139
2013-09-20,0.0
2013-09-23,2.4329
2013-09-24,1.4346
2013-09-25,-2.3474
2013-09-26,-0.9615
2013-09-27,3.3981
2013-09-30,-2.3474
2013-10-01,0.0
2013-10-02,4.3269
2013-10-03,-5.53
2013-10-04,6.3415
2013-10-07,0.9174
2013-10-08,-1.8182
2013-10-09,-4.1667
2013-10-10,1.4493
2013-10-11,1.9048
2013-10-14,-6.0748
2013-10-15,-0.4975
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.9
2013-10-21,0.2292
2013-10-22,-1.1124
2013-10-23,0.0
2013-10-24,2.4936
2013-10-25,3.4146
2013-10-28,-3.3019
2013-10-29,-0.2622
2013-10-30,-7.0734
2013-10-31,1.5789
2013-11-01,-1.0363
2013-11-04,-5.7592
2013-11-05,5.5556
2013-11-06,4.2105
2013-11-07,-6.5657
2013-11-08,10.2703
2013-11-11,-1.25
2013-11-12,-0.2234
2013-11-13,7.4627
2013-11-14,0.0
2013-11-15,2.3148
2013-11-18,1.81
2013-11-19,4.4444
2013-11-20,-7.234
2013-11-21,-1.3761
2013-11-22,-4.6512
2013-11-25,-0.4878
2013-11-26,7.3529
2013-11-27,-2.2831
2013-11-29,2.8037
2013-12-02,4.5455
2013-12-03,3.0435
2013-12-04,0.0
2013-12-05,9.7046
2013-12-06,0.7692
2013-12-09,-5.7252
2013-12-10,-2.834
2013-12-11,-0.8333
2013-12-12,0.0
2013-12-13,-1.2605
2013-12-16,0.4255
2013-12-17,-8.4746
2013-12-18,-5.0984
2013-12-19,-2.9209
2013-12-20,-1.5074999999999998
2013-12-23,25.0
2013-12-24,-2.6811
2013-12-26,-1.0197
2013-12-30,-1.6949
2013-12-31,0.0
2014-01-02,-2.1552
2014-01-03,-3.5187
2014-01-06,0.9075
2014-01-07,0.4581
2014-01-08,0.9009
2014-01-09,6.6375
2014-01-10,-3.2574
2014-01-13,0.3894
2014-01-14,0.8621
2014-01-15,-0.8494
2014-01-16,1.2876
2014-01-17,-0.8936
2014-01-21,0.8963
2014-01-22,-8.0802
2014-01-23,0.463
2014-01-24,6.4459
2014-01-27,-1.7263
2014-01-28,-2.6432
2014-01-29,2.2624
2014-01-30,3.9823
2014-01-31,29.7872
2014-02-03,6.8852
2014-02-04,-1.8405
2014-02-05,1.5625
2014-02-06,5.8462
2014-02-07,-2.6163
2014-02-10,3.5821
2014-02-11,-3.17
2014-02-12,5.0595
2014-02-13,-9.3484
2014-02-14,1.5625
2014-02-18,3.0769
2014-02-19,-0.597
2014-02-20,3.6036
2014-02-21,-7.8261
2014-02-24,-4.4025
2014-02-25,0.6579
2014-02-26,6.2092
2014-02-27,1.5385
2014-02-28,-3.0303
2014-03-03,-4.6875
2014-03-04,-2.9631
2014-03-05,-3.7039999999999997
2014-03-06,4.5614
2014-03-07,5.3690999999999995
2014-03-10,8.598700000000001
2014-03-11,1.173
2014-03-12,3.7681
2014-03-13,-8.9385
2014-03-14,5.2147
2014-03-17,0.5831
2014-03-18,-1.4493
2014-03-19,-0.8824
2014-03-20,3.8576
2014-03-21,-6.0
2014-03-24,-3.6474
2014-03-25,3.1546
2014-03-26,2.1407
2014-03-27,-3.2934
2014-03-28,-2.4768
2014-03-31,7.3016
2014-04-01,-4.4379
2014-04-02,-5.2632
2014-04-03,-1.634
2014-04-04,-9.3023
2014-04-07,2.9304
2014-04-08,2.847
2014-04-09,3.1142
2014-04-10,-0.6711
2014-04-11,-2.3649
2014-04-14,5.5363
2014-04-15,0.0
2014-04-16,0.3279
2014-04-17,0.3268
2014-04-21,-1.3029
2014-04-22,-3.6304
2014-04-23,4.7945
2014-04-24,-2.2876
2014-04-25,0.0
2014-04-28,-0.6689
2014-04-29,-2.3569
2014-04-30,2.069
2014-05-01,1.0135
2014-05-02,-3.5117000000000003
2014-05-05,2.5997
2014-05-06,-5.7432
2014-05-07,2.1505
2014-05-08,-7.0175
2014-05-09,2.6414999999999997
2014-05-12,-0.7353
2014-05-13,-4.0741
2014-05-14,4.2471
2014-05-15,-1.8519
2014-05-16,-5.3208
2014-05-19,-3.9458
2014-05-20,2.4896
2014-05-21,4.8583
2014-05-22,-0.3861
2014-05-23,0.7703
2014-05-27,-2.6875999999999998
2014-05-28,-1.581
2014-05-29,-3.6145
2014-05-30,3.3333
2014-06-02,-5.2419
2014-06-03,2.6809
2014-06-04,-0.9532
2014-06-05,-1.6736
2014-06-06,1.7021
2014-06-09,-3.3473
2014-06-10,-9.0909
2014-06-11,1.9048
2014-06-12,5.6133
2014-06-13,2.6492
2014-06-16,0.8621
2014-06-17,-8.1197
2014-06-18,0.4651
2014-06-19,0.9259
2014-06-20,10.0917
2014-06-23,-6.6667
2014-06-24,-10.7143
2014-06-25,-2.0
2014-06-26,-2.0408
2014-06-27,1.0417
2014-06-30,-9.7938
2014-07-01,-6.2857
2014-07-02,17.6829
2014-07-03,3.6269
2014-07-07,-3.5
2014-07-08,-11.9171
2014-07-09,-1.7647
2014-07-10,5.3892
2014-07-11,-6.25
2014-07-14,1.8182
2014-07-15,-3.5714
2014-07-16,3.7037
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-1.1905000000000001
2014-07-22,-6.6265
2014-07-23,14.1935
2014-07-24,-2.2599
2014-07-25,-7.5072
2014-07-28,4.3668
2014-07-29,-1.8376000000000001
2014-07-30,-2.3981
2014-07-31,-1.25
2014-08-01,0.6329
2014-08-04,0.0
2014-08-05,-1.2579
2014-08-06,0.6369
2014-08-07,1.2658
2014-08-08,2.5
2014-08-11,0.0
2014-08-12,-3.6585
2014-08-13,-3.1725
2014-08-14,2.6228
2014-08-15,-3.8217
2014-08-18,-6.6225000000000005
2014-08-19,-9.9291
2014-08-20,0.7874
2014-08-21,-4.6875
2014-08-22,-1.5318
2014-08-25,-9.2659
2014-08-26,-3.6696999999999997
2014-08-27,11.4286
2014-08-28,29.9145
2014-08-29,-1.3158
2014-09-02,-2.0
2014-09-03,9.5238
2014-09-04,0.0
