ticker,UAN US Equity
2011-08-29,4.0865
2011-08-30,1.7034
2011-08-31,-0.6127
2011-09-01,-3.9457
2011-09-02,-1.2409
2011-09-06,-0.6932
2011-09-07,6.0646
2011-09-08,-0.8638
2011-09-09,1.3693
2011-09-12,1.3099
2011-09-13,6.4646
2011-09-14,2.5806
2011-09-15,-2.1088
2011-09-16,1.2094
2011-09-19,-3.3607
2011-09-20,3.2843999999999998
2011-09-21,-2.6562
2011-09-22,-4.7656
2011-09-23,-2.9863
2011-09-26,3.3278
2011-09-27,2.7375
2011-09-28,-2.2335
2011-09-29,-3.7275
2011-09-30,-2.04
2011-10-03,-13.9397
2011-10-04,6.3704
2011-10-05,-2.0427
2011-10-06,2.6066000000000003
2011-10-07,-1.2933
2011-10-10,4.773
2011-10-11,0.9826
2011-10-12,3.0517
2011-10-13,1.073
2011-10-14,3.6518
2011-10-17,1.4748
2011-10-18,1.6149
2011-10-19,-3.3373
2011-10-20,2.9593
2011-10-21,0.1198
2011-10-24,0.0
2011-10-25,-0.1994
2011-10-26,2.0775
2011-10-27,0.274
2011-10-28,-1.0148
2011-10-31,-0.8281
2011-11-01,0.1988
2011-11-02,3.373
2011-11-03,-1.7582
2011-11-04,-2.0783
2011-11-07,-1.2652999999999999
2011-11-08,-2.3563
2011-11-09,-1.1431
2011-11-10,-2.1413
2011-11-11,1.663
2011-11-14,1.1192
2011-11-15,0.4683
2011-11-16,-1.2711999999999999
2011-11-17,-4.2918
2011-11-18,1.5695000000000001
2011-11-21,-1.8542999999999998
2011-11-22,0.7647
2011-11-23,-2.8571
2011-11-25,-0.5055
2011-11-28,4.1109
2011-11-29,0.2662
2011-11-30,1.1062
2011-12-01,1.7943
2011-12-02,1.2468
2011-12-05,-1.2179
2011-12-06,-1.6472
2011-12-07,1.5734
2011-12-08,-0.5594
2011-12-09,1.9039000000000001
2011-12-12,-0.9342
2011-12-13,0.2143
2011-12-14,-1.6253
2011-12-15,-0.087
2011-12-16,-0.5222
2011-12-19,-1.0499
2011-12-20,-0.0442
2011-12-21,0.1769
2011-12-22,1.3245
2011-12-23,0.0
2011-12-27,2.3529
2011-12-28,3.6186
2011-12-29,1.7666
2011-12-30,0.2019
2012-01-03,6.6882
2012-01-04,2.568
2012-01-05,-0.4418
2012-01-06,2.182
2012-01-09,2.823
2012-01-10,2.7807
2012-01-11,-7.1918
2012-01-12,-3.2472
2012-01-13,3.6612999999999998
2012-01-17,-0.6623
2012-01-18,1.4074
2012-01-19,2.1914
2012-01-20,3.2523
2012-01-23,0.2423
2012-01-24,-1.3122
2012-01-25,-1.0847
2012-01-26,-0.7428
2012-01-27,1.3899
2012-01-30,0.703
2012-01-31,4.9564
2012-02-01,0.4988
2012-02-02,2.3163
2012-02-03,-1.2031
2012-02-06,2.5033
2012-02-07,-0.3256
2012-02-08,-2.5808999999999997
2012-02-09,-1.6432
2012-02-10,-4.1937
2012-02-13,-2.242
2012-02-14,1.2377
2012-02-15,4.279
2012-02-16,-0.2759
2012-02-17,-0.0692
2012-02-21,-1.8338999999999999
2012-02-22,-0.5287
2012-02-23,-2.6223
2012-02-24,-6.5502
2012-02-27,2.7259
2012-02-28,0.2654
2012-02-29,1.5501
2012-03-01,-3.2018
2012-03-02,-0.3462
2012-03-05,-2.1612999999999998
2012-03-06,-1.5385
2012-03-07,-1.7227999999999999
2012-03-08,0.4484
2012-03-09,0.9334
2012-03-12,2.5734
2012-03-13,1.2152
2012-03-14,-2.2076000000000002
2012-03-15,-0.1188
2012-03-16,-0.119
2012-03-19,-0.2382
2012-03-20,0.3979
2012-03-21,2.933
2012-03-22,2.6184
2012-03-23,4.1276
2012-03-26,-1.5495
2012-03-27,-2.5256
2012-03-28,-2.1029
2012-03-29,-0.0384
2012-03-30,0.921
2012-04-02,0.076
2012-04-03,1.3298
2012-04-04,0.4499
2012-04-05,2.4263
2012-04-09,-2.3324
2012-04-10,-2.1642
2012-04-11,2.5934
2012-04-12,4.0892
2012-04-13,-1.0714
2012-04-16,-0.4693
2012-04-17,-0.2902
2012-04-18,-0.7275
2012-04-19,2.0154
2012-04-20,0.2155
2012-04-23,-1.8638
2012-04-24,-0.767
2012-04-25,0.9201
2012-04-26,-0.9117
2012-04-27,2.2451
2012-04-30,3.4917
2012-05-01,1.0087
2012-05-02,-0.6543
2012-05-03,-0.3466
2012-05-04,-1.6591
2012-05-07,-3.5315
2012-05-08,-5.0056
2012-05-09,-3.8537
2012-05-10,-3.3129
2012-05-11,-3.3418
2012-05-14,-3.0635
2012-05-15,1.851
2012-05-16,-0.8422
2012-05-17,-1.9668999999999999
2012-05-18,-5.0616
2012-05-21,3.6023
2012-05-22,0.0927
2012-05-23,1.1116
2012-05-24,-1.4201
2012-05-25,-0.0929
2012-05-29,-0.6977
2012-05-30,-2.5761
2012-05-31,-2.0192
2012-06-01,-1.8155000000000001
2012-06-04,0.9495
2012-06-05,-1.0396
2012-06-06,4.3522
2012-06-07,3.9789
2012-06-08,0.876
2012-06-11,-4.1133
2012-06-12,-1.9542000000000002
2012-06-13,-1.0209
2012-06-14,0.5403
2012-06-15,-1.6120999999999999
2012-06-18,4.6177
2012-06-19,5.1732
2012-06-20,2.4368
2012-06-21,-1.2775
2012-06-22,1.4726
2012-06-25,1.6711
2012-06-26,3.763
2012-06-27,2.9596
2012-06-28,-0.9312
2012-06-29,-1.0217
2012-07-02,-0.578
2012-07-03,1.7027
2012-07-05,1.1842
2012-07-06,0.565
2012-07-09,-0.8828
2012-07-10,-0.0405
2012-07-11,-2.0656
2012-07-12,-4.5079
2012-07-13,1.4292
2012-07-16,4.953
2012-07-17,-0.1627
2012-07-18,1.2225
2012-07-19,0.7649
2012-07-20,-0.1998
2012-07-23,-0.5604
2012-07-24,-3.7037
2012-07-25,0.3344
2012-07-26,-0.2917
2012-07-27,4.3042
2012-07-30,2.6843
2012-07-31,0.7413
2012-08-01,1.0844
2012-08-02,-1.4176
2012-08-03,-2.0599
2012-08-06,-0.4472
2012-08-07,-0.4492
2012-08-08,1.0254
2012-08-09,3.1263
2012-08-10,2.2047
2012-08-13,-1.3096999999999999
2012-08-14,1.9516
2012-08-15,-0.0383
2012-08-16,-0.766
2012-08-17,-0.6175
2012-08-20,-1.5534
2012-08-21,-0.3945
2012-08-22,0.7921
2012-08-23,0.7073
2012-08-24,0.6633
2012-08-27,1.1628
2012-08-28,1.7241
2012-08-29,-0.8663
2012-08-30,-1.6717
2012-08-31,-0.966
2012-09-04,0.3121
2012-09-05,-0.5834
2012-09-06,0.6651
2012-09-07,-0.5052
2012-09-10,-1.4062999999999999
2012-09-11,-0.5547
2012-09-12,-0.5179
2012-09-13,0.6808
2012-09-14,2.1082
2012-09-17,1.3245
2012-09-18,-0.5767
2012-09-19,2.7069
2012-09-20,0.6401
2012-09-21,2.2821
2012-09-24,-1.2436
2012-09-25,-0.5926
2012-09-26,-1.304
2012-09-27,-0.9438
2012-09-28,0.0762
2012-10-01,-1.6756
2012-10-02,-1.7041
2012-10-03,0.7486
2012-10-04,0.5475
2012-10-05,3.8117
2012-10-08,1.0491
2012-10-09,-0.8528
2012-10-10,0.6358
2012-10-11,1.7837
2012-10-12,-3.1033
2012-10-15,0.942
2012-10-16,0.7465
2012-10-17,2.4083
2012-10-18,-0.5789
2012-10-19,-0.4731
2012-10-22,-0.9141
2012-10-23,-1.4022000000000001
2012-10-24,1.3099
2012-10-25,-0.1847
2012-10-26,-0.2961
2012-10-31,0.3712
2012-11-01,2.2189
2012-11-02,-0.5789
2012-11-05,-1.0335
2012-11-06,-1.6479
2012-11-07,-2.4372
2012-11-08,-2.6151
2012-11-09,1.4429
2012-11-12,-3.9115
2012-11-13,-1.2336
2012-11-14,-1.1241
2012-11-15,-1.7684
2012-11-16,2.8289999999999997
2012-11-19,5.0021
2012-11-20,-0.1588
2012-11-21,2.1471
2012-11-23,-0.2336
2012-11-26,0.1171
2012-11-27,2.65
2012-11-28,-1.2149
2012-11-29,0.538
2012-11-30,0.344
2012-12-03,-0.3429
2012-12-04,-0.7263
2012-12-05,-2.6184
2012-12-06,1.5817
2012-12-07,0.7396
2012-12-10,0.5796
2012-12-11,-0.6147
2012-12-12,-1.3143
2012-12-13,0.3525
2012-12-14,-0.8977
2012-12-17,-0.8665
2012-12-18,0.3178
2012-12-19,-0.4752
2012-12-20,1.1938
2012-12-21,-0.5899
2012-12-24,0.5538
2012-12-26,-1.8489
2012-12-27,-1.6433
2012-12-28,-0.0407
2012-12-31,2.8944
2013-01-02,3.0111
2013-01-03,-1.0769
2013-01-04,1.1275
2013-01-07,0.1922
2013-01-08,1.8803
2013-01-09,3.6911
2013-01-10,2.0705
2013-01-11,-1.2456
2013-01-14,1.2612999999999999
2013-01-15,0.1068
2013-01-16,-0.6754
2013-01-17,0.179
2013-01-18,1.2147000000000001
2013-01-22,1.9767000000000001
2013-01-23,1.3153000000000001
2013-01-24,0.5808
2013-01-25,-1.8681999999999999
2013-01-28,-4.3268
2013-01-29,0.1447
2013-01-30,-0.2529
2013-01-31,-1.7023000000000001
2013-02-01,0.1105
2013-02-04,-0.4049
2013-02-05,1.4485999999999999
2013-02-06,-1.0271
2013-02-07,0.0371
2013-02-08,-1.1115
2013-02-11,-3.7467
2013-02-12,2.6859
2013-02-13,-1.63
2013-02-14,1.4258
2013-02-15,-1.5957
2013-02-19,1.5444
2013-02-20,-2.5095
2013-02-21,-1.209
2013-02-22,-0.7106
2013-02-25,-1.5507
2013-02-26,1.2116
2013-02-27,1.8356
2013-02-28,4.0361
2013-03-01,0.4143
2013-03-04,-0.4876
2013-03-05,0.1885
2013-03-06,-0.1505
2013-03-07,-1.6579000000000002
2013-03-08,1.1111
2013-03-11,-1.0989
2013-03-12,-1.7625
2013-03-13,-2.4961
2013-03-14,0.08
2013-03-15,-2.2382
2013-03-18,1.4718
2013-03-19,0.4029
2013-03-20,-0.4815
2013-03-21,2.4194
2013-03-22,-0.9055
2013-03-25,-0.8741
2013-03-26,-0.2004
2013-03-27,-0.2008
2013-03-28,0.6439
2013-04-01,-0.5998
2013-04-02,-1.0861
2013-04-03,-1.7893
2013-04-04,-3.3125999999999998
2013-04-05,2.7837
2013-04-08,-0.1667
2013-04-09,0.8765
2013-04-10,0.7034
2013-04-11,-0.2465
2013-04-12,-0.4942
2013-04-15,-3.3113
2013-04-16,3.7243
2013-04-17,0.1238
2013-04-18,1.1542
2013-04-19,1.3447
2013-04-22,-0.2815
2013-04-23,1.4113
2013-04-24,0.6754
2013-04-25,0.5929
2013-04-26,-0.2356
2013-04-29,4.8013
2013-04-30,-1.2017
2013-05-01,0.7222
2013-05-02,3.2075
2013-05-03,-3.0347
2013-05-06,1.4706000000000001
2013-05-07,0.3802
2013-05-08,0.4545
2013-05-09,-0.0754
2013-05-10,-1.3961999999999999
2013-05-13,1.0333
2013-05-14,-0.5682
2013-05-15,1.3714
2013-05-16,-0.7516
2013-05-17,-1.0602
2013-05-20,0.4592
2013-05-21,0.419
2013-05-22,-8.953
2013-05-23,0.75
2013-05-24,1.1993
2013-05-28,0.1226
2013-05-29,-1.0204
2013-05-30,-0.7423
2013-05-31,0.6647
2013-06-03,0.5778
2013-06-04,0.5745
2013-06-05,-0.6528
2013-06-06,-0.3696
2013-06-07,1.5664
2013-06-10,1.6234
2013-06-11,-3.5144
2013-06-12,-2.6904
2013-06-13,-1.3611
2013-06-14,0.345
2013-06-17,-0.7735
2013-06-18,-1.2993000000000001
2013-06-19,-0.1755
2013-06-20,0.1758
2013-06-21,-1.2286
2013-06-24,-3.5984
2013-06-25,0.9677
2013-06-26,1.5062
2013-06-27,-0.9442
2013-06-28,3.1775
2013-07-01,-2.7717
2013-07-02,-1.3575
2013-07-03,0.1835
2013-07-05,-1.9231
2013-07-08,6.7227
2013-07-09,0.5687
2013-07-10,0.348
2013-07-11,1.2137
2013-07-12,0.3426
2013-07-15,-1.5365
2013-07-16,-2.5574
2013-07-17,-0.2224
2013-07-18,0.5796
2013-07-19,0.4876
2013-07-22,1.9409
2013-07-23,-0.1731
2013-07-24,-1.6905000000000001
2013-07-25,-0.1764
2013-07-26,0.7067
2013-07-29,-1.4912
2013-07-30,-1.1576
2013-07-31,-0.2252
2013-08-01,1.3995
2013-08-02,-1.1131
2013-08-05,-6.6952
2013-08-06,1.3406
2013-08-07,-6.0755
2013-08-08,1.6693
2013-08-09,1.334
2013-08-12,0.1013
2013-08-13,-1.568
2013-08-14,1.4388
2013-08-15,-0.9625
2013-08-16,-2.9668
2013-08-19,-2.4776
2013-08-20,-2.2702999999999998
2013-08-21,2.7102
2013-08-22,1.6155
2013-08-23,-0.7419
2013-08-26,1.9221
2013-08-27,-2.9859
2013-08-28,0.7019
2013-08-29,0.7507
2013-08-30,-1.1176
2013-09-03,-0.5382
2013-09-04,2.1645
2013-09-05,-1.8008
2013-09-06,-0.4854
2013-09-09,1.6802000000000001
2013-09-10,-1.9723000000000002
2013-09-11,2.882
2013-09-12,1.4799
2013-09-13,-1.7708
2013-09-16,-1.3786
2013-09-17,0.5914
2013-09-18,-0.2672
2013-09-19,-0.5359
2013-09-20,1.9935
2013-09-23,-1.2678
2013-09-24,-1.3376000000000001
2013-09-25,-0.4881
2013-09-26,-0.436
2013-09-27,-0.821
2013-09-30,-2.3179
2013-10-01,1.6383999999999999
2013-10-02,-0.945
2013-10-03,-0.3367
2013-10-04,-2.5901
2013-10-07,3.9884
2013-10-08,-3.3908
2013-10-09,1.4384000000000001
2013-10-10,-0.7374
2013-10-11,5.7143
2013-10-14,-1.4595
2013-10-15,-1.5359
2013-10-16,0.39
2013-10-17,4.0511
2013-10-18,1.0133
2013-10-21,1.32
2013-10-22,2.9703
2013-10-23,-0.4555
2013-10-24,-0.8134
2013-10-25,-11.7888
2013-10-28,5.4619
2013-10-29,-0.551
2013-10-30,-1.2742
2013-10-31,-0.3928
2013-11-01,3.2676
2013-11-04,1.8549
2013-11-05,-2.9459
2013-11-06,0.6623
2013-11-07,0.2237
2013-11-08,-0.4464
2013-11-11,-1.3453
2013-11-12,-1.1364
2013-11-13,0.4598
2013-11-14,-0.0572
2013-11-15,0.1717
2013-11-18,1.3143
2013-11-19,0.846
2013-11-20,-1.8456000000000001
2013-11-21,-0.6268
2013-11-22,-0.6307
2013-11-25,1.5003
2013-11-26,-2.1035
2013-11-27,0.2323
2013-11-29,1.5643
2013-12-02,-2.1677
2013-12-03,-1.3994
2013-12-04,-1.2419
2013-12-05,-1.7964
2013-12-06,-0.6707
2013-12-09,-0.1842
2013-12-10,-0.246
2013-12-11,0.3699
2013-12-12,-2.1499
2013-12-13,-0.6277
2013-12-16,-2.4005
2013-12-17,1.3592
2013-12-18,-1.9796
2013-12-19,3.127
2013-12-20,2.7164
2013-12-23,1.9064999999999999
2013-12-24,-1.1467
2013-12-26,0.9158
2013-12-27,-2.4198
2013-12-30,-1.4879
2013-12-31,3.5872
2014-01-02,3.6452
2014-01-03,-0.2931
2014-01-06,1.0582
2014-01-07,0.1745
2014-01-08,-0.7549
2014-01-09,-0.3511
2014-01-10,1.2918
2014-01-13,0.6957
2014-01-14,2.9937
2014-01-15,-0.8944
2014-01-16,-0.1128
2014-01-17,1.4681
2014-01-21,0.3895
2014-01-22,-0.1109
2014-01-23,0.2775
2014-01-24,-1.3282
2014-01-27,-4.0942
2014-01-28,1.1696
2014-01-29,-1.0405
2014-01-30,3.6215
2014-01-31,0.1691
2014-02-03,-1.4631
2014-02-04,-1.1421999999999999
2014-02-05,1.502
2014-02-06,0.1138
2014-02-07,-1.7624
2014-02-10,0.3472
2014-02-11,1.4994
2014-02-12,0.2273
2014-02-13,0.1134
2014-02-14,1.4723
2014-02-18,-0.5022
2014-02-19,0.6169
2014-02-20,5.9086
2014-02-21,4.3158
2014-02-24,3.6327
2014-02-25,-0.8763
2014-02-26,-0.3438
2014-02-27,0.4436
2014-02-28,-0.5013
2014-03-03,0.6549
2014-03-04,1.4014
2014-03-05,1.0859
2014-03-06,2.5879
2014-03-07,0.0
2014-03-10,-0.6663
2014-03-11,-1.6291
2014-03-12,1.5587
2014-03-13,0.5755
2014-03-14,1.7167
2014-03-17,-0.6564
2014-03-18,-1.2742
2014-03-19,-1.0994
2014-03-20,0.725
2014-03-21,3.5029
2014-03-24,-0.2782
2014-03-25,0.0465
2014-03-26,-1.4405000000000001
2014-03-27,-0.5186
2014-03-28,0.8057
2014-03-31,-0.3761
2014-04-01,1.3686
2014-04-02,1.2104
2014-04-03,-0.322
2014-04-04,-1.9382000000000001
2014-04-07,-0.6588
2014-04-08,1.0422
2014-04-09,1.2189
2014-04-10,-0.7411
2014-04-11,-2.2865
2014-04-14,0.5731
2014-04-15,-1.6143999999999998
2014-04-16,-0.3861
2014-04-17,-0.3391
2014-04-21,0.9237
2014-04-22,1.975
2014-04-23,-0.7558
2014-04-24,-0.9043
2014-04-25,1.2008
2014-04-28,-0.0475
2014-04-29,0.3799
2014-04-30,0.9461
2014-05-01,-2.0619
2014-05-02,0.8134
2014-05-05,-0.0949
2014-05-06,-0.0475
2014-05-07,-0.7129
2014-05-08,-3.0637
2014-05-09,-1.9123999999999999
2014-05-12,0.667
2014-05-13,0.8665
2014-05-14,0.6064
2014-05-15,-2.1095
2014-05-16,-0.7696
2014-05-19,2.0683
2014-05-20,-0.6079
2014-05-21,-0.9684
2014-05-22,0.5147
2014-05-23,-0.768
2014-05-27,-0.9804
2014-05-28,0.938
2014-05-29,-0.3098
2014-05-30,-0.4661
2014-06-02,-0.9365
2014-06-03,-0.6828
2014-06-04,-1.5335999999999999
2014-06-05,1.5038
2014-06-06,-2.6984
2014-06-09,-0.2175
2014-06-10,-0.9809
2014-06-11,-1.6511
2014-06-12,0.056
2014-06-13,2.2931
2014-06-16,0.9295
2014-06-17,0.5959
2014-06-18,2.154
2014-06-19,-0.4744
2014-06-20,0.4237
2014-06-23,-2.2679
2014-06-24,-1.0793
2014-06-25,-0.491
2014-06-26,0.932
2014-06-27,0.7061
2014-06-30,0.8091
2014-07-01,-1.4981
2014-07-02,1.195
2014-07-03,0.0
2014-07-07,-1.986
2014-07-08,-0.7119
2014-07-09,-0.6067
2014-07-10,0.1665
2014-07-11,-1.0526
2014-07-14,-0.5599
2014-07-15,-1.6892
2014-07-16,3.3219
2014-07-17,1.2749
2014-07-18,-0.8758
2014-07-21,1.0491
2014-07-22,2.2404
2014-07-23,2.0844
2014-07-24,-0.6806
2014-07-25,-0.0527
2014-07-28,-0.8439
2014-07-29,-1.4362
2014-07-30,-0.8635
2014-07-31,-7.4033999999999995
2014-08-01,0.7055
2014-08-04,-0.2919
2014-08-05,-0.4098
2014-08-06,-2.2928
2014-08-07,-0.9627
2014-08-08,2.7898
2014-08-11,-0.3016
2014-08-12,0.4235
2014-08-13,-0.3012
2014-08-14,-0.6647
2014-08-15,-0.365
2014-08-18,-1.3431
2014-08-19,-0.7426
2014-08-20,0.6858
2014-08-21,-0.3096
2014-08-22,-0.6211
2014-08-25,-1.5625
2014-08-26,-1.4603
2014-08-27,1.5464
2014-08-28,-2.4746
2014-08-29,-0.3253
2014-09-02,0.5875
2014-09-03,0.584
2014-09-04,0.0645
2014-09-05,-0.0645
2014-09-08,-1.5484
2014-09-09,-0.7864
2014-09-10,-0.4624
2014-09-11,0.929
2014-09-12,-1.5122
2014-09-15,0.6008
2014-09-16,-0.7963
2014-09-17,0.1338
2014-09-18,-1.4028
2014-09-19,-4.5393
2014-09-22,-1.3485
2014-09-23,-0.2158
2014-09-24,-0.9373
2014-09-25,0.3639
2014-09-26,2.9732
2014-09-29,-2.5352
2014-09-30,-0.7948
2014-10-01,-0.2185
2014-10-02,1.3869
2014-10-03,-0.6479
2014-10-06,-0.2899
2014-10-07,-0.9448
2014-10-08,0.5869
2014-10-09,-4.6681
2014-10-10,-2.5249
2014-10-13,-4.6311
2014-10-14,-6.3374
2014-10-15,-2.5483000000000002
2014-10-16,7.3039
2014-10-17,4.0336
2014-10-20,1.7771
2014-10-21,0.6349
2014-10-22,-1.0252
2014-10-23,0.3984
2014-10-24,-1.5079
2014-10-27,-4.2707
2014-10-28,1.5152
2014-10-29,-0.9121
2014-10-30,-0.5021
2014-10-31,2.439
2014-11-03,-0.821
2014-11-04,-1.2417
2014-11-05,0.3353
2014-11-06,-0.8354
2014-11-07,0.9483
2014-11-10,-0.0854
2014-11-11,1.5385
2014-11-12,-0.0842
2014-11-13,-3.1171
2014-11-14,1.2174
2014-11-17,0.3436
2014-11-18,0.0
2014-11-19,-1.7123
2014-11-20,0.1742
2014-11-21,-1.5652
2014-11-24,-1.7668
2014-11-25,-1.1691
2014-11-26,0.182
2014-11-28,-2.4523
2014-12-01,-6.4246
2014-12-02,2.7861000000000002
2014-12-03,1.3553
2014-12-04,-1.6237
2014-12-05,-2.0388
2014-12-08,-7.7304
2014-12-09,4.7261
2014-12-10,-0.6154
2014-12-11,2.6832000000000003
2014-12-12,-3.1156
2014-12-15,-6.1203
2014-12-16,-3.9779
2014-12-17,3.9125
2014-12-18,-0.6645
2014-12-19,3.6789
2014-12-22,-2.1505
2014-12-23,0.2198
2014-12-24,-0.9868
2014-12-26,1.6611
2014-12-29,-3.7037
2014-12-30,3.2805
2014-12-31,6.6813
2015-01-02,0.308
2015-01-05,1.74
2015-01-06,0.1006
2015-01-07,1.3065
2015-01-08,1.8849
2015-01-09,0.4869
2015-01-12,3.3915
2015-01-13,-1.4058
2015-01-14,-1.3308
2015-01-15,2.8902
2015-01-16,0.0936
2015-01-20,0.0935
2015-01-21,8.5981
2015-01-22,-0.3442
2015-01-23,1.3817
2015-01-26,4.0886
2015-01-27,-2.1277
2015-01-28,-1.8395000000000001
2015-01-29,0.8518
2015-01-30,-1.1824
2015-02-02,1.1111
2015-02-03,2.705
2015-02-04,-5.679
2015-02-05,-0.0873
2015-02-06,-1.2227000000000001
2015-02-09,1.2378
2015-02-10,1.3974
2015-02-11,-1.8088
2015-02-12,2.9825
2015-02-13,0.8518
2015-02-17,2.8716
2015-02-18,3.4483
2015-02-19,7.0635
2015-02-20,2.2239
2015-02-23,4.4235
2015-02-24,1.1111
2015-02-25,-0.1374
2015-02-26,-2.0633
2015-02-27,1.3738000000000001
2015-03-02,-0.0713
2015-03-03,0.9279
2015-03-04,-0.9901
2015-03-05,1.1429
2015-03-06,-1.4830999999999999
2015-03-09,-0.2151
2015-03-10,-0.0718
2015-03-11,-0.8627
2015-03-12,1.1602999999999999
2015-03-13,1.0753
2015-03-16,-1.2766
2015-03-17,-2.658
2015-03-18,1.845
2015-03-19,-0.6522
2015-03-20,-4.814
2015-03-23,1.6858
2015-03-24,1.5825
2015-03-25,-5.2671
2015-03-26,3.3673
2015-03-27,1.6667
2015-03-30,0.5216
2015-03-31,-2.5204
2015-04-01,0.6084
2015-04-02,-1.3605
2015-04-06,2.069
2015-04-07,1.5766
2015-04-08,0.7391
2015-04-09,1.2472
2015-04-10,-0.1449
2015-04-13,-0.7257
2015-04-14,-1.0234
2015-04-15,1.1817
2015-04-16,1.4599
2015-04-17,-0.2158
2015-04-20,-0.6489
2015-04-21,0.0726
2015-04-22,-0.5801
2015-04-23,0.9482
2015-04-24,-0.7948
2015-04-27,-0.437
2015-04-28,0.7315
2015-04-29,-1.5251000000000001
2015-04-30,7.3746
2015-05-01,6.1813
2015-05-04,-2.5873
2015-05-05,-0.9296
2015-05-06,-0.9383
2015-05-07,-1.5562
2015-05-08,0.7801
2015-05-11,1.1963
2015-05-12,-1.9471
2015-05-13,1.7021
2015-05-14,-0.9066
2015-05-15,1.1963
2015-05-18,-0.1391
2015-05-19,-0.766
2015-05-20,0.2105
2015-05-21,1.0504
2015-05-22,-0.8316
2015-05-26,-0.8386
2015-05-27,0.4228
2015-05-28,1.4035
2015-05-29,-1.3841
2015-06-01,-0.2807
2015-06-02,-0.9852
2015-06-03,0.6397
2015-06-04,-3.178
2015-06-05,-1.0212
2015-06-08,-3.6846
2015-06-09,0.0
2015-06-10,-2.9074
2015-06-11,0.1576
2015-06-12,-2.9898
2015-06-15,0.3244
2015-06-16,1.2934999999999999
2015-06-17,-0.9577
2015-06-18,-0.0806
2015-06-19,2.7419000000000002
2015-06-22,0.2355
2015-06-23,1.8011
2015-06-24,-1.3846
2015-06-25,1.7161
2015-06-26,-1.3037
2015-06-29,-2.9526
2015-06-30,1.1209
2015-07-01,1.0293
2015-07-02,0.2351
2015-07-06,-1.9546999999999999
2015-07-07,-1.3557000000000001
2015-07-08,-1.0509
2015-07-09,-0.4085
2015-07-10,3.5275
2015-07-13,0.6339
2015-07-14,0.0
2015-07-15,-3.0709
2015-07-16,4.0617
2015-07-17,0.6245
2015-07-20,-2.0946
2015-07-21,-1.4263
2015-07-22,0.6431
2015-07-23,-1.1182
2015-07-24,-0.727
2015-07-27,-1.2205
2015-07-28,2.3064
2015-07-29,-0.8052
2015-07-30,2.8409
2015-07-31,1.4996
2015-08-03,-4.8989
2015-08-04,-3.7612
2015-08-05,-3.3985
2015-08-06,-0.2639
2015-08-07,-2.3744
2015-08-10,-2.8999
2015-08-11,3.5645
2015-08-12,5.0233
2015-08-13,-1.1515
2015-08-14,1.6129
2015-08-17,4.1446
2015-08-18,-1.2701
2015-08-19,-5.5746
2015-08-20,-0.8174
