ticker,SLRK US Equity
2011-02-09,11.4754
2011-02-10,2.9412000000000003
2011-02-18,0.0
2011-02-28,0.0
2011-03-03,-2.8571
2011-03-22,-3.2353
2011-03-23,-7.2948
2011-03-29,0.0
2011-04-11,-1.3115
2011-04-12,-0.3322
2011-04-14,0.0
2011-04-15,16.6667
2011-04-18,-14.2857
2011-04-26,16.6667
2011-04-27,-12.857099999999999
2011-05-10,-1.6393
2011-05-11,1.3333
2011-05-12,-1.3158
2011-05-19,8.3333
2011-05-31,7.6923
2011-06-08,-14.2857
2011-06-09,0.0
2011-06-14,0.0
2011-07-05,0.3333
2011-07-12,-0.3322
2011-07-15,-3.3333
2011-07-19,1.7241
2011-07-20,-1.6949
2011-07-21,0.0
2011-08-02,0.0
2011-08-11,0.0
2011-08-17,1.7241
2011-08-22,0.0
2011-08-23,6.7797
2011-09-13,-1.5873
2011-09-15,-3.2258
2011-09-21,-1.6667
2011-09-22,-3.3898
2011-09-29,0.0
2011-10-24,17.5439
2011-10-25,-2.9851
2011-12-15,1.5385
2011-12-21,-1.5152
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,3.0769
2012-01-30,0.0
2012-01-31,-1.4925
2012-02-28,6.0606
2012-03-16,5.7143
2012-03-19,1.3514
2012-03-27,6.6667
2012-04-16,2.75
2012-04-30,0.0
2012-05-03,1.7032
2012-05-08,0.2392
2012-05-16,1.432
2012-05-21,5.8824
2012-05-29,2.2222
2012-05-31,7.6087
2012-06-11,-11.1111
2012-06-14,0.0
2012-06-19,0.0
2012-07-09,2.2727
2012-07-13,-3.3333
2012-07-16,4.5977
2012-07-17,-1.0989
2012-07-18,-3.3333
2012-07-27,3.4483
2012-08-02,1.1111
2012-08-03,1.0989
2012-08-08,0.0
2012-08-14,0.0
2012-08-22,0.0
2012-08-23,-1.087
2012-09-06,0.0
2012-09-07,4.1758
2012-09-10,-1.8987
2012-09-11,0.0
2012-09-20,2.1505
2012-10-16,0.0
2012-10-22,5.2632
2012-11-08,-5.0
2012-11-30,1.0526
2012-12-05,12.5
2012-12-10,-1.8519
2012-12-11,0.0
2012-12-12,2.8302
2012-12-13,0.0
2012-12-14,0.9174
2012-12-18,-0.9091
2012-12-19,0.9174
2012-12-24,0.0
2012-12-27,-2.5455
2012-12-31,0.0
2013-01-23,2.6119
2013-01-30,0.0
2013-02-14,-0.9091
2013-03-25,0.0
2013-03-28,0.0
2013-04-30,0.0
2013-05-07,4.5872
2013-05-08,0.8772
2013-05-09,0.8696
2013-05-10,0.0
2013-05-16,-1.7241
2013-05-17,1.7544
2013-05-20,0.0
2013-05-21,3.4483
2013-05-22,0.8333
2013-05-24,-1.4876
2013-05-28,-0.1678
2013-05-29,0.0
2013-05-31,5.042
2013-06-04,4.8
2013-06-05,-2.2901
2013-06-06,0.3125
2013-06-07,2.8037
2013-06-12,-2.2727
2013-06-17,3.876
2013-06-18,4.4776
2013-06-19,17.8571
2013-06-20,3.0303
2013-06-21,2.3529
2013-06-25,-2.5286999999999997
2013-06-26,-0.3538
2013-06-28,-11.2426
2013-07-02,0.2667
2013-07-03,3.7234
2013-07-05,-0.641
2013-07-08,-2.9677
2013-07-09,-0.133
2013-07-12,0.0
2013-07-15,-0.1332
2013-07-16,0.0
2013-07-23,-1.3333
2013-07-24,-0.6757
2013-07-31,5.4422
2013-08-05,0.0
2013-08-14,0.0
2013-08-28,-2.4516
2013-08-30,-3.4392
2013-09-04,0.0
2013-09-10,0.0
2013-09-13,-2.0548
2013-09-17,0.0
2013-10-11,0.0
2013-11-04,1.3986
2013-11-12,-2.7586
2013-11-14,-4.2553
2013-11-18,3.7037
2013-11-25,0.0
2013-11-27,2.1429
2013-12-04,-2.0979
2013-12-10,2.8571
2013-12-13,-2.7778
2013-12-17,2.1429
2013-12-19,-2.0979
2013-12-20,0.0
2013-12-26,-2.1429
2013-12-27,-1.4599
2013-12-30,-3.7037
2013-12-31,-10.0
2014-01-02,-1.3675
2014-01-03,3.9861
2014-01-06,-1.6667
2014-01-09,0.0
2014-01-10,0.5085
2014-01-14,-0.5059
2014-01-21,3.3898
2014-01-22,0.0
2014-01-27,0.0
2014-01-31,-1.6393
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-07,0.0
2014-02-10,-1.6667
2014-02-11,-1.6949
2014-02-12,0.0
2014-02-13,-0.5172
2014-02-18,-0.1733
2014-02-21,5.0347
2014-02-25,-0.8264
2014-03-07,0.8333
2014-03-11,-0.8264
2014-03-12,2.5
2014-03-18,-2.439
2014-03-19,0.0
2014-03-25,2.5
2014-03-26,0.813
2014-04-01,-2.4194
2014-04-07,0.0
2014-04-08,-2.4793
2014-04-09,0.0
2014-04-14,-0.8475
2014-04-15,0.0
2014-04-21,0.0
2014-04-22,1.7094
2014-04-23,0.0
2014-04-29,-2.521
2014-04-30,0.0
2014-05-01,0.0
2014-05-06,-0.6897
2014-05-12,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.6944
2014-05-30,-4.3103
2014-06-03,0.0
2014-06-09,0.9009
2014-06-13,0.0
2014-06-18,-0.8929
2014-06-19,-4.5045
2014-06-20,-5.6604
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,1.0
2014-06-26,-3.9604
2014-06-30,4.1237
2014-07-01,-4.9505
2014-07-02,1.0417
2014-07-09,2.0619
2014-07-10,0.0
2014-07-11,-0.404
2014-07-15,-0.6085
2014-07-16,1.4285999999999999
2014-07-17,0.0
2014-07-18,-0.4024
2014-07-21,-0.8081
2014-07-24,0.4073
2014-07-29,-1.6227
2014-07-30,0.8247
2014-07-31,0.2045
2014-08-04,0.0
2014-08-06,-3.0612
2014-08-08,0.0
2014-08-12,-0.6316
2014-08-19,0.0
2014-08-21,-1.4830999999999999
2014-08-22,0.0
2014-08-27,0.0
2014-08-28,1.2903
2014-08-29,0.8493
2014-09-02,0.0
2014-09-03,-1.0526
2014-09-05,-1.0638
2014-09-08,2.1505
2014-09-09,-2.1053
2014-09-15,0.0
2014-09-18,1.0753
2014-09-19,-1.0638
2014-09-25,0.0
2014-09-26,-1.5053999999999998
2014-09-30,0.0
2014-10-02,0.0
2014-10-27,1.5284
2014-10-28,1.0753
2014-11-06,-5.3191
2014-11-07,0.2247
2014-11-10,0.8969
2014-11-11,-0.4444
2014-11-14,0.6696
2014-11-18,0.8869
2014-11-21,1.0989
2014-11-25,-1.9565000000000001
2014-12-02,0.0
2014-12-03,0.8869
2014-12-04,-0.8791
2014-12-09,0.0
2014-12-12,0.8869
2014-12-15,-1.0989
2014-12-16,-0.8889
2014-12-18,0.8969
2014-12-23,-0.8889
2014-12-26,0.6726
2014-12-29,0.2227
2015-01-05,-1.1111
2015-01-06,-1.1236
2015-01-07,-0.9091
2015-01-08,0.0
2015-01-09,-1.3761
2015-01-12,1.1628
2015-01-13,-1.1494
2015-01-20,1.1628
2015-01-21,0.0
2015-01-26,-1.1494
2015-01-27,0.6977
2015-01-28,0.4619
2015-02-02,1.1494
2015-02-03,-1.1364
2015-02-09,2.2989
2015-02-17,3.3708
2015-02-18,2.1739
2015-02-19,1.0638
2015-02-20,0.0
2015-02-26,-1.0526
2015-03-02,0.0
2015-03-04,-1.0638
2015-03-05,0.0
2015-03-18,0.0
2015-03-19,1.0753
2015-04-02,1.0638
2015-04-06,0.0
2015-04-07,0.8421
2015-04-08,1.2526
2015-04-09,0.0
2015-04-10,2.0619
2015-04-14,-0.101
2015-04-16,-0.5056
2015-04-17,0.0
2015-04-23,-3.4553
2015-04-24,1.0526
2015-04-27,7.2917
2015-04-28,11.6505
2015-04-29,-3.4783
2015-04-30,0.9009
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,-1.7856999999999998
2015-05-08,1.6364
2015-05-12,0.0
2015-05-14,0.1789
2015-05-15,-1.7856999999999998
2015-05-19,-0.9091
2015-05-27,0.9174
2015-05-29,-1.8182
2015-06-04,0.0
2015-06-05,0.463
2015-06-11,3.2258
2015-06-16,-1.7856999999999998
2015-06-18,3.6364
2015-06-19,0.0
2015-06-24,0.0
2015-06-26,0.8772
2015-07-01,-1.0435
2015-07-06,-0.5097
2015-07-07,-1.0775
2015-07-09,0.8929
2015-07-13,-0.354
2015-07-20,-0.1776
2015-07-21,-1.2456
2015-07-23,2.7027
2015-07-28,-0.8772
2015-08-07,2.6549
2015-08-10,-2.5862
2015-08-12,2.6549
2015-08-14,-1.7241
2015-08-20,0.0
2015-08-24,-2.4561
2015-08-28,1.6187
2015-08-31,0.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,0.0
2015-09-08,0.0
2015-09-14,-0.885
2015-09-15,0.0
2015-09-24,-1.7856999999999998
2015-09-29,0.0
2015-10-05,0.3636
2015-10-06,-0.3623
2015-10-13,0.0
2015-10-19,0.0
2015-10-22,0.0
2015-10-23,0.9091
2015-10-26,2.7027
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,-0.8772
2015-11-02,0.0
2015-11-03,0.708
2015-11-04,-0.703
2015-11-06,1.7699
2015-11-09,0.8696
2015-11-10,0.8621
2015-11-12,-1.7094
2015-11-17,-0.8609
2015-11-20,-0.0088
2015-11-25,0.1754
2015-11-30,-0.1751
2015-12-03,0.0
2015-12-08,1.7544
2015-12-09,-0.8621
2015-12-16,-3.4783
2015-12-28,-1.8018
2015-12-30,0.9174
2015-12-31,-1.6364
2016-01-13,-1.1091
2016-01-14,0.0
2016-01-21,-1.6822
2016-01-22,-0.019
2016-01-25,-3.0234
2016-01-26,2.9412000000000003
2016-01-27,1.9048
2016-02-01,-1.8505
2016-02-05,2.2662
2016-02-08,-3.1657
2016-02-11,-7.6923
2016-02-12,4.1667
2016-02-16,1.0
2016-03-01,0.198
2016-03-02,4.7431
2016-03-04,-2.8302
2016-03-09,1.9417
2016-03-22,-1.9048
2016-03-23,-1.5534
2016-03-28,0.5917
2016-03-31,2.9412000000000003
2016-04-12,-1.9048
2016-04-13,0.3883
2016-04-14,0.5803
2016-04-15,0.0
2016-04-18,0.9615
2016-04-19,0.0
2016-04-21,0.9524
2016-04-26,4.717
2016-04-27,0.0
2016-05-12,1.8018
2016-05-16,0.885
2016-05-17,3.5088
2016-05-18,1.6949
2016-05-19,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-15,-0.1667
2016-06-16,0.0
2016-06-17,0.1669
2016-07-06,-2.4833
2016-07-08,0.3418
2016-07-19,0.8176
2016-07-21,-1.1657
2016-07-25,2.5641
2016-07-28,0.0
2016-08-02,0.0
2016-08-03,1.6667
2016-08-04,2.459
2016-08-23,0.0
2016-08-26,-0.016
2016-08-29,0.4961
2016-09-01,0.3185
2016-09-02,-1.5873
2016-09-14,0.8065
2016-09-21,1.6
2016-09-22,-0.7874
2016-09-26,-3.1746
2016-09-28,3.2787
2016-09-29,0.9524
2016-09-30,0.0
2016-10-03,-2.5157
2016-10-21,0.0
2016-10-27,-0.8065
2016-10-28,2.439
2016-10-31,-1.5873
2016-11-01,0.0
2016-11-02,1.5968
2016-11-04,0.8097
2016-11-07,-0.7874
2016-11-09,1.5873
2016-11-10,0.7813
2016-11-15,0.0
2016-11-16,1.5504
2016-11-17,0.0
2016-11-18,2.2901
2016-11-22,0.7463
2016-11-25,5.1852
2016-11-30,1.4085
2016-12-07,1.3889
2016-12-08,0.0
2016-12-09,2.7397
2016-12-12,-1.3333
2016-12-13,-2.027
2016-12-20,0.0
2016-12-21,-0.6897
2016-12-23,2.7778
2017-01-03,0.0
2017-01-06,0.0
2017-01-11,-3.3784
2017-01-12,0.8392
2017-01-13,-0.1387
2017-01-27,2.7778
2017-01-30,0.0
2017-02-07,3.3784
2017-02-08,-5.6078
2017-02-09,3.5868
2017-02-10,1.6042999999999998
2017-02-13,-1.3158
2017-02-16,-0.6667
2017-02-17,0.6711
2017-02-22,-2.6667
2017-02-24,1.3699
2017-02-27,0.6757
2017-02-28,0.255
2017-03-02,0.0134
2017-03-03,0.0
2017-03-08,-0.9371
2017-03-10,0.6757
2017-03-15,0.5369
2017-03-21,-0.534
2017-03-22,0.5369
2017-03-28,-0.534
2017-03-29,0.5369
2017-04-07,0.0
2017-04-10,0.0
2017-04-18,-1.2016
2017-04-25,0.0
2017-05-03,1.3514
2017-05-05,0.2667
2017-05-11,1.0638
2017-05-16,-0.6579
2017-05-17,-0.6623
2017-05-18,0.6667
2017-05-23,0.3311
2017-05-25,-2.297
2017-06-02,2.0132
2017-06-05,0.6623
2017-06-06,1.3158
2017-06-07,1.2987
2017-06-16,-1.2821
2017-06-19,0.6494
2017-06-22,-0.6452
2017-06-23,-0.6494
2017-06-26,0.6536
2017-06-29,0.6494
2017-06-30,-1.2903
2017-07-05,0.6536
2017-07-10,1.2987
2017-07-17,-0.641
2017-07-19,-0.6452
2017-07-24,0.6494
2017-07-26,0.0
2017-07-27,0.6452
2017-07-28,2.5641
2017-07-31,0.625
2017-08-01,1.2422
2017-08-02,0.0
2017-08-28,-2.454
2017-08-29,-1.2579
2017-08-30,0.0
2017-09-01,3.1847
2017-09-08,-0.6173
2017-09-11,-1.2422
2017-09-12,0.6289
2017-09-13,0.625
2017-09-14,0.0
2017-09-19,0.0124
2017-09-21,-0.6335
2017-09-25,0.0
2017-09-26,0.0
2017-09-28,0.0
2017-10-06,0.75
2017-10-09,0.7444
2017-10-10,-0.2463
2017-10-11,0.0123
2017-10-12,0.2345
2017-10-13,0.3695
2017-10-16,0.0
2017-10-17,0.6135
2017-10-18,-0.6098
2017-10-19,0.6135
2017-10-24,1.8293
2017-10-25,-1.7964
2017-10-26,0.6098
2017-10-27,1.8182
2017-10-30,0.0
2017-10-31,-0.5952
2017-11-01,0.5988
2017-11-02,0.5952
2017-11-03,0.2367
2017-11-07,-1.4168
2017-11-09,-1.6766
2017-11-10,0.4872
2017-11-13,1.2121
2017-11-17,-1.7844
2017-11-21,1.2072
2017-11-24,-0.9639
2017-11-27,0.9732
2017-11-29,0.0
2017-11-30,0.0
2017-12-06,1.7952
2017-12-08,0.6024
2017-12-12,0.0012
2017-12-13,0.0
2017-12-14,-1.7647
2017-12-15,1.7964
2017-12-26,0.0
2017-12-27,-1.7647
2017-12-29,-1.1976
2018-01-05,0.0
2018-01-11,0.1212
2018-01-17,1.0896
2018-01-18,0.0
2018-01-19,1.7964
2018-01-22,0.2353
2018-01-23,0.0
2018-01-25,0.3521
2018-01-26,-0.5848
2018-01-29,0.5882
2018-01-30,0.7018
2018-01-31,-1.2776
2018-02-01,0.5882
2018-02-02,0.0
2018-02-05,-0.117
2018-02-06,-0.4684
2018-02-07,0.0
2018-02-09,0.0
2018-02-12,-0.5882
2018-02-15,0.0
2018-02-21,0.0
2018-02-27,0.5917
2018-02-28,0.5882
2018-03-02,1.1696
2018-03-06,-0.578
2018-03-07,-0.5814
2018-03-08,2.3392
2018-03-13,-2.2857
2018-03-14,-0.2339
2018-03-15,-0.3517
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,-0.5882
2018-03-26,0.0
2018-04-02,0.0
2018-04-03,1.1834
2018-04-04,-0.3509
2018-04-05,-1.4085
2018-04-16,-0.3571
2018-04-17,0.3584
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.119
2018-04-25,0.1189
2018-04-26,0.9501
2018-04-27,0.4706
2018-04-30,-1.0539
2018-05-02,-0.5917
2018-05-03,1.1893
2018-05-07,-1.1635
2018-05-08,1.4165
2018-05-09,-0.2347
2018-05-10,-1.1764999999999999
2018-05-11,0.0
2018-05-14,0.0
2018-05-16,0.0119
2018-05-17,-0.0119
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.2381
2018-05-29,-0.2375
2018-05-30,0.0
2018-05-31,0.0
2018-06-06,0.0
2018-06-07,0.3571
2018-06-08,1.4235
2018-06-11,-1.1696
2018-06-13,3.5503
2018-06-14,2.8571
2018-06-19,-5.0
2018-06-21,1.7544
2018-06-22,-2.2989
2018-06-25,2.9412000000000003
2018-06-26,0.0
2018-06-29,0.5714
2018-07-09,0.0
2018-07-10,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-18,0.0114
2018-07-20,1.693
2018-07-23,3.9106
2018-07-24,0.0
2018-07-25,-4.2903
2018-07-26,1.1122
2018-07-30,0.5556
2018-07-31,1.6575
2018-08-01,1.087
2018-08-02,1.0753
2018-08-03,2.1277
2018-08-06,4.0625
2018-08-07,0.0
2018-08-09,0.1001
2018-08-13,2.5
2018-08-14,0.0
2018-08-15,-1.4634
2018-08-16,0.9901
2018-08-17,0.4902
2018-08-20,0.9756
2018-08-21,-0.9662
2018-08-23,3.4146
2018-08-30,-0.9434
2018-09-10,-4.7619
2018-09-14,-0.5
2018-09-19,-1.5074999999999998
2018-09-20,-1.0204
2018-09-21,0.0
2018-09-24,0.0103
2018-09-25,-1.5462
2018-09-27,2.6071
2018-10-01,-2.551
2018-10-09,-0.5236
2018-10-11,0.0
2018-10-19,0.0
2018-10-22,1.0526
2018-10-24,0.5208
2018-10-25,1.5544
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,-3.5714
2018-11-01,0.0
2018-11-02,-0.4233
2018-11-06,0.4251
2018-11-12,0.2116
2018-11-14,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-26,0.0
2018-11-27,-0.7392
2018-11-28,0.0
2018-11-29,-0.7447
2018-11-30,0.4287
2018-12-03,0.8538
2018-12-04,-0.8466
2018-12-06,-0.2134
2018-12-07,0.8021
2018-12-11,-2.2812
2018-12-12,-2.8219
2018-12-17,4.4681
2018-12-19,-2.6738
2018-12-20,-1.6484
2018-12-21,0.0
2018-12-26,0.5587
2018-12-28,0.0
2018-12-31,-1.1111
2019-01-03,-1.6854
2019-01-04,1.8857
2019-01-07,0.0561
2019-01-09,0.3251
2019-01-10,0.0112
2019-01-11,1.1173
2019-01-14,3.3149
2019-01-16,-2.4599
2019-01-24,4.1667
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,1.0526
2019-01-31,0.0
2019-02-01,2.6042
2019-02-04,-1.0152
2019-02-05,1.641
2019-02-06,0.4036
2019-02-07,-0.5025
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,1.5152
2019-02-13,0.0
2019-02-19,0.0
2019-02-20,0.4975
2019-02-21,0.0
2019-02-22,12.8713
2019-02-26,-3.5088
2019-02-27,0.4545
2019-02-28,0.0
2019-03-01,-0.4525
2019-03-04,0.4545
2019-03-05,-3.1673999999999998
2019-03-06,0.0
2019-03-07,2.8037
2019-03-08,-2.7273
2019-03-11,0.0
2019-03-13,1.4019
2019-03-14,1.1521
2019-03-15,0.2278
2019-03-18,-1.3636
2019-03-19,1.8433000000000002
2019-03-20,-0.4525
2019-03-22,-2.2727
2019-03-25,-2.3256
2019-03-26,0.0
2019-04-02,0.8571
2019-04-03,-0.661
2019-04-04,0.0
2019-04-05,1.2357
2019-04-08,-1.2207
2019-04-09,4.0875
2019-04-11,-0.0091
2019-04-16,-1.8175
2019-04-18,-1.8605
2019-04-23,0.4739
2019-04-24,3.7736
2019-04-25,-0.4545
2019-05-01,0.0913
2019-05-02,0.2737
2019-05-03,0.091
2019-05-06,0.0
2019-05-07,1.3636
2019-05-09,-1.3453
2019-05-14,-0.0909
2019-05-15,-0.364
2019-05-16,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.4575
2019-05-23,-0.3645
2019-05-24,0.4562
2019-05-28,-0.4532
2019-05-29,-0.3659
2019-05-30,-0.5495
2019-05-31,-0.5525
2019-06-03,-0.463
2019-06-04,1.3953
2019-06-06,0.9183
2019-06-07,0.4536
2019-06-12,2.2624
2019-06-13,0.885
2019-06-14,0.8772
2019-06-17,-1.7391
2019-06-19,0.0
2019-06-20,0.177
2019-06-24,-0.1767
2019-06-25,-0.354
2019-06-28,0.1776
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.0887
2019-07-09,0.0886
2019-07-10,0.4425
2019-07-11,-0.3524
2019-07-22,0.0
2019-07-23,-0.2653
2019-07-25,0.3546
2019-07-29,0.9717
2019-07-30,0.6124
2019-07-31,0.8696
2019-08-01,1.2931
2019-08-02,-3.4894
2019-08-07,0.97
2019-08-09,-0.6114
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.1757
2019-08-19,-0.1754
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,-0.1757
2019-08-28,-0.4401
2019-08-29,-0.4421
2019-08-30,-0.0888
2019-09-05,-0.2667
2019-09-06,0.0
2019-09-12,-0.0891
2019-09-13,1.2489
2019-09-16,-1.2335
2019-09-19,0.0
2019-09-20,0.3568
2019-09-23,0.0
2019-09-25,0.1778
2019-09-27,0.0
2019-10-03,0.0
2019-10-04,0.2662
2019-10-07,0.4425
2019-10-10,0.4405
2019-10-15,0.0
2019-10-17,0.0
2019-10-21,-0.3509
2019-10-22,0.0
2019-10-23,1.2324
2019-10-24,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.2609
2019-11-05,0.0
2019-11-07,-0.1726
2019-11-08,-0.0009
2019-11-12,0.0
2019-11-14,0.0
2019-11-15,0.1738
2019-11-20,-0.8673
2019-11-25,0.6999
2019-11-26,0.0009
2019-11-27,0.4335
2019-12-03,-0.2595
2019-12-04,0.1735
2019-12-10,0.0
2019-12-11,0.0
2019-12-13,0.0866
2019-12-16,0.0865
2019-12-17,0.0864
2019-12-18,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,-0.2591
2020-01-02,0.0866
2020-01-03,0.0
2020-01-06,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0865
2020-01-13,0.1729
2020-01-14,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-24,0.0863
2020-01-27,-0.3448
2020-01-30,0.0
2020-01-31,-0.173
2020-02-03,0.2946
2020-02-04,0.1382
2020-02-05,0.0
2020-02-07,0.0863
2020-02-10,0.0
2020-02-11,-0.3448
2020-02-12,0.0
2020-02-13,-0.2595
2020-02-14,0.0
2020-02-18,-0.6071
2020-02-24,-0.349
2020-02-26,-1.4886
2020-02-28,-2.2222
2020-03-03,0.4545
2020-03-04,-1.3575
2020-03-05,-0.4587
2020-03-06,-5.9908
2020-03-09,-7.3529
2020-03-10,-2.4339
2020-03-11,1.8437999999999999
2020-03-12,-5.7508
2020-03-13,12.9944
2020-03-16,-2.5
2020-03-17,0.3077
2020-03-18,-2.863
2020-03-20,-0.6316
2020-03-23,-10.0636
2020-03-24,5.8893
2020-03-25,-7.2303
2020-03-26,9.1127
2020-03-31,-1.0989
2020-04-01,-4.7778
2020-04-02,7.1179
2020-04-03,2.1786
2020-04-06,-4.0512
2020-04-07,0.0
2020-04-16,4.7778
2020-04-21,-11.4528
2020-04-22,10.1796
2020-04-27,0.0
2020-04-28,-1.6303999999999998
2020-04-29,8.2873
2020-05-01,-6.6327
2020-05-04,-1.6393
2020-05-05,0.0
2020-05-11,2.4444
2020-05-13,-5.0976
2020-05-14,2.8571
2020-05-21,-5.0
2020-05-22,5.2632
2020-05-28,0.0
2020-06-01,0.0
2020-06-03,11.1111
2020-06-04,-1.2
2020-06-08,1.7206000000000001
2020-06-09,1.4925
2020-06-10,-0.9804
2020-06-18,0.495
2020-06-19,-2.2167
2020-06-24,-1.7631999999999999
2020-07-02,-1.9333
2020-07-07,-0.7478
2020-07-08,-0.9484
2020-07-09,-4.1489
2020-07-13,0.0
2020-07-20,0.5549
2020-07-21,7.6159
2020-07-23,-1.2318
2020-07-27,-0.1028
2020-07-31,-3.3264
