ticker,PFSI US Equity
2013-09-26,1.1254
2013-09-27,0.159
2013-09-30,-0.582
2013-10-01,-1.1176
2013-10-02,-1.6146
2013-10-03,-2.407
2013-10-04,-0.3363
2013-10-07,-0.5624
2013-10-08,-0.0566
2013-10-09,0.5659
2013-10-10,2.8137
2013-10-11,-1.2589000000000001
2013-10-14,-0.4435
2013-10-15,-4.3987
2013-10-16,-0.5242
2013-10-17,-0.7611
2013-10-18,0.531
2013-10-21,-5.0469
2013-10-22,0.4944
2013-10-23,0.9225
2013-10-24,-0.3656
2013-10-25,-1.3456000000000001
2013-10-28,-1.0539
2013-10-29,0.6266
2013-10-30,-0.2491
2013-10-31,0.4994
2013-11-01,3.7888
2013-11-04,0.1197
2013-11-05,-1.3748
2013-11-06,1.2727
2013-11-07,4.9072
2013-11-08,-2.1677
2013-11-11,5.0729
2013-11-12,-5.6049
2013-11-13,-0.823
2013-11-14,-2.1932
2013-11-15,3.4545
2013-11-18,1.4646
2013-11-19,-0.9238
2013-11-20,-0.2914
2013-11-21,2.0456
2013-11-22,0.4009
2013-11-25,-0.3993
2013-11-26,-1.3173
2013-11-27,2.2635
2013-11-29,1.5891
2013-12-02,-2.5698
2013-12-03,-0.2867
2013-12-04,2.0702
2013-12-05,-1.1831
2013-12-06,0.6271
2013-12-09,0.8499
2013-12-10,0.3371
2013-12-11,-0.6719
2013-12-12,-0.9019
2013-12-13,0.7964
2013-12-16,1.298
2013-12-17,-1.2812999999999999
2013-12-18,0.3386
2013-12-19,0.2812
2013-12-20,-5.3281
2013-12-23,1.0071
2013-12-24,0.7625
2013-12-26,2.8522
2013-12-27,1.245
2013-12-30,-0.1677
2013-12-31,-1.7357
2014-01-02,1.0256
2014-01-03,1.9177
2014-01-06,0.4981
2014-01-07,1.3767
2014-01-08,0.6518
2014-01-09,-1.1333
2014-01-10,-5.2948
2014-01-13,-0.5187
2014-01-14,0.0
2014-01-15,5.7358
2014-01-16,0.1644
2014-01-17,-2.8993
2014-01-21,0.169
2014-01-22,-1.1249
2014-01-23,-1.0239
2014-01-24,0.8621
2014-01-27,-4.7293
2014-01-28,1.9139
2014-01-29,-1.4671
2014-01-30,1.3103
2014-01-31,-0.1764
2014-02-03,2.179
2014-02-04,-1.6138
2014-02-05,-1.1716
2014-02-06,-3.0824
2014-02-07,-0.9174
2014-02-10,0.0617
2014-02-11,1.9123999999999999
2014-02-12,0.1211
2014-02-13,0.0
2014-02-14,0.6046
2014-02-18,5.1683
2014-02-19,-2.5714
2014-02-20,-1.5836000000000001
2014-02-21,1.6686999999999999
2014-02-24,-0.3517
2014-02-25,0.9412
2014-02-26,0.5828
2014-02-27,0.1738
2014-02-28,0.0
2014-03-03,0.9832
2014-03-04,2.291
2014-03-05,-0.5039
2014-03-06,0.5065
2014-03-07,0.8399
2014-03-10,0.2776
2014-03-11,-0.5537
2014-03-12,-1.0022
2014-03-13,1.0124
2014-03-14,-0.0557
2014-03-17,1.2812999999999999
2014-03-18,2.7503
2014-03-19,-1.4454
2014-03-20,0.163
2014-03-21,0.7592
2014-03-24,-1.1841
2014-03-25,-6.2636
2014-03-26,-3.7188
2014-03-27,-2.8365
2014-03-28,-1.1801
2014-03-31,4.5883
2014-04-01,3.8462
2014-04-02,1.9676
2014-04-03,1.0216
2014-04-04,-0.9551
2014-04-07,-1.1912
2014-04-08,0.5741
2014-04-09,0.2283
2014-04-10,-3.1891
2014-04-11,-3.2353
2014-04-14,-1.0334
2014-04-15,1.0442
2014-04-16,0.0
2014-04-17,-0.2432
2014-04-21,-2.011
2014-04-22,1.2438
2014-04-23,-1.6585
2014-04-24,0.1874
2014-04-25,-0.187
2014-04-28,-0.9369
2014-04-29,1.5131999999999999
2014-04-30,-1.4285999999999999
2014-05-01,-0.6931
2014-05-02,-0.1269
2014-05-05,-0.953
2014-05-06,-0.1283
2014-05-07,-3.4682
2014-05-08,3.7923999999999998
2014-05-09,-0.8974
2014-05-12,0.0
2014-05-13,1.6818
2014-05-14,-1.145
2014-05-15,0.9653
2014-05-16,-0.6373
2014-05-19,1.2187000000000001
2014-05-20,-1.8378
2014-05-21,1.0329
2014-05-22,0.4473
2014-05-23,0.5725
2014-05-27,1.7078
2014-05-28,0.0
2014-05-29,-0.6219
2014-05-30,-0.6884
2014-06-02,0.189
2014-06-03,-0.5031
2014-06-04,0.0632
2014-06-05,0.9476
2014-06-06,-0.6258
2014-06-09,-0.1889
2014-06-10,-1.1356
2014-06-11,-0.6382
2014-06-12,-0.7065
2014-06-13,5.6274
2014-06-16,-4.9602
2014-06-17,-0.451
2014-06-18,0.712
2014-06-19,-1.1568
2014-06-20,0.1951
2014-06-23,-0.7138
2014-06-24,-0.6536
2014-06-25,0.9868
2014-06-26,-0.456
2014-06-27,-0.3272
2014-06-30,-0.2626
2014-07-01,0.395
2014-07-02,2.1639
2014-07-03,0.706
2014-07-07,-0.7648
2014-07-08,-0.3211
2014-07-09,-0.5155
2014-07-10,-0.3238
2014-07-11,-0.9097
2014-07-14,1.3115
2014-07-15,-0.4531
2014-07-16,-0.3901
2014-07-17,0.1305
2014-07-18,-0.1956
2014-07-21,-0.6532
2014-07-22,0.789
2014-07-23,0.0652
2014-07-24,-0.3911
2014-07-25,-1.0471
2014-07-28,0.2646
2014-07-29,0.066
2014-07-30,0.6592
2014-07-31,-0.9168
2014-08-01,0.0661
2014-08-04,-0.8587
2014-08-05,-0.3997
2014-08-06,-0.4013
2014-08-07,0.7388
2014-08-08,0.8
2014-08-11,3.6376
2014-08-12,-0.1914
2014-08-13,0.0
2014-08-14,-0.8951
2014-08-15,-0.6452
2014-08-18,0.9091
2014-08-19,-0.5148
2014-08-20,-0.7115
2014-08-21,0.7818
2014-08-22,0.1293
2014-08-25,0.3228
2014-08-26,-0.4505
2014-08-27,0.0646
2014-08-28,-0.5168
2014-08-29,0.1948
2014-09-02,0.4537
2014-09-03,-0.4516
2014-09-04,0.1296
2014-09-05,0.1294
2014-09-08,-1.0989
2014-09-09,-0.8497
2014-09-10,-0.1318
2014-09-11,0.198
2014-09-12,-0.3953
2014-09-15,0.1984
2014-09-16,-1.4521
2014-09-17,-0.8038
2014-09-18,1.553
2014-09-19,0.0
2014-09-22,-1.1303
2014-09-23,-0.4707
2014-09-24,-0.3378
2014-09-25,-1.4237
2014-09-26,0.2063
2014-09-29,0.6863
2014-09-30,-0.1363
2014-10-01,-3.2082
2014-10-02,2.0451
2014-10-03,-0.0691
2014-10-06,-0.8299
2014-10-07,-0.7671
2014-10-08,2.1082
2014-10-09,-1.5141
2014-10-10,2.7952
2014-10-13,0.3399
2014-10-14,3.3875
2014-10-15,1.5727
2014-10-16,0.4516
2014-10-17,0.3211
2014-10-20,0.0
2014-10-21,-0.1921
2014-10-22,-1.4112
2014-10-23,0.5205
2014-10-24,0.1942
2014-10-27,2.6486
2014-10-28,1.7621
2014-10-29,-1.0513
2014-10-30,3.625
2014-10-31,0.4825
2014-11-03,-2.1609
2014-11-04,-0.6135
2014-11-05,-1.1728
2014-11-06,-0.7495
2014-11-07,0.7552
2014-11-10,0.8745
2014-11-11,-0.4954
2014-11-12,-0.8712
2014-11-13,-1.8205
2014-11-14,-0.8312
2014-11-17,-1.6763
2014-11-18,1.7048999999999999
2014-11-19,0.2579
2014-11-20,1.3505
2014-11-21,-1.967
2014-11-24,0.5178
2014-11-25,1.9961
2014-11-26,1.6414
2014-11-28,-0.6832
2014-12-01,-0.5003
2014-12-02,0.7542
2014-12-03,1.1229
2014-12-04,1.3572
2014-12-05,1.6433
2014-12-08,-0.7186
2014-12-09,1.7490999999999999
2014-12-10,-1.8969
2014-12-11,1.3293
2014-12-12,-0.5367
2014-12-15,-1.199
2014-12-16,1.335
2014-12-17,1.6168
2014-12-18,0.825
2014-12-19,1.2274
2014-12-22,-0.2309
2014-12-23,0.5787
2014-12-24,0.3452
2014-12-26,0.172
2014-12-29,0.0572
2014-12-30,-0.8581
2014-12-31,-0.1731
2015-01-02,-1.0405
2015-01-05,-0.3505
2015-01-06,0.5862
2015-01-07,0.8159
2015-01-08,3.9306
2015-01-09,-2.0022
2015-01-12,0.1135
2015-01-13,1.1338
2015-01-14,2.8587
2015-01-15,-0.7084
2015-01-16,0.8233
2015-01-20,-1.5242
2015-01-21,-0.0553
2015-01-22,1.4934
2015-01-23,-1.6894
2015-01-26,-0.1109
2015-01-27,-2.2752
2015-01-28,0.5679
2015-01-29,2.5409
2015-01-30,-0.7709
2015-02-02,1.4983
2015-02-03,0.2734
2015-02-04,-0.4362
2015-02-05,-3.8883
2015-02-06,0.0
2015-02-09,1.1396
2015-02-10,0.338
2015-02-11,0.0
2015-02-12,-0.0561
2015-02-13,0.1124
2015-02-17,1.3468
2015-02-18,1.1628
2015-02-19,-3.0651
2015-02-20,-0.847
2015-02-23,2.0501
2015-02-24,-0.7254
2015-02-25,-1.1242
2015-02-26,0.8528
2015-02-27,-1.5784
2015-03-02,2.1191
2015-03-03,-1.7386
2015-03-04,0.1712
2015-03-05,0.6838
2015-03-06,-2.2637
2015-03-09,0.4632
2015-03-10,-0.5187
2015-03-11,1.1587
2015-03-12,3.7801
2015-03-13,0.2208
2015-03-16,2.1476
2015-03-17,-0.0539
2015-03-18,-0.6472
2015-03-19,-1.0315
2015-03-20,-1.7553
2015-03-23,-1.0609
2015-03-24,-0.5079
2015-03-25,-3.6869
2015-03-26,-1.3545
2015-03-27,-0.9552
2015-03-30,3.1947
2015-03-31,-0.8762
2015-04-01,0.4714
2015-04-02,0.2346
2015-04-06,0.8777
2015-04-07,-0.29
2015-04-08,-0.2327
2015-04-09,0.6997
2015-04-10,1.2739
2015-04-13,-1.7724
2015-04-14,1.2224
2015-04-15,0.46
2015-04-16,0.6869
2015-04-17,-0.8528
2015-04-20,1.3761
2015-04-21,0.0
2015-04-22,1.0181
2015-04-23,-1.3998
2015-04-24,0.6814
2015-04-27,0.9024
2015-04-28,3.4656000000000002
2015-04-29,1.0805
2015-04-30,0.9086
2015-05-01,-2.7542
2015-05-04,0.9259
2015-05-05,-1.1873
2015-05-06,-0.7646
2015-05-07,1.1007
2015-05-08,1.8508
2015-05-11,-0.8017
2015-05-12,-1.4009
2015-05-13,-1.6393
2015-05-14,0.8333
2015-05-15,-0.8815
2015-05-18,0.3891
2015-05-19,0.3876
2015-05-20,3.2543
2015-05-21,-0.4274
2015-05-22,0.5901
2015-05-26,-1.28
2015-05-27,-1.2966
2015-05-28,0.6568
2015-05-29,1.9576
2015-06-01,1.3333
2015-06-02,0.7895
2015-06-03,0.5744
2015-06-04,-0.675
2015-06-05,0.8887
2015-06-08,-0.1554
2015-06-09,-1.4011
2015-06-10,2.0526
2015-06-11,0.5673
2015-06-12,-0.0513
2015-06-15,-5.9518
2015-06-16,-1.5821
2015-06-17,-2.7161999999999997
2015-06-18,3.4188
2015-06-19,-0.8264
2015-06-22,1.3333
2015-06-23,0.1645
2015-06-24,0.7115
2015-06-25,-0.8696
2015-06-26,0.0548
2015-06-29,-1.589
2015-06-30,0.8909
2015-07-01,-0.883
2015-07-02,-1.1136
2015-07-06,-0.3378
2015-07-07,-0.2825
2015-07-08,-0.5666
2015-07-09,-0.4558
2015-07-10,0.1145
2015-07-13,-0.1715
2015-07-14,0.8591
2015-07-15,3.1232
2015-07-16,0.7159
2015-07-17,-0.6014
2015-07-20,-1.3201
2015-07-21,-0.1115
2015-07-22,0.7812
2015-07-23,1.3843
2015-07-24,-1.42
2015-07-27,-2.7701000000000002
2015-07-28,-0.2849
2015-07-29,0.9143
2015-07-30,0.1133
2015-07-31,3.1109
2015-08-03,-0.0549
2015-08-04,-1.2623
2015-08-05,-0.0556
2015-08-06,-3.0033
2015-08-07,1.7774999999999999
2015-08-10,-1.2394
2015-08-11,0.1711
2015-08-12,1.4806
2015-08-13,0.4489
2015-08-14,1.6760000000000002
2015-08-17,-1.978
2015-08-18,-0.0561
2015-08-19,-1.346
2015-08-20,0.2274
2015-08-21,1.9853
2015-08-24,-1.7798
2015-08-25,-1.5855000000000001
2015-08-26,1.0932
2015-08-27,-1.4229
2015-08-28,-1.6743999999999999
2015-08-31,0.8221
2015-09-01,-3.3197
2015-09-02,0.3614
2015-09-03,0.0
2015-09-04,-0.3601
2015-09-08,-1.1446
2015-09-09,-0.6703
2015-09-10,-0.6135
2015-09-11,0.7407
2015-09-14,-1.2255
2015-09-15,2.6055
2015-09-16,-0.1814
2015-09-17,-1.0902
2015-09-18,2.8781
2015-09-21,1.369
2015-09-22,0.0
2015-09-23,-0.5285
2015-09-24,-1.7119
2015-09-25,-1.021
2015-09-28,-1.8811
2015-09-29,-0.4329
2015-09-30,-0.6211
2015-10-01,-0.4375
2015-10-02,0.4394
2015-10-05,-0.625
2015-10-06,-1.195
2015-10-07,1.464
2015-10-08,3.5132
2015-10-09,-3.2727
2015-10-12,0.188
2015-10-13,-3.0644
2015-10-14,0.0
2015-10-15,1.7419
2015-10-16,0.8878
2015-10-19,0.5657
2015-10-20,0.0
2015-10-21,-0.0625
2015-10-22,0.0625
2015-10-23,3.75
2015-10-26,-3.6145
2015-10-27,3.3125
2015-10-28,3.0853
2015-10-29,0.2934
2015-10-30,-3.2183
2015-11-02,0.8464
2015-11-03,0.06
2015-11-04,2.3367
2015-11-05,-3.2201
2015-11-06,2.1174
2015-11-09,-2.9028
2015-11-10,0.061
2015-11-11,1.7073
2015-11-12,-2.3381
2015-11-13,-0.8594
2015-11-16,0.1858
2015-11-17,-0.4944
2015-11-18,0.559
2015-11-19,0.9265
2015-11-20,-1.224
2015-11-23,0.0
2015-11-24,-0.2478
2015-11-25,0.4969
2015-11-27,0.8653
2015-11-30,-0.5515
2015-12-01,0.1232
2015-12-02,-0.4308
2015-12-03,0.0618
2015-12-04,-0.5559
2015-12-07,0.4969
2015-12-08,-1.3597000000000001
2015-12-09,0.6266
2015-12-10,-0.4981
2015-12-11,-2.1277
2015-12-14,0.1918
2015-12-15,0.9572
2015-12-16,1.4539
2015-12-17,1.433
2015-12-18,-2.5183999999999997
2015-12-21,-0.3151
2015-12-22,0.5057
2015-12-23,2.2013
2015-12-24,2.1538
2015-12-28,-2.6506
2015-12-29,-0.9901
2015-12-30,-2.4375
2015-12-31,-1.6015000000000001
2016-01-04,-1.4974
2016-01-05,0.1983
2016-01-06,-1.1214
2016-01-07,-3.7358000000000002
2016-01-08,-0.4158
2016-01-11,-5.4976
2016-01-12,0.1473
2016-01-13,-5.2941
2016-01-14,-0.5435
2016-01-15,-2.8103
2016-01-19,-2.4096
2016-01-20,-3.2922000000000002
2016-01-21,2.9787
2016-01-22,0.5785
2016-01-25,-5.9162
2016-01-26,2.7074
2016-01-27,-2.3810000000000002
2016-01-28,1.4808
2016-01-29,2.2318
2016-02-01,0.0
2016-02-02,-1.7631999999999999
2016-02-03,-2.6496
2016-02-04,-1.2291
2016-02-05,-1.1556
2016-02-08,0.3597
2016-02-09,-1.4337
2016-02-10,-0.0909
2016-02-11,-1.3649
2016-02-12,5.7196
2016-02-16,4.3629999999999995
2016-02-17,4.7659
2016-02-18,-0.4789
2016-02-19,-1.2831000000000001
2016-02-22,-1.1373
2016-02-23,-1.479
2016-02-24,3.5863
2016-02-25,2.8986
2016-02-26,-2.4257
2016-02-29,-0.4812
2016-03-01,-3.1426
2016-03-02,-0.1664
2016-03-03,1.1667
2016-03-04,-3.1301
2016-03-07,-4.0816
2016-03-08,-2.7481999999999998
2016-03-09,1.732
2016-03-10,-3.1362
2016-03-11,4.4403
2016-03-14,0.2657
2016-03-15,-3.9753
2016-03-16,2.4839
2016-03-17,5.1167
2016-03-18,2.1349
2016-03-21,-3.8462
2016-03-22,-1.3913
2016-03-23,-1.3228
2016-03-24,-0.983
2016-03-28,0.1805
2016-03-29,4.6847
2016-03-30,1.6351
2016-03-31,-0.4234
2016-04-01,-2.1259
2016-04-04,2.4327
2016-04-05,-0.0848
2016-04-06,-1.2732999999999999
2016-04-07,-0.9458
2016-04-08,0.0868
2016-04-11,-1.0408
2016-04-12,-2.5416
2016-04-13,3.2374
2016-04-14,0.0871
2016-04-15,0.2611
2016-04-18,2.1701
2016-04-19,-0.2549
2016-04-20,1.8739
2016-04-21,0.1672
2016-04-22,0.1669
2016-04-25,-0.0833
2016-04-26,5.2544
2016-04-27,0.5547
2016-04-28,0.1576
2016-04-29,0.236
2016-05-02,6.2794
2016-05-03,0.7386
2016-05-04,-0.9531
2016-05-05,-1.0363
2016-05-06,-4.1137
2016-05-09,4.9142
2016-05-10,0.3717
2016-05-11,-0.2222
2016-05-12,-1.6333
2016-05-13,1.8113000000000001
2016-05-16,1.4826
2016-05-17,-1.3879000000000001
2016-05-18,1.1111
2016-05-19,-2.1978
2016-05-20,2.0974
2016-05-23,-1.2472
2016-05-24,2.7489
2016-05-25,-2.1692
2016-05-26,2.5868
2016-05-27,-0.2882
2016-05-31,-0.5058
2016-06-01,1.5977000000000001
2016-06-02,1.2866
2016-06-03,-1.6937
2016-06-06,1.6511
2016-06-07,0.0
2016-06-08,0.7768
2016-06-09,-0.1402
2016-06-10,-1.4035
2016-06-13,-3.0605
2016-06-14,-1.5419
2016-06-15,-1.1186
2016-06-16,3.997
2016-06-17,-3.1907
2016-06-20,2.0974
2016-06-21,-1.3206
2016-06-22,-1.487
2016-06-23,4.0
2016-06-24,-2.7576
2016-06-27,-8.5821
2016-06-28,1.7143000000000002
2016-06-29,0.321
2016-06-30,-0.08
2016-07-01,-2.8022
2016-07-05,-3.7891
2016-07-06,-1.113
2016-07-07,0.4329
2016-07-08,0.1724
2016-07-11,1.9792999999999998
2016-07-12,9.9578
2016-07-13,-0.5372
2016-07-14,2.0062
2016-07-15,0.9077
2016-07-18,-0.3748
2016-07-19,-1.7306
2016-07-20,-0.2297
2016-07-21,-1.2279
2016-07-22,-0.2331
2016-07-25,-0.7009
2016-07-26,0.7843
2016-07-27,1.8677000000000001
2016-07-28,-1.4515
2016-07-29,-2.2481
2016-08-01,3.4893
2016-08-02,-1.7625
2016-08-03,2.5741
2016-08-04,16.8061
2016-08-05,-0.651
2016-08-08,1.5072
2016-08-09,-0.7747
2016-08-10,0.9109
2016-08-11,-0.7092
2016-08-12,1.2338
2016-08-15,3.143
2016-08-16,-0.3109
2016-08-17,0.5614
2016-08-18,1.0546
2016-08-19,0.6753
2016-08-22,-0.2439
2016-08-23,-0.8557
2016-08-24,-0.0617
2016-08-25,0.1851
2016-08-26,0.6773
2016-08-29,1.0398
2016-08-30,-0.1211
2016-08-31,0.303
2016-09-01,-0.3021
2016-09-02,-0.1818
2016-09-06,1.8215
2016-09-07,0.1193
2016-09-08,-1.4294
2016-09-09,-1.7523
2016-09-12,-0.738
2016-09-13,5.3284
2016-09-14,2.2941
2016-09-15,1.7826
2016-09-16,-0.226
2016-09-19,0.5663
2016-09-20,0.732
2016-09-21,-1.9564
2016-09-22,-0.057
2016-09-23,-0.3423
2016-09-26,-0.1717
2016-09-27,-0.5161
2016-09-28,-1.0375
2016-09-29,-1.456
2016-09-30,0.5319
2016-10-03,-0.823
2016-10-04,-0.8299
2016-10-05,-0.538
2016-10-06,-1.1418
2016-10-07,-1.2766
2016-10-10,-1.5394
2016-10-11,0.1876
2016-10-12,1.3109
2016-10-13,-0.2465
2016-10-14,0.3088
2016-10-17,-1.0468
2016-10-18,1.3068
2016-10-19,0.3071
2016-10-20,-0.3062
2016-10-21,-0.43
2016-10-24,0.7403
2016-10-25,-0.1225
2016-10-26,4.1079
2016-10-27,0.4122
2016-10-28,-0.5279
2016-10-31,0.8255
2016-11-01,-0.8772
2016-11-02,-0.295
2016-11-03,1.4793
2016-11-04,3.207
2016-11-07,0.0
2016-11-08,0.8475
2016-11-09,-4.2017
2016-11-10,-3.2164
2016-11-11,-0.9063
2016-11-14,0.0
2016-11-15,1.8293
2016-11-16,0.2994
2016-11-17,-0.597
2016-11-18,0.0
2016-11-21,1.2012
2016-11-22,1.7804
2016-11-23,0.0
2016-11-25,3.207
2016-11-28,1.6949
2016-11-29,0.2778
2016-11-30,-3.6010999999999997
2016-12-01,-0.5747
2016-12-02,2.0231
2016-12-05,2.2663
2016-12-06,2.2161
2016-12-07,2.168
2016-12-08,1.061
2016-12-09,-0.5249
2016-12-12,-1.3193
2016-12-13,-0.2674
2016-12-14,-0.2681
2016-12-15,-6.9892
2016-12-16,-4.3353
2016-12-19,-0.3021
2016-12-20,-0.6061
2016-12-21,2.1341
2016-12-22,-1.791
2016-12-23,-0.304
2016-12-27,-0.6098
2016-12-28,-0.3067
2016-12-29,4.0
2016-12-30,-1.4793
2017-01-03,0.6006
2017-01-04,2.3881
2017-01-05,-2.0408
2017-01-06,-0.8929
2017-01-09,-1.8018
2017-01-10,0.6116
2017-01-11,1.2158
2017-01-12,-2.7027
2017-01-13,-0.6173
2017-01-17,-0.9317
2017-01-18,-0.3135
2017-01-19,0.0
2017-01-20,2.2013
2017-01-23,0.9231
2017-01-24,-1.2195
2017-01-25,1.2346
2017-01-26,2.7439
2017-01-27,2.3739
2017-01-30,-2.029
2017-01-31,0.0
2017-02-01,0.5917
2017-02-02,0.0
2017-02-03,10.5882
2017-02-06,1.8617
2017-02-07,-0.7833
2017-02-08,-4.2105
2017-02-09,-0.5495
2017-02-10,1.105
2017-02-13,-0.5464
2017-02-14,1.6484
2017-02-15,0.0
2017-02-16,-0.2703
2017-02-17,-0.271
2017-02-21,0.0
2017-02-22,-0.8152
2017-02-23,0.5479
2017-02-24,-0.545
2017-02-27,-1.3699
2017-02-28,-0.8333
2017-03-01,0.5602
2017-03-02,0.2786
2017-03-03,-0.8333
2017-03-06,1.1204
2017-03-07,0.0
2017-03-08,-2.4931
2017-03-09,0.8523
2017-03-10,-0.5634
2017-03-13,-0.5666
2017-03-14,-1.4245
2017-03-15,0.8671
2017-03-16,0.2865
2017-03-17,-0.8571
2017-03-20,-0.2882
2017-03-21,-4.3353
2017-03-22,-0.3021
2017-03-23,0.303
2017-03-24,-2.719
2017-03-27,2.1739
2017-03-28,-0.304
2017-03-29,1.8293
2017-03-30,1.1976
2017-03-31,0.8876
2017-04-03,-2.9326
2017-04-04,-0.3021
2017-04-05,-3.3333
2017-04-06,0.9404
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,6.2112
2017-04-12,-0.5848
2017-04-13,-3.2353
2017-04-17,0.6079
2017-04-18,-0.3021
2017-04-19,0.0
2017-04-20,0.6061
2017-04-21,0.0
2017-04-24,1.506
2017-04-25,1.1869
2017-04-26,0.2933
2017-04-27,-2.3392
2017-04-28,-1.1976
2017-05-01,0.9091
2017-05-02,0.9009
2017-05-03,2.3810000000000002
2017-05-04,0.8721
2017-05-05,-7.4928
2017-05-08,2.4922
2017-05-09,-1.2158
2017-05-10,2.4615
2017-05-11,-1.8018
2017-05-12,0.6116
2017-05-15,-0.304
2017-05-16,0.0
2017-05-17,-1.8293
2017-05-18,0.6211
2017-05-19,0.9259
2017-05-22,0.9174
2017-05-23,0.6061
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,-0.9036
2017-05-30,-0.6079
2017-05-31,-1.5291000000000001
2017-06-01,0.6211
2017-06-02,2.1605
2017-06-05,-2.4169
2017-06-06,-0.3096
2017-06-07,0.0
2017-06-08,-0.6211
2017-06-09,3.4375
2017-06-12,-0.3021
2017-06-13,0.6061
2017-06-14,0.3012
2017-06-15,-0.6006
2017-06-16,0.0
2017-06-19,1.2085
2017-06-20,-0.8955
2017-06-21,-1.506
2017-06-22,4.2813
2017-06-23,-2.6393
2017-06-26,0.0
2017-06-27,0.9036
2017-06-28,0.8955
2017-06-29,0.2959
2017-06-30,-1.4748999999999999
2017-07-03,1.1976
2017-07-05,0.0
2017-07-06,-1.4793
2017-07-07,0.6006
2017-07-10,1.194
2017-07-11,0.885
2017-07-12,0.5848
2017-07-13,2.0349
2017-07-14,-0.2849
2017-07-17,0.2857
2017-07-18,0.0
2017-07-19,0.8547
2017-07-20,0.8475
2017-07-21,-2.2409
2017-07-24,0.0
2017-07-25,0.8596
2017-07-26,0.0
2017-07-27,0.2841
2017-07-28,-2.2663
2017-07-31,0.8696
2017-08-01,2.0115
2017-08-02,-0.5634
2017-08-03,-0.2833
2017-08-04,-3.4091
2017-08-07,1.7647
2017-08-08,0.0
2017-08-09,-0.8671
2017-08-10,-0.8746
2017-08-11,-0.2941
2017-08-14,0.59
2017-08-15,0.8798
2017-08-16,-0.2907
2017-08-17,-2.0408
2017-08-18,1.1905000000000001
2017-08-21,-1.1764999999999999
2017-08-22,1.1905000000000001
2017-08-23,0.5882
2017-08-24,0.2924
2017-08-25,-0.2915
2017-08-28,-0.2924
2017-08-29,-0.2933
2017-08-30,1.4706000000000001
2017-08-31,-1.4493
2017-09-01,0.2941
2017-09-05,-1.4663
2017-09-06,-0.5952
2017-09-07,0.0
2017-09-08,0.8982
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,1.7804
2017-09-14,0.2915
2017-09-15,-0.2907
2017-09-18,2.0408
2017-09-19,0.2857
2017-09-20,0.2849
2017-09-21,-0.8523
2017-09-22,0.8596
2017-09-25,0.0
2017-09-26,1.1364
2017-09-27,0.2809
2017-09-28,0.2801
2017-09-29,-0.5587
2017-10-02,1.1236
2017-10-03,-0.5556
2017-10-04,0.5587
