ticker,GHAV US Equity
2015-08-17,0.0
2015-08-18,-28.0
2015-08-19,22.2222
2015-08-24,0.0
2015-08-25,-15.0568
2015-08-26,0.0
2015-08-27,7.0234
2015-08-28,0.0
2015-09-01,-49.375
2015-09-08,97.5309
2015-09-10,-49.375
2015-09-16,-1.2346
2015-09-23,0.0
2015-09-28,-50.0
2015-09-29,0.0
2015-09-30,60.0
2015-10-05,-37.5
2015-10-09,0.0
2015-10-13,0.0
2015-10-15,0.0
2015-11-03,0.0
2015-11-04,80.0
2015-11-16,-72.2222
2015-11-18,140.0
2015-11-25,-56.25
2015-11-30,0.0
2015-12-07,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-24,0.0
2015-12-29,0.0
2016-01-07,0.0
2016-01-12,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-27,0.0
2016-01-29,-42.8571
2016-02-09,166.6667
2016-02-22,25.0
2016-02-26,-16.25
2016-03-04,0.0
2016-03-07,8.9552
2016-03-16,-45.2055
2016-03-23,-35.0
2016-03-28,0.0
2016-04-18,0.0
2016-04-27,0.0
2016-05-06,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,53.8462
2016-06-01,-40.0
2016-06-17,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-11,0.0
2016-08-02,0.0
2016-08-05,0.0
2016-08-15,0.0
2016-08-16,141.6667
2016-08-22,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-10-19,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-03,12.069
2016-11-11,-10.7692
2016-11-14,5.1724
2016-11-17,-4.918
2016-11-29,-3.4483
2016-11-30,-53.5714
2016-12-08,19.2308
2016-12-15,-16.129
2016-12-27,0.0
2016-12-28,0.0
2016-12-30,-88.4615
2017-01-06,100.0
2017-02-06,13233.3333
2017-02-07,-21.75
2017-02-08,-44.0895
2017-02-09,60.0
2017-02-10,33.75
2017-02-13,-40.1869
2017-02-14,-14.2857
2017-02-15,2.8646000000000003
2017-02-16,-10.8861
2017-02-17,36.3636
2017-02-21,-31.4583
2017-02-22,3.3435
2017-02-23,-15.8824
2017-02-24,12.2378
2017-02-27,-8.7227
2017-02-28,-12.9693
2017-03-01,-1.9607999999999999
2017-03-02,-19.2
2017-03-03,-20.7921
2017-03-10,90.0
2017-03-14,21.0526
2017-03-15,23.913
2017-03-16,-19.2982
2017-03-20,0.0
2017-03-21,-13.0435
2017-03-22,0.0
2017-03-27,-10.0
2017-03-28,11.1111
2017-04-03,-40.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-07,0.0
2017-04-10,25.0
2017-04-21,-33.3333
2017-04-25,155.0
2017-04-26,-1.9607999999999999
2017-04-27,0.0
2017-04-28,-24.0
2017-05-01,-0.9868
2017-05-02,-20.2658
2017-05-03,69.1667
2017-05-04,-46.798
2017-05-08,14.8148
2017-05-09,3.2258
2017-05-12,-28.125
2017-05-16,47.8261
2017-05-17,-29.4118
2017-05-26,58.3333
2017-05-31,0.0
2017-06-01,0.6579
2017-06-02,4.5752
2017-06-05,0.0
2017-06-06,0.0
2017-06-08,-0.345
2017-06-12,-34.2732
2017-06-13,0.0
2017-06-14,0.5267
2017-06-15,-0.524
2017-06-16,40.5573
2017-06-19,-23.9668
2017-06-23,-17.8571
2017-06-27,73.0435
2017-06-30,-19.598
2017-07-07,3.125
2017-07-12,0.0
2017-07-13,-3.0303
2017-07-14,0.0
2017-07-21,56.25
2017-07-24,-36.0
2017-07-25,25.0
2017-07-26,0.0
2017-07-28,10.0
2017-07-31,70.4545
2017-08-01,-4.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-09,-44.4444
2017-08-14,0.0
2017-08-16,0.0
2017-08-21,45.0
2017-08-23,-13.2759
2017-08-25,-0.5964
2017-08-28,0.0
2017-08-30,-16.8
2017-09-01,0.0
2017-09-06,39.4231
2017-09-08,-10.3448
2017-09-11,-30.7692
2017-09-14,11.1111
2017-09-15,40.0
2017-09-18,-3.5714
2017-09-27,-25.9259
2017-09-29,-57.5
2017-10-03,121.1765
2017-10-04,0.0
2017-10-05,8.1968
2017-10-09,-38.0561
2017-10-19,-32.5397
2017-10-20,0.0
2017-10-23,52.9412
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,38.4615
2017-11-01,149.1667
2017-11-02,11.4827
2017-11-03,0.0
2017-11-06,40.0
2017-11-07,-5.7143
2017-11-08,-1.5152
2017-11-09,-38.4615
2017-11-13,97.75
2017-11-14,-5.1833
2017-11-15,6.6667
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,12.5
2017-11-22,11.1111
2017-11-24,-36.96
2017-11-27,-4.8223
2017-11-28,-13.3333
2017-11-29,30.7692
2017-12-06,22.0294
2017-12-08,0.0
2017-12-12,1.2292
2017-12-14,-69.0476
2017-12-18,117.5
2017-12-19,41.4677
2017-12-20,0.0
2017-12-28,-31.25
2017-12-29,11.8545
2018-01-02,30.039
2018-01-03,0.0
2018-01-04,-38.75
2018-01-11,-82.6531
2018-01-12,488.2353
2018-01-16,20.0
2018-01-18,-15.0
2018-01-19,1.9607999999999999
2018-01-23,-1.9231
2018-01-24,74.5098
2018-01-25,-10.1124
2018-01-29,-12.5
2018-02-05,-0.0714
2018-02-06,-14.2244
2018-02-07,0.0
2018-02-08,28.35
2018-02-09,3.8826
2018-02-12,0.0
2018-02-13,-0.125
2018-02-16,-13.6421
2018-02-20,-1.8841
2018-02-21,-11.3737
2018-02-22,-16.6667
2018-02-23,0.0
2018-02-26,40.0
2018-02-27,0.0
2018-02-28,14.2857
2018-03-01,0.0
2018-03-02,-2.5
2018-03-05,2.5641
2018-03-07,-1.25
2018-03-08,-0.6329
2018-03-09,0.0
2018-03-13,0.0
2018-03-14,-4.4586
2018-03-16,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-29,-13.3333
2018-04-03,0.0
2018-04-04,0.0
2018-04-23,-15.3846
2018-04-24,-2.0182
2018-04-26,-7.2184
2018-04-30,0.0
2018-05-02,10.0
2018-05-15,8.9091
2018-05-16,-16.5275
2018-05-17,0.0
2018-05-21,0.0
2018-05-24,0.0
2018-05-30,0.0
2018-06-04,0.0
2018-06-14,0.0
2018-06-20,0.0
2018-06-28,10.0
2018-07-03,-43.6364
2018-07-17,154.8387
2018-07-20,-11.3924
2018-07-23,-28.5714
2018-07-25,-20.0
2018-07-30,0.0
2018-07-31,94.75
2018-08-01,-60.2054
2018-08-02,61.2903
2018-08-06,-20.0
2018-08-07,24.375
2018-08-14,-1.005
2018-08-16,0.0
2018-08-21,1.5228000000000002
2018-08-23,0.0
2018-08-24,-1.5
2018-08-27,1.5228000000000002
2018-08-30,-30.0
2018-08-31,28.8571
2018-09-04,-22.3947
2018-09-12,15.7143
2018-09-13,23.4568
2018-09-18,0.0
2018-09-19,-20.0
2018-09-20,12.625
2018-10-10,6.5483
2018-10-15,-12.9167
2018-10-16,19.6172
2018-10-17,41.0
2018-10-18,41.844
2018-10-19,0.0
2018-10-22,47.75
2018-10-23,1.5228000000000002
2018-10-24,6.6667
2018-10-25,-6.25
2018-10-29,-6.6667
2018-10-31,-14.2857
2018-11-01,0.0
2018-11-02,8.3333
2018-11-05,23.0769
2018-11-06,25.0
2018-11-07,-20.0
2018-11-08,12.4375
2018-11-09,-11.0617
2018-11-12,12.5
2018-11-13,0.0
2018-11-15,-5.5556
2018-11-19,0.0
2018-11-21,11.7647
2018-11-26,-0.0263
2018-11-27,0.0263
2018-12-03,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-11,-31.5789
2018-12-12,7.6923
2018-12-14,10.0
2018-12-17,-2.5974
2018-12-21,0.0
2018-12-27,0.0
2018-12-31,-13.3333
2019-01-08,23.0769
2019-01-09,-18.75
2019-01-15,0.0
2019-01-18,-3.8462
2019-01-23,-4.0
2019-01-24,25.0
2019-01-28,-13.3333
2019-01-30,-7.6923
2019-02-13,7.2917
2019-02-20,-22.3301
2019-03-04,74.8
2019-03-08,-25.6293
2019-03-11,0.0
2019-03-15,21.9231
2019-03-18,-17.9811
2019-04-05,1.8462
2019-04-08,-1.8127
2019-04-11,0.0
2019-04-12,0.0
2019-04-23,-13.461500000000001
2019-04-25,6.6667
2019-04-26,16.6667
2019-04-30,10.7143
2019-05-01,-33.871
2019-05-14,-7.561
2019-05-16,13.4565
2019-05-22,-25.5814
2019-05-28,87.5
2019-05-29,-20.0
2019-05-30,-16.6667
2019-06-03,90.0
2019-06-05,5.2632
2019-06-07,-27.2
2019-06-20,-0.4121
2019-06-24,41.3793
2019-06-25,-12.1951
2019-06-26,2.6667
2019-06-27,-26.9481
2019-07-02,-11.1111
2019-07-05,-16.6667
2019-07-08,36.0
2019-07-09,-11.7647
2019-07-11,12.5
2019-07-12,4.4444
2019-07-15,-29.078
2019-07-16,0.0
2019-07-19,0.0
2019-07-23,0.0
2019-07-24,7.8
2019-07-26,0.0
2019-07-30,-0.2783
2019-07-31,20.9302
2019-08-01,7.6923
2019-08-06,46.4286
2019-08-08,7.3171
2019-08-13,5.6591000000000005
2019-08-15,-18.262
2019-08-20,-1.8947
2019-08-21,-14.1631
2019-08-23,-12.5
2019-08-26,14.2857
2019-08-27,-12.5
2019-08-28,0.0
2019-08-29,-14.2857
2019-08-30,0.0
2019-09-05,-15.0
2019-09-06,7.8431
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,-9.0909
2019-09-12,0.0
2019-09-16,-10.0
2019-09-17,0.0
2019-09-18,33.3333
2019-09-19,-25.0
2019-09-20,11.1111
2019-09-24,0.0
2019-09-27,0.0
2019-10-03,-6.0
2019-10-09,15.9574
2019-10-17,-26.6055
2019-10-21,48.125
2019-10-22,-48.5232
2019-11-05,-16.3934
2019-11-06,-29.8039
2019-11-07,18.6034
2019-11-08,109.609
2019-11-11,-59.5506
2019-11-13,38.8889
2019-11-19,-28.0
2019-11-21,25.2778
2019-11-22,-20.1774
2019-11-25,25.2778
2019-11-29,8.6475
2019-12-02,-26.5306
2019-12-10,10.4444
2019-12-11,-6.338
2019-12-16,56.4178
2019-12-19,9.1845
2019-12-20,10.0629
2019-12-23,-42.8571
2019-12-27,29.94
2020-01-07,0.0462
2020-01-13,15.3846
2020-01-15,-16.6667
2020-01-16,-1.6
2020-01-21,1.626
2020-01-22,-10.0
2020-01-23,-15.5556
2020-01-27,35.5263
2020-01-28,15.3398
2020-01-29,-19.1919
2020-01-30,-29.1667
2020-01-31,-8.8235
2020-02-03,8.7097
2020-02-04,12.4629
2020-02-06,-1.1873
2020-02-10,20.1602
2020-02-11,-8.8889
2020-02-19,46.3415
2020-02-20,-8.3333
2020-02-21,9.0909
2020-02-25,8.3333
2020-02-27,0.0
2020-02-28,-7.6923
2020-03-02,0.0
2020-03-03,5.5
2020-03-04,-22.5908
2020-03-05,2.0408
2020-03-06,7.2
2020-03-09,-25.3731
2020-03-10,-23.5
2020-03-12,24.902
2020-03-13,-19.9372
2020-03-23,-50.9804
2020-03-24,-18.6667
2020-03-25,276.2295
2020-03-27,0.2179
2020-04-03,-43.4783
2020-04-06,-19.2308
2020-04-07,71.4286
2020-04-08,0.0
2020-04-09,0.0
2020-04-20,-30.5556
2020-04-21,8.0
2020-04-23,-12.963
2020-04-24,8.5106
2020-04-27,41.1765
2020-04-29,-27.7778
2020-05-01,7.6923
2020-05-06,-33.2143
2020-05-07,43.5829
2020-05-11,-30.3538
2020-05-15,60.4278
2020-05-18,0.0
2020-05-21,0.0
2020-05-26,11.6667
2020-05-29,-8.6567
2020-06-01,-1.9607999999999999
2020-06-03,1.7833
2020-06-04,-1.7521
2020-06-08,-15.6667
2020-06-10,42.2925
2020-06-11,-16.6667
2020-06-12,0.0
2020-06-15,-34.5
2020-06-17,-3.3079
2020-06-18,-26.3158
2020-06-19,35.8929
2020-06-22,10.3811
2020-06-23,4.7619
2020-06-24,0.0
2020-06-25,-36.3636
2020-06-26,53.5714
2020-06-29,4.6512
2020-06-30,-16.1111
2020-07-01,-28.4768
2020-07-02,11.1111
2020-07-07,16.6667
2020-07-08,-20.0
2020-07-09,-12.05
2020-07-10,-17.9729
2020-07-13,48.5149
2020-07-14,-26.6667
2020-07-15,-4.5455
2020-07-16,-6.1905
2020-07-17,52.2843
2020-07-20,-16.6667
2020-07-21,59.2
2020-07-22,7.5377
2020-07-23,-6.5421
2020-07-24,25.0
2020-07-27,-28.0
2020-07-28,12.6111
2020-07-29,-11.1988
2020-07-30,0.2778
2020-07-31,-15.7895
