ticker,CKNTF US Equity
2008-07-25,61.9048
2008-07-28,-11.7647
2008-07-30,0.0
2008-08-05,10.0
2008-08-07,-3.0303
2008-08-08,6.25
2008-08-11,5.8824
2008-08-12,12.2222
2008-08-13,11.3861
2008-08-14,27.5556
2008-08-15,-58.1882
2008-08-18,0.0
2008-08-20,-11.6667
2008-08-21,0.0
2008-08-26,-0.9434
2008-08-27,0.0
2008-08-28,0.0
2008-09-02,14.2857
2008-09-03,8.3333
2008-09-05,-15.3846
2008-09-09,13.6364
2008-09-10,-11.2
2008-09-11,-7.2072
2008-09-12,1.9417
2008-09-15,0.0
2008-09-16,-40.4762
2008-09-17,8.8
2008-09-18,14.7059
2008-09-19,29.4872
2008-09-22,-20.7921
2008-09-23,37.5
2008-09-25,-18.1818
2008-09-26,-5.5556
2008-09-29,0.0
2008-09-30,-11.7647
2008-10-01,6.6667
2008-10-02,-1.25
2008-10-03,1.2658
2008-10-06,1.25
2008-10-07,-37.037
2008-10-09,3.9215999999999998
2008-10-10,50.9434
2008-10-14,-33.75
2008-10-15,32.0755
2008-10-17,0.0
2008-10-21,-1.4285999999999999
2008-10-22,8.6957
2008-10-23,-33.3333
2008-10-24,60.0
2008-10-27,-12.5
2008-10-28,0.0
2008-10-29,14.2857
2008-11-03,-12.5
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,78.5714
2008-11-12,-36.0
2008-11-13,-6.25
2008-11-17,0.0
2008-11-18,46.6667
2008-11-19,-4.5455
2008-11-20,-76.1905
2008-11-21,60.0
2008-11-24,25.0
2008-11-28,80.0
2008-12-01,-55.5556
2008-12-03,0.0
2008-12-04,100.0
2008-12-08,-37.5
2008-12-11,56.0
2008-12-12,29.4872
2008-12-15,-40.5941
2008-12-16,0.0
2008-12-18,0.0
2008-12-22,0.0
2008-12-23,66.6667
2008-12-24,-40.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,66.6667
2009-01-06,-40.0
2009-01-07,66.6667
2009-01-08,0.0
2009-01-12,-74.0
2009-01-13,-15.3846
2009-01-21,0.0
2009-01-26,0.0
2009-01-28,0.0
2009-01-29,-4.5455
2009-01-30,0.0
2009-02-02,257.1429
2009-02-06,-93.2
2009-02-09,9.8039
2009-02-10,0.0
2009-02-11,7.1429
2009-02-12,66.6667
2009-02-13,-30.0
2009-02-18,42.8571
2009-02-19,20.0
2009-02-20,-50.0
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,16.6667
2009-03-03,-14.2857
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,1.6667
2009-03-09,80.3279
2009-03-18,-9.0909
2009-03-20,10.0
2009-03-26,-9.0909
2009-03-31,0.0
2009-04-02,10.0
2009-04-03,-9.0909
2009-04-09,0.0
2009-04-13,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-20,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,0.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,100.0
2009-05-05,-44.5
2009-05-07,8.1081
2009-05-08,0.0
2009-05-11,0.8333
2009-05-12,-9.0909
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,9.0909
2009-05-18,25.0
2009-05-20,-26.6667
2009-05-28,-9.0909
2009-06-03,-50.0
2009-06-04,-58.0
2009-06-15,42.8571
2009-06-16,0.0
2009-06-18,0.0
2009-06-19,-33.3333
2009-06-24,50.0
2009-06-29,0.0
2009-07-01,0.0
2009-07-06,566.6667
2009-07-10,0.0
2009-07-13,-75.0
2009-07-14,0.0
2009-07-15,-20.0
2009-07-16,0.0
2009-07-20,1.25
2009-07-24,0.0
2009-07-29,-1.2346
2009-07-30,0.0
2009-08-05,25.0
2009-08-07,100.0
2009-08-10,0.0
2009-08-12,-40.0
2009-08-13,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-26,0.0
2009-08-27,83.3333
2009-08-28,-18.1818
2009-08-31,0.0
2009-09-03,-44.4444
2009-09-04,0.0
2009-09-08,-22.0
2009-09-09,412.8205
2009-09-10,-70.0
2009-09-11,-33.3333
2009-09-14,12.5
2009-09-15,11.1111
2009-09-16,-40.0
2009-09-17,33.3333
2009-09-18,0.0
2009-09-21,25.0
2009-09-22,-40.0
2009-09-23,66.6667
2009-09-24,0.0
2009-09-25,4.0
2009-09-29,-42.3077
2009-09-30,0.0
2009-10-01,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,33.3333
2009-10-13,-12.5
2009-10-14,-27.1429
2009-10-19,37.2549
2009-10-20,14.2857
2009-10-21,25.0
2009-10-26,-20.0
2009-10-27,25.0
2009-10-28,0.0
2009-11-02,-10.0
2009-11-04,11.1111
2009-11-05,10.0
2009-11-06,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,9.0909
2009-11-18,16.6667
2009-11-19,-25.7143
2009-11-20,-23.0769
2009-11-23,0.0
2009-11-24,0.0
2009-11-30,-12.5
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,-14.2857
2009-12-04,33.3333
2009-12-07,50.0
2009-12-08,0.0
2009-12-10,0.0
2009-12-11,-16.6667
2009-12-14,0.0
2009-12-15,20.0
2009-12-16,-33.3333
2009-12-17,0.0
2009-12-18,0.0
2009-12-24,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,-50.0
2010-01-04,0.0
2010-01-06,0.0
2010-01-11,0.0
2010-01-12,250.0
2010-01-19,-71.4286
2010-01-20,0.0
2010-01-26,0.0
2010-01-29,50.0
2010-02-02,-33.3333
2010-02-03,0.0
2010-02-08,0.0
2010-02-09,200.0
2010-02-12,-66.4583
2010-02-18,-0.6211
2010-02-19,0.0
2010-02-22,0.0
2010-03-01,-50.0
2010-03-02,10.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,1.1364
2010-03-08,0.0
2010-03-09,0.0
2010-03-17,-1.1236
2010-03-18,-9.0909
2010-03-19,-63.75
2010-03-22,24.1379
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,11.1111
2010-03-30,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-19,0.0
2010-04-21,180.0
2010-04-22,0.0
2010-04-23,-64.2857
2010-04-30,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-19,0.0
2010-05-21,100.0
2010-05-24,-10.0
2010-06-02,-43.0556
2010-06-08,0.0
2010-06-09,0.0
2010-06-21,-2.439
2010-06-22,0.0
2010-07-06,0.0
2010-07-14,0.0
2010-07-19,-57.5
2010-07-22,-47.0588
2010-07-28,0.0
2010-08-04,0.0
2010-08-09,0.0
2010-08-10,344.4444
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,0.0
2010-08-24,0.0
2010-08-25,3900.0
2010-08-30,-97.5
2010-08-31,0.0
2010-09-01,100.0
2010-09-02,0.0
2010-09-13,90.0
2010-09-20,-73.6842
2010-09-22,3.75
2010-09-24,0.0
2010-09-28,0.0
2010-09-29,-3.6145
2010-10-04,0.0
2010-10-05,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-15,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-26,0.0
2010-10-29,0.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-05,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-17,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-29,0.0
2010-12-02,0.0
2010-12-06,0.0
2010-12-14,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-14,0.0
2011-01-18,0.0
2011-01-24,-20.0
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,296.875
2011-02-01,-74.8031
2011-02-03,50.0
2011-02-14,33.3333
2011-02-18,0.0
2011-02-28,0.0
2011-03-03,0.0
2011-03-07,0.0
2011-03-08,-50.0
2011-03-10,0.0
2011-03-14,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-28,0.0
2011-03-30,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,-71.875
2011-04-26,5.5556
2011-04-28,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,10.526299999999999
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-17,0.0
2011-05-23,509.5238
2011-05-27,-83.5938
2011-05-31,4.7619
2011-06-07,0.0
2011-06-17,9.0909
2011-06-22,0.0
2011-06-30,0.0
2011-07-05,33.3333
2011-07-06,-31.25
2011-07-07,0.0
2011-07-08,0.0
2011-07-13,9.0909
2011-07-15,-8.3333
2011-07-20,0.0
2011-07-25,0.0
2011-07-27,0.0
2011-08-02,0.0
2011-08-04,481.8182
2011-08-05,-82.8125
2011-08-08,0.0
2011-08-17,0.0
2011-08-24,0.0
2011-08-29,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-21,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-29,0.0
2011-10-04,0.0
2011-10-05,627.2727
2011-10-06,-86.25
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,-36.3636
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-25,0.0
2011-10-31,-85.7143
2011-11-02,0.0
2011-11-08,0.0
2011-11-09,3900.0
2011-11-15,-97.5
2011-11-16,0.0
2011-11-18,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-12-01,3900.0
2011-12-02,-96.25
2011-12-06,-33.3333
2011-12-08,0.0
2011-12-09,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,50.0
2011-12-22,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,-33.3333
2011-12-30,50.0
2012-01-03,1500.0
2012-01-04,-93.75
2012-01-09,0.0
2012-01-11,0.0
2012-01-24,0.0
2012-01-26,1433.3333
2012-01-27,-93.4783
2012-02-01,0.0
2012-02-07,0.0
2012-02-10,1433.3333
2012-02-15,-86.9565
2012-02-17,666.6667
2012-02-21,-13.0435
2012-02-22,0.0
2012-02-24,0.0
2012-03-01,0.0
2012-03-06,-85.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-13,516.6667
2012-03-15,-13.5135
2012-03-23,0.0
2012-04-09,-75.0
2012-04-10,0.0
2012-04-11,0.0
2012-04-13,137.5
2012-04-20,0.0
2012-04-24,-57.8947
2012-05-02,0.0
2012-05-11,0.0
2012-05-16,0.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-14,0.0
2012-06-18,-62.5
2012-06-28,0.0
2012-07-13,0.0
2012-07-19,266.6667
2012-07-25,-72.7273
2012-07-26,66.6667
2012-08-08,0.0
2012-08-09,0.0
2012-08-27,0.0
2012-09-06,0.0
2012-09-14,0.0
2012-10-01,0.0
2012-10-08,0.0
2012-10-16,0.0
2012-10-18,0.0
2012-10-25,60.0
2012-11-02,0.0
2012-11-06,0.0
2012-11-08,-62.5
2012-11-13,166.6667
2012-11-19,1900.0
2012-11-20,-93.75
2012-11-21,30.0
2012-11-23,0.0
2012-11-27,0.0
2012-11-30,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-24,23.0769
2012-12-31,-37.5
2013-01-02,60.0
2013-01-09,-18.75
2013-01-18,-23.0769
2013-01-22,0.0
2013-01-24,0.0
2013-02-04,0.0
2013-02-07,0.0
2013-02-25,0.0
2013-02-28,10.0
2013-03-07,0.0
2013-03-13,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-25,0.0
2013-03-26,18.1818
2013-04-01,-15.3846
2013-04-03,0.0
2013-04-05,0.0
2013-04-08,-9.0909
2013-04-09,0.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,60.0
2013-04-18,-50.0
2013-04-22,0.0
2013-04-24,0.0
2013-04-30,0.0
2013-06-06,0.0
2013-06-18,0.0
2013-06-25,300.0
2013-07-01,-68.75
2013-07-02,0.0
2013-07-05,0.0
2013-07-08,0.0
2013-07-19,0.0
2013-07-22,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-08-05,200.0
2013-08-12,-66.6667
2013-08-22,10.0
2013-09-04,0.0
2013-09-16,0.0
2013-09-20,0.0
2013-09-24,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-10-02,0.0
2013-10-14,0.0
2013-10-23,0.0
2013-10-30,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-12,0.0
2013-11-25,0.0
2013-12-03,0.0
2013-12-09,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-23,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-08,190.9091
2014-01-09,-43.75
2014-01-10,5.5556
2014-01-13,15.7895
2014-01-16,81.8182
2014-01-17,0.0
2014-01-21,60.0
2014-01-22,0.0
2014-01-23,-9.375
2014-01-29,-41.3793
2014-01-31,41.1765
2014-02-07,0.0
2014-02-11,-29.1667
2014-02-14,2.9412000000000003
2014-02-24,82.8571
2014-02-25,2400.0
2014-02-26,-95.0
2014-02-27,0.0
2014-03-04,1700.0
2014-03-05,-94.4444
2014-03-11,0.0
2014-03-17,1080.0
2014-03-19,-91.5254
2014-03-24,10.0
2014-03-25,-9.0909
2014-04-01,0.0
2014-04-04,0.0
2014-04-22,0.0
2014-04-30,0.0
2014-05-30,0.0
2014-06-03,0.0
2014-06-24,0.0
2014-06-26,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-17,0.0
2014-08-25,0.0
2014-09-03,30.0
2014-09-05,0.0
2014-09-16,0.0
2014-09-23,0.0
2014-09-30,0.0
2014-10-07,1.9231
2014-10-17,-50.0
2014-10-30,20.7547
2014-10-31,0.0
2014-11-07,-17.1875
2014-11-17,0.0
2014-11-21,81.1321
2014-12-03,-22.9167
2014-12-04,116.2162
2014-12-05,400.0
2014-12-08,-70.0
2014-12-09,-60.0
2014-12-19,0.0
2014-12-23,0.0
2014-12-29,-16.6667
2014-12-31,0.0
2015-01-06,0.0
2015-01-07,-17.5
2015-01-08,0.0
2015-01-13,21.2121
2015-01-27,-33.75
2015-02-25,0.0
2015-03-05,0.0
2015-03-12,-9.434
2015-03-16,-39.5833
2015-03-19,0.0
2015-03-30,0.0
2015-04-08,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-27,37.931
2015-05-04,260.0
2015-05-07,-1.3889
2015-05-21,-78.8732
2015-05-27,0.0
2015-05-28,0.0
2015-06-24,346.6667
2015-08-07,-76.1194
2015-08-12,50.0
2015-08-13,-33.3333
2015-08-19,0.0
2015-08-31,900.0
2015-09-01,-90.0
2015-09-04,0.0
2015-09-14,0.0
2015-09-17,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-09,0.0
2015-10-19,0.0
2015-10-23,0.0
2015-10-28,0.0
2015-11-06,0.0
2015-11-16,0.0
2015-11-25,0.0
2015-12-02,50.0
2015-12-10,-66.6667
2015-12-11,0.0
2015-12-18,0.0
2016-01-04,0.0
2016-01-12,0.0
2016-01-21,-12.5
2016-01-28,0.0
2016-02-11,0.0
2016-02-24,0.0
2016-03-11,0.0
2016-03-15,-7.1429
2016-03-21,-15.3846
2016-03-24,0.0
2016-04-08,0.0
2016-04-14,0.0
2016-04-18,-9.0909
2016-04-19,0.0
2016-05-04,10.0
2016-05-17,0.0
2016-05-19,0.0
2016-06-16,-9.0909
2016-07-29,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-09-15,0.0
2016-10-26,10.0
2016-10-28,-9.0909
2016-11-02,0.0
2016-11-03,0.0
2016-11-18,130.0
2016-12-05,-56.5217
2016-12-09,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-27,0.0
2017-01-03,220.0
2017-01-20,-68.75
2017-02-07,0.0
2017-02-10,0.0
2017-02-21,200.0
2017-03-07,-46.6667
2017-03-14,0.0
2017-03-16,87.5
2017-03-17,-46.6667
2017-04-13,75.0
2017-04-26,-42.8571
2017-05-11,81.25
2017-05-22,-44.8276
2017-05-30,37.5
2017-06-07,-27.2727
2017-06-20,150.0
2017-06-21,4.0
2017-07-07,-61.5385
2017-07-19,0.0
2017-07-21,0.0
2017-07-26,0.0
2017-08-03,0.0
2017-08-08,-50.0
2017-09-22,348.0
2017-09-26,-77.6786
2017-10-04,-20.0
2017-10-20,0.0
2017-10-26,750.0
2017-10-27,-76.4706
2017-11-07,-50.0
2017-11-13,0.0
2017-11-22,450.0
2017-11-29,-81.8182
2017-12-12,0.0
2017-12-13,0.0
2017-12-15,25.0
2017-12-18,700.0
2017-12-22,0.0
2018-01-02,-2.5
2018-01-03,-87.1795
2018-01-12,0.0
2018-01-26,0.0
2018-02-01,0.0
2018-02-05,0.0
2018-02-15,60.0
2018-02-16,387.5
2018-02-20,0.0
2018-03-12,-89.7436
2018-03-15,0.0
2018-03-19,650.0
2018-03-20,26.6667
2018-03-21,-89.4737
2018-03-23,0.0
2018-03-27,850.0
2018-04-06,-86.8421
2018-04-10,0.0
2018-04-16,660.0
2018-04-20,0.0
2018-04-26,0.0
2018-04-30,0.0
2018-05-02,0.0
2018-05-11,-86.8421
2018-06-06,1160.0
2018-06-12,-0.9524
2018-06-13,3.2051
2018-06-19,0.9317
2018-06-20,-81.5385
2018-06-21,110.8333
2018-06-26,-76.2846
2018-06-27,0.0
2018-06-28,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-20,0.0
2018-08-02,0.0
2018-08-06,983.3333
2018-08-08,-36.9231
2018-08-09,82.9268
2018-08-10,0.0
2018-08-16,0.0
2018-08-23,4.0
2018-08-24,-57.6923
2018-09-17,0.0
2018-09-19,136.0606
2018-09-20,-57.1245
2018-09-27,-1.1976
2018-12-03,-36.3636
2018-12-06,0.0
2018-12-11,11.4286
2018-12-21,-1.7094
2019-01-03,0.0
2019-01-17,0.0
2019-02-27,-65.2174
2019-03-15,-12.5
2019-03-18,0.0
2019-03-26,14.2857
2019-04-01,37.5
2019-04-15,0.0
2019-04-25,263.6364
2019-05-07,-70.0
2019-05-14,0.0
2019-05-22,0.0
2019-07-12,0.0
2019-07-16,566.6667
2019-07-22,-0.75
2019-08-05,-78.5894
2019-08-08,0.0
2019-08-19,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-10-07,370.5882
2019-10-22,-75.0
2019-10-24,0.0
2019-11-19,300.0
2019-11-20,-72.5
2019-11-21,4.5455
2019-11-22,0.0
2019-12-04,-4.3478
2019-12-05,0.0
2019-12-12,4.5455
2019-12-16,0.0
2019-12-17,0.0
2019-12-20,0.0
2019-12-26,-4.3478
2019-12-31,263.6364
2020-01-02,-62.5
2020-01-03,166.6667
2020-01-06,-61.25
2020-01-29,3.2258
2020-01-31,3.125
2020-03-05,0.0
2020-03-17,0.0
2020-03-19,-3.0303
2020-03-20,0.0
2020-04-08,0.0
2020-04-16,0.0
2020-04-29,1512.5
2020-05-01,-0.1938
2020-05-04,-19.4175
2020-05-07,0.0
2020-05-11,-3.6145
2020-05-13,-25.0
2020-05-18,33.3333
2020-05-28,-92.0
2020-05-29,0.0
2020-06-01,-87.5
2020-06-03,1150.0
2020-06-04,1100.0
2020-06-08,8.3333
2020-06-09,-19.2308
2020-06-15,-90.4762
2020-06-24,378.0
2020-06-26,-83.682
2020-06-30,1085.8974
2020-07-06,-95.4595
2020-07-07,0.0
2020-07-14,2995.2381
2020-07-15,-19.2308
2020-07-16,-95.8095
2020-07-24,2172.7273
2020-07-28,-93.6
2020-07-31,1265.625
