ticker,TPHS US Equity
2013-05-20,-7.0632
2013-05-21,8.8
2013-05-28,-8.0882
2013-05-30,2.0
2013-06-03,-1.5686
2013-06-04,9.5618
2013-06-06,-3.6364
2013-06-07,0.0
2013-06-10,0.9434
2013-06-11,0.0
2013-06-13,-0.9346
2013-06-17,0.9434
2013-06-18,0.0
2013-06-21,-6.5421
2013-06-24,-1.4
2013-07-01,-0.6085
2013-07-17,-4.0816
2013-07-22,2.1277
2013-07-24,-11.4583
2013-08-01,2.3529
2013-08-05,1.1494
2013-08-06,-3.4091
2013-08-13,11.7647
2013-08-14,0.0
2013-08-15,-4.8421
2013-08-19,0.6637
2013-08-23,-0.6593
2013-09-05,-11.5044
2013-09-17,-6.25
2013-09-26,4.0
2013-09-27,15.3846
2013-10-02,-12.0889
2013-10-03,13.7513
2013-10-08,13.3333
2013-10-09,-0.9804
2013-10-10,-0.9901
2013-10-16,3.0
2013-10-17,-2.9126
2013-10-18,0.0
2013-10-21,5.0
2013-10-22,0.0
2013-10-24,-4.7619
2013-10-25,-2.0
2013-10-28,3.0612
2013-10-29,1.9802
2013-10-30,0.3883
2013-10-31,-2.3211
2013-11-05,-0.7921
2013-11-06,3.3932
2013-11-07,0.0
2013-11-08,0.3861
2013-11-11,-0.5769
2013-11-12,0.0
2013-11-13,11.2186
2013-11-14,0.0
2013-11-18,-8.6957
2013-11-20,-0.9524
2013-11-21,10.5769
2013-11-22,-3.4783
2013-11-26,-5.4054
2013-11-27,0.0
2013-12-04,0.5714
2013-12-05,0.0
2013-12-06,8.9015
2013-12-09,-4.3478
2013-12-10,2.7273
2013-12-11,0.885
2013-12-12,2.9825
2013-12-13,-0.3407
2013-12-16,1.5385
2013-12-17,-2.3569
2013-12-18,1.3793
2013-12-19,2.0408
2013-12-20,0.0
2013-12-23,1.6667
2013-12-24,-4.0984
2013-12-26,10.2564
2013-12-27,-0.7752
2013-12-30,6.25
2013-12-31,-0.7353
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,3.7037
2014-01-09,0.0
2014-01-10,-0.7143
2014-01-13,0.7194
2014-01-14,-8.5714
2014-01-15,1.5625
2014-01-16,-2.9231
2014-01-17,0.6339
2014-01-21,0.0
2014-01-22,-2.3622
2014-01-23,7.2581
2014-01-24,-9.0226
2014-01-27,-0.6612
2014-01-28,6.3228
2014-01-29,0.0
2014-01-30,-2.8169
2014-01-31,-0.161
2014-02-03,0.0
2014-02-04,1.6129
2014-02-05,-0.7937
2014-02-06,-3.2
2014-02-07,1.6529
2014-02-10,12.1951
2014-02-11,0.7246
2014-02-12,-11.5108
2014-02-18,4.878
2014-02-20,-2.9457
2014-02-21,-0.1597
2014-02-24,-1.6
2014-02-25,10.5691
2014-02-26,-8.8235
2014-02-27,0.0
2014-02-28,10.4839
2014-03-03,-8.7591
2014-03-04,1.6
2014-03-05,6.9291
2014-03-06,-1.4727999999999999
2014-03-07,0.8969
2014-03-10,-6.6667
2014-03-11,1.5873
2014-03-12,0.0
2014-03-13,1.5625
2014-03-14,-1.5385
2014-03-17,4.6875
2014-03-18,-2.9851
2014-03-19,0.0
2014-03-21,3.8462
2014-03-24,-3.7037
2014-03-25,-2.3077
2014-03-28,0.0
2014-03-31,-1.5748
2014-04-01,0.0
2014-04-02,2.4
2014-04-03,-1.5625
2014-04-04,0.0
2014-04-07,0.7937
2014-04-08,-0.7874
2014-04-09,0.7937
2014-04-10,0.0
2014-04-11,-0.7874
2014-04-14,1.5873
2014-04-15,-1.5625
2014-04-16,0.0
2014-04-17,0.7937
2014-04-21,0.0
2014-04-23,10.2362
2014-04-24,-9.2857
2014-04-28,0.0
2014-04-30,0.0
2014-05-01,0.7874
2014-05-02,-0.7813
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,-0.7874
2014-05-09,0.0
2014-05-12,3.1746
2014-05-14,0.7692
2014-05-16,1.2214
2014-05-20,-1.2066
2014-05-22,-0.7634
2014-05-28,-3.0769
2014-05-29,3.1746
2014-05-30,-1.5385
2014-06-02,-1.5625
2014-06-04,0.7937
2014-06-06,-0.7874
2014-06-09,0.7937
2014-06-10,0.0
2014-06-11,-0.7874
2014-06-12,2.3810000000000002
2014-06-13,-2.3256
2014-06-16,1.2698
2014-06-17,3.4483
2014-06-18,-3.7879
2014-06-19,0.7874
2014-06-23,0.1563
2014-06-24,1.4041000000000001
2014-06-25,0.7692
2014-06-26,-1.5267
2014-06-27,1.3953
2014-06-30,-0.6116
2014-07-01,0.6154
2014-07-02,-2.2936
2014-07-03,0.0
2014-07-07,-1.4085
2014-07-08,0.0
2014-07-10,0.1587
2014-07-14,0.0
2014-07-17,-0.1585
2014-07-18,-1.2698
2014-07-21,6.1093
2014-07-22,-6.0606
2014-07-23,0.0
2014-07-25,-1.6129
2014-07-28,-0.8197
2014-07-29,-0.6612
2014-07-30,-2.6622
2014-07-31,0.0
2014-08-01,0.0
2014-08-05,0.8547
2014-08-06,0.0
2014-08-08,0.0
2014-08-12,0.8475
2014-08-13,0.8403
2014-08-14,-2.5
2014-08-18,2.5641
2014-08-19,-2.5
2014-08-20,2.5641
2014-08-21,0.0
2014-08-25,-2.5
2014-09-02,0.3419
2014-09-03,0.5111
2014-09-04,-0.339
2014-09-05,0.3401
2014-09-09,0.0
2014-09-12,0.0
2014-09-15,0.8475
2014-09-17,-0.8403
2014-09-18,0.0
2014-09-19,0.1695
2014-09-23,-0.1692
2014-09-24,0.0
2014-09-25,1.5253999999999999
2014-09-26,0.0
2014-09-29,0.1669
2014-09-30,0.0
2014-10-01,-1.6667
2014-10-02,0.0
2014-10-03,0.0
2014-10-07,1.6949
2014-10-08,-0.6667
2014-10-10,0.5034
2014-10-13,0.0
2014-10-14,-2.0033
2014-10-15,0.5111
2014-10-16,0.0
2014-10-20,0.0
2014-10-21,1.5253999999999999
2014-10-27,-0.6678
2014-10-28,-2.521
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,-0.6897
2014-11-04,0.6944
2014-11-05,1.7241
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,-2.3729
2014-11-17,2.4306
2014-11-18,0.0
2014-11-19,-0.8475
2014-11-20,-0.8547
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-12-01,0.0
2014-12-03,0.0
2014-12-04,-0.8621
2014-12-05,-2.087
2014-12-08,4.7957
2014-12-09,-4.2373
2014-12-10,4.4248
2014-12-12,-0.1695
2014-12-16,-4.0747
2014-12-17,0.885
2014-12-18,5.2632
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,2.5
2014-12-26,-0.813
2014-12-29,0.0
2014-12-30,0.8197
2014-12-31,13.8211
2015-01-02,0.0
2015-01-05,0.7143
2015-01-06,1.4184
2015-01-07,0.0
2015-01-08,-1.958
2015-01-09,0.0
2015-01-12,0.5706
2015-01-13,-4.2553
2015-01-14,5.9259
2015-01-15,-0.6993
2015-01-16,0.7042
2015-01-20,0.0
2015-01-26,0.0
2015-01-27,1.1189
2015-01-28,5.1176
2015-01-29,3.9474
2015-01-30,-5.0633
2015-02-03,4.0
2015-02-04,1.2821
2015-02-05,1.1392
2015-02-06,2.6283
2015-02-09,-4.7561
2015-02-10,1.1508
2015-02-11,-3.163
2015-02-12,0.6536
2015-02-17,-3.2468
2015-02-18,-1.745
2015-02-19,1.0929
2015-02-24,-1.0811
2015-02-25,1.0929
2015-02-27,0.0
2015-03-02,10.8108
2015-03-03,-6.0976
2015-03-04,-4.5455
2015-03-05,11.5646
2015-03-10,-7.8049
2015-03-11,0.5291
2015-03-12,-0.6579
2015-03-16,3.7748
2015-03-20,2.9994
2015-03-27,-9.5415
2015-03-30,0.0
2015-03-31,-3.4247
2015-04-01,-1.4184
2015-04-02,0.7194
2015-04-06,-5.7143
2015-04-07,9.8485
2015-04-08,10.3448
2015-04-09,3.75
2015-04-10,-1.8072
2015-04-15,-3.0675
2015-04-16,-1.3924
2015-04-22,2.6958
2015-04-24,0.0
2015-04-29,3.75
2015-04-30,0.0
2015-05-01,0.0
2015-05-05,-2.4096
2015-05-06,-1.2346
2015-05-07,-0.625
2015-05-08,0.0
2015-05-11,-2.5157
2015-05-14,2.5806
2015-05-18,-2.5157
2015-05-19,0.6452
2015-05-21,1.9231
2015-06-01,0.6289
2015-06-02,-0.625
2015-06-03,-1.2579
2015-06-04,1.2739
2015-06-05,-2.5157
2015-06-08,0.0
2015-06-10,-6.7097
2015-06-11,10.6501
2015-06-18,-3.125
2015-06-23,3.0968
2015-06-29,-1.7522
2015-06-30,0.0
2015-07-01,-0.1274
2015-07-02,-2.4234999999999998
2015-07-06,-0.6536
2015-07-07,-7.8947
2015-07-17,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-07-23,0.0
2015-08-03,-7.8571
2015-08-04,-3.1008
2015-08-06,2.4
2015-08-13,1.5625
2015-08-18,2.3077
2015-08-20,-2.2556
2015-08-24,-6.1538
2015-08-25,-1.3115
2015-08-26,-0.3322
2015-08-27,0.0
2015-08-31,3.3333
2015-09-01,1.6129
2015-09-03,-2.3810000000000002
2015-09-04,-0.813
2015-09-08,3.2787
2015-09-10,-3.1746
2015-09-15,-8.1967
2015-09-16,6.25
2015-09-17,0.8403
2015-09-18,5.8333
2015-09-21,5.5118
2015-10-06,-6.7164
2015-10-07,2.4
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.7813
2015-10-13,0.7752
2015-10-14,-0.4615
2015-10-15,0.4637
2015-10-20,-7.6923
2015-10-21,1.6667
2015-10-22,-1.4754
2015-10-23,-0.1664
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-03,-1.6667
2015-11-04,5.9322
2015-11-12,-2.56
2015-11-13,-1.3136
2015-11-16,0.0
2015-11-17,0.6656
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,-0.6612
2015-11-23,0.0
2015-11-24,0.6656
2015-11-25,0.0
2015-11-27,0.0
2015-12-01,0.8264
2015-12-02,2.459
2015-12-03,-0.8
2015-12-04,0.8065
2015-12-07,0.0
2015-12-08,-0.8
2015-12-09,-3.2258
2015-12-14,-5.3333
2015-12-15,1.2324
2015-12-16,-0.8696
2015-12-17,0.8772
2015-12-18,0.0
2015-12-21,-8.6957
2015-12-22,14.2857
2015-12-23,-1.3146
2015-12-28,4.7097999999999995
2015-12-29,0.0
2015-12-30,-4.5161
2015-12-31,3.5441000000000003
2016-01-04,-2.1177
2016-01-05,3.3917
2016-01-06,-0.0564
2016-01-07,-2.4194
2016-01-08,-2.2996
2016-01-11,-1.0299
2016-01-12,0.0
2016-01-13,-0.6838
2016-01-14,-0.1721
2016-01-15,-5.1724
2016-01-19,1.4545
2016-01-20,-4.4803
2016-01-21,-0.7505
2016-01-22,1.2098
2016-01-25,0.9922
2016-01-26,5.4165
2016-01-27,5.0877
2016-01-28,-0.1669
2016-01-29,0.1672
2016-02-01,-0.1669
2016-02-02,-2.1739
2016-02-03,0.0
2016-02-04,-0.1709
2016-02-09,-0.8562
2016-02-10,0.1727
2016-02-11,0.5172
2016-02-16,-1.2006999999999999
2016-02-17,0.5208
2016-02-18,1.0363
2016-02-19,0.6838
2016-02-22,1.6978
2016-02-23,-0.6678
2016-02-24,-1.6639
2016-02-25,2.3757
2016-02-26,1.8364
2016-02-29,1.6393
2016-03-01,-1.6129
2016-03-02,2.7869
2016-03-03,-1.1164
2016-03-04,-0.4839
2016-03-07,6.9692
2016-03-08,1.5152
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.1493
2016-03-15,6.5574
2016-03-16,-4.1958
2016-03-17,-0.8759
2016-03-18,-0.5891
2016-03-21,1.1852
2016-03-22,-1.9034
2016-03-23,-3.1343
2016-03-24,3.2357
2016-03-28,1.4925
2016-03-29,-0.8824
2016-03-30,3.1157
2016-03-31,-0.7194
2016-04-01,2.8986
2016-04-04,0.7042
2016-04-05,-1.1171
2016-04-06,1.1298
2016-04-07,0.0
2016-04-08,2.7972
2016-04-11,-2.7211
2016-04-12,4.3357
2016-04-13,-2.681
2016-04-14,2.2039
2016-04-15,-0.2695
2016-04-18,-2.027
2016-04-19,1.931
2016-04-20,0.1353
2016-04-21,-0.6757
2016-04-25,-1.4966
2016-04-26,-0.5525
2016-04-27,2.7778
2016-04-28,-0.1351
2016-04-29,0.5413
2016-05-02,-1.8843
2016-05-03,0.823
2016-05-04,0.6803
2016-05-05,0.0
2016-05-06,1.3514
2016-05-09,2.4
2016-05-10,-3.6458
2016-05-11,-0.6757
2016-05-12,0.6803
2016-05-13,1.6216
2016-05-16,2.9255
2016-05-17,-0.646
2016-05-18,-0.5202
2016-05-19,1.1764999999999999
2016-05-20,0.5168
2016-05-23,0.2571
2016-05-24,1.9231
2016-05-25,1.2579
2016-05-26,-0.1242
2016-05-27,-0.4975
2016-05-31,-1.625
2016-06-01,-0.2541
2016-06-02,-3.1847
2016-06-03,-3.9474
2016-06-06,6.1644
2016-06-07,-2.7096999999999998
2016-06-08,2.122
2016-06-09,-0.9091
2016-06-10,-1.4417
2016-06-13,-5.8511
2016-06-14,-2.5423999999999998
2016-06-15,-4.9275
2016-06-16,1.9817
2016-06-17,-1.0463
2016-06-20,0.7553
2016-06-21,7.3463
2016-06-22,-2.3743
2016-06-23,3.5765000000000002
2016-06-24,-3.3149
2016-06-27,-3.4286
2016-06-28,1.6272
2016-06-29,6.6958
2016-06-30,4.9113
2016-07-01,-3.251
2016-07-05,-4.1667
2016-07-06,1.1219999999999999
2016-07-07,-4.1609
2016-07-08,4.0521
2016-07-11,2.5035
2016-07-12,4.3419
2016-07-13,-1.4304000000000001
2016-07-14,-0.6596
2016-07-15,1.4607999999999999
2016-07-18,-0.2618
2016-07-19,1.3123
2016-07-20,2.4611
2016-07-21,-0.2528
2016-07-22,0.507
2016-07-25,-1.7654
2016-07-26,1.5404
2016-07-27,1.1378
2016-07-28,0.625
2016-07-29,0.9938
2016-08-01,-4.92
2016-08-02,-2.5873
2016-08-03,1.1952
2016-08-04,1.0499
2016-08-05,6.1039
2016-08-08,-0.9792
2016-08-09,1.4833
2016-08-10,-0.4872
2016-08-11,0.2448
2016-08-12,2.9304
2016-08-15,0.2372
2016-08-16,-0.2367
2016-08-17,-0.4745
2016-08-18,0.5959
2016-08-19,-0.1185
2016-08-22,0.4745
2016-08-23,0.1181
2016-08-24,-0.9434
2016-08-25,-0.4762
2016-08-26,-1.9139
2016-08-29,0.2439
2016-08-30,0.365
2016-08-31,3.0303
2016-09-01,0.8235
2016-09-02,0.1167
2016-09-06,17.9487
2016-09-07,-1.4822
2016-09-08,0.2006
2016-09-09,-1.2012
2016-09-12,1.6211
2016-09-13,-0.997
2016-09-14,0.5035
2016-09-15,0.2004
2016-09-16,-3.6
2016-09-19,3.3195
2016-09-20,-3.3133
2016-09-21,2.2845
2016-09-22,1.0152
2016-09-23,-1.7085
2016-09-26,-0.5112
2016-09-27,-0.8222
2016-09-28,-2.1762
2016-09-29,-1.4830999999999999
2016-09-30,5.1613
2016-10-03,-1.0225
2016-10-04,-3.3058
2016-10-05,2.0299
2016-10-06,1.8848
2016-10-07,0.5139
2016-10-10,0.2045
2016-10-11,-0.9184
2016-10-12,-0.8239
2016-10-13,-2.1807
2016-10-14,-0.4246
2016-10-17,4.1578
2016-10-18,0.0
2016-10-19,0.3071
2016-10-20,-0.7143
2016-10-21,0.0
2016-10-24,0.6166
2016-10-25,-0.6129
2016-10-26,-3.5971
2016-10-27,-1.5991
2016-10-28,-1.4085
2016-10-31,6.1538
2016-11-01,-3.5197000000000003
2016-11-02,-1.3948
2016-11-03,-2.6115
2016-11-04,-0.7821
2016-11-07,4.3919
2016-11-08,-0.4315
2016-11-09,6.1754999999999995
2016-11-10,0.0
2016-11-11,1.0204
2016-11-14,-0.404
2016-11-15,-0.8114
2016-11-16,0.9202
2016-11-17,-0.2026
2016-11-18,1.3197999999999999
2016-11-21,0.2004
2016-11-22,0.9
2016-11-23,0.0
2016-11-25,-0.3964
2016-11-28,-0.199
2016-11-29,-0.5982
2016-11-30,0.3009
2016-12-01,-0.7
2016-12-02,0.1007
2016-12-05,0.8048
2016-12-06,-0.1996
2016-12-07,-0.1
2016-12-08,-0.9009
2016-12-09,-0.6061
2016-12-12,-0.6098
2016-12-13,0.6135
2016-12-14,-2.3374
2016-12-15,-0.7284
2016-12-16,0.6289
2016-12-19,1.4583
2016-12-20,-1.3347
2016-12-21,-0.1041
2016-12-22,-1.1458
2016-12-23,1.1591
2016-12-27,-6.3542
2016-12-28,1.7798
2016-12-29,1.6393
2016-12-30,-0.3226
2017-01-03,0.3236
2017-01-04,-0.7527
2017-01-05,-1.0834
2017-01-06,-0.3286
2017-01-09,-1.0989
2017-01-10,1.0
2017-01-11,-1.9802
2017-01-12,-1.6835
2017-01-13,-0.4566
2017-01-17,-7.5687999999999995
2017-01-18,2.8536
2017-01-19,-1.3269
2017-01-20,-1.8336999999999999
2017-01-23,-0.2491
2017-01-24,3.7453
2017-01-25,1.6846999999999999
2017-01-26,-3.0769
2017-01-27,-0.2442
2017-01-30,-0.9792
2017-01-31,-0.2472
2017-02-01,-0.7435
2017-02-02,0.4994
2017-02-03,0.9938
2017-02-06,-3.075
2017-02-07,-5.203
2017-02-08,-0.8032
2017-02-09,-4.0486
2017-02-10,1.6878
2017-02-13,1.7981
2017-02-14,1.087
2017-02-15,5.2419
2017-02-16,5.7471
2017-02-17,6.401
2017-02-21,6.924
2017-02-22,1.1677
2017-02-23,-0.3148
2017-02-24,4.9474
2017-02-27,-9.9388
2017-02-28,-1.9473
2017-03-01,-0.4673
2017-03-02,-1.4085
2017-03-03,-2.6189999999999998
2017-03-06,0.1222
2017-03-07,-3.1746
2017-03-08,-3.657
2017-03-09,-0.7853
2017-03-10,-12.2691
2017-03-13,9.6241
2017-03-14,-2.1948
2017-03-15,2.6648
2017-03-16,0.4098
2017-03-17,-0.2721
2017-03-20,-0.2729
2017-03-21,-0.8208
2017-03-22,-0.8276
2017-03-23,1.9471
2017-03-24,0.2729
2017-03-27,-0.4082
2017-03-28,0.6831
2017-03-29,1.4925
2017-03-30,0.5348
2017-03-31,-2.7926
2017-04-03,0.5472
2017-04-04,-1.4966
2017-04-05,-1.2431
2017-04-06,1.958
2017-04-07,0.9602
2017-04-10,-1.7663
2017-04-11,0.6916
2017-04-12,-1.5110000000000001
2017-04-13,-1.2551999999999999
2017-04-17,0.1412
2017-04-18,1.9746000000000001
2017-04-19,-1.3831
2017-04-20,0.561
2017-04-21,0.1395
2017-04-24,1.2535
2017-04-25,1.1004
2017-04-26,0.9524
2017-04-27,-1.0782
2017-04-28,-2.8609999999999998
2017-05-01,0.8415
2017-05-02,0.8345
2017-05-03,-0.5517
2017-05-04,0.0
2017-05-05,1.387
2017-05-08,1.6416
2017-05-09,-0.4038
2017-05-10,0.4054
2017-05-11,-3.6339
2017-05-12,0.5587
2017-05-15,1.25
2017-05-16,-1.7833
2017-05-17,0.2793
2017-05-18,-0.1393
2017-05-19,-3.2078
2017-05-22,-0.8646
2017-05-23,-0.7267
2017-05-24,2.7818
2017-05-25,-1.2821
2017-05-26,0.7215
2017-05-30,-3.7249
2017-05-31,-0.4464
2017-06-01,2.2422
2017-06-02,1.7544
2017-06-05,0.431
2017-06-06,-0.2861
2017-06-07,0.2869
2017-06-08,1.0014
2017-06-09,0.5666
2017-06-12,-1.831
2017-06-13,-0.4304
2017-06-14,-1.585
2017-06-15,0.7321
2017-06-16,-1.4535
2017-06-19,1.7699
2017-06-20,0.2899
2017-06-21,0.7225
2017-06-22,0.1435
2017-06-23,0.1433
2017-06-26,-1.1445
2017-06-27,0.8683
2017-06-28,0.5739
2017-06-29,0.7133
2017-06-30,0.7082
2017-07-03,0.8439
2017-07-05,-4.463
2017-07-06,0.146
2017-07-07,-0.1458
2017-07-10,0.7299
2017-07-11,-0.7246
2017-07-12,4.0876
2017-07-13,-2.1038
2017-07-14,0.0
2017-07-17,-1.1461000000000001
2017-07-18,-0.5797
2017-07-19,1.0204
2017-07-20,1.8759000000000001
2017-07-21,0.5666
2017-07-24,0.1408
2017-07-25,-1.5471
2017-07-26,1.0
2017-07-27,-1.2730000000000001
2017-07-28,1.8625
2017-07-31,-2.2504
2017-08-01,1.1511
2017-08-02,-1.4224999999999999
2017-08-03,-0.5772
2017-08-04,-0.2903
2017-08-07,1.8923
2017-08-08,-1.4285999999999999
2017-08-09,-0.7246
2017-08-10,-0.292
2017-08-11,-0.4392
2017-08-14,1.9118
2017-08-15,-2.5974
2017-08-16,0.4444
2017-08-17,-1.0324
2017-08-18,0.149
2017-08-21,0.4464
2017-08-22,1.7778
2017-08-23,-0.7278
2017-08-24,-0.5865
2017-08-25,-0.295
2017-08-28,0.2959
2017-08-29,0.0
2017-08-30,-0.1475
2017-08-31,2.0679
2017-09-01,0.8683
2017-09-05,2.0086
2017-09-06,0.4219
2017-09-07,-0.8403
2017-09-08,0.2825
2017-09-11,2.1127
2017-09-12,0.6897
2017-09-13,1.3699
2017-09-14,0.5405
2017-09-15,-9.9462
2017-09-18,3.4328
2017-09-19,-0.2886
2017-09-20,0.8683
2017-09-21,0.2869
2017-09-22,0.0
2017-09-25,-1.5737
2017-09-26,2.6163
2017-09-27,1.8414000000000001
2017-09-28,-0.9736
2017-09-29,-1.4045
2017-10-02,2.1368
2017-10-03,-0.6974
2017-10-04,-0.1404
2017-10-05,1.5471
2017-10-06,-1.2465
2017-10-09,-0.561
2017-10-10,1.5514999999999999
2017-10-11,-0.5556
2017-10-12,-1.3966
2017-10-13,1.6997
2017-10-16,0.5571
2017-10-17,0.0
2017-10-18,0.4155
2017-10-19,-0.6897
2017-10-20,0.4167
2017-10-23,-1.7981
2017-10-24,2.1127
2017-10-25,0.0
2017-10-26,0.1379
2017-10-27,-1.6529
2017-10-30,-1.9607999999999999
2017-10-31,2.8571
2017-11-01,-1.25
2017-11-02,0.2813
2017-11-03,-1.2623
2017-11-06,0.7102
2017-11-07,-1.6925
2017-11-08,-0.2869
2017-11-09,1.0072
2017-11-10,0.1425
2017-11-13,-0.2845
2017-11-14,-0.1427
2017-11-15,0.1429
2017-11-16,1.7118
2017-11-17,-1.2623
2017-11-20,0.8523
2017-11-21,0.1408
2017-11-22,0.1406
2017-11-24,0.2809
2017-11-27,-0.9804
2017-11-28,0.5658
2017-11-29,0.0
2017-11-30,-0.9845
2017-12-01,-0.142
2017-12-04,-0.2845
2017-12-05,-1.7118
2017-12-06,0.1451
2017-12-07,0.1449
2017-12-08,0.5789
2017-12-11,-0.5755
2017-12-12,-0.8683
2017-12-13,1.7518
2017-12-14,-2.439
2017-12-15,4.5588
2017-12-18,-1.4064999999999999
2017-12-19,-1.4264999999999999
2017-12-20,-1.5918999999999999
2017-12-21,1.0294
2017-12-22,-0.5822
2017-12-26,-0.4392
2017-12-27,0.0
2017-12-28,1.0294
2017-12-29,1.1645
2018-01-02,0.7194
2018-01-03,-1.1429
2018-01-04,-0.578
2018-01-05,-0.2907
2018-01-08,-1.0204
2018-01-09,-0.5891
2018-01-10,0.5926
2018-01-11,1.7673
2018-01-12,2.3155
2018-01-16,-1.4144
2018-01-17,-0.8608
2018-01-18,-0.7236
2018-01-19,1.312
2018-01-22,-0.2878
2018-01-23,-0.1443
2018-01-24,-0.578
2018-01-25,0.1453
2018-01-26,0.2903
2018-01-29,-1.013
2018-01-30,-0.2924
2018-01-31,-0.8798
2018-02-01,0.5917
2018-02-02,-1.4706000000000001
2018-02-05,-1.6418
2018-02-06,-2.2762000000000002
2018-02-07,0.3106
2018-02-08,-2.0124
2018-02-09,0.7899
2018-02-12,-0.3135
2018-02-13,0.6289
2018-02-14,0.3125
2018-02-15,-0.3115
2018-02-16,-0.4688
2018-02-20,-4.2386
2018-02-21,0.4918
2018-02-22,0.1631
2018-02-23,0.0
2018-02-26,-0.4886
2018-02-27,-0.491
2018-02-28,-1.3158
2018-03-01,8.1667
2018-03-02,-1.0786
2018-03-05,-1.7134
2018-03-06,-0.9509
2018-03-07,-0.64
2018-03-08,-0.9662
2018-03-09,3.9024
2018-03-12,1.4085
2018-03-13,1.3889
2018-03-14,-0.1522
2018-03-15,1.9817
2018-03-16,3.8864
2018-03-19,-1.295
2018-03-20,-0.5831
2018-03-21,1.9062000000000001
2018-03-22,-1.295
2018-03-23,-1.895
2018-03-26,-1.7831000000000001
2018-03-27,-2.7231
2018-03-28,1.3997
2018-03-29,-0.3067
2018-04-02,-2.1538
2018-04-03,0.1572
2018-04-04,0.9419
2018-04-05,0.311
2018-04-06,-1.8605
2018-04-09,0.9479
2018-04-10,0.4695
2018-04-11,0.6231
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.1548
2018-04-17,4.1731
2018-04-18,0.8902
2018-04-19,-1.0294
2018-04-20,-2.2288
2018-04-23,0.4559
2018-04-24,0.1513
2018-04-25,1.9637
2018-04-26,1.1852
2018-04-27,-3.8067
2018-04-30,-0.3044
2018-05-01,2.4427
2018-05-02,1.1923
2018-05-03,0.8837
2018-05-04,0.0
2018-05-07,1.3139
2018-05-08,0.7205
2018-05-09,0.7153
2018-05-10,-0.4261
2018-05-11,0.0
