ticker,MUTM US Equity
2006-10-12,-22.5
2006-10-16,0.0
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,3.2258
2006-10-20,9.375
2006-10-23,0.0
2006-10-24,-28.5714
2006-10-25,0.0
2006-10-26,36.0
2006-10-27,-8.8235
2006-10-30,45.1613
2006-10-31,-22.2222
2006-11-02,-20.0
2006-11-03,0.0
2006-11-09,0.0
2006-11-10,28.5714
2006-11-13,-27.7778
2006-11-14,7.6923
2006-11-15,35.7143
2006-11-16,-10.526299999999999
2006-11-17,-11.7647
2006-11-20,-10.0
2006-11-21,31.4815
2006-11-22,-15.493
2006-11-24,26.6667
2006-11-27,13.1579
2006-11-28,-11.6279
2006-11-29,26.2664
2006-11-30,-6.2134
2006-12-01,15.5556
2006-12-04,2.8846
2006-12-05,12.1495
2006-12-06,3.3333
2006-12-07,-6.4516
2006-12-08,8.6207
2006-12-11,-15.873
2006-12-12,-1.8868
2006-12-13,13.461500000000001
2006-12-15,-17.7966
2006-12-18,-13.4021
2006-12-19,2.3810000000000002
2006-12-20,-13.9535
2006-12-21,-5.4054
2006-12-22,-5.7143
2006-12-28,0.0
2006-12-29,-9.0909
2007-01-03,33.3333
2007-01-04,-12.5
2007-01-05,0.0
2007-01-09,-5.7143
2007-01-11,-18.1818
2007-01-12,0.0
2007-01-16,-3.7037
2007-01-17,7.6923
2007-01-18,3.5714
2007-01-19,-3.4483
2007-01-22,0.0
2007-01-24,-14.2857
2007-01-25,0.0
2007-01-26,-4.1667
2007-01-29,17.3913
2007-01-30,7.4074
2007-01-31,-10.3448
2007-02-01,11.538499999999999
2007-02-05,-20.6897
2007-02-06,73.913
2007-02-07,-10.0
2007-02-08,0.0
2007-02-09,-33.3333
2007-02-12,25.0
2007-02-13,-16.6667
2007-02-14,20.0
2007-02-15,3.3333
2007-02-16,6.4516
2007-02-20,0.0
2007-02-21,6.0606
2007-02-22,-14.2857
2007-02-23,0.0
2007-02-26,0.0
2007-02-28,-13.3333
2007-03-01,53.8462
2007-03-02,-42.5
2007-03-05,-28.2609
2007-03-06,21.2121
2007-03-07,15.0
2007-03-08,-30.4348
2007-03-09,50.0
2007-03-12,8.3333
2007-03-13,-19.2308
2007-03-14,-19.0476
2007-03-15,70.5882
2007-03-16,0.0
2007-03-19,-20.6897
2007-03-23,4.3478
2007-03-30,-16.6667
2007-04-03,0.0
2007-04-04,25.0
2007-04-10,-40.0
2007-04-19,13.3333
2007-04-20,-17.647100000000002
2007-04-23,-7.1429
2007-04-24,-7.6923
2007-05-01,25.0
2007-05-02,-6.6667
2007-05-03,0.0
2007-05-14,-21.4286
2007-05-15,0.0
2007-05-16,-4.5455
2007-05-17,23.8095
2007-05-23,-23.0769
2007-05-30,-30.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-08,-14.2857
2007-06-12,0.0
2007-06-26,-6.6667
2007-06-27,-1.7856999999999998
2007-07-02,0.0
2007-07-05,0.0
2007-07-12,0.0
2007-08-03,0.0
2007-08-07,0.0
2007-08-10,0.0
2007-08-21,0.0
2007-08-24,-41.8182
2007-08-31,0.0
2007-09-12,56.25
2007-09-13,10.0
2007-09-14,0.0
2007-09-17,0.0
2007-09-18,-27.2727
2007-09-19,0.0
2007-09-20,50.0
2007-09-21,-33.3333
2007-10-02,25.0
2007-10-12,10.0
2007-10-15,4.5455
2007-10-16,-13.0435
2007-10-17,10.0
2007-10-18,0.0
2007-10-22,-9.0909
2007-10-23,-20.0
2007-10-25,0.0
2007-10-30,0.0
2007-10-31,-7.5
2007-11-01,-8.1081
2007-11-05,0.0
2007-11-06,0.0
2007-11-07,105.8824
2007-11-15,-28.5714
2007-11-16,80.0
2007-11-20,-22.2222
2007-11-21,0.0
2007-11-26,0.0
2007-11-27,-7.1429
2007-11-28,7.6923
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,0.0
2007-12-05,0.0
2007-12-06,42.8571
2007-12-07,10.0
2007-12-10,-9.0909
2007-12-11,5.0
2007-12-12,4.7619
2007-12-13,-9.0909
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,-20.0
2007-12-27,0.0
2007-12-28,0.0
2008-01-02,0.0
2008-01-04,-6.25
2008-01-07,0.0
2008-01-14,-6.6667
2008-01-15,0.0
2008-01-16,-28.5714
2008-01-23,0.0
2008-01-24,-20.0
2008-01-29,0.0
2008-02-12,0.0
2008-02-14,-25.0
2008-02-27,100.0
2008-03-13,-50.0
2008-03-14,0.0
2008-03-18,0.0
2008-03-19,0.0
2008-03-31,33.3333
2008-04-02,0.0
2008-04-04,-25.0
2008-04-07,0.0
2008-04-15,0.0
2008-04-16,-16.6667
2008-04-18,-40.0
2008-04-21,-66.6667
2008-04-30,0.0
2008-06-11,0.0
2008-06-26,0.0
2008-07-11,0.0
2008-07-14,-50.0
2008-08-21,0.0
2008-08-27,25.0
2008-09-04,20.0
2008-09-05,-13.3333
2008-09-09,0.0
2008-09-15,7.6923
2008-09-16,-10.7143
2008-09-22,9.6
2008-10-01,2.9196999999999997
2008-10-02,2.1277
2008-10-06,4.1667
2008-10-07,-2.0
2008-10-08,3.4013999999999998
2008-10-09,-1.3158
2008-10-13,2.0
2008-10-14,-1.3072
2008-10-15,0.0
2008-10-16,0.0
2008-10-22,0.3311
2008-10-23,0.6601
2008-10-28,-1.6393
2008-11-04,0.0
2008-11-17,-48.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,2.5641
2008-11-24,1.25
2008-11-25,1.2346
2008-11-26,-4.878
2008-12-01,1.2821
2008-12-02,-5.0633
2008-12-03,-40.0
2008-12-04,-85.5556
2008-12-05,-30.7692
2008-12-08,33.3333
2008-12-09,-3.3333
2008-12-10,0.0
2008-12-11,-13.7931
2008-12-12,110.0
2008-12-15,-1.9048
2008-12-16,-2.9126
2008-12-17,-10.0
2008-12-18,-44.4444
2008-12-19,0.0
2008-12-23,-12.0
2008-12-26,-9.0909
2008-12-29,-12.5
2008-12-30,57.1429
2008-12-31,-5.4545
2009-01-02,-3.8462
2009-01-05,40.0
2009-01-06,-20.0
2009-01-07,-10.7143
2009-01-08,-20.0
2009-01-09,0.0
2009-01-13,0.0
2009-01-15,0.0
2009-01-20,-25.0
2009-01-21,30.0
2009-01-22,-23.0769
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,-60.0
2009-02-02,8.3333
2009-02-03,15.3846
2009-02-09,33.3333
2009-02-10,50.0
2009-02-11,16.6667
2009-02-12,-28.5714
2009-02-13,0.0
2009-02-18,40.0
2009-02-19,-42.8571
2009-02-20,0.0
2009-02-25,-25.0
2009-02-26,66.6667
2009-03-02,-20.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-09,-37.5
2009-03-10,0.0
2009-03-11,0.0
2009-03-16,188.0
2009-03-27,-16.6667
2009-04-01,0.0
2009-04-03,-50.0
2009-04-06,0.0
2009-04-08,33.3333
2009-04-09,0.0
2009-04-13,50.0
2009-04-16,33.3333
2009-04-22,0.0
2009-04-27,0.0
2009-05-05,-50.0
2009-05-06,-50.0
2009-05-07,300.0
2009-05-12,-25.0
2009-05-13,16.6667
2009-05-15,-14.2857
2009-05-18,0.0
2009-05-19,0.0
2009-05-26,-50.0
2009-05-27,100.0
2009-05-28,0.0
2009-06-01,0.0
2009-06-03,-50.0
2009-06-04,-26.6667
2009-06-08,218.1818
2009-06-09,42.8571
2009-06-10,0.0
2009-06-12,0.0
2009-06-15,70.0
2009-06-16,0.0
2009-06-17,11.7647
2009-06-18,57.8947
2009-06-19,10.0
2009-06-22,6.0606
2009-06-24,0.0
2009-06-25,-71.4286
2009-07-02,20.0
2009-07-09,0.0
2009-07-13,83.3333
2009-07-14,0.0
2009-07-16,36.3636
2009-07-17,33.3333
2009-07-20,0.0
2009-07-21,25.0
2009-07-22,-12.0
2009-07-23,13.6364
2009-07-24,0.0
2009-07-28,-40.0
2009-07-29,0.0
2009-08-04,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-13,0.0
2009-08-18,0.0
2009-08-31,0.0
2009-09-04,6.6667
2009-09-14,-59.375
2009-09-18,23.0769
2009-09-22,-7.5
2009-09-29,-5.4054
2009-10-07,0.0
2009-10-20,0.0
2009-10-21,-50.0
2009-10-22,-42.8571
2009-10-23,25.0
2009-10-26,-40.0
2009-10-27,0.0
2009-10-28,66.6667
2009-10-29,-28.0
2009-10-30,-38.8889
2009-11-02,9.0909
2009-11-03,50.0
2009-11-05,-44.4444
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,-71.875
2009-11-12,-28.8889
2009-11-13,0.0
2009-11-16,18.75
2009-11-17,0.0
2009-11-18,-7.8947
2009-11-19,0.0
2009-11-20,5.7143
2009-11-23,0.0
2009-11-24,-13.5135
2009-11-25,-25.0
2009-11-27,0.0
2009-11-30,-12.5
2009-12-01,52.381
2009-12-02,-40.625
2009-12-07,-47.3684
2009-12-08,140.0
2009-12-09,87.5
2009-12-10,-35.5556
2009-12-11,31.0345
2009-12-14,-10.526299999999999
2009-12-15,0.0
2009-12-16,-29.4118
2009-12-17,8.3333
2009-12-18,0.0
2009-12-22,42.3077
2009-12-23,2.7027
2009-12-29,-42.1053
2009-12-30,0.0
2009-12-31,9.0909
2010-01-04,-20.8333
2010-01-05,0.0
2010-01-12,-15.7895
2010-01-14,0.0
2010-01-20,-18.75
2010-01-21,-38.4615
2010-01-22,0.0
2010-01-25,-25.0
2010-01-26,-16.6667
2010-01-27,60.0
2010-01-28,62.5
2010-01-29,0.0
2010-02-01,-23.0769
2010-02-02,0.0
2010-02-03,-20.0
2010-02-04,-25.0
2010-02-05,0.0
2010-02-08,-16.6667
2010-02-09,20.0
2010-02-10,-16.6667
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,-40.0
2010-02-17,66.6667
2010-02-18,-40.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-26,0.0
2010-03-01,-33.3333
2010-03-02,50.0
2010-03-03,0.0
2010-03-08,-33.3333
2010-03-09,50.0
2010-03-10,0.0
2010-03-15,-33.3333
2010-03-16,50.0
2010-03-17,0.0
2010-03-18,-33.3333
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,200.0
2010-03-24,-16.6667
2010-03-25,-40.0
2010-03-26,0.0
2010-03-29,-33.3333
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,50.0
2010-04-08,0.0
2010-04-09,66.6667
2010-04-12,20.0
2010-04-13,-50.0
2010-04-14,66.6667
2010-04-15,-40.0
2010-04-16,66.6667
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,-40.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,-33.3333
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,50.0
2010-05-11,0.0
2010-05-13,-33.3333
2010-05-14,50.0
2010-05-17,0.0
2010-05-18,-33.3333
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,50.0
2010-05-25,-33.3333
2010-05-26,50.0
2010-05-27,-33.3333
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,50.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,-33.3333
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-18,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-07-01,0.0
2010-07-08,0.0
2010-07-12,0.0
2010-07-23,0.0
2010-08-02,0.0
2010-08-10,0.0
2010-08-11,150.0
2010-08-12,-60.0
2010-08-13,50.0
2010-08-16,100.0
2010-08-17,0.0
2010-08-18,-16.6667
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,-40.0
2010-08-24,0.0
2010-08-25,-33.3333
2010-08-26,0.0
2010-08-27,50.0
2010-08-30,0.0
2010-08-31,-33.3333
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,50.0
2010-09-10,-33.3333
2010-09-13,0.0
2010-09-14,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-20,0.0
2010-10-22,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-12-14,0.0
2010-12-17,0.0
2010-12-23,0.0
2010-12-31,0.0
2011-01-25,0.0
2011-02-01,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-10,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-03-09,0.0
2011-03-11,0.0
2011-03-14,-20.0
2011-04-05,25.0
2011-04-18,0.0
2011-05-13,0.0
2011-05-19,-32.0
2011-05-23,-88.2353
2011-05-24,0.625
2011-05-25,0.0
2011-05-26,0.0
2011-05-31,198.1366
2011-06-02,-66.4583
2011-06-03,0.0
2011-06-06,-99.3789
2011-06-08,31900.0
2011-06-17,-70.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-19,0.0
2011-07-25,-8.3333
2011-07-26,0.0
2011-08-03,0.0
2011-08-15,0.0
2011-08-30,0.0
2011-09-01,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-12,-9.0909
2011-10-05,-95.0
2011-10-28,0.0
2011-11-01,0.0
2011-11-03,0.0
2011-11-07,0.0
2011-11-08,2200.0
2011-11-22,-95.6522
2011-12-01,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-27,0.0
2012-01-25,0.0
2012-02-07,0.0
2012-02-22,0.0
2012-03-09,0.0
2012-03-13,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-28,0.0
2012-05-02,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-17,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,0.0
2012-06-08,0.0
2012-06-25,0.0
2012-07-06,0.0
2012-07-11,0.0
2012-07-19,0.0
2012-07-24,0.0
2012-08-03,0.0
2012-08-27,0.0
2012-09-20,0.0
2012-10-02,0.0
2012-10-10,3900.0
2012-10-15,-97.5
2012-12-19,37.5
2012-12-21,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-22,0.0
2013-01-31,0.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-22,0.0
2013-03-08,0.0
2013-05-16,7172.7273
2013-05-30,-98.625
2013-08-27,-9.0909
2013-08-30,10.0
2013-09-27,45.4545
2013-09-30,0.0
2013-10-04,0.0
2013-11-22,12.5
2013-12-17,5.5556
2013-12-18,121.0526
2013-12-30,-50.0
2014-02-04,15138.0952
2014-02-05,-25.0
2014-02-18,-99.125
2014-02-20,0.0
2014-02-25,0.0
2014-03-04,66.6667
2014-04-01,0.0
2014-04-11,0.0
2014-04-17,357.1429
2014-04-28,-78.125
2014-04-30,0.0
2014-05-01,0.0
2014-05-07,14.2857
2014-05-08,0.0
2014-06-13,0.0
2014-06-18,0.0
2014-07-03,1900.0
2014-07-22,-94.0
2014-07-24,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-31,-12.5
2014-08-12,14.2857
2014-08-27,10.4167
2014-09-02,20.7547
2014-09-03,0.0
2014-09-08,0.0
2014-09-18,150.0
2014-09-25,1190.0
2014-10-09,-96.8992
2014-10-10,150.0
2014-11-05,0.0
2014-11-24,-33.125
2014-12-18,0.0
2014-12-26,0.0
2014-12-30,0.0
2015-01-05,0.0
2015-01-12,0.0
2015-01-13,49.5327
2015-01-20,-33.125
2015-01-22,0.0
2015-01-23,0.0
2015-02-04,0.0
2015-02-19,0.0
2015-02-26,-17.757
2015-02-27,0.0
2015-03-04,-14.7727
2015-03-09,0.0
2015-03-10,17.3333
2015-03-11,2.2727
2015-03-12,0.0
2015-03-13,0.0
2015-03-18,166.6667
2015-03-19,-33.3333
2015-03-24,0.0
2015-03-30,-53.125
2015-03-31,-46.6667
2015-04-30,0.0
2015-05-21,7.5
2015-05-27,0.0
2015-06-29,0.0
2015-08-06,11.6279
2015-09-03,0.0
2015-10-02,4.1667
2015-10-29,-4.0
2015-10-30,233.3333
2015-11-06,-75.0
2015-11-09,15.0
2015-11-17,4.3478
2015-12-08,4.1667
2015-12-11,0.0
2015-12-14,0.0
2015-12-22,0.0
2016-02-25,34.0
2016-04-21,-25.3731
2016-05-03,46.0
2016-05-10,-31.5068
2016-05-18,0.0
2016-07-05,0.0
2016-07-14,0.0
2016-08-12,12.0
2016-11-10,25.0
2017-03-06,-7.1429
2017-04-04,-3.0769
2017-04-05,69.8413
2017-04-10,0.0
2017-04-12,0.0
2017-04-13,34.5794
2017-04-17,455.5556
2017-04-18,20.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,-16.875
2017-04-24,-19.7995
2017-04-25,-5.0
2017-04-26,0.0
2017-04-27,5.2632
2017-05-01,150.0
2017-05-02,0.0
2017-05-04,-20.0
2017-05-05,-75.0
2017-05-08,50.0
2017-05-09,0.0
2017-05-11,40.8333
2017-05-12,-28.9941
2017-05-15,-16.6667
2017-05-16,100.0
2017-05-18,0.0
2017-05-23,-50.0
2017-05-24,40.0
2017-05-25,0.0
2017-06-02,0.0
2017-06-05,-33.3929
2017-06-06,-0.0536
2017-06-07,-5.5794
2017-06-12,0.4545
2017-06-15,261.991
2017-06-19,-2.5
2017-06-20,-71.6667
2017-06-22,125.7919
2017-06-23,50.3006
2017-06-26,-60.0
2017-06-30,10.0
2017-07-05,36.6424
2017-07-06,-11.2925
2017-07-11,-12.5
2017-07-12,14.2857
2017-07-20,-12.5
2017-07-27,0.0
2017-07-31,3.2857
2017-08-02,10.6501
2017-08-04,0.0
2017-08-07,0.0
2017-08-17,247.375
2017-08-22,-74.8111
2017-09-08,2.8571
2017-09-13,-2.7778
2017-09-19,0.0
2017-09-22,0.0
2017-09-25,29.5714
2017-10-03,-42.4476
2017-10-04,3.4483
2017-10-20,-25.9259
2017-11-06,16.0
2017-11-20,-40.9483
2017-11-21,-0.7299
2017-11-28,102.5441
2017-12-07,-27.3942
2017-12-14,11.27
2017-12-15,-10.1285
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2018-01-03,-45.0
2018-01-10,0.9091
2018-01-29,37.8378
2018-02-01,-1.9607999999999999
2018-02-02,17.5
2018-02-15,-14.8936
2018-03-01,0.0
2018-03-12,0.0
2018-04-02,0.0
2018-04-05,2.0
2018-04-20,-1.9607999999999999
2018-04-24,93.3333
2018-04-25,20.6897
2018-04-27,-4.2857
2018-05-02,4.4776
2018-05-04,-42.8571
2018-05-14,0.0
2018-05-15,0.0
2018-05-25,100.0
2018-06-01,20.0
2018-06-04,-33.3333
2018-06-18,-6.25
2018-07-11,0.0
2018-07-20,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-08,0.0
2018-08-15,-5.6667
2018-08-27,-4.5936
2018-08-29,0.0
2018-08-30,-7.4074
2018-09-06,-20.0
2018-09-21,0.0
2018-09-28,10.0
2018-10-10,0.0
2018-10-23,-9.0909
2018-10-29,0.0
2018-10-31,0.0
2018-11-07,25.0
2018-11-19,-20.0
2018-12-11,0.0
2018-12-27,1.25
2019-01-04,48.1481
2019-01-07,-33.3333
2019-02-19,0.0
2019-02-20,0.0
2019-03-26,3.75
2019-04-04,92.7711
2019-04-08,-37.5
2019-04-09,20.0
2019-05-13,0.0
2019-05-14,-33.3333
2019-05-15,0.0
2019-05-21,0.0
2019-06-07,0.0
2019-07-01,75.0
2019-07-02,271.4286
2019-07-03,-15.3846
2019-07-05,-27.2727
2019-07-08,-26.8563
2019-07-10,-6.007
2019-07-11,1.8182
2019-07-15,7.1429
2019-07-17,-2.5
2019-07-22,19.6581
2019-07-23,0.0
2019-08-01,28.4286
2019-08-06,0.0
2019-08-08,0.0
2019-08-12,-27.697400000000002
2019-08-20,0.0
2019-08-21,7.6923
2019-08-22,12.2857
2019-08-28,-10.9415
2019-08-29,-6.0
2019-09-10,0.0
2019-09-16,-23.8602
2019-09-17,-16.1677
2019-09-18,-4.7619
2019-09-27,-12.25
2019-10-01,0.0
2019-10-02,13.9601
2019-10-03,25.0
2019-10-07,-17.0
2019-10-11,20.4819
2019-10-16,40.0
2019-10-22,0.0
2019-10-24,-49.8571
2019-10-29,0.0
2019-11-05,0.0
2019-11-07,241.8803
2019-11-21,-66.5
2019-11-25,0.0
2019-11-26,-0.2488
2019-12-05,-0.2494
2019-12-31,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-22,57.0
2020-01-23,29.6178
2020-02-05,-50.86
2020-02-20,0.0
2020-02-26,49.25
2020-03-03,-32.9983
2020-03-06,-6.0
2020-03-11,0.0
2020-03-17,0.0
2020-03-30,111.1702
2020-04-03,-86.9018
2020-04-24,2.8846
2020-04-29,637.3832
2020-05-04,-71.1027
2020-05-14,-44.9561
2020-05-21,457.3705
2020-06-05,-57.1122
2020-07-08,0.0
2020-07-16,129.3333
2020-07-23,0.0
2020-07-31,-56.3953
