ticker,VNOM US Equity
2014-11-05,1.2024
2014-11-06,1.6832
2014-11-07,-0.0487
2014-11-10,-2.8738
2014-11-11,-2.2568
2014-11-12,0.8209
2014-11-13,-2.8499
2014-11-14,-1.6239
2014-11-17,1.4909
2014-11-18,0.1049
2014-11-19,0.4193
2014-11-20,3.1729
2014-11-21,1.999
2014-11-24,-0.2513
2014-11-25,0.1008
2014-11-26,-2.3654
2014-11-28,-7.3711
2014-12-01,-9.2376
2014-12-02,0.3066
2014-12-03,-2.7506
2014-12-04,-4.9654
2014-12-05,-4.4974
2014-12-08,0.4848
2014-12-09,9.3728
2014-12-10,-3.4657
2014-12-11,-2.6109999999999998
2014-12-12,0.6032
2014-12-15,2.1985
2014-12-16,7.0404
2014-12-17,4.0195
2014-12-18,3.3372
2014-12-19,11.3314
2014-12-22,-2.9516999999999998
2014-12-23,-2.0451
2014-12-24,-3.2388
2014-12-26,0.4149
2014-12-29,-3.416
2014-12-30,-3.1945
2014-12-31,6.8356
2015-01-02,8.8252
2015-01-05,-10.3903
2015-01-06,-2.2624
2015-01-07,-4.1088
2015-01-08,5.6126000000000005
2015-01-09,3.7143
2015-01-12,-2.5895
2015-01-13,-0.7919
2015-01-14,1.1973
2015-01-15,-0.169
2015-01-16,-1.4108
2015-01-20,-4.1214
2015-01-21,1.4328
2015-01-22,0.0589
2015-01-23,0.7647
2015-01-26,-1.8096999999999999
2015-01-27,3.9834
2015-01-28,-4.574
2015-01-29,4.7334
2015-01-30,0.1144
2015-02-02,5.1429
2015-02-03,6.7391
2015-02-04,-5.1426
2015-02-05,0.4831
2015-02-06,-1.015
2015-02-09,1.9968
2015-02-10,-1.4285999999999999
2015-02-11,-0.2147
2015-02-12,2.1517
2015-02-13,-0.0527
2015-02-17,-0.1581
2015-02-18,-4.5383
2015-02-19,1.8498
2015-02-20,0.4953
2015-02-23,-2.1906
2015-02-24,1.5398
2015-02-25,4.4940999999999995
2015-02-26,0.3166
2015-02-27,-0.0526
2015-03-02,-1.3158
2015-03-03,1.3867
2015-03-04,-4.3135
2015-03-05,-0.7147
2015-03-06,-1.938
2015-03-09,-2.7103
2015-03-10,-0.6384
2015-03-11,1.6939
2015-03-12,-1.5508
2015-03-13,0.7001
2015-03-16,1.1008
2015-03-17,1.6619000000000002
2015-03-18,0.0564
2015-03-19,-0.169
2015-03-20,-0.6208
2015-03-23,0.6246
2015-03-24,-1.0722
2015-03-25,-0.2282
2015-03-26,3.6021
2015-03-27,0.0552
2015-03-30,3.8058
2015-03-31,-3.0287
2015-04-01,2.2466
2015-04-02,-0.3751
2015-04-06,1.3448
2015-04-07,-1.2208
2015-04-08,-0.8598
2015-04-09,2.5474
2015-04-10,5.0211
2015-04-13,-0.6039
2015-04-14,2.5316
2015-04-15,5.7778
2015-04-16,-0.6536
2015-04-17,-2.5376
2015-04-20,0.2411
2015-04-21,-1.9721
2015-04-22,-0.2944
2015-04-23,0.8858
2015-04-24,-3.122
2015-04-27,-1.4602
2015-04-28,0.6132
2015-04-29,1.5236
2015-04-30,3.1016
2015-05-01,-0.2911
2015-05-04,-1.5085
2015-05-05,-0.5929
2015-05-06,0.7952
2015-05-07,-7.7909
2015-05-08,0.5348
2015-05-11,0.7979
2015-05-12,-0.0528
2015-05-13,2.9039
2015-05-14,3.9378
2015-05-15,1.3958
2015-05-18,-4.7689
2015-05-19,-3.6138
2015-05-20,0.6963
2015-05-21,0.5319
2015-05-22,-0.1058
2015-05-26,-1.0064
2015-05-27,-0.428
2015-05-28,-2.3106
2015-05-29,2.0352
2015-06-01,1.5633
2015-06-02,0.3185
2015-06-03,-1.7989000000000002
2015-06-04,-3.3405
2015-06-05,0.3344
2015-06-08,2.7222
2015-06-09,-2.8123
2015-06-10,3.5058
2015-06-11,0.6989
2015-06-12,-0.267
2015-06-15,3.5867
2015-06-16,0.5168
2015-06-17,3.599
2015-06-18,-3.3747
2015-06-19,1.6436
2015-06-22,2.5265
2015-06-23,2.1686
2015-06-24,0.2894
2015-06-25,-0.1443
2015-06-26,-3.1792
2015-06-29,-0.8955
2015-06-30,-1.1546
2015-07-01,-3.5551
2015-07-02,-4.7393
2015-07-06,-1.3267
2015-07-07,-1.7367
2015-07-08,-3.0217
2015-07-09,-5.6437
2015-07-10,6.9159
2015-07-13,1.3403
2015-07-14,-0.6325
2015-07-15,-4.8032
2015-07-16,1.003
2015-07-17,-4.845
2015-07-20,-1.7078
2015-07-21,-1.8662
2015-07-22,0.3279
2015-07-23,-4.6405
2015-07-24,8.0192
2015-07-27,-4.8223
2015-07-28,1.8
2015-07-29,0.7859
2015-07-30,1.3645
2015-07-31,1.5705
2015-08-03,-0.852
2015-08-04,-3.8829000000000002
2015-08-05,-2.9801
2015-08-06,-2.4573
2015-08-07,-0.2799
2015-08-10,-1.7544
2015-08-11,-0.75
2015-08-12,3.2746
2015-08-13,5.0955
2015-08-14,9.0909
2015-08-17,2.963
2015-08-18,-0.5396
2015-08-19,-3.5564
2015-08-20,-3.5938
2015-08-21,-2.107
2015-08-24,-4.5695
2015-08-25,7.0784
2015-08-26,0.324
2015-08-27,-1.8734
2015-08-28,6.0566
2015-08-31,1.4277
2015-09-01,0.3672
2015-09-02,2.439
2015-09-03,-0.8333
2015-09-04,-3.2413
2015-09-08,4.2184
2015-09-09,-4.5238
2015-09-10,0.8728
2015-09-11,-1.9778
2015-09-14,-2.2699
2015-09-15,2.0323
2015-09-16,-0.6639
2015-09-17,-0.6365
2015-09-18,2.4343
2015-09-21,-0.813
2015-09-22,-2.9318999999999997
2015-09-23,-0.6171
2015-09-24,-1.3072
2015-09-25,-7.8146
2015-09-28,0.5029
2015-09-29,0.3217
2015-09-30,1.8169
2015-10-01,0.2099
2015-10-02,6.4944
2015-10-05,8.1967
2015-10-06,3.2727
2015-10-07,-1.5258
2015-10-08,1.3111
2015-10-09,-2.5587999999999997
2015-10-12,-1.3583
2015-10-13,-0.9792
2015-10-14,0.0618
2015-10-15,1.1736
2015-10-16,1.0989
2015-10-19,-3.5023999999999997
2015-10-20,2.0025
2015-10-21,-0.0613
2015-10-22,1.7802
2015-10-23,-1.9903
2015-10-26,1.1692
2015-10-27,-4.8662
2015-10-28,0.0
2015-10-29,3.7084
2015-10-30,-0.1233
2015-11-02,-1.9752999999999998
2015-11-03,2.5189
2015-11-04,-0.5528
2015-11-05,-0.2471
2015-11-06,0.3096
2015-11-09,-0.8025
2015-11-10,0.3734
2015-11-11,-1.5066000000000002
2015-11-12,-1.211
2015-11-13,-0.9677
2015-11-16,-4.2997
2015-11-17,2.5187
2015-11-18,1.9256
2015-11-19,0.7166
2015-11-20,-1.9405000000000001
2015-11-23,1.5171999999999999
2015-11-24,1.3645
2015-11-25,-0.5128
2015-11-27,-2.2552
2015-11-30,0.5274
2015-12-01,3.4754
2015-12-02,-1.7744
2015-12-03,0.129
2015-12-04,-1.7405
2015-12-07,-9.7042
2015-12-08,4.6478
2015-12-09,3.4004
2015-12-10,1.6107
2015-12-11,2.3778
2015-12-14,-4.129
2015-12-15,-0.2019
2015-12-16,3.2143
2015-12-17,-3.6369
2015-12-18,-1.4915
2015-12-21,-2.2712
2015-12-22,0.7746
2015-12-23,1.3277
2015-12-24,0.8966
2015-12-28,-0.8202
2015-12-29,-1.7919
2015-12-30,-2.6667
2015-12-31,0.6489
2016-01-04,-1.3252
2016-01-05,-1.8512
2016-01-06,-1.2574
2016-01-07,-3.8951000000000002
2016-01-08,4.053
2016-01-11,-2.4718999999999998
2016-01-12,2.2273
2016-01-13,5.6349
2016-01-14,3.7696
2016-01-15,-1.3023
2016-01-19,-3.0556
2016-01-20,0.2865
2016-01-21,4.0
2016-01-22,-2.9533
2016-01-25,-3.5385999999999997
2016-01-26,2.7146
2016-01-27,-0.5
2016-01-28,7.9684
2016-01-29,-3.391
2016-02-01,0.6882
2016-02-02,1.162
2016-02-03,-0.6757
2016-02-04,4.966
2016-02-05,-6.0272
2016-02-08,6.2069
2016-02-09,-2.7273
2016-02-10,-3.1375
2016-02-11,-0.2068
2016-02-12,-1.7955999999999999
2016-02-16,-1.6174
2016-02-17,8.7062
2016-02-18,-5.2069
2016-02-19,1.4085
2016-02-22,0.6944
2016-02-23,-1.4483
2016-02-24,0.0
2016-02-25,1.7495
2016-02-26,0.8253
2016-02-29,1.5689
2016-03-01,6.1115
2016-03-02,1.2025000000000001
2016-03-03,1.1882
2016-03-04,-1.1125
2016-03-07,2.375
2016-03-08,-0.7326
2016-03-09,1.599
2016-03-10,-1.3317
2016-03-11,0.9816
2016-03-14,-1.3366
2016-03-15,0.7389
2016-03-16,3.0562
2016-03-17,0.5931
2016-03-18,-0.9434
2016-03-21,-0.7143
2016-03-22,-1.259
2016-03-23,1.8215
2016-03-24,0.8348
2016-03-28,-4.2578
2016-03-29,-2.0383
2016-03-30,-1.9546000000000001
2016-03-31,4.8875
2016-04-01,2.0233
2016-04-04,0.601
2016-04-05,1.5532
2016-04-06,-0.1765
2016-04-07,0.7071
2016-04-08,3.7449
2016-04-11,-0.9024
2016-04-12,3.1873
2016-04-13,-1.7650000000000001
2016-04-14,0.8422
2016-04-15,0.1114
2016-04-18,-2.0578
2016-04-19,0.795
2016-04-20,2.8731999999999998
2016-04-21,-0.0548
2016-04-22,0.1918
2016-04-25,0.9024
2016-04-26,-0.3252
2016-04-27,1.8488
2016-04-28,5.0721
2016-04-29,-3.0488
2016-05-02,-0.9958
2016-05-03,-4.3408999999999995
2016-05-04,0.332
2016-05-05,4.4677
2016-05-06,-1.7951000000000001
2016-05-09,-0.5376
2016-05-10,2.3243
2016-05-11,-1.9546000000000001
2016-05-12,-4.1002
2016-05-13,4.8725000000000005
2016-05-16,-1.7288000000000001
2016-05-17,-0.11
2016-05-18,-0.055
2016-05-19,-0.4956
2016-05-20,1.7156
2016-05-23,-0.2176
2016-05-24,4.7437000000000005
2016-05-25,0.2082
2016-05-26,2.3377
2016-05-27,-4.264
2016-05-31,2.7572
2016-06-01,2.1672
2016-06-02,-2.5246
2016-06-03,-1.1923
2016-06-06,2.2024
2016-06-07,0.0
2016-06-08,-0.1026
2016-06-09,0.1541
2016-06-10,-3.641
2016-06-13,1.5434
2016-06-14,-0.3145
2016-06-15,1.5773000000000001
2016-06-16,-3.0538
2016-06-17,3.8975
2016-06-20,-2.0041
2016-06-21,0.0
2016-06-22,1.678
2016-06-23,-1.8566
2016-06-24,-4.3615
2016-06-27,-1.7033
2016-06-28,3.1302
2016-06-29,3.0623
2016-06-30,-1.9195
2016-07-01,2.0375
2016-07-05,-2.9164
2016-07-06,0.0812
2016-07-07,2.4878
2016-07-08,-0.0528
2016-07-11,0.3696
2016-07-12,1.5781
2016-07-13,-0.3107
2016-07-14,-2.961
2016-07-15,2.0343
2016-07-18,-1.4689999999999999
2016-07-19,-0.852
2016-07-20,0.8593
2016-07-21,-3.7805999999999997
2016-07-22,1.9369
2016-07-25,-2.063
2016-07-26,-5.4324
2016-07-27,-8.2649
2016-07-28,2.3003
2016-07-29,-0.1249
2016-08-01,-0.1251
2016-08-02,-1.6907
2016-08-03,2.7389
2016-08-04,2.2319
2016-08-05,0.6064
2016-08-08,0.7836
2016-08-09,-2.0933
2016-08-10,0.4276
2016-08-11,0.7238
2016-08-12,0.9163
2016-08-15,3.5714
2016-08-16,-2.104
2016-08-17,-3.8209
2016-08-18,3.5382
2016-08-19,1.3789
2016-08-22,-1.8332000000000002
2016-08-23,1.6265
2016-08-24,-2.8453
2016-08-25,1.0372
2016-08-26,-1.4493
2016-08-29,0.1838
2016-08-30,-0.5505
2016-08-31,-0.984
2016-09-01,0.0621
2016-09-02,1.7381
2016-09-06,2.2575
2016-09-07,-3.3413
2016-09-08,3.0247
2016-09-09,-3.2355
2016-09-12,2.1672
2016-09-13,-3.0909
2016-09-14,2.0013
2016-09-15,3.3722
2016-09-16,-2.3725
2016-09-19,-0.5468
2016-09-20,-2.077
2016-09-21,1.5596
2016-09-22,1.8428
2016-09-23,-3.076
2016-09-26,-1.1823
2016-09-27,-3.0227
2016-09-28,2.5974
2016-09-29,2.7848
2016-09-30,-0.5542
2016-10-03,0.6192
2016-10-04,-1.1692
2016-10-05,2.3661
2016-10-06,-0.0608
2016-10-07,-0.426
2016-10-10,3.4840999999999998
2016-10-11,-1.3585
2016-10-12,-3.2934
2016-10-13,0.6811
2016-10-14,1.968
2016-10-17,-2.4577999999999998
2016-10-18,-0.0773
2016-10-19,0.9901
2016-10-20,1.2255
2016-10-21,-0.9685
2016-10-24,-1.5281
2016-10-25,-2.8554
2016-10-26,-0.2556
2016-10-27,0.6406
2016-10-28,-4.5194
2016-10-31,-2.1333
2016-11-01,-1.0899
2016-11-02,-2.135
2016-11-03,-0.9852
2016-11-04,-1.3504
2016-11-07,2.3055
2016-11-08,-0.4437
2016-11-09,7.4658999999999995
2016-11-10,-0.1336
2016-11-11,-0.2676
2016-11-14,0.6036
2016-11-15,3.2
2016-11-16,-1.615
2016-11-17,2.0355
2016-11-18,0.1931
2016-11-21,1.4772
2016-11-22,0.2532
2016-11-23,0.5682
2016-11-25,0.4394
2016-11-28,-2.25
2016-11-29,-0.5115
2016-11-30,0.8997
2016-12-01,1.7197
2016-12-02,-1.5654
2016-12-05,1.7812000000000001
2016-12-06,-0.6875
2016-12-07,-1.4475
2016-12-08,2.1711
2016-12-09,-1.0
2016-12-12,4.1667
2016-12-13,-0.1818
2016-12-14,-3.218
2016-12-15,-0.5646
2016-12-16,0.5678
2016-12-19,-0.2509
2016-12-20,1.2579
2016-12-21,0.3727
2016-12-22,0.6807
2016-12-23,0.4917
2016-12-27,0.8563
2016-12-28,-0.5458
2016-12-29,-1.5854
2016-12-30,-0.8674
2017-01-03,1.5625
2017-01-04,0.8
2017-01-05,0.245
2017-01-06,0.3646
2017-01-09,-0.4854
2017-01-10,0.7927
2017-01-11,1.7544
2017-01-12,-0.9512
2017-01-13,0.6603
2017-01-17,0.0596
2017-01-18,-0.3576
2017-01-19,-5.5024
2017-01-20,0.3165
2017-01-23,-2.1451000000000002
2017-01-24,2.6435
2017-01-25,0.5025
2017-01-26,0.3125
2017-01-27,0.6854
2017-01-30,-0.6807
2017-01-31,2.7414
2017-02-01,2.7896
2017-02-02,0.295
2017-02-03,-0.4706
2017-02-06,0.1773
2017-02-07,0.236
2017-02-08,0.7063
2017-02-09,1.2858
2017-02-10,1.5003
2017-02-13,1.3644
2017-02-14,0.9534
2017-02-15,0.7667
2017-02-16,-0.2796
2017-02-17,-1.2339
2017-02-21,3.4072
2017-02-22,0.2746
2017-02-23,0.8215
2017-02-24,-1.6839
2017-02-27,0.7182
2017-02-28,-2.3587
2017-03-01,2.5843
2017-03-02,0.7119
2017-03-03,-0.1631
2017-03-06,-0.7625
2017-03-07,-0.1098
2017-03-08,-2.4176
2017-03-09,-3.1532
2017-03-10,1.0465
2017-03-13,0.8055
2017-03-14,0.2283
2017-03-15,1.4237
2017-03-16,-0.5615
2017-03-17,0.1129
2017-03-20,-0.7332
2017-03-21,-0.9091
2017-03-22,0.2867
2017-03-23,1.6009
2017-03-24,-0.0563
2017-03-27,-0.0563
2017-03-28,-0.9014
2017-03-29,0.1137
2017-03-30,0.1136
2017-03-31,1.9853
2017-04-03,2.3359
2017-04-04,-1.6303999999999998
2017-04-05,-1.8784999999999998
2017-04-06,1.1261
2017-04-07,-0.9465
2017-04-10,0.0
2017-04-11,2.1922
2017-04-12,0.0
2017-04-13,-1.1001
2017-04-17,0.3893
2017-04-18,-0.8864
2017-04-19,-1.1738
2017-04-20,-0.7919
2017-04-21,-2.9647
2017-04-24,1.1751
2017-04-25,-0.1161
2017-04-26,-0.3488
2017-04-27,-1.7503
2017-04-28,0.6532
2017-05-01,0.413
2017-05-02,-0.0007
2017-05-03,4.5249
2017-05-04,-2.136
2017-05-05,3.5612
2017-05-08,2.0521
2017-05-09,-0.2717
2017-05-10,-1.0354
2017-05-11,-1.9824000000000002
2017-05-12,0.0
2017-05-15,2.5281000000000002
2017-05-16,-0.0438
2017-05-17,-0.6132
2017-05-18,-1.5704
2017-05-19,2.735
2017-05-22,-0.8319
2017-05-23,-0.4474
2017-05-24,-0.0562
2017-05-25,-1.3491
2017-05-26,-0.2849
2017-05-30,-2.7429
2017-05-31,0.0
2017-06-01,0.5288
2017-06-02,-1.1105
2017-06-05,-0.2955
2017-06-06,0.2964
2017-06-07,-1.0638
2017-06-08,-1.0753
2017-06-09,0.5435
2017-06-12,-1.5615999999999999
2017-06-13,3.2947
2017-06-14,-2.2445
2017-06-15,-2.5982
2017-06-16,1.1166
2017-06-19,-1.3497
2017-06-20,-2.4876
2017-06-21,-2.4234999999999998
2017-06-22,1.3072
2017-06-23,-0.4516
2017-06-26,-0.1296
2017-06-27,0.3894
2017-06-28,0.1939
2017-06-29,2.3871
2017-06-30,-1.0712
2017-07-03,-0.828
2017-07-05,0.1285
2017-07-06,-0.7697
2017-07-07,1.7452999999999999
2017-07-10,1.8424
2017-07-11,0.4367
2017-07-12,0.0
2017-07-13,-0.6211
2017-07-14,1.0625
2017-07-17,0.1855
2017-07-18,-6.1728
2017-07-19,1.5131999999999999
2017-07-20,2.3331
2017-07-21,-1.2033
2017-07-24,3.7821
2017-07-25,3.6442
2017-07-26,4.0524000000000004
2017-07-27,0.1145
2017-07-28,-1.8307
2017-07-31,-0.9324
2017-08-01,0.6471
2017-08-02,2.8638
2017-08-03,-0.4545
2017-08-04,-0.0571
2017-08-07,0.7424
2017-08-08,-1.3605
2017-08-09,2.8736
2017-08-10,-2.0112
2017-08-11,0.0
2017-08-14,-0.4561
2017-08-15,-1.0195
2017-08-16,-1.2979
2017-08-17,-4.0646
2017-08-18,-0.3115
2017-08-21,1.3125
2017-08-22,-1.9123999999999999
2017-08-23,4.4654
2017-08-24,1.8061
2017-08-25,-1.301
2017-08-28,-0.4194
2017-08-29,0.6017
2017-08-30,-0.5383
2017-08-31,1.6236000000000002
2017-09-01,0.5917
2017-09-05,-0.1765
2017-09-06,1.4143
2017-09-07,0.0
2017-09-08,-1.9175
2017-09-11,1.3033000000000001
2017-09-12,-0.2924
2017-09-13,1.8182
2017-09-14,-0.9793
2017-09-15,1.2216
2017-09-18,-0.1724
2017-09-19,2.7634
2017-09-20,-0.112
2017-09-21,0.4487
2017-09-22,-0.0558
2017-09-25,0.838
2017-09-26,2.9917
2017-09-27,0.5917
2017-09-28,-0.4278
2017-09-29,0.1074
2017-10-02,0.912
2017-10-03,1.0633
2017-10-04,-0.3156
2017-10-05,1.3193
2017-10-06,0.8333
2017-10-09,0.2066
2017-10-10,0.567
2017-10-11,-1.1789
2017-10-12,-2.2303
2017-10-13,-0.7427
2017-10-16,3.2068
2017-10-17,-0.8286
2017-10-18,-0.2611
2017-10-19,-1.3613
2017-10-20,-1.1146
2017-10-23,-2.5228
2017-10-24,1.2665
2017-10-25,0.5438
2017-10-26,1.2439
2017-10-27,1.4957
2017-10-30,2.1053
2017-10-31,1.0309
2017-11-01,1.5306
2017-11-02,-0.9045
2017-11-03,0.4564
2017-11-06,5.3357
2017-11-07,-1.4126
2017-11-08,-1.3834
2017-11-09,-0.7014
2017-11-10,0.6559
2017-11-13,-0.6516
2017-11-14,-3.0777
2017-11-15,-2.1343
2017-11-16,0.8511
2017-11-17,2.3734
2017-11-20,-1.5455999999999999
2017-11-21,0.7849
2017-11-22,2.2845
2017-11-24,1.5228000000000002
2017-11-27,0.3
2017-11-28,-0.5484
2017-11-29,0.9524
2017-11-30,4.1708
2017-12-01,2.3832
2017-12-04,0.0466
2017-12-05,1.0237
2017-12-06,-3.7771
2017-12-07,1.5318
2017-12-08,3.7247
2017-12-11,-1.0
2017-12-12,0.1837
2017-12-13,1.6957
2017-12-14,-0.1803
2017-12-15,-2.0316
2017-12-18,1.2442
2017-12-19,-2.5034
2017-12-20,3.3147
2017-12-21,1.2201
2017-12-22,1.7410999999999999
2017-12-26,3.5981
2017-12-27,0.2541
2017-12-28,0.169
2017-12-29,-1.6027
2018-01-02,1.1573
2018-01-03,-1.2711999999999999
2018-01-04,0.8584
2018-01-05,-0.5106
2018-01-08,-0.3422
2018-01-09,0.4292
2018-01-10,-0.5556
2018-01-11,1.1602999999999999
2018-01-12,1.6568
2018-01-16,1.2953999999999999
2018-01-17,1.9388999999999998
2018-01-18,-3.1566
2018-01-19,3.552
2018-01-22,3.9144
2018-01-23,-0.5049
2018-01-24,0.5855
2018-01-25,-0.8537
2018-01-26,-0.9002
2018-01-29,0.7899
2018-01-30,-5.0549
2018-01-31,-0.1651
2018-02-01,2.7697000000000003
2018-02-02,-0.6838
2018-02-05,-2.5516
2018-02-06,-1.33
2018-02-07,-2.5274
2018-02-08,-1.21
2018-02-09,-0.4374
2018-02-12,2.5044
2018-02-13,-0.6429
2018-02-14,1.2942
2018-02-15,0.937
2018-02-16,0.6885
2018-02-20,-0.2564
2018-02-21,-2.9563
2018-02-22,3.3113
2018-02-23,0.2564
2018-02-26,0.7673
2018-02-27,-0.1692
2018-02-28,-4.1525
2018-03-01,2.4314999999999998
2018-03-02,0.7337
2018-03-05,0.2571
2018-03-06,0.0
2018-03-07,-2.8205
2018-03-08,-0.088
2018-03-09,0.3521
2018-03-12,-0.6579
2018-03-13,-1.3245
2018-03-14,-1.8792
2018-03-15,2.2344
2018-03-16,1.2934999999999999
2018-03-19,-1.1449
2018-03-20,0.6682
2018-03-21,4.646
2018-03-22,-0.296
2018-03-23,2.5445
2018-03-26,0.4549
2018-03-27,-3.17
2018-03-28,-2.0408
2018-03-29,10.2865
2018-04-02,-1.4955
2018-04-03,1.678
2018-04-04,0.275
2018-04-05,3.8401
2018-04-06,-4.9811
2018-04-09,1.4694
2018-04-10,1.7612999999999999
2018-04-11,1.8462
2018-04-12,0.4532
2018-04-13,5.8271
2018-04-16,1.9893
2018-04-17,0.6966
2018-04-18,1.1761
2018-04-19,-0.4444
2018-04-20,-0.0698
2018-04-23,1.0482
2018-04-24,-2.9391
2018-04-25,0.6413
2018-04-26,-0.5664
2018-04-27,0.4272
2018-04-30,2.0915
2018-05-01,0.8681
2018-05-02,4.7849
2018-05-03,-2.7923999999999998
2018-05-04,2.9402
2018-05-07,1.1819
2018-05-08,0.7463
2018-05-09,1.0306
2018-05-10,-0.255
2018-05-11,-3.4835
2018-05-14,-1.9205
2018-05-15,1.6543
2018-05-16,0.2989
2018-05-17,1.9868000000000001
2018-05-18,3.1818
2018-05-21,4.1536
2018-05-22,-1.0876
2018-05-23,0.1222
2018-05-24,-0.2746
2018-05-25,-0.7954
2018-05-29,0.4934
2018-05-30,0.9512
2018-05-31,-0.9726
2018-06-01,-6.6912
2018-06-04,-6.1842
2018-06-05,-1.5077
2018-06-06,-1.068
2018-06-07,1.9431
2018-06-08,-2.8592
2018-06-11,0.5814
2018-06-12,1.4451
2018-06-13,-2.1368
2018-06-14,-1.2009
2018-06-15,-2.5414
2018-06-18,3.7415000000000003
2018-06-19,2.5865
2018-06-20,3.6577
2018-06-21,-2.912
2018-06-22,5.7163
2018-06-25,-1.4019
2018-06-26,2.7759
2018-06-27,1.7128
2018-06-28,0.3238
2018-06-29,3.0019
2018-07-02,1.0655000000000001
2018-07-03,1.9845000000000002
2018-07-05,-0.6689
2018-07-06,-1.1325
2018-07-09,2.5697
2018-07-10,3.6221
2018-07-11,-4.515
2018-07-12,-1.7999
2018-07-13,-1.4601
2018-07-16,-3.3102
2018-07-17,1.9563000000000001
2018-07-18,1.5350000000000001
2018-07-19,0.0
2018-07-20,1.3543
2018-07-23,-3.1697
2018-07-24,0.2888
2018-07-25,4.192
2018-07-26,2.1499
2018-07-27,0.4811
2018-07-30,-3.0521
2018-07-31,-1.2963
2018-08-01,7.5672
2018-08-02,3.6919
2018-08-03,-0.0841
2018-08-06,4.8541
2018-08-07,-2.1408
2018-08-08,-1.7227000000000001
2018-08-09,6.0935
2018-08-10,-1.1539
2018-08-13,-0.1618
2018-08-14,3.2676
2018-08-15,-2.1444
2018-08-16,2.4319
2018-08-17,0.1044
2018-08-20,-0.8079
2018-08-21,0.9721
2018-08-22,2.2118
2018-08-23,-1.5784
2018-08-24,3.1816
2018-08-27,0.7771
2018-08-28,-0.9701
2018-08-29,0.5024
2018-08-30,-0.2499
2018-08-31,-2.5056000000000003
2018-09-04,0.1028
2018-09-05,-0.1027
2018-09-06,-2.056
2018-09-07,0.9446
2018-09-10,0.2599
2018-09-11,1.0371
2018-09-12,0.4106
2018-09-13,0.0256
2018-09-14,-1.2008
2018-09-17,3.0256
2018-09-18,2.0331
2018-09-19,2.5338000000000003
2018-09-20,-2.2313
2018-09-21,2.3804
2018-09-24,1.3423
2018-09-25,0.473
2018-09-26,-0.1648
2018-09-27,-1.8155999999999999
2018-09-28,1.1047
2018-10-01,2.304
2018-10-02,-0.1625
2018-10-03,1.814
2018-10-04,-1.8273000000000001
2018-10-05,-1.1168
2018-10-08,-0.7529
2018-10-09,-0.8772
2018-10-10,-5.5489
2018-10-11,-1.8486
2018-10-12,0.258
2018-10-15,-2.2388
2018-10-16,3.2640000000000002
2018-10-17,-3.7725999999999997
2018-10-18,-0.6093
2018-10-19,-0.7729
2018-10-22,-2.0145
2018-10-23,-1.2884
2018-10-24,-3.5823
2018-10-25,2.4482
