ticker,AMCF US Equity
2010-06-16,2.6432
2010-06-17,1.5021
2010-06-18,-2.9598
2010-06-21,-1.3072
2010-06-22,0.4415
2010-06-23,-1.5385
2010-06-24,-5.8036
2010-06-25,-0.237
2010-06-28,-0.7126
2010-06-29,-5.2632
2010-06-30,-4.5455
2010-07-01,-3.4392
2010-07-02,1.9178
2010-07-06,-1.8817
2010-07-07,1.0959
2010-07-08,1.0806
2010-07-09,1.8801
2010-07-12,2.6316
2010-07-13,6.0
2010-07-14,3.2898
2010-07-15,-1.4052
2010-07-16,0.7126
2010-07-19,-2.3585
2010-07-20,-4.1063
2010-07-21,-3.5263999999999998
2010-07-22,3.6554
2010-07-23,2.0151
2010-07-26,-1.9752999999999998
2010-07-27,1.7631999999999999
2010-07-28,1.1881
2010-07-29,-0.6849
2010-07-30,1.2315
2010-08-02,-1.7032
2010-08-03,0.495
2010-08-04,8.1281
2010-08-05,-0.6862
2010-08-06,-0.6824
2010-08-09,-1.3885
2010-08-10,5.3864
2010-08-11,-4.8889
2010-08-12,-0.7009
2010-08-13,10.3529
2010-08-16,-4.2644
2010-08-17,-2.0045
2010-08-18,1.5909
2010-08-19,-2.6846
2010-08-20,-4.5977
2010-08-23,-1.6867
2010-08-24,0.4902
2010-08-25,-1.2195
2010-08-26,-1.2346
2010-08-27,1.75
2010-08-30,-0.9828
2010-08-31,-4.2184
2010-09-01,5.4372
2010-09-02,-0.9798
2010-09-03,0.9926
2010-09-07,-4.1769
2010-09-08,0.0
2010-09-09,-1.2821
2010-09-10,1.2987
2010-09-13,2.5609
2010-09-14,-1.7469000000000001
2010-09-15,1.5776
2010-09-16,-3.0561
2010-09-17,0.0
2010-09-20,1.5504
2010-09-21,0.0
2010-09-22,2.0356
2010-09-23,-0.4988
2010-09-24,2.7569
2010-09-27,-0.9756
2010-09-28,1.4778
2010-09-29,-4.6117
2010-09-30,0.7634
2010-10-01,-1.2626
2010-10-04,-1.2788
2010-10-05,0.5181
2010-10-06,0.0
2010-10-07,0.2577
2010-10-08,2.8278
2010-10-11,19.0
2010-10-12,1.8908
2010-10-13,4.5361
2010-10-14,-3.3531
2010-10-15,-0.2066
2010-10-18,8.3872
2010-10-19,-4.3396
2010-10-20,-3.1558
2010-10-21,3.666
2010-10-22,-2.7504999999999997
2010-10-25,0.404
2010-10-26,-0.4024
2010-10-27,-3.0303
2010-10-28,1.0417
2010-10-29,1.4433
2010-11-01,-1.2195
2010-11-02,1.4403000000000001
2010-11-03,-1.8256000000000001
2010-11-04,6.6116
2010-11-05,0.969
2010-11-08,16.6987
2010-11-09,-6.9079
2010-11-10,0.1767
2010-11-11,1.0582
2010-11-12,0.6981
2010-11-15,-9.8787
2010-11-16,-4.4231
2010-11-17,0.6036
2010-11-18,5.8
2010-11-19,0.7561
2010-11-22,0.0
2010-11-23,-3.3771
2010-11-24,1.7476
2010-11-26,-0.1908
2010-11-29,-0.7648
2010-11-30,2.3121
2010-12-01,3.5782
2010-12-02,4.7273
2010-12-03,-2.0833
2010-12-06,-1.9504000000000001
2010-12-07,3.7975
2010-12-08,-2.2648
2010-12-09,-2.1390000000000002
2010-12-10,-1.6393
2010-12-13,1.4815
2010-12-14,-2.5547
2010-12-15,-0.9363
2010-12-16,2.2684
2010-12-17,1.6636
2010-12-20,0.3636
2010-12-21,3.2609
2010-12-22,0.7018
2010-12-23,-0.6969
2010-12-27,-1.4035
2010-12-28,-1.4235
2010-12-29,0.9025
2010-12-30,-0.5367
2010-12-31,-1.0814
2011-01-03,-2.1796
2011-01-04,0.0
2011-01-05,-2.2305
2011-01-06,-0.1901
2011-01-07,-0.9524
2011-01-10,0.7692
2011-01-11,1.145
2011-01-12,0.5637
2011-01-13,-2.8120000000000003
2011-01-14,0.5792
2011-01-18,0.1919
2011-01-19,-3.0651
2011-01-20,-2.9644
2011-01-21,-1.222
2011-01-24,0.0
2011-01-25,2.0619
2011-01-26,-0.8081
2011-01-27,-0.2037
2011-01-28,-1.8367
2011-01-31,0.6237
2011-02-01,-0.8264
2011-02-02,1.4583
2011-02-03,-5.3388
2011-02-04,-1.5184
2011-02-07,0.0
2011-02-08,0.8811
2011-02-09,-1.5284
2011-02-10,0.0
2011-02-11,4.2129
2011-02-14,-0.6383
2011-02-15,2.5696
2011-02-16,6.8894
2011-02-17,1.5625
2011-02-18,-3.2692
2011-02-22,-6.3618
2011-02-23,0.0
2011-02-24,1.4862
2011-02-25,1.046
2011-02-28,2.2774
2011-03-01,-0.8097
2011-03-02,-0.2041
2011-03-03,1.227
2011-03-04,-0.8081
2011-03-07,-1.833
2011-03-08,-0.2075
2011-03-09,-4.9896
2011-03-10,-3.5011
2011-03-11,1.3605
2011-03-14,-0.4474
2011-03-15,-3.823
2011-03-16,1.6385
2011-03-17,0.9195
2011-03-18,-0.2278
2011-03-21,1.1187
2011-03-22,-1.7837
2011-03-23,3.2155
2011-03-24,-7.7925
2011-03-25,-0.2415
2011-03-28,0.2421
2011-03-29,-0.2415
2011-03-30,4.1162
2011-03-31,-4.6512
2011-04-01,-4.878
2011-04-04,-5.641
2011-04-05,3.5326
2011-04-06,1.3123
2011-04-07,1.5544
2011-04-08,-6.3776
2011-04-11,-2.7248
2011-04-12,-7.8431
2011-04-13,-2.7356
2011-04-14,0.0
2011-04-15,1.875
2011-04-18,-2.7607
2011-04-19,5.0473
2011-04-20,5.1051
2011-04-21,-2.8571
2011-04-25,1.7647
2011-04-26,-6.9364
2011-04-27,-2.1739
2011-04-28,2.5357
2011-04-29,0.6231
2011-05-02,-0.0269
2011-05-03,-0.8964
2011-05-04,0.625
2011-05-05,-1.8556
2011-05-06,-1.5723
2011-05-09,0.639
2011-05-10,1.2698
2011-05-11,-0.627
2011-05-12,8.2019
2011-05-13,-3.207
2011-05-16,-5.7229
2011-05-17,0.3195
2011-05-18,4.1401
2011-05-19,3.0581
2011-05-20,0.9347
2011-05-23,2.3078
2011-05-24,2.8736
2011-05-25,2.7933
2011-05-26,2.9891
2011-05-27,1.5831
2011-05-31,-12.4675
2011-06-01,2.6706
2011-06-02,-1.7341
2011-06-03,-4.4118
2011-06-06,-7.0769
2011-06-07,-3.6424
2011-06-08,0.0
2011-06-09,-5.1546
2011-06-10,-0.3623
2011-06-13,-10.1818
2011-06-14,3.2389
2011-06-15,-3.9215999999999998
2011-06-16,1.6327
2011-06-17,-11.245
2011-06-20,0.905
2011-06-21,1.7936999999999999
2011-06-22,-0.8811
2011-06-23,-4.4444
2011-06-24,1.8605
2011-06-27,5.0228
2011-06-28,1.3043
2011-06-29,0.8584
2011-06-30,1.2766
2011-07-01,0.0
2011-07-05,2.9412000000000003
2011-07-06,2.449
2011-07-07,8.3665
2011-07-08,0.3676
2011-07-11,-4.0293
2011-07-12,4.5802
2011-07-13,-2.7555
2011-07-14,2.8336
2011-07-15,0.0
2011-07-18,-2.5547
2011-07-19,2.6217
2011-07-20,-4.0146
2011-07-21,3.0086
2011-07-22,-1.4396
2011-07-25,3.7405
2011-07-26,0.361
2011-07-27,-1.0791
2011-07-28,-9.818200000000001
2011-07-29,0.4032
2011-08-01,1.9679
2011-08-02,-0.2166
2011-08-03,-0.9276
2011-08-04,-5.9761
2011-08-05,2.5423999999999998
2011-08-08,-17.3554
2011-08-09,9.5
2011-08-10,-0.4566
2011-08-11,3.6696999999999997
2011-08-12,-20.354
2011-08-15,-4.4444
2011-08-16,-12.7907
2011-08-17,9.6667
2011-08-18,-2.1277
2011-08-19,-6.8323
2011-08-22,-0.6667
2011-08-23,-6.1619
2011-08-24,-3.4464
2011-08-25,-6.6667
2011-08-26,0.0
2011-08-29,8.7302
2011-08-30,2.7737
2011-08-31,10.0852
2011-09-01,5.1613
2011-09-02,3.0675
2011-09-06,-5.9524
2011-09-07,-7.5949
2011-09-08,5.4795
2011-09-09,10.3896
2011-09-12,5.2941
2011-09-13,-5.5866
2011-09-14,-4.1346
2011-09-15,1.2268
2011-09-16,-2.439
2011-09-19,9.375
2011-09-20,-1.7143000000000002
2011-09-21,0.5814
2011-09-22,-4.6243
2011-09-23,0.0
2011-09-26,1.8182
2011-09-27,7.1429
2011-09-28,0.0
2011-09-29,-1.1667
2011-09-30,2.8668
2011-10-03,1.6393
2011-10-04,1.0753
2011-10-05,5.3191
2011-10-06,6.0606
2011-10-07,14.2857
2011-10-10,37.5
2011-10-11,2.4242
2011-10-12,-0.5954
2011-10-13,0.3014
2011-10-14,-7.1217
2011-10-17,0.0
2011-10-18,-8.6262
2011-10-19,-3.1469
2011-10-20,6.1372
2011-10-21,-9.1837
2011-10-24,4.8689
2011-10-25,-1.4285999999999999
2011-10-26,1.087
2011-10-27,-3.2258
2011-10-28,-1.4815
2011-10-31,0.7519
2011-11-01,-0.7463
2011-11-02,-0.3759
2011-11-03,6.0943
2011-11-04,-3.0011
2011-11-07,4.5057
2011-11-08,2.807
2011-11-09,-3.7542999999999997
2011-11-10,2.1277
2011-11-11,5.9028
2011-11-14,0.0
2011-11-15,-4.5902
2011-11-16,4.811
2011-11-17,0.0
2011-11-18,0.3279
2011-11-21,5.2288
2011-11-22,8.3851
2011-11-23,-1.4362
2011-11-25,11.3413
2011-11-28,-0.7833
2011-11-29,-2.6316
2011-11-30,-9.4595
2011-12-01,8.3284
2011-12-02,-5.208
2011-12-05,5.5233
2011-12-06,-2.7548
2011-12-07,-2.2663
2011-12-08,2.4348
2011-12-09,-0.9621
2011-12-12,-5.1429
2011-12-13,0.3012
2011-12-14,-2.1021
2011-12-15,-1.227
2011-12-16,-0.6211
2011-12-19,-3.125
2011-12-20,-2.5806
2011-12-21,2.4338
2011-12-22,0.2101
2011-12-23,0.3226
2011-12-27,-3.537
2011-12-28,2.3333
2011-12-29,3.2573
2011-12-30,0.0
2012-01-03,3.1546
2012-01-04,0.9174
2012-01-05,1.3636
2012-01-06,-1.0463
2012-01-09,4.4411
2012-01-10,1.638
2012-01-11,-1.2416
2012-01-12,-1.1491
2012-01-13,-3.7936
2012-01-17,4.5492
2012-01-18,-0.5833
2012-01-19,0.5831
2012-01-20,2.6087
2012-01-23,1.4123999999999999
2012-01-24,-1.8662999999999998
2012-01-25,2.7533
2012-01-26,-2.4862
2012-01-27,2.5266
2012-01-30,-2.4643
2012-01-31,-0.4249
2012-02-01,-0.1422
2012-02-02,-1.7094
2012-02-03,-0.5797
2012-02-06,4.3695
2012-02-07,0.5657
2012-02-08,-1.3697
2012-02-09,-0.3045
2012-02-10,-2.7965999999999998
2012-02-13,0.3197
2012-02-14,2.2596
2012-02-15,-0.8534
2012-02-16,-1.7107999999999999
2012-02-17,2.3256
2012-02-21,-1.9886
2012-02-22,2.8986
2012-02-23,-1.412
2012-02-24,-1.1393
2012-02-27,-0.289
2012-02-28,0.0
2012-02-29,1.4529
2012-03-01,1.6249
2012-03-02,-2.727
2012-03-05,-0.5437
2012-03-06,-4.1029
2012-03-07,3.3333
2012-03-08,-0.5865
2012-03-09,2.0649
2012-03-12,0.2168
2012-03-13,-2.8118
2012-03-15,0.8902
2012-03-16,1.1764999999999999
2012-03-19,-2.6163
2012-03-20,-2.6866
2012-03-21,1.5337
2012-03-22,0.3021
2012-03-26,2.1122
2012-03-27,-3.5434
2012-03-28,0.9079
2012-03-29,0.0095
2012-03-30,-7.2727
2012-04-03,-2.6144
2012-04-04,0.6711
2012-04-05,0.0
2012-04-09,-5.0
2012-04-10,0.7018
2012-04-11,1.3937
2012-04-12,6.5292
2012-04-13,-12.5806
2012-04-16,5.9041
2012-04-17,-5.5748999999999995
2012-04-18,-2.2094
2012-04-19,4.5234
2012-04-20,-2.1661
2012-04-23,-0.369
2012-04-24,10.0
2012-04-25,-6.3972999999999995
2012-04-26,3.9568
2012-04-27,-0.346
2012-04-30,5.2083
2012-05-01,-5.0495
2012-05-02,3.2325
2012-05-03,1.0101
2012-05-04,0.0
2012-05-07,-0.3333
2012-05-08,-1.3378
2012-05-09,-4.4068
2012-05-10,0.164
2012-05-11,-0.4337
2012-05-14,-2.4312
2012-05-15,-2.0773
2012-05-16,-7.413
2012-05-18,-0.716
2012-05-22,3.2389
2012-05-23,3.5244999999999997
2012-05-29,1.8940000000000001
2012-05-31,-3.0554
2012-06-01,-6.4305
2012-06-04,2.459
2012-06-05,1.6
2012-06-08,-1.5699
2012-06-11,2.3949
2012-06-13,-2.3438
2012-06-14,0.0
2012-06-15,-8.0
2012-06-18,-1.7391
2012-06-19,0.885
2012-06-20,-3.9474
2012-06-21,-6.3927
2012-06-22,2.3902
2012-06-26,-4.7701
2012-06-27,9.5616
2012-06-28,-22.3744
2012-06-29,4.7059
2012-07-02,1.1236
2012-07-03,5.5556
2012-07-05,4.7368
2012-07-06,3.5176
2012-07-09,-0.4854
2012-07-10,2.4329
2012-07-11,6.1968
2012-07-12,-8.0661
2012-07-13,2.3779
2012-07-16,-14.7162
2012-07-17,12.2905
2012-07-18,-0.4975
2012-07-19,2.5
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,2.9268
2012-07-25,-1.4218
2012-07-26,-10.0962
2012-07-27,0.0067
2012-07-30,-0.0067
2012-07-31,-5.2874
2012-08-01,-0.0635
2012-08-03,1.2429000000000001
2012-08-06,-4.0179
2012-08-07,0.5814
2012-08-08,-4.6243
2012-08-09,1.2727
2012-08-10,-1.8552
2012-08-13,-1.8293
2012-08-14,1.2422
2012-08-15,0.0
2012-08-16,-28.8344
2012-08-17,19.8276
2012-08-20,-1.4388
2012-08-21,-8.0292
2012-08-22,-0.7837
2012-08-23,3.9896000000000003
2012-08-24,-3.8462
2012-08-27,-0.8
2012-08-28,-1.6129
2012-08-29,0.0
2012-08-30,-0.8197
2012-08-31,4.9587
2012-09-04,-3.9272
2012-09-05,-4.1082
2012-09-06,-0.8547
2012-09-07,4.3103
2012-09-10,-2.4793
2012-09-11,-2.5423999999999998
2012-09-13,7.8261
2012-09-14,0.0
2012-09-17,0.7964
2012-09-18,-4.7905
2012-09-19,5.0315
2012-09-20,3.2103
2012-09-21,-0.1308
2012-09-24,-8.4073
2012-09-25,0.0
2012-09-26,-4.2373
2012-09-27,-0.885
2012-10-01,3.5714
2012-10-02,-18.9655
2012-10-03,1.0638
2012-10-04,7.3684
2012-10-05,3.7561
2012-10-08,-1.7303
2012-10-09,-1.9231
2012-10-11,-1.9607999999999999
2012-10-12,0.0
2012-10-15,-1.0
2012-10-16,-0.202
2012-10-17,-2.834
2012-10-18,0.0
2012-10-19,-1.25
2012-10-22,-7.173
2012-10-23,7.9403
2012-10-24,-8.534
2012-10-25,-13.6753
2012-10-26,0.0
2012-11-05,-9.3167
2012-11-06,-7.37
2012-11-07,7.9365
2012-11-08,2.9412000000000003
2012-11-09,5.7143
2012-11-12,-0.0169
2012-11-13,-4.0378
2012-11-15,-9.8592
2012-11-16,4.6875
2012-11-19,1.4925
2012-11-20,2.9228
2012-11-21,-1.411
2012-11-23,-1.8841
2012-11-26,-1.034
2012-11-27,-13.4328
2012-11-28,17.2414
2012-11-29,-2.9412000000000003
2012-11-30,-6.0606
2012-12-03,0.0
2012-12-04,20.9677
2012-12-05,-7.9833
2012-12-06,-4.3652
2012-12-07,3.3333
2012-12-10,-6.14
2012-12-11,-3.1439
2012-12-12,-3.2258
2012-12-13,0.0313
2012-12-14,24.9609
2012-12-17,0.0
2012-12-18,-17.3333
2012-12-19,-8.0444
2012-12-20,-3.5299
2012-12-21,6.3636
2012-12-24,11.1111
2012-12-26,0.0
2012-12-27,-3.0769
2012-12-28,-11.1111
2012-12-31,-10.7143
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,20.0
2013-01-07,0.0
2013-01-08,-5.0
2013-01-09,-3.5307
2013-01-10,-7.2516
2013-01-11,-1.9607999999999999
2013-01-14,46.0
2013-01-15,-15.0685
2013-01-16,-9.6573
2013-01-17,1.763
2013-01-18,15.7895
2013-01-22,3.0303
2013-01-23,-1.4706000000000001
2013-01-24,-0.1493
2013-01-25,-1.3453
2013-01-28,-1.5152
2013-01-29,-0.2788
2013-01-30,0.2218
2013-01-31,0.0577
2013-02-01,6.1346
2013-02-04,5.6441
2013-02-05,-1.5522
2013-02-06,-4.5296
2013-02-07,2.1898
2013-02-08,-1.4285999999999999
2013-02-11,11.5761
2013-02-12,3.5233
2013-02-13,9.1593
2013-02-14,2.2989
2013-02-15,-3.3708
2013-02-19,-3.9971
2013-02-20,-4.9205
2013-02-21,-3.1847
2013-02-22,-0.6579
2013-02-25,8.6093
2013-02-26,-2.8049
2013-02-27,2.8858
2013-02-28,-2.4543
2013-03-01,0.0156
2013-03-04,4.9844
2013-03-05,-9.5103
2013-03-06,2.648
2013-03-07,2.3554
2013-03-08,5.1972
2013-03-11,-5.9524
2013-03-12,-4.4304
2013-03-13,-7.2848
2013-03-14,-14.732099999999999
2013-03-15,0.5236
2013-03-18,1.6667
2013-03-19,-0.6762
2013-03-20,-0.557
2013-03-21,-2.0747
2013-03-22,-1.6949
2013-03-25,15.5172
2013-03-26,7.4627
2013-03-27,4.1667
2013-03-28,-5.3333
2013-04-01,-1.4085
2013-04-02,0.0
2013-04-03,-2.8571
2013-04-04,-4.4118
2013-04-05,13.8462
2013-04-08,1.3514
2013-04-09,-3.025
2013-04-10,-1.0226
2013-04-11,-5.5392
2013-04-12,2.9412000000000003
2013-04-15,4.2857
2013-04-16,-13.6986
2013-04-17,39.6825
2013-04-18,-14.7585
2013-04-19,5.2991
2013-04-22,-8.8305
2013-04-23,1.3713
2013-04-24,8.2192
2013-04-25,-5.0633
2013-04-26,4.0
2013-04-30,2.5401
2013-05-01,-9.9633
2013-05-03,1.3713
2013-05-06,-1.3527
2013-05-07,-2.7946999999999997
2013-05-08,-4.2857
2013-05-09,-2.0709
2013-05-10,-5.5058
2013-05-13,-6.2903
2013-05-14,-0.1721
2013-05-15,1.7241
2013-05-16,13.5381
2013-05-17,-10.2818
2013-05-20,0.0
2013-05-21,-0.1456
2013-05-22,6.1133
2013-05-23,-7.3511
2013-05-24,3.3898
2013-05-28,9.8361
2013-05-29,-10.4478
2013-05-30,1.6667
2013-05-31,-1.6701000000000001
2013-06-03,5.0328
2013-06-05,-6.3492
2013-06-06,6.4725
2013-06-07,-6.079
2013-06-10,-1.6949
2013-06-11,4.806
2013-06-12,-6.2307
2013-06-13,0.0
2013-06-14,4.9123
2013-06-17,-1.6722000000000001
2013-06-18,-13.244
2013-06-19,9.777
2013-06-20,-14.2857
2013-06-21,16.6667
2013-06-24,-1.7856999999999998
2013-06-25,-9.0909
2013-06-26,11.0
2013-06-27,-4.5045
2013-06-28,2.2641999999999998
2013-07-01,2.952
2013-07-02,0.3584
2013-07-03,-8.75
2013-07-05,13.4785
2013-07-08,3.1257
2013-07-09,-11.3712
2013-07-10,0.2123
2013-07-11,0.5413
2013-07-12,-0.7491
2013-07-16,10.9434
2013-07-17,-4.73
2013-07-18,5.3219
2013-07-19,-5.0636
2013-07-22,-0.0223
2013-07-23,3.5714
2013-07-24,3.4483
2013-07-26,0.0208
2013-07-29,11.6434
2013-07-31,-13.4328
2013-08-01,-1.444
2013-08-05,-0.2624
2013-08-06,11.9053
2013-08-07,-8.9048
2013-08-08,8.3988
2013-08-09,0.0
2013-08-12,-4.7619
2013-08-13,-3.2292
2013-08-14,22.4543
2013-08-15,4.7644
2013-08-16,2.0305
2013-08-19,-3.9638
2013-08-20,-5.4376
2013-08-21,-1.4489
2013-08-22,16.1444
2013-08-23,-12.6424
2013-08-26,-1.4671
2013-08-27,0.0
2013-08-28,-3.8787000000000003
2013-08-29,2.5053
2013-09-03,0.0
2013-09-04,-7.3414
2013-09-05,12.7555
2013-09-06,5.5
2013-09-09,5.3487
2013-09-10,-5.8965
2013-09-12,-9.8515
2013-09-13,5.9091000000000005
2013-09-16,-9.8712
2013-09-17,6.3492
2013-09-18,-4.4776
2013-09-19,-4.6875
2013-09-20,22.7561
2013-09-23,-1.1769
2013-09-24,-6.7145
2013-09-25,12.9923
2013-09-26,37.0513
2013-09-27,61.8335
2013-09-30,23.6994
2013-10-01,-4.6729
2013-10-02,-11.1366
2013-10-03,-4.0165
2013-10-04,-16.6667
2013-10-07,-0.6897
2013-10-08,-4.1667
2013-10-09,-1.4493
2013-10-10,34.5588
2013-10-11,-6.694
2013-10-14,-3.3675
2013-10-15,-3.0303
2013-10-16,11.25
2013-10-17,-1.6854
2013-10-18,-2.8
2013-10-21,-2.9981999999999998
2013-10-22,-1.8182
2013-10-23,-9.2593
2013-10-24,-8.8435
2013-10-25,-0.7463
2013-10-28,-5.9398
2013-10-29,-7.2742
2013-10-30,-8.6207
2013-10-31,-3.7736
2013-11-01,3.9215999999999998
2013-11-04,-6.6038
2013-11-05,-1.0101
2013-11-06,20.4082
2013-11-07,-8.4746
2013-11-08,0.9259
2013-11-11,14.6789
2013-11-12,-3.2
2013-11-13,-0.8264
2013-11-14,5.0
2013-11-15,26.1111
2013-11-18,-8.7476
2013-11-19,-6.2069
2013-11-20,2.2059
2013-11-21,-5.7554
2013-11-22,-3.8167999999999997
2013-11-25,-4.7619
2013-11-26,-2.5
2013-11-27,3.4188
2013-11-29,3.3058
2013-12-02,-0.8
2013-12-03,-0.8065
2013-12-04,-0.813
2013-12-05,4.0984
2013-12-06,26.7717
2013-12-09,-4.9689
2013-12-10,-5.8824
2013-12-11,-4.8698
2013-12-12,-1.4509
2013-12-13,9.6389
2013-12-16,-0.6841
2013-12-17,1.3605
2013-12-18,24.8322
2013-12-19,-12.9032
2013-12-20,-1.2346
2013-12-23,0.625
2013-12-24,-1.2422
2013-12-26,9.434
2013-12-27,-3.4483
2013-12-30,4.1667
2013-12-31,-2.8571
2014-01-02,-5.8824
2014-01-03,2.9805
2014-01-06,-0.1631
2014-01-07,-1.5198
2014-01-08,7.4074
2014-01-09,17.8161
2014-01-10,-12.6829
2014-01-13,-5.0279
2014-01-14,2.3529
2014-01-15,2.8736
2014-01-16,-2.2346
2014-01-17,0.5714
2014-01-21,-1.7045
2014-01-22,-1.7341
2014-01-23,-3.8235
2014-01-24,-2.7599
2014-01-27,-4.395
2014-01-28,1.9737
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,0.0
2014-02-03,-1.2903
2014-02-04,0.0082
2014-02-05,-1.3153000000000001
2014-02-06,-0.3311
2014-02-07,1.6611
2014-02-10,9.1503
2014-02-11,-2.3952
2014-02-12,4.2945
2014-02-13,1.7647
2014-02-14,1.1561
2014-02-18,7.9929
2014-02-19,-5.2847
2014-02-20,-7.2626
2014-02-21,-1.8072
2014-02-24,2.454
2014-02-25,2.3952
2014-02-26,-0.5848
2014-02-27,-2.0404
2014-02-28,0.882
2014-03-03,1.1905000000000001
2014-03-04,2.3529
2014-03-05,-3.4483
2014-03-06,13.0952
2014-03-07,-5.7895
2014-03-10,-2.7933
2014-03-11,-1.1494
2014-03-12,3.4884
2014-03-13,0.0
2014-03-14,2.2472
2014-03-17,-1.0989
2014-03-18,5.5556
2014-03-19,18.947400000000002
2014-03-20,7.9646
2014-03-21,-1.2295
2014-03-24,-10.3786
2014-03-25,-1.8519999999999999
2014-03-26,-2.8716
2014-03-27,-6.7508
2014-03-28,3.125
2014-03-31,12.1275
2014-04-01,-9.4702
2014-04-02,-1.4864
2014-04-03,-1.5152
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,3.5897
2014-04-09,6.4356
2014-04-10,0.0
2014-04-11,-3.7209
2014-04-14,-0.4831
2014-04-15,-4.8544
2014-04-16,-0.5102
2014-04-17,2.5128
2014-04-21,6.053
2014-04-22,4.2453
2014-04-23,-3.1673999999999998
2014-04-24,-3.2652
2014-04-25,-2.4214
2014-04-28,-2.9703
2014-04-29,5.6122
2014-04-30,-3.3816
2014-05-01,0.0
2014-05-02,2.0
2014-05-05,-1.4706000000000001
2014-05-06,-3.9801
2014-05-07,-0.5181
2014-05-08,-2.0833
2014-05-09,-13.2979
2014-05-12,8.7117
2014-05-13,2.1445
2014-05-14,-1.6575
2014-05-15,0.0
2014-05-16,3.9326
2014-05-19,7.5676
2014-05-20,4.5226
2014-05-21,-4.7596
2014-05-22,-0.5553
2014-05-23,1.0152
2014-05-27,2.5126
2014-05-28,-3.4314
2014-05-29,4.5685
2014-05-30,-3.8834999999999997
2014-06-02,-1.5152
2014-06-03,1.5385
2014-06-04,3.0303
2014-06-05,-2.2243
2014-06-06,-2.2373
2014-06-09,-2.5641
2014-06-10,-1.0526
2014-06-11,-1.0638
2014-06-12,2.1505
2014-06-13,2.3684
2014-06-16,-3.3419
2014-06-17,1.5957
2014-06-18,-4.1885
2014-06-19,2.179
2014-06-20,-0.5281
2014-06-23,2.6882
2014-06-24,-2.0942
2014-06-25,-1.0695000000000001
2014-06-26,-3.7838000000000003
2014-06-27,-5.618
2014-06-30,-2.9762
2014-07-01,-0.6135
2014-07-02,3.7037
2014-07-03,4.1667
2014-07-07,1.7143000000000002
2014-07-08,-2.2472
2014-07-09,-2.2989
2014-07-10,-0.5882
2014-07-11,0.5917
2014-07-14,5.2941
2014-07-15,-0.5587
2014-07-16,-1.6924000000000001
2014-07-17,0.0714
2014-07-18,1.0707
2014-07-21,0.9605
2014-07-22,-2.0567
2014-07-23,1.3642
2014-07-24,-1.9165999999999999
2014-07-25,-0.5747
2014-07-28,-1.1561
2014-07-29,-0.5848
