ticker,SPRN US Equity
2013-07-08,-26.2195
2013-07-09,-19.0083
2013-07-10,-29.5918
2013-07-11,13.0435
2013-07-12,-7.6923
2013-07-15,-11.059
2013-07-16,2.44
2013-07-17,3.6585
2013-07-18,-3.5294
2013-07-19,-2.439
2013-07-22,-3.125
2013-07-23,-9.6774
2013-07-24,-10.7143
2013-07-25,-4.8
2013-07-26,-11.7647
2013-07-29,14.2857
2013-07-30,4.1667
2013-07-31,0.0
2013-08-01,8.0
2013-08-02,-14.8148
2013-08-05,4.3478
2013-08-06,2.0833
2013-08-07,2.0408
2013-08-08,0.0
2013-08-09,-3.2
2013-08-12,-9.0909
2013-08-13,4.5455
2013-08-14,-9.7826
2013-08-15,1.1446
2013-08-16,-4.7052
2013-08-19,10.0
2013-08-20,-4.5455
2013-08-21,-4.7619
2013-08-22,-2.5
2013-08-23,-2.5641
2013-08-26,-7.8947
2013-08-27,-2.8571
2013-08-28,-23.5294
2013-08-29,7.9808
2013-08-30,6.8566
2013-09-03,0.0
2013-09-04,26.6667
2013-09-05,15.7895
2013-09-06,0.0
2013-09-09,-9.0909
2013-09-10,-10.0
2013-09-11,11.1111
2013-09-12,-5.0
2013-09-13,5.2632
2013-09-16,-14.0
2013-09-17,-1.1628
2013-09-18,-5.8824
2013-09-19,12.5
2013-09-20,5.5556
2013-09-23,-13.6842
2013-09-24,15.8537
2013-09-25,-14.2105
2013-09-26,-1.8405
2013-09-27,-2.5
2013-09-30,2.5641
2013-10-01,12.5
2013-10-02,-11.1111
2013-10-03,-6.25
2013-10-04,-3.3333
2013-10-07,3.4483
2013-10-08,0.0
2013-10-09,6.6667
2013-10-10,-12.5
2013-10-11,7.1429
2013-10-14,-6.6667
2013-10-15,-7.1429
2013-10-16,0.0
2013-10-17,7.6923
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,-7.1429
2013-10-23,-8.461500000000001
2013-10-24,-9.2437
2013-10-25,1.8519
2013-10-28,9.0909
2013-10-29,0.0
2013-10-30,-12.5
2013-10-31,-2.8571
2013-11-01,-1.9607999999999999
2013-11-04,5.0
2013-11-05,-4.7619
2013-11-06,-9.0
2013-11-07,9.8901
2013-11-08,0.0
2013-11-11,3.0
2013-11-12,2.9126
2013-11-13,-1.8868
2013-11-14,-12.5
2013-11-15,-1.0989
2013-11-18,-11.1111
2013-11-19,-3.5938
2013-11-20,-5.3485
2013-11-21,-17.8082
2013-11-22,-8.3333
2013-11-25,-18.1818
2013-11-26,10.8333
2013-11-27,-9.7744
2013-11-29,3.3333
2013-12-02,-3.2258
2013-12-03,11.1111
2013-12-04,-0.25
2013-12-05,0.0
2013-12-06,-19.7995
2013-12-09,-4.6875
2013-12-10,15.082
2013-12-11,-8.8319
2013-12-12,-12.1875
2013-12-13,1.4235
2013-12-16,-1.4035
2013-12-17,3.3808
2013-12-18,3.2702
2013-12-19,16.8333
2013-12-20,-10.9843
2013-12-23,-2.5641
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.3289
2014-01-03,4.918
2014-01-06,-4.2188
2014-01-07,1.3051
2014-01-08,0.0
2014-01-09,3.0596
2014-01-10,7.5
2014-01-13,-4.6512
2014-01-14,-17.8354
2014-01-15,24.6753
2014-01-16,19.0476
2014-01-17,0.0
2014-01-21,-14.75
2014-01-22,17.3021
2014-01-23,0.0
2014-01-24,17.375
2014-01-27,-14.59
2014-01-28,0.1247
2014-01-29,23.2877
2014-01-30,32.7273
2014-01-31,18.7215
2014-02-03,28.2051
2014-02-04,28.8
2014-02-05,-16.1491
2014-02-06,-40.3704
2014-02-07,24.0683
2014-02-10,-18.8986
2014-02-11,22.8395
2014-02-12,-9.5477
2014-02-13,-11.1111
2014-02-14,18.125
2014-02-18,-15.3439
2014-02-19,0.0
2014-02-20,-6.25
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,6.6667
2014-02-26,-12.5
2014-02-27,14.2857
2014-02-28,1.875
2014-03-03,0.0
2014-03-04,-14.1104
2014-03-05,0.1786
2014-03-06,6.9519
2014-03-07,0.1667
2014-03-10,-6.5724
2014-03-11,1.1576
2014-03-12,-15.2289
2014-03-13,8.2035
2014-03-14,-6.9098
2014-03-17,0.3093
2014-03-18,0.0
2014-03-19,31.2436
2014-03-20,-12.2944
2014-03-21,-12.6786
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,-1.8405
2014-04-01,5.0
2014-04-02,-6.3492
2014-04-03,15.0424
2014-04-04,-11.6022
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,25.0
2014-04-15,-0.1667
2014-04-16,-13.4391
2014-04-17,-13.5969
2014-04-21,-5.0223
2014-04-23,0.0
2014-04-24,3.4078
2014-04-25,-3.4091
2014-04-28,3.5294
2014-04-29,-5.4545
2014-04-30,-1.6827
2014-05-01,-0.2445
2014-05-02,0.2451
2014-05-05,17.3594
2014-05-06,-0.2083
2014-05-07,-16.1795
2014-05-08,9.589
2014-05-09,0.0
2014-05-12,-9.0909
2014-05-13,0.0
2014-05-14,0.25
2014-05-15,-0.2494
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,-10.0
2014-05-28,6.6667
2014-05-29,-17.4479
2014-05-30,-9.1483
2014-06-02,5.5556
2014-06-04,-15.7895
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,6.25
2014-06-10,0.0
2014-06-11,17.647100000000002
2014-06-12,-15.0
2014-06-13,-5.8824
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,-6.25
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,33.3333
2014-06-27,87.5
2014-06-30,-6.6667
2014-07-01,-56.7857
2014-07-02,0.0
2014-07-07,0.2066
2014-07-08,15.4639
2014-07-09,-13.392900000000001
2014-07-10,13.6082
2014-07-11,1.6334
2014-07-14,-12.3214
2014-07-15,-2.2403
2014-07-16,0.0
2014-07-17,-33.3333
2014-07-18,50.0
2014-07-21,0.0
2014-07-22,-16.4583
2014-07-23,19.7007
2014-07-24,-16.4583
2014-07-25,19.7007
2014-07-28,-16.4583
2014-07-29,-0.2494
2014-07-30,0.0
2014-07-31,-30.0
2014-08-01,-28.5714
2014-08-04,4.0
2014-08-05,130.2885
2014-08-06,-24.8434
2014-08-08,0.0
2014-08-11,33.3333
2014-08-12,0.0
2014-08-13,-8.3333
2014-08-14,-14.5455
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,-14.8936
2014-08-22,0.0
2014-08-25,-25.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-29,0.0
2014-09-03,-16.25
2014-09-04,-0.4975
2014-09-08,0.0
2014-09-09,20.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,-16.6667
2014-09-17,20.0
2014-09-18,100.0
2014-09-19,-50.0
2014-09-22,30.0
2014-09-23,-22.7564
2014-09-24,99.1701
2014-09-25,-16.6667
2014-09-26,-20.0
2014-09-29,-22.5
2014-09-30,0.0
2014-10-01,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-09,12.9032
2014-10-10,-8.5714
2014-10-13,0.0
2014-10-14,-6.25
2014-10-15,0.0
2014-10-16,0.0
2014-10-17,50.0
2014-10-20,-11.1111
2014-10-21,-20.0
2014-10-22,-42.7734
2014-10-23,118.43
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,-12.5
2014-10-29,2.8571
2014-10-30,31.9444
2014-10-31,5.2632
2014-11-03,-20.0
2014-11-05,0.0
2014-11-06,-12.5
2014-11-07,0.0
2014-11-13,1.4285999999999999
2014-11-18,-4.2254
2014-11-19,-2.9412000000000003
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.9091
2014-11-25,0.0
2014-11-26,20.1201
2014-12-03,6.25
2014-12-04,158.8235
2014-12-05,45.4545
2014-12-08,31.25
2014-12-09,-42.9048
2014-12-10,-0.1668
2014-12-11,-33.1662
2014-12-12,-24.625
2014-12-15,6.6335
2014-12-16,2.6439
2014-12-22,-3.0303
2014-12-29,-6.25
2014-12-30,8.5
2014-12-31,91.8587
2015-01-02,-37.9504
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,-6.4516
2015-01-08,-5.2414
2015-01-09,-5.3857
2015-01-12,-5.3846
2015-01-13,-30.8943
2015-01-14,0.0029
2015-01-16,-0.0029
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,23.5294
2015-01-29,-23.8095
2015-02-02,5.0
2015-02-03,0.0
2015-02-05,19.0476
2015-02-09,4.8
2015-02-11,-19.8473
2015-02-12,1.1905000000000001
2015-02-18,-6.3529
2015-02-24,25.6281
2015-02-26,-15.8
2015-03-02,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,-4.9881
2015-03-13,-0.25
2015-03-26,-12.2807
2015-04-10,5.7143
2015-04-13,0.0
2015-04-14,-1.3514
2015-04-21,1.3699
2015-04-28,-5.4054
2015-04-29,-14.2857
2015-05-07,0.0
2015-05-11,3.3333
2015-05-15,0.0
2015-05-19,-2.4194
2015-05-21,-0.8264
2015-05-26,0.0
2015-05-28,-28.3333
2015-06-02,16.2791
2015-06-03,0.0
2015-06-12,4.0
2015-06-16,-0.3846
2015-06-19,-11.1969
2015-06-23,-3.2609
2015-06-24,-5.618
2015-06-30,-4.7619
2015-07-01,0.0
2015-07-02,0.0
2015-07-06,-12.5
2015-07-07,-42.8571
2015-07-09,50.0
2015-07-10,-1.3333
2015-07-13,0.0
2015-07-14,-9.4595
2015-07-16,0.0
2015-07-21,-9.7015
2015-07-23,0.0
2015-07-27,-17.3554
2015-07-28,0.0
2015-08-03,25.0
2015-08-05,-32.0
2015-08-06,23.5294
2015-08-07,-4.7619
2015-08-13,0.0
2015-08-18,0.0
2015-08-24,0.0
2015-08-26,5.0
2015-09-03,-23.8095
2015-09-16,0.0
2015-09-17,0.0
2015-09-22,0.0
2015-10-08,22.5
2015-10-09,2.0408
2015-10-12,-1.0
2015-10-14,1.0101
2015-10-15,0.0
2015-11-02,-20.0
2015-11-03,0.0
2015-11-13,0.0
2015-11-24,0.0
2015-12-01,3.125
2015-12-03,3.0303
2015-12-07,-4.7059
2015-12-08,4.9383
2015-12-16,-4.7059
2015-12-18,-3.7037
2015-12-22,0.0
2015-12-23,3.8462
2015-12-24,4.8765
2015-12-31,-4.6498
2016-01-04,4.9383
2016-01-05,1.1764999999999999
2016-01-07,-3.4884
2016-01-12,8.4337
2016-01-19,-16.6667
2016-01-20,0.0
2016-01-21,-13.3333
2016-01-22,-21.5385
2016-01-25,7.8431
2016-01-26,-7.2727
2016-01-27,-21.5686
2016-01-28,12.5
2016-01-29,0.0
2016-02-02,-11.1111
2016-02-03,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-11,0.0
2016-02-17,-8.625
2016-02-19,-4.2408
2016-02-22,0.0
2016-02-23,44.2857
2016-02-26,-30.6931
2016-03-02,0.0
2016-03-07,0.0
2016-03-10,0.0
2016-03-15,20.0
2016-03-23,-16.6667
2016-04-06,14.2857
2016-04-07,0.0
2016-04-08,0.0
2016-04-27,-5.0313
2016-05-05,-34.1889
2016-05-10,48.0
2016-05-16,8.0743
2016-05-17,0.0313
2016-05-24,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,-2.5
2016-06-06,-48.7179
2016-06-08,-10.0
2016-06-09,66.6667
2016-06-10,33.3333
2016-06-13,0.0
2016-06-16,0.0
2016-06-21,-12.5
2016-06-23,5.7143
2016-06-24,9.4595
2016-06-27,1.2346
2016-06-28,2.439
2016-06-29,-0.119
2016-06-30,-0.1192
2016-07-01,-2.148
2016-07-05,-9.7561
2016-07-06,27.2973
2016-07-07,9.3418
2016-07-08,0.0
2016-07-11,-6.4078
2016-07-12,-30.4979
2016-07-13,-22.6866
2016-07-14,-22.7799
2016-07-15,-2.5
2016-07-18,2.5641
2016-07-19,2.0
2016-07-20,-16.6667
2016-07-21,-11.7647
2016-07-22,18.875
2016-07-25,-15.878
2016-07-26,-2.125
2016-07-27,-25.0745
2016-07-28,9.0909
2016-07-29,0.0
2016-08-01,-6.7708
2016-08-02,20.5587
2016-08-03,3.7998
2016-08-04,0.0
2016-08-05,-20.7143
2016-08-08,1.3514
2016-08-09,-2.2222
2016-08-10,27.2727
2016-08-11,0.0
2016-08-15,0.0
2016-08-16,-14.2857
2016-08-17,-8.3333
2016-08-18,0.1136
2016-08-19,0.0
2016-08-22,36.2089
2016-08-23,-7.0
2016-08-24,-6.8100000000000005
2016-08-25,7.6923
2016-08-26,-21.0714
2016-08-29,17.647100000000002
2016-08-30,-30.7692
2016-08-31,0.0
2016-09-01,55.5556
2016-09-02,-7.1429
2016-09-06,0.0
2016-09-07,-13.461500000000001
2016-09-08,-11.1111
2016-09-09,30.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,-15.3846
2016-09-15,18.1818
2016-09-16,-15.3846
2016-09-19,0.0
2016-09-20,0.0
2016-09-22,0.0
2016-09-26,0.0
2016-09-27,18.1818
2016-09-28,-0.3846
2016-09-29,-7.3359
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,26.25
2016-10-12,-27.3927
2016-10-18,0.0
2016-10-19,0.0
2016-10-21,-36.3636
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,42.8571
2016-10-31,0.0
2016-11-07,-10.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,-22.2222
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,28.5714
2016-11-18,0.0
2016-11-23,-22.2222
2016-11-28,42.8571
2016-11-29,-30.0
2016-11-30,-14.2857
2016-12-01,66.6667
2016-12-02,-40.0
2016-12-05,0.0
2016-12-07,58.3333
2016-12-08,0.0
2016-12-12,-47.3684
2016-12-14,0.0
2016-12-19,60.0
2016-12-21,25.0
2016-12-22,0.0
2016-12-23,-20.0
2016-12-28,-25.0
2016-12-29,100.0
2016-12-30,-16.6667
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,1.0
2017-01-06,8.9109
2017-01-09,-9.0909
2017-01-10,0.125
2017-01-11,3.8702
2017-01-17,5.7692
2017-01-19,-4.9432
2017-01-24,4.2439
2017-01-25,-8.2569
2017-01-26,-10.0
2017-01-27,33.1944
2017-01-30,-41.6058
2017-01-31,0.0
2017-02-07,0.0
2017-02-08,7.1429
2017-02-10,46.6667
2017-02-13,-0.4545
2017-02-14,0.4566
2017-02-16,0.0
2017-02-17,-9.0909
2017-02-21,0.0
2017-02-22,30.0
2017-02-23,-23.0769
2017-02-27,0.0
2017-02-28,50.0
2017-03-01,3.3333
2017-03-02,45.1613
2017-03-03,20.0
2017-03-06,-32.5926
2017-03-07,4.3956
2017-03-08,39.4737
2017-03-09,-26.7925
2017-03-10,-47.1649
2017-03-13,12.1951
2017-03-14,-23.4783
2017-03-15,2.2727
2017-03-16,11.1111
2017-03-17,-10.0
2017-03-20,5.5556
2017-03-21,5.2632
2017-03-22,-17.0
2017-03-23,5.4217
2017-03-24,-13.7143
2017-03-27,-0.6623
2017-03-28,28.0
2017-03-29,-2.0833
2017-03-30,-8.5106
2017-03-31,7.1948
2017-04-03,-0.339
2017-04-04,0.1361
2017-04-05,-1.087
2017-04-06,1.0989
2017-04-07,-1.4946
2017-04-10,-8.0
2017-04-11,-15.967
2017-04-12,-14.8974
2017-04-13,-2.7254
2017-04-17,-32.2198
2017-04-18,-5.4054
2017-04-19,7.563
2017-04-20,12.5
2017-04-21,4.0278
2017-04-24,6.5421
2017-04-25,20.3008
2017-04-26,13.9583
2017-04-27,3.8391
2017-04-28,19.7183
2017-05-01,-23.4559
2017-05-02,5.7637
2017-05-03,-9.082699999999999
2017-05-04,3.8961
2017-05-05,7.8846
2017-05-08,-11.586500000000001
2017-05-09,-9.6774
2017-05-10,-10.7143
2017-05-11,-10.0
2017-05-12,6.6667
2017-05-15,2.0833
2017-05-16,-8.4184
2017-05-17,2.7855
2017-05-18,-2.439
2017-05-19,-8.8889
2017-05-22,3.9634
2017-05-23,-10.8504
2017-05-24,10.3618
2017-05-25,-2.9806
2017-05-26,-4.1475
2017-05-30,2.2436
2017-05-31,-2.1944
2017-06-01,-7.6923
2017-06-02,2.7778
2017-06-05,7.7703
2017-06-06,-9.4671
2017-06-07,-5.5402000000000005
2017-06-08,-12.0235
2017-06-09,-16.6667
2017-06-12,28.0
2017-06-13,-12.5
2017-06-14,0.0
2017-06-15,7.1429
2017-06-16,16.6667
2017-06-19,-4.2571
2017-06-20,-9.8776
2017-06-21,-0.596
2017-06-22,-0.0666
2017-06-23,-2.8333
2017-06-26,2.916
2017-06-27,-5.6667
2017-06-28,-10.6007
2017-06-29,18.5771
2017-06-30,1.5
2017-07-03,-1.4778
2017-07-05,0.0
2017-07-06,-10.0
2017-07-07,11.1111
2017-07-10,20.0
2017-07-11,27.7778
2017-07-12,6.5217
2017-07-13,-2.0408
2017-07-14,0.0
2017-07-17,3.5103999999999997
2017-07-18,0.634
2017-07-19,-6.0
2017-07-20,-6.383
2017-07-21,-18.1818
2017-07-24,2.5
2017-07-25,-7.8591
2017-07-26,-1.4706000000000001
2017-07-27,-16.4179
2017-07-28,0.0
2017-07-31,10.7143
2017-08-01,-3.2258
2017-08-02,0.3333
2017-08-03,5.9801
2017-08-04,-5.9561
2017-08-07,11.3333
2017-08-08,-4.1916
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,-5.625
2017-08-14,-5.6291
2017-08-15,-12.2807
2017-08-16,24.54
2017-08-17,2.7782
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,0.45
2017-08-23,-0.448
2017-08-24,-6.25
2017-08-25,5.7
2017-08-28,-5.3926
2017-08-29,9.6667
2017-08-30,9.4225
2017-08-31,0.0
2017-09-01,-2.2222
2017-09-05,-9.0909
2017-09-06,-3.125
2017-09-07,1.6129
2017-09-08,17.4603
2017-09-11,-3.5135
2017-09-12,-1.9607999999999999
2017-09-13,0.5714
2017-09-14,5.1136
2017-09-15,-4.0811
2017-09-18,-11.2426
2017-09-19,4.127
2017-09-20,0.6098
2017-09-21,9.0909
2017-09-22,-16.6667
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,2.4667
2017-09-29,-0.8133
2017-10-02,-0.328
2017-10-03,-1.2833
2017-10-04,-11.6667
2017-10-05,4.5849
2017-10-09,6.8014
2017-10-10,-12.1622
2017-10-11,0.0
2017-10-12,10.5769
2017-10-13,0.8696
2017-10-16,-0.3448
2017-10-17,-10.0346
2017-10-18,-3.8462
2017-10-19,-10.04
2017-10-20,17.8301
2017-10-23,-9.434
2017-10-24,4.1667
2017-10-25,-8.0
2017-10-26,8.6957
2017-10-27,3.6
2017-10-30,-3.4749
2017-10-31,-7.92
2017-11-01,4.2572
2017-11-02,-2.0833
2017-11-03,6.383
2017-11-06,3.6
2017-11-07,0.0
2017-11-08,0.0
2017-11-10,-3.4749
2017-11-13,-4.0
2017-11-14,8.125
2017-11-15,-7.5145
2017-11-16,8.3333
2017-11-17,-7.6923
2017-11-20,12.5
2017-11-21,-11.1111
2017-11-22,-4.1667
2017-11-24,4.3478
2017-11-27,0.0
2017-11-28,-4.1667
2017-11-29,-6.5217
2017-11-30,11.1628
2017-12-01,0.4184
2017-12-04,-10.0
2017-12-05,0.0
2017-12-06,5.5093
2017-12-07,-5.2216
2017-12-08,1.8519
2017-12-11,-1.8182
2017-12-12,0.6481
2017-12-13,5.7958
2017-12-14,47.8261
2017-12-15,17.647100000000002
2017-12-18,30.0
2017-12-19,1.0577
2017-12-20,-23.882
2017-12-21,-24.75
2017-12-22,9.3023
2017-12-26,-5.7751
2017-12-27,-3.2258
2017-12-28,-8.0
2017-12-29,-5.6159
2018-01-02,3.6468
2018-01-03,-17.4074
2018-01-04,16.5919
2018-01-05,-0.3846
2018-01-08,-2.7027
2018-01-09,-6.7857
2018-01-10,-6.3431
2018-01-11,28.9773
2018-01-12,-3.0837
2018-01-16,-1.8182
2018-01-17,0.0
2018-01-18,1.8519
2018-01-19,-1.0909
2018-01-22,2.9412000000000003
2018-01-23,-19.6429
2018-01-24,28.8889
2018-01-25,-16.4828
2018-01-26,-9.166
2018-01-29,-4.0909
2018-01-30,4.2654
2018-01-31,1.3182
2018-02-01,12.1579
2018-02-02,-20.0
2018-02-05,0.0
2018-02-06,10.625
2018-02-07,1.6949
2018-02-08,0.0
2018-02-09,-6.6667
2018-02-12,4.7619
2018-02-13,2.2727
2018-02-14,22.6667
2018-02-15,-2.1739
2018-02-16,-11.1111
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,4.1667
2018-02-26,-12.0
2018-02-27,-3.6364
2018-02-28,13.2075
2018-03-01,-4.1667
2018-03-05,-8.6957
2018-03-06,0.0
2018-03-07,14.2857
2018-03-08,-6.25
2018-03-09,6.6667
2018-03-12,-16.6667
2018-03-13,15.0
2018-03-14,-8.2609
2018-03-15,-0.4739
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-26,0.0
2018-03-27,0.0952
2018-03-28,-3.6632
2018-04-02,-11.1111
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,1.1111
2018-04-06,26.3736
2018-04-09,-5.8696
2018-04-11,-7.1594
2018-04-12,4.4776
2018-04-13,23.0476
2018-04-16,-17.9567
2018-04-17,-0.4717
2018-04-18,18.4834
2018-04-19,-13.2
2018-04-20,-2.765
2018-04-23,-5.2133
2018-04-24,10.5
2018-04-25,6.5611
2018-04-26,16.7728
2018-04-27,-0.3636
2018-04-30,-0.365
2018-05-01,28.2051
2018-05-02,11.7143
2018-05-03,40.4092
2018-05-04,7.4681
2018-05-07,18.6441
2018-05-08,5.7143
2018-05-09,-50.5405
2018-05-10,-18.0328
2018-05-11,-13.0
2018-05-14,2.0115
2018-05-15,5.1643
2018-05-16,3.5714
2018-05-17,-8.6207
2018-05-18,6.1321
2018-05-21,1.6888999999999998
2018-05-22,4.458
2018-05-23,2.0921
2018-05-24,10.4918
2018-05-25,-6.5282
2018-05-29,-4.7619
2018-05-30,-14.6667
2018-05-31,-6.25
2018-06-01,-4.1667
2018-06-04,-4.3478
2018-06-05,4.5455
2018-06-06,8.6957
2018-06-07,-12.0
2018-06-08,3.4091
2018-06-11,-16.4835
2018-06-12,1.3158
2018-06-13,6.4935
2018-06-14,2.6829
2018-06-15,-14.4893
2018-06-18,-5.5556
2018-06-19,11.1765
2018-06-20,0.5291
2018-06-21,-5.2632
2018-06-22,6.1111
2018-06-25,-7.8534
2018-06-26,7.9545
2018-06-27,-8.4211
2018-06-28,8.6207
2018-06-29,-14.2857
2018-07-02,11.1111
2018-07-03,-5.5556
2018-07-05,-10.0
2018-07-06,17.647100000000002
2018-07-09,-8.0556
2018-07-10,2.719
2018-07-11,4.1176
2018-07-12,-7.9096
2018-07-13,19.6319
2018-07-16,-17.4359
2018-07-17,11.9565
2018-07-18,-2.9126
2018-07-19,-4.2857
2018-07-20,4.4776
2018-07-23,11.4286
2018-07-24,-4.359
2018-07-25,-9.3834
2018-07-26,10.0592
2018-07-27,1.6129
2018-07-30,5.8201
2018-07-31,1.5
2018-08-01,4.9261
2018-08-02,-21.1268
2018-08-03,-13.6905
2018-08-06,-17.2414
2018-08-07,0.8333
2018-08-08,3.3058
2018-08-09,4.0
2018-08-10,0.0
2018-08-13,-3.8462
2018-08-14,-0.8
2018-08-15,6.8548
2018-08-16,10.1887
2018-08-17,2.7397
2018-08-20,28.0
2018-08-21,-1.0417
2018-08-22,-8.4211
2018-08-23,-12.2126
2018-08-24,-8.347
2018-08-27,-5.7143
2018-08-28,2.2727
2018-08-29,-3.7037
2018-08-30,-18.6923
2018-08-31,17.7862
2018-09-04,-8.4337
2018-09-05,5.2632
2018-09-06,-0.8333
2018-09-07,-10.9244
2018-09-10,2.8302
2018-09-11,-5.7339
2018-09-12,3.163
2018-09-13,-1.8868
2018-09-14,-8.6538
2018-09-17,5.2632
2018-09-18,-1.0
2018-09-19,0.0
2018-09-20,-14.1414
2018-09-21,0.0
2018-09-24,-2.0588
2018-09-25,2.1021
2018-09-26,-4.7059
2018-09-27,11.1111
2018-09-28,-11.1111
2018-10-01,-11.25
2018-10-02,16.9014
2018-10-03,-21.6867
2018-10-04,7.3077
2018-10-05,0.3584
2018-10-08,8.9286
2018-10-09,12.7869
2018-10-10,-18.6047
2018-10-11,14.2857
2018-10-12,-1.25
2018-10-15,-11.3924
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,-11.4286
2018-10-22,0.8065
2018-10-23,11.6
2018-10-24,-6.8100000000000005
2018-10-25,35.3846
2018-10-26,39.7727
2018-10-29,15.4472
2018-10-30,-15.493
2018-10-31,-30.1667
2018-11-01,-22.4344
2018-11-02,2.3077
2018-11-05,0.7519
2018-11-06,10.4478
