ticker,CGNX US Equity
2000-05-22,5.9269
2000-05-23,-0.3571
2000-05-24,5.2569
2000-05-25,-6.0159
2000-05-26,2.657
2000-05-30,1.6471
2000-05-31,0.1157
2000-06-01,5.896
2000-06-02,1.2009
2000-06-05,0.9709
2000-06-06,2.3504
2000-06-07,-1.4614
2000-06-08,-0.6356
2000-06-09,2.9851
2000-06-12,-2.2774
2000-06-13,1.1653
2000-06-14,-1.5707
2000-06-15,4.7872
2000-06-16,0.7107
2000-06-19,-2.4194
2000-06-20,-2.5826000000000002
2000-06-21,1.3786
2000-06-22,-2.7197
2000-06-23,0.5376
2000-06-26,-1.1764999999999999
2000-06-27,-12.1212
2000-06-28,5.4187
2000-06-29,-5.6075
2000-06-30,2.4752
2000-07-03,1.6907999999999999
2000-07-05,-9.5012
2000-07-06,6.168
2000-07-07,-1.6069
2000-07-10,-5.5276
2000-07-11,0.5319
2000-07-12,-0.5291
2000-07-13,2.2606
2000-07-14,5.3316
2000-07-17,5.5556
2000-07-18,2.4854
2000-07-19,-9.3581
2000-07-20,0.724
2000-07-21,-6.25
2000-07-24,6.6667
2000-07-25,2.0
2000-07-26,-0.4902
2000-07-27,-7.3892
2000-07-28,-3.3245
2000-07-31,7.978
2000-08-01,0.1274
2000-08-02,-2.5445
2000-08-03,-9.2689
2000-08-04,1.4388
2000-08-07,0.1418
2000-08-08,-3.6827
2000-08-09,1.9118
2000-08-10,-2.3088
2000-08-11,-2.9542
2000-08-14,-0.4186
2000-08-15,6.9927
2000-08-16,-2.1429
2000-08-17,0.7299
2000-08-18,7.971
2000-08-21,-0.1342
2000-08-22,-2.4194
2000-08-23,-3.0303
2000-08-24,-1.4205
2000-08-25,0.3242
2000-08-28,2.2621
2000-08-29,-1.4045
2000-08-30,-7.443
2000-08-31,-1.5006
2000-09-01,2.1875
2000-09-05,-2.4465
2000-09-06,-2.1944
2000-09-07,1.2821
2000-09-08,-1.1076
2000-09-11,1.12
2000-09-12,-2.6898999999999997
2000-09-13,-1.4634
2000-09-14,2.6403
2000-09-15,-0.6431
2000-09-18,-5.178
2000-09-19,1.3652
2000-09-20,0.3367
2000-09-21,1.3423
2000-09-22,2.9801
2000-09-25,-9.3248
2000-09-26,-2.6596
2000-09-27,3.0965
2000-09-28,8.1272
2000-09-29,3.1046
2000-10-02,-8.7163
2000-10-03,-2.0833
2000-10-04,3.5461
2000-10-05,-3.7671
2000-10-06,-3.3808
2000-10-09,-5.709
2000-10-10,-5.8594
2000-10-11,-7.8838
2000-10-12,0.6757
2000-10-13,14.5414
2000-10-16,-10.1563
2000-10-17,-10.2174
2000-10-18,10.1695
2000-10-19,7.6923
2000-10-20,-0.2041
2000-10-23,-5.726
2000-10-24,0.0
2000-10-25,-3.6875999999999998
2000-10-26,6.1374
2000-10-27,-4.7215
2000-10-30,-0.2227
2000-10-31,19.6429
2000-11-01,-10.6343
2000-11-02,3.9666
2000-11-03,-1.004
2000-11-06,5.2738
2000-11-07,0.0
2000-11-08,1.3487
2000-11-09,-7.2243
2000-11-10,-8.6066
2000-11-13,0.0
2000-11-14,9.6413
2000-11-15,-5.1125
2000-11-16,-4.5259
2000-11-17,-0.2257
2000-11-20,-2.4887
2000-11-21,2.0882
2000-11-22,-4.7727
2000-11-24,-0.2387
2000-11-27,0.2392
2000-11-28,-26.969
2000-11-29,-3.9215999999999998
2000-11-30,-4.4218
2000-12-01,1.7793999999999999
2000-12-04,0.0
2000-12-05,9.0909
2000-12-06,-5.4487
2000-12-07,-0.339
2000-12-08,2.3810000000000002
2000-12-11,7.6411999999999995
2000-12-12,-8.0247
2000-12-13,5.7047
2000-12-14,0.0
2000-12-15,-2.5397
2000-12-18,-5.2117
2000-12-19,0.3436
2000-12-20,0.3425
2000-12-21,2.3891
2000-12-22,13.0
2000-12-26,-7.0796
2000-12-27,-2.5397
2000-12-28,13.0293
2000-12-29,2.0173
2001-01-02,-13.5593
2001-01-03,15.3595
2001-01-04,3.1161
2001-01-05,-8.2418
2001-01-08,0.5988
2001-01-09,-3.2738
2001-01-10,8.9231
2001-01-11,-1.6949
2001-01-12,6.8966
2001-01-16,6.9892
2001-01-17,2.2613
2001-01-18,-0.4914
2001-01-19,0.5556
2001-01-22,-3.7446
2001-01-23,11.9898
2001-01-24,-0.6834
2001-01-25,-3.211
2001-01-26,-4.0284
2001-01-29,5.679
2001-01-30,-4.2056000000000004
2001-01-31,2.622
2001-02-01,-4.694
2001-02-02,-1.2469000000000001
2001-02-05,-3.0303
2001-02-06,-0.2604
2001-02-07,0.5222
2001-02-08,-1.5584
2001-02-09,-2.3747
2001-02-12,6.7568
2001-02-13,-1.7722
2001-02-14,6.9588
2001-02-15,6.0241
2001-02-16,-3.4091
2001-02-20,-3.2941
2001-02-21,-9.2457
2001-02-22,-1.6086
2001-02-23,-1.3624
2001-02-26,2.4862
2001-02-27,-8.0863
2001-02-28,-3.5191
2001-03-01,0.0
2001-03-02,2.7356
2001-03-05,4.4379
2001-03-06,2.8329
2001-03-07,2.4793
2001-03-08,-1.8817
2001-03-09,0.8219
2001-03-12,0.0
2001-03-13,-2.7174
2001-03-14,-0.5587
2001-03-15,-5.618
2001-03-16,-4.1667
2001-03-19,8.6957
2001-03-20,-1.4285999999999999
2001-03-21,-2.8986
2001-03-22,11.6418
2001-03-23,8.5561
2001-03-26,2.4631
2001-03-27,-1.6827
2001-03-28,-3.1785
2001-03-29,-5.5556
2001-03-30,5.8824
2001-04-02,-7.8283000000000005
2001-04-03,-6.0274
2001-04-04,1.4577
2001-04-05,11.2069
2001-04-06,1.292
2001-04-09,0.2857
2001-04-10,6.8376
2001-04-11,4.9143
2001-04-12,0.6536
2001-04-16,-0.2886
2001-04-17,-9.0449
2001-04-18,18.3373
2001-04-19,6.4874
2001-04-20,-1.9886
2001-04-23,-7.7295
2001-04-24,0.1745
2001-04-25,1.7422
2001-04-26,2.2603
2001-04-27,-1.1052
2001-04-30,-0.0677
2001-05-01,-0.6438
2001-05-02,1.9782
2001-05-03,-3.1438
2001-05-04,3.5911999999999997
2001-05-07,-0.3
2001-05-08,-0.1672
2001-05-09,0.4689
2001-05-10,1.6
2001-05-11,-0.7546
2001-05-14,-0.595
2001-05-15,-1.0974
2001-05-16,-0.6052
2001-05-17,5.4465
2001-05-18,-2.1495
2001-05-21,6.3934
2001-05-22,5.6703
2001-05-23,-3.5871
2001-05-24,0.3025
2001-05-25,-0.0603
2001-05-29,-1.4786000000000001
2001-05-30,-8.4839
2001-05-31,0.1673
2001-06-01,0.8353
2001-06-04,-1.3254000000000001
2001-06-05,-0.3358
2001-06-06,-1.4151
2001-06-07,-0.6835
2001-06-08,0.4129
2001-06-11,-2.6731
2001-06-12,-1.6197
2001-06-13,-2.0795
2001-06-14,-4.9673
2001-06-15,-0.3462
2001-06-18,-1.2736
2001-06-19,0.3518
2001-06-20,-1.4803
2001-06-21,-4.0332
2001-06-22,3.8731
2001-06-25,0.0397
2001-06-26,7.4544
2001-06-27,-1.9926
2001-06-28,7.7184
2001-06-29,18.3153
2001-07-02,-15.3028
2001-07-03,-0.2093
2001-07-05,0.0699
2001-07-06,-4.4708
2001-07-09,0.0
2001-07-10,3.2541
2001-07-11,-1.381
2001-07-12,7.7199
2001-07-13,-2.1667
2001-07-16,-1.3969
2001-07-17,1.0366
2001-07-18,-2.1888
2001-07-19,3.3217
2001-07-20,-0.1692
2001-07-23,-3.7288
2001-07-24,-0.8099
2001-07-25,2.3784
2001-07-26,4.0222
2001-07-27,-0.1667
2001-07-30,1.4357
2001-07-31,1.2508
2001-08-01,0.9428
2001-08-02,0.0966
2001-08-03,-0.2574
2001-08-06,-2.2580999999999998
2001-08-07,-1.4851
2001-08-08,-2.8476
2001-08-09,-3.4828
2001-08-10,-0.1786
2001-08-13,0.3579
2001-08-14,-0.7489
2001-08-15,0.2515
2001-08-16,-0.3226
2001-08-17,-3.2721999999999998
2001-08-20,-0.1859
2001-08-21,-3.203
2001-08-22,1.0389
2001-08-23,-1.904
2001-08-24,3.4161
2001-08-27,0.488
2001-08-28,0.6724
2001-08-29,3.1911
2001-08-30,-1.4383
2001-08-31,0.985
2001-09-04,-2.565
2001-09-05,-7.119
2001-09-06,-2.9939999999999998
2001-09-07,-0.3704
2001-09-10,1.487
2001-09-17,-4.7619
2001-09-18,-4.4444
2001-09-19,-6.3059
2001-09-20,2.0048
2001-09-21,-0.7487
2001-09-24,5.0448
2001-09-25,-3.5009
2001-09-26,-2.1395
2001-09-27,-2.7091
2001-09-28,-4.1524
2001-10-01,-0.3568
2001-10-02,-9.6164
2001-10-03,6.9044
2001-10-04,15.1932
2001-10-05,-4.5956
2001-10-08,1.3006
2001-10-09,-3.0433
2001-10-10,7.8469999999999995
2001-10-11,5.7299
2001-10-12,2.1075
2001-10-15,-5.2233
2001-10-16,-7.3778
2001-10-17,-4.3186
2001-10-18,-1.7050999999999998
2001-10-19,0.2551
2001-10-22,2.5445
2001-10-23,-3.4739
2001-10-24,1.1311
2001-10-25,-0.3559
2001-10-26,-0.5102
2001-10-29,-2.8718
2001-10-30,0.6336
2001-10-31,-0.4197
2001-11-01,1.4752
2001-11-02,3.1672
2001-11-05,5.8379
2001-11-06,2.7104
2001-11-07,0.2778
2001-11-08,-3.5549
2001-11-09,-1.8669
2001-11-12,3.0244
2001-11-13,2.178
2001-11-14,0.3244
2001-11-15,-1.0624
2001-11-16,0.4669
2001-11-19,1.9981
2001-11-20,-3.918
2001-11-21,2.3708
2001-11-23,2.8254
2001-11-26,2.2973
2001-11-27,1.365
2001-11-28,-2.4327
2001-11-29,2.8495
2001-11-30,-3.0303
2001-12-03,-2.7232
2001-12-04,11.978
2001-12-05,8.6066
2001-12-06,-3.5849
2001-12-07,-3.0528
2001-12-10,-3.0682
2001-12-11,1.9575
2001-12-12,2.2467
2001-12-13,-6.8318
2001-12-14,2.8302
2001-12-17,1.5430000000000001
2001-12-18,-1.2731
2001-12-19,2.787
2001-12-20,-5.5038
2001-12-21,5.182
2001-12-24,1.1604
2001-12-26,4.5281
2001-12-27,-1.8868
2001-12-28,0.6279
2001-12-31,-0.117
2002-01-02,-0.6638
2002-01-03,6.4976
2002-01-04,-0.3802
2002-01-07,-2.3342
2002-01-08,2.6176
2002-01-09,1.9593
2002-01-10,-1.9217
2002-01-11,-1.8115
2002-01-14,-4.1416
2002-01-15,-2.3174
2002-01-16,-3.3776
2002-01-17,4.2447
2002-01-18,-4.7505
2002-01-22,-3.0176
2002-01-23,2.6361
2002-01-24,4.1684
2002-01-25,-0.5255
2002-01-28,2.0723
2002-01-29,-3.7818
2002-01-30,-2.3583
2002-01-31,2.1186
2002-02-01,-4.2739
2002-02-04,-1.8205
2002-02-05,-1.9868000000000001
2002-02-06,-1.1261
2002-02-07,-2.4601
2002-02-08,3.2228
2002-02-11,0.905
2002-02-12,3.1390000000000002
2002-02-13,0.7391
2002-02-14,0.3884
2002-02-15,-0.8169
2002-02-19,-3.7711
2002-02-20,1.0811
2002-02-21,-3.6096
2002-02-22,-0.1387
2002-02-25,4.5833
2002-02-26,1.4166
2002-02-27,0.9603
2002-02-28,-0.0865
2002-03-01,2.5963000000000003
2002-03-04,13.3277
2002-03-05,-0.2605
2002-03-06,0.7463
2002-03-07,2.6296
2002-03-08,-2.0931
2002-03-11,-1.8061
2002-03-12,-2.4775
2002-03-13,-0.3849
2002-03-14,1.2365
2002-03-15,-2.2901
2002-03-18,12.1875
2002-03-19,1.3231
2002-03-20,-1.6838
2002-03-21,3.1458
2002-03-22,-1.0166
2002-03-25,-1.3352
2002-03-26,1.0062
2002-03-27,-1.3740999999999999
2002-03-28,1.2191
2002-04-01,0.8259
2002-04-02,-0.8874
2002-04-03,-5.303
2002-04-04,-1.0909
2002-04-05,-0.3676
2002-04-08,-1.9188
2002-04-09,0.8277
2002-04-10,0.8955
2002-04-11,-3.2914
2002-04-12,1.7208
2002-04-15,1.015
2002-04-16,5.8802
2002-04-17,-2.109
2002-04-18,-1.4363000000000001
2002-04-19,-1.3115
2002-04-22,-1.0705
2002-04-23,-1.194
2002-04-24,-0.7553
2002-04-25,-1.3699
2002-04-26,-4.5139
2002-04-29,0.7677
2002-04-30,-1.1628
2002-05-01,0.7708
2002-05-02,-1.2077
2002-05-03,-1.0187
2002-05-06,1.4821
2002-05-07,-1.0142
2002-05-08,6.6803
2002-05-09,-3.9186
2002-05-10,-0.9596
2002-05-13,2.8664
2002-05-14,3.3752
2002-05-15,-0.2278
2002-05-16,0.0381
2002-05-17,-0.3043
2002-05-20,-1.488
2002-05-21,-4.1441
2002-05-22,1.9394
2002-05-23,1.0702
2002-05-24,-3.6078
2002-05-28,-0.2034
2002-05-29,-3.669
2002-05-30,-2.5391
2002-05-31,-0.6513
2002-06-03,-2.9283
2002-06-04,0.9905
2002-06-05,-1.2037
2002-06-06,-0.1805
2002-06-07,1.4466999999999999
2002-06-10,-3.5205
2002-06-11,-3.7875
2002-06-12,-3.0725
2002-06-13,-1.1887
2002-06-14,-0.8521
2002-06-17,4.6006
2002-06-18,0.0967
2002-06-19,-4.3457
2002-06-20,-1.0096
2002-06-21,-0.204
2002-06-24,2.3505
2002-06-25,-3.8942
2002-06-26,2.2857
2002-06-27,1.6760000000000002
2002-06-28,0.1499
2002-07-01,-0.0499
2002-07-02,-5.1397
2002-07-03,-0.1052
2002-07-05,7.9516
2002-07-08,-1.8049
2002-07-09,-5.4148
2002-07-10,-1.313
2002-07-11,-3.14
2002-07-12,-0.5495
2002-07-15,-0.6077
2002-07-16,-3.2796
2002-07-17,-0.8621
2002-07-18,-2.6087
2002-07-19,-3.3929
2002-07-22,-3.6969
2002-07-23,-4.2226
2002-07-24,2.338
2002-07-25,-1.7624
2002-07-26,0.9967
2002-07-29,4.2105
2002-07-30,0.0631
2002-07-31,-3.0284
2002-08-01,-1.1711
2002-08-02,-3.3575
2002-08-05,-5.7221
2002-08-06,3.6127000000000002
2002-08-07,-0.2789
2002-08-08,8.8112
2002-08-09,0.2571
2002-08-12,-2.2436
2002-08-13,-1.4426
2002-08-14,4.2582
2002-08-15,2.9483
2002-08-16,4.4508
2002-08-19,5.816
2002-08-20,-1.1778
2002-08-21,0.7946
2002-08-22,1.8018
2002-08-23,-5.4757
2002-08-26,3.3353
2002-08-27,-4.7565
2002-08-28,-4.3995
2002-08-29,0.4975
2002-08-30,-2.5371
2002-09-03,-2.3492
2002-09-04,0.0
2002-09-05,-2.0806
2002-09-06,6.0425
2002-09-09,-0.3757
2002-09-10,4.6512
2002-09-11,-0.8348
2002-09-12,-4.0034
2002-09-13,-0.6309
2002-09-16,-4.0
2002-09-17,-1.455
2002-09-18,-1.6779
2002-09-19,-4.3003
2002-09-20,2.9244
2002-09-23,-2.2869
2002-09-24,6.0284
2002-09-25,3.3445
2002-09-26,-2.2006
2002-09-27,-1.6545
2002-09-30,-6.393
2002-10-01,8.1955
2002-10-02,-0.1993
2002-10-03,-0.2663
2002-10-04,-5.6742
2002-10-07,-0.7219
2002-10-08,-1.2689
2002-10-09,-1.6606
2002-10-10,5.4332
2002-10-11,7.5209
2002-10-14,5.5052
2002-10-15,1.6575
2002-10-16,-1.3285
2002-10-17,5.5692
2002-10-18,4.6377
2002-10-21,3.7119
2002-10-22,-4.3803
2002-10-23,7.3743
2002-10-24,-0.8325
2002-10-25,2.6233
2002-10-28,-1.2117
2002-10-29,-4.5697
2002-10-30,3.8503
2002-10-31,-0.9922
2002-11-01,3.6391999999999998
2002-11-04,1.7812000000000001
2002-11-05,-0.75
2002-11-06,2.3678
2002-11-07,-4.8228
2002-11-08,-1.6029
2002-11-11,-6.0431
2002-11-12,2.1812
2002-11-13,2.6273
2002-11-14,6.6667
2002-11-15,0.15
2002-11-18,-0.3994
2002-11-19,-1.1028
2002-11-20,1.3685
2002-11-21,7.25
2002-11-22,2.331
2002-11-25,3.1891
2002-11-26,-2.7373
2002-11-27,4.3577
2002-11-29,-2.3487999999999998
2002-12-02,2.3163
2002-12-03,-4.1794
2002-12-04,-5.2249
2002-12-05,-4.1227
2002-12-06,-1.75
2002-12-09,-7.9898
2002-12-10,3.5454
2002-12-11,-2.1954
2002-12-12,-0.6008
2002-12-13,-3.8462
2002-12-16,0.6286
2002-12-17,0.1704
2002-12-18,-4.0249
2002-12-19,2.4217
2002-12-20,0.5767
2002-12-23,6.6514
2002-12-24,0.2688
2002-12-26,-0.4826
2002-12-27,-0.7489
2002-12-30,0.266
2002-12-31,-0.2166
2003-01-02,4.178
2003-01-03,0.2031
2003-01-06,5.8267
2003-01-07,-0.1473
2003-01-08,2.3119
2003-01-09,0.9135
2003-01-10,3.9543
2003-01-13,-0.3208
2003-01-14,-0.2299
2003-01-15,-3.318
2003-01-16,-1.0963
2003-01-17,-3.4217
2003-01-21,1.4471
2003-01-22,-3.1972
2003-01-23,0.7114
2003-01-24,-3.2291
2003-01-27,-2.659
2003-01-28,-0.3749
2003-01-29,16.9892
2003-01-30,-2.4356999999999998
2003-01-31,0.1884
2003-02-03,4.6074
2003-02-04,-2.427
2003-02-05,3.8231
2003-02-06,-1.331
2003-02-07,-1.7986
2003-02-10,-0.5037
2003-02-11,-1.7027
2003-02-12,-1.9195
2003-02-13,-1.2363
2003-02-14,9.3229
2003-02-18,1.6799
2003-02-19,-2.2609
2003-02-20,-2.4021
2003-02-21,1.0027
2003-02-24,-1.3087
2003-02-25,1.2803
2003-02-26,-0.6772
2003-02-27,2.5455
2003-02-28,0.6206
2003-03-03,-1.8502
2003-03-04,-2.6885
2003-03-05,1.0101
2003-03-06,3.6986
2003-03-07,0.044
2003-03-10,-1.4525000000000001
2003-03-11,-1.7418
2003-03-12,0.2273
2003-03-13,2.449
2003-03-14,2.6118
2003-03-17,5.0043
2003-03-18,-1.479
2003-03-19,0.2085
2003-03-20,0.6242
2003-03-21,-0.3309
2003-03-24,-4.6058
2003-03-25,0.8699
2003-03-26,-3.8379
2003-03-27,-1.2107999999999999
2003-03-28,-1.5433
2003-03-31,-2.3513
2003-04-01,0.2833
2003-04-02,4.049
2003-04-03,-0.0905
2003-04-04,-2.5362
2003-04-07,4.6468
2003-04-08,-2.7531
2003-04-09,-6.9863
2003-04-10,-8.002
2003-04-11,-2.4013
2003-04-14,3.0618
2003-04-15,12.5199
2003-04-16,1.4616
2003-04-17,0.7435
2003-04-21,1.6604999999999999
2003-04-22,1.0436
2003-04-23,-0.1347
2003-04-24,-1.0791
2003-04-25,-2.0
2003-04-28,1.8553
2003-04-29,1.0474
2003-04-30,-1.3519999999999999
2003-05-01,-0.137
2003-05-02,3.8884
2003-05-05,-0.1761
2003-05-06,1.9849999999999999
2003-05-07,-3.763
2003-05-08,0.2247
2003-05-09,1.3004
2003-05-12,2.0806
2003-05-13,-2.3851
2003-05-14,-1.9990999999999999
2003-05-15,1.4959
2003-05-16,-3.7963
2003-05-19,-3.8997
2003-05-20,-0.1449
2003-05-21,-1.2046000000000001
2003-05-22,4.0106
2003-05-23,1.6949
2003-05-27,3.2407
2003-05-28,-0.9865
2003-05-29,1.4946
2003-05-30,2.0973
2003-06-02,-0.4808
2003-06-03,1.4932
2003-06-04,-0.2164
2003-06-05,1.778
2003-06-06,-3.2808
2003-06-09,-2.3789
2003-06-10,0.8574
2003-06-11,3.4004
2003-06-12,-0.0433
2003-06-13,-1.645
2003-06-16,0.1761
2003-06-17,-1.5817
2003-06-18,4.1071
2003-06-19,-4.6741
2003-06-20,-1.0346
2003-06-23,-1.1364
2003-06-24,-2.2529
2003-06-25,1.6933
2003-06-26,2.8215
2003-06-27,-1.3945
2003-06-30,1.8704
2003-07-01,0.6717
2003-07-02,2.669
2003-07-03,-0.3466
2003-07-07,4.6957
2003-07-08,4.9834
2003-07-09,2.4920999999999998
2003-07-10,-1.621
2003-07-11,-1.3338999999999999
2003-07-14,1.7893
2003-07-15,1.3672
2003-07-16,-2.0039
2003-07-17,-2.3987
2003-07-18,-0.6849
2003-07-21,-3.9351000000000003
2003-07-22,4.3117
2003-07-23,1.2105
2003-07-24,9.84
2003-07-25,-1.6752
2003-07-28,1.8519
2003-07-29,2.0
2003-07-30,-0.2139
2003-07-31,1.8221
2003-08-01,-2.2807
2003-08-04,-0.1795
2003-08-05,-1.259
2003-08-06,-1.6393
2003-08-07,-2.037
2003-08-08,-2.5671
2003-08-11,0.7334
2003-08-12,0.6549
2003-08-13,4.7838
2003-08-14,1.7896
2003-08-15,0.4665
2003-08-18,4.0714
2003-08-19,1.7502
2003-08-20,-1.4503
2003-08-21,-0.2396
2003-08-22,-1.1663999999999999
2003-08-25,-1.0413000000000001
2003-08-26,3.1217
2003-08-27,-0.8503
2003-08-28,4.5033
2003-08-29,0.8553
2003-09-02,0.9459
2003-09-03,-0.3231
2003-09-04,1.1021
2003-09-05,-1.2825
2003-09-08,3.1829
2003-09-09,-1.385
2003-09-10,-5.1708
2003-09-11,-3.3322
2003-09-12,0.1045
2003-09-15,-0.8696
2003-09-16,3.193
2003-09-17,-0.442
2003-09-18,3.1421
2003-09-19,-1.1589
2003-09-22,-0.9045
2003-09-23,-2.265
2003-09-24,-4.4621
2003-09-25,-3.1861
2003-09-26,-2.4308
2003-09-29,3.4879
2003-09-30,-2.6667
2003-10-01,3.653
2003-10-02,1.138
2003-10-03,5.6261
2003-10-06,0.7904
2003-10-07,2.0798
2003-10-08,-0.9619
2003-10-09,1.0387
2003-10-10,0.2336
2003-10-13,0.4662
2003-10-14,3.0825
2003-10-15,-3.4727
2003-10-16,1.7322
2003-10-17,-5.501
2003-10-20,-0.5544
2003-10-21,-0.2787
2003-10-22,-8.0713
2003-10-23,-3.7248
2003-10-24,1.5792000000000002
2003-10-27,0.8589
2003-10-28,4.389
2003-10-29,0.6275
2003-10-30,-1.3206
2003-10-31,-0.1859
2003-11-03,3.9851
2003-11-04,0.2865
2003-11-05,-0.8214
2003-11-06,1.0443
2003-11-07,0.1429
2003-11-10,-2.6748
2003-11-11,-1.5390000000000001
2003-11-12,2.7912
2003-11-13,0.1448
2003-11-14,-1.4823
2003-11-17,-1.5413000000000001
2003-11-18,-1.0063
2003-11-19,1.3554
2003-11-20,-1.9316
2003-11-21,-1.2121
2003-11-24,1.9555
2003-11-25,-0.3385
2003-11-26,3.4717000000000002
2003-11-28,0.1823
2003-12-01,1.9294
2003-12-02,-0.3571
2003-12-03,-2.2580999999999998
2003-12-04,-0.1797
2003-12-05,1.3923
2003-12-08,-0.9783
2003-12-09,-2.4881
2003-12-10,-1.4634
2003-12-11,3.313
2003-12-12,1.3638
2003-12-15,-3.4909
2003-12-16,0.1507
2003-12-17,-0.7901
2003-12-18,3.868
2003-12-19,-1.4969000000000001
2003-12-22,1.2973
2003-12-23,3.1467
2003-12-24,-2.5186
2003-12-26,0.655
2003-12-29,3.6153
2003-12-30,0.6629
2003-12-31,-1.9411
2004-01-02,0.3535
2004-01-05,3.9098
2004-01-06,-1.0847
2004-01-07,4.3866
2004-01-08,2.3309
2004-01-09,-1.4758
2004-01-12,0.6187
2004-01-13,1.2298
2004-01-14,0.4156
2004-01-15,-0.0318
2004-01-16,0.9554
2004-01-20,-1.8296999999999999
2004-01-21,0.5463
2004-01-22,-3.0042
2004-01-23,2.1087
2004-01-26,6.6472999999999995
2004-01-27,1.3011
2004-01-28,0.2091
2004-01-29,-4.4113
2004-01-30,-0.0624
2004-02-02,-1.7161
2004-02-03,-0.9206
2004-02-04,-5.479
2004-02-05,0.339
2004-02-06,4.8311
2004-02-09,-0.7734
2004-02-10,1.494
2004-02-11,1.376
2004-02-12,-0.2525
2004-02-13,0.0
2004-02-17,2.5
2004-02-18,0.988
2004-02-19,0.0613
2004-02-20,-0.6122
2004-02-23,-1.6015000000000001
2004-02-24,-0.8451
2004-02-25,3.2197
2004-02-26,0.9174
2004-02-27,0.7879
2004-03-01,1.5032999999999999
2004-03-02,0.7405
2004-03-03,-0.4999
2004-03-04,1.7435
2004-03-05,0.8423
2004-03-08,-3.2258
2004-03-09,-1.7856999999999998
2004-03-10,-0.6364
2004-03-11,-5.6725
2004-03-12,6.2399000000000004
2004-03-15,-5.2952
2004-03-16,-1.1889
2004-03-17,3.122
2004-03-18,-1.6082999999999998
2004-03-19,-1.6346
2004-03-22,-2.5415
2004-03-23,1.5714000000000001
2004-03-24,-2.0737
2004-03-25,3.395
2004-03-26,5.3316
2004-03-29,2.1605
2004-03-30,0.5136
2004-03-31,-0.0601
2004-04-01,1.4737
2004-04-02,3.4084
2004-04-05,-0.0573
2004-04-06,-1.4339
2004-04-07,1.1347
2004-04-08,2.5892
2004-04-12,-1.5423
2004-04-13,-1.7659
2004-04-14,0.5509
2004-04-15,-0.9804
2004-04-16,-1.456
2004-04-19,-0.9752
2004-04-20,-2.4172000000000002
2004-04-21,2.8135
2004-04-22,4.075
2004-04-23,0.343
2004-04-26,-2.9336
2004-04-27,-0.3521
2004-04-28,-2.0907
2004-04-29,0.1203
2004-04-30,-4.2956
2004-05-03,0.7533
2004-05-04,0.81
2004-05-05,0.2781
2004-05-06,0.3396
2004-05-07,-2.8615
2004-05-10,-0.8552
2004-05-11,2.492
2004-05-12,-0.5611
2004-05-13,0.9718
2004-05-14,-3.1357
2004-05-17,-3.0449
2004-05-18,2.281
2004-05-19,2.4564
2004-05-20,0.6309
